Orthogroup	Brassica_rapa	Alyssum_gmelinii
OG0008442	XP_033128362.1	Ag001G004410
OG0008443	XP_009113483.1, XP_033139006.1, XP_033142778.1, XP_033143350.1, XP_033143347.1	Ag001G084060
OG0008445	XP_009101557.1	Ag002G106620, Ag002G110260
OG0008446	XP_009144490.1	Ag002G143010
OG0008447	XP_009133236.1, XP_009141728.1	Ag002G175560
OG0008450	XP_009104861.1, XP_009105895.1	Ag003G239890
OG0008452	XP_009137780.1	Ag003G254040, Ag019G742950
OG0008453	XP_009109920.3	Ag003G272070
OG0008454	XP_018511049.1	Ag003G275470
OG0008455	XP_009138075.1, XP_009126211.1	Ag003G279560
OG0008456	XP_009119027.1, XP_009118476.1	Ag004G305970
OG0008457	XP_009118390.1, XP_009148225.2	Ag004G308080
OG0008458	XP_009148766.2	Ag004G309920
OG0008459	XP_009118230.1, XP_033128852.1	Ag004G313070
OG0008460	XP_009113499.1	Ag004G316710
OG0008461	XP_033134446.1	Ag004G322310
OG0008462	XP_009104873.1	Ag004G330100, Ag004G330080
OG0008464	XP_009105384.1, XP_009127627.1	Ag004G353150
OG0008465	XP_009105380.2, XP_009127624.2	Ag004G353220
OG0008466	XP_009127492.1, XP_009105236.2	Ag004G357950
OG0008467	XP_033144228.1, XP_033143249.1	Ag005G439880
OG0008468	XP_009135155.1, XP_009146749.1	Ag005G473720
OG0008469	XP_018510733.2, XP_009125484.1	Ag006G494810
OG0008470	XP_033135629.1	Ag007G587820
OG0008471	XP_009103696.1, XP_009140912.1	Ag007G595550
OG0008472	XP_009124236.1	Ag007G641180
OG0008473	XP_009120446.1	Ag007G654270
OG0008474	XP_009114130.1, XP_009129066.1	Ag008G663150
OG0008475	XP_009127208.1, XP_009119827.1	Ag008G684280
OG0008476	XP_009132098.1, XP_009126811.1	Ag008G704550
OG0008477	XP_009131888.2, XP_009126563.1	Ag008G714140
OG0008478	XP_033134702.1, XP_009129986.1, XP_009151040.1	Ag008G721260
OG0008479	XP_009130214.2, XP_009151365.2	Ag008G727650
OG0008480	XP_009130530.1, XP_009150676.1	Ag008G733690
OG0008504	XP_009137773.1, XP_009109106.1	Ag003G253790
OG0008505	XP_009137802.1, XP_033146198.1	Ag003G254910
OG0008506	XP_009129236.1, XP_009137811.1	Ag003G255630
OG0008507	XP_009109067.2, XP_009129079.1	Ag003G256070
OG0008508	XP_009109052.1, XP_009129014.1	Ag003G256220
OG0008509	XP_009137874.1, XP_009128346.1	Ag003G259190
OG0008510	XP_033130104.1	Ag003G259350, Ag001G083680
OG0008511	XP_009109016.1, XP_009128276.2	Ag003G259440
OG0008512	XP_009128222.1, XP_009109014.1	Ag003G259700
OG0008513	XP_009109010.1, XP_009137884.1	Ag003G260300
OG0008514	XP_009137905.1, XP_033148470.1	Ag003G261380
OG0008515	XP_033148684.1, XP_009137911.1	Ag003G261860
OG0008516	XP_009108986.1, XP_033148676.1	Ag003G266670, Ag003G265840
OG0008517	XP_009137920.2	Ag003G265570, Ag003G266380
OG0008518	XP_009126394.1, XP_009120853.1	Ag008G719030
OG0008519	XP_009137971.1, XP_009127471.1	Ag003G266830
OG0008520	XP_009127453.1, XP_009137973.1	Ag003G266860
OG0008521	XP_009108931.1, XP_009138008.1	Ag003G268860
OG0008522	XP_009138022.1, XP_033135901.1	Ag003G269820
OG0008523	XP_009126680.1	Ag003G270910
OG0008524	XP_009126604.1	Ag003G271420
OG0008525	XP_009126573.1, XP_009138048.2	Ag003G271620
OG0008526	XP_009126325.1	Ag003G273180
OG0008527	XP_009138071.1, XP_009108888.1	Ag003G279740
OG0008528	XP_009126222.1, XP_009138074.1	Ag003G279610
OG0008529	XP_033143106.1, XP_009125694.2	Ag003G278500
OG0008530	XP_009108822.1, XP_009138153.2	Ag003G277660, Ag003G277650
OG0008531	XP_009138149.2, XP_009125252.1	Ag003G277760
OG0008532	XP_009125241.1, XP_009138152.1	Ag003G277680
OG0008533	XP_009124478.1, XP_009138168.1	Ag003G276740
OG0008534	XP_009125595.1, XP_033132634.1	Ag003G278260
OG0008535	XP_009123351.1, XP_009108806.1	Ag003G276580
OG0008536	XP_009138181.1, XP_009123285.1	Ag003G276570
OG0008537	XP_009138182.1, XP_009108805.1	Ag003G276530
OG0008538	XP_009138186.1, XP_009122784.1	Ag003G276430
OG0008540	XP_009138277.2, XP_033141963.1	Ag003G281140, Ag003G281160
OG0008541	XP_009117224.1	Ag003G273510
OG0008542	XP_009118282.1, XP_009138251.2	Ag003G273900
OG0008543	XP_033132789.1, XP_033142515.1	Ag003G281660
OG0008544	XP_009112598.2, XP_009108732.1	Ag003G281900
OG0008545	XP_009108724.1, XP_033142506.1	Ag003G282090
OG0008546	XP_009138324.1, XP_009109369.1	Ag003G282620
OG0008547	XP_009107761.1, XP_009108693.1	Ag003G283010
OG0008548	XP_009115000.1, XP_009102670.1	Ag007G579360
OG0008549	XP_009114967.1, XP_009145231.1	Ag007G578890
OG0008550	XP_009114957.1	Ag007G578790
OG0008551	XP_009114931.1, XP_009108001.1	Ag007G578640
OG0008552	XP_009114907.1, XP_009145199.1	Ag007G578420
OG0008553	XP_009114889.1, XP_009151428.1	Ag007G578160
OG0008555	XP_009145241.1, XP_009136819.1	Ag001G101330
OG0008556	XP_009136802.1, XP_009145637.3	Ag001G101730
OG0008557	XP_009118108.1, XP_033133753.1	Ag004G315390
OG0008558	XP_009113422.2	Ag004G364900, Ag004G365460
OG0008559	XP_033145325.1	Ag004G365480, Ag004G364940
OG0008560	XP_009124458.1, XP_009122976.1	Ag004G366590
OG0008562	XP_009102721.2, XP_009113329.2	Ag004G368020
OG0008563	XP_033128354.1	Ag004G310800
OG0008564	XP_033136179.1	Ag004G369010
OG0008565	XP_009103311.1, XP_009113258.1	Ag004G370490
OG0008566	XP_009113255.2, XP_009103607.1	Ag004G370680
OG0008567	XP_009103962.2, XP_009113186.1	Ag004G372770
OG0008568	XP_009113196.1, XP_009103938.1	Ag004G372630
OG0008569	XP_009102549.1	Ag005G431620
OG0008570	XP_009104420.1	Ag004G374680
OG0008571	XP_009104582.3, XP_009113139.1	Ag004G375170
OG0008572	XP_009104615.1, XP_033143432.1	Ag004G375430
OG0008573	XP_009104840.1	Ag004G376530
OG0008574	XP_009104893.1	Ag004G375720, Ag004G376760, Ag004G375710, Ag007G623930, Ag004G376780
OG0008575	XP_009113121.1, XP_009104922.1	Ag004G376860
OG0008576	XP_009113113.1	Ag004G314290, Ag004G377840
OG0008577	XP_009110702.1	Ag004G314770
OG0008578	XP_009148902.1, XP_009110503.2	Ag004G322690
OG0008579	XP_009114225.1, XP_033139707.1	Ag005G441270
OG0008580	XP_009101316.1	Ag005G406700, Ag005G406690
OG0008582	XP_009101262.2, XP_009129151.1	Ag005G455180
OG0008583	XP_009129116.1, XP_009101233.1	Ag008G661260
OG0008584	XP_009129087.2, XP_009152171.1	Ag008G662480
OG0008585	XP_009152150.2, XP_009129076.2	Ag008G662980
OG0008586	XP_009152128.1, XP_033136463.1	Ag008G663700
OG0008588	XP_009152099.1, XP_009114103.1	Ag008G665190
OG0008589	XP_009152086.1, XP_009114099.1	Ag008G665820
OG0008590	XP_009129503.1	Ag008G666700
OG0008591	XP_009129492.1, XP_009152036.1	Ag008G667150
OG0008592	XP_009129467.2, XP_009152011.1	Ag008G667800
OG0008593	XP_033141772.1, XP_009152007.1	Ag008G667820
OG0008594	XP_009129445.1, XP_009111557.1	Ag008G668700
OG0008595	XP_009151978.1, XP_033136074.1	Ag008G668990
OG0008596	XP_009129426.1, XP_009151973.1	Ag008G669090
OG0008597	XP_009151925.2, XP_009111584.1	Ag008G671130
OG0008598	XP_009129391.1, XP_009151920.1	Ag008G671210
OG0008599	XP_009151876.1, XP_033140775.1	Ag006G513330
OG0008600	XP_009151873.1, XP_009129373.1	Ag008G672310
OG0008603	XP_009151836.1, XP_009111610.1	Ag008G679240, Ag008G682460
OG0008604	XP_009151780.1	Ag007G608060
OG0008605	XP_009151773.1, NP_001306249.1	Ag006G573590
OG0008606	XP_009105197.1, XP_009127482.1	Ag004G359520
OG0008607	XP_009105179.1, XP_009124103.1	Ag004G304810, Ag007G636090
OG0008608	XP_009127450.1	Ag004G360620
OG0008609	XP_009127397.1	Ag004G364190
OG0008610	XP_009112776.1, XP_009112920.1	Ag004G401990
OG0008611	XP_009112853.1, XP_033136916.1	Ag004G401850
OG0008612	XP_009112832.2, XP_009112877.1	Ag004G400260
OG0008613	XP_009112884.1, XP_009112831.1	Ag004G400190
OG0008614	XP_009112802.2, XP_009112901.1	Ag004G397050
OG0008615	XP_009112904.1, XP_009112792.1	Ag004G390680, Ag004G395410
OG0008616	XP_009112914.1	Ag004G389700, Ag004G394770
OG0008617	XP_009112963.1	Ag006G519370, Ag004G386020
OG0008618	XP_009112745.1	Ag004G386030, Ag006G519360
OG0008619	XP_033143786.1, XP_033143604.1, XP_009112989.1	Ag004G382290
OG0008620	XP_018509826.2, XP_009113065.1	Ag004G380560
OG0008621	XP_009146603.1, XP_009135243.1	Ag005G470870
OG0008622	XP_009120265.1, XP_009132126.1	Ag008G702760
OG0008623	XP_033148449.1, XP_033144387.1, XP_033145856.1	Ag002G189980
OG0008624	XP_009141958.1, XP_009142718.1	Ag002G188730
OG0008625	XP_009141966.1, XP_009142721.1	Ag002G189250
OG0008626	XP_009146937.1, XP_009135059.1	Ag005G477680
OG0008627	XP_009130774.1	Ag006G496060
OG0008628	XP_009146854.1, XP_009123032.1	Ag005G475810
OG0008629	XP_009122683.1, XP_009146813.1	Ag005G474740
OG0008630	XP_009122575.1, XP_009146797.2	Ag005G474440
OG0008631	XP_009146791.2, XP_033142226.1	Ag005G474190
OG0008632	XP_009146714.1, XP_009121135.1	Ag005G472910
OG0008633	XP_009135170.1	Ag005G472740
OG0008634	XP_009146675.2	Ag005G472100, Ag005G471990
OG0008635	XP_018514673.2, XP_009135201.1	Ag005G472020
OG0008636	XP_009146660.1, XP_033137964.1	Ag005G471970, Ag005G472010
OG0008637	XP_009135213.2, XP_009146636.1	Ag005G471600
OG0008638	XP_009120714.1, XP_009146615.1	Ag005G471330
OG0008640	XP_009123860.1	Ag001G041000
OG0008641	XP_009107437.1	Ag001G044820, Ag001G047610
OG0008643	XP_009132688.1, XP_009140887.1	Ag008G675520
OG0008644	XP_009132685.1, XP_009127330.2	Ag008G677360
OG0008645	XP_009127327.1, XP_009140882.2	Ag004G301340, Ag008G664640, Ag002G163030
OG0008646	XP_009127275.1, XP_009107247.1	Ag008G680250
OG0008647	XP_009127273.1, XP_033138150.1	Ag008G680750
OG0008648	XP_009132518.1, XP_009119808.1	Ag008G683450
OG0008650	XP_009119858.2, XP_009127189.1	Ag008G683070
OG0008651	XP_009119848.1, XP_009127199.1	Ag008G684890
OG0008652	XP_009127204.1, XP_009119841.1	Ag008G684830
OG0008653	XP_009127164.1, XP_009119893.1	Ag008G686530
OG0008654	XP_009127162.1, XP_009119898.1	Ag008G686630
OG0008655	XP_009127153.1, XP_009119907.1	Ag008G686990
OG0008657	XP_009127114.1, XP_009119941.1	Ag008G688320, Ag008G690090
OG0008658	XP_009119918.1	Ag008G687540
OG0008659	XP_009132448.1, XP_009119955.1	Ag008G689910, Ag008G688580
OG0008660	XP_033140807.1, XP_009119961.1	Ag008G689610, Ag008G688820
OG0008661	XP_033142000.1, XP_009119966.1	Ag008G689140, Ag008G689420
OG0008662	XP_009132415.1, XP_009120025.1	Ag008G694290
OG0008663	XP_009127028.1, XP_009120036.1	Ag008G694850
OG0008664	XP_009132398.1, XP_009120042.1	Ag008G694940
OG0008665	XP_009132376.2, XP_009120061.1	Ag008G695750
OG0008666	XP_009126993.1, XP_009120082.1	Ag008G696070
OG0008667	XP_033138732.1, XP_009132367.1	Ag008G696120
OG0008668	XP_009120123.1, XP_009126966.1	Ag008G697680
OG0008669	XP_009120153.1, XP_009132309.1	Ag008G698620
OG0008670	XP_009132306.1, XP_018511225.1	Ag008G698640
OG0008671	XP_009132197.1, XP_009126931.1	Ag008G699680
OG0008672	XP_009132185.1, XP_009120185.1	Ag008G699950
OG0008673	XP_009132182.1	Ag008G700030
OG0008674	XP_009126914.2, XP_009120209.1	Ag008G700870
OG0008675	XP_009126900.2, XP_009120228.1	Ag008G701440
OG0008676	XP_009120241.2, XP_009126853.1	Ag008G701880
OG0008677	XP_009132134.1, XP_018511104.2	Ag008G702320
OG0008678	XP_033139989.1, XP_009132116.1	Ag008G703890
OG0008679	XP_009126806.1, XP_033137704.1	Ag008G704570
OG0008680	XP_009126797.2, XP_009132087.1	Ag008G705120
OG0008681	XP_009120319.2, XP_009132085.1	Ag008G705130
OG0008682	XP_009151580.1, XP_009129690.2	Ag007G644200
OG0008683	XP_009129697.2, XP_009151593.2	Ag007G644550
OG0008684	XP_033141789.1, XP_009111819.1	Ag007G644670
OG0008685	XP_009131330.2, XP_009121775.2	Ag007G611470
OG0008686	XP_009125901.1, XP_009121776.1	Ag007G611400
OG0008687	XP_009121799.1, XP_009131317.1	Ag007G610450
OG0008688	XP_009125886.1, XP_009121802.1	Ag007G610360
OG0008689	XP_009125884.1, XP_009121805.2	Ag007G610300
OG0008690	XP_009125875.1, XP_033137455.1	Ag007G610220
OG0008691	XP_033140893.1, XP_009121857.1	Ag007G609420
OG0008692	XP_009121858.1, XP_009125857.1	Ag007G609400
OG0008693	XP_009121873.1, XP_009131259.1	Ag007G609160
OG0008694	XP_033137886.1, XP_009125839.1	Ag007G608560
OG0008695	XP_009131237.2, XP_009125833.2	Ag007G608320
OG0008696	XP_009125832.2	Ag001G091020, Ag005G489340, Ag001G091090, Ag007G608180
OG0008698	XP_009121966.1, XP_009125799.1	Ag007G607160
OG0008699	XP_009122031.1, XP_033140347.1	Ag007G605610
OG0008700	XP_009122049.2, XP_009131162.1	Ag007G604950
OG0008701	XP_009122061.2, XP_033142784.1	Ag007G604680
OG0008702	XP_009125325.1	Ag007G604310
OG0008703	XP_009125340.1, XP_009122113.1	Ag007G603450
OG0008704	XP_009122534.1, XP_009125352.1	Ag007G602970
OG0008705	XP_009122525.1	Ag007G602670
OG0008706	XP_033142795.1, XP_009125756.2, XP_009122507.1	Ag007G602170
OG0008708	XP_009122475.1, XP_009131091.1	Ag007G601640
OG0008709	XP_009125732.1	Ag007G601260
OG0008710	XP_009122434.1, XP_018513277.1	Ag007G600890
OG0008711	XP_033138444.1, XP_009125711.1	Ag007G600550
OG0008712	XP_009125705.1, XP_009131024.1	Ag007G600520
OG0008713	XP_009131014.1, XP_009122401.1	Ag007G600290
OG0008714	XP_009122325.2, XP_033141825.1	Ag007G599900
OG0008715	XP_009136832.2, XP_009144675.1	Ag006G577810
OG0008716	XP_009108337.1, XP_009130853.1	Ag006G577230
OG0008717	XP_009130900.1	Ag006G577180
OG0008718	XP_009136872.1, XP_009130943.1, XP_009108343.1	Ag006G576990
OG0008719	XP_009136874.2, XP_033129567.1	Ag006G576900
OG0008720	XP_009136875.2, XP_018512318.1	Ag006G576880
OG0008721	XP_009131195.1, XP_009108347.1	Ag006G576470
OG0008723	XP_009108387.2	Ag006G573930
OG0008724	XP_009128788.1, XP_009114410.1	Ag002G104070
OG0008725	XP_009132546.1, XP_009136997.1	Ag006G572020
OG0008726	XP_009108417.1, XP_009132578.1	Ag006G571880
OG0008727	XP_033132802.1, XP_033129375.1	Ag006G571200
OG0008728	XP_033144897.1, XP_009132876.1	Ag006G570890
OG0008729	XP_009108434.1	Ag006G570700
OG0008730	XP_033129703.1	Ag006G559300
OG0008731	XP_009133425.1	Ag006G559360
OG0008732	XP_009108463.1, XP_009133555.1	Ag006G559880
OG0008733	XP_009133931.1	Ag006G561500
OG0008734	XP_009134188.2, XP_009123826.2	Ag006G563350
OG0008735	XP_009137177.1, XP_009108505.1	Ag006G564070, Ag005G404420
OG0008736	XP_033134042.1, XP_009134790.1	Ag006G565220
OG0008738	XP_033142721.1	Ag006G552120, Ag008G705610, Ag005G409050
OG0008739	XP_033134830.1, XP_009128629.1	Ag002G143090
OG0008740	XP_009137276.1, XP_009136109.1	Ag006G551410
OG0008741	XP_033143979.1, XP_033132926.1	Ag006G550910
OG0008742	XP_009108596.1, XP_009136577.1	Ag006G550360
OG0008743	XP_009137307.1, XP_033144264.1	Ag006G550270
OG0008744	XP_009137315.1, XP_009136711.1	Ag006G547510, Ag006G549620
OG0008745	XP_009137355.2, XP_009137051.1	Ag006G548200, Ag006G546470
OG0008746	XP_009105718.1, XP_009127804.1	Ag004G345020
OG0008747	XP_009137489.1	Ag006G544450, Ag006G543120
OG0008748	XP_009128717.1, XP_009113610.1	Ag002G147960
OG0008749	XP_009151476.1	Ag006G539880, Ag006G537400
OG0008750	XP_009145155.1	Ag006G539190, Ag006G536620
OG0008751	XP_009107933.1	Ag006G538820, Ag006G536310
OG0008752	XP_009114737.1	Ag006G536130
OG0008753	XP_009114723.1, XP_009145140.1	Ag006G535700
OG0008754	XP_009114714.2, XP_009145133.1	Ag006G535110
OG0008755	XP_009107476.1, NP_001288860.1	Ag006G532520
OG0008756	XP_009123055.1, XP_009107479.1	Ag002G203200
OG0008757	XP_009102963.1, XP_009109792.1	Ag007G584730
OG0008758	XP_009107452.1	Ag007G584530
OG0008759	XP_009102942.2, XP_009113726.1	Ag007G583930
OG0008760	XP_009109738.1, XP_009102922.1	Ag007G583390
OG0008761	XP_009105999.1, XP_009104811.1	Ag003G236480
OG0008762	XP_009102867.1, XP_009115262.1	Ag007G582310
OG0008763	NP_001306245.1, XP_009115259.2	Ag007G582260
OG0008764	XP_009115218.1	Ag007G581640
OG0008765	XP_009124606.1, XP_009144762.1	Ag007G580290
OG0008766	XP_009115042.1, XP_009102685.1	Ag007G579930
OG0008767	XP_009115029.1, XP_009107758.2	Ag007G579810
OG0008768	XP_009107749.1, XP_009115024.1	Ag007G579720
OG0008769	XP_009150864.1, XP_009109280.2	Ag003G286380
OG0008770	XP_009150586.1	Ag003G286570
OG0008771	XP_009148014.1	Ag003G287360, Ag003G287700, Ag003G287710
OG0008772	XP_009144043.1	Ag003G288830
OG0008773	XP_009138449.2	Ag003G289310
OG0008774	XP_009139603.1, XP_009109354.1	Ag003G289970
OG0008775	XP_033142229.1, XP_009138472.1	Ag003G290390
OG0008776	XP_009138124.2, XP_009138479.1	Ag003G290720
OG0008777	XP_009109364.1, XP_009137836.1	Ag003G290830
OG0008778	XP_009132987.1, XP_009109393.1	Ag003G292150
OG0008779	XP_009132836.1, XP_009109396.2	Ag003G292170
OG0008780	XP_009131194.1, XP_009109416.1	Ag003G292660
OG0008781	XP_009109422.2, XP_033140731.1	Ag003G292860
OG0008782	XP_009109425.1	Ag003G292880
OG0008783	XP_009109435.2, XP_009128353.2	Ag003G293490
OG0008784	XP_009109892.1, XP_009109480.1	Ag003G295140
OG0008785	XP_009137675.1, XP_009143709.1	Ag003G252450
OG0008786	XP_009124235.1	Ag007G643500
OG0008787	XP_009124218.1	Ag007G644990
OG0008788	XP_009125063.1, XP_009139764.1	Ag007G646550
OG0008789	XP_009142207.1	Ag002G197380
OG0008790	XP_009139823.1, XP_009140214.1	Ag007G648130
OG0008791	XP_009102677.1, XP_009115025.1	Ag007G579730
OG0008792	XP_033137772.1	Ag006G501130, Ag006G501140, Ag006G501120
OG0008793	XP_009114913.1	Ag007G578490
OG0008794	XP_009141505.1	Ag002G164330
OG0008795	XP_009134150.1	Ag002G156090
OG0008796	XP_033144651.1, XP_033147667.1	Ag002G159680
OG0008798	XP_009123704.1, XP_009101820.1	Ag002G157820
OG0008800	XP_018513486.1, XP_009142359.1	Ag002G202240
OG0008801	XP_009121206.1	Ag005G465980
OG0008802	XP_009134192.1, XP_009128716.1	Ag002G147920
OG0008803	XP_033142033.1, XP_009128682.1	Ag004G341360
OG0008804	XP_033142018.1, XP_018510468.1	Ag002G143770
OG0008805	XP_009114634.1, XP_009134256.1	Ag002G144840
OG0008806	XP_009114623.3, XP_009144492.1	Ag002G142680
OG0008807	XP_009144495.1, XP_009134269.1	Ag002G142450
OG0008808	XP_009114613.1, XP_009144499.1	Ag002G141610
OG0008809	XP_009114541.1	Ag002G138390, Ag002G137720
OG0008810	XP_009144519.1, XP_033136423.1	Ag002G131390
OG0008811	XP_009114494.1	Ag002G129640
OG0008812	XP_009113910.1, XP_018508034.1	Ag002G127050
OG0008813	XP_009123603.1, XP_009101697.1	Ag002G126810
OG0008814	XP_009113900.1, XP_009101645.2	Ag002G124940
OG0008815	XP_009123619.1	Ag002G102590
OG0008816	XP_009128784.1, XP_009113868.1	Ag002G103800
OG0008817	XP_009101561.1, XP_009128820.1	Ag002G110150, Ag002G106580
OG0008818	XP_009128826.1	Ag002G110620, Ag002G107120
OG0008819	XP_009101496.2, XP_009114330.2	Ag002G120000
OG0008820	XP_009101489.2, XP_009128896.2	Ag002G120090
OG0008821	XP_009101458.1	Ag002G115530, Ag002G120830
OG0008822	XP_009114257.1	Ag002G123610
OG0008823	XP_009101396.2, XP_009128992.1	Ag002G123620
OG0008824	XP_009124267.1, XP_009108017.1	Ag001G042880
OG0008825	XP_009139665.1, XP_033133389.1	Ag001G043200
OG0008826	XP_009107684.2, XP_009139647.1	Ag001G043780, Ag001G045830
OG0008827	XP_009110710.2	Ag001G039380, Ag001G043920
OG0008828	XP_009116100.1	Ag001G038870
OG0008829	XP_009135884.1, XP_009102529.1	Ag005G430930, Ag005G429900
OG0008830	XP_009139543.2, XP_009109563.1	Ag001G037450
OG0008832	XP_009109578.1, XP_009147042.1	Ag001G036890
OG0008833	XP_009107802.1, XP_033128215.1	Ag001G035540
OG0008834	XP_009107831.1	Ag001G034370
OG0008835	XP_009147724.1, XP_009144719.1	Ag001G034280
OG0008836	XP_009136697.1	Ag001G033700
OG0008837	XP_009136699.2, XP_009147254.1	Ag001G033550
OG0008838	XP_009139983.1, XP_009125132.1	Ag007G651230
OG0008839	XP_009140058.1	Ag002G177840
OG0008840	XP_009140027.2, XP_009125149.1	Ag007G653830
OG0008841	XP_009140068.1, XP_009125175.2	Ag007G655710
OG0008842	XP_009125173.1, XP_009140066.1	Ag007G655670
OG0008843	XP_009125191.2, XP_009140099.1	Ag007G656460
OG0008844	XP_009125206.1, XP_009140129.1	Ag006G555220
OG0008845	XP_009125210.2	Ag007G657560
OG0008846	XP_009103393.1	Ag002G206620
OG0008847	XP_033146178.1	Ag002G206540
OG0008848	XP_009118192.1	Ag002G206500
OG0008849	XP_009142439.1, XP_009142613.1	Ag002G204110
OG0008850	XP_033148428.1, XP_009142431.1	Ag002G203800
OG0008851	XP_009142421.1, XP_009142636.1	Ag002G203630
OG0008852	XP_009142683.1, XP_009142411.1	Ag002G203010
OG0008853	XP_009143210.1, XP_033146349.1	Ag002G202930
OG0008854	XP_009142361.1, XP_009143165.1	Ag002G202380
OG0008855	XP_033148369.1, XP_033146223.1	Ag002G201660
OG0008856	XP_018512661.1, XP_009142323.1	Ag002G201350
OG0008857	NP_001288809.1, XP_009142318.1	Ag002G201150
OG0008858	XP_009143097.1, XP_009142314.1	Ag002G200980
OG0008859	XP_009104246.2, XP_033135487.1	Ag001G092470
OG0008860	XP_018512789.2, XP_009143000.1	Ag002G198820
OG0008861	XP_033146055.1, XP_009133654.1	Ag002G198620
OG0008862	XP_009142987.1, XP_033145016.1	Ag002G198580
OG0008863	XP_009142986.1, XP_009133650.1	Ag002G198570
OG0008864	XP_009142971.1, XP_009135921.2	Ag002G198180
OG0008865	XP_009133591.1, XP_009142187.1	Ag002G196820
OG0008866	XP_009142158.1, XP_009142905.1	Ag002G196250
OG0008867	XP_009116580.1, XP_009104183.1	Ag001G089650
OG0008868	XP_009142078.1	Ag002G194960, Ag003G251900
OG0008869	XP_009142836.1, XP_009142059.1	Ag002G193980
OG0008870	XP_009142833.1	Ag002G193720
OG0008871	XP_009142830.1, XP_033145317.1	Ag002G193570
OG0008872	XP_009131225.1	Ag007G607920, Ag007G607960, Ag007G607910, Ag007G607930
OG0008873	XP_009142019.1, XP_009142785.1	Ag002G191960
OG0008874	XP_009133508.1, XP_009142767.1	Ag002G192550
OG0008875	XP_009142744.1, XP_009141992.1	Ag002G190980
OG0008876	XP_033142618.1, XP_018514173.1	Ag002G190830
OG0008877	XP_009130661.1, XP_033139516.1, XP_033139521.1	Ag006G491690
OG0008878	XP_009130664.2, XP_033142362.1	Ag006G491940, Ag004G387600
OG0008879	XP_009122830.1, XP_033142361.1, XP_009130666.1	Ag006G491990
