Orthogroup	Brassica_rapa	Brassica_napus
OG0007070	XP_009118167.1	XP_013711457.2, XP_013708349.2
OG0007070	XP_009110688.1	XP_013657464.2, XP_022558963.1
OG0007071	XP_033146766.1	XP_048600043.1
OG0007072	XP_009110740.2	XP_013657420.1
OG0007072	XP_018509649.1	XP_022564717.1, XP_013710247.1
OG0007073	XP_033133774.1	XP_013701191.1, XP_013655259.2
OG0007073	XP_009148446.1	XP_013645441.2, XP_013693821.1
OG0007074	XP_009148439.1	XP_022558978.2, XP_048613937.1
OG0007074	XP_033135918.1	XP_048597782.1, XP_022564005.1
OG0007075	XP_009148438.1	XP_013651527.1, XP_013676256.2
OG0007075	XP_009144402.2	XP_013655375.2, XP_013751462.1
OG0007076	XP_033130051.1	XP_013640923.1, XP_048638070.1, XP_013645828.1
OG0007077	XP_009148322.1	XP_022559338.2, XP_048627713.1, XP_048627340.1
OG0007077	XP_009144481.1	XP_013703516.1, XP_013657742.1
OG0007078	XP_009148276.1	XP_013696064.1, XP_013646443.1
OG0007078	XP_033133423.1	XP_013657713.1, XP_013750847.1
OG0007079	XP_009148274.1	XP_013640975.2, XP_013697217.1
OG0007079	XP_009110806.1	XP_022546146.2, XP_013750844.1
OG0007080	XP_009110840.2	XP_013750866.1, XP_048622249.1, XP_013657687.1
OG0007080	XP_009148181.2	XP_013711399.1, NP_001302674.1
OG0007081	XP_009110861.1	XP_013657668.1, XP_013750888.1
OG0007081	XP_009148155.2	XP_013641029.2, XP_013711592.2
OG0007082	XP_009148133.1	XP_013641047.2, XP_013711279.2
OG0007082	XP_009110874.2	XP_013657629.1
OG0007082	XP_033132226.1	XP_013750899.1
OG0007083	XP_009118382.2	XP_013672648.2, XP_022547308.1
OG0007083	XP_033129904.1	XP_013641101.2, XP_013712333.1
OG0007084	XP_009133784.1	XP_013734849.2, XP_013734872.1
OG0007085	XP_033137673.1	XP_013696280.2, XP_013691348.2
OG0007086	XP_009118971.2	XP_048599480.1, XP_048626868.1, XP_013696776.2
OG0007086	XP_009118446.1	XP_048597868.1, XP_013716439.1
OG0007087	XP_009118449.1	XP_013716106.1, XP_048597871.1
OG0007087	XP_018510938.1	XP_013691155.1
OG0007088	XP_009119011.1	XP_013697030.1, XP_013664539.2
OG0007088	XP_009110970.1	XP_013657518.2, XP_048621580.1
OG0007089	XP_009127332.1	XP_013698857.1, XP_013656336.1
OG0007089	XP_009140884.1	XP_013702857.2, XP_013661455.2
OG0007090	XP_009108813.1	XP_013654875.1, XP_048594837.1
OG0007090	XP_009124998.1	XP_048635834.1, XP_013664248.1
OG0007091	XP_009118551.2	XP_048628943.1, XP_013716402.1
OG0007091	XP_033132334.1	XP_013660632.1
OG0007092	XP_009119090.1	XP_013665679.1, XP_013695229.2
OG0007092	XP_009118557.1	XP_013716173.1
OG0007093	XP_033135617.1	XP_013716121.1
OG0007093	NP_001288896.1	XP_013660604.3
OG0007094	XP_009111071.1	XP_022570320.1, XP_022546214.2
OG0007094	XP_009147941.1	XP_013675133.2, XP_022576254.2
OG0007095	XP_009111082.1	XP_022546220.1, XP_013720553.1
OG0007095	XP_009119257.1	XP_048613694.1, XP_013666448.2
OG0007096	XP_009111090.1	XP_022547261.1
OG0007096	XP_009118625.1	XP_013716318.2
OG0007097	XP_009118633.2	XP_013664812.1, XP_013699224.2
OG0007097	XP_033138335.1	XP_013666463.1, XP_013693766.1
OG0007098	XP_009118873.1	XP_013658990.1, XP_048597919.1
OG0007098	XP_009119281.1	XP_013665626.1, XP_013695255.1
OG0007098	XP_033132353.1	XP_013720499.3
OG0007099	XP_009119320.1	XP_013666387.1, XP_013698104.2
OG0007099	XP_009111226.3	XP_022547602.2, XP_048621959.1
OG0007100	XP_009111134.1	XP_013695686.2, XP_022563417.1
OG0007101	XP_009118687.1	XP_013660300.1
OG0007101	XP_009119356.1	XP_048613667.1, XP_013665613.2
OG0007101	XP_009111139.1	XP_013696035.2
OG0007102	XP_033134959.1	XP_048597960.1
OG0007102	XP_018510283.2	XP_048622566.1, XP_013711741.2
OG0007102	XP_033138366.1	XP_048613626.1, XP_048599306.1
OG0007103	XP_009118739.2	XP_048622571.1, XP_013664877.2
OG0007103	XP_018509127.2	XP_022547230.2, XP_048621933.1
OG0007104	XP_009111178.1	XP_013695492.2, XP_013693310.1
OG0007104	XP_009119598.3	XP_013719253.1, XP_048613637.1
OG0007105	XP_009111179.1	XP_013693911.1, XP_013695496.2
OG0007105	XP_009119601.2	XP_013719150.2, XP_048613634.1
OG0007106	XP_009119700.1	XP_013691957.2
OG0007106	XP_009118812.1	XP_013673045.1, XP_013647589.2
OG0007107	XP_033144789.1	XP_048618592.1, XP_013737142.2, XP_013745595.2
OG0007107	XP_009148943.1	XP_048631802.1, XP_013644392.2
OG0007108	XP_009125224.2	XP_013749984.1, XP_022553233.2
OG0007108	XP_009118856.2	XP_048621426.1, XP_048597998.1
OG0007108	XP_033138412.1	XP_048614447.1, XP_048599241.1
OG0007109	XP_009131401.1	XP_013713905.1, XP_048626144.1
OG0007109	XP_009125970.1	XP_013662405.1
OG0007110	XP_009121674.1	XP_013665981.1, XP_022548756.1
OG0007110	XP_009131398.1	XP_013675479.2, XP_013714181.1
OG0007111	XP_009121676.1	XP_022549254.1, XP_013667649.1
OG0007111	XP_009131397.1	XP_013714552.1, XP_013727788.1
OG0007112	XP_009121684.2	XP_013667640.1, XP_022549261.1
OG0007112	XP_033143145.1	XP_022572678.2, XP_022554372.1
OG0007113	XP_009121629.1	XP_013667713.2, XP_013712747.1
OG0007113	XP_009131424.1	XP_048626163.1
OG0007114	XP_009131460.1	XP_013728987.2, XP_013728201.2
OG0007114	XP_009121580.1	XP_013720862.1, XP_013654908.2
OG0007115	XP_009126036.1	XP_013659906.2
OG0007115	XP_009121602.1	XP_022571108.1, XP_048598257.1
OG0007116	XP_033143458.1	XP_013728825.2, XP_048626463.1
OG0007116	XP_009126063.1	XP_013662339.1, XP_048602342.1
OG0007117	XP_009126109.1	XP_048602361.1, XP_013649844.1
OG0007117	XP_009131537.1	XP_048607954.1, XP_022567554.1
OG0007118	XP_009121473.1	XP_048598219.1, XP_048626689.1, XP_013667848.1
OG0007118	XP_009126125.1	XP_048602367.1, XP_013649835.2
OG0007119	XP_009121472.1	XP_013667849.2, XP_013667576.2, XP_048626690.1
OG0007119	XP_009126127.2	XP_013649833.2, XP_048604802.1
OG0007120	XP_009112423.1	XP_048595569.1
OG0007120	XP_009131572.1	XP_013680515.2, XP_048626891.1
OG0007121	XP_009131585.1	XP_022573213.2
OG0007121	XP_033137407.1	XP_048629282.1, XP_013680737.1, XP_048598195.1
OG0007122	XP_009126187.1	XP_048604990.1, XP_013652417.2, XP_048602391.1
OG0007122	XP_009107515.1	NP_001303138.1
OG0007123	XP_009131684.1	XP_013681897.2, XP_013730262.2
OG0007123	XP_009120950.1	XP_013667482.1, XP_013683187.2
OG0007124	XP_009131726.2	XP_013682035.2, XP_013730541.1
OG0007124	XP_009120908.2	XP_048624967.1, XP_022558505.2
OG0007125	XP_009111699.1	XP_013660849.2, XP_048625688.1
OG0007125	XP_009129923.1	XP_013678161.1, XP_048629319.1, XP_013678022.2
OG0007126	XP_009129931.1	XP_013675302.2, XP_048626257.1, XP_048629315.1, XP_013674464.1
OG0007126	XP_018508099.1	XP_022562928.1, XP_013647270.2
OG0007127	XP_009111737.1	XP_013698370.2, XP_022547974.2
OG0007127	XP_009151172.2	XP_013687298.2, XP_048617881.1
OG0007128	XP_009129861.2	XP_048629361.1, XP_048601884.1, XP_022561420.1, XP_048603949.1
OG0007128	XP_009111757.1	XP_048595326.1, XP_013733004.1
OG0007129	XP_009129811.1	XP_013663054.1, XP_013677984.1
OG0007129	XP_009151267.1	XP_013644124.1, XP_013644046.1
OG0007130	XP_009111876.1	XP_013660817.2, XP_022558744.1
OG0007130	XP_009151297.1	XP_013644075.2, XP_013672121.1
OG0007131	XP_033129699.1	XP_048591201.1, XP_048618168.1
OG0007131	XP_009111862.1	XP_048595294.1, XP_022571457.1
OG0007132	XP_033135400.1	XP_013657918.2
OG0007132	XP_009151687.1	XP_013721264.1, XP_013647378.2, XP_013705415.2
OG0007133	XP_009151638.1	XP_048591233.1, XP_013644294.1
OG0007133	XP_033140530.1	XP_013677699.2, XP_013699668.1
OG0007134	XP_033129724.1	XP_013644193.2, XP_013644329.1
OG0007134	XP_009111850.2	XP_013724344.2, XP_013659085.2
OG0007135	XP_009121760.1	XP_048598313.1, XP_013667927.1
OG0007135	XP_009131346.1	XP_022554346.1, XP_013728214.1
OG0007135	XP_009125920.1	XP_022554612.1
OG0007136	XP_009125670.1	XP_048603069.1, XP_048602663.1
OG0007136	XP_009122390.1	XP_048598481.1, XP_013743242.1
OG0007137	XP_009122290.1	XP_013715372.1, XP_048623175.1
OG0007137	XP_009130961.1	XP_013710127.1, XP_048607666.1
OG0007138	XP_009130947.1	XP_013723760.2, XP_013722546.1
OG0007138	XP_009122268.1	XP_048598520.1, XP_013670839.1
OG0007139	XP_009131339.2	XP_013728239.2, XP_022554340.1
OG0007139	XP_009125914.1	XP_022557354.1, XP_013679681.1
OG0007140	XP_009121763.1	XP_022549283.1, XP_013666058.1
OG0007140	XP_009125917.2	XP_022557356.1, XP_013702635.1
OG0007141	XP_009122244.1	XP_013715580.2, XP_013684186.1
OG0007141	XP_033145097.1	XP_013723815.2
OG0007142	XP_009125604.1	XP_048604515.1, XP_048629305.1
OG0007142	XP_009130887.1	XP_013678529.1, XP_013724075.1
OG0007143	XP_033137348.1	XP_048598564.1, XP_013737838.2
OG0007143	XP_009130859.1	XP_013724314.1, XP_013678543.1
OG0007144	XP_009130844.1	XP_013724405.2, XP_013653815.2
OG0007144	XP_033138163.1	XP_013737809.1, XP_022549381.1
OG0007145	XP_009130848.1	XP_013678547.1, XP_013724385.2
OG0007145	XP_009122546.1	XP_013715528.2, XP_048623232.1
OG0007146	XP_009130827.1	XP_022554205.1, XP_013724551.2
OG0007146	XP_009122590.1	XP_013668182.1, XP_013729436.2
OG0007147	XP_033138611.1	XP_013663190.1, XP_048599100.1
OG0007148	XP_009151105.1	XP_048617902.1, XP_013643773.1
OG0007148	XP_009111680.1	XP_013741383.1, XP_048595354.1
OG0007149	XP_033129722.1	XP_013643770.2
OG0007149	XP_033134494.1	XP_013659127.2
OG0007150	XP_009129944.1	XP_013699949.2, XP_013678149.1
OG0007150	XP_009151101.1	XP_013643766.2, XP_013644022.1
OG0007151	XP_009111653.1	XP_013669880.2, XP_013660879.1, XP_013660977.1
OG0007151	XP_009151031.2	XP_013706974.1, XP_013643717.1
OG0007152	XP_033129025.1	XP_013706971.1, XP_048591076.1
OG0007152	XP_009129989.1	XP_013700248.1, XP_013678109.1
OG0007153	XP_009129999.1	XP_048604301.1, XP_048602347.1
OG0007153	XP_009151006.1	XP_013643699.2, XP_048617921.1
OG0007154	XP_009130000.1	XP_013700428.2, XP_013678102.2
OG0007154	XP_009151003.3	XP_013643700.2, XP_048617922.1
OG0007155	XP_009141986.1	XP_013659166.1
OG0007155	XP_033128927.1	XP_013708777.1, XP_013647149.1
OG0007155	XP_009130078.1	XP_013700533.1, XP_048604331.1
OG0007156	XP_009141935.1	XP_013661013.2, XP_013724655.1
OG0007156	XP_009150942.1	XP_013643447.2, XP_013707870.2
OG0007157	XP_009141913.1	XP_013724599.1, XP_013659170.2
OG0007157	NP_001288989.1	XP_013710081.2, XP_013643451.2
OG0007158	XP_009149786.1	XP_048638568.1, XP_022552608.1
OG0007158	XP_009150169.1	XP_048590847.1, XP_048607610.1
OG0007159	XP_033135753.1	XP_048625719.1
OG0007159	XP_009130107.1	XP_048626296.1, XP_048628274.1, XP_048604342.1, XP_013700645.2
OG0007160	XP_009141562.1	XP_048625725.1, XP_013659177.2, XP_013724623.2
OG0007160	XP_009150882.1	XP_022543365.2, XP_013643502.2
OG0007161	XP_009150863.1	XP_022543357.2, XP_013736880.1
OG0007161	XP_009141470.1	XP_013655594.2, XP_013661056.2
OG0007162	XP_009141478.1	XP_013661057.1
OG0007162	XP_009150865.1	XP_013736881.1, XP_013643518.2
OG0007163	XP_009136405.1	XP_013730932.1
OG0007163	XP_009111961.1	XP_013654641.2, XP_013659179.1
OG0007164	XP_009111966.2	XP_013677613.2, XP_013661069.1
OG0007164	XP_009136413.2	XP_013707184.1, XP_013736986.1
OG0007165	XP_018511839.1	XP_013665528.2, XP_013665514.1
OG0007165	XP_009136422.1	XP_022571274.1, XP_013736975.1
OG0007166	XP_009136447.1	XP_013736942.1, XP_013707347.1
OG0007166	XP_009111983.2	XP_013677635.1, XP_013661089.1
OG0007167	XP_009111993.1	XP_013661096.1
OG0007167	XP_009136486.1	XP_013736903.1, XP_013697731.2
OG0007168	XP_009151363.2	XP_013646993.2, XP_013710715.1
OG0007168	XP_009130213.1	XP_048631195.1, XP_048603320.1, XP_013660227.2, XP_022561988.2
OG0007169	XP_009130221.1	XP_048631140.1, XP_048603322.1, XP_013701500.1
OG0007169	XP_009151372.1	XP_013721018.2, XP_013733698.1
OG0007170	XP_009112026.1	XP_013704038.2, XP_048595437.1
OG0007170	XP_009151379.1	XP_013642900.2, XP_013733791.1
OG0007171	XP_009151405.1	XP_013721034.2, XP_013642921.1
OG0007171	XP_009112032.1	XP_013697588.2, XP_013700859.2, XP_013659199.2
OG0007172	XP_009149849.1	XP_048621861.1
OG0007173	XP_009150361.1	XP_022556441.1, XP_013642932.2
OG0007173	XP_009112046.1	XP_013661197.1, XP_013693838.2
OG0007174	XP_009120386.2	XP_013737727.2, XP_048598938.1, XP_048619714.1
OG0007174	XP_009132031.2	XP_013682406.1, XP_013732385.3
OG0007175	XP_009115764.1	XP_013752391.1, XP_013695807.1
OG0007175	XP_009136565.1	XP_013741296.1, XP_013741255.2
OG0007176	XP_009115662.1	XP_013752329.1, XP_013746862.1
OG0007176	XP_009101405.1	XP_013745533.1, XP_013684698.2
OG0007177	XP_009149725.1	XP_013714403.1, XP_013642392.1
OG0007178	XP_009150835.1	XP_013672118.1, XP_022568600.1
OG0007178	XP_009149844.1	XP_013705065.3, XP_048627395.1, XP_013737729.2
OG0007179	XP_033139357.1	XP_048603327.1, XP_048629742.1, XP_048631133.1
OG0007180	XP_018511750.2	XP_013708051.1, XP_048600850.1
OG0007180	XP_009150230.1	XP_013721659.1, XP_048607520.1
OG0007181	XP_009149951.1	XP_013642586.2, XP_013647837.1
OG0007182	XP_009126650.1	XP_013652950.2, XP_013681048.1
OG0007183	XP_033137567.1	XP_048628903.1, XP_048628906.1, XP_013729800.1
OG0007184	XP_009143958.3	XP_013675821.3, XP_013748675.2
OG0007184	XP_009149874.1	XP_048632295.1, XP_013677303.1
OG0007185	XP_009123309.1	XP_013642725.2, XP_013721248.2
OG0007185	XP_009150276.1	XP_013685207.1, XP_013656719.2
OG0007186	XP_009150280.1	XP_013652135.2, XP_048590806.1
OG0007186	XP_009123277.1	XP_022543215.2, XP_048607550.1
OG0007187	XP_009127556.1	XP_048603758.1, XP_013671050.2
OG0007187	XP_009105286.1	XP_048616327.1, XP_048591943.1
OG0007188	XP_009105283.1	XP_013701832.2, XP_013649222.3
OG0007188	XP_009105120.1	XP_048591890.1, XP_013706895.2
OG0007189	XP_009104311.1	XP_013648443.1, XP_013729019.1
OG0007189	XP_009138769.1	XP_013692728.2, XP_013741919.2
OG0007190	XP_009135081.1	XP_022565552.1, XP_022572037.2
OG0007190	XP_009146975.2	XP_022575623.2
OG0007191	XP_009127725.1	XP_048615957.1
OG0007191	XP_009105485.1	NP_001302754.1, XP_013649367.2
OG0007192	XP_009104997.1	XP_048591845.1, XP_013693924.1
OG0007192	XP_009105511.1	XP_013698917.2, XP_013649384.2
OG0007193	XP_009127610.1	XP_013659966.1, XP_013716053.2
OG0007193	XP_009105365.1	XP_022559840.2, XP_013652281.2
OG0007194	XP_033140923.1	XP_022568985.1, XP_022560130.1
OG0007194	XP_009104979.1	XP_022560352.2, XP_013743726.1
OG0007195	XP_033140918.1	XP_048603921.1, XP_048607829.1
OG0007195	XP_009105665.1	XP_022568582.1, XP_013678036.2
OG0007196	XP_033140080.1	XP_013654604.1, XP_048617589.1
OG0007196	XP_009105675.1	XP_013669864.1
OG0007197	NP_001288871.1	XP_048592095.1, XP_013699212.1
OG0007198	XP_009105759.1	XP_013700971.1, XP_048592103.1
OG0007198	XP_009127836.1	XP_013717412.1, XP_013655292.1
OG0007199	XP_033130196.1	XP_048592111.1, XP_013702069.2
OG0007199	XP_009127840.1	XP_013690973.2, XP_013690980.2
OG0007200	XP_009127853.1	XP_013729195.2, XP_048613030.1
OG0007201	XP_009105836.1	XP_013676390.2, XP_013649503.2
OG0007201	XP_009104894.1	XP_013648995.1, XP_013648994.1
OG0007202	XP_009105858.1	XP_013649521.1, XP_013672393.1
OG0007202	XP_009104884.1	XP_013728566.1, XP_013649001.2, XP_048631366.1, XP_013691372.1
OG0007203	XP_009126393.1	XP_013676014.1, XP_013722012.1
OG0007203	XP_009131756.2	XP_013730794.1, XP_013682002.1
OG0007204	XP_009106541.1	XP_013649979.1, XP_013650161.2
OG0007204	XP_033140047.1	XP_013693943.1
OG0007205	XP_009104609.2	XP_013664477.2, XP_048591705.1
OG0007205	XP_009128243.1	XP_013693297.2, XP_048627343.1, XP_048630657.1, XP_013693807.1
OG0007206	XP_009128775.1	XP_048603814.1
OG0007207	XP_009106397.2, XP_009128223.3	XP_013718322.1, XP_013681352.2
OG0007207	XP_009104625.1	XP_013648703.2, XP_048617723.1
OG0007208	XP_009106387.1	XP_022570442.1, XP_013650056.2
OG0007208	XP_009104629.1	XP_013648706.2
OG0007208	XP_009148792.2	XP_048638193.1
OG0007209	XP_009128194.1	XP_013718832.1, XP_013672305.1
OG0007209	XP_009104660.1	XP_048591726.1
OG0007210	XP_009128177.1	XP_013674887.1, XP_022564479.2
OG0007210	XP_009106303.1	XP_013701397.2, XP_013717884.1
OG0007211	XP_009104685.1	XP_048591732.1, XP_013721136.2
OG0007211	XP_009106280.1	XP_013700991.1, XP_013717868.1
OG0007212	XP_009106258.1	XP_013717812.1, XP_013698969.1
OG0007212	XP_009128151.1	XP_048603677.1, XP_048626311.1, XP_048613993.1
OG0007213	XP_009128128.1	XP_013693400.1, XP_013686985.2
OG0007213	XP_033131625.1	XP_013698518.1, XP_022544960.2
OG0007214	XP_009128127.2	XP_013693392.1, XP_013686988.2
OG0007214	XP_009106219.1	XP_013717968.2, XP_013702476.1
OG0007215	XP_009104732.1	XP_013648885.1
OG0007215	XP_009106154.1	XP_013702375.1, XP_013649939.1
OG0007216	XP_033130327.1	XP_013682516.2, XP_013648877.1
OG0007216	XP_009128070.1	XP_013672195.1, XP_048613769.1
OG0007217	XP_009128066.1	XP_022558745.2, XP_048603633.1
OG0007217	XP_009106138.1	XP_048592217.1, XP_048617409.1
OG0007218	XP_009104744.1	XP_013648875.1, XP_013682515.1
OG0007218	XP_009106136.1	XP_013700625.1, XP_013649785.2
OG0007219	XP_009128047.2	XP_013726486.1, XP_013676735.1
OG0007219	XP_009106116.2	XP_013649773.2
OG0007220	XP_009106036.1	XP_013649666.1, XP_022560683.1
OG0007220	XP_009104796.1	XP_013726364.1, XP_048615992.1
OG0007221	XP_009105969.1	XP_013700892.1, XP_013649604.1
OG0007221	XP_009127979.1	XP_013676603.1, XP_048613409.1
OG0007222	XP_009142474.1	XP_048612454.1, XP_048612456.1, XP_048612458.1, XP_022574689.2, XP_048612452.1, XP_022557854.1
OG0007223	XP_009104843.1	XP_013702513.2, XP_048591777.1
OG0007223	XP_009105946.2	XP_013649586.1, XP_013699353.1
OG0007224	XP_009127929.1	XP_048613278.1, XP_048604528.1
OG0007224	XP_033131727.1	XP_013649548.1, XP_048617327.1
OG0007225	XP_009104572.1	XP_013648649.2, XP_013676326.1
OG0007225	XP_009128293.1	XP_048631610.1, XP_013693960.1, XP_013714595.1
OG0007226	XP_009106585.1	XP_048592350.1, XP_013685901.1
OG0007226	XP_009128308.1	XP_048626328.1, XP_013719122.1, XP_013674897.1
OG0007227	XP_009146829.2	XP_013750223.2, XP_048615240.1
OG0007227	XP_009122803.2	XP_013645129.3, XP_048600694.1
OG0007228	XP_009106649.1	XP_048617566.1, XP_048592379.1
OG0007228	XP_009104537.1	XP_048591685.1, XP_013729935.2
OG0007229	XP_009104534.1	XP_013702210.1, XP_013648619.2
OG0007229	XP_009106659.1	XP_048617573.1, XP_013650271.2
OG0007230	XP_009104515.1	XP_013648608.2, XP_013702146.1
OG0007230	XP_033141820.1	XP_048628937.1, XP_013725896.1, XP_048603411.1
OG0007231	XP_009149039.1	XP_013692132.1, XP_048638328.1
OG0007232	XP_009128455.1	XP_048612143.1
OG0007232	XP_009104441.1	XP_013678621.1, XP_013648556.1
OG0007233	XP_009128389.1	NP_001303212.1, NP_001302514.1, XP_048628921.1, XP_048626365.1
OG0007233	XP_009106713.1	XP_048617598.1, XP_013650317.1
OG0007234	XP_018508895.1	XP_013727011.1, XP_013650322.2
OG0007234	XP_009104484.3	XP_048591671.1, XP_013698516.1
OG0007235	XP_009106723.1	XP_013650326.2, XP_013726944.1
OG0007235	XP_009104479.1	XP_013700799.1, XP_013652070.1
OG0007236	XP_009128411.1	XP_048630571.1, XP_013694379.2, XP_022554799.2
OG0007237	XP_009110473.2	XP_013682903.2, XP_048622368.1
OG0007237	XP_033134666.1	XP_013662218.2, XP_013711653.2
OG0007237	XP_009148973.2	XP_013641466.2
OG0007238	XP_009128439.1	XP_048611963.1, XP_048612066.1, XP_013694570.1
OG0007239	XP_009104449.1	XP_013648559.1, XP_013641964.1
OG0007240	XP_009135270.1	XP_013695406.1, XP_022572099.2
OG0007240	XP_009146560.1	XP_048615167.1
OG0007241	XP_009124702.1	XP_013673206.1, XP_013647168.1
OG0007241	XP_033142311.1	XP_048632359.1, XP_013693159.1
OG0007242	XP_033147493.1	XP_048635841.1
OG0007242	XP_033147500.1	XP_048613097.1, XP_048635842.1
OG0007242	XP_033142269.1	XP_013736137.1
OG0007242	XP_033133344.1	XP_048606831.1
OG0007243	XP_009117496.1	XP_013646252.2, XP_013646365.1
OG0007243	XP_009146458.1	XP_013737787.1, XP_013749826.2
OG0007244	XP_009117399.2	XP_048595616.1, XP_013668655.2
OG0007244	XP_033147817.1	XP_013640057.2, XP_013728511.1
OG0007245	XP_009135364.1	XP_013736234.1, XP_013686345.1
OG0007245	XP_009146403.1	XP_022575443.2, XP_013749757.1
OG0007246	XP_009117092.1	XP_013673290.1
OG0007246	XP_009146398.1	XP_013701960.2, XP_022560600.1
OG0007247	XP_009135389.1	XP_013682346.1, XP_013736255.1
OG0007247	XP_009146341.1	XP_013719776.1, XP_013677254.1
OG0007248	XP_009135439.1	XP_048632419.1, XP_013681150.1
OG0007248	XP_033148715.1	XP_013701254.2
OG0007249	XP_033148728.1	XP_013702798.1, XP_013696816.1
OG0007249	XP_009115479.1	XP_013714713.1, XP_013676001.1
OG0007250	XP_033148661.1	XP_013693877.1, XP_013702004.1
OG0007250	XP_018510827.1	XP_013682825.1, XP_013645001.2
OG0007251	XP_009115275.1	XP_013676078.2, XP_013680641.1
OG0007251	XP_009146199.1	XP_013699321.1, XP_048627979.1, XP_013695453.1
OG0007252	XP_009135456.1	XP_013736316.2, XP_013703010.1
OG0007252	XP_009146197.1	XP_013749756.1, XP_048627978.1, XP_013697903.1
OG0007253	XP_009115047.2	XP_013643722.2, XP_013672424.1
OG0007254	XP_009115031.1	XP_013643676.1, XP_048602172.1
OG0007254	XP_009146175.2	XP_022559104.1, XP_048635737.1
OG0007255	XP_009146165.1	XP_048635734.1
OG0007255	XP_009114923.1	XP_048628586.1, XP_048627429.1, XP_013672429.1, XP_048602170.1
OG0007256	XP_009114846.1	XP_013672439.1, XP_048594921.1
OG0007256	XP_009146160.1	XP_013749734.2, XP_048612944.1
OG0007257	XP_009145903.1	XP_013732438.3, XP_022568811.1, XP_013749403.3
OG0007258	XP_009146044.2	XP_048631364.1, XP_013749556.1, XP_013696222.2
OG0007258	XP_009135518.1	XP_022572157.2, XP_013653368.1
OG0007259	XP_009114441.1	XP_013730990.1, XP_013698063.1
