Orthogroup	Noccaea_praecox	Cochlearia_excelsa
OG0010389	Np005G2645000	g18201, g47872
OG0010391	Np003G1511300	g818
OG0010392	Np001G0159000	g4745
OG0010395	Np005G2800100	g47562
OG0010396	Np005G2826200	g47496
OG0010398	Np006G3218800	g17307
OG0010399	Np005G2897000	g24123
OG0010400	Np005G2958800	g24280
OG0010402	Np005G3058000	g17726
OG0010405	Np005G3193500	g46646
OG0010407	Np001G0420800	g37052
OG0010408	Np001G0429500	g18464, g36982, g36981
OG0010409	Np001G0177200	g10269
OG0010411	Np001G0166000	g10204, g4784
OG0010412	Np001G0165100	g4640, g10199
OG0010413	Np003G1745400	g41149
OG0010414	Np003G1846000	g41164
OG0010415	Np003G1670800	g28357, g41198, g41182
OG0010416	Np003G1657000	g28374, g41225
OG0010417	Np003G1646600	g41247
OG0010418	Np003G1562600	g39322, g39317, g28626
OG0010419	Np001G0007700	g19644
OG0010422	Np004G2100400	g27627
OG0010424	Np005G2762400, Np005G2745400, Np005G2747000	g23093, g23089
OG0010426	Np001G0192500	g10380
OG0010437	Np005G2732300	g23393
OG0010438	Np005G2732000	g23390
OG0010440	Np005G2731300	g23389
OG0010441	Np005G2729300	g23383
OG0010442	Np005G2728600	g47755
OG0010443	Np006G3632300	g38311
OG0010444	Np005G2842500	g47452
OG0010445	Np001G0463800	g19545
OG0010446	Np001G0492100	g19426
OG0010447	Np001G0490500	g19422
OG0010448	Np001G0487700	g19419
OG0010450	Np001G0479300	g2758
OG0010451	Np001G0481000	g19485
OG0010452	Np001G0481900	g2728
OG0010453	Np001G0476600	g2746
OG0010454	Np001G0297900	g10822
OG0010455	Np001G0267000	g10765
OG0010456	Np001G0258600	g10724, g13694
OG0010457	Np001G0263100	g1510
OG0010458	Np001G0265600	g10756
OG0010459	Np005G3176400	g46673
OG0010460	Np005G3174100	g46677, g16844
OG0010461	Np003G1455500	g41491
OG0010462	Np003G1452200	g32267, g4955, g4953
OG0010463	Np003G1451700	g29012
OG0010464	Np003G1449800	g28991
OG0010465	Np003G1448700	g28988
OG0010466	Np003G1448300	g29129
OG0010467	Np003G1447300	g29136
OG0010468	Np003G1446400	g29141
OG0010469	Np003G1444000	g4999
OG0010470	Np004G2527600	g26993
OG0010472	Np003G1438100	g45738
OG0010473	Np003G1436200	g45735
OG0010474	Np003G1435900	g45734, g5043
OG0010475	Np003G1434600	g5047
OG0010476	Np003G1432300	g45721
OG0010477	Np003G1431900	g5061
OG0010478	Np003G1430700	g45717
OG0010479	Np006G3416300	g51469
OG0010480	Np003G1423800	g29245
OG0010481	Np003G1423600	g5114
OG0010482	Np003G1419700	g45681
OG0010483	Np002G0777400	g38328
OG0010485	Np003G1416600	g5169
OG0010486	Np003G1416300	g29292, g5175
OG0010487	Np003G1415700	g5178
OG0010488	Np005G3066300	g24577
OG0010489	Np003G1412500	g5193
OG0010490	Np003G1407800	g29330
OG0010491	Np003G1406700	g29335
OG0010492	Np003G1406600	g29336
OG0010494	Np003G1405400	g5253
OG0010495	Np003G1405000	g5257
OG0010496	Np003G1403400	g29348
OG0010497	Np003G1402800	g29353
OG0010498	Np003G1399300	g29370, g53780
OG0010499	Np003G1399200	g5286
OG0010500	Np003G1396800	g5295
OG0010501	Np003G1395800	g29389
OG0010503	Np003G1395300	g5302
OG0010504	Np002G0853100	g45859
OG0010505	Np003G1391400	g5314
OG0010506	Np003G1391000	g5317
OG0010507	Np003G1389900	g29406
OG0010508	Np003G1389600, Np003G1389400	g5327
OG0010509	Np003G1385300	g5345
OG0010511	Np003G1384100	g45574
OG0010512	Np003G1382000	g29438
OG0010513	Np003G1381400	g5369
OG0010514	Np003G1380900	g5372, g45568, g29445
OG0010515	Np003G1377300	g5385
OG0010517	Np003G1372900	g29473, g45556
OG0010518	Np003G1372700	g5395
OG0010519	Np003G1367800	g45538
OG0010520	Np003G1367300	g29500
OG0010521	Np003G1366400	g5418
OG0010522	Np003G1363600	g5428
OG0010523	Np003G1360700	g5445
OG0010524	Np003G1359800	g29548
OG0010525	Np003G1358400	g45518, g5451
OG0010526	Np003G1357200	g29558
OG0010527	Np003G1355300, Np003G1356100	g5456
OG0010528	Np003G1354900	g29564
OG0010529	Np007G3885800	g13533
OG0010530	Np007G3820700	g6626
OG0010531	Np003G1348800	g29580
OG0010532	Np003G1348600	g29582
OG0010533	Np003G1348100	g5499
OG0010534	Np003G1347400	g45500
OG0010535	Np003G1347100, Np005G2690400	g29587
OG0010537	Np003G1341100	g5525
OG0010538	Np003G1338100	g29609
OG0010539	Np003G1335700	g29619, g29620
OG0010540	Np003G1859000	g39623
OG0010541	Np003G1858500	g39626, g25492
OG0010542	Np003G1857600	g39628
OG0010543	Np003G1856000	g25503
OG0010544	Np003G1855900	g45194
OG0010545	Np003G1855800	g25507
OG0010546	Np003G1855400	g39636
OG0010547	Np003G1854100	g39642
OG0010548	Np003G1853700	g25515
OG0010549	Np005G2812000	g23796
OG0010550	Np005G2812500	g23800
OG0010552	Np005G2816400	g47523
OG0010553	Np006G3616500	g40150
OG0010554	Np006G3615900	g40148
OG0010555	Np006G3615300	g40142
OG0010557	Np006G3607700	g40108
OG0010558	Np006G3580500	g37803
OG0010559	Np006G3582000, Np006G3582300, Np006G3581500	g37810
OG0010560	Np006G3583700, Np005G3169400, Np005G3169300	g40085
OG0010561	Np006G3584000, Np006G3584400, Np007G3949000	g40082
OG0010562	Np006G3585300	g40078
OG0010563	Np006G3589700	g40059
OG0010565	Np006G3591700	g43769
OG0010566	Np006G3593200	g40032
OG0010567	Np006G3595900	g39976
OG0010568	Np006G3600100	g40010, g51114
OG0010569	Np006G3604100	g37870
OG0010570	Np006G3604600	g40018
OG0010571	Np008G4281700, Np006G3501700	g39969
OG0010572	Np006G3512300	g39961
OG0010574	Np006G3475600, Np006G3532400	g39912
OG0010575	Np006G3471200, Np006G3537000	g39897
OG0010576	Np006G3693500	g50891
OG0010577	Np006G3541100, Np006G3489000	g51230
OG0010578	Np006G3541400, Np006G3488700	g51231
OG0010579	Np006G3486900, Np006G3542900	g39876
OG0010581	Np006G3547900, Np006G3481400	g39858
OG0010582	Np006G3552900, Np002G1154400	g39836
OG0010583	Np006G3555100	g51264
OG0010584	Np006G3555800	g37915
OG0010586	Np006G3558700	g51278
OG0010587	Np006G3560800	g39815
OG0010588	Np006G3626500	g38282
OG0010590	Np006G3570100	g51305, g35972
OG0010591	Np006G3567300	g39797
OG0010593	Np006G3566300	g39794
OG0010594	Np006G3573500	g51315
OG0010595	Np006G3575100	g51319
OG0010596	Np006G3575600	g39763
OG0010597	Np006G3576400	g39759
OG0010598	Np006G3452500, Np009G4319800	g39742
OG0010599	Np001G0412300	g46867
OG0010601	Np001G0411000	g46869
OG0010602	Np001G0406900	g39703
OG0010603	Np006G3545600, Np001G0401800	g39678
OG0010604	Np003G1850800	g39668
OG0010605	Np003G1851000	g3053
OG0010606	Np003G1851600	g39650
OG0010607	Np003G1852100	g7745
OG0010608	Np003G1852800	g39647
OG0010609	Np004G2002200	g36268
OG0010610	Np004G2003300	g28113
OG0010611	Np004G2003500	g36264
OG0010612	Np004G2009000	g53987
OG0010613	Np004G2104200	g32291, g50420
OG0010614	Np004G2018800	g36194
OG0010615	Np004G2105300	g50430
OG0010616	Np004G2109000	g32313
OG0010617	Np004G2111000, Np002G0963900	g50456
OG0010618	Np004G2113500	g50467
OG0010619	Np004G2114400	g32353
OG0010620	Np004G2115300	g50488
OG0010621	Np004G2118000	g32373
OG0010622	Np004G2127500	g32404, g32403
OG0010623	Np004G2128700	g32410, g27688
OG0010624	Np004G2130900	g27691
OG0010625	Np004G2131600	g32422
OG0010626	Np004G2132500	g32430
OG0010627	Np004G2133400	g32443, g50523
OG0010628	Np004G2134000	g32447
OG0010630	Np004G2135400	g32451
OG0010631	Np004G2137500	g50531
OG0010632	Np004G2138900	g27703
OG0010633	Np004G2139000	g32470
OG0010634	Np005G3201700	g16766
OG0010636	Np004G2147200	g50567
OG0010637	Np004G2149300	g32509
OG0010638	Np004G2149700	g50571, g24905
OG0010639	Np004G2153000	g27757
OG0010640	Np004G2154200	g27756
OG0010641	Np004G2161500, Np004G2162800	g27735
OG0010642	Np004G2166800, Np004G2167900	g32533
OG0010643	Np004G2168200	g32534
OG0010645	Np004G2173500	g50615
OG0010646	Np004G2175200	g50618, g32548
OG0010647	Np004G2181900	g27769
OG0010649	Np004G2051200	g50634
OG0010650	Np004G2052900	g17521, g50648
OG0010651	Np002G0916700	g50656
OG0010652	Np004G2055400	g32631
OG0010653	Np004G2055600	g32633
OG0010654	Np001G0253000	g10705
OG0010655	Np001G0251500	g10695
OG0010656	Np001G0251300	g10693
OG0010657	Np006G3280300	g37461
OG0010658	Np001G0249300	g1526
OG0010659	Np001G0248900	g1529
OG0010660	Np001G0245700	g10661
OG0010661	Np001G0011000, Np002G0798800	g40
OG0010663	Np001G0014200	g9652
OG0010664	Np001G0015100	g9661
OG0010665	Np001G0015500	g60
OG0010666	Np001G0017600, Np006G3678600	g67
OG0010667	Np001G0018300	g72
OG0010668	Np001G0018400	g73
OG0010669	Np001G0018900	g75
OG0010670	Np001G0021000	g88
OG0010672	Np001G0022900	g103
OG0010673	Np003G1768400, Np003G1769200	g25854
OG0010674	Np001G0025300	g9692
OG0010675	Np001G0026300	g130
OG0010676	Np001G0027600, Np001G0026500, Np001G0026800	g132
OG0010677	Np001G0028000	g9700
OG0010679	Np001G0029800	g9710
OG0010680	Np001G0033600	g9722
OG0010681	Np001G0036600	g187
OG0010682	Np001G0040300	g9746
OG0010683	Np001G0041000	g208
OG0010684	Np001G0042400	g215
OG0010685	Np001G0045600	g236
OG0010686	Np001G0046900	g9774
OG0010687	Np001G0048200	g246
OG0010688	Np001G0048400	g9781
OG0010689	Np001G0051000	g9790
OG0010690	Np001G0051700	g260
OG0010691	Np001G0052800	g268
OG0010692	Np001G0053300	g271
OG0010693	Np001G0053400	g9800
OG0010694	Np001G0054000	g9801
OG0010695	Np001G0059200	g297, g9815
OG0010696	Np001G0060500	g302
OG0010697	Np005G3202500	g14048
OG0010698	Np001G0070100	g9844
OG0010699	Np001G0083500, Np001G0084000, Np001G0071600	g345
OG0010700	Np001G0072400	g354, g9853
OG0010701	Np001G0075900	g9867, g368
OG0010702	Np001G0077700	g9870
OG0010703	Np001G0087400	g9885
OG0010704	Np001G0088700	g408
OG0010705	Np001G0092900	g424
OG0010706	Np001G0099400	g453, g9950
OG0010707	Np001G0102600	g469
OG0010709	Np001G0103200	g471
OG0010710	Np001G0062000, Np001G0081600, Np001G0061800	g18634
OG0010711	Np001G0105200	g9961, g488
OG0010712	Np001G0107200	g18586
OG0010713	Np003G1305300	g29723
OG0010714	Np001G0110100	g508
OG0010715	Np001G0111800	g513
OG0010716	Np001G0111900	g514
OG0010718	Np001G0112900, Np001G0113000	g18573
OG0010719	Np001G0113800	g9998
OG0010720	Np001G0117900	g10014
OG0010721	Np001G0118000	g10017
OG0010722	Np001G0118600	g18568
OG0010725	Np001G0121800	g10027, g568
OG0010726	Np001G0131400	g604
OG0010727	Np001G0131900	g607
OG0010728	Np001G0132200	g10065, g608
OG0010729	Np007G3886100	g13536
OG0010730	Np001G0135100	g622
OG0010731	Np001G0135200	g10086, g623
OG0010732	Np003G1475200	g29120
OG0010733	Np003G1473300	g29110
OG0010734	Np003G1477200	g28982
OG0010737	Np003G1482900	g41412
OG0010738	Np003G1483000	g41411
OG0010739	Np003G1483100	g701
OG0010741	Np003G1484200	g28949
OG0010742	Np003G1486000	g715
OG0010743	Np003G1488700	g28927
OG0010744	Np003G1489900	g28922
OG0010745	Np003G1490500	g28919
OG0010746	Np003G1492800	g41381
OG0010747	Np003G1495200	g755
OG0010748	Np003G1497700	g760
OG0010749	Np003G1498100	g763
OG0010750	Np003G1498300	g28898
OG0010751	Np003G1498800	g28895
OG0010752	Np003G1499600	g768
OG0010753	Np003G1503100	g28877
OG0010754	Np003G1503700	g790, g43749
OG0010755	Np003G1505200	g796
OG0010756	Np003G1505800	g28867
OG0010757	Np003G1506200	g800
OG0010758	Np003G1506400	g802
OG0010759	Np003G1506900	g41353
OG0010760	Np003G1509400	g41351
OG0010761	Np003G1514100	g28849
OG0010762	Np003G1517700	g844
OG0010763	Np003G1518400	g846
OG0010764	Np003G1519000	g41321
OG0010765	Np006G3316600	g51884
OG0010766	Np003G1528000	g1276
OG0010767	Np003G1528500	g28746
OG0010768	Np003G1530200	g28742
OG0010769	Np003G1528400, Np003G1530300	g28741
OG0010770	Np003G1530700	g28732
OG0010771	Np003G1530800	g39237, g1270
OG0010772	Np003G1535500	g28708
OG0010773	Np003G1536800	g39255
OG0010774	Np006G3510300, Np003G1537400	g1235
OG0010775	Np003G1539800	g1224
OG0010777	Np003G1541100	g28716
OG0010778	Np003G1546300	g1163
OG0010779	Np003G1547400	g28696
OG0010780	Np003G1547500	g28695
OG0010781	Np003G1547600	g28694
OG0010782	Np003G1548300	g28689
OG0010783	Np003G1549500	g28685
OG0010784	Np003G1550600	g28677
OG0010785	Np003G1550300	g28680
OG0010786	Np003G1550400	g28679
OG0010788	Np003G1551800	g28667
OG0010789	Np003G1552600	g28661
OG0010790	Np003G1553300	g1136
OG0010791	Np003G1553600	g1134
OG0010792	Np003G1554500	g28655
OG0010793	Np003G1559600	g39304
OG0010794	Np003G1563100	g28625
OG0010795	Np003G1567900	g39331
OG0010796	Np003G1571600	g1083
OG0010797	Np003G1571900	g39338
OG0010798	Np003G1573600	g1076
OG0010800	Np003G1582600	g39355
OG0010801	Np003G1583100	g28544
OG0010802	Np003G1584200	g1043
OG0010803	Np003G1592700	g28527
OG0010804	Np003G1592900	g39365
OG0010805	Np003G1594000	g39366
OG0010806	Np002G0824800	g45997
OG0010807	Np001G0524300	g2542
OG0010808	Np003G1600400	g1012
OG0010809	Np003G1604600	g998
OG0010812	Np003G1609300	g28495, g983
OG0010813	Np001G0499200	g2647
OG0010814	Np001G0497700	g2676, g19456, g19444
OG0010815	Np001G0494900	g19438
OG0010816	Np003G1620200	g28449
OG0010817	Np003G1622700	g946
OG0010818	Np003G1623900	g39432
OG0010819	Np003G1627000	g955
OG0010820	Np003G1868700	g39556
OG0010821	Np003G1751500	g41148
OG0010822	Np003G1866200	g25469
OG0010823	Np003G1864900	g39590
OG0010824	Np003G1864600	g39591
OG0010825	Np003G1862400	g39601
OG0010826	Np003G1862200	g25479
OG0010827	Np003G1861900	g39605
OG0010828	Np003G1331700	g29639
OG0010829	Np003G1329400	g45474
OG0010830	Np004G2093800	g32211
OG0010831	Np003G1327300	g45468
OG0010832	Np003G1327000	g29650
OG0010833	Np003G1326900	g5576
OG0010834	Np003G1326300	g5580
OG0010835	Np003G1325400, Np003G1309600	g29655
OG0010836	Np003G1322600, Np003G1322000	g29669
OG0010837	Np003G1316000	g29690
OG0010838	Np003G1315700	g45449
OG0010839	Np003G1314500	g45446
OG0010840	Np003G1314100	g5613
OG0010842	Np003G1305200	g29724
OG0010843	Np003G1305100	g29725
OG0010844	Np003G1304100	g5639
OG0010847	Np003G1297500	g29757
OG0010848	Np003G1297100	g5656
OG0010849	Np003G1294500	g45414, g40769
OG0010850	Np006G3663500	g38396
OG0010852	Np004G2269500	g27583
OG0010853	Np003G1289200	g45395, g5693
OG0010855	Np003G1282400	g29820
OG0010856	Np003G1282000	g29821
OG0010857	Np003G1280700	g5720
OG0010858	Np003G1276500, Np003G1278600	g5733
OG0010860	Np003G1274200	g29839
OG0010861	Np003G1272500	g5756
OG0010862	Np003G1269800	g45341
OG0010863	Np003G1269100	g45337
OG0010864	Np003G1268200	g45329
OG0010865	Np003G1267800	g45317
OG0010866	Np003G1264400	g5793
OG0010868	Np003G1262600	g5797
OG0010869	Np003G1261200	g5801
OG0010871	Np003G1258300	g45300
OG0010872	Np003G1257200	g5818
OG0010873	Np003G1256600	g45290
OG0010874	Np003G1252800	g5845
OG0010875	Np007G3768200	g5863
OG0010876	Np003G1249900	g3249
OG0010877	Np003G1249100	g39333, g45282
OG0010878	Np005G3179500	g16836
OG0010879	Np005G3180300	g16834
OG0010880	Np005G3185900	g46657, g16808
OG0010881	Np005G3189800	g16800
OG0010882	Np005G3193200	g16787
OG0010883	Np005G3194300	g16784
OG0010884	Np005G3196600	g16779, g16781
OG0010885	Np002G1039500, Np002G1039600	g23993
OG0010886	Np005G3202400	g46621
OG0010887	Np002G0701800	g44269
OG0010888	Np002G0701000	g13829
OG0010889	Np002G0700700	g44264
OG0010890	Np002G0707500	g13598
OG0010891	Np002G0708400	g46581
OG0010892	Np002G0712100	g46560
OG0010893	Np002G0714000	g46548
OG0010894	Np002G0717600	g44312
OG0010895	Np002G0722800	g46518
OG0010896	Np002G0726800	g44343
OG0010897	Np001G0462300	g2873, g19551
OG0010898	Np002G0731700	g44354
OG0010899	Np005G2698500	g18286
OG0010900	Np002G0734600	g46450
OG0010901	Np002G0735600	g46436
OG0010902	Np002G0736200, Np002G0736600	g46431
OG0010903	Np002G0738400	g46417
OG0010904	Np002G0739100	g46415
OG0010905	Np002G0743200	g46393
OG0010906	Np002G0745300	g14076
OG0010907	Np002G0747300	g46374
OG0010908	Np002G0749800	g44363
OG0010909	Np002G0750000	g46353
OG0010910	Np002G0751900	g46337
OG0010911	Np002G0754300	g46322
OG0010912	Np002G0761800	g46289
OG0010914	Np001G0431900	g11548
OG0010915	Np001G0485600, Np003G1598200, Np002G0767000	g44407
OG0010916	Np006G3662900	g38395
OG0010918	Np004G2576400	g26900
OG0010919	Np002G0776400	g46229
OG0010920	Np002G0781200	g46193
OG0010921	Np002G0783500	g44479
OG0010922	Np002G0784100	g46182
OG0010923	Np007G3758200	g14024, g6086
OG0010924	Np007G3758100	g14023
OG0010925	Np007G3756500	g14008
OG0010926	Np007G3960500	g6814
OG0010927	Np003G1631000	g28483
OG0010928	Np001G0472400	g2729
OG0010929	Np001G0473200	g19513, g2731
OG0010930	Np004G1900400	g27970, g5
OG0010931	Np004G1902400	g54382, g54377, g54381
OG0010932	Np004G1912600	g27984
OG0010933	Np004G1919800	g36683
OG0010934	Np004G2022500	g28143
OG0010936	Np004G1926500	g36659
OG0010937	Np004G1928400	g54298
OG0010939	Np004G1933800	g36610
OG0010940	Np006G3626400	g38281
OG0010942	Np006G3395700	g37149
OG0010943	Np006G3395000	g37156
OG0010944	Np006G3394900	g38029
OG0010946	Np006G3391100	g51587
OG0010947	Np006G3387400	g51599
OG0010948	Np001G0447400	g19594
OG0010949	Np001G0446000	g11449
OG0010950	Np001G0441400	g3138
OG0010952	Np005G3094400	g17890
OG0010953	Np005G3104400	g13527, g46864
OG0010954	Np003G1646700	g41249
OG0010955	Np003G1737400	g1421
OG0010956	Np003G1743800	g1455
OG0010957	Np005G3095500	g17920
OG0010958	Np005G3083600	g46977
OG0010959	Np005G3086700	g24705
OG0010960	Np005G3093600	g47002
OG0010961	Np005G3066600	g24579
OG0010962	Np005G3064000	g17777
OG0010963	Np002G1086000, Np007G3898600	g13596
OG0010964	Np005G3059500	g17756
OG0010965	Np005G3058100	g24539
OG0010966	Np005G3061300	g47038
OG0010967	Np005G3048400	g47057
OG0010968	Np005G3042000	g47078
OG0010970	Np005G3038700	g47083
OG0010971	Np001G0223400	g1594
OG0010972	Np005G3034700	g47092
OG0010973	Np005G3034000	g24466
OG0010974	Np005G3029700	g24457
OG0010975	Np005G3024900, Np001G0337100	g17647
OG0010976	Np004G2333200	g27499
OG0010977	Np003G1745800	g1461
OG0010978	Np005G3017200	g24407
OG0010979	Np005G3016200	g24403
OG0010980	Np005G3019000	g24410
OG0010981	Np002G0816800	g46025
OG0010984	Np002G0812100	g44572
OG0010986	Np002G0810100	g44564, g46068
OG0010987	Np002G0809600	g46076
OG0010988	Np002G0808100	g46083
OG0010989	Np006G3398800	g51550
OG0010990	Np002G0802400	g46095
OG0010991	Np002G0802100	g46098
OG0010992	Np002G0801800	g46101
OG0010993	Np002G0800800, Np002G0806800	g44555
OG0010994	Np002G0807500	g46109
OG0010995	Np002G0796200	g44544
OG0010996	Np002G0794900	g46131
OG0010997	Np002G0793200	g44532
OG0010998	Np002G0792200	g17987
OG0010999	Np002G0792100	g44520
OG0011001	Np002G0788100	g44497
OG0011002	Np002G0788200	g46169
OG0011003	Np002G0787600	g46170
OG0011004	Np002G0888800	g44826
OG0011005	Np002G0887800	g44821
OG0011006	Np002G0876500	g45770
OG0011007	Np002G0876000	g45776
OG0011009	Np002G0874000	g44773
OG0011010	Np005G3095400	g36055
OG0011011	Np005G2760300	g23532, g17026
OG0011012	Np005G2758700	g23524
OG0011013	Np005G2758500	g23523, g23522
OG0011014	Np005G2757100	g23513
OG0011015	Np005G2755700	g23509
OG0011016	Np005G2755600	g17016
OG0011017	Np007G3889800	g11645
OG0011018	Np004G2386500	g31706
OG0011019	Np002G1228900	g40792
OG0011020	Np002G1229300	g50758, g40793
OG0011021	Np003G1810000, Np002G1231800	g44261
OG0011022	Np002G1233900	g40803
OG0011023	Np002G1234200	g40804
OG0011024	Np002G1234700	g1737, g43525
OG0011025	Np005G3163600, Np005G3163900	g16871
OG0011026	Np005G3165800	g16859
OG0011027	Np005G3167000	g16855
OG0011028	Np006G3415800	g16852
OG0011029	Np005G3167300	g16853
OG0011030	Np005G3167900	g16850
OG0011031	Np005G3168100	g4318
OG0011032	Np005G3168400	g18099
OG0011033	Np001G0188900	g10359
OG0011034	Np001G0201700	g10442
OG0011035	Np001G0198700	g10415
OG0011036	Np001G0437200	g3435
OG0011037	Np001G0203900	g10458
OG0011038	Np001G0209700	g10498
OG0011039	Np001G0211600	g16584
OG0011040	Np001G0216700	g10527
OG0011041	Np001G0220600	g10551
OG0011042	Np001G0223000, Np001G0223500	g10558
OG0011043	Np001G0225000	g10567
OG0011045	Np001G0230100	g10588
OG0011046	Np001G0232800	g10602
OG0011047	Np001G0233500	g1579
OG0011049	Np001G0235500	g1572
OG0011050	Np001G0235600	g10621
OG0011051	Np002G0864600	g44735, g44730
OG0011053	Np002G0865800	g44747
OG0011054	Np002G0867500	g45809
OG0011055	Np002G0868500	g45805
OG0011056	Np002G0870300	g44762
OG0011057	Np002G0871900	g45791
OG0011060	Np001G0359800	g10956
OG0011061	Np003G1758600	g40228
OG0011062	Np001G0365800	g40598
OG0011063	Np003G1753700	g40205
OG0011064	Np001G0364200	g40595
OG0011065	Np007G3791600	g40589
OG0011066	Np001G0362000	g40581
OG0011067	Np001G0369200	g40574
OG0011068	Np001G0370300	g10978, g40570
OG0011071	Np001G0373200	g40556
OG0011072	Np001G0373300	g10984
OG0011073	Np001G0373500	g10985
OG0011074	Np002G0985100	g45083
OG0011075	Np004G1981500	g28077
