Orthogroup	Noccaea_praecox	Camelina_sativa
OG0008174	Np005G3158500	XP_010441082.1, XP_010435866.1, XP_010450785.1
OG0008177	Np001G0181800	XP_010438870.1, XP_010482026.1
OG0008178	Np007G3852500	XP_010512743.1, XP_010466724.1, XP_010488446.1
OG0008179	Np007G3850000	XP_010488440.1, XP_010512644.1, XP_010466711.1
OG0008180	Np007G3848000	XP_010488416.1, XP_010512507.1, XP_010466688.1
OG0008181	Np007G3844800	XP_010488385.1, XP_010512305.1, XP_010466654.1, XP_010488383.1
OG0008182	Np007G3840500	XP_010512047.2, XP_010488347.1, XP_010466608.1
OG0008183	Np005G3045700, Np007G3839100	XP_010488329.1, XP_010466589.1, XP_010511929.1
OG0008184	Np007G3838500	XP_010490048.1, XP_010488324.1, XP_010511883.1, XP_010466584.1
OG0008185	Np007G3837800	XP_010488321.1, XP_010511844.1, XP_010466582.1
OG0008186	Np007G3835800	XP_010511655.1, XP_010488307.1, XP_010466567.1
OG0008187	Np007G3832800	XP_010511403.1, XP_010488279.1, XP_010466532.1
OG0008188	Np007G3830800	XP_010488260.1, XP_010511278.1, XP_019098765.1, XP_010466517.1
OG0008189	Np007G3830700, Np003G1380600	XP_010425540.1, XP_010514474.1, XP_010466516.1, XP_010511265.1, XP_010488259.1
OG0008190	Np007G3827200	XP_010511002.1, XP_010466483.1, XP_010488229.1
OG0008191	Np007G3827300	XP_010466484.1, XP_010488230.1, XP_010511011.1
OG0008192	Np002G0966400	XP_010488224.1, XP_010466475.1
OG0008193	Np001G0270200	XP_010513891.1, XP_010502142.1, XP_010424933.1
OG0008194	Np007G3815300	XP_010488161.1, XP_010466389.1, XP_010510244.1
OG0008195	Np007G3814700	XP_010466382.1, XP_010488155.1, XP_010510193.1
OG0008196	Np007G3814500	XP_010488154.1, XP_010510179.1, XP_010466381.1
OG0008197	Np005G2738000, Np005G2735500	XP_010433010.1, XP_010438200.1, XP_010447747.1
OG0008198	Np005G2738600	XP_010438201.2, XP_010433012.1, XP_010447748.1
OG0008199	Np005G2739100	XP_010438204.1, XP_010433015.1, XP_010447754.1
OG0008200	Np005G2740600	XP_010447756.1, XP_010433018.1, XP_010438208.1
OG0008201	Np005G2742100	XP_019086036.1, XP_019089551.1, XP_010438218.1
OG0008202	Np005G2742500	XP_010433031.1, XP_010447772.1, XP_010438221.1
OG0008203	Np005G2744300	XP_019098744.1, XP_019088947.1, XP_019086836.1, XP_010438233.1
OG0008204	Np005G2745200	XP_010447791.1, XP_010438242.1, XP_010436338.1
OG0008205	Np002G0946900	XP_010415193.1, XP_010511480.1, XP_010470526.1
OG0008206	Np002G0968600	XP_010511516.1, XP_010415138.2
OG0008207	Np002G0973500	XP_010470451.1, XP_010511121.1, XP_010415118.1
OG0008208	Np002G1023300	XP_010470324.1, XP_010414867.1, XP_010511138.1
OG0008209	Np007G3924000	XP_010511379.1, XP_010414785.1
OG0008210	Np007G3766000	XP_010414887.1, XP_019100891.1, XP_010470342.1
OG0008211	Np002G1055700	XP_010469534.1, XP_010509951.1, XP_010413929.1, XP_010413930.1
OG0008212	Np002G1051300	XP_019083181.1, XP_010511580.1, XP_010470367.1
OG0008213	Np002G1057000	XP_010511574.1, XP_010418915.1, XP_010470368.1
OG0008214	Np003G1469100	XP_010454167.1, XP_010420690.1, XP_010492943.1
OG0008215	Np003G1466900	XP_010492920.1, XP_010420659.1, XP_019090710.1
OG0008216	Np003G1464100	XP_010492873.1, XP_010454110.1, XP_010420633.1
OG0008217	Np003G1463400	XP_010420613.1, XP_010492856.1, XP_010454092.1
OG0008218	Np003G1459600	XP_010454077.1, XP_010492840.1, XP_010420589.1
OG0008219	Np003G1457800	XP_010495274.1
OG0008221	Np002G1000300, Np005G3107300	XP_019086495.1, XP_019086370.1, XP_019087538.1, XP_010442044.1, XP_010481880.1, XP_010494307.1
OG0008222	Np001G0170700	XP_010442339.1, XP_010439778.1, XP_010482156.1
OG0008223	Np001G0176300	XP_010482096.1, XP_010493671.1, XP_010442270.1
OG0008224	Np001G0546200	XP_010426866.1, XP_010515714.1, XP_010503990.1
OG0008225	Np001G0544700	XP_010515700.1, XP_010503983.1, XP_010426855.1
OG0008226	Np001G0543700	XP_019084848.1, XP_019099867.1, XP_019099852.1, XP_019082483.1
OG0008227	Np001G0542700	XP_010503961.1, XP_010515681.1, XP_010426837.1
OG0008228	Np001G0540800	XP_019084846.1, XP_010515661.1
OG0008229	Np001G0538200	XP_010515633.1, XP_010503902.1, XP_010426774.1
OG0008230	Np001G0536000	XP_010503871.1, XP_010426755.1, XP_010515607.1
OG0008231	Np001G0535600	XP_019085063.1, XP_010515601.1, XP_010503866.1
OG0008232	Np001G0534800	XP_010515596.1, XP_010503861.1, XP_010426742.1
OG0008233	Np001G0533200	XP_010426724.1, XP_010515570.1, XP_010503848.1
OG0008234	Np001G0528900	XP_010515505.1, XP_010426656.1, XP_010503800.1
OG0008235	Np004G2598800	XP_010496470.1, XP_019098287.1
OG0008236	Np004G2585400	XP_010474701.1, XP_010480633.1, XP_010457170.1
OG0008237	Np004G2579800	XP_010474657.1, XP_010474656.1, XP_010457222.1, XP_010480965.1, XP_010457221.1
OG0008238	Np004G2579700	XP_010474660.1, XP_010480975.1, XP_010457224.1
OG0008239	Np004G2578600	XP_010457240.1, XP_010481079.1, XP_010474670.1
OG0008240	Np004G2575700	XP_010474869.1, XP_010457279.1, XP_010481261.1
OG0008241	Np004G2574300	XP_010481429.1, XP_010474898.1, XP_010462542.1
OG0008242	Np004G2572900	XP_010481572.1, XP_010474929.1, XP_010474919.1
OG0008243	Np004G2572100	XP_010481668.1, XP_010457322.1, XP_010474936.1
OG0008244	Np004G2571400	XP_010457333.1, XP_010474946.1, XP_010481801.1
OG0008245	Np004G2571100	XP_010474952.1, XP_010481853.1, XP_010457339.1
OG0008246	Np004G2570700	XP_010457343.1, XP_010481925.1, XP_010474958.1
OG0008247	Np004G2568500	XP_010474979.1, XP_010482193.1
OG0008248	Np004G2568300	XP_010482259.1, XP_010457365.1, XP_010474982.1
OG0008249	Np004G2568200	XP_010482270.1, XP_010457366.1, XP_010474983.1
OG0008250	Np004G2566700	XP_010482461.1, XP_010457386.1, XP_010475001.1
OG0008251	Np004G2565600	XP_010457398.1, XP_010475011.1, XP_010482550.1
OG0008252	Np004G2563700	XP_010482885.1, XP_010457420.1, XP_010475032.1
OG0008253	Np004G2563200	XP_010457424.1, XP_010482950.1, XP_010475037.1
OG0008255	Np005G2826100	XP_010448588.1, XP_010439065.1, XP_010433797.1
OG0008256	Np004G2558800	XP_010457488.1, XP_010483777.1, XP_010475098.1
OG0008257	Np004G2557300	XP_010475116.1, XP_010457506.1, XP_010483946.1
OG0008258	Np004G2557200	XP_010475117.1, XP_010457507.1, XP_010483949.1
OG0008259	Np004G2553200	XP_010475155.1, XP_010484352.1, XP_010457547.1
OG0008260	Np004G2550800	XP_010457575.1, XP_010484563.1, XP_019098523.1, XP_010475177.1
OG0008261	Np004G2547500	XP_010484864.2, XP_010480351.1, XP_019090958.1
OG0008262	Np004G2546000	XP_010475225.1, XP_010457620.1, XP_010484916.1
OG0008263	Np004G2545700	XP_010457623.1, XP_010475228.1, XP_010484935.1
OG0008264	Np004G2545200	XP_010457631.1, XP_010484969.1, XP_010484961.1, XP_010475234.1
OG0008265	Np004G2544700	XP_010475240.1, XP_010485008.1, XP_010457636.1
OG0008266	Np004G2541400, Np004G2572600, Np004G2541000, Np004G2541300, Np004G2572700	XP_010485271.1, XP_010457671.1, XP_010475291.1
OG0008267	Np004G2539700	XP_010485310.1, XP_010501329.1, XP_010475296.1
OG0008268	Np004G2538900	XP_010475305.1, XP_010485424.1, XP_010457695.1
OG0008269	Np004G2538800	XP_010475306.1, XP_019098791.1, XP_010485440.1, XP_010457691.1
OG0008270	Np004G2537500	XP_010485596.1, XP_019098850.1
OG0008271	Np004G2536900	XP_010475328.1, XP_010485754.1, XP_010457722.1
OG0008272	Np004G2535600	XP_010485879.1, XP_010457748.1, XP_010475349.1
OG0008273	Np004G2533400	XP_010475368.1, XP_010486072.1, XP_010457769.1
OG0008274	Np004G2532700	XP_010486162.1, XP_010475377.1, XP_010457774.1
OG0008275	Np004G2529500	XP_010475427.1, XP_010486650.1, XP_010457827.1
OG0008276	Np005G3139000, Np004G2529300	XP_010475430.1, XP_010457832.1
OG0008277	Np004G2525900	XP_010487055.1, XP_010475457.1, XP_010457868.1
OG0008278	Np004G2523700	XP_010475472.1, XP_010457886.1, XP_010487219.1
OG0008279	Np004G2523500	XP_010487239.1, XP_010457887.1, XP_010475474.1
OG0008280	Np004G2522800	XP_010457898.1, XP_010475482.1, XP_010487296.1
OG0008281	Np004G2522500	XP_010487318.1, XP_010457903.1, XP_010475485.1
OG0008282	Np004G2518300	XP_010457958.1, XP_010475533.1
OG0008283	Np004G2512100	XP_019090970.1, XP_010480387.1
OG0008284	Np004G2511100, Np004G2332200	XP_010458056.1, XP_010488622.1, XP_010475614.1
OG0008285	Np004G2507600	XP_010488978.1, XP_010475654.1, XP_010458093.1
OG0008286	Np004G2507400	XP_010458095.1, XP_010475656.1, XP_010489017.1
OG0008287	Np004G2506800	XP_010489091.1, XP_010458103.1, XP_010475667.1
OG0008288	Np004G2504600	XP_010475692.1, XP_010458142.1
OG0008289	Np004G2502300	XP_010458169.1, XP_010475721.1, XP_010489616.1
OG0008290	Np004G2501100	XP_010458178.1, XP_010475734.1, XP_010489701.1
OG0008291	Np004G2498800	XP_010501391.1, XP_010489893.1, XP_010458211.1, XP_010475758.1
OG0008292	Np005G3098900, Np005G3098700	XP_010482623.1, XP_010442792.1, XP_010445039.1
OG0008293	Np004G2494600	XP_010475807.1, XP_010490233.1, XP_010458263.1
OG0008294	Np004G2492900	XP_019096893.1, XP_019094382.1, XP_019091591.1
OG0008295	Np004G2491000	XP_010475849.1, XP_010458311.1, XP_010490467.1
OG0008296	Np004G2489200	XP_010480403.2, XP_010490575.1, XP_010458322.1
OG0008297	Np004G2488900	XP_010490593.1, XP_010458326.1, XP_010475861.1
OG0008298	Np004G2488600	XP_010458329.1, XP_010475862.1, XP_010490614.1
OG0008299	Np004G2487600	XP_010458348.1, XP_010475872.1, XP_010490720.1
OG0008300	Np004G2487100	XP_010490771.1, XP_010475879.1, XP_010458351.1
OG0008301	Np004G2486800	XP_010490782.1, XP_010458355.1, XP_010475882.1
OG0008302	Np004G2486200	XP_010458365.1, XP_010490885.1, XP_010490863.1, XP_010475888.1
OG0008303	Np004G2484100	XP_010475902.1, XP_010458386.1, XP_010491084.1
OG0008304	Np004G2481100	XP_010458419.1, XP_010491516.1, XP_010475937.1
OG0008305	Np005G2799400	XP_010448344.1, XP_010433570.1, XP_010438818.1
OG0008306	Np004G2475700	XP_010458484.1, XP_019095201.1, XP_010492274.1
OG0008307	Np004G2474600	XP_010476014.1, XP_010458496.1, XP_010492393.1
OG0008308	Np004G2469500	XP_010476063.1, XP_010458542.1, XP_010492816.1
OG0008309	Np004G2469300	XP_010492825.1, XP_010476064.1, XP_010458543.1
OG0008310	Np004G2468700	XP_010458550.1, XP_010476077.1, XP_010492941.1
OG0008311	Np002G1193700	XP_019085266.1, XP_019092992.1
OG0008312	Np004G2462600	XP_010476124.1, XP_010458594.1, XP_010493385.1
OG0008313	Np004G2462300	XP_010493407.1, XP_010476128.1, XP_010458597.1
OG0008314	Np004G2460500	XP_010458612.1, XP_010476143.1, XP_010493552.1
OG0008315	Np004G2454400	XP_010476213.1, XP_010494153.1, XP_010458670.1
OG0008316	Np004G2454100	XP_010476216.1, XP_010458673.1
OG0008317	Np004G2453100	XP_010476222.1, XP_010494243.1, XP_010458677.1
OG0008318	Np004G2452700	XP_010494272.1, XP_010458679.1, XP_019094781.1
OG0008319	Np004G2450500, Np004G2449600	XP_019094263.1, XP_019095671.1, XP_019091557.1
OG0008320	Np004G2445100	XP_010494868.1, XP_010476283.1, XP_010458740.1
OG0008321	Np004G2444700	XP_010476290.1, XP_019090754.1, XP_010494900.1
OG0008322	Np004G2444600	XP_010458746.1, XP_010494910.1
OG0008323	Np004G2441500	XP_010495073.1, XP_010458768.1, XP_010476313.1
OG0008324	Np004G2437700, Np004G2439600, Np004G2438400	XP_010458788.1, XP_010495245.1, XP_010476332.1
OG0008325	Np004G2433900	XP_010495411.1, XP_010458808.1, XP_010476364.1
OG0008326	Np004G2428400	XP_010495703.1, XP_010458871.1, XP_010476433.1
OG0008327	Np004G2428700	XP_010458862.1, XP_010476428.1, XP_010495685.1
OG0008328	Np004G2426300	XP_010495817.1, XP_010476455.1, XP_010458903.1
OG0008329	Np004G2424000	XP_010458926.1, XP_010476482.1, XP_010495946.1
OG0008330	Np004G2422900	XP_010476496.1, XP_010496063.1
OG0008331	Np004G2422800	XP_010458940.1, XP_010496071.1, XP_010476497.1
OG0008332	Np004G2421200	XP_010458955.1, XP_010496209.1, XP_010476509.1
OG0008333	Np004G2420400	XP_010476522.1, XP_010458964.1, XP_010496263.1
OG0008334	Np004G2418700	XP_010458974.1, XP_010496350.1, XP_019095123.1
OG0008335	Np004G2417400	XP_010476544.1, XP_010496485.1, XP_010458986.1
OG0008336	Np001G0591400, Np001G0591200	XP_010462707.1
OG0008337	Np004G2416800	XP_010458996.1, XP_010476551.1
OG0008338	Np004G2411100	XP_010496977.1, XP_010459050.1, XP_010476608.1
OG0008339	Np004G2415500	XP_010496621.1, XP_010476566.1, XP_010459004.1
OG0008341	Np004G2414100	XP_010476576.1, XP_019099004.1, XP_010459018.1
OG0008342	Np004G2413900	XP_010476579.1, XP_010459022.1, XP_010496772.1
OG0008344	Np004G2409400	XP_010459073.1, XP_010497110.1, XP_010476626.1
OG0008345	Np004G2409300	XP_010476627.1, XP_010459074.1, XP_010497139.1
OG0008346	Np004G2404900	XP_010476678.1, XP_010497429.1, XP_010459117.1
OG0008347	Np004G2400200	XP_010497746.1, XP_019091280.1, XP_019095003.1
OG0008348	Np004G2394600	XP_010498002.1, XP_010459220.1, XP_010476793.1
OG0008349	Np004G2393700	XP_010498013.1, XP_010459236.1, XP_010476816.1
OG0008350	Np002G0916500	XP_010414821.1, XP_010511387.1, XP_010470381.1
OG0008351	Np004G2383000	XP_010476932.1, XP_010459378.1, XP_019099062.1
OG0008352	Np004G2376800	XP_010476999.1, XP_010459434.1, XP_010498204.1, XP_010498206.1
OG0008353	Np004G2376000	XP_010498217.1, XP_010459442.1, XP_010477004.1
OG0008354	Np004G2375800	XP_010477006.1, XP_010498219.1, XP_010459444.1
OG0008355	Np004G2375300	XP_010459448.1, XP_010477014.1, XP_010498223.1
OG0008357	Np004G2371300	XP_010498261.1, XP_010459494.1, XP_010477043.1
OG0008358	Np004G2371000	XP_019098769.1, XP_010462774.1, XP_010477053.1, XP_010498271.1, XP_010459500.1
OG0008359	Np004G2370700	XP_010459501.1, XP_019095068.1, XP_010498272.1
OG0008360	Np004G2368100	XP_010498293.1, XP_010459533.1, XP_010477088.1
OG0008361	Np004G2366900	XP_010459554.1, XP_010498306.1, XP_010477102.1
OG0008362	Np004G2366800	XP_010459556.1, XP_010498308.1, XP_010477103.1
OG0008363	Np004G2366400	XP_010477106.1, XP_010459562.1, XP_010498312.1
OG0008364	Np004G2363600	XP_010498344.1, XP_010459593.1, XP_010477136.1
OG0008365	Np004G2357000	XP_010498405.1, XP_010477206.1, XP_010459660.1
OG0008366	Np004G2356500	XP_010477211.1, XP_010498408.1, XP_019090752.1
OG0008367	Np004G2356300	XP_010498412.1, XP_010477213.1, XP_010459666.1
OG0008368	Np004G2355700	XP_019099087.1, XP_010459672.1, XP_010477219.1
OG0008369	Np004G2353900	XP_019094421.1, XP_010498443.1, XP_019095383.1, XP_010459693.1, XP_010477242.1
OG0008370	Np004G2352100	XP_019094853.1, XP_010459713.1, XP_010498465.1
OG0008371	Np004G2351000	XP_010459720.1, XP_010477277.1, XP_010498471.1
OG0008372	Np004G2348400	XP_010477316.1, XP_010459759.1, XP_010498505.1
OG0008373	Np004G2347400	XP_010477322.1, XP_010459766.1, XP_010498513.1
OG0008374	Np004G2346100	XP_010477336.1, XP_019099115.1
OG0008375	Np004G2343100	XP_010477364.1, XP_010459806.1, XP_019100357.1, XP_019099125.1
OG0008376	Np004G2341200	XP_010459842.1, XP_019094341.1, XP_010480579.1, XP_010498588.1
OG0008377	Np004G2339800	XP_010498602.1, XP_010496505.1, XP_010459856.1
OG0008378	Np004G2339200	XP_010496341.1, XP_010459860.1, XP_010468018.1, XP_010498605.1
OG0008379	Np004G2337900	XP_010498613.1, XP_010459864.1, XP_010496329.1
OG0008380	Np004G2337800	XP_010498614.1, XP_019098195.1, XP_010459867.2
OG0008381	Np004G2336300	XP_010477407.1, XP_010459889.1, XP_010498622.1
OG0008382	Np004G2335300	XP_010462830.1, XP_010480583.2, XP_019099134.1
OG0008383	Np004G2332800	XP_010498648.1, XP_010459912.1, XP_010477439.1
OG0008384	Np004G2327400	XP_010477460.1, XP_010459934.1, XP_010498670.1
OG0008385	Np004G2324700	XP_010498705.1, XP_010477493.1, XP_010459986.1
OG0008386	Np004G2310600	XP_010477586.1, XP_010498806.1, XP_010460080.1
OG0008387	Np003G1801800	XP_019090690.1, XP_019084069.1, XP_010435364.1
OG0008388	Np004G2308700, Np004G2309400	XP_010477598.1, XP_010498816.1, XP_010460089.1, XP_019094623.1
OG0008389	Np002G0834000	XP_010471191.1, XP_019083295.1, XP_010428029.1
OG0008390	Np002G0836000	XP_010471165.1
OG0008391	Np002G0837600	XP_010471150.1, XP_010415845.1, XP_010427966.1
OG0008392	Np002G0838100	XP_010427959.1, XP_010471144.1
OG0008393	Np002G0839200	XP_019083290.1, XP_019085743.1, XP_010471132.1
OG0008394	Np002G0839500	XP_010427942.1, XP_010415822.1, XP_010471130.1
OG0008395	Np002G0841600	XP_010415799.1, XP_010415798.1, XP_010471109.1, XP_010427917.1
OG0008396	Np002G0841800, Np002G0841900	XP_010415796.1, XP_010427914.1, XP_010471107.1
OG0008397	Np002G0843600	XP_010471099.1, XP_010415788.1, XP_010427901.1
OG0008398	Np002G0845800	XP_019082786.1
OG0008399	Np002G0853700	XP_010427822.1, XP_010415725.1, XP_010471037.1
OG0008400	Np002G0854400	XP_010415711.1, XP_010471029.1, XP_010427806.1
OG0008401	Np002G0857000	XP_010471014.1, XP_010512096.1, XP_010415696.1
OG0008402	Np002G0857300	XP_010415693.1, XP_010512094.1, XP_010471012.1
OG0008403	Np005G2827900	XP_010448606.1, XP_010433811.1, XP_010439082.1
OG0008404	Np004G2058500	XP_010478717.1, XP_010499846.1, XP_010461121.1
OG0008405	Np004G2061800	XP_010499867.1, XP_010461145.1, XP_010478745.1
OG0008406	Np002G1237100	XP_010473653.1, XP_010430523.1, XP_010418450.1
OG0008407	Np002G1222600	XP_010430420.1, XP_010418340.1, XP_010452280.1
OG0008408	Np002G1222500	XP_010473565.1, XP_010430423.1, XP_010418342.1
OG0008409	Np002G1222300	XP_010430425.1, XP_019083669.1, XP_010473563.1
OG0008410	Np002G1215500	XP_010473543.1, XP_010418324.1, XP_010430396.1
OG0008411	Np002G1213100	XP_010430375.1, XP_010418303.1, XP_010473525.1
OG0008412	Np004G2102400	XP_010478082.1, XP_010499221.1, XP_010460501.1, XP_010497486.1
OG0008413	Np002G1199400	XP_010473458.1, XP_010430294.1, XP_010418233.1
OG0008414	Np004G2113600	XP_010499366.1, XP_010478212.1
OG0008415	Np002G1187100	XP_010473392.1, XP_010418146.1, XP_010430193.1
OG0008416	Np002G1186700	XP_010418142.1, XP_010473385.1, XP_010430190.1
OG0008417	Np002G1186400	XP_010418136.1, XP_010473381.1, XP_010430184.1
OG0008418	Np002G1176000	XP_010473317.1, XP_010430106.1, XP_010418067.1
OG0008420	Np002G1159700, Np002G1159600	XP_010473222.1, XP_010417977.1, XP_010510950.1
OG0008421	Np002G1152700	XP_010470165.1, XP_010414619.1, XP_019100858.1
OG0008422	Np002G1142600	XP_010511036.1, XP_010470221.1, XP_010414701.1
OG0008423	Np002G1142200	XP_010414703.1, XP_010470224.1, XP_010511041.1
OG0008424	Np002G1133500	XP_010511104.1, XP_010470269.1, XP_010414748.1, XP_010511105.1
OG0008425	Np002G1127500	XP_019083152.1, XP_010470300.1, XP_010511374.1
OG0008426	Np002G1125300	XP_010511347.1, XP_010415047.1, XP_019094815.1
OG0008427	Np004G2094200	XP_010477953.1
OG0008428	Np002G1241900	XP_010418500.1, XP_019098738.1, XP_010473698.1, XP_010430571.1
OG0008429	Np002G1242900	XP_010473704.1, XP_010418504.1, XP_010430574.1
OG0008430	Np002G1244100	XP_010473719.1, XP_010430588.1
OG0008431	Np002G1246500	XP_010430600.1, XP_010496922.1, XP_010418534.1
OG0008432	Np002G1248200	XP_010430620.1, XP_010496632.1
OG0008433	Np001G0352900, Np001G0346700	XP_010481450.1, XP_010494826.1, XP_010445791.2
OG0008434	Np001G0349800, Np001G0349700	XP_010481444.1, XP_010494833.1, XP_019098100.1, XP_010441572.1
OG0008435	Np001G0340400	XP_010481402.1, XP_010494879.1, XP_010441525.1
OG0008436	Np001G0338000	XP_010494896.1, XP_010481398.1, XP_010441522.1
OG0008437	Np001G0326000	XP_010481281.1, XP_010441412.1
OG0008438	Np001G0326400	XP_010496992.2, XP_010441406.1, XP_010481274.1, XP_010495015.1
OG0008439	Np001G0395900	XP_019095736.1, XP_010441877.1, XP_010494482.1
OG0008440	Np001G0396100	XP_010481686.1, XP_010441879.1, XP_019098010.1, XP_019097699.1
OG0008441	Np001G0399200	XP_010481749.1, XP_010494446.1, XP_010441897.1
OG0008442	Np001G0399700	XP_010494442.1, XP_010441899.1, XP_010481752.1
OG0008443	Np003G1847700	XP_010434204.1, XP_010449098.1, XP_010439501.1
OG0008444	Np003G1846900	XP_010431694.1, XP_019090625.1, XP_019084138.1
OG0008445	Np003G1841000	XP_010467813.1, XP_010455837.1, XP_010422372.1
OG0008446	Np003G1839200	XP_010431996.1, XP_010422337.1, XP_010455817.1
OG0008447	Np005G2745800	XP_010436340.1, XP_010433050.1, XP_010438247.1, XP_010447794.1
OG0008448	Np005G3009600	XP_010449836.1, XP_010440193.1
OG0008449	Np005G3009200, Np005G3009500	XP_010440192.1, XP_010449835.1, XP_010434865.1
OG0008450	Np004G1999900	XP_010500318.2, XP_010479217.1
OG0008451	Np004G1998800	XP_010500322.1, XP_010479226.1, XP_010461615.1
OG0008452	Np004G1996700	XP_010479251.1, XP_010500355.1
OG0008453	Np004G1990700	XP_010500415.2, XP_019094553.1, XP_010461701.2
OG0008454	Np004G1989300, Np002G0809200	XP_010500421.1, XP_010479309.1
OG0008455	Np004G1984500	XP_010479357.1, XP_010500464.1, XP_010461760.1
OG0008456	Np002G0786500	XP_010428491.1, XP_010471593.1, XP_010416352.1
OG0008457	Np005G2616800	XP_010437073.1, XP_010446499.1, XP_010431924.1
OG0008458	Np005G2619000	XP_010446530.1, XP_010431949.1, XP_010437093.1, XP_010444896.1
OG0008459	Np005G2620900	XP_010437112.1, XP_010446553.1, XP_010431967.1
OG0008460	Np005G2622700	XP_010437124.2, XP_019086632.1, XP_010446584.1
OG0008461	Np005G2624600	XP_010431995.1, XP_019087266.1
