Orthogroup	Noccaea_praecox	Eutrema_salsugineum
OG0010520	Np003G1367300	XP_006399535.1
OG0010521	Np003G1366400	XP_024011456.1
OG0010522	Np003G1363600	XP_006399500.2
OG0010523	Np003G1360700	XP_006399467.1
OG0010524	Np003G1359800	XP_006399458.1
OG0010525	Np003G1358400	XP_006399438.1
OG0010526	Np003G1357200	XP_006399427.1
OG0010527	Np003G1355300, Np003G1356100	XP_006399420.1
OG0010528	Np003G1354900	XP_024012548.1, XP_006418592.1
OG0010529	Np007G3885800	XP_006418581.1
OG0010530	Np007G3820700	XP_006406612.1
OG0010531	Np003G1348800	XP_006399347.1
OG0010532	Np003G1348600	XP_006399345.1
OG0010533	Np003G1348100	XP_024011637.1
OG0010534	Np003G1347400	XP_006399332.1
OG0010535	Np003G1347100, Np005G2690400	XP_024011634.1
OG0010536	Np003G1342100	XP_006399291.1
OG0010537	Np003G1341100	XP_006399281.1
OG0010538	Np003G1338100	XP_006399261.1
OG0010539	Np003G1335700	XP_024011353.1
OG0010540	Np003G1859000	XP_006396517.1
OG0010541	Np003G1858500	XP_006396520.1
OG0010542	Np003G1857600	XP_006396526.1
OG0010543	Np003G1856000	XP_024010148.1
OG0010544	Np003G1855900	XP_006396543.1
OG0010545	Np003G1855800	XP_006396544.1
OG0010546	Np003G1855400	XP_006396547.1
OG0010547	Np003G1854100	XP_006396556.1
OG0010548	Np003G1853700	XP_006396559.1
OG0010549	Np005G2812000	XP_006413340.1
OG0010550	Np005G2812500	XP_006413345.1
OG0010552	Np005G2816400	XP_024005500.1
OG0010553	Np006G3616500	XP_006408603.1
OG0010554	Np006G3615900	XP_024016011.1
OG0010555	Np006G3615300	XP_006408584.1
OG0010557	Np006G3607700	XP_006409730.1
OG0010558	Np006G3580500	XP_006409752.1
OG0010559	Np006G3582000, Np006G3582300, Np006G3581500	XP_006409783.1
OG0010560	Np006G3583700, Np005G3169400, Np005G3169300	XP_024016846.1
OG0010561	Np006G3584000, Np006G3584400, Np007G3949000	XP_006409794.1
OG0010562	Np006G3585300	XP_006409807.1
OG0010563	Np006G3589700	XP_024004277.1
OG0010565	Np006G3591700	XP_006409861.1
OG0010566	Np006G3593200	XP_006409870.2
OG0010567	Np006G3595900	XP_006409890.1
OG0010568	Np006G3600100	XP_006409925.1
OG0010569	Np006G3604100	XP_006409964.1
OG0010570	Np006G3604600	XP_006409968.1
OG0010571	Np008G4281700, Np006G3501700	XP_006410013.1
OG0010572	Np006G3512300	XP_006410038.1
OG0010573	Np006G3525800	XP_006410140.1
OG0010574	Np006G3475600, Np006G3532400	XP_006410149.2
OG0010575	Np006G3471200, Np006G3537000	XP_006410170.1
OG0010576	Np006G3693500	XP_006404661.1
OG0010577	Np006G3541100, Np006G3489000	XP_006410194.1
OG0010578	Np006G3541400, Np006G3488700	XP_024004300.1
OG0010579	Np006G3486900, Np006G3542900	XP_006410223.1
OG0010580	Np006G3481700, Np006G3547700	XP_006410251.1
OG0010581	Np006G3547900, Np006G3481400	XP_006410252.1
OG0010582	Np006G3552900, Np002G1154400	XP_006410287.1
OG0010583	Np006G3555100	XP_006410302.1
OG0010584	Np006G3555800	XP_006410307.1
OG0010585	Np006G3557400	XP_024004219.1
OG0010586	Np006G3558700	XP_006410330.2
OG0010587	Np006G3560800	XP_006410345.1
OG0010588	Np006G3626500	XP_006408751.1
OG0010589	Np006G3570300	XP_006410391.1
OG0010590	Np006G3570100	XP_006410390.1
OG0010591	Np006G3567300	XP_024003639.1
OG0010592	Np006G3567000	XP_024003846.1
OG0010593	Np006G3566300	XP_006410368.1, XP_006418680.2
OG0010594	Np006G3573500	XP_006410412.1
OG0010595	Np006G3575100	XP_006410427.1
OG0010596	Np006G3575600	XP_006410433.1
OG0010597	Np006G3576400	XP_006410437.1
OG0010598	Np006G3452500, Np009G4319800	XP_006410485.1
OG0010599	Np001G0412300	XP_006403231.1
OG0010600	Np005G2604900	XP_006411652.1
OG0010601	Np001G0411000	XP_006403220.1
OG0010602	Np001G0406900	XP_006403169.1
OG0010603	Np006G3545600, Np001G0401800	XP_006403133.1
OG0010604	Np003G1850800	XP_024009864.1
OG0010605	Np003G1851000	XP_006396581.1
OG0010606	Np003G1851600	XP_006396578.1
OG0010607	Np003G1852100	XP_006396573.1
OG0010608	Np003G1852800	XP_006396569.1
OG0010609	Np004G2002200	XP_024006063.1
OG0010610	Np004G2003300	XP_006393524.1
OG0010611	Np004G2003500	XP_024006015.1
OG0010612	Np004G2009000	XP_006393589.1
OG0010613	Np004G2104200	XP_006415745.1
OG0010614	Np004G2018800	XP_024006161.1
OG0010615	Np004G2105300	XP_006415736.1
OG0010616	Np004G2109000	XP_006415699.1
OG0010617	Np004G2111000, Np002G0963900	XP_024008081.1
OG0010618	Np004G2113500	XP_006415662.1
OG0010619	Np004G2114400	XP_006415652.1
OG0010620	Np004G2115300	XP_006415640.1
OG0010621	Np004G2118000	XP_024008882.1
OG0010622	Np004G2127500	XP_024008365.1
OG0010623	Np004G2128700	XP_006415554.1
OG0010624	Np004G2130900	XP_006415540.1
OG0010625	Np004G2131600	XP_024008252.1
OG0010626	Np004G2132500	XP_006415522.1
OG0010627	Np004G2133400	XP_006415513.1
OG0010628	Np004G2134000	XP_006415509.1
OG0010629	Np004G2134100	XP_024008797.1
OG0010630	Np004G2135400	XP_006415496.1
OG0010631	Np004G2137500	XP_006415481.1
OG0010632	Np004G2138900	XP_006415467.1
OG0010633	Np004G2139000	XP_006415466.1
OG0010634	Np005G3201700	XP_006405292.1
OG0010635	Np001G0463300	XP_006404336.1
OG0010636	Np004G2147200	XP_024008733.1
OG0010637	Np004G2149300	XP_006415384.1
OG0010638	Np004G2149700	XP_006415381.1
OG0010639	Np004G2153000	XP_006415365.1
OG0010640	Np004G2154200	XP_006415360.1, XP_024008796.1
OG0010641	Np004G2161500, Np004G2162800	XP_024008592.1
OG0010642	Np004G2166800, Np004G2167900	XP_006415307.1
OG0010643	Np004G2168200	XP_006415305.1
OG0010644	Np004G2173100	XP_006415288.1
OG0010645	Np004G2173500	XP_006415285.1
OG0010646	Np004G2175200	XP_006415275.1
OG0010648	Np004G2197500	XP_006415240.1
OG0010649	Np004G2051200	XP_006415209.1
OG0010650	Np004G2052900	XP_024008351.1
OG0010651	Np002G0916700	XP_006415172.1
OG0010652	Np004G2055400	XP_006415167.1
OG0010653	Np004G2055600	XP_006415160.1
OG0010654	Np001G0253000	XP_006395772.1
OG0010655	Np001G0251500	XP_006395757.1
OG0010656	Np001G0251300	XP_024006799.1
OG0010657	Np006G3280300	XP_006411543.1
OG0010658	Np001G0249300	XP_006395739.1
OG0010659	Np001G0248900	XP_024006727.1
OG0010660	Np001G0245700	XP_006395699.1
OG0010661	Np001G0011000, Np002G0798800	XP_006393867.1
OG0010662	Np001G0013100	XP_006393878.1
OG0010663	Np001G0014200	XP_006400794.1, XP_006393882.1
OG0010664	Np001G0015100	XP_006393893.1
OG0010665	Np001G0015500	XP_024007535.1
OG0010666	Np001G0017600, Np006G3678600	XP_006393912.1
OG0010667	Np001G0018300	XP_006393917.1
OG0010668	Np001G0018400	XP_006393918.1
OG0010669	Np001G0018900	XP_024007212.1
OG0010670	Np001G0021000	XP_024006956.1
OG0010671	Np001G0021600	XP_006393942.1
OG0010672	Np001G0022900	XP_006393956.1
OG0010673	Np003G1768400, Np003G1769200	XP_024009788.1
OG0010674	Np001G0025300	XP_006393980.1
OG0010675	Np001G0026300	XP_006393989.1
OG0010676	Np001G0027600, Np001G0026500, Np001G0026800	XP_006393991.1
OG0010677	Np001G0028000	XP_006394001.1
OG0010679	Np001G0029800	XP_006394026.1
OG0010680	Np001G0033600	XP_006394062.1
OG0010681	Np001G0036600	XP_006394083.1
OG0010682	Np001G0040300	XP_006394114.1
OG0010683	Np001G0041000	XP_006394120.1
OG0010684	Np001G0042400	XP_006394131.1
OG0010685	Np001G0045600	XP_006394159.1
OG0010686	Np001G0046900	XP_006394170.1
OG0010687	Np001G0048200	XP_006394186.1
OG0010688	Np001G0048400	XP_006394188.1
OG0010689	Np001G0051000	XP_006394213.1
OG0010690	Np001G0051700	XP_024006762.1
OG0010691	Np001G0052800	XP_006394233.1
OG0010692	Np001G0053300	XP_006394239.1
OG0010693	Np001G0053400	XP_006394240.1
OG0010694	Np001G0054000	XP_006394244.1
OG0010695	Np001G0059200	XP_006394275.1
OG0010696	Np001G0060500	XP_006394282.1
OG0010697	Np005G3202500	XP_024005328.1
OG0010698	Np001G0070100	XP_006394357.1
OG0010699	Np001G0083500, Np001G0084000, Np001G0071600	XP_006394373.1
OG0010700	Np001G0072400	XP_006394383.1
OG0010701	Np001G0075900	XP_024007550.1
OG0010702	Np001G0077700	XP_006394427.1
OG0010703	Np001G0087400	XP_006394477.1
OG0010704	Np001G0088700	XP_006394485.1
OG0010705	Np001G0092900	XP_006394514.1
OG0010707	Np001G0102600	XP_006394588.1
OG0010708	Np001G0103100	XP_006394591.1
OG0010709	Np001G0103200	XP_006394593.1
OG0010710	Np001G0062000, Np001G0081600, Np001G0061800	XP_006394299.1
OG0010711	Np001G0105200	XP_006394607.1
OG0010712	Np001G0107200	XP_006394620.1
OG0010713	Np003G1305300	XP_006399012.1
OG0010714	Np001G0110100	XP_006394648.1
OG0010715	Np001G0111800	XP_006394660.1
OG0010716	Np001G0111900	XP_006394661.1
OG0010717	Np001G0112500	XP_024007193.1
OG0010718	Np001G0112900, Np001G0113000	XP_006394671.1
OG0010719	Np001G0113800	XP_006394675.1
OG0010720	Np001G0117900	XP_006394701.1
OG0010721	Np001G0118000	XP_006394702.1
OG0010722	Np001G0118600	XP_006394708.1
OG0010723	Np001G0118800	XP_024007506.1
OG0010724	Np001G0119900	XP_006394723.2
OG0010725	Np001G0121800	XP_024007438.1
OG0010726	Np001G0131400	XP_024007412.1
OG0010727	Np001G0131900	XP_006394812.1
OG0010728	Np001G0132200	XP_006394813.1
OG0010729	Np007G3886100	XP_006418574.1
OG0010730	Np001G0135100	XP_006394838.2
OG0010731	Np001G0135200	XP_006394839.1
OG0010732	Np003G1475200	XP_006400510.1
OG0010733	Np003G1473300	XP_006400493.1
OG0010734	Np003G1477200	XP_024012011.1
OG0010735	Np003G1479100	XP_006400542.1
OG0010736	Np003G1480300	XP_006400551.1
OG0010737	Np003G1482900	XP_006400571.1
OG0010738	Np003G1483000	XP_006400572.1
OG0010739	Np003G1483100	XP_006400573.1
OG0010740	Np003G1483500	XP_006400578.1
OG0010741	Np003G1484200	XP_006400585.1
OG0010742	Np003G1486000	XP_024011533.1
OG0010743	Np003G1488700	XP_006400621.1
OG0010744	Np003G1489900	XP_024012629.1
OG0010745	Np003G1490500	XP_006400643.2
OG0010746	Np003G1492800	XP_006400661.1
OG0010747	Np003G1495200	XP_006400680.1
OG0010748	Np003G1497700	XP_024011902.1
OG0010749	Np003G1498100	XP_006400694.1
OG0010750	Np003G1498300	XP_024012398.1
OG0010751	Np003G1498800	XP_006400700.1
OG0010752	Np003G1499600	XP_006400706.1
OG0010753	Np003G1503100	XP_006400734.1
OG0010754	Np003G1503700	XP_006400737.1
OG0010755	Np003G1505200	XP_006400748.1
OG0010756	Np003G1505800	XP_006400757.1
OG0010757	Np003G1506200	XP_006400758.1
OG0010758	Np003G1506400	XP_006400760.1
OG0010759	Np003G1506900	XP_006400764.1
OG0010760	Np003G1509400	XP_006400788.1
OG0010761	Np003G1514100	XP_006400815.1
OG0010762	Np003G1517700	XP_006400843.1
OG0010763	Np003G1518400	XP_024011962.1, XP_024006316.1
OG0010764	Np003G1519000	XP_006400854.1
OG0010765	Np006G3316600	XP_006411299.1
OG0010766	Np003G1528000	XP_024011839.1
OG0010767	Np003G1528500	XP_006400945.1
OG0010768	Np003G1530200	XP_006400955.1
OG0010769	Np003G1528400, Np003G1530300	XP_006400956.1
OG0010770	Np003G1530700	XP_006400962.1
OG0010771	Np003G1530800	XP_006400963.1
OG0010772	Np003G1535500	XP_006401002.1
OG0010773	Np003G1536800	XP_006401012.1
OG0010774	Np006G3510300, Np003G1537400	XP_006401017.1
OG0010775	Np003G1539800	XP_006401038.1
OG0010776	Np003G1540800	XP_006401047.1
OG0010777	Np003G1541100	XP_006401048.1
OG0010778	Np003G1546300	XP_006401092.2
OG0010779	Np003G1547400	XP_006401108.1
OG0010780	Np003G1547500	XP_006401112.1
OG0010781	Np003G1547600	XP_006401109.1
OG0010782	Np003G1548300	XP_024011167.1
OG0010783	Np003G1549500	XP_006401129.1
OG0010784	Np003G1550600	XP_006401140.1
OG0010785	Np003G1550300	XP_006401137.1
OG0010786	Np003G1550400	XP_006401138.1
OG0010787	Np003G1550800	XP_006401142.1
OG0010788	Np003G1551800	XP_006401155.1
OG0010789	Np003G1552600	XP_006401164.1
OG0010790	Np003G1553300	XP_024012307.1
OG0010791	Np003G1553600	XP_006401171.1
OG0010792	Np003G1554500	XP_006401177.1
OG0010793	Np003G1559600	XP_024011880.1
OG0010794	Np003G1563100	XP_006401229.1
OG0010795	Np003G1567900	XP_006401265.1, XP_024011172.1
OG0010796	Np003G1571600	XP_006401288.1
OG0010797	Np003G1571900	XP_006401290.1
OG0010798	Np003G1573600	XP_006401302.2
OG0010799	Np003G1576100	XP_006401315.2
OG0010800	Np003G1582600	XP_006401369.1
OG0010801	Np003G1583100	XP_006401376.1
OG0010802	Np003G1584200	XP_006401386.2
OG0010803	Np003G1592700	XP_024011183.1
OG0010804	Np003G1592900	XP_006401422.1
OG0010805	Np003G1594000	XP_006401434.1
OG0010806	Np002G0824800	XP_006390656.1
OG0010807	Np001G0524300	XP_006403997.1
OG0010808	Np003G1600400	XP_006401459.1
OG0010809	Np003G1604600	XP_006401488.2
OG0010811	Np003G1607100, Np003G1607300	XP_024012725.1
OG0010811	Np003G1607200	XP_006401501.1
OG0010812	Np003G1609300	XP_006401512.1
OG0010813	Np001G0499200	XP_006404182.1
OG0010814	Np001G0497700	XP_006404197.1
OG0010815	Np001G0494900	XP_024013703.1
OG0010816	Np003G1620200	XP_006401640.1
OG0010817	Np003G1622700	XP_006401620.1
OG0010818	Np003G1623900	XP_024012671.1
OG0010819	Np003G1627000	XP_006401580.1
OG0010820	Np003G1868700	XP_006396436.1
OG0010821	Np003G1751500	XP_006397347.1
OG0010822	Np003G1866200	XP_006396455.1
OG0010823	Np003G1864900	XP_006396465.1
OG0010824	Np003G1864600	XP_006396467.1
OG0010825	Np003G1862400	XP_006396482.1
OG0010826	Np003G1862200	XP_024009867.1
OG0010827	Np003G1861900	XP_006396489.1
OG0010828	Np003G1331700	XP_006399209.1
OG0010829	Np003G1329400	XP_006399197.2
OG0010830	Np004G2093800	XP_024008411.1
OG0010831	Np003G1327300	XP_006399180.1
OG0010832	Np003G1327000	XP_006399177.1
OG0010833	Np003G1326900	XP_024012052.1
OG0010834	Np003G1326300	XP_006399168.1
OG0010835	Np003G1325400, Np003G1309600	XP_006399158.1
OG0010836	Np003G1322600, Np003G1322000	XP_006399130.1
OG0010837	Np003G1316000	XP_006399094.1
OG0010838	Np003G1315700	XP_006399091.1
OG0010839	Np003G1314500	XP_006399081.1
OG0010840	Np003G1314100	XP_024011598.1
OG0010841	Np003G1305800	XP_006399016.1
OG0010842	Np003G1305200	XP_006399011.1
OG0010843	Np003G1305100	XP_024011536.1
OG0010844	Np003G1304100	XP_006399002.2
OG0010846	Np003G1298800	XP_006398968.1
OG0010847	Np003G1297500	XP_006398957.1
OG0010848	Np003G1297100	XP_006398952.1
OG0010849	Np003G1294500	XP_006398932.1
OG0010850	Np006G3663500	XP_024013916.1
OG0010851	Np003G1290900	XP_024012390.1
OG0010852	Np004G2269500	XP_006415963.1
OG0010853	Np003G1289200	XP_006398890.1
OG0010854	Np003G1284000	XP_006398849.1
OG0010855	Np003G1282400	XP_024012140.1
OG0010856	Np003G1282000	XP_006398832.1
OG0010857	Np003G1280700	XP_024011588.1
OG0010858	Np003G1276500, Np003G1278600	XP_006398791.1
OG0010859	Np003G1274400	XP_006398771.1
OG0010860	Np003G1274200	XP_006398770.2
OG0010861	Np003G1272500	XP_006398760.2
OG0010862	Np003G1269800	XP_024014107.1
OG0010863	Np003G1269100	XP_006398724.1
OG0010864	Np003G1268200	XP_006398715.1
OG0010865	Np003G1267800	XP_024011815.1
OG0010866	Np003G1264400	XP_006398688.1
OG0010868	Np003G1262600	XP_006398679.1
OG0010869	Np003G1261200	XP_006398663.1
OG0010871	Np003G1258300	XP_006398649.1
OG0010872	Np003G1257200	XP_024012001.1
OG0010873	Np003G1256600	XP_024011424.1
OG0010874	Np003G1252800	XP_006398600.1
OG0010875	Np007G3768200	XP_006409390.1
OG0010876	Np003G1249900	XP_024012297.1
OG0010877	Np003G1249100	XP_006398556.1
OG0010878	Np005G3179500	XP_024014574.1
OG0010879	Np005G3180300	XP_024014646.1
OG0010880	Np005G3185900	XP_006405411.1
OG0010881	Np005G3189800	XP_006405388.1
OG0010882	Np005G3193200	XP_006405360.1
OG0010883	Np005G3194300	XP_006405354.1
OG0010884	Np005G3196600	XP_006405328.1
OG0010885	Np002G1039100	XP_006405890.1
OG0010886	Np005G3202400	XP_024014564.1
OG0010887	Np002G0701800	XP_006389722.1
OG0010888	Np002G0701000	XP_006389731.1
OG0010889	Np002G0700700	XP_006389738.2
OG0010890	Np002G0707500	XP_006389780.1
OG0010891	Np002G0708400	XP_006389792.1
OG0010892	Np002G0712100	XP_006389825.1
OG0010893	Np002G0714000	XP_006389837.1
OG0010894	Np002G0717600	XP_006389867.1
OG0010895	Np002G0722800, Np002G0722300	XP_006389896.1
OG0010896	Np002G0726800	XP_006389929.1
OG0010897	Np001G0462300	XP_006418888.1
OG0010898	Np002G0731700	XP_006389967.1
OG0010899	Np005G2698500	XP_024005681.1
OG0010900	Np002G0734600	XP_006389987.1
OG0010901	Np002G0735600	XP_006389999.1
OG0010902	Np002G0736200, Np002G0736600	XP_006390006.1
OG0010903	Np002G0738400	XP_006390024.1
OG0010904	Np002G0739100	XP_006390028.1
OG0010905	Np002G0743200	XP_006390045.1
OG0010906	Np002G0745300	XP_006390063.1
OG0010907	Np002G0747300	XP_024010664.1
OG0010908	Np002G0749800	XP_006390091.1
OG0010909	Np002G0750000	XP_006390093.1
OG0010910	Np002G0751900	XP_006390107.1
OG0010911	Np002G0754300	XP_006405098.1, XP_006390126.1
OG0010912	Np002G0761800	XP_024006996.1, XP_006390174.1
OG0010914	Np001G0431900	XP_006411112.1
OG0010915	Np001G0485600, Np003G1598200, Np002G0767000	XP_006390215.1
OG0010916	Np006G3662900	XP_006404920.2
OG0010917	Np001G0186700	XP_006390242.1
OG0010918	Np004G2576400	XP_024008927.1
OG0010919	Np002G0776400	XP_024012427.1
OG0010920	Np002G0781200	XP_006390320.1
OG0010921	Np002G0783500	XP_006390345.1
OG0010922	Np002G0784100	XP_006390349.1
OG0010923	Np007G3758200	XP_006409300.1
OG0010924	Np007G3758100	XP_006409299.1
OG0010925	Np007G3756500	XP_006409272.1
OG0010926	Np007G3960500	XP_006406515.1
OG0010927	Np003G1631000	XP_006401563.1
OG0010928	Np001G0472400	XP_006404370.1
OG0010929	Np001G0473200	XP_006404365.1
OG0010930	Np004G1900400	XP_006392548.1
OG0010931	Np004G1902400	XP_006392566.1
OG0010932	Np004G1912600	XP_006392654.1
OG0010933	Np004G1919800	XP_006392716.1
OG0010934	Np004G2022500	XP_006393696.1
OG0010935	Np004G1925200	XP_006392761.1
OG0010936	Np004G1926500	XP_006392772.1, XP_006392774.2
OG0010937	Np004G1928400	XP_006392782.1
OG0010938	Np004G1928800	XP_006392786.2
OG0010939	Np004G1933800	XP_006392819.1
OG0010940	Np006G3626400	XP_006408752.1
OG0010941	Np004G1934600	XP_024006170.1
OG0010942	Np006G3395700	XP_024003819.1
OG0010943	Np006G3395000	XP_006410792.1
OG0010944	Np006G3394900	XP_006410793.1
OG0010945	Np006G3391900	XP_006410816.1
OG0010946	Np006G3391100	XP_006410824.1
OG0010947	Np006G3387400	XP_006410837.1
OG0010948	Np001G0447400	XP_006419075.1
OG0010949	Np001G0446000	XP_006409185.2, XP_006419091.1
OG0010950	Np001G0441400	XP_006404455.1
OG0010951	Np001G0190100	XP_006395300.1
OG0010952	Np005G3094400	XP_006419183.1
OG0010953	Np005G3104400	XP_006395940.2
OG0010954	Np003G1646700	XP_006401762.1
OG0010955	Np003G1737400	XP_006402175.1
OG0010956	Np003G1743800	XP_006402204.1
OG0010957	Np005G3095500	XP_024007145.1
OG0010958	Np005G3083600	XP_006414953.1
OG0010959	Np005G3086700	XP_006414933.1
OG0010960	Np005G3093600	XP_006414889.2
OG0010961	Np005G3066600	XP_006414843.1
OG0010962	Np005G3064000	XP_006414824.1
OG0010963	Np002G1086000, Np007G3898600	XP_006396102.1
OG0010964	Np005G3059500	XP_006414765.1
OG0010965	Np005G3058100	XP_006414746.1
OG0010966	Np005G3061300	XP_006414792.1
OG0010967	Np005G3048400	XP_024005089.1
OG0010968	Np005G3042000	XP_006414640.2
OG0010969	Np005G3146700	XP_006405668.1
OG0010970	Np005G3038700	XP_006414620.1
OG0010971	Np001G0223400	XP_024006784.1
OG0010972	Np005G3034700	XP_006414557.1
OG0010973	Np005G3034000	XP_006414552.1
OG0010974	Np005G3029700	XP_006414509.1
OG0010975	Np005G3024900, Np001G0337100	XP_006414480.1
OG0010976	Np004G2333200	XP_006416258.2
OG0010977	Np003G1745800	XP_006402213.1
OG0010978	Np005G3017200	XP_006414429.1
OG0010979	Np005G3016200	XP_006414417.1
OG0010980	Np005G3019000	XP_024004790.1, XP_006414436.1
OG0010981	Np002G0816800	XP_006390607.1
OG0010982	Np002G0814400	XP_006390588.1
OG0010983	Np002G0814300	XP_006390587.1
OG0010984	Np002G0812100	XP_006390564.2
OG0010985	Np002G0811200	XP_006390559.1
OG0010986	Np002G0810100	XP_024011604.1
OG0010987	Np002G0809600	XP_024012103.1
OG0010988	Np002G0808100	XP_006390528.1
OG0010989	Np006G3398800	XP_024016693.1
OG0010990	Np002G0802400	XP_006390505.1
OG0010991	Np002G0802100	XP_024008967.1
OG0010992	Np002G0801800	XP_024011685.1
OG0010993	Np002G0800800, Np002G0806800	XP_006390491.1
OG0010994	Np002G0807300, Np002G0800200, Np002G0807500	XP_006390486.1
OG0010995	Np002G0796200	XP_024009334.1
OG0010996	Np002G0794900	XP_006390446.1
OG0010997	Np002G0793200	XP_006390432.1
OG0010998	Np002G0792200	XP_006390422.1
OG0010999	Np002G0792100	XP_006390421.1
OG0011001	Np002G0788100	XP_006390383.1
OG0011002	Np002G0788200	XP_006390382.1
OG0011003	Np002G0787600	XP_024012519.1
OG0011004	Np002G0888800	XP_006391121.1
OG0011005	Np002G0887800	XP_006391113.1
OG0011006	Np002G0876500	XP_024015335.1
OG0011007	Np002G0876000	XP_024011062.1
OG0011008	Np002G0875300	XP_006391054.1
OG0011009	Np002G0874000	XP_006391042.1
OG0011010	Np005G3095400	XP_006395977.1
OG0011011	Np005G2760300	XP_006412920.1
OG0011012	Np005G2758700	XP_006412905.1
OG0011013	Np005G2758500	XP_006412903.1
OG0011014	Np005G2757100	XP_006412892.1
OG0011015	Np005G2755700	XP_006412882.1
OG0011016	Np005G2755600	XP_006412881.1
OG0011017	Np007G3889800	XP_006418531.1
OG0011019	Np002G1228900	XP_024013605.1, XP_006391723.1
OG0011020	Np002G1229300	XP_006391717.1
OG0011021	Np003G1810000, Np002G1231800	XP_006391713.1
OG0011022	Np002G1233900	XP_006391694.1
OG0011023	Np002G1234200	XP_006391692.1
OG0011024	Np002G1234700	XP_006391690.2
OG0011025	Np005G3163600, Np005G3163900	XP_006405577.1
OG0011026	Np005G3165800	XP_006405554.1
