Orthogroup	Noccaea_praecox	Arabidopsis_arenosa
OG0007127	Np005G2739600, Np005G2984500	jg6997, jg6986, jg32674, jg7007
OG0007128	Np001G0697000	jg16403, jg16395, jg16411
OG0007129	Np005G2843900, Np005G2843400	jg10218
OG0007130	Np003G1627500	jg22234
OG0007131	Np001G0488100	jg23305
OG0007132	Np001G0485400	jg14662
OG0007133	Np001G0484700	jg14656
OG0007134	Np001G0482400	jg14635
OG0007135	Np001G0478500	jg14596
OG0007136	Np001G0478200	jg14592
OG0007137	Np001G0298200	jg12902
OG0007138	Np001G0279400	jg12918
OG0007139	Np005G2749900, Np005G2749500	jg9477
OG0007140	Np001G0266900	jg12973
OG0007141	Np001G0259200	jg13032
OG0007142	Np006G3365300	jg18951
OG0007143	Np001G0343700	jg20387
OG0007144	Np002G0737700	jg3488
OG0007145	Np003G1450800	jg5605
OG0007146	Np003G1450100	jg5599
OG0007147	Np003G1447800	jg5578
OG0007148	Np003G1447600	jg5576
OG0007149	Np003G1444600	jg5553
OG0007150	Np003G1443900	jg5547
OG0007151	Np003G1441300	jg5522
OG0007152	Np003G1439400	jg5507
OG0007153	Np003G1437100	jg5487
OG0007154	Np003G1437000	jg12320
OG0007155	Np003G1436300	jg5481
OG0007156	Np003G1435500	jg5471
OG0007157	Np003G1433900	jg5454
OG0007158	Np003G1431500	jg5437
OG0007159	Np006G3391400	jg18778
OG0007160	Np003G1427500	jg5406
OG0007161	Np003G1426800	jg5398
OG0007162	Np003G1424700	jg5380
OG0007163	Np003G1424600	jg5379
OG0007164	Np003G1421300	jg5349
OG0007165	Np003G1419100	jg5326
OG0007166	Np003G1418500	jg5317
OG0007167	Np003G1418400	jg5316
OG0007168	Np003G1418000	jg5312
OG0007169	Np003G1417300	jg5304
OG0007170	Np003G1416800	jg5298
OG0007172	Np003G1786900	jg7409
OG0007173	Np003G1411300	jg5240
OG0007174	Np003G1411200	jg5239
OG0007175	Np003G1411000	jg5236
OG0007176	Np003G1410000	jg5225
OG0007177	Np003G1409300	jg5219, jg14219
OG0007178	Np003G1409000	jg5216
OG0007179	Np003G1408800	jg5214
OG0007180	Np003G1408600	jg5212
OG0007181	Np003G1408400	jg5210
OG0007182	Np003G1408300	jg5209
OG0007183	Np003G1406200	jg5186
OG0007184	Np003G1405600	jg5182, jg22414
OG0007185	Np003G1405500	jg5181
OG0007186	Np003G1404900	jg5176
OG0007187	Np003G1404800	jg5175
OG0007188	Np001G0167700	jg21511
OG0007189	Np003G1403900	jg5169
OG0007190	Np003G1403300	jg5164
OG0007191	Np003G1403200	jg5163
OG0007192	Np003G1401200	jg5152
OG0007193	Np003G1400400	jg5144
OG0007194	Np003G1587500	jg22420
OG0007195	Np003G1397500	jg5122
OG0007196	Np003G1397100	jg5114
OG0007197	Np003G1392600	jg5080
OG0007198	Np003G1389800	jg5051
OG0007199	Np003G1388800	jg5044
OG0007200	Np003G1386400	jg5032
OG0007201	Np001G0188200	jg13769, jg13771
OG0007202	Np005G2643400, Np003G1384700	jg5010
OG0007203	Np003G1381100	jg4980
OG0007204	Np003G1380700	jg4976
OG0007205	Np005G2826400	jg10058
OG0007206	Np003G1379400	jg4965
OG0007207	Np003G1370200	jg4897
OG0007208	Np003G1369300	jg4888
OG0007209	Np001G0179800	jg21349
OG0007210	Np003G1368300	jg4878
OG0007211	Np003G1366100	jg4861
OG0007212	Np003G1364600	jg4846
OG0007213	Np003G1364300	jg4840, jg4837
OG0007214	Np003G1363200	jg4830
OG0007215	Np003G1360800	jg4803
OG0007216	Np003G1357700	jg4771
OG0007217	Np003G1353800	jg4742
OG0007218	Np003G1351200	jg4720
OG0007219	Np003G1349800	jg4710
OG0007221	Np003G1343500	jg4664
OG0007222	Np003G1343200	jg4660
OG0007223	Np003G1340500	jg4631
OG0007224	Np003G1859300	jg7874
OG0007225	Np003G1856700	jg7905
OG0007226	Np003G1856600	jg7906
OG0007227	Np003G1854700	jg7917
OG0007228	Np005G2812700	jg9968
OG0007229	Np005G2815500	jg9985
OG0007230	Np005G2818800	jg10008
OG0007231	Np006G3620200	jg17465
OG0007232	Np006G3616000	jg17547
OG0007233	Np006G3613100	jg17589
OG0007234	Np006G3610300	jg17634
OG0007235	Np006G3608200	jg17647
OG0007236	Np006G3606900	jg17663
OG0007237	Np006G3581300	jg17703
OG0007238	Np006G3584900	jg17726
OG0007239	Np006G3590800	jg17792
OG0007240	Np006G3592800	jg17804
OG0007241	Np006G3593400	jg17811
OG0007242	Np006G3596000	jg17832
OG0007243	Np006G3599800	jg17864
OG0007244	Np006G3600200, Np006G3580900	jg17870
OG0007245	Np006G3601200	jg17898
OG0007246	Np006G3601300	jg17899
OG0007247	Np006G3506300	jg17987
OG0007248	Np006G3506500	jg17988
OG0007249	Np006G3517700	jg18038
OG0007250	Np006G3515300	jg18043
OG0007251	Np003G1506600	jg6073
OG0007252	Np006G3477600, Np006G3530500	jg18078
OG0007253	Np006G3473400, Np006G3534000	jg18092
OG0007254	Np006G3542600, Np006G3487600	jg18151
OG0007255	Np006G3542700, Np006G3487400	jg18152
OG0007256	Np006G3546600, Np006G3482800	jg18165
OG0007257	Np006G3551200	jg18199
OG0007258	Np006G3552100	jg18206
OG0007259	Np006G3560200	jg18274
OG0007260	Np006G3568500	jg18317
OG0007261	Np006G3566500	jg18305
OG0007262	Np006G3565300	jg18298
OG0007263	Np006G3572000	jg18346
OG0007264	Np006G3574500	jg18366
OG0007265	Np006G3575200	jg32075, jg18371
OG0007266	Np006G3575500	jg18377
OG0007267	Np006G3576200	jg18380, jg12222
OG0007268	Np006G3576900	jg18395
OG0007269	Np006G3460500, Np009G4310800	jg18435
OG0007270	Np009G4317200, Np006G3456400	jg18437, jg12217
OG0007271	Np001G0406200	jg20808
OG0007272	Np001G0401600	jg20774
OG0007273	Np005G2811100, Np003G1879800	jg9950
OG0007274	Np005G2809100	jg9935
OG0007275	Np005G2803800	jg9903
OG0007276	Np005G2802800	jg9893
OG0007277	Np001G0378100, Np007G3940000, Np001G0130500, Np004G2009200	jg32756
OG0007278	Np004G2009600	jg32753
OG0007279	Np004G2015900	jg32728
OG0007280	Np004G2010100	jg32745
OG0007281	Np004G2009900	jg32746
OG0007282	Np004G2105400	jg31294
OG0007283	Np004G2107700	jg31315
OG0007284	Np004G2109200	jg31329
OG0007285	Np004G2113000	jg31363
OG0007286	Np004G2115500	jg31385
OG0007287	Np004G2119300	jg31425
OG0007288	Np004G2119500	jg31427
OG0007289	Np004G2120900	jg31444
OG0007290	Np004G2123600	jg31454
OG0007291	Np006G3426300, Np002G1148100, Np002G1149000, Np002G1148600	jg31476, jg33222, jg31475
OG0007292	Np004G2132900	jg31547
OG0007293	Np004G2135200	jg32588, jg31568
OG0007294	Np004G2136300	jg31578
OG0007295	Np004G2137100	jg31582
OG0007296	Np004G2138500	jg31589
OG0007297	Np004G2139200	jg31604
OG0007299	Np004G2144600	jg31635
OG0007300	Np004G2147800	jg31661
OG0007302	Np004G2150000	jg31691
OG0007303	Np004G2155300	jg31742
OG0007304	Np004G2158400	jg31754
OG0007305	Np004G2161000	jg31778
OG0007306	Np006G3403700, Np004G2181800	jg31843
OG0007307	Np004G2193900, Np004G2183500, Np004G2193700	jg31849
OG0007308	Np004G2189400, Np004G2197700	jg31854
OG0007309	Np004G2196500	jg31870
OG0007310	Np004G2052100	jg31890
OG0007311	Np004G2052600	jg31898
OG0007312	Np001G0253200	jg13063
OG0007313	Np001G0249700	jg13101
OG0007314	Np001G0249500	jg13103
OG0007315	Np001G0248700	jg13117
OG0007316	Np001G0247200	jg13135
OG0007317	Np001G0010900	jg23717
OG0007318	Np001G0018800	jg23659
OG0007319	Np001G0020500	jg23645
OG0007320	Np001G0020700	jg23643
OG0007321	Np005G2766800	jg9611
OG0007322	Np001G0022300, Np006G3531400	jg23634
OG0007323	Np001G0026200	jg23598
OG0007324	Np001G0027700	jg23585
OG0007325	Np001G0027800	jg23584
OG0007327	Np001G0031600	jg23547
OG0007328	Np001G0032200	jg23541
OG0007329	Np001G0036000	jg23517
OG0007330	Np001G0039800, Np007G4195300	jg23488
OG0007331	Np001G0040100	jg23486
OG0007332	Np001G0041700	jg23472
OG0007333	Np001G0043200	jg23458
OG0007334	Np004G2588400, Np004G2588300	jg28486
OG0007335	Np001G0044700	jg23447
OG0007336	Np001G0045000	jg23446
OG0007337	Np001G0045400	jg23440
OG0007338	Np001G0046100	jg23427
OG0007339	Np001G0049100	jg23404
OG0007340	Np001G0051300	jg23391
OG0007341	Np001G0051500	jg23389
OG0007342	Np001G0052400	jg23375
OG0007343	Np001G0053200	jg23364, jg23369
OG0007344	Np001G0053800	jg23356
OG0007345	Np001G0064200	jg23289
OG0007346	Np001G0064700	jg23287
OG0007347	Np002G1231700, Np001G0065200	jg23284
OG0007348	Np001G0065400	jg23282
OG0007349	Np001G0065800	jg23278
OG0007350	Np001G0069300	jg23231
OG0007351	Np001G0073500	jg23197
OG0007352	Np001G0073600	jg23196
OG0007353	Np001G0075700	jg23179
OG0007354	Np001G0085000	jg23142
OG0007355	Np005G3068200	jg11428
OG0007356	Np001G0088400	jg23114
OG0007357	Np001G0089200	jg23107
OG0007358	Np001G0089500	jg23103
OG0007359	Np001G0090200	jg23100
OG0007360	Np001G0093300	jg23078
OG0007361	Np001G0096900	jg23047
OG0007362	Np001G0098100	jg23035
OG0007363	Np001G0098200	jg23034
OG0007364	Np001G0101000	jg6148
OG0007365	Np001G0107500	jg6209
OG0007366	Np001G0108500	jg6219
OG0007367	Np001G0109400	jg6225
OG0007368	Np001G0110500	jg6240
OG0007369	Np001G0113700	jg6269
OG0007370	Np001G0114500	jg6278
OG0007371	Np001G0116600, Np002G0990100	jg6293
OG0007372	Np001G0118100	jg6311
OG0007374	Np001G0119500	jg6330
OG0007375	Np001G0119600	jg6331
OG0007376	Np001G0120000	jg6338
OG0007377	Np001G0123100	jg6375
OG0007378	Np001G0123300	jg6378
OG0007379	Np001G0123400	jg6379
OG0007380	Np001G0128400	jg6414
OG0007381	Np001G0131000	jg6434
OG0007382	Np001G0131500	jg6439
OG0007383	Np001G0133500	jg6455, jg27426
OG0007384	Np003G1473600	jg5799
OG0007385	Np003G1473100, Np002G0766100	jg5794
OG0007386	Np003G1477700	jg5830
OG0007387	Np003G1477800	jg5831
OG0007388	Np003G1478800	jg5840
OG0007390	Np003G1479600	jg5848
OG0007391	Np003G1481800	jg5857
OG0007392	Np003G1483400	jg5874
OG0007393	Np003G1483900	jg5879
OG0007394	Np003G1487900	jg5914
OG0007395	Np003G1490600	jg5939
OG0007396	Np003G1492200	jg5955
OG0007397	Np003G1492900	jg5959
OG0007398	Np003G1493500	jg5963
OG0007399	Np003G1497400	jg5981
OG0007400	Np003G1498700	jg5992
OG0007401	Np003G1499400	jg5999
OG0007402	Np003G1505400	jg6055
OG0007404	Np003G1508600	jg6097
OG0007405	Np003G1509000	jg6101
OG0007406	Np003G1512000	jg6129
OG0007407	Np003G1513700	jg23020
OG0007408	Np003G1514700	jg23011
OG0007409	Np003G1517500	jg22992
OG0007410	Np004G1995200	jg32921
OG0007411	Np003G1522200	jg22945
OG0007412	Np003G1680500	jg21842
OG0007413	Np003G1523000	jg22938
OG0007414	Np003G1523300	jg22935
OG0007415	Np006G3409700	jg18623
OG0007416	Np003G1526600	jg22907
OG0007419	Np003G1535900	jg22836
OG0007420	Np003G1537100	jg22825
OG0007421	Np003G1539100	jg22803
OG0007422	Np003G1540500	jg22792
OG0007423	Np003G1541300	jg22786
OG0007424	Np003G1544000	jg22763
OG0007425	Np003G1544500	jg22762
OG0007426	Np003G1545200, Np007G3965500	jg12118
OG0007427	Np003G1550500	jg22705
OG0007428	Np003G1552200	jg22688
OG0007429	Np003G1552400	jg22686
OG0007430	Np003G1552700	jg22683
OG0007431	Np003G1555900, Np003G1556400	jg22669
OG0007432	Np003G1559900	jg22644
OG0007433	Np003G1724500	jg21730
OG0007434	Np003G1566000	jg22591
OG0007435	Np003G1565600	jg22594
OG0007436	Np003G1564500	jg22605
OG0007437	Np003G1564300, Np003G1564400	jg22606
OG0007438	Np003G1563800	jg22611
OG0007439	Np003G1568700	jg22574
OG0007440	Np003G1574900	jg22532
OG0007441	Np003G1582500	jg22467, jg22468
OG0007442	Np003G1583300	jg22459
OG0007443	Np003G1586400	jg22434
OG0007444	Np005G2761500	jg9569
OG0007445	Np003G1594100	jg22395
OG0007446	Np003G1606200	jg22333
OG0007447	Np003G1607000	jg22326
OG0007448	Np003G1609100	jg22319
OG0007449	Np001G0506200	jg14815
OG0007450	Np001G0500700	jg14750
OG0007451	Np001G0494100	jg14701
OG0007452	Np003G1622400	jg22191
OG0007453	Np003G1624900	jg22217
OG0007454	Np003G1625000	jg22218
OG0007455	Np003G1868600	jg7988
OG0007456	Np003G1821000	jg7984
OG0007457	Np003G1862100	jg7848
OG0007458	Np003G1860500	jg7861
OG0007460	Np003G1332400	jg4567
OG0007461	Np003G1330500	jg4556
OG0007462	Np003G1327400	jg4529
OG0007464	Np003G1320600	jg4428
OG0007465	Np003G1495700, Np003G1320400	jg4426
OG0007467	Np003G1309900	jg4339
OG0007468	Np003G1306500	jg4320
OG0007469	Np003G1300900	jg4279
OG0007470	Np003G1300500	jg4276
OG0007471	Np003G1294600	jg4229
OG0007472	Np003G1292000	jg4206
OG0007473	Np003G1288300	jg4180
OG0007474	Np003G1286800	jg4165
OG0007475	Np003G1285300	jg4150
OG0007475	Np007G4121200	jg24953
OG0007476	Np003G1284100	jg4135
OG0007477	Np003G1283100	jg4129
OG0007478	Np003G1279900	jg4100
OG0007479	Np003G1276400	jg4079
OG0007480	Np004G1995500	jg14388, jg4078
OG0007481	Np003G1754700	jg17040
OG0007481	Np004G2026800, Np006G3646500	jg17039
OG0007482	Np003G1273300	jg4048
OG0007483	Np003G1273000	jg4046
OG0007484	Np003G1272200	jg4041
OG0007485	Np003G1269500	jg4007
OG0007487	Np003G1267700	jg3989
OG0007488	Np003G1266000	jg3975
OG0007489	Np003G1266100	jg3976
OG0007490	Np003G1266300	jg3979
OG0007491	Np003G1267000	jg3983
OG0007492	Np003G1264200	jg13901
OG0007493	Np003G1260400	jg3923
OG0007494	Np003G1260300	jg3922
OG0007495	Np003G1257700	jg3906
OG0007496	Np001G0354500	jg3901
OG0007497	Np003G1256300	jg3892
OG0007498	Np003G1250500	jg3823
OG0007499	Np005G3187600	jg12724
OG0007500	Np005G3200400	jg12824
OG0007501	Np005G3201300	jg12838, jg19296
OG0007502	Np005G3202600	jg12857
OG0007503	Np002G0702300	jg3783
OG0007504	Np002G0709900	jg3714
OG0007505	Np002G0710400	jg3707
OG0007506	Np002G1205800	jg3704
OG0007507	Np002G0711900	jg3695
OG0007508	Np002G0712700	jg3686
OG0007509	Np002G0716200	jg3664
OG0007510	Np002G0717200	jg3655
OG0007511	Np003G1749700	jg27853
OG0007512	Np002G0723700	jg3615
OG0007513	Np002G0725800	jg3598
OG0007514	Np002G0726500	jg3593
OG0007515	Np002G0726600	jg3592
OG0007516	Np002G0726900	jg3589
OG0007517	Np002G0727100	jg3588
OG0007518	Np002G0730100	jg3558
OG0007519	Np002G0731300	jg3552
OG0007520	Np002G0731400	jg3550
OG0007522	Np002G0735500	jg3505
OG0007523	Np002G0737900	jg3486
OG0007524	Np002G0739400	jg3476
OG0007525	Np002G0744300	jg3451
OG0007526	Np002G0744600	jg3448
OG0007527	Np002G0747100	jg3431
OG0007528	Np002G0749400	jg3415
OG0007529	Np002G0752000	jg3391
OG0007530	Np002G0752700	jg3386
OG0007531	Np002G0753000	jg3382, jg3383
OG0007532	Np002G0754000	jg3376
OG0007533	Np002G0757000	jg3353
OG0007534	Np002G0759100	jg3338
OG0007535	Np002G0767600	jg3285
OG0007536	Np002G0770000	jg3262
OG0007537	Np002G0770200	jg3260
OG0007538	Np002G0771200	jg3253
OG0007539	Np002G0774000	jg3238
OG0007540	Np002G0774100	jg3237
OG0007541	Np002G0776700	jg3225
OG0007542	Np001G0193400	jg21406
OG0007543	Np002G0782500	jg3172
OG0007544	Np002G0784800	jg3160
OG0007545	Np007G3759600	jg27867
OG0007546	Np007G3758600	jg27870
OG0007547	Np007G3758300	jg27879
OG0007548	Np007G3754400	jg27912
OG0007549	Np001G0510700	jg14854
OG0007550	Np001G0510600	jg14853
OG0007551	Np001G0510000	jg14848
OG0007552	Np003G1632000	jg22282
OG0007553	Np003G1631600	jg22258, jg7895
OG0007554	Np001G0474900	jg14568
OG0007555	Np004G1901900	jg33808
OG0007556	Np004G1906200	jg33763
OG0007557	Np001G0282000	jg12908
OG0007558	Np004G1912800	jg33688
OG0007559	Np004G1914300	jg33678
OG0007560	Np004G1914900	jg33673
OG0007561	Np004G1918400	jg33649
OG0007562	Np004G1922900	jg33619
OG0007563	Np004G1930300	jg33549
OG0007564	Np004G1932300	jg33535
OG0007565	Np004G1936200	jg33506
OG0007566	Np006G3396300	jg18740
OG0007567	Np006G3393900	jg18759
OG0007568	Np006G3393100	jg18764
OG0007569	Np001G0447300	jg14266, jg14262
OG0007570	Np001G0442100	jg14177
OG0007571	Np003G1736400	jg21676
OG0007572	Np003G1728500	jg21707
OG0007573	Np003G1646500, Np003G1648900	jg22004
OG0007574	Np003G1645900	jg22030
OG0007575	Np003G1645500	jg22031
OG0007576	Np003G1644800	jg22037
OG0007577	Np003G1746700	jg21639
OG0007578	Np003G1729900	jg21699
OG0007579	Np005G3094100	jg23046
OG0007580	Np005G3100000	jg11935
OG0007581	Np005G3101600	jg11958
OG0007582	Np005G3074300	jg11687
OG0007583	Np005G3083000	jg11580
OG0007584	Np005G3084600	jg11568
OG0007585	Np005G3088700	jg11525
OG0007586	Np005G3092800	jg11506
OG0007587	Np005G3070700	jg11442
OG0007588	Np005G3056700	jg11345
OG0007589	Np005G3056600	jg11344
OG0007590	Np005G3048500	jg11304
OG0007591	Np005G3043500, Np004G2018500	jg11279
OG0007592	Np005G3042600	jg11276
OG0007593	Np005G3040900	jg11260
OG0007594	Np005G3035800	jg11219, jg11223
OG0007595	Np005G3034500	jg11206
OG0007597	Np002G1088800, Np002G1088700, Np002G1088600, Np002G1089100, Np002G1089000, Np002G1088900, Np005G3022200	jg11120, jg11121
OG0007598	Np002G0816200	jg2942
OG0007599	Np002G0814800	jg2952
OG0007600	Np002G0812300	jg2976
OG0007601	Np002G0812200	jg2977
OG0007602	Np002G0802500	jg3021
OG0007603	Np002G0802300	jg3023
OG0007604	Np002G0791700	jg3101
OG0007605	Np002G0791400	jg3105
OG0007606	Np002G0789400	jg3125
OG0007607	Np002G0890100	jg2418
OG0007609	Np002G0879400	jg2474
OG0007610	Np002G0876600	jg2482
OG0007611	Np005G2763600	jg9584
OG0007612	Np005G2763300	jg9580
OG0007614	Np005G2759900	jg9558
OG0007615	Np005G2753800	jg9514
OG0007616	Np003G1644500	jg22039
OG0007617	Np001G0225500	jg13335
OG0007618	Np001G0527100	jg14985
OG0007619	Np002G1228300	jg505
OG0007620	Np002G1234900	jg464
OG0007621	Np005G3162300	jg12571
OG0007622	Np005G3163200	jg12572
OG0007623	Np001G0188300	jg13767
OG0007624	Np001G0436500	jg14076
OG0007625	Np001G0164100	jg21572
OG0007626	Np001G0210800	jg13453
OG0007627	Np001G0213500	jg13417
OG0007628	Np001G0219900	jg13376
OG0007629	Np001G0222000	jg13366
OG0007630	Np001G0222300	jg13360
OG0007631	Np001G0226100	jg13325
OG0007632	Np001G0229200	jg13299
OG0007633	Np003G1705900, Np003G1711100	jg21762
OG0007634	Np002G0861000	jg2594
OG0007635	Np002G0861800	jg2586
OG0007636	Np002G0862800	jg2582
OG0007637	Np002G0863300	jg2575
OG0007638	Np002G0863400	jg2574
OG0007639	Np007G3896000	jg27138
OG0007641	Np001G0357100	jg20441
OG0007642	Np001G0358300	jg20447
OG0007643	Np001G0175700	jg21397
OG0007644	Np001G0359700	jg20454
OG0007645	Np001G0360900	jg20460
OG0007646	Np001G0361000	jg20461
OG0007647	Np001G0361500	jg20463
OG0007649	Np001G0373600	jg20555
OG0007650	Np005G3104300	jg11964
OG0007651	Np001G0377400	jg20568
OG0007652	Np004G1981300	jg33074
OG0007653	Np004G1981000	jg33075
OG0007654	Np005G2801700	jg9881
OG0007655	Np004G1969700	jg33146
OG0007656	Np004G1969100	jg33154
OG0007657	Np004G1968200	jg33167
OG0007658	Np004G1965300	jg33197
OG0007659	Np004G1962400	jg33227
OG0007660	Np004G1958200	jg33264
OG0007661	Np004G1956700	jg33284
OG0007662	Np004G1954100	jg33322
OG0007663	Np004G1953600	jg33325
OG0007664	Np004G1952300	jg33334
OG0007665	Np004G1949900	jg33370
OG0007666	Np004G2552400	jg28819
OG0007667	Np004G1949100	jg33392
OG0007668	Np004G1948200	jg33394
OG0007669	Np004G1944900	jg33424
OG0007670	Np004G1940800	jg33470
OG0007671	Np004G2383700	jg30290
OG0007672	Np001G0423400	jg21028
OG0007673	Np006G3686400	jg16688
OG0007674	Np001G0422000	jg21013, jg21011
OG0007675	Np001G0421600	jg21005
OG0007676	Np009G4320900, Np006G3450700	jg18447
OG0007677	Np006G3448300, Np009G4325500	jg18452
OG0007678	Np006G3433300	jg18489
OG0007679	Np006G3433200	jg18490
OG0007680	Np006G3431900	jg18496
OG0007681	Np006G3430800	jg18503
OG0007682	Np006G3423200, Np006G3422600, Np006G3422100, Np006G3421300	jg18542
OG0007683	Np006G3420500	jg18547
OG0007684	Np006G3419000	jg18559
OG0007685	Np006G3414400	jg18595
OG0007686	Np001G0162400	jg21594
OG0007687	Np006G3405700	jg18671
OG0007688	Np006G3401100	jg18703
OG0007689	Np004G2505500	jg29233
OG0007691	Np006G3398700	jg18723
OG0007692	Np005G2899200	jg10640
OG0007693	Np005G2902100	jg10661
OG0007694	Np005G2906300	jg10696
OG0007695	Np005G2914700	jg10737
OG0007696	Np005G2821300	jg10748
OG0007697	Np005G2918900	jg10758
OG0007699	Np005G2927200	jg10806
OG0007700	Np005G2928900	jg10813
OG0007701	Np005G2933800	jg10828
OG0007702	Np005G2934300	jg10831
OG0007703	Np005G2937000	jg10842
OG0007704	Np005G2937300	jg10846
OG0007705	Np005G2939300	jg10853
OG0007706	Np005G2953900	jg10878
OG0007707	Np001G0354000	jg20431
OG0007708	Np001G0528600	jg14999
OG0007709	Np001G0528300	jg14993
OG0007710	Np001G0528200	jg14992
OG0007711	Np001G0527200	jg14986
OG0007712	Np001G0524600	jg14959
OG0007713	Np001G0524400	jg14956
OG0007714	Np005G2834500	jg10133
OG0007715	Np005G2836000	jg10151
OG0007716	Np003G1659200	jg21939
OG0007717	Np003G1659400	jg21937
OG0007718	Np003G1660400	jg21927
OG0007719	Np004G2035800	jg21846
OG0007720	Np003G1845700	jg21812
OG0007722	Np003G1710400	jg21751
OG0007723	Np003G1715700	jg21748
OG0007724	Np007G3899500	jg27266
OG0007725	Np007G3785700	jg27531
OG0007726	Np007G3781000	jg27587
OG0007727	Np007G3778900	jg27621
OG0007728	Np007G3774500	jg27686
OG0007729	Np007G3770700	jg27752
OG0007730	Np007G3766200	jg27790
OG0007731	Np007G3764500	jg27805, jg27807
OG0007732	Np007G3761500	jg27848
OG0007733	Np005G2828300	jg10073
OG0007734	Np005G2830500	jg17253, jg10094
OG0007735	Np005G2830200	jg10090
OG0007736	Np005G2832800	jg10117
OG0007737	Np005G2835700	jg10153
OG0007738	Np005G2846200	jg10232
OG0007739	Np005G2846700	jg10237
OG0007740	Np005G2848200	jg10253
OG0007741	Np005G2852400	jg10278
OG0007742	Np005G2856000	jg10300
OG0007743	Np005G2857200	jg10308
OG0007744	Np002G1246700	jg369
OG0007745	Np005G2888400	jg10571
OG0007746	Np005G2887400	jg10564
OG0007748	Np005G2885000	jg10542
OG0007749	Np003G1861500	jg7856
OG0007750	Np005G2884300	jg10537
OG0007751	Np005G2882400	jg10502
OG0007752	Np005G2880700	jg10419
OG0007753	Np005G2867600	jg10394
OG0007754	Np005G2864900, Np005G2865500, Np005G2865700	jg10382
OG0007755	Np004G2310100	jg32478
OG0007756	Np001G0009900	jg23721
OG0007757	Np003G1770400	jg7262
