Orthogroup	Noccaea_praecox	Brassica_oleracea
OG0007149	Np003G1444600	XP_013626927.1, XP_013610106.1
OG0007150	Np003G1443900	XP_013609354.1, XP_013618301.1
OG0007151	Np003G1441300	XP_013614385.1, XP_013612017.1
OG0007152	Np003G1439400	XP_013610486.1, XP_013627095.1
OG0007153	Np003G1437100	XP_013618404.1, XP_013607265.1
OG0007154	Np003G1437000	XP_013621473.1, XP_013606214.1
OG0007155	Np003G1436300	XP_013609729.1, XP_013629406.1
OG0007156	Np003G1435500	XP_013629348.1, XP_013616808.1
OG0007157	Np003G1433900	XP_013628191.1
OG0007158	Np003G1431500	XP_013621330.1, XP_013611218.1
OG0007159	Np006G3391400	XP_013634964.1, XP_013631376.1
OG0007160	Np003G1427500	XP_013606380.1, XP_013625161.1
OG0007161	Np003G1426800	XP_013625170.1, XP_013618375.1
OG0007162	Np003G1424700	XP_013620472.1, XP_013611393.1
OG0007163	Np003G1424600	XP_013621850.1, XP_013611396.1
OG0007164	Np003G1421300	XP_013628551.1, XP_013618337.1
OG0007165	Np003G1419100	XP_013620396.1, XP_013628668.1
OG0007166	Np003G1418500	XP_013620461.1, XP_013628574.1
OG0007167	Np003G1418400	XP_013618839.1, XP_013606182.1
OG0007168	Np003G1418000	XP_013618669.1, XP_013625248.1
OG0007169	Np003G1417300	XP_013632792.1, XP_013606202.1, XP_013630753.1
OG0007170	Np003G1416800	XP_013610370.1, XP_013620503.1
OG0007172	Np003G1786900	XP_013612416.1
OG0007173	Np003G1411300	XP_013611467.1, XP_013630265.1
OG0007174	Np003G1411200	XP_013611465.1, XP_013630264.1
OG0007175	Np003G1411000	XP_013611512.1, XP_013622047.1
OG0007176	Np003G1410000	XP_013619634.1, XP_013609603.1
OG0007177	Np003G1409300	XP_013613122.1
OG0007178	Np003G1409000	XP_013608452.1, XP_013623794.1, XP_013628015.1
OG0007179	Np003G1408800	XP_013609604.1, XP_013628425.1
OG0007180	Np003G1408600	XP_013628422.1
OG0007181	Np003G1408400	XP_013622015.1
OG0007182	Np003G1408300	XP_013629517.1, XP_013612075.1
OG0007183	Np003G1406200	XP_013620534.1, XP_013612875.1
OG0007184	Np003G1405600	XP_013606785.1, XP_013621260.1
OG0007185	Np003G1405500	XP_013623344.1, XP_013616206.1
OG0007186	Np003G1404900	XP_013620725.1, XP_013612006.1
OG0007187	Np003G1404800	XP_013611953.1, XP_013621045.1
OG0007188	Np001G0167700	XP_013619813.1
OG0007189	Np003G1403900	XP_013620307.1, XP_013609151.1
OG0007190	Np003G1403300	XP_013611742.1, XP_013620309.1
OG0007191	Np003G1403200	XP_013611741.1, XP_013625513.1
OG0007192	Np003G1401200	XP_013611612.1, XP_013620238.1
OG0007193	Np003G1400400	XP_013630169.1, XP_013611980.1
OG0007194	Np003G1587500	XP_013627083.1
OG0007195	Np003G1397500	XP_013626795.1, XP_013609964.1
OG0007196	Np003G1397100	XP_013605985.1, XP_013630224.1
OG0007197	Np003G1392600	XP_013607375.1, XP_013620558.1
OG0007198	Np003G1389800	XP_013611488.1, XP_013629064.1
OG0007199	Np003G1388800	XP_013625182.1
OG0007200	Np003G1386400	XP_013626618.1, XP_013610127.1
OG0007201	Np001G0188200	XP_013597788.1
OG0007202	Np005G2643400, Np003G1384700	XP_013625631.1
OG0007203	Np003G1381100	XP_013623326.1, XP_013606803.1
OG0007204	Np003G1380700	XP_013610733.1, XP_013616543.1, XP_013627404.1
OG0007205	Np005G2826400	XP_013601844.1, XP_013598633.1
OG0007206	Np003G1379400	XP_013618740.1, XP_013609097.1
OG0007207	Np003G1370200	XP_013630796.1, XP_013611864.1
OG0007208	Np003G1369300	XP_013610431.1, XP_013619001.1
OG0007209	Np001G0179800	XP_013619333.1
OG0007210	Np003G1368300	XP_013612838.1, XP_013629128.1
OG0007211	Np003G1366100	XP_013620996.1, XP_013609929.1
OG0007212	Np003G1364600	XP_013625193.1, XP_013618729.1
OG0007213	Np003G1364300	XP_013612272.1
OG0007214	Np003G1363200	XP_013629585.1, XP_013613500.1
OG0007215	Np003G1360800	XP_013606513.1, XP_013621919.1
OG0007216	Np003G1357700	XP_013611502.1, XP_013619371.1, XP_013627049.1
OG0007217	Np003G1353800	XP_013610218.1, XP_013618942.1
OG0007218	Np003G1351200	XP_013629315.1, XP_013611208.1
OG0007219	Np003G1349800	XP_013626621.1, XP_013611481.1
OG0007220	Np003G1345900	XP_013606794.1, XP_013621571.1, XP_013630257.1
OG0007221	Np003G1343500	XP_013612992.1, XP_013625634.1
OG0007222	Np003G1343200	XP_013622922.1, XP_013606136.1
OG0007223	Np003G1340500	XP_013621049.1, XP_013626176.1
OG0007224	Np003G1859300	XP_013630651.1, XP_013616132.1
OG0007225	Np003G1856700	XP_013621365.1, XP_013629795.1
OG0007226	Np003G1856600	XP_013619777.1, XP_013613057.1
OG0007227	Np003G1854700	XP_013628254.1
OG0007228	Np005G2812700	XP_013636545.1, XP_013597704.1
OG0007229	Np005G2815500	XP_013593845.1
OG0007230	Np005G2818800	XP_013597149.1, XP_013599487.1
OG0007231	Np006G3620200	XP_013636631.1, XP_013636587.1
OG0007232	Np006G3616000	XP_013623675.1, XP_013635316.1
OG0007233	Np006G3613100	XP_013614417.1, XP_013635055.1
OG0007234	Np006G3610300	XP_013634548.1
OG0007235	Np006G3608200	XP_013627366.1, XP_013626848.1
OG0007236	Np006G3606900	XP_013635217.1
OG0007237	Np006G3581300	XP_013633838.1, XP_013631408.1
OG0007238	Np006G3584900	XP_013629417.1, XP_013636164.1
OG0007239	Np006G3590800	XP_013634154.1, XP_013631440.1
OG0007240	Np006G3592800	XP_013634157.1, XP_013635865.1
OG0007241	Np006G3593400	XP_013628297.1, XP_013635861.1
OG0007242	Np006G3596000	XP_013637309.1, XP_013627905.1
OG0007243	Np006G3599800	XP_013637290.1
OG0007244	Np006G3600200, Np006G3580900	XP_013631062.1, XP_013615198.1
OG0007245	Np006G3601200	XP_013633834.1, XP_013633853.1
OG0007246	Np006G3601300	XP_013634911.1
OG0007247	Np006G3506300	XP_013631913.1, XP_013631122.1
OG0007248	Np006G3506500	XP_013637106.1, XP_013631128.1
OG0007249	Np006G3517700	XP_013633315.1, XP_013623494.1, XP_013632673.1
OG0007250	Np006G3515300	XP_013636380.1, XP_013634417.1
OG0007251	Np003G1506600	XP_013614482.1, XP_013618558.1
OG0007252	Np006G3477600, Np006G3530500	XP_013634552.1, XP_013626436.1
OG0007253	Np006G3473400, Np006G3534000	XP_013636512.1
OG0007254	Np006G3542600, Np006G3487600	XP_013631325.1, XP_013636346.1
OG0007255	Np006G3542700, Np006G3487400	XP_013636723.1, XP_013630700.1
OG0007256	Np006G3546600, Np006G3482800	XP_013632216.1, XP_013631722.1
OG0007257	Np006G3551200	XP_013636349.1, XP_013633511.1
OG0007258	Np006G3552100	XP_013625126.1
OG0007259	Np006G3560200	XP_013635225.1, XP_013633345.1
OG0007260	Np006G3568500	XP_013626947.1, XP_013634909.1, XP_013634644.1
OG0007261	Np006G3566500	XP_013633346.1, XP_013627818.1
OG0007262	Np006G3565300	XP_013634637.1, XP_013626279.1
OG0007263	Np006G3572000	XP_013629164.1, XP_013636959.1
OG0007264	Np006G3574500	XP_013631103.1, XP_013636127.1
OG0007265	Np006G3575200	XP_013629996.1
OG0007266	Np006G3575500	XP_013630625.1
OG0007267	Np006G3576200	XP_013630768.1, XP_013637046.1
OG0007268	Np006G3576900	XP_013636696.1, XP_013634537.1
OG0007269	Np006G3460500, Np009G4310800	XP_013629861.1, XP_013637063.1
OG0007270	Np009G4317200, Np006G3456400	XP_013633359.1
OG0007271	Np001G0406200	XP_013594273.1
OG0007272	Np001G0401600	XP_013616661.1, XP_013599405.1
OG0007273	Np005G2811100, Np003G1879800	XP_013638033.1
OG0007274	Np005G2809100	XP_013594054.1, XP_013599727.1
OG0007275	Np005G2803800	XP_013593102.1
OG0007276	Np005G2802800	XP_013617964.1
OG0007277	Np001G0378100, Np007G3940000, Np001G0130500, Np004G2009200	XP_013602507.1
OG0007278	Np004G2009600	XP_013586446.1, XP_013599787.1
OG0007279	Np004G2015900	XP_013592811.1, XP_013605542.1
OG0007280	Np004G2010100	XP_013592331.1, XP_013605232.1
OG0007281	Np004G2009900	XP_013605230.1, XP_013592330.1
OG0007282	Np004G2105400	XP_013637901.1, XP_013593953.1
OG0007283	Np004G2107700	XP_013629288.1
OG0007284	Np004G2109200	XP_013598795.1, XP_013613550.1
OG0007285	Np004G2113000	XP_013584723.1, XP_013593614.1, XP_013623583.1
OG0007286	Np004G2115500	XP_013625549.1
OG0007287	Np004G2119300	XP_013592934.1
OG0007288	Np004G2119500	XP_013587349.1, XP_013629954.1
OG0007289	Np004G2120900	XP_013594058.1, XP_013622254.1
OG0007290	Np004G2123600	XP_013622521.1, XP_013584314.1
OG0007291	Np006G3426300, Np002G1148100, Np002G1149000, Np002G1148600	XP_013639473.1, XP_013594623.1
OG0007292	Np004G2132900	XP_013594192.1, XP_013584876.1, XP_013623507.1
OG0007293	Np004G2135200	XP_013623182.1, XP_013638085.1
OG0007294	Np004G2136300	XP_013625441.1, XP_013589298.1, XP_013585049.1
OG0007295	Np004G2137100	XP_013638361.1, XP_013628872.1
OG0007296	Np004G2138500	XP_013630279.1, XP_013598469.1
OG0007297	Np004G2139200	XP_013587486.1
OG0007298	Np004G2142900	XP_013596848.1
OG0007299	Np004G2144600	XP_013594239.1, XP_013638161.1
OG0007300	Np004G2147800	XP_013619901.1, XP_013584839.1, XP_013596862.1
OG0007301	Np004G2147900	XP_013584342.1, XP_013596013.1, XP_013613861.1
OG0007302	Np004G2150000	XP_013619285.1, XP_013596776.1
OG0007303	Np004G2155300	XP_013586699.1
OG0007304	Np004G2158400	XP_013604032.1, XP_013638904.1
OG0007305	Np004G2161000	XP_013604878.1, XP_013584070.1
OG0007306	Np006G3403700	XP_013631381.1
OG0007306	Np004G2181800	XP_013585888.1
OG0007307	Np004G2193900, Np004G2183500, Np004G2193700	XP_013585887.1
OG0007308	Np004G2189400, Np004G2197700	XP_013602905.1
OG0007309	Np004G2196500	XP_013587706.1, XP_013613867.1
OG0007310	Np004G2052100	XP_013638047.1, XP_013638505.1
OG0007311	Np004G2052600	XP_013586227.1, XP_013586299.1
OG0007312	Np001G0253200	XP_013620884.1, XP_013598456.1
OG0007313	Np001G0249700	XP_013596609.1, XP_013618767.1
OG0007314	Np001G0249500	XP_013612000.1, XP_013594068.1
OG0007315	Np001G0248700	XP_013609687.1, XP_013597731.1
OG0007316	Np001G0247200	XP_013596079.1, XP_013616663.1, XP_013616172.1
OG0007317	Np001G0010900	XP_013606084.1, XP_013621021.1
OG0007318	Np001G0018800	XP_013608800.1, XP_013593514.1
OG0007319	Np001G0020500	XP_013597621.1, XP_013615073.1, XP_013609606.1
OG0007320	Np001G0020700	XP_013618145.1, XP_013606189.1
OG0007321	Np005G2766800	XP_013615832.1, XP_013594109.1
OG0007322	Np001G0022300, Np006G3531400	XP_013612677.1, XP_013593021.1
OG0007323	Np001G0026200	XP_013629013.1, XP_013611140.1
OG0007324	Np001G0027700	XP_013625479.1
OG0007325	Np001G0027800	XP_013623447.1
OG0007326	Np001G0030100	XP_013613602.1, XP_013630548.1
OG0007327	Np001G0031600	XP_013610367.1, XP_013613631.1, XP_013624399.1
OG0007328	Np001G0032200	XP_013622144.1, XP_013613635.1
OG0007329	Np001G0036000	XP_013623621.1, XP_013613628.1
OG0007330	Np001G0039800, Np007G4195300	XP_013625238.1
OG0007331	Np001G0040100	XP_013619577.1, XP_013609911.1
OG0007332	Np001G0041700	XP_013625215.1, XP_013610909.1
OG0007333	Np001G0043200	XP_013624415.1
OG0007334	Np006G3318900, Np006G3318800, Np004G2588400, Np004G2588300	XP_013638594.1
OG0007335	Np001G0044700	XP_013618795.1, XP_013630734.1
OG0007336	Np001G0045000	XP_013630305.1, XP_013616061.1
OG0007337	Np001G0045400	XP_013628595.1
OG0007338	Np001G0046100	XP_013609619.1, XP_013619806.1, XP_013625190.1
OG0007339	Np001G0049100	XP_013625867.1, XP_013611319.1
OG0007340	Np001G0051300	XP_013621303.1, XP_013629768.1
OG0007341	Np001G0051500	XP_013622706.1
OG0007342	Np001G0052400	XP_013609750.1
OG0007343	Np001G0053200	XP_013611384.1, XP_013629027.1
OG0007344	Np001G0053800	XP_013630002.1, XP_013620870.1
OG0007345	Np001G0064200	XP_013629039.1, XP_013613230.1
OG0007346	Np001G0064700	XP_013622048.1, XP_013616062.1
OG0007347	Np002G1231700, Np001G0065200	XP_013626072.1, XP_013612754.1
OG0007348	Np001G0065400	XP_013612753.1, XP_013626813.1
OG0007349	Np001G0065800	XP_013626660.1, XP_013610101.1
OG0007350	Np001G0069300	XP_013625359.1, XP_013609966.1
OG0007351	Np001G0073500	XP_013616549.1, XP_013625531.1
OG0007352	Np001G0073600	XP_013618482.1, XP_013625763.1
OG0007353	Np001G0075700	XP_013621848.1
OG0007354	Np001G0085000	XP_013629123.1
OG0007355	Np005G3068200	XP_013631998.1, XP_013600377.1
OG0007356	Np001G0088400	XP_013609192.1, XP_013594199.1
OG0007357	Np001G0089200	XP_013597619.1, XP_013608991.1
OG0007358	Np001G0089500	XP_013614653.1, XP_013599109.1
OG0007359	Np001G0090200	XP_013598810.1, XP_013606298.1
OG0007360	Np001G0093300	XP_013613339.1, XP_013595539.1
OG0007361	Np001G0096900	XP_013611625.1, XP_013598330.1
OG0007362	Np001G0098100	XP_013597468.1
OG0007363	Np001G0098200	XP_013612979.1, XP_013598882.1
OG0007364	Np001G0101000	XP_013594016.1, XP_013606046.1
OG0007365	Np001G0107500	XP_013593720.1
OG0007366	Np001G0108500	XP_013610763.1, XP_013593324.1
OG0007367	Np001G0109400	XP_013609385.1, XP_013597852.1
OG0007368	Np001G0110500	XP_013612740.1, XP_013599023.1
OG0007369	Np001G0113700	XP_013594101.1
OG0007370	Np001G0114500	XP_013618954.1
OG0007371	Np001G0116600, Np002G0990100	XP_013619432.1, XP_013597554.1
OG0007372	Np001G0118100	XP_013613172.1, XP_013598521.1
OG0007374	Np001G0119500	XP_013620822.1
OG0007375	Np001G0119600	XP_013610146.1
OG0007376	Np001G0120000	XP_013598458.1, XP_013613312.1
OG0007377	Np001G0123100	XP_013616479.1, XP_013596799.1
OG0007378	Np001G0123300	XP_013596801.1, XP_013609125.1
OG0007379	Np001G0123400	XP_013589592.1, XP_013591213.1, XP_013609126.1
OG0007380	Np001G0128400	XP_013616598.1, XP_013594163.1
OG0007381	Np001G0131000	XP_013619187.1, XP_013596106.1
OG0007382	Np001G0131500	XP_013621665.1, XP_013595283.1
OG0007383	Np001G0133500	XP_013611519.1, XP_013593794.1
OG0007384	Np003G1473600	XP_013620497.1, XP_013611249.1
OG0007385	Np003G1473100	XP_013606235.1
OG0007385	Np002G0766100	XP_013629062.1
OG0007386	Np003G1477700	XP_013621099.1, XP_013611112.1
OG0007387	Np003G1477800	XP_013616882.1, XP_013611108.1, XP_013630524.1
OG0007388	Np003G1478800	XP_013611989.1, XP_013628525.1, XP_013621117.1
OG0007389	Np003G1479500	XP_013621379.1, XP_013623433.1, XP_013610464.1
OG0007390	Np003G1479600	XP_013621380.1, XP_013606607.1
OG0007391	Np003G1481800	XP_013611343.1, XP_013625180.1
OG0007392	Np003G1483400	XP_013627537.1
OG0007393	Np003G1483900	XP_013619207.1, XP_013625234.1
OG0007394	Np003G1487900	XP_013606501.1, XP_013616381.1
OG0007395	Np003G1490600	XP_013626352.1, XP_013607120.1
OG0007396	Np003G1492200	XP_013609198.1, XP_013620480.1
OG0007397	Np003G1492900	XP_013620325.1, XP_013622808.1
OG0007398	Np003G1493500	XP_013620289.1, XP_013620291.1, XP_013611093.1
OG0007399	Np003G1497400	XP_013621217.1, XP_013612486.1
OG0007400	Np003G1498700	XP_013628212.1
OG0007401	Np003G1499400	XP_013621766.1, XP_013606341.1
OG0007402	Np003G1505400	XP_013611725.1, XP_013629117.1
OG0007404	Np003G1508600	XP_013628750.1, XP_013620552.1
OG0007405	Np003G1509000	XP_013623562.1, XP_013608990.1
OG0007406	Np003G1512000	XP_013614224.1, XP_013630609.1
OG0007407	Np003G1513700	XP_013620912.1, XP_013628868.1
OG0007408	Np003G1514700	XP_013611526.1, XP_013620878.1
OG0007409	Np003G1517500	XP_013610120.1, XP_013630121.1
OG0007410	Np004G1995200	XP_013585914.1, XP_013604277.1
OG0007411	Np003G1522200	XP_013627283.1
OG0007412	Np003G1680500	XP_013620686.1
OG0007413	Np003G1523000	XP_013609717.1, XP_013619377.1
OG0007414	Np003G1523300	XP_013612288.1
OG0007415	Np006G3409700	XP_013636009.1, XP_013628306.1
OG0007416	Np003G1526600	XP_013621527.1, XP_013621716.1
OG0007417	Np003G1531800	XP_013619939.1
OG0007419	Np003G1535900	XP_013607261.1
OG0007420	Np003G1537100	XP_013612845.1, XP_013626275.1
OG0007421	Np003G1539100	XP_013626308.1, XP_013619362.1
OG0007422	Np003G1540500	XP_013606892.1, XP_013616514.1
OG0007423	Np003G1541300	XP_013612451.1, XP_013630628.1
OG0007424	Np003G1544000	XP_013623219.1, XP_013613123.1
OG0007425	Np003G1544500	XP_013614701.1
OG0007426	Np003G1545200, Np007G3965500	XP_013612469.1, XP_013627203.1
OG0007427	Np003G1550500	XP_013610489.1, XP_013619704.1
OG0007428	Np003G1552200	XP_013625947.1, XP_013620278.1
OG0007429	Np003G1552400	XP_013629024.1, XP_013629022.1
OG0007430	Np003G1552700	XP_013612749.1
OG0007431	Np003G1555900, Np003G1556400	XP_013621617.1, XP_013612908.1
OG0007432	Np003G1559900	XP_013620009.1, XP_013610756.1
OG0007433	Np003G1724500	XP_013627372.1, XP_013619352.1
OG0007434	Np003G1566000	XP_013606727.1, XP_013619390.1
OG0007435	Np003G1565600	XP_013606172.1, XP_013622022.1
OG0007436	Np003G1564500	XP_013620571.1, XP_013612901.1
OG0007437	Np003G1564300, Np003G1564400	XP_013615875.1
OG0007438	Np003G1563800	XP_013613139.1, XP_013627238.1
OG0007439	Np003G1568700	XP_013611576.1, XP_013620668.1
OG0007440	Np003G1574900	XP_013606659.1, XP_013621215.1
OG0007441	Np003G1582500	XP_013613988.1, XP_013607121.1
OG0007442	Np003G1583300	XP_013621602.1, XP_013610460.1
OG0007443	Np003G1586400	XP_013608936.1
OG0007444	Np005G2761500	XP_013596773.1
OG0007445	Np003G1594100	XP_013612557.1, XP_013619759.1
OG0007446	Np003G1606200	XP_013608185.1, XP_013623874.1, XP_013617006.1
OG0007447	Np003G1607000	XP_013608183.1, XP_013628926.1
OG0007448	Np003G1609100	XP_013626155.1, XP_013606913.1
OG0007449	Np001G0506200	XP_013604850.1
OG0007450	Np001G0500700	XP_013621637.1
OG0007451	Np001G0494100	XP_013622000.1, XP_013605443.1
OG0007452	Np003G1622400	XP_013615964.1, XP_013609368.1
OG0007453	Np003G1624900	XP_013621545.1, XP_013612683.1
OG0007454	Np003G1625000	XP_013606183.1
OG0007455	Np003G1868600	XP_013606548.1
OG0007456	Np003G1821000	XP_013612022.1
OG0007457	Np003G1862100	XP_013606357.1
OG0007458	Np003G1860500	XP_013630106.1
OG0007460	Np003G1332400	XP_013622218.1, XP_013606944.1
OG0007461	Np003G1330500	XP_013612966.1, XP_013622352.1
OG0007462	Np003G1327400	XP_013612986.1
OG0007463	Np003G1323800	XP_013612135.1, XP_013630694.1
OG0007464	Np003G1320600	XP_013608511.1, XP_013608510.1, XP_013619834.1
OG0007465	Np003G1495700, Np003G1320400	XP_013626658.1, XP_013611493.1
OG0007466	Np003G1316900	XP_013612353.1
OG0007467	Np003G1309900	XP_013611872.1, XP_013619323.1
OG0007468	Np003G1306500	XP_013611096.1
OG0007469	Np003G1300900	XP_013613329.1, XP_013618596.1
OG0007470	Np003G1300500	XP_013620143.1, XP_013628467.1
OG0007471	Np003G1294600	XP_013619442.1, XP_013609266.1
OG0007472	Np003G1292000	XP_013629457.1, XP_013612347.1, XP_013619146.1
OG0007473	Np003G1288300	XP_013623664.1, XP_013609374.1
OG0007474	Np003G1286800	XP_013619563.1, XP_013613023.1
OG0007475	Np003G1285300, Np007G4121200	XP_013583912.1
OG0007476	Np003G1284100	XP_013611681.1, XP_013616509.1, XP_013616742.1
OG0007477	Np003G1283100	XP_013614451.1, XP_013621108.1
OG0007478	Np003G1279900	XP_013629469.1
OG0007479	Np003G1276400	XP_013618344.1, XP_013608684.1
OG0007480	Np004G1995500	XP_013622972.1
OG0007481	Np003G1754700	XP_013633263.1
OG0007482	Np003G1273300	XP_013608554.1, XP_013608553.1, XP_013613146.1
OG0007483	Np003G1273000	XP_013606397.1
OG0007484	Np003G1272200	XP_013607172.1, XP_013616638.1
OG0007485	Np003G1269500	XP_013615944.1, XP_013621425.1, XP_013621424.1, XP_013609673.1
OG0007486	Np007G4132600	XP_013585721.1
OG0007486	Np003G1269000	XP_013622522.1
OG0007487	Np003G1267700	XP_013622935.1, XP_013612080.1
OG0007488	Np003G1266000	XP_013623580.1, XP_013609277.1
OG0007489	Np003G1266100	XP_013609874.1, XP_013627025.1
OG0007490	Np003G1266300	XP_013619130.1, XP_013622628.1
OG0007491	Np003G1267000	XP_013630168.1, XP_013610799.1
OG0007492	Np003G1264200	XP_013606361.1
OG0007493	Np003G1260400	XP_013630275.1, XP_013616435.1
OG0007494	Np003G1260300	XP_013618691.1, XP_013606422.1
OG0007495	Np003G1257700	XP_013621983.1, XP_013607017.1
OG0007496	Np001G0354500	XP_013628914.1
OG0007497	Np003G1256300	XP_013622354.1
OG0007498	Np003G1250500	XP_013620117.1, XP_013628124.1
OG0007499	Np005G3187600	XP_013587989.1, XP_013632036.1
OG0007500	Np005G3200400	XP_013590438.1, XP_013633712.1
OG0007501	Np005G3201300	XP_013589294.1, XP_013631744.1
OG0007502	Np005G3202600	XP_013636926.1, XP_013591494.1
OG0007503	Np002G0702300	XP_013589770.1, XP_013592248.1
OG0007504	Np002G0709900	XP_013592128.1, XP_013592187.1
OG0007507	Np002G0711900	XP_013620862.1, XP_013591711.1
OG0007508	Np002G0712700	XP_013589849.1, XP_013618378.1
OG0007509	Np002G0716200	XP_013591127.1, XP_013591940.1
OG0007510	Np002G0717200	XP_013588693.1, XP_013592542.1
OG0007511	Np003G1749700	XP_013603885.1, XP_013632143.1
OG0007512	Np002G0723700	XP_013591157.1, XP_013618390.1
OG0007513	Np002G0725800	XP_013590384.1, XP_013588418.1
OG0007514	Np002G0726500	XP_013619497.1, XP_013588796.1
OG0007516	Np002G0726900	XP_013591303.1, XP_013588576.1
OG0007517	Np002G0727100	XP_013620369.1, XP_013591301.1
OG0007518	Np002G0730100	XP_013623024.1, XP_013588306.1
OG0007519	Np002G0731300	XP_013615912.1, XP_013590172.1
OG0007520	Np002G0731400	XP_013592612.1, XP_013619025.1
OG0007521	Np002G0732100, Np006G3450100	XP_013592242.1
OG0007522	Np002G0735500	XP_013592094.1, XP_013588502.1
OG0007523	Np002G0737900	XP_013590214.1, XP_013590835.1
OG0007524	Np002G0739400	XP_013588118.1
OG0007525	Np002G0744300	XP_013620634.1, XP_013590618.1
OG0007526	Np002G0744600	XP_013590617.1, XP_013618916.1, XP_013619066.1
OG0007527	Np002G0747100	XP_013591731.1
OG0007528	Np002G0749400	XP_013591436.1, XP_013618282.1
OG0007529	Np002G0752000	XP_013592818.1, XP_013588038.1
