Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_NCBI
OG0006825	Np012G4369200, Np011G4362400	XP_020889358.1
OG0006826	Np001G0281400	XP_002885385.1
OG0006827	Np011G4364300, Np012G4369400	XP_020887690.1
OG0006828	Np007G3805300	XP_002883270.1
OG0006829	Np007G3806600	XP_002883277.1
OG0006830	Np007G3808500	XP_020886944.1
OG0006831	Np007G3811100	XP_002883292.1
OG0006832	Np004G2492100	XP_020868177.1
OG0006833	Np005G3135000	XP_020872858.1
OG0006834	Np005G3119100	XP_020875000.1
OG0006835	Np001G0182300	XP_002865571.1
OG0006836	Np001G0182900	XP_020882954.1
OG0006837	Np007G3854200	XP_002883458.1
OG0006838	Np007G3836200	XP_020886723.1, XP_002862780.1
OG0006840	Np007G3816900	XP_002885448.1
OG0006841	Np005G2744700	XP_002867378.1
OG0006842	Np005G2745000	XP_020874506.1
OG0006843	Np002G1004400	XP_002888301.1
OG0006844	Np007G4031900	XP_020890955.1
OG0006845	Np003G1465500	XP_020878001.1
OG0006846	Np003G1465000	XP_002871828.1
OG0006847	Np003G1460500	XP_020878736.1
OG0006848	Np003G1458200	XP_002873881.1
OG0006849	Np001G0164600	XP_002865732.1
OG0006850	Np001G0158500	XP_020878365.1
OG0006851	Np001G0177700	XP_020878216.1
OG0006852	Np001G0546400	XP_020881411.1
OG0006853	Np001G0542900	XP_002877854.1, XP_002877852.1
OG0006854	Np001G0541400	XP_020881889.1, XP_020880640.1
OG0006855	Np001G0540100	XP_002877843.1
OG0006856	Np001G0539800	XP_002877842.1
OG0006857	Np001G0539600	XP_002885456.1
OG0006858	Np001G0532700	XP_002877806.1
OG0006859	Np001G0531700	XP_002877804.1
OG0006860	Np001G0530300	XP_020879928.1
OG0006861	Np001G0530100	XP_020879932.1
OG0006862	Np004G2592800	XP_002889356.1
OG0006863	Np004G2592700	XP_020869667.1
OG0006864	Np004G2589300	XP_002889363.1
OG0006865	Np004G2585600	XP_020866515.1
OG0006866	Np004G2583300	XP_020868097.1
OG0006867	Np004G2580500	XP_002889401.1
OG0006868	Np004G2575100	XP_002892134.2
OG0006869	Np004G2574500	XP_002889428.1
OG0006870	Np004G2573700	XP_020867757.1
OG0006871	Np004G2565300	XP_020866429.1
OG0006872	Np004G2560100	XP_002892205.1
OG0006873	Np007G3780700	XP_020887387.1
OG0006874	Np004G2556900	XP_002892228.1
OG0006875	Np004G2555700	XP_020866003.1
OG0006876	Np004G2554400	XP_002892240.1
OG0006877	Np001G0447200, Np001G0483300	XP_020881128.1
OG0006878	Np004G2552500	XP_020870547.1
OG0006879	Np004G2550200	XP_020869001.1
OG0006880	Np004G2547800	XP_020868039.1
OG0006881	Np004G2542900	XP_020867573.1
OG0006882	Np004G2536800	XP_002889584.1
OG0006883	Np004G2536600	XP_002892320.1
OG0006885	Np004G2531300	XP_002889609.1
OG0006886	Np004G2528700	XP_002889620.1
OG0006887	Np004G2527200	XP_020866669.1
OG0006888	Np004G2526900	XP_020870307.1
OG0006889	Np005G2823500	XP_020873708.1
OG0006890	Np004G2513300	XP_002892434.1
OG0006892	Np004G2510700	XP_002892452.1
OG0006893	Np004G2509800	XP_020870331.1
OG0006894	Np002G0909100	XP_002889697.1
OG0006895	Np004G2504500	XP_020868146.1
OG0006896	Np004G2503400	XP_020867647.1
OG0006897	Np004G2502500	XP_002889727.1
OG0006898	Np004G2379400, Np004G2500800	XP_020867886.1
OG0006899	Np004G2498400	XP_002889742.1
OG0006900	Np004G2493400	XP_020868197.1
OG0006901	Np004G2489600, Np001G0011100	XP_020868825.1
OG0006902	Np004G2487500	XP_002892549.1
OG0006903	Np004G2483600, Np002G1144200	XP_002886670.1
OG0006904	Np004G2482500	XP_020868835.1
OG0006905	Np004G2478500	XP_020866629.1
OG0006906	Np004G2475900	XP_002892615.1
OG0006907	Np004G2474200	XP_002889853.1
OG0006908	Np004G2474000	XP_002892623.1
OG0006909	Np004G2473800	XP_002892624.1
OG0006910	Np004G2473300	XP_002889859.1
OG0006912	Np001G0288600, Np004G2467000	XP_002889880.1
OG0006913	Np004G2466100	XP_020870705.1
OG0006914	Np004G2463900	XP_020868950.1
OG0006915	Np004G2463700, Np004G2463600	XP_020869488.1
OG0006916	Np004G2457800	XP_002889915.1
OG0006917	Np004G2456600	XP_002892680.1
OG0006918	Np004G2454700	XP_020868459.1
OG0006919	Np003G1896300	XP_020876851.1
OG0006920	Np004G2450900	XP_002889951.2, XP_002889943.1
OG0006921	Np004G2445400	XP_020866538.1
OG0006922	Np004G2444800	XP_020867113.1
OG0006923	Np004G2431600	XP_002892768.1
OG0006924	Np004G2430000	XP_020869268.1
OG0006925	Np004G2429700	XP_002892779.1
OG0006926	Np004G2428800	XP_002890032.1
OG0006927	Np004G2423400	XP_020870392.1
OG0006928	Np004G2420900	XP_002890064.1
OG0006929	Np004G2416700	XP_020873206.1, XP_020870532.1
OG0006930	Np004G2416600	XP_020870535.1
OG0006931	Np004G2413200	XP_020870780.1
OG0006932	Np004G2411500	XP_020866389.1
OG0006933	Np004G2410000	XP_002890099.1
OG0006934	Np004G2408900	XP_002892867.1
OG0006935	Np004G2405400	XP_020866082.1
OG0006936	Np004G2404800	XP_020868672.1
OG0006937	Np002G0715000	XP_002893066.1
OG0006938	Np004G2400800	XP_020867600.1
OG0006939	Np001G0201500	XP_020881552.1
OG0006940	Np004G2393600	XP_002892924.1
OG0006941	Np004G2393100	XP_020867447.1
OG0006942	Np004G2389800, Np004G2470700	XP_002890208.1
OG0006943	Np004G2388500, Np004G2388200	XP_002890221.2
OG0006944	Np004G2384000, Np006G3336000	XP_020869018.1
OG0006945	Np004G2383200	XP_020867108.1
OG0006946	Np004G2382000, Np002G0904000, Np002G0904900	XP_020866541.1
OG0006947	Np004G2381800	XP_002892968.1
OG0006948	Np004G2381300	XP_020866821.1
OG0006949	Np004G2257800, Np004G2379900	XP_002890254.1
OG0006950	Np004G2375500	XP_020869444.1
OG0006951	Np004G2373200	XP_002890278.1
OG0006952	Np004G2371700	XP_020869741.1
OG0006953	Np004G2367900	XP_002890304.1
OG0006954	Np004G2364700	XP_020870042.1
OG0006955	Np004G2360500	XP_020870089.1
OG0006956	Np004G2359600	XP_020879687.1
OG0006957	Np004G2353600	XP_020869861.1
OG0006958	Np004G2348900	XP_020866683.1
OG0006959	Np004G2346300	XP_020870749.1
OG0006960	Np004G2345500	XP_002890414.1
OG0006961	Np004G2343300	XP_002890423.2
OG0006962	Np004G2340400	XP_002890441.1
OG0006964	Np004G2333500	XP_002893185.1
OG0006965	Np004G2333000	XP_020869594.1
OG0006966	Np004G2316100, Np004G2332700	XP_020870864.1
OG0006967	Np004G2327600	XP_002890490.1
OG0006968	Np001G0382200, Np003G1879000	XP_002863522.1
OG0006969	Np007G3901600	XP_002870307.1
OG0006970	Np002G0834500	XP_002888847.2
OG0006971	Np002G0838300	XP_020889860.1, XP_002887360.2
OG0006972	Np002G0842000	XP_002887343.1
OG0006973	Np002G0860600	XP_020890159.1
OG0006974	Np005G2828000	XP_020873354.1
OG0006975	Np007G3947800, Np005G2827700	XP_002869735.1
OG0006976	Np005G2644200	XP_020888783.1
OG0006977	Np002G1215000	XP_020865601.1
OG0006978	Np002G1213700	XP_020865977.1, XP_020871991.1
OG0006979	Np002G1200100	XP_020865857.1
OG0006980	Np002G1197900	XP_020890412.1
OG0006981	Np002G1187000	XP_020890073.1
OG0006982	Np002G1183700	XP_020890108.1
OG0006983	Np004G2101200	XP_002893460.1
OG0006984	Np002G1173600	XP_020890036.1
OG0006985	Np002G1172700	XP_020890077.1, XP_020890131.1
OG0006986	Np002G1132500	XP_002888245.1
OG0006987	Np002G1238300	XP_020890618.1
OG0006990	Np002G0754900	XP_002870592.1
OG0006991	Np001G0346000	XP_020870568.1
OG0006992	Np001G0345200	XP_002865173.1
OG0006993	Np001G0343800	XP_002863392.1
OG0006994	Np001G0318500	XP_020888209.1
OG0006995	Np001G0321200	XP_002865110.1
OG0006996	Np001G0328400	XP_020887390.1
OG0006997	Np001G0392800	XP_020891054.1
OG0006998	Np003G1849000	XP_002874841.1
OG0006999	Np005G2750200, Np005G2749700	XP_002867403.1
OG0007000	Np005G2749000	XP_002867397.1
OG0007001	Np004G2000700	XP_002894090.1, XP_002891407.1
OG0007002	Np004G1998700	XP_002891413.1
OG0007003	Np002G0785700, Np004G2516600	XP_020891237.1
OG0007004	Np002G0786100	XP_002889003.1
OG0007005	Np002G0786800	XP_002888999.1
OG0007006	Np005G2602900	XP_002866800.1
OG0007007	Np005G2608300	XP_020872762.1
OG0007008	Np005G2611800	XP_020874670.1
OG0007009	Np005G2615900	XP_002866847.1
OG0007010	Np005G2616000	XP_002868904.2
OG0007011	Np005G2624500	XP_002866909.1, XP_020872367.1
OG0007012	Np005G2697600	XP_020874925.1
OG0007013	Np005G2695700	XP_020875165.1
OG0007014	Np005G2693200	XP_002868991.1
OG0007015	Np005G2689500	XP_002866965.2
OG0007016	Np005G2686500	XP_020874858.1
OG0007017	Np005G2684300	XP_002866995.1
OG0007018	Np005G2684200	XP_002869026.1
OG0007019	Np005G2678900	XP_002867029.1
OG0007020	Np001G0427100, Np001G0427000, Np005G2675700	XP_020875306.1
OG0007021	Np005G2672300	XP_020874957.1
OG0007022	Np005G2671800, Np005G2671400	XP_020875053.1
OG0007023	Np005G2666500	XP_002867069.1
OG0007024	Np002G1181000	XP_002888084.1
OG0007025	Np005G2658700	XP_020875345.1
OG0007027	Np005G2656700	XP_002867097.1
OG0007028	Np005G2654900	XP_020872041.1
OG0007029	Np005G2654100	XP_002869127.1
OG0007030	Np005G2653000	XP_020875245.1
OG0007031	Np005G2706000	XP_002869288.1
OG0007032	Np005G2705900	XP_020874339.1
OG0007033	Np005G2705100	XP_002869285.1
OG0007034	Np005G2701200	XP_020873929.1
OG0007035	Np005G2700600	XP_020874675.1
OG0007036	Np005G2699000	XP_020872497.1
OG0007037	Np005G2628700	XP_002869242.1
OG0007038	Np006G3433700	XP_002879472.1
OG0007039	Np006G3631300	XP_020883194.1
OG0007040	Np005G2632200	XP_020872316.1
OG0007042	Np005G2637200	XP_020872810.1
OG0007043	Np007G3801100	XP_002885852.1
OG0007044	Np005G2638800	XP_002867164.1
OG0007045	Np005G2639700	XP_020872573.1
OG0007046	Np005G2641300	XP_002869186.1
OG0007047	Np005G2641500	XP_020874428.1
OG0007048	Np005G2641800	XP_002869181.2
OG0007049	Np005G2643100, Np005G2643200	XP_002869176.1
OG0007050	Np005G2643500	XP_020875287.1
OG0007051	Np005G2710100	XP_020873212.1
OG0007052	Np005G2710500	XP_020872815.1
OG0007053	Np005G2721200	XP_020875642.1
OG0007054	Np005G2721400	XP_002867305.1
OG0007055	Np005G2722900	XP_020875696.1
OG0007056	Np005G2723400	XP_020873214.1
OG0007057	Np005G2725200	XP_020872912.1
OG0007058	Np005G2726300	XP_020873957.1
OG0007059	Np005G2728000	XP_020872116.1
OG0007060	Np007G3855600	XP_002883465.1
OG0007061	Np007G3862900	XP_002883508.1
OG0007062	Np002G0822500	XP_002888882.2
OG0007063	Np002G0825700	XP_020890571.1
OG0007064	Np002G0827800	XP_020889937.1
OG0007065	Np004G2302300	XP_020869495.1
OG0007066	Np004G2301300	XP_020869255.1
OG0007067	Np004G2285100	XP_002890615.1
OG0007068	Np003G1870700	XP_002880726.1
OG0007069	Np003G1873200	XP_002872868.2
OG0007070	Np003G1879200	XP_002874976.2
OG0007071	Np003G1881900	XP_002872926.1
OG0007072	Np003G1883300	XP_020879449.1
OG0007073	Np003G1885700	XP_002872909.2
OG0007074	Np003G1888600	XP_020878700.1
OG0007075	Np003G1891200	XP_020878862.1
OG0007076	Np006G3542200, Np006G3488000, Np003G1896500	XP_020879138.1
OG0007077	Np003G1898900	XP_020878532.1
OG0007078	Np006G3714100	XP_002880489.1, XP_002881814.1
OG0007079	Np004G2098400	XP_020866849.1
OG0007080	Np005G2827000	XP_020873253.1
OG0007081	Np005G2768100	XP_020872099.1
OG0007082	Np004G2578500	XP_020868823.1
OG0007083	Np004G2430800	XP_002892774.1
OG0007084	Np004G2392600	XP_020870053.1
OG0007085	Np004G2386800	XP_020869347.1
OG0007086	Np004G2301900	XP_020870030.1, XP_020870127.1
OG0007087	Np004G2259700	XP_002893394.1
OG0007088	Np004G2096700	XP_020870569.1
OG0007089	Np004G2098600	XP_002893450.1
OG0007090	Np004G2101500	XP_002890717.1
OG0007091	Np002G0949200, Np004G2256700	XP_020884395.1, XP_020876421.1, XP_020878913.1, XP_020887730.1, XP_002878150.2, XP_020881904.1, XP_020865737.1
OG0007094	Np007G3804900, Np007G3804700, Np005G2701600	XP_002883469.1, XP_002885442.1, XP_020882734.1
OG0007095	Np002G1162100	XP_002886002.1
OG0007096	Np001G0281200, Np001G0280200, Np001G0281000	XP_020882297.1
OG0007097	Np001G0234500	XP_002875280.1
OG0007098	Np001G0192200	XP_020881677.1
OG0007099	Np001G0185600	XP_002875532.1
OG0007101	Np001G0466300	XP_002875806.1, XP_002875805.1
OG0007102	Np001G0540000	XP_002876125.1
OG0007103	Np001G0559600	XP_020881135.1
OG0007105	Np003G1463800	XP_020878766.1
OG0007107	Np003G1772600	XP_002874578.1, XP_020876310.1
OG0007108	Np003G1813200	XP_002872624.1
OG0007110	Np005G2798200	XP_002869631.1
OG0007111	Np005G2843300, Np005G2843200	XP_020873849.1
OG0007112	Np005G2905900	XP_020874538.1
OG0007113	Np005G3129400, Np005G3129200	XP_020874803.1
OG0007113	Np005G3129000	XP_020872129.1
OG0007115	Np001G0179100	XP_002865623.1, XP_020871395.1
OG0007116	Np001G0166200	XP_002863975.1
OG0007128	Np001G0697000	XP_002876714.1
OG0007129	Np005G2843900, Np005G2843400	XP_002867733.1
OG0007130	Np003G1627500	XP_002864328.1
OG0007131	Np001G0488100	XP_020871760.1
OG0007132	Np001G0485400	XP_002875905.1
OG0007133	Np001G0484700	XP_020880375.1
OG0007134	Np001G0482400	XP_002875887.1
OG0007135	Np001G0478500	XP_002877585.1
OG0007136	Np001G0478200	XP_002877582.1
OG0007137	Np001G0298200	XP_002875060.1
OG0007138	Np001G0279400	XP_020882525.1
OG0007139	Np005G2749900, Np005G2749500	XP_020875255.1
OG0007140	Np001G0266900	XP_020882316.1
OG0007141	Np001G0259200	XP_020881075.1
OG0007142	Np006G3365300	XP_002879712.1
OG0007143	Np001G0343700	XP_020869647.1
OG0007144	Np002G0737700	XP_020890356.1
OG0007145	Np003G1450800	XP_002873846.1
OG0007146	Np003G1450100	XP_002873841.1
OG0007147	Np003G1447800	XP_002871767.1
OG0007148	Np003G1447600	XP_002873828.1
OG0007149	Np003G1444600	XP_020876528.1
OG0007150	Np003G1443900	XP_020878886.1
OG0007151	Np003G1441300	XP_002871744.1
OG0007152	Np003G1439400	XP_020879326.1
OG0007153	Np003G1437100	XP_002871726.1
OG0007154	Np003G1437000	XP_002868800.1
OG0007155	Np003G1436300	XP_002871722.1
OG0007156	Np003G1435500	XP_020878626.1
OG0007157	Np003G1433900	XP_020878122.1
OG0007158	Np003G1431500	XP_020878877.1
OG0007159	Np006G3391400	XP_002879612.1
OG0007160	Np003G1427500	XP_020876571.1
OG0007161	Np003G1426800	XP_002871682.1
OG0007162	Np003G1424700	XP_002873731.1
OG0007163	Np003G1424600	XP_002871669.1
OG0007164	Np003G1421300	XP_020878765.1
OG0007165	Np003G1419100	XP_020876792.1
OG0007166	Np003G1418500	XP_020878025.1
OG0007167	Np003G1418400	XP_002873698.1
OG0007168	Np003G1418000	XP_020879130.1
OG0007169	Np003G1417300	XP_002873692.1
OG0007170	Np003G1416800	XP_002873688.1
OG0007172	Np003G1786900	XP_020879488.1
OG0007173	Np003G1411300	XP_020878248.1
OG0007174	Np003G1411200	XP_020878247.1
OG0007175	Np003G1411000	XP_020876332.1
OG0007176	Np003G1410000	XP_020877069.1
OG0007177	Np003G1409300	XP_020877914.1
OG0007178	Np003G1409000	XP_020877908.1
OG0007179	Np003G1408800	XP_002871595.1
OG0007180	Np003G1408600	XP_020875817.1
OG0007181	Np003G1408400	XP_020875818.1
OG0007182	Np003G1408300	XP_020877432.1
OG0007183	Np003G1406200	XP_020879552.1
OG0007184	Np003G1405600	XP_020877241.1
OG0007185	Np003G1405500	XP_002873624.1
OG0007186	Np003G1404900	XP_002871578.1
OG0007187	Np003G1404800	XP_020876535.1
OG0007188	Np001G0167700	XP_002863949.1, XP_020890504.1
OG0007189	Np003G1403900	XP_020879227.1
OG0007190	Np003G1403300	XP_002871572.1
OG0007191	Np003G1403200	XP_020876670.1
OG0007192	Np003G1401200	XP_020877586.1
OG0007193	Np003G1400400	XP_020878060.1
OG0007194	Np003G1587500	XP_020890087.1
OG0007195	Np003G1397500	XP_002873597.2
OG0007196	Np003G1397100	XP_020877357.1
OG0007197	Np003G1392600	XP_002873568.1
OG0007198	Np003G1389800	XP_020876518.1
OG0007199	Np003G1388800	XP_020878594.1
OG0007200	Np003G1386400	XP_020878317.1
OG0007201	Np001G0188200	XP_020882324.1, XP_002877174.2
OG0007202	Np005G2643400, Np003G1384700	XP_002871498.1
OG0007203	Np003G1381100	XP_002873516.1
OG0007204	Np003G1380700	XP_002873513.1
OG0007205	Np005G2826400	XP_020873560.1
OG0007206	Np003G1379400	XP_002871470.1
OG0007207	Np003G1370200	XP_002871431.1
OG0007208	Np003G1369300	XP_002871427.1
OG0007209	Np001G0179800	XP_002865614.1
OG0007210	Np003G1368300	XP_002873462.1
OG0007211	Np003G1366100	XP_002873450.1
OG0007212	Np003G1364600	XP_002871407.1
OG0007213	Np003G1364300	XP_020878016.1
OG0007214	Np003G1363200	XP_020879335.1
OG0007215	Np003G1360800	XP_020878436.1
OG0007216	Np003G1357700	XP_002871374.1
OG0007217	Np003G1353800	XP_002871365.1
OG0007218	Np003G1351200	XP_002873374.1
OG0007219	Np003G1349800	XP_020877629.1
OG0007220	Np003G1345900	XP_002871319.1
OG0007221	Np003G1343500	XP_002873345.1
OG0007222	Np003G1343200	XP_002871309.1
OG0007223	Np003G1340500	XP_020876615.1
OG0007224	Np003G1859300	XP_020876390.1
OG0007225	Np003G1856700	XP_002872798.1
OG0007226	Np003G1856600	XP_020876356.1
OG0007227	Np003G1854700	XP_020876449.1
OG0007228	Np005G2812700	XP_002869691.1
OG0007229	Np005G2815500	XP_020873513.1
OG0007230	Np005G2818800	XP_020873225.1
OG0007231	Np006G3620200	XP_020883953.1
OG0007232	Np006G3616000	XP_002880852.2
OG0007233	Np006G3613100	XP_002880882.1
OG0007234	Np006G3610300	XP_002880904.2
OG0007235	Np006G3608200	XP_002879085.1
OG0007236	Np006G3606900	XP_002880921.1
OG0007237	Np006G3581300	XP_002879140.1
OG0007238	Np006G3584900	XP_020883779.1
OG0007239	Np006G3590800	XP_002880935.1, XP_002862929.1
OG0007240	Np006G3592800	XP_002880928.1
OG0007241	Np006G3593400	XP_020883973.1
OG0007242	Np006G3596000	XP_002879170.1
OG0007243	Np006G3599800	XP_020884056.1
OG0007244	Np006G3600200, Np006G3580900	XP_020885601.1
OG0007245	Np006G3601200	XP_020885746.1, XP_020872910.1
OG0007246	Np006G3601300	XP_002881026.2, XP_002862801.2
OG0007247	Np006G3506300	XP_020885173.1
OG0007248	Np006G3506500	XP_020883874.1
OG0007249	Np006G3517700	XP_020885048.1
OG0007250	Np006G3515300	XP_002881084.1
OG0007251	Np003G1506600	XP_002874078.1
OG0007252	Np006G3477600, Np006G3530500	XP_020884381.1
OG0007253	Np006G3473400, Np006G3534000	XP_020883065.1
OG0007254	Np006G3542600, Np006G3487600	XP_020883084.1
OG0007255	Np006G3542700, Np006G3487400	XP_020883090.1
OG0007256	Np006G3546600, Np006G3482800	XP_020884628.1
OG0007257	Np006G3551200	XP_020883610.1
OG0007258	Np006G3552100	XP_002881177.1
OG0007259	Np006G3560200	XP_002881211.1
OG0007260	Np006G3568500	XP_020885840.1
OG0007261	Np006G3566500	XP_020873169.1, XP_002881220.2
OG0007262	Np006G3565300	XP_020884388.1
OG0007263	Np006G3572000	XP_020883646.1
OG0007264	Np006G3574500	XP_002879420.1
OG0007265	Np006G3575200	XP_020884464.1
OG0007266	Np006G3575500	XP_002881254.1
OG0007267	Np006G3576200	XP_020883856.1
OG0007268	Np006G3576900	XP_020883975.1
OG0007269	Np006G3460500, Np009G4310800	XP_002879447.1
OG0007270	Np009G4317200, Np006G3456400	XP_020882858.1
OG0007271	Np001G0406200	XP_020871732.1
OG0007272	Np001G0401600	XP_002865378.2
OG0007273	Np005G2811100, Np003G1879800	XP_020873741.1
OG0007274	Np005G2809100	XP_002869679.1
OG0007275	Np005G2803800	XP_002867601.1
OG0007276	Np005G2802800	XP_002867595.1
OG0007277	Np001G0378100, Np007G3940000, Np001G0130500, Np004G2009200	XP_002891344.1
OG0007278	Np004G2009600	XP_020866163.1
OG0007279	Np004G2015900	XP_020868940.1
OG0007280	Np004G2010100	XP_020867385.1, XP_020867387.1
OG0007281	Np004G2009900	XP_002894035.1
OG0007282	Np004G2105400	XP_002890746.1
OG0007283	Np004G2107700	XP_002890754.1
OG0007284	Np004G2109200	XP_020867717.1
OG0007285	Np004G2113000	XP_020870583.1
OG0007286	Np004G2115500	XP_020868881.1
OG0007287	Np004G2119300	XP_020866902.1
OG0007288	Np004G2119500	XP_020866903.1
OG0007289	Np004G2120900	XP_002890798.1
OG0007290	Np004G2123600	XP_020870497.1
OG0007291	Np006G3426300, Np002G1148100, Np002G1149000, Np002G1148600	XP_002894281.1, XP_002890812.1, XP_002890810.1
OG0007292	Np004G2132900	XP_020870693.1
OG0007293	Np004G2135200	XP_020867224.1
OG0007294	Np004G2136300	XP_020870725.1
OG0007295	Np004G2137100	XP_020866900.1
OG0007296	Np004G2138500	XP_020866910.1
OG0007297	Np004G2139200	XP_020867051.1
OG0007299	Np004G2144600	XP_002890896.2
OG0007300	Np004G2147800	XP_020868657.1
OG0007301	Np004G2147900	XP_020868659.1
OG0007302	Np004G2150000	XP_002893672.1
OG0007303	Np004G2155300	XP_002893850.1
OG0007304	Np004G2158400	XP_002891150.2
OG0007305	Np004G2161000	XP_020870440.1
OG0007306	Np006G3403700, Np004G2181800	XP_020869350.1
OG0007307	Np004G2193900, Np004G2183500, Np004G2193700	XP_002893702.1
OG0007308	Np004G2189400, Np004G2197700	XP_020870373.1
OG0007309	Np004G2196500	XP_020870009.1
OG0007310	Np004G2052100	XP_020869390.1
OG0007311	Np004G2052600	XP_002893724.1
OG0007312	Np001G0253200	XP_020881071.1
OG0007313	Np001G0249700	XP_002875183.1
OG0007314	Np001G0249500	XP_020880220.1
OG0007315	Np001G0248700	XP_002876869.1
OG0007316	Np001G0247200	XP_020880320.1
OG0007317	Np001G0010900	XP_020889922.1
OG0007318	Np001G0018800	XP_002865017.1
OG0007319	Np001G0020500	XP_002865009.1
OG0007320	Np001G0020700	XP_020871158.1
OG0007321	Np005G2766800	XP_002867458.1
OG0007322	Np001G0022300, Np006G3531400	XP_020891627.1
OG0007323	Np001G0026200	XP_020889071.1
OG0007324	Np001G0027700	XP_020880237.1
OG0007325	Np001G0027800	XP_020880209.1
OG0007326	Np001G0030100	XP_020867149.1
OG0007327	Np001G0031600	XP_002866667.2
OG0007328	Np001G0032200	XP_002864951.1
OG0007329	Np001G0036000	XP_002864939.2
OG0007330	Np001G0039800, Np007G4195300	XP_020871119.1
OG0007331	Np001G0040100	XP_020879267.1
OG0007332	Np001G0041700	XP_002866628.1
OG0007333	Np001G0043200	XP_020885590.1
OG0007334	Np004G2588400, Np004G2588300	XP_020870182.1
OG0007335	Np001G0044700	XP_002864902.1
OG0007336	Np001G0045000	XP_020871871.1
