Orthogroup	Noccaea_praecox	Rorippa_islandica
OG0011779	Np004G2545100	Roisl.0210s0525.1.p
OG0011781	Np004G2543200	Roisl.0091s0818.1.p
OG0011783	Np004G2539500	Roisl.0091s0843.1.p
OG0011784	Np004G2538000	Roisl.0091s0857.1.p
OG0011785	Np004G2534900	Roisl.0091s0896.1.p
OG0011786	Np004G2533300	Roisl.0091s0909.1.p
OG0011787	Np004G2532800	Roisl.0091s0913.1.p
OG0011788	Np004G2531100	Roisl.0091s0927.1.p
OG0011789	Np004G2526400	Roisl.0091s0968.1.p
OG0011790	Np004G2525200	Roisl.0091s0979.1.p
OG0011791	Np005G2823200	Roisl.0008s0255.1.p
OG0011792	Np004G2523400	Roisl.0091s0992.1.p
OG0011793	Np004G2522200	Roisl.0091s1005.1.p
OG0011794	Np004G2517100	Roisl.0091s1054.1.p
OG0011795	Np004G2514600	Roisl.0091s1075.1.p
OG0011796	Np007G3877500	Roisl.0053s0167.1.p
OG0011797	Np004G2512700	Roisl.0091s1092.1.p
OG0011798	Np004G2508400	Roisl.0091s1136.1.p
OG0011799	Np004G2507500	Roisl.0091s1142.1.p
OG0011800	Np004G2505700	Roisl.0091s1156.1.p
OG0011801	Np003G1664600	Roisl.0189s0139.1.p
OG0011802	Np004G2505100	Roisl.0091s1161.1.p
OG0011803	Np004G2504300	Roisl.0091s1167.1.p
OG0011804	Np004G2504000	Roisl.0091s1170.1.p
OG0011805	Np004G2502900, Np004G2450000	Roisl.0091s1179.1.p
OG0011806	Np004G2500900	Roisl.0214s0801.1.p, Roisl.0091s1195.1.p
OG0011807	Np004G2490900	Roisl.0021s0039.1.p
OG0011808	Np004G2499800	Roisl.0091s1205.1.p
OG0011809	Np004G2497100	Roisl.0091s1229.1.p
OG0011810	Np004G2496200, Np004G2496300	Roisl.0091s1237.1.p
OG0011811	Np004G2496000	Roisl.0091s1239.1.p
OG0011812	Np004G2493300	Roisl.0021s0012.1.p
OG0011813	Np004G2491500	Roisl.0021s0033.1.p
OG0011814	Np004G2488500	Roisl.0191s0242.1.p, Roisl.0021s0053.1.p, Roisl.0213s0812.1.p
OG0011815	Np004G2482200, Np007G3865100	Roisl.0021s0117.1.p
OG0011816	Np005G2785100	Roisl.0022s0372.1.p
OG0011817	Np004G2479300	Roisl.0021s0143.1.p
OG0011818	Np004G2477200	Roisl.0021s0167.1.p
OG0011820	Np004G2476000	Roisl.0021s0177.1.p
OG0011821	Np006G3347900, Np004G2472400	Roisl.0021s0210.1.p
OG0011822	Np004G2468900	Roisl.0021s0227.1.p
OG0011823	Np004G2463300	Roisl.0021s0266.1.p
OG0011824	Np004G2460700	Roisl.0021s0281.1.p
OG0011825	Np004G2460600	Roisl.0021s0282.1.p
OG0011826	Np004G2458900	Roisl.0021s0293.1.p
OG0011827	Np004G2458500	Roisl.0021s0297.1.p
OG0011828	Np004G2458300	Roisl.0021s0299.1.p
OG0011829	Np004G2457000	Roisl.0021s0313.1.p
OG0011830	Np004G2455500	Roisl.0021s0325.1.p
OG0011831	Np004G2452800	Roisl.0021s0341.1.p
OG0011832	Np004G2448600	Roisl.0021s0367.1.p
OG0011833	Np004G2447900	Roisl.0021s0372.1.p
OG0011834	Np004G2441600	Roisl.0021s0416.1.p
OG0011835	Np004G2440000	Roisl.0021s0429.1.p
OG0011836	Np004G2439900	Roisl.0021s0430.1.p
OG0011837	Np004G2437200	Roisl.0021s0436.1.p
OG0011838	Np004G2434000	Roisl.0021s0451.1.p
OG0011839	Np004G2433200	Roisl.0021s0459.1.p
OG0011840	Np004G2430400, Np004G2430700	Roisl.0021s0485.1.p
OG0011841	Np004G2429500	Roisl.0007s0766.1.p
OG0011842	Np004G2429300	Roisl.0007s0765.1.p
OG0011843	Np004G2417700	Roisl.0007s0666.1.p
OG0011844	Np004G2417500	Roisl.0007s0664.1.p
OG0011845	Np004G2417000	Roisl.0007s0659.1.p
OG0011846	Np004G2412500	Roisl.0007s0619.1.p
OG0011848	Np004G2269300, Np004G2411600, Np004G2411900	Roisl.0007s0612.1.p
OG0011849	Np004G2407600	Roisl.0007s0576.1.p
OG0011850	Np004G2406900	Roisl.0007s0568.1.p
OG0011852	Np004G2401800	Roisl.0007s0526.1.p
OG0011853	Np004G2399700	Roisl.0007s0502.1.p
OG0011854	Np004G2398600	Roisl.0007s0493.1.p
OG0011855	Np004G2394800	Roisl.0007s0463.1.p
OG0011857	Np004G2393400	Roisl.0007s0446.1.p
OG0011858	Np004G2389700	Roisl.0007s0409.1.p
OG0011859	Np004G2389500	Roisl.0007s0407.1.p
OG0011860	Np004G2387800	Roisl.0007s0392.1.p
OG0011861	Np004G2383100	Roisl.0007s0360.1.p
OG0011862	Np004G2382200	Roisl.0007s0352.1.p
OG0011863	Np004G2381900	Roisl.0007s0350.1.p
OG0011864	Np004G2381100	Roisl.0007s0345.1.p
OG0011865	Np004G2380500	Roisl.0007s0339.1.p
OG0011866	Np004G2377300	Roisl.0007s0319.1.p
OG0011867	Np004G2373900	Roisl.0007s0293.1.p
OG0011868	Np004G2373800	Roisl.0007s0292.1.p
OG0011869	Np004G2369800	Roisl.0007s0257.1.p
OG0011870	Np004G2364500	Roisl.0007s0204.1.p
OG0011871	Np004G2360600	Roisl.0007s0180.1.p
OG0011872	Np004G2359800	Roisl.0007s0178.1.p
OG0011873	Np004G2359300	Roisl.0007s0173.1.p
OG0011874	Np004G2355600	Roisl.0007s0140.1.p
OG0011875	Np004G2354500	Roisl.0007s0131.1.p
OG0011876	Np004G2354200	Roisl.0007s0124.1.p
OG0011877	Np004G2351500	Roisl.0007s0098.1.p
OG0011878	Np004G2350800	Roisl.0007s0092.1.p
OG0011879	Np004G2350300	Roisl.0007s0088.1.p
OG0011880	Np004G2349300	Roisl.0007s0078.1.p
OG0011881	Np004G2349100	Roisl.0007s0076.1.p
OG0011882	Np002G0978900	Roisl.0213s0862.1.p
OG0011883	Np004G2347300	Roisl.0007s0057.1.p
OG0011884	Np004G2347200	Roisl.0007s0056.1.p
OG0011885	Np004G2346200, Np001G0298700	Roisl.0007s0050.1.p
OG0011886	Np004G2336000	Roisl.0049s0076.1.p
OG0011887	Np004G2335900	Roisl.0049s0077.1.p
OG0011888	Np004G2319000	Roisl.0191s0100.1.p
OG0011889	Np005G3000900	Roisl.0002s0022.1.p
OG0011890	Np004G2317300	Roisl.0191s0108.1.p
OG0011891	Np006G3666900	Roisl.0006s0549.1.p
OG0011892	Np004G2312800	Roisl.0191s0122.1.p
OG0011893	Np004G2312300	Roisl.0191s0127.1.p
OG0011894	Np002G0835500	Roisl.0019s0356.1.p
OG0011895	Np005G3106500	Roisl.0053s0090.1.p
OG0011896	Np002G0836100	Roisl.0019s0362.1.p
OG0011897	Np001G0196400	Roisl.0025s0099.1.p, Roisl.0025s0097.1.p
OG0011898	Np002G0839300	Roisl.0019s0403.1.p
OG0011899	Np002G0841500	Roisl.0019s0420.1.p, Roisl.0019s0419.1.p, Roisl.0019s0421.1.p
OG0011900	Np002G0843000	Roisl.0019s0426.1.p
OG0011902	Np002G0849000, Np002G0853500	Roisl.0019s0488.1.p
OG0011903	Np002G0856400	Roisl.0019s0511.1.p
OG0011904	Np004G2056900	Roisl.0209s0150.1.p
OG0011905	Np006G3636600	Roisl.0189s0092.1.p
OG0011906	Np002G1223600	Roisl.0010s0154.1.p
OG0011907	Np002G1212700	Roisl.0010s0107.1.p
OG0011908	Np002G1212600	Roisl.0010s0108.1.p
OG0011909	Np002G1210000	Roisl.0010s0082.1.p
OG0011910	Np002G1209700	Roisl.0010s0081.1.p
OG0011911	Np002G1207400	Roisl.0010s0068.1.p
OG0011912	Np002G1198900	Roisl.0209s0567.1.p
OG0011913	Np002G1198800	Roisl.0209s0571.1.p
OG0011914	Np002G1197500	Roisl.0209s0578.1.p
OG0011915	Np002G1189100	Roisl.0209s0637.1.p
OG0011916	Np002G1187600	Roisl.0209s0648.1.p
OG0011917	Np002G1187200	Roisl.0209s0654.1.p
OG0011918	Np002G1185600	Roisl.0209s0673.1.p
OG0011919	Np007G3895300	Roisl.0038s0061.1.p
OG0011921	Np002G1172600	Roisl.0209s0775.1.p
OG0011922	Np002G1165700	Roisl.0214s0564.1.p
OG0011923	Np002G1161500	Roisl.0214s0586.1.p
OG0011924	Np002G1158600, Np002G1159100	Roisl.0214s0611.1.p
OG0011925	Np002G1157300	Roisl.0214s0620.1.p
OG0011926	Np002G1156900	Roisl.0214s0623.1.p
OG0011927	Np002G1152000, Np002G1151800	Roisl.0214s0646.1.p
OG0011928	Np002G1150400	Roisl.0214s0651.1.p
OG0011929	Np002G1149800, Np005G3016600	Roisl.0214s0656.1.p
OG0011930	Np002G1147200	Roisl.0214s0669.1.p
OG0011931	Np002G1146900	Roisl.0214s0670.1.p
OG0011932	Np002G1131600	Roisl.0214s0755.1.p
OG0011933	Np002G1125100	Roisl.0214s0833.1.p
OG0011934	Np002G1111300	Roisl.0008s0040.1.p
OG0011935	Np002G1084200	Roisl.0008s0030.1.p
OG0011936	Np002G1075500	Roisl.0019s0015.1.p
OG0011937	Np002G1075300	Roisl.0046s1654.1.p
OG0011938	Np002G1238400	Roisl.0050s0082.1.p
OG0011939	Np002G1238600	Roisl.0050s0079.1.p
OG0011940	Np002G1244000	Roisl.0050s0041.1.p
OG0011941	Np002G1245600	Roisl.0050s0033.1.p
OG0011942	Np002G1245700	Roisl.0050s0032.1.p
OG0011943	Np002G1247400	Roisl.0050s0017.1.p
OG0011944	Np002G1247600	Roisl.0050s0014.1.p
OG0011945	Np001G0353100	Roisl.0005s0172.1.p
OG0011946	Np001G0351200	Roisl.0005s0151.1.p
OG0011947	Np001G0017200	Roisl.0024s0554.1.p
OG0011948	Np001G0346100	Roisl.0005s0140.1.p
OG0011949	Np001G0345500	Roisl.0005s0135.1.p
OG0011950	Np005G2824900	Roisl.0008s0248.1.p
OG0011951	Np001G0344700	Roisl.0005s0124.1.p
OG0011952	Np001G0321100	Roisl.0005s0017.1.p
OG0011953	Np001G0321400	Roisl.0005s0014.1.p
OG0011954	Np001G0326100	Roisl.0005s0008.1.p
OG0011955	Np001G0326600	Roisl.0005s0004.1.p
OG0011956	Np004G2258700	Roisl.0191s0362.1.p
OG0011957	Np004G2172900	Roisl.0213s0021.1.p
OG0011958	Np003G1850500	Roisl.0082s0313.1.p
OG0011959	Np003G1849200	Roisl.0082s0303.1.p
OG0011960	Np006G3633100	Roisl.0036s0119.1.p
OG0011961	Np003G1846100	Roisl.0082s0266.1.p
OG0011962	Np005G2751900	Roisl.0044s0095.1.p
OG0011963	Np005G2745700	Roisl.0044s0138.1.p
OG0011964	Np005G3010600	Roisl.0002s0052.1.p
OG0011965	Np005G3166800	Roisl.0009s0241.1.p
OG0011966	Np006G3332200	Roisl.0017s0346.1.p
OG0011967	Np005G3009000, Np005G3008500	Roisl.0002s0046.1.p
OG0011968	Np004G1997000	Roisl.0013s0121.1.p
OG0011969	Np004G1996000, Np004G1995900	Roisl.0013s0110.1.p
OG0011970	Np004G1995000	Roisl.0013s0108.1.p
OG0011971	Np004G2294700	Roisl.0191s0222.1.p
OG0011972	Np004G1993400	Roisl.0013s0096.1.p
OG0011973	Np004G1993100	Roisl.0013s0094.1.p
OG0011974	Np004G1986900	Roisl.0013s0055.1.p
OG0011975	Np006G3656200	Roisl.0051s0032.1.p
OG0011976	Np002G0787000	Roisl.0004s0410.1.p
OG0011977	Np005G2599700	Roisl.0011s0001.1.p
OG0011978	Np005G2600000	Roisl.0115s0776.1.p
OG0011979	Np005G2601100	Roisl.0115s0764.1.p
OG0011980	Np005G2601300	Roisl.0115s0762.1.p
OG0011981	Np005G2601600	Roisl.0115s0759.1.p
OG0011982	Np005G2602700	Roisl.0115s0752.1.p
OG0011983	Np005G2606100	Roisl.0115s0723.1.p
OG0011984	Np005G2610800	Roisl.0115s0696.1.p
OG0011985	Np005G2610900	Roisl.0115s0695.1.p
OG0011986	Np005G2611000	Roisl.0115s0692.1.p
OG0011988	Np005G2615500	Roisl.0115s0656.1.p
OG0011989	Np005G2615800	Roisl.0115s0654.1.p
OG0011990	Np005G2618500	Roisl.0001s0501.1.p
OG0011991	Np005G2626200	Roisl.0001s0434.1.p
OG0011992	Np005G2627100	Roisl.0001s0425.1.p
OG0011993	Np005G2697500	Roisl.0001s0406.1.p
OG0011994	Np005G2695300	Roisl.0001s0389.1.p
OG0011995	Np005G2695000	Roisl.0001s0385.1.p
OG0011996	Np005G2694500	Roisl.0001s0380.1.p
OG0011997	Np005G2694000	Roisl.0001s0377.1.p
OG0011998	Np005G2689600	Roisl.0001s0347.1.p
OG0011999	Np005G2687900	Roisl.0001s0328.1.p
OG0012000	Np005G2687800	Roisl.0001s0326.1.p
OG0012001	Np005G2687400	Roisl.0001s0323.1.p
OG0012002	Np005G2687300	Roisl.0001s0322.1.p
OG0012003	Np005G2686600	Roisl.0001s0310.1.p
OG0012004	Np005G2684800	Roisl.0001s0298.1.p
OG0012005	Np005G2684100	Roisl.0001s0291.1.p
OG0012007	Np005G2682900	Roisl.0010s0203.1.p
OG0012008	Np005G2680100	Roisl.0001s0258.1.p
OG0012009	Np005G2678400	Roisl.0001s0244.1.p
OG0012010	Np005G2677500	Roisl.0001s0237.1.p
OG0012011	Np005G2636500	Roisl.0191s0048.1.p, Roisl.0003s0294.1.p, Roisl.0008s0292.1.p
OG0012012	Np006G3664400	Roisl.0021s0591.1.p
OG0012013	Np005G2665000	Roisl.0001s0159.1.p
OG0012014	Np005G2656100	Roisl.0001s0105.1.p
OG0012015	Np005G2655300	Roisl.0001s0096.1.p
OG0012016	Np005G2654200	Roisl.0001s0085.1.p
OG0012017	Np005G2646500	Roisl.0001s0033.1.p
OG0012018	Np005G2645600	Roisl.0001s0025.1.p
OG0012019	Np006G3487300, Np005G2645400	Roisl.0001s0023.1.p, Roisl.0029s0009.1.p
OG0012020	Np005G2645300	Roisl.0001s0022.1.p
OG0012021	Np001G0167500	Roisl.0036s0065.1.p
OG0012022	Np005G2643900	Roisl.0001s0004.1.p
OG0012024	Np005G2702000	Roisl.0003s0269.1.p
OG0012025	Np005G2701100, Np005G2700700	Roisl.0003s0276.1.p
OG0012026	Np005G2700300	Roisl.0003s0280.1.p
OG0012027	Np005G2699100	Roisl.0003s0298.1.p
OG0012028	Np005G2627900	Roisl.0003s0302.1.p
OG0012029	Np005G2629500	Roisl.0003s0318.1.p
OG0012030	Np005G2629800	Roisl.0003s0322.1.p
OG0012031	Np005G2632600	Roisl.0003s0349.1.p
OG0012032	Np005G2633800	Roisl.0008s0265.1.p
OG0012033	Np005G2634500	Roisl.0008s0273.1.p
OG0012034	Np005G2635000	Roisl.0008s0277.1.p
OG0012035	Np005G2639800	Roisl.0008s0321.1.p
OG0012036	Np005G2640300	Roisl.0008s0325.1.p
OG0012039	Np005G2710200	Roisl.0003s0216.1.p
OG0012040	Np005G2711100	Roisl.0003s0209.1.p
OG0012041	Np005G2713100	Roisl.0003s0198.1.p
OG0012042	Np005G2713800	Roisl.0003s0192.1.p
OG0012043	Np005G2714200	Roisl.0003s0187.1.p
OG0012044	Np005G2721900	Roisl.0003s0139.1.p
OG0012045	Np005G3203200	Roisl.0200s0034.1.p
OG0012046	Np005G2724100	Roisl.0003s0123.1.p
OG0012047	Np005G2724300	Roisl.0003s0121.1.p
OG0012048	Np005G2727700	Roisl.0003s0091.1.p
OG0012049	Np001G0475100	Roisl.0209s0482.1.p
OG0012050	Np007G3857000	Roisl.0053s0290.1.p
OG0012051	Np007G3863400	Roisl.0053s0254.1.p
OG0012052	Np002G0820300	Roisl.0019s0224.1.p
OG0012054	Np002G0825900	Roisl.0019s0265.1.p
OG0012055	Np004G2305600	Roisl.0191s0163.1.p
OG0012056	Np004G2304600	Roisl.0191s0171.1.p
OG0012057	Np004G2302500	Roisl.0191s0180.1.p
OG0012058	Np004G2298300	Roisl.0191s0208.1.p
OG0012059	Np004G2294600	Roisl.0191s0223.1.p
OG0012060	Np004G2292300	Roisl.0191s0230.1.p
OG0012061	Np004G2287400	Roisl.0191s0267.1.p
OG0012062	Np004G2273400	Roisl.0191s0312.1.p
OG0012063	Np004G2258100	Roisl.0191s0370.1.p
OG0012064	Np004G2251800	Roisl.0191s0381.1.p
OG0012065	Np006G3623300	Roisl.0210s0700.1.p
OG0012066	Np003G1869200	Roisl.0191s0673.1.p
OG0012067	Np003G1872100	Roisl.0191s0591.1.p
OG0012068	Np003G1874000	Roisl.0191s0614.1.p
OG0012069	Np003G1874100	Roisl.0191s0613.1.p
OG0012070	Np003G1874400	Roisl.0191s0610.1.p
OG0012071	Np003G1874500	Roisl.0191s0609.1.p
OG0012072	Np003G1874900	Roisl.0191s0606.1.p
OG0012073	Np003G1875900	Roisl.0191s0601.1.p
OG0012074	Np003G1877000	Roisl.0191s0626.1.p
OG0012075	Np003G1881200	Roisl.0191s0582.1.p
OG0012076	Np003G1890500, Np003G1883100	Roisl.0191s0567.1.p
OG0012077	Np003G1889300	Roisl.0191s0517.1.p
OG0012078	Np001G0266200	Roisl.0011s0079.1.p
OG0012079	Np003G1892400	Roisl.0191s0487.1.p
OG0012080	Np003G1892600	Roisl.0191s0485.1.p
OG0012081	Np003G1894400	Roisl.0015s0051.1.p
OG0012082	Np003G1895700	Roisl.0015s0041.1.p
OG0012083	Np003G1895800	Roisl.0015s0040.1.p
OG0012084	Np003G1897800	Roisl.0015s0025.1.p
OG0012086	Np004G2598100, Np003G1899100	Roisl.0015s0008.1.p
OG0012087	Np006G3713400	Roisl.0063s0008.1.p
OG0012088	Np006G3713200	Roisl.0063s0010.1.p
OG0012089	Np006G3711700	Roisl.0063s0025.1.p
OG0012090	Np006G3711400	Roisl.0063s0027.1.p
OG0012091	Np005G2792300	Roisl.0022s0301.1.p
OG0012092	Np005G2798800	Roisl.0022s0255.1.p
OG0012093	Np005G2786100	Roisl.0022s0365.1.p
OG0012094	Np005G2784600	Roisl.0022s0378.1.p
OG0012095	Np005G2774700	Roisl.0022s0427.1.p
OG0012096	Np005G2767500	Roisl.0022s0492.1.p
OG0012097	Np005G2767300	Roisl.0022s0494.1.p
OG0012098	Np001G0240200	Roisl.0011s0281.1.p
OG0012099	Np001G0236900	Roisl.0011s0321.1.p
OG0012100	Np004G2404400	Roisl.0007s0547.1.p
OG0012101	Np004G2297800	Roisl.0191s0212.1.p
OG0012102	Np004G2259600	Roisl.0191s0359.1.p
OG0012103	Np004G2247600	Roisl.0191s0394.1.p
OG0012104	Np004G2247500	Roisl.0191s0395.1.p
OG0012105	Np004G2103200	Roisl.0015s0115.1.p
OG0012106	Np004G2058100	Roisl.0209s0138.1.p
OG0012107	Np004G2292900	Roisl.0191s0226.1.p, Roisl.0191s0225.1.p, Roisl.0191s0227.1.p
OG0012110	Np004G1941800	Roisl.0006s0324.1.p
OG0012113	Np002G0898600	Roisl.0019s0745.1.p
OG0012114	Np002G0883400	Roisl.0019s0673.1.p
OG0012116	Np007G3925200	Roisl.0074s0206.1.p
OG0012119	Np007G3767800	Roisl.0066s0277.1.p
OG0012120	Np002G0724200	Roisl.0115s0202.1.p
OG0012121	Np006G3675600	Roisl.0006s0601.1.p, Roisl.0006s0602.1.p
OG0012122	Np006G3667400	Roisl.0006s0553.1.p
OG0012123	Np006G3665400	Roisl.0021s0582.1.p
OG0012124	Np006G3655900	Roisl.0051s0036.1.p, Roisl.0051s0037.1.p
OG0012125	Np006G3654700	Roisl.0051s0047.1.p
OG0012126	Np006G3645800	Roisl.0023s0007.1.p
OG0012127	Np006G3634000	Roisl.0078s0005.1.p
OG0012129	Np006G3418500	Roisl.0028s0868.1.p
OG0012130	Np006G3402900	Roisl.0028s0981.1.p
OG0012131	Np006G3386400	Roisl.0054s0045.1.p, Roisl.0054s0044.1.p
OG0012132	Np006G3301300	Roisl.0028s0473.1.p
OG0012133	Np006G3261700	Roisl.0028s0188.1.p
OG0012134	Np006G3250400	Roisl.0028s0093.1.p
OG0012137	Np001G0231100	Roisl.0011s0367.1.p
OG0012138	Np001G0211100	Roisl.0011s0517.1.p
OG0012139	Np001G0199800	Roisl.0025s0058.1.p
OG0012140	Np001G0195900	Roisl.0188s0117.1.p
OG0012141	Np001G0193800	Roisl.0188s0092.1.p
OG0012142	Np001G0186200	Roisl.0054s0006.1.p
OG0012144	Np001G0442300	Roisl.0027s0028.1.p
OG0012146	Np001G0480600	Roisl.0046s0721.1.p
OG0012147	Np001G0512600	Roisl.0046s0947.1.p
OG0012148	Np001G0535000	Roisl.0046s1122.1.p, Roisl.0046s1127.1.p
OG0012149	Np001G0553500	Roisl.0046s1277.1.p
OG0012150	Np001G0625500	Roisl.0026s0114.1.p
OG0012151	Np001G0646700	Roisl.0018s0055.1.p
OG0012152	Np003G1368600	Roisl.0210s0770.1.p
OG0012153	Np003G1369100	Roisl.0210s0775.1.p
OG0012154	Np003G1387600	Roisl.0210s0926.1.p
OG0012155	Np003G1424400, Np003G1424300	Roisl.0210s1250.1.p
OG0012156	Np003G1451900	Roisl.0210s1481.1.p
OG0012158	Np003G1465600	Roisl.0210s1583.1.p
OG0012159	Np003G1487400	Roisl.0210s1774.1.p
OG0012160	Np003G1753500	Roisl.0020s0024.1.p
OG0012161	Np003G1821200	Roisl.0209s0222.1.p
OG0012162	Np005G2822500	Roisl.0022s0091.1.p
OG0012163	Np003G1867500	Roisl.0082s0441.1.p
OG0012164	Np005G2631600	Roisl.0003s0339.1.p
OG0012166	Np005G2734100	Roisl.0003s0042.1.p
OG0012167	Np005G2796400	Roisl.0022s0280.1.p
OG0012168	Np005G2797700	Roisl.0022s0265.1.p
OG0012171	Np005G2928600	Roisl.0091s0525.1.p
OG0012172	Np005G3010500, Np005G3010200	Roisl.0002s0051.1.p
OG0012173	Np005G3038500	Roisl.0002s0224.1.p
OG0012175	Np001G0174700	Roisl.0014s0083.1.p
OG0012176	Np001G0173400	Roisl.0014s0121.1.p
OG0012177	Np001G0167400	Roisl.0036s0066.1.p
OG0012178	Np001G0167100	Roisl.0036s0073.1.p
OG0012179	Np001G0166900	Roisl.0198s0018.1.p
OG0012180	Np001G0166300	Roisl.0198s0023.1.p
OG0012181	Np003G1724600	Roisl.0214s0247.1.p, Roisl.0214s0249.1.p
OG0012182	Np003G1670400	Roisl.0189s0164.1.p
OG0012183	Np003G1621500	Roisl.0052s0031.1.p
OG0012184	Np005G3077300	Roisl.0082s0523.1.p, Roisl.0080s0038.1.p
OG0012186	Np023G4395000, Np023G4393800, Np019G4387500	Roisl.0059s0007.1.p
OG0012186	Np019G4387600	Roisl.0115s0625.1.p, Roisl.0184s0080.1.p
OG0012208	Np005G2783400	Roisl.0022s0387.1.p
OG0012209	Np005G2732100	Roisl.0003s0062.1.p
OG0012210	Np005G2730900	Roisl.0003s0072.1.p
OG0012211	Np001G0462000	Roisl.0209s0352.1.p
OG0012212	Np001G0465700	Roisl.0185s0047.1.p
OG0012213	Np001G0491600	Roisl.0046s0781.1.p
OG0012214	Np001G0491200	Roisl.0046s0779.1.p
OG0012215	Np001G0483900	Roisl.0046s0754.1.p, Roisl.0046s0752.1.p
OG0012216	Np001G0482600	Roisl.0046s0741.1.p, Roisl.0046s0744.1.p
OG0012217	Np001G0482100	Roisl.0046s0735.1.p, Roisl.0027s0023.1.p
OG0012218	Np001G0476800	Roisl.0046s0688.1.p
OG0012219	Np001G0269600	Roisl.0011s0062.1.p
OG0012220	Np001G0267800	Roisl.0011s0069.1.p
OG0012221	Np001G0266500	Roisl.0011s0076.1.p
OG0012222	Np001G0263800	Roisl.0011s0097.1.p
OG0012224	Np005G3178300	Roisl.0009s0183.1.p
OG0012225	Np005G3178200	Roisl.0009s0185.1.p
OG0012226	Np005G3178000	Roisl.0009s0187.1.p
OG0012227	Np005G3176300	Roisl.0009s0202.1.p
OG0012228	Np003G1456300	Roisl.0210s1521.1.p
OG0012229	Np003G1449700	Roisl.0210s1460.1.p
OG0012230	Np003G1447500	Roisl.0210s1439.1.p
OG0012231	Np003G1446900	Roisl.0210s1434.1.p
OG0012232	Np003G1444400	Roisl.0210s1422.1.p
OG0012233	Np003G1443800	Roisl.0210s1417.1.p
OG0012234	Np003G1443600	Roisl.0210s1413.1.p
OG0012235	Np003G1441800	Roisl.0210s1402.1.p
OG0012236	Np003G1441600	Roisl.0210s1400.1.p
OG0012237	Np003G1441200	Roisl.0210s1395.1.p
OG0012238	Np003G1439500	Roisl.0210s1382.1.p
OG0012239	Np003G1438700	Roisl.0210s1373.1.p
OG0012240	Np004G2098300	Roisl.0015s0072.1.p
OG0012241	Np003G1435700	Roisl.0210s1346.1.p
OG0012242	Np003G1433700	Roisl.0210s1327.1.p
OG0012243	Np003G1432600	Roisl.0210s1319.1.p
OG0012244	Np003G1431000	Roisl.0210s1306.1.p
OG0012245	Np003G1430000	Roisl.0210s1297.1.p
OG0012246	Np003G1429300	Roisl.0210s1290.1.p
OG0012247	Np003G1429200	Roisl.0210s1289.1.p
OG0012248	Np003G1428500	Roisl.0210s1287.1.p
OG0012249	Np003G1426900	Roisl.0210s1272.1.p
OG0012250	Np005G2797200	Roisl.0022s0271.1.p
OG0012251	Np003G1426600	Roisl.0210s1269.1.p
OG0012252	Np003G1426400	Roisl.0210s1266.1.p
OG0012253	Np003G1426300	Roisl.0210s1265.1.p
OG0012254	Np003G1424100	Roisl.0210s1248.1.p
OG0012255	Np003G1423400	Roisl.0210s1242.1.p
OG0012257	Np003G1423200	Roisl.0210s1240.1.p
OG0012258	Np003G1422100	Roisl.0210s1232.1.p
OG0012260	Np003G1421600	Roisl.0210s1229.1.p
OG0012262	Np003G1417600	Roisl.0210s1188.1.p
OG0012263	Np005G3089800, Np003G1417400	Roisl.0210s1184.1.p
OG0012264	Np003G1416900	Roisl.0210s1179.1.p
OG0012265	Np003G1416700	Roisl.0210s1176.1.p
OG0012266	Np003G1415300	Roisl.0210s1160.1.p
OG0012267	Np003G1415200	Roisl.0210s1159.1.p
OG0012268	Np003G1414000	Roisl.0210s1147.1.p
OG0012269	Np003G1413700	Roisl.0210s1144.1.p
OG0012270	Np003G1413000	Roisl.0210s1141.1.p
OG0012271	Np003G1412000	Roisl.0210s1131.1.p
OG0012272	Np003G1408900	Roisl.0210s1101.1.p
OG0012273	Np003G1408500	Roisl.0210s1097.1.p
OG0012274	Np003G1404400	Roisl.0210s1056.1.p
OG0012275	Np003G1400500	Roisl.0210s1021.1.p
OG0012276	Np003G1400000	Roisl.0210s1016.1.p
OG0012277	Np003G1399800	Roisl.0210s1014.1.p
OG0012278	Np004G2097200	Roisl.0015s0066.1.p
OG0012279	Np003G1398400	Roisl.0210s1004.1.p
OG0012280	Np003G1396500	Roisl.0210s0986.1.p
OG0012281	Np003G1395700	Roisl.0210s0980.1.p
OG0012282	Np003G1395400	Roisl.0210s0977.1.p
OG0012283	Np003G1897900	Roisl.0015s0024.1.p
OG0012284	Np003G1393600	Roisl.0210s0971.1.p
OG0012285	Np003G1391300	Roisl.0210s0952.1.p
OG0012286	Np003G1390700	Roisl.0210s0946.1.p
OG0012287	Np003G1385700	Roisl.0210s0912.1.p
OG0012288	Np003G1385400	Roisl.0210s0909.1.p
OG0012289	Np003G1385100	Roisl.0210s0905.1.p
OG0012290	Np001G0269400	Roisl.0011s0064.1.p
OG0012291	Np003G1383900	Roisl.0210s0890.1.p
OG0012292	Np003G1383800	Roisl.0210s0889.1.p
OG0012293	Np003G1383300	Roisl.0210s0884.1.p
OG0012294	Np003G1383200	Roisl.0210s0882.1.p
OG0012295	Np003G1383000	Roisl.0210s0880.1.p
OG0012296	Np003G1382500	Roisl.0210s0877.1.p
OG0012297	Np003G1381500	Roisl.0210s0869.1.p
OG0012298	Np003G1381200	Roisl.0210s0866.1.p
OG0012299	Np003G1380500	Roisl.0210s0860.1.p
