Orthogroup	Noccaea_praecox	Brassica_rapa
OG0006341	Np003G1317300	XP_033145097.1
OG0006342	Np003G1315900	XP_009130932.1
OG0006343	Np001G0462700	XP_009113038.1, XP_009124342.1
OG0006344	Np003G1304600	XP_033145099.1
OG0006345	Np003G1303800, Np003G1724300, Np002G1185400	XP_009122145.1
OG0006346	Np003G1299900, Np003G1300000	XP_009122903.1
OG0006347	Np003G1298700	XP_033137348.1, XP_009130859.1
OG0006348	Np003G1296700	XP_009122546.1, XP_009130848.1
OG0006349	Np003G1295500	XP_009125580.2, XP_009130846.1
OG0006350	Np003G1295400	XP_033138163.1, XP_009130844.1
OG0006351	Np003G1291800	XP_009125563.2, XP_009122587.1
OG0006352	Np003G1291200	XP_009122589.2, XP_009125562.1
OG0006353	Np003G1291000	XP_009122590.1, XP_009130827.1
OG0006354	Np003G1290100	XP_018511235.2, XP_009130821.2
OG0006355	Np003G1284500	XP_033137434.1, XP_018512290.1
OG0006356	Np003G1283900	XP_009122663.1, XP_009130789.2
OG0006357	Np003G1276000	XP_009130716.1
OG0006358	Np003G1273500	XP_009130725.1, XP_009122727.1, XP_033137657.1, XP_009125486.1
OG0006359	Np003G1272900	XP_009130730.1, XP_009122729.2
OG0006360	Np003G1271900	XP_009125476.1
OG0006361	Np003G1271700	XP_033139799.1, XP_009122739.1, XP_009130726.1
OG0006362	Np003G1269700	XP_009125461.1, XP_009122757.1
OG0006363	Np003G1265400	XP_009130698.1, XP_033137559.1
OG0006364	Np003G1266700	XP_009130703.1, XP_009125451.1
OG0006365	Np003G1266800	XP_009122777.2, XP_009130705.1
OG0006366	Np003G1264900	XP_009122789.1, XP_009130692.1
OG0006367	Np003G1261800	XP_009130679.1, XP_009122813.1
OG0006368	Np003G1266500	XP_033137567.1, XP_033139795.1
OG0006369	Np001G0179600	XP_009129713.1, XP_009151618.1
OG0006370	Np003G1255300	XP_009130657.1, XP_009125422.1
OG0006371	Np007G3941700, Np002G1054300	XP_009145903.1
OG0006372	Np005G3201600	XP_033130475.1, XP_009140133.1
OG0006373	Np005G3096800	XP_009128439.1
OG0006374	Np005G3117800	XP_009106761.1
OG0006375	Np002G0708300	XP_009104460.1, XP_009128424.1, XP_009106749.1
OG0006376	Np002G0710300	XP_009128411.1
OG0006377	Np002G0712200	XP_009104479.1, XP_009106723.1
OG0006378	Np002G1191400, Np002G0717700	XP_033141820.1, XP_009104515.1
OG0006379	Np002G0722100	XP_009104535.1
OG0006380	Np002G0722200	XP_009106659.1, XP_009104534.1
OG0006381	Np002G0733900, Np002G0734000	XP_009106555.1
OG0006382	Np002G0734500	XP_009128295.2
OG0006383	Np002G0737500	XP_033140019.1, XP_009106464.2
OG0006384	Np002G0744500	XP_009104603.1, XP_009128252.1
OG0006385	Np002G0750700	XP_009128223.3, XP_009106397.2
OG0006388	Np002G0757300	XP_009104653.1, XP_009128204.1, XP_009106348.1
OG0006389	Np002G0764600	XP_009128177.1, XP_009106303.1
OG0006390	Np002G0775000, Np002G0775400	XP_009128128.1, XP_033131625.1
OG0006391	Np002G0776300	XP_009128127.2, XP_009106219.1
OG0006392	Np002G0778100	XP_033131315.1, XP_009106208.1, XP_033141528.1
OG0006393	Np002G0780900	XP_033140573.1, XP_009106190.1
OG0006394	Np002G0782100	XP_009104712.1, XP_009128086.1, XP_009106180.1
OG0006396	Np007G3760300	XP_009121128.1, XP_009150842.1
OG0006397	Np007G3755300	XP_009121089.1
OG0006398	Np001G0509000	XP_009101417.1, XP_009136518.1
OG0006399	Np001G0508900	XP_009115662.1, XP_009101405.1
OG0006400	Np003G1631900	XP_009119982.1, XP_009132436.1
OG0006401	Np001G0475000	XP_009150229.1, XP_009149886.1
OG0006402	Np004G1999800	XP_009134901.1, XP_033147482.1
OG0006403	Np004G1905300	XP_009144731.1, XP_009106820.1
OG0006404	Np004G1906900	XP_033133655.1, XP_033148486.1
OG0006406	Np004G1909300	XP_009147502.2, XP_009106862.1
OG0006407	Np001G0240100	XP_009152146.1
OG0006408	Np004G1912100, Np009G4310200	XP_009147507.1, XP_009103728.1, XP_009106882.2
OG0006409	Np004G1915800	XP_009147528.1, XP_009106910.1
OG0006410	Np004G1918500	XP_009147543.2, XP_009107064.1
OG0006412	Np004G1920800	XP_009107060.1, XP_009147559.1, XP_009106946.1
OG0006413	Np004G1926300	XP_033147241.1, XP_009123971.1, XP_033128666.1
OG0006414	Np004G1928100	XP_009147589.2
OG0006415	Np004G1935600	XP_009147635.2, XP_009147636.1
OG0006416	Np004G1935800	XP_009107008.2, XP_009144802.1
OG0006417	Np006G3397900	XP_018513364.2, XP_033147427.1, XP_009141536.1
OG0006418	Np006G3396900	XP_009143620.2, XP_009141556.1
OG0006420	Np005G2915400	XP_009131858.1, XP_009136934.2
OG0006421	Np001G0440000	XP_009123309.1, XP_009150276.1
OG0006422	Np001G0440500	XP_009150296.1
OG0006423	Np001G0186400	XP_009151765.1
OG0006424	Np005G3094900	XP_009108071.1
OG0006425	Np003G1646200	XP_009132504.1, XP_033137321.1
OG0006426	Np003G1645000	XP_009127194.1, XP_009119849.1
OG0006427	Np003G1744000	XP_009134034.1, XP_009118906.1
OG0006428	Np001G0486800, Np003G1730700	XP_009123860.1
OG0006429	Np005G3085000	XP_009107686.1, XP_009139641.1
OG0006430	Np005G3088300	XP_009107693.1, XP_009139636.1
OG0006431	Np005G3092700	XP_033148736.1, XP_033146643.1, XP_009107702.1
OG0006432	Np005G3070500	XP_009139600.1
OG0006433	Np005G3062300	XP_009139563.1, XP_009108099.1
OG0006434	Np005G3054400	XP_009125093.2, XP_009107223.1
OG0006435	Np002G0791500	XP_018508856.1, XP_033141084.1, XP_009106118.1
OG0006436	Np005G3030100	XP_009147329.2, XP_009107840.1
OG0006437	Np005G3028800	XP_009136697.1
OG0006438	Np005G3024400	XP_009136706.1, XP_033133435.1
OG0006439	Np005G3021100	XP_009146738.2, XP_009107861.2, XP_009136713.1
OG0006440	Np005G3016500	XP_009107870.1, XP_009136731.1
OG0006441	Np002G0819500	XP_009104843.1, XP_009105946.2
OG0006442	Np002G0813700	XP_009105969.1, XP_009127979.1
OG0006443	Np002G0810300	XP_009104806.1
OG0006445	Np002G0803400, Np002G0803300, Np002G0803900	XP_009128008.1, XP_009104797.1, XP_009106032.1
OG0006446	Np002G0803000	XP_009104796.1, XP_009106036.1
OG0006447	Np002G0806400, Np002G0801200	XP_009104786.1, XP_009128015.1
OG0006448	Np002G0800700, Np002G0806900	XP_009106048.1
OG0006449	Np002G0735200	XP_009104574.1
OG0006450	Np002G0791800	XP_009128047.2, XP_009106116.2
OG0006451	Np002G0787700	XP_009104744.1, XP_009106136.1
OG0006452	Np002G0788000	XP_009128066.1, XP_009106138.1
OG0006453	Np002G0884900	XP_009127663.1, XP_009105422.1, XP_033148632.1
OG0006454	Np002G0882100	XP_009105019.2, XP_009105436.2, XP_009127676.2
OG0006455	Np002G0873800, Np004G2252000	XP_009127712.1
OG0006456	Np005G2762800	XP_009137799.1, XP_009129544.1, XP_009109084.1
OG0006457	Np005G2760600	XP_009137804.1, XP_009129394.1
OG0006458	Np005G2758900	XP_009137809.1, XP_009129269.1
OG0006459	Np005G2758300	XP_009129172.1, XP_009137814.1
OG0006460	Np005G2758200	XP_033133138.1, XP_009137815.1, XP_009129148.1
OG0006461	Np005G2753500	XP_009137840.1
OG0006462	Np002G1234800	XP_009112788.2, XP_009112907.1
OG0006463	Np003G1717200	XP_009132689.1, XP_033144234.1, XP_009127335.2
OG0006464	Np001G0239600	XP_018511988.2, XP_018510007.1, XP_009152145.1
OG0006465	Np001G0189100	XP_009129304.1, XP_033129716.1
OG0006467	Np001G0196800	XP_009129364.1
OG0006468	Np001G0436600	XP_009150280.1, XP_009123277.1
OG0006469	Np006G3216800	XP_033147195.1, XP_009118835.1
OG0006470	Np001G0206400	XP_009151946.1
OG0006471	Np001G0208700	XP_009129419.1, XP_009151966.1
OG0006472	Np001G0209100	XP_009151969.1, XP_009129422.1
OG0006473	Np001G0212800	XP_009129442.1, XP_009151984.1
OG0006474	Np001G0214000	XP_009129450.1, XP_009111555.1, XP_009151992.1
OG0006475	Np001G0226200	XP_009129511.1, XP_009152063.1
OG0006476	Np001G0226300	XP_009129512.1, XP_009152064.2
OG0006477	Np001G0229900	XP_009114097.1, XP_018512078.1, XP_009152081.1
OG0006478	Np005G2825000	XP_009109249.1
OG0006479	Np001G0233400	XP_009152104.1, XP_009114107.1
OG0006480	Np001G0201600	XP_009151898.1
OG0006481	Np001G0236100	XP_033139874.1, XP_009152125.1
OG0006482	Np002G0861500	XP_009105665.1
OG0006483	Np002G0861600	XP_009104979.1, XP_033140923.1
OG0006484	Np002G0867700	XP_033130280.1, XP_033140930.1, XP_033130554.1
OG0006485	Np002G0867900	XP_009104997.1, XP_009105511.1
OG0006486	Np002G0870200	XP_009105489.1
OG0006488	Np004G1918800, Np001G0365900	XP_009114379.1, XP_009101551.1
OG0006489	Np001G0363200	XP_009128826.1
OG0006490	Np001G0370400	XP_009128811.1, XP_009101586.1
OG0006491	Np004G2584900	XP_009119667.1
OG0006492	Np001G0383500	XP_009123622.1, XP_009106096.2, XP_009113878.2
OG0006493	Np004G1980400	XP_009147872.1
OG0006494	Np004G1979000	XP_033133708.1, XP_009147884.1
OG0006495	Np004G1973300	XP_009107257.1, XP_009124562.1
OG0006496	Np004G1970900	XP_009107243.1, XP_009147858.1
OG0006497	Np004G1966800	XP_009107216.1, XP_009147837.1, XP_033148026.1
OG0006498	Np003G1661100, Np006G3263100	XP_009127251.1
OG0006499	Np004G1954600	XP_009107178.1, XP_009147759.1
OG0006500	Np004G1954300	XP_009144894.2, XP_009147758.1
OG0006501	Np004G1946800	XP_009147701.1, XP_033146869.1
OG0006502	Np004G1944500	XP_018507999.1, XP_009144846.1
OG0006503	Np001G0420900	XP_009114026.1
OG0006504	Np006G3428000, Np006G3429300, Np006G3428200	XP_009141359.2, XP_009132974.1, XP_009143811.2, XP_009143809.2
OG0006505	Np006G3419100	XP_009143764.1, XP_009132993.1
OG0006506	Np006G3418900	XP_009143763.2
OG0006507	Np006G3418400	XP_033146309.1, XP_009143758.1
OG0006508	Np006G3414100	XP_009133003.3, XP_009143739.1
OG0006509	Np006G3411800	XP_009141410.1, XP_009143725.1
OG0006510	Np006G3408300	XP_033146312.1, XP_009133014.1, XP_009143693.1
OG0006511	Np006G3403000	XP_009143647.1, XP_009141500.1
OG0006512	Np006G3401800	XP_009141505.1
OG0006513	Np002G1172000, Np006G3400300	XP_009133041.1, XP_009141516.1
OG0006516	Np005G2901500	XP_018510714.2, XP_018509337.2, XP_009137000.2
OG0006517	Np005G2901600	XP_009132638.1, XP_009108420.2
OG0006518	Np005G2902200	XP_009132556.1, XP_009108415.1
OG0006519	Np005G2902900	XP_009136994.1, XP_009108413.2, XP_009132524.1
OG0006520	Np005G2908000	XP_009108391.1, XP_009136961.1, XP_009132274.1
OG0006521	Np005G2910400	XP_009108387.2
OG0006522	Np005G2916500	XP_033129677.1, XP_009108361.1
OG0006523	Np001G0189800	XP_009111786.1, XP_009151794.1
OG0006524	Np005G2917700	XP_009136927.1, XP_009131682.1
OG0006525	Np005G2921800	XP_009131506.1, XP_009136915.1
OG0006526	Np005G2923900	XP_009136907.1, XP_009131449.1
OG0006527	Np005G2928200	XP_009136892.1, XP_009131245.2
OG0006528	Np005G2929100	XP_033144964.1, XP_033129562.1
OG0006529	Np005G2932700	XP_009131135.1, XP_009136880.1
OG0006530	Np005G2938600	XP_009136860.2, XP_009130866.1
OG0006531	Np005G2947500	XP_009136845.1, XP_009108322.1
OG0006532	Np005G2959400	XP_009144653.2, XP_009108302.1
OG0006533	Np005G2960800	XP_033132743.1, XP_018513030.1
OG0006534	Np001G0527500	XP_009149316.1, XP_009115786.3
OG0006535	Np001G0526900	XP_009136579.1, XP_009115780.1
OG0006536	Np001G0525400	XP_009115770.1, XP_009136572.1
OG0006537	Np001G0525000	XP_009115764.1, XP_009136565.1
OG0006538	Np001G0518600	XP_009136544.1, XP_033138244.1, XP_009115716.1
OG0006539	Np005G2834300	XP_033143696.1
OG0006540	Np005G2835400	XP_009137042.1, XP_009137354.1
OG0006541	Np003G1656400	XP_009119801.1, XP_009127235.1, XP_009132525.1
OG0006542	Np003G1715800	XP_009127332.1, XP_009140884.1
OG0006543	Np003G1696400	NP_001289004.1, XP_009140880.1
OG0006544	Np003G1843600	XP_009132620.1, XP_009127325.1
OG0006545	Np007G3801700	XP_009112256.2, XP_009136193.1
OG0006546	Np007G3783800	XP_018508571.1, XP_009123230.1
OG0006547	Np007G3783300	XP_009102332.1, XP_009123231.1
OG0006548	Np007G3776200	XP_009123247.1
OG0006549	Np007G3762900	XP_009121163.1, XP_009150855.1
OG0006550	Np005G2829400	XP_009137410.2, XP_009137614.1
OG0006551	Np005G2829700	XP_018511371.2, XP_009137596.1
OG0006552	Np005G2831800	XP_009137402.1, XP_009137393.1
OG0006553	Np005G2832700	XP_009137388.1, XP_009137362.1
OG0006554	Np005G2848400	XP_033132936.1, XP_033136158.1
OG0006555	Np005G2848800	XP_009136072.1
OG0006556	Np005G2849200	XP_009137269.1, XP_033132945.1, XP_009136061.2
OG0006557	Np005G2849500	XP_009108578.2, XP_009136051.1
OG0006558	Np005G2856900	XP_009137245.1, XP_018508192.1
OG0006559	Np002G1113100	XP_018511564.1, XP_009113380.2
OG0006561	Np005G2884400	XP_009133667.1, XP_009137146.1
OG0006563	Np005G2871600	XP_009108522.1, XP_009134130.1
OG0006564	Np005G2872800	XP_009134188.2, XP_009123826.2
OG0006565	Np006G3632000	XP_009140705.1, XP_009132516.2
OG0006566	Np005G2875100	XP_009137167.1, XP_009134445.1
OG0006567	Np005G2876000	XP_009134573.1, XP_033133300.1
OG0006568	Np005G2880400	XP_009137189.1, XP_009134735.1
OG0006569	Np005G2880600	XP_009134779.1, XP_009137194.1
OG0006570	Np005G2868100	XP_009137199.1, XP_009108489.1
OG0006571	Np005G2866600	XP_009135114.1, XP_009137210.1
OG0006572	Np005G2863900	XP_009135325.1, XP_009108534.1
OG0006573	Np005G2891900	XP_009137019.1, XP_009133245.1
OG0006574	Np005G2893800	XP_033129450.1, XP_009137130.1
OG0006575	Np005G3001800	XP_033132429.1
OG0006576	Np005G2989700	XP_033144788.1, XP_009145660.1
OG0006577	Np005G2971900	XP_009136810.1, XP_033145786.1
OG0006578	Np005G2963900	NP_001288835.1, XP_009136818.1, XP_009136814.1
OG0006579	Np001G0008700	XP_009112313.2
OG0006580	Np001G0008500	XP_009112311.1, XP_033131241.1, XP_009130560.1
OG0006581	Np001G0005000	XP_033141405.1, XP_009112291.1
OG0006582	Np001G0699300	XP_009116998.2, XP_009104415.1
OG0006583	Np001G0696400	XP_009138693.1
OG0006584	Np001G0693000	XP_009138706.1, XP_009116958.1
OG0006585	Np001G0689900	XP_033135046.1
OG0006586	Np001G0682000	XP_009116878.1, XP_009138740.2
OG0006587	Np001G0681200	XP_009116868.1, XP_033130915.1, XP_009138742.1
OG0006588	Np001G0676900	XP_009104339.1
OG0006589	Np001G0676400	XP_009104334.1, XP_009116837.1
OG0006590	Np001G0671200	XP_009116798.1, XP_009138777.1
OG0006591	Np001G0670400	XP_009116786.2, XP_009138781.1, XP_009104296.1
OG0006592	Np001G0668400	XP_009138795.1
OG0006593	Np001G0665300	XP_018510230.1, XP_009138819.1
OG0006594	Np001G0425900	XP_009104251.1
OG0006595	Np001G0650900	XP_009116649.1, XP_033146191.1
OG0006596	Np001G0636800, Np006G3347500	XP_009104169.1, XP_009116556.1
OG0006597	Np001G0636300	XP_009104167.2, XP_009116549.1
OG0006598	Np001G0636100	XP_009116546.1, XP_009138943.1
OG0006599	Np003G1718600	XP_009132692.1
OG0006600	Np001G0623300	XP_009139027.1, XP_033136011.1
OG0006601	Np001G0622300	XP_009116450.2, XP_033146476.1, XP_033131656.1
OG0006602	Np001G0618900	XP_009116433.2, XP_009139041.2
OG0006603	Np001G0613200	XP_033146545.1, XP_009116383.1, XP_009116385.1
OG0006604	Np001G0606700	XP_009139095.1
OG0006605	Np001G0602200	XP_009103982.1, XP_009116317.1
OG0006606	Np001G0600000	XP_009139125.1
OG0006607	Np001G0598600	XP_009116284.2, XP_009103975.1
OG0006609	Np001G0591800	XP_009139163.1, XP_009139165.1
OG0006610	Np001G0587700	XP_009139196.1, XP_033134654.1
OG0006612	Np001G0580700	XP_009103936.1, XP_009116161.2
OG0006614	Np001G0551200	XP_018515275.2, XP_009115986.1, XP_009125236.2
OG0006615	Np003G1616900	XP_009119923.1
OG0006616	Np003G1614700	XP_009119918.1
OG0006617	Np003G1613700	XP_009127146.1, XP_009119916.1
OG0006618	Np005G3011900	XP_009136746.1, XP_009146416.1
OG0006620	Np007G3869400	XP_009102512.1, XP_009105901.1
OG0006621	Np002G0925700	XP_033130792.1, XP_009127539.1, XP_033132111.1
OG0006622	Np002G0908100	XP_009127579.1, XP_009105335.1
OG0006623	Np002G0907600	XP_009127584.1, XP_009105088.1
OG0006624	Np002G0897900	XP_009127610.1
OG0006625	Np002G0895900	XP_009127621.1, XP_009105377.1, XP_009105051.1
OG0006626	Np001G0172200	XP_009151671.1, XP_018509742.1
OG0006627	Np007G3749100	XP_009102275.1
OG0006628	Np007G3745900	XP_009150732.2, XP_009102247.1
OG0006629	Np007G3745800	XP_018508513.2, XP_018514953.1
OG0006630	Np007G3738700	XP_009112574.1, XP_009150708.1
OG0006631	Np007G3736400	XP_009112599.1, XP_033130990.1
OG0006632	Np001G0266000	XP_009101316.1
OG0006633	Np007G3733900	XP_009102155.1, XP_009112604.1
OG0006634	Np007G4241500	XP_009147390.1, XP_009117743.1
OG0006635	Np007G3731700	XP_009117532.2, XP_009102152.2, XP_009112617.2
OG0006636	Np007G3731500	XP_009117531.1, XP_033131695.1, XP_033131693.1, XP_009102154.1
OG0006637	Np007G3728700, Np001G0364800	XP_033135397.1, XP_033135889.1
OG0006638	Np006G3312300	XP_009133447.1, XP_009141927.1
OG0006639	Np006G3315800	XP_009141904.2, XP_009133434.2, XP_033148412.1
OG0006640	Np006G3233400	XP_009142402.1, XP_018514315.1
OG0006641	Np006G3319800	XP_009133426.1, XP_009141878.2, XP_009143230.1
OG0006642	Np006G3320500	XP_009141875.1, XP_009133422.1
OG0006643	Np006G3321800	XP_009143245.2, XP_009141873.1
OG0006644	Np006G3324700	XP_009133405.2, XP_009143258.1
OG0006645	Np006G3330300	XP_009133387.2, XP_009143280.1
OG0006646	Np006G3331800	XP_018513684.1, XP_009133381.2
OG0006647	Np006G3335300, Np006G3334800	XP_009143302.1, XP_009133372.1
OG0006648	Np004G2518900	XP_009118424.1, XP_009110933.2
OG0006649	Np006G3350900	XP_009143367.2, XP_009133281.2, XP_009141755.2
OG0006650	Np006G3352100	XP_018514662.1, XP_009133264.1
OG0006651	Np006G3353700	XP_009133259.1, XP_009141743.1, XP_009143383.1
OG0006652	Np006G3355900	XP_009133248.1
OG0006654	Np006G3357800	XP_009143405.1, XP_018514202.2
OG0006655	Np006G3358100	XP_009133236.1, XP_009141728.1
OG0006656	Np001G0197500	XP_009151858.1, XP_009111621.1
OG0006657	Np006G3359600	XP_009143423.1, XP_009141723.2, XP_009133231.2
OG0006658	Np006G3361800	XP_009143433.1, XP_009141714.1
OG0006659	Np006G3364000	XP_009143439.1, XP_009133219.1
OG0006660	Np006G3370800	XP_009141671.1, XP_009143483.1
OG0006661	Np006G3372000	XP_009141658.1, XP_033142443.1, XP_009143495.1
OG0006662	Np006G3374400	XP_033143614.1, XP_033148457.1
OG0006663	Np006G3382200	XP_009141615.1, XP_009133102.1, XP_009143547.1
OG0006665	Np003G1836000	XP_009134315.1, XP_009144514.1, XP_009114554.1
OG0006666	Np003G1815000	XP_009102711.2
OG0006667	Np003G1814900	XP_009128649.2, XP_009102712.1
OG0006668	Np003G1470900	XP_009120908.2, XP_009131726.2
OG0006669	Np006G3709000	XP_009117424.1
OG0006670	Np006G3707000	XP_009117414.1, XP_009134008.2
OG0006671	Np006G3699600	XP_009140289.2, XP_009117387.1
OG0006672	Np006G3703200	XP_009140306.1
OG0006673	Np006G3694700	XP_009140320.1
OG0006674	Np006G3692600	XP_033145395.1, XP_009112546.1
OG0006675	Np006G3670500	XP_009140469.1
OG0006676	Np006G3629700	XP_009117029.2, XP_009140727.2
OG0006677	Np006G3648400	XP_009133952.1
OG0006678	Np005G2792800	XP_009137593.1
OG0006679	Np005G2819800	XP_009137464.1, XP_009138293.1
OG0006680	Np004G2087300	XP_009114737.1
OG0006681	Np004G2083700	XP_009145158.1
OG0006682	Np004G2083100	XP_009114780.1, XP_009145166.1
OG0006683	Np003G1773200	XP_009134158.1, XP_009113537.2
OG0006684	Np003G1777200	XP_033143784.1, XP_009113581.1
OG0006685	Np004G1981800	XP_009144977.1, XP_009107297.1
OG0006686	Np003G1803000	XP_009134233.1, XP_033135128.1
OG0006687	Np003G1803100	XP_009134234.1, XP_009108185.1
OG0006688	Np001G0140000	XP_009111705.2, XP_009129927.1, XP_009151140.1
OG0006689	Np001G0146800	XP_009151180.1, XP_018509654.1
OG0006690	Np005G2822800	XP_009138049.2, XP_009109247.1
OG0006691	Np001G0148800	XP_009129870.1, XP_009111750.1
OG0006692	Np001G0149300	XP_009129868.2, XP_009111752.1
OG0006693	Np001G0151200	XP_009111941.1, XP_009151213.1
OG0006694	Np001G0153000	XP_033136592.1, XP_018508070.1
OG0006695	Np007G3726000	XP_033130585.1
OG0006696	Np007G3722600	XP_009102048.1, XP_009112650.2, XP_009117500.1
OG0006697	Np007G3721200	XP_018508824.1, XP_018510258.1
OG0006698	Np007G3721000	XP_009112921.2, XP_009102032.1
OG0006700	Np006G3225400	XP_009142436.2, XP_009142615.1
OG0006701	Np006G3226300	XP_009142430.1, XP_009133788.1, XP_009142623.1
OG0006702	Np006G3226400	XP_009142429.1, XP_009133785.1, XP_009142625.1
OG0006703	Np006G3229600	XP_009142650.1, NP_001288851.1
OG0006704	Np006G3230600	XP_033143719.1
OG0006705	Np006G3231300	XP_009133765.1, XP_009142678.1
OG0006706	Np006G3234100	XP_009142387.1, XP_009143200.1
OG0006707	Np006G3236500	XP_009142366.1, XP_009143175.1
OG0006708	Np006G3239200	XP_009143161.1, XP_009133743.1
OG0006709	Np006G3239700	XP_009133738.1, XP_009142354.1
OG0006710	Np006G3243700, Np006G3243800	XP_033146076.1
OG0006711	Np006G3246600	XP_009133718.1, XP_009142324.1, XP_009143104.1
OG0006712	Np006G3248500	XP_033144708.1, XP_009142315.1
OG0006713	Np006G3249600	XP_009143085.1, XP_009142309.1
OG0006714	Np006G3249900	XP_009143083.1, XP_033142586.1, XP_009142308.1
OG0006715	Np006G3253000	XP_009143064.1, NP_001288854.1
OG0006716	Np006G3257900	XP_033144396.1, XP_009142255.2
OG0006717	Np006G3262300	XP_009133648.1, XP_009142238.1
OG0006718	Np006G3265700	XP_009142970.1, XP_009133630.1
OG0006719	Np006G3266100	XP_009142956.1, XP_009142220.1, XP_009133624.1
OG0006720	Np006G3266600	XP_009142950.2, XP_009133622.1
OG0006721	Np006G3266700	XP_009133620.2, XP_009142209.1
OG0006722	Np006G3271000	XP_009142190.1, XP_009142927.1, XP_009133597.1
OG0006723	Np006G3274800	XP_009133574.1
OG0006724	Np006G3279100	XP_009142091.1
