Orthogroup	Noccaea_praecox	Conringia_planisiliqua
OG0008157	Np007G3960100	CP12_g30267_DN3_SP5_c.t1
OG0008158	Np007G3964200	CP12_g30289_DN3_SP2_c.t1
OG0008159	Np007G3964400	CP12_g30291_DN3_SP8_c.t1
OG0008160	Np007G3967200	CP12_g30299_DN3_SP7_c.t1
OG0008161	Np005G2687100, Np005G3203100	CP5_g311_DN3_SP0_c.t1
OG0008162	Np005G3202700	CP19_g17823_DN3_SP5_c.t1
OG0008163	Np007G3991500	CP12_g30374_DN3_SP8_c.t1
OG0008164	Np005G3193800	CP6_g7141_DN3_SP1_c.t1
OG0008165	Np011G4359700, Np011G4359600	CP12_g30401_DN3_SP0_c.t1
OG0008166	Np007G4242100	CP5_g609_DN3_SP0_c.t1, CP11_g33433_DN3_SP0_c.t1
OG0008167	Np007G3806400	CP12_g30445_DN2_SP4_c.t1
OG0008168	Np007G3808200	CP12_g30456_DN3_SP8_c.t1
OG0008169	Np007G3809600	CP12_g30465_DN3_SP8_c.t1
OG0008170	Np007G3810800	CP12_g30468_DN3_SP8_c.t1
OG0008171	Np003G1649500	CP8_g53239_DN3_SP0_c.t1
OG0008172	Np003G1652900	CP8_g53212_DN3_SP3_c.t1
OG0008173	Np003G1652200	CP8_g53216_DN3_SP8_c.t1
OG0008174	Np005G3158500	CP5_g1506_DN2_SP0_c.t1
OG0008175	Np001G0185500	CP2_g48854_DN3_SP5_c.t1
OG0008176	Np005G3113800	CP5_g1818_DN3_SP8_c.t1
OG0008177	Np001G0181800	CP2_g48827_DN3_SP8_c.t1
OG0008178	Np007G3852500	CP12_g30746_DN3_SP8_c.t1
OG0008180	Np007G3848000	CP12_g30718_DN3_SP8_c.t1
OG0008181	Np007G3844800	CP12_g30691_DN3_SP8_c.t1
OG0008182	Np007G3840500	CP12_g30668_DN3_SP3_c.t1
OG0008183	Np005G3045700	CP6_g7475_DN3_SP8_c.t1
OG0008184	Np007G3838500	CP12_g30651_DN2_SP0_c.t1
OG0008185	Np007G3837800	CP12_g30647_DN3_SP8_c.t1
OG0008186	Np007G3835800	CP12_g30634_DN3_SP8_c.t1
OG0008187	Np007G3832800	CP12_g30615_DN1_SP0_c.t1
OG0008190	Np007G3827200	CP12_g30576_DN2_SP0_c.t1
OG0008191	Np007G3827300	CP12_g30578_DN3_SP8_c.t1
OG0008192	Np007G3826100, Np002G0966400	CP12_g30570_DN3_SP0_c.t1
OG0008193	Np001G0270200	CP13_g19652_DN3_SP0_c.t1
OG0008194	Np007G3815300	CP12_g30511_DN3_SP0_c.t1
OG0008195	Np007G3814700	CP12_g30503_DN3_SP8_c.t1
OG0008196	Np007G3814500	CP12_g30498_DN3_SP3_c.t1
OG0008197	Np005G2738000, Np005G2735500	CP5_g978_DN3_SP1_c.t1, CP44_g20909_DN3_SP0_c.t1, CP59_g6662_DN3_SP0_c.t1
OG0008198	Np005G2738600	CP5_g979_DN2_SP0_c.t1
OG0008199	Np005G2739100	CP5_g982_DN3_SP4_c.t1
OG0008200	Np005G2740600	CP5_g985_DN3_SP0_c.t1
OG0008201	Np005G2742100	CP5_g994_DN3_SP7_c.t1
OG0008202	Np005G2742500	CP5_g998_DN3_SP8_c.t1
OG0008203	Np005G2744300	CP5_g1006_DN3_SP0_c.t1
OG0008204	Np005G2745200	CP5_g1014_DN3_SP3_c.t1
OG0008205	Np002G0946900	CP9_g28196_DN3_SP7_c.t1
OG0008206	Np002G0968600	CP9_g28122_DN3_SP8_c.t1
OG0008207	Np002G0973500	CP9_g28073_DN3_SP0_c.t1
OG0008208	Np002G1023300	CP25_g55790_DN3_SP8_c.t1
OG0008209	Np007G3924000	CP13_g19054_DN3_SP8_c.t1
OG0008210	Np007G3766000	CP11_g31807_DN3_SP2_c.t1
OG0008211	Np002G1055700	CP2_g50575_DN3_SP0_c.t1
OG0008212	Np002G1051300	CP2_g50501_DN3_SP2_c.t1
OG0008213	Np002G1057000	CP2_g50483_DN3_SP6_c.t1
OG0008214	Np003G1469100	CP8_g54434_DN2_SP0_c.t1
OG0008215	Np003G1466900	CP8_g54459_DN3_SP5_c.t1
OG0008216	Np003G1464100	CP8_g54481_DN3_SP8_c.t1
OG0008217	Np003G1463400	CP8_g54488_DN3_SP8_c.t1
OG0008218	Np003G1459600	CP8_g54500_DN3_SP2_c.t1
OG0008219	Np003G1457800	CP8_g54511_DN3_SP8_c.t1
OG0008220	Np001G0156600	CP2_g48649_DN3_SP0_c.t1
OG0008221	Np002G1000300, Np005G3107300	CP5_g2055_DN3_SP0_c.t1
OG0008222	Np001G0170700	CP2_g48742_DN3_SP8_c.t1
OG0008224	Np001G0546200	CP3_g14109_DN3_SP6_c.t1
OG0008225	Np001G0544700	CP3_g14130_DN3_SP1_c.t1
OG0008226	Np001G0543700	CP3_g14132_DN3_SP8_c.t1
OG0008227	Np001G0542700	CP3_g14141_DN3_SP1_c.t1
OG0008228	Np001G0540800	CP3_g14155_DN1_SP0_c.t1
OG0008229	Np001G0538200	CP3_g14176_DN3_SP0_c.t1
OG0008230	Np001G0536000	CP3_g14195_DN3_SP0_c.t1
OG0008231	Np001G0535600	CP3_g14197_DN3_SP1_c.t1
OG0008232	Np001G0534800	CP3_g14202_DN3_SP7_c.t1
OG0008233	Np001G0533200	CP3_g14216_DN3_SP3_c.t1
OG0008234	Np001G0528900	CP3_g14249_DN3_SP1_c.t1
OG0008235	Np004G2598800	CP1_g36401_DN2_SP8_c.t1
OG0008236	Np004G2585400	CP1_g36503_DN3_SP8_c.t1
OG0008237	Np004G2579800	CP1_g36817_DN3_SP0_c.t1
OG0008238	Np004G2579700	CP1_g36816_DN2_SP0_c.t1
OG0008239	Np004G2578600	CP1_g36809_DN3_SP0_c.t1
OG0008240	Np004G2575700	CP1_g36783_DN3_SP3_c.t1
OG0008241	Np004G2574300	CP1_g36770_DN3_SP0_c.t1
OG0008242	Np004G2572900	CP1_g36755_DN3_SP2_c.t1
OG0008243	Np004G2572100	CP1_g36749_DN3_SP0_c.t1
OG0008244	Np004G2571400	CP1_g36741_DN3_SP8_c.t1
OG0008245	Np004G2571100	CP1_g36739_DN3_SP0_c.t1
OG0008246	Np004G2570700	CP1_g36735_DN2_SP0_c.t1
OG0008247	Np004G2568500	CP1_g36718_DN3_SP8_c.t1
OG0008248	Np004G2568300	CP1_g36716_DN3_SP5_c.t1
OG0008249	Np004G2568200	CP1_g36715_DN3_SP0_c.t1
OG0008250	Np004G2566700	CP1_g36703_DN3_SP0_c.t1
OG0008251	Np004G2565600	CP1_g36695_DN3_SP0_c.t1
OG0008252	Np004G2563700	CP1_g36680_DN3_SP0_c.t1
OG0008253	Np004G2563200	CP1_g36675_DN3_SP8_c.t1
OG0008254	Np004G2561000	CP1_g36659_DN3_SP8_c.t1
OG0008255	Np005G2826100	CP19_g18226_DN3_SP3_c.t1
OG0008257	Np004G2557300	CP1_g36621_DN3_SP1_c.t1
OG0008258	Np004G2557200	CP1_g36620_DN3_SP8_c.t1
OG0008259	Np004G2553200	CP1_g36590_DN3_SP1_c.t1
OG0008260	Np004G2550800	CP1_g36572_DN3_SP0_c.t1
OG0008261	Np004G2547500	CP1_g36546_DN3_SP0_c.t1
OG0008262	Np004G2546000	CP1_g36827_DN3_SP8_c.t1
OG0008263	Np004G2545700	CP1_g36829_DN3_SP8_c.t1
OG0008264	Np004G2545200	CP1_g36833_DN3_SP1_c.t1
OG0008265	Np004G2544700	CP1_g36838_DN3_SP8_c.t1
OG0008266	Np004G2541400, Np004G2572600, Np004G2541000, Np004G2541300, Np004G2572700	CP1_g36868_DN3_SP0_c.t1
OG0008267	Np004G2539700	CP1_g36871_DN3_SP8_c.t1
OG0008268	Np004G2538900	CP1_g36879_DN3_SP8_c.t1
OG0008269	Np004G2538800	CP1_g36880_DN3_SP1_c.t1
OG0008270	Np004G2537500	CP1_g36890_DN3_SP0_c.t1
OG0008271	Np004G2536900	CP1_g36897_DN3_SP5_c.t1
OG0008272	Np004G2535600	CP1_g36910_DN3_SP6_c.t1
OG0008273	Np004G2533400	CP1_g36927_DN3_SP8_c.t1
OG0008274	Np004G2532700	CP1_g36932_DN3_SP8_c.t1
OG0008275	Np004G2529500	CP1_g36966_DN3_SP1_c.t1
OG0008276	Np005G3139000, Np004G2529300	CP1_g36967_DN3_SP1_c.t1
OG0008277	Np004G2525900	CP1_g36990_DN2_SP1_c.t1
OG0008278	Np004G2523700	CP1_g37003_DN3_SP0_c.t1
OG0008279	Np004G2523500	CP1_g37005_DN3_SP7_c.t1
OG0008280	Np004G2522800	CP1_g37014_DN3_SP8_c.t1
OG0008281	Np004G2522500	CP1_g37016_DN2_SP0_c.t1
OG0008282	Np004G2518300	CP1_g37048_DN3_SP8_c.t1
OG0008283	Np004G2512100	CP1_g37095_DN3_SP0_c.t1
OG0008284	Np004G2511100, Np004G2332200	CP1_g37104_DN3_SP4_c.t1
OG0008285	Np004G2507600	CP1_g37135_DN3_SP5_c.t1
OG0008286	Np004G2507400	CP1_g37137_DN3_SP7_c.t1
OG0008287	Np004G2506800	CP1_g37142_DN3_SP6_c.t1
OG0008288	Np004G2504600	CP1_g37161_DN3_SP3_c.t1
OG0008289	Np004G2502300	CP1_g37180_DN3_SP8_c.t1
OG0008290	Np004G2501100	CP1_g37188_DN3_SP8_c.t1
OG0008292	Np005G3098900, Np005G3098700	CP16_g55370_DN3_SP8_c.t1
OG0008293	Np004G2494600	CP1_g37248_DN3_SP8_c.t1
OG0008294	Np004G2492900	CP1_g37260_DN3_SP5_c.t1
OG0008295	Np004G2491000	CP1_g37277_DN3_SP8_c.t1
OG0008296	Np004G2489200	CP1_g37285_DN3_SP8_c.t1
OG0008297	Np004G2488900	CP1_g37288_DN3_SP8_c.t1
OG0008298	Np004G2488600	CP1_g37290_DN3_SP5_c.t1
OG0008299	Np004G2487600	CP1_g37298_DN3_SP8_c.t1
OG0008300	Np004G2487100	CP1_g37303_DN2_SP0_c.t1
OG0008301	Np004G2486800	CP1_g37306_DN3_SP8_c.t1
OG0008302	Np004G2486200	CP1_g37312_DN3_SP8_c.t1
OG0008303	Np004G2484100	CP1_g37330_DN3_SP6_c.t1
OG0008304	Np004G2481100	CP1_g37358_DN3_SP0_c.t1
OG0008305	Np005G2799400	CP19_g18047_DN3_SP7_c.t1
OG0008306	Np004G2475700	CP1_g37402_DN3_SP3_c.t1
OG0008307	Np004G2474600	CP1_g37409_DN3_SP8_c.t1
OG0008308	Np004G2469500	CP1_g37441_DN3_SP8_c.t1
OG0008309	Np004G2469300	CP1_g37442_DN1_SP0_c.t1
OG0008310	Np004G2468700	CP1_g37447_DN3_SP0_c.t1
OG0008311	Np002G1193700	CP2_g49069_DN2_SP0_c.t1
OG0008312	Np004G2462600	CP1_g37485_DN3_SP8_c.t1
OG0008313	Np004G2462300	CP1_g37487_DN3_SP8_c.t1
OG0008314	Np004G2460500	CP1_g37503_DN3_SP2_c.t1
OG0008315	Np004G2454400	CP1_g37543_DN3_SP8_c.t1
OG0008316	Np004G2454100	CP1_g37546_DN3_SP8_c.t1
OG0008317	Np004G2453100	CP1_g37550_DN3_SP8_c.t1
OG0008318	Np004G2452700	CP1_g37552_DN3_SP5_c.t1
OG0008319	Np004G2450500, Np004G2449600	CP1_g37567_DN2_SP0_c.t1
OG0008320	Np004G2445100	CP1_g37600_DN3_SP7_c.t1
OG0008322	Np004G2444600	CP1_g37605_DN1_SP0_c.t1
OG0008323	Np004G2441500	CP1_g37623_DN3_SP8_c.t1
OG0008324	Np004G2437700, Np004G2439600, Np004G2438400	CP1_g37634_DN3_SP6_c.t1, CP2_g49877_DN3_SP0_c.t1
OG0008325	Np004G2433900	CP1_g37657_DN3_SP0_c.t1
OG0008326	Np004G2428400	CP1_g37702_DN3_SP8_c.t1
OG0008327	Np004G2428700	CP1_g37699_DN3_SP8_c.t1
OG0008328	Np004G2426300	CP1_g37720_DN3_SP1_c.t1
OG0008329	Np004G2424000	CP1_g37737_DN3_SP0_c.t1
OG0008330	Np004G2422900	CP1_g37747_DN3_SP1_c.t1
OG0008331	Np004G2422800	CP1_g37749_DN3_SP0_c.t1
OG0008332	Np004G2421200	CP1_g37762_DN3_SP8_c.t1
OG0008333	Np004G2420400	CP1_g37767_DN2_SP7_c.t1
OG0008334	Np004G2418700	CP1_g37773_DN3_SP1_c.t1
OG0008335	Np004G2417400	CP9_g27795_DN2_SP0_c.t1, CP1_g37784_DN3_SP7_c.t1
OG0008337	Np004G2416800	CP1_g37788_DN3_SP8_c.t1
OG0008338	Np004G2411100	CP1_g37831_DN3_SP0_c.t1
OG0008340	Np004G2414500	CP13_g19666_DN3_SP0_c.t1
OG0008341	Np004G2414100	CP1_g37807_DN3_SP0_c.t1
OG0008342	Np004G2413900	CP1_g37809_DN3_SP4_c.t1
OG0008343	Np004G2412800	CP1_g37816_DN3_SP8_c.t1
OG0008344	Np004G2409400	CP7_g46190_DN3_SP6_c.t1
OG0008345	Np004G2409300	CP7_g46189_DN2_SP0_c.t1
OG0008346	Np004G2404900	CP7_g46153_DN3_SP1_c.t1
OG0008347	Np004G2400200	CP7_g46115_DN3_SP3_c.t1
OG0008348	Np004G2394600	CP7_g46074_DN3_SP8_c.t1
OG0008349	Np004G2393700	CP7_g46064_DN3_SP3_c.t1
OG0008350	Np002G0916500	CP9_g28306_DN3_SP7_c.t1
OG0008352	Np004G2376800	CP7_g45935_DN3_SP0_c.t1
OG0008353	Np004G2376000	CP7_g45929_DN3_SP0_c.t1
OG0008354	Np004G2375800	CP7_g45925_DN3_SP2_c.t1
OG0008355	Np004G2375300	CP7_g45920_DN3_SP8_c.t1
OG0008356	Np004G2375100	CP7_g45918_DN3_SP0_c.t1
OG0008357	Np004G2371300	CP7_g45892_DN3_SP0_c.t1
OG0008358	Np004G2371000	CP7_g45889_DN3_SP7_c.t1
OG0008359	Np004G2370700	CP7_g45888_DN3_SP8_c.t1
OG0008361	Np004G2366900	CP7_g45856_DN2_SP2_c.t1
OG0008362	Np004G2366800	CP7_g45855_DN3_SP3_c.t1
OG0008363	Np004G2366400	CP7_g45849_DN3_SP8_c.t1
OG0008364	Np004G2363600	CP7_g45826_DN3_SP0_c.t1
OG0008365	Np004G2357000	CP7_g45779_DN3_SP6_c.t1
OG0008366	Np004G2356500	CP7_g45776_DN3_SP1_c.t1
OG0008367	Np004G2356300	CP7_g45775_DN3_SP0_c.t1
OG0008368	Np004G2355700	CP7_g45770_DN3_SP7_c.t1
OG0008369	Np004G2353900	CP7_g45754_DN3_SP5_c.t1
OG0008370	Np004G2352100	CP7_g45732_DN3_SP0_c.t1
OG0008371	Np004G2351000	CP7_g45726_DN3_SP2_c.t1
OG0008372	Np004G2348400	CP7_g45700_DN3_SP7_c.t1
OG0008373	Np004G2347400	CP7_g45694_DN3_SP8_c.t1
OG0008374	Np004G2346100	CP7_g45685_DN3_SP8_c.t1
OG0008375	Np004G2343100	CP7_g45664_DN3_SP6_c.t1
OG0008376	Np004G2341200	CP7_g45645_DN2_SP0_c.t1
OG0008377	Np004G2339800	CP7_g45635_DN2_SP0_c.t1
OG0008378	Np004G2339200	CP7_g45631_DN3_SP1_c.t1
OG0008379	Np004G2337900	CP7_g45622_DN3_SP0_c.t1
OG0008380	Np004G2337800	CP7_g45621_DN3_SP0_c.t1
OG0008381	Np004G2336300	CP7_g45613_DN3_SP6_c.t1
OG0008382	Np004G2335300	CP7_g45608_DN3_SP2_c.t1
OG0008383	Np004G2332800	CP7_g45590_DN3_SP5_c.t1
OG0008384	Np004G2327400	CP7_g45578_DN3_SP8_c.t1
OG0008385	Np004G2324700	CP7_g45555_DN3_SP6_c.t1
OG0008386	Np004G2310600	CP7_g45480_DN3_SP0_c.t1
OG0008387	Np003G1801800	CP20_g4318_DN3_SP3_c.t1
OG0008388	Np004G2308700, Np004G2309400	CP7_g45472_DN3_SP2_c.t1
OG0008389	Np002G0834000	CP9_g28797_DN3_SP8_c.t1
OG0008390	Np002G0836000	CP9_g28776_DN3_SP8_c.t1
OG0008391	Np002G0837600	CP9_g28763_DN2_SP0_c.t1
OG0008392	Np002G0838100	CP9_g28759_DN3_SP0_c.t1
OG0008393	Np002G0839200	CP9_g28746_DN3_SP0_c.t1
OG0008394	Np002G0839500	CP9_g28743_DN3_SP0_c.t1
OG0008395	Np002G0841600	CP9_g28730_DN3_SP0_c.t1
OG0008396	Np002G0841800, Np002G0841900	CP9_g28728_DN3_SP4_c.t1
OG0008397	Np002G0843600	CP9_g28721_DN2_SP2_c.t1
OG0008399	Np002G0853700	CP9_g28657_DN3_SP2_c.t1
OG0008400	Np002G0854400	CP9_g28647_DN3_SP1_c.t1, CP9_g28650_DN2_SP1_c.t1
OG0008401	Np002G0857000	CP9_g28630_DN3_SP0_c.t1
OG0008402	Np002G0857300	CP9_g28627_DN3_SP8_c.t1
OG0008404	Np004G2058500	CP7_g44605_DN3_SP8_c.t1
OG0008405	Np004G2061800	CP7_g44566_DN3_SP2_c.t1
OG0008406	Np002G1237100	CP2_g48878_DN2_SP0_c.t1
OG0008407	Np002G1222600	CP2_g48945_DN3_SP0_c.t1
OG0008408	Np002G1222500	CP2_g48946_DN3_SP8_c.t1
OG0008409	Np002G1222300	CP2_g48947_DN3_SP3_c.t1
OG0008410	Np002G1215500	CP2_g48960_DN3_SP8_c.t1
OG0008411	Np002G1213100	CP2_g48977_DN3_SP8_c.t1
OG0008412	Np004G2102400	CP7_g45136_DN3_SP5_c.t1
OG0008414	Np004G2113600	CP7_g45050_DN3_SP7_c.t1
OG0008415	Np002G1187100	CP2_g49098_DN3_SP0_c.t1
OG0008416	Np002G1186700	CP2_g49103_DN3_SP4_c.t1
OG0008417	Np002G1186400	CP2_g49106_DN3_SP5_c.t1
OG0008418	Np002G1176000	CP2_g49165_DN3_SP8_c.t1
OG0008420	Np002G1159700, Np002G1159600	CP2_g49278_DN3_SP1_c.t1
OG0008421	Np002G1152700	CP2_g49327_DN3_SP8_c.t1
OG0008422	Np002G1142600	CP2_g49387_DN2_SP0_c.t1
OG0008423	Np002G1142200	CP2_g49389_DN3_SP3_c.t1
OG0008424	Np002G1133500	CP2_g49477_DN2_SP0_c.t1, CP2_g49474_DN3_SP4_c.t1
OG0008425	Np002G1127500	CP2_g49534_DN3_SP0_c.t1
OG0008426	Np002G1125300	CP2_g49558_DN2_SP0_c.t1
OG0008427	Np004G2094200	CP7_g45211_DN3_SP6_c.t1
OG0008428	Np002G1241900	CP13_g19082_DN3_SP0_c.t1
OG0008429	Np002G1242900	CP13_g19078_DN3_SP8_c.t1
OG0008430	Np002G1244100	CP13_g19068_DN3_SP8_c.t1
OG0008431	Np002G1246500	CP13_g19056_DN3_SP7_c.t1
OG0008432	Np002G1248200	CP13_g19043_DN3_SP8_c.t1
OG0008433	Np001G0352900, Np001G0346700	CP13_g19863_DN1_SP0_c.t1
OG0008434	Np001G0349800, Np001G0349700	CP13_g19849_DN3_SP0_c.t1
OG0008435	Np001G0340400	CP13_g19818_DN3_SP8_c.t1
OG0008436	Np001G0338000	CP13_g19811_DN3_SP6_c.t1
OG0008437	Np001G0326000	CP13_g19723_DN3_SP8_c.t1
OG0008438	Np001G0326400	CP13_g19720_DN3_SP0_c.t1
OG0008439	Np001G0395900	CP13_g20148_DN3_SP0_c.t1
OG0008440	Np001G0396100	CP13_g20150_DN3_SP0_c.t1
OG0008441	Np001G0399200	CP13_g20167_DN2_SP0_c.t1
OG0008442	Np001G0399700	CP13_g20171_DN3_SP0_c.t1
OG0008443	Np003G1847700	CP11_g31913_DN3_SP2_c.t1
OG0008444	Np003G1846900	CP11_g31906_DN3_SP4_c.t1
OG0008445	Np003G1841000	CP11_g31896_DN3_SP0_c.t1
OG0008447	Np005G2745800	CP5_g1019_DN3_SP1_c.t1
OG0008448	Np005G3009600	CP6_g7230_DN3_SP7_c.t1
OG0008450	Np004G1999900	CP1_g38335_DN3_SP8_c.t1
OG0008451	Np004G1998800	CP1_g38322_DN3_SP8_c.t1
OG0008453	Np004G1990700	CP1_g38245_DN2_SP0_c.t1, CP1_g38243_DN1_SP0_c.t1
OG0008454	Np004G1989300, Np002G0809200	CP1_g38230_DN3_SP8_c.t1
OG0008455	Np004G1984500	CP1_g38185_DN3_SP0_c.t1
OG0008456	Np002G0786500	CP9_g29131_DN3_SP3_c.t1
OG0008457	Np005G2616800	CP5_g132_DN3_SP8_c.t1
OG0008458	Np005G2619000	CP5_g153_DN3_SP0_c.t1
OG0008459	Np005G2620900	CP5_g171_DN3_SP6_c.t1
OG0008460	Np005G2622700	CP5_g185_DN3_SP8_c.t1
OG0008461	Np005G2624600	CP5_g198_DN3_SP1_c.t1
OG0008462	Np005G2626900	CP5_g216_DN3_SP8_c.t1
OG0008463	Np005G2698900	CP5_g225_DN3_SP8_c.t1
OG0008464	Np005G2698300	CP5_g229_DN3_SP5_c.t1
OG0008465	Np005G2697200	CP5_g238_DN3_SP1_c.t1
OG0008466	Np005G2696700, Np030G4399700, Np006G3526900, Np006G3480100	CP5_g242_DN3_SP0_c.t1
OG0008467	Np005G2696500	CP5_g243_DN3_SP8_c.t1
OG0008468	Np005G2691300	CP5_g280_DN2_SP0_c.t1
OG0008469	Np005G2691000	CP5_g284_DN2_SP0_c.t1
OG0008470	Np005G2688500	CP5_g299_DN3_SP3_c.t1
OG0008471	Np005G2686900	CP5_g312_DN3_SP1_c.t1
OG0008472	Np005G2685900	CP5_g328_DN3_SP2_c.t1
OG0008473	Np005G2684700	CP5_g340_DN3_SP8_c.t1
OG0008474	Np005G2682800	CP5_g356_DN3_SP1_c.t1
OG0008475	Np005G2681800	CP5_g366_DN3_SP0_c.t1
OG0008476	Np005G2679500	CP5_g384_DN2_SP6_c.t1
OG0008477	Np005G2675200	CP5_g415_DN3_SP0_c.t1
OG0008478	Np005G2672000	CP5_g438_DN3_SP4_c.t1
OG0008479	Np005G2665300	CP5_g462_DN3_SP0_c.t1
OG0008480	Np005G2661400	CP5_g481_DN3_SP0_c.t1
OG0008481	Np007G3980400, Np005G2662400	CP5_g476_DN3_SP0_c.t1
OG0008482	Np005G2663100	CP5_g475_DN3_SP8_c.t1
OG0008483	Np005G2656400	CP5_g514_DN3_SP8_c.t1
OG0008484	Np005G2654800	CP5_g525_DN3_SP8_c.t1
OG0008485	Np005G2649600	CP5_g549_DN3_SP8_c.t1
OG0008486	Np005G2649100	CP5_g551_DN1_SP0_c.t1
OG0008488	Np005G2645100	CP5_g586_DN3_SP8_c.t1
OG0008489	Np005G2644100	CP5_g596_DN3_SP2_c.t1
OG0008490	Np005G2705700	CP5_g783_DN3_SP1_c.t1
OG0008491	Np005G2705600	CP5_g782_DN3_SP8_c.t1
OG0008492	Np005G2705500	CP5_g781_DN3_SP0_c.t1
OG0008493	Np005G2705300	CP5_g779_DN3_SP0_c.t1
OG0008494	Np005G2701300	CP5_g753_DN3_SP7_c.t1
OG0008495	Np005G2699400	CP5_g739_DN3_SP0_c.t1
OG0008496	Np005G2631100	CP5_g712_DN3_SP2_c.t1
OG0008497	Np005G2632300	CP5_g702_DN3_SP6_c.t1
OG0008498	Np005G2633000	CP5_g696_DN2_SP0_c.t1
OG0008501	Np005G2640000	CP5_g634_DN3_SP3_c.t1
OG0008502	Np005G2642100	CP5_g617_DN3_SP8_c.t1
OG0008503	Np005G2642600	CP5_g614_DN3_SP8_c.t1
OG0008504	Np005G2642800	CP5_g612_DN3_SP8_c.t1
OG0008505	Np005G2706100	CP5_g786_DN3_SP8_c.t1
OG0008506	Np005G2707800	CP5_g787_DN3_SP8_c.t1
OG0008507	Np005G2712100	CP5_g813_DN3_SP0_c.t1
OG0008509	Np005G2718100	CP5_g857_DN2_SP0_c.t1
OG0008510	Np005G2718200	CP5_g858_DN3_SP0_c.t1
OG0008511	Np005G2721700	CP5_g870_DN3_SP8_c.t1
OG0008512	Np005G2723100	CP5_g880_DN3_SP6_c.t1
OG0008513	Np006G3662300, Np006G3661500	CP16_g55085_DN1_SP0_c.t1
OG0008514	Np007G3856200	CP12_g30767_DN3_SP5_c.t1
OG0008515	Np007G3859200	CP12_g30794_DN3_SP8_c.t1
OG0008516	Np007G3860400	CP12_g30787_DN3_SP8_c.t1
OG0008517	Np007G3860500	CP12_g30786_DN3_SP7_c.t1
OG0008518	Np007G3863300	CP12_g30814_DN3_SP8_c.t1
OG0008519	Np002G0821200	CP9_g28904_DN3_SP0_c.t1
OG0008520	Np002G0822600	CP9_g28893_DN3_SP1_c.t1
OG0008521	Np002G0824000	CP9_g28891_DN3_SP0_c.t1
OG0008522	Np002G0825500	CP9_g28876_DN3_SP1_c.t1
OG0008523	Np002G0826300	CP9_g28863_DN3_SP0_c.t1
OG0008524	Np002G0827100	CP9_g28858_DN3_SP3_c.t1
OG0008525	Np002G0827200	CP9_g28857_DN3_SP0_c.t1
OG0008526	Np002G0827900	CP9_g28852_DN3_SP1_c.t1
OG0008528	Np002G0828300	CP9_g28848_DN3_SP7_c.t1
OG0008529	Np004G2306600	CP7_g45462_DN2_SP0_c.t1
OG0008530	Np004G2304500	CP7_g45448_DN3_SP6_c.t1
OG0008531	Np004G2302000	CP7_g45439_DN3_SP8_c.t1
OG0008532	Np004G2285400	CP7_g45369_DN3_SP2_c.t1
OG0008533	Np004G2279400	CP7_g45353_DN3_SP0_c.t1
OG0008534	Np004G2258900	CP7_g45291_DN3_SP8_c.t1
OG0008536	Np004G2101400	CP7_g45155_DN1_SP0_c.t1
OG0008537	Np005G2822300	CP19_g18203_DN3_SP1_c.t1
OG0008538	Np003G1870900	CP11_g32108_DN3_SP8_c.t1
OG0008539	Np003G1721100	CP8_g52926_DN2_SP0_c.t1
OG0008540	Np003G1876900	CP11_g32154_DN3_SP2_c.t1
OG0008541	Np003G1877600	CP8_g54521_DN3_SP0_c.t1
OG0008542	Np003G1878200	CP8_g54525_DN3_SP4_c.t1
OG0008543	Np003G1880700	CP8_g54542_DN3_SP0_c.t1
OG0008544	Np003G1883600	CP8_g54570_DN3_SP2_c.t1
OG0008545	Np003G1884100	CP8_g54575_DN3_SP0_c.t1
OG0008546	Np003G1884300	CP8_g54577_DN3_SP7_c.t1
OG0008547	Np003G1888800	CP8_g54603_DN3_SP8_c.t1
OG0008548	Np003G1891000	CP8_g54614_DN3_SP8_c.t1
OG0008549	Np003G1891900	CP8_g54626_DN3_SP8_c.t1
OG0008550	Np003G1893100	CP8_g54639_DN3_SP8_c.t1
OG0008552	Np006G3712200	CP16_g54732_DN3_SP8_c.t1
OG0008553	Np004G2097600	CP7_g45182_DN3_SP0_c.t1
OG0008554	Np004G2092500	CP7_g45226_DN3_SP6_c.t1
OG0008555	Np004G2090600	CP7_g45242_DN3_SP8_c.t1
OG0008556	Np004G2089800	CP7_g45246_DN3_SP3_c.t1
OG0008557	Np004G2089600	CP7_g45251_DN3_SP8_c.t1
OG0008558	Np005G2791900	CP19_g17993_DN3_SP8_c.t1
OG0008559	Np005G2786500	CP5_g1317_DN3_SP8_c.t1
OG0008560	Np005G2780300	CP5_g1270_DN3_SP3_c.t1
OG0008561	Np005G2780400	CP5_g1271_DN3_SP8_c.t1
OG0008562	Np005G2779600	CP5_g1261_DN1_SP0_c.t1
OG0008563	Np005G2775100	CP5_g1247_DN3_SP8_c.t1
OG0008564	Np005G2774600	CP5_g1242_DN3_SP8_c.t1
OG0008565	Np005G2770700	CP5_g1207_DN3_SP5_c.t1
OG0008566	Np004G2262500	CP7_g45301_DN3_SP4_c.t1
OG0008567	Np005G2769500	CP5_g1201_DN3_SP1_c.t1
OG0008568	Np005G2769300	CP5_g1199_DN3_SP3_c.t1
OG0008569	Np005G2769100	CP5_g1198_DN2_SP5_c.t1
OG0008570	Np005G2768700	CP5_g1195_DN3_SP3_c.t1
OG0008571	Np005G2765900	CP5_g1169_DN3_SP0_c.t1
