Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_Rawat
OG0011031	Np005G3168100	AL7G49770
OG0011032	Np005G3168400	AL7G39980
OG0011033	Np001G0188900	AL5G19280
OG0011035	Np001G0198700	AL5G18070
OG0011036	Np001G0437200	AL5G22070
OG0011037	Np001G0203900	AL5G17240
OG0011038	Np001G0209700	AL5G16590
OG0011039	Np001G0211600	AL5G16360
OG0011040	Np001G0216700	AL5G16030
OG0011041	Np001G0220600	AL5G15600
OG0011042	Np001G0223000, Np001G0223500	AL5G15470
OG0011043	Np001G0225000	AL5G15270
OG0011044	Np001G0225900	AL5G15170
OG0011045	Np001G0230100	AL5G14790
OG0011046	Np001G0232800	AL5G14540
OG0011047	Np001G0233500	AL5G14490
OG0011048	Np001G0234100	AL5G14420
OG0011049	Np001G0235500	AL5G14240
OG0011050	Np001G0235600	AL5G14230
OG0011051	Np002G0864600	AL2G28910
OG0011052	Np002G0864800	AL2G28870
OG0011053	Np002G0865800	AL1G42570
OG0011054	Np002G0867500	AL2G28760
OG0011055	Np002G0868500	AL2G28680
OG0011056	Np002G0870300	AL2G28560
OG0011057	Np002G0871900	AL2G28450
OG0011058	Np002G0872500	AL2G28430
OG0011060	Np001G0359800	AL8G12330
OG0011061	Np003G1758600	AL6G42460
OG0011062	Np001G0365800	AL8G12450
OG0011063	Np003G1753700	AL6G41970
OG0011065	Np007G3791600	nbis-gene-1986
OG0011066	Np001G0362000	AL8G12760
OG0011067	Np001G0369200	AL8G12960
OG0011068	Np001G0370300	AL8G13080
OG0011069	Np001G0371100	AL8G13140, AL8G13150
OG0011071	Np001G0373200	AL8G13410
OG0011072	Np001G0373300	AL8G13420
OG0011073	Np001G0373500	AL8G13430
OG0011074	Np002G0985100	AL2G22140
OG0011075	Np004G1981500	AL1G56860
OG0011076	Np001G0649200	AL5G41750
OG0011077	Np004G1977700	AL1G57160
OG0011078	Np004G1976800	AL1G57280
OG0011079	Np004G1972900	AL1G57420, AL1G58430
OG0011080	Np004G1971800	AL1G57520
OG0011081	Np004G1970800	AL1G57600
OG0011082	Np004G1966600	AL1G58130
OG0011083	Np004G1966300	AL1G58170
OG0011084	Np004G1964300	AL1G58330
OG0011085	Np004G1964200	AL1G58340
OG0011086	Np004G1963900	AL1G58400
OG0011087	Np004G1963700, Np004G1998100	AL1G58460
OG0011088	Np004G1962300	AL1G58650
OG0011089	Np004G1962000	AL1G58690
OG0011090	Np004G2555900, Np004G1959600	AL1G58930
OG0011091	Np004G1959200	AL1G58970
OG0011092	Np004G1957600	AL1G59110
OG0011093	Np004G1956900	AL1G59240
OG0011094	Np002G0950500, Np004G1947000, Np004G1954700	nbis-gene-286
OG0011095	Np004G1953900	AL1G59550
OG0011096	Np004G1952400	AL1G59680
OG0011098	Np004G1949700	AL1G60000
OG0011099	Np004G1944800	AL1G60570
OG0011100	Np004G1944300	AL1G60670
OG0011101	Np004G1944100	AL1G60680
OG0011102	Np001G0422900	AL8G18340
OG0011103	Np001G0422800	AL8G18330
OG0011104	Np001G0422300	AL8G18230, AL61U10020
OG0011105	Np009G4325400, Np006G3448400	AL4G29210
OG0011106	Np006G3440600	AL4G29230
OG0011107	Np006G3440500	AL4G29240
OG0011108	Np006G3435900	AL4G29460
OG0011109	Np006G3435000	AL4G29480
OG0011110	Np006G3432500	AL4G29660
OG0011111	Np006G3432800	AL4G29650
OG0011112	Np006G3431600	AL4G29710
OG0011113	Np006G3425900	AL4G30210
OG0011114	Np006G3419500	AL4G30500
OG0011115	Np006G3419400	AL4G30510
OG0011116	Np001G0612100, Np006G3418800	AL4G30560
OG0011117	Np006G3418100	AL4G30610, AL270U10030
OG0011118	Np006G3416600	AL4G30700
OG0011119	Np006G3416500	AL481U10030, AL4G30710
OG0011121	Np006G3407300	AL4G31320
OG0011122	Np006G3407100	AL457U10010, AL4G31350
OG0011123	Np001G0266400	AL5G10880
OG0011124	Np005G2898100	AL7G34630
OG0011126	Np007G3717700	AL3G53780
OG0011127	Np005G2906000	AL7G35220
OG0011128	Np002G1034800	AL1G64910
OG0011129	Np005G2911200	AL7G35550
OG0011130	Np005G2914000	AL7G35700
OG0011131	Np005G2915000	AL7G35760
OG0011132	Np005G2916200	AL7G35830
OG0011133	Np005G2917200	AL7G35930
OG0011134	Np005G2917400	AL7G35950
OG0011135	Np005G2919800	AL7G36100
OG0011136	Np001G0581600, Np006G3573800, Np006G3245000	AL7G36600
OG0011137	Np005G2934800	AL7G36760
OG0011138	Np005G2958900	AL4G26520
OG0011139	Np005G2946000	AL7G37140
OG0011140	Np005G2949000	AL7G37200
OG0011141	Np005G2957800	AL7G37420
OG0011142	Np005G2959600	AL7G37500
OG0011143	Np001G0528100	AL5G31500
OG0011144	Np001G0526200, Np001G0526000	AL5G31340
OG0011145	Np001G0525200	AL5G31240
OG0011146	Np001G0524100	nbis-gene-1345
OG0011147	Np002G0897500	AL2G27040
OG0011148	Np003G1786400	AL2G31930, AL668U10020
OG0011149	Np001G0521100	AL5G30760
OG0011150	Np001G0521000	AL5G30750
OG0011151	Np007G4216200	AL3G13550
OG0011152	Np001G0518100	AL5G30540
OG0011153	Np005G2836700	AL7G29880
OG0011154	Np005G2837500	AL7G30050
OG0011155	Np001G0194700	AL5G18630
OG0011156	Np003G1659300	AL8G26860
OG0011157	Np003G1669500	AL8G26430
OG0011158	Np003G1675300	AL8G26100
OG0011159	Np004G2308200, Np004G2307600, Np004G2307900	AL8G25840
OG0011160	Np003G1845200	AL8G25600
OG0011161	Np003G1696300	AL8G25350
OG0011162	Np003G1843800	AL8G25410
OG0011163	Np003G1843400	AL8G25370
OG0011164	Np003G1844200	AL8G25440
OG0011165	Np007G3798700	AL3G45410
OG0011166	Np007G3799900	AL3G45260
OG0011167	Np003G1680100	AL3G44140
OG0011168	Np001G0646900	AL5G41340
OG0011169	Np007G3800000	AL3G45250
OG0011170	Np007G3798200	AL1G62160
OG0011171	Np007G3789400, Np007G3789500	AL3G46570
OG0011172	Np007G3785200	AL3G46740
OG0011173	Np007G3790500	AL3G46480
OG0011177	Np001G0183100	AL5G20530
OG0011178	Np007G3773800	AL3G52590
OG0011179	Np007G3772900	AL3G52640
OG0011180	Np007G3766300	AL3G49660
OG0011181	Np007G3766100	AL3G49680
OG0011182	Np005G2830400	AL7G29370
OG0011183	Np005G2831700	AL7G29520
OG0011184	Np001G0002700	AL8G45460
OG0011185	Np005G2846800	AL7G30650
OG0011187	Np005G2857100	AL7G31370
OG0011188	Np005G2857900	AL7G31460
OG0011189	Np005G2859800	AL7G31620
OG0011190	Np005G2861900	AL7G31700
OG0011191	Np005G2889700, Np005G2890300	AL7G34150, AL7G34080
OG0011192	Np007G3901300	AL3G28560
OG0011193	Np005G2888100	AL7G33910, AL7G33880
OG0011194	Np004G2038200	AL1G51350
OG0011195	Np005G2887100	AL7G33800
OG0011196	Np005G2885300	AL7G33640
OG0011197	Np005G2883100	AL7G33500
OG0011198	Np005G2870700	AL7G33300
OG0011199	Np005G2880000	AL7G32700
OG0011200	Np007G3899600	AL3G44110
OG0011201	Np005G2868700	AL7G32450
OG0011202	Np005G2868600	AL7G32440
OG0011203	Np005G2867100	AL7G32220
OG0011204	Np005G2892400	AL7G34250
OG0011205	Np005G2894800	AL7G34410
OG0011206	Np006G3282500	AL4G41180
OG0011207	Np003G1770700	AL6G43160
OG0011208	Np003G1772700	AL6G43210
OG0011209	Np001G0427500	AL8G19090
OG0011210	Np001G0426400	AL8G18870
OG0011211	Np001G0425800	AL8G18750
OG0011212	Np001G0425200	AL8G18650
OG0011213	Np001G0423700	AL8G18450
OG0011214	Np005G3001600	AL7G38590
OG0011215	Np005G2997700	AL7G38520
OG0011216	Np005G3002600	AL7G38680
OG0011217	Np005G2989000	AL7G38080
OG0011218	Np005G2988200	AL7G38040
OG0011219	Np005G2980600	AL7G37840, AL6G36200
OG0011220	Np005G2980500	AL7G37790
OG0011221	Np005G2962800	AL7G37660
OG0011222	Np002G0905200	nbis-gene-1831
OG0011223	Np005G2961400	AL7G37600
OG0011224	Np004G2056400	AL1G47010
OG0011225	Np004G2055700	AL1G46950
OG0011226	Np007G4250000	AL3G10470
OG0011227	Np001G0002600	AL8G45470
OG0011228	Np001G0001400	AL8G45590, AL472U10010
OG0011229	Np001G0000900	AL8G45640
OG0011230	Np001G0000800	AL8G45650
OG0011231	Np001G0000700	AL8G45680
OG0011232	Np001G0696300	AL5G46020
OG0011233	Np001G0695800	AL5G45970
OG0011234	Np001G0695400	AL5G45930
OG0011235	Np001G0691900	AL5G45580
OG0011236	Np001G0688900	AL5G45330
OG0011237	Np001G0688000	AL5G45300
OG0011238	Np001G0687900, Np001G0687600	AL5G45290
OG0011239	Np001G0687700, Np001G0687300	AL5G45260
OG0011240	Np001G0685100	AL5G45010
OG0011241	Np001G0681000	AL5G44550
OG0011242	Np001G0679700	AL5G44470
OG0011243	Np001G0679600	AL5G44460
OG0011244	Np001G0679000	AL5G44380
OG0011245	Np001G0678100	AL5G44320
OG0011246	Np001G0677600	AL5G44300
OG0011247	Np001G0673400	AL5G43840, AL5G43780
OG0011249	Np001G0669600	AL5G43450
OG0011250	Np001G0666700	AL5G43160
OG0011251	Np001G0666600	AL5G43150
OG0011252	Np001G0665100	AL5G43000
OG0011253	Np001G0665000	AL5G42990
OG0011254	Np001G0664300	AL5G42920
OG0011255	Np001G0662100	AL5G42710
OG0011256	Np001G0656700	AL5G42430
OG0011257	Np001G0655700	AL5G42360
OG0011258	Np001G0653000	AL5G42070
OG0011259	Np001G0651200	AL5G42000
OG0011260	Np001G0650400	AL5G41810
OG0011261	Np001G0649000	AL5G41730
OG0011262	Np005G2752100	AL7G23020
OG0011263	Np001G0643700	AL5G40990
OG0011264	Np001G0643100	AL5G40940
OG0011265	Np001G0642800	AL5G40920
OG0011266	Np001G0642400	AL5G40890
OG0011267	Np001G0435900	AL5G21690
OG0011268	Np001G0635000	AL5G40360
OG0011269	Np001G0634600	AL5G40330
OG0011270	Np001G0628900	AL5G39740
OG0011271	Np001G0617400	AL5G38680
OG0011272	Np003G1788500	AL6G44800
OG0011273	Np001G0616400	AL7G22330
OG0011274	Np002G0889500	AL2G27440
OG0011275	Np001G0613400	AL5G38270
OG0011276	Np001G0613500	AL5G38260
OG0011277	Np001G0613100	AL5G38220
OG0011278	Np001G0613000	AL5G38210
OG0011279	Np006G3308200	AL5G38010
OG0011280	Np001G0608100	AL5G37970
OG0011281	Np001G0607700	AL5G37950
OG0011282	Np001G0604900	AL5G37660
OG0011283	Np001G0604600	AL5G37640
OG0011284	Np001G0601300	AL5G37440
OG0011285	Np001G0601200	AL5G37430
OG0011286	Np001G0599700	AL5G37270
OG0011287	Np001G0598500	AL5G37170
OG0011288	Np001G0596500	AL5G36990
OG0011289	Np001G0596400	AL5G36980
OG0011291	Np001G0595400	AL5G36890
OG0011292	Np001G0594100	AL5G36770
OG0011293	Np001G0588200	AL5G36360
OG0011294	Np001G0586300	AL5G36190
OG0011295	Np001G0585800	AL5G36170
OG0011296	Np001G0583000	AL5G35940
OG0011297	Np001G0580600	AL5G35900
OG0011298	Np001G0579800	AL5G35870
OG0011299	Np001G0578300	AL5G35770
OG0011300	Np001G0577800	AL5G35740
OG0011301	Np001G0577700	AL5G35730
OG0011302	Np001G0577200	AL5G35690
OG0011303	Np001G0575700	AL5G35540
OG0011304	Np001G0575600	AL5G35530
OG0011305	Np001G0575100	AL5G35480
OG0011306	Np001G0573000	AL5G35250
OG0011307	Np002G0912700	AL2G26280
OG0011308	Np001G0570200, Np001G0569800	AL5G35010
OG0011309	Np001G0569200	AL5G34980
OG0011310	Np001G0568100	AL5G34890
OG0011311	Np001G0564000	AL5G34500
OG0011312	Np001G0563400	AL5G34420
OG0011313	Np001G0563000	AL5G34390
OG0011314	Np001G0558900, Np001G0555100	AL5G34020
OG0011315	Np001G0552100	AL5G33730
OG0011316	Np001G0551300	AL5G33680
OG0011317	Np001G0549400	nbis-gene-1356
OG0011318	Np001G0548500	AL5G33430
OG0011319	Np003G1625200	AL8G29610
OG0011320	Np003G1620300	AL8G29120
OG0011321	Np003G1617800	AL8G28960
OG0011322	Np003G1616800	AL8G28890
OG0011323	Np003G1614300	AL8G28680
OG0011324	Np003G1637600	AL8G28250
OG0011325	Np003G1641400	AL8G28050
OG0011326	Np003G1643500	nbis-gene-2117
OG0011327	Np005G3012500	AL7G39030
OG0011328	Np007G3873900	AL3G40270
OG0011329	Np007G3874400	AL3G40470
OG0011330	Np007G3875200	nbis-gene-785
OG0011331	Np007G3876500	AL8G18940, AL3G40760
OG0011332	Np007G3877700	AL3G40800
OG0011333	Np007G3878700	AL3G40930, AL3G41060
OG0011334	Np007G3881300	AL3G41590
OG0011336	Np007G3884400, Np007G3884300	AL3G41870
OG0011337	Np007G3884500	AL3G41910
OG0011338	Np007G3887800	AL3G42350
OG0011339	Np007G3892400	AL3G43120
OG0011340	Np007G4131400, Np007G4005100	AL3G43950
OG0011341	Np002G0944500	AL2G24630
OG0011342	Np002G0939500	AL2G25050
OG0011343	Np002G0937600	AL2G25170
OG0011344	Np002G0933000	AL2G25420
OG0011345	Np002G0921100	AL2G25840
OG0011346	Np002G0912200	AL2G26360
OG0011347	Np002G0911800	AL2G26400
OG0011348	Np002G0910900	AL2G26460
OG0011349	Np002G0905100	AL2G26730
OG0011350	Np004G2095000	AL1G40270
OG0011351	Np002G0905000	AL2G26960
OG0011352	Np002G0899800	AL2G26840
OG0011353	Np002G0898700	AL2G26750
OG0011354	Np002G0894500, Np002G0893100	AL2G27260
OG0011355	Np002G0891700	AL2G27320
OG0011356	Np002G0890300	AL2G27370
OG0011357	Np001G0172800	AL8G21710
OG0011358	Np007G3750400	AL3G51180
OG0011359	Np007G3750200	AL3G51200
OG0011360	Np007G3749700	AL3G51260
OG0011361	Np007G3747500	AL3G51470
OG0011362	Np007G3747300	AL3G51510
OG0011363	Np007G3746300	AL3G51620
OG0011364	Np007G3746000	AL3G51660
OG0011365	Np007G3744800	AL3G51760
OG0011366	Np007G3743400	AL3G51890
OG0011367	Np007G3742100	nbis-gene-903
OG0011368	Np007G3740200	AL3G53030
OG0011369	Np007G3740000	AL3G53010
OG0011370	Np007G3739000	AL3G52900
OG0011371	Np007G3738500	AL3G52830
OG0011373	Np007G3733700	AL3G48790
OG0011374	Np007G3733100	AL3G48750
OG0011375	Np007G3731100	AL3G48590
OG0011376	Np007G3728600	AL3G48440
OG0011377	Np007G3728500	AL3G48410
OG0011378	Np006G3305100	AL4G39230
OG0011379	Np006G3308100	AL4G38900
OG0011380	Np006G3309300	AL4G38820
OG0011381	Np006G3309500	AL4G38800
OG0011382	Np006G3309700	AL4G38780
OG0011383	Np006G3311800	AL4G38560
OG0011384	Np006G3317300	AL4G38200
OG0011385	Np006G3317700	AL4G38170
OG0011386	Np006G3320700	AL4G37920, AL108U10020
OG0011387	Np006G3326000	AL4G37600
OG0011388	Np006G3327300	AL4G37550
OG0011389	Np006G3332400	AL4G37170
OG0011391	Np006G3340900	AL4G36890, AL4G36570
OG0011392	Np006G3343900	AL728U10010, AL4G36370
OG0011394	Np006G3345300	AL4G36280
OG0011395	Np006G3346200	AL4G36240
OG0011397	Np005G3186700	AL7G48530
OG0011398	Np006G3353200	AL4G35800
OG0011399	Np006G3590400, Np004G1927100	AL4G19290
OG0011400	Np006G3354800	AL4G35690
OG0011401	Np006G3355600	AL4G35580
OG0011402	Np007G3890900	AL3G42820
OG0011403	Np006G3359100	AL4G35180, AL4G35170
OG0011404	Np006G3360900	AL4G35080
OG0011405	Np006G3361000	AL4G35070
OG0011406	Np006G3362100	AL4G34980
OG0011407	Np006G3364600, Np004G2123200, Np006G3364900	AL4G34860
OG0011408	Np006G3369100	AL4G34230, AL4G34270
OG0011409	Np006G3370200	AL4G34050
OG0011410	Np006G3376100	AL4G33640
OG0011411	Np006G3377600	AL4G33500
OG0011412	Np006G3380700	AL4G33240
OG0011413	Np003G1829500	AL6G47700
OG0011414	Np003G1833000	AL6G47900
OG0011415	Np003G1838000	AL6G48360
OG0011416	Np003G1838600	AL6G48390
OG0011417	Np003G1839500	AL6G48430
OG0011418	Np003G1817800	AL6G46890
OG0011420	Np002G1246000, Np003G1816300	AL6G46750
OG0011421	Np003G1816200	AL6G46740
OG0011422	Np003G1815700	AL6G46640
OG0011423	Np003G1821300	AL6G47110
OG0011424	Np006G3710500	AL4G10250
OG0011425	Np006G3710400	AL4G10260
OG0011426	Np006G3705200	AL4G10680
OG0011427	Np006G3701100	AL4G10860
OG0011428	Np006G3701500	AL4G10960
OG0011429	Np006G3693700	AL4G11400
OG0011430	Np006G3693200	AL4G11450
OG0011431	Np006G3681200	AL4G12440
OG0011432	Np006G3667600	AL4G13740
OG0011433	Np006G3660100	AL4G14600
OG0011434	Np006G3640600	AL4G16700
OG0011435	Np006G3640000	AL4G16830
OG0011436	Np006G3643700	AL4G16440
OG0011437	Np006G3647400	AL4G16040
OG0011438	Np006G3657900	AL4G14770
OG0011439	Np004G2100200	AL1G40800
OG0011440	Np004G2100300	AL1G40790
OG0011441	Np004G2031700	AL1G51820
OG0011442	Np004G2025800	AL1G52310
OG0011443	Np004G2025400	AL1G52410
OG0011444	Np004G2025300	AL1G52420
OG0011445	Np004G2049200	AL1G51080
OG0011446	Np004G2049000	AL1G51030
OG0011447	Np005G2704900	AL7G19520
OG0011448	Np004G2041200	AL1G49880
OG0011449	Np004G2040800	AL1G49820
OG0011450	Np004G2086700	AL1G48850
OG0011451	Np004G2086600	nbis-gene-210
OG0011452	Np004G2084300	AL1G48600
OG0011453	Np004G2068600	AL1G48190
OG0011454	Np004G2067900	AL1G48100
OG0011455	Np004G2064300	AL1G47870
OG0011456	Np004G2062900	AL1G47710
OG0011457	Np003G1773700, Np001G0315100	AL6G43320
OG0011458	Np003G1754400	AL6G42090
OG0011459	Np003G1760400	AL6G41630
OG0011460	Np003G1762500, Np002G1176300	AL6G41510
OG0011461	Np003G1778800	AL6G43750
OG0011462	Np003G1784100	AL6G44390
OG0011463	Np003G1787300	AL6G44690
OG0011464	Np003G1788600, Np003G1793500	AL6G44810
OG0011465	Np003G1795800	AL6G44890
OG0011466	Np003G1799800	AL6G45270
OG0011467	Np003G1804300, Np003G1804600	AL6G45830
OG0011468	Np003G1805400	AL6G45860
OG0011469	Np003G1469600	AL6G30470
OG0011470	Np003G1470400	AL6G30570
OG0011471	Np003G1471400	AL6G30660
OG0011472	Np003G1472800	AL6G30810
OG0011473	Np001G0140200	AL6G38400
OG0011475	Np001G0148500	AL6G39380
OG0011476	Np001G0149900	AL6G39550
OG0011477	Np001G0150500	AL6G39590
OG0011478	Np001G0152500	AL6G39840
OG0011479	Np001G0152700	AL6G39850
OG0011480	Np001G0154600	AL6G40140
OG0011481	Np001G0156300	AL6G40500
OG0011482	Np007G3725100	AL3G48050
OG0011483	Np007G3723900	AL3G47890
OG0011484	Np007G3722900	AL3G47840
OG0011485	Np007G3721400	AL3G53340
OG0011486	Np003G1843700	AL8G25400
OG0011487	Np007G3720400	AL3G53480
OG0011488	Np007G3719400	AL3G53600
OG0011489	Np007G3719100	AL3G53620
OG0011490	Np007G3718100	AL3G53750
OG0011491	Np007G3716100	AL3G54000
OG0011492	Np003G1778300	AL4G47750
OG0011493	Np006G3204100	AL4G47720
OG0011494	Np006G3204800	AL4G47690
OG0011495	Np001G0651400	AL4G47580
OG0011496	Np006G3209500	AL4G47300
OG0011497	Np006G3210400	AL4G47200
OG0011498	Np006G3212000	AL4G47070
OG0011499	Np006G3212500	AL4G47030
OG0011500	Np006G3214100	AL4G46950
OG0011501	Np006G3214400	AL4G46920
OG0011502	Np005G3062000	AL302U10030, AL4G46860
OG0011503	Np006G3218300, Np004G2414600	AL4G46690
OG0011504	Np006G3238100, Np006G3220500	AL4G46460
OG0011505	Np006G3223800	AL4G46240
OG0011506	Np006G3225800	AL4G46090
OG0011507	Np006G3226800	AL4G45980
OG0011508	Np004G1992900	AL4G45460
OG0011509	Np006G3232100	AL4G45400
OG0011510	Np006G3235500	AL4G45100, AL371U10020
OG0011511	Np006G3235800	AL4G45080
OG0011512	Np006G3236700	AL4G44970
OG0011513	Np006G3240200	AL4G44820
OG0011514	Np006G3242700	AL4G44630
OG0011515	Np006G3244600	nbis-gene-1163
OG0011516	Np006G3254400	AL4G43670
OG0011517	Np006G3256000	AL4G43540
OG0011518	Np006G3261900, Np006G3261800	AL4G42880
OG0011519	Np006G3262200	AL4G42850
OG0011520	Np006G3264800	AL4G42630
OG0011521	Np006G3264900	AL4G42620
OG0011522	Np006G3273000	AL711U10010, nbis-gene-1148
OG0011524	Np006G3274900	AL4G41780
OG0011525	Np006G3275000	AL401U10010, AL4G41770
OG0011526	Np006G3275400	AL4G41730
OG0011527	Np006G3275600	AL4G41710
OG0011528	Np006G3277500	AL4G41580
OG0011529	Np006G3278300	AL4G41550
OG0011530	Np003G1440600	AL3G53910
OG0011531	Np006G3281100	AL4G41270
OG0011533	Np006G3290400	AL4G40430
OG0011534	Np006G3297800	AL4G40030
OG0011535	Np006G3296900	AL4G40060
OG0011536	Np006G3296700	AL4G40070
OG0011537	Np006G3295900	AL4G40150
OG0011538	Np006G3299200, Np006G3299500, Np006G3298600	AL4G39740
OG0011539	Np006G3299800	AL4G39670
OG0011540	Np006G3300100	AL4G39640
OG0011541	Np006G3300200	AL4G39630
OG0011542	Np006G3301000	AL4G39570
OG0011543	Np006G3301900	AL4G39480
OG0011544	Np001G0310700	AL8G10650
OG0011547	Np001G0169900	AL8G10680
OG0011548	Np006G3649800, Np001G0332100	AL8G11110
OG0011549	Np007G4244900	AL3G10990
OG0011550	Np007G4243600	AL3G11100
OG0011551	Np007G4243500	AL3G11110
OG0011552	Np007G4240900	AL3G11220
OG0011553	Np007G4238300	AL3G11400
OG0011554	Np007G4236800	AL3G11530
OG0011555	Np007G4230100	AL3G12220
OG0011556	Np007G4225500	AL3G12740
OG0011557	Np007G4224900	AL3G12820
OG0011558	Np007G4218500	AL3G13380
OG0011559	Np007G4217200	AL3G13450
OG0011560	Np007G4216000	AL3G13570
OG0011561	Np007G4215400	AL3G13660
OG0011562	Np007G4214400, Np007G4212300	AL3G13930
OG0011563	Np007G4208900	AL3G14090
OG0011564	Np007G4208700	AL3G14190
OG0011565	Np007G4207900	AL3G14260
OG0011566	Np007G4205300	AL3G14430
OG0011567	Np007G4202500	AL3G14740
OG0011568	Np007G4202200	AL3G14790
OG0011569	Np007G4200100	AL3G14980
OG0011571	Np007G4192600	AL3G15600
OG0011572	Np007G4189200	AL3G15940
OG0011573	Np007G4185600	AL3G16230
OG0011574	Np007G4184700	AL3G16330
OG0011575	Np007G4184100	AL3G16380
OG0011576	Np002G0870000	AL2G28540
OG0011577	Np007G4124100, Np007G4179900	AL3G16600
OG0011578	Np007G4176100	AL3G16930
OG0011579	Np007G4172300	AL3G17310
OG0011580	Np007G4169200	AL3G17540
OG0011581	Np007G4164000	AL3G17930
OG0011582	Np007G4163200, Np001G0700400	AL3G18010
OG0011583	Np007G4162900	AL159U10020, AL3G18030
OG0011584	Np007G4162100	AL3G18160
OG0011585	Np001G0314700, Np007G4158400	AL3G18480
OG0011586	Np007G4146100	AL3G19380
OG0011587	Np007G4145000	AL3G19480
OG0011588	Np007G4142800	AL3G19750
OG0011589	Np002G0877000, Np007G4142300	AL3G19780
OG0011590	Np007G4139800	AL3G19970
OG0011591	Np007G4136100, Np007G4135900	AL3G20390
OG0011592	Np007G4135100	AL3G20480
OG0011593	Np007G4134300	AL614U10010, AL3G20610
OG0011594	Np007G4133900	AL3G20650
OG0011595	Np007G4131300, Np007G4005500	AL3G20880
OG0011596	Np007G4127800	AL3G21100
OG0011597	Np007G4127600	AL3G21130
OG0011598	Np007G4127000	AL3G21200
OG0011599	Np007G4121900	AL3G21490
OG0011600	Np007G4120600	AL3G21590
OG0011601	Np007G4120100	AL3G21640
OG0011602	Np007G4118400	AL3G21800
OG0011603	Np007G4114700	AL3G22120
OG0011604	Np007G4113500	AL3G22200, AL532U10020
OG0011605	Np007G4110500	AL3G22510
OG0011606	Np007G4108600	AL3G22650
OG0011607	Np007G4105200	AL3G22840
OG0011608	Np004G2186700, Np007G4102800	AL3G23070
OG0011609	Np007G4100600	AL222U10020, AL3G23220
OG0011610	Np007G4097000	AL3G23480
OG0011611	Np007G4096700	AL3G23510
OG0011612	Np007G4096000	AL3G23570
OG0011613	Np007G4093600	AL3G23720
OG0011614	Np007G4092900	AL3G23820
OG0011615	Np007G4092300	AL3G23870
OG0011616	Np007G4090300	AL3G24030
OG0011617	Np007G4089500	AL3G24120
OG0011618	Np007G4088100	AL3G24280
OG0011619	Np007G4086500	AL3G24400
OG0011620	Np007G4083900	AL3G24610
OG0011621	Np007G4080100	AL3G24880
OG0011622	Np007G4079700	AL3G24920
OG0011623	Np007G4078900	AL3G25010
OG0011624	Np007G4078700	AL3G25030
OG0011625	Np007G4066000	AL3G25940
OG0011626	Np002G0856900	AL6G45410, AL2G29480
OG0011627	Np007G4062900	AL286U10010, AL3G26230
OG0011628	Np007G4059700	AL3G26420
OG0011629	Np007G4057900	AL3G26600
OG0011630	Np007G4056600	AL3G26690
OG0011631	Np007G4053700	AL3G26890
OG0011632	Np007G4051900	AL3G27030
OG0011633	Np006G3239500, Np007G4049300	AL3G27230
OG0011634	Np007G4048200	AL3G27310
OG0011635	Np007G4047000	AL3G27420
OG0011636	Np007G4045500	AL3G27570
OG0011637	Np007G4042500	AL3G27750
OG0011638	Np007G4035300	AL3G28110
OG0011639	Np007G3900100	AL3G28440
OG0011640	Np007G3900300	AL3G28460
OG0011642	Np007G3903400	AL3G28720
OG0011643	Np007G3904900	AL3G28930
OG0011644	Np007G3907200	AL3G29140
