Orthogroup	Noccaea_praecox	Raphanus_sativus
OG0009907	Np007G3841200	XP_018438719.1
OG0009908	Np007G3839000	XP_018488891.1, XP_018436816.1, XP_018436819.1
OG0009909	Np007G3715700	XP_018441172.1
OG0009910	Np007G3836000	XP_018493471.1
OG0009911	Np007G3831700	XP_018486260.1, XP_018486830.1
OG0009912	Np007G3830100	XP_018488349.1, XP_018465171.1, XP_018486485.1
OG0009913	Np007G3829600	XP_018486567.1, XP_018437103.1
OG0009914	Np007G3824800	XP_018489031.1, XP_018487021.1
OG0009916	Np007G3824000	XP_018437116.1
OG0009917	Np007G3823800	XP_018438218.1
OG0009918	Np007G3822900, Np007G3823500	XP_018491558.1, XP_018491559.1
OG0009919	Np007G3820600	XP_018458533.1, XP_018489512.1
OG0009920	Np007G3815400	XP_018486157.1
OG0009921	Np007G3813200, Np007G3813300	XP_018489296.1
OG0009922	Np005G2733900	XP_018449745.1, XP_018468286.1
OG0009923	Np005G2734300	XP_018446826.1, XP_018482103.1
OG0009924	Np004G2254100	XP_018456040.1, XP_018454641.1, XP_018453065.1
OG0009925	Np005G2742800	XP_018450298.1, XP_018482124.1
OG0009926	Np005G2744900	XP_018472029.1, XP_018450297.1
OG0009927	Np002G0954200	XP_018453767.1, XP_018442708.1
OG0009928	Np002G0868900	XP_018444356.1
OG0009929	Np002G0985500	XP_018470699.1, XP_018462715.1, XP_018446066.1
OG0009930	Np006G3617100	XP_018464040.1
OG0009931	Np003G1468200	XP_018444019.1, XP_018476600.1
OG0009932	Np003G1467500	XP_018465276.1, XP_018475374.1
OG0009933	Np001G0161500	XP_018461281.1, XP_018457730.1
OG0009934	Np001G0158100	XP_018478492.1, XP_018454324.1
OG0009935	Np001G0158200	XP_018464918.1, XP_018477740.1
OG0009936	Np001G0158400	XP_018452515.1
OG0009937	Np001G0169100	XP_018454781.1, XP_018484877.1
OG0009938	Np001G0169300	XP_018433281.1
OG0009939	Np003G1730000	XP_018459263.1, XP_018474668.1
OG0009940	Np001G0541500	XP_018433927.1
OG0009941	Np001G0540600	XP_018461675.1, XP_018458902.1
OG0009942	Np001G0539900	XP_018482789.1, XP_018433563.1
OG0009943	Np001G0539400	XP_018483172.1, XP_018440317.1
OG0009944	Np001G0537700	XP_018477721.1, XP_018442022.1
OG0009945	Np001G0532900	XP_018468737.1, XP_018463826.1
OG0009946	Np001G0531500	XP_018437928.1
OG0009947	Np001G0530200	XP_018434569.1, XP_018478309.1, XP_018471826.1
OG0009948	Np001G0529500	XP_018437854.1, XP_018481095.1
OG0009949	Np004G2598900	XP_018486752.1, XP_018433689.1
OG0009950	Np004G2598000	XP_018490665.1
OG0009951	Np004G2597800	XP_018489258.1, XP_018439145.1
OG0009952	Np004G2031900	XP_018492644.1
OG0009953	Np004G2592500	XP_018485851.1, XP_018436371.1
OG0009954	Np004G2591100	XP_018489689.1, XP_018488634.1
OG0009955	Np004G2040200	XP_018458913.1
OG0009956	Np004G2587400	XP_018489466.1, XP_018433008.1
OG0009957	Np004G2586700	XP_018489012.1
OG0009958	Np004G2586000	XP_018486716.1
OG0009959	Np004G2585300	XP_018432765.1, XP_018492711.1
OG0009960	Np004G2584400	XP_018490458.1
OG0009961	Np004G2580700	XP_018468351.1
OG0009962	Np004G2579600	XP_018489052.1, XP_018443120.1
OG0009963	Np004G2577000	XP_018462080.1, XP_018486506.1
OG0009964	Np004G2576900	XP_018486522.1, XP_018463860.1
OG0009965	Np004G2576300	XP_018470147.1, XP_018487162.1
OG0009966	Np004G2574100	XP_018486935.1, XP_018466088.1
OG0009967	Np004G2574000	XP_018485380.1
OG0009968	Np004G2573300	XP_018490842.1, XP_018433553.1
OG0009970	Np004G2571900	XP_018451349.1
OG0009971	Np004G2569700	XP_018479553.1, XP_018470395.1
OG0009972	Np004G2569000	XP_018490500.1
OG0009973	Np004G2568000	XP_018447346.1, XP_018478466.1
OG0009974	Np004G2567900	XP_018447342.1, XP_018477724.1
OG0009975	Np004G2565400	XP_018490519.1, XP_018447905.1
OG0009976	Np004G2565000	XP_018490381.1, XP_018490380.1, XP_018490273.1
OG0009977	Np004G2564000	XP_018449724.1, XP_018447308.1, XP_018449285.1, XP_018448178.1
OG0009978	Np004G2563300	XP_018451881.1, XP_018466522.1
OG0009979	Np004G2559800	XP_018479593.1, XP_018447750.1
OG0009980	Np004G2557900	XP_018487915.1, XP_018461435.1
OG0009981	Np004G2557500	XP_018489866.1, XP_018471106.1
OG0009982	Np004G2555800, Np004G2542100, Np004G2554100	XP_018435553.1, XP_018447574.1
OG0009983	Np004G2555600	XP_018489196.1
OG0009984	Np004G2555100	XP_018489646.1
OG0009985	Np004G2554200	XP_018450935.1, XP_018490781.1
OG0009986	Np004G2554000	XP_018465447.1, XP_018435970.1
OG0009987	Np004G2549000	XP_018492522.1, XP_018440511.1
OG0009988	Np004G2548900	XP_018492525.1
OG0009989	Np004G2545300	XP_018489254.1, XP_018483990.1
OG0009990	Np004G2544900	XP_018435791.1
OG0009991	Np004G2544500	XP_018442035.1
OG0009992	Np004G2543500	XP_018463015.1, XP_018487864.1
OG0009994	Np004G2537000, Np004G2282800	XP_018451540.1
OG0009995	Np004G2535100	XP_018461807.1, XP_018435582.1, XP_018447158.1
OG0009996	Np004G2534700	XP_018449852.1, XP_018490366.1
OG0009997	Np004G2533700	XP_018486997.1, XP_018487013.1
OG0009999	Np004G2531200	XP_018472622.1, XP_018493479.1
OG0010000	Np004G2530800	XP_018451141.1, XP_018472588.1
OG0010002	Np004G2521300	XP_018487337.1, XP_018487333.1, XP_018467352.1, XP_018490395.1
OG0010003	Np004G2518800	XP_018450570.1, XP_018470159.1
OG0010004	Np004G2514400	XP_018480040.1, XP_018489427.1
OG0010005	Np004G2514000	XP_018491719.1, XP_018471672.1, XP_018448201.1
OG0010007	Np004G2511200, Np004G2332300	XP_018447169.1
OG0010008	Np004G2510300	XP_018462878.1, XP_018490143.1
OG0010009	Np004G2510200	XP_018481738.1, XP_018466384.1
OG0010010	Np004G2509100	XP_018447162.1, XP_018491497.1
OG0010011	Np004G2508300	XP_018489785.1, XP_018449614.1
OG0010012	Np004G2507300	XP_018491799.1, XP_018493424.1
OG0010013	Np004G2507200	XP_018481414.1, XP_018493425.1
OG0010014	Np004G2506600	XP_018433339.1, XP_018451127.1
OG0010015	Np004G2101300	XP_018436089.1
OG0010016	Np004G2505900	XP_018485926.1
OG0010017	Np004G2505600, Np004G2129800	XP_018492409.1, XP_018440625.1
OG0010018	Np004G2504700	XP_018433657.1
OG0010019	Np002G0986400	XP_018446415.1
OG0010020	Np004G2504100	XP_018486007.1, XP_018435956.1
OG0010021	Np004G2503800	XP_018435944.1, XP_018486799.1
OG0010022	Np004G2501600	XP_018451336.1, XP_018466081.1
OG0010023	Np003G1350200	XP_018438380.1
OG0010024	Np004G2498300	XP_018489014.1, XP_018485729.1
OG0010025	Np004G2497800	XP_018461997.1, XP_018467268.1
OG0010026	Np002G1115100	XP_018457322.1
OG0010027	Np004G2496600	XP_018443444.1, XP_018485406.1
OG0010028	Np004G2496400	XP_018449721.1, XP_018481404.1
OG0010029	Np004G2482600	XP_018441129.1, XP_018437595.1
OG0010030	Np004G2480400	XP_018437515.1, XP_018433518.1
OG0010031	Np004G2480100	XP_018438114.1, XP_018481536.1, XP_018437535.1
OG0010032	Np004G2480000	XP_018437525.1, XP_018467759.1, XP_018442073.1
OG0010033	Np004G2479100	XP_018435082.1, XP_018487085.1
OG0010034	Np004G2478600	XP_018491981.1, XP_018440005.1
OG0010035	Np004G2477500	XP_018438545.1, XP_018436272.1, XP_018436271.1
OG0010036	Np004G2477300	XP_018432997.1
OG0010037	Np001G0328100	XP_018439743.1
OG0010038	Np004G2474700	XP_018462299.1, XP_018480817.1
OG0010039	Np004G2474500	XP_018490857.1, XP_018490854.1
OG0010040	Np004G2470300	XP_018485592.1, XP_018435134.1
OG0010041	Np004G2470100	XP_018448149.1, XP_018435144.1
OG0010042	Np004G2468500	XP_018463326.1, XP_018465991.1, XP_018458287.1
OG0010043	Np004G2467600, Np004G2467300	XP_018449631.1
OG0010044	Np002G1188400, Np002G1188500	XP_018456877.1
OG0010045	Np004G2465000	XP_018451317.1
OG0010046	Np004G2462800	XP_018458290.1, XP_018458288.1, XP_018449102.1
OG0010047	Np004G2462700	XP_018472128.1
OG0010048	Np004G2460900	XP_018449672.1, XP_018449115.1, XP_018462886.1, XP_018482232.1
OG0010049	Np004G2457400	XP_018487114.1, XP_018449528.1
OG0010050	Np004G2455400	XP_018493562.1, XP_018480039.1
OG0010051	Np004G2445500	XP_018449547.1, XP_018449553.1
OG0010052	Np004G2445200	XP_018489120.1, XP_018489384.1
OG0010053	Np004G2444900	XP_018441579.1
OG0010054	Np004G2440400	XP_018447873.1, XP_018447874.1
OG0010055	Np004G2437600	XP_018450416.1, XP_018450413.1, XP_018450417.1
OG0010056	Np004G2431400	XP_018470098.1, XP_018440583.1
OG0010057	Np004G2430100	XP_018434354.1
OG0010058	Np004G2427800	XP_018438255.1, XP_018451085.1
OG0010059	Np004G2429000	XP_018433228.1
OG0010060	Np004G2426000	XP_018442097.1, XP_018433842.1
OG0010061	Np004G2425300, Np004G2425200, Np004G2425700	XP_018449838.1, XP_018449913.1
OG0010062	Np004G2424800	XP_018468787.1, XP_018449353.1, XP_018449350.1
OG0010063	Np004G2098000	XP_018467946.1, XP_018477875.1
OG0010064	Np004G2419000	XP_018436897.1, XP_018435307.1, XP_018483526.1
OG0010065	Np004G2414400	XP_018441596.1, XP_018491103.1
OG0010066	Np004G2414200	XP_018491126.1, XP_018441597.1
OG0010067	Np004G2414000	XP_018472427.1, XP_018447860.1
OG0010068	Np004G2413700	XP_018437549.1, XP_018492097.1
OG0010069	Np004G2411300	XP_018479785.1, XP_018472471.1
OG0010070	Np004G2409000	XP_018448239.1, XP_018440558.1
OG0010071	Np004G2408700	XP_018438957.1, XP_018451694.1
OG0010072	Np004G2407400	XP_018438498.1, XP_018479445.1
OG0010073	Np004G2406800	XP_018469716.1, XP_018439370.1
OG0010074	Np004G2402700	XP_018438760.1, XP_018447314.1
OG0010076	Np004G2399600	XP_018449266.1
OG0010077	Np004G2399100	XP_018458476.1, XP_018470462.1
OG0010078	Np004G2398900	XP_018449559.1
OG0010079	Np004G2396900	XP_018439237.1
OG0010080	Np004G2396500	XP_018463606.1
OG0010081	Np007G3747800	XP_018465307.1, XP_018465253.1
OG0010082	Np004G2393300	XP_018438686.1
OG0010083	Np004G2390700	XP_018437409.1, XP_018450946.1, XP_018451549.1
OG0010084	Np004G2390200	XP_018466496.1, XP_018465080.1
OG0010085	Np004G2387000	XP_018448243.1
OG0010087	Np004G2383400	XP_018480199.1
OG0010088	Np004G2377100	XP_018433242.1
OG0010089	Np004G2383800	XP_018449792.1
OG0010089	Np004G2397200	XP_018454234.1
OG0010090	Np004G2375900	XP_018470236.1, XP_018447372.1
OG0010091	Np004G2373600	XP_018451519.1
OG0010092	Np004G2372100	XP_018468257.1, XP_018449165.1, XP_018447099.1
OG0010093	Np004G2371200	XP_018439972.1, XP_018449301.1, XP_018449171.1
OG0010094	Np004G2370600	XP_018441903.1, XP_018449153.1, XP_018451785.1
OG0010095	Np004G2369700	XP_018435901.1, XP_018439455.1
OG0010096	Np004G2367800	XP_018468163.1, XP_018441022.1
OG0010097	Np004G2364800	XP_018435384.1, XP_018449740.1, XP_018449728.1
OG0010098	Np004G2363800	XP_018487191.1, XP_018450585.1
OG0010099	Np004G2361400	XP_018493186.1, XP_018440215.1
OG0010100	Np004G2361200	XP_018493175.1, XP_018440213.1
OG0010101	Np004G2360800	XP_018438195.1, XP_018447444.1
OG0010102	Np004G2358900	XP_018469974.1, XP_018449678.1
OG0010103	Np004G2358100	XP_018490607.1, XP_018481347.1
OG0010104	Np004G2357200	XP_018437697.1, XP_018450528.1
OG0010105	Np004G2355800	XP_018449496.1, XP_018442616.1
OG0010106	Np004G2355500	XP_018438599.1, XP_018449346.1
OG0010107	Np004G2355000	XP_018433848.1, XP_018447989.1
OG0010108	Np004G2354900	XP_018462560.1, XP_018479456.1, XP_018479676.1
OG0010109	Np004G2353000	XP_018449765.1
OG0010110	Np004G2352900	XP_018439312.1
OG0010111	Np004G2348600	XP_018438023.1
OG0010112	Np004G2346000	XP_018447497.1
OG0010113	Np004G2345900	XP_018449793.1
OG0010114	Np004G2344100	XP_018437568.1, XP_018491291.1
OG0010115	Np004G2342800	XP_018437516.1, XP_018467286.1
OG0010116	Np004G2328500	XP_018448278.1
OG0010117	Np004G2328100	XP_018450347.1, XP_018468587.1
OG0010118	Np004G2327900	XP_018437369.1, XP_018442571.1, XP_018483669.1
OG0010119	Np001G0269700	XP_018439850.1, XP_018481470.1
OG0010120	Np004G2325200	XP_018437927.1, XP_018483714.1
OG0010121	Np004G2319700	XP_018451340.1, XP_018440321.1
OG0010122	Np004G2318500	XP_018441265.1
OG0010123	Np004G2318000	XP_018441704.1, XP_018434057.1
OG0010124	Np004G2311700, Np004G2311600	XP_018493024.1, XP_018491868.1
OG0010125	Np004G2309800	XP_018433798.1, XP_018435771.1
OG0010126	Np002G0832200	XP_018454697.1, XP_018462524.1
OG0010127	Np002G0833000	XP_018469045.1, XP_018453259.1
OG0010128	Np002G0833300	XP_018455476.1, XP_018455480.1
OG0010129	Np002G0835600	XP_018468908.1, XP_018444256.1
OG0010130	Np002G0847300	XP_018456148.1, XP_018452830.1
OG0010131	Np002G0851100	XP_018472134.1
OG0010132	Np002G0852300	XP_018458108.1, XP_018455048.1
OG0010133	Np002G0853900	XP_018452900.1, XP_018471528.1
OG0010134	Np002G0854000	XP_018465526.1, XP_018455910.1
OG0010135	Np002G0854100	XP_018452259.1, XP_018469441.1
OG0010136	Np002G0854200	XP_018456739.1, XP_018459185.1
OG0010137	Np002G0855600	XP_018459177.1, XP_018457513.1
OG0010138	Np002G0856200	XP_018452171.1, XP_018459187.1, XP_018459186.1
OG0010139	Np002G0860200	XP_018456275.1, XP_018442597.1
OG0010140	Np004G2061300	XP_018438652.1, XP_018447113.1
OG0010141	Np003G1751200, Np001G0432800, Np001G0423500	XP_018441724.1
OG0010142	Np004G2423800	XP_018484416.1
OG0010143	Np002G1231400	XP_018456325.1, XP_018462492.1
OG0010145	Np002G1213500	XP_018452283.1
OG0010146	Np002G1213400	XP_018457514.1, XP_018457336.1
OG0010147	Np002G1205300	XP_018454453.1
OG0010148	Np002G1198000	XP_018452300.1
OG0010149	Np004G2063300	XP_018461716.1
OG0010150	Np002G1185000	XP_018452285.1, XP_018433350.1
OG0010151	Np002G1182900	XP_018434943.1, XP_018458075.1
OG0010152	Np002G1182500	XP_018464023.1, XP_018437068.1, XP_018454960.1
OG0010153	Np002G1179000	XP_018458049.1, XP_018439489.1
OG0010154	Np002G1177900	XP_018455113.1
OG0010155	Np002G1177600	XP_018453013.1, XP_018441454.1
OG0010156	Np002G1171500	XP_018456057.1, XP_018463707.1, XP_018442048.1
OG0010157	Np002G1164700	XP_018438088.1, XP_018457368.1
OG0010158	Np002G1164400	XP_018436653.1
OG0010159	Np002G1157000	XP_018440731.1
OG0010160	Np002G1155900	XP_018436935.1, XP_018453316.1
OG0010161	Np002G1153800	XP_018433539.1
OG0010162	Np002G1147300	XP_018446497.1, XP_018440574.1
OG0010163	Np002G1144400	XP_018456300.1, XP_018454178.1
OG0010164	Np002G1138100	XP_018454294.1
OG0010165	Np002G1136100	XP_018463361.1, XP_018454177.1
OG0010167	Np003G1887300	XP_018453905.1, XP_018453907.1
OG0010168	Np002G1131700	XP_018457351.1, XP_018461255.1
OG0010169	Np002G1130900	XP_018455108.1, XP_018435150.1
OG0010170	Np002G1117300	XP_018437771.1, XP_018454171.1, XP_018455234.1, XP_018455229.1
OG0010171	Np005G3028100	XP_018469771.1, XP_018450802.1
OG0010172	Np002G1237600	XP_018451994.1, XP_018454281.1
OG0010173	Np002G1242200	XP_018453312.1, XP_018452046.1
OG0010174	Np002G1243000	XP_018456625.1
OG0010175	Np003G1846200, Np003G1753600	XP_018473471.1, XP_018474936.1
OG0010176	Np001G0344900	XP_018466934.1, XP_018455696.1
OG0010177	Np001G0342800	XP_018477801.1, XP_018459929.1
OG0010178	Np001G0342600	XP_018455603.1, XP_018459932.1
OG0010179	Np001G0321600	XP_018456259.1
OG0010180	Np001G0321700	XP_018439838.1, XP_018464925.1
OG0010181	Np001G0391200	XP_018457976.1
OG0010182	Np001G0391700, Np002G0933100	XP_018439032.1, XP_018482052.1
OG0010183	Np001G0423600	XP_018485020.1
OG0010184	Np001G0395800	XP_018436947.1, XP_018480685.1
OG0010185	Np001G0396300	XP_018455641.1, XP_018481166.1
OG0010186	Np005G2825700	XP_018468862.1, XP_018482360.1
OG0010187	Np003G1840300	XP_018455212.1
OG0010188	Np005G2752300	XP_018450973.1, XP_018470640.1
OG0010189	Np005G2749200	XP_018471913.1
OG0010190	Np005G2746400	XP_018470694.1, XP_018451166.1
OG0010192	Np004G1990000	XP_018469297.1, XP_018463021.1
OG0010193	Np004G1987200	XP_018464744.1, XP_018488098.1
OG0010194	Np004G1986500	XP_018458038.1, XP_018488158.1
OG0010195	Np004G1986300	XP_018489584.1, XP_018489531.1, XP_018458037.1
OG0010196	Np004G1983200	XP_018487076.1
OG0010197	Np002G0786400	XP_018445150.1, XP_018445149.1, XP_018461951.1
OG0010198	Np002G0786600	XP_018464094.1, XP_018443056.1, XP_018445404.1
OG0010199	Np005G2600900	XP_018483960.1, XP_018484301.1, XP_018466433.1
OG0010200	Np005G2601000	XP_018477147.1, XP_018483265.1, XP_018466432.1, XP_018472276.1
OG0010201	Np005G2602600	XP_018493586.1, XP_018493555.1
OG0010202	Np005G2603700	XP_018480215.1, XP_018450231.1
OG0010203	Np005G2604700	XP_018447628.1
OG0010204	Np005G2605000	XP_018480218.1, XP_018447271.1
OG0010205	Np005G2609200	XP_018450575.1, XP_018449394.1, XP_018483853.1
OG0010206	Np005G2612400	XP_018450458.1, XP_018451518.1, XP_018484168.1
OG0010207	Np005G2613500	XP_018444443.1, XP_018450461.1
OG0010209	Np005G2616400	XP_018477695.1, XP_018459475.1
OG0010210	Np005G2619200	XP_018449295.1, XP_018465842.1
OG0010211	Np005G2620200	XP_018481834.1, XP_018459490.1, XP_018469318.1
OG0010212	Np005G2620600	XP_018471773.1, XP_018450437.1
OG0010213	Np005G2621000	XP_018480429.1, XP_018472226.1
OG0010214	Np006G3513600	XP_018469094.1, XP_018459829.1, XP_018449517.1
OG0010215	Np005G2625600, Np005G2625700	XP_018447144.1
OG0010216	Np005G2625800	XP_018451319.1
OG0010217	Np005G2626000	XP_018451318.1, XP_018471431.1
OG0010218	Np005G2697900	XP_018469587.1, XP_018449698.1
OG0010219	Np005G2697100	XP_018453535.1, XP_018480866.1
OG0010220	Np005G2696200	XP_018485262.1
OG0010221	Np005G2694700	XP_018444530.1, XP_018444269.1
OG0010222	Np005G2693500	XP_018447405.1, XP_018449011.1
OG0010223	Np005G2691500	XP_018452375.1, XP_018480946.1
OG0010224	Np005G2690700	XP_018449607.1, XP_018449596.1, XP_018468644.1
OG0010225	Np005G2689000	XP_018449992.1, XP_018484536.1
OG0010226	Np005G3072900	XP_018471941.1, XP_018471942.1
OG0010228	Np005G2682300	XP_018451011.1, XP_018481512.1, XP_018469839.1, XP_018469852.1
OG0010229	Np005G2682000	XP_018451013.1, XP_018477855.1
OG0010230	Np005G2679900	XP_018470279.1, XP_018483965.1
OG0010231	Np005G2675800, Np005G2668100	XP_018451496.1, XP_018467205.1, XP_018470634.1
OG0010232	Np005G2673400	XP_018470491.1, XP_018449127.1
OG0010233	Np005G2672400	XP_018450397.1, XP_018450399.1, XP_018467834.1, XP_018471957.1
OG0010234	Np005G2660500	XP_018463778.1, XP_018472024.1
OG0010235	Np005G2660300	XP_018449549.1, XP_018468638.1
OG0010236	Np005G2657500	XP_018449255.1
OG0010237	Np005G2655800	XP_018469072.1, XP_018450164.1
OG0010238	Np005G2653500	XP_018470601.1
OG0010239	Np005G2652700	XP_018471130.1, XP_018449242.1
OG0010240	Np005G2648900	XP_018452964.1, XP_018469632.1, XP_018469562.1
OG0010241	Np005G2648400	XP_018450581.1
OG0010242	Np005G2648300	XP_018468010.1, XP_018480344.1, XP_018480345.1
OG0010243	Np005G2647800	XP_018468006.1, XP_018451802.1
OG0010244	Np004G2096900	XP_018474040.1
OG0010245	Np005G2647400	XP_018469622.1, XP_018450350.1
OG0010246	Np005G2631900	XP_018446879.1, XP_018468797.1
OG0010247	Np005G2700400	XP_018448072.1, XP_018471990.1
OG0010248	Np005G2699800	XP_018481190.1, XP_018459210.1
OG0010249	Np005G2699200	XP_018451898.1, XP_018471221.1
OG0010250	Np005G2630700	XP_018471357.1, XP_018478039.1
OG0010251	Np005G2630900	XP_018478038.1
OG0010252	Np005G2632000	XP_018468789.1, XP_018468783.1
OG0010253	Np005G2632400	XP_018468791.1, XP_018470263.1, XP_018481011.1
OG0010254	Np005G2633200	XP_018462200.1
OG0010255	Np005G2634400	XP_018458095.1, XP_018459243.1
OG0010256	Np005G2634600	XP_018459252.1
OG0010257	Np005G2635200	XP_018450160.1, XP_018477296.1
OG0010258	Np005G2635300	XP_018470812.1, XP_018483754.1
OG0010259	Np005G2635600	XP_018483753.1, XP_018465086.1
OG0010260	Np005G2635700	XP_018470816.1, XP_018448445.1, XP_018459258.1
OG0010261	Np007G3731600	XP_018462326.1
OG0010262	Np003G1727900	XP_018472300.1, XP_018462050.1
OG0010263	Np005G2641700	XP_018465843.1, XP_018471136.1
OG0010264	Np005G2642400	XP_018450922.1, XP_018465433.1, XP_018483648.1
OG0010265	Np005G2708100	XP_018463103.1, XP_018449393.1, XP_018465742.1
OG0010266	Np005G2712800	XP_018469720.1, XP_018457181.1, XP_018450351.1
OG0010267	Np005G2714000	XP_018471843.1
OG0010268	Np005G2714100	XP_018480922.1, XP_018458029.1
OG0010269	Np005G2716600	XP_018480623.1, XP_018468607.1
OG0010270	Np005G2716800	XP_018451801.1, XP_018472036.1
OG0010271	Np005G2716900	XP_018478864.1
OG0010272	Np005G2717900	XP_018447448.1, XP_018451542.1
OG0010273	Np005G2718700	XP_018449899.1, XP_018481434.1
OG0010274	Np005G2726700	XP_018460693.1, XP_018450249.1, XP_018467810.1
OG0010275	Np005G2727100	XP_018452504.1, XP_018483602.1
OG0010276	Np007G3858900	XP_018492599.1
OG0010277	Np007G3859400	XP_018434280.1, XP_018461770.1, XP_018460853.1
OG0010278	Np002G0820100	XP_018469631.1, XP_018457248.1
OG0010279	Np002G0822100	XP_018469343.1, XP_018457406.1, XP_018462928.1
OG0010280	Np002G0826400	XP_018457121.1, XP_018457125.1, XP_018453817.1
OG0010281	Np002G0827300	XP_018469986.1, XP_018454612.1
OG0010283	Np002G0830300	XP_018452536.1
OG0010284	Np002G0831000	XP_018446245.1, XP_018444200.1
OG0010285	Np002G0832100	XP_018452475.1, XP_018442404.1
OG0010286	Np004G2279600	XP_018438269.1
OG0010287	Np004G2279000	XP_018450979.1, XP_018492834.1
OG0010288	Np004G2274500	XP_018436860.1, XP_018448160.1
OG0010289	Np004G2266200	XP_018472912.1, XP_018435047.1
OG0010290	Np004G2258300	XP_018484274.1, XP_018434906.1
OG0010291	Np004G2246700	XP_018447325.1
OG0010292	Np004G2100800	XP_018437366.1
OG0010293	Np003G1868800	XP_018472159.1, XP_018475463.1
