Orthogroup	Noccaea_praecox	Cardamine_hirsuta
OG0009986	Np004G2554000	CARHR004180
OG0009987	Np004G2549000	CARHR004670
OG0009988	Np004G2548900	CARHR004680
OG0009989	Np004G2545300	CARHR004910
OG0009990	Np004G2544900	CARHR004940
OG0009991	Np004G2544500	CARHR004980, CARHR221140
OG0009992	Np004G2543500	CARHR005070
OG0009994	Np004G2537000, Np004G2282800	CARHR005580
OG0009996	Np004G2534700	CARHR005860
OG0009997	Np004G2533700	CARHR005990
OG0009998	Np004G2531600	CARHR006150
OG0009999	Np004G2531200	CARHR006180
OG0010000	Np004G2530800	CARHR006330
OG0010002	Np004G2521300	CARHR007170
OG0010003	Np004G2518800	CARHR007410
OG0010004	Np004G2514400	CARHR007760
OG0010005	Np004G2514000	CARHR007800
OG0010007	Np004G2511200, Np004G2332300	CARHR008050
OG0010008	Np004G2510300	CARHR008210
OG0010009	Np004G2510200	CARHR008220
OG0010010	Np004G2509100	CARHR008330
OG0010011	Np004G2508300	CARHR008390
OG0010012	Np004G2507300	CARHR008470
OG0010013	Np004G2507200	CARHR008480
OG0010014	Np004G2506600	CARHR008530
OG0010015	Np004G2101300	CARHR026870
OG0010016	Np004G2505900	CARHR008590
OG0010017	Np004G2505600, Np004G2129800	CARHR008620
OG0010018	Np004G2504700	CARHR008700
OG0010019	Np002G0986400	CARHR057080
OG0010020	Np004G2504100	CARHR008750
OG0010021	Np004G2503800	CARHR008770
OG0010022	Np004G2501600	CARHR008950
OG0010023	Np003G1350200	CARHR034380
OG0010024	Np004G2498300	CARHR009280
OG0010025	Np004G2497800	CARHR009330
OG0010026	Np002G1115100	CARHR009370
OG0010027	Np004G2496600	CARHR009500
OG0010028	Np004G2496400	CARHR009510
OG0010029	Np004G2482600	CARHR010640
OG0010030	Np004G2480400	CARHR010820
OG0010031	Np004G2480100	CARHR010830
OG0010032	Np004G2480000	CARHR010840
OG0010033	Np004G2479100	CARHR010930
OG0010034	Np004G2478600	CARHR010980
OG0010035	Np004G2477500	CARHR151850
OG0010036	Np004G2477300	CARHR011110, CARHR051920
OG0010037	Np001G0328100	CARHR290530
OG0010038	Np004G2474700	CARHR011330
OG0010039	Np004G2464700, Np004G2474500	CARHR011370
OG0010040	Np004G2470300	CARHR011630
OG0010041	Np004G2470100	CARHR011640
OG0010042	Np004G2468500	CARHR011800, CARHR011810
OG0010043	Np004G2467600, Np004G2467300	CARHR011890
OG0010044	Np002G1188400, Np002G1188500	CARHR050470
OG0010045	Np004G2465000	CARHR012030
OG0010046	Np004G2462800	CARHR012150
OG0010047	Np004G2462700	CARHR012160
OG0010048	Np004G2460900	CARHR012250
OG0010049	Np004G2457400	CARHR012500
OG0010050	Np004G2455400	CARHR012650
OG0010051	Np004G2445500	CARHR013290
OG0010052	Np004G2445200	CARHR013320
OG0010053	Np004G2444900	CARHR013350
OG0010054	Np004G2440400	CARHR013650
OG0010055	Np004G2437600	CARHR013720
OG0010056	Np004G2431400	CARHR014140
OG0010057	Np004G2430100	CARHR014240
OG0010058	Np004G2427800	CARHR014450
OG0010059	Np004G2429000	CARHR014310
OG0010060	Np004G2426000	CARHR014610
OG0010061	Np004G2425300, Np004G2425200, Np004G2425700	CARHR014640
OG0010062	Np004G2424800	CARHR014690
OG0010063	Np004G2098000	CARHR118360
OG0010064	Np004G2419000	CARHR015130
OG0010065	Np004G2414400	CARHR015490
OG0010066	Np004G2414200	CARHR015530
OG0010067	Np004G2414000	CARHR015550
OG0010068	Np004G2413700	CARHR015580
OG0010069	Np004G2411300	CARHR015770
OG0010070	Np004G2409000	CARHR015970
OG0010071	Np004G2408700	CARHR016000
OG0010072	Np004G2407400	CARHR016110
OG0010073	Np004G2406800	CARHR016170
OG0010074	Np004G2402700	CARHR016470
OG0010076	Np004G2399600	CARHR016800
OG0010077	Np004G2399100	CARHR016850
OG0010078	Np004G2398900	CARHR016860
OG0010079	Np004G2396900	CARHR016980
OG0010080	Np004G2396500	CARHR017010
OG0010081	Np007G3747800	CARHR072610
OG0010082	Np004G2393300	CARHR017350
OG0010083	Np004G2390700	CARHR017650
OG0010084	Np004G2390200	CARHR017720
OG0010085	Np004G2387000	CARHR017980
OG0010086	Np002G0818100	CARHR065800
OG0010087	Np004G2383400	CARHR018270
OG0010088	Np004G2377100	CARHR018770, CARHR018760
OG0010089	Np004G2383800	CARHR018730, CARHR011770
OG0010090	Np004G2375900	CARHR018870
OG0010091	Np004G2373600	CARHR019070
OG0010092	Np004G2372100	CARHR019200
OG0010093	Np004G2371200	CARHR019260
OG0010094	Np004G2370600	CARHR019300
OG0010095	Np004G2369700	CARHR019380
OG0010096	Np004G2367800	CARHR019540
OG0010097	Np004G2364800	CARHR019810
OG0010098	Np004G2363800	CARHR019870
OG0010099	Np004G2361400	CARHR019990
OG0010100	Np004G2361200	CARHR020020
OG0010101	Np004G2360800	CARHR020050
OG0010102	Np004G2358900	CARHR020160
OG0010103	Np004G2358100	CARHR020220
OG0010104	Np004G2357200	CARHR020310
OG0010105	Np004G2355800	CARHR020410
OG0010106	Np004G2355500	CARHR020440
OG0010107	Np004G2355000	CARHR020470
OG0010109	Np004G2353000	CARHR020680
OG0010110	Np004G2352900	CARHR020690
OG0010111	Np004G2348600	CARHR021100
OG0010112	Np004G2346000	CARHR021280
OG0010113	Np004G2345900	CARHR021290
OG0010114	Np004G2344100	CARHR021450
OG0010115	Np004G2342800	CARHR021560
OG0010116	Np004G2328500	CARHR022360
OG0010117	Np004G2328100	CARHR022380
OG0010118	Np004G2327900	CARHR022390
OG0010119	Np001G0269700	CARHR144190
OG0010120	Np004G2325200	CARHR022620
OG0010121	Np004G2319700	CARHR022990
OG0010122	Np004G2318500	CARHR023070
OG0010123	Np004G2318000	CARHR023080
OG0010124	Np004G2311700, Np004G2311600	CARHR023350
OG0010125	Np004G2309800	CARHR023470
OG0010126	Np002G0832200	CARHR064750
OG0010127	Np002G0833000	CARHR064680
OG0010128	Np002G0833300	CARHR290890
OG0010129	Np002G0835600	CARHR291120
OG0010130	Np002G0847300	CARHR063950
OG0010131	Np002G0851100	CARHR063780
OG0010132	Np002G0852300	CARHR063710
OG0010133	Np002G0853900	CARHR063600
OG0010134	Np002G0854000	CARHR063590
OG0010135	Np002G0854100	CARHR063580
OG0010136	Np002G0854200	CARHR063540
OG0010137	Np002G0855600	CARHR063400
OG0010138	Np002G0856200	CARHR063350
OG0010139	Np002G0860200	CARHR063100
OG0010140	Np004G2061300	CARHR032600
OG0010141	Np003G1751200, Np001G0432800, Np001G0423500	CARHR054440
OG0010142	Np004G2423800	CARHR181830
OG0010143	Np002G1231400	CARHR047420
OG0010145	Np002G1213500	CARHR048620
OG0010146	Np002G1213400	CARHR048630
OG0010147	Np002G1205300	CARHR049250
OG0010148	Np002G1198000	CARHR049750
OG0010149	Np004G2063300	CARHR032780
OG0010150	Np002G1185000	CARHR050690
OG0010151	Np002G1182900	CARHR050770
OG0010152	Np002G1182500	CARHR050790
OG0010153	Np002G1179000	CARHR051300
OG0010154	Np002G1177900	CARHR051340
OG0010155	Np002G1177600	CARHR051390
OG0010156	Np002G1171500	CARHR051990
OG0010157	Np002G1164700	CARHR051680
OG0010158	Np002G1164400	CARHR052290, CARHR052300
OG0010159	Np002G1157000	CARHR260750, CARHR052770
OG0010160	Np002G1155900	CARHR052890
OG0010161	Np002G1153800	CARHR052990
OG0010162	Np002G1147300	CARHR053360
OG0010163	Np002G1144400	CARHR053580
OG0010164	Np002G1138100	CARHR283980, CARHR284110
OG0010165	Np002G1136100	CARHR284140
OG0010167	Np003G1887300	CARHR249110
OG0010168	Np002G1131700	CARHR053800
OG0010169	Np002G1130900	CARHR053920
OG0010170	Np002G1117300	CARHR054730
OG0010171	Np005G3028100	CARHR222300
OG0010172	Np002G1237600	CARHR046850
OG0010173	Np002G1242200	CARHR046560
OG0010174	Np002G1243000	CARHR046520, CARHR046530
OG0010175	Np003G1846200	CARHR259330
OG0010176	Np001G0344900	CARHR174850
OG0010177	Np001G0342800	CARHR174720
OG0010178	Np001G0342600	CARHR174700
OG0010179	Np001G0321600	CARHR173630
OG0010180	Np001G0321700	CARHR173620
OG0010181	Np001G0391200	CARHR178170
OG0010182	Np001G0391700, Np002G0933100	CARHR178200
OG0010183	Np001G0423600	CARHR181640, CARHR181700
OG0010184	Np001G0395800	CARHR178560
OG0010185	Np001G0396300	CARHR178600
OG0010186	Np005G2825700	CARHR231710
OG0010187	Np003G1840300	CARHR252540
OG0010188	Np005G2752300	CARHR237150
OG0010189	Np005G2749200	CARHR237510
OG0010190	Np005G2746400	CARHR237730
OG0010192	Np004G1990000	CARHR038760
OG0010193	Np004G1987200	CARHR038920
OG0010194	Np004G1986500	CARHR039000
OG0010195	Np004G1986300	CARHR039050
OG0010196	Np004G1983200	CARHR039370, CARHR039360, CARHR039340
OG0010197	Np002G0786400	CARHR068270
OG0010198	Np002G0786600	CARHR068250
OG0010199	Np005G2600900	CARHR294030
OG0010200	Np005G2601000	CARHR294060
OG0010201	Np005G2602600	CARHR294160
OG0010202	Np005G2603700	CARHR294250
OG0010203	Np005G2604700	CARHR294340
OG0010204	Np005G2605000	CARHR294350
OG0010205	Np005G2609200	CARHR247810
OG0010206	Np005G2612400	CARHR247540
OG0010207	Np005G2613500	CARHR247430
OG0010208	Np005G2614500	CARHR247360
OG0010209	Np005G2616400	CARHR247260
OG0010210	Np005G2619200	CARHR246980
OG0010211	Np005G2620200	CARHR246910
OG0010212	Np005G2620600	CARHR246860
OG0010213	Np005G2621000	CARHR246820
OG0010214	Np006G3513600	CARHR246520
OG0010215	Np005G2625600, Np005G2625700	CARHR246480
OG0010216	Np005G2625800	CARHR246470
OG0010217	Np005G2626000	CARHR246450
OG0010218	Np005G2697900	CARHR246200
OG0010219	Np005G2697100	CARHR246120
OG0010220	Np005G2696200	CARHR246050
OG0010221	Np005G2694700	CARHR245910
OG0010222	Np005G2693500	CARHR245830
OG0010223	Np005G2691500	CARHR245700
OG0010224	Np005G2690700	CARHR245630
OG0010225	Np005G2689000	CARHR245530
OG0010226	Np005G3072900	CARHR220550
OG0010227	Np005G2684600	CARHR245100
OG0010228	Np005G2682300	CARHR244870
OG0010229	Np005G2682000	CARHR289500
OG0010230	Np005G2679900	CARHR244700
OG0010231	Np005G2675800, Np005G2668100	CARHR244380
OG0010232	Np005G2673400	CARHR244170
OG0010233	Np005G2672400	CARHR244100
OG0010234	Np005G2660500	CARHR243550
OG0010235	Np005G2660300	CARHR243510
OG0010236	Np005G2657500	CARHR243340
OG0010237	Np005G2655800	CARHR243210
OG0010238	Np005G2653500	CARHR243030
OG0010239	Np005G2652700	CARHR242970
OG0010240	Np005G2648900	CARHR242880
OG0010241	Np005G2648400	CARHR242770
OG0010242	Np005G2648300	CARHR242760
OG0010243	Np005G2647800	CARHR242310
OG0010244	Np004G2096900	CARHR026520
OG0010245	Np005G2647400	CARHR242340
OG0010246	Np005G2631900	CARHR241070
OG0010247	Np005G2700400	CARHR240570
OG0010248	Np005G2699800	CARHR240620
OG0010249	Np005G2699200	CARHR240680
OG0010250	Np005G2630700	CARHR240940
OG0010251	Np005G2630900	CARHR240960
OG0010252	Np005G2632000	CARHR241100
OG0010253	Np005G2632400	CARHR241140
OG0010254	Np005G2633200	CARHR241210
OG0010255	Np005G2634400	CARHR241380
OG0010256	Np005G2634600	CARHR241400
OG0010257	Np005G2635200	CARHR241460
OG0010258	Np005G2635300	CARHR241470
OG0010259	Np005G2635600	CARHR241500
OG0010260	Np005G2635700	CARHR241510
OG0010262	Np003G1727900	CARHR257950
OG0010263	Np005G2641700	CARHR242080
OG0010264	Np005G2642400	CARHR242140
OG0010265	Np005G2708100	CARHR240070
OG0010266	Np005G2712800	CARHR239750
OG0010267	Np005G2714000	CARHR239650
OG0010269	Np005G2716600	CARHR239440
OG0010270	Np005G2716800	CARHR239420
OG0010271	Np005G2716900	CARHR239410
OG0010272	Np005G2717900	CARHR239310
OG0010273	Np005G2718700	CARHR239250
OG0010274	Np005G2726700	CARHR238780
OG0010275	Np005G2727100	CARHR238710
OG0010276	Np007G3858900	CARHR099990
OG0010277	Np007G3859400	CARHR100050
OG0010278	Np002G0820100	CARHR065640
OG0010279	Np002G0822100	CARHR065520
OG0010280	Np002G0826400	CARHR065190
OG0010281	Np002G0827300	CARHR065090
OG0010283	Np002G0830300	CARHR064900
OG0010284	Np002G0831000	CARHR064850
OG0010285	Np002G0832100	CARHR064770
OG0010286	Np004G2279600	CARHR024800
OG0010287	Np004G2279000	CARHR024850
OG0010288	Np004G2274500	CARHR024980, CARHR024970
OG0010289	Np004G2266200	CARHR025210
OG0010290	Np004G2258300	CARHR025490
OG0010291	Np004G2246700	CARHR025720
OG0010292	Np004G2100800	CARHR026910
OG0010293	Np003G1868800	CARHR250480
OG0010294	Np003G1868900	CARHR250470
OG0010295	Np001G0477500, Np003G1869300	CARHR250430
OG0010296	Np003G1869500	CARHR250410
OG0010297	Np003G1870100	CARHR250340
OG0010298	Np003G1870800	CARHR250290
OG0010299	Np003G1871800	CARHR249620
OG0010300	Np003G1872000	CARHR249640
OG0010301	Np003G1874700, Np003G1875400	CARHR249820
OG0010302	Np001G0199000	CARHR292560
OG0010303	Np003G1876700	CARHR249980
OG0010304	Np003G1879400	CARHR250200
OG0010305	Np003G1879700	CARHR250210
OG0010307	Np003G1884200	CARHR249250
OG0010308	Np007G3831800, Np003G1888100	CARHR249050
OG0010309	Np003G1888700	CARHR249010
OG0010310	Np003G1890800	CARHR248910
OG0010311	Np003G1891400	CARHR248800
OG0010312	Np003G1891500	CARHR248790
OG0010313	Np003G1891700	CARHR288840, CARHR248760
OG0010314	Np003G1892100	CARHR248720
OG0010315	Np003G1892900	CARHR248590
OG0010316	Np003G1895500	CARHR248390
OG0010317	Np006G3488200	CARHR171470
OG0010318	Np006G3712600	CARHR114580, CARHR111870
OG0010319	Np006G3712000	CARHR111910
OG0010320	Np004G2097900	CARHR026620
OG0010321	Np004G2090700	CARHR025930
OG0010322	Np004G2089000	CARHR025800
OG0010324	Np005G2793200	CARHR233930
OG0010325	Np005G2786300	CARHR234570
OG0010326	Np005G2786200	CARHR234580
OG0010327	Np005G2784900	CARHR234730
OG0010328	Np005G2781400	CARHR234980
OG0010329	Np005G2780000	CARHR235110
OG0010330	Np005G2779800	CARHR235130
OG0010331	Np005G2779500	CARHR235160
OG0010332	Np005G2776600	CARHR235200
OG0010334	Np005G2767400	CARHR235910, CARHR228840
OG0010335	Np005G2766700	CARHR235970
OG0010336	Np005G2766300	CARHR236000
OG0010337	Np001G0241700	CARHR146040
OG0010338	Np001G0241100	CARHR146120
OG0010339	Np001G0239500	CARHR146230
OG0010340	Np001G0236800	CARHR146580
OG0010341	Np004G2580200, Np004G2583600	CARHR000950, CARHR001510
OG0010343	Np004G2359200	CARHR247530
OG0010345	Np004G2305300	CARHR023710
OG0010346	Np004G2091800	CARHR026040
OG0010347	Np004G2094600	CARHR026310
OG0010349	Np003G1577000	CARHR166940
OG0010350	Np004G1958100	CARHR041280
OG0010351	Np007G4054900	CARHR089300
OG0010352	Np004G1923200	CARHR044190
OG0010361	Np002G0824700	CARHR065390
OG0010362	Np002G0808300	CARHR066710
OG0010363	Np007G4151600	CARHR082360
OG0010364	Np007G4089300	CARHR050200, CARHR050190, CARHR050180, CARHR087020, CARHR151140
OG0010365	Np007G4064700	CARHR088720
OG0010367	Np001G0116400, Np004G2594900	CARHR174940, CARHR174930
OG0010368	Np006G3692100	CARHR113420, CARHR113430
OG0010369	Np006G3689000	CARHR113660
OG0010371	Np006G3655800	CARHR117460
OG0010372	Np006G3655100	CARHR117310
OG0010374	Np006G3639900	CARHR116020
OG0010377	Np001G0566800, Np006G3398300	CARHR130160
OG0010378	Np006G3348300, Np006G3348500	CARHR133540, CARHR184260, CARHR133550
OG0010379	Np007G3937900	CARHR093460, CARHR219050
OG0010379	Np005G3058300	CARHR210680, CARHR210550, CARHR210590, CARHR210410
OG0010381	Np002G0833500, Np002G0833700	CARHR142310, CARHR142320, CARHR253990
OG0010382	Np001G0263700	CARHR144510
OG0010383	Np001G0233300	CARHR146830
OG0010384	Np001G0205200	CARHR149090, CARHR149080
OG0010385	Np001G0194900	CARHR255770, CARHR151840
OG0010386	Np001G0492500	CARHR157420
OG0010387	Np001G0512400	CARHR159110
OG0010388	Np001G0560300	CARHR163020
OG0010389	Np005G2645000	CARHR186750, CARHR167420
OG0010390	Np003G1410100	CARHR199230
OG0010391	Np003G1511300	CARHR190620
OG0010392	Np001G0159000	CARHR185460
OG0010395	Np005G2800100	CARHR233350
OG0010396	Np005G2826200	CARHR231660
OG0010398	Np006G3218800	CARHR229100
OG0010399	Np005G2897000	CARHR226360
OG0010400	Np005G2958800	CARHR223880
OG0010402	Np005G3058000	CARHR220470
OG0010404	Np005G3127700, Np005G3127600	CARHR214710
OG0010405	Np005G3193500	CARHR212950
OG0010406	Np005G3198400	CARHR272980
OG0010407	Np001G0420800	CARHR181240
OG0010408	Np001G0429500	CARHR184540
OG0010409	Np001G0177200	CARHR183730, CARHR183740, CARHR183710
OG0010410	Np001G0171200	CARHR182920
OG0010411	Np001G0166000	CARHR182340
OG0010412	Np001G0165100	CARHR182230
OG0010413	Np003G1745400	CARHR258800
OG0010414	Np003G1846000	CARHR264190
OG0010415	Np003G1670800	CARHR264930
OG0010416	Np003G1657000	CARHR265480
OG0010417	Np003G1646600	CARHR265910
OG0010418	Np003G1562600	CARHR271010
OG0010419	Np001G0007700	CARHR281210
OG0010421	Np005G2995000	CARHR222940
OG0010421	Np006G3400600	CARHR129980
OG0010422	Np004G2100400	CARHR026960
OG0010423	Np003G1642900	CARHR266300
OG0010424	Np005G2762400, Np005G2745400, Np005G2747000	CARHR289140
OG0010426	Np001G0192500	CARHR152090
OG0010437	Np005G2732300	CARHR238380
OG0010438	Np005G2732000	CARHR238410
OG0010439	Np005G2731500	CARHR238430
OG0010440	Np005G2731300	CARHR238450
OG0010441	Np005G2729300	CARHR238530
OG0010442	Np005G2728600	CARHR238600
OG0010443	Np006G3632300	CARHR115430
OG0010444	Np005G2842500	CARHR230180
OG0010445	Np001G0463800	CARHR155180
OG0010446	Np001G0492100	CARHR157400
OG0010447	Np001G0490500	CARHR157330
OG0010448	Np001G0487700	CARHR157230
OG0010450	Np001G0479300	CARHR156700
OG0010451	Np001G0481000	CARHR156880
OG0010452	Np001G0481900	CARHR156920
OG0010453	Np001G0476600	CARHR156490
OG0010454	Np001G0297900	CARHR143680
OG0010455	Np001G0267000	CARHR144270
OG0010456	Np001G0258600	CARHR144880
OG0010457	Np001G0263100	CARHR144560
OG0010458	Np001G0265600	CARHR292390, CARHR144390
OG0010459	Np005G3176400	CARHR261580
OG0010460	Np005G3174100	CARHR261730
OG0010461	Np003G1455500	CARHR195050
OG0010462	Np003G1452200	CARHR195330
OG0010463	Np003G1451700	CARHR195380
OG0010464	Np003G1449800	CARHR195560
OG0010465	Np003G1448700	CARHR195660
OG0010466	Np003G1448300	CARHR195710
OG0010467	Np003G1447300	CARHR195810
OG0010468	Np003G1446400	CARHR195870
OG0010469	Np003G1444000	CARHR195990
OG0010470	Np004G2527600	CARHR006580
OG0010471	Np003G1438800	CARHR196460
OG0010472	Np003G1438100	CARHR196520
OG0010473	Np003G1436200	CARHR196710
OG0010474	Np003G1435900	CARHR196730
OG0010475	Np003G1434600	CARHR196880
OG0010476	Np003G1432300	CARHR113410, CARHR152480, CARHR197120
OG0010477	Np003G1431900	CARHR197140
OG0010478	Np003G1430700	CARHR197250
OG0010479	Np006G3416300	CARHR128900
OG0010480	Np003G1423800	CARHR197870
OG0010481	Np003G1423600	CARHR197890
OG0010482	Np003G1419700	CARHR198220
OG0010483	Np002G0777400	CARHR053450, CARHR198440, CARHR069030
OG0010485	Np003G1416600	CARHR198580
OG0010486	Np003G1416300	CARHR198610
OG0010487	Np003G1415700	CARHR198680
OG0010488	Np005G3066300	CARHR219920
OG0010489	Np003G1412500	CARHR198970
OG0010490	Np003G1407800	CARHR199530
OG0010491	Np003G1406700	CARHR199630
OG0010492	Np003G1406600	CARHR199640
OG0010493	Np003G1406500	CARHR199650
OG0010494	Np003G1405400	CARHR199740
OG0010495	Np003G1405000	CARHR199780
OG0010496	Np003G1403400	CARHR199920
OG0010497	Np003G1402800	CARHR199970
OG0010498	Np003G1399300	CARHR200270
OG0010499	Np003G1399200	CARHR200280
OG0010500	Np003G1396800	CARHR200460
OG0010501	Np003G1395800	CARHR200540
OG0010502	Np003G1616400, Np007G3857100	CARHR266950
OG0010503	Np003G1395300	CARHR200600
OG0010504	Np002G0853100	CARHR284310
OG0010505	Np003G1391400	CARHR200820
OG0010506	Np003G1391000	CARHR200870
OG0010507	Np003G1389900	CARHR200990
OG0010508	Np003G1389600	CARHR201020
OG0010509	Np003G1385300	CARHR201330
OG0010511	Np003G1384100	CARHR201510
OG0010512	Np003G1382000	CARHR201670
OG0010513	Np003G1381400	CARHR201710
OG0010514	Np003G1380900	CARHR201770
OG0010515	Np003G1377300	CARHR202140
OG0010516	Np003G1373600	CARHR202330
OG0010517	Np003G1372900	CARHR202370
OG0010518	Np003G1372700	CARHR202390
OG0010519	Np003G1367800	CARHR202850
OG0010520	Np003G1367300	CARHR202890
OG0010521	Np003G1366400	CARHR202980
OG0010522	Np003G1363600	CARHR203190
OG0010523	Np003G1360700	CARHR203550
OG0010524	Np003G1359800	CARHR203650
OG0010525	Np003G1358400	CARHR203790, CARHR069350
OG0010526	Np003G1357200	CARHR203900
OG0010527	Np003G1355300, Np003G1356100	CARHR203980
OG0010528	Np003G1354900	CARHR204030
OG0010529	Np007G3885800	CARHR102200
OG0010530	Np007G3820700	CARHR097680
OG0010531	Np003G1348800	CARHR204500
OG0010532	Np003G1348600	CARHR204520
OG0010533	Np003G1348100	CARHR204580
OG0010534	Np003G1347400	CARHR204640
OG0010535	Np003G1347100, Np005G2690400	CARHR204650
OG0010536	Np003G1342100	CARHR205140
OG0010537	Np003G1341100	CARHR205230
OG0010538	Np003G1338100	CARHR205380
OG0010539	Np003G1335700	CARHR205550
OG0010540	Np003G1859000	CARHR251290
OG0010541	Np003G1858500	CARHR251310
OG0010542	Np003G1857600	CARHR251380
OG0010543	Np003G1856000	CARHR251570
OG0010544	Np003G1855900	CARHR251590
OG0010545	Np003G1855800	CARHR251580
OG0010546	Np003G1855400	CARHR251620
OG0010547	Np003G1854100	CARHR251720
OG0010548	Np003G1853700	CARHR251750
OG0010549	Np005G2812000	CARHR232500
OG0010550	Np005G2812500	CARHR232470
OG0010552	Np005G2816400	CARHR232170
OG0010553	Np006G3616500	CARHR119210, CARHR119110
OG0010554	Np006G3615900	CARHR119150
OG0010555	Np006G3615300	CARHR119330
OG0010557	Np006G3607700	CARHR120040
OG0010558	Np006G3580500	CARHR120270
OG0010559	Np006G3582000, Np006G3582300, Np006G3581500	CARHR120460
OG0010560	Np006G3583700, Np005G3169400, Np005G3169300	CARHR120500
