Orthogroup	Noccaea_praecox	Euclidium_syriacum
OG0007544	Np002G0784800	ESY2_g35975_DN3_SP8_c0.t1
OG0007545	Np007G3759600	ESY11_g54025_DN3_SP1_c0.t1
OG0007546	Np007G3758600	ESY11_g54044_DN3_SP0_c0.t1
OG0007547	Np007G3758300	ESY11_g54045_DN3_SP5_c0.t1
OG0007548	Np007G3754400	ESY11_g54112_DN3_SP7_c0.t1
OG0007549	Np001G0510700	ESY1_g9820_DN3_SP5_c0.t1
OG0007550	Np001G0510600	ESY1_g9817_DN3_SP0_c0.t1
OG0007551	Np001G0510000	ESY1_g9808_DN3_SP2_c0.t1
OG0007552	Np003G1632000	ESY6_g47888_DN2_SP0_c0.t1
OG0007553	Np003G1631600	ESY6_g47881_DN3_SP0_c0.t1
OG0007554	Np001G0474900	ESY1_g8599_DN3_SP6_c0.t1, ESY6_g49356_DN3_SP0_c0.t1
OG0007556	Np004G1906200	ESY2_g36362_DN3_SP8_c0.t1, ESY2_g36368_DN1_SP0_c0.t1
OG0007557	Np001G0282000	ESY16_g62463_DN3_SP3_c0.t1, ESY10_g14657_DN3_SP5_c0.t1
OG0007558	Np004G1912800	ESY2_g36274_DN3_SP0_c0.t1
OG0007559	Np004G1914300	ESY2_g36262_DN3_SP0_c0.t1
OG0007560	Np004G1914900	ESY2_g36255_DN3_SP0_c0.t1
OG0007561	Np004G1918400	ESY2_g36225_DN3_SP0_c0.t1
OG0007562	Np004G1922900	ESY2_g36196_DN3_SP0_c0.t1
OG0007563	Np004G1930300	ESY2_g36903_DN3_SP7_c0.t1
OG0007564	Np004G1932300	ESY2_g36911_DN3_SP4_c0.t1
OG0007565	Np004G1936200	ESY2_g36971_DN3_SP4_c0.t1
OG0007566	Np006G3396300	ESY9_g44170_DN3_SP4_c0.t1
OG0007567	Np006G3393900	ESY9_g44270_DN3_SP0_c0.t1
OG0007568	Np006G3393100	ESY9_g44324_DN3_SP8_c0.t1
OG0007569	Np001G0447300	ESY1_g7585_DN3_SP8_c0.t1
OG0007570	Np001G0442100	ESY1_g6949_DN3_SP8_c0.t1
OG0007571	Np003G1736400	ESY9_g44379_DN2_SP0_c0.t1, ESY15_g65317_DN3_SP6_c0.t1
OG0007572	Np003G1728500	ESY9_g42980_DN3_SP0_c0.t1
OG0007573	Np003G1646500, Np003G1648900	ESY6_g47168_DN3_SP0_c7.t1
OG0007574	Np003G1645900	ESY6_g47192_DN3_SP0_c0.t1
OG0007575	Np003G1645500	ESY6_g47202_DN3_SP5_c0.t1, ESY6_g47193_DN2_SP0_c0.t1
OG0007576	Np003G1644800	ESY6_g47218_DN3_SP8_c0.t1
OG0007577	Np003G1746700	ESY15_g65183_DN3_SP8_c0.t1
OG0007578	Np003G1729900	ESY24_g33123_DN3_SP0_c0.t1
OG0007579	Np005G3094100	ESY2_g34311_DN3_SP0_c0.t1
OG0007580	Np005G3100000	ESY4_g26146_DN3_SP0_c0.t1, ESY17_g39819_DN3_SP0_c0.t1
OG0007581	Np005G3101600	ESY17_g39839_DN3_SP6_c0.t1
OG0007582	Np005G3074300	ESY17_g39808_DN3_SP0_c0.t1
OG0007583	Np005G3083000	ESY3_g30550_DN2_SP0_c0.t1, ESY17_g39141_DN2_SP0_c0.t1
OG0007584	Np005G3084600	ESY17_g39948_DN3_SP1_c0.t1
OG0007586	Np005G3092800	ESY5_g2772_DN3_SP0_c0.t1
OG0007587	Np005G3070700	ESY7_g19106_DN3_SP0_c0.t1
OG0007588	Np005G3056700	ESY28_g55051_DN3_SP0_c0.t1
OG0007589	Np005G3056600	ESY28_g55052_DN3_SP8_c0.t1
OG0007590	Np005G3048500	ESY7_g18343_DN3_SP0_c0.t1
OG0007591	Np005G3043500, Np004G2018500	ESY22_g40797_DN3_SP0_c0.t1
OG0007592	Np005G3042600	ESY22_g40826_DN3_SP2_c0.t1
OG0007593	Np005G3040900	ESY22_g40866_DN2_SP0_c0.t1
OG0007594	Np005G3035800	ESY22_g41054_DN3_SP2_c0.t1
OG0007595	Np005G3034500	ESY22_g41123_DN2_SP0_c0.t1
OG0007598	Np002G0816200	ESY2_g35878_DN3_SP8_c0.t1
OG0007599	Np002G0814800	ESY2_g35888_DN3_SP7_c0.t1
OG0007600	Np002G0812300	ESY2_g35924_DN3_SP6_c0.t1
OG0007601	Np002G0812200	ESY2_g35925_DN3_SP4_c0.t1
OG0007602	Np002G0802500	ESY2_g34882_DN3_SP0_c0.t1
OG0007603	Np002G0802300	ESY2_g34885_DN3_SP8_c0.t1
OG0007604	Np002G0791700	ESY2_g34974_DN3_SP0_c0.t1
OG0007605	Np002G0791400	ESY2_g34979_DN3_SP8_c0.t1
OG0007606	Np002G0789400	ESY2_g35003_DN3_SP2_c0.t1
OG0007607	Np002G0890100	ESY2_g34451_DN3_SP0_c8.t1
OG0007608	Np005G2704200	ESY4_g25249_DN3_SP0_c0.t1
OG0007609	Np002G0879400	ESY2_g34392_DN3_SP0_c0.t1
OG0007610	Np002G0876600	ESY2_g35353_DN3_SP0_c0.t1
OG0007611	Np005G2763600	ESY5_g5173_DN3_SP1_c0.t1, ESY4_g24016_DN3_SP0_c0.t1
OG0007612	Np005G2763300	ESY7_g19302_DN3_SP0_c0.t1, ESY7_g19236_DN3_SP0_c0.t1
OG0007613	Np005G2761600	ESY4_g24127_DN3_SP2_c0.t1
OG0007614	Np005G2759900	ESY4_g24165_DN3_SP8_c0.t1
OG0007615	Np005G2753800	ESY4_g24303_DN3_SP0_c18.t1
OG0007616	Np003G1644500	ESY6_g47228_DN2_SP0_c0.t1
OG0007617	Np001G0225500	ESY10_g13928_DN3_SP6_c0.t1
OG0007618	Np001G0527100	ESY1_g10100_DN3_SP5_c0.t1
OG0007619	Np002G1228300	ESY2_g33448_DN3_SP4_c0.t1
OG0007620	Np002G1234900	ESY2_g33361_DN3_SP0_c0.t1
OG0007621	Np005G3162300	ESY8_g60515_DN3_SP1_c0.t1
OG0007622	Np005G3163200	ESY8_g60509_DN3_SP0_c0.t1
OG0007623	Np001G0188300	ESY2_g34581_DN3_SP8_c0.t1
OG0007624	Np001G0436500	ESY1_g6212_DN1_SP0_c0.t1, ESY1_g6219_DN2_SP0_c0.t1
OG0007625	Np001G0164100	ESY12_g51322_DN3_SP6_c0.t1
OG0007626	Np001G0210800	ESY10_g13724_DN3_SP1_c0.t1
OG0007627	Np001G0213500	ESY10_g13763_DN3_SP7_c0.t1
OG0007628	Np001G0219900	ESY10_g13877_DN3_SP4_c0.t1
OG0007629	Np001G0222000	ESY10_g13860_DN2_SP0_c0.t1
OG0007630	Np001G0222300	ESY10_g13842_DN3_SP4_c0.t1
OG0007631	Np001G0226100	ESY10_g13943_DN3_SP8_c0.t1
OG0007633	Np003G1705900, Np003G1711100	ESY11_g52348_DN3_SP0_c0.t1
OG0007635	Np002G0861800	ESY2_g35471_DN3_SP3_c0.t1
OG0007636	Np002G0862800	ESY2_g35466_DN3_SP0_c0.t1, ESY2_g35464_DN3_SP8_c0.t1
OG0007637	Np002G0863300	ESY2_g35462_DN3_SP1_c0.t1
OG0007638	Np002G0863400	ESY2_g35461_DN3_SP7_c0.t1
OG0007639	Np007G3896000	ESY11_g52423_DN3_SP8_c0.t1
OG0007641	Np001G0357100	ESY10_g15106_DN3_SP1_c0.t1
OG0007642	Np001G0358300	ESY10_g15128_DN3_SP0_c0.t1
OG0007643	Np001G0175700	ESY15_g64535_DN3_SP5_c0.t1
OG0007644	Np001G0359700	ESY10_g15146_DN3_SP1_c0.t1
OG0007645	Np001G0360900	ESY10_g15164_DN3_SP8_c0.t1
OG0007646	Np001G0361000	ESY10_g15199_DN2_SP0_c22.t1, ESY10_g15169_DN2_SP0_c0.t1
OG0007647	Np001G0361500	ESY10_g15201_DN3_SP0_c0.t1
OG0007649	Np001G0373600	ESY7_g16788_DN3_SP0_c0.t1, ESY4_g24308_DN2_SP0_c0.t1
OG0007650	Np005G3104300	ESY5_g1763_DN3_SP0_c0.t1, ESY17_g39830_DN3_SP8_c12.t1
OG0007651	Np001G0377400	ESY7_g16770_DN3_SP8_c0.t1
OG0007652	Np004G1981300	ESY2_g37662_DN3_SP1_c0.t1
OG0007653	Np004G1981000	ESY2_g37655_DN3_SP0_c0.t1
OG0007654	Np005G2801700	ESY13_g56306_DN3_SP1_c0.t1
OG0007655	Np004G1969700	ESY2_g37514_DN2_SP3_c0.t1
OG0007656	Np004G1969100	ESY2_g37490_DN3_SP8_c5.t1
OG0007657	Np004G1968200	ESY2_g37480_DN3_SP0_c0.t1
OG0007658	Np004G1965300	ESY2_g37433_DN3_SP0_c0.t1
OG0007659	Np004G1962400	ESY2_g37394_DN3_SP0_c0.t1
OG0007660	Np004G1958200	ESY2_g37300_DN2_SP0_c0.t1, ESY2_g37302_DN3_SP0_c0.t1
OG0007661	Np004G1956700	ESY2_g37269_DN3_SP0_c0.t1
OG0007662	Np004G1954100	ESY2_g37239_DN3_SP8_c0.t1
OG0007663	Np004G1953600	ESY2_g37234_DN3_SP0_c0.t1
OG0007664	Np004G1952300	ESY2_g37216_DN3_SP6_c0.t1
OG0007665	Np004G1949900	ESY2_g37165_DN3_SP1_c0.t1
OG0007666	Np004G2552400	ESY5_g4911_DN3_SP1_c10.t1
OG0007667	Np004G1948800	ESY2_g37136_DN3_SP0_c0.t1
OG0007667	Np004G1949100	ESY2_g37144_DN3_SP0_c0.t1
OG0007668	Np004G1948200	ESY2_g37131_DN3_SP8_c0.t1
OG0007669	Np004G1944900	ESY2_g37081_DN3_SP0_c0.t1
OG0007670	Np004G1940800	ESY2_g37016_DN3_SP6_c0.t1
OG0007671	Np004G2383700	ESY5_g4291_DN3_SP0_c0.t1
OG0007672	Np001G0423400	ESY1_g6227_DN3_SP7_c0.t1
OG0007673	Np006G3686400	ESY8_g59675_DN3_SP2_c0.t1
OG0007675	Np001G0421600	ESY1_g6382_DN3_SP0_c0.t1
OG0007676	Np009G4320900, Np006G3450700	ESY1_g5978_DN3_SP0_c0.t1
OG0007677	Np006G3448300, Np009G4325500	ESY1_g6092_DN3_SP0_c0.t1
OG0007678	Np006G3433300	ESY16_g61719_DN3_SP5_c0.t1
OG0007679	Np006G3433200	ESY16_g61723_DN3_SP0_c0.t1
OG0007680	Np006G3431900	ESY1_g6165_DN3_SP1_c0.t1
OG0007681	Np006G3430800	ESY1_g5887_DN2_SP0_c0.t1
OG0007683	Np006G3420500	ESY1_g5764_DN3_SP0_c0.t1
OG0007684	Np006G3419000	ESY1_g5737_DN3_SP0_c0.t1
OG0007685	Np006G3414400	ESY1_g5613_DN3_SP0_c0.t1
OG0007686	Np001G0162400	ESY10_g15888_DN3_SP7_c0.t1
OG0007687	Np006G3405700	ESY3_g31983_DN3_SP0_c0.t1
OG0007689	Np004G2505500	ESY5_g3188_DN3_SP1_c0.t1
OG0007690	Np006G3374100, Np006G3398900	ESY9_g44058_DN3_SP0_c0.t1
OG0007691	Np006G3398700	ESY7_g19347_DN3_SP0_c0.t1
OG0007693	Np005G2902100	ESY9_g42897_DN3_SP0_c0.t1
OG0007694	Np005G2906300	ESY9_g42796_DN3_SP0_c0.t1
OG0007695	Np005G2914700	ESY9_g42709_DN3_SP2_c0.t1
OG0007696	Np005G2821300	ESY9_g42668_DN3_SP0_c0.t1
OG0007697	Np005G2918900	ESY9_g42642_DN3_SP8_c0.t1
OG0007699	Np005G2927200	ESY9_g42545_DN3_SP1_c0.t1
OG0007700	Np005G2928900	ESY9_g42531_DN3_SP0_c0.t1
OG0007701	Np005G2933800	ESY9_g42505_DN3_SP5_c0.t1
OG0007702	Np005G2934300	ESY9_g42502_DN3_SP0_c0.t1
OG0007703	Np005G2937000	ESY9_g42490_DN3_SP8_c0.t1
OG0007704	Np005G2937300	ESY9_g42485_DN3_SP2_c0.t1
OG0007705	Np005G2939300	ESY9_g42476_DN3_SP4_c0.t1, ESY9_g42472_DN1_SP0_c0.t1, ESY9_g42473_DN1_SP0_c0.t1
OG0007707	Np001G0354000	ESY10_g15097_DN3_SP0_c0.t1
OG0007708	Np001G0528600	ESY1_g10118_DN3_SP3_c0.t1
OG0007709	Np001G0528300	ESY1_g10115_DN3_SP5_c0.t1
OG0007710	Np001G0528200	ESY1_g10114_DN3_SP8_c0.t1
OG0007711	Np001G0527200	ESY1_g10101_DN3_SP8_c0.t1
OG0007712	Np001G0524600	ESY1_g10068_DN3_SP1_c0.t1
OG0007713	Np001G0524400	ESY1_g10058_DN3_SP0_c0.t1
OG0007714	Np005G2834500	ESY23_g160_DN3_SP8_c0.t1
OG0007715	Np005G2836000	ESY23_g111_DN3_SP8_c0.t1
OG0007716	Np003G1659200	ESY6_g46813_DN3_SP0_c0.t1
OG0007717	Np003G1659400	ESY6_g46810_DN3_SP0_c0.t1
OG0007718	Np003G1660400	ESY6_g46770_DN3_SP8_c0.t1
OG0007719	Np004G2035800	ESY6_g46489_DN3_SP0_c0.t1
OG0007720	Np003G1845700	ESY6_g46202_DN3_SP8_c0.t1
OG0007722	Np003G1710400	ESY24_g33219_DN3_SP8_c0.t1, ESY12_g51826_DN2_SP1_c0.t1
OG0007723	Np003G1715700	ESY24_g33228_DN3_SP0_c0.t1
OG0007724	Np007G3899500	ESY11_g52791_DN3_SP8_c0.t1
OG0007725	Np007G3785700	ESY11_g53522_DN2_SP0_c0.t1
OG0007726	Np007G3781000	ESY11_g53670_DN3_SP8_c0.t1
OG0007727	Np007G3778900	ESY4_g25680_DN3_SP0_c0.t1, ESY11_g53723_DN3_SP4_c0.t1
OG0007728	Np007G3774500	ESY11_g53790_DN3_SP0_c0.t1
OG0007729	Np007G3770700	ESY11_g53859_DN3_SP0_c0.t1
OG0007730	Np007G3766200	ESY11_g53929_DN3_SP1_c0.t1
OG0007731	Np007G3764500	ESY11_g53947_DN3_SP0_c0.t1
OG0007732	Np007G3761500	ESY11_g53976_DN3_SP4_c0.t1
OG0007733	Np005G2828300	ESY23_g421_DN3_SP5_c0.t1
OG0007734	Np005G2830500	ESY23_g309_DN3_SP0_c0.t1
OG0007735	Np005G2830200	ESY23_g319_DN3_SP1_c0.t1
OG0007736	Np005G2832800	ESY23_g210_DN3_SP5_c0.t1
OG0007737	Np005G2835700	ESY23_g122_DN2_SP0_c0.t1
OG0007738	Np005G2846200	ESY18_g63312_DN3_SP8_c0.t1
OG0007739	Np005G2846700	ESY26_g42324_DN3_SP8_c0.t1
OG0007740	Np005G2848200	ESY26_g42287_DN3_SP2_c0.t1
OG0007741	Np005G2852400	ESY9_g43784_DN3_SP7_c5.t1
OG0007742	Np005G2856000	ESY9_g43755_DN3_SP8_c0.t1
OG0007743	Np005G2857200	ESY9_g43747_DN2_SP0_c0.t1
OG0007744	Np002G1246700	ESY2_g33260_DN3_SP0_c0.t1
OG0007745	Np005G2888400	ESY9_g43215_DN3_SP0_c0.t1
OG0007746	Np005G2887400	ESY9_g43232_DN3_SP6_c0.t1
OG0007747	Np005G2886200	ESY9_g43257_DN3_SP8_c0.t1
OG0007749	Np003G1861500	ESY10_g14970_DN3_SP0_c0.t1, ESY4_g24474_DN3_SP0_c0.t1
OG0007750	Np005G2884300	ESY9_g43276_DN3_SP0_c0.t1, ESY9_g43277_DN2_SP0_c0.t1
OG0007751	Np005G2882400	ESY9_g43315_DN3_SP8_c19.t1
OG0007752	Np005G2880700	ESY1_g10904_DN1_SP0_c0.t1, ESY9_g43538_DN3_SP8_c0.t1
OG0007753	Np005G2867600	ESY9_g43610_DN3_SP8_c0.t1
OG0007754	Np005G2864900, Np005G2865500, Np005G2865700	ESY9_g43579_DN3_SP0_c0.t1
OG0007755	Np004G2310100	ESY9_g42916_DN3_SP0_c0.t1, ESY7_g17105_DN2_SP0_c0.t1
OG0007757	Np003G1770400	ESY19_g41486_DN3_SP0_c0.t1
OG0007758	Np001G0429800, Np001G0430100	ESY1_g6635_DN3_SP4_c0.t1
OG0007759	Np001G0424900	ESY2_g35391_DN3_SP0_c0.t1, ESY20_g13044_DN3_SP0_c0.t1
OG0007760	Np005G3000300	ESY16_g61473_DN3_SP3_c0.t1
OG0007761	Np005G2991600	ESY16_g61500_DN3_SP5_c0.t1
OG0007762	Np005G2985800	ESY16_g61530_DN3_SP0_c41.t1
OG0007763	Np005G2980800	ESY16_g61544_DN3_SP0_c0.t1
OG0007765	Np007G4168500	ESY3_g31514_DN3_SP8_c0.t1
OG0007766	Np007G4253200	ESY3_g32675_DN3_SP6_c0.t1
OG0007767	Np007G4248500	ESY3_g32636_DN3_SP2_c0.t1
OG0007769	Np007G4247500	ESY3_g32614_DN3_SP0_c0.t1
OG0007770	Np007G4247300	ESY3_g32616_DN3_SP0_c0.t1
OG0007772	Np001G0004600	ESY6_g50234_DN3_SP0_c0.t1
OG0007773	Np001G0005800	ESY6_g50244_DN3_SP1_c0.t1
OG0007774	Np001G0006100	ESY6_g50241_DN3_SP3_c0.t1
OG0007775	Np001G0531600	ESY6_g50755_DN3_SP0_c0.t1
OG0007776	Np001G0697300	ESY1_g12564_DN3_SP4_c0.t1
OG0007777	Np001G0696500	ESY1_g12560_DN3_SP5_c0.t1
OG0007778	Np001G0696200	ESY1_g12556_DN3_SP0_c0.t1
OG0007779	Np001G0693300	ESY1_g12524_DN3_SP0_c0.t1
OG0007780	Np003G1553900	ESY1_g11223_DN3_SP0_c0.t1, ESY1_g11221_DN3_SP0_c0.t1, ESY1_g11227_DN3_SP0_c0.t1, ESY1_g11219_DN3_SP0_c0.t1, ESY1_g11225_DN3_SP0_c0.t1
OG0007781	Np001G0687100	ESY1_g12460_DN3_SP0_c0.t1
OG0007782	Np001G0684300	ESY1_g12423_DN2_SP0_c0.t1
OG0007784	Np001G0683300	ESY1_g12417_DN3_SP8_c8.t1
OG0007785	Np001G0682900	ESY1_g12414_DN3_SP0_c0.t1
OG0007786	Np001G0680700	ESY1_g12391_DN2_SP0_c0.t1
OG0007787	Np001G0678200	ESY1_g12358_DN3_SP7_c0.t1
OG0007788	Np001G0677500	ESY1_g12355_DN3_SP0_c0.t1
OG0007789	Np001G0675000	ESY1_g12332_DN3_SP7_c0.t1
OG0007790	Np001G0673900	ESY1_g12312_DN2_SP0_c0.t1
OG0007791	Np001G0673300	ESY1_g12301_DN3_SP8_c0.t1
OG0007792	Np001G0670900	ESY1_g12270_DN3_SP0_c0.t1
OG0007793	Np001G0670600	ESY1_g12264_DN3_SP0_c0.t1, ESY1_g12265_DN3_SP0_c0.t1
OG0007794	Np001G0670100	ESY1_g12256_DN3_SP7_c0.t1
OG0007796	Np001G0663300	ESY1_g12116_DN3_SP0_c0.t1
OG0007797	Np001G0661300	ESY1_g12061_DN3_SP0_c0.t1
OG0007798	Np001G0656500	ESY1_g12003_DN3_SP0_c0.t1
OG0007799	Np001G0655000	ESY1_g11978_DN3_SP0_c0.t1
OG0007800	Np006G3264700	ESY12_g52172_DN1_SP0_c0.t1
OG0007801	Np001G0649800	ESY8_g58593_DN3_SP0_c0.t1, ESY1_g11878_DN3_SP0_c0.t1
OG0007802	Np001G0649100	ESY1_g11869_DN3_SP1_c0.t1
OG0007803	Np001G0647800	ESY1_g11198_DN3_SP7_c0.t1
OG0007804	Np001G0647500	ESY1_g11201_DN1_SP0_c0.t1
OG0007805	Np001G0646600	ESY1_g11215_DN3_SP0_c0.t1
OG0007806	Np006G3270800	ESY12_g51482_DN3_SP8_c6.t1
OG0007807	Np001G0643600	ESY1_g11294_DN3_SP6_c0.t1
OG0007808	Np001G0642600	ESY1_g11302_DN3_SP8_c0.t1
OG0007809	Np001G0640800	ESY1_g11368_DN3_SP0_c0.t1
OG0007810	Np001G0640700	ESY1_g11369_DN1_SP0_c0.t1
OG0007811	Np001G0637000	ESY1_g11385_DN3_SP6_c0.t1
OG0007812	Np001G0636600	ESY1_g11390_DN3_SP7_c0.t1
OG0007813	Np001G0635700	ESY1_g11402_DN1_SP0_c0.t1
OG0007814	Np001G0630000	ESY1_g11501_DN3_SP8_c3.t1
OG0007815	Np003G1730900	ESY24_g33125_DN3_SP8_c0.t1
OG0007817	Np001G0624400	ESY1_g11627_DN3_SP0_c0.t1, ESY1_g11626_DN2_SP0_c0.t1
OG0007818	Np001G0623700	ESY1_g11638_DN3_SP0_c14.t1
OG0007819	Np001G0616700	ESY1_g11743_DN1_SP8_c0.t1
OG0007820	Np002G0742700, Np001G0064500, Np001G0615000	ESY1_g11764_DN3_SP2_c0.t1
OG0007821	Np001G0614900	ESY1_g11765_DN3_SP0_c0.t1
OG0007822	Np001G0606500	ESY1_g10518_DN3_SP2_c0.t1
OG0007823	Np001G0602300	ESY1_g10561_DN3_SP6_c0.t1
OG0007824	Np001G0177800	ESY15_g64745_DN3_SP0_c0.t1
OG0007825	Np001G0592900	ESY1_g10734_DN3_SP0_c0.t1, ESY1_g10735_DN3_SP0_c0.t1
OG0007826	Np001G0600500	ESY1_g10609_DN3_SP1_c0.t1
OG0007827	Np001G0597500	ESY1_g10676_DN3_SP8_c0.t1
OG0007828	Np001G0591900	ESY1_g10750_DN3_SP2_c0.t1
OG0007829	Np001G0577900	ESY1_g10884_DN3_SP2_c0.t1, ESY2_g35265_DN3_SP0_c0.t1
OG0007830	Np001G0577500	ESY1_g10891_DN3_SP0_c0.t1, ESY1_g10975_DN1_SP0_c0.t1
OG0007831	Np001G0575500	ESY1_g10951_DN3_SP8_c0.t1
OG0007832	Np001G0575300	ESY1_g10954_DN3_SP1_c0.t1
OG0007833	Np001G0574900	ESY1_g10958_DN3_SP4_c0.t1
OG0007834	Np001G0574300	ESY1_g10964_DN3_SP8_c0.t1
OG0007835	Np001G0574200	ESY1_g10966_DN3_SP2_c15.t1
OG0007836	Np001G0574000	ESY1_g10967_DN3_SP0_c0.t1
OG0007836	Np001G0574100	ESY1_g10968_DN3_SP0_c0.t1
OG0007837	Np001G0573800, Np007G3929800	ESY1_g10972_DN3_SP2_c0.t1
OG0007838	Np001G0572100	ESY1_g10992_DN3_SP5_c0.t1
OG0007839	Np004G2453300	ESY5_g3809_DN3_SP8_c0.t1
OG0007840	Np001G0568000	ESY1_g11030_DN3_SP7_c0.t1
OG0007841	Np001G0566100	ESY1_g11048_DN3_SP4_c0.t1
OG0007842	Np001G0564700	ESY1_g11084_DN3_SP8_c0.t1
OG0007843	Np001G0563700	ESY1_g11098_DN2_SP2_c0.t1
OG0007844	Np001G0558800, Np001G0555000, Np001G0556300	ESY5_g2012_DN2_SP0_c0.t1
OG0007845	Np010G4348800, Np001G0552600	ESY1_g10507_DN3_SP0_c0.t1
OG0007846	Np001G0549500	ESY1_g10453_DN2_SP0_c0.t1
OG0007847	Np003G1620000	ESY6_g47548_DN3_SP6_c0.t1
OG0007848	Np003G1618200, Np003G1619100, Np003G1619500, Np003G1618500, Np003G1619600	ESY2_g34550_DN2_SP0_c0.t1, ESY7_g18764_DN2_SP0_c0.t1
OG0007849	Np003G1637200	ESY4_g23451_DN3_SP0_c0.t1, ESY6_g47459_DN3_SP8_c0.t1
OG0007850	Np003G1637900	ESY6_g47419_DN3_SP0_c0.t1
OG0007851	Np003G1638800	ESY6_g47409_DN3_SP0_c0.t1, ESY4_g23858_DN3_SP0_c0.t1
OG0007852	Np003G1639000	ESY6_g47407_DN3_SP3_c0.t1
OG0007853	Np003G1642300	ESY6_g47351_DN3_SP0_c0.t1
OG0007854	Np003G1642400	ESY6_g47348_DN3_SP5_c0.t1, ESY6_g47175_DN3_SP0_c0.t1
OG0007855	Np005G3013100	ESY2_g38439_DN3_SP2_c0.t1
OG0007856	Np007G3871600	ESY3_g27934_DN3_SP3_c0.t1
OG0007857	Np007G3873500	ESY3_g27889_DN3_SP7_c0.t1
OG0007858	Np007G3873600	ESY3_g27883_DN3_SP8_c0.t1
OG0007859	Np007G3878200	ESY3_g27518_DN3_SP8_c0.t1
OG0007860	Np007G3885200	ESY3_g27298_DN3_SP0_c0.t1
OG0007861	Np007G3888100	ESY2_g35426_DN3_SP1_c0.t1
OG0007862	Np001G0432500, Np007G3898200	ESY11_g52878_DN3_SP8_c0.t1
OG0007863	Np002G0939700	ESY2_g35215_DN3_SP0_c0.t1
OG0007864	Np002G0939300	ESY2_g35212_DN2_SP0_c0.t1
OG0007865	Np002G0934600	ESY2_g35195_DN3_SP0_c0.t1
OG0007866	Np002G0928400	ESY2_g35183_DN3_SP6_c0.t1
OG0007867	Np002G0926100	ESY2_g35176_DN3_SP0_c0.t1
OG0007868	Np002G0926000	ESY2_g35175_DN3_SP0_c2.t1
OG0007869	Np002G0920500	ESY2_g33455_DN2_SP0_c0.t1
OG0007871	Np001G0140700	ESY10_g15296_DN1_SP0_c0.t1
OG0007872	Np002G0919500	ESY12_g51321_DN3_SP0_c0.t1
OG0007873	Np002G0919200	ESY3_g32487_DN3_SP0_c0.t1, ESY7_g19623_DN3_SP0_c0.t1
OG0007874	Np002G0919100	ESY19_g42013_DN2_SP0_c0.t1
OG0007875	Np002G0917700	ESY19_g41929_DN3_SP0_c0.t1
OG0007876	Np002G0913100	ESY19_g41974_DN3_SP6_c0.t1
OG0007877	Np002G0911700	ESY19_g41840_DN3_SP8_c0.t1
OG0007878	Np002G0911300	ESY19_g41842_DN3_SP7_c0.t1
OG0007879	Np002G0909200	ESY19_g41900_DN2_SP6_c0.t1
OG0007881	Np002G0902400	ESY2_g34517_DN3_SP8_c0.t1
OG0007882	Np002G0896200, Np002G0896100	ESY2_g34479_DN3_SP0_c0.t1
OG0007883	Np002G0895200	ESY2_g34469_DN1_SP0_c0.t1
OG0007884	Np002G0894600	ESY2_g34466_DN2_SP0_c0.t1
OG0007885	Np007G3744400	ESY11_g54318_DN3_SP0_c0.t1
OG0007886	Np001G0388300	ESY7_g16688_DN3_SP8_c0.t1
OG0007887	Np007G3742200	ESY11_g54342_DN3_SP0_c0.t1
OG0007888	Np007G3741100	ESY11_g54356_DN3_SP8_c0.t1
OG0007889	Np007G3737300	ESY11_g54514_DN3_SP0_c0.t1
OG0007890	Np001G0255200	ESY10_g14388_DN3_SP3_c0.t1
OG0007891	Np002G0921000	ESY10_g14671_DN3_SP8_c0.t1
OG0007892	Np007G3731300	ESY11_g54654_DN3_SP8_c0.t1
OG0007893	Np006G3305200	ESY12_g51085_DN3_SP0_c0.t1
OG0007894	Np006G3305800	ESY12_g51058_DN3_SP0_c19.t1
OG0007895	Np006G3306400	ESY12_g51049_DN3_SP8_c0.t1
OG0007896	Np006G3306800	ESY12_g51042_DN1_SP0_c0.t1, ESY12_g51041_DN3_SP1_c0.t1
OG0007897	Np001G0535500	ESY1_g10203_DN3_SP0_c0.t1
OG0007898	Np006G3310900	ESY12_g50982_DN3_SP8_c0.t1
OG0007899	Np006G3311500	ESY11_g52863_DN3_SP0_c0.t1, ESY12_g50968_DN3_SP8_c0.t1
OG0007900	Np006G3314500	ESY12_g50939_DN3_SP8_c16.t1
OG0007901	Np006G3315700	ESY12_g50907_DN3_SP8_c0.t1
OG0007902	Np006G3320800	ESY12_g50824_DN3_SP0_c0.t1
OG0007903	Np006G3321400	ESY12_g50816_DN3_SP0_c0.t1
OG0007904	Np006G3321600	ESY12_g50814_DN3_SP0_c0.t1
OG0007905	Np006G3324400	ESY9_g45682_DN3_SP8_c0.t1
OG0007906	Np006G3327200	ESY9_g45651_DN3_SP0_c0.t1
OG0007907	Np002G0975000	ESY2_g35316_DN3_SP8_c0.t1
OG0007908	Np006G3336200, Np006G3335800	ESY9_g45551_DN3_SP0_c0.t1
OG0007909	Np006G3337200	ESY9_g45532_DN3_SP7_c0.t1
OG0007911	Np006G3338900	ESY9_g45506_DN3_SP0_c0.t1
OG0007912	Np006G3344900	ESY9_g45441_DN1_SP0_c0.t1
OG0007913	Np007G4166200	ESY3_g31487_DN3_SP0_c0.t1
OG0007914	Np006G3347200	ESY9_g45402_DN3_SP7_c0.t1
