Orthogroup	Noccaea_praecox	Arabidopsis_thaliana
OG0011873	Np004G2359300	AT1G19600.1
OG0011874	Np004G2355600	AT1G19950.1
OG0011875	Np004G2354500	AT1G20020.1
OG0011876	Np004G2354200	AT1G20080.1
OG0011877	Np004G2351500	AT1G20370.1
OG0011878	Np004G2350800	AT1G20430.1
OG0011879	Np004G2350300	AT1G20480.1
OG0011880	Np004G2349300	AT1G20575.1
OG0011881	Np004G2349100	AT1G20590.1, AT1G20610.1
OG0011882	Np002G0978900	AT1G65520.1
OG0011883	Np004G2347300	AT1G20770.1
OG0011884	Np004G2347200	AT1G20780.1
OG0011885	Np004G2346200, Np001G0298700	AT1G20830.1
OG0011886	Np004G2336000	AT1G21690.3
OG0011887	Np004G2335900	AT1G21695.1
OG0011888	Np004G2319000	AT1G22660.4
OG0011889	Np005G3000900	AT4G16430.1
OG0011890	Np004G2317300	AT1G22740.1
OG0011891	Np006G3666900	AT2G23800.1
OG0011892	Np004G2312800	AT1G22882.1
OG0011893	Np004G2312300	AT1G22910.3
OG0011894	Np002G0835500	AT1G71695.1
OG0011895	Np005G3106500	AT5G35960.1
OG0011896	Np002G0836100	AT1G71520.1
OG0011897	Np001G0196400	AT3G28700.1
OG0011898	Np002G0839300	AT1G71190.1
OG0011899	Np002G0841500	AT1G71040.1
OG0011900	Np002G0843000	AT1G71000.1
OG0011901	Np002G0844800	AT1G70860.2
OG0011902	Np002G0849000, Np002G0853500	AT1G70480.2
OG0011903	Np002G0856400	AT1G70210.1
OG0011904	Np004G2056900	AT1G32760.1
OG0011905	Np006G3636600	AT2G25625.1
OG0011907	Np002G1212700	AT1G62981.1
OG0011908	Np002G1212600	AT1G62980.1
OG0011909	Np002G1210000	AT1G62840.1
OG0011910	Np002G1209700	AT1G62830.1
OG0011911	Np002G1207400	AT1G62710.1
OG0011912	Np002G1198900	AT1G62350.2
OG0011913	Np002G1198800	AT1G62340.1
OG0011914	Np002G1197500	AT1G62300.1
OG0011915	Np002G1189100	AT1G61900.1
OG0011916	Np002G1187600	AT1G61795.1
OG0011917	Np002G1187200	AT1G61770.1
OG0011918	Np002G1185600	AT1G61667.2
OG0011919	Np007G3895300	AT2G05920.1
OG0011920	Np002G1172800	AT1G61010.1
OG0011921	Np002G1172600	AT1G60995.1
OG0011922	Np002G1165700	AT1G60770.1
OG0011923	Np002G1161500	AT1G60550.1
OG0011924	Np002G1158600, Np002G1159100	AT1G60390.1
OG0011925	Np002G1157300	AT1G60190.1
OG0011926	Np002G1156900	AT1G60140.1
OG0011927	Np002G1152000, Np002G1151800	AT1G59970.1
OG0011928	Np002G1150400	AT1G59910.1
OG0011929	Np002G1149800, Np005G3016600	AT1G59850.1
OG0011930	Np002G1147200	AT1G59740.1
OG0011931	Np002G1146900	AT1G59730.1
OG0011932	Np002G1131600	AT1G58210.1
OG0011933	Np002G1125100	AT1G57700.1
OG0011934	Np002G1111300	AT1G56500.1
OG0011935	Np002G1084200	AT1G56440.1
OG0011936	Np002G1075500	AT1G56290.1
OG0011937	Np002G1075300	AT1G56280.2
OG0011938	Np002G1238400	AT1G64150.1
OG0011939	Np002G1238600	AT1G64180.1
OG0011940	Np002G1244000	AT1G64500.1
OG0011941	Np002G1245600	AT1G64550.1
OG0011942	Np002G1245700	AT1G64570.1
OG0011943	Np002G1247400	AT5G24352.1, AT1G64625.1
OG0011944	Np002G1247600	AT1G64640.1
OG0011945	Np001G0353100	AT5G46420.1
OG0011946	Np001G0351200	AT5G46530.1
OG0011947	Np001G0017200	AT5G67120.1
OG0011948	Np001G0346100	AT5G46580.1
OG0011949	Np001G0345500	AT5G46620.1
OG0011950	Np005G2824900	AT4G24320.1
OG0011951	Np001G0344700	AT5G46690.1
OG0011952	Np001G0321100	AT5G47635.1
OG0011953	Np001G0321400	AT5G47660.1
OG0011954	Np001G0326100	AT5G47720.2
OG0011955	Np001G0326600	AT5G47760.1
OG0011956	Np004G2258700	AT1G26550.1
OG0011957	Np004G2172900	AT5G33280.1
OG0011958	Np003G1850500	AT4G03620.1
OG0011959	Np003G1849200	AT4G05430.3
OG0011960	Np006G3633100	AT2G25770.1
OG0011961	Np003G1846100	AT4G05070.1
OG0011962	Np005G2751900	AT4G29400.1
OG0011963	Np005G2745700	AT4G29900.1
OG0011964	Np005G3010600	AT4G16160.2
OG0011965	Np005G3166800	AT5G35410.1
OG0011966	Np006G3332200	AT2G39725.1
OG0011967	Np005G3009000, Np005G3008500	AT4G16210.1
OG0011968	Np004G1997000	AT1G48300.1
OG0011969	Np004G1996000, Np004G1995900	AT1G48405.1
OG0011970	Np004G1995000	AT1G48420.1
OG0011971	Np004G2294700	AT1G23890.2
OG0011972	Np004G1993400	AT1G48540.1
OG0011973	Np004G1993100	AT1G48560.2
OG0011974	Np004G1986900	AT1G48960.1
OG0011975	Np006G3656200	AT2G24500.1
OG0011976	Np002G0787000	AT1G74890.1
OG0011977	Np005G2599700	AT4G38120.3
OG0011978	Np005G2600000	AT4G38160.3
OG0011979	Np005G2601100	AT4G38260.1
OG0011980	Np005G2601300	AT2G45250.2, AT4G38280.1
OG0011981	Np005G2601600	AT4G38360.2
OG0011982	Np005G2602700	AT4G38440.1
OG0011983	Np005G2606100	AT4G38760.1
OG0011984	Np005G2610800	AT4G39040.1
OG0011985	Np005G2610900	AT4G39050.1
OG0011986	Np005G2611000	AT4G39070.1
OG0011987	Np005G2614100	AT4G39320.1
OG0011988	Np005G2615500	AT4G39370.3
OG0011989	Np005G2615800	AT4G39390.1
OG0011990	Np005G2618500	AT4G39680.1
OG0011991	Np005G2626200	AT4G38020.1
OG0011992	Np005G2627100	AT4G37925.1
OG0011993	Np005G2697500	AT4G37770.1
OG0011994	Np005G2695300	AT4G37590.1
OG0011995	Np005G2695000	AT4G37540.1
OG0011996	Np005G2694500	AT4G37490.1
OG0011997	Np005G2694000	AT4G37460.1
OG0011998	Np005G2689600	AT4G36920.1
OG0011999	Np005G2687900	AT4G37030.1
OG0012000	Np005G2687800	AT4G37040.1
OG0012001	Np005G2687400	AT4G37080.2
OG0012002	Np005G2687300	AT4G37090.1
OG0012003	Np005G2686600	AT4G37200.1
OG0012004	Np005G2684800	AT4G36780.1
OG0012005	Np005G2684100	AT4G36710.1
OG0012007	Np005G2682900	AT1G63810.1
OG0012008	Np005G2680100	AT4G36380.1
OG0012009	Np005G2678400	AT4G36160.2
OG0012010	Np005G2677500	AT4G36120.1
OG0012011	Np005G2636500	AT4G33500.1
OG0012012	Np006G3664400	AT2G24040.1
OG0012013	Np005G2665000	AT4G35470.1
OG0012014	Np005G2656100	AT4G34960.1
OG0012015	Np005G2655300	AT4G34910.1
OG0012016	Np005G2654200	AT4G34790.1
OG0012017	Np005G2646500	AT4G34350.1
OG0012018	Np005G2645600	AT4G34270.1
OG0012019	Np006G3487300, Np005G2645400	AT4G34260.1
OG0012020	Np005G2645300	AT4G34250.1
OG0012021	Np001G0167500	AT5G49070.1
OG0012022	Np005G2643900	AT4G34140.1
OG0012024	Np005G2702000	AT4G32510.2
OG0012025	Np005G2701100, Np005G2700700	AT4G32560.1
OG0012026	Np005G2700300	AT4G32605.1
OG0012027	Np005G2699100	AT4G32710.1
OG0012028	Np005G2627900	AT4G32750.1
OG0012029	Np005G2629500	AT4G32850.8
OG0012030	Np005G2629800	AT4G32880.1
OG0012031	Np005G2632600	AT4G33140.1
OG0012032	Np005G2633800	AT4G33240.1
OG0012033	Np005G2634500	AT4G33350.1
OG0012034	Np005G2635000	AT4G33390.1
OG0012035	Np005G2639800	AT4G33760.1
OG0012036	Np005G2640300	AT4G33800.1
OG0012037	Np005G2641200	AT4G33910.1
OG0012038	Np005G2643000	AT4G34090.3
OG0012039	Np005G2710200	AT4G32010.1
OG0012040	Np005G2711100	AT4G31920.1
OG0012041	Np005G2713100	AT4G31820.1
OG0012042	Np005G2713800	AT4G31770.1
OG0012043	Np005G2714200	AT4G31720.1
OG0012044	Np005G2721900	AT4G31250.1
OG0012045	Np005G3203200	AT2G18196.1
OG0012046	Np005G2724100	AT4G31060.1
OG0012047	Np005G2724300	AT4G31040.1
OG0012048	Np005G2727700	AT4G30820.16
OG0012049	Np001G0475100	AT3G47660.4
OG0012050	Np007G3857000	AT3G24250.1
OG0012051	Np007G3863400	AT3G23930.1
OG0012052	Np002G0820300	AT1G72710.1
OG0012054	Np002G0825900	AT1G72340.2
OG0012055	Np004G2305600	AT1G23230.1
OG0012056	Np004G2304600	AT1G23320.1
OG0012057	Np004G2302500	AT1G23400.1
OG0012058	Np004G2298300	AT1G23740.1
OG0012059	Np004G2294600	AT1G23900.1
OG0012060	Np004G2292300	AT1G24020.1
OG0012061	Np004G2287400	AT1G24160.1
OG0012062	Np004G2273400	AT1G26930.1
OG0012063	Np004G2258100	AT1G26450.1
OG0012064	Np004G2251800	AT1G26330.2
OG0012065	Np006G3623300	AT5G09890.2
OG0012066	Np003G1869200	AT4G02220.1
OG0012067	Np003G1872100	AT4G02020.1
OG0012068	Np003G1874000	AT4G01900.1
OG0012069	Np003G1874100	AT4G01897.1
OG0012070	Np003G1874400	AT4G01880.1
OG0012071	Np003G1874500	AT4G01870.2
OG0012072	Np003G1874900	AT4G01840.1
OG0012073	Np003G1875900	AT4G01790.1
OG0012074	Np003G1877000	AT4G01660.1
OG0012075	Np003G1881200	AT4G00800.1
OG0012076	Np003G1890500, Np003G1883100	AT4G00950.1
OG0012077	Np003G1889300	AT4G00770.1
OG0012078	Np001G0266200	AT2G01770.1
OG0012079	Np003G1892400	AT4G00525.1
OG0012080	Np003G1892600	AT4G00500.1
OG0012081	Np003G1894400	AT4G00355.1
OG0012082	Np003G1895700	AT4G00295.1
OG0012083	Np003G1895800	AT4G00234.1, AT4G00290.1
OG0012084	Np003G1897800	AT1G73440.1, AT4G00140.1
OG0012087	Np006G3713400	AT2G20920.1
OG0012088	Np006G3713200	AT2G20940.1
OG0012089	Np006G3711700	AT2G21100.1
OG0012090	Np006G3711400	AT2G21120.1
OG0012091	Np005G2792300	AT4G26450.1
OG0012092	Np005G2798800	AT4G26000.1
OG0012093	Np005G2786100	AT4G26980.1
OG0012094	Np005G2784600	AT4G27110.1
OG0012095	Np005G2774700	AT4G27640.1
OG0012096	Np005G2767500	AT4G28190.2
OG0012097	Np005G2767300	AT4G28210.1
OG0012098	Np001G0240200	AT2G03780.1
OG0012099	Np001G0236900	AT3G25597.1
OG0012100	Np004G2404400	AT4G00420.2
OG0012101	Np004G2297800	AT1G23790.1
OG0012102	Np004G2259600	AT1G26580.1
OG0012103	Np004G2247600	AT1G26210.1
OG0012104	Np004G2247500	AT1G26200.3
OG0012105	Np004G2103200	AT1G27470.1
OG0012106	Np004G2058100	AT1G32928.1
OG0012107	Np004G2292900	AT1G24010.1
OG0012110	Np004G1941800	AT1G52690.1
OG0012113	Np002G0898600	AT1G68160.1
OG0012114	Np002G0883400	AT1G68795.1
OG0012115	Np007G3825900	AT1G71470.1, AT3G22090.1
OG0012116	Np007G3925200	AT3G17360.3
OG0012119	Np007G3767800	AT2G16790.3
OG0012120	Np002G0724200	AT2G21820.1
OG0012121	Np006G3675600	AT2G23270.1
OG0012122	Np006G3667400	AT2G23760.4
OG0012123	Np006G3665400	AT2G23970.1
OG0012124	Np006G3655900	AT2G24540.1
OG0012125	Np006G3654700	AT2G24640.1
OG0012126	Np006G3645800	AT2G25070.1
OG0012127	Np006G3634000	AT2G25735.1
OG0012129	Np006G3418500	AT2G34600.1
OG0012130	Np006G3402900	AT2G35612.1
OG0012131	Np006G3386400	AT2G36695.1
OG0012132	Np006G3301300	AT2G41460.1
OG0012133	Np006G3261700	AT2G44010.1
OG0012134	Np006G3250400	AT2G44910.1
OG0012137	Np001G0231100	AT3G25970.1
OG0012138	Np001G0211100	AT3G27250.1
OG0012139	Np001G0199800	AT3G28340.1
OG0012140	Np001G0195900	AT3G28750.1
OG0012141	Np001G0193800	AT3G28917.1
OG0012142	Np001G0186200	AT3G29810.1
OG0012144	Np001G0442300	AT3G44610.1
OG0012146	Np001G0480600	AT3G48100.1
OG0012147	Np001G0512600	AT3G50060.1
OG0012148	Np001G0535000	AT3G51680.1
OG0012149	Np001G0553500	AT3G53010.1
OG0012150	Np001G0625500	AT3G57750.1
OG0012151	Np001G0646700	AT3G59410.2
OG0012152	Np003G1368600	AT5G10520.1
OG0012153	Np003G1369100	AT5G10570.1
OG0012154	Np003G1387600	AT5G11990.1
OG0012155	Np003G1424400, Np003G1424300	AT5G15500.2
OG0012156	Np003G1451900	AT5G17810.1
OG0012159	Np003G1487400	AT5G20490.2
OG0012160	Np003G1753500	AT4G08180.1
OG0012161	Np003G1821200	AT4G12240.1
OG0012162	Np005G2822500	AT4G24470.3
OG0012163	Np003G1867500	AT4G02390.1
OG0012164	Np005G2631600	AT4G33030.1
OG0012166	Np005G2734100	AT4G30350.1
OG0012167	Np005G2796400	AT4G26200.1
OG0012168	Np005G2797700	AT4G26070.2
OG0012171	Np005G2928600	AT4G17980.2
OG0012173	Np005G3038500	AT4G14950.1
OG0012175	Np001G0174700	AT5G48560.1
OG0012176	Np001G0173400	AT5G48640.1
OG0012177	Np001G0167400	AT5G49100.1
OG0012178	Np001G0167100	AT5G49130.1
OG0012179	Np001G0166900	AT5G49170.1
OG0012180	Np001G0166300	AT5G49215.1
OG0012181	Np003G1724600	AT5G50590.1, AT5G50690.1
OG0012182	Np003G1670400	AT5G52020.1
OG0012183	Np003G1621500	AT5G54060.1
OG0012184	Np005G3077300	AT5G62110.1, AT5G62120.1
OG0012185	Np001G0048100	AT5G64210.1
OG0012186	Np023G4395000	ATCG00020.1
OG0012208	Np005G2783400	AT4G27250.1
OG0012209	Np005G2732100	AT4G30510.1
OG0012210	Np005G2730900	AT4G30610.1
OG0012211	Np001G0462000	AT3G46510.1
OG0012212	Np001G0465700	AT3G42630.1
OG0012213	Np001G0491600	AT3G48560.1
OG0012214	Np001G0491200	AT3G48540.1
OG0012215	Np001G0483900	AT3G48330.4
OG0012216	Np001G0482600	AT3G48250.1
OG0012217	Np001G0482100	AT3G48200.1
OG0012218	Np001G0476800	AT3G47830.1
OG0012219	Np001G0269600	AT2G01630.1
OG0012220	Np001G0267800	AT2G01680.1
OG0012221	Np001G0266500	AT2G01750.2
OG0012222	Np001G0263800	AT2G01910.1
OG0012224	Np005G3178300	AT5G40530.3
OG0012225	Np005G3178200	AT5G40510.2
OG0012226	Np005G3178000	AT5G40490.1
OG0012227	Np005G3176300	AT5G40420.1
OG0012228	Np003G1456300	AT5G18140.1
OG0012229	Np003G1449700	AT5G17610.1
OG0012230	Np003G1447500	AT5G17420.1
OG0012231	Np003G1446900	AT5G17370.2
OG0012232	Np003G1444400	AT5G17250.1
OG0012233	Np003G1443800	AT5G17200.1
OG0012234	Np003G1443600	AT5G17170.1
OG0012235	Np003G1441800	AT5G17010.1
OG0012236	Np003G1441600	AT5G16960.1
OG0012237	Np003G1441200	AT5G16920.1
OG0012238	Np003G1439500	AT5G16780.1
OG0012239	Np003G1438700	AT5G16715.1
OG0012240	Np004G2098300	AT1G24470.1
OG0012241	Np003G1435700	AT5G16480.1
OG0012242	Np003G1433700	AT5G16290.1
OG0012243	Np003G1432600	AT5G16210.1
OG0012244	Np003G1431000	AT5G16080.1
OG0012245	Np003G1430000	AT5G16000.1
OG0012246	Np003G1429300	AT5G15920.1
OG0012247	Np003G1429200	AT5G15910.1
OG0012248	Np003G1428500	AT5G15880.1
OG0012249	Np003G1426900	AT5G15760.1
OG0012250	Np005G2797200	AT4G26120.2
OG0012251	Np003G1426600	AT5G15730.2
OG0012252	Np003G1426400	AT5G15710.1
OG0012253	Np003G1426300	AT5G15700.2
OG0012254	Np003G1424100	AT5G15480.1
OG0012255	Np003G1423400	AT5G15410.1
OG0012257	Np003G1423200	AT5G15390.1
OG0012258	Np003G1422100	AT5G15280.1
OG0012260	Np003G1421600	AT5G15260.1
OG0012261	Np007G4247000	AT3G01410.1
OG0012262	Np003G1417600	AT5G14870.1
OG0012263	Np005G3089800, Np003G1417400	AT5G14850.1
OG0012264	Np003G1416900	AT5G14760.1
OG0012265	Np003G1416700	AT5G14740.1
OG0012266	Np003G1415300	AT5G14600.1
OG0012267	Np003G1415200	AT5G14590.1
OG0012268	Np003G1414000	AT5G14460.1
OG0012269	Np003G1413700	AT5G14430.1
OG0012270	Np003G1413000	AT5G14400.2
OG0012271	Np003G1412000	AT5G14310.1
OG0012272	Np003G1408900	AT5G14010.1
OG0012273	Np003G1408500	AT5G13970.1
OG0012274	Np003G1404400	AT5G13610.1
OG0012275	Np003G1400500	AT5G13310.1
OG0012276	Np003G1400000	AT5G13260.1
OG0012277	Np003G1399800	AT5G13240.3
OG0012278	Np004G2097200	AT1G24540.1
OG0012279	Np003G1398400	AT5G13160.1
OG0012280	Np003G1396500	AT5G12970.1
OG0012281	Np003G1395700	AT5G12890.1
OG0012282	Np003G1395400	AT5G12860.1
OG0012283	Np003G1897900	AT4G00120.1
OG0012284	Np003G1393600	AT5G12460.1
OG0012285	Np003G1391300	AT5G12270.1
OG0012286	Np003G1390700	AT5G12220.1
OG0012287	Np003G1385700	AT5G11870.2
OG0012288	Np003G1385400	AT5G11840.1
OG0012289	Np003G1385100	AT5G11800.1
OG0012290	Np001G0269400	AT2G01650.1
OG0012291	Np003G1383900	AT5G11690.1
OG0012292	Np003G1383800	AT5G11680.1
OG0012293	Np003G1383300	AT5G11650.1
OG0012294	Np003G1383200	AT5G11640.1
OG0012295	Np003G1383000	AT5G11620.1
OG0012296	Np003G1382500	AT5G11590.1
OG0012297	Np003G1381500	AT5G11520.1
OG0012298	Np003G1381200	AT5G11490.2
OG0012299	Np003G1380500	AT5G11430.1, AT3G29639.1
OG0012300	Np003G1379700	AT5G11390.1
OG0012301	Np003G1379600, Np003G1379800	AT5G11380.1
OG0012302	Np003G1379100	AT5G11330.1
OG0012303	Np003G1378700	AT5G11280.1
OG0012305	Np003G1372500	AT5G10870.1
OG0012306	Np003G1373500	AT5G10950.1
OG0012308	Np003G1371800	AT5G10790.1
OG0012309	Np006G3645500	AT2G25090.1
OG0012310	Np003G1370000	AT5G10630.4
OG0012311	Np003G1369400	AT5G10610.1, AT5G10600.1
OG0012312	Np003G1368100	AT5G10470.2
OG0012313	Np003G1365100, Np002G0758300	AT5G10210.1
OG0012314	Np003G1363400	AT5G10080.1
OG0012315	Np003G1360500	AT5G09820.2
OG0012316	Np003G1360100	AT5G09790.2
OG0012317	Np003G1357100	AT5G09470.1
OG0012318	Np003G1355100	AT5G09400.1
OG0012319	Np003G1355000	AT5G09390.1
OG0012320	Np003G1354100	AT5G09300.1
OG0012321	Np003G1339700, Np003G1352600	AT5G08740.1
OG0012322	Np003G1352400, Np003G1345300	AT5G08720.1
OG0012323	Np003G1352200	AT5G08710.1
OG0012324	Np003G1351600	AT5G08650.1
OG0012325	Np003G1345600	AT5G08310.1
OG0012326	Np003G1343000	AT5G08120.1
OG0012327	Np003G1342900	AT5G08110.3
OG0012328	Np003G1338300	AT5G07810.1
OG0012329	Np003G1338000	AT5G07790.1
OG0012330	Np003G1337600	AT5G07730.1
OG0012331	Np003G1337500	AT5G07720.1
OG0012332	Np003G1337400	AT5G07710.1
OG0012333	Np003G1860000	AT4G02820.1
OG0012334	Np003G1856900	AT4G03030.1
OG0012335	Np003G1855500	AT4G03180.1
OG0012336	Np003G1854900	AT4G03200.1
OG0012337	Np003G1853600	AT4G03330.1
OG0012338	Np005G2817300	AT4G24760.1
OG0012339	Np005G2817500	AT4G24740.1
OG0012340	Np005G2817600	AT4G24730.1
OG0012341	Np005G2818600	AT4G24700.1
OG0012342	Np006G3622700	AT2G26600.1
OG0012343	Np006G3620500	AT2G26700.1
OG0012344	Np006G3349100	AT2G26900.1
OG0012345	Np006G3615800	AT2G26980.4
OG0012346	Np006G3615000	AT2G27060.1
OG0012347	Np006G3614400	AT2G27090.1
OG0012348	Np007G3774000	AT2G16390.2
OG0012349	Np006G3607300	AT2G27470.1
OG0012350	Np006G3580100	AT2G27580.1
OG0012351	Np006G3580700	AT2G27690.1
OG0012352	Np006G3585000	AT2G27920.1
OG0012353	Np006G3587400	AT2G28060.1
OG0012354	Np006G3587600	AT2G28070.1
OG0012355	Np006G3588800	AT2G28130.1
OG0012356	Np006G3590300	AT2G28260.1
OG0012357	Np006G3590600	AT2G28305.1
OG0012358	Np001G0260400	AT2G02148.1
OG0012359	Np006G3591100	AT2G28330.1
OG0012360	Np006G3591800	AT2G28370.1
OG0012361	Np006G3592900	AT2G28420.1
OG0012362	Np006G3594500	AT2G28510.1
OG0012363	Np006G3595300	AT2G28550.3
OG0012364	Np006G3599400	AT2G28830.1
OG0012365	Np004G2571300	AT1G03290.1
OG0012366	Np006G3602700	AT2G29090.1
OG0012367	Np006G3504900, Np008G4258600	AT2G29620.1
OG0012368	Np006G3659900, Np006G3509600	AT2G29760.1
OG0012369	Np006G3628100	AT2G26240.1
OG0012370	Np006G3522900	AT2G29940.1
OG0012371	Np006G3522800	AT2G29950.1
OG0012372	Np005G3203000	AT5G42100.1
OG0012373	Np006G3528800, Np006G3479000	AT2G30330.1
OG0012374	Np006G3535800, Np006G3472200	AT2G30575.1
OG0012375	Np006G3536100, Np006G3471800	AT2G30600.5
OG0012376	Np006G3537700, Np006G3470300	AT2G30720.1
OG0012377	Np006G3538700, Np006G3469800	AT2G30780.1
OG0012378	Np006G3540300, Np006G3467400	AT2G30880.1
OG0012379	Np006G3540500	AT2G30900.1
OG0012380	Np006G3541000, Np006G3489100	AT2G30933.1
OG0012381	Np006G3485600, Np006G3545200	AT2G31070.1
OG0012382	Np006G3547300, Np006G3482100	AT2G31170.1
OG0012383	Np006G3551000	AT2G31370.1
OG0012384	Np006G3554300	AT2G31690.1
OG0012385	Np006G3556200	AT2G31840.1
OG0012386	Np006G3557100	AT2G31890.1
OG0012387	Np006G3557500	AT2G31930.1
OG0012388	Np006G3559100	AT2G31970.1
OG0012389	Np006G3559700	AT2G32000.1
OG0012390	Np006G3561100	AT2G32120.1
OG0012391	Np006G3561300	AT2G32150.1
OG0012392	Np006G3570600	AT2G32640.1
OG0012393	Np006G3569000	AT2G32500.2
OG0012394	Np006G3565600	AT2G32290.1
OG0012395	Np006G3574300	AT2G32840.1
OG0012396	Np006G3577300	AT2G33170.1
OG0012397	Np006G3578400	AT2G33205.5
OG0012398	Np006G3578800	AT2G33250.1
OG0012399	Np006G3579000	AT2G33260.2
OG0012400	Np001G0412700	AT5G43430.4
OG0012401	Np001G0410600	AT5G43630.1
OG0012402	Np001G0410100	AT5G43670.1
OG0012403	Np001G0408200	AT5G43770.1
OG0012404	Np001G0407800	AT5G43820.1
OG0012405	Np001G0406400	AT5G43890.1
OG0012406	Np001G0405500	AT5G43950.1
OG0012407	Np001G0404900	AT5G44000.1
OG0012408	Np001G0404600	AT5G44010.4
OG0012409	Np001G0404200	AT5G44030.2
OG0012410	Np001G0404100	AT5G44040.1
OG0012411	Np001G0403800	AT5G44060.1
OG0012412	Np001G0403600	AT5G44080.1
OG0012413	Np001G0401500	AT5G44200.1
OG0012414	Np003G1852300	AT4G03420.1
OG0012415	Np003G1852400	AT4G03415.1
OG0012416	Np005G2811500	AT4G25160.1
OG0012417	Np005G2811300	AT4G25180.1
OG0012418	Np005G2810100	AT4G25280.1
OG0012420	Np005G2808800	AT4G25360.1
OG0012421	Np005G2808000	AT4G25420.1
OG0012423	Np005G2804100	AT4G25620.1
OG0012424	Np005G2803500	AT4G25650.2
OG0012425	Np005G3003100	AT4G16310.1
OG0012426	Np004G2002400	AT1G47870.1
OG0012428	Np004G2004800	AT1G47655.1
OG0012429	Np004G2007200	AT1G47530.1
OG0012430	Np004G2007900	AT1G47480.1
OG0012431	Np004G2020000	AT1G45110.1
OG0012432	Np004G2017700	AT1G45230.1
OG0012433	Np001G0190700	AT3G29130.2
OG0012434	Np004G2016100	AT1G45545.2
OG0012435	Np004G2013700	AT1G46480.1
OG0012436	Np004G2105200	AT1G27695.1
OG0012437	Np004G2106300	AT1G19750.1, AT1G27840.3
OG0012438	Np004G2106500	AT1G27880.1
OG0012439	Np004G2107800	AT1G27990.1
OG0012440	Np004G2108900	AT1G28080.2
OG0012441	Np004G2109700	AT1G28140.1
OG0012442	Np004G2110300	AT1G28200.1
OG0012443	Np004G2110500	AT1G28220.1
OG0012444	Np005G3109500	AT5G36710.2, AT5G36800.2
OG0012445	Np004G2114500	AT1G28480.1
OG0012446	Np004G2115200	AT1G28530.1
OG0012447	Np004G2116500	AT1G28680.1
OG0012448	Np004G2117600	AT1G29010.1
OG0012449	Np004G2119200	AT1G29100.2
OG0012450	Np004G2119800	AT1G29170.1
OG0012451	Np005G2769400	AT4G28030.1
OG0012452	Np004G2130400	AT1G29790.1
OG0012453	Np004G2130700	AT1G29830.3, AT1G29820.1
OG0012454	Np004G2134400	AT1G30210.1
OG0012455	Np004G2136000	AT1G30290.2
OG0012456	Np004G2144100	AT1G30750.1
OG0012457	Np004G2149800	AT1G31020.1
OG0012458	Np004G2157600	AT1G31335.1
OG0012459	Np004G2159400	AT1G31440.1
OG0012460	Np004G2164800	AT1G31720.1
OG0012461	Np004G2173400	AT1G31860.1
OG0012462	Np004G2175000	AT1G31930.1
OG0012463	Np004G2179200	AT1G32070.2
OG0012464	Np004G2181400	AT1G32090.1
OG0012465	Np004G2189600, Np004G2197600	AT1G32180.1
OG0012466	Np004G2052500	AT1G32440.1
OG0012467	Np004G2051600	AT1G32370.2
OG0012468	Np004G2052200	AT1G32410.1
OG0012469	Np004G2055500	AT1G32640.1
OG0012470	Np001G0253700	AT2G02500.1
OG0012471	Np001G0253100	AT2G02570.1
OG0012472	Np001G0249900	AT2G02970.1
OG0012473	Np001G0249400	AT2G03070.1
OG0012474	Np001G0246400	AT2G03420.1
OG0012475	Np001G0242300	AT2G03670.1
OG0012476	Np001G0010800	AT5G66720.1
OG0012477	Np001G0017500	AT5G67130.1
OG0012478	Np001G0018000	AT5G67170.1
OG0012479	Np001G0018700	AT5G67210.1
OG0012480	Np001G0020400	AT5G67340.1
OG0012481	Np001G0023200	AT5G67520.1
OG0012482	Np001G0023300	AT5G67530.1
OG0012483	Np001G0024900	AT5G65890.1
OG0012484	Np001G0027000	AT5G65720.1
OG0012486	Np001G0028500	AT5G65630.1
OG0012487	Np001G0030200	AT5G65460.3
OG0012489	Np003G1761000	AT4G08940.1
OG0012490	Np001G0033000	AT5G65240.2
OG0012491	Np001G0034000	AT5G65200.1
OG0012492	Np001G0037200	AT5G64970.1
OG0012493	Np001G0038600	AT5G64860.1
OG0012494	Np001G0040200	AT5G64780.1
OG0012495	Np001G0042800	AT5G64580.1
OG0012496	Np001G0043500	AT5G64520.4
OG0012497	Np001G0043800	AT5G64500.1
OG0012498	Np001G0044200	AT5G64470.2
OG0012499	Np001G0045700	AT5G64360.2
OG0012500	Np001G0046300	AT5G64340.1
OG0012501	Np001G0047500	AT5G64250.2
OG0012502	Np001G0048300	AT5G64190.2
OG0012503	Np001G0048500	AT5G64170.2
OG0012504	Np001G0048700	AT5G64150.1
OG0012505	Np001G0050800	AT5G64050.1
OG0012506	Np001G0056300	AT5G63640.1
OG0012507	Np001G0056500	AT5G63620.1
OG0012508	Np001G0058000	AT5G63540.2
OG0012509	Np007G3799000	AT2G13540.1
OG0012510	Np001G0061000	AT5G63320.1
OG0012511	Np001G0061200	AT5G63290.1
OG0012512	Np001G0061300	AT5G63280.1
OG0012513	Np001G0062300	AT5G63200.1
OG0012514	Np001G0066100	AT5G63060.1
OG0012515	Np001G0066200	AT5G63050.1
OG0012516	Np001G0297100	AT5G62930.2
OG0012517	Np001G0067900	AT5G62920.1
OG0012518	Np001G0068800	AT5G62840.1
OG0012519	Np001G0069700	AT5G62760.1
