Orthogroup	Noccaea_praecox	Arabis_alpina
OG0009723	Np006G3286400	Aa_G210250.h1.t1
OG0009724	Np006G3286500	Aa_G210240.h1.t1
OG0009725	Np006G3287000	Aa_G210190.h1.t1
OG0009726	Np006G3287600	Aa_G210130.h1.t1
OG0009727	Np006G3297900	Aa_G145830.h1.t1
OG0009728	Np006G3296000	Aa_G422440.h1.t1
OG0009729	Np006G3295500	Aa_G422500.h1.t1
OG0009730	Np006G3301100	Aa_G188450.h1.t1
OG0009732	Np001G0335000	Aa_G41310.h1.t1
OG0009733	Np007G4243100	Aa_G14630.h1.t1
OG0009734	Np007G4237900	Aa_G71650.h1.t1
OG0009735	Np007G4235200	Aa_G42570.h1.t1
OG0009736	Np007G4234900	Aa_G42540.h1.t1
OG0009737	Np007G4233100	Aa_G42390.h1.t1
OG0009738	Np007G4232100	Aa_G42330.h1.t1
OG0009740	Np007G4228600	Aa_G111940.h1.t1
OG0009741	Np007G4225600	Aa_G111680.h1.t1
OG0009742	Np007G4225000	Aa_G111600.h1.t1
OG0009743	Np007G4224800	Aa_G267920.h1.t1
OG0009744	Np007G4221500	Aa_G47640.h1.t1
OG0009745	Np007G4219500	Aa_G44880.h1.t1
OG0009746	Np007G4213000	Aa_G185640.h1.t1
OG0009747	Np007G4211700	Aa_G553040.h1.t1
OG0009748	Np007G4207400	Aa_G304980.h1.t1
OG0009749	Np007G4205500	Aa_G304920.h1.t1
OG0009750	Np007G4204500	Aa_G4220.h1.t1
OG0009751	Np007G4204400	Aa_G4230.h1.t1
OG0009752	Np007G4203400	Aa_G4300.h1.t1
OG0009753	Np007G4202600	Aa_G4340.h1.t1
OG0009754	Np007G4202300	Aa_G4370.h1.t1
OG0009755	Np007G4201800	Aa_G4420.h1.t1
OG0009756	Np007G4196400	Aa_G4600.h1.t1
OG0009758	Np007G4193700	Aa_G719860.h1.t1, Aa_G4850.h1.t1
OG0009760	Np007G4184800	Aa_G328620.h1.t1
OG0009761	Np007G4176400	Aa_G163180.h1.t1
OG0009762	Np007G4176200	Aa_G163150.h1.t1
OG0009764	Np007G4173300	Aa_G47680.h1.t1
OG0009765	Np007G4173200	Aa_G47690.h1.t1
OG0009766	Np007G4171400	Aa_G49790.h1.t1
OG0009767	Np007G4168800	Aa_G43570.h1.t1, Aa_G49990.h1.t1
OG0009768	Np007G4167000	Aa_G47310.h1.t1
OG0009769	Np007G4164200	Aa_G47090.h1.t1
OG0009770	Np005G2787500	Aa_G86610.h1.t1
OG0009771	Np007G4163000	Aa_G47000.h1.t1
OG0009772	Np007G4160300	Aa_G78870.h1.t1
OG0009773	Np007G4160000	Aa_G78850.h1.t1
OG0009774	Np007G4159700	Aa_G78810.h1.t1
OG0009775	Np007G4158600	Aa_G78730.h1.t1
OG0009776	Np007G4157500	Aa_G174750.h1.t1
OG0009777	Np007G4157400	Aa_G174740.h1.t1
OG0009778	Np007G4155800, Np007G4156000	Aa_G174680.h1.t1
OG0009779	Np007G4153400	Aa_G174460.h1.t1
OG0009780	Np007G4151900	Aa_G174320.h1.t1
OG0009781	Np007G4151700	Aa_G174300.h1.t1
OG0009782	Np007G4150200	Aa_G174150.h1.t1
OG0009783	Np007G4147300	Aa_G258620.h1.t1
OG0009784	Np007G4147200	Aa_G258640.h1.t1
OG0009785	Np007G4147100	Aa_G258650.h1.t1
OG0009786	Np007G4147000	Aa_G258660.h1.t1
OG0009787	Np005G2772200	Aa_G360390.h1.t1
OG0009789	Np007G4145100	Aa_G302040.h1.t1
OG0009790	Np007G4144000	Aa_G500860.h1.t1
OG0009792	Np007G4137400	Aa_G101410.h1.t1
OG0009793	Np007G4135800, Np007G4136000	Aa_G643960.h1.t1
OG0009795	Np007G4134500	Aa_G403600.h1.t1
OG0009796	Np007G4128200	Aa_G34510.h1.t1
OG0009797	Np007G4126100	Aa_G431610.h1.t1
OG0009798	Np007G4122200	Aa_G551300.h1.t1, Aa_G456540.h1.t1, Aa_G469760.h1.t1
OG0009799	Np007G4122100	Aa_G551290.h1.t1
OG0009800	Np007G4119600	Aa_G338690.h1.t1
OG0009801	Np007G4117200	Aa_G302800.h1.t1
OG0009804	Np007G4114300	Aa_G137060.h1.t1
OG0009805	Np007G4111500	Aa_G136870.h1.t1
OG0009806	Np007G4110600	Aa_G136770.h1.t1
OG0009807	Np007G4109200	Aa_G333300.h1.t1
OG0009808	Np007G4103900	Aa_G285120.h1.t1
OG0009809	Np007G4103100	Aa_G216120.h1.t1
OG0009810	Np007G4097100	Aa_G5540.h1.t1
OG0009811	Np007G4096100, Np007G4124700	Aa_G5460.h1.t1
OG0009812	Np007G4095800	Aa_G5440.h1.t1
OG0009813	Np007G4094000	Aa_G5350.h1.t1, Aa_G130710.h1.t1, Aa_G314030.h1.t1
OG0009814	Np007G4092800	Aa_G759740.h1.t1
OG0009815	Np004G2363900, Np003G1255900, Np007G4092200	Aa_G40630.h1.t1
OG0009816	Np007G4091000	Aa_G40560.h1.t1
OG0009817	Np007G4090500	Aa_G40500.h1.t1
OG0009818	Np007G4088700	Aa_G40330.h1.t1
OG0009819	Np006G3405400, Np003G1779600	Aa_G453770.h1.t1
OG0009820	Np007G4086600	Aa_G40120.h1.t1
OG0009821	Np007G4085400	Aa_G40050.h1.t1
OG0009822	Np007G4085200	Aa_G40030.h1.t1
OG0009823	Np007G4082700	Aa_G290290.h1.t1
OG0009824	Np007G4081900	Aa_G290230.h1.t1
OG0009825	Np007G4081700	Aa_G290210.h1.t1
OG0009826	Np007G4081600	Aa_G290200.h1.t1
OG0009827	Np007G4078800	Aa_G373950.h1.t1
OG0009828	Np007G4078300	Aa_G373910.h1.t1
OG0009829	Np007G4076900	Aa_G176000.h1.t1
OG0009830	Np007G4073800	Aa_G463630.h1.t1
OG0009831	Np007G4072600	Aa_G534980.h1.t1
OG0009832	Np007G4068000	Aa_G3720.h1.t1, Aa_G207890.h1.t1
OG0009833	Np007G4067900	Aa_G207900.h1.t1
OG0009834	Np007G4060700	Aa_G237590.h1.t1
OG0009835	Np007G4058800	Aa_G76680.h1.t1, Aa_G76650.h1.t1
OG0009836	Np007G4058400	Aa_G76700.h1.t1
OG0009838	Np007G4058000	Aa_G56340.h1.t1
OG0009839	Np001G0429600	Aa_G604600.h1.t1
OG0009840	Np007G4056800	Aa_G56290.h1.t1
OG0009841	Np007G4055600	Aa_G56190.h1.t1
OG0009842	Np007G4051600	Aa_G140340.h1.t1
OG0009843	Np007G4046600, Np004G2079200	Aa_G1190.h1.t1
OG0009844	Np007G4046500	Aa_G1180.h1.t1
OG0009845	Np005G2788600	Aa_G86660.h1.t1
OG0009846	Np007G4044700	Aa_G1040.h1.t1
OG0009847	Np007G4044600	Aa_G1050.h1.t1
OG0009848	Np007G4044200	Aa_G1010.h1.t1
OG0009849	Np007G4040800, Np007G4041400	Aa_G234940.h1.t1
OG0009850	Np007G4031100	Aa_G507880.h1.t1
OG0009851	Np007G3900700	Aa_G233680.h1.t1
OG0009852	Np007G3903800	Aa_G241850.h1.t1
OG0009853	Np007G3904000	Aa_G241830.h1.t1
OG0009854	Np007G3904100	Aa_G763950.h1.t1
OG0009855	Np007G3904700	Aa_G223420.h1.t1
OG0009856	Np007G3906000	Aa_G223540.h1.t1
OG0009857	Np007G3907300	Aa_G532820.h1.t1
OG0009858	Np007G3916100	Aa_G20550.h1.t1
OG0009859	Np007G3916200	Aa_G20540.h1.t1
OG0009860	Np007G3922200	Aa_G107710.h1.t1
OG0009861	Np005G2775200	Aa_G157430.h1.t1, Aa_G179370.h1.t1
OG0009862	Np007G3931200	Aa_G498910.h1.t1
OG0009863	Np007G3932900	Aa_G176900.h1.t1
OG0009864	Np007G3936700	Aa_G63020.h1.t1
OG0009865	Np001G0504400, Np001G0504700	Aa_G405260.h1.t1
OG0009866	Np007G3940800	Aa_G601180.h1.t1
OG0009867	Np007G3941300	Aa_G82120.h1.t1
OG0009868	Np001G0256600	Aa_G323190.h1.t1
OG0009869	Np007G3943000	Aa_G82020.h1.t1
OG0009870	Np007G3943400	Aa_G213250.h1.t1
OG0009871	Np007G3945200	Aa_G390000.h1.t1
OG0009872	Np007G3945700	Aa_G104720.h1.t1
OG0009873	Np007G3946900	Aa_G104660.h1.t1
OG0009874	Np007G3947300	Aa_G522310.h1.t1
OG0009875	Np007G3950500	Aa_G429500.h1.t1
OG0009876	Np007G3953800	Aa_G108160.h1.t1, Aa_G447060.h1.t1, Aa_G39130.h1.t1
OG0009877	Np007G3955300	Aa_G108100.h1.t1
OG0009878	Np007G3956600	Aa_G987020.h1.t1
OG0009878	Np007G3955900	Aa_G250140.h1.t1
OG0009879	Np007G3957400	Aa_G382250.h1.t1
OG0009880	Np007G3958200	Aa_G653130.h1.t1
OG0009881	Np001G0281900	Aa_G639550.h1.t1
OG0009882	Np007G3964500	Aa_G20200.h1.t1
OG0009883	Np007G3964700	Aa_G20220.h1.t1
OG0009884	Np007G3969700	Aa_G164480.h1.t1
OG0009885	Np007G3970300	Aa_G164520.h1.t1
OG0009886	Np007G3975900	Aa_G164690.h1.t1
OG0009887	Np004G2463200, Np004G2463000	Aa_G338910.h1.t1
OG0009888	Np007G3978700	Aa_G50620.h1.t1
OG0009889	Np007G3989000	Aa_G152570.h1.t1
OG0009890	Np007G3989300	Aa_G152560.h1.t1
OG0009891	Np007G3991700	Aa_G152510.h1.t1
OG0009892	Np007G3993400	Aa_G152430.h1.t1
OG0009893	Np007G3803400	Aa_G254090.h1.t1
OG0009894	Np007G3806200	Aa_G136660.h1.t1
OG0009895	Np005G3149100	Aa_G245660.h1.t1, Aa_G245660.h2.t1
OG0009896	Np005G3144100	Aa_G365220.h1.t1
OG0009897	Np006G3656600	Aa_G339240.h1.t1, Aa_G309970.h1.t1
OG0009898	Np005G3138800	Aa_G110000.h1.t1
OG0009899	Np005G3135700	Aa_G110100.h1.t1
OG0009900	Np005G3131100	Aa_G551830.h1.t1
OG0009901	Np005G3115900	Aa_G746280.h1.t1
OG0009902	Np005G3109800	Aa_G335800.h1.t1
OG0009903	Np005G3109400	Aa_G65160.h1.t1
OG0009904	Np001G0182800	Aa_G90130.h1.t1
OG0009905	Np007G3846900	Aa_G71900.h1.t1
OG0009906	Np007G3846800	Aa_G71910.h1.t1
OG0009907	Np007G3841200	Aa_G330850.h1.t1
OG0009908	Np007G3839000	Aa_G51880.h1.t1
OG0009909	Np007G3715700	Aa_G505100.h1.t1
OG0009910	Np007G3836000	Aa_G265510.h1.t1
OG0009911	Np007G3831700	Aa_G96560.h1.t1
OG0009912	Np007G3830100	Aa_G198900.h1.t1
OG0009913	Np007G3829600	Aa_G198860.h1.t1
OG0009914	Np007G3824800	Aa_G117920.h1.t1
OG0009916	Np007G3824000	Aa_G455770.h1.t1
OG0009917	Np007G3823800	Aa_G455780.h1.t1
OG0009918	Np007G3822900, Np007G3823500	Aa_G455810.h1.t1
OG0009919	Np007G3820600	Aa_G469290.h1.t1
OG0009921	Np007G3813200, Np007G3813300	Aa_G434060.h1.t1
OG0009922	Np005G2733900	Aa_G781430.h1.t1
OG0009924	Np004G2254100	Aa_G338150.h1.t1
OG0009925	Np005G2742800	Aa_G623960.h1.t1
OG0009926	Np005G2744900	Aa_G680040.h1.t1
OG0009927	Np002G0954200	Aa_G149720.h1.t1
OG0009928	Np002G0868900	Aa_G65100.h1.t1
OG0009929	Np002G0985500	Aa_G474760.h1.t1
OG0009930	Np006G3617100	Aa_G62030.h1.t1
OG0009931	Np003G1468200	Aa_G83720.h1.t1
OG0009932	Np003G1467500	Aa_G726470.h1.t1
OG0009933	Np001G0161500	Aa_G296810.h1.t1
OG0009934	Np001G0158100	Aa_G414180.h1.t1
OG0009935	Np001G0158200	Aa_G368610.h1.t1
OG0009936	Np001G0158400	Aa_G565260.h1.t1, Aa_G458310.h1.t1
OG0009937	Np001G0169100	Aa_G382440.h1.t1
OG0009938	Np001G0169300	Aa_G540510.h1.t1
OG0009939	Np003G1730000	Aa_G125910.h1.t1
OG0009940	Np001G0541500	Aa_G339210.h1.t1
OG0009941	Np001G0540600	Aa_G300340.h1.t1
OG0009942	Np001G0539900	Aa_G300300.h1.t1
OG0009943	Np001G0539400	Aa_G300260.h1.t1
OG0009944	Np001G0537700	Aa_G235920.h1.t1
OG0009945	Np001G0532900	Aa_G122820.h1.t1
OG0009946	Np001G0531500	Aa_G122670.h1.t1
OG0009947	Np001G0530200	Aa_G122490.h1.t1
OG0009948	Np001G0529500	Aa_G122430.h1.t1
OG0009949	Np004G2598900	Aa_G106290.h1.t1
OG0009950	Np004G2598000	Aa_G106170.h1.t1
OG0009951	Np004G2597800	Aa_G106150.h1.t1
OG0009952	Np004G2031900	Aa_G106100.h1.t1
OG0009953	Np004G2592500	Aa_G291100.h1.t1
OG0009954	Np004G2591100	Aa_G105720.h1.t1
OG0009955	Np004G2040200	Aa_G127450.h1.t1
OG0009956	Np004G2587400	Aa_G325200.h1.t1
OG0009957	Np004G2586700	Aa_G325150.h1.t1
OG0009958	Np004G2586000	Aa_G290700.h1.t1
OG0009959	Np004G2585300	Aa_G290640.h1.t1
OG0009960	Np004G2584400	Aa_G211810.h1.t1
OG0009961	Np004G2580700	Aa_G6340.h1.t1
OG0009962	Np004G2579600	Aa_G6390.h1.t1
OG0009963	Np004G2577000	Aa_G6610.h1.t1, Aa_G31320.h1.t1
OG0009964	Np004G2576900	Aa_G6620.h1.t1
OG0009965	Np004G2576300	Aa_G6710.h1.t1
OG0009966	Np004G2574100	Aa_G6970.h1.t1
OG0009967	Np004G2574000	Aa_G6980.h1.t1
OG0009968	Np004G2573300	Aa_G228350.h1.t1
OG0009969	Np004G2573100	Aa_G228320.h1.t1
OG0009970	Np004G2571900	Aa_G358000.h1.t1, Aa_G741770.h1.t1
OG0009971	Np004G2569700	Aa_G134950.h1.t1
OG0009972	Np004G2569000	Aa_G134880.h1.t1
OG0009973	Np004G2568000	Aa_G134810.h1.t1
OG0009974	Np004G2567900	Aa_G134800.h1.t1
OG0009975	Np004G2565400	Aa_G134590.h1.t1
OG0009976	Np004G2565000	Aa_G134540.h1.t1
OG0009977	Np004G2564000	Aa_G655370.h1.t1
OG0009978	Np004G2563300	Aa_G400300.h1.t1
OG0009979	Np004G2559800	Aa_G341250.h1.t1
OG0009980	Np004G2557900	Aa_G38810.h1.t1
OG0009981	Np004G2557500	Aa_G38850.h1.t1
OG0009982	Np004G2555800, Np004G2542100, Np004G2554100	Aa_G38990.h1.t1
OG0009983	Np004G2555600	Aa_G39010.h1.t1
OG0009984	Np004G2555100	Aa_G477720.h1.t1
OG0009985	Np004G2554200	Aa_G217650.h1.t1
OG0009986	Np004G2554000	Aa_G217670.h1.t1
OG0009987	Np004G2549000	Aa_G235400.h1.t1
OG0009988	Np004G2548900	Aa_G235410.h1.t1
OG0009989	Np004G2545300	Aa_G767980.h1.t1
OG0009990	Np004G2544900	Aa_G79310.h1.t1
OG0009991	Np004G2544500	Aa_G79350.h1.t1
OG0009992	Np004G2543500	Aa_G79410.h1.t1
OG0009994	Np004G2537000, Np004G2282800	Aa_G140120.h1.t1
OG0009995	Np004G2535100	Aa_G22990.h1.t1
OG0009996	Np004G2534700	Aa_G22960.h1.t1
OG0009997	Np004G2533700	Aa_G22880.h1.t1
OG0009998	Np004G2531600	Aa_G22710.h1.t1
OG0009999	Np004G2531200	Aa_G22670.h1.t1
OG0010000	Np004G2530800	Aa_G22560.h1.t1
OG0010002	Np004G2521300	Aa_G543880.h1.t1
OG0010003	Np004G2518800	Aa_G257620.h1.t1
OG0010004	Np004G2514400	Aa_G345340.h1.t1
OG0010005	Np004G2514000	Aa_G286080.h1.t1
OG0010007	Np004G2511200, Np004G2332300	Aa_G151820.h1.t1
OG0010008	Np004G2510300	Aa_G574630.h1.t1
OG0010009	Np004G2510200	Aa_G368400.h1.t1
OG0010010	Np004G2509100	Aa_G512770.h1.t1
OG0010011	Np004G2508300	Aa_G442690.h1.t1
OG0010012	Np004G2507300	Aa_G442610.h1.t1
OG0010013	Np004G2507200	Aa_G442600.h1.t1
OG0010014	Np004G2506600	Aa_G442560.h1.t1
OG0010015	Np004G2101300	Aa_G475510.h1.t1
OG0010016	Np004G2505900	Aa_G488160.h2.t1, Aa_G488160.h1.t1
OG0010017	Np004G2505600, Np004G2129800	Aa_G80820.h1.t1
OG0010018	Np004G2504700	Aa_G80740.h1.t1
OG0010019	Np002G0986400	Aa_G474740.h1.t1
OG0010020	Np004G2504100	Aa_G80690.h1.t1
OG0010021	Np004G2503800	Aa_G80670.h1.t1
OG0010022	Np004G2501600	Aa_G19250.h1.t1
OG0010023	Np003G1350200	Aa_G354020.h1.t1
OG0010024	Np004G2498300	Aa_G394750.h1.t1
OG0010026	Np002G1115100	Aa_G253460.h1.t1
OG0010027	Np004G2496600	Aa_G73490.h1.t1
OG0010028	Np004G2496400	Aa_G73480.h1.t1
OG0010029	Np004G2482600	Aa_G563980.h1.t1
OG0010030	Np004G2480400	Aa_G545790.h1.t1
OG0010032	Np004G2480000	Aa_G545770.h1.t1
OG0010033	Np004G2479100	Aa_G530660.h1.t1
OG0010034	Np004G2478600	Aa_G43230.h1.t1
OG0010035	Np004G2477500	Aa_G43380.h1.t1
OG0010036	Np004G2477300	Aa_G43400.h1.t1
OG0010037	Np001G0328100	Aa_G63550.h1.t1, Aa_G714140.h1.t1
OG0010038	Np004G2474700	Aa_G572750.h1.t1
OG0010039	Np004G2474500	Aa_G232650.h1.t1
OG0010040	Np004G2470300	Aa_G89340.h1.t1
OG0010041	Np004G2470100	Aa_G89350.h1.t1
OG0010042	Np004G2468500	Aa_G469900.h1.t1
OG0010043	Np004G2467600, Np004G2467300	Aa_G715640.h1.t1
OG0010044	Np002G1188400, Np002G1188500	Aa_G218160.h1.t1, Aa_G531860.h1.t1
OG0010045	Np004G2465000	Aa_G339030.h1.t1
OG0010046	Np004G2462800	Aa_G338900.h1.t1, Aa_G114760.h1.t1
OG0010047	Np004G2462700	Aa_G338890.h1.t1
OG0010048	Np004G2460900	Aa_G418610.h1.t1
OG0010049	Np004G2457400	Aa_G261900.h1.t1
OG0010050	Np004G2455400	Aa_G246090.h1.t1
OG0010051	Np004G2445500	Aa_G26580.h1.t1
OG0010052	Np004G2445200	Aa_G26630.h1.t1
OG0010053	Np004G2444900	Aa_G26660.h1.t1
OG0010054	Np004G2440400	Aa_G164290.h1.t1
OG0010055	Np004G2437600	Aa_G164220.h1.t1
OG0010056	Np004G2431400	Aa_G118640.h1.t1
OG0010057	Np004G2430100	Aa_G569530.h1.t1
OG0010058	Np004G2427800	Aa_G458150.h1.t1
OG0010059	Np004G2429000	Aa_G30200.h1.t1
OG0010060	Np004G2426000	Aa_G658790.h1.t1
OG0010062	Np004G2424800	Aa_G93000.h1.t1
OG0010063	Np004G2098000	Aa_G371800.h1.t1
OG0010064	Np004G2419000	Aa_G135940.h1.t1
OG0010065	Np004G2414400	Aa_G661480.h1.t1
OG0010066	Np004G2414200	Aa_G661460.h1.t1
OG0010067	Np004G2414000	Aa_G668550.h1.t1
OG0010068	Np004G2413700	Aa_G394380.h1.t1
OG0010069	Np004G2411300	Aa_G121190.h1.t1
OG0010070	Np004G2409000	Aa_G163840.h1.t1
OG0010071	Np004G2408700	Aa_G112400.h1.t1
OG0010072	Np004G2407400	Aa_G112460.h1.t1
OG0010073	Np004G2406800	Aa_G525730.h1.t1
OG0010074	Np004G2402700	Aa_G645600.h1.t1
OG0010076	Np004G2399600	Aa_G65550.h1.t1
OG0010079	Np004G2396900	Aa_G103940.h1.t1
OG0010080	Np004G2396500	Aa_G103920.h1.t1
OG0010081	Np007G3747800	Aa_G325470.h1.t1
OG0010082	Np004G2393300	Aa_G131960.h1.t1
OG0010083	Np004G2390700	Aa_G275000.h1.t1
OG0010084	Np004G2390200	Aa_G275060.h1.t1
OG0010085	Np004G2387000	Aa_G631840.h1.t1
OG0010086	Np002G0818100	Aa_G10290.h1.t1, Aa_G10260.h1.t1, Aa_G366550.h2.t1, Aa_G366550.h3.t1, Aa_G366550.h4.t1, Aa_G366550.h1.t1, Aa_G366550.h5.t1
OG0010087	Np004G2383400	Aa_G582900.h1.t1, Aa_G756550.h1.t1, Aa_G278330.h1.t1
OG0010088	Np004G2377100	Aa_G379810.h1.t1
OG0010089	Np004G2383800	Aa_G375460.h1.t1
OG0010090	Np004G2375900	Aa_G55240.h1.t1
OG0010091	Np004G2373600	Aa_G132390.h1.t1
OG0010092	Np004G2372100	Aa_G118990.h1.t1
OG0010093	Np004G2371200	Aa_G610220.h1.t1, Aa_G119060.h1.t1
OG0010094	Np004G2370600	Aa_G119140.h1.t1
OG0010095	Np004G2369700	Aa_G308370.h1.t1
OG0010096	Np004G2367800	Aa_G497080.h1.t1
OG0010097	Np004G2364800	Aa_G371580.h1.t1
OG0010098	Np004G2363800	Aa_G407820.h1.t1
OG0010099	Np004G2361400	Aa_G323690.h1.t1
OG0010100	Np004G2361200	Aa_G323710.h1.t1
OG0010101	Np004G2360800	Aa_G323740.h1.t1
OG0010102	Np004G2358900	Aa_G93380.h1.t1
OG0010103	Np004G2358100	Aa_G544320.h1.t1
OG0010104	Np004G2357200	Aa_G615500.h1.t1
OG0010105	Np004G2355800	Aa_G643710.h1.t1
OG0010106	Np004G2355500	Aa_G266550.h1.t1
OG0010107	Np004G2355000	Aa_G266530.h1.t1
OG0010108	Np004G2354900	Aa_G266480.h1.t1
OG0010110	Np004G2352900	Aa_G393450.h1.t1
OG0010111	Np004G2348600	Aa_G119510.h1.t1
OG0010112	Np004G2346000	Aa_G334120.h1.t1
OG0010113	Np004G2345900	Aa_G334110.h1.t1
OG0010114	Np004G2344100	Aa_G477460.h1.t1
OG0010115	Np004G2342800	Aa_G60740.h1.t1
OG0010116	Np004G2328500	Aa_G272170.h1.t1
OG0010117	Np004G2328100	Aa_G272150.h1.t1
OG0010118	Np004G2327900	Aa_G272140.h1.t1
OG0010119	Np001G0269700	Aa_G692210.h1.t1
OG0010120	Np004G2325200	Aa_G292630.h1.t1
OG0010121	Np004G2319700	Aa_G372730.h1.t1
OG0010122	Np004G2318500	Aa_G371920.h1.t1
OG0010123	Np004G2318000	Aa_G371930.h1.t1
OG0010124	Np004G2311700, Np004G2311600	Aa_G399840.h2.t1, Aa_G399840.h1.t1
OG0010125	Np004G2309800	Aa_G367260.h1.t1
OG0010126	Np002G0832200	Aa_G259720.h1.t1
OG0010127	Np002G0833000	Aa_G160290.h1.t1
OG0010128	Np002G0833300	Aa_G160320.h1.t1
OG0010129	Np002G0835600	Aa_G149320.h1.t1
OG0010130	Np002G0847300	Aa_G68570.h1.t1
OG0010131	Np002G0851100	Aa_G17670.h1.t1
OG0010132	Np002G0852300	Aa_G101730.h1.t1
OG0010133	Np002G0853900	Aa_G101660.h1.t1
OG0010134	Np002G0854000	Aa_G101650.h1.t1
OG0010135	Np002G0854100	Aa_G101640.h1.t1
OG0010136	Np002G0854200	Aa_G521050.h1.t1
OG0010137	Np002G0855600	Aa_G189610.h1.t1
OG0010138	Np002G0856200	Aa_G189570.h1.t1
OG0010139	Np002G0860200	Aa_G99870.h1.t1
OG0010140	Np004G2061300	Aa_G107880.h1.t1
OG0010141	Np003G1751200, Np001G0432800, Np001G0423500	Aa_G337500.h1.t1
OG0010142	Np004G2423800	Aa_G39600.h1.t1
OG0010143	Np002G1231400	Aa_G65810.h1.t1
OG0010144	Np002G1217800, Np002G0976600	Aa_G95350.h1.t1
OG0010145	Np002G1213500	Aa_G274790.h1.t1
OG0010146	Np002G1213400	Aa_G274780.h1.t1
OG0010147	Np002G1205300	Aa_G391130.h1.t1
OG0010148	Np002G1198000	Aa_G489110.h1.t1
OG0010149	Np004G2063300	Aa_G124900.h1.t1
OG0010150	Np002G1185000	Aa_G149930.h1.t1
OG0010151	Np002G1182900	Aa_G606570.h1.t1
OG0010152	Np002G1182500	Aa_G546260.h1.t1
OG0010153	Np002G1179000	Aa_G177290.h1.t1
OG0010154	Np002G1177900	Aa_G177320.h1.t1
OG0010155	Np002G1177600	Aa_G285000.h1.t1
OG0010156	Np002G1171500	Aa_G72250.h1.t1
OG0010157	Np002G1164700	Aa_G291270.h1.t1
OG0010158	Np002G1164400	Aa_G222900.h1.t1
OG0010159	Np002G1157000	Aa_G147500.h1.t1, Aa_G147520.h1.t1
OG0010160	Np002G1155900	Aa_G17440.h1.t1
OG0010161	Np002G1153800	Aa_G225900.h1.t1, Aa_G653240.h1.t1, Aa_G5890.h1.t1
OG0010162	Np002G1147300	Aa_G18440.h1.t1
OG0010163	Np002G1144400	Aa_G8240.h1.t1
OG0010164	Np002G1138100	Aa_G202680.h1.t1
OG0010165	Np002G1136100	Aa_G202670.h1.t1
OG0010167	Np003G1887300	Aa_G53320.h1.t1
OG0010168	Np002G1131700	Aa_G656790.h1.t1
OG0010169	Np002G1130900	Aa_G100830.h1.t1
OG0010170	Np002G1117300	Aa_G797130.h2.t1, Aa_G797130.h1.t1
OG0010171	Np005G3028100	Aa_G37890.h1.t1
OG0010172	Np002G1237600	Aa_G324250.h1.t1
OG0010173	Np002G1242200	Aa_G186260.h1.t1
OG0010174	Np002G1243000	Aa_G270050.h1.t1
OG0010175	Np003G1846200	Aa_G151090.h1.t1
OG0010176	Np001G0344900	Aa_G26270.h1.t1
OG0010177	Np001G0342800	Aa_G295630.h1.t1
OG0010178	Np001G0342600	Aa_G295610.h1.t1
OG0010179	Np001G0321600	Aa_G63420.h1.t1
OG0010180	Np001G0321700	Aa_G63430.h1.t1
OG0010181	Np001G0391200	Aa_G123720.h1.t1
OG0010182	Np001G0391700, Np002G0933100	Aa_G123750.h1.t1
OG0010183	Np001G0423600	Aa_G150500.h1.t1
OG0010184	Np001G0395800	Aa_G479990.h1.t1
OG0010185	Np001G0396300	Aa_G103010.h1.t1
OG0010186	Np005G2825700	Aa_G92260.h1.t1
OG0010187	Np003G1840300	Aa_G373260.h1.t1
OG0010188	Np005G2752300	Aa_G158720.h1.t1
OG0010190	Np005G2746400	Aa_G301280.h1.t1
OG0010192	Np004G1990000	Aa_G161220.h1.t1, Aa_G597670.h1.t1
OG0010193	Np004G1987200	Aa_G273790.h1.t1
OG0010194	Np004G1986500	Aa_G273840.h1.t1
OG0010195	Np004G1986300	Aa_G237890.h1.t1
OG0010196	Np004G1983200	Aa_G95940.h1.t1
OG0010197	Np002G0786400	Aa_G477000.h1.t1
OG0010198	Np002G0786600	Aa_G477020.h1.t1
OG0010199	Np005G2600900	Aa_G541050.h1.t1
OG0010200	Np005G2601000	Aa_G541060.h1.t1
OG0010201	Np005G2602600	Aa_G219300.h1.t1
OG0010202	Np005G2603700	Aa_G676600.h1.t1
OG0010203	Np005G2604700	Aa_G138080.h1.t1
OG0010204	Np005G2605000	Aa_G138070.h1.t1
OG0010205	Np005G2609200	Aa_G137790.h1.t1
OG0010206	Np005G2612400	Aa_G351960.h1.t1
OG0010207	Np005G2613500	Aa_G352050.h1.t1
OG0010208	Np005G2614500	Aa_G553710.h1.t1
OG0010209	Np005G2616400	Aa_G205220.h1.t1
OG0010210	Np005G2619200	Aa_G557560.h1.t1
OG0010211	Np005G2620200	Aa_G381700.h1.t1
OG0010212	Np005G2620600	Aa_G381650.h1.t1
OG0010213	Np005G2621000	Aa_G437410.h1.t1
OG0010215	Np005G2625600, Np005G2625700	Aa_G294500.h1.t1
OG0010216	Np005G2625800	Aa_G294490.h1.t1
OG0010217	Np005G2626000	Aa_G294470.h1.t1
OG0010218	Np005G2697900	Aa_G615860.h1.t1
OG0010219	Np005G2697100	Aa_G95220.h1.t1
OG0010220	Np005G2696200	Aa_G221990.h1.t1
OG0010221	Np005G2694700	Aa_G153280.h1.t1
OG0010222	Np005G2693500	Aa_G153350.h1.t1
OG0010223	Np005G2691500	Aa_G692060.h1.t1
