Orthogroup	Noccaea_praecox	Cardamine_glauca
OG0007088	Np004G2096700	Cg006G2005700
OG0007089	Np004G2098600	Cg006G2004100
OG0007090	Np004G2101500	Cg006G2002500
OG0007096	Np001G0281200, Np001G0280200, Np001G0281000	Cg002G0695600
OG0007097	Np001G0234500	Cg002G0670500, Cg002G0670300
OG0007098	Np001G0192200	Cg002G0643900
OG0007099	Np001G0185600	Cg002G0605500
OG0007101	Np001G0466300	Cg002G0558900
OG0007102	Np001G0540000	Cg002G0507500
OG0007103	Np001G0559600	Cg002G0495500
OG0007105	Np003G1463800	Cg008G2749600
OG0007107	Np003G1772600	Cg003G0785800
OG0007108	Np003G1813200	Cg003G0755400
OG0007109	Np007G3836300	Cg001G0298000, Cg001G0298600, Cg001G0298400, Cg001G0298200
OG0007110	Np005G2798200	Cg001G0142700
OG0007111	Np005G2843300, Np005G2843200	Cg001G0173000
OG0007113	Np005G3129000	Cg001G0347800
OG0007115	Np001G0179100	Cg008G2879100
OG0007116	Np001G0166200	Cg008G2860300, Cg008G2845400
OG0007119	Np003G1726500	Cg003G0830400, Cg003G0879100, Cg003G0879000, Cg003G0879600, Cg003G0831000, Cg003G0879400, Cg003G0830700, Cg003G0879200, Cg003G0879300, Cg003G0830900
OG0007129	Np005G2843900, Np005G2843400	Cg001G0173500
OG0007130	Np003G1627500	Cg003G0932300
OG0007131	Np001G0488100	Cg003G1024000
OG0007132	Np001G0485400	Cg002G0543100
OG0007133	Np001G0484700	Cg002G0543700
OG0007134	Np001G0482400	Cg002G0545200
OG0007135	Np001G0478500	Cg002G0548000
OG0007136	Np001G0478200	Cg002G0548400
OG0007137	Np001G0298200	Cg002G0696800
OG0007138	Np001G0279400	Cg002G0695100
OG0007139	Np005G2749900, Np005G2749500	Cg001G0106800
OG0007140	Np001G0266900	Cg002G0690500
OG0007141	Np001G0259200	Cg002G0685900
OG0007142	Np006G3365300	Cg005G1554500
OG0007143	Np001G0343700	Cg008G2976900
OG0007144	Np002G0737700	Cg007G2551900
OG0007145	Np003G1450800	Cg008G2741000
OG0007146	Np003G1450100	Cg008G2740300
OG0007147	Np003G1447800	Cg008G2738200
OG0007148	Np003G1447600	Cg008G2738000
OG0007149	Np003G1444600	Cg008G2736400
OG0007150	Np003G1443900	Cg008G2735900
OG0007151	Np003G1441300	Cg008G2733300
OG0007152	Np003G1439400	Cg008G2731700
OG0007153	Np003G1437100	Cg008G2730000
OG0007154	Np003G1437000	Cg008G2729900
OG0007155	Np003G1436300	Cg008G2729500
OG0007156	Np003G1435500	Cg008G2728700
OG0007157	Np003G1433900	Cg008G2727500
OG0007158	Np003G1431500	Cg008G2725600
OG0007159	Np006G3391400	Cg005G1568900
OG0007160	Np003G1427500	Cg008G2722600
OG0007161	Np003G1426800	Cg008G2721900
OG0007162	Np003G1424700	Cg008G2719900
OG0007163	Np003G1424600	Cg008G2719700
OG0007164	Np003G1421300	Cg008G2716600
OG0007165	Np003G1419100	Cg008G2714300
OG0007166	Np003G1418500	Cg008G2713600
OG0007167	Np003G1418400	Cg008G2713500
OG0007168	Np003G1418000	Cg008G2713100
OG0007169	Np003G1417300	Cg008G2712300
OG0007170	Np003G1416800	Cg008G2711800
OG0007172	Np003G1786900	Cg003G0770200
OG0007173	Np003G1411300	Cg008G2706300
OG0007174	Np003G1411200	Cg008G2706200
OG0007175	Np003G1411000	Cg008G2706000
OG0007176	Np003G1410000	Cg008G2705000
OG0007177	Np003G1409300	Cg008G2704300
OG0007178	Np003G1409000	Cg008G2703900
OG0007179	Np003G1408800	Cg008G2703700
OG0007180	Np003G1408600	Cg008G2703500
OG0007182	Np003G1408300	Cg008G2703200
OG0007183	Np003G1406200	Cg008G2701300
OG0007184	Np003G1405600	Cg008G2700900
OG0007185	Np003G1405500	Cg008G2700800
OG0007186	Np003G1404900	Cg008G2700200
OG0007187	Np003G1404800	Cg008G2700100
OG0007188	Np001G0167700	Cg008G2862600, Cg008G2848200
OG0007189	Np003G1403900	Cg008G2699400
OG0007190	Np003G1403300	Cg008G2698900
OG0007191	Np003G1403200	Cg008G2698800
OG0007192	Np003G1401200	Cg008G2697800
OG0007193	Np003G1400400	Cg008G2697000
OG0007194	Np003G1587500	Cg003G0946800
OG0007195	Np003G1397500	Cg008G2694300
OG0007196	Np003G1397100	Cg008G2693900
OG0007197	Np003G1392600	Cg008G2690800
OG0007198	Np003G1389800	Cg008G2688100
OG0007199	Np003G1388800	Cg008G2687400
OG0007200	Np003G1386400	Cg008G2686400
OG0007201	Np001G0188200	Cg002G0623300
OG0007202	Np005G2643400, Np003G1384700	Cg008G2684700
OG0007203	Np003G1381100	Cg008G2681800
OG0007204	Np003G1380700	Cg008G2681400
OG0007205	Np005G2826400	Cg001G0161500
OG0007206	Np003G1379400	Cg008G2680500
OG0007207	Np003G1370200	Cg008G2674000
OG0007208	Np003G1369300	Cg008G2673400
OG0007209	Np001G0179800	Cg008G2880900
OG0007210	Np003G1368300	Cg008G2672300
OG0007211	Np003G1366100	Cg008G2670000
OG0007212	Np003G1364600	Cg008G2668500
OG0007213	Np003G1364300	Cg008G2668200
OG0007214	Np003G1363200	Cg008G2667600
OG0007215	Np003G1360800	Cg008G2665200
OG0007216	Np003G1357700	Cg008G2662600
OG0007217	Np003G1353800	Cg008G2660100
OG0007218	Np003G1351200	Cg008G2658500
OG0007219	Np003G1349800	Cg008G2657700
OG0007220	Np003G1345900	Cg008G2655100
OG0007221	Np003G1343500	Cg008G2653600
OG0007222	Np003G1343200	Cg008G2653300
OG0007223	Np003G1340500	Cg008G2650800
OG0007224	Np003G1859300	Cg003G0727500, Cg003G0870400
OG0007225	Np003G1856700	Cg003G0729400, Cg003G0868800
OG0007226	Np003G1856600	Cg003G0729500, Cg003G0868700
OG0007227	Np003G1854700	Cg003G0867600, Cg003G0730700
OG0007228	Np005G2812700	Cg001G0153300
OG0007229	Np005G2815500	Cg001G0155100
OG0007230	Np005G2818800	Cg001G0157100
OG0007231	Np006G3620200	Cg005G1687000
OG0007232	Np006G3616000	Cg005G1682700
OG0007233	Np006G3613100	Cg005G1678300
OG0007234	Np006G3610300	Cg005G1672300
OG0007235	Np006G3608200	Cg005G1669900
OG0007236	Np006G3606900	Cg005G1666700
OG0007237	Np006G3581300	Cg005G1660000
OG0007238	Np006G3584900	Cg005G1658600
OG0007239	Np006G3590800	Cg005G1653300
OG0007240	Np006G3592800	Cg005G1652000
OG0007241	Np006G3593400	Cg005G1651500
OG0007242	Np006G3596000	Cg005G1649600
OG0007243	Np006G3599800	Cg005G1646000
OG0007244	Np006G3600200, Np006G3580900	Cg005G1645400
OG0007245	Np006G3601200	Cg005G1643400
OG0007246	Np006G3601300	Cg005G1643300
OG0007247	Np006G3506300	Cg005G1637200
OG0007248	Np006G3506500	Cg005G1637100
OG0007249	Np006G3517700	Cg005G1633200
OG0007250	Np006G3515300	Cg005G1632700
OG0007251	Np003G1506600	Cg008G2783200
OG0007252	Np006G3477600, Np006G3530500	Cg005G1629100
OG0007253	Np006G3473400, Np006G3534000	Cg005G1627400
OG0007254	Np006G3542600, Np006G3487600	Cg005G1622800
OG0007255	Np006G3542700, Np006G3487400	Cg005G1622700
OG0007256	Np006G3546600, Np006G3482800	Cg005G1621300
OG0007257	Np006G3551200	Cg005G1618400
OG0007259	Np006G3560200	Cg005G1612100
OG0007260	Np006G3568500	Cg005G1608300
OG0007261	Np006G3566500	Cg005G1609300
OG0007262	Np006G3565300	Cg005G1609900
OG0007263	Np006G3572000	Cg005G1606100
OG0007264	Np006G3574500	Cg005G1604300
OG0007265	Np006G3575200	Cg005G1603900
OG0007266	Np006G3575500	Cg005G1603500, Cg005G1610500
OG0007267	Np006G3576200	Cg005G1603200
OG0007268	Np006G3576900	Cg005G1602200
OG0007269	Np006G3460500, Np009G4310800	Cg005G1599200
OG0007270	Np009G4317200, Np006G3456400	Cg005G1598900
OG0007271	Np001G0406200	Cg008G2936500
OG0007272	Np001G0401600	Cg008G2941700
OG0007273	Np005G2811100, Np003G1879800	Cg001G0151800
OG0007274	Np005G2809100	Cg001G0150500
OG0007275	Np005G2803800	Cg001G0147100
OG0007276	Np005G2802800	Cg001G0146100
OG0007277	Np001G0378100, Np007G3940000, Np001G0130500, Np004G2009200	Cg006G1860700
OG0007278	Np004G2009600	Cg006G1861300
OG0007279	Np004G2015900	Cg006G1864400
OG0007280	Np004G2010100	Cg006G1861500
OG0007281	Np004G2009900	Cg006G1861600
OG0007282	Np004G2105400	Cg006G1998600
OG0007283	Np004G2107700	Cg006G1996600
OG0007284	Np004G2109200	Cg006G1995200
OG0007285	Np004G2113000	Cg006G1991400
OG0007286	Np004G2115500	Cg006G1989300
OG0007287	Np004G2119300	Cg006G1986100
OG0007288	Np004G2119500	Cg006G1985900
OG0007289	Np004G2120900	Cg006G1984900
OG0007290	Np004G2123600	Cg006G1983700
OG0007292	Np004G2132900	Cg006G1973700
OG0007293	Np004G2135200	Cg006G1972200
OG0007294	Np004G2136300	Cg006G1971400
OG0007295	Np004G2137100	Cg006G1971000
OG0007296	Np004G2138500	Cg006G1970300
OG0007297	Np004G2139200	Cg006G1969500
OG0007299	Np004G2144600	Cg006G1967000
OG0007300	Np004G2147800	Cg006G1964300
OG0007301	Np004G2147900	Cg006G1964200
OG0007302	Np004G2150000	Cg006G1962900
OG0007303	Np004G2155300	Cg006G1961100
OG0007304	Np004G2158400	Cg006G1960000
OG0007305	Np004G2161000	Cg006G1957900
OG0007306	Np006G3403700, Np004G2181800	Cg006G1952400
OG0007307	Np004G2193900, Np004G2183500, Np004G2193700	Cg006G1952100
OG0007308	Np004G2189400, Np004G2197700	Cg006G1951300
OG0007309	Np004G2196500	Cg006G1950500
OG0007310	Np004G2052100	Cg006G1948600
OG0007311	Np004G2052600	Cg006G1947800
OG0007312	Np001G0253200	Cg002G0684000
OG0007313	Np001G0249700	Cg002G0681300
OG0007314	Np001G0249500	Cg002G0681100
OG0007315	Np001G0248700	Cg002G0680300
OG0007316	Np001G0247200	Cg002G0678100
OG0007317	Np001G0010900	Cg003G1062200
OG0007318	Np001G0018800	Cg003G1056700
OG0007319	Np001G0020500	Cg003G1055300
OG0007320	Np001G0020700	Cg003G1055100
OG0007321	Np005G2766800	Cg001G0119500
OG0007322	Np001G0022300, Np006G3531400	Cg003G1054100
OG0007323	Np001G0026200	Cg003G1050200
OG0007324	Np001G0027700	Cg003G1049000
OG0007325	Np001G0027800	Cg003G1048900
OG0007326	Np001G0030100	Cg003G1046800
OG0007327	Np001G0031600	Cg003G1045500
OG0007328	Np001G0032200	Cg003G1045100
OG0007329	Np001G0036000	Cg003G1043100
OG0007330	Np001G0039800, Np007G4195300	Cg003G1039900
OG0007331	Np001G0040100	Cg003G1039600
OG0007332	Np001G0041700	Cg003G1038300
OG0007333	Np001G0043200	Cg003G1036900
OG0007335	Np001G0044700	Cg003G1036000
OG0007336	Np001G0045000	Cg003G1035900
OG0007337	Np001G0045400	Cg003G1035400
OG0007338	Np001G0046100	Cg003G1034700
OG0007339	Np001G0049100	Cg003G1032000
OG0007340	Np001G0051300	Cg003G1030700, Cg003G1030600
OG0007341	Np001G0051500	Cg003G1030400
OG0007342	Np001G0052400	Cg003G1029600
OG0007343	Np001G0053200	Cg003G1029000
OG0007344	Np001G0053800	Cg003G1028600
OG0007345	Np001G0064200	Cg003G1022800
OG0007346	Np001G0064700	Cg003G1022600
OG0007347	Np002G1231700, Np001G0065200	Cg003G1022300
OG0007348	Np001G0065400	Cg003G1022200
OG0007349	Np001G0065800	Cg003G1021800
OG0007350	Np001G0069300	Cg003G1018100
OG0007351	Np001G0073500	Cg003G1015200
OG0007352	Np001G0073600	Cg003G1015100
OG0007353	Np001G0075700	Cg003G1013400
OG0007354	Np001G0085000	Cg003G1010300
OG0007355	Np005G3068200	Cg001G0275700
OG0007356	Np001G0088400	Cg003G1007300
OG0007357	Np001G0089200	Cg003G1006700
OG0007358	Np001G0089500	Cg003G1006400
OG0007359	Np001G0090200	Cg003G1006100
OG0007360	Np001G0093300	Cg003G1004000
OG0007361	Np001G0096900	Cg003G1000900
OG0007362	Np001G0098100	Cg003G0999800
OG0007363	Np001G0098200	Cg003G0999700
OG0007364	Np001G0101000	Cg008G2788200
OG0007365	Np001G0107500	Cg008G2792500
OG0007366	Np001G0108500	Cg008G2793600
OG0007367	Np001G0109400	Cg008G2794100
OG0007368	Np001G0110500	Cg008G2795400
OG0007369	Np001G0113700	Cg008G2798400
OG0007370	Np001G0114500	Cg008G2799100
OG0007371	Np001G0116600, Np002G0990100	Cg008G2800000
OG0007372	Np001G0118100	Cg008G2801400
OG0007374	Np001G0119500	Cg008G2802600
OG0007375	Np001G0119600	Cg008G2802700
OG0007376	Np001G0120000	Cg008G2803100
OG0007377	Np001G0123100	Cg008G2806100
OG0007378	Np001G0123300	Cg008G2806300
OG0007379	Np001G0123400	Cg008G2806400
OG0007380	Np001G0128400	Cg008G2810100
OG0007381	Np001G0131000	Cg008G2812000
OG0007382	Np001G0131500	Cg008G2812500
OG0007383	Np001G0133500	Cg008G2813800
OG0007384	Np003G1473600	Cg008G2759200
OG0007385	Np003G1473100, Np002G0766100	Cg008G2758200
OG0007386	Np003G1477700	Cg008G2762200
OG0007387	Np003G1477800	Cg008G2762300
OG0007388	Np003G1478800	Cg008G2763100
OG0007389	Np003G1479500	Cg008G2763700
OG0007390	Np003G1479600	Cg008G2763800
OG0007391	Np003G1481800	Cg008G2764700
OG0007392	Np003G1483400	Cg008G2766100
OG0007393	Np003G1483900	Cg008G2766600
OG0007394	Np003G1487900	Cg008G2769800
OG0007395	Np003G1490600	Cg008G2771900
OG0007396	Np003G1492200	Cg008G2773400
OG0007397	Np003G1492900	Cg008G2773800
OG0007398	Np003G1493500	Cg008G2774100
OG0007399	Np003G1497400	Cg008G2776000
OG0007400	Np003G1498700	Cg008G2777100
OG0007401	Np003G1499400	Cg008G2777600
OG0007402	Np003G1505400	Cg008G2782600
OG0007404	Np003G1508600	Cg008G2784500
OG0007405	Np003G1509000	Cg004G1230600, Cg006G1911700, Cg008G2784900
OG0007406	Np003G1512000	Cg008G2786600
OG0007407	Np003G1513700	Cg003G0998200
OG0007408	Np003G1514700	Cg003G0997500
OG0007409	Np003G1517500	Cg003G0995800
OG0007410	Np004G1995200	Cg006G1849000
OG0007411	Np003G1522200	Cg003G0991800
OG0007412	Np003G1680500	Cg003G0898300
OG0007413	Np003G1523000	Cg003G0990500
OG0007414	Np003G1523300	Cg003G0990200
OG0007415	Np006G3409700	Cg005G1582700
OG0007416	Np003G1526600	Cg003G0987500
OG0007419	Np003G1535900	Cg003G0981000
OG0007420	Np003G1537100	Cg003G0980100
OG0007421	Np003G1539100	Cg003G0978700
OG0007422	Np003G1540500	Cg003G0977800
OG0007423	Np003G1541300	Cg003G0977200
OG0007424	Np003G1544000	Cg003G0975100
OG0007425	Np003G1544500	Cg003G0975000
OG0007426	Np003G1545200, Np007G3965500	Cg003G0974400
OG0007427	Np003G1550500	Cg003G0970000
OG0007428	Np003G1552200	Cg003G0968400
OG0007429	Np003G1552400	Cg003G0968200
OG0007430	Np003G1552700	Cg003G0967900
OG0007431	Np003G1555900, Np003G1556400	Cg003G0966600
OG0007432	Np003G1559900	Cg003G0964500
OG0007433	Np003G1724500	Cg003G0884500
OG0007434	Np003G1566000	Cg003G0959500
OG0007435	Np003G1565600	Cg003G0959800
OG0007436	Np003G1564500	Cg003G0960700
OG0007437	Np003G1564300, Np003G1564400	Cg003G0960800
OG0007438	Np003G1563800	Cg003G0961500
OG0007439	Np003G1568700	Cg003G0957800
OG0007440	Np003G1574900	Cg003G0954500
OG0007441	Np003G1582500	Cg003G0950300
OG0007442	Np003G1583300	Cg003G0949400
OG0007443	Np003G1586400	Cg003G0947800
OG0007444	Np005G2761500	Cg001G0115300
OG0007445	Np003G1594100	Cg003G0944800
OG0007446	Np003G1606200	Cg003G0939300
OG0007447	Np003G1607000	Cg003G0938800
OG0007448	Np003G1609100	Cg003G0938000
OG0007449	Np001G0506200	Cg002G0531900
OG0007450	Np001G0500700	Cg002G0536200
OG0007451	Np001G0494100	Cg002G0540300, Cg002G0540100
OG0007452	Np003G1622400	Cg003G0926300
OG0007453	Np003G1624900	Cg003G0928200
OG0007454	Np003G1625000	Cg003G0931200, Cg003G0928300
OG0007455	Np003G1868600	Cg003G0720400, Cg014G3035200
OG0007456	Np003G1821000	Cg014G3034800, Cg003G0720800
OG0007457	Np003G1862100	Cg003G0725500, Cg014G3029100
OG0007458	Np003G1860500	Cg003G0871300, Cg003G0726600
OG0007460	Np003G1332400	Cg008G2644900
OG0007461	Np003G1330500	Cg008G2644400
OG0007462	Np003G1327400	Cg008G2642400
OG0007463	Np003G1323800	Cg008G2639000
OG0007464	Np003G1320600	Cg008G2637200
OG0007465	Np003G1495700, Np003G1320400	Cg008G2637000
OG0007466	Np003G1316900	Cg008G2635400
OG0007467	Np003G1309900	Cg008G2630200
OG0007468	Np003G1306500	Cg008G2628000
OG0007469	Np003G1300900	Cg008G2624700
OG0007470	Np003G1300500	Cg008G2624400
OG0007471	Np003G1294600	Cg008G2620200
OG0007472	Np003G1292000	Cg008G2618100
OG0007473	Np003G1288300	Cg008G2614800
OG0007474	Np003G1286800	Cg008G2613200
OG0007475	Np007G4121200	Cg004G1160900
OG0007476	Np003G1284100	Cg008G2610800
OG0007477	Np003G1283100	Cg008G2610000
OG0007479	Np003G1276400	Cg008G2605300
OG0007480	Np004G1995500	Cg008G2605200
OG0007482	Np003G1273300	Cg008G2602800
OG0007483	Np003G1273000	Cg008G2602500
OG0007484	Np003G1272200	Cg008G2602000
OG0007485	Np003G1269500	Cg008G2599000
OG0007486	Np003G1269000	Cg008G2598500
OG0007487	Np003G1267700	Cg008G2597100
OG0007488	Np003G1266000	Cg008G2595800
OG0007489	Np003G1266100	Cg008G2595900
OG0007490	Np003G1266300	Cg008G2596000
OG0007491	Np003G1267000	Cg008G2596400
OG0007493	Np003G1260400	Cg008G2592100
OG0007494	Np003G1260300	Cg008G2592000
OG0007495	Np003G1257700	Cg008G2591000
OG0007496	Np001G0354500	Cg008G2590500
OG0007497	Np003G1256300	Cg008G2589300
OG0007498	Np003G1250500	Cg008G2584500
OG0007499	Np005G3187600	Cg001G0382900
OG0007500	Np005G3200400	Cg001G0391200
OG0007501	Np005G3201300	Cg001G0392300
OG0007502	Np005G3202600	Cg001G0394000
OG0007503	Np002G0702300	Cg007G2581200
OG0007504	Np002G0709900	Cg007G2571900
OG0007506	Np002G1205800	Cg007G2572800
OG0007507	Np002G0711900	Cg007G2573600
OG0007508	Np002G0712700	Cg007G2570700
OG0007509	Np002G0716200	Cg007G2568600
OG0007510	Np002G0717200	Cg007G2567700
OG0007511	Np003G1749700	Cg004G1408100
OG0007512	Np002G0723700	Cg007G2564100
OG0007513	Np002G0725800	Cg007G2562800
OG0007514	Np002G0726500	Cg007G2562000
OG0007515	Np002G0726600	Cg007G2561900
OG0007516	Np002G0726900	Cg007G2561600
OG0007517	Np002G0727100	Cg007G2561400
OG0007518	Np002G0730100	Cg007G2558700
OG0007519	Np002G0731300	Cg007G2558200
OG0007520	Np002G0731400	Cg007G2558100
OG0007521	Np002G0732100, Np006G3450100	Cg008G2880800
OG0007522	Np002G0735500	Cg007G2553500
OG0007523	Np002G0737900	Cg007G2551700
OG0007524	Np002G0739400	Cg007G2550900
OG0007525	Np002G0744300	Cg007G2548900
OG0007526	Np002G0744600	Cg007G2548600
OG0007527	Np002G0747100	Cg007G2547000
OG0007528	Np002G0749400	Cg007G2545600
OG0007529	Np002G0752000	Cg007G2543500
OG0007530	Np002G0752700	Cg007G2543100
OG0007531	Np002G0753000	Cg007G2542800
OG0007532	Np002G0754000	Cg007G2541800
OG0007533	Np002G0757000	Cg007G2540000
OG0007534	Np002G0759100	Cg007G2538600
OG0007535	Np002G0767600	Cg007G2533900
OG0007536	Np002G0770000	Cg007G2531800
OG0007537	Np002G0770200	Cg007G2531600
OG0007538	Np002G0771200	Cg007G2530900
OG0007539	Np002G0774000	Cg007G2529000
OG0007540	Np002G0774100	Cg007G2528900
OG0007541	Np002G0776700	Cg007G2527500
OG0007542	Np001G0193400	Cg002G0588400, Cg006G1854100
OG0007543	Np002G0782500	Cg007G2522700
OG0007544	Np002G0784800	Cg007G2521400
OG0007545	Np007G3759600	Cg004G1409600
OG0007546	Np007G3758600	Cg004G1410200
OG0007547	Np007G3758300	Cg004G1410400
OG0007548	Np007G3754400	Cg004G1413600
OG0007549	Np001G0510700	Cg002G0528600
OG0007550	Np001G0510600	Cg002G0528700
OG0007551	Np001G0510000	Cg002G0529100
OG0007552	Np003G1632000	Cg003G0934000
OG0007553	Np003G1631600	Cg003G0933600
OG0007554	Np001G0474900	Cg002G0551400
OG0007555	Np004G1901900	Cg006G1781100, Cg006G1781200
OG0007556	Np004G1906200	Cg006G1784400
OG0007557	Np001G0282000	Cg002G0696200
OG0007558	Np004G1912800	Cg006G1788900
OG0007559	Np004G1914300	Cg006G1789800
OG0007560	Np004G1914900	Cg006G1790200, Cg003G0794300
OG0007561	Np004G1918400	Cg006G1792700
OG0007562	Np004G1922900	Cg006G1796100
OG0007563	Np004G1930300	Cg006G1801300
OG0007564	Np004G1932300	Cg006G1802300
OG0007565	Np004G1936200	Cg006G1804900
OG0007566	Np006G3396300	Cg005G1572600
OG0007567	Np006G3393900	Cg005G1571000
OG0007568	Np006G3393100	Cg005G1570200
OG0007569	Np001G0447300	Cg002G0579300
OG0007570	Np001G0442100	Cg002G0586400
OG0007571	Np003G1736400	Cg016G3060000, Cg003G0873100
OG0007572	Np003G1728500	Cg003G0831100, Cg003G0879700
OG0007573	Np003G1646500, Np003G1648900	Cg003G0912000
OG0007574	Np003G1645900	Cg003G0913500
OG0007575	Np003G1645500	Cg003G0913600
OG0007576	Np003G1644800	Cg003G0914200
OG0007577	Np003G1746700	Cg003G0837500
OG0007578	Np003G1729900	Cg003G0878100, Cg003G0830000
OG0007579	Np005G3094100	Cg003G1000800
OG0007581	Np005G3101600	Cg001G0313200
OG0007582	Np005G3074300	Cg001G0300400
OG0007583	Np005G3083000	Cg001G0288400
OG0007584	Np005G3084600	Cg005G1608200, Cg001G0287200
OG0007585	Np005G3088700	Cg001G0283400
OG0007586	Np005G3092800	Cg001G0282400
OG0007587	Np005G3070700	Cg001G0277200, Cg001G0277000
OG0007588	Np005G3056700	Cg001G0268900
OG0007589	Np005G3056600	Cg001G0268800
OG0007590	Np005G3048500	Cg001G0264600
OG0007591	Np005G3043500, Np004G2018500	Cg001G0262000, Cg001G0262100
OG0007592	Np005G3042600	Cg001G0261700
OG0007593	Np005G3040900	Cg001G0261100
OG0007594	Np005G3035800	Cg001G0258300
OG0007595	Np005G3034500	Cg001G0257400
OG0007597	Np002G1088800, Np002G1088700, Np002G1088600, Np002G1089100, Np002G1089000, Np002G1088900, Np005G3022200	Cg001G0248600
OG0007598	Np002G0816200	Cg007G2500200
OG0007599	Np002G0814800	Cg007G2501200
OG0007600	Np002G0812300	Cg007G2503600
OG0007601	Np002G0812200	Cg007G2503700
OG0007602	Np002G0802500	Cg007G2508000
OG0007603	Np002G0802300	Cg007G2508200
OG0007604	Np002G0791700	Cg007G2515600
OG0007605	Np002G0791400	Cg007G2515900
OG0007606	Np002G0789400	Cg007G2518000
OG0007607	Np002G0890100	Cg007G2454200
OG0007609	Np002G0879400	Cg007G2458800
OG0007610	Np002G0876600	Cg007G2459500
OG0007611	Np005G2763600	Cg001G0117000
OG0007612	Np005G2763300	Cg001G0116500
OG0007613	Np005G2761600	Cg001G0115400
OG0007614	Np005G2759900	Cg001G0114300
OG0007615	Np005G2753800	Cg001G0109800
OG0007616	Np003G1644500	Cg003G0915300
OG0007617	Np001G0225500	Cg002G0662600
OG0007618	Np001G0527100	Cg002G0518000
OG0007619	Np002G1228300	Cg007G2268100
OG0007620	Np002G1234900	Cg007G2264800
OG0007621	Np005G3162300	Cg001G0370400
OG0007622	Np005G3163200	Cg001G0370500
OG0007623	Np001G0188300	Cg002G0623500
OG0007624	Np001G0436500	Cg002G0596200
OG0007625	Np001G0164100	Cg008G2841600
OG0007626	Np001G0210800	Cg002G0653900
OG0007627	Np001G0213500	Cg002G0655300
OG0007628	Np001G0219900	Cg002G0658800
OG0007629	Np001G0222000	Cg002G0674500, Cg002G0659800
OG0007630	Np001G0222300	Cg002G0660100
OG0007631	Np001G0226100	Cg002G0663300
OG0007632	Np001G0229200	Cg002G0666000, Cg002G0666100
OG0007633	Np003G1705900, Np003G1711100	Cg003G0892200
OG0007634	Np002G0861000	Cg007G2469700
OG0007635	Np002G0861800	Cg007G2469000
OG0007636	Np002G0862800	Cg007G2468600
OG0007637	Np002G0863300	Cg007G2468200, Cg007G2468300
OG0007638	Np002G0863400	Cg007G2468100
OG0007639	Np007G3896000	Cg001G0294900, Cg004G1348800
OG0007641	Np001G0357100	Cg008G2970900
