Orthogroup	Noccaea_praecox	Capsella_rubella
OG0009079	Np003G1294700	XP_006288713.1
OG0009080	Np003G1290400	XP_006288505.1
OG0009081	Np003G1288800	XP_023636592.1
OG0009082	Np003G1287700	XP_006288103.1
OG0009083	Np003G1287000	XP_006288211.1
OG0009084	Np003G1894000	XP_023636564.1
OG0009086	Np003G1284400	XP_006290048.1
OG0009087	Np003G1283700	XP_006287909.1
OG0009088	Np003G1282600	XP_006287392.2
OG0009089	Np003G1282200	XP_006287469.1
OG0009090	Np003G1281800	XP_023636205.1
OG0009091	Np003G1716400	XP_006282380.1
OG0009092	Np003G1281100	XP_006287496.1
OG0009093	Np003G1279500	XP_006287255.1
OG0009094	Np003G1279400	XP_006289737.1
OG0009095	Np003G1275300	XP_006287832.1
OG0009096	Np003G1273900	XP_006288791.1
OG0009097	Np003G1273100	XP_006286413.1
OG0009098	Np003G1270800	XP_023635896.1
OG0009100	Np003G1267600	XP_023635849.1
OG0009101	Np003G1265600	XP_006287066.1
OG0009102	Np003G1264300	XP_006288408.1
OG0009103	Np003G1262500	XP_006286728.1
OG0009104	Np003G1261300	XP_006288842.1
OG0009105	Np003G1253200	XP_006287499.1
OG0009106	Np003G1252700	XP_006286631.1
OG0009108	Np003G1251600	XP_006289888.1
OG0009109	Np003G1251200	XP_006288609.1
OG0009110	Np003G1251300	XP_006288717.2
OG0009111	Np003G1248800	XP_006300110.1, XP_023633461.1
OG0009112	Np005G3180500	XP_006283863.1
OG0009113	Np005G3183300	XP_023635414.1
OG0009114	Np005G3183400	XP_023634758.1
OG0009116	Np005G3187800	XP_006282744.1
OG0009117	Np005G3188100	XP_006283939.1
OG0009118	Np005G3188300	XP_023635074.1
OG0009119	Np002G1060300	XP_006297652.1
OG0009120	Np005G3201900	XP_006282949.2
OG0009121	Np002G0703900	XP_006302956.1
OG0009122	Np002G0703100	XP_006301537.1
OG0009123	Np002G0702600	XP_006302429.1
OG0009124	Np002G0702100	XP_006301046.1
OG0009125	Np002G0704600	XP_006300358.1
OG0009126	Np002G0705200	XP_023643437.1
OG0009127	Np002G0705400	XP_006302602.1
OG0009128	Np002G0705700	XP_006302357.1
OG0009129	Np005G3096700	XP_023637896.1, XP_023642929.1
OG0009130	Np002G0706900	XP_006301335.1
OG0009131	Np002G0707800	XP_006302138.1
OG0009132	Np002G0710000	XP_023643758.1
OG0009133	Np002G0710600	XP_006301662.1
OG0009134	Np002G0711400	XP_023642970.1
OG0009135	Np002G0711500	XP_006302289.1
OG0009136	Np002G0713300	XP_006301140.1
OG0009137	Np002G0714400	XP_006302564.1
OG0009138	Np002G0716100	XP_023642914.1
OG0009139	Np002G0716300	XP_006302129.2
OG0009140	Np002G0716800	XP_023642902.1
OG0009141	Np002G0721200	XP_023643711.1
OG0009142	Np002G0726100	XP_023643575.1
OG0009143	Np002G0728000	XP_023643969.1
OG0009144	Np002G0730000	XP_006301760.2, XP_023643700.1
OG0009145	Np002G0731200	XP_006301170.1
OG0009146	Np002G0732500	XP_006302566.1
OG0009147	Np002G0734400	XP_006302337.1
OG0009148	Np002G0734700	XP_006302015.2
OG0009149	Np002G0734800	XP_006302801.1
OG0009150	Np002G0738300	XP_006302534.1
OG0009151	Np002G0739200	XP_006301942.1, XP_006300771.1
OG0009152	Np002G0743400	XP_006302016.2
OG0009153	Np001G0436800	XP_023638557.1, XP_006293319.2
OG0009154	Np002G0744900	XP_006302950.1
OG0009155	Np002G0745700	XP_006300460.1
OG0009156	Np002G0750100	XP_006302756.1
OG0009157	Np002G0750200	XP_006302208.2
OG0009158	Np002G0751700	XP_023643017.1
OG0009159	Np002G0752300	XP_023642875.1
OG0009160	Np002G0753800	XP_006302402.1
OG0009161	Np002G0755100	XP_023643124.1
OG0009163	Np002G0763900	XP_006302046.1
OG0009164	Np002G0764300	XP_006302835.2
OG0009165	Np002G0766500, Np003G1597600, Np003G1598900	XP_006300320.1
OG0009166	Np002G0769000	XP_006301553.1
OG0009167	Np004G1917500	XP_006304422.1
OG0009168	Np005G3120400, Np007G4063900	XP_006297702.1
OG0009169	Np002G0771000	XP_006302577.1
OG0009170	Np002G0771600	XP_006300997.1, XP_023644096.1
OG0009171	Np002G0776500	XP_006302949.1
OG0009172	Np007G3801300	XP_006298565.1
OG0009173	Np002G0781100	XP_006301893.1
OG0009174	Np002G0782000	XP_006303004.2
OG0009175	Np002G0782400	XP_006300634.1
OG0009176	Np007G3757100	XP_006299875.1
OG0009177	Np007G3756900	XP_006297733.1
OG0009178	Np007G3755600	XP_006298508.1
OG0009179	Np007G3752400	XP_006297310.1
OG0009180	Np001G0510200	XP_006290911.1
OG0009181	Np003G1632400	XP_006281141.1
OG0009182	Np003G1632300	XP_023639470.1
OG0009183	Np003G1631800	XP_023644639.1
OG0009184	Np004G1901100	XP_006303229.1
OG0009185	Np004G1904000	XP_006304022.1
OG0009186	Np004G1905100	XP_023632616.1
OG0009187	Np004G1905800, Np004G1905000	XP_023632661.1
OG0009188	Np004G1907700	XP_006307003.1
OG0009189	Np004G1912300	XP_023645892.1
OG0009190	Np004G1913200	XP_023645694.1
OG0009191	Np004G1920600	XP_006303393.1
OG0009192	Np004G1924400	XP_006307089.1
OG0009193	Np004G1924600	XP_006303266.1
OG0009194	Np004G1925000	XP_006304699.1
OG0009196	Np004G1928500	XP_006307019.1
OG0009197	Np004G1928700	XP_023645145.1
OG0009198	Np004G1929900, Np004G1928900	XP_006304815.1
OG0009199	Np002G0890800, Np002G0891600	XP_006302249.1
OG0009200	Np004G1933600	XP_006305990.1
OG0009201	Np006G3397200	XP_023640776.1
OG0009202	Np006G3396800	XP_006295981.1
OG0009203	Np006G3395100	XP_006295719.1
OG0009204	Np006G3394800	XP_006294667.1
OG0009205	Np006G3391300	XP_006295828.1
OG0009206	Np005G2796100	XP_006282704.1
OG0009207	Np006G3382600	XP_006293554.1
OG0009209	Np001G0447000	XP_006291596.1
OG0009210	Np001G0442900	XP_006279377.1
OG0009211	Np001G0193000	XP_006291578.1
OG0009212	Np003G1750200	XP_006287922.1
OG0009213	Np003G1737000	XP_006280738.2
OG0009214	Np003G1648500	XP_006281005.1
OG0009215	Np005G3107900, Np005G3106200	XP_006285759.1
OG0009216	Np005G3096200	XP_023634544.1
OG0009217	Np005G3101700	XP_006282617.1
OG0009218	Np005G3074400	XP_006283038.1
OG0009219	Np005G3075400	XP_006282464.1
OG0009220	Np005G3088900	XP_023634797.1
OG0009221	Np005G3060300	XP_023635500.1
OG0009222	Np005G3059700	XP_006283428.1
OG0009223	Np005G2625900	XP_006283225.1
OG0009224	Np005G3043000	XP_006283879.1
OG0009225	Np005G3042400	XP_006285018.1
OG0009226	Np005G3035300	XP_006284221.1
OG0009227	Np005G3034400	XP_023635533.1
OG0009228	Np005G3028900	XP_006284243.2
OG0009229	Np005G3027900	XP_023635616.1
OG0009230	Np002G0816400	XP_023643754.1
OG0009231	Np002G0815900	XP_006302030.2
OG0009232	Np002G0815000	XP_006301095.1
OG0009233	Np002G0814200	XP_006300819.2
OG0009234	Np002G0810800	XP_006302218.1
OG0009235	Np002G0810200	XP_006302706.2
OG0009237	Np002G0802000	XP_006302372.1
OG0009238	Np002G0806700, Np002G0800900	XP_006301608.1
OG0009239	Np002G0797000	XP_006302516.1
OG0009240	Np002G0796600	XP_006301501.1
OG0009241	Np001G0167000	XP_006279985.2
OG0009242	Np002G0794700	XP_006300588.1
OG0009243	Np002G0793400	XP_023643322.1
OG0009244	Np002G0888700	XP_006301071.1
OG0009245	Np002G0883100	XP_006302435.1
OG0009246	Np002G0878800	XP_006302168.1
OG0009247	Np002G0876200	XP_006302244.1
OG0009248	Np002G0873300	XP_006302500.1
OG0009249	Np005G2763500	XP_006282981.2
OG0009250	Np005G2761400	XP_023633988.1
OG0009251	Np005G2761200	XP_023634208.1
OG0009252	Np005G2759800	XP_006282737.1
OG0009253	Np005G2758800	XP_006284536.1
OG0009254	Np005G2757000	XP_006285877.1
OG0009255	Np003G1644300	XP_023642593.1
OG0009256	Np002G1233100	XP_006302105.1
OG0009257	Np002G1233200	XP_006302791.1
OG0009258	Np002G1235100	XP_006301676.1
OG0009259	Np005G3164400	XP_006285085.1
OG0009260	Np006G3415700	XP_006298752.1
OG0009261	Np005G3171500	XP_006286129.1
OG0009262	Np005G3171700	XP_006286151.1
OG0009263	Np005G3172600, Np004G1950200	XP_023634765.1
OG0009264	Np003G1716600	XP_006280224.1
OG0009265	Np001G0186600	XP_006290837.1
OG0009266	Np001G0204000	XP_006292470.1
OG0009267	Np001G0204900	XP_006290572.1
OG0009268	Np001G0205600	XP_006290874.2
OG0009269	Np006G3217600	XP_006294780.1
OG0009270	Np001G0206200	XP_006291293.1
OG0009271	Np001G0209200	XP_006292017.1
OG0009272	Np001G0216800	XP_023638267.1
OG0009273	Np001G0217100	XP_006292058.1
OG0009274	Np001G0217200	XP_006290924.1
OG0009275	Np001G0217400	XP_023638058.1
OG0009276	Np001G0217600	XP_023637924.1
OG0009277	Np001G0218700	XP_023637921.1
OG0009278	Np001G0218900	XP_006290731.1
OG0009279	Np001G0220300	XP_006291556.1
OG0009280	Np001G0222700	XP_006290458.1
OG0009281	Np001G0225600	XP_006291234.2
OG0009282	Np001G0225700	XP_023638036.1
OG0009283	Np001G0225800	XP_006291018.1
OG0009284	Np001G0231300	XP_006290413.2
OG0009285	Np001G0231900	XP_006291665.1
OG0009286	Np001G0233700	XP_023638180.1
OG0009287	Np003G1737300	XP_006279875.1
OG0009288	Np001G0235400	XP_006291336.2
OG0009289	Np003G1720600	XP_023633380.1, XP_006280042.1, XP_023633326.1
OG0009290	Np002G0869700	XP_006302669.1
OG0009291	Np002G0872300	XP_023644113.1
OG0009292	Np001G0429200	XP_006280555.2
OG0009293	Np001G0364000	XP_006281127.1
OG0009294	Np001G0362200	XP_006280105.1
OG0009295	Np001G0176000	XP_023639346.1
OG0009296	Np001G0368500	XP_023643810.1
OG0009297	Np001G0368600	XP_006280755.1
OG0009298	Np001G0374500	XP_006280242.1
OG0009299	Np002G0916600	XP_006301779.1
OG0009300	Np001G0382700	XP_023637075.1
OG0009301	Np001G0384300	XP_006279704.1
OG0009302	Np004G1977500	XP_006305174.1
OG0009303	Np004G1969200	XP_006305941.1
OG0009304	Np004G1968400	XP_006305094.1
OG0009305	Np004G1967700	XP_023633232.1
OG0009306	Np007G3983100, Np004G1967300	XP_006307567.1
OG0009307	Np004G2410800	XP_023645163.1
OG0009308	Np004G1956600	XP_006306213.1
OG0009309	Np004G1952800	XP_006304010.1
OG0009310	Np004G1952500	XP_006303644.1
OG0009311	Np004G1950300	XP_006303923.1
OG0009312	Np004G1942900	XP_006303701.1
OG0009313	Np004G1942700	XP_006304887.1
OG0009314	Np004G1941900	XP_006306051.1
OG0009315	Np004G1937100	XP_006305471.1
OG0009316	Np001G0419800	XP_006280587.1
OG0009317	Np006G3440100	XP_023640461.1
OG0009318	Np006G3438000	XP_006296339.1
OG0009319	Np006G3433600	XP_006294552.2
OG0009320	Np006G3431000	XP_023640250.1
OG0009321	Np006G3429500	XP_006294871.1
OG0009322	Np006G3427200	XP_006295844.1
OG0009323	Np006G3419600	XP_006295127.1
OG0009324	Np006G3419300	XP_006295512.1
OG0009325	Np006G3418000	XP_006293470.1
OG0009326	Np006G3417800	XP_006294230.1
OG0009327	Np006G3416400	XP_006293685.1
OG0009328	Np006G3413500	XP_006294231.1
OG0009329	Np006G3413400	XP_006295058.1
OG0009330	Np006G3411900	XP_006296459.1
OG0009331	Np006G3408700	XP_023640767.1
OG0009332	Np006G3407500	XP_006293483.1
OG0009333	Np006G3406300	XP_006296355.1
OG0009335	Np006G3401900	XP_023640891.1
OG0009336	Np006G3400200	XP_006295494.2
OG0009337	Np006G3399900	XP_006294910.1
OG0009338	Np006G3399500	XP_006293693.1
OG0009339	Np005G2899500	XP_023634387.1
OG0009340	Np005G3075200	XP_006294824.1
OG0009341	Np005G2902400	XP_006284190.1
OG0009342	Np005G2906900	XP_006284265.1
OG0009343	Np005G2904900	XP_006285076.1
OG0009344	Np005G2904700, Np005G3027000	XP_006284623.1
OG0009345	Np005G2926600	XP_006284465.1
OG0009346	Np005G2929000	XP_006284290.1
OG0009347	Np005G2934400	XP_006285880.1
OG0009348	Np005G2934500	XP_006284068.2
OG0009349	Np005G2939000	XP_006284396.1
OG0009350	Np005G2958000	XP_006284020.1
OG0009351	Np005G2959200	XP_006284054.1
OG0009352	Np005G2959500	XP_006283554.1
OG0009353	Np001G0431300	XP_006293541.1
OG0009354	Np001G0526300	XP_006290590.1
OG0009355	Np001G0525300	XP_006292057.1
OG0009357	Np001G0523900	XP_006290909.1
OG0009358	Np001G0521700	XP_006290928.1
OG0009359	Np001G0520600	XP_006291658.1
OG0009360	Np001G0520400	XP_006290766.1
OG0009361	Np001G0519700, Np001G0519000	XP_006291682.1
OG0009362	Np001G0518700, Np001G0519400	XP_023639279.1
OG0009363	Np005G2835500	XP_023634548.1
OG0009364	Np003G1736300	XP_006280326.1
OG0009365	Np003G1660100	XP_006280961.1
OG0009367	Np003G1674600	XP_006280994.1
OG0009368	Np003G1845500	XP_023640403.1
OG0009369	Np001G0431100	XP_006292595.1
OG0009370	Np007G3801200	XP_023641658.1
OG0009371	Np007G3795400	XP_023642576.1
OG0009372	Np007G3781600	XP_006297541.1
OG0009373	Np007G3780600	XP_006297640.1
OG0009374	Np007G3780300	XP_006298159.1
OG0009375	Np007G3775600	XP_006296940.1
OG0009376	Np007G3768700	XP_023641215.1
OG0009377	Np001G0686100	XP_006291022.1
OG0009378	Np007G3761800	XP_023642741.1
OG0009379	Np007G3761400	XP_006297300.1
OG0009380	Np005G2828400	XP_006282677.1
OG0009381	Np005G2829000	XP_006284086.1
OG0009382	Np005G2831200	XP_023635319.1
OG0009383	Np005G2830700	XP_023634916.1
OG0009384	Np005G2844400	XP_006284043.1
OG0009385	Np005G2845600	XP_006283352.2
OG0009386	Np005G2848300	XP_023635126.1
OG0009387	Np005G2850200	XP_006282748.1
OG0009388	Np005G2855900	XP_006282681.1
OG0009389	Np005G2858500	XP_006284970.1
OG0009390	Np005G3188500	XP_006283727.1
OG0009391	Np005G2862900, Np004G2027500	XP_006282474.1
OG0009392	Np005G3199900	XP_006284439.2, XP_006284074.2
OG0009393	Np005G2887700	XP_006284454.1
OG0009394	Np005G2885800	XP_006286233.1
OG0009395	Np005G2884900	XP_006285330.1
OG0009396	Np005G2883000	XP_006286019.2
OG0009397	Np005G2882900	XP_006284231.1
OG0009398	Np005G2882300	XP_023635553.1
OG0009400	Np004G2392400	XP_006307010.1
OG0009401	Np005G2874300	XP_006286293.1
OG0009403	Np005G2877200	XP_006282924.1
OG0009404	Np001G0247100	XP_006291919.1
OG0009406	Np007G3716800	XP_006298061.1
OG0009407	Np006G3614800	XP_006281732.1
OG0009408	Np005G3003000, Np001G0686700	XP_023633647.1
OG0009409	Np005G3000000	XP_006284806.1
OG0009410	Np005G2994900	XP_006284408.1
OG0009411	Np005G2994000	XP_023634932.1
OG0009412	Np005G2989100	XP_006286060.1
OG0009413	Np002G1021500, Np005G2987800	XP_006284614.1
OG0009414	Np005G2963200	XP_023635507.1
OG0009415	Np005G3194000	XP_006282658.1
OG0009416	Np007G4251700	XP_006298568.1
OG0009417	Np007G4249900	XP_023641074.1
OG0009418	Np007G4249700	XP_023641075.1
OG0009419	Np007G4247700	XP_006297690.1
OG0009420	Np007G4246600	XP_006296902.1
OG0009421	Np001G0009700	XP_006282122.1
OG0009422	Np001G0007200	XP_023638701.1
OG0009423	Np001G0007100	XP_006279868.1
OG0009424	Np001G0007000	XP_006292230.1
OG0009425	Np001G0006700	XP_006279495.1
OG0009426	Np001G0003500	XP_006282144.1
OG0009427	Np001G0003100	XP_006282185.1
OG0009428	Np001G0697400	XP_006292989.1
OG0009429	Np001G0697100	XP_023638418.1
OG0009430	Np001G0695500	XP_006293019.1
OG0009431	Np001G0693700	XP_006290792.1
OG0009432	Np001G0693100	XP_023638658.1
OG0009433	Np001G0687000	XP_006292773.1
OG0009434	Np001G0686800	XP_006290990.1
OG0009435	Np001G0685600	XP_006292520.1
OG0009436	Np001G0681100	XP_023638514.1
OG0009437	Np001G0680900	XP_006292576.1
OG0009439	Np001G0679300	XP_023638081.1
OG0009440	Np001G0679100	XP_006292708.1
OG0009441	Np001G0675700	XP_006290611.1
OG0009442	Np001G0672100	XP_006290409.1
OG0009444	Np001G0669700	XP_006291893.1
OG0009445	Np001G0668900	XP_023638040.1
OG0009446	Np001G0668300	XP_006291604.1
OG0009447	Np003G1472000, Np001G0664800	XP_006290471.2, XP_023638209.1
OG0009448	Np001G0663500	XP_023638322.1
OG0009449	Np001G0662900	XP_006291749.1
OG0009450	Np001G0662800	XP_006293294.1
OG0009451	Np001G0662400	XP_006292084.1
OG0009452	Np001G0662200	XP_006293167.2
OG0009453	Np001G0652600	XP_006292861.1
OG0009454	Np001G0647300	XP_006293254.1
OG0009455	Np001G0647100	XP_006291674.1
OG0009456	Np001G0646300	XP_023638736.1
OG0009457	Np001G0645800	XP_006291096.1
OG0009458	Np001G0645300	XP_006290454.1
OG0009459	Np001G0641800	XP_006291160.1
OG0009460	Np001G0637400	XP_006290475.2
OG0009461	Np006G3347600, Np001G0636700	XP_023639110.1
OG0009462	Np001G0635800	XP_006290610.1
OG0009463	Np001G0634300	XP_006292695.1
OG0009464	Np001G0633000, Np001G0632800	XP_006293247.1
OG0009465	Np001G0630300	XP_006292973.1
OG0009466	Np001G0629800	XP_006291177.1
OG0009467	Np001G0628000	XP_006292283.1
OG0009468	Np001G0626500	XP_006291732.1
OG0009469	Np001G0617200	XP_023639152.1
OG0009470	Np001G0616600	XP_006292207.1
OG0009471	Np001G0615700	XP_006290322.1
OG0009472	Np001G0614100	XP_006291223.1
OG0009473	Np001G0614000	XP_006291036.1
OG0009474	Np001G0606900	XP_006291598.2
OG0009475	Np001G0604500	XP_006291922.1
OG0009476	Np001G0599300	XP_023639066.1
OG0009477	Np001G0598200	XP_006290335.1
OG0009479	Np001G0591000	XP_006291806.1
OG0009480	Np001G0590300	XP_006291398.1
OG0009481	Np001G0588500	XP_006290263.1
OG0009482	Np001G0588300	XP_023638323.1
OG0009483	Np001G0584400	XP_006290988.1
OG0009484	Np001G0583900	XP_006290949.1
OG0009485	Np002G1185700, Np001G0579200	XP_023638140.1
OG0009486	Np001G0578900	XP_006290666.1
OG0009487	Np001G0578000	XP_006291849.1
OG0009488	Np001G0574500	XP_006291209.1
OG0009489	Np001G0574400	XP_006290665.1
OG0009490	Np001G0573600	XP_006292799.1
OG0009491	Np001G0573100	XP_006290705.1
OG0009492	Np001G0572500	XP_006291452.1
OG0009493	Np001G0572300	XP_006292735.1
OG0009494	Np001G0572000	XP_006292186.1
OG0009495	Np004G2345600	XP_006303357.1
OG0009496	Np001G0571300	XP_006291210.1
OG0009497	Np001G0567700	XP_023639241.1
OG0009498	Np001G0563300	XP_006291805.1
OG0009499	Np001G0559900	XP_023638664.1
OG0009500	Np001G0559800	XP_006293114.1
OG0009501	Np001G0559700	XP_006290999.1
OG0009503	Np001G0551000	XP_006291074.1
OG0009504	Np001G0550900	XP_006292552.1
OG0009505	Np001G0547300	XP_006291461.1
OG0009506	Np003G1616300	XP_006279886.1
OG0009508	Np003G1636700	XP_006282367.2
OG0009509	Np003G1636800	XP_006281477.1
OG0009510	Np003G1638200	XP_006281392.1
OG0009511	Np003G1638500	XP_006279555.1
OG0009512	Np003G1641200	XP_006280226.1
OG0009513	Np003G1641500	XP_006281057.1
OG0009514	Np005G3012800	XP_006286049.2
OG0009515	Np007G3871400	XP_023642336.1
OG0009516	Np007G3872800	XP_006298493.1
OG0009518	Np007G3894700	XP_006280656.1
OG0009519	Np007G3863500	XP_006296695.1
OG0009520	Np007G3868300	XP_006298290.1
OG0009521	Np002G0944400, Np002G1014100	XP_006302368.2
OG0009522	Np002G0927700	XP_006302436.1
OG0009523	Np002G0920800	XP_006302636.1
OG0009524	Np002G0919900	XP_006300568.2
OG0009525	Np002G0919800	XP_006300543.1
OG0009526	Np002G0913800	XP_006300697.1
OG0009527	Np002G0912000	XP_006300620.2
OG0009528	Np002G0903900	XP_023644368.1
OG0009529	Np002G0903700	XP_006302467.2
OG0009530	Np002G0899300	XP_006301325.1
OG0009531	Np002G0898900	XP_006302290.1
OG0009532	Np002G0897600	XP_006302452.1
OG0009533	Np002G0897000	XP_006302814.1
OG0009534	Np002G0892000	XP_006302578.1
OG0009535	Np005G3107800	XP_006283199.1
OG0009536	Np005G3108400	XP_006283724.1
OG0009537	Np001G0171000	XP_006279790.1
OG0009538	Np001G0214800, Np007G3750800	XP_006298345.1
OG0009539	Np007G3749200	XP_006299600.1
OG0009540	Np007G3742500	XP_006296613.1
OG0009541	Np007G3739100	XP_006299217.1
OG0009542	Np007G3732800	XP_006298555.1
OG0009543	Np007G3732700	XP_006297590.1
OG0009544	Np007G3730400	XP_006298772.1
OG0009545	Np006G3305400	XP_006293558.1
OG0009546	Np006G3307500	XP_006296259.2
OG0009547	Np006G3309800	XP_006293992.2
OG0009548	Np006G3311000	XP_023640660.1
OG0009549	Np006G3311400	XP_006294727.1
OG0009550	Np006G3312600	XP_023640054.1
OG0009551	Np006G3315200	XP_006294357.1
OG0009552	Np006G3315400	XP_023640682.1
OG0009553	Np006G3317500	XP_006293898.1
OG0009554	Np006G3318100	XP_006294281.1
OG0009555	Np006G3320300	XP_006296102.1
OG0009556	Np006G3323700	XP_006295116.1
OG0009557	Np006G3324200	XP_006294993.1
OG0009558	Np006G3329200	XP_023639852.1
OG0009559	Np006G3330200	XP_006294610.1
OG0009560	Np005G3064900, Np006G3330600, Np005G3065000	XP_023639374.1
OG0009561	Np006G3330700	XP_023639375.1
OG0009562	Np006G3332700	XP_006295330.1
OG0009563	Np001G0435700	XP_006290516.1, XP_006290517.1
OG0009564	Np006G3336600	XP_006296517.1
OG0009565	Np006G3337000	XP_006295866.1
OG0009566	Np006G3337700	XP_006295146.1
OG0009567	Np006G3341300	XP_006294078.1
OG0009568	Np006G3343200	XP_023640506.1
OG0009569	Np006G3346600	XP_023639588.1
OG0009570	Np006G3348800	XP_006295813.2
OG0009571	Np006G3348900	XP_006294252.2
OG0009572	Np006G3349800	XP_006295009.1
OG0009573	Np006G3350000	XP_006294982.1
OG0009574	Np006G3350200	XP_023639402.1
OG0009575	Np006G3351700	XP_006294628.2
OG0009576	Np006G3351800	XP_006296330.1
OG0009577	Np006G3353500	XP_006294268.1
OG0009578	Np006G3353600	XP_006295055.1
OG0009579	Np006G3356300	XP_006294306.1
OG0009580	Np006G3357900	XP_006294718.1
OG0009581	Np006G3360500	XP_006294066.1
OG0009582	Np006G3361400	XP_023640763.1
OG0009583	Np006G3363100	XP_023639464.1
OG0009584	Np001G0278400	XP_023638114.1
OG0009585	Np006G3365400	XP_006294261.1
OG0009586	Np006G3367300, Np006G3367200	XP_023640871.1
OG0009587	Np006G3372100	XP_006295072.1
OG0009588	Np006G3373600	XP_006294922.1
OG0009589	Np006G3374500	XP_006296230.1
OG0009590	Np001G0261900	XP_006293082.1
OG0009591	Np006G3375400	XP_006294639.2
OG0009592	Np003G1761400	XP_006286513.2
OG0009593	Np006G3376300	XP_006294743.1
OG0009594	Np006G3377700	XP_006294588.1
OG0009595	Np006G3379000	XP_023639829.1
OG0009596	Np006G3381700	XP_006295254.1
OG0009597	Np006G3381800	XP_023639505.1
OG0009598	Np003G1826400	XP_023636830.1
OG0009599	Np003G1827100	XP_006286437.2
OG0009600	Np003G1832100	XP_006288273.1
OG0009601	Np003G1832900	XP_006286741.1
