Orthogroup	Arabidopsis_arenosa	Cardamine_hirsuta
OG0008552	jg16508	CARHR111890
OG0008553	jg31224	CARHR026600
OG0008554	jg31177	CARHR026100
OG0008555	jg31158	CARHR025920
OG0008556	jg31154	CARHR025860
OG0008557	jg31152	CARHR025850
OG0008558	jg9806	CARHR234050
OG0008559	jg9757	CARHR234540
OG0008560	jg9710	CARHR235090
OG0008561	jg9711	CARHR235080
OG0008562	jg9703	CARHR235150
OG0008563	jg9685	CARHR235300
OG0008564	jg9680	CARHR235350
OG0008565	jg9647	CARHR235630
OG0008566	jg31091	CARHR025310
OG0008567	jg9635	CARHR235720
OG0008568	jg9633	CARHR235740
OG0008569	jg9632	CARHR235750
OG0008570	jg9629	CARHR235780
OG0008571	jg9603	CARHR236040
OG0008572	jg28986	CARHR005900, CARHR005960
OG0008573	jg29516	CARHR011260
OG0008574	jg29969	CARHR015380
OG0008575	jg30962	CARHR024310
OG0008576	jg31094	CARHR025350
OG0008577	jg31170	CARHR026020
OG0008579	jg32320, jg17211, jg21411	CARHR149720
OG0008580	jg32555	CARHR248630
OG0008581	jg2286, jg32604	CARHR035820
OG0008582	jg32632, jg32612	CARHR035900
OG0008583	jg25460	CARHR089290
OG0008583	jg33589	CARHR043920
OG0008584	jg503	CARHR047670
OG0008585	jg978	CARHR052710, CARHR052720
OG0008586	jg2387	CARHR060940
OG0008587	jg2481	CARHR061870
OG0008590	jg24469	CARHR080000, CARHR079990, CARHR182590
OG0008591	jg25343	CARHR088270, CARHR088280, CARHR088290
OG0008592	jg25375	CARHR088560
OG0008593	jg26379	CARHR104760
OG0008596	jg16593	CARHR112830
OG0008597	jg16628	CARHR113160, CARHR113100
OG0008598	jg16704	CARHR114040
OG0008599	jg16708	CARHR114070
OG0008600	jg16794	CARHR292980
OG0008601	jg16883	CARHR118140
OG0008602	jg16903	CARHR117840
OG0008603	jg17162	CARHR115560
OG0008604	jg18132	CARHR124290
OG0008605	jg18521	CARHR128290
OG0008606	jg12945	CARHR144110
OG0008607	jg13404	CARHR148230
OG0008609	jg13805	CARHR153060
OG0008610	jg5033	CARHR201210
OG0008611	jg5223	CARHR199260
OG0008612	jg5524	CARHR196210
OG0008613	jg6266	CARHR189440
OG0008615	jg7587	CARHR254410
OG0008616	jg9107	CARHR240810
OG0008617	jg9811	CARHR234000
OG0008618	jg10061	CARHR231620
OG0008619	jg10064	CARHR231590
OG0008620	jg10559	CARHR226890
OG0008622	jg20929	CARHR180750
OG0008623	jg21196, jg21387, jg21386	CARHR183590
OG0008624	jg21347	CARHR184190
OG0008625	jg21404	CARHR183430
OG0008626	jg21472	CARHR284640
OG0008627	jg21529	CARHR182620
OG0008628	jg21727	CARHR257710
OG0008629	jg22060	CARHR266520
OG0008630	jg22082	CARHR266720
OG0008649	jg9371	CARHR238310
OG0008650	jg9368	CARHR238340
OG0008651	jg10220	CARHR230110
OG0008652	jg10223	CARHR230080
OG0008653	jg14448	CARHR155170
OG0008654	jg14461	CARHR154920
OG0008655	jg14676	CARHR157390
OG0008656	jg14673	CARHR157350
OG0008657	jg29429	CARHR010560
OG0008658	jg14664	CARHR157240
OG0008659	jg14601	CARHR156720
OG0008660	jg14622	CARHR156870
OG0008661	jg14626	CARHR156910, CARHR162400
OG0008662	jg12896	CARHR143610
OG0008663	jg12986	CARHR144380
OG0008664	jg12661	CARHR261510
OG0008665	jg5652	CARHR194950
OG0008666	jg5624	CARHR195310
OG0008667	jg5622	CARHR195320
OG0008668	jg5602	CARHR195500
OG0008669	jg25332	CARHR088160
OG0008670	jg5557	CARHR195920
OG0008671	jg5506	CARHR196400
OG0008672	jg5505	CARHR196430
OG0008674	jg5499	CARHR196510
OG0008675	jg5497	CARHR196530
OG0008676	jg5489	CARHR196580
OG0008677	jg5474	CARHR196740
OG0008678	jg5455	CARHR196990
OG0008679	jg19809	CARHR139750
OG0008680	jg5446	CARHR197090
OG0008681	jg5439	CARHR197150
OG0008682	jg5436	CARHR197190
OG0008683	jg5422	CARHR197350
OG0008684	jg5405	CARHR197520
OG0008685	jg5402	CARHR197540
OG0008686	jg5401	CARHR197550
OG0008687	jg27176	CARHR103800
OG0008689	jg5385	CARHR197720
OG0008690	jg5359	CARHR197980, CARHR032660, CARHR032730
OG0008691	jg5354	CARHR198040
OG0008692	jg18365	CARHR126800
OG0008693	jg5327	CARHR198260
OG0008694	jg28810	CARHR004260
OG0008695	jg25590	CARHR090520
OG0008696	jg5241	CARHR199080
OG0008697	jg5234	CARHR199150
OG0008698	jg5203	CARHR199510
OG0008699	jg5198	CARHR199560
OG0008700	jg22383	CARHR268810
OG0008701	jg5177	CARHR199770
OG0008702	jg5168	CARHR199880
OG0008703	jg5148	CARHR200100
OG0008704	jg5142	CARHR200160
OG0008705	jg5129	CARHR200320
OG0008706	jg5128	CARHR200330
OG0008707	jg5124	CARHR200370
OG0008708	jg5121	CARHR200400
OG0008709	jg5120	CARHR200410
OG0008711	jg5084	CARHR200670
OG0008712	jg5075	CARHR200780
OG0008713	jg5074	CARHR200790
OG0008714	jg5069	CARHR200840
OG0008715	jg5059	CARHR200930
OG0008716	jg5038	CARHR201150
OG0008717	jg5036	CARHR201170
OG0008718	jg5030	CARHR201250
OG0008719	jg5029	CARHR201260
OG0008720	jg5023	CARHR201310
OG0008721	jg4988	CARHR201660
OG0008722	jg4961	CARHR201950
OG0008723	jg22337	CARHR268480
OG0008724	jg4942	CARHR202170
OG0008725	jg4929	CARHR202290
OG0008726	jg4928	CARHR202300
OG0008727	jg4902	CARHR202590
OG0008728	jg4896	CARHR202660
OG0008729	jg4877	CARHR202810
OG0008730	jg4844	CARHR203140
OG0008731	jg4827	CARHR203280
OG0008732	jg4808	CARHR203460
OG0008735	jg4746	CARHR204090
OG0008736	jg4737, jg33794	CARHR204200
OG0008737	jg4715	CARHR204380
OG0008738	jg4712	CARHR204410
OG0008739	jg13654	CARHR151710
OG0008740	jg21700	CARHR258140
OG0008741	jg4692	CARHR204620
OG0008742	jg4669	CARHR204930
OG0008743	jg4652	CARHR205120
OG0008744	jg4635, jg14359	CARHR205240
OG0008745	jg4632	CARHR205280
OG0008746	jg4623	CARHR205360
OG0008747	jg4602	CARHR205570
OG0008748	jg7865	CARHR251180
OG0008749	jg7868	CARHR251200
OG0008750	jg7908	CARHR251540
OG0008751	jg7909	CARHR251550
OG0008752	jg7924	CARHR251730
OG0008753	jg9960	CARHR232490
OG0008754	jg21760	CARHR257170
OG0008755	jg9982	CARHR232310
OG0008756	jg9983	CARHR232300
OG0008757	jg8145	CARHR249440
OG0008758	jg17438	CARHR118570
OG0008759	jg17442	CARHR118720
OG0008760	jg17511	CARHR118980
OG0008761	jg17539	CARHR119070
OG0008762	jg17618	CARHR119730
OG0008763	jg17632	CARHR119830
OG0008764	jg17639	CARHR119940
OG0008765	jg17642	CARHR119950
OG0008766	jg17677	CARHR121470
OG0008768	jg17704	CARHR120440
OG0008770	jg17717	CARHR120510
OG0008771	jg17725	CARHR120570
OG0008772	jg17736	CARHR120690
OG0008773	jg17760	CARHR120830
OG0008774	jg17763	CARHR120880
OG0008775	jg17764	CARHR120960
OG0008776	jg17801	CARHR121330
OG0008777	jg17807	CARHR121380
OG0008778	jg17831	CARHR121620
OG0008779	jg17834	CARHR121740
OG0008780	jg17855	CARHR121900
OG0008781	jg17858	CARHR121930
OG0008782	jg17859, jg24238	CARHR121940
OG0008784	jg17866	CARHR122030
OG0008786	jg17901	CARHR122290
OG0008787	jg17946	CARHR122680
OG0008788	jg17947	CARHR122690
OG0008789	jg18036	CARHR123260
OG0008790	jg18041	CARHR123370
OG0008791	jg18045	CARHR123410
OG0008792	jg18053	CARHR123450
OG0008794	jg18079	CARHR123730
OG0008795	jg18093	CARHR123970
OG0008796	jg18094	CARHR123980
OG0008797	jg18119	CARHR124210
OG0008798	jg18159	CARHR124590
OG0008799	jg18163	CARHR124690
OG0008800	jg18164	CARHR124700
OG0008801	jg18172	CARHR124790
OG0008802	jg18185	CARHR124850
OG0008803	jg18188	CARHR124870
OG0008804	jg18197	CARHR124990
OG0008805	jg18202	CARHR125040
OG0008806	jg18239	CARHR125440
OG0008807	jg18245	CARHR125510
OG0008809	jg18283	CARHR125900
OG0008810	jg18321	CARHR126340
OG0008811	jg18301	CARHR126130
OG0008812	jg11618	CARHR218470
OG0008814	jg18361	CARHR126750
OG0008815	jg18402	CARHR127160
OG0008816	jg18419, jg18421	CARHR127260
OG0008817	jg18429	CARHR127310
OG0008818	jg18430	CARHR127320
OG0008819	jg18433	CARHR127350
OG0008820	jg18438	CARHR127400
OG0008821	jg20904	CARHR180420
OG0008822	jg20855	CARHR180090
OG0008823	jg20848	CARHR006300
OG0008824	jg20834	CARHR179730
OG0008825	jg20818	CARHR179590
OG0008826	jg20816	CARHR179560, CARHR216610
OG0008827	jg10027	CARHR231890
OG0008828	jg20766	CARHR178950
OG0008829	jg28678	CARHR100500, CARHR004110
OG0008830	jg9953	CARHR232560
OG0008831	jg9951	CARHR232590
OG0008832	jg9933	CARHR232750
OG0008833	jg32826	CARHR037420
OG0008834	jg32815	CARHR037350
OG0008835	jg32809	CARHR037300
OG0008836	jg32796	CARHR037240
OG0008836	jg32791	CARHR037230
OG0008837	jg32782	CARHR037080
OG0008838	jg32776	CARHR037030
OG0008839	jg32698	CARHR036270
OG0008840	jg32729	CARHR036570
OG0008841	jg32742	CARHR036740
OG0008842	jg31296	CARHR027240
OG0008843	jg31309	CARHR027360
OG0008844	jg31336	CARHR027620
OG0008845	jg26854	CARHR101480
OG0008846	jg31352	CARHR027790
OG0008847	jg31369	CARHR027910
OG0008848	jg31415	CARHR028270
OG0008849	jg31446	CARHR028550
OG0008850	jg31447	CARHR028560
OG0008851	jg31452	CARHR028600
OG0008852	jg31499	CARHR029020
OG0008853	jg21550	CARHR182370, CARHR182330
OG0008854	jg31516	CARHR029120
OG0008855	jg31534	CARHR029500
OG0008856	jg31543	CARHR029400
OG0008857	jg31580	CARHR029710
OG0008858	jg31623	CARHR030130
OG0008859	jg31627	CARHR030160
OG0008860	jg31634	CARHR030220, CARHR054980
OG0008861	jg31654	CARHR030290
OG0008862	jg31660	CARHR030350
OG0008863	jg31664	CARHR258260, CARHR030480
OG0008864	jg31685	CARHR030510
OG0008865	jg31735	CARHR158120, CARHR030720
OG0008866	jg31744	CARHR030760
OG0008867	jg21708	CARHR258010
OG0008868	jg31776	CARHR287040
OG0008869	jg31813	CARHR031150
OG0008870	jg31832	CARHR031300
OG0008871	jg31882	CARHR031710
OG0008872	jg31907	CARHR032000
OG0008873	jg18651	CARHR129450
OG0008874	jg13059	CARHR145020
OG0008875	jg13082	CARHR145280
OG0008876	jg13139	CARHR145730
OG0008877	jg16265	CARHR172360
OG0008878	jg23715	CARHR280950
OG0008879	jg23712	CARHR280920
OG0008880	jg23710	CARHR280900
OG0008881	jg23695	CARHR280750
OG0008882	jg23693	CARHR280730
OG0008883	jg23690	CARHR280710
OG0008884	jg23683	CARHR280630
OG0008885	jg23672	CARHR280540
OG0008886	jg23653	CARHR280350
OG0008887	jg23650	CARHR280310
OG0008888	jg23631	CARHR280120
OG0008890	jg23614	CARHR279940
OG0008891	jg23583	CARHR279640
OG0008892	jg23577	CARHR279610
OG0008893	jg23567	CARHR279520
OG0008894	jg23536	CARHR279200
OG0008895	jg23522	CARHR279050
OG0008896	jg23521	CARHR279040
OG0008897	jg23519	CARHR279020
OG0008898	jg23509	CARHR293750
OG0008899	jg23501	CARHR293840
OG0008901	jg23468	CARHR278610
OG0008902	jg23424	CARHR278260
OG0008903	jg23413	CARHR278150
OG0008904	jg23397	CARHR277970
OG0008905	jg23381	CARHR277850
OG0008906	jg23374	CARHR277790
OG0008907	jg23357	CARHR277710
OG0008908	jg23339, jg23342	CARHR277560, CARHR214160, CARHR262570, CARHR277580
OG0008909	jg23319	CARHR277330
OG0008910	jg23307	CARHR277190
OG0008911	jg23292	CARHR277070
OG0008912	jg23255	CARHR276750
OG0008913	jg23243	CARHR276660
OG0008914	jg23236	CARHR276600
OG0008915	jg23228	CARHR276530
OG0008916	jg23218	CARHR276450
OG0008917	jg23208	CARHR276340
OG0008918	jg23204	CARHR276300
OG0008919	jg23195	CARHR276210
OG0008920	jg23189	CARHR276140
OG0008921	jg23181	CARHR276070
OG0008922	jg23164	CARHR275920
OG0008923	jg23152	CARHR275840
OG0008925	jg23146	CARHR275780
OG0008926	jg23132	CARHR275620
OG0008927	jg23125	CARHR275530
OG0008928	jg23089	CARHR275200
OG0008929	jg23057	CARHR274840
OG0008930	jg6142	CARHR190490
OG0008931	jg6160	CARHR190380
OG0008932	jg6164	CARHR190350
OG0008933	jg6180	CARHR190230
OG0008934	jg6182	CARHR190200
OG0008935	jg6195	CARHR190060
OG0008936	jg6198	CARHR190030
OG0008937	jg6205	CARHR189940
OG0008938	jg6243	CARHR189620
OG0008939	jg6275	CARHR189310
OG0008940	jg6304	CARHR189020
OG0008942	jg6324	CARHR188870
OG0008943	jg6327	CARHR188850
OG0008944	jg6339	CARHR188770
OG0008945	jg6367	CARHR188510
OG0008946	jg6372	CARHR188480, CARHR150640, CARHR188460
OG0008947	jg6387	CARHR188340
OG0008948	jg6389	CARHR188320
OG0008949	jg6399	CARHR188220
OG0008950	jg6411	CARHR188060
OG0008952	jg6470	CARHR187560
OG0008953	jg6532	CARHR187150
OG0008954	jg5818	CARHR193340
OG0008955	jg5827	CARHR193260
OG0008956	jg5823	CARHR064710
OG0008957	jg5822	CARHR193300
OG0008958	jg5821	CARHR193310
OG0008959	jg5819	CARHR193330
OG0008960	jg5835	CARHR193170
OG0008961	jg5836	CARHR193160
OG0008963	jg5853	CARHR192970
OG0008964	jg5855	CARHR192940
OG0008965	jg5877	CARHR192700
OG0008966	jg5881	CARHR192660
OG0008967	jg5885	CARHR192620
OG0008968	jg5890	CARHR192580
OG0008969	jg5912	CARHR192310
OG0008970	jg5935	CARHR192110
OG0008971	jg5948	CARHR192000
OG0008972	jg5951	CARHR191980
OG0008973	jg5961	CARHR191890
OG0008974	jg5965	CARHR191860
OG0008975	jg5970	CARHR191820
OG0008976	jg5972	CARHR191800
OG0008977	jg5990	CARHR191620
OG0008978	jg6004	CARHR191500
OG0008979	jg6024	CARHR191360
OG0008980	jg6043	CARHR191190
OG0008981	jg6050	CARHR191140
OG0008982	jg6085	CARHR190950
OG0008983	jg22175	CARHR267210
OG0008984	jg6118	CARHR190720
OG0008985	jg6135	CARHR190530
OG0008986	jg23010	CARHR274380
OG0008988	jg22966	CARHR118670, CARHR273890
OG0008989	jg22937	CARHR273620
OG0008990	jg22934	CARHR273580
OG0008991	jg22916	CARHR273370
OG0008992	jg22924	CARHR273470
OG0008993	jg22912	CARHR273340
OG0008994	jg22844	CARHR285400
OG0008995	jg22840	CARHR285370
OG0008996	jg22827	CARHR285240
OG0008997	jg22821	CARHR285200
OG0008998	jg22818	CARHR272880
OG0008999	jg22779	CARHR272510
OG0009002	jg22721	CARHR271970
OG0009003	jg30642	CARHR021430
OG0009004	jg22708	CARHR271850
OG0009005	jg3531	CARHR072010
OG0009006	jg22690	CARHR271660
OG0009007	jg22665	CARHR271390
OG0009008	jg22654	CARHR271320
OG0009009	jg22637	CARHR271170
OG0009010	jg22629	CARHR271100
OG0009011	jg22627, jg22625	CARHR271080
OG0009012	jg22618	CARHR270990
OG0009013	jg22615	CARHR270970
OG0009014	jg22613	CARHR270940
OG0009014	jg22614	CARHR270960
OG0009015	jg22586	CARHR270720
OG0009016	jg22585	CARHR270710
OG0009017	jg22573	CARHR270630
OG0009018	jg22569	CARHR270590
OG0009019	jg22562	CARHR270540
OG0009020	jg22558	CARHR270500
OG0009021	jg22540	CARHR270270
OG0009022	jg22535	CARHR270230
OG0009023	jg22493	CARHR269800
OG0009024	jg22490	CARHR269780
OG0009025	jg22471	CARHR269620
OG0009026	jg22480	CARHR269690
OG0009027	jg22439	CARHR269340
OG0009028	jg22438	CARHR269330
OG0009029	jg22425	CARHR269240
OG0009030	jg22398	CARHR268930
OG0009031	jg22397	CARHR268920
OG0009032	jg22388	CARHR268860
OG0009033	jg22387	CARHR268850
OG0009034	jg22348	CARHR268570
OG0009035	jg22339	CARHR268490
OG0009036	jg22338	CARHR268470
OG0009037	jg22330	CARHR268410
OG0009038	jg22323	CARHR268320
OG0009039	jg14806	CARHR158550
OG0009040	jg14767	CARHR158130
OG0009041	jg14765	CARHR158100
OG0009042	jg14742	CARHR157930
OG0009043	jg14735, jg14738	CARHR157850
OG0009044	jg14714	CARHR157710
OG0009045	jg14702	CARHR157530
OG0009046	jg22208	CARHR267420
OG0009047	jg22220	CARHR267560
OG0009048	jg7983	CARHR250540, CARHR034320
OG0009049	jg7860	CARHR251150
OG0009050	jg17175	CARHR115500
OG0009051	jg4582	CARHR205740
OG0009052	jg11960	CARHR217830, CARHR217820
OG0009053	jg370	CARHR046320
OG0009054	jg4506	CARHR206330
OG0009055	jg4442	CARHR206520
OG0009056	jg4423	CARHR206750, CARHR206760
OG0009057	jg4417	CARHR207160
OG0009058	jg4396	CARHR207010
OG0009059	jg4386	CARHR206950
OG0009060	jg5693	CARHR194530
OG0009061	jg5692	CARHR194540
OG0009062	jg31198	CARHR026320
OG0009063	jg4367	CARHR206770
OG0009064	jg31214	CARHR026460
OG0009065	jg4356	CARHR207220
OG0009066	jg4355	CARHR207210
OG0009068	jg4327	CARHR207590
OG0009069	jg4316	CARHR034480
OG0009070	jg4363, jg4240, jg4301, jg4392	CARHR207790
OG0009071	jg4295	CARHR207840
OG0009072	jg4284	CARHR207950
OG0009073	jg4275	CARHR208040
OG0009074	jg4274	CARHR208070
OG0009075	jg19595	CARHR137850
OG0009076	jg4257	CARHR208200
OG0009077	jg4250	CARHR208270
OG0009078	jg4249	CARHR208280
OG0009079	jg4230	CARHR208450
OG0009080	jg4196	CARHR208820
OG0009081	jg4181	CARHR208960
OG0009082	jg4173	CARHR209030
OG0009083	jg4167	CARHR209060
OG0009084	jg8205	CARHR248490
OG0009085	jg4147	CARHR209260
OG0009086	jg4141	CARHR209330
OG0009087	jg4132	CARHR209390
OG0009088	jg4125	CARHR209470
OG0009089	jg4119	CARHR209540
OG0009090	jg4116	CARHR209570
OG0009091	jg21746	CARHR257380
OG0009092	jg4111	CARHR209630
OG0009093	jg4096	CARHR209810, CARHR209800
OG0009094	jg4095	CARHR209820
OG0009095	jg4063	CARHR210020
OG0009096	jg4052	CARHR210120
OG0009097	jg4047	CARHR210180
OG0009098	jg4021	CARHR210440
OG0009099	jg32556	CARHR035480
OG0009100	jg3988	CARHR210840
OG0009101	jg3973	CARHR211020
OG0009102	jg3955	CARHR211140
OG0009103	jg3944	CARHR211230
OG0009104	jg3932	CARHR211340
OG0009105	jg3856	CARHR211940
OG0009106	jg3851	CARHR212000
OG0009107	jg3845	CARHR212060
OG0009108	jg21395, jg3839	CARHR212120
OG0009109	jg22241, jg3835	CARHR229670
OG0009110	jg3836	CARHR212150
OG0009111	jg3807	CARHR212340
OG0009112	jg12676	CARHR261350
OG0009113	jg11561, jg12704	CARHR213690
OG0009114	jg12705	CARHR213670
OG0009115	jg13406	CARHR148250
OG0009116	jg12725	CARHR213320
OG0009117	jg12728	CARHR213290
OG0009118	jg12730	CARHR213270
OG0009119	jg24750	CARHR082660
OG0009120	jg12845	CARHR212590
OG0009121	jg3772	CARHR074500
OG0009122	jg3776	CARHR074540
OG0009123	jg3779	CARHR074580
OG0009124	jg3785	CARHR074660
OG0009125	jg3766	CARHR074440
OG0009126	jg3759	CARHR074390
OG0009127	jg3757	CARHR074370
OG0009128	jg3755	CARHR074340
OG0009129	jg3750	CARHR074290
OG0009130	jg3746	CARHR074250
OG0009131	jg3734	CARHR074160
OG0009132	jg3713	CARHR074060
OG0009133	jg3706	CARHR073930
OG0009134	jg3700	CARHR073890
OG0009135	jg3699	CARHR073880
OG0009136	jg3683	CARHR073710
OG0009137	jg3675	CARHR073620
OG0009138	jg3665	CARHR073510
OG0009139	jg3663	CARHR073490
OG0009140	jg3660	CARHR073460
OG0009141	jg3636	CARHR073140
OG0009142	jg3596	CARHR072760
OG0009143	jg3581	CARHR072550
OG0009144	jg3559	CARHR072340
OG0009145	jg3553	CARHR072240
OG0009146	jg3538	CARHR072080
OG0009147	jg3519	CARHR071940
OG0009148	jg3515	CARHR071900
OG0009149	jg3513	CARHR071880
OG0009150	jg3484	CARHR071560
OG0009151	jg3478	CARHR071510
OG0009152	jg3455	CARHR071330
OG0009153	jg14081	CARHR049880
OG0009154	jg3446	CARHR071260
OG0009155	jg3439	CARHR071200
OG0009156	jg3409	CARHR070880
OG0009157	jg3408	CARHR070870
OG0009158	jg3396	CARHR070770
OG0009159	jg3388	CARHR256330, CARHR070690
OG0009161	jg3366	CARHR070530
OG0009162	jg3357	CARHR070450
OG0009163	jg3312	CARHR070040
OG0009164	jg3306	CARHR070000
OG0009165	jg3291	CARHR069870
OG0009166	jg3273	CARHR069690
OG0009167	jg32213	CARHR034210
OG0009168	jg25398	CARHR088750
OG0009169	jg3255	CARHR069540
OG0009170	jg3249	CARHR069480
OG0009171	jg3226	CARHR069090
OG0009172	jg27358	CARHR105000
OG0009173	jg3190	CARHR068690
OG0009174	jg3178	CARHR068580
OG0009175	jg3173	CARHR068540
OG0009176	jg27890	CARHR107770
OG0009177	jg27893	CARHR107810
OG0009179	jg27925	CARHR108390
OG0009180	jg14850	CARHR158980
OG0009181	jg22284	CARHR267890
OG0009182	jg22283	CARHR267880
OG0009183	jg22280	CARHR267850
OG0009184	jg33820	CARHR046000
OG0009185	jg33782	CARHR045730
OG0009186	jg33773	CARHR045630
OG0009187	jg33765	CARHR045560
OG0009188	jg33742	CARHR045370
OG0009189	jg33692	CARHR044980
OG0009190	jg33686	CARHR044910
OG0009191	jg33635	CARHR044380
OG0009192	jg33604	CARHR044090
OG0009193	jg33601	CARHR044070
OG0009194	jg33599	CARHR044040
OG0009196	jg33558	CARHR043740
OG0009197	jg33556	CARHR043720
OG0009198	jg33554	CARHR043680
OG0009199	jg2411	CARHR070940, CARHR061250
OG0009200	jg33523	CARHR043420
OG0009201	jg18733	CARHR130260
OG0009203	jg18751	CARHR130440
OG0009204	jg18754	CARHR130470
OG0009205	jg18781	CARHR130750
OG0009206	jg9832	CARHR233750
OG0009207	jg18825	CARHR131240, CARHR131250, CARHR131310
OG0009208	jg14301	CARHR150500, CARHR150490
OG0009208	jg13753	CARHR150470
OG0009209	jg14249	CARHR150990
OG0009210	jg14201	CARHR151500
OG0009211	jg13699	CARHR152070
OG0009213	jg21672	CARHR258440
OG0009214	jg22026	CARHR266040
OG0009215	jg11995	CARHR216730
OG0009216	jg11882	CARHR217140, CARHR217150
OG0009217	jg11959	CARHR217810
OG0009218	jg11686	CARHR218110
OG0009219	jg11673	CARHR218150
OG0009220	jg11520	CARHR218970
OG0009221	jg11366	CARHR220270
OG0009222	jg11364	CARHR220290
OG0009223	jg8527	CARHR246460
OG0009224	jg11278	CARHR221250
OG0009225	jg11267	CARHR221330
OG0009226	jg11215	CARHR221870
OG0009227	jg11203	CARHR221930
OG0009228	jg11167	CARHR222220
OG0009229	jg11157	CARHR222330
OG0009230	jg2941	CARHR065980
OG0009231	jg2945	CARHR066020
OG0009232	jg2950	CARHR066070
OG0009233	jg2958	CARHR066150
OG0009233	jg2959	CARHR066160
OG0009234	jg2987	CARHR066510
OG0009235	jg2992	CARHR066540
OG0009236	jg3010	CARHR066750
OG0009237	jg3026	CARHR066930
OG0009238	jg3036	CARHR067030
OG0009239	jg3062	CARHR067260
OG0009240	jg3063	CARHR067270
OG0009241	jg21533	CARHR186440, CARHR286000
OG0009242	jg3080	CARHR067520
OG0009243	jg3089	CARHR067630
OG0009244	jg2430	CARHR061380
OG0009245	jg2459	CARHR061640
OG0009246	jg2475	CARHR061790
OG0009247	jg2485	CARHR061910
OG0009248	jg2505	CARHR062150
OG0009249	jg9582	CARHR236280
OG0009250	jg9568	CARHR236420
OG0009251	jg9566	CARHR236440
OG0009253	jg9548	CARHR236620
OG0009254	jg9533	CARHR236730
OG0009255	jg22041	CARHR266240
OG0009256	jg479	CARHR047320
OG0009257	jg478	CARHR047280, CARHR047310
OG0009258	jg462	CARHR046980
OG0009259	jg12579	CARHR262180
OG0009260	jg26988	CARHR102650
OG0009261	jg12628	CARHR261850
OG0009262	jg12631	CARHR261830, CARHR261840
OG0009263	jg12635, jg12632	CARHR261820
OG0009264	jg21745	CARHR257390
OG0009265	jg13827	CARHR153160
OG0009266	jg13537	CARHR149240
OG0009267	jg13527	CARHR149170
OG0009268	jg13519	CARHR149060
OG0009269	jg20128	CARHR142580
OG0009270	jg13513	CARHR148950
OG0009271	jg13468	CARHR148660
