Orthogroup	Arabidopsis_arenosa	Arabis_alpina
OG0011060	jg20455	Aa_G58190.h1.t1
OG0011061	jg7120	Aa_G97480.h1.t1
OG0011063	jg7048	Aa_G151100.h1.t1
OG0011064	jg20476	Aa_G566480.h1.t1
OG0011065	jg20486	Aa_G385510.h1.t1
OG0011066	jg20498	Aa_G419950.h1.t1
OG0011067	jg20515	Aa_G176630.h1.t1
OG0011068	jg20526	Aa_G118010.h1.t1
OG0011069	jg20771, jg20532	Aa_G118070.h1.t1
OG0011071	jg20552	Aa_G290880.h1.t1
OG0011072	jg20553	Aa_G290900.h1.t1
OG0011073	jg20554	Aa_G290910.h1.t1
OG0011074	jg1911	Aa_G664050.h1.t1
OG0011075	jg33071	Aa_G513250.h1.t1
OG0011076	jg16016	Aa_G322970.h1.t1
OG0011077	jg33096	Aa_G599980.h1.t1
OG0011080	jg33124	Aa_G92500.h1.t1
OG0011081	jg33135	Aa_G181010.h1.t1
OG0011082	jg33184	Aa_G178300.h1.t1
OG0011083	jg33188	Aa_G178340.h1.t1
OG0011084	jg33202	Aa_G36870.h1.t1
OG0011085	jg33203	Aa_G36880.h1.t1
OG0011086	jg33208	Aa_G36930.h1.t1
OG0011087	jg33210	Aa_G36940.h1.t1
OG0011089	jg33232	Aa_G410570.h1.t1
OG0011090	jg33256	Aa_G431650.h1.t1
OG0011091	jg33260	Aa_G431630.h1.t1
OG0011092	jg33272	Aa_G415000.h1.t1
OG0011093	jg33282	Aa_G582090.h1.t1
OG0011094	jg33317	Aa_G225050.h1.t1
OG0011096	jg33333	Aa_G166330.h1.t1
OG0011098	jg33371	Aa_G677560.h1.t1
OG0011099	jg33425	Aa_G256000.h1.t1
OG0011100	jg33433	Aa_G386200.h1.t1
OG0011101	jg33434	Aa_G386190.h1.t1
OG0011102	jg21024	Aa_G150440.h1.t1
OG0011103	jg21023	Aa_G150420.h1.t1
OG0011104	jg21018	Aa_G150400.h1.t1
OG0011105	jg13582, jg18451	Aa_G440070.h1.t1
OG0011106	jg18453, jg17402	Aa_G440090.h1.t1
OG0011107	jg18454	Aa_G440100.h1.t1
OG0011108	jg18478	Aa_G465700.h1.t1
OG0011109	jg18480	Aa_G337810.h1.t1
OG0011110	jg18495	Aa_G305820.h1.t1
OG0011111	jg18494	Aa_G438690.h1.t1
OG0011112	jg18498	Aa_G305710.h1.t1
OG0011113	jg18528	Aa_G142220.h1.t1
OG0011114	jg18555	Aa_G291660.h2.t1, Aa_G291660.h1.t1
OG0011115	jg18556	Aa_G291650.h1.t1
OG0011116	jg18561	Aa_G229240.h1.t1
OG0011117	jg18565	Aa_G281350.h1.t1
OG0011118	jg18587	Aa_G406500.h1.t1
OG0011119	jg18588	Aa_G406510.h1.t1
OG0011120	jg18598	Aa_G370710.h1.t1
OG0011121	jg18650	Aa_G52140.h1.t1
OG0011122	jg18653	Aa_G52100.h1.t1
OG0011123	jg12979	Aa_G244010.h1.t1
OG0011124	jg10634	Aa_G299600.h1.t1
OG0011125	jg10650	Aa_G357060.h1.t1
OG0011126	jg28291	Aa_G88210.h1.t1, Aa_G627430.h1.t1
OG0011127	jg10694	Aa_G244580.h1.t1
OG0011128	jg1543	Aa_G62090.h1.t1
OG0011129	jg10717	Aa_G507680.h1.t1
OG0011130	jg10734	Aa_G345150.h1.t1
OG0011131	jg10740	Aa_G339960.h1.t1
OG0011132	jg10747	Aa_G340020.h1.t1
OG0011134	jg10752	Aa_G423080.h1.t1
OG0011135	jg10766	Aa_G155420.h1.t1
OG0011136	jg10817	Aa_G289660.h1.t1
OG0011138	jg18189	Aa_G96210.h1.t1
OG0011139	jg10869	Aa_G607260.h1.t1
OG0011140	jg10875	Aa_G697080.h1.t1
OG0011141	jg10890	Aa_G96240.h1.t1
OG0011143	jg14991	Aa_G451300.h1.t1
OG0011145	jg14966	Aa_G11470.h1.t1
OG0011147	jg2382	Aa_G780300.h1.t1, Aa_G218640.h1.t1
OG0011149	jg14931	Aa_G473090.h1.t1
OG0011150	jg14930	Aa_G555500.h1.t1
OG0011151	jg24222	Aa_G45060.h1.t1
OG0011153	jg10144	Aa_G55700.h1.t1
OG0011154	jg10162	Aa_G439780.h1.t1
OG0011155	jg13669	Aa_G580980.h1.t1
OG0011156	jg21938	Aa_G629810.h1.t1
OG0011157	jg21891	Aa_G249070.h1.t1
OG0011158	jg21860	Aa_G598100.h1.t1
OG0011159	jg21824	Aa_G503920.h1.t1
OG0011160	jg21795	Aa_G84120.h1.t1
OG0011161	jg21769	Aa_G153100.h1.t1
OG0011162	jg21775	Aa_G83880.h1.t1
OG0011163	jg21771	Aa_G498060.h1.t1, Aa_G391110.h1.t1
OG0011164	jg21778	Aa_G83930.h1.t1
OG0011166	jg27392	Aa_G105390.h1.t1
OG0011167	jg27273	Aa_G194500.h1.t1
OG0011168	jg15988	Aa_G340560.h1.t1
OG0011169	jg27391	Aa_G105400.h1.t1
OG0011170	jg33570, jg33572	Aa_G105280.h1.t1
OG0011171	jg27517	Aa_G409910.h1.t1
OG0011172	jg27533	Aa_G269110.h1.t1
OG0011173	jg27505	Aa_G395410.h1.t1
OG0011174	jg27610	Aa_G729650.h1.t1
OG0011175	jg27637	Aa_G81720.h1.t1
OG0011176	jg27648	Aa_G81630.h1.t1
OG0011177	jg13898	Aa_G534680.h1.t1
OG0011178	jg27697	Aa_G529370.h1.t1
OG0011179	jg27702	Aa_G543450.h1.t1
OG0011180	jg27789	Aa_G544710.h1.t1
OG0011181	jg27791	Aa_G544690.h1.t1
OG0011182	jg10093, jg17254	Aa_G500520.h1.t1
OG0011183	jg10106	Aa_G124490.h1.t1
OG0011184	jg23781	Aa_G113860.h1.t1
OG0011185	jg10238	Aa_G19920.h1.t1
OG0011186	jg993	Aa_G495680.h1.t1
OG0011187	jg10307, jg791	Aa_G517280.h1.t1
OG0011188	jg10314	Aa_G380860.h1.t1
OG0011189	jg10333	Aa_G156180.h1.t1
OG0011190	jg17006, jg10340	Aa_G117460.h1.t1
OG0011192	jg25635	Aa_G233760.h1.t1
OG0011193	jg10568	Aa_G204070.h1.t1
OG0011194	jg32465, jg32452	Aa_G127480.h1.t1
OG0011195	jg10562	Aa_G204010.h1.t1
OG0011196	jg10543	Aa_G201470.h1.t1
OG0011197	jg10521, jg10528, jg10516	Aa_G245280.h1.t1
OG0011198	jg10489	Aa_G369900.h1.t1
OG0011199	jg10427	Aa_G58930.h1.t1
OG0011200	jg27271	Aa_G53580.h1.t1
OG0011201	jg10405	Aa_G398620.h1.t1
OG0011202	jg10404	Aa_G398610.h1.t1
OG0011203	jg10264, jg10387	Aa_G782030.h1.t1
OG0011204	jg10597	Aa_G448070.h1.t1
OG0011205	jg10615	Aa_G148350.h1.t1
OG0011206	jg19578	Aa_G374700.h1.t1
OG0011207	jg7267	Aa_G3440.h1.t1
OG0011208	jg7272	Aa_G3380.h1.t1
OG0011209	jg21114	Aa_G39500.h1.t1
OG0011210	jg21085	Aa_G39550.h1.t1
OG0011211	jg21065	Aa_G39610.h1.t1
OG0011212	jg21062	Aa_G39650.h1.t1
OG0011213	jg21034	Aa_G150520.h1.t1, Aa_G647710.h1.t1
OG0011214	jg11007	Aa_G49480.h1.t1
OG0011215	jg10998	Aa_G49410.h1.t1
OG0011216	jg11015	Aa_G49550.h1.t1
OG0011217	jg10954	Aa_G406690.h1.t1
OG0011219	jg10933	Aa_G296010.h1.t1
OG0011220	jg10927	Aa_G296000.h1.t1
OG0011221	jg10915	Aa_G173240.h1.t1
OG0011222	jg10914	Aa_G173180.h1.t1
OG0011223	jg10908	Aa_G16640.h1.t1
OG0011224	jg31927	Aa_G16600.h1.t1
OG0011225	jg31921	Aa_G16580.h1.t1
OG0011226	jg23927	Aa_G451650.h1.t1
OG0011227	jg23782	Aa_G113850.h1.t1
OG0011228	jg23794	Aa_G113760.h1.t1
OG0011229	jg23797	Aa_G113710.h1.t1
OG0011230	jg23798	Aa_G113700.h1.t1
OG0011231	jg23800	Aa_G113680.h1.t1
OG0011232	jg16389	Aa_G336750.h1.t1
OG0011233	jg16385	Aa_G163700.h1.t1
OG0011234	jg16381	Aa_G163660.h1.t1
OG0011235	jg16347	Aa_G236620.h1.t1
OG0011236	jg16324	Aa_G187510.h1.t1, Aa_G435530.h1.t1, Aa_G167820.h1.t1
OG0011237	jg16321	Aa_G167800.h1.t1
OG0011238	jg16320	Aa_G167790.h1.t1
OG0011239	jg16318	Aa_G167780.h1.t1
OG0011240	jg16296	Aa_G2610.h1.t1
OG0011241	jg16258	Aa_G2300.h1.t1
OG0011242	jg16253	Aa_G2230.h1.t1
OG0011243	jg16252	Aa_G2220.h1.t1
OG0011244	jg16246	Aa_G2140.h1.t1
OG0011247	jg16204	Aa_G81000.h1.t1
OG0011248	jg16186, jg32491	Aa_G81130.h1.t1
OG0011249	jg16170	Aa_G57880.h1.t1
OG0011250	jg32302	Aa_G467330.h1.t1
OG0011250	jg16141	Aa_G48740.h1.t1
OG0011251	jg16140	Aa_G48730.h1.t1
OG0011252	jg16128	Aa_G353920.h1.t1
OG0011253	jg16127	Aa_G353930.h1.t1
OG0011254	jg16121	Aa_G353980.h1.t1
OG0011255	jg16102	Aa_G77260.h1.t1
OG0011256	jg16078	Aa_G103400.h1.t1
OG0011257	jg16070	Aa_G103300.h1.t1, Aa_G103310.h1.t1
OG0011259	jg16038	Aa_G132640.h1.t1
OG0011260	jg16022	Aa_G132790.h1.t1
OG0011261	jg16014	Aa_G322990.h1.t1
OG0011262	jg9495	Aa_G158730.h1.t1
OG0011263	jg15951	Aa_G350910.h1.t1, Aa_G647680.h1.t1
OG0011264	jg15946	Aa_G262260.h1.t1
OG0011265	jg15944, jg15943	Aa_G262280.h1.t1
OG0011266	jg15940	Aa_G262320.h1.t1
OG0011267	jg14050	Aa_G337600.h1.t1
OG0011268	jg15886	Aa_G345910.h1.t1
OG0011269	jg15884	Aa_G433230.h1.t1
OG0011270	jg15827	Aa_G221120.h1.t1
OG0011271	jg15720, jg15660	Aa_G614490.h1.t1
OG0011272	jg7427	Aa_G107480.h1.t1
OG0011273	jg9428	Aa_G749400.h1.t1
OG0011274	jg2420	Aa_G110410.h1.t1
OG0011275	jg15697	Aa_G483460.h1.t1
OG0011276	jg15699	Aa_G562580.h1.t1
OG0011277	jg15702	Aa_G562540.h1.t1
OG0011278	jg15703	Aa_G562530.h1.t1
OG0011279	jg15631	Aa_G728370.h1.t1
OG0011280	jg15628	Aa_G559670.h1.t1
OG0011282	jg15604	Aa_G378350.h1.t1
OG0011283	jg15601	Aa_G378370.h1.t1
OG0011284	jg15581	Aa_G869770.h1.t1, Aa_G287170.h1.t1
OG0011285	jg15580	Aa_G287180.h1.t1
OG0011286	jg15567	Aa_G287330.h1.t1
OG0011288	jg15524	Aa_G494920.h1.t1
OG0011289	jg15523	Aa_G494910.h1.t1
OG0011290	jg15520	Aa_G619510.h1.t1
OG0011292	jg15498, jg15504	Aa_G213600.h1.t1
OG0011293	jg15462	Aa_G601470.h1.t1
OG0011294	jg15445	Aa_G501170.h1.t1
OG0011295	jg15443	Aa_G501190.h1.t1
OG0011296	jg15421	Aa_G381350.h1.t1
OG0011297	jg15416	Aa_G381300.h1.t1
OG0011298	jg15413	Aa_G381260.h1.t1
OG0011299	jg15404	Aa_G331310.h1.t1
OG0011300	jg15401	Aa_G511060.h1.t1
OG0011301	jg15400	Aa_G511050.h1.t1
OG0011302	jg15396	Aa_G511010.h1.t1
OG0011303	jg15382	Aa_G319010.h1.t1
OG0011304	jg15381	Aa_G319000.h1.t1
OG0011306	jg15361	Aa_G277080.h1.t1
OG0011307	jg2298	Aa_G184460.h1.t1
OG0011308	jg15337	Aa_G265920.h1.t1
OG0011310	jg15326	Aa_G393760.h1.t1
OG0011311	jg15290	Aa_G402310.h1.t1
OG0011313	jg15279	Aa_G13970.h1.t1
OG0011314	jg15245	Aa_G211620.h1.t1
OG0011315	jg15219	Aa_G395710.h1.t1
OG0011316	jg15214	Aa_G668320.h1.t1
OG0011317	jg15195	Aa_G698150.h1.t1
OG0011318	jg15187	Aa_G153570.h1.t1
OG0011319	jg22221	Aa_G54490.h1.t1
OG0011320	jg22165	Aa_G88230.h1.t1
OG0011321	jg22151	Aa_G141130.h1.t1
OG0011322	jg22145	Aa_G231670.h1.t1
OG0011323	jg22133	Aa_G82320.h1.t1
OG0011324	jg22075	Aa_G372270.h1.t1
OG0011325	jg22055	Aa_G134100.h1.t1
OG0011326	jg22045	Aa_G206890.h1.t1
OG0011327	jg11052	Aa_G139260.h1.t1
OG0011328	jg26800	Aa_G385870.h1.t1
OG0011329	jg26809	Aa_G284670.h1.t1
OG0011330	jg26814	Aa_G178740.h1.t1
OG0011331	jg26843	Aa_G76870.h1.t1
OG0011332	jg26849	Aa_G76950.h1.t1
OG0011333	jg26859	Aa_G77070.h1.t1
OG0011334	jg26890	Aa_G183430.h1.t1
OG0011335	jg26905	Aa_G183490.h1.t1
OG0011336	jg26918	Aa_G40.h1.t1
OG0011337	jg26921	Aa_G50.h1.t1
OG0011338	jg26994	Aa_G290.h1.t1
OG0011339	jg27081	Aa_G196610.h1.t1
OG0011340	jg27215	Aa_G194440.h1.t1
OG0011341	jg2141	Aa_G424330.h1.t1
OG0011342	jg2176	Aa_G3680.h1.t1
OG0011343	jg2187	Aa_G756430.h1.t1, Aa_G190960.h1.t1
OG0011344	jg2224	Aa_G544030.h1.t1
OG0011345	jg2256	Aa_G304710.h1.t1
OG0011346	jg2308	Aa_G184430.h1.t1
OG0011347	jg2311	Aa_G282870.h1.t1
OG0011348	jg2317	Aa_G427670.h1.t1
OG0011349	jg2352	Aa_G285650.h1.t1
OG0011350	jg31212	Aa_G431820.h1.t1
OG0011351	jg2375	Aa_G285660.h1.t1
OG0011353	jg2354	Aa_G218560.h1.t1
OG0011354	jg2404	Aa_G345350.h1.t1
OG0011355	jg2410	Aa_G81870.h1.t1
OG0011357	jg21430	Aa_G139090.h1.t1
OG0011358	jg27948	Aa_G197330.h1.t1
OG0011359	jg27951	Aa_G197310.h1.t1
OG0011360	jg27954	Aa_G235650.h1.t1
OG0011361	jg27982	Aa_G99980.h1.t1
OG0011362	jg27984	Aa_G99930.h1.t1
OG0011363	jg27996	Aa_G415520.h1.t1
OG0011365	jg28009	Aa_G325950.h1.t1
OG0011366	jg28020	Aa_G483690.h1.t1
OG0011367	jg28042	Aa_G426600.h1.t1
OG0011368	jg28066	Aa_G185810.h1.t1
OG0011369	jg28068	Aa_G185800.h1.t1
OG0011370	jg28085	Aa_G695490.h1.t1
OG0011371	jg28092	Aa_G386790.h1.t1
OG0011372	jg28124	Aa_G244970.h1.t1
OG0011373	jg28130	Aa_G143450.h1.t1
OG0011374	jg28135	Aa_G143490.h1.t1
OG0011375	jg28160	Aa_G230190.h1.t1, Aa_G230210.h1.t1
OG0011376	jg28174	Aa_G64080.h1.t1
OG0011377	jg28175	Aa_G64090.h1.t1
OG0011378	jg19401	Aa_G88380.h1.t1, Aa_G647720.h1.t1, Aa_G88390.h1.t1
OG0011379	jg19369	Aa_G144220.h1.t1
OG0011380	jg19356	Aa_G281400.h1.t1
OG0011381	jg19354	Aa_G281380.h1.t1
OG0011383	jg19334	Aa_G271680.h1.t1, Aa_G401770.h1.t1
OG0011384	jg19297	Aa_G560380.h1.t1
OG0011385	jg19291	Aa_G268080.h1.t1
OG0011386	jg19268	Aa_G115360.h1.t1
OG0011387	jg19235	Aa_G292260.h1.t1
OG0011389	jg19192	Aa_G451090.h1.t1
OG0011390	jg21909	Aa_G247160.h1.t1
OG0011391	jg19128	Aa_G509530.h1.t1
OG0011392	jg19090	Aa_G444090.h1.t1
OG0011393	jg19089	Aa_G444100.h1.t1
OG0011394	jg19080	Aa_G216860.h1.t1
OG0011395	jg19075	Aa_G486520.h1.t1
OG0011396	jg5470	Aa_G539730.h1.t1
OG0011399	jg17360	Aa_G363330.h1.t1
OG0011401	jg19012	Aa_G542800.h1.t1
OG0011402	jg27042	Aa_G196690.h1.t1
OG0011403	jg18987, jg18985	Aa_G172170.h1.t1
OG0011404	jg18976	Aa_G150750.h1.t1
OG0011405	jg18975	Aa_G150760.h1.t1, Aa_G140390.h1.t1, Aa_G138320.h1.t1
OG0011406	jg18966	Aa_G150830.h1.t1
OG0011407	jg18955	Aa_G606060.h1.t1
OG0011408	jg18923	Aa_G487710.h1.t1
OG0011409	jg18913	Aa_G197140.h1.t1
OG0011410	jg18875	Aa_G30000.h1.t1
OG0011411	jg18860	Aa_G457130.h1.t1
OG0011412	jg18841	Aa_G135680.h1.t1
OG0011413	jg7678	Aa_G337940.h1.t1
OG0011414	jg7697	Aa_G320560.h1.t1
OG0011415	jg7739	Aa_G257120.h1.t1
OG0011416	jg7744	Aa_G257090.h1.t1
OG0011417	jg7747	Aa_G257050.h1.t1
OG0011418	jg7607	Aa_G35130.h1.t1
OG0011419	jg7602	Aa_G35220.h1.t1
OG0011420	jg7599	Aa_G35250.h1.t1
OG0011421	jg7598	Aa_G225610.h1.t1
OG0011422	jg7589	Aa_G225560.h1.t1
OG0011423	jg7629	Aa_G35020.h1.t1
OG0011424	jg16519	Aa_G10130.h1.t1
OG0011425	jg16520	Aa_G10120.h1.t1
OG0011426	jg16567	Aa_G50360.h1.t1
OG0011427	jg16583	Aa_G666740.h1.t1
OG0011428	jg16588	Aa_G279270.h1.t1
OG0011429	jg16635	Aa_G100250.h1.t1
OG0011430	jg16639	Aa_G100210.h1.t1
OG0011431	jg16723	Aa_G428730.h1.t1
OG0011432	jg16834	Aa_G11880.h1.t1
OG0011433	jg16904	Aa_G641110.h1.t1
OG0011434	jg17094	Aa_G87300.h1.t1
OG0011435	jg17111	Aa_G87280.h1.t1
OG0011436	jg17067	Aa_G373680.h1.t1
OG0011437	jg17029	Aa_G393120.h1.t1
OG0011438	jg16919	Aa_G310070.h1.t1
OG0011439	jg31266	Aa_G181360.h1.t1
OG0011440	jg31265	Aa_G61860.h1.t1
OG0011441	jg32535	Aa_G54780.h1.t1
OG0011442	jg32620	Aa_G27690.h1.t1
OG0011443	jg32639	Aa_G82650.h1.t1
OG0011444	jg32640	Aa_G82640.h1.t1
OG0011445	jg32327	Aa_G239590.h1.t1
OG0011446	jg32299	Aa_G471240.h1.t1
OG0011447	jg9162	Aa_G395080.h1.t1
OG0011448	jg32171	Aa_G368900.h1.t1
OG0011449	jg32165	Aa_G507040.h1.t1
OG0011451	jg32104	Aa_G376990.h1.t1
OG0011452	jg32088	Aa_G310760.h1.t1
OG0011453	jg32037	Aa_G433810.h1.t1
OG0011454	jg32024	Aa_G260310.h1.t1
OG0011455	jg32399	Aa_G300860.h1.t1
OG0011456	jg31983	Aa_G124930.h1.t1
OG0011457	jg7283	Aa_G71380.h1.t1
OG0011458	jg7060	Aa_G151190.h1.t1
OG0011459	jg7204	Aa_G97620.h1.t1
OG0011460	jg7216	Aa_G61110.h1.t1
OG0011461	jg7338	Aa_G294830.h1.t1
OG0011462	jg7390	Aa_G273600.h1.t1
OG0011463	jg7413	Aa_G558810.h1.t1
OG0011464	jg7428	Aa_G107470.h1.t1
OG0011465	jg7435	Aa_G689120.h1.t1
OG0011466	jg7472	Aa_G573290.h1.t1
OG0011467	jg7507	Aa_G39340.h1.t1
OG0011470	jg5768	Aa_G128850.h1.t1
OG0011472	jg5791	Aa_G846190.h1.t1
OG0011474	jg6593	Aa_G146580.h1.t1
OG0011475	jg6639	Aa_G26120.h1.t1
OG0011476	jg6655	Aa_G502220.h1.t1
OG0011477	jg6659	Aa_G430210.h1.t1
OG0011478	jg6681	Aa_G251110.h1.t1
OG0011479	jg6682	Aa_G251120.h1.t1
OG0011480	jg6715	Aa_G251200.h1.t1
OG0011481	jg6775	Aa_G224570.h1.t1
OG0011482	jg28216	Aa_G513420.h1.t1
OG0011483	jg28230	Aa_G166580.h1.t1
OG0011484	jg28236, jg30744	Aa_G166550.h1.t1
OG0011485	jg28253	Aa_G422280.h1.t1
OG0011486	jg21774	Aa_G498090.h1.t1
OG0011488	jg28277	Aa_G194740.h1.t1
OG0011489	jg28278	Aa_G194730.h1.t1
OG0011490	jg28289	Aa_G627450.h1.t1
OG0011491	jg28314	Aa_G505070.h1.t1
OG0011492	jg20230	Aa_G13250.h1.t1
OG0011493	jg20227	Aa_G13210.h1.t1
OG0011494	jg20224	Aa_G13170.h1.t1
OG0011495	jg20214	Aa_G13060.h1.t1
OG0011496	jg20188	Aa_G206240.h1.t1
OG0011498	jg20163	Aa_G241210.h1.t1
OG0011499	jg20159	Aa_G731290.h1.t1
OG0011500	jg20151	Aa_G226150.h1.t1
OG0011501	jg20148	Aa_G226120.h1.t1
OG0011502	jg20141	Aa_G226070.h1.t1
OG0011504	jg20105	Aa_G177980.h1.t1
OG0011505	jg20083	Aa_G462260.h1.t1
OG0011507	jg20062	Aa_G332590.h1.t1
OG0011508	jg20019	Aa_G381110.h1.t1
OG0011509	jg20014	Aa_G16830.h1.t1
OG0011510	jg19987	Aa_G17090.h1.t1
OG0011511	jg19984	Aa_G17110.h1.t1
OG0011512	jg19975	Aa_G17200.h1.t1
OG0011513	jg19959	Aa_G15980.h1.t1
OG0011514	jg19938	Aa_G16210.h1.t1
OG0011515	jg19929	Aa_G289610.h1.t1
OG0011516	jg19820	Aa_G265080.h1.t1
OG0011517	jg19807	Aa_G265200.h1.t1
OG0011519	jg19745	Aa_G360560.h1.t1
OG0011521	jg19722	Aa_G445390.h1.t1
OG0011522	jg19647	Aa_G401450.h1.t1
OG0011523	jg19645	Aa_G401460.h1.t1
OG0011524	jg19637	Aa_G401550.h1.t1
OG0011525	jg19636	Aa_G401560.h1.t1
OG0011526	jg19632	Aa_G437450.h1.t1
OG0011527	jg19630	Aa_G280610.h1.t1
OG0011528	jg19619	Aa_G450740.h1.t1
OG0011529	jg19615	Aa_G450770.h1.t1
OG0011530	jg28305	Aa_G440820.h1.t1, Aa_G344700.h1.t1
OG0011531	jg19587	Aa_G374610.h1.t1
OG0011532	jg19512	Aa_G67390.h1.t1
OG0011533	jg19505	Aa_G67330.h1.t1
OG0011534	jg19461	Aa_G145820.h1.t1
OG0011535	jg19464	Aa_G145780.h1.t1
OG0011536	jg19465	Aa_G145770.h1.t1
OG0011537	jg19477	Aa_G422450.h1.t1
OG0011538	jg19448	Aa_G546850.h1.t1
OG0011539	jg19443	Aa_G188350.h1.t1
OG0011540	jg19440	Aa_G188380.h1.t1
OG0011541	jg19439	Aa_G188390.h1.t1
OG0011542	jg19434	Aa_G188440.h1.t1
OG0011543	jg19425	Aa_G188510.h1.t1
OG0011544	jg20304	Aa_G162940.h1.t1
OG0011545	jg20305, jg20306	Aa_G315540.h1.t1
OG0011546	jg20307	Aa_G315550.h1.t1
OG0011547	jg20308	Aa_G315580.h1.t1
OG0011548	jg20348	Aa_G213810.h1.t1
OG0011549	jg23978	Aa_G14770.h1.t1
OG0011550	jg23989	Aa_G14670.h1.t1
OG0011551	jg23990	Aa_G14660.h1.t1
OG0011553	jg24021	Aa_G71670.h1.t1
OG0011555	jg24103	Aa_G250350.h1.t1
OG0011556	jg24144	Aa_G111690.h1.t1
OG0011557	jg24153	Aa_G267930.h1.t1
OG0011558	jg24208	Aa_G44930.h1.t1
OG0011559	jg24213	Aa_G44990.h1.t1
OG0011560	jg24224	Aa_G45080.h1.t1
OG0011561	jg24233	Aa_G438170.h1.t1
OG0011562	jg24264	Aa_G618740.h1.t1
OG0011563	jg24284	Aa_G96500.h1.t1, Aa_G217230.h1.t1
OG0011564	jg24301	Aa_G217280.h1.t1
OG0011565	jg24308	Aa_G526040.h1.t1
OG0011566	jg24321	Aa_G304900.h1.t1
OG0011567	jg24351	Aa_G4350.h1.t1
OG0011568	jg24354	Aa_G4380.h1.t1
OG0011569	jg24370	Aa_G4510.h1.t1
OG0011570	jg24415	Aa_G4950.h1.t1
OG0011571	jg24417	Aa_G4980.h1.t1, Aa_G4970.h1.t1
OG0011572	jg24442	Aa_G75590.h1.t1
OG0011573	jg24472	Aa_G51030.h1.t1
OG0011574	jg24482	Aa_G51110.h1.t1
OG0011575	jg24487	Aa_G51130.h1.t1
OG0011576	jg2526	Aa_G626590.h1.t1
OG0011577	jg24509	Aa_G269330.h1.t1
OG0011578	jg24540	Aa_G163140.h1.t1
OG0011579	jg24571	Aa_G7210.h1.t1, Aa_G47790.h1.t1
OG0011580	jg24595	Aa_G49950.h1.t1
OG0011581	jg24630	Aa_G47080.h1.t1
OG0011582	jg24638	Aa_G47010.h1.t1
OG0011583	jg24640	Aa_G47900.h1.t1
OG0011584	jg24648	Aa_G47820.h1.t1
OG0011585	jg24673	Aa_G78710.h1.t1
OG0011586	jg24757	Aa_G301980.h1.t1
OG0011587	jg24766	Aa_G302050.h1.t1
OG0011588	jg24789	Aa_G24330.h1.t1
OG0011589	jg24791	Aa_G24310.h1.t1
OG0011590	jg24811	Aa_G24150.h1.t1
OG0011591	jg24850	Aa_G643950.h1.t1
OG0011592	jg24856	Aa_G403680.h1.t1
OG0011593	jg24870	Aa_G403560.h1.t1
OG0011594	jg24873	Aa_G403530.h1.t1
OG0011595	jg24893	Aa_G34720.h1.t1
OG0011597	jg24915	Aa_G34460.h1.t1
OG0011598	jg24921	Aa_G324470.h1.t1
OG0011599	jg24951	Aa_G648960.h1.t1
OG0011600	jg24960	Aa_G419570.h1.t1
OG0011601	jg24965	Aa_G419520.h1.t1
OG0011602	jg24981	Aa_G586950.h1.t1, Aa_G586930.h1.t1
OG0011603	jg25005	Aa_G137090.h1.t1
OG0011604	jg25013	Aa_G137010.h1.t1
OG0011605	jg25043	Aa_G710110.h1.t1
OG0011606	jg25060	Aa_G333220.h1.t1
OG0011607	jg25080	Aa_G285230.h1.t1
OG0011608	jg25104	Aa_G216070.h1.t1
OG0011609	jg25118	Aa_G695020.h1.t1
OG0011610	jg25142	Aa_G5530.h1.t1
OG0011611	jg25144	Aa_G5510.h1.t1
OG0011612	jg25149	Aa_G5450.h1.t1
OG0011613	jg25164	Aa_G5310.h1.t1
OG0011614	jg25173	Aa_G709290.h1.t1, Aa_G709280.h1.t1, Aa_G759750.h1.t1
OG0011615	jg25178	Aa_G40640.h1.t1
OG0011616	jg25194	Aa_G40480.h1.t1
OG0011617	jg25203	Aa_G40400.h1.t1
OG0011618	jg25216	Aa_G40250.h1.t1
OG0011620	jg25252	Aa_G720260.h1.t1
OG0011621	jg25284	Aa_G696720.h1.t1
OG0011622	jg25288	Aa_G374020.h1.t1
OG0011623	jg25296	Aa_G373960.h1.t1
OG0011624	jg25298	Aa_G373940.h1.t1
OG0011625	jg25379	Aa_G614370.h1.t1
OG0011626	jg2631	Aa_G221980.h1.t1
OG0011627	jg25407	Aa_G237660.h1.t1
OG0011628	jg25426	Aa_G458800.h1.t1
OG0011629	jg25440	Aa_G56330.h1.t1
OG0011630	jg25448	Aa_G56280.h1.t1
OG0011631	jg25471	Aa_G559440.h1.t1
OG0011632	jg25489	Aa_G140360.h1.t1
OG0011633	jg25508	Aa_G1430.h1.t1
OG0011634	jg25518	Aa_G1350.h1.t1
OG0011635	jg25528	Aa_G1240.h1.t1
OG0011636	jg25542	Aa_G1110.h1.t1
OG0011637	jg25564	Aa_G443920.h1.t1
OG0011639	jg25622	Aa_G32220.h1.t1
OG0011640	jg25624	Aa_G32240.h1.t1
OG0011643	jg25670	Aa_G223440.h1.t1
OG0011644	jg25687	Aa_G532810.h1.t1
OG0011645	jg25761	Aa_G418180.h1.t1
OG0011646	jg25767	Aa_G20500.h1.t1
OG0011647	jg25871	Aa_G682980.h1.t1
OG0011648	jg25914	Aa_G176950.h1.t1
OG0011649	jg25940	Aa_G549500.h1.t1
OG0011650	jg25945	Aa_G549440.h1.t1
OG0011651	jg25949	Aa_G601170.h1.t1
OG0011652	jg25963	Aa_G82040.h1.t1
