Orthogroup	Arabidopsis_arenosa	Eutrema_salsugineum
OG0010974	jg11170	XP_006414509.1
OG0010975	jg11142	XP_006414480.1
OG0010976	jg30736, jg17605	XP_006416258.2
OG0010977	jg21640	XP_006402213.1
OG0010978	jg11096	XP_006414429.1
OG0010979	jg11089	XP_006414417.1
OG0010980	jg11101	XP_024004790.1, XP_006414436.1
OG0010981	jg2937	XP_006390607.1
OG0010982	jg2956	XP_006390588.1
OG0010983	jg2957	XP_006390587.1
OG0010984	jg2978	XP_006390564.2
OG0010985	jg2982	XP_006390559.1
OG0010986	jg2995	XP_024011604.1
OG0010987	jg2998	XP_024012103.1
OG0010988	jg3008	XP_006390528.1
OG0010989	jg18722	XP_024016693.1
OG0010990	jg3022	XP_006390505.1
OG0010991	jg3025	XP_024008967.1
OG0010992	jg3028	XP_024011685.1
OG0010994	jg3042	XP_006390486.1
OG0010995	jg3066	XP_024009334.1
OG0010996	jg3078	XP_006390446.1
OG0010997	jg3091	XP_006390432.1
OG0010998	jg3098	XP_006390422.1
OG0010999	jg3099	XP_006390421.1
OG0011001	jg3136	XP_006390383.1
OG0011002	jg3137	XP_006390382.1
OG0011003	jg3138	XP_024012519.1
OG0011004	jg2429	XP_006391121.1
OG0011005	jg2438	XP_006391113.1
OG0011006	jg2483	XP_024015335.1
OG0011007	jg2487	XP_024011062.1
OG0011008	jg2495	XP_006391054.1
OG0011009	jg2501	XP_006391042.1
OG0011010	jg11766, jg11863	XP_006395977.1
OG0011011	jg9559	XP_006412920.1
OG0011012	jg9546	XP_006412905.1
OG0011013	jg9545	XP_006412903.1
OG0011014	jg9534	XP_006412892.1
OG0011015	jg9526	XP_006412882.1
OG0011017	jg27011	XP_006418531.1
OG0011019	jg500	XP_024013605.1, XP_006391723.1
OG0011020	jg496	XP_006391717.1
OG0011022	jg470	XP_006391694.1
OG0011023	jg468	XP_006391692.1
OG0011024	jg466	XP_006391690.2
OG0011025	jg12573	XP_006405577.1
OG0011026	jg26977	XP_006405554.1
OG0011027	jg26987	XP_006405545.1
OG0011028	jg12615	XP_024008109.1, XP_006405541.1
OG0011029	jg12619	XP_024014630.1
OG0011030	jg12622	XP_006405537.1
OG0011031	jg12624	XP_006405533.1
OG0011032	jg11154	XP_024014554.1
OG0011033	jg13756	XP_006395290.1
OG0011035	jg13614	XP_006395364.1
OG0011036	jg14097	XP_006404519.1
OG0011037	jg13538	XP_006395400.1
OG0011038	jg13464	XP_006395455.1
OG0011039	jg13428, jg13437, jg13444	XP_006395471.1
OG0011040	jg13402	XP_024007565.1
OG0011041	jg13367	XP_006395527.1
OG0011042	jg13354	XP_006395538.1
OG0011043	jg13340	XP_006395550.1
OG0011044	jg13328	XP_006395558.1
OG0011045	jg13292	XP_006395595.1
OG0011046	jg13262	XP_006395614.1
OG0011047	jg13252	XP_006395618.2
OG0011048	jg13244, jg13247	XP_006395623.1
OG0011049	jg13232	XP_006395632.1
OG0011050	jg13231	XP_024006698.1
OG0011051	jg2565	XP_006390979.1
OG0011052	jg2562	XP_006390981.2
OG0011053	jg31403	XP_006390986.1
OG0011054	jg2548	XP_006390994.1
OG0011055	jg2540	XP_024011321.1, XP_024010817.1
OG0011056	jg2528	XP_006391015.1
OG0011057	jg2516	XP_006391029.1
OG0011058	jg2513	XP_006391031.1
OG0011060	jg20455	XP_006398300.1
OG0011061	jg7120	XP_006397273.1
OG0011062	jg20465	XP_006398287.1
OG0011063	jg7048	XP_006397325.1
OG0011064	jg20477, jg20476	XP_006398282.2
OG0011066	jg20498	XP_006398267.1
OG0011067	jg20515	XP_006398251.1
OG0011068	jg20526	XP_006398239.1
OG0011069	jg20771, jg20532	XP_024011052.1
OG0011070	jg10670	XP_024005180.1
OG0011071	jg20552	XP_006398213.1
OG0011072	jg20553	XP_006398212.1
OG0011073	jg20554	XP_006398211.1
OG0011074	jg1911	XP_006391555.1
OG0011075	jg33071	XP_006393250.1
OG0011076	jg16016	XP_006402666.2
OG0011077	jg33096	XP_006393221.1
OG0011078	jg33107	XP_006393214.2
OG0011079	jg33115	XP_024006259.1
OG0011080	jg33124	XP_006393198.1
OG0011081	jg33135	XP_006393186.1
OG0011082	jg33184	XP_006393148.1
OG0011083	jg33188	XP_006393141.1
OG0011084	jg33202	XP_006393125.1
OG0011085	jg33203	XP_006393124.1
OG0011086	jg33208	XP_006393115.1
OG0011087	jg33210	XP_024006203.1
OG0011088	jg33228	XP_006393097.1
OG0011089	jg33232	XP_006393091.1
OG0011090	jg33256	XP_006393077.1
OG0011091	jg33260	XP_006393075.1
OG0011092	jg33272	XP_006393065.1
OG0011093	jg33282	XP_006393059.1
OG0011094	jg33317	XP_024006008.1
OG0011095	jg33323	XP_006393019.1, XP_006393016.1
OG0011096	jg33333	XP_024005987.1
OG0011097	jg33362	XP_024006218.1
OG0011098	jg33371	XP_006392975.1
OG0011099	jg33425	XP_006392928.2
OG0011100	jg33433	XP_024005935.1
OG0011101	jg33434	XP_006392915.1
OG0011102	jg21024	XP_024013335.1
OG0011103	jg21023	XP_006416476.1
OG0011104	jg21018	XP_006403346.1
OG0011105	jg13582, jg18451	XP_024016816.1
OG0011106	jg18453, jg17402	XP_006410500.1
OG0011107	jg18454	XP_006410501.1
OG0011108	jg18478	XP_006410521.1
OG0011109	jg18480	XP_006410523.1
OG0011110	jg18495	XP_006410538.1
OG0011111	jg18494	XP_006410537.1
OG0011112	jg18498	XP_024003959.1
OG0011113	jg18528	XP_006410570.2
OG0011114	jg18555	XP_024004004.1
OG0011115	jg18556	XP_006410600.1
OG0011116	jg18561	XP_006410605.1
OG0011117	jg18565	XP_006410609.1
OG0011118	jg18587	XP_006410621.1
OG0011119	jg18588	XP_006410622.1
OG0011120	jg18598	XP_006410635.2
OG0011121	jg18650	XP_006410688.1
OG0011122	jg18653	XP_006410690.1
OG0011123	jg12979	XP_006395853.1
OG0011124	jg10634	XP_024005678.1
OG0011126	jg28291	XP_006409007.1
OG0011127	jg10694	XP_006414036.1
OG0011128	jg1543	XP_006392536.1
OG0011129	jg10717	XP_006414068.1
OG0011130	jg10734	XP_006414086.2
OG0011131	jg10740	XP_024004353.1
OG0011132	jg10747	XP_006414100.1
OG0011134	jg10752	XP_006414108.1
OG0011135	jg10766	XP_006414124.1
OG0011136	jg10817	XP_006397712.2
OG0011137	jg10835	XP_006414187.2
OG0011138	jg18189	XP_006414252.1
OG0011139	jg10869	XP_006414221.1
OG0011140	jg10875	XP_006414228.1
OG0011141	jg10890	XP_006414248.1
OG0011142	jg10898	XP_006414259.1
OG0011143	jg14991	XP_006403956.1
OG0011145	jg14966	XP_024013635.1
OG0011146	jg14954	XP_006404000.1
OG0011147	jg2382	XP_006391172.2
OG0011148	jg2862	XP_024015178.1
OG0011149	jg14931	XP_006404019.1
OG0011150	jg14930	XP_006404020.2
OG0011151	jg24222	XP_006408271.1
OG0011152	jg14904	XP_006404034.1
OG0011153	jg10144	XP_006413544.1
OG0011154	jg10162	XP_006413558.1
OG0011155	jg13669	XP_006395333.1
OG0011156	jg21938	XP_006401825.1
OG0011157	jg21891	XP_006401868.1
OG0011158	jg21860	XP_006401907.1
OG0011159	jg21824	XP_006401966.1
OG0011160	jg21795	XP_006401987.1, XP_024009418.1
OG0011161	jg21769	XP_006402024.1
OG0011162	jg21775	XP_006402008.1
OG0011163	jg21771	XP_006402014.1
OG0011164	jg21778	XP_006402005.1
OG0011166	jg27392	XP_024016636.1
OG0011167	jg27273	XP_006401927.1
OG0011168	jg15988	XP_024012735.1
OG0011169	jg27391	XP_006409691.1
OG0011170	jg33570, jg33572	XP_006409679.1
OG0011171	jg27517	XP_024016515.1
OG0011172	jg27533	XP_006409616.1
OG0011173	jg27505	XP_006409637.1
OG0011174	jg27610	XP_024016551.1
OG0011175	jg27637	XP_024016254.1
OG0011176	jg27648	XP_006409472.1
OG0011177	jg13898	XP_006395241.1
OG0011178	jg27697	XP_006409437.1
OG0011179	jg27702	XP_006409432.1
OG0011180	jg27789	XP_006409375.1
OG0011181	jg27791	XP_006409371.1
OG0011182	jg10093, jg17254	XP_006413491.1
OG0011183	jg10106	XP_006413509.2
OG0011184	jg23781	XP_006393799.2
OG0011185	jg10238	XP_006413610.1
OG0011187	jg10307, jg791	XP_006413676.1
OG0011188	jg10314	XP_006413682.1
OG0011189	jg10333	XP_006413694.1
OG0011190	jg10340	XP_024005203.1
OG0011191	jg10589	XP_006413925.1
OG0011192	jg25635	XP_006406903.1
OG0011193	jg10569, jg10568	XP_006413913.1
OG0011194	jg32465, jg32452	XP_006396005.1
OG0011195	jg10562	XP_006413906.1
OG0011196	jg10543	XP_006413890.1
OG0011197	jg10521, jg10528, jg10516	XP_006413870.1
OG0011198	jg10489	XP_006413850.1
OG0011199	jg10427	XP_024005113.1
OG0011200	jg27271	XP_006397106.1
OG0011201	jg10405	XP_006413760.1
OG0011202	jg10404	XP_006413759.1
OG0011203	jg10264, jg10387	XP_006413742.1
OG0011204	jg10597	XP_006413934.1
OG0011205	jg10615	XP_006413947.1
OG0011206	jg19578	XP_024016808.1
OG0011207	jg7267	XP_006397182.1
OG0011208	jg7272	XP_006397176.1
OG0011209	jg21114	XP_024013131.1
OG0011210	jg21085	XP_006403384.1
OG0011211	jg21065	XP_006403376.1
OG0011212	jg21062	XP_006409379.1, XP_024013214.1
OG0011213	jg21034	XP_024013281.1
OG0011214	jg11007	XP_006414353.1
OG0011215	jg10998	XP_024004775.1
OG0011216	jg11015	XP_006414363.1
OG0011217	jg10954	XP_006414317.1
OG0011219	jg10933	XP_024005860.1
OG0011220	jg10927	XP_024005713.1
OG0011221	jg10915	XP_024005114.1
OG0011222	jg10914	XP_006414277.1
OG0011223	jg10908	XP_006414270.1
OG0011224	jg31927	XP_006415156.1
OG0011225	jg31921	XP_006415159.1
OG0011226	jg23927	XP_006408537.1
OG0011227	jg23782	XP_006393797.1
OG0011228	jg23794	XP_024006967.1
OG0011229	jg23797	XP_006417831.1
OG0011230	jg23798	XP_006393787.1
OG0011231	jg23800	XP_006393786.1
OG0011232	jg16389	XP_024012790.1
OG0011233	jg16385	XP_006402305.1
OG0011235	jg16347	XP_006402340.1
OG0011236	jg16324	XP_006402366.1
OG0011237	jg16321	XP_006402370.1
OG0011238	jg16320	XP_006402372.1
OG0011239	jg16318	XP_006402373.1
OG0011240	jg16296	XP_006402393.1
OG0011241	jg16258	XP_006402426.1
OG0011242	jg16253	XP_006402431.1
OG0011243	jg16252	XP_006402432.1
OG0011244	jg16246	XP_006402438.1
OG0011245	jg16240	XP_006402445.1
OG0011246	jg16239	XP_006402446.1
OG0011247	jg16204	XP_006402476.1
OG0011248	jg16186, jg32491	XP_006402490.1
OG0011249	jg16170	XP_006402510.1
OG0011250	jg16141	XP_006402536.1
OG0011251	jg16140	XP_006402538.1
OG0011252	jg16128	XP_006402554.1
OG0011253	jg16127	XP_006402555.2
OG0011254	jg16121	XP_006402564.1
OG0011255	jg16102	XP_006402580.1
OG0011256	jg16078	XP_006402606.1
OG0011257	jg16070	XP_006402619.1
OG0011258	jg16041	XP_006402640.1
OG0011259	jg16038	XP_006402643.1
OG0011260	jg16022	XP_006402658.1
OG0011261	jg16014	XP_006402669.1
OG0011262	jg9495	XP_006412847.1
OG0011263	jg15951	XP_006402721.1
OG0011264	jg15946	XP_006402724.1
OG0011265	jg15943	XP_006402731.1
OG0011266	jg15940	XP_006402733.2
OG0011267	jg14050	XP_006419149.1
OG0011268	jg15886	XP_006402769.1
OG0011269	jg15884	XP_006402772.1
OG0011270	jg15827	XP_006402811.1
OG0011271	jg15720, jg15660	XP_006402899.1
OG0011272	jg7427	XP_006397015.1
OG0011273	jg9428	XP_006402909.1
OG0011274	jg2420	XP_006391128.1
OG0011275	jg15697	XP_006402938.1
OG0011276	jg15699	XP_006402939.1
OG0011277	jg15702	XP_024012814.1
OG0011278	jg15703	XP_006402945.2
OG0011279	jg15631	XP_024012902.1
OG0011280	jg15628	XP_024013011.1
OG0011282	jg15604	XP_006402997.1
OG0011283	jg15601	XP_006403000.1
OG0011284	jg15581	XP_024012951.1
OG0011285	jg15580	XP_024012839.1
OG0011286	jg15567	XP_006403037.1
OG0011287	jg15543	XP_006403403.1
OG0011288	jg15524	XP_006403424.1
OG0011289	jg15523	XP_024013794.1
OG0011290	jg15520	XP_006403428.1
OG0011291	jg15519	XP_006403430.1
OG0011292	jg15498, jg15504	XP_024013533.1
OG0011293	jg15462	XP_006403482.1
OG0011294	jg15445	XP_006403495.1
OG0011295	jg15443	XP_006403497.1
OG0011296	jg15421	XP_006403527.1
OG0011297	jg15416	XP_006403531.1
OG0011298	jg15413	XP_024013498.1
OG0011299	jg15404	XP_024013792.1
OG0011300	jg15401	XP_006403550.1
OG0011301	jg15400	XP_006403551.1
OG0011302	jg15396	XP_006403556.1
OG0011303	jg15382	XP_006403570.1
OG0011304	jg15381	XP_006403571.1
OG0011306	jg15361	XP_024013746.1
OG0011307	jg2298	XP_006391248.1
OG0011308	jg15337	XP_006403628.1
OG0011309	jg15334	XP_006403632.1
OG0011310	jg15326	XP_006403640.1
OG0011311	jg15290	XP_006403673.1
OG0011313	jg15279	XP_006403685.1
OG0011314	jg15245	XP_006391885.1, XP_006403721.1
OG0011315	jg15219	XP_006403748.1
OG0011316	jg15214	XP_006403757.1
OG0011317	jg15195	XP_006403776.1
OG0011318	jg15187	XP_006403781.1
OG0011319	jg22221	XP_006401589.1
OG0011320	jg22165	XP_006401637.1
OG0011321	jg22151	XP_006401649.1
OG0011322	jg22145	XP_006401657.1
OG0011323	jg22133	XP_006401667.1
OG0011324	jg22075	XP_006401694.1
OG0011325	jg22055	XP_006401718.1
OG0011326	jg22045	XP_006401727.2
OG0011327	jg11052	XP_024005639.1
OG0011328	jg26800	XP_006418703.1
OG0011329	jg26809	XP_006418698.1
OG0011330	jg26814	XP_006418695.1
OG0011331	jg26843	XP_006418675.1
OG0011332	jg26849	XP_006418665.1
OG0011333	jg26859	XP_006418651.1
OG0011334	jg26890	XP_006418625.1
OG0011336	jg26918	XP_006418604.1
OG0011337	jg26921	XP_006418603.1
OG0011338	jg26994	XP_024009525.1
OG0011339	jg27081	XP_006396147.1
OG0011340	jg27215	XP_006407652.1
OG0011341	jg2141	XP_006391412.1
OG0011342	jg2176	XP_006391439.1
OG0011343	jg2187	XP_006391450.2
OG0011344	jg2224	XP_006391469.1
OG0011345	jg2256	XP_006391293.1
OG0011346	jg2308	XP_006391238.1
OG0011347	jg2311	XP_006391234.1
OG0011348	jg2317	XP_024007963.1
OG0011349	jg2352	XP_006391203.2
OG0011350	jg31212	XP_006415825.1
OG0011351	jg2375	XP_024009267.1
OG0011353	jg2354	XP_006391179.1
OG0011354	jg2404	XP_006391142.1
OG0011355	jg2410	XP_006391138.1
OG0011356	jg2414	XP_006391133.1
OG0011357	jg21430	XP_006395149.1
OG0011358	jg27948	XP_006409206.1
OG0011359	jg27951	XP_006409202.1
OG0011360	jg27954	XP_006409199.1
OG0011361	jg27982	XP_006409177.1
OG0011362	jg27984	XP_006409175.1
OG0011363	jg27996	XP_006409164.1
OG0011364	jg28000	XP_006409160.1
OG0011365	jg28009	XP_006409147.1
OG0011366	jg28020	XP_024016587.1
OG0011367	jg28042	XP_006409124.1
OG0011368	jg28066	XP_006409107.1
OG0011369	jg28068	XP_006409105.2
OG0011370	jg28085	XP_006409091.1
OG0011371	jg28092	XP_006409086.1
OG0011372	jg28124	XP_006409061.2
OG0011373	jg28130	XP_006409054.1
OG0011374	jg28135	XP_006409043.1
OG0011375	jg28160	XP_006408881.1
OG0011376	jg28174	XP_006408898.1
OG0011377	jg28175	XP_006408899.1
OG0011378	jg19401	XP_006411390.2
OG0011379	jg19369	XP_006411361.1
OG0011380	jg19356	XP_006411355.1
OG0011381	jg19354	XP_006411354.1
OG0011383	jg19334	XP_006411336.1
OG0011384	jg19297	XP_006411294.1
OG0011385	jg19291	XP_006411292.1
OG0011386	jg19268	XP_006411273.1
OG0011387	jg19235	XP_006411244.1
OG0011389	jg19192	XP_006411201.2
OG0011390	jg21909	XP_006401857.1
OG0011391	jg19128	XP_006411151.1
OG0011392	jg19090	XP_006411131.1
OG0011393	jg19089	XP_006411130.1
OG0011394	jg19080	XP_024003756.1
OG0011395	jg19075	XP_024004197.1
OG0011396	jg5470	XP_006400183.1
OG0011397	jg12722	XP_006405405.1
OG0011398	jg19036	XP_006411066.1
OG0011399	jg17360	XP_024013089.1
OG0011400	jg19024	XP_006411054.1
OG0011401	jg19012	XP_024004255.1
OG0011402	jg27042	XP_006396163.1
OG0011403	jg18987, jg18985	XP_024003875.1
OG0011404	jg18976	XP_006411009.1
OG0011405	jg18975	XP_006411008.2
OG0011406	jg18966	XP_006411001.1
OG0011407	jg18955	XP_006410989.1, XP_006409556.2
OG0011408	jg18923	XP_006410955.1
OG0011409	jg18913	XP_006410945.1
OG0011410	jg18875	XP_024003890.1
OG0011411	jg18860	XP_006410894.1
OG0011412	jg18841	XP_006410876.1
OG0011413	jg7678	XP_006396725.1
OG0011414	jg7697	XP_006396695.1
OG0011415	jg7739	XP_006396659.1
OG0011416	jg7744	XP_006396657.1
OG0011417	jg7747	XP_024009834.1, XP_024008844.1
OG0011418	jg7607	XP_006396800.1
OG0011419	jg7602	XP_024009849.1
OG0011420	jg7599	XP_006396823.2
OG0011421	jg7598	XP_024009799.1
OG0011422	jg7589	XP_006396833.1
OG0011423	jg7629	XP_006396783.1
OG0011424	jg16519	XP_006404554.1
OG0011425	jg16520	XP_006404556.1
OG0011426	jg16567	XP_006404599.1
OG0011427	jg16583	XP_024013876.1
OG0011428	jg16588	XP_006404628.2
OG0011429	jg16635	XP_006404660.2
OG0011430	jg16639	XP_024014291.1
OG0011431	jg16723	XP_024014225.1
OG0011432	jg16834	XP_006404857.1
OG0011433	jg16904	XP_006404931.2
OG0011434	jg17094	XP_006405211.1
OG0011435	jg17111	XP_024014318.1
OG0011436	jg17067	XP_006405117.1
OG0011437	jg17029	XP_006405068.1
OG0011438	jg16919	XP_006404968.1
OG0011439	jg31266	XP_006415767.1
OG0011440	jg31265	XP_006415768.1
OG0011441	jg32535	XP_006393774.1
OG0011442	jg32620	XP_006393724.1
OG0011443	jg32639	XP_006393716.1
OG0011444	jg32640	XP_006393715.1
OG0011445	jg32327	XP_006396010.1
OG0011446	jg32299	XP_006414526.1
OG0011447	jg9162	XP_006412491.1
OG0011448	jg32171	XP_006397431.1
OG0011449	jg32165	XP_006397425.2
OG0011450	jg32105	XP_006396072.1
OG0011451	jg32104	XP_006396074.1
OG0011452	jg32088	XP_006415035.2
OG0011453	jg32037	XP_006415062.1
OG0011454	jg32024	XP_006415066.1
OG0011455	jg32399	XP_006415082.2
OG0011456	jg31983	XP_006415098.1
OG0011457	jg7283	XP_006397154.1
OG0011458	jg7060	XP_006397310.1
OG0011460	jg7216	XP_024009809.1
OG0011461	jg7338	XP_006397110.1
OG0011462	jg7390	XP_024010099.1
OG0011463	jg7413	XP_006397028.1
OG0011464	jg7428	XP_006397014.2
OG0011465	jg7435	XP_006396997.1
OG0011466	jg7472	XP_006396956.1
OG0011467	jg7507	XP_006396916.1
OG0011468	jg7508	XP_006396906.1
OG0011470	jg5768	XP_006400473.1
OG0011472	jg5791	XP_006400488.1
OG0011473	jg6548	XP_006394887.1
OG0011474	jg6593	XP_024007665.1
OG0011475	jg6639	XP_006394952.1
OG0011476	jg6655	XP_006394965.1
OG0011477	jg6659	XP_006394969.1
OG0011478	jg6681	XP_006394981.1
OG0011479	jg6682	XP_006394983.1
OG0011480	jg6715	XP_006394997.1
OG0011481	jg6775	XP_006395013.1
OG0011482	jg28216	XP_006408919.1
OG0011483	jg28230	XP_006408933.1
OG0011484	jg28236, jg30744	XP_006408940.1
OG0011485	jg28253	XP_006408956.1
OG0011486	jg21774	XP_006402011.1
OG0011488	jg28277	XP_006408984.1
OG0011489	jg28278	XP_006408985.1
OG0011490	jg28289	XP_006409001.1
OG0011491	jg28314	XP_006409020.1
OG0011492	jg20230	XP_006398010.2
OG0011493	jg20227	XP_006398007.1
OG0011494	jg20224	XP_006398001.1
OG0011495	jg20214	XP_006397992.1
OG0011496	jg20188	XP_006397969.1
OG0011498	jg20163	XP_006397945.1
OG0011499	jg20159	XP_006397941.1
OG0011500	jg20151	XP_006397934.1
OG0011501	jg20148	XP_006397929.2
OG0011502	jg20141	XP_006414799.1
OG0011504	jg20105	XP_006397889.1
OG0011505	jg20083	XP_006397867.1
OG0011507	jg20062	XP_006397848.1
OG0011508	jg20019	XP_006396963.1, XP_006397804.1
OG0011509	jg20014	XP_006397799.1
OG0011510	jg19987	XP_006397761.1
OG0011511	jg19984	XP_024010805.1
OG0011512	jg19975	XP_006397776.1
OG0011513	jg19959	XP_006397743.1
OG0011514	jg19938	XP_006397728.1
OG0011515	jg19929	XP_006397717.1
OG0011516	jg19820	XP_006397644.1
OG0011517	jg19807	XP_006397632.1
OG0011519	jg19745	XP_006397570.1
OG0011520	jg19723	XP_024010783.1
OG0011521	jg19722	XP_006397550.1
OG0011522	jg19647	XP_006397486.1
OG0011523	jg19645	XP_006397485.1
OG0011524	jg19637	XP_006411587.1
OG0011525	jg19636	XP_006411586.1
OG0011526	jg19632	XP_006411583.1
OG0011527	jg19630	XP_006411581.1
OG0011528	jg19619	XP_006411567.1
OG0011529	jg19615	XP_006411564.1
OG0011530	jg28305	XP_006409015.1
OG0011531	jg19587	XP_006411541.1
OG0011532	jg19512	XP_006411477.1
OG0011533	jg19505	XP_006411472.1
OG0011534	jg19461	XP_006411439.1
OG0011535	jg19464	XP_006411442.1
OG0011536	jg19465	XP_006411444.1
OG0011537	jg19477	XP_006411452.1
OG0011538	jg19448	XP_006411428.1
OG0011539	jg19443	XP_006411425.1
OG0011540	jg19440	XP_006411421.1
OG0011541	jg19439	XP_006411420.1
OG0011542	jg19434	XP_006411414.1
OG0011543	jg19425	XP_006411405.1
OG0011544	jg20304	XP_006398430.1
OG0011545	jg20305	XP_024011059.1
OG0011546	jg20307	XP_006398428.1
OG0011547	jg20308	XP_024011073.1
OG0011548	jg20348	XP_006398404.1
OG0011549	jg23978	XP_006408479.1
OG0011550	jg23989	XP_006408467.1
OG0011551	jg23990	XP_024015624.1
OG0011553	jg24021	XP_006408443.1
OG0011554	jg24032	XP_024015188.1
OG0011555	jg24103	XP_006408381.1
OG0011556	jg24144	XP_024015507.1
OG0011557	jg24153	XP_006408329.1
OG0011558	jg24208	XP_006408286.1
OG0011559	jg24213	XP_006408280.1
OG0011560	jg24224	XP_006408269.1
OG0011561	jg24233	XP_024015573.1
OG0011562	jg24264	XP_006408231.1
OG0011563	jg24284	XP_006408216.1
OG0011564	jg24301	XP_006408212.1
OG0011565	jg24308	XP_006408203.1
OG0011566	jg24321	XP_006408185.1
OG0011567	jg24351	XP_006408165.1
OG0011568	jg24354	XP_006408162.1
OG0011569	jg24370	XP_024015156.1
OG0011570	jg24415	XP_006408107.1
OG0011571	jg24417	XP_006408104.1
OG0011572	jg24442	XP_006408083.1
OG0011573	jg24472	XP_006408053.2
OG0011574	jg24482	XP_006408043.1
OG0011575	jg24487	XP_006408040.1
OG0011576	jg2526	XP_006391017.2
OG0011577	jg24509	XP_006408020.1
OG0011578	jg24540	XP_006407985.1
OG0011579	jg24571	XP_024015379.1
OG0011580	jg24595	XP_006407937.1
OG0011581	jg24630	XP_006407899.1
OG0011582	jg24638	XP_024015424.1
OG0011583	jg24640	XP_006407891.1
OG0011584	jg24648	XP_006407883.1, XP_006399825.1
OG0011585	jg24673	XP_006407856.1
OG0011586	jg24757	XP_024014911.1
OG0011587	jg24766	XP_006407766.1
OG0011588	jg24789	XP_006407745.1
OG0011589	jg24791	XP_006407742.1
OG0011590	jg24811	XP_024014946.1
OG0011591	jg24850	XP_006407694.1
OG0011592	jg24856	XP_006407688.1
OG0011593	jg24870	XP_006407677.1
OG0011594	jg24873	XP_006407671.1
OG0011595	jg24893	XP_024015806.1
OG0011597	jg24915	XP_006407627.1
OG0011598	jg24921	XP_006407622.1
OG0011599	jg24951	XP_006407602.1
OG0011600	jg24960	XP_006407589.1
OG0011601	jg24965	XP_024014906.1
OG0011602	jg24981	XP_024015048.1
OG0011603	jg25005	XP_006407524.1
OG0011604	jg25013	XP_006407512.1
OG0011605	jg25043	XP_006407484.1
OG0011606	jg25060	XP_006407471.1
OG0011607	jg25080	XP_024015082.1
OG0011608	jg25104	XP_006407440.1
OG0011609	jg25118	XP_006407424.1
OG0011610	jg25142	XP_006407401.1
OG0011611	jg25144	XP_006407397.2
OG0011612	jg25149	XP_006407387.1
OG0011613	jg25164	XP_006407373.1
OG0011614	jg25173	XP_006407361.1
OG0011615	jg25178	XP_006407356.1
OG0011616	jg25194	XP_006407337.1
OG0011617	jg25203	XP_006407331.1
OG0011618	jg25216	XP_006407315.1
OG0011619	jg25228	XP_006407302.1
OG0011620	jg25252	XP_006407281.1
OG0011621	jg25284	XP_024015805.1
OG0011622	jg25288	XP_006407254.1
OG0011623	jg25296	XP_006407249.1
OG0011624	jg25298	XP_024015031.1
OG0011625	jg25379	XP_006407165.1
OG0011626	jg2631	XP_006390915.1
OG0011627	jg25407	XP_024015183.1
OG0011628	jg25426	XP_024015647.1
OG0011629	jg25440	XP_006407096.1
OG0011630	jg25448	XP_006407089.1
OG0011631	jg25471	XP_006407068.1
OG0011632	jg25489	XP_006407051.1
