Orthogroup	Arabidopsis_arenosa	Noccaea_praecox
OG0011152	jg14904	Np001G0518100
OG0011153	jg10144	Np005G2836700
OG0011154	jg10162	Np005G2837500
OG0011155	jg13669	Np001G0194700
OG0011156	jg21938	Np003G1659300
OG0011157	jg21891	Np003G1669500
OG0011158	jg21860	Np003G1675300
OG0011159	jg21824	Np004G2308200, Np004G2307600, Np004G2307900
OG0011160	jg21795	Np003G1845200
OG0011161	jg21769	Np003G1696300
OG0011162	jg21775	Np003G1843800
OG0011163	jg21771	Np003G1843400
OG0011164	jg21778	Np003G1844200
OG0011166	jg27392	Np007G3799900
OG0011167	jg27273	Np003G1680100
OG0011168	jg15988	Np001G0646900
OG0011169	jg27391	Np007G3800000
OG0011170	jg33570, jg33572	Np007G3798200
OG0011171	jg27517	Np007G3789400, Np007G3789500
OG0011172	jg27533	Np007G3785200
OG0011173	jg27505	Np007G3790500
OG0011174	jg27610	Np007G3780100
OG0011175	jg27637	Np007G3778400
OG0011176	jg27648	Np007G3776600
OG0011177	jg13898	Np001G0183100
OG0011178	jg27697	Np007G3773800
OG0011179	jg27702	Np007G3772900
OG0011180	jg27789	Np007G3766300
OG0011181	jg27791	Np007G3766100
OG0011182	jg10093, jg17254	Np005G2830400
OG0011183	jg10106	Np005G2831700
OG0011184	jg23781	Np001G0002700
OG0011185	jg10238	Np005G2846800
OG0011187	jg10307, jg791	Np005G2857100
OG0011188	jg10314	Np005G2857900
OG0011189	jg10333	Np005G2859800
OG0011190	jg10340	Np005G2861900
OG0011191	jg10589	Np005G2889700, Np005G2890300
OG0011192	jg25635	Np007G3901300
OG0011193	jg10569, jg10568	Np005G2888100
OG0011194	jg32465, jg32452	Np004G2038200
OG0011195	jg10562	Np005G2887100
OG0011196	jg10543	Np005G2885300
OG0011197	jg10521, jg10528, jg10516	Np005G2883100
OG0011198	jg10489	Np005G2870700
OG0011199	jg10427	Np005G2880000
OG0011200	jg27271	Np007G3899600
OG0011201	jg10405	Np005G2868700
OG0011202	jg10404	Np005G2868600
OG0011203	jg10264, jg10387	Np005G2867100
OG0011204	jg10597	Np005G2892400
OG0011205	jg10615	Np005G2894800
OG0011206	jg19578	Np006G3282500
OG0011207	jg7267	Np003G1770700
OG0011208	jg7272	Np003G1772700
OG0011209	jg21114	Np001G0427500
OG0011210	jg21085	Np001G0426400
OG0011211	jg21065	Np001G0425800
OG0011212	jg21062	Np001G0425200
OG0011213	jg21034	Np001G0423700
OG0011214	jg11007	Np005G3001600
OG0011215	jg10998	Np005G2997700
OG0011216	jg11015	Np005G3002600
OG0011217	jg10954	Np005G2989000
OG0011219	jg10933	Np005G2980600
OG0011220	jg10927	Np005G2980500
OG0011221	jg10915	Np005G2962800
OG0011222	jg10914	Np002G0905200
OG0011223	jg10908	Np005G2961400
OG0011224	jg31927	Np004G2056400
OG0011225	jg31921	Np004G2055700
OG0011226	jg23927	Np007G4250000
OG0011227	jg23782	Np001G0002600
OG0011228	jg23794	Np001G0001400
OG0011229	jg23797	Np001G0000900
OG0011230	jg23798	Np001G0000800
OG0011231	jg23800	Np001G0000700
OG0011232	jg16389	Np001G0696300
OG0011233	jg16385	Np001G0695800
OG0011234	jg16381	Np001G0695400
OG0011235	jg16347	Np001G0691900
OG0011236	jg16324	Np001G0688900
OG0011237	jg16321	Np001G0688000
OG0011238	jg16320	Np001G0687900, Np001G0687600
OG0011239	jg16318	Np001G0687700, Np001G0687300
OG0011240	jg16296	Np001G0685100
OG0011241	jg16258	Np001G0681000
OG0011242	jg16253	Np001G0679700
OG0011243	jg16252	Np001G0679600
OG0011244	jg16246	Np001G0679000
OG0011245	jg16240	Np001G0678100
OG0011246	jg16239	Np001G0677600
OG0011247	jg16204	Np001G0673400
OG0011249	jg16170	Np001G0669600
OG0011250	jg16141	Np001G0666700
OG0011251	jg16140	Np001G0666600
OG0011252	jg16128	Np001G0665100
OG0011253	jg16127	Np001G0665000
OG0011254	jg16121	Np001G0664300
OG0011255	jg16102	Np001G0662100
OG0011256	jg16078	Np001G0656700
OG0011257	jg16070	Np001G0655700
OG0011258	jg16041	Np001G0653000
OG0011259	jg16038	Np001G0651200
OG0011260	jg16022	Np001G0650400
OG0011261	jg16014	Np001G0649000
OG0011262	jg9495	Np005G2752100
OG0011263	jg15951	Np001G0643700
OG0011264	jg15946	Np001G0643100
OG0011265	jg15943	Np001G0642800
OG0011266	jg15940	Np001G0642400
OG0011267	jg14050	Np001G0435900
OG0011268	jg15886	Np001G0635000
OG0011269	jg15884	Np001G0634600
OG0011270	jg15827	Np001G0628900
OG0011271	jg15720, jg15660	Np001G0617400
OG0011272	jg7427	Np003G1788500
OG0011273	jg9428	Np001G0616400
OG0011274	jg2420	Np002G0889500
OG0011275	jg15697	Np001G0613400
OG0011276	jg15699	Np001G0613500
OG0011277	jg15702	Np001G0613100
OG0011278	jg15703	Np001G0613000
OG0011280	jg15628	Np001G0608100
OG0011282	jg15604	Np001G0604900
OG0011283	jg15601	Np001G0604600
OG0011284	jg15581	Np001G0601300
OG0011285	jg15580	Np001G0601200
OG0011286	jg15567	Np001G0599700
OG0011287	jg15543	Np001G0598500
OG0011288	jg15524	Np001G0596500
OG0011289	jg15523	Np001G0596400
OG0011291	jg15519	Np001G0595400
OG0011292	jg15498	Np001G0594100
OG0011293	jg15462	Np001G0588200
OG0011294	jg15445	Np001G0586300
OG0011295	jg15443	Np001G0585800
OG0011296	jg15421	Np001G0583000
OG0011297	jg15416	Np001G0580600
OG0011298	jg15413	Np001G0579800
OG0011299	jg15404	Np001G0578300
OG0011300	jg15401	Np001G0577800
OG0011301	jg15400	Np001G0577700
OG0011302	jg15396	Np001G0577200
OG0011303	jg15382	Np001G0575700
OG0011304	jg15381	Np001G0575600
OG0011306	jg15361	Np001G0573000
OG0011307	jg2298	Np002G0912700
OG0011308	jg15337	Np001G0570200, Np001G0569800
OG0011309	jg15334	Np001G0569200
OG0011310	jg15326	Np001G0568100
OG0011311	jg15290	Np001G0564000
OG0011313	jg15279	Np001G0563000
OG0011314	jg15245	Np001G0558900, Np001G0555100
OG0011315	jg15219	Np001G0552100
OG0011316	jg15214	Np001G0551300
OG0011317	jg15195	Np001G0549400
OG0011318	jg15187	Np001G0548500
OG0011319	jg22221	Np003G1625200
OG0011320	jg22165	Np003G1620300
OG0011321	jg22151	Np003G1617800
OG0011322	jg22145	Np003G1616800
OG0011323	jg22133	Np003G1614300
OG0011324	jg22075	Np003G1637600
OG0011325	jg22055	Np003G1641400
OG0011326	jg22045	Np003G1643500
OG0011327	jg11052	Np005G3012500
OG0011328	jg26800	Np007G3873900
OG0011329	jg26809	Np007G3874400
OG0011330	jg26814	Np007G3875200
OG0011331	jg26843	Np007G3876500
OG0011332	jg26849	Np007G3877700
OG0011333	jg26859	Np007G3878700
OG0011334	jg26890	Np007G3881300
OG0011336	jg26918	Np007G3884400, Np007G3884300
OG0011337	jg26921	Np007G3884500
OG0011338	jg26994	Np007G3887800
OG0011339	jg27081	Np007G3892400
OG0011340	jg27215	Np007G4131400, Np007G4005100
OG0011341	jg2141	Np002G0944500
OG0011342	jg2176	Np002G0939500
OG0011343	jg2187	Np002G0937600
OG0011344	jg2224	Np002G0933000
OG0011345	jg2256	Np002G0921100
OG0011346	jg2308	Np002G0912200
OG0011347	jg2311	Np002G0911800
OG0011348	jg2317	Np002G0910900
OG0011349	jg2352	Np002G0905100
OG0011350	jg31212	Np004G2095000
OG0011351	jg2375	Np002G0905000
OG0011353	jg2354	Np002G0898700
OG0011354	jg2404	Np002G0894500, Np002G0893100
OG0011355	jg2410	Np002G0891700
OG0011356	jg2414	Np002G0890300
OG0011357	jg21430	Np001G0172800
OG0011358	jg27948	Np007G3750400
OG0011359	jg27951	Np007G3750200
OG0011360	jg27954	Np007G3749700
OG0011361	jg27982	Np007G3747500
OG0011362	jg27984	Np007G3747300
OG0011363	jg27996	Np007G3746300
OG0011364	jg28000	Np007G3746000
OG0011365	jg28009	Np007G3744800
OG0011366	jg28020	Np007G3743400
OG0011367	jg28042	Np007G3742100
OG0011368	jg28066	Np007G3740200
OG0011369	jg28068	Np007G3740000
OG0011370	jg28085	Np007G3739000
OG0011371	jg28092	Np007G3738500
OG0011373	jg28130	Np007G3733700
OG0011374	jg28135	Np007G3733100
OG0011375	jg28160	Np007G3731100
OG0011376	jg28174	Np007G3728600
OG0011377	jg28175	Np007G3728500
OG0011378	jg19401	Np006G3305100
OG0011379	jg19369	Np006G3308100
OG0011380	jg19356	Np006G3309300
OG0011381	jg19354	Np006G3309500
OG0011383	jg19334	Np006G3311800
OG0011384	jg19297	Np006G3317300
OG0011385	jg19291	Np006G3317700
OG0011386	jg19268	Np006G3320700
OG0011387	jg19235	Np006G3326000
OG0011389	jg19192	Np006G3332400
OG0011390	jg21909	Np003G1665000
OG0011391	jg19128	Np006G3340900
OG0011392	jg19090	Np006G3343900
OG0011394	jg19080	Np006G3345300
OG0011395	jg19075	Np006G3346200
OG0011397	jg12722	Np005G3186700
OG0011398	jg19036	Np006G3353200
OG0011399	jg17360	Np006G3590400, Np004G1927100
OG0011400	jg19024	Np006G3354800
OG0011401	jg19012	Np006G3355600
OG0011402	jg27042	Np007G3890900
OG0011403	jg18987, jg18985	Np006G3359100
OG0011404	jg18976	Np006G3360900
OG0011405	jg18975	Np006G3361000
OG0011406	jg18966	Np006G3362100
OG0011407	jg18955	Np006G3364600, Np004G2123200, Np006G3364900
OG0011408	jg18923	Np006G3369100
OG0011409	jg18913	Np006G3370200
OG0011410	jg18875	Np006G3376100
OG0011411	jg18860	Np006G3377600
OG0011412	jg18841	Np006G3380700
OG0011413	jg7678	Np003G1829500
OG0011414	jg7697	Np003G1833000
OG0011415	jg7739	Np003G1838000
OG0011416	jg7744	Np003G1838600
OG0011417	jg7747	Np003G1839500
OG0011418	jg7607	Np003G1817800
OG0011420	jg7599	Np002G1246000, Np003G1816300
OG0011421	jg7598	Np003G1816200
OG0011422	jg7589	Np003G1815700
OG0011423	jg7629	Np003G1821300
OG0011424	jg16519	Np006G3710500
OG0011425	jg16520	Np006G3710400
OG0011426	jg16567	Np006G3705200
OG0011427	jg16583	Np006G3701100
OG0011428	jg16588	Np006G3701500
OG0011429	jg16635	Np006G3693700
OG0011430	jg16639	Np006G3693200
OG0011431	jg16723	Np006G3681200
OG0011432	jg16834	Np006G3667600
OG0011433	jg16904	Np006G3660100
OG0011434	jg17094	Np006G3640600
OG0011435	jg17111	Np006G3640000
OG0011436	jg17067	Np006G3643700
OG0011437	jg17029	Np006G3647400
OG0011438	jg16919	Np006G3657900
OG0011439	jg31266	Np004G2100200
OG0011440	jg31265	Np004G2100300
OG0011441	jg32535	Np004G2031700
OG0011442	jg32620	Np004G2025800
OG0011443	jg32639	Np004G2025400
OG0011444	jg32640	Np004G2025300
OG0011445	jg32327	Np004G2049200
OG0011446	jg32299	Np004G2049000
OG0011447	jg9162	Np005G2704900
OG0011448	jg32171	Np004G2041200
OG0011449	jg32165	Np004G2040800
OG0011450	jg32105	Np004G2086700
OG0011451	jg32104	Np004G2086600
OG0011452	jg32088	Np004G2084300
OG0011453	jg32037	Np004G2068600
OG0011454	jg32024	Np004G2067900
OG0011455	jg32399	Np004G2064300
OG0011456	jg31983	Np004G2062900
OG0011457	jg7283	Np003G1773700, Np001G0315100
OG0011458	jg7060	Np003G1754400
OG0011459	jg7204	Np003G1760400
OG0011460	jg7216	Np003G1762500, Np002G1176300
OG0011461	jg7338	Np003G1778800
OG0011462	jg7390	Np003G1784100
OG0011463	jg7413	Np003G1787300
OG0011464	jg7428	Np003G1788600, Np003G1793500
OG0011465	jg7435	Np003G1795800
OG0011466	jg7472	Np003G1799800
OG0011467	jg7507	Np003G1804300, Np003G1804600
OG0011468	jg7508	Np003G1805400
OG0011470	jg5768	Np003G1470400
OG0011472	jg5791	Np003G1472800
OG0011473	jg6548	Np001G0140200
OG0011475	jg6639	Np001G0148500
OG0011476	jg6655	Np001G0149900
OG0011477	jg6659	Np001G0150500
OG0011478	jg6681	Np001G0152500
OG0011479	jg6682	Np001G0152700
OG0011480	jg6715	Np001G0154600
OG0011481	jg6775	Np001G0156300
OG0011482	jg28216	Np007G3725100
OG0011483	jg28230	Np007G3723900
OG0011484	jg28236, jg30744	Np007G3722900
OG0011485	jg28253	Np007G3721400
OG0011486	jg21774	Np003G1843700
OG0011488	jg28277	Np007G3719400
OG0011489	jg28278	Np007G3719100
OG0011490	jg28289	Np007G3718100
OG0011491	jg28314	Np007G3716100
OG0011492	jg20230	Np003G1778300
OG0011493	jg20227	Np006G3204100
OG0011494	jg20224	Np006G3204800
OG0011495	jg20214	Np001G0651400
OG0011496	jg20188	Np006G3209500
OG0011498	jg20163	Np006G3212000
OG0011499	jg20159	Np006G3212500
OG0011500	jg20151	Np006G3214100
OG0011501	jg20148	Np006G3214400
OG0011502	jg20141	Np005G3062000
OG0011504	jg20105	Np006G3238100, Np006G3220500
OG0011505	jg20083	Np006G3223800
OG0011507	jg20062	Np006G3226800
OG0011508	jg20019	Np004G1992900
OG0011509	jg20014	Np006G3232100
OG0011510	jg19987	Np006G3235500
OG0011511	jg19984	Np006G3235800
OG0011512	jg19975	Np006G3236700
OG0011513	jg19959	Np006G3240200
OG0011514	jg19938	Np006G3242700
OG0011515	jg19929	Np006G3244600
OG0011516	jg19820	Np006G3254400
OG0011517	jg19807	Np006G3256000
OG0011519	jg19745	Np006G3262200
OG0011520	jg19723	Np006G3264800
OG0011521	jg19722	Np006G3264900
OG0011522	jg19647	Np006G3273000
OG0011524	jg19637	Np006G3274900
OG0011525	jg19636	Np006G3275000
OG0011526	jg19632	Np006G3275400
OG0011527	jg19630	Np006G3275600
OG0011528	jg19619	Np006G3277500
OG0011529	jg19615	Np006G3278300
OG0011530	jg28305	Np003G1440600
OG0011531	jg19587	Np006G3281100
OG0011533	jg19505	Np006G3290400
OG0011534	jg19461	Np006G3297800
OG0011535	jg19464	Np006G3296900
OG0011536	jg19465	Np006G3296700
OG0011537	jg19477	Np006G3295900
OG0011538	jg19448	Np006G3299200, Np006G3299500, Np006G3298600
OG0011539	jg19443	Np006G3299800
OG0011540	jg19440	Np006G3300100
OG0011541	jg19439	Np006G3300200
OG0011542	jg19434	Np006G3301000
OG0011543	jg19425	Np006G3301900
OG0011544	jg20304	Np001G0310700
OG0011547	jg20308	Np001G0169900
OG0011548	jg20348	Np006G3649800, Np001G0332100
OG0011549	jg23978	Np007G4244900
OG0011550	jg23989	Np007G4243600
OG0011551	jg23990	Np007G4243500
OG0011553	jg24021	Np007G4238300
OG0011554	jg24032	Np007G4236800
OG0011555	jg24103	Np007G4230100
OG0011556	jg24144	Np007G4225500
OG0011557	jg24153	Np007G4224900
OG0011558	jg24208	Np007G4218500
OG0011559	jg24213	Np007G4217200
OG0011560	jg24224	Np007G4216000
OG0011561	jg24233	Np007G4215400
OG0011562	jg24264	Np007G4214400, Np007G4212300
OG0011563	jg24284	Np007G4208900
OG0011564	jg24301	Np007G4208700
OG0011565	jg24308	Np007G4207900
OG0011566	jg24321	Np007G4205300
OG0011567	jg24351	Np007G4202500
OG0011568	jg24354	Np007G4202200
OG0011569	jg24370	Np007G4200100
OG0011571	jg24417	Np007G4192600
OG0011572	jg24442	Np007G4189200
OG0011573	jg24472	Np007G4185600
OG0011574	jg24482	Np007G4184700
OG0011575	jg24487	Np007G4184100
OG0011576	jg2526	Np002G0870000
OG0011577	jg24509	Np007G4124100, Np007G4179900
OG0011578	jg24540	Np007G4176100
OG0011579	jg24571	Np007G4172300
OG0011580	jg24595	Np007G4169200
OG0011581	jg24630	Np007G4164000
OG0011582	jg24638	Np007G4163200, Np001G0700400
OG0011583	jg24640	Np007G4162900
OG0011584	jg24648	Np007G4162100
OG0011585	jg24673	Np001G0314700, Np007G4158400
OG0011586	jg24757	Np007G4146100
OG0011587	jg24766	Np007G4145000
OG0011588	jg24789	Np007G4142800
OG0011589	jg24791	Np002G0877000, Np007G4142300
OG0011590	jg24811	Np007G4139800
OG0011591	jg24850	Np007G4136100, Np007G4135900
OG0011592	jg24856	Np007G4135100
OG0011593	jg24870	Np007G4134300
OG0011594	jg24873	Np007G4133900
OG0011595	jg24893	Np007G4131300, Np007G4005500
OG0011597	jg24915	Np007G4127600
OG0011598	jg24921	Np007G4127000
OG0011599	jg24951	Np007G4121900
OG0011600	jg24960	Np007G4120600
OG0011601	jg24965	Np007G4120100
OG0011602	jg24981	Np007G4118400
OG0011603	jg25005	Np007G4114700
OG0011604	jg25013	Np007G4113500
OG0011605	jg25043	Np007G4110500
OG0011606	jg25060	Np007G4108600
OG0011607	jg25080	Np007G4105200
OG0011608	jg25104	Np004G2186700, Np007G4102800
OG0011609	jg25118	Np007G4100600
OG0011610	jg25142	Np007G4097000
OG0011611	jg25144	Np007G4096700
OG0011612	jg25149	Np007G4096000
OG0011613	jg25164	Np007G4093600
OG0011614	jg25173	Np007G4092900
OG0011615	jg25178	Np007G4092300
OG0011616	jg25194	Np007G4090300
OG0011617	jg25203	Np007G4089500
OG0011618	jg25216	Np007G4088100
OG0011619	jg25228	Np007G4086500
OG0011620	jg25252	Np007G4083900
OG0011621	jg25284	Np007G4080100
OG0011622	jg25288	Np007G4079700
OG0011623	jg25296	Np007G4078900
OG0011624	jg25298	Np007G4078700
OG0011625	jg25379	Np007G4066000
OG0011626	jg2631	Np002G0856900
OG0011627	jg25407	Np007G4062900
OG0011628	jg25426	Np007G4059700
OG0011629	jg25440	Np007G4057900
OG0011630	jg25448	Np007G4056600
OG0011631	jg25471	Np007G4053700
OG0011632	jg25489	Np007G4051900
OG0011633	jg25508	Np006G3239500, Np007G4049300
OG0011634	jg25518	Np007G4048200
OG0011635	jg25528	Np007G4047000
OG0011636	jg25542	Np007G4045500
OG0011637	jg25564	Np007G4042500
OG0011639	jg25622	Np007G3900100
OG0011640	jg25624	Np007G3900300
OG0011642	jg25651	Np007G3903400
OG0011643	jg25670	Np007G3904900
OG0011644	jg25687	Np007G3907200
OG0011645	jg25761	Np007G3915700
OG0011646	jg25767, jg15560	Np007G3916800
OG0011647	jg25871	Np007G3928600
OG0011648	jg25914	Np007G3946200
OG0011649	jg25940	Np007G3939700
OG0011650	jg25945	Np007G3940400
OG0011651	jg25949	Np007G3940900
OG0011652	jg25963	Np007G3942700
OG0011653	jg25970	Np007G3943100
OG0011654	jg25984	Np007G3945300
OG0011655	jg25994	Np007G3947000
OG0011656	jg26005	Np007G3949100
OG0011658	jg12929	Np001G0278200
OG0011659	jg26031	Np007G3952700
OG0011660	jg26032	Np007G3952800
OG0011661	jg26055	Np007G3958800
OG0011662	jg26080	Np007G3963800
OG0011663	jg26091	Np007G3964600
OG0011664	jg26116	Np007G3970800
OG0011665	jg26139	Np007G3976900
OG0011666	jg26188	Np007G3993500, Np003G1430900
OG0011667	jg26194	Np007G3996500
OG0011669	jg26304	Np007G3811400
OG0011670	jg26312	Np007G3812000
OG0011671	jg21995	Np003G1649700
OG0011672	jg12540	Np005G3158600
OG0011673	jg12538	Np005G3158400
OG0011674	jg12518	Np005G3155400
OG0011675	jg12507	Np005G3154600
OG0011676	jg12505	Np005G3154200
OG0011677	jg12433	Np005G3144200
OG0011678	jg12425	Np005G3143300
OG0011679	jg12416	Np005G3140400
OG0011680	jg12405	Np005G3138600, Np003G1376300
OG0011681	jg12384	Np005G3135200
OG0011682	jg12247	Np005G3125200
OG0011683	jg12169	Np005G3115600
OG0011684	jg12113	Np005G3111700
OG0011685	jg12099	Np005G3111300
OG0011686	jg21280	Np001G0181700
OG0011687	jg26637	Np007G3854100
OG0011688	jg26609	Np007G3849200
OG0011689	jg26605	Np007G3848800
OG0011690	jg26570	Np007G3843200
OG0011691	jg26565	Np007G3842800
OG0011693	jg26552	Np007G3840700, Np007G3840600
OG0011694	jg26545	Np007G3839900
OG0011695	jg26534	Np007G3839200
OG0011696	jg15532	Np007G3838900
OG0011697	jg26428	Np007G3826000
OG0011698	jg26480	Np007G3832900
OG0011699	jg2089	Np002G0952000
OG0011700	jg26455	Np007G3830000
OG0011701	jg26442	Np007G3827400
OG0011702	jg26385	Np007G3822500, Np007G3818100
OG0011703	jg26364	Np007G3819700
OG0011704	jg26357	Np007G3816000, Np007G3817400
OG0011705	jg31162	Np004G2090900
OG0011706	jg9373	Np005G2733700
OG0011707	jg9386	Np005G2735600, Np005G2735400
OG0011708	jg9396	Np005G2741600
OG0011710	jg2114	Np002G0947000
OG0011711	jg2100, jg2099	Np002G0949800
OG0011712	jg2027	Np002G0968300
OG0011713	jg2033	Np002G0968100
OG0011714	jg1751	Np002G1012200
OG0011715	jg1899	Np002G0986500
OG0011716	jg1544	Np002G1034700
OG0011717	jg1523	Np002G1051700
OG0011718	jg1498	Np002G1063200
OG0011719	jg1476	Np002G1065000
OG0011720	jg1464	Np002G1067500
OG0011721	jg5752	Np003G1468700
OG0011722	jg5716	Np003G1465100
OG0011723	jg5708	Np003G1464400
OG0011724	jg5688	Np005G3084200, Np003G1460000
OG0011725	jg5674	Np003G1458600
OG0011726	jg6791	Np001G0157000
OG0011727	jg6875	Np001G0160300, Np001G0159100
OG0011729	jg21425	Np001G0173500
OG0011730	jg15156	Np001G0545800
OG0011731	jg15150	Np001G0544800
OG0011733	jg15123	Np001G0540700
OG0011734	jg15117	Np001G0539700
OG0011735	jg15115	Np001G0539500
OG0011736	jg15112	Np001G0539200
OG0011737	jg15100	Np001G0538500
OG0011738	jg15092	Np001G0537500
OG0011739	jg12844	Np005G3201800
OG0011740	jg15055	Np001G0535400
OG0011741	jg15045	Np001G0533800
OG0011742	jg15037	Np001G0533100
OG0011743	jg15036	Np001G0533000
OG0011744	jg28399	Np004G2599100
OG0011745	jg28404	Np004G2598600
OG0011746	jg28430	Np004G2596200
OG0011747	jg28442	Np004G2594200
OG0011748	jg28457	Np004G2592200
OG0011749	jg28470	Np004G2589900
OG0011750	jg28472	Np004G2589500
OG0011751	jg28474	Np004G2589200
OG0011752	jg28478	Np004G2589000
OG0011754	jg28495	Np004G2587500
OG0011755	jg28499	Np005G2806300, Np005G2806100, Np004G2587100
OG0011756	jg28501	Np004G2586900
OG0011757	jg28507	Np004G2586100
OG0011758	jg28525	Np004G2584100
OG0011759	jg28551	Np001G0350600, Np004G2579900
OG0011760	jg28555	Np004G2579500
OG0011761	jg28574	Np001G0140500
OG0011762	jg28576	Np004G2577600
OG0011763	jg28584	Np004G2577100
OG0011764	jg28610	Np004G2574600
OG0011765	jg28614	Np004G2574200
OG0011766	jg28631	Np004G2572300
OG0011767	jg28674	Np004G2568100
OG0011768	jg28693	Np004G2566300
OG0011769	jg28695	Np004G2565900
OG0011770	jg28746	Np004G2560000
OG0011771	jg28752	Np004G2559400
OG0011772	jg28760	Np004G2558900
OG0011773	jg28762	Np004G2558700
OG0011775	jg28791	Np004G2555200
OG0011776	jg28804	Np004G2553600
OG0011777	jg28806	Np004G2553400
OG0011778	jg28814	Np004G2552900
OG0011779	jg28881	Np004G2545100
OG0011781	jg28900	Np004G2543200
OG0011783	jg28928	Np004G2539500
OG0011784	jg28941	Np004G2538000
OG0011785	jg28978	Np004G2534900
OG0011786	jg28992	Np004G2533300
OG0011787	jg28996	Np004G2532800
OG0011788	jg29009	Np004G2531100
OG0011789	jg29035, jg29054	Np004G2526400
OG0011790	jg29064	Np004G2525200
OG0011791	jg10035	Np005G2823200
OG0011792	jg29076	Np004G2523400
OG0011793	jg29088	Np004G2522200
OG0011794	jg29131	Np004G2517100
OG0011795	jg29156	Np004G2514600
OG0011796	jg26846	Np007G3877500
OG0011797	jg29174	Np004G2512700
OG0011798	jg29212	Np004G2508400
OG0011799	jg29218	Np004G2507500
OG0011800	jg29231	Np004G2505700
OG0011801	jg21913	Np003G1664600
OG0011802	jg29236	Np004G2505100
OG0011803	jg29242	Np004G2504300
OG0011804	jg29245	Np004G2504000
OG0011805	jg29255	Np004G2502900, Np004G2450000
OG0011806	jg29271	Np004G2500900
OG0011807	jg29367	Np004G2490900
OG0011808	jg29282	Np004G2499800
OG0011809	jg29311	Np004G2497100
