Orthogroup	Arabidopsis_arenosa	Cardamine_glauca
OG0009671	jg20220	Cg005G1448900
OG0009672	jg20217	Cg005G1449200
OG0009673	jg20213, jg9022	Cg005G1449600
OG0009674	jg20209, jg28200	Cg005G1449900
OG0009675	jg20206	Cg005G1450300
OG0009676	jg20204	Cg005G1450500
OG0009677	jg20197	Cg005G1451200
OG0009678	jg20182	Cg005G1452600
OG0009679	jg20079	Cg005G1461600
OG0009680	jg20077	Cg005G1461800
OG0009681	jg20070	Cg005G1462800
OG0009682	jg20058	Cg005G1464000
OG0009683	jg9739	Cg001G0131700
OG0009684	jg20057	Cg005G1464100
OG0009685	jg20056	Cg005G1464200
OG0009687	jg32626	Cg006G1873800
OG0009688	jg20026	Cg005G1466900
OG0009689	jg20022	Cg005G1467200
OG0009690	jg20015	Cg005G1468000
OG0009691	jg20008	Cg005G1468600
OG0009692	jg20000	Cg005G1469200
OG0009693	jg19971	Cg005G1471800
OG0009694	jg19969	Cg005G1472000
OG0009695	jg19968	Cg005G1472100
OG0009696	jg19958	Cg005G1473100
OG0009697	jg19942	Cg005G1474500
OG0009698	jg19941	Cg005G1474600
OG0009699	jg19934	Cg005G1475300
OG0009700	jg26962, jg19914	Cg005G1476900
OG0009701	jg19912	Cg005G1477100
OG0009702	jg19908	Cg005G1477500
OG0009703	jg19899	Cg005G1478400
OG0009704	jg19872	Cg005G1479100
OG0009705	jg19870	Cg005G1479300
OG0009706	jg19831	Cg005G1482500
OG0009707	jg19796	Cg005G1486000
OG0009708	jg19770	Cg005G1488000
OG0009710	jg19728	Cg005G1491300
OG0009711	jg19684	Cg005G1495000
OG0009712	jg19667	Cg005G1496200
OG0009713	jg19662	Cg005G1496700
OG0009714	jg15990, jg19660	Cg005G1496900
OG0009715	jg19629	Cg005G1499200
OG0009716	jg19628	Cg005G1499400
OG0009717	jg19618	Cg005G1500500
OG0009718	jg19613	Cg005G1500900
OG0009719	jg20389	Cg008G2976700
OG0009720	jg19601	Cg005G1501900
OG0009721	jg19573	Cg005G1504900
OG0009722	jg19572	Cg005G1505000
OG0009723	jg19546	Cg005G1506700
OG0009724	jg19545	Cg005G1506800
OG0009725	jg19539	Cg005G1507200
OG0009726	jg19532	Cg005G1507600
OG0009727	jg19460, jg26670	Cg005G1513200
OG0009728	jg19476	Cg005G1512200
OG0009729	jg19479	Cg005G1511800
OG0009730	jg19433	Cg005G1515500
OG0009732	jg20360	Cg008G2979500
OG0009733	jg23994	Cg004G1080800
OG0009734	jg24023	Cg004G1083200
OG0009736	jg24054	Cg004G1085300
OG0009737	jg24073	Cg004G1086800
OG0009738	jg24080	Cg004G1087600
OG0009739	jg24106	Cg004G1090100
OG0009740	jg24117	Cg004G1091000
OG0009741	jg24145	Cg004G1093100
OG0009742	jg24152	Cg004G1093700
OG0009743	jg24154	Cg004G1093900
OG0009744	jg24184	Cg005G1533500, Cg004G1095600
OG0009745	jg24202	Cg004G1097200
OG0009746	jg24257	Cg004G1100800
OG0009747	jg24268	Cg004G1102000
OG0009748	jg24313	Cg004G1104100
OG0009749	jg24319	Cg004G1104900
OG0009750	jg24336	Cg004G1106000
OG0009751	jg24337	Cg004G1106100
OG0009752	jg24343	Cg004G1106700
OG0009753	jg24350	Cg004G1107100
OG0009754	jg24353	Cg004G1107400
OG0009755	jg24359	Cg004G1107900
OG0009756	jg24379	Cg004G1109900
OG0009758	jg24403	Cg004G1112200
OG0009759	jg24412, jg24413	Cg004G1113100
OG0009760	jg24481	Cg004G1118600
OG0009761	jg24537	Cg004G1123700
OG0009762	jg24539	Cg004G1123900
OG0009763	jg24555	Cg004G1125500
OG0009764	jg24559	Cg004G1126000
OG0009765	jg24560	Cg004G1126100
OG0009766	jg24577	Cg004G1127600
OG0009767	jg24598	Cg004G1129300, Cg004G1128900
OG0009769	jg24629	Cg004G1132100
OG0009770	jg9769	Cg001G0134500
OG0009771	jg24639	Cg004G1132900
OG0009772	jg24657	Cg004G1134700
OG0009773	jg24660	Cg004G1134900
OG0009774	jg24664	Cg004G1135300
OG0009775	jg24671	Cg004G1136100
OG0009776	jg24683	Cg004G1137000
OG0009777	jg24684	Cg004G1137100
OG0009778	jg24689	Cg004G1137500
OG0009779	jg24709	Cg004G1139500
OG0009780	jg24721	Cg004G1140600
OG0009781	jg24723	Cg004G1140900
OG0009782	jg24735	Cg004G1142200
OG0009783	jg24751	Cg004G1143700
OG0009784	jg24752	Cg004G1143800
OG0009785	jg24753	Cg004G1143900
OG0009786	jg24754	Cg004G1144000
OG0009787	jg9661	Cg001G0124500
OG0009788	jg24761	Cg004G1144600
OG0009789	jg24765	Cg004G1144900
OG0009790	jg24775	Cg004G1146000
OG0009791	jg24820	Cg004G1149900
OG0009792	jg24830	Cg004G1150800
OG0009793	jg24851	Cg004G1152500
OG0009794	jg24857	Cg004G1153100
OG0009795	jg24866	Cg004G1153700
OG0009796	jg24910	Cg004G1157500
OG0009797	jg24927	Cg004G1159100
OG0009798	jg24947	Cg004G1160300
OG0009799	jg24949	Cg004G1160400
OG0009800	jg24969	Cg004G1162400
OG0009801	jg24989	Cg004G1164300
OG0009802	jg4212	Cg008G2618700
OG0009803	jg2068	Cg004G1165400
OG0009804	jg25008	Cg004G1166400
OG0009805	jg25031	Cg004G1169000
OG0009806	jg25042	Cg004G1170000
OG0009807	jg25053	Cg004G1170800
OG0009808	jg25094	Cg004G1174100
OG0009809	jg25101	Cg004G1174600
OG0009811	jg25148	Cg004G1179300
OG0009812	jg25150	Cg004G1179600
OG0009813	jg25158	Cg004G1180300
OG0009814	jg25174	Cg004G1181400
OG0009815	jg25179	Cg004G1181900
OG0009816	jg25186	Cg004G1182500
OG0009817	jg25192	Cg004G1183100
OG0009818	jg25211	Cg004G1184500
OG0009819	jg28034	Cg003G0776600
OG0009820	jg25227	Cg004G1186200
OG0009821	jg25236	Cg004G1187000
OG0009822	jg25238	Cg004G1187200
OG0009823	jg25261	Cg004G1189200
OG0009824	jg25273	Cg004G1190000
OG0009825	jg25275	Cg004G1190200
OG0009826	jg25276	Cg004G1190300
OG0009827	jg25297	Cg004G1192400
OG0009828	jg25304	Cg004G1192900
OG0009829	jg25315	Cg004G1193800
OG0009830	jg25337	Cg004G1195700
OG0009831	jg25514, jg25346	Cg004G1196400
OG0009832	jg25367	Cg004G1197800
OG0009833	jg25368	Cg004G1197900
OG0009834	jg25415	Cg004G1202100, Cg004G1202700
OG0009835	jg25433	Cg004G1204300
OG0009836	jg25436	Cg004G1204600
OG0009837	jg25438	Cg004G1204800
OG0009838	jg25439	Cg004G1204900
OG0009839	jg21184	Cg008G2918200, Cg011G3015800
OG0009840	jg25446	Cg004G1205800
OG0009841	jg25456	Cg004G1206600
OG0009842	jg25491	Cg004G1209100
OG0009843	jg25532	Cg004G1212800
OG0009844	jg25533	Cg004G1212900
OG0009845	jg9776	Cg001G0135300
OG0009846	jg25549	Cg004G1215700
OG0009847	jg25550	Cg004G1215800
OG0009848	jg25553	Cg004G1216100
OG0009849	jg25569	Cg004G1217000
OG0009850	jg25600	Cg004G1219900
OG0009851	jg25628	Cg004G1222800
OG0009852	jg25658	Cg004G1225600
OG0009853	jg25660	Cg004G1225800
OG0009854	jg25662	Cg004G1226000
OG0009855	jg25668	Cg004G1226500
OG0009856	jg25683	Cg004G1227600
OG0009857	jg25688	Cg004G1228100, Cg004G1228200
OG0009858	jg25762	Cg004G1233400
OG0009859	jg25763	Cg004G1233500
OG0009860	jg25814	Cg004G1237100
OG0009861	jg9694, jg9692	Cg001G0127400
OG0009862	jg25895	Cg004G1243500
OG0009863	jg25910	Cg004G1244500
OG0009864	jg25926	Cg004G1245900
OG0009865	jg14798	Cg002G0533200, Cg002G0533000
OG0009866	jg25948	Cg004G1248400
OG0009867	jg25952	Cg004G1248800
OG0009868	jg13049	Cg002G0685100
OG0009869	jg25969	Cg004G1249700
OG0009870	jg25973	Cg004G1250100
OG0009871	jg25982	Cg004G1250900
OG0009872	jg25987	Cg004G1251400
OG0009873	jg25993	Cg004G1252000
OG0009874	jg25997	Cg004G1252400
OG0009875	jg26013	Cg004G1253900
OG0009876	jg26034	Cg004G1255500
OG0009877	jg26038	Cg004G1255900
OG0009878	jg26042	Cg004G1256300
OG0009879	jg26046	Cg004G1256500
OG0009880	jg26052	Cg004G1257000
OG0009881	jg12909	Cg002G0696100
OG0009882	jg26090	Cg004G1260600
OG0009883	jg26092	Cg004G1260800
OG0009884	jg937, jg26112	Cg004G1262600
OG0009885	jg26114, jg21262, jg21251	Cg004G1262700
OG0009886	jg26132	Cg004G1264700
OG0009887	jg29621	Cg006G2144900
OG0009888	jg26146	Cg004G1266100
OG0009889	jg26171	Cg004G1268900
OG0009890	jg26172	Cg004G1269000
OG0009891	jg26178	Cg004G1269500
OG0009892	jg26187	Cg004G1270400
OG0009893	jg26227	Cg004G1273800
OG0009894	jg26258	Cg004G1276300
OG0009895	jg12482	Cg001G0360600
OG0009896	jg12430	Cg001G0355500
OG0009897	jg16936	Cg005G1742600
OG0009898	jg12407	Cg001G0353400
OG0009899	jg12386	Cg001G0352100
OG0009900	jg12324	Cg001G0349600
OG0009901	jg12170	Cg001G0332200, Cg006G2052800
OG0009902	jg12068, jg12063	Cg001G0323900
OG0009903	jg12064	Cg001G0322700
OG0009904	jg21246	Cg008G2888300, Cg009G2989100
OG0009905	jg26597	Cg004G1302900
OG0009906	jg26595	Cg004G1302800
OG0009907	jg26558	Cg004G1299100
OG0009908	jg26530	Cg004G1296400
OG0009909	jg28319	Cg004G1446300
OG0009910	jg26513	Cg004G1294400
OG0009911	jg26469	Cg004G1291200
OG0009912	jg26456	Cg004G1290200
OG0009913	jg26452	Cg004G1289800
OG0009914	jg26425	Cg004G1287100
OG0009916	jg26394	Cg004G1286800
OG0009917	jg26393	Cg004G1286700
OG0009918	jg26386	Cg004G1286400
OG0009919	jg26371	Cg004G1285200
OG0009920	jg26345	Cg004G1282900
OG0009921	jg26322	Cg004G1281000
OG0009922	jg9374	Cg001G0098800
OG0009923	jg9380	Cg001G0099300
OG0009924	jg21821	Cg003G0896800
OG0009925	jg9410	Cg001G0102100
OG0009926	jg9425	Cg001G0103000
OG0009927	jg2085	Cg007G2425500
OG0009928	jg1764	Cg007G2382700
OG0009929	jg1908	Cg007G2402300
OG0009930	jg1559	Cg008G2974800
OG0009931	jg5748	Cg008G2754200
OG0009932	jg5742	Cg008G2753500
OG0009933	jg6909	Cg008G2837600
OG0009934	jg6822	Cg008G2835800
OG0009935	jg6823	Cg008G2835900
OG0009936	jg6825	Cg008G2836000
OG0009937	jg21479	Cg008G2864600, Cg008G2849300
OG0009938	jg21478	Cg008G2849500, Cg008G2864800
OG0009939	jg21697	Cg003G0829400, Cg003G0877300
OG0009940	jg15127	Cg002G0506300
OG0009941	jg15122	Cg002G0507300
OG0009942	jg15119	Cg002G0507600
OG0009943	jg15114	Cg002G0508100
OG0009944	jg15094	Cg002G0509800
OG0009945	jg15035	Cg002G0513900
OG0009946	jg15024	Cg002G0514800
OG0009947	jg15011	Cg002G0515800
OG0009948	jg15005	Cg002G0516400
OG0009949	jg28401	Cg006G2256000
OG0009950	jg28412	Cg006G2255200
OG0009951	jg28413	Cg006G2254900
OG0009952	jg28419	Cg006G2254400
OG0009953	jg28455	Cg006G2250800
OG0009954	jg28462	Cg006G2250100
OG0009955	jg9254	Cg006G1892300
OG0009956	jg28496	Cg006G2247500
OG0009957	jg28502	Cg006G2246900
OG0009958	jg28508	Cg006G2246200
OG0009959	jg28515	Cg006G2245500
OG0009960	jg28522	Cg006G2244700
OG0009961	jg28548	Cg006G2242000
OG0009962	jg28554	Cg006G2241400
OG0009963	jg28585	Cg006G2238900
OG0009964	jg28586	Cg006G2238800
OG0009965	jg28592	Cg006G2238200
OG0009966	jg28615	Cg006G2236000
OG0009967	jg28616	Cg006G2235900
OG0009968	jg28623	Cg006G2235200
OG0009969	jg28625	Cg006G2235000
OG0009970	jg28635	Cg006G2234200
OG0009971	jg28662	Cg006G2231900
OG0009972	jg28667	Cg005G1671600
OG0009973	jg28675	Cg006G2230800
OG0009974	jg28676	Cg006G2230700
OG0009975	jg28700	Cg006G2228900
OG0009976	jg28706	Cg006G2228300
OG0009977	jg28714	Cg006G2227400
OG0009978	jg28720	Cg006G2226900
OG0009979	jg28748	Cg006G2223900
OG0009980	jg28768	Cg006G2221800
OG0009981	jg28772	Cg006G2221400
OG0009982	jg28787	Cg006G2220100
OG0009983	jg28789	Cg006G2219900
OG0009984	jg28792	Cg006G2219500
OG0009985	jg28800	Cg006G2218700
OG0009986	jg28801	Cg006G2218600
OG0009987	jg28854	Cg006G2214100
OG0009988	jg28855	Cg006G2214000
OG0009989	jg28879	Cg006G2211600
OG0009990	jg28883	Cg006G2211300
OG0009991	jg28887	Cg006G2210900
OG0009992	jg28897	Cg006G2210100
OG0009993	jg28949	Cg006G2204800
OG0009994	jg28954	Cg006G2204300
OG0009995	jg28976	Cg006G2202500
OG0009996	jg28981	Cg006G2202200
OG0009997	jg25447, jg1090, jg28988	Cg006G2201400
OG0009998	jg29004	Cg006G2199800
OG0009999	jg29008	Cg006G2199400
OG0010000	jg29014	Cg006G2199000
OG0010001	jg29079	Cg006G2192100
OG0010002	jg29096	Cg006G2190400
OG0010004	jg29158	Cg006G2184600
OG0010005	jg29162	Cg006G2184200
OG0010006	jg29177	Cg006G2182700
OG0010007	jg29184	Cg006G2181700
OG0010008	jg29195	Cg006G2180500
OG0010009	jg29196	Cg006G2180400
OG0010010	jg29207	Cg006G2179300
OG0010011	jg29213	Cg006G2178700
OG0010012	jg29220	Cg006G2178000
OG0010013	jg29221	Cg006G2177900
OG0010014	jg29225	Cg006G2177500
OG0010015	jg31257	Cg006G2002300
OG0010016	jg29229	Cg006G2177100
OG0010017	jg29232	Cg006G2176800
OG0010018	jg29239	Cg006G2176000
OG0010019	jg1900	Cg008G2825100
OG0010020	jg29244	Cg006G2175400
OG0010021	jg29246	Cg006G2175200
OG0010022	jg29264	Cg006G2173600
OG0010023	jg32232, jg24227	Cg006G1911300
OG0010024	jg29294	Cg006G2171000
OG0010025	jg29299	Cg006G2170600
OG0010026	jg1350	Cg007G2327200
OG0010027	jg29318	Cg006G2168900
OG0010028	jg29319	Cg006G2168800
OG0010029	jg29441	Cg006G2158800
OG0010030	jg29467	Cg006G2156800
OG0010031	jg29468	Cg006G2156700
OG0010033	jg29477	Cg006G2155700
OG0010034	jg29480	Cg006G2155500
OG0010036	jg29498	Cg006G2154100
OG0010037	jg11088	Cg001G0246300
OG0010038	jg29523	Cg006G2151900
OG0010039	jg29530	Cg006G2151600
OG0010040	jg29564	Cg006G2149300
OG0010041	jg29565	Cg006G2149200
OG0010042	jg29588	Cg006G2148200
OG0010043	jg29596	Cg006G2147400
OG0010044	jg759	Cg007G2286100
OG0010045	jg29612	Cg006G2145900
OG0010046	jg29622	Cg006G2144800
OG0010047	jg29623	Cg006G2144700
OG0010048	jg29632	Cg006G2143600
OG0010049	jg29658	Cg006G2141300
OG0010050	jg29681	Cg006G2139900
OG0010051	jg29752	Cg006G2134000
OG0010052	jg29756	Cg006G2133700
OG0010053	jg29759	Cg006G2133400
OG0010054	jg29791	Cg006G2130700
OG0010055	jg29798	Cg006G2130000
OG0010056	jg29839	Cg006G2126700
OG0010057	jg29856	Cg006G2125600
OG0010058	jg29878	Cg006G2123500
OG0010059	jg29863	Cg006G2124800
OG0010060	jg29892	Cg006G2122200
OG0010061	jg29895	Cg006G2121900
OG0010062	jg29899	Cg006G2121300
OG0010063	jg17351	Cg005G1707000
OG0010064	jg29944	Cg006G2117300
OG0010065	jg29983	Cg006G2113600
OG0010066	jg29985	Cg006G2113400
OG0010067	jg29987	Cg006G2113200
OG0010068	jg29991	Cg006G2112900
OG0010069	jg30011	Cg006G2111200
OG0010070	jg30030	Cg006G2109200
OG0010071	jg30033	Cg006G2108900
OG0010072	jg30042	Cg006G2107900
OG0010073	jg30052	Cg006G2107400
OG0010074	jg30088	Cg006G2104000
OG0010075	jg30093	Cg006G2103500
OG0010077	jg30123	Cg006G2100700
OG0010078	jg30125	Cg006G2100400
OG0010079	jg30136	Cg006G2099300
OG0010080	jg30138	Cg006G2099000
OG0010082	jg30207, jg30194	Cg006G2095800
OG0010084	jg30238	Cg006G2093000
OG0010085	jg30263	Cg006G2090800
OG0010087	jg30292	Cg006G2088200
OG0010088	jg30341	Cg006G2083600
OG0010089	jg30345	Cg006G2079700
OG0010090	jg30352	Cg006G2082800
OG0010091	jg30368	Cg006G2081100
OG0010092	jg30381	Cg006G2079800
OG0010094	jg30390	Cg006G2078800
OG0010095	jg30398	Cg006G2077900
OG0010096	jg30417	Cg006G2076100
OG0010097	jg30448	Cg006G2073500
OG0010098	jg30454	Cg006G2072600
OG0010099	jg30468	Cg006G2071300
OG0010100	jg30472	Cg006G2071100
OG0010101	jg30476	Cg006G2070800
OG0010102	jg30489	Cg006G2069400
OG0010103	jg30495	Cg006G2068900
OG0010104	jg30504	Cg006G2068000
OG0010105	jg30518	Cg006G2066400
OG0010106	jg30522	Cg006G2066100
OG0010107	jg30525	Cg006G2065800
OG0010108	jg30526	Cg006G2065700
OG0010109	jg30546	Cg006G2063900
OG0010110	jg30547	Cg006G2063800
OG0010111	jg30603	Cg006G2060300
OG0010112	jg30630	Cg006G2058000
OG0010113	jg30631	Cg006G2057900
OG0010114	jg30644	Cg006G2056500
OG0010115	jg30652	Cg006G2055700
OG0010116	jg30759	Cg006G2046600
OG0010117	jg30761	Cg006G2046400
OG0010118	jg30762	Cg006G2046300
OG0010119	jg12963	Cg002G0691400
OG0010120	jg30788	Cg006G2043900
OG0010121	jg30822	Cg006G2040200
OG0010122	jg30831	Cg006G2039400
OG0010123	jg30832	Cg006G2039300
OG0010124	jg30856	Cg006G2036500
OG0010125	jg30870	Cg006G2035400
OG0010126	jg2820	Cg007G2488600
OG0010127	jg2811	Cg007G2488000
OG0010129	jg2788	Cg007G2485800
OG0010130	jg2683	Cg007G2477100
OG0010131	jg2672, jg2671, jg2669	Cg007G2475800
OG0010132	jg2661	Cg007G2474900
OG0010133	jg2651	Cg007G2474100
OG0010134	jg2650	Cg007G2474000
OG0010135	jg2649	Cg007G2473900
OG0010136	jg2647, jg13574	Cg007G2473800
OG0010137	jg2638	Cg007G2473000
OG0010138	jg2635	Cg007G2472700
OG0010139	jg2601	Cg007G2470400
OG0010140	jg31974	Cg006G1939700
OG0010141	jg14014	Cg002G0598800
OG0010142	jg21067	Cg003G0805800, Cg008G2904200
OG0010144	jg568	Cg007G2271900
OG0010145	jg594	Cg007G2273600
OG0010146	jg595	Cg007G2273700
OG0010147	jg648	Cg007G2278100
OG0010149	jg31987	Cg006G1937800
OG0010150	jg787	Cg007G2288000
OG0010151	jg795	Cg007G2288500
OG0010152	jg797	Cg007G2288700
OG0010153	jg833	Cg007G2291000
OG0010154	jg839	Cg007G2291900
OG0010155	jg843	Cg007G2292200
OG0010156	jg885	Cg007G2299100
OG0010157	jg922	Cg007G2295300
OG0010158	jg925	Cg007G2301400
OG0010159	jg988	Cg007G2305400
OG0010160	jg995	Cg007G2306200
OG0010161	jg999	Cg007G2307000
OG0010162	jg1049	Cg007G2310600
OG0010163	jg1089	Cg007G2311800
OG0010164	jg1139	Cg007G2315700
OG0010165	jg1152	Cg007G2316000
OG0010166	jg22579	Cg003G0958400
OG0010167	jg8114	Cg014G3048100, Cg003G0707400
OG0010168	jg1184	Cg007G2317800
OG0010169	jg1198	Cg007G2318600
OG0010170	jg1335	Cg007G2326300
OG0010171	jg11159	Cg001G0251900
OG0010172	jg445	Cg007G2263500
OG0010173	jg395	Cg007G2260800
OG0010174	jg392	Cg007G2260500
OG0010175	jg7047	Cg003G0808700
OG0010176	jg20395	Cg008G2975900
OG0010177	jg20384	Cg008G2977200
OG0010178	jg20382	Cg008G2977500
OG0010179	jg20268	Cg008G2986300
OG0010180	jg20267	Cg008G2986400
OG0010181	jg20662	Cg008G2949500
OG0010182	jg20665	Cg008G2949100
OG0010183	jg21033	Cg008G2897100, Cg008G2894300, Cg008G2895200
OG0010184	jg20703	Cg008G2946200
OG0010185	jg20717	Cg008G2946000
OG0010186	jg10052	Cg001G0160900
OG0010187	jg7759	Cg003G0738500, Cg003G0859500
OG0010188	jg9500	Cg001G0108500
OG0010189	jg9463	Cg001G0106500
OG0010190	jg9436	Cg001G0104400
OG0010192	jg32959	Cg006G1844900
OG0010193	jg32977	Cg006G1843100
OG0010194	jg32988	Cg006G1842400
OG0010195	jg32995	Cg006G1841800
OG0010196	jg33039	Cg006G1838500
OG0010197	jg3147	Cg007G2520100
OG0010198	jg3145	Cg007G2519900
OG0010199	jg8285	Cg001G0001600
OG0010200	jg8286	Cg001G0001700
OG0010201	jg8306, jg8299	Cg001G0002900
OG0010202	jg8315	Cg001G0003900
OG0010203	jg8327	Cg001G0004900
OG0010204	jg8328	Cg001G0005000
OG0010205	jg8364	Cg001G0007800
OG0010206	jg8389	Cg001G0010100
OG0010207	jg8397	Cg001G0011200
OG0010208	jg8404	Cg001G0012200
OG0010209	jg8414	Cg001G0013300
OG0010210	jg8470	Cg001G0015600
OG0010211	jg8479	Cg001G0016000
OG0010212	jg8485	Cg001G0016500
OG0010213	jg8489	Cg001G0016900
OG0010214	jg8516	Cg001G0019700
OG0010215	jg8525	Cg001G0020300
OG0010216	jg8526	Cg001G0020400
OG0010217	jg8528	Cg001G0020600
OG0010218	jg8553	Cg001G0023600
OG0010219	jg8561	Cg001G0024400
OG0010220	jg8569	Cg001G0025200
OG0010221	jg8581	Cg001G0026500
OG0010222	jg8590	Cg001G0027200
OG0010223	jg8603	Cg001G0028300
OG0010224	jg8612	Cg001G0028900
OG0010225	jg8622	Cg001G0029900
OG0010226	jg11721	Cg001G0268700
OG0010227	jg8662	Cg001G0033800
OG0010228	jg8681	Cg001G0035700
OG0010229	jg8683	Cg001G0035900
OG0010230	jg8699	Cg001G0037300
OG0010231	jg8734	Cg001G0040100
OG0010232	jg8758	Cg001G0043000
OG0010233	jg8763	Cg001G0043500
OG0010234	jg8827	Cg001G0048800
OG0010235	jg8832	Cg001G0049100
OG0010236	jg8850	Cg001G0050500
OG0010237	jg8862	Cg001G0052000
OG0010238	jg8878	Cg001G0053700
OG0010239	jg8884	Cg001G0054300
OG0010240	jg8900	Cg001G0055600
OG0010241	jg8904	Cg001G0056000
OG0010243	jg8910	Cg001G0056600
OG0010244	jg31219	Cg006G2005500
OG0010245	jg8912	Cg001G0056800
OG0010246	jg9077	Cg001G0071000
OG0010247	jg9130	Cg001G0076100
OG0010248	jg9125	Cg001G0075500
OG0010249	jg9119	Cg001G0075000
OG0010250	jg9094	Cg001G0072200
OG0010251	jg9092	Cg001G0072000
OG0010252	jg9075	Cg001G0070800
OG0010253	jg9071	Cg001G0070500
OG0010254	jg9065	Cg001G0069900
OG0010255	jg9050	Cg001G0068800
OG0010256	jg9048	Cg001G0068600
OG0010257	jg9043	Cg001G0068100
OG0010258	jg9041	Cg001G0068000
OG0010259	jg9039	Cg001G0067800
OG0010260	jg9038	Cg001G0067700
OG0010262	jg21710	Cg003G0880000, Cg003G0831400
OG0010263	jg8970	Cg001G0062000
OG0010264	jg8965	Cg001G0061400
OG0010265	jg9185	Cg001G0081300
OG0010266	jg9217	Cg001G0084800
OG0010267	jg9225	Cg001G0085700
OG0010268	jg9228	Cg001G0086100
OG0010269	jg9247	Cg001G0087900
OG0010270	jg9249	Cg001G0088100
OG0010271	jg9250	Cg001G0088200
OG0010272	jg9259	Cg001G0089000
OG0010273	jg9265	Cg001G0089600
OG0010275	jg9319	Cg001G0094200
OG0010277	jg26679	Cg004G1309500
OG0010278	jg2907	Cg007G2497500
OG0010279	jg2893	Cg007G2496400
OG0010280	jg2865	Cg007G2492800
OG0010281	jg2859	Cg007G2492100
OG0010282	jg2858	Cg007G2492000
OG0010283	jg2837	Cg007G2490100
OG0010284	jg2832	Cg007G2489600
OG0010285	jg2821	Cg007G2488700
OG0010286	jg31025	Cg006G2023100, Cg006G2023200
OG0010287	jg31029	Cg006G2022700
OG0010288	jg31046	Cg006G2020600
OG0010289	jg31080	Cg006G2018400
OG0010290	jg31110	Cg006G2015400
OG0010291	jg31139	Cg006G2013000
OG0010292	jg31261	Cg006G2001900
OG0010293	jg7990	Cg014G3035400, Cg003G0720200
OG0010294	jg7991	Cg003G0720100, Cg014G3035500
OG0010295	jg7996	Cg014G3035900, Cg003G0719700
OG0010296	jg7998	Cg014G3036100, Cg003G0719500
OG0010297	jg8006	Cg014G3037000, Cg003G0719000
OG0010298	jg8014	Cg014G3037500, Cg003G0718500
OG0010299	jg8028	Cg003G0712000, Cg014G3044000
OG0010300	jg8031	Cg003G0712300, Cg014G3043700
OG0010301	jg8053	Cg014G3041600, Cg003G0714000
OG0010302	jg13610	Cg002G0635400
OG0010303	jg8069	Cg014G3040100, Cg003G0715500
OG0010304	jg8091	Cg003G0717300, Cg014G3038300
OG0010305	jg8092	Cg014G3038200, Cg003G0717400
OG0010306	jg8094	Cg003G0717900, Cg014G3038000
OG0010308	jg8108	Cg003G0706800, Cg014G3048700
OG0010309	jg8105	Cg003G0706400, Cg014G3049100
OG0010310	jg8168	Cg003G0705100, Cg014G3050500
OG0010311	jg8175	Cg014G3051000, Cg003G0704600
OG0010312	jg8176	Cg003G0704500, Cg014G3051100
OG0010313	jg8181	Cg014G3051500, Cg003G0704100
OG0010314	jg8186	Cg014G3052000, Cg003G0703700
OG0010315	jg8195	Cg003G0702900
OG0010316	jg8216	Cg014G3054900, Cg003G0701000
OG0010317	jg9295	Cg002G0418500
OG0010318	jg16506, jg16505	Cg005G1778700
OG0010319	jg16510	Cg005G1778300, Cg005G1470800
OG0010320	jg31227	Cg006G2004800
OG0010321	jg31160	Cg006G2011100
OG0010322	jg31147	Cg006G2012300
OG0010323	jg32451, jg32464	Cg006G1891600
OG0010324	jg9818	Cg001G0139300
OG0010325	jg9754	Cg001G0133200
OG0010326	jg9753	Cg001G0133100
OG0010328	jg9721	Cg001G0130000
OG0010329	jg9707	Cg001G0128800
OG0010330	jg9705	Cg001G0128600
OG0010331	jg9702	Cg001G0128300
OG0010332	jg9698	Cg001G0127800
OG0010334	jg9616	Cg001G0120200
OG0010335	jg9610	Cg001G0119400
OG0010336	jg9607	Cg001G0119100
OG0010337	jg13174	Cg002G0675100
OG0010338	jg13176	Cg002G0674900
OG0010340	jg13221	Cg002G0671900
OG0010342	jg28637, jg28569, jg1652	Cg006G2207200
OG0010343	jg30486	Cg006G2069700
OG0010345	jg30897, jg30893, jg30898	Cg006G2033300
OG0010346	jg31172	Cg006G2009900
OG0010347	jg31197	Cg006G2007300
OG0010350	jg33265, jg33266	Cg006G1822100
OG0010351	jg25459	Cg004G1207000
OG0010352	jg33615	Cg006G1796400
OG0010357	jg1758	Cg005G1680700, Cg005G1680500, Cg003G0822500
OG0010361	jg2879	Cg007G2494600
