Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_Rawat
OG0007050	jg8955	AL7G17270
OG0007051	jg9197	AL7G19870
OG0007053	jg9270	AL7G20750
OG0007054	jg9271	AL7G20760
OG0007055	jg9283	AL7G20910
OG0007056	jg9287	AL7G20950
OG0007057	jg9303	AL7G21120
OG0007058	jg9307	AL7G21160
OG0007059	jg9329	AL7G21320
OG0007060	jg26651	AL3G38810
OG0007061	jg26717	AL3G39530
OG0007062	jg2888	AL2G32230
OG0007063	jg2871	AL2G32040
OG0007064	jg2855	AL2G31870
OG0007065	jg30915, jg32006	AL1G37210
OG0007066	jg30926	AL1G37300
OG0007067	jg31012	AL1G38250
OG0007068	jg17227	AL4G17990
OG0007069	jg8043	AL6G51340
OG0007070	jg8089	AL6G51880
OG0007071	jg8158	AL6G52620
OG0007072	jg14028	AL5G21450, AL5G21480
OG0007072	jg8137	AL6G52430
OG0007073	jg8120	nbis-gene-1672
OG0007074	jg8106	AL6G52100
OG0007075	jg8172	AL6G52770
OG0007076	jg8224	AL6G53280
OG0007077	jg8244	AL6G53490
OG0007078	jg16780	AL4G13130
OG0007078	jg19498	AL4G40360
OG0007079	jg31231	AL1G40480
OG0007080	jg10062	AL7G29080
OG0007081	jg9622	AL7G24460
OG0007082	jg28566	AL1G14210, AL1G11910
OG0007083	jg29847	AL1G25600
OG0007084	jg30218	AL1G29130
OG0007085	jg30264	AL1G29660
OG0007086	jg30918	AL1G37240
OG0007087	jg31097	AL1G39140
OG0007088	jg31217	AL1G40340
OG0007089	jg31233, jg31234	AL1G40500
OG0007090	jg31253	AL1G40680
OG0007091	jg21575	AL5G24460
OG0007091	jg7025	AL8G28930, AL3G41000
OG0007091	jg1720	AL5G38990
OG0007092	jg17448	AL3G51770
OG0007092	jg1635, jg1255, jg14015	AL5G21880, AL9U11300, AL6G40230, AL1G33540, AL2G33030, AL2G32130, AL4G12800, AL8G18980, AL5G16740, AL1G49790, AL2G12880, AL6G41490
OG0007093	jg2883	AL2G32180
OG0007094	jg26661	AL3G38870
OG0007094	jg26343	AL3G35580, AL662U10010
OG0007095	jg17089	AL4G16640
OG0007096	jg12914	AL5G10190
OG0007097	jg13242	AL5G14360
OG0007098	jg13707	AL5G18890
OG0007099	jg13856	AL5G19910
OG0007100	jg6507	nbis-gene-1409
OG0007100	jg14122	AL5G22200
OG0007101	jg14472	AL5G25860
OG0007101	jg14471	AL5G25850
OG0007102	jg15120	AL5G32660
OG0007103	jg15249	AL5G34060
OG0007104	jg15920	AL5G40700
OG0007105	jg5701	AL6G29820
OG0007106	jg6579	AL6G38680
OG0007107	jg7271	AL6G43200
OG0007108	jg7577	AL6G46490
OG0007109	jg9804	AL7G26450
OG0007110	jg9853	AL7G26940
OG0007111	jg10214, jg10215	AL7G30410, AL6G44050
OG0007112	jg10693	AL7G35210
OG0007113	jg12310	AL7G52780
OG0007114	jg20430	AL8G12040
OG0007114	jg20429	AL8G12030
OG0007115	jg21358	AL8G20980, AL8G20990
OG0007116	jg21547	AL8G22840
OG0007117	jg137, jg291	nbis-gene-488, nbis-gene-475, nbis-gene-821
OG0007128	jg16403, jg16395, jg16411	AL5G46080
OG0007129	jg10218	AL7G30430
OG0007130	jg22234	AL8G29730
OG0007131	jg23305	AL8G40390
OG0007132	jg14662	AL5G27870
OG0007133	jg14656	AL5G27810
OG0007134	jg14635	AL5G27600
OG0007135	jg14596	AL5G27250
OG0007136	jg14592	AL5G27210
OG0007137	jg12902	AL5G10050
OG0007138	jg12918	AL5G10230
OG0007139	jg9477	AL7G22820
OG0007140	jg12973	AL5G10810
OG0007141	jg13032	AL5G11440
OG0007142	jg18951	AL4G34810
OG0007143	jg20387	AL8G11590
OG0007144	jg3488	AL2G38450
OG0007145	jg5605	AL6G28800
OG0007146	jg5599	AL6G28740
OG0007147	jg5578	AL6G28520
OG0007148	jg5576	AL6G28500
OG0007149	jg5553	AL6G28310
OG0007150	jg5547	AL6G28260
OG0007151	jg5522	AL6G27930
OG0007152	jg5507	AL6G27790
OG0007153	jg5487	AL6G27560
OG0007154	jg12320	AL7G52670, AL7G52680
OG0007155	jg5481	AL6G27480
OG0007156	jg5471	AL6G27400
OG0007157	jg5454	AL6G27210
OG0007158	jg5437	AL6G27000
OG0007159	jg18778	AL4G32610
OG0007160	jg5406	AL6G26670
OG0007161	jg5398	AL6G26590
OG0007162	jg5380	AL6G26400
OG0007163	jg5379	AL6G26390
OG0007164	jg5349	AL6G26080
OG0007165	jg5326	AL6G25840
OG0007166	jg5317	AL6G25740
OG0007167	jg5316	AL6G25730
OG0007168	jg5312	AL6G25690
OG0007169	jg5304	nbis-gene-1517
OG0007170	jg5298	AL6G25530
OG0007171	jg16314	AL5G45230
OG0007172	jg7409	AL6G44650
OG0007174	jg5239	AL6G24910
OG0007175	jg5236	AL6G24880
OG0007176	jg5225	AL6G24770
OG0007177	jg5219, jg14219	AL6G24710
OG0007178	jg5216	AL6G24680
OG0007179	jg5214	AL6G24660
OG0007180	jg5212	AL6G24640
OG0007181	jg5210	AL6G24620
OG0007182	jg5209	AL6G24610
OG0007183	jg5186	AL6G24380
OG0007184	jg5182	AL6G24330
OG0007185	jg5181	AL6G24320
OG0007186	jg5176	AL6G24260
OG0007187	jg5175	AL6G24250
OG0007188	jg21511	AL8G22450
OG0007189	jg5169	AL6G24180
OG0007190	jg5164	AL6G24130
OG0007191	jg5163	AL6G24120
OG0007192	jg5152	AL6G24010
OG0007193	jg5144	AL6G23920
OG0007194	jg22420	AL8G31380
OG0007195	jg5122	AL6G23680
OG0007196	jg5114	AL6G23620
OG0007197	jg5080	AL6G23190
OG0007198	jg5051	AL6G22900
OG0007199	jg5044	AL6G22830
OG0007200	jg5032	AL6G22690
OG0007201	jg13769	AL5G19400
OG0007201	jg13771	AL5G19420
OG0007202	jg5010	AL6G22510
OG0007203	jg4980	AL6G22150
OG0007204	jg4976	AL6G22100
OG0007205	jg10058	AL7G29040
OG0007206	jg4965	AL6G21990
OG0007207	jg4897	AL6G21190
OG0007208	jg4888	AL6G21110
OG0007209	jg21349	AL8G20840
OG0007210	jg4878	AL6G21010
OG0007211	jg4861	AL6G20810
OG0007212	jg4846	AL6G20650
OG0007213	jg4840, jg4837	AL6G20620
OG0007214	jg4830	AL6G20510
OG0007215	jg4803	AL6G20260
OG0007216	jg4771	AL6G19950
OG0007217	jg4742	AL6G19660
OG0007218	jg4720	AL6G19360
OG0007219	jg4710	AL6G19250
OG0007221	jg4664	AL6G18560
OG0007222	jg4660	AL6G18520
OG0007223	jg4631	AL6G18240
OG0007224	jg7874	AL6G50040
OG0007225	jg7905	AL6G49870
OG0007226	jg7906	AL6G49860
OG0007227	jg7917	AL6G49720
OG0007228	jg9968	AL7G28090
OG0007229	jg9985	AL7G28320
OG0007230	jg10008	AL7G28520
OG0007231	jg17465	AL4G19850
OG0007232	jg17547	AL4G20250
OG0007233	jg17589	AL4G20880
OG0007234	jg17634	AL4G21250
OG0007235	jg17647	AL4G21350
OG0007236	jg17663	AL4G21490
OG0007237	jg17703	AL4G22570
OG0007238	jg17726	AL4G12830, AL4G22350
OG0007239	jg17792	AL4G21780
OG0007240	jg17804	AL4G21610
OG0007241	jg17811	AL4G21550
OG0007242	jg17832	AL4G23110
OG0007243	jg17864	AL4G23380
OG0007244	jg17870	AL4G23440
OG0007245	jg17898	AL146U10030
OG0007246	jg17899	AL4G23600, AL146U10010
OG0007247	jg17987	AL4G24420
OG0007248	jg17988	AL4G24440
OG0007249	jg18038	AL4G24810
OG0007250	jg18043	AL500U10010, AL4G24860
OG0007251	jg6073	AL6G33600
OG0007252	jg18078	AL4G25230
OG0007253	jg18092	AL4G25390
OG0007254	jg18151	AL4G26030
OG0007255	jg18152	AL4G26040
OG0007256	jg18165	AL4G26310
OG0007257	jg18199	AL4G26630
OG0007258	jg18206	AL4G26720
OG0007259	jg18274	AL4G27400
OG0007260	jg18317	AL4G27850
OG0007261	jg18305	AL125U10020, AL4G27740
OG0007262	jg18298	AL4G27670
OG0007263	jg18346	AL4G28140
OG0007264	jg18366	AL4G28360
OG0007265	jg18371	AL4G28410
OG0007266	jg18377	AL4G28460
OG0007267	jg18380, jg12222	AL4G28490
OG0007268	jg18395	AL4G28650
OG0007269	jg18435	AL4G29010
OG0007270	jg18437, jg12217	AL4G29040
OG0007271	jg20808	AL8G16220
OG0007272	jg20774	AL8G15830
OG0007273	jg9950	AL7G27950
OG0007274	jg9935	AL7G27810
OG0007275	jg9903	AL7G27450
OG0007276	jg9893	AL7G27320
OG0007277	jg32756	AL1G53430
OG0007278	jg32753	AL1G53400
OG0007279	jg32728	AL1G53110
OG0007280	jg32745	AL1G53370
OG0007281	jg32746	AL1G53380
OG0007282	jg31294	AL1G41240
OG0007283	jg31315	AL1G41470
OG0007284	jg31329	AL1G41620
OG0007285	jg31363	AL1G41980
OG0007286	jg31385	nbis-gene-170, nbis-gene-1543
OG0007287	jg31425	AL1G42840
OG0007288	jg31427	AL1G42860
OG0007289	jg31444	AL1G42960
OG0007290	jg31454	AL1G43090
OG0007291	jg31476, jg33222	AL1G58600
OG0007291	jg31475	AL1G43340, AL1G43310
OG0007292	jg31547	AL1G43920
OG0007293	jg31568	AL1G44160
OG0007294	jg31578	AL1G44250
OG0007295	jg31582	AL1G44290
OG0007296	jg31589	AL1G44390
OG0007297	jg31604	AL1G44520
OG0007298	jg31629	AL1G44770
OG0007299	jg31635	AL1G44850
OG0007300	jg31661	AL1G45160
OG0007302	jg31691	AL1G45440
OG0007303	jg31742	AL1G49770
OG0007304	jg31754	AL1G49680
OG0007305	jg31778	AL1G49550
OG0007306	jg31843	AL1G46180
OG0007307	jg31849	AL1G46210
OG0007308	jg31854	AL1G46250
OG0007309	jg31870	AL1G46380
OG0007310	jg31890	AL1G46590
OG0007311	jg31898	AL1G46680
OG0007312	jg13063	AL5G11830
OG0007313	jg13101	AL5G12610
OG0007314	jg13103	AL5G12640
OG0007315	jg13117	AL5G12850
OG0007316	jg13135	AL5G13050
OG0007317	jg23717	AL8G44740
OG0007318	jg23659	AL8G44120
OG0007319	jg23645	AL8G43980
OG0007320	jg23643	AL8G43960
OG0007321	jg9611	AL7G24350
OG0007322	jg23634	AL8G43870
OG0007323	jg23598	AL8G43490
OG0007324	jg23585	AL8G43330
OG0007325	jg23584	AL8G43320
OG0007327	jg23547	AL8G42930
OG0007328	jg23541	AL8G42860
OG0007329	jg23517	AL8G42590
OG0007330	jg23488	AL8G42280
OG0007331	jg23486	AL8G42250
OG0007332	jg23472	AL8G42090
OG0007333	jg23458	AL8G41930
OG0007334	jg28486	AL1G11040
OG0007335	jg23447	AL8G41810
OG0007336	jg23446	AL8G41800
OG0007337	jg23440	AL8G41750
OG0007338	jg23427	AL8G41710
OG0007339	jg23404	AL8G41400
OG0007340	jg23391	AL8G41260
OG0007341	jg23389	AL8G41240
OG0007342	jg23375	AL8G41130
OG0007343	jg23364, jg23369	AL8G41070
OG0007344	jg23356	AL8G41010
OG0007345	jg23289	AL8G40270
OG0007346	jg23287	AL8G40250
OG0007347	jg23284	AL8G40200
OG0007348	jg23282	AL8G40190
OG0007349	jg23278	AL8G40150
OG0007350	jg23231	AL8G39740
OG0007351	jg23197	AL8G39330
OG0007352	jg23196	AL8G39310
OG0007353	jg23179	AL8G39090
OG0007354	jg23142	AL8G38720
OG0007355	jg11428	AL7G42690
OG0007356	jg23114	AL653U10020
OG0007357	jg23107	AL1041U10010, AL8G38320
OG0007358	jg23103	AL8G38270
OG0007359	jg23100	AL8G38230
OG0007360	jg23078	AL8G38000
OG0007361	jg23047	AL8G37690
OG0007362	jg23035	AL8G37550
OG0007363	jg23034	AL8G37540
OG0007364	jg6148	AL6G34290
OG0007365	jg6209	AL6G34890
OG0007366	jg6219	AL6G34980
OG0007367	jg6225	AL6G35030
OG0007368	jg6240	AL6G35230
OG0007369	jg6269	AL6G35560
OG0007370	jg6278	AL6G35680
OG0007371	jg6293	AL6G35850
OG0007372	jg6311	AL6G36050
OG0007374	jg6330	AL6G36230
OG0007375	jg6331	AL6G36240
OG0007376	jg6338	AL6G36300
OG0007377	jg6375	AL6G36680
OG0007378	jg6378	AL6G36710
OG0007379	jg6379	AL6G36720
OG0007380	jg6414	AL6G37100
OG0007381	jg6434	AL6G37290
OG0007382	jg6439	AL6G37340
OG0007383	jg6455	AL6G37630
OG0007383	jg27426	AL3G45760
OG0007384	jg5799	AL6G30890
OG0007385	jg5794	AL6G30840
OG0007386	jg5830	AL6G31190
OG0007387	jg5831	AL6G31200
OG0007388	jg5840	AL6G31310
OG0007390	jg5848	AL6G31390
OG0007391	jg5857	AL6G31470
OG0007392	jg5874	AL6G31650
OG0007393	jg5879	AL6G31700
OG0007394	jg5914	AL6G32050
OG0007395	jg5939	AL6G32300
OG0007396	jg5955	nbis-gene-1546
OG0007397	jg5959	AL6G32500
OG0007398	jg5963	AL6G32530
OG0007399	jg5981	AL6G32780
OG0007400	jg5992	AL6G32900
OG0007401	jg5999	AL6G32950
OG0007402	jg6055	AL6G33470
OG0007403	jg6072	AL6G33590
OG0007403	jg6067, jg6070	AL6G33560
OG0007404	jg6097	AL6G33760
OG0007405	jg6101	AL6G33810
OG0007406	jg6129	AL6G34080
OG0007407	jg23020	AL8G37380
OG0007408	jg23011	AL8G37300
OG0007409	jg22992	AL8G37120
OG0007410	jg32921	AL1G55040
OG0007411	jg22945	AL71U10010, AL8G36650
OG0007412	jg21842	AL8G25910
OG0007413	jg22938	AL8G36560
OG0007414	jg22935	AL8G36530
OG0007415	jg18623	AL4G31080
OG0007416	jg22907	AL8G36230
OG0007417	jg22867	AL8G35780
OG0007419	jg22836	AL48U10090, AL8G35470
OG0007420	jg22825	AL8G35380
OG0007421	jg22803	AL3G40340, AL277U10020
OG0007422	jg22792	AL8G35050
OG0007423	jg22786	AL8G34990
OG0007424	jg22763	AL8G34750
OG0007425	jg22762	AL8G34730
OG0007426	jg12118	AL7G45820
OG0007427	jg22705	AL8G34110
OG0007428	jg22688	AL8G33910
OG0007429	jg22686	AL8G33890
OG0007430	jg22683	AL8G33850
OG0007431	jg22669	nbis-gene-2165
OG0007432	jg22644	AL8G33400
OG0007433	jg21730	AL8G24860
OG0007434	jg22591	AL8G32900
OG0007435	jg22594	AL8G32930
OG0007436	jg22605	AL8G33030
OG0007437	jg22606	AL8G33040
OG0007438	jg22611	AL8G33080
OG0007439	jg22574	AL8G32740
OG0007440	jg22532	AL8G32290
OG0007441	jg22467, jg22468	AL8G31820
OG0007442	jg22459	AL8G31740
OG0007443	jg22434	AL8G31500
OG0007444	jg9569	AL7G23910
OG0007445	jg22395	AL8G31160
OG0007446	jg22333	AL8G30590
OG0007447	jg22326	AL8G30510
OG0007448	jg22319	AL8G30400
OG0007449	jg14815	AL5G29440
OG0007450	jg14750	AL5G28760, AL5G28840
OG0007451	jg14701	AL5G28260
OG0007452	jg22191	AL8G29240
OG0007453	jg22217	AL8G29580
OG0007454	jg22218	AL8G28770, AL8G29590
OG0007455	jg7988	AL6G50840
OG0007456	jg7984	AL6G50780
OG0007457	jg7848	AL6G50300
OG0007458	jg7861	AL6G50140
OG0007459	jg4588	AL6G17760
OG0007460	jg4567	AL6G17540
OG0007461	jg4556	AL6G17490
OG0007462	jg4529	AL6G17180
OG0007464	jg4428	AL6G16580
OG0007465	jg4426	AL6G16560
OG0007466	jg4398	AL6G16340
OG0007467	jg4339	AL6G15740
OG0007468	jg4320	AL6G15520
OG0007469	jg4279	AL6G15080
OG0007470	jg4276	AL6G15050
OG0007471	jg4229	AL6G14480
OG0007472	jg4206	AL6G14200
OG0007473	jg4180	AL6G13930
OG0007474	jg4165	AL6G13800
OG0007475	jg24953	AL3G21520
OG0007476	jg4135	AL6G13480
OG0007477	jg4129	AL6G13410
OG0007478	jg4100	AL6G13050, AL6G13060
OG0007479	jg4079	AL6G12740
OG0007480	jg14388	AL5G24810
OG0007480	jg4078	AL6G12730
OG0007481	jg17038	AL4G16140
OG0007481	jg17040	AL4G16160
OG0007481	jg17039	AL4G16150
OG0007482	jg4048	AL6G12460
OG0007483	jg4046	AL6G12440
OG0007484	jg4041	AL6G12370
OG0007485	jg4007	AL6G12000
OG0007487	jg3989	AL6G11790
OG0007488	jg3975	AL6G11640
OG0007489	jg3976	AL6G11650
OG0007490	jg3979	AL6G11660
OG0007491	jg3983	AL6G11720
OG0007492	jg13901	AL8G23740, AL3G43490, AL9U10330
OG0007492	jg3953	AL6G11450
OG0007493	jg3923	AL6G11130
OG0007494	jg3922	AL6G11120
OG0007495	jg3906	AL6G10970
OG0007496	jg3901	AL6G10910
OG0007497	jg3892	AL6G10800
OG0007498	jg3823	AL6G10170
OG0007499	jg12724	AL7G48510
OG0007500	jg12824	AL7G47460
OG0007501	jg12838, jg19296	AL7G47320
OG0007502	jg12857	AL7G47110
OG0007503	jg3783	AL2G41690
OG0007504	jg3714	AL2G40940
OG0007505	jg3707	AL2G40860
OG0007506	jg3704	AL2G40850
OG0007507	jg3695	AL2G40760
OG0007508	jg3686	AL2G40650
OG0007509	jg3664	AL2G40430
OG0007510	jg3655	AL2G40330
OG0007511	jg27853	AL3G50150
OG0007512	jg3615	AL2G39870
OG0007513	jg3598	AL2G39580
OG0007514	jg3593	AL2G39520
OG0007515	jg3592	AL2G39510
OG0007516	jg3589	AL2G39480
OG0007517	jg3588	AL2G39460
OG0007518	jg3558	AL2G39170
OG0007519	jg3552	AL2G39100
OG0007520	jg3550	AL262U10020, AL2G39090
OG0007521	jg3541	AL2G39020
OG0007522	jg3505	AL60U10050, AL60U10020, AL2G38640
OG0007523	jg3486	AL2G38430
OG0007524	jg3476	AL2G38330, AL2G38260
OG0007525	jg3451	AL2G38040
OG0007526	jg3448	AL2G38000
OG0007527	jg3431	AL142U10030, AL2G37830
OG0007528	jg3415	AL2G37670
OG0007529	jg3391	AL2G37430
OG0007530	jg3386	AL2G37370
OG0007531	jg3382, jg3383	AL2G37330
OG0007532	jg3376	AL2G37270
OG0007533	jg3353	AL2G37020
OG0007534	jg3338	AL2G36900
OG0007535	jg3285	AL2G36330
OG0007536	jg3262	AL2G36110
OG0007537	jg3260	AL2G36080
OG0007538	jg3253	AL2G36000
OG0007539	jg3238	AL2G35800
OG0007540	jg3237	AL2G35790
OG0007541	jg3225	AL2G35660
OG0007542	jg21406	AL8G21600
OG0007543	jg3172	AL2G35110
OG0007544	jg3160	AL2G34970
OG0007545	jg27867	AL3G50280
OG0007546	jg27870	AL3G50330
OG0007547	jg27879	AL3G50400
OG0007548	jg27912	AL3G50770
OG0007549	jg14854	AL5G29970
OG0007550	jg14853	AL5G29960
OG0007551	jg14848	AL5G29890
OG0007552	jg22282	AL8G30040
OG0007553	jg22258, jg7895	AL8G29910
OG0007554	jg14568	AL5G26930
OG0007555	jg33808	AL1G64430
OG0007556	jg33763	AL1G63960
OG0007557	jg12908	AL5G10120
OG0007558	jg33688	AL1G63330
OG0007559	jg33678	AL1G63230
OG0007560	jg33673	AL1G63160
OG0007561	jg33649	AL1G62890
OG0007562	jg33619	AL1G62610
OG0007563	jg33549	AL1G61890
OG0007564	jg33535	AL1G61730
OG0007565	jg33506	AL1G61400
OG0007566	jg18740	AL4G32170
OG0007567	jg18759	AL4G32370
OG0007568	jg18764	AL4G32440
OG0007569	jg14266, jg14262	AL5G23530
OG0007570	jg14177	AL5G22730
OG0007571	jg21676	AL8G24240
OG0007572	jg21707	AL8G24590
OG0007573	jg22004	AL8G27410
OG0007574	jg22030	AL8G27690
OG0007576	jg22037	AL8G27780
OG0007577	jg21639	AL8G23830
OG0007578	jg21699	AL8G24460
OG0007579	jg23046	AL8G37680
OG0007580	jg11935	AL7G44290
OG0007581	jg11958	AL7G44470
OG0007582	jg11687	AL9U11910
OG0007583	jg11580	AL9U10880
OG0007584	jg11568	AL9U10750
OG0007585	jg11525	AL9U10290
OG0007586	jg11506	AL9U10080
OG0007587	jg11442	AL7G42800, AL5G12160
OG0007588	jg11345	AL7G41920
OG0007589	jg11344	AL7G41910
OG0007590	jg11304	AL7G41540
OG0007591	jg11279	AL7G41180
OG0007592	jg11276	AL7G41150
OG0007593	jg11260	AL7G41040
OG0007594	jg11219, jg11223	AL7G40620
OG0007595	jg11206	AL7G40490
OG0007597	jg11120	AL7G39600
OG0007598	jg2942	AL2G32770
OG0007599	jg2952	AL2G32870
OG0007600	jg2976	AL2G33130, AL2G33120
OG0007601	jg2977	AL2G33140
OG0007602	jg3021	AL2G33610
OG0007603	jg3023	AL2G33630
OG0007604	jg3101	AL2G34360
OG0007605	jg3105	AL2G34400
OG0007606	jg3125	AL2G34620
OG0007607	jg2418	AL2G27420
OG0007608	jg9158	AL7G19480
OG0007609	jg2474	AL2G27940
OG0007610	jg2482	AL2G28060
OG0007611	jg9584	AL7G24070
OG0007612	jg9580	AL7G24030
OG0007614	jg9558	AL7G23780
OG0007615	jg9514	AL7G23250
OG0007616	jg22039	AL8G27800
OG0007617	jg13335	AL5G15220
OG0007618	jg14985	AL5G31440
OG0007619	jg505	AL2G11580
OG0007620	jg464	AL2G11130
OG0007621	jg12571	AL7G50200
OG0007622	jg12572	AL7G50190
OG0007623	jg13767	AL5G19380
OG0007624	jg14076	AL5G21890
OG0007625	jg21572	AL8G23120
OG0007626	jg13453	AL5G16440
OG0007627	jg13417	AL5G16270
OG0007628	jg13376	AL5G15680
OG0007629	jg13366	AL5G15590
OG0007630	jg13360	AL5G15550
OG0007631	jg13325	AL5G15140
OG0007632	jg13299	nbis-gene-1209
OG0007633	jg21762	AL8G25260
OG0007634	jg2594	AL22U10040
OG0007635	jg2586	AL22U10110
OG0007636	jg2582	AL2G29130
OG0007637	jg2575	AL2G29080
OG0007638	jg2574	AL2G29070
OG0007639	jg27138	AL3G43550
OG0007641	jg20441	AL8G12180
OG0007642	jg20447	AL8G12240
OG0007643	jg21397	AL8G21510
OG0007644	jg20454	AL8G12320
OG0007645	jg20460	AL8G12380
OG0007646	jg20461	AL8G12410
OG0007647	jg20463	AL8G12430
OG0007649	jg20555	AL8G13440
OG0007650	jg11964	AL7G44560
OG0007651	jg20568	AL8G13570
OG0007652	jg33074	AL1G56890
OG0007653	jg33075	AL1G56930
OG0007654	jg9881	AL7G27220
OG0007655	jg33146	AL1G57750
OG0007656	jg33154	AL1G57830
OG0007657	jg33167	AL851U10010
OG0007658	jg33197	AL1G58270
OG0007659	jg33227	AL1G58640
OG0007660	jg33264	AL1G59010
OG0007661	jg33284	AL1G59260
OG0007662	jg33322	AL1G59540
OG0007663	jg33325	AL1G59570
OG0007664	jg33334	AL1G59690
OG0007665	jg33370	AL1G59990
OG0007666	jg28819	AL1G14680
OG0007667	jg33392	AL1G60170
OG0007668	jg33394	AL1G60240
OG0007669	jg33424	nbis-gene-956, AL1G60560
OG0007670	jg33470	AL1G61080
OG0007671	jg30290	AL1G29970
OG0007672	jg21028	AL8G18390
OG0007673	jg16688	AL4G12150
OG0007674	jg21013	AL1008U10010
OG0007674	jg21011	AL8G18180
OG0007675	jg21005	AL8G18080
OG0007676	jg18447	AL4G29160
OG0007677	jg18452	AL4G29220
OG0007678	jg18489	AL4G29600
OG0007679	jg18490	AL4G29610
OG0007680	jg18496	nbis-gene-1076
OG0007681	jg18503	AL4G29880
OG0007682	jg18542	AL4G30370
OG0007683	jg18547	AL4G30420
OG0007684	jg18559	AL4G30540
OG0007685	jg18595	AL4G30770
OG0007686	jg21594	AL8G23330
OG0007687	jg18671	AL4G31520
OG0007688	jg18703	AL4G31780
OG0007689	jg29233	AL1G19150
OG0007690	jg18721	AL4G31980
OG0007691	jg18723	AL4G32000
OG0007692	jg10640	AL7G34680
OG0007693	jg10661	AL7G34920
OG0007695	jg10737	AL7G35730
OG0007696	jg10748	AL7G35840
OG0007697	jg10758	AL7G36010
OG0007698	jg10801	AL7G36360
OG0007699	jg10806	AL7G36430
OG0007700	jg10813	AL7G36560
OG0007701	jg10828	AL7G36690
OG0007702	jg10831	AL7G36710
OG0007703	jg10842	AL7G36850
OG0007704	jg10846	AL7G36890
OG0007706	jg10878	AL7G37290
OG0007707	jg20431	AL8G12050
OG0007708	jg14999	AL5G31570
OG0007709	jg14993	AL5G31520
OG0007710	jg14992	AL5G31510
OG0007711	jg14986	AL5G31450
OG0007712	jg14959	AL5G31110
OG0007713	jg14956	AL5G31040
OG0007714	jg10133	AL7G29750
OG0007715	jg10151	AL4G33920, AL7G29950
OG0007716	jg21939	AL8G26870
OG0007717	jg21937	AL8G26850
OG0007718	jg21927	AL8G26740
OG0007719	jg21846	AL8G25950
OG0007720	jg21812	AL8G25720
OG0007721	jg27280	AL9U11470
OG0007721	jg18578, jg13795, jg27159	nbis-gene-1621
OG0007722	jg21751	nbis-gene-2088
OG0007723	jg21748	AL8G25090
OG0007724	jg27266	AL3G44070
OG0007725	jg27531	AL3G46720
OG0007726	jg27587	AL3G47370
OG0007727	jg27621	AL3G47650
OG0007728	jg27686	AL3G52490
OG0007729	jg27752	AL3G49260
OG0007730	jg27790	AL3G49670
OG0007731	jg27805	AL3G49850
OG0007731	jg27807	AL3G49870
OG0007732	jg27848	AL3G50100
OG0007733	jg10073	AL7G29190
OG0007734	jg17253, jg10094	AL7G29380
OG0007735	jg10090	AL7G29340
OG0007736	jg10117	AL7G29620
OG0007737	jg10153	AL7G29970
OG0007738	jg10232	AL7G30590
OG0007739	jg10237	AL7G30640
OG0007740	jg10253	AL7G30820
OG0007741	jg10278	AL7G31070
OG0007742	jg10300	AL7G31300
OG0007743	jg10308	AL7G31380
OG0007744	jg369	AL2G10150
OG0007745	jg10571	AL7G33930
OG0007746	jg10564	AL7G33830
OG0007747	jg10552	AL7G33670
OG0007748	jg10542	AL7G33630
OG0007749	jg7856	AL6G50200
OG0007750	jg10537	AL7G33570
OG0007751	jg10502	AL7G33410
OG0007752	jg10419	AL7G32610
OG0007753	jg10394	AL7G32290
OG0007754	jg10382	AL7G32160
OG0007755	jg32478	AL1G51410
OG0007756	jg23721	AL8G44790
OG0007757	jg7262	AL6G43110
OG0007758	jg21186	AL8G19670
OG0007759	jg21050	AL8G18570, AL8G18730
OG0007760	jg11002	AL7G38550
OG0007761	jg10958	AL7G38120
OG0007762	jg10942	AL7G37940
OG0007763	jg10935	AL7G37860
OG0007764	jg10930	AL7G37810
OG0007765	jg24600	AL3G17590
OG0007766	jg23899	AL3G10220
OG0007767	jg23941	AL3G10620
OG0007768	jg23950	AL3G10700
OG0007769	jg23951	AL3G10710
OG0007770	jg23953	AL3G10730
OG0007771	jg23724	AL8G44820
OG0007771	jg23725	AL8G44830
OG0007772	jg23754	AL8G45130
OG0007773	jg23761	AL8G45200
OG0007774	jg23764	AL8G45230
OG0007775	jg15025	AL5G31840
OG0007776	jg16414	AL5G46100
OG0007777	jg16400, jg16408, jg16392, jg16399	AL5G46050
OG0007778	jg16388	AL5G46010
OG0007779	jg16363	AL5G45720
OG0007780	jg16319	AL5G45270
OG0007781	jg16313	AL5G45220
OG0007782	jg16289	AL5G44930
OG0007783	jg16288	AL5G44920
OG0007784	jg16281	AL5G44850, AL5G29560
OG0007785	jg16278	AL5G44880, AL5G44760, AL5G29600
OG0007786	jg16255	AL5G44520
OG0007787	jg16241	AL5G44330
OG0007788	jg16238	AL5G44080, AL5G44290
OG0007789	jg16217	AL5G44000
OG0007790	jg16207	AL5G43880
OG0007791	jg16203	AL5G43770
OG0007792	jg16181	AL5G43570
OG0007793	jg16179	AL5G43550
OG0007794	jg16175	nbis-gene-1405
OG0007795	jg16124	AL5G42960
OG0007796	jg16115	AL5G42880
OG0007797	jg16095	AL5G42620
OG0007798	jg16075	AL5G42410
OG0007799	jg16067	AL5G42320
OG0007800	jg19724	AL4G42640
OG0007801	jg16019	AL5G41780
