Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI
OG0009916	jg26394	XP_020888026.1, XP_002885475.2
OG0009917	jg26393	XP_002883322.2, XP_020887673.1
OG0009918	jg26386	XP_002885468.1
OG0009919	jg26371	XP_002885461.1
OG0009920	jg26345	XP_020886042.1
OG0009921	jg26322	XP_020889299.1
OG0009922	jg9374	XP_002867352.1
OG0009923	jg9380	XP_002869382.2
OG0009924	jg21821	XP_020874284.1, XP_002864115.1
OG0009925	jg9410	XP_020875195.1
OG0009926	jg9425	XP_002867379.1
OG0009927	jg2085	XP_020891676.1
OG0009928	jg1764	XP_020890927.1
OG0009929	jg1908	XP_020865691.1
OG0009930	jg1559	XP_020867964.1
OG0009931	jg5748	XP_002873921.1
OG0009932	jg5742	XP_002873918.1
OG0009933	jg6909	XP_002874473.1
OG0009934	jg6822	XP_020877010.1
OG0009935	jg6823	XP_002874448.1
OG0009936	jg6825	XP_002872327.1
OG0009937	jg21479	XP_020889885.1
OG0009938	jg21478	XP_002863934.1
OG0009939	jg21697	XP_020886604.1
OG0009940	jg15127	XP_020880639.1
OG0009941	jg15122	XP_020880275.1
OG0009942	jg15119	XP_002876124.1
OG0009943	jg15114	XP_020882542.1
OG0009944	jg15094	XP_002877831.1
OG0009945	jg15035	XP_020880074.1
OG0009946	jg15024	XP_002877803.1
OG0009947	jg15011	XP_020879933.1
OG0009948	jg15005	XP_020881649.1
OG0009949	jg28401	XP_020866291.1
OG0009950	jg28412	XP_020869823.1
OG0009951	jg28413	XP_020869828.1
OG0009952	jg28419	XP_020868113.1
OG0009953	jg28455	XP_020866657.1
OG0009954	jg28462	XP_002892053.1
OG0009955	jg9254	XP_002867299.1
OG0009956	jg28496	XP_002892072.1
OG0009957	jg28502	XP_002889375.1
OG0009958	jg28508	XP_002889377.1
OG0009959	jg28515	XP_002889383.1
OG0009960	jg28522	XP_020868152.1
OG0009961	jg28548	XP_002889400.1
OG0009962	jg28554	XP_002892109.1
OG0009963	jg28585	XP_020870286.1
OG0009964	jg28586	XP_020870287.1
OG0009965	jg28592	XP_020868979.1
OG0009966	jg28615	XP_002889431.2
OG0009967	jg28616	XP_002892143.1
OG0009968	jg28623	XP_002892147.1
OG0009969	jg28625	XP_020868322.1
OG0009970	jg28635	XP_020868080.1
OG0009971	jg28662	XP_020867706.1
OG0009972	jg28667	XP_002892167.1
OG0009973	jg28675	XP_020868681.1
OG0009974	jg28676	XP_002889465.1
OG0009975	jg28700	XP_002892182.1
OG0009976	jg28706	XP_002889480.1
OG0009977	jg28714	XP_002892189.1
OG0009978	jg28720	XP_020869564.1
OG0009979	jg28748	XP_002892208.1
OG0009980	jg28768	XP_002892221.1
OG0009981	jg28772	XP_002889512.1
OG0009982	jg28787	XP_020870628.1
OG0009983	jg28789	XP_020866004.1
OG0009984	jg28792	XP_020867116.1
OG0009985	jg28800	XP_020867675.1
OG0009986	jg28801	XP_002889524.1
OG0009987	jg28854	XP_020870781.1
OG0009988	jg28855	XP_002892274.1
OG0009989	jg28879	XP_002892288.1
OG0009990	jg28883	XP_020868615.1
OG0009991	jg28887	XP_020866808.1
OG0009992	jg28897	XP_020866557.1
OG0009993	jg28949	XP_002889580.1
OG0009994	jg28954	XP_020867849.1
OG0009995	jg28976	XP_020868982.1
OG0009996	jg28981	XP_002892332.1
OG0009997	jg25447, jg1090, jg28988	XP_002889600.1
OG0009998	jg29004	XP_020869236.1
OG0009999	jg29008	XP_002892349.1
OG0010000	jg29014	XP_002892352.1
OG0010001	jg29079	XP_002892390.1
OG0010002	jg29096	XP_020869763.1
OG0010004	jg29158	XP_020870250.1
OG0010005	jg29162	XP_020870049.1
OG0010006	jg29177	XP_020867842.1
OG0010007	jg29184	XP_020870699.1
OG0010008	jg29195	XP_020870852.1
OG0010009	jg29196	XP_020867508.1
OG0010010	jg29207	XP_002892457.1
OG0010011	jg29213	XP_020866923.1
OG0010012	jg29220	XP_020868473.1
OG0010013	jg29221	XP_002892463.1
OG0010014	jg29225	XP_020866312.1
OG0010015	jg31257	XP_002890719.1
OG0010016	jg29229	XP_002892467.1
OG0010017	jg29232	XP_020869693.1
OG0010018	jg29239	XP_020867231.1
OG0010019	jg1900	XP_002888405.1
OG0010020	jg29244	XP_002889716.1
OG0010021	jg29246	XP_020870849.1
OG0010022	jg29264	XP_020867301.1
OG0010023	jg32232	XP_020870653.1
OG0010023	jg24227	XP_002884411.1
OG0010024	jg29294	XP_002892499.1
OG0010025	jg29299	XP_002889746.2
OG0010026	jg1350	XP_020868945.1
OG0010027	jg29318	XP_020869902.1
OG0010028	jg29319	XP_002889757.1
OG0010029	jg29441	XP_002892574.2
OG0010030	jg29467	XP_020870799.1
OG0010031	jg29468	XP_020870807.1
OG0010033	jg29477	XP_002892595.1
OG0010034	jg29480	XP_002892597.1
OG0010035	jg29495	XP_020870710.1
OG0010036	jg29498	XP_020868541.1
OG0010037	jg11088	XP_020874333.1
OG0010038	jg29523	XP_020870433.1
OG0010039	jg29530	XP_020870619.1
OG0010040	jg29564	XP_002892642.1
OG0010041	jg29565	XP_020866057.1
OG0010042	jg29588	XP_020870712.1
OG0010043	jg29596	XP_020869929.1
OG0010044	jg759	XP_020891306.1
OG0010045	jg29612	XP_002889891.2
OG0010046	jg29622	XP_020869317.1
OG0010047	jg29623	XP_002889897.2
OG0010048	jg29632	XP_020869797.1
OG0010049	jg29658	XP_002892677.1
OG0010050	jg29681	XP_002889930.1
OG0010051	jg29752	XP_020870760.1
OG0010052	jg29756	XP_002889978.1
OG0010053	jg29759	XP_002892724.1
OG0010054	jg29791	XP_002889997.1
OG0010055	jg29798	XP_020867538.1
OG0010056	jg29839	XP_020868218.1
OG0010057	jg29856	XP_002892778.1
OG0010058	jg29878	XP_020869725.1
OG0010059	jg29863	XP_002892780.1
OG0010060	jg29892	XP_002892794.1
OG0010061	jg29895	XP_002892796.1
OG0010062	jg29899	XP_020867067.1
OG0010063	jg17351	XP_020884536.1
OG0010064	jg29944	XP_020868994.1
OG0010065	jg29983	XP_020868587.1
OG0010066	jg29985	XP_020868588.1
OG0010067	jg29987	XP_002890083.1
OG0010068	jg29991	XP_020867283.1
OG0010069	jg30011	XP_020866383.1
OG0010070	jg30030	XP_002892866.1
OG0010071	jg30033	XP_002892868.1
OG0010072	jg30042	XP_002892873.1
OG0010073	jg30052	XP_020870107.1
OG0010074	jg30088	XP_020867563.1
OG0010075	jg30093	XP_002892892.1
OG0010076	jg30119	XP_020869372.1
OG0010077	jg30123	XP_002890161.1
OG0010078	jg30125	XP_020868846.1
OG0010079	jg30136	XP_020866011.1
OG0010080	jg30138	XP_020869105.1
OG0010082	jg30207, jg30194	XP_020867454.1
OG0010084	jg30238	XP_020868944.1
OG0010085	jg30263	XP_002892948.1
OG0010087	jg30292	XP_002892962.2
OG0010088	jg30341	XP_020869031.1
OG0010089	jg30345	XP_020869881.1
OG0010089	jg30344	XP_020869049.1
OG0010090	jg30352	XP_002890268.1
OG0010091	jg30368	XP_020867084.1
OG0010092	jg30381	XP_002890286.1
OG0010094	jg30390	XP_020867615.1
OG0010095	jg30398	XP_020867391.1
OG0010096	jg30417	XP_002893022.1
OG0010097	jg30448	XP_002893033.1
OG0010098	jg30454	XP_020866500.1
OG0010099	jg30468	XP_020868102.1
OG0010100	jg30472	XP_020867722.1
OG0010101	jg30476	XP_020870085.1
OG0010102	jg30489	XP_002893057.1
OG0010103	jg30495	XP_020870163.1
OG0010104	jg30504	XP_020867749.1
OG0010105	jg30518	XP_020867392.1
OG0010106	jg30522	XP_020870430.1
OG0010107	jg30525	XP_020866481.1
OG0010108	jg30526	XP_020866483.1
OG0010109	jg30546	XP_020869772.1
OG0010110	jg30547	XP_020869773.1
OG0010111	jg30603	XP_020866685.1
OG0010112	jg30630	XP_020870744.1
OG0010113	jg30631	XP_002893134.1
OG0010114	jg30644	XP_002893147.1
OG0010115	jg30652	XP_020870759.1
OG0010116	jg30759	XP_002894028.2, XP_020866420.1
OG0010117	jg30761	XP_002893207.1
OG0010118	jg30762	XP_020867952.1
OG0010119	jg12963	XP_020881066.1
OG0010120	jg30788	XP_002890505.1
OG0010121	jg30822	XP_020867351.1
OG0010122	jg30831	XP_020870983.1
OG0010123	jg30832	XP_002893246.2
OG0010124	jg30856	XP_002893254.1
OG0010125	jg30870	XP_020869169.1
OG0010126	jg2820	XP_002887401.1
OG0010127	jg2811	XP_002888851.1
OG0010129	jg2788	XP_002888841.1
OG0010130	jg2683	XP_020865957.1
OG0010131	jg2669	XP_002887310.1
OG0010132	jg2661	XP_002887304.2
OG0010133	jg2651	XP_020891125.1
OG0010134	jg2650	XP_020865903.1
OG0010135	jg2649	XP_020891150.1
OG0010136	jg2647, jg13574	XP_002888771.2
OG0010137	jg2638	XP_002888763.1
OG0010138	jg2635	XP_002887288.1
OG0010139	jg2601	XP_020891771.1
OG0010140	jg31974	XP_020868150.1
OG0010141	jg14014	XP_002877272.1
OG0010142	jg21067	XP_020891142.1
OG0010144	jg568	XP_002887973.1
OG0010145	jg594	XP_002886441.1
OG0010146	jg595	XP_020890578.1
OG0010147	jg648	XP_020891587.1
OG0010149	jg31987	XP_002893764.1
OG0010150	jg787	XP_020890088.1
OG0010151	jg795	XP_002888080.1
OG0010152	jg797	XP_020890084.1
OG0010153	jg833	XP_020890122.1
OG0010154	jg839	XP_002886553.1
OG0010155	jg843	XP_020890081.1
OG0010156	jg885	XP_002886573.1
OG0010157	jg922	XP_002888126.1
OG0010158	jg925	XP_020890104.1
OG0010159	jg988	XP_002886634.1
OG0010160	jg995	XP_020890497.1
OG0010161	jg999	XP_020890168.1
OG0010162	jg1049	XP_020890290.1
OG0010163	jg1089	XP_020890294.1
OG0010164	jg1139	XP_002888216.2
OG0010165	jg1152	XP_020865585.1
OG0010167	jg8114	XP_002872905.2
OG0010168	jg1184	XP_020890872.1
OG0010169	jg1198	XP_002886704.1
OG0010170	jg1335	XP_002894676.1
OG0010171	jg11159	XP_020872068.1
OG0010172	jg445	XP_002887921.1
OG0010173	jg395	XP_020891690.1
OG0010174	jg392	XP_020889951.1
OG0010175	jg7047	XP_020877532.1
OG0010176	jg20395	XP_002865171.1
OG0010177	jg20384	XP_002865162.1
OG0010178	jg20382	XP_002863389.1
OG0010179	jg20268	XP_002863326.1
OG0010180	jg20267	XP_020884195.1
OG0010181	jg20662	XP_020891092.1
OG0010182	jg20665	XP_002863549.1
OG0010183	jg21033	XP_020871193.1
OG0010184	jg20703	XP_002863566.1
OG0010185	jg20717	XP_002865365.1
OG0010186	jg10052	XP_002869728.2
OG0010187	jg7759	XP_020876360.1
OG0010188	jg9500	XP_002867412.2
OG0010189	jg9463	XP_020872537.1
OG0010190	jg9436	XP_002869408.1
OG0010191	jg8756	XP_020875298.1
OG0010192	jg32959	XP_002894133.1
OG0010193	jg32977	XP_020868445.1
OG0010194	jg32988	XP_020866597.1
OG0010195	jg32995	XP_002891472.1
OG0010196	jg33039	XP_020866186.1, XP_020870906.1
OG0010197	jg3147	XP_020891435.1
OG0010198	jg3145	XP_020891094.1
OG0010199	jg8285	XP_020872523.1
OG0010200	jg8286	XP_020872525.1
OG0010201	jg8306, jg8299	XP_020874960.1
OG0010202	jg8315	XP_020873875.1
OG0010203	jg8327	XP_020872408.1
OG0010204	jg8328	XP_020872407.1
OG0010205	jg8364	XP_002866826.1
OG0010206	jg8389	XP_002868892.1
OG0010207	jg8397	XP_020872550.1
OG0010208	jg16592	XP_002878571.1
OG0010208	jg8404	XP_020872778.1
OG0010209	jg8414	XP_020875148.1
OG0010210	jg8470	XP_020875651.1
OG0010211	jg8479	XP_002866884.1
OG0010212	jg8485	XP_020874393.1
OG0010213	jg8489	XP_020872230.1
OG0010214	jg8516	XP_002868943.1
OG0010215	jg8525	XP_020875560.1
OG0010216	jg8526	XP_020872847.1
OG0010217	jg8528	XP_020872846.1
OG0010218	jg8553	XP_002868962.1
OG0010219	jg8561	XP_020875486.1
OG0010220	jg8569	XP_002868977.2
OG0010221	jg8581	XP_020872732.1, XP_020881400.1
OG0010222	jg8590	XP_020874667.1
OG0010223	jg8603	XP_002868994.1
OG0010224	jg8612	XP_020875640.1
OG0010225	jg8622	XP_002869002.1
OG0010226	jg11721	XP_020876182.1
OG0010227	jg8662	XP_002869025.1
OG0010228	jg8681	XP_002869031.1
OG0010229	jg8683	XP_020873066.1
OG0010230	jg8699	XP_020873208.1
OG0010231	jg8734	XP_002869047.1
OG0010232	jg8758	XP_020873010.1
OG0010233	jg8763	XP_020874956.1
OG0010234	jg8827	XP_020874502.1
OG0010235	jg8832	XP_002869102.1
OG0010236	jg8850	XP_002867093.1
OG0010237	jg8862	XP_002869116.1
OG0010238	jg8878	XP_020872645.1
OG0010239	jg8884	XP_020872145.1
OG0010240	jg8900	XP_002869141.1
OG0010241	jg8904	XP_020875514.1
OG0010243	jg8910	XP_020873110.1
OG0010244	jg31219	XP_020870570.1
OG0010245	jg8912	XP_020875244.1
OG0010246	jg9077	XP_020873186.1
OG0010247	jg9130	XP_020875743.1
OG0010248	jg9125	XP_020872745.1
OG0010249	jg9119	XP_002869254.1
OG0010250	jg9094	XP_002869232.1
OG0010251	jg9092	XP_002867218.1
OG0010252	jg9075	XP_002869224.1
OG0010253	jg9071	XP_002867201.1
OG0010254	jg9065	XP_020875432.1
OG0010255	jg9050	XP_002867186.2
OG0010256	jg9048	XP_002869218.1
OG0010257	jg9043	XP_002869215.1
OG0010258	jg9041	XP_002869214.1
OG0010259	jg9039	XP_002869213.1
OG0010260	jg9038	XP_002867181.1
OG0010261	jg9013	XP_020884777.1, XP_002869204.2
OG0010262	jg21710	XP_002865800.1
OG0010263	jg8970	XP_002869183.1
OG0010264	jg8965	XP_020874468.1
OG0010265	jg9185	XP_020873160.1
OG0010266	jg9217	XP_002867277.1
OG0010267	jg9225	XP_020872059.1
OG0010268	jg9228	XP_002869316.1
OG0010269	jg9247	XP_020871143.1
OG0010270	jg9249	XP_020873892.1
OG0010271	jg9250	XP_002869322.1
OG0010272	jg9259	XP_020872386.1
OG0010273	jg9265	XP_020874759.1
OG0010274	jg9311	XP_020872221.1
OG0010275	jg9319	XP_020872120.1
OG0010276	jg26674	XP_002883477.1
OG0010277	jg26679	XP_020887633.1
OG0010278	jg2907	XP_002888889.1
OG0010279	jg2893	XP_002888885.1
OG0010280	jg2865	XP_002888867.1
OG0010281	jg2859	XP_002887423.1
OG0010282	jg2858	XP_002888863.1
OG0010283	jg2837	XP_002887411.1
OG0010284	jg2832	XP_020891258.1
OG0010285	jg2821	XP_020891236.1
OG0010286	jg31025	XP_020868161.1
OG0010287	jg31029	XP_002893358.1
OG0010288	jg31046	XP_002893370.1
OG0010289	jg31080	XP_020868966.1
OG0010290	jg31110	XP_020869573.1
OG0010291	jg31139	XP_002890671.1
OG0010292	jg31261	XP_002890723.1
OG0010293	jg7990	XP_020879162.1
OG0010294	jg7991	XP_020879158.1
OG0010295	jg7996	XP_020876316.1
OG0010296	jg7998	XP_020876320.1
OG0010297	jg8006	XP_002872852.1
OG0010298	jg8014	XP_020878397.1
OG0010299	jg8028	XP_002874943.1
OG0010300	jg8031	XP_002874945.1
OG0010301	jg8053	XP_020876300.1
OG0010302	jg13610	XP_020879744.1
OG0010303	jg8069	XP_002874964.1
OG0010304	jg8091	XP_002872891.1
OG0010305	jg8092	XP_002874978.1
OG0010306	jg8094	XP_020879030.1
OG0010307	jg8129	XP_020877997.1
OG0010308	jg8108	XP_002872898.1
OG0010309	jg8105	XP_002872896.1
OG0010310	jg8168	XP_020879298.1
OG0010311	jg8175	XP_020878087.1
OG0010312	jg8176	XP_020878086.1
OG0010313	jg8181	XP_002875021.1
OG0010314	jg8186	XP_020878064.1
OG0010315	jg8195	XP_020879440.1
OG0010316	jg8216	XP_020878834.1
OG0010317	jg9295	XP_020873045.1
OG0010318	jg16506, jg16505	XP_020884337.1
OG0010319	jg16510	XP_020883422.1
OG0010320	jg31227	XP_020867104.1
OG0010321	jg31160	XP_002890685.1
OG0010322	jg31147	XP_002890677.1
OG0010323	jg32451, jg32464	XP_020868340.1
OG0010324	jg9818	XP_002867567.1
OG0010325	jg9754	XP_020873765.1
OG0010326	jg9753	XP_020873255.1
OG0010328	jg9721	XP_020872368.1
OG0010329	jg9707	XP_002869564.1
OG0010330	jg9705	XP_002867503.1
OG0010331	jg9702	XP_020874347.1
OG0010332	jg9698	XP_002867499.1
OG0010333	jg9628	XP_020872775.1
OG0010334	jg9616	XP_002867461.1
OG0010335	jg9610	XP_020874474.1
OG0010336	jg9607	XP_020875579.1
OG0010337	jg13174	XP_002875227.2
OG0010338	jg13176	XP_002876893.1
OG0010339	jg13185	XP_020881651.1
OG0010340	jg13221	XP_002875265.1
OG0010341	jg28528	XP_002889393.1
OG0010342	jg28569	XP_020869149.1
OG0010342	jg1652	XP_020869459.1
OG0010343	jg30486	XP_020869871.1
OG0010344	jg30636	XP_020870741.1
OG0010345	jg30898	XP_020867347.1, XP_002893038.1
OG0010346	jg31172	XP_020866477.1
OG0010347	jg31197	XP_002893430.1
OG0010349	jg32663, jg21451, jg21447	XP_002865667.2
OG0010349	jg15647, jg15713	XP_020880083.1
OG0010350	jg33266	XP_002894301.1
OG0010351	jg25459	XP_002885046.1
OG0010352	jg33615	XP_020866324.1
OG0010353	jg838, jg23918, jg14965	XP_002886552.1
OG0010354	jg959	XP_002886618.1
OG0010355	jg17013	XP_020877633.1, XP_020883451.1, XP_020885652.1, XP_020872521.1, XP_020884695.1, XP_020890719.1, XP_020877631.1
OG0010355	jg1080	XP_020873723.1, XP_020871077.1, XP_020884124.1
OG0010356	jg19681	XP_020884214.1, XP_020875552.1
OG0010357	jg1758	XP_020886195.1, XP_020890991.1
OG0010358	jg9469	XP_020875174.1
OG0010358	jg9468	XP_020875356.1
OG0010358	jg9472	XP_002869424.2
OG0010359	jg1937	XP_020865693.1
OG0010359	jg24274	XP_020887006.1
OG0010360	jg2383	XP_020865809.1
OG0010361	jg2879	XP_020890976.1
OG0010362	jg3006	XP_020891508.1
OG0010363	jg24724	XP_002884662.1
OG0010364	jg25205	XP_020888322.1
OG0010365	jg25395	XP_020888695.1
OG0010366	jg20690	XP_002887000.1
OG0010366	jg26973	XP_020879060.1
OG0010367	jg17592	XP_002890732.1, XP_020875467.1
OG0010368	jg16652	XP_020883580.1
OG0010369	jg16673	XP_020885636.1
OG0010371	jg16949	XP_020885202.1
OG0010372	jg16963	XP_020885197.1
OG0010373	jg17037, jg17036	XP_020883679.1
OG0010374	jg17112	XP_002878853.2
OG0010375	jg9540, jg17225	XP_002867431.1
OG0010375	jg17224	XP_020875158.1
OG0010375	jg9538	XP_020875157.1
OG0010376	jg18339	XP_002881236.2
OG0010377	jg18724	XP_002881418.2
OG0010378	jg19067	XP_020885506.1
OG0010379	jg19158, jg19109	XP_020873469.1, XP_020884013.1
OG0010380	jg19544	XP_020882991.1, XP_020868202.1, XP_002881842.1
OG0010381	jg20102	XP_002882096.1
OG0010382	jg12996	XP_020880019.1
OG0010383	jg13254	XP_002876935.1
OG0010384	jg13522	XP_020882520.1
OG0010385	jg13665	XP_002875475.1
OG0010386	jg14681	XP_020880959.1
OG0010387	jg14870	XP_002877724.1
OG0010388	jg15257	XP_020880458.1
OG0010389	jg15725, jg15656	XP_002876404.2
OG0010390	jg5226	XP_020878712.1
OG0010391	jg6126	XP_002874103.1
OG0010392	jg6874	XP_020877765.1
OG0010393	jg7402	XP_020877251.1
OG0010394	jg9505	XP_002869443.1
OG0010395	jg9872	XP_002869646.1
OG0010396	jg10057	XP_002869730.1
OG0010397	jg10256	XP_002869807.1
OG0010397	jg20472	XP_020881457.1
OG0010398	jg10310	XP_002869831.2
OG0010399	jg10626	XP_020872406.1
OG0010400	jg10893	XP_002870114.2
OG0010401	jg11022	XP_002868015.1, XP_002868143.1
OG0010402	jg11351	XP_002868296.1
OG0010403	jg12195, jg12196	XP_002870535.1
OG0010404	jg12291, jg12286	XP_002870880.2
OG0010404	jg12295	XP_002870878.1
OG0010405	jg12763	XP_020872321.1
OG0010406	jg12790	XP_020874451.1
OG0010407	jg21002	XP_020871843.1
OG0010408	jg21169	XP_020875173.1, XP_020877820.1
OG0010409	jg21380	XP_020869938.1
OG0010410	jg21457	XP_002865681.1
OG0010411	jg21549	XP_020881199.1
OG0010412	jg21566	XP_002865729.1
OG0010413	jg21642	XP_002865764.1
OG0010414	jg21817	XP_020871186.1
OG0010415	jg21882	XP_002865886.1
OG0010416	jg21946	XP_020872349.1, XP_020868578.1
OG0010417	jg22005	XP_002864200.1
OG0010418	jg22620	XP_002864506.1
OG0010419	jg23740	XP_020889340.1
OG0010436	jg27588	XP_002873215.1
OG0010437	jg9362	XP_020875104.1
OG0010438	jg9359	XP_002867342.1
OG0010439	jg9355	XP_002869371.2
OG0010440	jg9352	XP_020874794.1
OG0010441	jg9345	XP_002869366.1
OG0010442	jg9336	XP_020872112.1
OG0010443	jg17190	XP_002878889.1
OG0010444	jg10211	XP_020873421.1
OG0010445	jg14447	XP_002877497.1
OG0010446	jg14679	XP_002877621.1
OG0010447	jg14671	XP_002875911.1
OG0010448	jg14663	XP_020880354.1
OG0010449	jg14654	XP_002877609.2
OG0010450	jg14599	XP_020881712.1
OG0010451	jg14623	XP_020880368.1
OG0010452	jg14629	XP_020880342.1
OG0010453	jg14584	XP_002877575.1
OG0010454	jg12905	XP_002876732.1
OG0010455	jg12972	XP_020882320.1
OG0010456	jg13037	XP_020881072.1
OG0010457	jg13006	XP_002876787.2
OG0010458	jg12987	XP_020881530.1
OG0010459	jg12657	XP_020874712.1
OG0010460	jg12645	XP_002868660.1
OG0010461	jg5647	XP_020877779.1
OG0010462	jg5621	XP_020877803.1
OG0010463	jg5616	XP_002873854.1
OG0010464	jg5596	XP_020876663.1
OG0010465	jg5586	XP_020878402.1
OG0010466	jg5582	XP_020878075.1
OG0010467	jg5573	XP_020876268.1
OG0010468	jg5567	XP_002873823.1
OG0010469	jg5548	XP_020878885.1
OG0010470	jg29040	XP_002889623.1
OG0010471	jg5502	XP_002871733.2
OG0010472	jg5498	XP_020876803.1
OG0010473	jg5480, jg5479	XP_002873781.1
OG0010475	jg5463	XP_002873772.1
OG0010476	jg5441	XP_020879540.1
OG0010477	jg5440	XP_002873760.2
OG0010478	jg5431	XP_020877232.1
OG0010479	jg18591	XP_020884733.1
OG0010480	jg5370	XP_002873724.1
OG0010481	jg5368	XP_020876583.1
OG0010482	jg5335	XP_020879205.1
OG0010483	jg5311	XP_020877570.1
OG0010485	jg5296	XP_020877101.1
OG0010486	jg5293	XP_020878699.1
OG0010487	jg5286	XP_020879026.1
OG0010488	jg11404	XP_002868324.1
OG0010489	jg5254	XP_020876225.1
OG0010490	jg5201	XP_020877839.1
OG0010491	jg5191	XP_002871586.1
OG0010492	jg5190	XP_002873628.1
OG0010493	jg5189	XP_020879445.1
OG0010494	jg5180	XP_020878098.1
OG0010496	jg5165	XP_002873616.1
OG0010497	jg5159	XP_002871568.1
OG0010498	jg5134	XP_002871552.1
OG0010499	jg5133	XP_020878359.1
OG0010500	jg5111	XP_020876649.1
OG0010501	jg5100	XP_020879131.1
OG0010502	jg22143	XP_020871312.1
OG0010503	jg5095	XP_020878604.1
OG0010504	jg21189	XP_002863818.1
OG0010505	jg5071	XP_020878739.1
OG0010506	jg5066	XP_020875766.1
OG0010507	jg5053	XP_020876262.1
OG0010508	jg5049	XP_020876517.1
OG0010509	jg5018	XP_002873531.1
OG0010510	jg5017	XP_020878856.1
OG0010511	jg5003	XP_020878543.1
OG0010512	jg4987	XP_020876532.1
OG0010513	jg4983	XP_020877979.1
OG0010514	jg4978	XP_020878520.1
OG0010515	jg4945	XP_020879499.1
OG0010516	jg4925	XP_020876750.1
OG0010517	jg4921	XP_020876733.1
OG0010518	jg4919	XP_002873484.2
OG0010519	jg4873	XP_020876749.1
OG0010521	jg4862	XP_020879503.1
OG0010522	jg4834	XP_020878008.1
OG0010523	jg4802	XP_002871387.1
OG0010524	jg4787	XP_020878812.1
OG0010525	jg4775	XP_002871379.1
OG0010526	jg4764	XP_020878735.1
OG0010527	jg4756	XP_020878670.1
OG0010528	jg4752	XP_002873399.1
OG0010530	jg26375	XP_002885464.1
OG0010531	jg4702	XP_020878150.1, XP_002873361.1, XP_002862430.2
OG0010532	jg4700	XP_002871329.1
OG0010533	jg4694	XP_020878141.1
OG0010534	jg4690	XP_002873358.1
OG0010535	jg4484, jg4689	XP_002871324.1
OG0010537	jg4636	XP_002871297.1
OG0010538	jg4621	XP_002873324.1
OG0010539	jg4605	XP_002871279.1
OG0010540	jg7878	XP_002874887.1
OG0010541	jg7881	XP_020876389.1
OG0010542	jg7898	XP_020876394.1
OG0010543	jg7911	XP_020876373.1
OG0010544	jg7912	XP_002874879.1
OG0010545	jg7913	XP_002872793.1
OG0010546	jg7915	XP_002872791.1
OG0010547	jg7923	XP_002872788.1
OG0010548	jg7927	XP_002874868.1
OG0010549	jg9959	XP_020873511.1
OG0010550	jg9966	XP_020873627.1
OG0010551	jg17327	XP_020884452.1
OG0010551	jg11903	XP_002870417.2
OG0010552	jg9994	XP_002869704.2
OG0010553	jg17542	XP_002880847.1
OG0010554	jg17548	XP_002880853.1
OG0010555	jg17568	XP_020883962.1
OG0010556	jg17620, jg17625, jg17621	XP_002880898.1
