Orthogroup	Arabidopsis_arenosa	Conringia_planisiliqua
OG0011346	jg2308	CP9_g28327_DN2_SP2_c.t1
OG0011347	jg2311	CP9_g28331_DN3_SP5_c.t1
OG0011348	jg2317	CP9_g28340_DN3_SP1_c.t1
OG0011349	jg2352	CP9_g28364_DN3_SP8_c.t1
OG0011350	jg31212	CP7_g45196_DN3_SP0_c.t1
OG0011351	jg2375	CP9_g28365_DN3_SP6_c.t1
OG0011353	jg2354	CP9_g28388_DN3_SP1_c.t1
OG0011354	jg2404	CP9_g28416_DN3_SP2_c.t1
OG0011356	jg2414	CP9_g28430_DN1_SP0_c.t1
OG0011357	jg21430	CP2_g48760_DN3_SP0_c.t1
OG0011358	jg27948	CP10_g43714_DN3_SP7_c.t1
OG0011359	jg27951	CP10_g43711_DN3_SP1_c.t1
OG0011360	jg27954	CP10_g43708_DN3_SP2_c.t1
OG0011361	jg27982	CP10_g43690_DN3_SP8_c.t1
OG0011362	jg27984	CP10_g43688_DN3_SP2_c.t1
OG0011363	jg27996	CP10_g43678_DN2_SP0_c.t1
OG0011364	jg28000	CP10_g43675_DN3_SP0_c.t1
OG0011366	jg28020	CP10_g43656_DN3_SP2_c.t1
OG0011367	jg28042	CP10_g43646_DN3_SP0_c.t1
OG0011368	jg28066	CP10_g43629_DN3_SP8_c.t1
OG0011370	jg28085	CP10_g43621_DN3_SP0_c.t1
OG0011371	jg28092	CP10_g43616_DN3_SP8_c.t1
OG0011372	jg28124	CP10_g43586_DN3_SP1_c.t1
OG0011373	jg28130	CP10_g43581_DN2_SP0_c.t1
OG0011374	jg28135	CP10_g43577_DN3_SP0_c.t1
OG0011375	jg28160	CP10_g43565_DN3_SP0_c.t1
OG0011376	jg28174	CP10_g43544_DN3_SP8_c.t1
OG0011378	jg19401	CP4_g24594_DN3_SP8_c.t1
OG0011379	jg19369	CP4_g24626_DN3_SP3_c.t1
OG0011380	jg19356	CP4_g24631_DN2_SP5_c.t1
OG0011381	jg19354	CP4_g24633_DN1_SP0_c.t1
OG0011383	jg19334	CP4_g24650_DN3_SP8_c.t1
OG0011384	jg19297	CP4_g24683_DN2_SP0_c.t1
OG0011385	jg19291	CP4_g24685_DN2_SP0_c.t1
OG0011386	jg19268	CP4_g24700_DN3_SP7_c.t1
OG0011387	jg19235	CP4_g24724_DN3_SP0_c.t1
OG0011389	jg19192	CP4_g24755_DN1_SP0_c.t1
OG0011390	jg21909	CP8_g53168_DN3_SP0_c.t1
OG0011391	jg19128	CP4_g24798_DN3_SP8_c.t1
OG0011392	jg19090	CP4_g24814_DN3_SP6_c.t1
OG0011393	jg19089	CP4_g24815_DN3_SP0_c.t1
OG0011394	jg19080	CP4_g24824_DN2_SP4_c.t1, CP3_g13873_DN2_SP0_c.t1
OG0011395	jg19075	CP4_g24829_DN3_SP7_c.t1
OG0011397	jg12722	CP19_g17934_DN3_SP0_c.t1
OG0011398	jg19036	CP4_g24872_DN1_SP0_c.t1
OG0011399	jg17360	CP18_g11837_DN3_SP1_c.t1
OG0011400	jg19024	CP4_g24882_DN3_SP0_c.t1
OG0011401	jg19012	CP4_g24888_DN3_SP0_c.t1
OG0011402	jg27042	CP12_g31488_DN3_SP4_c.t1
OG0011404	jg18976	CP4_g24917_DN3_SP8_c.t1
OG0011405	jg18975	CP4_g24918_DN3_SP0_c.t1
OG0011406	jg18966	CP4_g24925_DN3_SP8_c.t1
OG0011407	jg18955	CP4_g24935_DN3_SP0_c.t1
OG0011408	jg18923	CP4_g24966_DN3_SP0_c.t1
OG0011409	jg18913	CP4_g24976_DN3_SP8_c.t1
OG0011410	jg18875	CP4_g25014_DN3_SP1_c.t1
OG0011411	jg18860	CP4_g25026_DN3_SP0_c.t1
OG0011412	jg18841	CP4_g25043_DN3_SP8_c.t1
OG0011413	jg7678	CP11_g31809_DN3_SP0_c.t1, CP11_g31806_DN3_SP3_c.t1
OG0011414	jg7697	CP11_g31831_DN3_SP0_c.t1
OG0011415	jg7739	CP11_g31877_DN3_SP4_c.t1
OG0011416	jg7744	CP11_g31880_DN3_SP3_c.t1
OG0011417	jg7747	CP11_g31885_DN3_SP8_c.t1
OG0011418	jg7607	CP20_g4411_DN3_SP2_c.t1
OG0011419	jg7602	CP20_g4406_DN3_SP0_c.t1
OG0011420	jg7599	CP18_g11665_DN3_SP0_c.t1, CP20_g4403_DN3_SP5_c.t1
OG0011421	jg7598	CP20_g4402_DN3_SP3_c.t1
OG0011422	jg7589	CP20_g4397_DN3_SP4_c.t1
OG0011423	jg7629	CP20_g4431_DN3_SP0_c.t1
OG0011424	jg16519	CP16_g54741_DN3_SP8_c.t1
OG0011425	jg16520	CP16_g54742_DN3_SP8_c.t1
OG0011426	jg16567	CP16_g54778_DN3_SP0_c.t1
OG0011427	jg16583	CP16_g54795_DN2_SP2_c.t1
OG0011428	jg16588	CP16_g54802_DN3_SP2_c.t1
OG0011429	jg16635	CP16_g54838_DN2_SP0_c.t1
OG0011430	jg16639	CP16_g54841_DN3_SP0_c.t1
OG0011431	jg16723	CP16_g54920_DN3_SP0_c.t1
OG0011432	jg16834	CP16_g55024_DN3_SP0_c.t1
OG0011433	jg16904	CP16_g55094_DN3_SP8_c.t1
OG0011434	jg17094	CP16_g55298_DN3_SP8_c.t1
OG0011435	jg17111	CP16_g55320_DN3_SP0_c.t1
OG0011436	jg17067	CP16_g55249_DN3_SP1_c.t1
OG0011437	jg17029	CP16_g55193_DN3_SP0_c.t1
OG0011438	jg16919	CP16_g55112_DN3_SP8_c.t1
OG0011439	jg31266	CP7_g45143_DN3_SP0_c.t1
OG0011440	jg31265	CP7_g45144_DN3_SP6_c.t1
OG0011441	jg32535	CP1_g40633_DN3_SP5_c.t1
OG0011442	jg32620	CP1_g38967_DN3_SP7_c.t1
OG0011444	jg32640	CP1_g39002_DN3_SP8_c.t1
OG0011445	jg32327	CP1_g41171_DN3_SP0_c.t1, CP1_g41173_DN1_SP0_c.t1
OG0011446	jg32299	CP21_g10921_DN3_SP0_c.t1
OG0011447	jg9162	CP5_g776_DN3_SP1_c.t1
OG0011448	jg32171	CP7_g44410_DN3_SP6_c.t1
OG0011449	jg32165	CP7_g44421_DN3_SP1_c.t1
OG0011450	jg32105	CP7_g44470_DN3_SP7_c.t1
OG0011451	jg32104	CP7_g44471_DN3_SP0_c.t1
OG0011452	jg32088	CP7_g44490_DN3_SP7_c.t1
OG0011453	jg32037	CP7_g44521_DN3_SP6_c.t1
OG0011454	jg32024	CP7_g44526_DN3_SP8_c.t1
OG0011455	jg32399	CP7_g44544_DN3_SP5_c.t1
OG0011456	jg31983	CP7_g44557_DN3_SP8_c.t1
OG0011457	jg7283	CP20_g4100_DN3_SP0_c.t1
OG0011458	jg7060	CP14_g23473_DN3_SP0_c.t1
OG0011459	jg7204	CP20_g3865_DN3_SP7_c.t1
OG0011460	jg7216	CP20_g3902_DN3_SP5_c.t1
OG0011461	jg7338	CP20_g4154_DN3_SP7_c.t1
OG0011463	jg7413	CP20_g4240_DN3_SP2_c.t1
OG0011464	jg7428	CP20_g4250_DN3_SP7_c.t1, CP18_g12265_DN2_SP0_c.t1
OG0011465	jg7435	CP20_g4262_DN3_SP8_c.t1
OG0011466	jg7472	CP20_g4312_DN3_SP1_c.t1
OG0011467	jg7507	CP20_g4341_DN3_SP0_c.t1
OG0011468	jg7508	CP20_g4345_DN3_SP8_c.t1
OG0011470	jg5768	CP8_g54419_DN3_SP8_c.t1
OG0011472	jg5791	CP8_g54404_DN2_SP0_c.t1
OG0011473	jg6548	CP2_g48532_DN2_SP0_c.t1
OG0011474	jg6593	CP2_g48568_DN3_SP6_c.t1
OG0011475	jg6639	CP2_g48593_DN3_SP0_c.t1
OG0011476	jg6655	CP2_g48604_DN3_SP0_c.t1
OG0011477	jg6659	CP2_g48608_DN3_SP0_c.t1
OG0011478	jg6681	CP2_g48620_DN3_SP2_c.t1
OG0011479	jg6682	CP2_g48622_DN3_SP0_c.t1
OG0011480	jg6715	CP2_g48635_DN3_SP8_c.t1
OG0011481	jg6775	CP2_g48647_DN3_SP1_c.t1
OG0011482	jg28216	CP10_g43525_DN3_SP8_c.t1
OG0011483	jg28230	CP10_g43517_DN3_SP8_c.t1
OG0011484	jg28236, jg30744	CP10_g43511_DN3_SP0_c.t1, CP12_g29871_DN3_SP3_c.t1
OG0011485	jg28253	CP12_g29860_DN3_SP0_c.t1
OG0011486	jg21774	CP8_g53009_DN3_SP8_c.t1
OG0011488	jg28277	CP12_g29841_DN3_SP8_c.t1
OG0011489	jg28278	CP12_g29840_DN3_SP4_c.t1
OG0011490	jg28289	CP12_g29830_DN3_SP7_c.t1
OG0011491	jg28314	CP12_g29813_DN3_SP0_c.t1
OG0011493	jg20227	CP4_g23915_DN3_SP7_c.t1
OG0011494	jg20224	CP4_g23920_DN3_SP0_c.t1
OG0011495	jg20214	CP4_g23926_DN3_SP0_c.t1
OG0011496	jg20188	CP4_g23950_DN3_SP4_c.t1
OG0011498	jg20163	CP4_g23971_DN3_SP8_c.t1
OG0011499	jg20159	CP4_g23975_DN3_SP8_c.t1
OG0011500	jg20151	CP4_g23982_DN3_SP8_c.t1
OG0011501	jg20148	CP4_g23985_DN2_SP0_c.t1
OG0011502	jg20141	CP6_g7565_DN3_SP0_c.t1
OG0011504	jg20105	CP4_g24023_DN3_SP0_c.t1
OG0011505	jg20083	CP4_g24042_DN3_SP8_c.t1
OG0011507	jg20062	CP4_g24063_DN2_SP0_c.t1
OG0011509	jg20014	CP4_g24107_DN3_SP0_c.t1
OG0011510	jg19987	CP4_g24133_DN3_SP8_c.t1
OG0011511	jg19984	CP1_g36480_DN2_SP1_c.t1, CP4_g24135_DN3_SP4_c.t1
OG0011512	jg19975	CP4_g24144_DN3_SP8_c.t1
OG0011513	jg19959	CP4_g24160_DN3_SP5_c.t1
OG0011514	jg19938	CP4_g24184_DN3_SP0_c.t1
OG0011515	jg19929	CP4_g24194_DN3_SP5_c.t1
OG0011516	jg19820	CP4_g24264_DN3_SP2_c.t1
OG0011517	jg19807	CP4_g24275_DN3_SP6_c.t1
OG0011519	jg19745	CP4_g24330_DN3_SP6_c.t1
OG0011520	jg19723	CP4_g24351_DN3_SP0_c.t1
OG0011521	jg19722	CP4_g24352_DN3_SP8_c.t1
OG0011522	jg19647	CP4_g24408_DN3_SP0_c.t1
OG0011523	jg19645	CP4_g24409_DN3_SP4_c.t1
OG0011524	jg19637	CP4_g24415_DN3_SP8_c.t1
OG0011525	jg19636	CP4_g24416_DN3_SP0_c.t1
OG0011526	jg19632	CP4_g24419_DN3_SP8_c.t1
OG0011527	jg19630	CP4_g24421_DN3_SP0_c.t1
OG0011528	jg19619	CP4_g24432_DN3_SP6_c.t1
OG0011529	jg19615	CP4_g24435_DN3_SP8_c.t1
OG0011530	jg28305	CP11_g32277_DN3_SP6_c.t1
OG0011531	jg19587	CP4_g24455_DN3_SP7_c.t1
OG0011532	jg19512	CP4_g24511_DN3_SP4_c.t1
OG0011533	jg19505	CP4_g24515_DN3_SP7_c.t1
OG0011534	jg19461	CP11_g32091_DN3_SP8_c.t1
OG0011535	jg19464	CP4_g24547_DN3_SP0_c.t1
OG0011536	jg19465	CP4_g24546_DN3_SP6_c.t1
OG0011537	jg19477	CP4_g24540_DN3_SP8_c.t1
OG0011538	jg19448	CP4_g24557_DN3_SP6_c.t1
OG0011539	jg19443	CP4_g24560_DN3_SP0_c.t1
OG0011540	jg19440	CP4_g24563_DN3_SP8_c.t1
OG0011541	jg19439	CP4_g24567_DN3_SP8_c.t1
OG0011542	jg19434	CP4_g24572_DN3_SP8_c.t1
OG0011543	jg19425	CP4_g24580_DN3_SP0_c.t1
OG0011544	jg20304	CP13_g19756_DN3_SP7_c.t1
OG0011545	jg20305, jg20306	CP13_g19757_DN3_SP0_c.t1
OG0011546	jg20307	CP13_g19758_DN3_SP8_c.t1
OG0011547	jg20308	CP13_g19759_DN2_SP0_c.t1
OG0011548	jg20348	CP13_g19783_DN3_SP0_c.t1
OG0011549	jg23978	CP10_g42174_DN3_SP0_c.t1
OG0011550	jg23989	CP10_g42184_DN3_SP0_c.t1
OG0011551	jg23990	CP10_g42185_DN3_SP8_c.t1
OG0011553	jg24021	CP10_g42209_DN3_SP0_c.t1
OG0011554	jg24032	CP10_g42224_DN3_SP8_c.t1
OG0011556	jg24144	CP1_g38729_DN2_SP0_c.t1, CP10_g42307_DN3_SP0_c.t1
OG0011557	jg24153	CP10_g42315_DN2_SP0_c.t1
OG0011558	jg24208	CP10_g42354_DN3_SP8_c.t1
OG0011559	jg24213	CP10_g42359_DN3_SP3_c.t1
OG0011560	jg24224	CP10_g42368_DN3_SP8_c.t1
OG0011561	jg24233	CP10_g42375_DN3_SP8_c.t1
OG0011562	jg24264	CP10_g42401_DN3_SP3_c.t1
OG0011563	jg24284	CP10_g42414_DN3_SP0_c.t1
OG0011564	jg24301	CP10_g42417_DN3_SP8_c.t1
OG0011565	jg24308	CP10_g42420_DN3_SP8_c.t1
OG0011566	jg24321	CP10_g42435_DN3_SP5_c.t1
OG0011567	jg24351	CP1_g38290_DN2_SP0_c.t1, CP10_g42455_DN3_SP3_c.t1
OG0011568	jg24354	CP10_g42458_DN3_SP8_c.t1
OG0011569	jg24370	CP10_g42469_DN3_SP7_c.t1
OG0011570	jg24415	CP10_g42505_DN3_SP3_c.t1
OG0011571	jg24417	CP10_g42507_DN3_SP2_c.t1
OG0011572	jg24442	CP10_g42529_DN2_SP0_c.t1
OG0011573	jg24472	CP10_g42550_DN3_SP5_c.t1
OG0011575	jg24487	CP10_g42560_DN3_SP0_c.t1
OG0011576	jg2526	CP9_g28536_DN3_SP0_c.t1, CP9_g28544_DN2_SP0_c.t1
OG0011577	jg24509	CP10_g42580_DN3_SP6_c.t1
OG0011578	jg24540	CP10_g42611_DN3_SP2_c.t1
OG0011579	jg24571	CP10_g42638_DN3_SP8_c.t1
OG0011580	jg24595	CP10_g42656_DN3_SP5_c.t1
OG0011581	jg24630	CP10_g42688_DN3_SP8_c.t1
OG0011582	jg24638	CP10_g42694_DN3_SP1_c.t1
OG0011583	jg24640	CP10_g42696_DN3_SP0_c.t1
OG0011584	jg24648	CP10_g42704_DN3_SP0_c.t1
OG0011585	jg24673	CP10_g42729_DN3_SP8_c.t1
OG0011586	jg24757	CP10_g42810_DN3_SP1_c.t1
OG0011587	jg24766	CP10_g42817_DN3_SP6_c.t1
OG0011588	jg24789	CP10_g42837_DN3_SP8_c.t1
OG0011589	jg24791	CP10_g42839_DN3_SP1_c.t1
OG0011590	jg24811	CP10_g42861_DN3_SP7_c.t1
OG0011592	jg24856	CP10_g42898_DN3_SP7_c.t1
OG0011593	jg24870	CP10_g42906_DN3_SP3_c.t1
OG0011594	jg24873	CP10_g42909_DN3_SP8_c.t1
OG0011595	jg24893	CP10_g42928_DN3_SP0_c.t1
OG0011597	jg24915	CP10_g42955_DN3_SP3_c.t1
OG0011598	jg24921	CP10_g42959_DN3_SP1_c.t1
OG0011599	jg24951	CP10_g42977_DN3_SP6_c.t1
OG0011601	jg24965	CP10_g42990_DN3_SP6_c.t1
OG0011602	jg24981	CP10_g43005_DN3_SP0_c.t1
OG0011603	jg25005	CP10_g43030_DN3_SP0_c.t1
OG0011604	jg25013	CP10_g43038_DN3_SP1_c.t1
OG0011605	jg25043	CP10_g43064_DN3_SP8_c.t1
OG0011606	jg25060	CP10_g43079_DN3_SP0_c.t1
OG0011608	jg25104	CP10_g43112_DN3_SP0_c.t1
OG0011609	jg25118	CP10_g43129_DN3_SP8_c.t1
OG0011610	jg25142	CP10_g43150_DN3_SP8_c.t1
OG0011611	jg25144	CP10_g43153_DN3_SP0_c.t1
OG0011612	jg25149	CP10_g43159_DN3_SP3_c.t1
OG0011613	jg25164	CP10_g43174_DN3_SP8_c.t1
OG0011614	jg25173	CP10_g43180_DN3_SP2_c.t1
OG0011615	jg25178	CP10_g43185_DN3_SP3_c.t1
OG0011616	jg25194	CP10_g43199_DN3_SP5_c.t1
OG0011617	jg25203	CP10_g43204_DN3_SP7_c.t1
OG0011618	jg25216	CP10_g43218_DN3_SP0_c.t1
OG0011619	jg25228	CP10_g43230_DN3_SP5_c.t1
OG0011620	jg25252	CP10_g43249_DN3_SP1_c.t1
OG0011621	jg25284	CP10_g43271_DN3_SP0_c.t1
OG0011622	jg25288	CP10_g43275_DN1_SP0_c.t1
OG0011623	jg25296	CP10_g43281_DN3_SP6_c.t1
OG0011624	jg25298	CP10_g43283_DN3_SP0_c.t1
OG0011625	jg25379	CP10_g43345_DN3_SP8_c.t1
OG0011626	jg2631	CP9_g28631_DN3_SP0_c.t1
OG0011627	jg25407	CP10_g43369_DN3_SP1_c.t1
OG0011628	jg25426	CP10_g43386_DN1_SP0_c.t1
OG0011629	jg25440	CP10_g43403_DN3_SP0_c.t1
OG0011630	jg25448	CP10_g43411_DN3_SP3_c.t1
OG0011632	jg25489	CP10_g43440_DN3_SP8_c.t1
OG0011633	jg25508	CP10_g43458_DN3_SP6_c.t1
OG0011634	jg25518	CP10_g43464_DN3_SP0_c.t1
OG0011635	jg25528	CP10_g43473_DN3_SP0_c.t1
OG0011636	jg25542	CP10_g43485_DN3_SP5_c.t1
OG0011637	jg25564	CP10_g43500_DN2_SP8_c.t1
OG0011639	jg25622	CP12_g29923_DN3_SP2_c.t1
OG0011640	jg25624	CP12_g29925_DN3_SP5_c.t1
OG0011641	jg25630	CP12_g29931_DN3_SP0_c.t1
OG0011642	jg25651	CP12_g29958_DN2_SP0_c.t1
OG0011644	jg25687	CP12_g29989_DN3_SP8_c.t1
OG0011645	jg25761	CP12_g30028_DN3_SP3_c.t1
OG0011646	jg25767, jg15560	CP12_g30033_DN2_SP0_c.t1
OG0011647	jg25871	CP12_g30099_DN3_SP8_c.t1
OG0011648	jg25914	CP12_g30129_DN3_SP8_c.t1
OG0011649	jg25940	CP12_g30154_DN3_SP8_c.t1
OG0011650	jg25945	CP12_g30158_DN3_SP0_c.t1
OG0011651	jg25949	CP12_g30164_DN3_SP3_c.t1
OG0011652	jg25963	CP12_g30172_DN3_SP0_c.t1
OG0011653	jg25970	CP12_g30175_DN3_SP7_c.t1
OG0011654	jg25984	CP12_g30189_DN3_SP6_c.t1
OG0011655	jg25994	CP12_g30200_DN3_SP8_c.t1
OG0011656	jg26005	CP12_g30209_DN3_SP3_c.t1
OG0011657	jg12473	CP5_g1570_DN1_SP0_c.t1
OG0011658	jg12929	CP13_g19677_DN3_SP0_c.t1
OG0011659	jg26031	CP12_g30232_DN3_SP0_c.t1
OG0011660	jg26032	CP12_g30233_DN3_SP7_c.t1
OG0011661	jg26055	CP9_g29597_DN3_SP0_c.t1
OG0011662	jg26080	CP12_g30284_DN3_SP8_c.t1
OG0011663	jg26091	CP12_g30293_DN3_SP6_c.t1
OG0011664	jg26116	CP12_g30314_DN3_SP8_c.t1
OG0011666	jg26188	CP12_g30385_DN3_SP8_c.t1
OG0011667	jg26194	CP12_g30392_DN3_SP0_c.t1
OG0011668	jg26292	CP12_g30464_DN3_SP0_c.t1
OG0011669	jg26304	CP12_g30471_DN3_SP8_c.t1
OG0011670	jg26312	CP12_g30479_DN3_SP7_c.t1
OG0011671	jg21995	CP8_g53237_DN3_SP0_c.t1
OG0011672	jg12540	CP5_g1505_DN3_SP0_c.t1
OG0011673	jg12538	CP5_g1507_DN3_SP0_c.t1
OG0011674	jg12518	CP5_g1529_DN3_SP5_c.t1
OG0011675	jg12507	CP5_g1534_DN3_SP4_c.t1
OG0011676	jg12505	CP5_g1536_DN3_SP8_c.t1
OG0011677	jg12433	CP5_g1593_DN3_SP3_c.t1
OG0011678	jg12425	CP5_g1597_DN3_SP1_c.t1
OG0011679	jg12416	CP5_g1610_DN3_SP1_c.t1
OG0011680	jg12405	CP5_g1622_DN3_SP8_c.t1
OG0011681	jg12384	CP5_g1634_DN3_SP1_c.t1
OG0011682	jg12247	CP5_g1725_DN3_SP8_c.t1
OG0011683	jg12169	CP5_g1812_DN3_SP8_c.t1
OG0011684	jg12113	CP5_g1844_DN3_SP0_c.t1
OG0011685	jg12099	CP5_g1856_DN3_SP0_c.t1
OG0011686	jg21280	CP2_g48826_DN2_SP0_c.t1
OG0011687	jg26637	CP12_g30751_DN3_SP0_c.t1
OG0011688	jg26609	CP12_g30725_DN3_SP6_c.t1
OG0011689	jg26605	CP12_g30723_DN3_SP3_c.t1
OG0011690	jg26570	CP12_g30679_DN3_SP2_c.t1
OG0011691	jg26565	CP12_g30675_DN3_SP4_c.t1
OG0011693	jg26552	CP12_g30669_DN3_SP1_c.t1
OG0011694	jg26545	CP12_g30661_DN3_SP0_c.t1
OG0011696	jg15532	CP12_g30653_DN3_SP6_c.t1
OG0011697	jg26428	CP12_g30569_DN3_SP0_c.t1
OG0011698	jg26480	CP12_g30616_DN3_SP3_c.t1
OG0011699	jg2089	CP9_g28180_DN3_SP6_c.t1
OG0011700	jg26455	CP12_g30598_DN3_SP8_c.t1
OG0011701	jg26442	CP11_g31917_DN3_SP6_c.t1
OG0011702	jg26385	CP12_g30545_DN3_SP0_c.t1
OG0011703	jg26364	CP12_g30529_DN3_SP6_c.t1
OG0011705	jg31162	CP7_g45239_DN3_SP0_c.t1
OG0011706	jg9373	CP5_g962_DN3_SP5_c.t1
OG0011707	jg9386	CP5_g977_DN1_SP0_c.t1
OG0011708	jg9396	CP5_g990_DN3_SP0_c.t1
OG0011710	jg2114	CP9_g28195_DN3_SP6_c.t1
OG0011711	jg2100, jg2099	CP9_g28190_DN3_SP8_c.t1
OG0011712	jg2027	CP9_g28125_DN3_SP8_c.t1
OG0011713	jg2033	CP9_g28126_DN3_SP8_c.t1
OG0011714	jg1751	CP64_g21087_DN3_SP8_c.t1
OG0011715	jg1899	CP9_g27754_DN3_SP8_c.t1
OG0011716	jg1544	CP28_g33933_DN3_SP8_c.t1
OG0011717	jg1523	CP2_g50509_DN3_SP2_c.t1
OG0011718	jg1498	CP2_g50301_DN1_SP4_c.t1
OG0011719	jg1476	CP2_g50240_DN3_SP0_c.t1
OG0011720	jg1464	CP2_g50075_DN3_SP1_c.t1
OG0011721	jg5752	CP8_g54438_DN3_SP8_c.t1
OG0011722	jg5716	CP8_g54471_DN2_SP6_c.t1
OG0011724	jg5688	CP8_g54495_DN3_SP0_c.t1
OG0011725	jg5674	CP8_g54504_DN3_SP1_c.t1
OG0011726	jg6791	CP2_g48653_DN3_SP5_c.t1
OG0011727	jg6875	CP2_g48671_DN3_SP8_c.t1
OG0011729	jg21425	CP2_g48764_DN3_SP8_c.t1
OG0011730	jg15156	CP3_g14124_DN3_SP0_c.t1
OG0011731	jg15150	CP3_g14129_DN3_SP8_c.t1
OG0011733	jg15123	CP3_g14156_DN3_SP1_c.t1
OG0011734	jg15117	CP3_g14162_DN3_SP8_c.t1
OG0011735	jg15115	CP3_g14164_DN2_SP0_c.t1
OG0011737	jg15100	CP3_g14173_DN3_SP0_c.t1
OG0011738	jg15092	CP3_g14182_DN3_SP4_c.t1
OG0011739	jg12844	CP19_g17832_DN3_SP5_c.t1
OG0011740	jg15055	CP3_g14199_DN3_SP1_c.t1
OG0011741	jg15045	CP3_g14212_DN3_SP1_c.t1
OG0011742	jg15037	CP3_g14217_DN3_SP2_c.t1
OG0011743	jg15036	CP3_g14218_DN3_SP0_c.t1
OG0011744	jg28399	CP1_g36398_DN1_SP0_c.t1, CP1_g36397_DN2_SP0_c.t1
OG0011745	jg28404	CP1_g36403_DN3_SP8_c.t1
OG0011746	jg28430	CP1_g36424_DN3_SP0_c.t1
OG0011747	jg28442	CP1_g36437_DN3_SP7_c.t1
OG0011748	jg28457	CP1_g36453_DN3_SP3_c.t1
OG0011749	jg28470	CP1_g36467_DN3_SP8_c.t1
OG0011750	jg28472	CP1_g36468_DN2_SP4_c.t1
OG0011751	jg28474	CP5_g2036_DN2_SP0_c.t1, CP1_g36470_DN3_SP2_c.t1, CP5_g2032_DN3_SP0_c.t1
OG0011752	jg28478	CP1_g36472_DN3_SP8_c.t1
OG0011754	jg28495	CP1_g36485_DN3_SP8_c.t1
OG0011755	jg28499	CP1_g36488_DN3_SP4_c.t1
OG0011756	jg28501	CP1_g36490_DN1_SP0_c.t1
OG0011757	jg28507	CP1_g36497_DN2_SP7_c.t1
OG0011758	jg28525	CP1_g36516_DN3_SP0_c.t1
OG0011759	jg28551	CP1_g36818_DN1_SP0_c.t1
OG0011760	jg28555	CP1_g36814_DN3_SP1_c.t1
OG0011761	jg28574	CP1_g36804_DN3_SP8_c.t1
OG0011762	jg28576	CP1_g36802_DN3_SP0_c.t1
OG0011763	jg28584	CP11_g32094_DN2_SP0_c.t1
OG0011764	jg28610	CP1_g36773_DN3_SP0_c.t1
OG0011765	jg28614	CP1_g36768_DN3_SP6_c.t1
OG0011767	jg28674	CP1_g36714_DN3_SP8_c.t1
OG0011768	jg28693	CP1_g36699_DN3_SP7_c.t1
OG0011770	jg28746	CP1_g36650_DN3_SP0_c.t1
OG0011771	jg28752	CP1_g36642_DN3_SP0_c.t1
OG0011772	jg28760	CP1_g36636_DN3_SP2_c.t1
OG0011773	jg28762	CP1_g36634_DN3_SP8_c.t1
OG0011775	jg28791	CP1_g36606_DN3_SP8_c.t1
OG0011776	jg28804	CP1_g36594_DN3_SP8_c.t1
OG0011777	jg28806	CP1_g36592_DN3_SP8_c.t1
OG0011778	jg28814	CP1_g36587_DN3_SP8_c.t1
OG0011779	jg28881	CP1_g36834_DN3_SP0_c.t1
OG0011781	jg28900	CP1_g36852_DN3_SP0_c.t1
OG0011783	jg28928	CP1_g36873_DN3_SP7_c.t1
OG0011784	jg28941	CP1_g36886_DN3_SP8_c.t1
OG0011785	jg28978	CP1_g36916_DN2_SP1_c.t1
OG0011787	jg28996	CP1_g36931_DN3_SP2_c.t1
OG0011788	jg29009	CP1_g36944_DN3_SP8_c.t1
OG0011789	jg29035, jg29054	CP1_g36986_DN3_SP8_c.t1
OG0011790	jg29064	CP1_g36997_DN2_SP0_c.t1
OG0011791	jg10035	CP19_g18211_DN2_SP6_c.t1
OG0011792	jg29076	CP1_g37006_DN3_SP8_c.t1
OG0011794	jg29131	CP1_g37055_DN3_SP2_c.t1
OG0011795	jg29156	CP1_g37073_DN2_SP5_c.t1
OG0011796	jg26846	CP12_g30882_DN3_SP3_c.t1
OG0011797	jg29174	CP1_g37091_DN3_SP7_c.t1
OG0011798	jg29212	CP1_g37131_DN3_SP8_c.t1
OG0011799	jg29218	CP1_g37136_DN3_SP2_c.t1
OG0011800	jg29231	CP1_g37151_DN3_SP0_c.t1
OG0011802	jg29236	CP1_g37157_DN3_SP8_c.t1
OG0011803	jg29242	CP1_g37163_DN3_SP5_c.t1
OG0011804	jg29245	CP1_g37166_DN3_SP7_c.t1
OG0011805	jg29255	CP1_g37175_DN3_SP4_c.t1
OG0011806	jg29271	CP1_g37191_DN3_SP8_c.t1
OG0011807	jg29367	CP1_g37278_DN3_SP8_c.t1
OG0011808	jg29282	CP1_g37201_DN1_SP0_c.t1
OG0011809	jg29311	CP1_g37227_DN3_SP3_c.t1
OG0011811	jg29322	CP1_g37237_DN3_SP8_c.t1
OG0011812	jg29345	CP1_g37256_DN2_SP6_c.t1
OG0011813	jg29363	CP1_g37273_DN3_SP1_c.t1
OG0011814	jg29382	CP1_g37291_DN3_SP3_c.t1
OG0011815	jg29444	CP1_g37343_DN3_SP2_c.t1
OG0011816	jg9073, jg9744	CP5_g1303_DN3_SP6_c.t1
OG0011817	jg29475	CP1_g37371_DN3_SP2_c.t1
OG0011818	jg29500	CP1_g37389_DN3_SP8_c.t1
OG0011820	jg29511	CP1_g37399_DN3_SP8_c.t1
OG0011821	jg29556	CP1_g37424_DN3_SP0_c.t1
OG0011822	jg29577, jg29583	CP1_g37444_DN3_SP1_c.t1
