Orthogroup	Arabidopsis_arenosa	Brassica_rapa
OG0009370	jg27359	XP_009136200.1, XP_009112253.1
OG0009371	jg27443	XP_009112235.1
OG0009372	jg27576	XP_009119408.1
OG0009373	jg27602	XP_033142776.1, XP_009119400.1
OG0009374	jg27606	XP_033134147.1, XP_033131601.1
OG0009375	jg27668	XP_009136296.2, XP_009121224.1
OG0009376	jg27770	XP_018509776.2, XP_009121184.1
OG0009377	jg16303	XP_009116906.2
OG0009378	jg27845	XP_009112418.2, XP_009121148.1
OG0009379	jg27849	XP_009112419.1, XP_009121144.1
OG0009380	jg10074	XP_009137688.1
OG0009381	jg10078	XP_009137645.2, XP_033144435.1
OG0009382	jg10100	XP_009137489.1
OG0009383	jg10096	XP_009137509.1
OG0009384	jg10224	XP_009137307.1, XP_033144264.1
OG0009385	jg10227	XP_009108596.1, XP_009136577.1
OG0009386	jg10254	XP_009137276.1, XP_009136109.1
OG0009387	jg10270	XP_009137271.1, XP_009136028.1, XP_009108573.1
OG0009388	jg10299	XP_009137253.1, XP_009135796.1
OG0009389	jg10327	XP_009108553.1, XP_009135627.1
OG0009390	jg12836	XP_009125206.1, XP_009140129.1
OG0009391	jg10356	XP_033142759.1
OG0009392	jg12818	XP_009140117.1
OG0009393	jg10567	XP_033129703.1
OG0009394	jg10549	XP_009108463.1, XP_009133555.1
OG0009395	jg10541	XP_009133602.1
OG0009396	jg10527, jg10520, jg10515	XP_009133798.1
OG0009397	jg10514, jg10526	XP_009133787.1
OG0009400	jg30220	XP_009149134.1
OG0009401	jg10463	XP_009134355.2, XP_009108518.1
OG0009402	jg10448	XP_009108505.1
OG0009403	jg10433	XP_033137313.1
OG0009404	jg13136	XP_009152199.1, XP_009129094.3
OG0009405	jg10409	XP_033133203.1
OG0009406	jg28299	XP_009117470.1
OG0009407	jg21190	XP_009151985.1
OG0009408	jg11020	XP_009146096.1
OG0009409	jg10999	XP_009145912.1, XP_018512635.1
OG0009410	jg10983	XP_009136786.2
OG0009411	jg10963	XP_018511200.1
OG0009412	jg10955	XP_009136802.1, XP_009145637.3
OG0009413	jg10950, jg28045	XP_009145579.1
OG0009414	jg10916	XP_009136819.1, XP_009145241.1
OG0009415	jg10911	XP_009145213.1
OG0009416	jg23915	XP_009124819.1, XP_009134588.1
OG0009417	jg23928	XP_009134596.1, XP_009124043.2
OG0009418	jg23930	XP_009134597.1, XP_009147448.1
OG0009419	jg23948	XP_009147436.2
OG0009421	jg23722	XP_009112324.1, XP_009103498.1
OG0009422	jg23747	XP_009112305.2, XP_009103526.2
OG0009423	jg23748	XP_009112304.2, XP_009103527.2
OG0009424	jg23749, jg14588	XP_009103528.2, XP_009112302.1
OG0009425	jg23751	XP_009103532.2, XP_009112301.1
OG0009426	jg23774	XP_009112284.1, XP_009103544.1
OG0009427	jg23778	XP_033131240.1, XP_009130572.1
OG0009428	jg16415	XP_009116992.1, XP_009138650.1
OG0009429	jg16412, jg16396, jg16404	XP_033136331.1
OG0009430	jg16382	XP_033146721.1, XP_009116977.1
OG0009431	jg16367	XP_009104405.2, XP_009116967.2, XP_009138698.3
OG0009432	jg16361	XP_009116961.2, XP_009138704.1
OG0009433	jg16312	XP_009104385.1, NP_001298109.1
OG0009434	jg16310	XP_009116908.1
OG0009435	jg16298	XP_009104379.1
OG0009436	jg16259	XP_009116865.1, XP_009104357.1
OG0009437	jg16256	XP_009138743.1, XP_033134746.1
OG0009438	jg24445	XP_033147541.1
OG0009439	jg16249	XP_009138746.1, XP_009116848.2
OG0009440	jg16247	XP_009138752.1, XP_009116845.1
OG0009441	jg16223	XP_033136366.1
OG0009442	jg32489	XP_009116797.1
OG0009443	jg18514	XP_033147654.1
OG0009444	jg16172	XP_009138788.1
OG0009445	jg16164	XP_018513920.2, XP_009116771.1
OG0009446	jg16154	XP_009138794.1
OG0009447	jg16125	XP_009116746.1
OG0009448	jg16117	XP_009138826.1, XP_009116737.1
OG0009449	jg16112	XP_009116733.1, XP_009104270.1
OG0009450	jg16111	XP_009104269.1, XP_009116732.1
OG0009451	jg16106	XP_009116729.1
OG0009452	jg16103	XP_009116728.1, XP_033131434.1
OG0009453	jg16047	XP_009116671.1, XP_009138889.1
OG0009454	jg15994	XP_009138912.1, XP_009116613.2
OG0009455	jg15992	XP_009104205.1, XP_009116607.1
OG0009456	jg15979	XP_009138918.1, XP_009116593.1, XP_009104200.1
OG0009457	jg15974	XP_009104199.2, XP_009116591.2
OG0009458	jg15968	XP_033130962.1
OG0009459	jg15927	XP_009116569.1
OG0009460	jg15907	XP_009116563.1, XP_009104173.1
OG0009461	jg15899	XP_009104168.1, XP_009116553.1
OG0009462	jg15891	XP_009116541.1, XP_033130615.1
OG0009463	jg15881	XP_009138957.2, XP_009104149.1
OG0009464	jg15871	XP_009104144.1
OG0009465	jg15839	XP_009138972.2, XP_009116510.2
OG0009466	jg15834	XP_009116505.1, XP_009104116.1
OG0009467	jg15819	XP_033145591.1, XP_033136051.1
OG0009468	jg15806	XP_009116484.1
OG0009469	jg15719, jg15661	XP_009116422.1
OG0009470	jg15670, jg23926	XP_009116420.2
OG0009471	jg15678	XP_009116411.1, XP_009139047.2
OG0009472	jg15690	XP_009116397.1, XP_009104032.1
OG0009474	jg15623	XP_009116351.1
OG0009475	jg15599	XP_009103995.1, XP_009116326.1
OG0009476	jg15565	XP_009139128.1, XP_009116291.1
OG0009477	jg15540	XP_009139132.1
OG0009478	jg15495	XP_009105530.2, XP_033146520.1
OG0009479	jg15481	XP_033146564.1, XP_033135023.1
OG0009480	jg15475	XP_009139172.3, XP_009116230.1
OG0009482	jg15463	XP_009116222.1, XP_009139190.1
OG0009483	jg15432	XP_009103945.1, XP_009116191.2
OG0009484	jg15429	XP_009116188.1, XP_009103942.1
OG0009485	jg15409	XP_018509568.1
OG0009486	jg15407	XP_033146514.1, XP_009116147.2
OG0009487	jg15403	XP_009103928.1, XP_009116145.1
OG0009489	jg15372	XP_009139242.1, XP_009103914.1
OG0009491	jg15362	XP_009116109.1
OG0009492	jg15357	XP_033130943.1, XP_033136309.1
OG0009493	jg15355	XP_009116103.1, XP_009139261.1
OG0009494	jg15350	XP_009116098.1, XP_009103903.1
OG0009495	jg30634, jg24040	XP_033131043.1
OG0009496	jg15341	XP_009139266.2, XP_009116090.1
OG0009497	jg15321	XP_009103882.1, XP_009139285.1
OG0009498	jg15281	XP_009139408.1, XP_009103864.1
OG0009499	jg15253	XP_009125254.1
OG0009500	jg15251	XP_009116013.1, XP_009125253.1
OG0009501	jg15250	XP_009125251.1, XP_009116012.1
OG0009502	jg15246	XP_033137001.1, XP_009116008.1, XP_009139428.1
OG0009503	jg15210	XP_009125235.2, XP_009148745.1
OG0009504	jg15209	XP_009115983.1
OG0009505	jg15179	XP_009115955.1
OG0009506	jg22142	XP_009119919.1
OG0009507	jg22126	XP_009127147.1
OG0009508	jg22080	XP_009127153.1, XP_009119907.1
OG0009509	jg22079	XP_009119906.1, XP_009127155.1
OG0009510	jg22068	XP_009127164.1, XP_009119893.1
OG0009511	jg22066	XP_009132473.2
OG0009512	jg22056	XP_009119879.1, XP_009132481.1
OG0009513	jg22054	XP_009119876.1
OG0009514	jg11055	XP_009146503.2, XP_009136740.1
OG0009515	jg26767	XP_009137044.1, XP_009136074.1
OG0009516	jg26779	XP_009136077.2, XP_009102493.1
OG0009517	jg26857, jg26856	XP_009136105.1
OG0009518	jg27102	XP_009102357.1
OG0009519	jg26726	XP_009102529.1, XP_009135884.1
OG0009520	jg27105, jg26737	XP_009102520.1
OG0009521	jg2140	XP_009105218.2
OG0009523	jg2258	XP_009105275.1, XP_009105126.1
OG0009526	jg2293	XP_009105112.1, XP_009127563.1
OG0009527	jg2310	XP_009105309.1, XP_009105103.1
OG0009528	jg2376	XP_009105345.1
OG0009529	jg2374	XP_009105347.1
OG0009530	jg2358	XP_009127599.1, XP_009105359.1
OG0009531	jg2356	XP_009105062.1, XP_009105360.1
OG0009532	jg2381	XP_009105053.1, XP_033131931.1
OG0009533	jg2385	XP_009127615.1, XP_009105370.1
OG0009534	jg2408	XP_009105388.1, XP_009127632.1
OG0009535	jg12037	XP_009106816.1
OG0009536	jg12044	XP_009124235.1
OG0009537	jg21458	XP_009129746.1, XP_033129660.1
OG0009538	jg28073, jg27940	XP_009102290.1
OG0009539	jg27961	XP_033134323.1, XP_033131414.1
OG0009540	jg28038	XP_009114701.1, XP_009112553.1
OG0009541	jg28084	XP_009112572.2
OG0009542	jg28142	XP_009124319.1, XP_009117534.1
OG0009543	jg28143	XP_009112616.1, XP_009117533.2
OG0009544	jg28164	XP_009112622.1
OG0009545	jg19398	XP_018513345.2, XP_009141973.1
OG0009546	jg19375	XP_009141958.1, XP_009142718.1
OG0009547	jg19352	XP_009142709.1, XP_009141945.2
OG0009548	jg19344	XP_009141936.2
OG0009549	jg19339	XP_009133452.1, XP_033146465.1
OG0009550	jg19330	XP_009133445.2
OG0009551	jg19313	XP_009141910.2
OG0009552	jg19312	XP_009133438.1, XP_009141909.2
OG0009553	jg19293	XP_009141888.2, XP_009143220.1
OG0009554	jg19284	XP_009141885.1, XP_009143222.1
OG0009555	jg19272	XP_033144989.1, XP_033146932.1
OG0009556	jg19250	XP_009141865.1
OG0009557	jg19247	XP_009133409.1, XP_009141863.1
OG0009558	jg19218	XP_009141846.1, XP_009143277.1
OG0009559	jg19213	XP_009133389.1
OG0009560	jg19210	XP_009141840.1
OG0009561	jg19209	XP_009141838.1, XP_009133386.1
OG0009562	jg19191	XP_009141828.1, XP_009143294.1
OG0009563	jg14034	XP_009149872.1
OG0009564	jg19174	XP_009143306.1, XP_009141815.1
OG0009565	jg19170	XP_009143308.1
OG0009566	jg19162	XP_009143319.1
OG0009567	jg19132	XP_009143335.2, XP_009133349.1
OG0009568	jg19097	XP_009141789.1, XP_009143338.1
OG0009569	jg19071	XP_009133309.1, XP_009143352.1
OG0009570	jg19063	XP_033148152.1, XP_009133294.1
OG0009571	jg19062	XP_009133295.1
OG0009572	jg19057	XP_009141758.1
OG0009573	jg19055	XP_009133288.1, XP_009141756.1
OG0009574	jg19053	XP_009133287.1
OG0009575	jg19045	XP_009143371.1, XP_009133271.1
OG0009576	jg19044	XP_009143372.1, XP_009133272.1
OG0009577	jg19034	XP_033143681.1, XP_009143382.2
OG0009578	jg19032	XP_009141742.1, XP_009133261.1
OG0009579	jg19009	XP_009133247.1, XP_009141734.1
OG0009580	jg18996	XP_009133241.1
OG0009581	jg18979	XP_009143424.1, XP_009141721.1
OG0009582	jg18972	XP_009133228.1, XP_009143428.1
OG0009583	jg18964	XP_009133223.1, XP_009141712.1
OG0009584	jg12927	XP_009101352.1
OG0009585	jg18950	XP_009133212.1, XP_009143446.1
OG0009586	jg18941	XP_033146948.1, XP_009135902.1
OG0009587	jg18895	XP_033145878.1, XP_009143499.1
OG0009588	jg18890	XP_009143501.1
OG0009589	jg18885	XP_009141650.1, XP_033148456.1
OG0009590	jg13019	XP_009101282.1, XP_009114211.2
OG0009591	jg18882	XP_009143506.1, XP_009141648.1
OG0009592	jg7211	XP_009134115.1
OG0009593	jg18874	XP_009141641.1, XP_009133137.1
OG0009594	jg18859	XP_009133118.1, XP_009141629.1
OG0009595	jg18850	XP_009133111.1, XP_033148157.1
OG0009596	jg18835	XP_009143545.1, XP_009133104.1
OG0009597	jg18833	XP_009133103.1, XP_009141619.1
OG0009598	jg7657	XP_009114616.1
OG0009599	jg7661	XP_009144499.1, XP_009114613.1
OG0009600	jg7689	XP_009134287.1, XP_009114581.1
OG0009601	jg7696	XP_009114576.1, XP_009134298.1
OG0009602	jg7713	XP_009114555.1
OG0009603	jg12938	XP_009129231.1
OG0009604	jg7740	XP_009114540.1
OG0009605	jg7608	XP_009114638.2
OG0009606	jg7639	XP_009144490.1, XP_009146021.1
OG0009607	jg7642	XP_009144492.1, XP_009114623.3
OG0009608	jg7645	XP_009144495.1, XP_009134269.1
OG0009609	jg16534	XP_009140260.1, XP_009117429.1
OG0009610	jg16543	XP_018514038.1, XP_009117419.2
OG0009611	jg16573	XP_009134004.1
OG0009613	jg16604	XP_018509775.1, XP_009140310.1
OG0009614	jg16605	NP_001288993.1, XP_009117362.1
OG0009615	jg16806	XP_009117279.1, XP_009140464.1
OG0009616	jg16846	XP_009117264.1, XP_009140501.1
OG0009617	jg16839	XP_009140493.1
OG0009618	jg21415, jg16908	XP_033145346.1
OG0009619	jg17087	XP_009140635.1, XP_009117069.1
OG0009620	jg17051	XP_009140621.1
OG0009621	jg17349	XP_009117012.1, XP_009133939.1
OG0009622	jg17328	XP_009117016.1
OG0009623	jg17314	XP_009117024.1, XP_009140736.1
OG0009624	jg17363	XP_009117005.1, XP_009140748.1
OG0009625	jg10014	XP_009138315.1
OG0009626	jg32570	XP_009145061.1, XP_018511324.2
OG0009627	jg17168	XP_009139777.1
OG0009628	jg32388	XP_033146673.1
OG0009629	jg32284	XP_009123839.1, XP_009143761.2
OG0009630	jg32217	XP_009114714.2, XP_009145133.1
OG0009631	jg32164	XP_018514286.1, XP_009107920.1
OG0009632	jg32161	XP_009114723.1, XP_009145140.1
OG0009633	jg32115	XP_009124409.3, XP_009121278.3
OG0009634	jg32042	XP_009145171.1
OG0009635	jg32402, jg32408	XP_009151476.1
OG0009636	jg7291	XP_009113551.1
OG0009637	jg7287	XP_009134162.1
OG0009638	jg7101, jg7138	XP_009113489.1
OG0009639	jg7160, jg7077	XP_009113485.1
OG0009640	jg7382	XP_009128717.1, XP_009113610.1
OG0009641	jg7412	XP_009113619.1, XP_009134197.1
OG0009642	jg7416	XP_009134202.1
OG0009643	jg7424	XP_009108259.1
OG0009644	jg7430	XP_009134207.1, XP_009108223.1
OG0009645	jg7578	XP_009102716.2, XP_009128653.1
OG0009646	jg5785	XP_009126314.3, XP_009120904.1
OG0009647	jg5788	XP_009126315.1, XP_009120903.1
OG0009648	jg6539	XP_009129922.1
OG0009649	jg6542	XP_009129923.1, XP_009111699.1
OG0009650	jg6547	XP_009129928.1, XP_009151141.1
OG0009651	jg6557	XP_009111712.1, XP_009151150.1
OG0009652	jg6574	XP_009151158.1
OG0009653	jg6589	XP_009151168.1
OG0009654	jg6604	XP_009111737.1, XP_009151172.2
OG0009655	jg13184	XP_009105179.1, XP_009124103.1
OG0009656	jg6621	XP_009129879.1, XP_009151186.1
OG0009657	jg6643	XP_009129869.2, XP_009151195.2
OG0009658	jg6656	XP_009129861.2, XP_009111757.1
OG0009659	jg6657	XP_009151205.1, XP_009129863.1
OG0009660	jg6774	XP_009151245.2, XP_009129841.1
OG0009661	jg28214	XP_033130574.1
OG0009662	jg28219	XP_009117508.1, XP_009112640.1
OG0009663	jg28228	XP_033130578.1
OG0009664	jg28246	XP_009112656.1, XP_009102044.1
OG0009665	jg28252	XP_009117494.1, XP_009112663.1
OG0009666	jg28267	XP_009102026.1, XP_009117489.1
OG0009667	jg28307	XP_033131217.1
OG0009669	jg14403	XP_009149983.1
OG0009670	jg14402	XP_033128541.1
OG0009671	jg20220	XP_009142485.1, XP_009118144.2
OG0009672	jg20217	XP_009103393.1
OG0009673	jg20213, jg9022	XP_009142489.1
OG0009674	jg20209, jg28200	XP_033146178.1
OG0009675	jg20206	XP_009118192.1
OG0009676	jg20204	XP_009142494.1
OG0009677	jg20197	XP_009133830.1
OG0009678	jg20182	XP_009142512.1, XP_009118264.2
OG0009679	jg20079	XP_009142440.1, XP_009142610.1
OG0009680	jg20077	XP_009142439.1, XP_009142613.1
OG0009681	jg20070	XP_009142431.1, XP_033148428.1
OG0009682	jg20058	XP_009142636.1, XP_009142421.1
OG0009683	jg9739	XP_009143098.1, XP_009137638.1
OG0009684	jg20057	XP_009133784.1
OG0009685	jg20056	XP_009142420.1, XP_033143713.1
OG0009686	jg20046	XP_033148438.1
OG0009687	jg32626	XP_009123055.1, XP_009107479.1
OG0009688	jg20026	XP_009142671.1
OG0009689	jg20022	XP_009133766.1, XP_033148436.1
OG0009690	jg20015	XP_009142683.1, XP_009142411.1
OG0009691	jg20008	XP_009143210.1, XP_033146349.1
OG0009692	jg20000	XP_009133757.1, XP_009142395.2
OG0009693	jg19971	XP_009142361.1, XP_009143165.1
OG0009694	jg19969	XP_018513486.1, XP_009142359.1
OG0009695	jg19968	XP_009133747.1
OG0009696	jg19958	XP_009143155.1
OG0009697	jg19942	XP_009143148.1, XP_009142343.1
OG0009698	jg19941	XP_009143147.1, XP_009142341.1
OG0009699	jg19934	XP_033146223.1, XP_033148369.1
OG0009700	jg26962, jg19914	XP_009143127.2
OG0009701	jg19912	XP_009133719.1, XP_009143108.1
OG0009702	jg19908	XP_018512661.1, XP_009142323.1
OG0009703	jg19899	NP_001288809.1, XP_009142318.1
OG0009704	jg19872	XP_009143097.1, XP_009142314.1
OG0009705	jg19870	XP_009143095.1
OG0009706	jg19831	XP_009143060.1, XP_009133683.1
OG0009707	jg19796	XP_009143022.1
OG0009708	jg19770	XP_009143000.1, XP_018512789.2
OG0009709	jg19760	XP_009133659.1, XP_009142997.1
OG0009710	jg19728	XP_009135921.2, XP_009142971.1
OG0009711	jg19684	XP_009142942.1
OG0009712	jg19667	XP_009133599.1
OG0009713	jg19662	XP_009133591.1, XP_009142187.1
OG0009714	jg15990, jg19660	XP_009150184.1, XP_009133590.1
OG0009715	jg19629	XP_009142158.1, XP_009142905.1
OG0009716	jg19628	XP_009133568.1, XP_009142903.1
OG0009717	jg19618	XP_009133560.2, XP_009142892.1
OG0009718	jg19613	XP_033148301.1, XP_033144306.1
OG0009719	jg20389	XP_009101496.2, XP_009114330.2
OG0009720	jg19601	XP_009142089.2
OG0009721	jg19573	XP_009142074.3, XP_009142851.1
OG0009722	jg19572	XP_009142073.1
OG0009723	jg19546	XP_009142836.1, XP_009142059.1
OG0009724	jg19545	XP_009142058.1, XP_009142834.2
OG0009725	jg19539	XP_009142830.1, XP_033145317.1
OG0009726	jg19532	XP_009142054.1, XP_009142821.1
OG0009727	jg19460, jg26670	XP_009133508.1, XP_009142767.1
OG0009728	jg19476	XP_009142780.1, XP_009142007.2
OG0009729	jg19479	XP_009142019.1, XP_009142785.1
OG0009730	jg19433	XP_009141992.1, XP_009142744.1
OG0009731	jg26081	XP_009145788.2
OG0009732	jg20360	XP_009101458.1
OG0009733	jg23994	XP_009147397.2, XP_009134628.1
OG0009734	jg24023	XP_009147375.1, XP_009134650.1
OG0009736	jg24054	XP_018514776.1
OG0009737	jg24073	XP_009134682.1, XP_009118320.2
OG0009738	jg24080	XP_009134688.1, XP_009147341.2
OG0009739	jg24106	XP_009147313.1, XP_009134715.1
OG0009740	jg24117	XP_009118899.1, XP_009147308.1
OG0009741	jg24145	XP_033130092.1, XP_009130337.1
OG0009742	jg24152	XP_009119137.1, XP_009130343.1
OG0009743	jg24154	XP_009130347.1, XP_009119148.1
OG0009744	jg24184	XP_009119239.1
OG0009745	jg24202	XP_009134734.1
OG0009746	jg24257	XP_009130404.1, XP_009102091.1
OG0009747	jg24268	XP_009125013.1, XP_009130418.2
OG0009748	jg24313	XP_009124000.1
OG0009749	jg24319	XP_009123989.1, XP_009134765.1
OG0009750	jg24336	XP_018515191.2, XP_033146841.1, XP_009123977.2
OG0009751	jg24337	XP_009124993.1
OG0009752	jg24343	XP_009124185.2, XP_018512587.1
OG0009753	jg24350	XP_009124187.1
OG0009754	jg24353	XP_009124189.1, XP_009134781.1
OG0009755	jg24359	XP_009124981.1, NP_001288939.1
OG0009756	jg24379	XP_009124207.1, XP_009134793.1
OG0009757	jg24392	XP_009147294.1
OG0009758	jg24403	XP_009147281.1
OG0009759	jg24412, jg24413	XP_033147787.1, XP_033147741.1
OG0009760	jg24481	XP_009147209.1, XP_009134838.2
OG0009761	jg24537	XP_009129636.1
OG0009762	jg24539	XP_009134869.1, XP_009129638.1, XP_009124940.1
OG0009763	jg24555	XP_009129649.1
OG0009764	jg24559	XP_009124934.2, XP_009134881.1
OG0009765	jg24560	XP_009129655.1, XP_009134882.1
OG0009766	jg24577	XP_009134896.1
OG0009767	jg24598	XP_033146773.1, XP_009147152.2
OG0009769	jg24629	XP_009124645.1, XP_009134930.1
OG0009770	jg9769	XP_009109167.1, XP_009142850.1
OG0009771	jg24639	XP_033148254.1, XP_009134938.1
OG0009772	jg24657	XP_009124534.1, XP_033142935.1, XP_033147228.1
OG0009773	jg24660	XP_009124525.1, XP_009147110.1
OG0009774	jg24664	XP_009124480.1
OG0009775	jg24671	XP_009134955.2, XP_009147097.2
OG0009776	jg24683	XP_009147088.1, XP_009124384.1
OG0009777	jg24684	XP_009124377.1, XP_009147087.1
OG0009778	jg24689	XP_009147084.1
OG0009779	jg24709	XP_009147063.1, XP_009134979.1
OG0009780	jg24721	XP_009147049.1, XP_009134986.1
OG0009781	jg24723	XP_009124232.1, XP_009147047.2
OG0009782	jg24735	XP_009124159.1, XP_009147028.1
OG0009783	jg24751	XP_009124033.1, XP_009147013.1
OG0009784	jg24752	XP_009124024.1, XP_009147012.1
OG0009785	jg24753	XP_033142696.1, XP_009124013.1
OG0009786	jg24754	XP_009135014.1, XP_009147011.1
OG0009787	jg9661	XP_033144259.1, XP_009143998.1
OG0009788	jg24761	XP_009123974.1, XP_009147007.1
OG0009789	jg24765	XP_009135021.1, XP_009147002.1
OG0009790	jg24775	XP_009146996.1
OG0009791	jg24820	XP_009123502.1, XP_009146959.1
OG0009792	jg24830	XP_009123460.1
OG0009794	jg24857	XP_009135985.1
OG0009795	jg24866	XP_033147842.1, XP_009135053.1
OG0009796	jg24910	XP_033147856.1, XP_009123163.2
OG0009797	jg24927	XP_009135033.1, XP_009146879.2
OG0009798	jg24947	XP_009146872.1
OG0009799	jg24949	XP_009135027.1
OG0009800	jg24969	XP_009122960.1, XP_009146848.2
OG0009801	jg24989	XP_009122826.1, XP_009146832.1
OG0009802	jg4212, jg24995	XP_009122576.1
OG0009803	jg2068	XP_009135119.1
OG0009804	jg25008	XP_009122683.1, XP_009146813.1
OG0009805	jg25031	XP_009146797.2, XP_009122575.1
OG0009806	jg25042	XP_009146791.2, XP_033142226.1
OG0009807	jg25053	XP_033145037.1
OG0009808	jg25094	XP_009121139.2, XP_009146729.1
OG0009809	jg25101	XP_009146714.1, XP_009121135.1
OG0009811	jg25148	XP_018514673.2, XP_009135201.1
OG0009812	jg25150	XP_009146656.1, XP_009121004.1
OG0009813	jg25158	XP_009146651.2
OG0009814	jg25174	XP_009135213.2, XP_009146636.1
OG0009815	jg25179	XP_009146632.1
OG0009816	jg25186	XP_009135224.2, XP_009146620.1
OG0009817	jg25192	XP_009120714.1, XP_009146615.1
OG0009818	jg25211	XP_009146608.2, XP_009120573.1
OG0009819	jg28034	XP_009113596.1
OG0009820	jg25227	XP_033144870.1, XP_009146594.1
OG0009821	jg25236	XP_009146584.1, XP_009135251.1
OG0009822	jg25238	XP_009135252.1, XP_009124676.2
OG0009823	jg25261	XP_009124693.2, XP_009135269.2
OG0009824	jg25273	XP_033136296.1, XP_009146555.1
OG0009825	jg25275	XP_033137405.1, XP_009146553.1
OG0009826	jg25276	XP_009146552.1, XP_009135280.1
OG0009827	jg25297	XP_033148262.1, XP_018513049.1
OG0009828	jg25304	XP_009124736.1, XP_009135292.1
OG0009829	jg25315	XP_009135300.1, XP_009124741.1
OG0009830	jg25337	XP_009124751.1, XP_009146480.1
OG0009831	jg25514, jg25346	XP_009135313.1, XP_009146468.1
OG0009832	jg25367	XP_009146457.1
OG0009833	jg25368	XP_009117469.1, XP_009146456.3
OG0009834	jg25415	XP_009117180.2
OG0009835	jg25433	XP_009117083.1
OG0009836	jg25436	XP_009146389.2, XP_009135372.2
OG0009837	jg25438	XP_009135373.1, XP_009117056.1
OG0009838	jg25439	XP_009135374.2, XP_033148706.1, XP_009117010.2
OG0009839	jg21184	XP_009121206.1
OG0009840	jg25446	XP_009146380.1, XP_009116969.1
OG0009841	jg25456	XP_009146366.1, XP_009116879.1
OG0009842	jg25491	XP_009146329.1, XP_033132348.1
OG0009843	jg25532	XP_009146286.2
OG0009844	jg25533	XP_009146285.1, XP_009116478.1
OG0009845	jg9776	XP_033130467.1, XP_009137610.2
OG0009846	jg25549	XP_009135434.2, XP_009146273.1
OG0009847	jg25550	XP_009115660.1, XP_009146272.1
OG0009848	jg25553	XP_009146269.1, XP_033130961.1
OG0009849	jg25569	XP_009146259.1
OG0009850	jg25600	XP_018510827.1, XP_033148661.1
OG0009851	jg25628	XP_009135458.1, XP_009146194.1
OG0009852	jg25658	XP_018513540.1, XP_018514229.1
OG0009853	jg25660	XP_009114923.1, XP_009146165.1
OG0009854	jg25662	XP_009114853.1, XP_009146164.1
