Orthogroup	Arabidopsis_arenosa	Alyssum_gmelinii
OG0007324	jg23585	Ag004G0432700, Ag002G0101600, Ag034G3875300
OG0007325	jg23584	Ag004G0432800, Ag004G0432900
OG0007327	jg23547	Ag004G0438700
OG0007328	jg23541	Ag004G0439600
OG0007329	jg23517	Ag004G0442300
OG0007330	jg23488	Ag004G0447500
OG0007331	jg23486	Ag004G0447700
OG0007332	jg23472	Ag004G0449500
OG0007333	jg23458	Ag004G0451300
OG0007334	jg28486	Ag001G0011200, Ag004G0451800
OG0007335	jg23447	Ag004G0452800
OG0007336	jg23446	Ag004G0452900
OG0007337	jg23440	Ag004G0453700
OG0007338	jg23427	Ag004G0454300
OG0007339	jg23404	Ag004G0457100
OG0007340	jg23391	Ag004G0459200
OG0007341	jg23389	Ag004G0459400
OG0007342	jg23375	Ag003G0371300, Ag004G0460600
OG0007343	jg23364, jg23369	Ag004G0461900
OG0007344	jg23356	Ag004G0462300
OG0007345	jg23289	Ag004G0472000
OG0007346	jg23287	Ag004G0472200
OG0007347	jg23284	Ag004G0472600
OG0007348	jg23282	Ag004G0472700
OG0007349	jg23278	Ag004G0473300
OG0007350	jg23231	Ag004G0478700
OG0007351	jg23197	Ag004G0483800
OG0007352	jg23196	Ag004G0483900
OG0007353	jg23179	Ag004G0486600
OG0007354	jg23142	Ag004G0490200
OG0007355	jg11428	Ag004G0491500
OG0007356	jg23114	Ag004G0495400
OG0007357	jg23107	Ag004G0496100
OG0007358	jg23103	Ag004G0496400
OG0007359	jg23100	Ag004G0496700
OG0007360	jg23078	Ag004G0499700
OG0007361	jg23047	Ag004G0504900
OG0007362	jg23035	Ag004G0506200
OG0007363	jg23034	Ag004G0506300
OG0007364	jg6148	Ag004G0510500
OG0007365	jg6209	Ag004G0517000, Ag022G2715200
OG0007366	jg6219	Ag004G0518200
OG0007367	jg6225	Ag004G0519200
OG0007368	jg6240	Ag004G0520900
OG0007369	jg6269	Ag004G0525600
OG0007370	jg6278	Ag004G0526500
OG0007371	jg6293	Ag004G0528100
OG0007372	jg6311	Ag004G0529700
OG0007373	jg14790, jg6315, jg14788	Ag004G0530100, Ag033G3566900, Ag033G3567100, Ag033G3563900, Ag033G3565700, Ag033G3565300, Ag033G3564900, Ag033G3564600, Ag033G3565500, Ag033G3565100, Ag033G3563400, Ag033G3561500
OG0007374	jg6330	Ag004G0532900
OG0007375	jg6331	Ag004G0533000
OG0007376	jg6338	Ag004G0533400
OG0007377	jg6375	Ag004G0537800
OG0007378	jg6378	Ag004G0538000
OG0007379	jg6379	Ag004G0538100
OG0007380	jg6414	Ag004G0542100
OG0007381	jg6434	Ag004G0545200
OG0007382	jg6439	Ag004G0545700
OG0007383	jg6455, jg27426	Ag004G0547100
OG0007384	jg5799	Ag004G0553800
OG0007385	jg5794	Ag004G0554300
OG0007386	jg5830	Ag004G0556700
OG0007387	jg5831	Ag004G0556800
OG0007388	jg5840	Ag004G0557600
OG0007390	jg5848	Ag004G0558400
OG0007391	jg5857	Ag004G0560100
OG0007392	jg5874	Ag004G0563300
OG0007393	jg5879	Ag004G0564600
OG0007394	jg5914	Ag004G0570800
OG0007395	jg5939	Ag004G0574900
OG0007396	jg5955	Ag004G0579000
OG0007397	jg5959	Ag004G0579400
OG0007398	jg5963	Ag004G0580600
OG0007399	jg5981	Ag004G0583000
OG0007400	jg5992	Ag004G0584000
OG0007401	jg5999	Ag004G0585100
OG0007402	jg6055	Ag004G0595600
OG0007403	jg6072	Ag004G0597700
OG0007403	jg6067, jg6070	Ag004G0597200
OG0007404	jg6097	Ag004G0600800
OG0007405	jg6101	Ag004G0601100
OG0007406	jg6129	Ag004G0608000
OG0007407	jg23020	Ag004G0610400
OG0007408	jg23011	Ag004G0612300
OG0007409	jg22992	Ag004G0615300
OG0007410	jg32921	Ag004G0626300, Ag025G2934700
OG0007411	jg22945	Ag004G0628500
OG0007412	jg21842	Ag051G4814700, Ag004G0628900
OG0007413	jg22938	Ag004G0629700
OG0007414	jg22935	Ag004G0630000
OG0007415	jg18623	Ag004G0630600
OG0007416	jg22907	Ag004G0636700
OG0007417	jg22867	Ag004G0644700
OG0007419	jg22836	Ag004G0652000
OG0007420	jg22825	Ag004G0653600
OG0007421	jg22803	Ag004G0657400
OG0007422	jg22792	Ag004G0659600
OG0007423	jg22786	Ag004G0661500
OG0007424	jg22763	Ag004G0665200
OG0007425	jg22762	Ag004G0665400
OG0007426	jg12118	Ag004G0665900
OG0007427	jg22705	Ag004G0672200
OG0007428	jg22688	Ag004G0678000
OG0007429	jg22686	Ag004G0678200
OG0007430	jg22683	Ag004G0678700
OG0007431	jg22669	Ag004G0682000
OG0007432	jg22644	Ag004G0690900
OG0007433	jg21730	Ag004G0693800
OG0007434	jg22591	Ag004G0697600
OG0007435	jg22594	Ag004G0698300
OG0007436	jg22605	Ag004G0699700, Ag016G2296600
OG0007437	jg22606	Ag004G0699900, Ag016G2328400
OG0007438	jg22611	Ag004G0701200
OG0007439	jg22574	Ag004G0706400
OG0007440	jg22532	Ag004G0713300
OG0007441	jg22467, jg22468	Ag004G0722200
OG0007442	jg22459	Ag004G0725700
OG0007443	jg22434	Ag004G0732000
OG0007444	jg9569	Ag045G4511400, Ag004G0736700
OG0007445	jg22395	Ag004G0737100
OG0007446	jg22333	Ag004G0748400
OG0007447	jg22326	Ag004G0750000
OG0007448	jg22319	Ag004G0751300
OG0007449	jg14815	Ag029G3098500, Ag004G0758500
OG0007450	jg14750	Ag004G0767000
OG0007451	jg14701	Ag004G0775300
OG0007452	jg22191	Ag004G0779100, Ag020G2559100
OG0007453	jg22217	Ag004G0781600, Ag020G2556600
OG0007454	jg22218	Ag020G2556100, Ag004G0782100
OG0007455	jg7988	Ag022G2629300
OG0007456	jg7984	Ag022G2631400
OG0007457	jg7848	Ag022G2643900
OG0007458	jg7861	Ag022G2651100
OG0007459	jg4588	Ag022G2652400
OG0007460	jg4567	Ag022G2659300
OG0007461	jg4556	Ag022G2662300
OG0007462	jg4529	Ag022G2670700
OG0007464	jg4428	Ag022G2683000
OG0007465	jg4426	Ag022G2683200
OG0007467	jg4339	Ag022G2705600
OG0007468	jg4320	Ag022G2709300, Ag022G2709500, Ag022G2709400
OG0007469	jg4279	Ag022G2718200
OG0007470	jg4276	Ag022G2718600
OG0007471	jg4229	Ag022G2725800
OG0007472	jg4206	Ag022G2731700
OG0007473	jg4180	Ag022G2735100
OG0007474	jg4165	Ag022G2738800, Ag022G2738700
OG0007475	jg4150	Ag022G2741300
OG0007476	jg4135	Ag022G2743700
OG0007477	jg4129	Ag022G2744700
OG0007478	jg4100	Ag022G2751100
OG0007479	jg4079	Ag022G2754700
OG0007480	jg14388, jg4078	Ag022G2754800
OG0007481	jg17039	Ag022G2759700
OG0007482	jg4048	Ag022G2759900
OG0007483	jg4046	Ag022G2760200
OG0007484	jg4041	Ag022G2761700
OG0007485	jg4007	Ag022G2769200
OG0007487	jg3989	Ag022G2772600
OG0007488	jg3975	Ag022G2775500
OG0007489	jg3976	Ag022G2775700
OG0007490	jg3979	Ag022G2775800
OG0007491	jg3983	Ag022G2776300
OG0007492	jg13901, jg3953	Ag022G2777400
OG0007493	jg3923	Ag022G2782800
OG0007494	jg3922	Ag022G2782900
OG0007495	jg3906	Ag022G2784900
OG0007496	jg3901	Ag002G0123400, Ag022G2785500
OG0007497	jg3892	Ag022G2787700
OG0007498	jg3823	Ag022G2793000
OG0007499	jg12724	Ag075G5293400
OG0007500	jg12824	Ag075G5303600, Ag071G5245800
OG0007501	jg12838, jg19296	Ag075G5306200
OG0007502	jg12857	Ag075G5307500
OG0007503	jg3783	Ag048G4556700
OG0007504	jg3714	Ag048G4569100
OG0007505	jg3707	Ag048G4569700, Ag048G4569800
OG0007506	jg3704	Ag048G4571000
OG0007507	jg3695	Ag048G4573400
OG0007508	jg3686	Ag048G4574800
OG0007509	jg3664	Ag048G4581000
OG0007510	jg3655	Ag048G4582700
OG0007511	jg27853	Ag048G4587000
OG0007512	jg3615	Ag048G4590300
OG0007513	jg3598	Ag048G4592200
OG0007514	jg3593	Ag048G4592700
OG0007515	jg3592	Ag048G4592800
OG0007516	jg3589	Ag048G4593100
OG0007517	jg3588	Ag048G4593400
OG0007518	jg3558	Ag048G4598400
OG0007519	jg3552	Ag048G4602800
OG0007520	jg3550	Ag048G4602900
OG0007521	jg3541	Ag048G4605400
OG0007522	jg3505	Ag048G4615900
OG0007523	jg3486	Ag048G4619200
OG0007524	jg3476	Ag048G4621000
OG0007525	jg3451	Ag048G4626500
OG0007526	jg3448	Ag048G4626700
OG0007527	jg3431	Ag048G4633500
OG0007528	jg3415	Ag048G4640700
OG0007529	jg3391	Ag048G4645600
OG0007531	jg3382, jg3383	Ag048G4646800
OG0007532	jg3376	Ag048G4647500
OG0007533	jg3353	Ag048G4650900
OG0007534	jg3338	Ag048G4652600, Ag034G3848400, Ag044G4483000, Ag034G3848300
OG0007535	jg3285	Ag048G4673000, Ag048G4673200, Ag048G4673100
OG0007536	jg3262	Ag048G4680000
OG0007537	jg3260	Ag048G4681000
OG0007538	jg3253	Ag048G4681900
OG0007539	jg3238	Ag048G4693000
OG0007540	jg3237	Ag048G4693100
OG0007541	jg3225	Ag048G4697600
OG0007542	jg21406	Ag025G2958300, Ag048G4707800
OG0007543	jg3172	Ag048G4715900
OG0007544	jg3160	Ag048G4719500
OG0007545	jg27867	Ag040G4337000
OG0007546	jg27870	Ag040G4337600
OG0007547	jg27879	Ag040G4338000
OG0007548	jg27912	Ag040G4347300
OG0007549	jg14854	Ag049G4723900
OG0007550	jg14853	Ag049G4724700
OG0007551	jg14848	Ag049G4726000
OG0007552	jg22282	Ag049G4732500
OG0007553	jg22258, jg7895	Ag049G4733000
OG0007554	jg14568	Ag039G4301100, Ag049G4738200
OG0007555	jg33808	Ag032G3420200
OG0007556	jg33763	Ag032G3426400
OG0007557	jg12908	Ag032G3427500
OG0007558	jg33688	Ag032G3438000
OG0007559	jg33678	Ag032G3439900
OG0007560	jg33673	Ag032G3441400
OG0007561	jg33649	Ag032G3447100
OG0007562	jg33619	Ag032G3453800
OG0007563	jg33549	Ag032G3468300
OG0007564	jg33535	Ag032G3470400
OG0007565	jg33506	Ag032G3475200
OG0007566	jg18740	Ag054G4878800
OG0007567	jg18759	Ag054G4883400
OG0007568	jg18764	Ag054G4884400
OG0007569	jg14266, jg14262	Ag009G0977200, Ag041G4358400
OG0007570	jg14177	Ag009G0975200, Ag041G4360800
OG0007571	jg21676	Ag041G4369000, Ag009G0966400
OG0007572	jg21707	Ag041G4369500, Ag076G5309300
OG0007573	jg22004	Ag082G5404700
OG0007574	jg22030	Ag082G5406600
OG0007575	jg22031	Ag082G5406700
OG0007576	jg22037	Ag082G5407400
OG0007577	jg21639	Ag007G0846600
OG0007578	jg21699	Ag007G0850900
OG0007579	jg23046	Ag007G0857400
OG0007580	jg11935	Ag007G0863900
OG0007581	jg11958	Ag007G0864900
OG0007582	jg11687	Ag007G0865900
OG0007583	jg11580	Ag076G5314000, Ag007G0871500
OG0007584	jg11568	Ag007G0878700, Ag007G0872300
OG0007585	jg11525	Ag007G0881700
OG0007586	jg11506	Ag007G0882800
OG0007587	jg11442	Ag007G0886700
OG0007588	jg11345	Ag007G0897000
OG0007589	jg11344	Ag007G0897100
OG0007590	jg11304	Ag007G0901500
OG0007591	jg11279	Ag007G0906500
OG0007592	jg11276	Ag007G0907100
OG0007593	jg11260	Ag007G0909400
OG0007594	jg11219, jg11223	Ag007G0914400
OG0007595	jg11206	Ag007G0916000
OG0007596	jg27989	Ag007G0926500
OG0007596	jg6864, jg11212, jg21288, jg7099, jg17550, jg11499, jg6719, jg7070, jg11268, jg1917, jg21289, jg11848, jg14022	Ag016G2393000
OG0007597	jg11120, jg11121	Ag007G0930100
OG0007598	jg2942	Ag078G5333200
OG0007599	jg2952	Ag078G5335500
OG0007600	jg2976	Ag078G5343100
OG0007601	jg2977	Ag078G5343800
OG0007602	jg3021	Ag078G5359700
OG0007603	jg3023	Ag078G5359900
OG0007604	jg3101	Ag078G5384200
OG0007605	jg3105	Ag078G5384500
OG0007606	jg3125	Ag078G5392300
OG0007607	jg2418	Ag056G4932200
OG0007608	jg9158	Ag056G4941200
OG0007609	jg2474	Ag056G4943700
OG0007610	jg2482	Ag056G4944400
OG0007611	jg9584	Ag045G4507300
OG0007612	jg9580	Ag045G4507800
OG0007614	jg9558	Ag045G4513800
OG0007615	jg9514	Ag045G4524600
OG0007616	jg22039	Ag092G5458200
OG0007617	jg13335	Ag016G2326900, Ag037G4127600, Ag002G0124400, Ag063G5069200
OG0007618	jg14985	Ag002G0119700, Ag002G0120000, Ag063G5071800, Ag008G0937900, Ag008G0964200
OG0007619	jg505	Ag002G0115700, Ag063G5075100
OG0007620	jg464	Ag002G0102900, Ag063G5090000
OG0007621	jg12571	Ag071G5237100
OG0007622	jg12572	Ag071G5237300
OG0007623	jg13767	Ag012G1278300
OG0007624	jg14076	Ag012G1292400
OG0007625	jg21572	Ag043G4457300, Ag011G1253600, Ag012G1300700, Ag003G0309000
OG0007626	jg13453	Ag012G1308700
OG0007627	jg13417	Ag012G1310900
OG0007628	jg13376	Ag012G1319500
OG0007629	jg13366	Ag012G1320800
OG0007630	jg13360	Ag012G1321100
OG0007631	jg13325	Ag012G1325600
OG0007632	jg13299	Ag012G1326400
OG0007633	jg21762	Ag034G3688100, Ag012G1335600, Ag023G2836000
OG0007634	jg2594	Ag034G4074000, Ag057G4951200
OG0007635	jg2586	Ag057G4953100
OG0007636	jg2582	Ag057G4954600
OG0007637	jg2575	Ag057G4955300
OG0007638	jg2574	Ag057G4955400
OG0007639	jg27138	Ag031G3377800, Ag057G4959400
OG0007641	jg20441	Ag006G0794000, Ag058G4992100
OG0007642	jg20447	Ag006G0797500, Ag058G4989300
OG0007643	jg21397	Ag006G0798700, Ag043G4460800
OG0007644	jg20454	Ag006G0799200, Ag058G4983400
OG0007645	jg20460	Ag058G4981100, Ag006G0801400
OG0007646	jg20461	Ag058G4981000, Ag006G0801500
OG0007647	jg20463	Ag058G4980500, Ag006G0802200
OG0007649	jg20555	Ag006G0832700
OG0007650	jg11964	Ag006G0833200
OG0007651	jg20568	Ag006G0835200
OG0007652	jg33074	Ag083G5412700, Ag001G0000200
OG0007653	jg33075	Ag001G0000400, Ag083G5412500
OG0007654	jg9881	Ag001G0011000
OG0007655	jg33146	Ag001G0022700
OG0007656	jg33154	Ag001G0025100
OG0007658	jg33197	Ag001G0035800
OG0007659	jg33227	Ag001G0048300
OG0007660	jg33264	Ag001G0054300
OG0007661	jg33284	Ag001G0057200
OG0007662	jg33322	Ag001G0062000
OG0007663	jg33325	Ag001G0062300
OG0007664	jg33334	Ag001G0063500
OG0007665	jg33370	Ag001G0067900
OG0007666	jg28819	Ag034G3705600, Ag001G0070400
OG0007667	jg33392	Ag001G0070600
OG0007668	jg33394	Ag001G0073200
OG0007669	jg33424	Ag001G0078300
OG0007670	jg33470	Ag001G0084700
OG0007671	jg30290	Ag034G3928600, Ag023G2812800, Ag001G0088500
OG0007672	jg21028	Ag023G2797300
OG0007673	jg16688	Ag015G2194100
OG0007674	jg21013, jg21011	Ag023G2799700
OG0007675	jg21005	Ag023G2800400
OG0007676	jg18447	Ag023G2805000
OG0007677	jg18452	Ag023G2805700
OG0007678	jg18489	Ag023G2811000
OG0007679	jg18490	Ag023G2811400
OG0007680	jg18496	Ag023G2812400
OG0007681	jg18503	Ag023G2813300
OG0007682	jg18542	Ag023G2818300
OG0007683	jg18547	Ag023G2818500
OG0007684	jg18559	Ag023G2820600
OG0007685	jg18595	Ag023G2824700
OG0007686	jg21594	Ag023G2825100
OG0007687	jg18671	Ag023G2839100
OG0007688	jg18703	Ag023G2844900
OG0007689	jg29233	Ag042G4397800, Ag023G2845600, Ag023G2845500, Ag034G3759800
OG0007691	jg18723	Ag023G2848200
OG0007692	jg10640	Ag050G4741800
OG0007693	jg10661	Ag050G4747800
OG0007694	jg10696	Ag050G4754700, Ag050G4754600
OG0007695	jg10737	Ag050G4768100
OG0007696	jg10748	Ag050G4771700
OG0007697	jg10758	Ag050G4774500
OG0007698	jg10801	Ag050G4782700
OG0007699	jg10806	Ag050G4783500
OG0007700	jg10813	Ag050G4785800
OG0007701	jg10828	Ag050G4790600
OG0007702	jg10831	Ag050G4791000
OG0007703	jg10842	Ag050G4793200
OG0007704	jg10846	Ag050G4793500
OG0007705	jg10853	Ag050G4794200
OG0007706	jg10878	Ag050G4797300
OG0007707	jg20431	Ag058G4994000
OG0007708	jg14999	Ag008G0936100, Ag008G0966200
OG0007709	jg14993	Ag008G0936700, Ag008G0965600
OG0007710	jg14992	Ag008G0936800, Ag008G0965500
OG0007711	jg14986	Ag008G0937500, Ag008G0964500, Ag008G0937600
OG0007712	jg14959	Ag008G0942900
OG0007713	jg14956	Ag008G0944100, Ag008G0944200
OG0007714	jg10133	Ag077G5316900, Ag033G3487900
OG0007715	jg10151	Ag077G5320600, Ag033G3491800
OG0007716	jg21939	Ag073G5264100, Ag051G4803600
OG0007717	jg21937	Ag051G4804000
OG0007718	jg21927	Ag051G4805300
OG0007719	jg21846	Ag051G4815100
OG0007720	jg21812	Ag051G4816600
OG0007721	jg27280, jg18578, jg13795, jg27159	Ag068G5232400, Ag027G3039000, Ag014G2098400, Ag033G3599400, Ag051G4828800
OG0007722	jg21751	Ag034G3830500, Ag051G4828900
OG0007723	jg21748	Ag051G4829600
OG0007724	jg27266	Ag044G4472700, Ag011G1209800
OG0007725	jg27531	Ag044G4479900
OG0007726	jg27587	Ag044G4485100
OG0007727	jg27621	Ag044G4487800
OG0007728	jg27686	Ag044G4492800
OG0007729	jg27752	Ag044G4494600
OG0007730	jg27790	Ag044G4498000
OG0007731	jg27805, jg27807	Ag044G4500600
OG0007732	jg27848	Ag044G4504500
OG0007733	jg10073	Ag052G4848700, Ag033G3475900
OG0007734	jg17253, jg10094	Ag052G4842400, Ag033G3481700
OG0007735	jg10090	Ag052G4841900, Ag033G3482000
OG0007736	jg10117	Ag052G4838100, Ag033G3485100
OG0007737	jg10153	Ag033G3491500
OG0007738	jg10232	Ag033G3508100
OG0007739	jg10237	Ag033G3509500
OG0007740	jg10253	Ag039G4292400, Ag033G3513500
OG0007741	jg10278	Ag033G3519500
OG0007742	jg10300	Ag033G3524900
OG0007743	jg10308	Ag033G3528300
OG0007744	jg12742	Ag016G2310100, Ag033G3547300
OG0007744	jg369	Ag024G2896500
OG0007745	jg10571	Ag033G3560100
OG0007746	jg10564	Ag033G3568100
OG0007748	jg10542	Ag033G3577400
OG0007749	jg7856	Ag033G3578200
OG0007750	jg10537	Ag033G3578800
OG0007751	jg10502	Ag033G3583200
OG0007752	jg10419	Ag033G3608900
OG0007753	jg10394	Ag033G3615400
OG0007754	jg10382	Ag033G3620600, Ag033G3621100, Ag033G3621000
OG0007755	jg32478	Ag033G3626500
OG0007756	jg23721	Ag031G3157100, Ag033G3644700
OG0007757	jg7262	Ag028G3079100, Ag026G2983000
OG0007758	jg21186	Ag028G3084300, Ag026G2979100
OG0007759	jg21050	Ag026G2977400, Ag028G3085900
OG0007760	jg11002	Ag031G3138900
OG0007761	jg10958	Ag031G3141400, Ag067G5179000
OG0007762	jg10942	Ag031G3143600
OG0007763	jg10935	Ag031G3144200
OG0007764	jg10930	Ag031G3144800
OG0007765	jg24600	Ag031G3150300, Ag014G1857400
OG0007766	jg23899	Ag031G3150700
OG0007767	jg23941	Ag031G3154600
OG0007768	jg23950	Ag031G3155600
OG0007769	jg23951	Ag031G3155700
OG0007770	jg23953	Ag031G3155900
OG0007771	jg1950	Ag031G3157400
OG0007772	jg23754	Ag031G3161700, Ag031G3161500
OG0007773	jg23761	Ag031G3163100
OG0007774	jg23764	Ag031G3163400
OG0007775	jg15025	Ag017G2431900
OG0007776	jg16414	Ag017G2414700, Ag031G3171400, Ag017G2414800
OG0007777	jg16400, jg16408, jg16392, jg16399	Ag031G3172000
OG0007778	jg16388	Ag031G3172700
OG0007779	jg16363	Ag031G3175800
OG0007780	jg16319	Ag031G3348100, Ag031G3354600, Ag031G3348300, Ag031G3347500, Ag031G3180500, Ag031G3186400, Ag031G3180200, Ag031G3180600
OG0007781	jg16313	Ag031G3183100
OG0007782	jg16289	Ag031G3189800
OG0007783	jg16288	Ag031G3189900
OG0007784	jg16281	Ag031G3191200
OG0007785	jg16278	Ag031G3191500
OG0007786	jg16255	Ag031G3195200
OG0007787	jg16241	Ag031G3199800
OG0007788	jg16238	Ag031G3200300, Ag031G3200100
OG0007789	jg16217	Ag031G3204000
OG0007790	jg16207	Ag031G3205700
OG0007791	jg16203	Ag031G3206200
OG0007792	jg16181	Ag031G3209900
OG0007793	jg16179	Ag031G3210700
OG0007794	jg16175	Ag031G3211100
OG0007795	jg16124	Ag031G3218000
OG0007796	jg16115	Ag031G3219700, Ag031G3219600
OG0007797	jg16095	Ag031G3223400
OG0007798	jg16075	Ag031G3226200
OG0007799	jg16067	Ag031G3229100
OG0007800	jg19724	Ag003G0353500
OG0007801	jg16019	Ag031G3236200
OG0007802	jg16015	Ag031G3237100
OG0007803	jg16000	Ag031G3241100
OG0007804	jg15999	Ag031G3241400
OG0007805	jg15985	Ag031G3243000
OG0007806	jg19666	Ag031G3244100
OG0007807	jg15950	Ag031G3251500, Ag003G0372500
OG0007808	jg15941	Ag031G3252400
OG0007809	jg15914	Ag031G3258400
OG0007810	jg15913	Ag031G3258500
OG0007811	jg15903	Ag031G3259900
OG0007812	jg15898	Ag031G3260600
OG0007813	jg15890	Ag031G3262200
OG0007814	jg15836	Ag031G3281600
OG0007815	jg21693	Ag031G3282200
OG0007816	jg15799	Ag031G3291400, Ag031G3291500
OG0007817	jg15784	Ag031G3292000
OG0007818	jg15772	Ag031G3293100
OG0007819	jg15669	Ag031G3303700
OG0007820	jg15684	Ag031G3306900
OG0007821	jg15685	Ag031G3307600, Ag031G3307200
OG0007822	jg15620	Ag031G3320400
OG0007823	jg15590	Ag031G3325900
OG0007824	jg21372	Ag043G4459100, Ag031G3327400
OG0007825	jg15489	Ag031G3343000, Ag031G3328500
OG0007826	jg15573	Ag031G3329700
OG0007827	jg15535	Ag031G3334400
OG0007828	jg15484	Ag031G3343800
OG0007829	jg15402	Ag031G3364900
OG0007830	jg15398	Ag031G3365500
OG0007831	jg15380	Ag031G3369100
OG0007832	jg15378	Ag031G3369300
OG0007833	jg15375	Ag031G3370200
OG0007834	jg15371	Ag031G3371800
OG0007835	jg15370	Ag031G3372600
OG0007836	jg15369	Ag031G3372700
OG0007837	jg15368	Ag031G3372900
OG0007838	jg15351	Ag031G3377100
OG0007839	jg29691	Ag034G3824700, Ag031G3382800
OG0007840	jg15325	Ag031G3383600
OG0007841	jg15314	Ag031G3385400, Ag039G4258500
OG0007842	jg15297	Ag031G3387000
OG0007843	jg15285	Ag031G3388900
OG0007844	jg15244	Ag031G3399100
OG0007845	jg15222	Ag031G3405300
OG0007846	jg15197	Ag031G3412100
OG0007847	jg22163	Ag020G2560900
OG0007848	jg22157	Ag020G2561400, Ag020G2561300, Ag011G1116900
OG0007849	jg22078	Ag020G2567900
OG0007850	jg22072	Ag020G2570100
OG0007851	jg22064	Ag020G2572300
OG0007852	jg22062	Ag020G2572700
OG0007853	jg22049	Ag020G2575500
OG0007854	jg22048	Ag020G2575900
OG0007855	jg11056	Ag053G4871300, Ag025G2904800
OG0007856	jg26768	Ag029G3088600
OG0007857	jg26792	Ag029G3095500
OG0007858	jg26793	Ag029G3095800
OG0007859	jg26852	Ag029G3103600
OG0007860	jg26933	Ag029G3109800
OG0007861	jg26997	Ag029G3114700
OG0007862	jg27183	Ag029G3122500, Ag027G3036800
OG0007863	jg2174	Ag067G5174100
OG0007864	jg2177	Ag067G5174400
OG0007865	jg2217	Ag067G5176800
OG0007866	jg2234	Ag067G5180100
OG0007867	jg2242	Ag067G5181700
OG0007868	jg2243	Ag067G5181800
OG0007869	jg2259	Ag067G5184200
OG0007870	jg24033, jg12003, jg17462	Ag067G5184700
OG0007871	jg6551	Ag067G5184900
OG0007872	jg2264	Ag067G5185400
OG0007873	jg2268	Ag067G5185900
OG0007874	jg2269	Ag067G5186100
OG0007875	jg2279	Ag067G5187100
OG0007876	jg2296	Ag067G5189600
OG0007877	jg2312	Ag067G5191500
OG0007878	jg2315	Ag067G5192100
OG0007880	jg2350	Ag067G5195800
OG0007881	jg2368	Ag067G5196800
OG0007882	jg2391	Ag067G5201800, Ag067G5202200
OG0007883	jg2399	Ag067G5205200
OG0007884	jg2403	Ag067G5205600
OG0007885	jg28011	Ag042G4392000
OG0007886	jg20654	Ag042G4392600, Ag016G2339600
OG0007887	jg28041	Ag042G4396200, Ag042G4395700
OG0007888	jg28054	Ag042G4400300
OG0007889	jg28102	Ag042G4411700
OG0007890	jg13052	Ag042G4413500
OG0007891	jg13613	Ag042G4416300
OG0007892	jg28157	Ag042G4427200
OG0007893	jg19400	Ag039G4181500
OG0007894	jg19394	Ag039G4182500
OG0007895	jg19389	Ag039G4184200
OG0007896	jg19385	Ag039G4185900
OG0007897	jg15056, jg15068, jg15061	Ag017G2424900, Ag039G4190200
OG0007898	jg19345	Ag039G4194000
OG0007899	jg19338	Ag039G4195200
OG0007900	jg19318	Ag039G4199700
OG0007901	jg19310	Ag039G4202200
OG0007902	jg19263	Ag039G4215500
OG0007903	jg19260, jg19259	Ag039G4216500, Ag039G4216700
OG0007904	jg19257	Ag039G4216900
OG0007905	jg9203, jg19246	Ag039G4218700
OG0007906	jg19230	Ag039G4220300
OG0007907	jg1981	Ag039G4222400, Ag039G4221800, Ag036G4097600
OG0007908	jg19178	Ag039G4240000
OG0007909	jg19167	Ag039G4241300
OG0007911	jg19115	Ag039G4246700
OG0007912	jg19086	Ag039G4256700
OG0007913	jg24618	Ag039G4265600, Ag014G1859300
OG0007914	jg19068	Ag039G4266800
OG0007915	jg19066	Ag039G4267500
OG0007916	jg19061	Ag039G4269700
OG0007917	jg19060	Ag039G4269800
OG0007918	jg19059	Ag039G4270300
OG0007919	jg19058	Ag039G4270400
OG0007920	jg19052	Ag039G4271500
OG0007921	jg31205	Ag039G4271800
OG0007922	jg1424	Ag039G4286100
OG0007923	jg18994	Ag039G4288100
OG0007924	jg18965	Ag039G4293100
OG0007925	jg18952	Ag039G4295300
OG0007926	jg24932	Ag014G1906700, Ag039G4296300
OG0007927	jg18938	Ag039G4300100
OG0007928	jg18937	Ag039G4300700
OG0007929	jg18929	Ag039G4302500
OG0007930	jg18889	Ag039G4313300
OG0007931	jg18868	Ag039G4319000
OG0007932	jg18857	Ag039G4321000
OG0007933	jg18854	Ag039G4322600
OG0007935	jg7656	Ag066G5129000
OG0007936	jg7667	Ag034G3841200, Ag066G5132600
OG0007937	jg12932	Ag066G5137300
OG0007938	jg7698	Ag066G5142200
