Orthogroup	Arabidopsis_arenosa	Brassica_oleracea
OG0008747	jg4602	XP_013606854.1, XP_013618945.1
OG0008748	jg7865	XP_013610674.1
OG0008749	jg7868	XP_013619737.1, XP_013627606.1
OG0008750	jg7908	XP_013612688.1, XP_013615641.1
OG0008751	jg7909	XP_013612924.1
OG0008752	jg7924	XP_013622681.1, XP_013608632.1
OG0008753	jg9960	XP_013593898.1, XP_013608657.1
OG0008754	jg21760	XP_013599601.1
OG0008755	jg9982	XP_013593846.1, XP_013607708.1
OG0008756	jg9983	XP_013607702.1
OG0008757	jg8145	XP_013620868.1
OG0008758	jg17438	XP_013593272.1, XP_013586345.1
OG0008759	jg17442	XP_013636703.1, XP_013599179.1
OG0008760	jg17511	XP_013621755.1
OG0008762	jg17618	XP_013636884.1, XP_013637206.1
OG0008763	jg17632	XP_013614277.1, XP_013632176.1
OG0008764	jg17639	XP_013631084.1, XP_013637322.1
OG0008765	jg17642	XP_013635304.1, XP_013627542.1
OG0008766	jg17677	XP_013633676.1
OG0008768	jg17704	XP_013635479.1, XP_013634679.1
OG0008770	jg17717	XP_013631234.1, XP_013637447.1
OG0008771	jg17725	XP_013636559.1
OG0008772	jg17736	XP_013636523.1
OG0008773	jg17760	XP_013635518.1
OG0008774	jg17763	XP_013636873.1, XP_013634406.1
OG0008775	jg17764	XP_013631402.1, XP_013632090.1
OG0008776	jg17801	XP_013636794.1, XP_013630843.1
OG0008777	jg17807	XP_013635866.1
OG0008778	jg17831	XP_013630405.1
OG0008779	jg17834	XP_013632149.1, XP_013630973.1
OG0008780	jg17855	XP_013634501.1, XP_013633556.1
OG0008781	jg17858	XP_013632142.1, XP_013631757.1
OG0008782	jg17859, jg24238	XP_013637149.1
OG0008784	jg17866	XP_013637387.1, XP_013634468.1
OG0008785	jg17874	XP_013635221.1, XP_013636069.1
OG0008786	jg17901	XP_013633897.1, XP_013636977.1
OG0008787	jg17946	XP_013631712.1, XP_013630593.1
OG0008788	jg17947	XP_013631732.1
OG0008789	jg18036	XP_013631525.1, XP_013634601.1
OG0008790	jg18041	XP_013637359.1, XP_013622288.1
OG0008791	jg18045	XP_013636381.1
OG0008792	jg18053	XP_013635070.1, XP_013635178.1
OG0008794	jg18079	XP_013634675.1
OG0008795	jg18093	XP_013630782.1, XP_013636511.1
OG0008796	jg18094	XP_013621946.1
OG0008797	jg18119	XP_013627876.1, XP_013636731.1
OG0008798	jg18159, jg18180	XP_013637650.1
OG0008799	jg18163	XP_013635128.1, XP_013622050.1
OG0008800	jg18164	XP_013622051.1
OG0008801	jg18172	XP_013631526.1
OG0008802	jg18185	XP_013636995.1, XP_013630934.1
OG0008803	jg18188	XP_013637009.1, XP_013636652.1
OG0008804	jg18197	XP_013631350.1, XP_013625132.1, XP_013633844.1
OG0008805	jg18202	XP_013633517.1, XP_013625136.1
OG0008806	jg18239	XP_013631196.1, XP_013623267.1
OG0008807	jg18245	XP_013635829.1, XP_013636042.1
OG0008809	jg18283	XP_013633805.1
OG0008810	jg18321	XP_013633942.1, XP_013633996.1
OG0008811	jg18301	XP_013634908.1, XP_013635380.1, XP_013627801.1
OG0008812	jg11618	XP_013599953.1
OG0008814	jg18361	XP_013636126.1
OG0008815	jg18402	XP_013633983.1
OG0008816	jg18419, jg18421	XP_013631379.1, XP_013622116.1
OG0008817	jg18429	XP_013622120.1
OG0008818	jg18430	XP_013632310.1
OG0008819	jg18433	XP_013634748.1, XP_013632574.1
OG0008820	jg18438	XP_013631762.1, XP_013631467.1
OG0008821	jg20904	XP_013621346.1, XP_013597978.1
OG0008822	jg20855	XP_013596929.1, XP_013609850.1
OG0008823	jg20848	XP_013609849.1, XP_013596472.1
OG0008824	jg20834	XP_013616079.1
OG0008825	jg20818	XP_013607345.1, XP_013618698.1
OG0008826	jg20816	XP_013593019.1, XP_013616176.1
OG0008827	jg10027	XP_013598655.1, XP_013599748.1
OG0008828	jg20766	XP_013595937.1, XP_013608781.1
OG0008829	jg28678	XP_013639091.1
OG0008830	jg9953	XP_013616807.1
OG0008832	jg9933	XP_013595264.1, XP_013616493.1
OG0008833	jg32826	XP_013588230.1
OG0008834	jg32815	XP_013638746.1, XP_013599578.1
OG0008835	jg32809	XP_013599779.1, XP_013638405.1
OG0008836	jg32796, jg32791	XP_013638284.1
OG0008837	jg32782	XP_013615636.1, XP_013590158.1, XP_013615634.1
OG0008838	jg32776	XP_013602002.1, XP_013592426.1
OG0008839	jg32698	XP_013587791.1, XP_013605176.1
OG0008840	jg32729	XP_013589910.1, XP_013600124.1
OG0008841	jg32742	XP_013588593.1, XP_013600551.1
OG0008842	jg31296	XP_013623412.1, XP_013596068.1, XP_013637900.1
OG0008843	jg31309	XP_013593054.1, XP_013585734.1
OG0008844	jg31336	XP_013595559.1, XP_013584196.1
OG0008845	jg26854	XP_013629494.1
OG0008846	jg31352	XP_013597236.1, XP_013585180.1
OG0008847	jg31369	XP_013625197.1, XP_013587394.1
OG0008848	jg31415	XP_013594057.1, XP_013638340.1
OG0008849	jg31446	XP_013637813.1, XP_013635931.1
OG0008850	jg31447	XP_013596128.1, XP_013637811.1
OG0008851	jg31452	XP_013584462.1, XP_013626512.1
OG0008852	jg31499	XP_013622090.1, XP_013595495.1
OG0008853	jg21550	XP_013606694.1
OG0008854	jg31516	XP_013589361.1, XP_013628925.1, XP_013585511.1
OG0008855	jg31534	XP_013597647.1
OG0008856	jg31543	XP_013596030.1, XP_013586728.1
OG0008857	jg31580	XP_013586187.1, XP_013629482.1
OG0008858	jg31623	XP_013584275.1, XP_013595932.1
OG0008859	jg31627	XP_013586976.1, XP_013598649.1
OG0008860	jg31634	XP_013587427.1
OG0008861	jg31654	XP_013587582.1, XP_013599305.1
OG0008862	jg31660	XP_013584271.1, XP_013618000.1
OG0008863	jg31664	XP_013608698.1
OG0008864	jg31685	XP_013621588.1, XP_013587509.1
OG0008865	jg31735	XP_013584316.1
OG0008866	jg31744	XP_013598675.1
OG0008867	jg21708	XP_013606100.1
OG0008868	jg31776	XP_013586715.1, XP_013604876.1
OG0008869	jg31813	XP_013584356.1, XP_013638272.1
OG0008870	jg31832	XP_013637772.1, XP_013600851.1
OG0008872	jg31907	XP_013599765.1
OG0008873	jg18651	XP_013635685.1
OG0008874	jg13059	XP_013598239.1
OG0008875	jg13082	XP_013619381.1, XP_013597227.1
OG0008876	jg13139	XP_013596083.1
OG0008877	jg16265	XP_013604289.1
OG0008878	jg23715	XP_013611721.1, XP_013593618.1
OG0008879	jg23712	XP_013598691.1
OG0008880	jg23710	XP_013596477.1, XP_013610348.1
OG0008881	jg23695	XP_013607292.1, XP_013593881.1
OG0008882	jg23693	XP_013598407.1, XP_013611662.1
OG0008883	jg23690	XP_013609709.1, XP_013594767.1
OG0008884	jg23683	XP_013597986.1, XP_013613157.1
OG0008885	jg23672	XP_013634584.1, XP_013598390.1, XP_013632630.1
OG0008886	jg23653	XP_013594755.1
OG0008887	jg23650	XP_013598572.1, XP_013617841.1, XP_013618146.1
OG0008888	jg23631	XP_013621155.1, XP_013628302.1
OG0008890	jg23614	XP_013619085.1, XP_013627228.1
OG0008891	jg23583	XP_013613182.1, XP_013622030.1
OG0008892	jg23577	XP_013622137.1, XP_013618266.1
OG0008893	jg23567	XP_013614266.1, XP_013628402.1
OG0008894	jg23536	XP_013613636.1, XP_013628737.1
OG0008895	jg23522	XP_013613886.1, XP_013613606.1
OG0008896	jg23521	XP_013613888.1, XP_013613634.1
OG0008897	jg23519	XP_013612150.1, XP_013630350.1
OG0008898	jg23509	XP_013620183.1
OG0008899	jg23501	XP_013630388.1
OG0008901	jg23468	XP_013623318.1, XP_013610906.1
OG0008902	jg23424	XP_013629816.1, XP_013606401.1
OG0008903	jg23413	XP_013616328.1
OG0008904	jg23397	XP_013625495.1
OG0008905	jg23381	XP_013621373.1, XP_013630741.1
OG0008906	jg23374	XP_013606881.1, XP_013629941.1
OG0008907	jg23357	XP_013621401.1, XP_013622505.1
OG0008908	jg23339, jg23342	XP_013617974.1, XP_013627397.1
OG0008909	jg23319	XP_013623350.1, XP_013612957.1
OG0008910	jg23307	XP_013626319.1, XP_013619213.1
OG0008911	jg23292	XP_013612550.1, XP_013627284.1
OG0008912	jg23255	XP_013607164.1, XP_013623637.1
OG0008913	jg23243	XP_013618980.1, XP_013627064.1
OG0008914	jg23236	XP_013618536.1, XP_013628572.1
OG0008915	jg23228	XP_013619082.1, XP_013622545.1
OG0008916	jg23218	XP_013630672.1
OG0008917	jg23208	XP_013606552.1, XP_013621158.1
OG0008918	jg23204	XP_013616691.1, XP_013629314.1
OG0008919	jg23195	XP_013627888.1, XP_013619810.1
OG0008920	jg23189	XP_013626687.1, XP_013607394.1
OG0008921	jg23181	XP_013618785.1, XP_013626027.1
OG0008922	jg23164	XP_013619464.1
OG0008923	jg23152	XP_013619080.1, XP_013621852.1
OG0008925	jg23146	XP_013626515.1
OG0008926	jg23132	XP_013627201.1, XP_013619677.1
OG0008927	jg23125	XP_013625341.1, XP_013609100.1
OG0008928	jg23089	XP_013593141.1, XP_013595748.1
OG0008929	jg23057	XP_013613371.1, XP_013606101.1
OG0008930	jg6142	XP_013598062.1, XP_013613819.1
OG0008931	jg6160	XP_013618035.1, XP_013597904.1
OG0008932	jg6164	XP_013618039.1, XP_013595993.1
OG0008933	jg6180	XP_013609056.1
OG0008934	jg6182	XP_013599328.1
OG0008935	jg6195	XP_013598057.1, XP_013620453.1
OG0008936	jg6198	XP_013613257.1, XP_013598326.1
OG0008937	jg6205	XP_013598913.1
OG0008938	jg6243	XP_013599342.1, XP_013621689.1
OG0008939	jg6275	XP_013619142.1
OG0008940	jg6304	XP_013593245.1
OG0008941	jg6308	XP_013614994.1, XP_013606005.1, XP_013614993.1, XP_013596634.1
OG0008942	jg6324	XP_013595538.1, XP_013618707.1
OG0008943	jg6327	XP_013616721.1, XP_013598466.1
OG0008944	jg6339	XP_013597675.1, XP_013613027.1
OG0008945	jg6367	XP_013611790.1
OG0008946	jg6372	XP_013621590.1, XP_013598731.1
OG0008947	jg6387	XP_013616142.1, XP_013606342.1
OG0008948	jg6389	XP_013595541.1, XP_013618004.1
OG0008949	jg6399	XP_013618075.1, XP_013608816.1
OG0008950	jg6411	XP_013598041.1, XP_013615967.1
OG0008952	jg6470	XP_013610031.1, XP_013595593.1
OG0008953	jg6532	XP_013609820.1
OG0008954	jg5818	XP_013614044.1, XP_013621123.1
OG0008955	jg5827	XP_013610605.1, XP_013621103.1
OG0008956	jg5823	XP_013611269.1
OG0008957	jg5822	XP_013616167.1, XP_013622231.1
OG0008958	jg5821	XP_013621127.1
OG0008959	jg5819	XP_013621126.1
OG0008960	jg5835	XP_013620389.1, XP_013611247.1
OG0008961	jg5836	XP_013620387.1, XP_013617935.1, XP_013611246.1
OG0008963	jg5853	XP_013609734.1, XP_013618938.1
OG0008964	jg5855	XP_013616060.1, XP_013607385.1
OG0008965	jg5877	XP_013618310.1
OG0008966	jg5881	XP_013609943.1, XP_013625705.1
OG0008967	jg5885	XP_013621195.1, XP_013611817.1
OG0008968	jg5890	XP_013620662.1, XP_013612073.1
OG0008969	jg5912	XP_013616112.1, XP_013613308.1
OG0008970	jg5935	XP_013606131.1, XP_013612348.1
OG0008971	jg5948	XP_013609806.1
OG0008972	jg5951	XP_013630742.1, XP_013618576.1
OG0008973	jg5961	XP_013612134.1, XP_013620324.1
OG0008974	jg5965	XP_013630211.1, XP_013607050.1
OG0008975	jg5970	XP_013611691.1, XP_013628205.1
OG0008976	jg5972	XP_013609220.1, XP_013613892.1
OG0008977	jg5990	XP_013611154.1, XP_013628211.1
OG0008978	jg6004	XP_013629716.1, XP_013611264.1
OG0008980	jg6043	XP_013618264.1, XP_013606979.1
OG0008981	jg6050	XP_013621286.1, XP_013610572.1
OG0008982	jg6085	XP_013612861.1, XP_013621630.1
OG0008983	jg22175	XP_013630681.1, XP_013615717.1, XP_013625847.1
OG0008984	jg6118	XP_013615906.1
OG0008985	jg6135	XP_013610440.1, XP_013619257.1
OG0008986	jg23010	XP_013611542.1, XP_013612417.1
OG0008988	jg22966	XP_013621647.1
OG0008989	jg22937	XP_013606977.1, XP_013616152.1
OG0008990	jg22934	XP_013618950.1, XP_013612289.1
OG0008991	jg22916	XP_013607246.1, XP_013616540.1
OG0008992	jg22924	XP_013623429.1
OG0008993	jg22912	XP_013610193.1, XP_013619741.1
OG0008994	jg22844	XP_013609450.1, XP_013626374.1
OG0008995	jg22840	XP_013618409.1
OG0008996	jg22827	XP_013612843.1, XP_013616407.1
OG0008997	jg22821	XP_013620711.1, XP_013611952.1
OG0008998	jg22818	XP_013612011.1
OG0008999	jg22779	XP_013622713.1, XP_013606560.1
OG0009002	jg22721	XP_013615914.1, XP_013611392.1
OG0009003	jg30642	XP_013585735.1
OG0009004	jg22708	XP_013630349.1, XP_013611149.1
OG0009005	jg3531	XP_013617361.1, XP_013591190.1
OG0009006	jg22690	XP_013611784.1
OG0009007	jg22665	XP_013627329.1, XP_013619531.1
OG0009008	jg22654	XP_013609492.1, XP_013618786.1
OG0009009	jg22637	XP_013616424.1, XP_013608757.1
OG0009010	jg22629	XP_013629074.1, XP_013613062.1
OG0009011	jg22627, jg22625	XP_013625799.1
OG0009012	jg22618	XP_013610112.1
OG0009013	jg22615	XP_013612066.1, XP_013621247.1
OG0009014	jg22614	XP_013609063.1
OG0009015	jg22586	XP_013621383.1
OG0009016	jg22585	XP_013607405.1, XP_013618238.1
OG0009017	jg22573	XP_013628974.1, XP_013608234.1, XP_013610238.1
OG0009018	jg22569	XP_013609825.1, XP_013626270.1
OG0009019	jg22562	XP_013612635.1, XP_013616569.1
OG0009020	jg22558	XP_013607117.1, XP_013628291.1
OG0009022	jg22535	XP_013618441.1, XP_013608228.1, XP_013629536.1
OG0009023	jg22493	XP_013630082.1, XP_013613016.1
OG0009024	jg22490	XP_013621991.1, XP_013611622.1
OG0009025	jg22471	XP_013612905.1
OG0009026	jg22480	XP_013606606.1, XP_013629715.1
OG0009027	jg22439	XP_013625622.1, XP_013606338.1
OG0009028	jg22438	XP_013612030.1
OG0009029	jg22425	XP_013612637.1, XP_013627084.1
OG0009030	jg22398	XP_013625347.1, XP_013609180.1
OG0009031	jg22397	XP_013618419.1, XP_013606930.1
OG0009032	jg22388	XP_013611773.1
OG0009033	jg22387	XP_013612505.1
OG0009034	jg22348	XP_013612322.1, XP_013626415.1
OG0009035	jg22339	XP_013620128.1, XP_013610795.1
OG0009036	jg22338	XP_013613058.1, XP_013621457.1
OG0009037	jg22330	XP_013615901.1, XP_013611803.1
OG0009038	jg22323	XP_013628930.1, XP_013608906.1
OG0009039	jg14806	XP_013627593.1, XP_013603661.1
OG0009040	jg14767	XP_013600116.1, XP_013630785.1
OG0009041	jg14765	XP_013629771.1, XP_013603994.1
OG0009042	jg14742	XP_013626555.1, XP_013603677.1
OG0009043	jg14735, jg14738	XP_013599477.1
OG0009044	jg14714	XP_013590262.1
OG0009045	jg14702	XP_013597611.1
OG0009046	jg22208	XP_013612739.1, XP_013630153.1
OG0009047	jg22220	XP_013620569.1
OG0009048	jg7983	XP_013620692.1
OG0009049	jg7860	XP_013607199.1
OG0009050	jg17175	XP_013636157.1
OG0009051	jg4582	XP_013609790.1, XP_013619263.1
OG0009052	jg11960	XP_013601205.1
OG0009053	jg370	XP_013611834.1
OG0009054	jg4506	XP_013609185.1, XP_013623649.1
OG0009055	jg4442	XP_013621493.1
OG0009056	jg4423	XP_013629552.1, XP_013613216.1
OG0009057	jg4417	XP_013612661.1
OG0009058	jg4396	XP_013627298.1, XP_013607415.1
OG0009059	jg4386	XP_013628241.1, XP_013609500.1
OG0009060	jg5693	XP_013616835.1, XP_013621916.1
OG0009061	jg5692	XP_013616837.1
OG0009062	jg31198	XP_013584751.1, XP_013596622.1
OG0009063	jg4367	XP_013627963.1, XP_013610723.1
OG0009064	jg31214	XP_013638388.1
OG0009065	jg4356	XP_013627463.1, XP_013609297.1
OG0009066	jg4355	XP_013625969.1, XP_013621420.1
OG0009068	jg4327	XP_013611521.1, XP_013616087.1
OG0009069	jg4316	XP_013620519.1
OG0009070	jg4363, jg4240, jg4301, jg4392	XP_013628952.1
OG0009071	jg4295	XP_013618892.1, XP_013609289.1
OG0009072	jg4284	XP_013619679.1, XP_013609295.1
OG0009073	jg4275	XP_013628466.1, XP_013612929.1
OG0009074	jg4274	XP_013628465.1, XP_013612928.1
OG0009075	jg19595	XP_013633739.1
OG0009076	jg4257	XP_013610138.1, XP_013627356.1
OG0009077	jg4250	XP_013612266.1
OG0009078	jg4249	XP_013616352.1, XP_013622397.1
OG0009079	jg4230	XP_013610399.1, XP_013626905.1
OG0009080	jg4196	XP_013607054.1, XP_013588592.1
OG0009081	jg4181	XP_013612971.1, XP_013608545.1
OG0009082	jg4173	XP_013623527.1, XP_013613218.1
OG0009083	jg4167	XP_013618152.1, XP_013613343.1
OG0009084	jg8205	XP_013611306.1, XP_013622257.1
OG0009085	jg4147	XP_013611668.1
OG0009086	jg4141	XP_013606306.1, XP_013613125.1
OG0009087	jg4132	XP_013621106.1, XP_013614450.1
OG0009088	jg4125	XP_013609779.1, XP_013626452.1
OG0009089	jg4119	XP_013612809.1, XP_013621873.1
OG0009090	jg4116	XP_013629528.1, XP_013611348.1
OG0009091	jg21746	XP_013628616.1
OG0009092	jg4111	XP_013623610.1, XP_013607427.1
OG0009093	jg4096	XP_013611868.1
OG0009094	jg4095	XP_013618904.1, XP_013609309.1
OG0009095	jg4063	XP_013618432.1, XP_013606191.1
OG0009096	jg4052	XP_013611498.1, XP_013625253.1
OG0009097	jg4047	XP_013613158.1, XP_013623680.1
OG0009098	jg4021	XP_013620458.1, XP_013628714.1
OG0009100	jg3988	XP_013618242.1
OG0009101	jg3973	XP_013610614.1, XP_013627738.1
OG0009102	jg3955	XP_013608895.1, XP_013620136.1
OG0009103	jg3944	XP_013608693.1, XP_013623667.1
OG0009104	jg3932	XP_013627180.1, XP_013612227.1
OG0009105	jg3856	XP_013628625.1
OG0009106	jg3851	XP_013628347.1
OG0009107	jg3845	XP_013620991.1, XP_013606926.1
OG0009108	jg21395, jg3839	XP_013627053.1
OG0009109	jg22241, jg3835	XP_013615691.1, XP_013607080.1, XP_013623920.1, XP_013608562.1
OG0009110	jg3836	XP_013609923.1, XP_013609774.1, XP_013623804.1, XP_013626455.1
OG0009111	jg3807	XP_013622893.1, XP_013587309.1
OG0009112	jg12676	XP_013633867.1, XP_013588193.1
OG0009113	jg11561, jg12704	XP_013636747.1
OG0009114	jg12705	XP_013631494.1
OG0009115	jg13406	XP_013595548.1, XP_013615127.1, XP_013618568.1
OG0009116	jg12725	XP_013632037.1, XP_013587990.1
OG0009117	jg12728	XP_013588563.1, XP_013633650.1
OG0009118	jg12730	XP_013587772.1, XP_013631711.1
OG0009119	jg24750	XP_013596644.1
OG0009120	jg12845	XP_013631452.1, XP_013589835.1
OG0009121	jg3772	XP_013617396.1, XP_013618129.1, XP_013589777.1
OG0009122	jg3776	XP_013591431.1, XP_013616626.1, XP_013589767.1
OG0009123	jg3779	XP_013619099.1
OG0009124	jg3785	XP_013607081.1, XP_013608935.1
OG0009125	jg3766	XP_013587980.1
OG0009126	jg3759	XP_013590061.1
OG0009127	jg3757	XP_013588683.1, XP_013618532.1
OG0009128	jg3755	XP_013588794.1, XP_013616641.1
OG0009129	jg3750	XP_013618846.1
OG0009130	jg3746	XP_013590793.1, XP_013589423.1
OG0009131	jg3734	XP_013617390.1, XP_013591617.1
OG0009132	jg3713	XP_013619640.1, XP_013590816.1
OG0009133	jg3706	XP_013619899.1
OG0009134	jg3700	XP_013591245.1
OG0009135	jg3699	XP_013621445.1, XP_013591244.1
OG0009136	jg3683	XP_013588131.1, XP_013588631.1
OG0009137	jg3675	XP_013588437.1, XP_013624414.1, XP_013587995.1
OG0009138	jg3665	XP_013591129.1, XP_013591943.1
OG0009139	jg3663	XP_013588521.1, XP_013591126.1
OG0009140	jg3660	XP_013587863.1, XP_013592500.1
OG0009141	jg3636	XP_013590291.1, XP_013619515.1
OG0009142	jg3596	XP_013591565.1, XP_013591801.1
OG0009143	jg3581	XP_013620376.1, XP_013590893.1
OG0009144	jg3559	XP_013588308.1, XP_013625010.1
OG0009145	jg3553	XP_013590920.1
OG0009146	jg3538	XP_013618218.1, XP_013591597.1
OG0009147	jg3519	XP_013616155.1, XP_013588054.1
OG0009148	jg3515	XP_013619938.1, XP_013591239.1
OG0009150	jg3484	XP_013620158.1, XP_013588147.1
OG0009151	jg3478	XP_013591735.1
OG0009152	jg3455	XP_013587957.1, XP_013590621.1
OG0009153	jg14081	XP_013628829.1
OG0009154	jg3446	XP_013590129.1
OG0009155	jg3439	XP_013590163.1, XP_013616521.1
OG0009156	jg3409	XP_013619886.1, XP_013591666.1
OG0009157	jg3408	XP_013591664.1
OG0009158	jg3396	XP_013587868.1, XP_013620816.1
OG0009159	jg3388	XP_013615952.1, XP_013587969.1
OG0009160	jg3378	XP_013590222.1, XP_013592365.1
OG0009161	jg3366	XP_013592170.1, XP_013592232.1
OG0009162	jg3357	XP_013591884.1, XP_013591819.1
OG0009163	jg3312	XP_013621192.1, XP_013589697.1
OG0009164	jg3306	XP_013590281.1, XP_013590049.1
OG0009165	jg3291	XP_013590403.1, XP_013590013.1
OG0009166	jg3273	XP_013591826.1, XP_013618182.1
OG0009168	jg25398	XP_013626005.1
OG0009169	jg3255	XP_013588399.1, XP_013614040.1
OG0009170	jg3249	XP_013619133.1
OG0009171	jg3226	XP_013615043.1, XP_013590218.1
OG0009172	jg27358	XP_013629607.1
OG0009173	jg3190	XP_013590033.1
OG0009174	jg3178	XP_013590823.1
OG0009175	jg3173	XP_013589683.1, XP_013592167.1
OG0009176	jg27890	XP_013628921.1
OG0009177	jg27893	XP_013609704.1, XP_013626170.1
OG0009179	jg27925	XP_013626836.1, XP_013596404.1
OG0009180	jg14850	XP_013620978.1, XP_013600622.1
OG0009181	jg22284	XP_013614976.1, XP_013616373.1
OG0009182	jg22283	XP_013614974.1, XP_013619365.1, XP_013623101.1
OG0009183	jg22280	XP_013612042.1
OG0009184	jg33820	XP_013625044.1, XP_013590250.1
OG0009185	jg33782	XP_013589821.1
OG0009186	jg33773	XP_013628284.1, XP_013626534.1
OG0009188	jg33742	XP_013630328.1
OG0009189	jg33692	XP_013591568.1, XP_013591591.1
OG0009190	jg33686	XP_013590175.1, XP_013623468.1
OG0009191	jg33635	XP_013591194.1, XP_013625547.1
OG0009192	jg33604	XP_013592700.1, XP_013588134.1
OG0009193	jg33601	XP_013590146.1, XP_013590270.1
OG0009194	jg33599	XP_013628659.1, XP_013591739.1
OG0009196	jg33558	XP_013613498.1, XP_013592598.1
OG0009197	jg33556	XP_013626997.1, XP_013592138.1
OG0009198	jg33554	XP_013625719.1
OG0009199	jg2411	XP_013588554.1
OG0009200	jg33523	XP_013592826.1, XP_013588065.1
OG0009201	jg18733	XP_013631032.1
OG0009202	jg18737	XP_013634536.1, XP_013634177.1
OG0009203	jg18751	XP_013630972.1, XP_013631832.1
OG0009204	jg18754	XP_013622884.1, XP_013634574.1
OG0009205	jg18781	XP_013635223.1, XP_013634398.1, XP_013627885.1
OG0009206	jg9832	XP_013594096.1
OG0009207	jg18825	XP_013635984.1
OG0009208	jg14301, jg13753	XP_013626109.1
OG0009209	jg14249	XP_013625500.1
OG0009210	jg14201	XP_013622216.1
OG0009211	jg13699	XP_013595300.1
OG0009213	jg21672	XP_013621816.1
OG0009214	jg22026	XP_013619338.1, XP_013609780.1
OG0009215	jg11995	XP_013592152.1
OG0009216	jg11882	XP_013633679.1
OG0009217	jg11959	XP_013605444.1, XP_013637127.1
OG0009219	jg11673	XP_013637238.1, XP_013605657.1
OG0009220	jg11520	XP_013633801.1
OG0009221	jg11366	XP_013631275.1, XP_013623515.1
OG0009222	jg11364	XP_013630459.1, XP_013636271.1
OG0009223	jg8527	XP_013607722.1
OG0009224	jg11278	XP_013602147.1, XP_013592017.1
OG0009225	jg11267	XP_013590440.1
OG0009226	jg11215	XP_013635775.1, XP_013590911.1
OG0009227	jg11203	XP_013602060.1, XP_013615294.1, XP_013602237.1
OG0009228	jg11167	XP_013605217.1, XP_013593212.1
OG0009229	jg11157	XP_013601667.1, XP_013598543.1
OG0009230	jg2941	XP_013590295.1, XP_013618646.1
OG0009231	jg2945	XP_013621410.1, XP_013590796.1
OG0009232	jg2950	XP_013592096.1
OG0009233	jg2958	XP_013613913.1
OG0009234	jg2987	XP_013599768.1, XP_013592828.1
OG0009235	jg2992	XP_013621651.1, XP_013588823.1
OG0009236	jg3010	XP_013592837.1, XP_013587827.1
OG0009237	jg3026	XP_013589935.1, XP_013588289.1
OG0009238	jg3036	XP_013591909.1, XP_013587866.1
