Orthogroup	Cardamine_amara	Brassica_oleracea
OG0007853	evm.model.RL_8.2717	XP_013618145.1, XP_013606189.1
OG0007854	evm.model.RL_8.2723	XP_013598572.1, XP_013617841.1, XP_013618146.1
OG0007855	evm.model.RL_8.2732	XP_013593514.1, XP_013608800.1
OG0007856	evm.model.RL_8.2772	XP_013607583.1
OG0007857	evm.model.RL_8.2810	XP_013606647.1, XP_013593796.1
OG0007858	evm.model.RL_7.1272	XP_013595306.1, XP_013604701.1
OG0007859	evm.model.RL_8.2823	XP_013607899.1, XP_013607588.1, XP_013595892.1
OG0007860	evm.model.RL_8.90	XP_013628272.1, XP_013613083.1
OG0007861	evm.model.RL_8.74	XP_013621812.1, XP_013611746.1
OG0007862	evm.model.RL_8.102	XP_013625389.1, XP_013612014.1
OG0007863	evm.model.RL_8.126	XP_013611415.1, XP_013628632.1
OG0007864	evm.model.RL_8.133	XP_013612818.1
OG0007865	evm.model.RL_8.224	XP_013619173.1, XP_013607153.1
OG0007866	evm.model.RL_8.205	XP_013610620.1, XP_013627338.1
OG0007867	evm.model.RL_8.157	XP_013606855.1, XP_013630053.1
OG0007868	evm.model.RL_8.246	XP_013621278.1, XP_013612403.1
OG0007869	evm.model.RL_8.249	XP_013606548.1
OG0007870	evm.model.RL_8.253	XP_013612022.1
OG0007871	evm.model.RL_8.295	XP_013606357.1
OG0007872	evm.model.RL_8.306	XP_013608747.1
OG0007873	evm.model.RL_8.334	XP_013611483.1, XP_013621862.1
OG0007874	evm.model.RL_8.354	XP_013628254.1
OG0007875	evm.model.RL_4.446	XP_013616661.1, XP_013599405.1
OG0007876	evm.model.RL_4.483	XP_013594273.1
OG0007877	evm.model.RL_4.545	XP_013597978.1, XP_013621346.1
OG0007878	evm.model.RL_6.1429	XP_013631256.1, XP_013631920.1
OG0007879	evm.model.RL_6.1425	XP_013631467.1, XP_013631762.1
OG0007880	evm.model.RL_6.1322	XP_013627801.1, XP_013634908.1, XP_013635380.1
OG0007881	evm.model.RL_6.1320	XP_013626279.1
OG0007882	evm.model.RL_6.1317	XP_013622580.1, XP_013630914.1
OG0007883	evm.model.RL_6.1385	XP_013630768.1, XP_013637046.1
OG0007884	evm.model.RL_6.1326	XP_013633346.1, XP_013627818.1
OG0007885	evm.model.RL_6.1267	XP_013635829.1, XP_013636042.1
OG0007886	evm.model.RL_6.1219	XP_013631334.1
OG0007887	evm.model.RL_6.1205	XP_013632216.1, XP_013631722.1
OG0007888	evm.model.RL_6.1189	XP_013636346.1, XP_013631325.1
OG0007889	evm.model.RL_6.1187	XP_013635897.1, XP_013631015.1
OG0007890	evm.model.RL_5.510	XP_013585789.1
OG0007891	evm.model.RL_6.1173	XP_013622080.1, XP_013636508.1
OG0007892	evm.model.RL_6.1144	XP_013630782.1, XP_013636511.1
OG0007893	evm.model.RL_6.1129	XP_013634552.1, XP_013626436.1
OG0007896	evm.model.RL_5.562	XP_013603991.1, XP_013603987.1
OG0007897	evm.model.RL_6.1096	XP_013622288.1, XP_013637359.1
OG0007898	evm.model.RL_6.984	XP_013631757.1, XP_013632142.1
OG0007899	evm.model.RL_3.1743, evm.model.RL_6.983	XP_013633556.1, XP_013634501.1
OG0007900	evm.model.RL_6.952	XP_013628297.1, XP_013635861.1
OG0007901	evm.model.RL_6.943	XP_013635865.1, XP_013634157.1
OG0007902	evm.model.RL_6.933	XP_013634154.1, XP_013631440.1
OG0007903	evm.model.RL_6.887	XP_013636164.1, XP_013629417.1
OG0007904	evm.model.RL_6.767	XP_013636695.1, XP_013636662.1
OG0007905	evm.model.RL_6.735	XP_013636631.1, XP_013636587.1
OG0007906	evm.model.RL_4.2900	XP_013609340.1
OG0007907	evm.model.RL_6.559	XP_013625879.1, XP_013603041.1
OG0007908	evm.model.RL_6.540	XP_013604287.1, XP_013636588.1
OG0007909	evm.model.RL_2.2252	XP_013617682.1, XP_013598751.1
OG0007910	evm.model.RL_2.2227	XP_013595279.1, XP_013617745.1
OG0007911	evm.model.RL_4.2154	XP_013620503.1, XP_013610370.1
OG0007912	evm.model.RL_1.64	XP_013627077.1, XP_013585517.1
OG0007913	evm.model.RL_4.2215	XP_013627531.1
OG0007914	evm.model.RL_2.512.3.687c86e0	XP_013626160.1
OG0007915	evm.model.RL_2.2164	XP_013603656.1, XP_013599027.1
OG0007916	evm.model.RL_1.103	XP_013635473.1, XP_013637067.1, XP_013584962.1
OG0007917	evm.model.RL_1.108	XP_013587697.1
OG0007918	evm.model.RL_4.2105	XP_013612939.1, XP_013628547.1
OG0007919	evm.model.RL_1.126	XP_013584534.1, XP_013625746.1
OG0007920	evm.model.RL_1.147	XP_013634721.1, XP_013584592.1
OG0007921	evm.model.RL_1.182	XP_013630061.1, XP_013633437.1
OG0007922	evm.model.RL_1.200	XP_013583628.1, XP_013626272.1
OG0007923	evm.model.RL_1.210	XP_013584979.1, XP_013632701.1
OG0007924	evm.model.RL_1.232	XP_013636103.1, XP_013584096.1
OG0007925	evm.model.RL_1.263	XP_013638174.1, XP_013630523.1
OG0007926	evm.model.RL_1.298	XP_013630487.1, XP_013586547.1
OG0007927	evm.model.RL_1.330	XP_013638750.1, XP_013620023.1
OG0007928	evm.model.RL_1.385	XP_013613995.1, XP_013613956.1, XP_013628380.1
OG0007929	evm.model.RL_1.390	XP_013616207.1, XP_013613986.1
OG0007930	evm.model.RL_1.409	XP_013638061.1, XP_013629271.1
OG0007931	evm.model.RL_1.430	XP_013586928.1, XP_013629544.1
OG0007932	evm.model.RL_1.416	XP_013585526.1
OG0007933	evm.model.RL_1.438, evm.model.RL_4.850	XP_013587077.1
OG0007934	evm.model.RL_1.442	XP_013584332.1, XP_013623312.1
OG0007935	evm.model.RL_1.455	XP_013587749.1, XP_013584754.1
OG0007936	evm.model.RL_1.474	XP_013637469.1, XP_013625480.1
OG0007937	evm.model.RL_1.469	XP_013629512.1, XP_013638741.1
OG0007938	evm.model.RL_1.500	XP_013639359.1, XP_013625432.1
OG0007939	evm.model.RL_1.527	XP_013626682.1
OG0007940	evm.model.RL_1.536	XP_013626497.1, XP_013584477.1
OG0007941	evm.model.RL_1.547	XP_013623636.1, XP_013587506.1
OG0007942	evm.model.RL_1.584.1.687c87eb	XP_013621899.1, XP_013583716.1
OG0007943	evm.model.RL_1.591	XP_013585535.1
OG0007944	evm.model.RL_1.592.1.687c87eb	XP_013622548.1, XP_013638150.1
OG0007945	evm.model.RL_1.594	XP_013622225.1, XP_013587676.1
OG0007946	evm.model.RL_1.596	XP_013621900.1, XP_013584974.1
OG0007947	evm.model.RL_1.597	XP_013586781.1, XP_013622007.1
OG0007948	evm.model.RL_4.864	XP_013621364.1, XP_013610199.1
OG0007949	evm.model.RL_1.653	XP_013589510.1, XP_013583446.1
OG0007950	evm.model.RL_1.675	XP_013587238.1, XP_013622282.1
OG0007951	evm.model.RL_1.699	XP_013628393.1, XP_013637847.1
OG0007952	evm.model.RL_1.713	XP_013586532.1, XP_013619924.1
OG0007953	evm.model.RL_1.723	XP_013584589.1, XP_013639383.1
OG0007954	evm.model.RL_1.724	XP_013583894.1
OG0007955	evm.model.RL_1.748	XP_013636093.1
OG0007956	evm.model.RL_1.759	XP_013584763.1, XP_013628391.1
OG0007957	evm.model.RL_1.790	XP_013629912.1, XP_013617186.1
OG0007958	evm.model.RL_6.2137	XP_013627002.1, XP_013634907.1
OG0007959	evm.model.RL_6.2134	XP_013622896.1
OG0007960	evm.model.RL_6.2132	XP_013621777.1, XP_013636938.1
OG0007961	evm.model.RL_6.2111	XP_013631632.1, XP_013626697.1
OG0007962	evm.model.RL_6.2100	XP_013631030.1, XP_013631460.1
OG0007963	evm.model.RL_6.2062	XP_013596823.1, XP_013635281.1
OG0007964	evm.model.RL_6.1996	XP_013634743.1, XP_013623248.1
OG0007965	evm.model.RL_6.1700	XP_013634536.1, XP_013634177.1
OG0007966	evm.model.RL_6.1704	XP_013634457.1, XP_013614626.1
OG0007967	evm.model.RL_6.1714	XP_013633954.1, XP_013633747.1
OG0007968	evm.model.RL_6.1742	XP_013635223.1, XP_013634398.1, XP_013627885.1
OG0007969	evm.model.RL_6.1745	XP_013636797.1, XP_013636849.1
OG0007970	evm.model.RL_6.1762, evm.model.RL_6.1764	XP_013631954.1, XP_013634732.1
OG0007971	evm.model.RL_4.489, evm.model.RL_6.1787	XP_013634352.1, XP_013626208.1
OG0007972	evm.model.RL_6.1790	XP_013637515.1, XP_013631575.1
OG0007973	evm.model.RL_6.1875	XP_013630507.1, XP_013636879.1
OG0007974	evm.model.RL_6.1863	XP_013633400.1, XP_013634407.1
OG0007975	evm.model.RL_6.1821	XP_013636179.1, XP_013635048.1
OG0007976	evm.model.RL_6.1813	XP_013634448.1, XP_013632505.1
OG0007977	evm.model.RL_6.1807	XP_013635335.1, XP_013634943.1
OG0007978	evm.model.RL_6.1891	XP_013635301.1, XP_013626057.1
OG0007979	evm.model.RL_6.1916	XP_013637536.1, XP_013631786.1
OG0007980	evm.model.RL_6.1931	XP_013626879.1, XP_013634279.1
OG0007981	evm.model.RL_6.1943	XP_013623084.1, XP_013632128.1
OG0007982	evm.model.RL_6.1669	XP_013633595.1, XP_013623317.1
OG0007983	evm.model.RL_5.1394	XP_013599820.1, XP_013586695.1
OG0007984	evm.model.RL_5.1473	XP_013586706.1, XP_013604399.1
OG0007985	evm.model.RL_5.1515	XP_013583793.1, XP_013599667.1
OG0007986	evm.model.RL_5.1614	XP_013613980.1, XP_013599887.1
OG0007987	evm.model.RL_5.1656	XP_013604772.1, XP_013605719.1
OG0007988	evm.model.RL_5.1647	XP_013585265.1, XP_013599817.1
OG0007989	evm.model.RL_5.1667	XP_013638045.1, XP_013605718.1
OG0007990	evm.model.RL_5.1669	XP_013603846.1, XP_013587136.1
OG0007991	evm.model.RL_5.1678	XP_013600166.1, XP_013586527.1
OG0007992	evm.model.RL_5.1697	XP_013604130.1, XP_013605349.1
OG0007993	evm.model.RL_5.1702.1.687c88b6	XP_013605357.1, XP_013601680.1, XP_013637753.1
OG0007994	evm.model.RL_5.1721	XP_013605387.1, XP_013587096.1
OG0007995	evm.model.RL_5.1762	XP_013600736.1, XP_013637743.1
OG0007996	evm.model.RL_5.1764	XP_013600509.1, XP_013638763.1
OG0007997	evm.model.RL_5.1775	XP_013587470.1, XP_013604372.1
OG0007998	evm.model.RL_5.1778	XP_013585940.1, XP_013599658.1
OG0007999	evm.model.RL_5.1815.1.687c88b7	XP_013604469.1
OG0008000	evm.model.RL_5.1816	XP_013605138.1, XP_013586595.1
OG0008001	evm.model.RL_5.1824	XP_013603141.1, XP_013596420.1
OG0008002	evm.model.RL_5.1849	XP_013584495.1, XP_013603443.1
OG0008003	evm.model.RL_5.3699	XP_013597592.1, XP_013585203.1
OG0008004	evm.model.RL_5.3661	XP_013605073.1, XP_013586496.1
OG0008005	evm.model.RL_3.2055	XP_013590281.1
OG0008006	evm.model.RL_5.3645	XP_013614959.1, XP_013584494.1
OG0008007	evm.model.RL_5.3617	XP_013638808.1, XP_013597185.1
OG0008008	evm.model.RL_5.3607	XP_013586024.1, XP_013598804.1
OG0008009	evm.model.RL_5.3605	XP_013614611.1, XP_013638384.1
OG0008010	evm.model.RL_3.2115	XP_013592365.1
OG0008011	evm.model.RL_5.3604	XP_013594098.1, XP_013584120.1
OG0008012	evm.model.RL_5.3596	XP_013587033.1, XP_013605627.1
OG0008013	evm.model.RL_5.3589.3.687c88c3	XP_013587691.1, XP_013599220.1
OG0008014	evm.model.RL_5.3537	XP_013594132.1, XP_013584882.1
OG0008015	evm.model.RL_5.3529	XP_013595575.1, XP_013638634.1
OG0008016	evm.model.RL_5.3514	XP_013585158.1
OG0008017	evm.model.RL_5.3503	XP_013604990.1, XP_013598907.1
OG0008018	evm.model.RL_5.3459	XP_013583669.1, XP_013598355.1
OG0008019	evm.model.RL_5.3422	XP_013598253.1
OG0008020	evm.model.RL_5.3399	XP_013637703.1, XP_013604867.1
OG0008022	evm.model.RL_5.3248.1.687c88c1	XP_013622566.1, XP_013583605.1
OG0008023	evm.model.RL_5.3247.1.687c88c1	XP_013593766.1, XP_013638093.1
OG0008024	evm.model.RL_5.3239	XP_013593899.1, XP_013625720.1
OG0008025	evm.model.RL_3.1196	XP_013588501.1, XP_013589865.1
OG0008026	evm.model.RL_5.3184	XP_013597935.1, XP_013586162.1
OG0008027	evm.model.RL_5.3161	XP_013637966.1, XP_013593174.1
OG0008028	evm.model.RL_5.3162	XP_013623147.1, XP_013595783.1
OG0008029	evm.model.RL_5.3146	XP_013623576.1, XP_013595756.1
OG0008031	evm.model.RL_2.1940	XP_013598546.1, XP_013600609.1
OG0008032	evm.model.RL_2.1945	XP_013605343.1, XP_013607384.1
OG0008033	evm.model.RL_2.1960	XP_013592990.1, XP_013610559.1
OG0008034	evm.model.RL_2.1969	XP_013597814.1, XP_013599468.1
OG0008035	evm.model.RL_2.2017	XP_013636545.1, XP_013597704.1
OG0008036	evm.model.RL_2.2024	XP_013619504.1, XP_013598541.1
OG0008037	evm.model.RL_2.2039	XP_013610722.1, XP_013597193.1, XP_013595254.1, XP_013593091.1
OG0008038	evm.model.RL_2.2045	XP_013599727.1, XP_013594054.1
OG0008039	evm.model.RL_2.2047	XP_013616493.1, XP_013595264.1, XP_013625155.1
OG0008040	evm.model.RL_2.2298	XP_013596372.1, XP_013589387.1
OG0008041	evm.model.RL_2.2305	XP_013599789.1, XP_013618768.1
OG0008042	evm.model.RL_6.383	XP_013629506.1
OG0008043	evm.model.RL_6.359	XP_013634323.1, XP_013602604.1
OG0008044	evm.model.RL_6.319	XP_013634724.1
OG0008045	evm.model.RL_6.231	XP_013605744.1, XP_013637107.1
OG0008046	evm.model.RL_3.1842	XP_013591513.1, XP_013591492.1
OG0008047	evm.model.RL_6.182	XP_013600686.1, XP_013633859.1
OG0008048	evm.model.RL_6.180	XP_013603284.1, XP_013634830.1
OG0008049	evm.model.RL_6.176	XP_013635964.1, XP_013605269.1
OG0008050	evm.model.RL_6.162	XP_013633222.1, XP_013599557.1
OG0008051	evm.model.RL_6.156	XP_013631060.1, XP_013600280.1
OG0008053	evm.model.RL_6.94	XP_013600294.1, XP_013633568.1
OG0008054	evm.model.RL_6.84	XP_013603422.1
OG0008055	evm.model.RL_6.52	XP_013637596.1, XP_013599528.1
OG0008056	evm.model.RL_6.38	XP_013630879.1, XP_013605161.1
OG0008057	evm.model.RL_6.34, evm.model.RL_6.35	XP_013600186.1
OG0008058	evm.model.RL_6.24	XP_013633811.1, XP_013604270.1
OG0008059	evm.model.RL_5.1362	XP_013600496.1, XP_013583905.1
OG0008060	evm.model.RL_5.1355	XP_013600400.1, XP_013583412.1, XP_013583852.1
OG0008061	evm.model.RL_5.1353	XP_013638445.1, XP_013638523.1, XP_013600016.1
OG0008062	evm.model.RL_5.1342	XP_013584519.1
OG0008063	evm.model.RL_5.1331	XP_013638207.1, XP_013600255.1
OG0008064	evm.model.RL_5.1308	XP_013603629.1, XP_013584683.1
OG0008065	evm.model.RL_5.1286	XP_013584530.1, XP_013604844.1
OG0008066	evm.model.RL_5.1250	XP_013602399.1, XP_013603686.1
OG0008067	evm.model.RL_5.1243	XP_013637909.1, XP_013605524.1
OG0008069	evm.model.RL_5.1167	XP_013603441.1, XP_013584359.1
OG0008070	evm.model.RL_5.1161	XP_013600468.1, XP_013638590.1
OG0008071	evm.model.RL_5.1160	XP_013638589.1
OG0008072	evm.model.RL_5.1123	XP_013603319.1
OG0008073	evm.model.RL_5.1113	XP_013638456.1
OG0008074	evm.model.RL_5.1105	XP_013599985.1, XP_013638164.1
OG0008075	evm.model.RL_5.1073	XP_013601456.1, XP_013603649.1, XP_013584885.1
OG0008076	evm.model.RL_5.1054	XP_013602123.1, XP_013605123.1
OG0008077	evm.model.RL_5.1052	XP_013638332.1, XP_013602125.1
OG0008078	evm.model.RL_5.1027	XP_013600349.1, XP_013602661.1
OG0008079	evm.model.RL_5.1014	XP_013638355.1
OG0008080	evm.model.RL_5.1010	XP_013605512.1, XP_013587163.1
OG0008081	evm.model.RL_5.925	XP_013603808.1, XP_013584612.1
OG0008082	evm.model.RL_5.903.5.687c88b0	XP_013585682.1, XP_013600806.1
OG0008083	evm.model.RL_5.881	XP_013583645.1, XP_013600484.1, XP_013600489.1
OG0008084	evm.model.RL_5.874	XP_013601936.1, XP_013587663.1
OG0008085	evm.model.RL_5.837	XP_013604210.1, XP_013586019.1
OG0008086	evm.model.RL_7.933	XP_013637483.1, XP_013588045.1
OG0008087	evm.model.RL_5.739	XP_013601405.1, XP_013639138.1
OG0008088	evm.model.RL_5.715	XP_013585619.1, XP_013605763.1
OG0008089	evm.model.RL_5.717	XP_013602494.1, XP_013586636.1
OG0008090	evm.model.RL_5.607	XP_013584718.1, XP_013614696.1
OG0008091	evm.model.RL_5.573	XP_013600111.1, XP_013587440.1
OG0008092	evm.model.RL_5.555	XP_013602546.1, XP_013638276.1
OG0008094	evm.model.RL_5.531	XP_013583525.1, XP_013600293.1
OG0008095	evm.model.RL_5.518	XP_013586399.1, XP_013602509.1
OG0008096	evm.model.RL_5.513	XP_013585787.1, XP_013602213.1
OG0008097	evm.model.RL_5.507	XP_013603458.1
OG0008098	evm.model.RL_5.505	XP_013604652.1, XP_013585925.1
OG0008099	evm.model.RL_5.491	XP_013600995.1
OG0008100	evm.model.RL_5.468	XP_013605894.1, XP_013584037.1
OG0008101	evm.model.RL_5.444	XP_013587254.1, XP_013605076.1
OG0008102	evm.model.RL_5.423	XP_013602476.1
OG0008103	evm.model.RL_5.359	XP_013584473.1, XP_013603594.1
OG0008104	evm.model.RL_4.2254	XP_013621259.1, XP_013612357.1
OG0008105	evm.model.RL_5.308	XP_013602354.1, XP_013585532.1
OG0008106	evm.model.RL_5.298	XP_013603766.1, XP_013603795.1
OG0008107	evm.model.RL_5.295	XP_013604925.1, XP_013584320.1
OG0008108	evm.model.RL_5.274.7.687c88ab	XP_013604526.1, XP_013585845.1
OG0008109	evm.model.RL_5.212	XP_013603503.1, XP_013585140.1
OG0008110	evm.model.RL_5.215	XP_013585139.1, XP_013599918.1
OG0008111	evm.model.RL_5.216	XP_013600123.1, XP_013638753.1
OG0008112	evm.model.RL_5.219	XP_013587521.1, XP_013599571.1
OG0008113	evm.model.RL_5.237	XP_013602695.1, XP_013583971.1
OG0008114	evm.model.RL_5.187	XP_013584347.1, XP_013600163.1
OG0008115	evm.model.RL_5.178	XP_013603152.1, XP_013584630.1
OG0008116	evm.model.RL_5.173	XP_013604416.1, XP_013605003.1
OG0008117	evm.model.RL_5.143	XP_013602038.1, XP_013638392.1
OG0008118	evm.model.RL_5.93	XP_013635108.1, XP_013585757.1
OG0008119	evm.model.RL_5.97	XP_013602196.1
OG0008120	evm.model.RL_5.99	XP_013584896.1, XP_013603187.1
OG0008121	evm.model.RL_5.86	XP_013584111.1
OG0008122	evm.model.RL_5.62	XP_013585621.1, XP_013605078.1
OG0008123	evm.model.RL_8.2871	XP_013638346.1, XP_013604882.1
OG0008124	evm.model.RL_8.3, evm.model.RL_8.9	XP_013607436.1
OG0008125	evm.model.RL_8.2922	XP_013601043.1, XP_013585433.1
OG0008126	evm.model.RL_4.2180	XP_013629323.1, XP_013618174.1
OG0008127	evm.model.RL_4.2203	XP_013611467.1, XP_013630265.1
OG0008128	evm.model.RL_4.2158	XP_013621152.1, XP_013610628.1, XP_013623463.1
OG0008129	evm.model.RL_4.2157	XP_013612470.1, XP_013621151.1
OG0008130	evm.model.RL_4.2150.2.687c86d7	XP_013616263.1, XP_013606199.1
OG0008131	evm.model.RL_4.2078	XP_013611590.1, XP_013620597.1
OG0008132	evm.model.RL_4.2083	XP_013620472.1, XP_013611393.1
OG0008133	evm.model.RL_4.2084	XP_013621850.1, XP_013611396.1
OG0008134	evm.model.RL_4.2028	XP_013611218.1
OG0008135	evm.model.RL_4.1993	XP_013629348.1, XP_013616808.1
OG0008136	evm.model.RL_4.1990	XP_013619445.1, XP_013609955.1
OG0008137	evm.model.RL_4.1985	XP_013609729.1, XP_013629406.1
OG0008138	evm.model.RL_4.1978	XP_013606669.1, XP_013614909.1
OG0008139	evm.model.RL_4.1947	XP_013612017.1, XP_013614385.1
OG0008140	evm.model.RL_4.1899	XP_013618882.1, XP_013609222.1
OG0008141	evm.model.RL_4.1872	XP_013615271.1, XP_013606088.1
OG0008142	evm.model.RL_4.1858	XP_013616675.1, XP_013607023.1
OG0008143	evm.model.RL_4.1857	XP_013606697.1, XP_013618810.1
OG0008144	evm.model.RL_4.1851	XP_013625927.1, XP_013608584.1
OG0008145	evm.model.RL_4.1826.1.687c86d6	XP_013629623.1, XP_013612624.1
OG0008146	evm.model.RL_4.1810	XP_013606789.1
OG0008147	evm.model.RL_4.1808	XP_013605988.1, XP_013616842.1
OG0008148	evm.model.RL_4.1798	XP_013616843.1, XP_013622850.1
OG0008149	evm.model.RL_4.1781	XP_013622669.1, XP_013612870.1
OG0008150	evm.model.RL_4.1771	XP_013613694.1, XP_013612712.1
OG0008151	evm.model.RL_4.1750	XP_013613677.1, XP_013609895.1
OG0008152	evm.model.RL_4.1749	XP_013607045.1
OG0008153	evm.model.RL_4.1745	XP_013613691.1
OG0008154	evm.model.RL_4.1738	XP_013620543.1
OG0008155	evm.model.RL_4.1718	XP_013612078.1, XP_013629061.1
OG0008156	evm.model.RL_4.1133	XP_013609168.1, XP_013593339.1
OG0008157	evm.model.RL_4.1128	XP_013612694.1, XP_013618821.1
OG0008158	evm.model.RL_4.1127	XP_013593249.1, XP_013612693.1
OG0008159	evm.model.RL_4.1120	XP_013615990.1, XP_013593110.1
OG0008160	evm.model.RL_4.1088	XP_013597478.1, XP_013632559.1, XP_013612381.1
OG0008161	evm.model.RL_4.1066	XP_013598187.1
OG0008162	evm.model.RL_4.1061	XP_013618078.1, XP_013595388.1
OG0008163	evm.model.RL_4.1049	XP_013616256.1, XP_013598393.1
OG0008164	evm.model.RL_4.1031	XP_013593104.1, XP_013612938.1
OG0008165	evm.model.RL_4.951	XP_013612293.1, XP_013593093.1
OG0008166	evm.model.RL_4.892	XP_013610520.1, XP_013614997.1
OG0008167	evm.model.RL_4.907	XP_013614012.1, XP_013593442.1
OG0008168	evm.model.RL_4.859	XP_013594215.1, XP_013616181.1
OG0008169	evm.model.RL_4.835	XP_013614813.1, XP_013598431.1
OG0008170	evm.model.RL_4.2251	XP_013620534.1, XP_013612875.1
OG0008171	evm.model.RL_4.818	XP_013595680.1, XP_013613346.1
OG0008172	evm.model.RL_4.2262	XP_013620725.1, XP_013612006.1
OG0008173	evm.model.RL_4.2268	XP_013620307.1, XP_013609151.1
OG0008174	evm.model.RL_4.2273	XP_013611742.1
OG0008175	evm.model.RL_4.2847	XP_013622455.1, XP_013612986.1
OG0008177	evm.model.RL_4.2892	XP_013621579.1, XP_013612616.1
OG0008178	evm.model.RL_4.2896	XP_013611493.1, XP_013626658.1
OG0008179	evm.model.RL_4.2913	XP_013618721.1, XP_013612353.1
OG0008180	evm.model.RL_4.3021	XP_013622269.1, XP_013608523.1
OG0008181	evm.model.RL_4.3076	XP_013619146.1, XP_013612347.1, XP_013629457.1
OG0008182	evm.model.RL_4.3078	XP_013614608.1, XP_013609983.1
OG0008183	evm.model.RL_4.1717	XP_013606235.1, XP_013629062.1
OG0008184	evm.model.RL_4.1202	XP_013616598.1, XP_013594163.1
OG0008185	evm.model.RL_4.1227	XP_013596801.1, XP_013609125.1
OG0008186	evm.model.RL_4.1257	XP_013613312.1, XP_013598458.1
OG0008187	evm.model.RL_4.1261	XP_013610146.1, XP_013597972.1
OG0008188	evm.model.RL_4.1264	XP_013616721.1, XP_013598466.1
OG0008189	evm.model.RL_4.1291	XP_013619432.1, XP_013597554.1
OG0008190	evm.model.RL_4.1311	XP_013594101.1
OG0008191	evm.model.RL_4.1352	XP_013597852.1, XP_013609385.1
OG0008192	evm.model.RL_4.1357	XP_013593324.1, XP_013610763.1
OG0008193	evm.model.RL_4.1379	XP_013598057.1, XP_013620453.1
OG0008194	evm.model.RL_3.1176	XP_013592123.1, XP_013588374.1
OG0008195	evm.model.RL_4.1405	XP_013595993.1, XP_013618039.1
OG0008196	evm.model.RL_4.1413	XP_013594016.1, XP_013606046.1
OG0008197	evm.model.RL_4.1415	XP_013612503.1, XP_013598132.1
OG0008198	evm.model.RL_8.2164	XP_013597477.1
OG0008199	evm.model.RL_8.2211	XP_013606067.1
OG0008200	evm.model.RL_8.2243	XP_013609192.1, XP_013594199.1
OG0008201	evm.model.RL_8.2259	XP_013627201.1, XP_013619677.1
OG0008202	evm.model.RL_8.2299	XP_013621848.1, XP_013617962.1
OG0008203	evm.model.RL_8.2301	XP_013618785.1, XP_013626027.1
OG0008204	evm.model.RL_8.2310	XP_013604579.1, XP_013621805.1
OG0008205	evm.model.RL_8.2322	XP_013616691.1, XP_013629314.1
OG0008206	evm.model.RL_8.2327	XP_013621158.1, XP_013606552.1
OG0008207	evm.model.RL_8.2344	XP_013622545.1, XP_013619082.1
OG0008208	evm.model.RL_8.2369	XP_013607164.1, XP_013623637.1
OG0008209	evm.model.RL_8.2386	XP_013626660.1, XP_013610101.1
OG0008210	evm.model.RL_8.1925	XP_013613123.1, XP_013623219.1
OG0008211	evm.model.RL_8.1924	XP_013614701.1, XP_013610256.1
OG0008212	evm.model.RL_8.1919	XP_013612469.1, XP_013627203.1
OG0008213	evm.model.RL_7.1271.1.687c84b8	XP_013597801.1, XP_013604697.1
OG0008215	evm.model.RL_7.1276	XP_013593722.1, XP_013586867.1
OG0008216	evm.model.RL_7.1301	XP_013595754.1
OG0008217	evm.model.RL_7.1330	XP_013618225.1, XP_013602338.1
OG0008218	evm.model.RL_7.1388	XP_013638964.1, XP_013596502.1
