Orthogroup	Cardamine_amara	Arabidopsis_thaliana
OG0006652	evm.model.RL_4.3228, evm.model.RL_4.3183	AT5G03160.1
OG0006653	evm.model.RL_1.913	AT3G10040.1
OG0006654	evm.model.RL_1.964	AT3G10572.1
OG0006655	evm.model.RL_1.987	AT3G10760.1
OG0006656	evm.model.RL_1.1003.2.687c87ec	AT3G10915.7
OG0006657	evm.model.RL_1.1014	AT3G11020.1
OG0006658	evm.model.RL_1.1013	AT3G11000.2
OG0006659	evm.model.RL_1.1050	AT3G11440.1
OG0006660	evm.model.RL_1.1071	AT3G11650.1
OG0006661	evm.model.RL_1.1083	AT3G11720.3
OG0006662	evm.model.RL_1.1093	AT3G11820.1
OG0006663	evm.model.RL_1.1117	AT3G12060.1
OG0006664	evm.model.RL_1.1123	AT3G12140.3
OG0006665	evm.model.RL_1.1147	AT3G12480.1
OG0006666	evm.model.RL_8.1067	AT5G49940.1
OG0006667	evm.model.RL_4.1643	AT5G20040.3
OG0006668	evm.model.RL_2.2012	AT4G24990.1
OG0006669	evm.model.RL_8.1213	AT4G00650.1
OG0006670	evm.model.RL_8.1235	AT5G51330.1
OG0006671	evm.model.RL_8.1340	AT5G52420.1
OG0006672	evm.model.RL_8.1353	AT5G52540.1
OG0006673	evm.model.RL_8.1407	AT5G53120.6
OG0006674	evm.model.RL_8.1406	AT5G53110.1
OG0006675	evm.model.RL_8.1434	AT5G53390.1
OG0006676	evm.model.RL_8.1509	AT5G54170.1
OG0006677	evm.model.RL_8.1473	AT5G53850.5
OG0006678	evm.model.RL_8.1533	AT5G54440.1
OG0006680	evm.model.RL_8.1543	AT5G54580.1
OG0006681	evm.model.RL_8.1552	AT5G54660.1
OG0006682	evm.model.RL_8.1592	AT5G55020.1
OG0006683	evm.model.RL_8.779	AT5G66970.1
OG0006684	evm.model.RL_8.1657	AT5G55730.1
OG0006685	evm.model.RL_8.1704	AT5G56270.1
OG0006686	evm.model.RL_8.1727	AT5G56530.1
OG0006687	evm.model.RL_8.1792	AT5G57150.4
OG0006688	evm.model.RL_8.1803.1.687c855d	AT5G57270.1
OG0006689	evm.model.RL_8.1826	AT5G57500.1
OG0006690	evm.model.RL_8.1839.2.687c855e	AT5G57630.1
OG0006691	evm.model.RL_4.745	AT5G47870.1
OG0006692	evm.model.RL_4.2324	AT5G12990.1
OG0006693	evm.model.RL_4.2328	AT5G12930.1
OG0006694	evm.model.RL_4.2338	AT5G12470.1
OG0006695	evm.model.RL_4.2344	AT5G12410.1
OG0006696	evm.model.RL_4.2523	AT5G10580.3
OG0006697	evm.model.RL_4.2531	AT5G10490.1
OG0006698	evm.model.RL_4.2561	AT5G10160.1
OG0006699	evm.model.RL_4.2569	AT5G10100.1
OG0006700	evm.model.RL_4.2598	AT5G09850.1
OG0006701	evm.model.RL_8.2492.3.687c8561	AT5G64130.3
OG0006702	evm.model.RL_4.2659	AT5G09280.1
OG0006703	evm.model.RL_4.2689	AT5G08530.1
OG0006704	evm.model.RL_4.2708	AT5G08380.1
OG0006705	evm.model.RL_4.2720	AT5G08290.1
OG0006706	evm.model.RL_4.2745	AT5G08060.1
OG0006707	evm.model.RL_4.2782	AT5G07670.1
OG0006708	evm.model.RL_2.1276	AT4G17230.1
OG0006709	evm.model.RL_2.1283	AT4G17300.2
OG0006710	evm.model.RL_2.1314	AT4G17620.1
OG0006711	evm.model.RL_2.1318	AT4G17670.1
OG0006712	evm.model.RL_2.1356	AT4G18010.1
OG0006713	evm.model.RL_2.1359	AT4G18040.1
OG0006714	evm.model.RL_2.1376	AT4G18230.1
OG0006715	evm.model.RL_2.1407	AT4G18490.3
OG0006716	evm.model.RL_3.1035, evm.model.RL_2.1456	AT4G18990.1
OG0006717	evm.model.RL_2.1482	AT4G19200.1
OG0006718	evm.model.RL_2.1521	AT4G19645.1
OG0006720	evm.model.RL_4.374	AT5G44790.1
OG0006721	evm.model.RL_2.1569	AT4G20260.4
OG0006722	evm.model.RL_2.1575	AT4G20325.1
OG0006723	evm.model.RL_2.1280	AT4G17260.1
OG0006724	evm.model.RL_2.1648	AT4G21445.1
OG0006725	evm.model.RL_2.1680	AT4G21740.1
OG0006726	evm.model.RL_2.1692	AT4G21870.1
OG0006727	evm.model.RL_2.1768	AT4G22670.1
OG0006728	evm.model.RL_2.1861	AT4G23470.1
OG0006729	evm.model.RL_2.1865	AT4G23500.1
OG0006730	evm.model.RL_2.1878	AT4G23640.1
OG0006731	evm.model.RL_2.1889	AT4G23760.1
OG0006732	evm.model.RL_2.1895	AT4G23820.1
OG0006733	evm.model.RL_2.1912	AT4G23980.1
OG0006734	evm.model.RL_2.1915	AT4G24015.1
OG0006735	evm.model.RL_2.1916	AT4G24020.1
OG0006736	evm.model.RL_2.1927	AT4G24130.1
OG0006737	evm.model.RL_2.1929	AT4G24150.1
OG0006738	evm.model.RL_5.2601	AT1G33770.1
OG0006739	evm.model.RL_5.2449	AT1G35720.1
OG0006740	evm.model.RL_6.2430, evm.model.RL_5.1659	AT1G18340.1
OG0006741	evm.model.RL_5.2350	AT1G44110.1
OG0006742	evm.model.RL_5.2371	AT1G43770.2
OG0006743	evm.model.RL_5.1373	AT1G15220.1
OG0006745	evm.model.RL_5.2266	AT1G47270.1
OG0006746	evm.model.RL_5.3106	AT1G27910.1
OG0006747	evm.model.RL_5.613	AT1G07615.1
OG0006748	evm.model.RL_2.1934	AT4G24200.1
OG0006749	evm.model.RL_5.3121	AT1G27710.1
OG0006750	evm.model.RL_5.2284	AT1G45688.1
OG0006751	evm.model.RL_5.3113.1.687c88bf	AT1G27760.3
OG0006752	evm.model.RL_1.2481, evm.model.RL_1.3183	AT2G20060.1
OG0006753	evm.model.RL_5.3047	AT1G28510.1
OG0006754	evm.model.RL_5.3014	AT1G29120.5
OG0006755	evm.model.RL_5.3012	AT1G29150.1
OG0006756	evm.model.RL_5.3008	AT1G29195.1
OG0006757	evm.model.RL_5.2992	AT1G29330.1
OG0006758	evm.model.RL_5.2953	AT1G29760.1
OG0006759	evm.model.RL_5.2937	AT1G30080.1
OG0006760	evm.model.RL_5.2902	AT1G30320.1
OG0006761	evm.model.RL_5.2891	AT1G30450.1
OG0006762	evm.model.RL_5.2864	AT1G30700.1
OG0006763	evm.model.RL_5.2843	AT1G30870.1
OG0006764	evm.model.RL_2.3094	AT4G35720.1
OG0006765	evm.model.RL_2.3150	AT4G36220.1
OG0006766	evm.model.RL_2.3177	AT4G36620.1
OG0006767	evm.model.RL_2.3188	AT4G36730.1
OG0006768	evm.model.RL_2.3230	AT4G37000.1
OG0006769	evm.model.RL_2.3238	AT4G36930.1
OG0006770	evm.model.RL_2.3274	AT4G37610.1
OG0006771	evm.model.RL_2.3277	AT4G37660.1
OG0006773	evm.model.RL_6.163	AT2G22610.3
OG0006774	evm.model.RL_6.117	AT2G22125.1
OG0006775	evm.model.RL_6.36	AT2G21270.3
OG0006777	evm.model.RL_2.3463	AT4G38620.1
OG0006778	evm.model.RL_2.3480	AT4G38470.1
OG0006780	evm.model.RL_2.374	AT5G38470.1
OG0006781	evm.model.RL_6.1632	AT2G35470.1
OG0006782	evm.model.RL_8.869	AT4G08900.1
OG0006783	evm.model.RL_5.2377	AT1G43850.1
OG0006784	evm.model.RL_6.1509	AT2G34200.1
OG0006785	evm.model.RL_6.1470	AT2G33793.1
OG0006786	evm.model.RL_4.614	AT5G42890.1
OG0006787	evm.model.RL_4.624	AT5G42830.1
OG0006788	evm.model.RL_4.672.1.687c86cf	AT5G42520.1
OG0006789	evm.model.RL_1.208	AT3G02870.1
OG0006790	evm.model.RL_8.793	AT4G09950.1
OG0006791	evm.model.RL_8.658	AT4G11260.1
OG0006792	evm.model.RL_8.617.1.687c8557	AT4G11600.1
OG0006794	evm.model.RL_8.605	AT4G11720.1
OG0006795	evm.model.RL_8.597.1.687c8557	AT4G11820.2
OG0006796	evm.model.RL_8.566	AT4G12070.1
OG0006797	evm.model.RL_8.477	AT4G04480.1
OG0006798	evm.model.RL_8.455.1.687c8556	AT4G04780.1
OG0006799	evm.model.RL_8.386	AT4G03610.4
OG0006800	evm.model.RL_4.427	AT5G44350.1
OG0006801	evm.model.RL_4.410	AT5G44540.1
OG0006802	evm.model.RL_6.794, evm.model.RL_2.2273	AT4G27600.1
OG0006803	evm.model.RL_4.245	AT5G45830.1
OG0006804	evm.model.RL_4.214	AT5G46110.4
OG0006805	evm.model.RL_4.162	AT5G46620.1
OG0006806	evm.model.RL_4.141	AT5G46700.1
OG0006807	evm.model.RL_4.137	AT5G46740.1
OG0006808	evm.model.RL_4.125, evm.model.RL_4.131	AT5G46795.1
OG0006809	evm.model.RL_4.119	AT5G46860.1
OG0006810	evm.model.RL_4.92	AT5G47060.1
OG0006811	evm.model.RL_6.1902	AT2G37990.1
OG0006812	evm.model.RL_4.27	AT5G47610.1
OG0006813	evm.model.RL_4.11	AT5G47740.2
OG0006814	evm.model.RL_1.3044	AT2G18640.1
OG0006815	evm.model.RL_1.2450	AT2G04240.1
OG0006816	evm.model.RL_1.2404	AT3G25140.1
OG0006817	evm.model.RL_1.2370	AT3G24660.1
OG0006818	evm.model.RL_2.826	AT4G13250.1
OG0006819	evm.model.RL_2.916	AT4G14110.1
OG0006820	evm.model.RL_1.2189	AT3G22950.1
OG0006821	evm.model.RL_2.534, evm.model.RL_2.1007	AT4G14770.1
OG0006822	evm.model.RL_2.1013	AT4G14819.1
OG0006823	evm.model.RL_2.1066	AT4G15430.1
OG0006825	evm.model.RL_2.1088	AT4G15570.1
OG0006826	evm.model.RL_2.65	AT5G40740.1
OG0006827	evm.model.RL_2.73.1.687c86df	AT5G40840.2
OG0006828	evm.model.RL_2.195	AT5G42050.1
OG0006829	evm.model.RL_2.199, evm.model.RL_2.201	AT5G42080.1
OG0006830	evm.model.RL_6.2959	AT2G48090.2
OG0006831	evm.model.RL_6.2955	AT2G48060.2
OG0006832	evm.model.RL_5.2627	AT1G33390.1
OG0006833	evm.model.RL_6.2895	AT2G47420.1
OG0006834	evm.model.RL_6.1540	AT2G34520.1
OG0006835	evm.model.RL_6.2823	AT2G46820.1
OG0006836	evm.model.RL_6.2811	AT2G46680.1
OG0006837	evm.model.RL_6.2782	AT2G46400.1
OG0006838	evm.model.RL_6.2773	AT2G46300.1
OG0006839	evm.model.RL_6.2748	AT2G46040.2
OG0006840	evm.model.RL_6.2743	AT2G45980.1
OG0006841	evm.model.RL_6.2729	AT2G45830.1
OG0006842	evm.model.RL_6.2705	AT2G45690.1
OG0006843	evm.model.RL_6.2703	AT2G45670.1
OG0006844	evm.model.RL_6.2678	AT2G45430.1
OG0006845	evm.model.RL_6.2616	AT2G44830.1
OG0006846	evm.model.RL_6.2461	AT2G43370.1
OG0006847	evm.model.RL_6.2439	AT2G43130.1
OG0006848	evm.model.RL_6.2410	AT2G42840.1
OG0006849	evm.model.RL_6.2407	AT2G42810.2
OG0006850	evm.model.RL_6.2363	AT2G42400.1
OG0006851	evm.model.RL_6.2348	AT2G42280.3
OG0006852	evm.model.RL_6.2306	AT2G41800.1
OG0006853	evm.model.RL_6.2273	AT2G41430.1
OG0006854	evm.model.RL_4.3324	AT5G02110.1
OG0006855	evm.model.RL_4.3308	AT5G02280.1
OG0006857	evm.model.RL_4.3291	AT5G02470.1
OG0006859	evm.model.RL_4.3229	AT5G03150.1
OG0006860	evm.model.RL_4.3216	AT5G03230.1
OG0006861	evm.model.RL_4.3203	AT5G03330.1
OG0006862	evm.model.RL_4.3139	AT5G03880.1
OG0006863	evm.model.RL_4.3136.1.687c86dd	AT5G03905.1
OG0006864	evm.model.RL_5.3034	AT1G28815.1
OG0006865	evm.model.RL_4.1679.1.687c86d5	AT5G19680.1
OG0006866	evm.model.RL_4.1659	AT5G19880.1
OG0006867	evm.model.RL_4.1651	AT5G19960.1
OG0006868	evm.model.RL_4.1627	AT5G20180.1
OG0006869	evm.model.RL_4.1613	AT5G20310.1
OG0006871	evm.model.RL_4.1566	AT5G20900.1
OG0006872	evm.model.RL_4.1559, evm.model.RL_4.795	AT5G20960.1
OG0006873	evm.model.RL_4.1529	AT5G21940.1
OG0006874	evm.model.RL_4.1515	AT5G22080.1
OG0006875	evm.model.RL_4.1429	AT5G22940.2
OG0006876	evm.model.RL_8.2133	AT5G60660.1
OG0006877	evm.model.RL_4.594, evm.model.RL_8.2107	AT5G60340.1
OG0006878	evm.model.RL_8.2073.1.687c855f	AT5G59980.2
OG0006879	evm.model.RL_8.2058	AT5G59800.1
OG0006880	evm.model.RL_8.2391	AT5G63160.1
OG0006881	evm.model.RL_8.2448	AT5G63790.2
OG0006882	evm.model.RL_8.2449	AT5G63800.1
OG0006883	evm.model.RL_8.2479	AT5G64000.1
OG0006884	evm.model.RL_8.2487	AT5G64080.1
OG0006885	evm.model.RL_8.2503	AT5G64240.2
OG0006886	evm.model.RL_8.2511	AT5G64300.1
OG0006887	evm.model.RL_8.2526	AT5G64430.1
OG0006888	evm.model.RL_8.2527	AT5G64440.1
OG0006889	evm.model.RL_8.2563	AT5G64790.1
OG0006890	evm.model.RL_8.2575	AT5G64905.1
OG0006891	evm.model.RL_8.2585	AT5G65000.1
OG0006892	evm.model.RL_8.2592	AT5G65090.1
OG0006893	evm.model.RL_8.2621	AT5G65340.1
OG0006894	evm.model.RL_8.2637	AT5G65500.2
OG0006895	evm.model.RL_8.2704	AT5G67470.1
OG0006896	evm.model.RL_8.2707	AT5G67440.1
OG0006897	evm.model.RL_8.2718	AT5G67350.1
OG0006898	evm.model.RL_3.1183	AT1G68070.1
OG0006899	evm.model.RL_8.2814	AT5G66400.1
OG0006901	evm.model.RL_8.2820	AT5G66320.1
OG0006902	evm.model.RL_8.12	AT4G00026.1
OG0006903	evm.model.RL_8.34	AT4G00230.1
OG0006904	evm.model.RL_8.88	AT4G00700.1
OG0006905	evm.model.RL_8.62	AT4G00450.1
OG0006906	evm.model.RL_8.121	AT4G01110.1
OG0006907	evm.model.RL_8.150	AT4G00840.1
OG0006908	evm.model.RL_5.63	AT1G01120.1
OG0006909	evm.model.RL_8.232	AT4G02110.1
OG0006910	evm.model.RL_8.318	AT4G02880.2
OG0006911	evm.model.RL_8.326	AT4G02980.1
OG0006912	evm.model.RL_8.343	AT4G03100.1
OG0006913	evm.model.RL_8.359	AT4G03260.1
OG0006914	evm.model.RL_5.228	AT1G03730.1
OG0006915	evm.model.RL_4.474	AT5G43990.2
OG0006916	evm.model.RL_4.480	AT5G43940.2
OG0006917	evm.model.RL_4.488	AT5G43860.1
OG0006918	evm.model.RL_6.1421	AT2G33360.1
OG0006919	evm.model.RL_6.1396	AT2G33100.1
OG0006920	evm.model.RL_5.1315, evm.model.RL_6.1312	AT2G32230.1
OG0006921	evm.model.RL_6.1356	AT2G32700.7
OG0006923	evm.model.RL_6.1360	AT2G32760.1
OG0006924	evm.model.RL_6.1373	AT2G32860.2
OG0006925	evm.model.RL_6.1342	AT2G32520.2
OG0006926	evm.model.RL_6.1336	AT2G32460.1
OG0006927	evm.model.RL_6.1310	AT2G32170.2
OG0006927	evm.model.RL_6.1309	AT2G32160.3
OG0006928	evm.model.RL_6.1298	AT2G32020.1
OG0006929	evm.model.RL_6.1269	AT2G31810.1
OG0006930	evm.model.RL_6.1272	AT2G31790.1
OG0006931	evm.model.RL_6.1253	AT2G31570.1
OG0006932	evm.model.RL_6.1190	AT2G31010.1
OG0006933	evm.model.RL_6.1164	AT2G30700.1
OG0006934	evm.model.RL_6.1143	AT2G30505.1
OG0006935	evm.model.RL_6.1127	AT2G30350.2
OG0006936	evm.model.RL_5.544	AT1G06950.1
OG0006937	evm.model.RL_6.1109	AT2G30130.1
OG0006938	evm.model.RL_6.1098	AT2G30090.1
OG0006939	evm.model.RL_6.1064	AT2G29640.1
OG0006940	evm.model.RL_6.1007	AT2G29020.1
OG0006941	evm.model.RL_6.991	AT2G28870.1
OG0006942	evm.model.RL_6.978	AT2G28710.1
OG0006943	evm.model.RL_6.960	AT2G28550.3
OG0006944	evm.model.RL_6.941	AT2G28390.1
OG0006945	evm.model.RL_6.759, evm.model.RL_3.1460.6.687c84bc	AT2G26990.1
OG0006946	evm.model.RL_6.771	AT2G27080.1
OG0006947	evm.model.RL_6.784	AT2G27140.1
OG0006948	evm.model.RL_6.817	AT2G27310.1
OG0006949	evm.model.RL_6.831	AT2G27460.1
OG0006950	evm.model.RL_6.532	AT2G26140.1
OG0006951	evm.model.RL_6.517	AT2G25930.1
OG0006952	evm.model.RL_6.503	AT2G25840.2
OG0006953	evm.model.RL_1.85	AT3G01350.1
OG0006954	evm.model.RL_2.2155	AT4G26410.1
OG0006955	evm.model.RL_2.2211	AT4G26940.1
OG0006956	evm.model.RL_1.93	AT3G01290.1
OG0006957	evm.model.RL_1.112	AT3G01100.4
OG0006958	evm.model.RL_1.114	AT3G01085.3
OG0006959	evm.model.RL_1.127	AT3G02150.2
OG0006960	evm.model.RL_1.174	AT3G02570.1
OG0006961	evm.model.RL_1.183	AT3G02660.1
OG0006962	evm.model.RL_1.206	AT3G02850.1
OG0006963	evm.model.RL_1.221	AT3G02970.1
OG0006964	evm.model.RL_1.228	AT3G03060.1
OG0006965	evm.model.RL_1.281	AT3G03600.1
OG0006966	evm.model.RL_1.293	AT3G03710.1
OG0006967	evm.model.RL_1.304	AT3G03810.1
OG0006968	evm.model.RL_1.324	AT3G04030.3
OG0006969	evm.model.RL_1.345	AT3G04280.1
OG0006970	evm.model.RL_1.355	AT3G04380.1
OG0006971	evm.model.RL_1.369	AT3G04570.1
OG0006972	evm.model.RL_1.396	AT3G04790.1
OG0006973	evm.model.RL_1.412	AT3G04940.1
OG0006974	evm.model.RL_1.456	AT3G05330.1
OG0006975	evm.model.RL_1.472	AT3G05500.1
OG0006976	evm.model.RL_1.533	AT3G05980.1
OG0006977	evm.model.RL_1.534	AT3G05990.1
OG0006978	evm.model.RL_1.542	AT3G06070.1
OG0006979	evm.model.RL_1.558	AT3G06240.1
OG0006980	evm.model.RL_1.561	AT3G06270.1
OG0006981	evm.model.RL_4.1802	AT5G18500.1
OG0006982	evm.model.RL_1.616	AT3G06778.1
OG0006983	evm.model.RL_1.623	AT3G06790.1
OG0006984	evm.model.RL_1.643	AT3G07020.1
OG0006985	evm.model.RL_1.657.1.687c87eb	AT3G07160.2
OG0006986	evm.model.RL_1.684	AT3G07420.1
OG0006987	evm.model.RL_1.731	AT3G07790.1
OG0006988	evm.model.RL_1.805	AT3G08980.1
OG0006989	evm.model.RL_6.2140	AT2G40200.1
OG0006990	evm.model.RL_6.2131	AT2G40120.1
OG0006991	evm.model.RL_6.2118	AT2G40070.1
OG0006992	evm.model.RL_6.2095	AT2G39830.2
OG0006993	evm.model.RL_6.2086	AT2G39760.1
OG0006994	evm.model.RL_6.2072	AT2G39630.1
OG0006995	evm.model.RL_6.2042	AT2G39290.1
OG0006996	evm.model.RL_6.2048	AT2G39370.1
OG0006997	evm.model.RL_6.1999	AT2G38840.1
OG0006998	evm.model.RL_6.1989	AT2G38790.1
OG0006999	evm.model.RL_6.1984	AT2G38750.1
OG0007000	evm.model.RL_6.1983	AT2G38740.1
OG0007001	evm.model.RL_6.1676	AT2G35880.1
OG0007002	evm.model.RL_6.1678	AT2G35900.1
OG0007003	evm.model.RL_6.1699	AT2G36026.1
OG0007004	evm.model.RL_6.1703	AT2G36080.1
OG0007005	evm.model.RL_6.1712	AT2G36200.2
OG0007006	evm.model.RL_6.1719	AT2G36270.3
OG0007007	evm.model.RL_6.1740	AT2G36430.1
OG0007008	evm.model.RL_6.1872	AT2G37110.1
OG0007009	evm.model.RL_6.1876, evm.model.RL_6.1858	AT2G37250.1
OG0007010	evm.model.RL_6.1849	AT2G37330.1
OG0007011	evm.model.RL_6.1845	AT2G37380.1
OG0007012	evm.model.RL_6.1839	AT2G37430.1
OG0007013	evm.model.RL_6.1892	AT2G37890.1
OG0007014	evm.model.RL_6.1933	AT2G38280.1
OG0007015	evm.model.RL_6.1959	AT2G38490.1
OG0007016	evm.model.RL_5.1437	AT1G15825.1
OG0007017	evm.model.RL_3.2404	AT1G80680.1
OG0007018	evm.model.RL_5.1479	AT1G16330.1
OG0007019	evm.model.RL_1.1171	AT3G12730.1
OG0007020	evm.model.RL_5.1527	AT1G16850.1
OG0007021	evm.model.RL_5.1532	AT1G16900.1
OG0007022	evm.model.RL_5.1555	AT1G17110.2
OG0007023	evm.model.RL_3.1624	AT1G72310.1
OG0007024	evm.model.RL_5.1598	AT1G17620.1
OG0007025	evm.model.RL_5.1603	AT1G17680.1
OG0007026	evm.model.RL_5.1616	AT1G17840.1
OG0007027	evm.model.RL_5.1626	AT1G17950.1
OG0007028	evm.model.RL_5.1696	AT1G18610.1
OG0007029	evm.model.RL_5.1732, evm.model.RL_5.1734	AT1G18990.1
OG0007030	evm.model.RL_5.1735	AT1G19000.1
OG0007031	evm.model.RL_5.1756	AT1G19210.1
OG0007032	evm.model.RL_5.1757	AT1G19220.1
OG0007033	evm.model.RL_5.1788	AT1G19540.1
OG0007034	evm.model.RL_5.1801	AT1G19700.1
OG0007035	evm.model.RL_5.3673	AT1G20670.1
OG0007036	evm.model.RL_5.3656	AT1G20890.1
OG0007037	evm.model.RL_5.3611	AT5G34780.1, AT1G21400.5
OG0007038	evm.model.RL_5.3569	AT1G21880.2
OG0007039	evm.model.RL_5.3563	AT1G21930.1, AT3G42150.1
OG0007042	evm.model.RL_3.1580	AT1G71865.1
OG0007043	evm.model.RL_5.3424	AT1G23420.2
OG0007044	evm.model.RL_5.3400	AT1G23770.1
OG0007045	evm.model.RL_5.3387	AT1G23980.1
OG0007046	evm.model.RL_5.3364	AT1G27210.1
OG0007047	evm.model.RL_5.3242	AT1G25540.1
OG0007048	evm.model.RL_5.3193	AT1G24575.1
OG0007049	evm.model.RL_5.3178	AT1G24440.1
OG0007050	evm.model.RL_2.1946	AT4G24310.1
OG0007051	evm.model.RL_2.1968	AT4G24550.2
OG0007052	evm.model.RL_2.1982.2.687c86e4	AT4G24680.1
OG0007053	evm.model.RL_8.1263	AT5G51600.1
OG0007054	evm.model.RL_2.2278	AT4G27650.1
OG0007055	evm.model.RL_6.335	AT2G24430.1
OG0007056	evm.model.RL_6.243	AT2G23540.1
OG0007057	evm.model.RL_6.1904	AT2G38010.2
OG0007058	evm.model.RL_6.185	AT2G22790.1
OG0007059	evm.model.RL_6.120	AT2G22180.1
OG0007060	evm.model.RL_6.14	AT2G21050.1
OG0007061	evm.model.RL_4.770	AT5G48150.1
OG0007062	evm.model.RL_5.1302	AT1G14540.1
OG0007063	evm.model.RL_5.1264	AT1G14220.1
OG0007065	evm.model.RL_5.1174	AT1G13195.1
OG0007066	evm.model.RL_5.1159	AT1G13030.1
OG0007067	evm.model.RL_5.1153	AT1G12950.1
OG0007068	evm.model.RL_5.1108	AT1G12450.1
OG0007069	evm.model.RL_5.1104	AT1G12410.1
OG0007070	evm.model.RL_5.1056	AT1G11870.2
OG0007072	evm.model.RL_5.981	AT1G11190.1
OG0007073	evm.model.RL_5.979	AT1G11170.1
OG0007074	evm.model.RL_5.968	AT1G11060.1
OG0007075	evm.model.RL_5.966	AT1G11040.1
OG0007076	evm.model.RL_5.894	AT1G10330.1
OG0007077	evm.model.RL_5.864	AT1G10020.1
OG0007078	evm.model.RL_5.832	AT1G09740.1
OG0007079	evm.model.RL_5.831	AT1G09730.1
OG0007080	evm.model.RL_5.788	AT1G09270.1
OG0007081	evm.model.RL_5.761	AT1G09010.1
OG0007082	evm.model.RL_5.740	AT1G08800.1
OG0007083	evm.model.RL_5.686	AT1G08290.1
OG0007084	evm.model.RL_6.2794	AT2G46505.1
OG0007085	evm.model.RL_5.601	AT1G07473.1, AT1G07476.1
OG0007086	evm.model.RL_5.582	AT1G07310.1
OG0007087	evm.model.RL_5.580	AT1G07290.1
OG0007088	evm.model.RL_5.540	AT1G06900.1
OG0007089	evm.model.RL_8.1193	AT5G50890.1
OG0007090	evm.model.RL_2.2826	AT4G33100.1
OG0007091	evm.model.RL_5.480	AT1G06210.1
OG0007092	evm.model.RL_5.466	AT1G06080.1
OG0007093	evm.model.RL_5.429	AT1G05720.1
OG0007094	evm.model.RL_5.348.1.687c88ab	AT1G04945.3
OG0007095	evm.model.RL_5.329	AT1G04770.1
OG0007096	evm.model.RL_5.319	AT1G04660.1
OG0007097	evm.model.RL_5.311	AT1G04590.2
OG0007098	evm.model.RL_5.307	AT1G04555.1
OG0007099	evm.model.RL_5.281	AT1G04280.1
OG0007100	evm.model.RL_5.249	AT1G03940.1
OG0007101	evm.model.RL_5.240	AT1G03850.1
OG0007102	evm.model.RL_5.155	AT1G02990.3
OG0007103	evm.model.RL_5.153	AT1G02970.1
OG0007104	evm.model.RL_5.149	AT1G02900.1
OG0007105	evm.model.RL_5.147	AT2G44750.2, AT1G02880.6
OG0007106	evm.model.RL_5.19.1.687c88a9	AT1G01490.4
OG0007107	evm.model.RL_7.1233	AT3G51520.1
OG0007108	evm.model.RL_8.2914	AT1G02080.1
OG0007109	evm.model.RL_4.2189	AT5G14360.1
OG0007110	evm.model.RL_4.2192	AT5G14340.1
OG0007111	evm.model.RL_4.2194	AT5G14320.1
OG0007112	evm.model.RL_4.2205	AT5G14210.2
OG0007113	evm.model.RL_4.2149	AT5G14800.1
OG0007114	evm.model.RL_4.2097	AT5G15350.1
OG0007115	evm.model.RL_4.2114	AT5G15180.1
OG0007116	evm.model.RL_4.2071	AT5G15680.1
OG0007117	evm.model.RL_4.2000	AT5G16390.1
OG0007118	evm.model.RL_4.1981	AT5G16590.1
OG0007119	evm.model.RL_4.1980	AT5G16600.1
OG0007120	evm.model.RL_4.1945	AT5G16950.1
OG0007121	evm.model.RL_4.1920	AT5G17260.1
OG0007122	evm.model.RL_4.1901	AT5G17430.1
OG0007123	evm.model.RL_4.1784.1.687c86d5	AT5G18670.1
OG0007124	evm.model.RL_4.1735	AT5G19180.1
OG0007125	evm.model.RL_4.1125	AT5G26570.1
OG0007126	evm.model.RL_4.1114	AT5G26720.1
OG0007127	evm.model.RL_4.1072	AT5G27920.1
OG0007128	evm.model.RL_4.1039	AT5G27450.1
OG0007129	evm.model.RL_4.966	AT5G28840.1
OG0007130	evm.model.RL_4.926	AT5G49450.1
OG0007131	evm.model.RL_4.876	AT5G48970.1
OG0007133	evm.model.RL_4.790	AT5G48380.1
OG0007134	evm.model.RL_4.838	AT5G48657.5
OG0007135	evm.model.RL_4.2274	AT5G13500.1
OG0007136	evm.model.RL_4.2849	AT5G06990.1
OG0007137	evm.model.RL_4.2870	AT5G06760.1
OG0007138	evm.model.RL_4.2887	AT5G06570.3
OG0007139	evm.model.RL_4.2276	AT5G13480.2
OG0007140	evm.model.RL_4.2277	AT5G13470.1
OG0007141	evm.model.RL_4.2910	AT5G06320.1
OG0007142	evm.model.RL_4.2987	AT5G05560.2
OG0007143	evm.model.RL_4.3031	AT5G05080.1
OG0007144	evm.model.RL_4.3051	AT5G04885.2
OG0007145	evm.model.RL_4.3045	AT5G04930.1
OG0007146	evm.model.RL_4.3082	AT5G04490.1
OG0007147	evm.model.RL_4.1706	AT5G19470.2
OG0007148	evm.model.RL_4.1165	AT5G25830.1
OG0007149	evm.model.RL_4.1168	AT5G25810.1
OG0007150	evm.model.RL_4.1169	AT5G25800.2
OG0007151	evm.model.RL_4.1226	AT5G25090.1
OG0007152	evm.model.RL_4.1229	AT5G25040.2, AT5G25050.1
OG0007153	evm.model.RL_4.1245	AT5G24810.2
OG0007154	evm.model.RL_4.1246	AT5G24800.1
OG0007155	evm.model.RL_4.1303	AT5G24270.1
OG0007156	evm.model.RL_4.1323	AT5G24120.1
OG0007157	evm.model.RL_4.1324	AT5G24110.1
OG0007158	evm.model.RL_7.1497	AT3G48890.1
OG0007159	evm.model.RL_4.1364	AT5G23630.1
