Orthogroup	Cardamine_amara	Brassica_napus
OG0006785	evm.model.RL_6.1470	XP_013719916.2, XP_013719261.1
OG0006786	evm.model.RL_4.614	XP_013698621.1, XP_013744376.1
OG0006787	evm.model.RL_4.624	XP_013686058.2, XP_022552045.1, XP_013726647.1
OG0006788	evm.model.RL_4.672.1.687c86cf	XP_022568972.2, XP_013742058.1, XP_013648260.1, XP_022559665.2
OG0006789	evm.model.RL_1.208	XP_013750918.2, XP_048614240.1, XP_048632188.1, XP_022559413.1
OG0006790	evm.model.RL_8.793	XP_048596820.1, XP_013686579.1, XP_013693260.2, XP_048624315.1
OG0006791	evm.model.RL_8.658	XP_013742143.2, XP_013718626.1, XP_048632000.1, XP_013661261.2
OG0006792	evm.model.RL_8.617.1.687c8557	XP_013743435.1, XP_013718628.2, XP_013697709.2, XP_013675698.1
OG0006794	evm.model.RL_8.605	XP_048624302.1, XP_048596785.1
OG0006795	evm.model.RL_8.597.1.687c8557	XP_048596777.1, XP_013714912.1, XP_048612748.1, XP_048630801.1, XP_013675814.1
OG0006796	evm.model.RL_8.566	XP_013744451.1, XP_048630803.1, XP_048612721.1, XP_048596763.1, XP_013713995.2
OG0006797	evm.model.RL_8.477	XP_013740826.2, XP_022571889.2, XP_013670284.2, XP_013659501.1
OG0006799	evm.model.RL_8.386	XP_048595224.1, XP_013731428.1, XP_048632042.1
OG0006800	evm.model.RL_4.427	XP_013730313.1, XP_013713935.1, XP_022548401.2, XP_013723716.2, XP_048619712.1
OG0006801	evm.model.RL_4.410	XP_048637400.1, XP_013675678.1, XP_013730315.1, XP_013659414.2, XP_013714251.1
OG0006802	evm.model.RL_6.794, evm.model.RL_2.2273	XP_013743142.1, XP_013728710.1, XP_013706783.1, XP_013738195.2
OG0006803	evm.model.RL_4.245	XP_013677923.2, XP_013677922.1, XP_022571437.1, XP_013705546.1
OG0006804	evm.model.RL_4.214	XP_013677162.1, XP_013706597.1, XP_048616104.1, XP_022563881.1, XP_048637368.1
OG0006805	evm.model.RL_4.162	XP_048628978.1, XP_013718656.1, XP_013732823.2, XP_013695246.2, XP_013703717.1
OG0006806	evm.model.RL_4.141	XP_013718727.1, XP_048616336.1, XP_013743295.1, XP_013661940.1
OG0006807	evm.model.RL_4.137	XP_013707405.1, XP_013695984.2, XP_013677231.2, XP_013695822.3
OG0006808	evm.model.RL_4.125, evm.model.RL_4.131	XP_048616376.1, XP_013675597.1, XP_048637353.1, XP_013707420.1, XP_048624423.1
OG0006809	evm.model.RL_4.119	XP_013695898.1, XP_048628843.1, XP_013706369.1, XP_013698213.1, XP_013677289.2
OG0006810	evm.model.RL_4.92	XP_013705197.1, XP_013695432.2, XP_013675045.2, XP_048615024.1
OG0006811	evm.model.RL_6.1902	XP_013723881.1, XP_013734708.1, XP_013698513.1, XP_013744798.2
OG0006812	evm.model.RL_4.27	XP_013697027.1, XP_013705158.2, XP_013695423.2
OG0006813	evm.model.RL_4.11	XP_048604222.1, XP_013660262.1, XP_013697419.2, XP_013704045.1
OG0006814	evm.model.RL_1.3044	XP_048625851.1, XP_013670135.2
OG0006815	evm.model.RL_1.2450	XP_013691019.2, XP_013661786.1, XP_013701856.1
OG0006816	evm.model.RL_1.2404	XP_013727280.1, XP_013689239.2, XP_048632562.1, XP_013744778.1
OG0006817	evm.model.RL_1.2370	XP_048607052.1, XP_048632559.1
OG0006818	evm.model.RL_2.826	XP_013711591.2, XP_013719847.1, XP_013742938.2, XP_013664126.2
OG0006821	evm.model.RL_2.534, evm.model.RL_2.1007	XP_013668469.1, XP_013664765.1
OG0006822	evm.model.RL_2.1013	XP_013654701.1, XP_013714177.1, XP_048601860.1, XP_048631107.1
OG0006823	evm.model.RL_2.1066	XP_013744178.2, XP_048601838.1, XP_048594592.1, XP_013703479.2
OG0006825	evm.model.RL_2.1088	XP_013715299.2, XP_048601951.1, XP_048628344.1
OG0006826	evm.model.RL_2.65	XP_022560341.2, XP_048592903.1, XP_048633444.1, XP_048612135.1
OG0006827	evm.model.RL_2.73.1.687c86df	XP_048633447.1, XP_022570636.1, XP_048617152.1
OG0006828	evm.model.RL_2.195	XP_013743491.1, XP_048633505.1, XP_013672030.2, XP_022567634.2, XP_048616978.1
OG0006829	evm.model.RL_2.199, evm.model.RL_2.201	XP_013661832.1, XP_048592939.1, XP_048627215.1, XP_048633506.1, XP_013743493.1, XP_013672031.2
OG0006830	evm.model.RL_6.2959	XP_048631573.1, XP_048596221.1, XP_022549938.2, XP_013688575.1, XP_048637007.1, XP_048637005.1, XP_013724540.2
OG0006831	evm.model.RL_6.2955	XP_022574691.2, XP_022557844.2, XP_048612500.1, XP_048596213.1, XP_013688576.2
OG0006832	evm.model.RL_5.2627	XP_048600730.1, XP_013697992.1, XP_048602920.1
OG0006833	evm.model.RL_6.2895	XP_013734897.2, XP_048631831.1, XP_013700650.1, XP_048635405.1
OG0006834	evm.model.RL_6.1540	XP_048630448.1, XP_013747389.1, XP_013687307.1, XP_013729066.1, XP_022557121.2, YP_717170.1
OG0006835	evm.model.RL_6.2823	XP_013688177.1, XP_013712039.2, XP_013747588.2
OG0006836	evm.model.RL_6.2811	XP_013640321.1, XP_013716910.1, XP_013712527.1, XP_013747603.1
OG0006837	evm.model.RL_6.2782	XP_013710134.1, XP_013712213.1
OG0006838	evm.model.RL_6.2773	XP_048610365.1, XP_013752113.2, XP_013740656.2, XP_022553837.1
OG0006839	evm.model.RL_6.2748	XP_022557945.1, XP_022574825.1, XP_013690289.2, XP_013688239.2
OG0006840	evm.model.RL_6.2743	XP_013748100.2, XP_013748210.1, XP_013749685.1, XP_013688256.1
OG0006841	evm.model.RL_6.2729	XP_013749671.1, XP_013688263.2, XP_013752176.2, XP_048636415.1
OG0006842	evm.model.RL_6.2705	NP_001303036.1, XP_013748131.1, XP_013734818.2, XP_013725809.2
OG0006843	evm.model.RL_6.2703	XP_013725855.1, XP_013734815.1, XP_013749656.1, XP_048611264.1
OG0006844	evm.model.RL_6.2678	XP_013640017.2, XP_013691115.1
OG0006845	evm.model.RL_7.2106, evm.model.RL_6.2616	XP_013747978.1, XP_013692145.2, XP_013666717.2, XP_013725394.2
OG0006846	evm.model.RL_6.2461	XP_048614496.1, XP_048604896.1, XP_048611214.1
OG0006847	evm.model.RL_6.2439	XP_013680848.1, XP_022575071.1
OG0006848	evm.model.RL_6.2410	XP_013745008.2, XP_013687863.1
OG0006849	evm.model.RL_6.2407	XP_013745003.2, XP_013687864.1
OG0006850	evm.model.RL_6.2363	XP_022557286.1, XP_048634691.1, XP_048636336.1, XP_048609290.1
OG0006851	evm.model.RL_6.2348	XP_013687887.1, XP_013744984.2, XP_013727781.1, XP_013747782.2
OG0006852	evm.model.RL_6.2306	XP_048610410.1, XP_022574732.2, XP_013691104.1, XP_013747403.2
OG0006853	evm.model.RL_6.2273	XP_013687812.1, XP_013744948.2, XP_013734474.1, XP_013647881.1
OG0006854	evm.model.RL_4.3324	XP_013729826.1, XP_013729842.1, XP_013740095.2, XP_013672818.1
OG0006855	evm.model.RL_4.3308	XP_013735571.2, XP_048631062.1, XP_048607710.1, XP_013725278.1
OG0006857	evm.model.RL_4.3291	XP_048598645.1, XP_013685271.1, XP_013725185.2, XP_013672777.2
OG0006858	evm.model.RL_4.3236	XP_013668316.2, XP_013704007.1
OG0006859	evm.model.RL_4.3229	XP_048607723.1, XP_013725015.3, XP_048598634.1, XP_013703862.2
OG0006860	evm.model.RL_4.3216	XP_022566094.2, XP_013724986.3, XP_013732418.1, XP_013668326.2
OG0006861	evm.model.RL_4.3203	XP_013720202.1, XP_013699844.2, XP_013699808.2
OG0006862	evm.model.RL_4.3139	XP_013724709.2, XP_022554180.1, XP_022549520.2, XP_013730142.1
OG0006863	evm.model.RL_4.3136.1.687c86dd	XP_013673156.2, XP_013668376.2, XP_013730153.1
OG0006864	evm.model.RL_5.3034	XP_013655104.2, XP_022546489.1, XP_013718330.1, XP_013733478.1
OG0006865	evm.model.RL_4.1679.1.687c86d5	XP_013721846.1, XP_048602433.1, XP_013727552.1, XP_013667351.2
OG0006866	evm.model.RL_4.1659	XP_013741050.1, XP_048599075.1
OG0006867	evm.model.RL_4.1651	XP_013721838.1, XP_013676007.1, XP_048608062.1
OG0006868	evm.model.RL_4.1627	XP_013681972.2, XP_013740243.2, XP_048605646.1, XP_013674658.2
OG0006869	evm.model.RL_4.1613	XP_013679035.2, XP_022567963.2, XP_048623376.1, XP_048599061.1
OG0006870	evm.model.RL_4.1572	XP_048599043.1, XP_048623353.1
OG0006871	evm.model.RL_4.1566	XP_013671938.2, XP_013667255.2, XP_013721886.1
OG0006872	evm.model.RL_4.1559, evm.model.RL_4.795	XP_048602475.1, XP_013667249.2, XP_013671945.1
OG0006873	evm.model.RL_4.1529	XP_013667220.2, XP_013717630.1, XP_013731412.1, XP_013682248.1
OG0006874	evm.model.RL_4.1515	XP_048602493.1, XP_048628526.1, XP_013717636.1, XP_013667208.1
OG0006875	evm.model.RL_4.1429	XP_013667161.2, XP_013682104.1, XP_013682184.1, XP_013715839.2
OG0006876	evm.model.RL_8.2133	XP_013716050.1, XP_013713234.1, XP_013712979.1, XP_013680554.1
OG0006877	evm.model.RL_4.594, evm.model.RL_8.2107	XP_013701443.2, XP_013682164.2, XP_013715813.1, XP_048598982.1, XP_013692965.1
OG0006878	evm.model.RL_8.2073.1.687c855f	XP_013681073.2, XP_013642467.2, XP_013713061.2, XP_013708783.2
OG0006879	evm.model.RL_8.2058	XP_048628264.1, XP_013682117.1, XP_048625447.1, XP_013710365.2
OG0006880	evm.model.RL_8.2391	XP_048631092.1, XP_048628365.1, XP_013719031.2, XP_013642938.2
OG0006881	evm.model.RL_8.2448	XP_013643020.2, XP_013643322.1, XP_048616473.1, NP_001302764.1, NP_001302556.1
OG0006882	evm.model.RL_8.2449	XP_048630905.1, XP_048603233.1, XP_048630988.1, XP_013701177.2, XP_013643022.2, XP_013643277.1
OG0006883	evm.model.RL_8.2479	XP_048603242.1, XP_013701105.1, XP_048616524.1, XP_013643195.2, XP_048606653.1
OG0006884	evm.model.RL_8.2487	XP_013642942.2, XP_013643186.1, XP_013701039.2, XP_048616554.1
OG0006885	evm.model.RL_8.2503	XP_048603249.1
OG0006886	evm.model.RL_8.2511	XP_013643168.2, XP_013722822.1, XP_013652779.1, XP_013661292.2
OG0006887	evm.model.RL_8.2526	XP_013643150.2, XP_048637910.1, XP_013700937.2, XP_048630879.1, XP_022562709.1
OG0006888	evm.model.RL_8.2527	XP_048630880.1, XP_013722019.2, XP_022561594.2, XP_048606626.1, XP_048637914.1
OG0006889	evm.model.RL_8.2563	XP_048630942.1, XP_013675418.2, XP_048603260.1, XP_048625413.1, XP_048595459.1
OG0006890	evm.model.RL_8.2575	XP_013675422.1, XP_013675439.1, XP_013647068.2
OG0006891	evm.model.RL_8.2585	XP_013710642.1, XP_048595465.1, XP_013729795.1, XP_048590851.1
OG0006892	evm.model.RL_8.2592	XP_048606604.1, XP_013643096.2
OG0006893	evm.model.RL_8.2621	XP_013678411.1, XP_048616835.1, XP_048603278.1, XP_048595467.1, XP_013710676.1
OG0006894	evm.model.RL_8.2637	XP_013712012.1, XP_048595469.1, XP_013713006.1, XP_013728158.2
OG0006896	evm.model.RL_8.2707	XP_013738514.2, XP_013712387.1, XP_013687716.1, XP_013653492.1
OG0006897	evm.model.RL_8.2718	XP_048618442.1, XP_013653500.2, XP_013659250.2, XP_013654737.1, XP_013719107.1
OG0006898	evm.model.RL_3.1183	XP_048611288.1, XP_013698886.1, XP_013649290.2, XP_013703015.2
OG0006899	evm.model.RL_8.2814	XP_013712573.2, XP_048631529.1, XP_048630035.1, XP_013661393.2, XP_013688517.1
OG0006900	evm.model.RL_4.1917	XP_013683083.1, XP_048624110.1, XP_048604970.1, XP_013649799.2
OG0006901	evm.model.RL_8.2820	XP_013641396.2, XP_013736642.2, XP_048595515.1, XP_048623856.1
OG0006902	evm.model.RL_8.12	XP_048625838.1, XP_048595092.1, XP_013710364.2, XP_013710302.1
OG0006903	evm.model.RL_8.34	XP_048624309.1, XP_013731239.2
OG0006904	evm.model.RL_8.88	XP_013642477.2, XP_013683696.3, XP_048632102.1, XP_013684310.2
OG0006905	evm.model.RL_8.62	XP_013735269.2, XP_022555098.2, XP_013731252.2, XP_048623077.1
OG0006906	evm.model.RL_8.121	XP_013735318.1, XP_022555091.1, XP_048604100.1, XP_048612288.1
OG0006907	evm.model.RL_8.150	XP_048595143.1, XP_013732725.2, XP_013735331.2, XP_022569745.1
OG0006908	evm.model.RL_5.63	NP_001302982.1, XP_048621803.1, XP_048613596.1, XP_048599274.1
OG0006909	evm.model.RL_8.232	XP_013684408.1, XP_048632071.1
OG0006910	evm.model.RL_8.318	XP_013735420.2, XP_013717664.2, XP_013675660.2, XP_013676975.2
OG0006911	evm.model.RL_8.326	XP_013717538.1, XP_013735427.2, XP_048595201.1, XP_013688536.1
OG0006912	evm.model.RL_8.343	XP_013735433.2, XP_013727751.2
OG0006913	evm.model.RL_8.359	XP_013685766.1, XP_013688567.1, XP_013735438.2, XP_013727771.2
OG0006914	evm.model.RL_5.228	XP_013700766.2
OG0006915	evm.model.RL_4.474	XP_013682371.1, XP_013703185.1, XP_013652720.1, XP_013706514.2
OG0006916	evm.model.RL_4.480	XP_048637432.1, XP_013706695.1, XP_013733432.1, XP_022565958.2, XP_048623513.1
OG0006917	evm.model.RL_4.488	XP_048623503.1, XP_013661747.2, XP_013749161.2, XP_013703582.2
OG0006918	evm.model.RL_6.1421	XP_013734224.1, XP_013683453.2
OG0006919	evm.model.RL_6.1396	XP_048611493.1, XP_013696985.2, XP_013672729.1, XP_013747244.2
OG0006920	evm.model.RL_6.2451, evm.model.RL_5.1315, evm.model.RL_6.1312	XP_013748667.2, XP_013692271.1
OG0006921	evm.model.RL_6.1356	XP_048634365.1, XP_013692130.1, XP_048636720.1, XP_048608397.1, XP_013734179.1
OG0006923	evm.model.RL_6.1360	XP_022573991.1, XP_048634367.1, XP_013683414.2, XP_013734189.1
OG0006924	evm.model.RL_6.1373	XP_013692270.2, XP_013748645.2, XP_013648866.1, XP_013723857.2
OG0006925	evm.model.RL_6.1342	XP_013748694.2, XP_013737642.1
OG0006926	evm.model.RL_6.1336	XP_022554711.1, XP_013723838.1, XP_048634358.1, XP_013741431.1, XP_013752365.2
OG0006927	evm.model.RL_6.1310, evm.model.RL_6.1309	XP_013693439.2, XP_013744389.2
OG0006928	evm.model.RL_6.1298	XP_048636738.1, XP_013691120.2, XP_013752374.1, XP_013747178.2, XP_013695550.2
OG0006929	evm.model.RL_6.1269	XP_048630747.1, XP_048608388.1, XP_013675713.1, XP_013744293.2, XP_013726269.2
OG0006930	evm.model.RL_6.1272	XP_013726265.2, XP_013748712.2, XP_013675711.1, XP_013744299.1
OG0006931	evm.model.RL_6.1253	XP_048608382.1, XP_013734132.1, XP_013743109.1, XP_013686050.1
OG0006932	evm.model.RL_6.1190	XP_013683227.1, XP_013733929.2, XP_048634828.1, XP_013701983.1
OG0006933	evm.model.RL_6.1164	XP_048633841.1, XP_048609937.1, XP_048630512.1, XP_013683244.1
OG0006934	evm.model.RL_6.1143	XP_022556293.1, XP_013748809.2
OG0006935	evm.model.RL_6.1127	XP_013683263.1, XP_013733955.1, XP_013643597.2, XP_013659710.2
OG0006936	evm.model.RL_5.544	XP_048621579.1, XP_013657525.1, XP_013696753.2, XP_013664538.1
OG0006937	evm.model.RL_6.1109	XP_013642854.1, XP_013731173.1, XP_013670280.1, XP_013752430.1, XP_048630587.1, XP_013733966.2
OG0006938	evm.model.RL_6.1098	XP_013647196.2, XP_013731174.1, XP_022576011.2, XP_048630278.1, XP_013752432.2
OG0006939	evm.model.RL_6.1064	XP_048630414.1
OG0006940	evm.model.RL_6.1007	XP_013687278.1, XP_013744179.1, XP_013647708.1, XP_013718265.1
OG0006941	evm.model.RL_6.991	XP_013647692.2, XP_022567650.1, XP_048633782.1, XP_013691154.1, XP_013747292.1, XP_013740681.1
OG0006942	evm.model.RL_6.978	XP_048610081.1, XP_013747141.2, XP_013651819.2, XP_048610458.1
OG0006943	evm.model.RL_6.960	XP_048592836.1, XP_013653876.2, XP_048631850.1, XP_013733814.1
OG0006944	evm.model.RL_6.941	XP_013647668.2, XP_048610478.1, XP_048631854.1, XP_013726740.1
OG0006945	evm.model.RL_6.759, evm.model.RL_3.1460.6.687c84bc	XP_013683914.1, XP_013735013.2, XP_013692328.2
OG0006946	evm.model.RL_6.771	XP_013742460.2, XP_048612432.1, XP_013680885.1, XP_013740719.2
OG0006947	evm.model.RL_6.784	XP_013740720.1, XP_013680887.1, XP_013744012.2, XP_013746508.1
OG0006948	evm.model.RL_6.817	XP_048633750.1, XP_013720439.1, XP_013693424.2, XP_013735021.2
OG0006949	evm.model.RL_6.831	XP_013743988.1, XP_013720536.1, XP_013653685.1, XP_013688302.2
OG0006950	evm.model.RL_6.532	XP_048612425.1, XP_013744037.2, XP_013710994.1, XP_013663993.2
OG0006951	evm.model.RL_6.517	XP_048612423.1, XP_048633716.1, XP_022547044.2, XP_048620950.1
OG0006952	evm.model.RL_6.503	XP_013693388.2, XP_013744052.2, XP_013733914.2, XP_013686839.1
OG0006953	evm.model.RL_1.85	XP_013640048.1, XP_048614335.1
OG0006954	evm.model.RL_2.2155	XP_013706745.1, XP_013741548.1, XP_013741151.1, XP_013742272.2
OG0006955	evm.model.RL_2.2211	XP_013738127.2, XP_013707524.1, XP_048621730.1, XP_013656547.2
OG0006956	evm.model.RL_1.93	XP_048626834.1, XP_013640016.1, XP_048614325.1, XP_013684233.2, XP_013735650.1
OG0006957	evm.model.RL_1.112	XP_048614302.1, XP_013750974.1, XP_013684221.2, XP_048632147.1
OG0006958	evm.model.RL_1.114	XP_022555118.2, XP_022571949.2, XP_048636251.1, XP_013721714.2, XP_013731987.2
OG0006959	evm.model.RL_1.127	XP_048636248.1, XP_048636992.1, XP_048627989.1, XP_022575679.2, XP_013684210.2, XP_013735670.2
OG0006960	evm.model.RL_1.174	XP_048614258.1, XP_013661461.2, XP_048636227.1, XP_048601989.1, XP_013682569.2
OG0006961	evm.model.RL_1.183	XP_048601975.1, XP_013682563.2, XP_048606006.1, XP_013735721.2
OG0006962	evm.model.RL_1.206	XP_013735733.2, XP_048606005.1
OG0006963	evm.model.RL_1.221	XP_022562200.2, XP_013740874.2, XP_013747435.1
OG0006964	evm.model.RL_1.228	XP_013732342.2, XP_048595755.1, XP_013732188.2
OG0006965	evm.model.RL_1.281	XP_048612835.1, XP_048636198.1, XP_013735745.2, XP_013745032.2
OG0006966	evm.model.RL_1.293	XP_048606041.1, XP_013745033.1, XP_013735747.2
OG0006967	evm.model.RL_1.304	XP_013742282.2, XP_013729366.2, XP_048632203.1, XP_013745040.1
OG0006968	evm.model.RL_1.324	XP_013727554.2, XP_022570615.1, XP_013731664.2, XP_048636175.1
OG0006969	evm.model.RL_1.345	XP_013747444.2, XP_048632212.1, XP_048614551.1, XP_013677062.1
OG0006970	evm.model.RL_1.355	XP_048632215.1, XP_013745054.1, XP_048614543.1, XP_048636149.1
OG0006971	evm.model.RL_1.369	XP_048636154.1, XP_013640662.2, XP_013746437.2, XP_013659041.2
OG0006972	evm.model.RL_1.396	XP_013742232.3, XP_048620452.1, XP_048636170.1, XP_013723592.1
OG0006973	evm.model.RL_1.412	XP_013684422.2, XP_013684424.1, XP_022559423.1
OG0006974	evm.model.RL_1.456	XP_013750713.2, XP_048615406.1, XP_013732127.2, XP_013705408.2
OG0006975	evm.model.RL_1.472	XP_048599536.1, XP_048619144.1, XP_048636099.1, XP_013750728.1
OG0006976	evm.model.RL_1.533	XP_013695820.2, XP_022548464.2, XP_022548049.2, XP_048600051.1
OG0006977	evm.model.RL_1.534	XP_013725443.2, XP_048602041.1, XP_022548465.2, XP_013693069.2
OG0006978	evm.model.RL_1.542	XP_013680996.2, XP_013740928.2, XP_013677355.1, XP_048602046.1, XP_013696383.2, XP_022571820.2
OG0006979	evm.model.RL_1.558	XP_013735917.2, XP_013684462.1
OG0006980	evm.model.RL_1.561	XP_013684461.1, XP_013735916.2, XP_048599267.1, XP_013647836.1, XP_013640776.2
OG0006981	evm.model.RL_4.1802	XP_013727728.2, XP_048624995.1, XP_013683169.2, XP_013730188.2
OG0006982	evm.model.RL_1.616	XP_048600819.1, XP_048630084.1, XP_013681022.1, XP_013684672.2
OG0006983	evm.model.RL_1.623	XP_013684558.1, XP_013684671.2, XP_048630090.1, XP_048600818.1, XP_013640815.2
OG0006984	evm.model.RL_1.643	XP_013750642.2, XP_013706276.1, XP_022555157.2, XP_022551022.2
OG0006985	evm.model.RL_1.657.1.687c87eb	XP_048617033.1, XP_048615340.1, XP_048636025.1
OG0006986	evm.model.RL_1.684	XP_013750569.2, XP_013696368.1, XP_013684533.1, XP_013684646.2
OG0006987	evm.model.RL_1.731	XP_048600800.1, XP_013724121.2, XP_013750509.2, XP_013697585.1
OG0006988	evm.model.RL_1.805	XP_013696924.1, XP_022575609.1, XP_048600769.1, XP_013724169.1
OG0006989	evm.model.RL_6.2140	XP_013690745.1, XP_013744811.2, XP_013734524.2, XP_013716972.2
OG0006990	evm.model.RL_6.2131	XP_048634585.1, XP_048611125.1, XP_013748057.1, XP_013693682.1
OG0006991	evm.model.RL_6.2118	XP_013734539.2, XP_013717059.1, XP_013748053.1, XP_013697343.1
OG0006992	evm.model.RL_6.2095	XP_013734570.2, XP_013716905.1, XP_013748028.1, XP_013686955.2
OG0006993	evm.model.RL_6.2086	XP_013716888.1, XP_013687680.1, XP_013744831.1
OG0006994	evm.model.RL_6.2072	XP_013748304.2, XP_013676828.2, XP_013717104.2, XP_048608558.1
OG0006995	evm.model.RL_6.2042	XP_022544411.1, XP_048634602.1, XP_022554827.1
OG0006996	evm.model.RL_6.2048	XP_048609406.1, XP_013752216.2, XP_013744855.1, XP_048611101.1
OG0006997	evm.model.RL_6.1999	XP_013702991.1, XP_048634571.1, XP_013707603.1, XP_013734644.2
OG0006998	evm.model.RL_6.1989	XP_013748258.2, XP_013705385.1, XP_022554813.1, XP_048626380.1, XP_013734652.1
OG0006999	evm.model.RL_6.1984	XP_013745122.3, XP_048611084.1, XP_048626378.1, XP_048631692.1, XP_013706654.2
OG0007000	evm.model.RL_6.1983	XP_048634564.1, XP_048611086.1, XP_013734653.2, XP_048631693.1, XP_013706652.1
OG0007001	evm.model.RL_6.1676	XP_013748529.1, XP_048630062.1, XP_013742631.1
OG0007002	evm.model.RL_6.1678	XP_013679674.2, XP_048610997.1, XP_013740518.2, XP_013680790.1
OG0007003	evm.model.RL_6.1699	XP_013691159.1, XP_013747325.1, XP_048630056.1, XP_013752306.1, XP_013746568.1
OG0007004	evm.model.RL_6.1703	XP_013747322.2, XP_013690753.1, XP_048610583.1, XP_048630483.1, XP_048631425.1
OG0007005	evm.model.RL_6.1712	XP_013692354.1, XP_048636530.1, XP_048631411.1, XP_013744704.2, XP_013687551.2
OG0007006	evm.model.RL_6.1719	NP_001303059.1, XP_048631424.1, XP_048610573.1, XP_013744702.2, XP_013688083.1
OG0007007	evm.model.RL_6.1740	XP_013744674.1, XP_048611023.1
OG0007008	evm.model.RL_6.1872	XP_013688907.1, XP_013688942.1, XP_013738288.2, XP_048634506.1, XP_048611048.1
OG0007009	evm.model.RL_6.1876	XP_013738306.1, XP_013689001.1
OG0007009	evm.model.RL_6.1858	XP_013744760.2, XP_013682667.1
OG0007010	evm.model.RL_6.1849	XP_013682658.1, XP_013719274.2, XP_013692183.2
OG0007011	evm.model.RL_6.1845	XP_013716429.2, XP_022570915.2, XP_013752243.2, XP_013690779.2
OG0007012	evm.model.RL_6.1839	XP_013747338.2, XP_048629496.1, XP_013690983.2, XP_013752244.2, XP_013723913.1, XP_013716440.1
OG0007013	evm.model.RL_6.1892	XP_013723887.2, XP_048631663.1, XP_013744782.2, XP_013698871.1
OG0007014	evm.model.RL_6.1933	XP_013702651.1, XP_022574110.2, XP_048609456.1, XP_048636484.1
OG0007015	evm.model.RL_6.1959	XP_013740609.2, XP_013705662.1, XP_022574896.2, NP_001302975.1
OG0007016	evm.model.RL_5.1437	XP_013691899.2, XP_013641699.2, XP_013708469.2, XP_013662222.2
OG0007017	evm.model.RL_3.2404	XP_048630825.1, XP_013676928.2, XP_013648578.2, XP_013702689.1
OG0007018	evm.model.RL_5.1479	XP_013641667.1, XP_048614130.1, XP_013699498.1, XP_048594112.1
OG0007019	evm.model.RL_1.1171	XP_022567022.2, XP_048600613.1
OG0007020	evm.model.RL_5.1527	XP_013660459.2, XP_013641617.1, XP_048597633.1, XP_048621154.1
