Orthogroup	Cardamine_amara	Alyssum_gmelinii
OG0008877	evm.model.RL_1.3088, evm.model.RL_4.3373	Ag006G491690
OG0008878	evm.model.RL_4.3359	Ag006G491940
OG0008879	evm.model.RL_4.3354	Ag006G491990
OG0008880	evm.model.RL_4.3341	Ag006G492290
OG0008881	evm.model.RL_4.3298	Ag006G493080
OG0008882	evm.model.RL_4.3266	Ag006G493810
OG0008883	evm.model.RL_4.3225	Ag006G494790
OG0008884	evm.model.RL_4.3164	Ag006G496170
OG0008885	evm.model.RL_4.3154	Ag006G496580
OG0008886	evm.model.RL_4.3137	Ag006G496820
OG0008887	evm.model.RL_4.3110	Ag006G497410
OG0008888	evm.model.RL_4.1713.1.687c86d5	Ag008G719520
OG0008889	evm.model.RL_4.1687	Ag008G719310
OG0008890	evm.model.RL_4.1682	Ag008G719380
OG0008891	evm.model.RL_4.1676	Ag008G719170
OG0008892	evm.model.RL_4.1633	Ag008G718320
OG0008893	evm.model.RL_4.1631	Ag008G718300
OG0008894	evm.model.RL_4.1674	Ag008G719150
OG0008895	evm.model.RL_4.1599	Ag008G717770
OG0008896	evm.model.RL_8.2154	Ag008G724730
OG0008897	evm.model.RL_4.1562	Ag008G716770
OG0008898	evm.model.RL_4.1560	Ag008G716690
OG0008899	evm.model.RL_4.1540.1.687c86d4	Ag008G716420
OG0008900	evm.model.RL_4.1534	Ag008G716350
OG0008901	evm.model.RL_4.1531	Ag008G716300
OG0008902	evm.model.RL_4.1520	Ag008G716160
OG0008903	evm.model.RL_4.1480	Ag008G715110
OG0008904	evm.model.RL_4.1475	Ag008G715040
OG0008905	evm.model.RL_4.1440	Ag004G342670, Ag008G713990
OG0008906	evm.model.RL_4.1422	Ag008G713010
OG0008907	evm.model.RL_8.2138	Ag008G712730
OG0008908	evm.model.RL_8.2100	Ag008G711400
OG0008909	evm.model.RL_8.2458	Ag008G730330
OG0008911	evm.model.RL_8.2070	Ag008G710450
OG0008912	evm.model.RL_8.2065	Ag008G709970
OG0008913	evm.model.RL_8.2057	Ag008G710020
OG0008914	evm.model.RL_8.2053	Ag008G709860
OG0008915	evm.model.RL_8.2002	Ag008G707760
OG0008916	evm.model.RL_8.1989	Ag008G707680
OG0008917	evm.model.RL_8.2037	Ag008G709180
OG0008918	evm.model.RL_8.2008	Ag008G708140
OG0008919	evm.model.RL_8.1981.1.687c855e	Ag008G707480
OG0008920	evm.model.RL_8.1977	Ag008G707120
OG0008921	evm.model.RL_8.1973	Ag008G707050
OG0008922	evm.model.RL_8.2447	Ag008G730220
OG0008923	evm.model.RL_8.2453.1.687c8561	Ag008G730270
OG0008924	evm.model.RL_5.677	Ag004G308220
OG0008925	evm.model.RL_8.2473	Ag008G730480
OG0008926	evm.model.RL_1.2564	Ag006G502260
OG0008927	evm.model.RL_8.2514	Ag008G731060
OG0008928	evm.model.RL_8.2547	Ag008G731570
OG0008929	evm.model.RL_8.2561	Ag008G731800
OG0008930	evm.model.RL_8.2587	Ag008G732240
OG0008931	evm.model.RL_8.2595	Ag008G732440, Ag008G698380
OG0008932	evm.model.RL_8.2597	Ag008G732490
OG0008933	evm.model.RL_8.2686	Ag008G733770
OG0008934	evm.model.RL_8.2696	Ag008G733990
OG0008935	evm.model.RL_8.2715	Ag008G734180
OG0008936	evm.model.RL_8.2726	Ag008G734390
OG0008937	evm.model.RL_8.2762	Ag008G734780
OG0008938	evm.model.RL_8.2777	Ag008G734980
OG0008939	evm.model.RL_8.2779	Ag008G735000, Ag004G318200
OG0008940	evm.model.RL_8.2791	Ag001G100120
OG0008941	evm.model.RL_8.2804	Ag001G099930
OG0008942	evm.model.RL_8.2811	Ag001G099860
OG0008943	evm.model.RL_8.2813	Ag001G099810, Ag001G099820
OG0008944	evm.model.RL_8.2821	Ag001G099540
OG0008945	evm.model.RL_8.2843	Ag001G099350
OG0008946	evm.model.RL_8.2863	Ag001G099140
OG0008947	evm.model.RL_8.85	Ag006G516960
OG0008948	evm.model.RL_8.2887	Ag004G297750
OG0008949	evm.model.RL_8.55	Ag006G497340
OG0008950	evm.model.RL_8.45	Ag006G519910
OG0008951	evm.model.RL_8.42	Ag006G519850
OG0008952	evm.model.RL_8.103	Ag006G516460
OG0008953	evm.model.RL_8.139	Ag006G515380
OG0008954	evm.model.RL_8.229	Ag006G514890
OG0008955	evm.model.RL_8.162	Ag006G512580
OG0008956	evm.model.RL_6.514	Ag006G512250
OG0008957	evm.model.RL_8.247	Ag006G511610
OG0008958	evm.model.RL_8.298	Ag006G497780, Ag006G509550
OG0008959	evm.model.RL_8.308	Ag006G508570
OG0008960	evm.model.RL_8.342	Ag007G599260
OG0008961	evm.model.RL_8.344	Ag007G599240
OG0008962	evm.model.RL_6.1420	Ag007G588220
OG0008963	evm.model.RL_4.487	Ag007G587240
OG0008964	evm.model.RL_4.490	Ag007G587260
OG0008965	evm.model.RL_4.515	Ag007G587630
OG0008966	evm.model.RL_4.529	Ag007G587700
OG0008967	evm.model.RL_6.1415	Ag007G588280
OG0008968	evm.model.RL_6.1402	Ag007G588490
OG0008969	evm.model.RL_6.1410	Ag007G588400
OG0008970	evm.model.RL_6.1372	Ag007G617030, Ag007G588790
OG0008971	evm.model.RL_6.1379	Ag007G588720
OG0008972	evm.model.RL_6.1349	Ag007G589730
OG0008973	evm.model.RL_6.1345	Ag006G518260, Ag007G589700
OG0008974	evm.model.RL_6.1341	Ag007G589620
OG0008975	evm.model.RL_5.3	Ag001G000020
OG0008977	evm.model.RL_6.1237	Ag007G591180
OG0008978	evm.model.RL_6.1223	Ag007G591360
OG0008979	evm.model.RL_6.1204	Ag007G591570
OG0008980	evm.model.RL_6.1181, evm.model.RL_6.1224	Ag007G591910
OG0008982	evm.model.RL_6.1121	Ag007G592670
OG0008983	evm.model.RL_6.1118	Ag007G592710
OG0008985	evm.model.RL_6.1010	Ag007G594720
OG0008986	evm.model.RL_6.1008	Ag007G594780
OG0008987	evm.model.RL_6.995	Ag007G594960
OG0008988	evm.model.RL_6.992	Ag007G594990
OG0008989	evm.model.RL_6.968	Ag007G595350
OG0008991	evm.model.RL_6.940	Ag007G595810
OG0008992	evm.model.RL_6.931	Ag007G595920
OG0008993	evm.model.RL_6.910	Ag007G596130
OG0008994	evm.model.RL_6.874	Ag007G596660, Ag007G596670
OG0008995	evm.model.RL_6.872	Ag007G596680
OG0008996	evm.model.RL_6.804	Ag007G597270
OG0008997	evm.model.RL_7.1923, evm.model.RL_6.816	Ag007G597120
OG0008998	evm.model.RL_6.823	Ag007G597060
OG0008999	evm.model.RL_6.837	Ag007G596930
OG0009000	evm.model.RL_6.795	Ag007G628250, Ag007G628290
OG0009001	evm.model.RL_6.575	Ag006G527370
OG0009002	evm.model.RL_6.491	Ag006G527800
OG0009003	evm.model.RL_6.490	Ag006G508460
OG0009004	evm.model.RL_2.2261	Ag003G251740
OG0009005	evm.model.RL_2.2257	Ag003G251690
OG0009006	evm.model.RL_2.2223	Ag003G251070
OG0009007	evm.model.RL_1.75	Ag001G100290
OG0009008	evm.model.RL_1.73	Ag001G100320
OG0009009	evm.model.RL_1.72	Ag001G100330
OG0009010	evm.model.RL_1.48	Ag001G100660
OG0009011	evm.model.RL_1.49	Ag001G100640
OG0009012	evm.model.RL_1.37	Ag001G100760
OG0009013	evm.model.RL_2.2153	Ag003G248680
OG0009014	evm.model.RL_2.2212	Ag003G250980
OG0009015	evm.model.RL_2.2199	Ag005G480700
OG0009016	evm.model.RL_1.111	Ag005G490240
OG0009017	evm.model.RL_1.129	Ag005G489920
OG0009018	evm.model.RL_1.171	Ag005G489150
OG0009019	evm.model.RL_1.178	Ag005G489100
OG0009020	evm.model.RL_1.205	Ag005G488500
OG0009021	evm.model.RL_1.214	Ag005G488390
OG0009022	evm.model.RL_1.229	Ag005G488140
OG0009023	evm.model.RL_1.236	Ag005G488060
OG0009024	evm.model.RL_1.237	Ag005G488050
OG0009025	evm.model.RL_1.261	Ag005G487600, Ag005G487620
OG0009026	evm.model.RL_1.286	Ag005G486980
OG0009027	evm.model.RL_1.320	Ag005G486250
OG0009028	evm.model.RL_1.327	Ag005G486150
OG0009029	evm.model.RL_1.328	Ag005G486120
OG0009030	evm.model.RL_1.346	Ag005G485770
OG0009031	evm.model.RL_1.360.2.687c87ea	Ag005G485560
OG0009032	evm.model.RL_1.377.1.687c87ea	Ag005G485280
OG0009033	evm.model.RL_1.382	Ag005G485190
OG0009034	evm.model.RL_1.386	Ag005G485140
OG0009035	evm.model.RL_1.406	Ag005G484810
OG0009036	evm.model.RL_1.435	Ag005G484340
OG0009037	evm.model.RL_1.440	Ag005G484220, Ag005G484210
OG0009038	evm.model.RL_1.494	Ag005G483180
OG0009039	evm.model.RL_1.498	Ag004G340650, Ag005G483160
OG0009040	evm.model.RL_1.543	Ag005G482290
OG0009041	evm.model.RL_1.562	Ag005G481910
OG0009042	evm.model.RL_1.588	Ag005G481360
OG0009043	evm.model.RL_1.602	Ag005G481180
OG0009044	evm.model.RL_1.633, evm.model.RL_1.631	Ag005G480690
OG0009045	evm.model.RL_1.650.2.687c87eb	Ag005G480440
OG0009047	evm.model.RL_1.673	Ag005G480210
OG0009048	evm.model.RL_1.676	Ag005G480170
OG0009049	evm.model.RL_1.678	Ag005G479840
OG0009050	evm.model.RL_1.746	Ag007G656650
OG0009051	evm.model.RL_6.555	Ag001G006800, Ag006G526380
OG0009052	evm.model.RL_3.1219, evm.model.RL_4.93	Ag006G506880
OG0009053	evm.model.RL_1.756	Ag005G478900
OG0009054	evm.model.RL_1.760.2.687c87eb	Ag005G478850
OG0009055	evm.model.RL_5.2274	Ag007G584180
OG0009056	evm.model.RL_6.2178	Ag002G187380
OG0009057	evm.model.RL_6.2171	Ag002G187130
OG0009058	evm.model.RL_6.2166	Ag002G186690
OG0009059	evm.model.RL_6.2157	Ag002G186430
OG0009060	evm.model.RL_6.2153	Ag002G186290
OG0009061	evm.model.RL_6.2141	Ag002G185710
OG0009062	evm.model.RL_6.2079	Ag002G183080
OG0009063	evm.model.RL_6.2078	Ag002G183030
OG0009064	evm.model.RL_6.2065	Ag002G181840
OG0009065	evm.model.RL_6.2036	Ag002G180490
OG0009066	evm.model.RL_6.2056	Ag002G181460, Ag002G181470
OG0009067	evm.model.RL_6.2028	Ag002G180120
OG0009068	evm.model.RL_6.1982	Ag002G177940
OG0009069	evm.model.RL_3.1190	Ag004G354220
OG0009070	evm.model.RL_6.1980	Ag002G177850
OG0009071	evm.model.RL_6.1707	Ag002G166050
OG0009072	evm.model.RL_6.1713	Ag002G166130
OG0009073	evm.model.RL_6.1715	Ag002G166350, Ag007G634980
OG0009074	evm.model.RL_7.1114.1.687c84b8	Ag001G069820
OG0009075	evm.model.RL_6.1744	Ag002G167360
OG0009076	evm.model.RL_6.1757	Ag002G167930
OG0009077	evm.model.RL_6.1786	Ag002G169650
OG0009078	evm.model.RL_6.1803	Ag002G170780
OG0009079	evm.model.RL_6.1846	Ag002G171830
OG0009080	evm.model.RL_6.1889	Ag002G174480
OG0009081	evm.model.RL_6.1890	Ag002G174470, Ag003G264530
OG0009082	evm.model.RL_6.1968	Ag002G177470
OG0009083	evm.model.RL_6.1967	Ag002G177460
OG0009084	evm.model.RL_6.1907	Ag002G175020
OG0009085	evm.model.RL_6.1957	Ag002G176760, Ag002G176770, Ag002G176810
OG0009086	evm.model.RL_6.1940	Ag002G176210
OG0009087	evm.model.RL_6.1939	Ag002G176060
OG0009088	evm.model.RL_6.1671	Ag002G164780
OG0009089	evm.model.RL_5.1375	Ag004G322750
OG0009090	evm.model.RL_5.1377	Ag004G322770
OG0009091	evm.model.RL_5.1393	Ag004G322950
OG0009092	evm.model.RL_5.1399	Ag004G323020
OG0009093	evm.model.RL_5.1412	Ag004G323130
OG0009094	evm.model.RL_5.1418	Ag004G323530
OG0009095	evm.model.RL_5.1451	Ag004G324330
OG0009097	evm.model.RL_5.1487	Ag004G324950, Ag004G324960
OG0009098	evm.model.RL_5.1497	Ag004G325110
OG0009099	evm.model.RL_5.1499	Ag004G325200
OG0009100	evm.model.RL_5.1530	Ag004G325670
OG0009101	evm.model.RL_5.1566	Ag004G326500
OG0009102	evm.model.RL_5.1576	Ag004G327170
OG0009103	evm.model.RL_5.1578	Ag004G327350
OG0009104	evm.model.RL_5.1600	Ag004G327970, Ag007G641810, Ag002G159700, Ag001G007230
OG0009105	evm.model.RL_5.1644	Ag004G329440
OG0009106	evm.model.RL_5.1693	Ag004G330240
OG0009107	evm.model.RL_2.2137	Ag002G152870
OG0009108	evm.model.RL_5.1698	Ag004G330310
OG0009109	evm.model.RL_5.1700	Ag004G330330
OG0009110	evm.model.RL_5.1739	Ag004G331600
OG0009111	evm.model.RL_5.1820	Ag004G333230
OG0009112	evm.model.RL_5.1821	Ag004G333250
OG0009113	evm.model.RL_5.1850	Ag004G333840
OG0009114	evm.model.RL_8.1150	Ag004G335640, Ag008G705150
OG0009115	evm.model.RL_5.3633	Ag004G336050
OG0009116	evm.model.RL_7.960, evm.model.RL_6.405	Ag001G074770
OG0009117	evm.model.RL_5.3567	Ag004G338040
OG0009118	evm.model.RL_5.3557	Ag004G338410
OG0009119	evm.model.RL_5.3556	Ag004G338450
OG0009120	evm.model.RL_5.3495	Ag004G340230
OG0009121	evm.model.RL_5.3494	Ag004G340250
OG0009122	evm.model.RL_5.3454	Ag004G341400
OG0009123	evm.model.RL_5.3432	Ag003G241880
OG0009125	evm.model.RL_5.3404	Ag003G242550
OG0009127	evm.model.RL_5.3333	Ag003G244210
OG0009128	evm.model.RL_5.3310	Ag003G244700
OG0009129	evm.model.RL_5.3300	Ag003G253190
OG0009130	evm.model.RL_3.1317	Ag004G349340
OG0009131	evm.model.RL_5.3281	Ag003G245280
OG0009134	evm.model.RL_5.3260	Ag003G245740
OG0009137	evm.model.RL_5.3207	Ag006G503120
OG0009138	evm.model.RL_5.3204	Ag002G177780
OG0009139	evm.model.RL_5.3181	Ag007G622450
OG0009140	evm.model.RL_5.3157	Ag003G246090
OG0009141	evm.model.RL_2.1944	Ag002G127290
OG0009142	evm.model.RL_8.1031	Ag001G041240
OG0009143	evm.model.RL_2.1961	Ag007G586780
OG0009144	evm.model.RL_2.1993	Ag007G598440
OG0009145	evm.model.RL_2.2004	Ag007G598580
OG0009146	evm.model.RL_6.427	Ag006G524880
OG0009149	evm.model.RL_6.409	Ag006G525430
OG0009150	evm.model.RL_6.346	Ag001G021820, Ag001G021730
OG0009151	evm.model.RL_6.315	Ag006G524820
OG0009152	evm.model.RL_6.285	Ag006G524300
OG0009153	evm.model.RL_6.265	Ag004G340430
OG0009155	evm.model.RL_6.216	Ag006G523780
OG0009156	evm.model.RL_7.1236	Ag001G067020
OG0009157	evm.model.RL_6.157	Ag006G523160
OG0009159	evm.model.RL_6.91	Ag006G521890
OG0009160	evm.model.RL_6.45	Ag006G521140
OG0009161	evm.model.RL_4.421, evm.model.RL_6.21	Ag006G518030
OG0009162	evm.model.RL_5.1354	Ag004G322360
OG0009163	evm.model.RL_5.1329	Ag004G321540
OG0009164	evm.model.RL_5.1312	Ag004G321100
OG0009165	evm.model.RL_5.1261	Ag004G319850
OG0009166	evm.model.RL_5.1259	Ag004G319780
OG0009167	evm.model.RL_5.1240	Ag004G319480
OG0009168	evm.model.RL_5.1180	Ag004G317830
OG0009169	evm.model.RL_5.1183	Ag004G317860
OG0009170	evm.model.RL_5.1155	Ag004G317140
OG0009171	evm.model.RL_5.1100	Ag004G315720
OG0009172	evm.model.RL_5.1049	Ag004G314740
OG0009173	evm.model.RL_5.1038	Ag004G314510
OG0009174	evm.model.RL_5.1003	Ag004G313700
OG0009175	evm.model.RL_5.941	Ag004G312600
OG0009176	evm.model.RL_5.939	Ag004G312580
OG0009177	evm.model.RL_5.931.1.687c88b0	Ag004G312360
OG0009178	evm.model.RL_5.888	Ag004G311530
OG0009179	evm.model.RL_5.845	Ag004G310750
OG0009180	evm.model.RL_5.854	Ag004G310840
OG0009181	evm.model.RL_5.812	Ag004G310310
OG0009182	evm.model.RL_5.793	Ag004G309870
OG0009183	evm.model.RL_5.525	Ag004G309700
OG0009184	evm.model.RL_5.770.2.687c88af	Ag004G309310
OG0009185	evm.model.RL_5.759	Ag004G309180
OG0009186	evm.model.RL_4.1658	Ag008G718940
OG0009187	evm.model.RL_5.743	Ag004G309030
OG0009188	evm.model.RL_5.738	Ag004G308960
OG0009189	evm.model.RL_5.718	Ag004G308700
OG0009190	evm.model.RL_5.719	Ag004G308710
OG0009191	evm.model.RL_5.721.2.687c88ae	Ag004G308730
OG0009192	evm.model.RL_5.723	Ag004G308750
OG0009193	evm.model.RL_5.711	Ag004G308630
OG0009194	evm.model.RL_5.703.1.687c88ae.1.687c9b4c	Ag004G308560
OG0009195	evm.model.RL_5.649	Ag004G307830
OG0009196	evm.model.RL_5.691	Ag004G308390
OG0009197	evm.model.RL_5.617	Ag004G307340
OG0009198	evm.model.RL_5.595	Ag004G306980
OG0009199	evm.model.RL_5.571	Ag004G306560
OG0009200	evm.model.RL_5.503	Ag004G305590
OG0009201	evm.model.RL_5.497	Ag004G305530
OG0009202	evm.model.RL_5.487	Ag004G305400
OG0009203	evm.model.RL_5.484	Ag004G305370
OG0009205	evm.model.RL_5.436	Ag004G304760
OG0009206	evm.model.RL_5.401	Ag004G303970
OG0009207	evm.model.RL_5.398	Ag004G303940
OG0009208	evm.model.RL_5.385	Ag004G303780
OG0009209	evm.model.RL_3.2456	Ag003G208230, Ag002G161190
OG0009210	evm.model.RL_5.349	Ag001G009640, Ag004G303200
OG0009211	evm.model.RL_5.334	Ag004G303020, Ag004G303010
OG0009213	evm.model.RL_5.305	Ag004G302580
OG0009214	evm.model.RL_5.284	Ag004G302300
OG0009215	evm.model.RL_5.257	Ag004G301980
OG0009216	evm.model.RL_5.207	Ag004G300880
OG0009217	evm.model.RL_5.169	Ag004G300250
OG0009218	evm.model.RL_5.160	Ag004G300140
OG0009219	evm.model.RL_5.136	Ag004G299840
OG0009220	evm.model.RL_5.110	Ag004G299560
OG0009221	evm.model.RL_5.100	Ag004G299450
OG0009222	evm.model.RL_5.78	Ag004G299160
OG0009224	evm.model.RL_5.68.1.687c88a9	Ag005G442530, Ag002G191950, Ag005G451610, Ag002G104650, Ag004G298790
OG0009225	evm.model.RL_5.56	Ag004G298690
OG0009226	evm.model.RL_5.49	Ag004G298600
OG0009227	evm.model.RL_5.43	Ag004G298500
OG0009228	evm.model.RL_5.10	Ag004G298160
OG0009229	evm.model.RL_8.69, evm.model.RL_8.2881	Ag004G297810
OG0009230	evm.model.RL_8.2912	Ag004G297420
OG0009231	evm.model.RL_8.2923	Ag004G297330
OG0009233	evm.model.RL_4.2223	Ag007G613170
OG0009235	evm.model.RL_4.2216	Ag003G235790, Ag007G613290, Ag008G692020
OG0009236	evm.model.RL_4.2142	Ag007G616420
OG0009237	evm.model.RL_4.2136	Ag007G616710
OG0009238	evm.model.RL_4.2129.2.687c86d7	Ag007G616990
OG0009239	evm.model.RL_4.2074	Ag007G619320
OG0009240	evm.model.RL_4.2094	Ag007G618510
OG0009241	evm.model.RL_4.2109	Ag007G617730
OG0009242	evm.model.RL_4.2061	Ag007G619830
OG0009243	evm.model.RL_4.2025	Ag007G621200
OG0009244	evm.model.RL_4.2018	Ag007G621360
OG0009245	evm.model.RL_4.1971.1.687c86d6	Ag007G623140
OG0009246	evm.model.RL_4.1964	Ag007G623430
OG0009247	evm.model.RL_4.1933	Ag007G624330
OG0009248	evm.model.RL_4.1925	Ag006G492560, Ag007G624620
OG0009249	evm.model.RL_4.1885	Ag007G626150
OG0009250	evm.model.RL_4.1837	Ag007G628550
OG0009251	evm.model.RL_4.1765	Ag007G629280
OG0009252	evm.model.RL_4.1758	Ag007G628990
OG0009253	evm.model.RL_4.1724	Ag007G633040
OG0009254	evm.model.RL_4.1723	Ag007G633060
OG0009255	evm.model.RL_4.1036	Ag007G637070
OG0009257	evm.model.RL_4.882	Ag003G231840
OG0009259	evm.model.RL_4.887	Ag007G612130
OG0009260	evm.model.RL_4.874	Ag007G642550
OG0009263	evm.model.RL_4.2269	Ag007G612000
OG0009264	evm.model.RL_4.2862	Ag006G505580
OG0009265	evm.model.RL_4.2860	Ag006G505600
OG0009267	evm.model.RL_4.2245	Ag007G612540
OG0009268	evm.model.RL_4.2875.1.687c86db	Ag006G505170
OG0009269	evm.model.RL_4.2878	Ag006G505100
OG0009270	evm.model.RL_4.2291	Ag007G611540
OG0009271	evm.model.RL_4.2919	Ag006G503700
OG0009272	evm.model.RL_4.2920.2.687c86dc	Ag006G503680
OG0009273	evm.model.RL_4.2938	Ag006G502800
OG0009274	evm.model.RL_4.2942	Ag006G501940
OG0009275	evm.model.RL_4.2961	Ag006G501620
OG0009276	evm.model.RL_4.3004	Ag006G500440
OG0009277	evm.model.RL_4.3014	Ag006G500050
OG0009278	evm.model.RL_4.3017	Ag006G500010
OG0009279	evm.model.RL_4.3036	Ag006G499430
OG0009280	evm.model.RL_4.3058	Ag006G499090
OG0009281	evm.model.RL_4.1189	Ag008G720510
OG0009282	evm.model.RL_4.1170	Ag004G380780, Ag008G720300
OG0009283	evm.model.RL_4.1185	Ag008G720470
OG0009284	evm.model.RL_4.1199	Ag008G721000
OG0009285	evm.model.RL_4.1212	Ag008G721110
OG0009286	evm.model.RL_4.1222	Ag008G721280
OG0009287	evm.model.RL_4.1231	Ag008G721580
OG0009288	evm.model.RL_4.1233	Ag008G721600
OG0009289	evm.model.RL_4.1256	Ag008G721960
OG0009290	evm.model.RL_4.1262	Ag008G722020
OG0009291	evm.model.RL_7.901	Ag001G076100
OG0009292	evm.model.RL_4.1267	Ag008G722090
OG0009293	evm.model.RL_4.1283	Ag008G722450
OG0009294	evm.model.RL_4.1337	Ag008G723310
OG0009295	evm.model.RL_4.1375	Ag008G723870
OG0009296	evm.model.RL_4.1385	Ag008G723990
OG0009297	evm.model.RL_4.1392	Ag008G724150
OG0009298	evm.model.RL_4.1395	Ag008G724180
OG0009299	evm.model.RL_4.1408	Ag008G724380
OG0009300	evm.model.RL_8.2185	Ag008G725310
OG0009301	evm.model.RL_8.2250	Ag008G726470
OG0009302	evm.model.RL_8.2263	Ag008G726760
OG0009304	evm.model.RL_7.1563	Ag001G054940
OG0009305	evm.model.RL_8.2376	Ag008G728740
OG0009306	evm.model.RL_8.1957	Ag008G706660
OG0009307	evm.model.RL_8.1915	Ag008G705860
OG0009308	evm.model.RL_7.1256	Ag001G067430
OG0009309	evm.model.RL_7.1261	Ag001G067480
OG0009310	evm.model.RL_7.1263_evm.model.RL_7.1266	Ag001G067530
OG0009311	evm.model.RL_7.1282	Ag001G059450, Ag001G059630
OG0009313	evm.model.RL_7.1318	Ag001G061920
OG0009314	evm.model.RL_7.1332	Ag001G061430
OG0009315	evm.model.RL_7.1402	Ag001G059060
OG0009316	evm.model.RL_7.1400	Ag001G058940
OG0009317	evm.model.RL_7.1398	Ag001G058910
OG0009318	evm.model.RL_7.1437	Ag008G693210, Ag005G428450
OG0009319	evm.model.RL_7.1466	Ag008G692270
OG0009320	evm.model.RL_7.1478	Ag008G691780
OG0009321	evm.model.RL_7.1511	Ag008G690800
OG0009322	evm.model.RL_7.1525	Ag001G057040
OG0009323	evm.model.RL_7.1534	Ag001G056220
OG0009324	evm.model.RL_7.1541	Ag001G056100
OG0009325	evm.model.RL_7.1581	Ag001G055380
OG0009326	evm.model.RL_7.1590	Ag001G054660
OG0009327	evm.model.RL_7.1648	Ag004G379400, Ag002G141680, Ag001G053390
OG0009328	evm.model.RL_7.1912	Ag010G739480, Ag001G049360
OG0009329	evm.model.RL_7.1953	Ag001G059390, Ag001G059550
OG0009330	evm.model.RL_2.2825	Ag003G277150
OG0009331	evm.model.RL_7.2036	Ag005G418140
OG0009332	evm.model.RL_3.1108	Ag004G356300
OG0009333	evm.model.RL_3.1110.3.687c84bb	Ag004G356270
OG0009334	evm.model.RL_3.1244	Ag004G351810
OG0009335	evm.model.RL_3.1270	Ag004G350830
OG0009336	evm.model.RL_3.1259	Ag004G351360
OG0009337	evm.model.RL_3.1290	Ag004G350400
OG0009338	evm.model.RL_3.1308	Ag004G349820
OG0009339	evm.model.RL_3.1315	Ag004G349360
OG0009340	evm.model.RL_3.1336	Ag004G348910
OG0009341	evm.model.RL_6.716	Ag007G598140
OG0009342	evm.model.RL_3.1374	Ag004G347710
OG0009344	evm.model.RL_3.1395	Ag004G346540
OG0009345	evm.model.RL_3.1432	Ag004G345270
OG0009346	evm.model.RL_3.1461.1.687c84bc	Ag004G344440
OG0009348	evm.model.RL_3.1540, evm.model.RL_3.1474	Ag004G343100
OG0009350	evm.model.RL_3.1582	Ag004G342040
OG0009351	evm.model.RL_3.1588	Ag004G341710
OG0009352	evm.model.RL_3.1608	Ag003G240460
OG0009353	evm.model.RL_3.1615	Ag003G240160
OG0009354	evm.model.RL_3.1616	Ag003G240100
OG0009356	evm.model.RL_3.2220	Ag003G214690
OG0009357	evm.model.RL_3.2134	Ag003G218610
OG0009358	evm.model.RL_3.2126	Ag003G218690
OG0009359	evm.model.RL_3.2108	Ag003G218990
OG0009360	evm.model.RL_1.2046	Ag005G442130, Ag005G443400
OG0009361	evm.model.RL_3.2099	Ag003G219280
OG0009362	evm.model.RL_3.2095	Ag003G219420
OG0009363	evm.model.RL_3.1981	Ag003G224630
OG0009364	evm.model.RL_3.1934	Ag003G227210
OG0009365	evm.model.RL_3.1908	Ag003G228590
OG0009366	evm.model.RL_3.1906	Ag003G228640
OG0009367	evm.model.RL_3.1866	Ag003G230820
OG0009368	evm.model.RL_3.1864	Ag003G230850
OG0009369	evm.model.RL_3.1862	Ag003G230990
OG0009370	evm.model.RL_3.1792	Ag003G234200
OG0009371	evm.model.RL_3.1765	Ag003G235260
OG0009372	evm.model.RL_5.1654	Ag004G329690
OG0009373	evm.model.RL_3.1759	Ag003G235910
OG0009377	evm.model.RL_3.1703	Ag003G238000
OG0009378	evm.model.RL_3.1656	Ag003G239020
OG0009379	evm.model.RL_3.1652	Ag003G239140
OG0009380	evm.model.RL_3.1645	Ag003G239230
OG0009382	evm.model.RL_3.1623	Ag003G240030
OG0009383	evm.model.RL_3.2231	Ag003G233010
OG0009384	evm.model.RL_3.2237	Ag003G214280
OG0009385	evm.model.RL_3.2241	Ag003G214220
OG0009386	evm.model.RL_3.2254	Ag003G213500
OG0009387	evm.model.RL_3.2257	Ag003G213470
OG0009388	evm.model.RL_3.2262	Ag003G213370
OG0009389	evm.model.RL_3.2275	Ag003G212750
OG0009390	evm.model.RL_3.2299	Ag003G212410
OG0009391	evm.model.RL_3.2315	Ag003G212080
OG0009392	evm.model.RL_3.2376	Ag003G210630
OG0009393	evm.model.RL_3.2378	Ag003G210590
OG0009394	evm.model.RL_3.2386	Ag003G210340
OG0009395	evm.model.RL_3.2422	Ag003G209080
OG0009396	evm.model.RL_3.2452	Ag003G208280
OG0009397	evm.model.RL_3.2460	Ag003G208160
OG0009398	evm.model.RL_3.2482	Ag003G207380
