Orthogroup	Cardamine_amara	Noccaea_praecox
OG0011785	evm.model.RL_4.2495	Np003G137280
OG0011786	evm.model.RL_4.2508	Np003G137170
OG0011787	evm.model.RL_4.2525.2.687c86da	Np003G136890
OG0011788	evm.model.RL_4.2546	Np003G136630
OG0011789	evm.model.RL_4.2599	Np003G136060
OG0011790	evm.model.RL_8.2532	Np001G004380
OG0011791	evm.model.RL_4.2625, evm.model.RL_7.2189	Np003G135820
OG0011792	evm.model.RL_4.2645	Np003G135520, Np003G135600
OG0011793	evm.model.RL_4.2648.2.687c86da	Np003G135490
OG0011794	evm.model.RL_4.2676	Np003G135140
OG0011795	evm.model.RL_4.2686	Np003G134980
OG0011796	evm.model.RL_4.2693	Np003G134870
OG0011797	evm.model.RL_4.2697	Np003G134830
OG0011798	evm.model.RL_4.2707	Np005G269030, Np003G134700
OG0011799	evm.model.RL_4.2772	Np003G133790
OG0011800	evm.model.RL_4.2786	Np003G133560
OG0011801	evm.model.RL_4.2812	Np003G133310
OG0011802	evm.model.RL_4.2821	Np003G133190
OG0011803	evm.model.RL_4.2822	Np003G133160
OG0011804	evm.model.RL_2.1311	Np005G294150
OG0011806	evm.model.RL_2.1386	Np005G291970
OG0011807	evm.model.RL_5.1494	Np004G239720
OG0011808	evm.model.RL_2.1403	Np005G291610
OG0011809	evm.model.RL_2.1404	Np005G291600
OG0011810	evm.model.RL_2.1458	Np005G302690, Np005G290460
OG0011811	evm.model.RL_2.1478	Np005G290190
OG0011812	evm.model.RL_2.1484	Np005G290130
OG0011813	evm.model.RL_2.1537	Np005G289040
OG0011814	evm.model.RL_2.1547	Np005G288820
OG0011815	evm.model.RL_2.1548	Np005G288800
OG0011816	evm.model.RL_2.1554	Np005G288700
OG0011817	evm.model.RL_2.1556	Np005G288660
OG0011818	evm.model.RL_2.1562	Np005G288630
OG0011819	evm.model.RL_2.1573	Np005G288460
OG0011820	evm.model.RL_2.1581	Np005G288300
OG0011821	evm.model.RL_2.1582	Np005G288290
OG0011822	evm.model.RL_2.1583	Np005G288280
OG0011823	evm.model.RL_7.1760, evm.model.RL_2.1600	Np005G287120
OG0011824	evm.model.RL_2.1604	Np005G287140
OG0011825	evm.model.RL_2.1606	Np005G287160
OG0011826	evm.model.RL_2.1662	Np005G286850
OG0011827	evm.model.RL_2.1675	Np005G286730
OG0011828	evm.model.RL_2.1681	Np005G286630
OG0011829	evm.model.RL_2.1706	Np005G286180
OG0011830	evm.model.RL_2.1715	Np005G285970
OG0011831	evm.model.RL_2.1723	Np005G285820, Np005G285810
OG0011832	evm.model.RL_2.1725	Np005G285780
OG0011833	evm.model.RL_2.1730	Np005G285700
OG0011834	evm.model.RL_2.1754	Np005G285260
OG0011836	evm.model.RL_2.1871	Np005G283670
OG0011837	evm.model.RL_2.1887	Np005G283260
OG0011838	evm.model.RL_2.1896	Np005G283160
OG0011839	evm.model.RL_2.1898	Np005G283140
OG0011840	evm.model.RL_2.1909	Np005G283030
OG0011841	evm.model.RL_5.2685	Np004G205680
OG0011842	evm.model.RL_5.2683	Np004G205700
OG0011843	evm.model.RL_5.2661	Np004G205840
OG0011844	evm.model.RL_5.2629	Np004G206320
OG0011845	evm.model.RL_5.2619	Np004G206400
OG0011846	evm.model.RL_5.2617	Np004G206420
OG0011847	evm.model.RL_5.2538	Np004G208750
OG0011848	evm.model.RL_5.2517	Np004G204070
OG0011849	evm.model.RL_5.2477	Np004G204240, Np004G203930
OG0011850	evm.model.RL_5.2461	Np003G135010
OG0011852	evm.model.RL_5.2326.1.687c88ba	Np004G202510
OG0011853	evm.model.RL_4.3384	Np003G125430
OG0011854	evm.model.RL_5.2378	Np004G203020
OG0011855	evm.model.RL_5.3131	Np004G210390
OG0011856	evm.model.RL_4.128, evm.model.RL_5.2301	Np004G201990
OG0011857	evm.model.RL_5.2241	Np004G200340
OG0011858	evm.model.RL_5.2243	Np004G200350
OG0011859	evm.model.RL_5.2403	Np004G203810
OG0011860	evm.model.RL_5.2292	Np004G201870
OG0011861	evm.model.RL_4.1891	Np003G144860
OG0011862	evm.model.RL_5.3088.1.687c88bf	Np004G210890
OG0011863	evm.model.RL_5.3057	Np004G211340
OG0011864	evm.model.RL_5.3009	Np004G211970
OG0011865	evm.model.RL_5.2970	Np004G212740
OG0011866	evm.model.RL_5.2949	Np004G213030
OG0011867	evm.model.RL_5.2939	Np004G213330
OG0011868	evm.model.RL_5.2942	Np004G213390
OG0011869	evm.model.RL_5.2849	Np004G214660
OG0011870	evm.model.RL_2.3076	Np005G266700, Np005G266650
OG0011871	evm.model.RL_2.3142	Np005G267740
OG0011872	evm.model.RL_2.3160, evm.model.RL_2.3226	Np005G268020
OG0011873	evm.model.RL_2.3207	Np005G268630
OG0011874	evm.model.RL_2.3211	Np005G268650
OG0011875	evm.model.RL_2.3228	Np005G268780
OG0011876	evm.model.RL_2.3262.2.687c86e8	Np005G269390
OG0011877	evm.model.RL_2.3322	Np005G262510
OG0011878	evm.model.RL_2.3323	Np005G262480
OG0011879	evm.model.RL_2.3340	Np005G262250
OG0011880	evm.model.RL_2.3346	Np005G262180
OG0011881	evm.model.RL_2.3375	Np005G261820
OG0011882	evm.model.RL_2.3396	Np005G261540
OG0011883	evm.model.RL_4.822, evm.model.RL_2.3422	Np005G261120
OG0011884	evm.model.RL_2.3428	Np005G261070
OG0011885	evm.model.RL_2.3436.1.687c86e9	Np005G260930
OG0011886	evm.model.RL_2.3439	Np004G215620, Np005G260890
OG0011887	evm.model.RL_2.3445	Np005G260700
OG0011888	evm.model.RL_2.3451	Np005G260600
OG0011889	evm.model.RL_2.3460	Np005G260510
OG0011890	evm.model.RL_2.3466	Np005G260480
OG0011891	evm.model.RL_2.3493	Np005G260100
OG0011892	evm.model.RL_2.3491	Np005G260120
OG0011893	evm.model.RL_2.3505	Np005G259980
OG0011895	evm.model.RL_2.574	Np005G310740, Np005G310800, Np005G310760
OG0011896	evm.model.RL_2.542	Np005G311120
OG0011897	evm.model.RL_2.518	Np005G311310
OG0011898	evm.model.RL_5.2427	Np005G311580
OG0011899	evm.model.RL_2.500	Np005G311550
OG0011900	evm.model.RL_2.419	Np005G312810
OG0011901	evm.model.RL_2.340	Np005G314320
OG0011902	evm.model.RL_2.290	Np005G315450
OG0011904	evm.model.RL_6.1598	Np006G340890
OG0011906	evm.model.RL_2.2046	Np005G280890
OG0011907	evm.model.RL_6.1634	Np006G340470
OG0011908	evm.model.RL_6.1616	Np006G340700
OG0011909	evm.model.RL_2.110	Np005G318970
OG0011910	evm.model.RL_6.1655	Np006G340180
OG0011911	evm.model.RL_8.812	Np003G177390
OG0011912	evm.model.RL_8.817	Np001G031510, Np003G177360
OG0011913	evm.model.RL_8.838	Np003G176830, Np003G176910
OG0011914	evm.model.RL_8.859	Np003G176240, Np002G117620
OG0011915	evm.model.RL_8.861	Np003G176170
OG0011916	evm.model.RL_8.864	Np003G176100
OG0011917	evm.model.RL_8.865	Np003G176090
OG0011918	evm.model.RL_8.866.2.687c8559	Np003G176030
OG0011919	evm.model.RL_8.717	Np003G178720
OG0011920	evm.model.RL_8.887	Np003G175850
OG0011921	evm.model.RL_8.901	Np003G175360
OG0011922	evm.model.RL_8.909	Np003G175430
OG0011923	evm.model.RL_6.1499	Np006G342770
OG0011924	evm.model.RL_6.1488	Np006G343090
OG0011925	evm.model.RL_6.1482	Np006G343240
OG0011926	evm.model.RL_6.1467	Np006G343490
OG0011927	evm.model.RL_6.1466	Np006G343580
OG0011929	evm.model.RL_6.1444	Np006G344050
OG0011930	evm.model.RL_6.1440	Np006G344830, Np009G432530
OG0011932	evm.model.RL_5.129	Np004G257690
OG0011933	evm.model.RL_4.839, evm.model.RL_4.580	Np001G041890
OG0011934	evm.model.RL_4.631	Np001G042230
OG0011935	evm.model.RL_4.635.1.687c86cf	Np001G042290
OG0011936	evm.model.RL_4.658.1.687c86cf	Np001G042520
OG0011937	evm.model.RL_4.670	Np001G042580
OG0011938	evm.model.RL_4.707	Np001G042950
OG0011939	evm.model.RL_4.737	Np002G085310
OG0011940	evm.model.RL_8.769	Np003G177960
OG0011941	evm.model.RL_8.707	Np003G178840
OG0011942	evm.model.RL_8.706	Np003G178850, Np003G179340
OG0011943	evm.model.RL_8.700	Np003G179570
OG0011944	evm.model.RL_8.641	Np003G180420, Np003G180450
OG0011945	evm.model.RL_8.610	Np003G181160
OG0011946	evm.model.RL_8.586	Np003G181560
OG0011947	evm.model.RL_8.580	Np002G124590, Np003G181620
OG0011948	evm.model.RL_8.567	Np003G181770
OG0011949	evm.model.RL_8.556	Np003G182110
OG0011950	evm.model.RL_8.540, evm.model.RL_8.539	Np003G182560
OG0011952	evm.model.RL_8.510	Np003G182940
OG0011953	evm.model.RL_8.449	Np003G183790
OG0011954	evm.model.RL_8.447	Np003G183850
OG0011955	evm.model.RL_8.398	Np003G184910
OG0011956	evm.model.RL_8.387	Np003G185040
OG0011957	evm.model.RL_4.330, evm.model.RL_4.327	Np001G038200
OG0011958	evm.model.RL_4.294	Np001G037320
OG0011959	evm.model.RL_4.259	Np001G036920
OG0011960	evm.model.RL_4.246	Np001G036200
OG0011961	evm.model.RL_4.236	Np007G379150
OG0011962	evm.model.RL_4.210	Np001G035980
OG0011963	evm.model.RL_4.206	Np001G035920
OG0011964	evm.model.RL_4.169	Np001G034610
OG0011965	evm.model.RL_4.121	Np001G034080
OG0011966	evm.model.RL_4.43	Np001G031730
OG0011967	evm.model.RL_2.657	Np005G309530
OG0011968	evm.model.RL_4.57	Np001G016990
OG0011969	evm.model.RL_8.1871	Np003G155090
OG0011970	evm.model.RL_2.211.2.687c86e0	Np005G316670
OG0011971	evm.model.RL_2.656	Np005G309540
OG0011972	evm.model.RL_2.817	Np005G308270
OG0011973	evm.model.RL_2.821	Np005G308350
OG0011974	evm.model.RL_1.2375	Np007G387430
OG0011975	evm.model.RL_1.2351.2.687c87ef	Np007G387160
OG0011976	evm.model.RL_2.854	Np005G309360
OG0011977	evm.model.RL_2.855	Np005G309350
OG0011978	evm.model.RL_2.865	Np005G307190
OG0011979	evm.model.RL_2.924	Np005G306120
OG0011980	evm.model.RL_2.897	Np005G306650
OG0011981	evm.model.RL_2.931	Np005G305940
OG0011982	evm.model.RL_2.945, evm.model.RL_2.944	Np005G305800
OG0011983	evm.model.RL_2.968	Np005G305190
OG0011984	evm.model.RL_2.979	Np005G304830
OG0011985	evm.model.RL_2.1009	Np005G304190
OG0011986	evm.model.RL_2.1024	Np005G303860
OG0011987	evm.model.RL_2.1033	Np005G303750
OG0011988	evm.model.RL_2.1067	Np005G302960
OG0011989	evm.model.RL_2.1090	Np001G033710, Np005G302480
OG0011990	evm.model.RL_1.2480	Np005G316600
OG0011991	evm.model.RL_2.11	Np005G317250, Np004G195010
OG0011992	evm.model.RL_2.19.1.687c86df	Np005G317400
OG0011993	evm.model.RL_2.25	Np005G317570
OG0011994	evm.model.RL_2.29	Np005G317630
OG0011995	evm.model.RL_2.39	Np005G317810
OG0011996	evm.model.RL_2.40.1.687c86df	Np005G317820
OG0011997	evm.model.RL_2.100	Np005G318780
OG0011998	evm.model.RL_2.89	Np005G318580
OG0011999	evm.model.RL_2.132	Np005G319260
OG0012000	evm.model.RL_2.139	Np005G319340
OG0012001	evm.model.RL_2.142	Np005G319420
OG0012002	evm.model.RL_2.186	Np005G320160
OG0012003	evm.model.RL_2.5	Np005G320310
OG0012005	evm.model.RL_6.2942	Np006G320710
OG0012006	evm.model.RL_6.2936	Np001G048360
OG0012007	evm.model.RL_6.2884, evm.model.RL_6.2840	Np006G321480
OG0012008	evm.model.RL_6.2846	Np006G323800, Np006G322040
OG0012010	evm.model.RL_6.2803, evm.model.RL_6.2810	Np006G322640
OG0012011	evm.model.RL_6.2763	Np006G323130
OG0012012	evm.model.RL_7.224	Np001G067340
OG0012014	evm.model.RL_6.2735	Np006G323540
OG0012015	evm.model.RL_6.2687	Np006G324190
OG0012016	evm.model.RL_6.2681	Np006G324260
OG0012017	evm.model.RL_6.2634	Np006G324890
OG0012018	evm.model.RL_6.2631	Np006G324920
OG0012019	evm.model.RL_6.2603	Np006G325280
OG0012020	evm.model.RL_6.2588, evm.model.RL_6.2585	Np006G325490
OG0012021	evm.model.RL_6.2580	Np006G325590
OG0012022	evm.model.RL_4.1666	Np003G147900
OG0012023	evm.model.RL_6.2446	Np006G327290
OG0012024	evm.model.RL_6.2444	Np006G361680
OG0012025	evm.model.RL_6.2437	Np006G327490
OG0012026	evm.model.RL_6.2426	Np006G327610
OG0012027	evm.model.RL_6.2404	Np006G327980
OG0012028	evm.model.RL_6.2403	Np006G327990
OG0012029	evm.model.RL_6.2382	Np006G328300
OG0012030	evm.model.RL_6.2336	Np006G328920, Np006G328950
OG0012031	evm.model.RL_6.2316	Np006G329320
OG0012032	evm.model.RL_6.2303	Np006G329660
OG0012033	evm.model.RL_6.2294	Np006G329830
OG0012034	evm.model.RL_4.3214, evm.model.RL_4.3404, evm.model.RL_4.3395	Np003G125320
OG0012035	evm.model.RL_4.3370	Np003G125650
OG0012036	evm.model.RL_4.3360	Np003G125710
OG0012037	evm.model.RL_4.3312	Np003G126430
OG0012038	evm.model.RL_4.3263.2.687c86dd	Np003G126970
OG0012039	evm.model.RL_4.3231	Np003G127240
OG0012040	evm.model.RL_4.3157	Np003G128190
OG0012041	evm.model.RL_4.3153	Np003G128230
OG0012042	evm.model.RL_4.1701	Np003G147510
OG0012043	evm.model.RL_4.1703	Np003G147460
OG0012044	evm.model.RL_4.1609	Np003G148630
OG0012045	evm.model.RL_4.1608, evm.model.RL_5.1996, evm.model.RL_5.2347, evm.model.RL_5.1995	Np003G148640
OG0012046	evm.model.RL_4.1616	Np003G148550
OG0012047	evm.model.RL_4.1628	Np003G148410
OG0012048	evm.model.RL_4.1612.1.687c86d4	Np003G148590
OG0012049	evm.model.RL_4.1539	Np003G149740
OG0012050	evm.model.RL_4.1538	Np003G149760
OG0012051	evm.model.RL_4.1536.1.687c86d4	Np003G149780
OG0012052	evm.model.RL_4.1532	Np003G149830
OG0012053	evm.model.RL_4.1483	Np003G150360
OG0012054	evm.model.RL_4.1471	Np003G150510
OG0012055	evm.model.RL_4.1458, evm.model.RL_4.1489	Np003G150710
OG0012056	evm.model.RL_4.2265	Np003G140430
OG0012057	evm.model.RL_8.2109	Np003G151890
OG0012058	evm.model.RL_8.2078	Np003G152230
OG0012059	evm.model.RL_8.1982	Np003G153670
OG0012060	evm.model.RL_8.1976	Np006G351020, Np003G153730
OG0012061	evm.model.RL_8.1970	Np003G153850
OG0012062	evm.model.RL_8.2400	Np001G006130
OG0012063	evm.model.RL_8.2413	Np001G005920
OG0012064	evm.model.RL_8.2450	Np001G005340
OG0012065	evm.model.RL_8.2451	Np001G005330
OG0012066	evm.model.RL_8.2472, evm.model.RL_8.2468, evm.model.RL_8.2465	Np001G005210
OG0012067	evm.model.RL_8.2494	Np001G004870
OG0012068	evm.model.RL_8.2521	Np001G004540
OG0012069	evm.model.RL_8.2556	Np001G004100
OG0012070	evm.model.RL_8.2571	Np001G003860
OG0012071	evm.model.RL_8.2582	Np001G003720
OG0012072	evm.model.RL_8.2611	Np001G003300
OG0012073	evm.model.RL_8.2632	Np001G003020
OG0012074	evm.model.RL_8.2635	Np001G002980
OG0012075	evm.model.RL_8.2676	Np001G002530
OG0012076	evm.model.RL_8.2728	Np001G001930
OG0012077	evm.model.RL_8.2733	Np001G001870
OG0012078	evm.model.RL_8.2734	Np001G001840
OG0012079	evm.model.RL_8.2738	Np001G001760, Np006G367850
OG0012080	evm.model.RL_8.2740	Np001G001710
OG0012081	evm.model.RL_8.2771	Np001G001420
OG0012082	evm.model.RL_8.2842	Np001G000320
OG0012083	evm.model.RL_8.2849	Np001G000260
OG0012084	evm.model.RL_8.24	Np003G189770
OG0012085	evm.model.RL_8.97	Np003G188920
OG0012086	evm.model.RL_8.2882	Np004G259360
OG0012087	evm.model.RL_8.66	Np003G189250
OG0012088	evm.model.RL_5.14	Np004G259070
OG0012089	evm.model.RL_5.46	Np005G280620, Np005G280600, Np004G258700
OG0012090	evm.model.RL_8.153.1.687c8555	Np003G188110
OG0012091	evm.model.RL_8.200	Np003G187590
OG0012092	evm.model.RL_8.196	Np003G187400
OG0012093	evm.model.RL_8.193	Np003G187420
OG0012094	evm.model.RL_8.189	Np003G187480
OG0012095	evm.model.RL_8.187	Np003G187460
OG0012096	evm.model.RL_8.179	Np003G187580
OG0012097	evm.model.RL_8.177, evm.model.RL_8.178	Np003G187330
OG0012098	evm.model.RL_8.167	Np003G187200
OG0012099	evm.model.RL_8.233	Np003G187040
OG0012100	evm.model.RL_8.235	Np003G187020
OG0012101	evm.model.RL_8.243	Np003G186910
OG0012102	evm.model.RL_8.248	Np003G186860
OG0012103	evm.model.RL_8.261	Np003G186740
OG0012104	evm.model.RL_8.267	Np003G186630
OG0012105	evm.model.RL_8.291	Np003G186230
OG0012106	evm.model.RL_8.331	Np003G185750
OG0012107	evm.model.RL_8.347	Np003G185590
OG0012108	evm.model.RL_8.348	Np003G185580
OG0012109	evm.model.RL_8.349	Np003G185570
OG0012110	evm.model.RL_8.360	Np003G185400
OG0012111	evm.model.RL_8.364	Np003G185360
OG0012112	evm.model.RL_8.371	Np003G185220
OG0012113	evm.model.RL_8.376	Np003G185150
OG0012114	evm.model.RL_8.378	Np003G185090
OG0012115	evm.model.RL_8.379	Np003G185080
OG0012116	evm.model.RL_4.448	Np001G040180, Np006G354550
OG0012117	evm.model.RL_4.466	Np001G040410
OG0012118	evm.model.RL_4.471.2.687c86ce	Np001G040460
OG0012119	evm.model.RL_4.473	Np001G040490
OG0012120	evm.model.RL_4.508.1.687c86cf	Np001G041000
OG0012121	evm.model.RL_4.531	Np001G041230
OG0012123	evm.model.RL_6.1366	Np006G357340
OG0012124	evm.model.RL_6.1325	Np006G356620
OG0012125	evm.model.RL_5.365, evm.model.RL_6.1350	Np006G357040
OG0012126	evm.model.RL_6.1304	Np006G356070
OG0012127	evm.model.RL_6.1276	Np006G355500
OG0012128	evm.model.RL_6.1262	Np006G355420
OG0012129	evm.model.RL_6.1249	Np006G355280, Np002G115430
OG0012131	evm.model.RL_6.1220	Np006G354830
OG0012132	evm.model.RL_6.1179	Np006G354040
OG0012133	evm.model.RL_6.1140	Np006G347550, Np006G353230
OG0012134	evm.model.RL_6.1102	Np006G351420
OG0012135	evm.model.RL_6.1097	Np006G351530
OG0012136	evm.model.RL_6.1084	Np006G352280
OG0012137	evm.model.RL_6.1083	Np006G351220
OG0012138	evm.model.RL_6.1052	Np006G339200
OG0012139	evm.model.RL_6.1026	Np006G360450
OG0012140	evm.model.RL_6.1024	Np006G360400
OG0012141	evm.model.RL_6.1015	Np006G360260
OG0012142	evm.model.RL_6.1063	Np006G350560
OG0012143	evm.model.RL_6.985	Np006G359900
OG0012144	evm.model.RL_6.957	Np006G359440
OG0012145	evm.model.RL_6.947	Np006G359310
OG0012146	evm.model.RL_6.939	Np006G359170
OG0012147	evm.model.RL_6.938	Np006G359160
OG0012149	evm.model.RL_6.882	Np006G358390, Np006G358430, Np007G394890
OG0012150	evm.model.RL_6.875	Np006G358190, Np006G358220, Np006G358140
OG0012151	evm.model.RL_6.859	Np006G358040
OG0012152	evm.model.RL_6.854, evm.model.RL_6.852, evm.model.RL_6.855	Np006G358030
OG0012153	evm.model.RL_7.946	Np001G057410
OG0012154	evm.model.RL_6.829	Np006G360760
OG0012155	evm.model.RL_6.832	Np006G360720
OG0012156	evm.model.RL_6.756, evm.model.RL_6.753	Np006G361640
OG0012157	evm.model.RL_6.591, evm.model.RL_6.588	Np004G205660
OG0012158	evm.model.RL_6.566	Np006G359030, Np004G192700
OG0012159	evm.model.RL_6.560	Np004G209790
OG0012160	evm.model.RL_6.553	Np006G362660
OG0012161	evm.model.RL_6.521	Np006G363090
OG0012162	evm.model.RL_6.492	Np006G363320
OG0012163	evm.model.RL_6.499	Np006G363220
OG0012164	evm.model.RL_2.2221	Np005G278500
OG0012165	evm.model.RL_1.84	Np007G424640
OG0012166	evm.model.RL_1.69	Np007G424800
OG0012167	evm.model.RL_1.38	Np007G425160
OG0012168	evm.model.RL_1.8	Np003G124850
OG0012169	evm.model.RL_1.1	Np003G124900
OG0012170	evm.model.RL_2.2712	Np005G271010
OG0012171	evm.model.RL_2.2167, evm.model.RL_2.2642	Np005G279140
OG0012172	evm.model.RL_1.105	Np007G424410
OG0012173	evm.model.RL_1.109	Np007G424350
OG0012174	evm.model.RL_1.190, evm.model.RL_1.189, evm.model.RL_1.188	Np007G423110
OG0012175	evm.model.RL_1.235	Np007G422550
OG0012176	evm.model.RL_1.276	Np007G421950
OG0012177	evm.model.RL_1.284	Np007G421760
OG0012178	evm.model.RL_1.290	Np007G421690
OG0012179	evm.model.RL_1.291	Np007G421680
OG0012180	evm.model.RL_1.323	Np007G421230
OG0012182	evm.model.RL_1.336	Np007G420890
OG0012183	evm.model.RL_1.363	Np007G420510
OG0012184	evm.model.RL_1.370	Np007G420440
OG0012185	evm.model.RL_1.383	Np007G420250
OG0012186	evm.model.RL_1.389	Np007G420190
OG0012187	evm.model.RL_2.2309	Np005G276980
OG0012188	evm.model.RL_1.439	Np007G419270
OG0012189	evm.model.RL_1.461	Np007G418920
OG0012190	evm.model.RL_1.486	Np007G418560
OG0012191	evm.model.RL_7.194	Np001G067810
OG0012193	evm.model.RL_1.571	Np007G417230
OG0012194	evm.model.RL_1.580	Np007G417020, Np007G417060
OG0012195	evm.model.RL_4.2901	Np003G131970
OG0012196	evm.model.RL_1.624	Np007G416400
OG0012197	evm.model.RL_1.630.2.687c87eb	Np001G070040, Np007G416320
OG0012198	evm.model.RL_1.634.2.687c87eb	Np007G416290
OG0012199	evm.model.RL_2.601	Np005G310430
OG0012200	evm.model.RL_1.660	Np007G415880
OG0012201	evm.model.RL_1.664	Np001G031470, Np007G415840
OG0012202	evm.model.RL_1.786.1.687c87eb	Np002G087700, Np007G414230
OG0012203	evm.model.RL_6.2164	Np006G331650
OG0012205	evm.model.RL_6.2155	Np006G331760
OG0012206	evm.model.RL_6.2138	Np006G332060
OG0012207	evm.model.RL_6.2115	Np006G332480
OG0012208	evm.model.RL_6.2093	Np005G306480, Np005G306490, Np006G333050
OG0012209	evm.model.RL_6.2039	Np006G334080
OG0012210	evm.model.RL_6.2020	Np006G334380
OG0012211	evm.model.RL_6.2016	Np006G334490
OG0012212	evm.model.RL_6.1693	Np006G339740
OG0012213	evm.model.RL_6.1728	Np006G339270
OG0012214	evm.model.RL_4.801, evm.model.RL_4.803, evm.model.RL_4.800, evm.model.RL_4.799, evm.model.RL_4.798	Np001G017720
OG0012215	evm.model.RL_6.1756	Np006G338740
OG0012216	evm.model.RL_6.1766	Np006G338530
OG0012217	evm.model.RL_6.1775	Np006G338340
OG0012218	evm.model.RL_6.1780	Np006G338220
OG0012219	evm.model.RL_6.1801	Np006G337960
OG0012220	evm.model.RL_6.1894	Np006G336450, Np004G212310, Np006G336480
OG0012221	evm.model.RL_6.1903	Np006G336200
OG0012222	evm.model.RL_6.1948	Np006G335470
OG0012223	evm.model.RL_8.2179	Np001G009620
OG0012224	evm.model.RL_7.1160	Np001G054260
OG0012225	evm.model.RL_5.1372	Np004G226920, Np004G241150, Np004G241180
OG0012226	evm.model.RL_5.1411	Np004G240750
OG0012227	evm.model.RL_5.1413	Np004G240710
OG0012228	evm.model.RL_5.1417	Np004G240680
OG0012229	evm.model.RL_5.1421	Np004G240640
OG0012231	evm.model.RL_5.1495	Np004G239700
OG0012232	evm.model.RL_5.1513	Np004G239470
OG0012233	evm.model.RL_5.1516	Np004G239440
OG0012235	evm.model.RL_5.1529	Np004G239330
OG0012236	evm.model.RL_5.1539	Np004G239230
OG0012237	evm.model.RL_5.1617	Np004G238100
OG0012238	evm.model.RL_5.1642	Np004G237720
OG0012239	evm.model.RL_5.1673	Np004G237380
OG0012240	evm.model.RL_5.1674	Np004G237370
OG0012241	evm.model.RL_5.1736	Np004G236660
OG0012242	evm.model.RL_5.1744	Np004G236610
OG0012243	evm.model.RL_5.1755	Np004G236480
OG0012244	evm.model.RL_5.1787	Np004G235960
OG0012245	evm.model.RL_5.1800	Np004G235810
OG0012246	evm.model.RL_5.3691	Np004G235070
OG0012247	evm.model.RL_5.3680	Np004G234920
OG0012248	evm.model.RL_5.3662	Np004G234610, Np001G029870
OG0012249	evm.model.RL_5.3614	Np004G234070
OG0012250	evm.model.RL_5.3568	Np004G233280
OG0012251	evm.model.RL_3.2182	Np002G074420
OG0012252	evm.model.RL_5.3558	Np004G232810
OG0012253	evm.model.RL_5.3547	Np004G232630
OG0012254	evm.model.RL_5.3545	Np004G232610
OG0012255	evm.model.RL_5.3539	Np004G232530
OG0012256	evm.model.RL_5.3469	Np004G231180
OG0012257	evm.model.RL_5.3467	Np004G231150
OG0012258	evm.model.RL_5.3433	Np004G230450
