Orthogroup	Cardamine_amara	Cardamine_hirsuta
OG0006402	evm.model.RL_8.2350	CARHR276600
OG0006403	evm.model.RL_8.1952	CARHR272630
OG0006404	evm.model.RL_8.1914	CARHR272230
OG0006405	evm.model.RL_7.1273.2.687c84b8	CARHR160730
OG0006406	evm.model.RL_7.1279	CARHR160640
OG0006407	evm.model.RL_7.1284	CARHR160580, CARHR160590
OG0006409	evm.model.RL_7.1513	CARHR157500
OG0006410	evm.model.RL_7.1586	CARHR156660
OG0006411	evm.model.RL_7.1811	CARHR150230
OG0006412	evm.model.RL_3.1225	CARHR061210
OG0006413	evm.model.RL_7.1845	CARHR150950
OG0006414	evm.model.RL_3.1155	CARHR060410
OG0006415	evm.model.RL_5.3180	CARHR026670
OG0006416	evm.model.RL_3.1158	CARHR060440
OG0006417	evm.model.RL_3.1274	CARHR061690
OG0006418	evm.model.RL_3.1298	CARHR062030
OG0006419	evm.model.RL_3.1347	CARHR062540
OG0006420	evm.model.RL_3.1372.1.687c84bc	CARHR062850
OG0006421	evm.model.RL_3.1389	CARHR063020
OG0006422	evm.model.RL_2.382, evm.model.RL_5.1332	CARHR015330
OG0006423	evm.model.RL_3.1553	CARHR291200
OG0006424	evm.model.RL_3.1587	CARHR064740
OG0006425	evm.model.RL_3.1595	CARHR064820
OG0006426	evm.model.RL_4.2522	CARHR202710
OG0006427	evm.model.RL_3.1613	CARHR065060
OG0006428	evm.model.RL_3.2213	CARHR071620
OG0006429	evm.model.RL_3.2176	CARHR071260
OG0006430	evm.model.RL_3.2172	CARHR071220
OG0006431	evm.model.RL_3.2121	CARHR070650
OG0006432	evm.model.RL_3.1973	CARHR068970
OG0006433	evm.model.RL_3.1949	CARHR068700
OG0006434	evm.model.RL_3.1896	CARHR068140
OG0006435	evm.model.RL_3.1781	CARHR066800
OG0006436	evm.model.RL_3.1725	CARHR066210
OG0006437	evm.model.RL_3.1646	CARHR065480
OG0006438	evm.model.RL_3.2307	CARHR072690
OG0006439	evm.model.RL_3.2321	CARHR072820
OG0006440	evm.model.RL_3.2340	CARHR073040
OG0006441	evm.model.RL_3.2413	CARHR073920
OG0006442	evm.model.RL_1.1184	CARHR087390
OG0006443	evm.model.RL_1.1333	CARHR088980
OG0006444	evm.model.RL_5.3791	CARHR043530
OG0006445	evm.model.RL_1.1470	CARHR090480
OG0006446	evm.model.RL_1.1484	CARHR090650
OG0006447	evm.model.RL_1.1509	CARHR090940
OG0006449	evm.model.RL_1.1635	CARHR092350
OG0006450	evm.model.RL_7.1471	CARHR158060
OG0006451	evm.model.RL_1.1664	CARHR092740
OG0006452	evm.model.RL_1.1669	CARHR092790
OG0006453	evm.model.RL_1.1672	CARHR092850
OG0006454	evm.model.RL_1.1679	CARHR092930
OG0006455	evm.model.RL_1.1693	CARHR093100
OG0006457	evm.model.RL_1.1702	CARHR093210
OG0006458	evm.model.RL_1.1704	CARHR093230
OG0006459	evm.model.RL_1.1712	CARHR093320
OG0006460	evm.model.RL_2.1039	CARHR221830
OG0006461	evm.model.RL_1.1733	CARHR093550
OG0006462	evm.model.RL_1.1754	CARHR093790
OG0006463	evm.model.RL_1.1792	CARHR094210
OG0006464	evm.model.RL_1.1795	CARHR094250
OG0006465	evm.model.RL_1.1859	CARHR094980
OG0006466	evm.model.RL_1.1922.1.687c87ee	CARHR095560
OG0006467	evm.model.RL_1.1952	CARHR095990
OG0006468	evm.model.RL_1.1995	CARHR096570
OG0006469	evm.model.RL_1.2004	CARHR096680
OG0006470	evm.model.RL_1.2016	CARHR096790
OG0006471	evm.model.RL_1.2080	CARHR097510
OG0006472	evm.model.RL_1.2136.1.687c87ef	CARHR098160
OG0006473	evm.model.RL_1.2144_evm.model.RL_1.2145.1.687c9a6b	CARHR098260
OG0006474	evm.model.RL_1.2176	CARHR098650
OG0006474	evm.model.RL_1.2175	CARHR098640
OG0006475	evm.model.RL_1.2126	CARHR098810
OG0006475	evm.model.RL_8.1362	CARHR265640
OG0006475	evm.model.RL_8.1366	CARHR050050
OG0006476	evm.model.RL_1.2219	CARHR099150, CARHR218590
OG0006477	evm.model.RL_1.2222	CARHR099180
OG0006478	evm.model.RL_1.2252	CARHR099440
OG0006479	evm.model.RL_1.2320	CARHR100260
OG0006480	evm.model.RL_1.2471	CARHR102480
OG0006481	evm.model.RL_1.2759	CARHR105790
OG0006483	evm.model.RL_1.2941	CARHR107760
OG0006484	evm.model.RL_1.2967	CARHR108340
OG0006485	evm.model.RL_1.3046	CARHR109250
OG0006486	evm.model.RL_1.3023	CARHR109000
OG0006487	evm.model.RL_1.3012	CARHR108860
OG0006488	evm.model.RL_1.3127.3.687c87f1	CARHR109890
OG0006490	evm.model.RL_1.3224	CARHR111040
OG0006491	evm.model.RL_1.3243	CARHR111160
OG0006492	evm.model.RL_5.3956	CARHR045450
OG0006493	evm.model.RL_5.3953	CARHR045410
OG0006494	evm.model.RL_5.3919	CARHR045000
OG0006495	evm.model.RL_5.3884	CARHR044600
OG0006496	evm.model.RL_5.3874	CARHR044490
OG0006497	evm.model.RL_5.3872	CARHR044470
OG0006498	evm.model.RL_5.3798	CARHR043610
OG0006499	evm.model.RL_5.3793	CARHR043550
OG0006500	evm.model.RL_5.1872	CARHR042270
OG0006501	evm.model.RL_5.1882	CARHR042100
OG0006502	evm.model.RL_5.1938	CARHR041370
OG0006503	evm.model.RL_5.1927	CARHR041570
OG0006504	evm.model.RL_5.2005	CARHR040430
OG0006505	evm.model.RL_5.2047	CARHR039900
OG0006506	evm.model.RL_5.2061	CARHR039720
OG0006507	evm.model.RL_5.2210	CARHR037660
OG0006508	evm.model.RL_2.1160	CARHR222500
OG0006509	evm.model.RL_6.1552	CARHR128730
OG0006510	evm.model.RL_6.1550	CARHR128710
OG0006511	evm.model.RL_6.1544	CARHR128650
OG0006512	evm.model.RL_6.1543	CARHR128640
OG0006513	evm.model.RL_7.1176	CARHR161820
OG0006514	evm.model.RL_7.1172	CARHR161880
OG0006515	evm.model.RL_7.895	CARHR164770
OG0006516	evm.model.RL_7.819	CARHR165460
OG0006517	evm.model.RL_7.818	CARHR165470
OG0006518	evm.model.RL_7.772	CARHR165990
OG0006519	evm.model.RL_7.729	CARHR166510
OG0006520	evm.model.RL_7.712	CARHR166700
OG0006521	evm.model.RL_7.639	CARHR167480
OG0006522	evm.model.RL_7.489	CARHR169110
OG0006523	evm.model.RL_7.350	CARHR000090
OG0006524	evm.model.RL_7.298	CARHR171070
OG0006525	evm.model.RL_6.2711, evm.model.RL_7.264	CARHR171380
OG0006526	evm.model.RL_7.197	CARHR172060
OG0006527	evm.model.RL_7.171	CARHR172330
OG0006528	evm.model.RL_7.67	CARHR173270
OG0006529	evm.model.RL_7.41	CARHR291730
OG0006530	evm.model.RL_7.40	CARHR291720
OG0006531	evm.model.RL_7.16	CARHR291510
OG0006532	evm.model.RL_7.1177	CARHR161830
OG0006533	evm.model.RL_7.1231	CARHR161150
OG0006536	evm.model.RL_1.1589	CARHR091840
OG0006538	evm.model.RL_3.2178	CARHR071280
OG0006540	evm.model.RL_5.615	CARHR007430
OG0006541	evm.model.RL_5.3639	CARHR021490
OG0006542	evm.model.RL_3.1211	CARHR061000
OG0006543	evm.model.RL_8.164	CARHR249650
OG0006544	evm.model.RL_1.2173	CARHR098610
OG0006545	evm.model.RL_8.438	CARHR242740
OG0006545	evm.model.RL_1.1839	CARHR094750
OG0006546	evm.model.RL_1.2358	CARHR100830, CARHR222480
OG0006549	evm.model.RL_2.1769	CARHR229610
OG0006552	evm.model.RL_5.2387	CARHR035280
OG0006553	evm.model.RL_1.2461	CARHR102300
OG0006554	evm.model.RL_7.2665	CARHR143700
OG0006556	evm.model.RL_2.1408	CARHR225350
OG0006570	evm.model.RL_2.2369	CARHR236300
OG0006571	evm.model.RL_2.2378	CARHR236400
OG0006572	evm.model.RL_2.2387	CARHR236470
OG0006573	evm.model.RL_2.2393	CARHR236520
OG0006574	evm.model.RL_2.2441	CARHR236960
OG0006575	evm.model.RL_2.2443	CARHR236990
OG0006576	evm.model.RL_2.2485	CARHR237520
OG0006577	evm.model.RL_2.2516	CARHR237850
OG0006580	evm.model.RL_2.2622	CARHR239070
OG0006581	evm.model.RL_2.2639	CARHR239200
OG0006582	evm.model.RL_2.2656	CARHR239310
OG0006583	evm.model.RL_2.2710	CARHR111660, CARHR239890
OG0006584	evm.model.RL_2.2729	CARHR240130
OG0006585	evm.model.RL_2.2771	CARHR240550, CARHR240540
OG0006586	evm.model.RL_5.1711	CARHR019380
OG0006587	evm.model.RL_2.2782	CARHR240660
OG0006589	evm.model.RL_2.2889	CARHR241840
OG0006590	evm.model.RL_2.2905	CARHR242010
OG0006591	evm.model.RL_2.2921	CARHR133860
OG0006592	evm.model.RL_2.2994	CARHR242970
OG0006593	evm.model.RL_2.3007	CARHR243150
OG0006594	evm.model.RL_1.2842	CARHR106920
OG0006594	evm.model.RL_2.3021	CARHR243260
OG0006595	evm.model.RL_2.3022	CARHR243270
OG0006596	evm.model.RL_2.3034	CARHR243390
OG0006597	evm.model.RL_2.3048	CARHR243560
OG0006598	evm.model.RL_5.2830	CARHR030560
OG0006599	evm.model.RL_5.2714	CARHR031900
OG0006601	evm.model.RL_2.1246	CARHR223450
OG0006602	evm.model.RL_2.1245	CARHR223440
OG0006603	evm.model.RL_2.1221	CARHR223140
OG0006604	evm.model.RL_6.1665	CARHR130000
OG0006605	evm.model.RL_4.954	CARHR185500
OG0006606	evm.model.RL_5.824	CARHR009630
OG0006607	evm.model.RL_3.539	CARHR283800
OG0006608	evm.model.RL_5.914	CARHR010650
OG0006609	evm.model.RL_3.427, evm.model.RL_3.428	CARHR052240
OG0006610	evm.model.RL_5.1002	CARHR011630
OG0006611	evm.model.RL_5.1009	CARHR011710
OG0006612	evm.model.RL_5.1043	CARHR012070
OG0006613	evm.model.RL_5.1361	CARHR015620
OG0006615	evm.model.RL_7.2686	CARHR143950
OG0006616	evm.model.RL_7.2716.3.687c84be	CARHR144280
OG0006617	evm.model.RL_7.2556	CARHR145410
OG0006618	evm.model.RL_5.1231	CARHR014240
OG0006619	evm.model.RL_5.1217	CARHR014140
OG0006620	evm.model.RL_7.2478	CARHR146340
OG0006621	evm.model.RL_7.2457	CARHR146620
OG0006622	evm.model.RL_7.2436	CARHR146820
OG0006623	evm.model.RL_7.2385	CARHR147370
OG0006624	evm.model.RL_7.2380	CARHR147430
OG0006625	evm.model.RL_7.2357	CARHR147730
OG0006626	evm.model.RL_7.2354	CARHR147760
OG0006627	evm.model.RL_7.2328	CARHR148150
OG0006628	evm.model.RL_7.2323	CARHR148230
OG0006629	evm.model.RL_7.2261	CARHR148900
OG0006630	evm.model.RL_7.2259	CARHR148930
OG0006631	evm.model.RL_7.2218	CARHR149660
OG0006632	evm.model.RL_7.2183	CARHR286700
OG0006633	evm.model.RL_7.2165	CARHR151710
OG0006634	evm.model.RL_7.2124	CARHR152240
OG0006635	evm.model.RL_8.1546	CARHR267880
OG0006636	evm.model.RL_3.853	CARHR056500
OG0006637	evm.model.RL_3.867	CARHR056470
OG0006638	evm.model.RL_3.871	CARHR056380
OG0006639	evm.model.RL_3.786	CARHR055430
OG0006639	evm.model.RL_1.3126	CARHR109880
OG0006640	evm.model.RL_8.2174	CARHR274730
OG0006641	evm.model.RL_3.595	CARHR054140
OG0006642	evm.model.RL_2.202	CARHR212440
OG0006643	evm.model.RL_2.185	CARHR212620
OG0006644	evm.model.RL_3.90	CARHR047010
OG0006645	evm.model.RL_3.168	CARHR048260
OG0006646	evm.model.RL_3.184	CARHR048580
OG0006647	evm.model.RL_6.2189	CARHR135760
OG0006648	evm.model.RL_1.814	CARHR083410
OG0006649	evm.model.RL_1.820	CARHR083470
OG0006650	evm.model.RL_2.3071	CARHR243820
OG0006651	evm.model.RL_1.837	CARHR083650
OG0006652	evm.model.RL_1.885	CARHR084180
OG0006652	evm.model.RL_4.3228, evm.model.RL_4.3183	CARHR210200
OG0006653	evm.model.RL_1.913	CARHR084540
OG0006654	evm.model.RL_1.964	CARHR085110
OG0006655	evm.model.RL_1.987	CARHR085330
OG0006656	evm.model.RL_1.1003.2.687c87ec	CARHR085490
OG0006657	evm.model.RL_1.1014	CARHR085600
OG0006658	evm.model.RL_1.1013	CARHR085590
OG0006659	evm.model.RL_1.1050	CARHR085990
OG0006660	evm.model.RL_1.1071	CARHR086200
OG0006661	evm.model.RL_1.1083	CARHR086270
OG0006662	evm.model.RL_1.1093	CARHR086370
OG0006663	evm.model.RL_1.1117	CARHR086630
OG0006664	evm.model.RL_1.1123	CARHR086710
OG0006665	evm.model.RL_1.1147	CARHR086980
OG0006666	evm.model.RL_8.1067	CARHR258780
OG0006667	evm.model.RL_4.1643	CARHR192800
OG0006668	evm.model.RL_2.2012	CARHR232380
OG0006669	evm.model.RL_8.1213	CARHR257000
OG0006670	evm.model.RL_8.1235	CARHR264080
OG0006671	evm.model.RL_8.1340	CARHR265410
OG0006672	evm.model.RL_8.1353	CARHR265520
OG0006673	evm.model.RL_8.1407	CARHR266150
OG0006674	evm.model.RL_8.1406	CARHR266130
OG0006675	evm.model.RL_8.1434	CARHR266520
OG0006676	evm.model.RL_8.1509	CARHR267380
OG0006677	evm.model.RL_8.1473	CARHR266980
OG0006678	evm.model.RL_8.1533	CARHR267710
OG0006680	evm.model.RL_8.1543	CARHR267860
OG0006681	evm.model.RL_8.1552	CARHR267970
OG0006682	evm.model.RL_8.1592	CARHR268350
OG0006684	evm.model.RL_8.1657	CARHR269050
OG0006685	evm.model.RL_8.1704	CARHR269670
OG0006686	evm.model.RL_8.1727	CARHR270180
OG0006687	evm.model.RL_8.1792	CARHR270930
OG0006688	evm.model.RL_8.1803.1.687c855d	CARHR271070
OG0006689	evm.model.RL_8.1826	CARHR271280
OG0006690	evm.model.RL_8.1839.2.687c855e	CARHR271400
OG0006691	evm.model.RL_4.745	CARHR184440
OG0006692	evm.model.RL_4.2324	CARHR200470
OG0006693	evm.model.RL_4.2328	CARHR200520
OG0006694	evm.model.RL_4.2338	CARHR200630
OG0006695	evm.model.RL_4.2344	CARHR200690
OG0006696	evm.model.RL_4.2523	CARHR202700
OG0006697	evm.model.RL_4.2531	CARHR202800
OG0006698	evm.model.RL_4.2561	CARHR203130
OG0006699	evm.model.RL_4.2569	CARHR203190
OG0006700	evm.model.RL_4.2598	CARHR203540
OG0006701	evm.model.RL_8.2492.3.687c8561	CARHR278040
OG0006702	evm.model.RL_4.2659	CARHR204130
OG0006703	evm.model.RL_4.2689	CARHR204460
OG0006704	evm.model.RL_4.2708	CARHR204670
OG0006705	evm.model.RL_4.2720	CARHR204840
OG0006706	evm.model.RL_4.2745	CARHR205120
OG0006707	evm.model.RL_4.2782	CARHR205500
OG0006708	evm.model.RL_2.1276	CARHR223840
OG0006709	evm.model.RL_2.1283	CARHR223920
OG0006710	evm.model.RL_2.1314	CARHR224350
OG0006711	evm.model.RL_2.1318	CARHR224390
OG0006712	evm.model.RL_2.1356	CARHR224780
OG0006713	evm.model.RL_2.1359	CARHR224810
OG0006714	evm.model.RL_2.1376	CARHR224980
OG0006715	evm.model.RL_2.1407	CARHR225330
OG0006716	evm.model.RL_3.1035, evm.model.RL_2.1456	CARHR225860
OG0006717	evm.model.RL_2.1482	CARHR226090
OG0006718	evm.model.RL_2.1521	CARHR226450
OG0006720	evm.model.RL_4.374	CARHR178080
OG0006721	evm.model.RL_2.1569	CARHR227090
OG0006722	evm.model.RL_2.1575	CARHR227150
OG0006723	evm.model.RL_2.1280	CARHR223890
OG0006724	evm.model.RL_2.1648	CARHR228120
OG0006725	evm.model.RL_2.1680	CARHR228470
OG0006726	evm.model.RL_2.1692	CARHR228630
OG0006727	evm.model.RL_2.1768	CARHR229600
OG0006728	evm.model.RL_2.1861	CARHR230800
OG0006729	evm.model.RL_2.1865	CARHR230840
OG0006730	evm.model.RL_2.1878	CARHR231010
OG0006731	evm.model.RL_2.1889	CARHR231160
OG0006731	evm.model.RL_8.671	CARHR255470
OG0006732	evm.model.RL_2.1895	CARHR231210
OG0006733	evm.model.RL_2.1912	CARHR231380
OG0006734	evm.model.RL_2.1915	CARHR231420
OG0006735	evm.model.RL_2.1916	CARHR231430
OG0006736	evm.model.RL_2.1927	CARHR231530
OG0006737	evm.model.RL_2.1929	CARHR231550
OG0006738	evm.model.RL_5.2601	CARHR033170
OG0006739	evm.model.RL_5.2449	CARHR034560
OG0006740	evm.model.RL_6.2430	CARHR138110
OG0006740	evm.model.RL_5.1659	CARHR018930
OG0006741	evm.model.RL_5.2350	CARHR035790
OG0006742	evm.model.RL_5.2371	CARHR035520
OG0006743	evm.model.RL_5.1373	CARHR015750
OG0006745	evm.model.RL_5.2266	CARHR036820
OG0006746	evm.model.RL_5.3106	CARHR027340
OG0006747	evm.model.RL_5.613	CARHR007400
OG0006748	evm.model.RL_2.1934	CARHR231610
OG0006749	evm.model.RL_5.3121	CARHR027210
OG0006750	evm.model.RL_5.2284	CARHR036510
OG0006751	evm.model.RL_5.3113.1.687c88bf	CARHR027280
OG0006752	evm.model.RL_1.2481, evm.model.RL_1.3183	CARHR110570
OG0006753	evm.model.RL_5.3047	CARHR027990
OG0006754	evm.model.RL_5.3014	CARHR028440
OG0006755	evm.model.RL_5.3012	CARHR028460
OG0006756	evm.model.RL_5.3008	CARHR028500
OG0006758	evm.model.RL_5.2953	CARHR029130
OG0006759	evm.model.RL_5.2937	CARHR029330
OG0006760	evm.model.RL_5.2902	CARHR029700
OG0006761	evm.model.RL_5.2891	CARHR029820
OG0006762	evm.model.RL_5.2864	CARHR030170
OG0006763	evm.model.RL_5.2843	CARHR030360
OG0006764	evm.model.RL_2.3094	CARHR244050
OG0006765	evm.model.RL_2.3150	CARHR244620
OG0006766	evm.model.RL_2.3177	CARHR244960
OG0006767	evm.model.RL_2.3188	CARHR245080
OG0006768	evm.model.RL_2.3230	CARHR245500
OG0006769	evm.model.RL_2.3238	CARHR245580
OG0006770	evm.model.RL_2.3274	CARHR246000
OG0006771	evm.model.RL_2.3277	CARHR246050
OG0006773	evm.model.RL_6.163	CARHR113830
OG0006774	evm.model.RL_6.117	CARHR113260
OG0006775	evm.model.RL_6.36	CARHR112140
OG0006777	evm.model.RL_2.3463	CARHR294340
OG0006778	evm.model.RL_2.3480	CARHR294190
OG0006780	evm.model.RL_2.374	CARHR291840
OG0006781	evm.model.RL_6.1632	CARHR129620
OG0006782	evm.model.RL_8.869	CARHR259850
OG0006783	evm.model.RL_5.2377	CARHR035410
OG0006784	evm.model.RL_6.1509	CARHR128290
OG0006785	evm.model.RL_6.1470	CARHR127900
OG0006786	evm.model.RL_4.614	CARHR181250
OG0006787	evm.model.RL_4.624	CARHR181320, CARHR181400
OG0006788	evm.model.RL_4.672.1.687c86cf	CARHR181860
OG0006789	evm.model.RL_1.208	CARHR076880
OG0006790	evm.model.RL_8.793	CARHR260920
OG0006791	evm.model.RL_8.658	CARHR255330
OG0006792	evm.model.RL_8.617.1.687c8557	CARHR254810
OG0006794	evm.model.RL_8.605	CARHR254650
OG0006795	evm.model.RL_8.597.1.687c8557	CARHR254460
OG0006796	evm.model.RL_8.566	CARHR254160
OG0006797	evm.model.RL_8.477	CARHR253030
OG0006798	evm.model.RL_8.455.1.687c8556	CARHR252750
OG0006799	evm.model.RL_8.386	CARHR252020
OG0006800	evm.model.RL_4.427	CARHR178780
OG0006801	evm.model.RL_4.410	CARHR178570
OG0006802	evm.model.RL_2.2273	CARHR235300
OG0006803	evm.model.RL_4.245	CARHR176140
OG0006804	evm.model.RL_4.214	CARHR175740
OG0006805	evm.model.RL_4.162	CARHR174890
OG0006806	evm.model.RL_4.141	CARHR174800
OG0006807	evm.model.RL_4.137	CARHR174760
OG0006808	evm.model.RL_4.125, evm.model.RL_4.131	CARHR174700
OG0006809	evm.model.RL_4.119	CARHR174590
OG0006810	evm.model.RL_4.92	CARHR174340
OG0006811	evm.model.RL_6.1902	CARHR132550
OG0006812	evm.model.RL_4.27	CARHR173710
OG0006813	evm.model.RL_4.11	CARHR173580
OG0006814	evm.model.RL_1.3044	CARHR109230
OG0006815	evm.model.RL_1.2450	CARHR102100
OG0006816	evm.model.RL_1.2404	CARHR101460
OG0006817	evm.model.RL_1.2370	CARHR101030
OG0006818	evm.model.RL_2.826	CARHR218740
OG0006819	evm.model.RL_2.916	CARHR220130
OG0006820	evm.model.RL_1.2189	CARHR098890
OG0006821	evm.model.RL_2.534	CARHR216030
OG0006822	evm.model.RL_2.1013	CARHR221390
OG0006823	evm.model.RL_2.1066	CARHR222180
OG0006825	evm.model.RL_2.1088	CARHR290000
OG0006826	evm.model.RL_2.65	CARHR213770
OG0006827	evm.model.RL_2.73.1.687c86df	CARHR213690
OG0006828	evm.model.RL_2.195	CARHR212520
OG0006829	evm.model.RL_2.199, evm.model.RL_2.201	CARHR212480
OG0006830	evm.model.RL_6.2959	CARHR143490
OG0006831	evm.model.RL_6.2955	CARHR143440
OG0006832	evm.model.RL_5.2627	CARHR032810
OG0006833	evm.model.RL_6.2895	CARHR142810
OG0006834	evm.model.RL_6.1540	CARHR128610
OG0006835	evm.model.RL_6.2823	CARHR142160
OG0006836	evm.model.RL_6.2811	CARHR142030
OG0006837	evm.model.RL_6.2782	CARHR141680
OG0006838	evm.model.RL_6.2773	CARHR141580
OG0006839	evm.model.RL_6.2748	CARHR141300
OG0006840	evm.model.RL_6.2743	CARHR141250
OG0006841	evm.model.RL_6.2729	CARHR141100
OG0006842	evm.model.RL_6.2705	CARHR140910
OG0006843	evm.model.RL_6.2703	CARHR140890
OG0006844	evm.model.RL_6.2678	CARHR140620
OG0006845	evm.model.RL_6.2616	CARHR140050
OG0006846	evm.model.RL_6.2461	CARHR138450
OG0006847	evm.model.RL_6.2439	CARHR138200
OG0006848	evm.model.RL_6.2410	CARHR137920
OG0006849	evm.model.RL_6.2407	CARHR137890
OG0006850	evm.model.RL_6.2363	CARHR137460
OG0006851	evm.model.RL_6.2348	CARHR137310
OG0006852	evm.model.RL_6.2306	CARHR136880
OG0006853	evm.model.RL_6.2273	CARHR136550
OG0006854	evm.model.RL_4.3324	CARHR211250
OG0006855	evm.model.RL_4.3308	CARHR211090
OG0006857	evm.model.RL_4.3291	CARHR210910
OG0006859	evm.model.RL_4.3229	CARHR210210
OG0006860	evm.model.RL_4.3216	CARHR210120
OG0006861	evm.model.RL_4.3203	CARHR210010
OG0006862	evm.model.RL_4.3139	CARHR209380
OG0006863	evm.model.RL_4.3136.1.687c86dd	CARHR209350
OG0006864	evm.model.RL_5.3034	CARHR028150
OG0006865	evm.model.RL_4.1679.1.687c86d5	CARHR193230
OG0006866	evm.model.RL_4.1659	CARHR192980
OG0006867	evm.model.RL_4.1651	CARHR217080, CARHR225200, CARHR056430, CARHR192890, CARHR056440
OG0006868	evm.model.RL_4.1627	CARHR192640
OG0006869	evm.model.RL_4.1613	CARHR192520
OG0006870	evm.model.RL_4.1572	CARHR192000
OG0006871	evm.model.RL_4.1566	CARHR191950
OG0006872	evm.model.RL_4.1559, evm.model.RL_4.795	CARHR191880
OG0006873	evm.model.RL_4.1529	CARHR191590
OG0006874	evm.model.RL_4.1515	CARHR191450
OG0006875	evm.model.RL_4.1429	CARHR190590
OG0006876	evm.model.RL_8.2133	CARHR274340
OG0006877	evm.model.RL_4.594, evm.model.RL_8.2107	CARHR274010
OG0006878	evm.model.RL_8.2073.1.687c855f	CARHR273620
OG0006879	evm.model.RL_8.2058	CARHR273380
OG0006880	evm.model.RL_8.2391	CARHR277000
OG0006881	evm.model.RL_8.2448	CARHR277700
OG0006882	evm.model.RL_8.2449	CARHR277710
OG0006883	evm.model.RL_8.2479	CARHR277920
OG0006884	evm.model.RL_8.2487	CARHR277990
OG0006885	evm.model.RL_8.2503	CARHR258190
OG0006886	evm.model.RL_8.2511	CARHR278230
OG0006887	evm.model.RL_8.2526	CARHR278400
OG0006888	evm.model.RL_8.2527	CARHR278410
OG0006889	evm.model.RL_8.2563	CARHR278780
OG0006890	evm.model.RL_8.2575	CARHR278940
OG0006891	evm.model.RL_8.2585	CARHR293770
OG0006892	evm.model.RL_8.2592	CARHR279000
OG0006893	evm.model.RL_8.2621	CARHR279300
OG0006894	evm.model.RL_8.2637	CARHR279480
OG0006895	evm.model.RL_8.2704	CARHR280120
OG0006896	evm.model.RL_8.2707	CARHR280150
OG0006897	evm.model.RL_8.2718	CARHR280260
OG0006898	evm.model.RL_3.1183	CARHR060730
OG0006899	evm.model.RL_8.2814	CARHR281320
OG0006900	evm.model.RL_4.1917	CARHR195940
OG0006901	evm.model.RL_8.2820	CARHR281390
OG0006902	evm.model.RL_8.12	CARHR248050
OG0006903	evm.model.RL_8.34	CARHR248290
OG0006904	evm.model.RL_8.88	CARHR248820
OG0006905	evm.model.RL_8.62	CARHR248550
OG0006906	evm.model.RL_8.121	CARHR249180
OG0006907	evm.model.RL_8.150	CARHR249490
OG0006908	evm.model.RL_5.63	CARHR001340
OG0006909	evm.model.RL_8.232	CARHR250290
OG0006910	evm.model.RL_8.318	CARHR251270
OG0006911	evm.model.RL_8.326	CARHR251350
OG0006912	evm.model.RL_8.343	CARHR251530
OG0006913	evm.model.RL_8.359	CARHR251710
OG0006914	evm.model.RL_5.228	CARHR003060
OG0006915	evm.model.RL_4.474	CARHR179330
OG0006916	evm.model.RL_4.480	CARHR179470
OG0006917	evm.model.RL_4.488	CARHR179570
OG0006918	evm.model.RL_6.1421	CARHR127360
OG0006919	evm.model.RL_6.1396	CARHR127100
OG0006920	evm.model.RL_6.1312	CARHR125990
OG0006921	evm.model.RL_6.1356	CARHR126590
OG0006923	evm.model.RL_6.1360	CARHR126650
OG0006925	evm.model.RL_6.1342	CARHR126350
OG0006926	evm.model.RL_6.1336	CARHR126290
OG0006927	evm.model.RL_6.1310	CARHR125970
OG0006928	evm.model.RL_6.1298	CARHR125810
OG0006929	evm.model.RL_6.1269	CARHR125500
OG0006930	evm.model.RL_6.1272	CARHR125460, CARHR125470
OG0006931	evm.model.RL_6.1253	CARHR125200
OG0006932	evm.model.RL_6.1190	CARHR124540
OG0006933	evm.model.RL_6.1164	CARHR124200
OG0006934	evm.model.RL_6.1143	CARHR123960
OG0006935	evm.model.RL_6.1127	CARHR123670
OG0006936	evm.model.RL_5.544	CARHR006620
