Orthogroup	Cardamine_amara	Conringia_planisiliqua
OG0010160	evm.model.RL_1.783	CP10_g42837_DN3_SP8_c.t1
OG0010161	evm.model.RL_6.2109	CP4_g24728_DN3_SP8_c.t1
OG0010162	evm.model.RL_6.2096	CP4_g24741_DN3_SP8_c.t1
OG0010163	evm.model.RL_6.2092	CP4_g24744_DN3_SP7_c.t1
OG0010164	evm.model.RL_6.2060	CP28_g33974_DN3_SP0_c.t1, CP4_g24775_DN3_SP7_c.t1
OG0010166	evm.model.RL_6.2017	CP4_g24818_DN3_SP0_c.t1
OG0010167	evm.model.RL_6.1987, evm.model.RL_6.1992	CP4_g24845_DN3_SP8_c.t1
OG0010168	evm.model.RL_6.1736	CP4_g25101_DN3_SP8_c.t1
OG0010169	evm.model.RL_6.1758	CP4_g25077_DN3_SP0_c.t1
OG0010170	evm.model.RL_6.1777	CP4_g25058_DN3_SP8_c.t1
OG0010171	evm.model.RL_6.1870	CP4_g25027_DN3_SP8_c.t1
OG0010172	evm.model.RL_6.1869	CP4_g25026_DN3_SP0_c.t1
OG0010173	evm.model.RL_6.1856	CP4_g25014_DN3_SP1_c.t1
OG0010174	evm.model.RL_6.1880	CP4_g24950_DN2_SP0_c.t1
OG0010176	evm.model.RL_6.1912	CP4_g24917_DN3_SP8_c.t1
OG0010178	evm.model.RL_5.515	CP1_g36944_DN3_SP8_c.t1
OG0010179	evm.model.RL_6.1977	CP4_g24854_DN3_SP6_c.t1
OG0010180	evm.model.RL_5.1396	CP7_g46186_DN3_SP2_c.t1
OG0010181	evm.model.RL_5.1401	CP7_g46181_DN3_SP6_c.t1
OG0010182	evm.model.RL_5.1522	CP7_g46069_DN3_SP5_c.t1
OG0010184	evm.model.RL_5.1604	CP8_g53027_DN3_SP0_c.t1, CP7_g45980_DN3_SP1_c.t1
OG0010185	evm.model.RL_4.1640	CP8_g54318_DN3_SP7_c.t1
OG0010186	evm.model.RL_5.1638	CP7_g45944_DN3_SP8_c.t1
OG0010187	evm.model.RL_5.1703	CP7_g45887_DN3_SP8_c.t1
OG0010188	evm.model.RL_5.1710	CP7_g45880_DN3_SP8_c.t1
OG0010189	evm.model.RL_5.1758	CP7_g45833_DN3_SP7_c.t1
OG0010191	evm.model.RL_5.1786	CP7_g45803_DN3_SP1_c.t1
OG0010192	evm.model.RL_5.1823	CP7_g45769_DN3_SP3_c.t1
OG0010193	evm.model.RL_5.1827	CP7_g45765_DN3_SP0_c.t1
OG0010194	evm.model.RL_5.1828	CP7_g45764_DN3_SP0_c.t1
OG0010195	evm.model.RL_5.1833	CP7_g45763_DN3_SP8_c.t1
OG0010196	evm.model.RL_5.1838	CP7_g45757_DN3_SP8_c.t1
OG0010197	evm.model.RL_5.3687	CP7_g45719_DN3_SP1_c.t1
OG0010198	evm.model.RL_5.3666	CP7_g45693_DN3_SP2_c.t1
OG0010199	evm.model.RL_5.3665	CP7_g45692_DN3_SP2_c.t1
OG0010200	evm.model.RL_5.3660	CP7_g45684_DN3_SP8_c.t1
OG0010201	evm.model.RL_5.3636	CP7_g45664_DN3_SP6_c.t1
OG0010202	evm.model.RL_5.3587	CP7_g45610_DN3_SP8_c.t1
OG0010203	evm.model.RL_5.3584	CP7_g45608_DN3_SP2_c.t1
OG0010204	evm.model.RL_3.2173	CP9_g29414_DN3_SP2_c.t1
OG0010205	evm.model.RL_5.3499	CP7_g45519_DN3_SP1_c.t1
OG0010206	evm.model.RL_5.3482.1.687c88c2	CP7_g45500_DN3_SP8_c.t1
OG0010207	evm.model.RL_5.3473	CP7_g45492_DN3_SP5_c.t1
OG0010209	evm.model.RL_5.3440	CP7_g45459_DN3_SP8_c.t1
OG0010211	evm.model.RL_5.3388	CP7_g45395_DN3_SP8_c.t1
OG0010212	evm.model.RL_5.3332	CP7_g45330_DN3_SP0_c.t1
OG0010213	evm.model.RL_5.3296	CP7_g45297_DN3_SP0_c.t1
OG0010215	evm.model.RL_5.3270, evm.model.RL_5.3295	CP7_g45277_DN3_SP1_c.t1
OG0010216	evm.model.RL_5.3253	CP7_g45256_DN3_SP8_c.t1
OG0010217	evm.model.RL_5.3241	CP7_g45241_DN3_SP8_c.t1
OG0010218	evm.model.RL_3.1201	CP9_g28394_DN3_SP0_c.t1
OG0010219	evm.model.RL_5.3209	CP7_g45205_DN3_SP1_c.t1
OG0010221	evm.model.RL_5.3190	CP7_g45186_DN3_SP7_c.t1
OG0010222	evm.model.RL_5.3152.1.687c88c0	CP7_g45144_DN3_SP6_c.t1
OG0010223	evm.model.RL_2.1980	CP19_g18185_DN3_SP0_c.t1
OG0010224	evm.model.RL_2.2019	CP19_g18141_DN3_SP8_c.t1
OG0010225	evm.model.RL_2.2021	CP19_g18138_DN3_SP8_c.t1
OG0010226	evm.model.RL_2.2033	CP19_g18128_DN3_SP0_c.t1
OG0010227	evm.model.RL_2.2034	CP19_g18127_DN3_SP3_c.t1
OG0010228	evm.model.RL_2.2087	CP19_g18071_DN3_SP0_c.t1
OG0010229	evm.model.RL_6.439	CP16_g55298_DN3_SP8_c.t1
OG0010230	evm.model.RL_6.352	CP16_g55134_DN3_SP0_c.t1
OG0010232	evm.model.RL_6.310	CP16_g55085_DN1_SP0_c.t1
OG0010235	evm.model.RL_6.261	CP16_g55027_DN3_SP0_c.t1
OG0010236	evm.model.RL_6.259	CP16_g55025_DN3_SP0_c.t1
OG0010237	evm.model.RL_3.686, evm.model.RL_6.258	CP16_g55024_DN3_SP0_c.t1
OG0010238	evm.model.RL_6.256	CP16_g55021_DN3_SP0_c.t1
OG0010239	evm.model.RL_6.197	CP16_g54922_DN3_SP0_c.t1
OG0010240	evm.model.RL_6.1442, evm.model.RL_6.76	CP16_g54795_DN2_SP2_c.t1
OG0010241	evm.model.RL_6.25	CP16_g54742_DN3_SP8_c.t1
OG0010242	evm.model.RL_5.1364	CP1_g37820_DN3_SP8_c.t1
OG0010243	evm.model.RL_5.1357	CP1_g37811_DN3_SP1_c.t1
OG0010244	evm.model.RL_5.1324	CP1_g37783_DN3_SP8_c.t1
OG0010246	evm.model.RL_5.1268	CP1_g37731_DN3_SP6_c.t1
OG0010247	evm.model.RL_5.1237	CP1_g37696_DN3_SP1_c.t1
OG0010248	evm.model.RL_5.1186	CP1_g37634_DN3_SP6_c.t1, CP2_g49877_DN3_SP0_c.t1
OG0010249	evm.model.RL_5.1187	CP1_g37636_DN3_SP0_c.t1, CP1_g37635_DN3_SP0_c.t1
OG0010251	evm.model.RL_5.1098	CP1_g37537_DN3_SP8_c.t1
OG0010252	evm.model.RL_5.995	CP1_g37424_DN3_SP0_c.t1
OG0010253	evm.model.RL_5.978	CP1_g37411_DN3_SP0_c.t1
OG0010254	evm.model.RL_5.965	CP1_g37399_DN3_SP8_c.t1
OG0010255	evm.model.RL_5.956	CP1_g37389_DN3_SP8_c.t1
OG0010256	evm.model.RL_5.930	CP1_g37363_DN3_SP4_c.t1
OG0010257	evm.model.RL_5.911	CP1_g37338_DN3_SP0_c.t1
OG0010258	evm.model.RL_5.815	CP1_g37237_DN3_SP8_c.t1
OG0010259	evm.model.RL_5.806	CP1_g37227_DN3_SP3_c.t1
OG0010260	evm.model.RL_5.772	CP1_g37191_DN3_SP8_c.t1
OG0010261	evm.model.RL_5.760	CP1_g37178_DN3_SP0_c.t1
OG0010262	evm.model.RL_5.741	CP1_g37163_DN3_SP5_c.t1
OG0010264	evm.model.RL_5.532	CP1_g36967_DN3_SP1_c.t1
OG0010265	evm.model.RL_5.502.3.687c88ad	CP1_g36931_DN3_SP2_c.t1
OG0010267	evm.model.RL_5.431	CP1_g36868_DN3_SP0_c.t1
OG0010268	evm.model.RL_5.407.1.687c88ac	CP1_g36836_DN3_SP0_c.t1
OG0010269	evm.model.RL_5.405	CP1_g36833_DN3_SP1_c.t1
OG0010270	evm.model.RL_5.379	CP1_g36554_DN3_SP8_c.t1
OG0010271	evm.model.RL_5.378.3.687c88ac	CP1_g36555_DN3_SP5_c.t1
OG0010272	evm.model.RL_5.336	CP1_g36592_DN3_SP8_c.t1
OG0010273	evm.model.RL_5.330	CP1_g36596_DN3_SP0_c.t1
OG0010275	evm.model.RL_5.289	CP1_g36642_DN3_SP0_c.t1
OG0010276	evm.model.RL_5.256	CP1_g36676_DN2_SP0_c.t1
OG0010277	evm.model.RL_5.252	CP1_g36680_DN3_SP0_c.t1
OG0010278	evm.model.RL_5.218	CP1_g36713_DN3_SP8_c.t1
OG0010280	evm.model.RL_5.239	CP1_g36693_DN3_SP5_c.t1
OG0010281	evm.model.RL_5.192	CP1_g36739_DN3_SP0_c.t1
OG0010282	evm.model.RL_5.158	CP1_g36768_DN3_SP6_c.t1
OG0010283	evm.model.RL_5.121	CP1_g36804_DN3_SP8_c.t1
OG0010284	evm.model.RL_5.96	CP1_g36818_DN1_SP0_c.t1
OG0010285	evm.model.RL_5.101	CP1_g36814_DN3_SP1_c.t1
OG0010286	evm.model.RL_5.22	CP1_g36472_DN3_SP8_c.t1
OG0010287	evm.model.RL_4.2230	CP11_g32574_DN3_SP0_c.t1
OG0010288	evm.model.RL_4.2201	CP11_g32542_DN3_SP7_c.t1
OG0010289	evm.model.RL_4.2156	CP11_g32494_DN3_SP0_c.t1
OG0010290	evm.model.RL_4.2077	CP11_g32410_DN3_SP2_c.t1
OG0010291	evm.model.RL_4.2090	CP11_g32426_DN3_SP8_c.t1
OG0010293	evm.model.RL_4.1974	CP11_g32301_DN3_SP0_c.t1
OG0010294	evm.model.RL_4.1975	CP11_g32302_DN3_SP2_c.t1
OG0010295	evm.model.RL_4.1965	CP11_g32290_DN3_SP6_c.t1
OG0010296	evm.model.RL_4.1924	CP11_g32253_DN3_SP4_c.t1
OG0010297	evm.model.RL_4.1916	CP11_g32246_DN3_SP4_c.t1
OG0010298	evm.model.RL_4.1878	CP11_g32206_DN3_SP4_c.t1
OG0010299	evm.model.RL_1.315	CP10_g42393_DN3_SP2_c.t1
OG0010300	evm.model.RL_4.1818	CP8_g54504_DN3_SP1_c.t1
OG0010301	evm.model.RL_4.1754	CP8_g54438_DN3_SP8_c.t1
OG0010302	evm.model.RL_4.1726	CP8_g54410_DN3_SP0_c.t1
OG0010304	evm.model.RL_4.1001	CP2_g48635_DN3_SP8_c.t1
OG0010305	evm.model.RL_4.983	CP2_g48647_DN3_SP1_c.t1
OG0010306	evm.model.RL_4.977	CP2_g48653_DN3_SP5_c.t1
OG0010308	evm.model.RL_4.968	CP2_g48663_DN3_SP5_c.t1
OG0010309	evm.model.RL_4.925	CP2_g48694_DN3_SP3_c.t1
OG0010310	evm.model.RL_4.923	CP2_g48696_DN3_SP0_c.t1
OG0010312	evm.model.RL_4.917	CP2_g48701_DN3_SP5_c.t1
OG0010313	evm.model.RL_4.814, evm.model.RL_4.813	CP2_g48778_DN3_SP8_c.t1
OG0010314	evm.model.RL_1.680	CP10_g42746_DN3_SP3_c.t1
OG0010315	evm.model.RL_4.2260	CP11_g32603_DN3_SP1_c.t1
OG0010316	evm.model.RL_4.2848	CP11_g33294_DN3_SP5_c.t1
OG0010317	evm.model.RL_5.2408	CP1_g39461_DN3_SP8_c.t1
OG0010318	evm.model.RL_4.2899	CP11_g33236_DN3_SP0_c.t1
OG0010319	evm.model.RL_4.2904	CP11_g33231_DN3_SP0_c.t1
OG0010320	evm.model.RL_4.2914	CP11_g33221_DN3_SP0_c.t1
OG0010321	evm.model.RL_4.2967	CP11_g33328_DN3_SP3_c.t1
OG0010322	evm.model.RL_4.2976	CP11_g33335_DN3_SP8_c.t1
OG0010323	evm.model.RL_4.2986.1.687c86dc	CP11_g33344_DN3_SP5_c.t1
OG0010324	evm.model.RL_4.3000	CP11_g33356_DN3_SP8_c.t1
OG0010325	evm.model.RL_4.3007	CP11_g33362_DN3_SP0_c.t1
OG0010327	evm.model.RL_4.3018.2.687c86dc	CP11_g33374_DN3_SP8_c.t1
OG0010328	evm.model.RL_4.3020	CP11_g33375_DN3_SP0_c.t1
OG0010329	evm.model.RL_4.3038	CP11_g33395_DN3_SP8_c.t1
OG0010330	evm.model.RL_4.3037, evm.model.RL_8.1090	CP11_g33394_DN3_SP1_c.t1
OG0010331	evm.model.RL_4.1162	CP2_g48488_DN2_SP3_c.t1
OG0010332	evm.model.RL_4.1220	CP2_g48425_DN3_SP8_c.t1
OG0010333	evm.model.RL_4.1268	CP2_g48378_DN3_SP0_c.t1
OG0010334	evm.model.RL_4.1277	CP2_g48372_DN3_SP0_c.t1
OG0010336	evm.model.RL_4.1325	CP2_g48329_DN3_SP1_c.t1
OG0010337	evm.model.RL_4.1331	CP2_g48322_DN3_SP8_c.t1
OG0010338	evm.model.RL_4.1342.4.687c86d3	CP2_g48311_DN3_SP0_c.t1
OG0010339	evm.model.RL_4.1366	CP2_g48284_DN3_SP8_c.t1
OG0010340	evm.model.RL_4.1419	CP2_g48236_DN3_SP6_c.t1
OG0010341	evm.model.RL_8.2162	CP2_g48217_DN3_SP7_c.t1
OG0010342	evm.model.RL_8.2220	CP2_g48160_DN3_SP1_c.t1
OG0010343	evm.model.RL_8.2232	CP2_g48148_DN3_SP4_c.t1
OG0010344	evm.model.RL_8.2297	CP2_g48079_DN3_SP4_c.t1
OG0010345	evm.model.RL_8.2317.1.687c8560	CP2_g48058_DN3_SP8_c.t1
OG0010346	evm.model.RL_8.2320	CP2_g48055_DN3_SP3_c.t1
OG0010348	evm.model.RL_8.1901	CP8_g53828_DN3_SP8_c.t1
OG0010349	evm.model.RL_7.1244	CP3_g14228_DN3_SP6_c.t1
OG0010350	evm.model.RL_7.1287	CP3_g14273_DN3_SP0_c.t1
OG0010351	evm.model.RL_7.1303	CP3_g14295_DN2_SP1_c.t1
OG0010352	evm.model.RL_7.1305	CP3_g14297_DN3_SP0_c.t1
OG0010353	evm.model.RL_7.1347	CP3_g14338_DN3_SP0_c.t1
OG0010354	evm.model.RL_7.1430	CP5_g3279_DN3_SP0_c.t1, CP3_g14411_DN3_SP8_c.t1
OG0010355	evm.model.RL_7.1475	CP3_g14462_DN2_SP0_c.t1
OG0010356	evm.model.RL_7.1481	CP3_g14471_DN3_SP3_c.t1
OG0010357	evm.model.RL_7.1520	CP3_g14514_DN3_SP8_c.t1
OG0010358	evm.model.RL_7.1527	CP3_g14523_DN3_SP8_c.t1
OG0010359	evm.model.RL_2.2870, evm.model.RL_7.1532	CP3_g14535_DN3_SP0_c.t1, CP3_g14536_DN3_SP0_c.t1
OG0010360	evm.model.RL_7.1556	CP3_g14564_DN3_SP1_c.t1
OG0010361	evm.model.RL_7.1583	CP3_g14589_DN3_SP1_c.t1
OG0010362	evm.model.RL_7.1605	CP3_g14612_DN3_SP8_c.t1
OG0010363	evm.model.RL_7.1787	CP3_g14857_DN3_SP7_c.t1
OG0010364	evm.model.RL_7.1847	CP3_g14949_DN3_SP6_c.t1
OG0010365	evm.model.RL_7.1891	CP3_g15138_DN3_SP7_c.t1
OG0010366	evm.model.RL_7.1897	CP3_g15151_DN3_SP8_c.t1
OG0010367	evm.model.RL_7.1990	CP3_g15554_DN3_SP3_c.t1
OG0010368	evm.model.RL_7.1983	CP3_g15568_DN3_SP0_c.t1
OG0010369	evm.model.RL_7.2275	CP3_g14613_DN3_SP0_c.t1
OG0010370	evm.model.RL_3.1152.4.687c84bb	CP9_g28340_DN3_SP1_c.t1
OG0010371	evm.model.RL_3.1132	CP9_g28310_DN2_SP0_c.t1
OG0010372	evm.model.RL_3.1204	CP9_g28397_DN2_SP1_c.t1
OG0010373	evm.model.RL_3.1172	CP9_g28368_DN3_SP2_c.t1
OG0010374	evm.model.RL_3.1243	CP9_g28441_DN3_SP0_c.t1
OG0010375	evm.model.RL_3.1249	CP9_g28450_DN3_SP8_c.t1
OG0010376	evm.model.RL_3.1267	CP9_g28468_DN2_SP0_c.t1
OG0010378	evm.model.RL_3.1286	CP9_g28487_DN3_SP2_c.t1
OG0010379	evm.model.RL_3.1300	CP9_g28499_DN3_SP0_c.t1
OG0010380	evm.model.RL_3.1305	CP9_g28510_DN3_SP6_c.t1
OG0010381	evm.model.RL_3.1320	CP9_g28530_DN3_SP8_c.t1
OG0010382	evm.model.RL_3.1417	CP9_g28634_DN3_SP5_c.t1
OG0010383	evm.model.RL_3.1507	CP9_g28730_DN3_SP0_c.t1
OG0010384	evm.model.RL_3.1528	CP9_g28746_DN3_SP0_c.t1
OG0010385	evm.model.RL_3.1569	CP9_g28791_DN3_SP3_c.t1
OG0010386	evm.model.RL_3.1612	CP9_g28852_DN3_SP1_c.t1
OG0010387	evm.model.RL_3.2228	CP9_g29469_DN3_SP7_c.t1
OG0010388	evm.model.RL_3.2200	CP9_g29444_DN3_SP1_c.t1
OG0010390	evm.model.RL_3.2164	CP9_g29405_DN3_SP0_c.t1
OG0010391	evm.model.RL_3.2144	CP9_g29383_DN3_SP0_c.t1
OG0010392	evm.model.RL_7.1235	CP3_g14218_DN3_SP0_c.t1
OG0010393	evm.model.RL_3.2119	CP9_g29359_DN3_SP0_c.t1
OG0010394	evm.model.RL_3.2112	CP9_g29351_DN3_SP7_c.t1
OG0010395	evm.model.RL_5.1841	CP7_g45754_DN3_SP5_c.t1
OG0010397	evm.model.RL_3.1829	CP9_g29053_DN3_SP2_c.t1
OG0010398	evm.model.RL_3.1827	CP9_g29050_DN3_SP1_c.t1
OG0010399	evm.model.RL_3.1795	CP9_g29023_DN3_SP3_c.t1
OG0010400	evm.model.RL_3.1790	CP9_g29018_DN2_SP8_c.t1
OG0010401	evm.model.RL_3.1771	CP9_g28999_DN3_SP5_c.t1
OG0010402	evm.model.RL_3.1762	CP9_g28988_DN1_SP0_c.t1
OG0010403	evm.model.RL_3.1747	CP9_g28977_DN3_SP7_c.t1
OG0010404	evm.model.RL_3.1707	CP9_g28936_DN2_SP8_c.t1
OG0010405	evm.model.RL_3.1698	CP9_g28928_DN3_SP8_c.t1
OG0010407	evm.model.RL_3.1697	CP9_g28927_DN3_SP6_c.t1
OG0010408	evm.model.RL_3.1628	CP9_g28870_DN3_SP8_c.t1
OG0010409	evm.model.RL_3.2314	CP9_g29550_DN3_SP2_c.t1
OG0010410	evm.model.RL_3.2341	CP9_g29577_DN3_SP2_c.t1
OG0010411	evm.model.RL_3.2371	CP9_g29607_DN3_SP8_c.t1
OG0010413	evm.model.RL_3.2409	CP9_g29647_DN3_SP0_c.t1
OG0010414	evm.model.RL_3.1351, evm.model.RL_3.2428, evm.model.RL_3.1352	CP9_g29666_DN3_SP8_c.t1
OG0010415	evm.model.RL_3.2455	CP9_g29698_DN3_SP0_c.t1
OG0010416	evm.model.RL_3.2464	CP9_g29708_DN3_SP0_c.t1
OG0010417	evm.model.RL_8.1620	CP8_g53502_DN3_SP8_c.t1
OG0010418	evm.model.RL_1.1218	CP10_g43271_DN3_SP0_c.t1
OG0010419	evm.model.RL_1.1237	CP10_g43289_DN1_SP0_c.t1
OG0010420	evm.model.RL_1.1271	CP10_g43325_DN3_SP7_c.t1
OG0010421	evm.model.RL_1.1355	CP10_g43403_DN3_SP0_c.t1
OG0010422	evm.model.RL_1.1367	CP10_g43415_DN2_SP0_c.t1
OG0010424	evm.model.RL_1.1375	CP10_g43424_DN3_SP0_c.t1
OG0010425	evm.model.RL_1.1401	CP10_g43448_DN3_SP3_c.t1
OG0010426	evm.model.RL_4.1639	CP8_g54317_DN3_SP5_c.t1
OG0010427	evm.model.RL_1.1443	CP10_g43492_DN3_SP8_c.t1
OG0010428	evm.model.RL_1.1459	CP10_g43508_DN3_SP0_c.t1
OG0010430	evm.model.RL_1.1494	CP12_g29907_DN3_SP7_c.t1
OG0010431	evm.model.RL_1.1568	CP12_g29989_DN3_SP8_c.t1
OG0010432	evm.model.RL_2.1150	CP6_g7262_DN3_SP4_c.t1
OG0010433	evm.model.RL_1.1658	CP12_g30074_DN3_SP1_c.t1
OG0010435	evm.model.RL_1.1705	CP12_g30125_DN3_SP3_c.t1
OG0010436	evm.model.RL_1.1738	CP12_g30163_DN3_SP0_c.t1
OG0010437	evm.model.RL_1.1746	CP12_g30171_DN3_SP8_c.t1
OG0010438	evm.model.RL_1.1750	CP12_g30175_DN3_SP7_c.t1
OG0010439	evm.model.RL_1.1762	CP12_g30187_DN3_SP2_c.t1
OG0010440	evm.model.RL_1.1775	CP12_g30200_DN3_SP8_c.t1
OG0010441	evm.model.RL_1.1791	CP12_g30218_DN3_SP0_c.t1
OG0010442	evm.model.RL_1.1803	CP12_g30232_DN3_SP0_c.t1
OG0010443	evm.model.RL_1.1806	CP12_g30236_DN3_SP0_c.t1
OG0010444	evm.model.RL_1.1814	CP12_g30246_DN3_SP2_c.t1
OG0010445	evm.model.RL_5.2075	CP1_g38159_DN2_SP0_c.t1
OG0010446	evm.model.RL_1.1870	CP12_g30310_DN3_SP0_c.t1
OG0010447	evm.model.RL_1.1872	CP12_g30312_DN3_SP0_c.t1
OG0010448	evm.model.RL_1.1898, evm.model.RL_1.1894	CP12_g30328_DN3_SP2_c.t1
OG0010449	evm.model.RL_1.1899	CP12_g30329_DN3_SP1_c.t1
OG0010450	evm.model.RL_5.2004.3.687c88b8	CP1_g38072_DN3_SP8_c.t1
OG0010453	evm.model.RL_1.1936	CP12_g30370_DN3_SP3_c.t1
OG0010454	evm.model.RL_1.1942	CP12_g30375_DN3_SP8_c.t1
OG0010455	evm.model.RL_1.1943	CP12_g30376_DN3_SP5_c.t1
OG0010456	evm.model.RL_1.1963	CP12_g30397_DN3_SP8_c.t1
OG0010458	evm.model.RL_1.1978	CP12_g30413_DN3_SP0_c.t1
OG0010459	evm.model.RL_1.1989	CP12_g30461_DN3_SP0_c.t1, CP12_g30424_DN3_SP7_c.t1
OG0010460	evm.model.RL_1.2028.2.687c87ee	CP12_g30456_DN3_SP8_c.t1
OG0010461	evm.model.RL_1.2068	CP12_g30511_DN3_SP0_c.t1
OG0010462	evm.model.RL_1.2100	CP12_g30535_DN3_SP8_c.t1
OG0010463	evm.model.RL_1.2108	CP12_g30546_DN3_SP7_c.t1
OG0010464	evm.model.RL_1.2112	CP12_g30552_DN3_SP0_c.t1
OG0010465	evm.model.RL_1.2118	CP12_g30569_DN3_SP0_c.t1
OG0010466	evm.model.RL_1.2174	CP12_g30637_DN3_SP0_c.t1
OG0010467	evm.model.RL_1.2329	CP12_g30822_DN3_SP8_c.t1
OG0010468	evm.model.RL_1.2188	CP12_g30654_DN3_SP7_c.t1
OG0010470	evm.model.RL_1.2196	CP12_g30661_DN3_SP0_c.t1
OG0010471	evm.model.RL_1.2210	CP12_g30670_DN3_SP0_c.t1
OG0010472	evm.model.RL_1.2220	CP12_g30679_DN3_SP2_c.t1
OG0010473	evm.model.RL_1.2250	CP12_g30718_DN3_SP8_c.t1
OG0010474	evm.model.RL_1.2293	CP12_g30806_DN1_SP0_c.t1, CP12_g31499_DN2_SP0_c.t1
OG0010475	evm.model.RL_1.2298	CP12_g30796_DN3_SP7_c.t1
OG0010476	evm.model.RL_1.2330	CP12_g30823_DN3_SP8_c.t1
OG0010477	evm.model.RL_1.2431	CP12_g30987_DN3_SP6_c.t1
OG0010478	evm.model.RL_1.2580	CP20_g4163_DN3_SP8_c.t1
OG0010479	evm.model.RL_1.2706	CP15_g34551_DN3_SP8_c.t1
OG0010480	evm.model.RL_1.2763	CP10_g44077_DN1_SP0_c.t1
OG0010481	evm.model.RL_1.2788	CP10_g44018_DN3_SP0_c.t1
OG0010483	evm.model.RL_1.2820	CP10_g43953_DN3_SP8_c.t1
OG0010484	evm.model.RL_1.2866	CP10_g43878_DN3_SP0_c.t1
OG0010485	evm.model.RL_1.2868	CP10_g43875_DN3_SP8_c.t1
OG0010486	evm.model.RL_1.2880	CP10_g43858_DN3_SP0_c.t1
OG0010487	evm.model.RL_1.2905	CP10_g43825_DN3_SP3_c.t1
OG0010488	evm.model.RL_1.3021	CP10_g43675_DN3_SP0_c.t1
OG0010490	evm.model.RL_1.3137	CP10_g43572_DN3_SP8_c.t1
OG0010491	evm.model.RL_1.3146_evm.model.RL_1.3147	CP10_g43562_DN3_SP0_c.t1
OG0010492	evm.model.RL_1.3154	CP10_g43544_DN3_SP8_c.t1
OG0010493	evm.model.RL_1.3169	CP10_g43533_DN3_SP6_c.t1
OG0010495	evm.model.RL_2.2415	CP5_g1099_DN3_SP0_c.t1
OG0010496	evm.model.RL_1.3192	CP10_g43517_DN3_SP8_c.t1
OG0010497	evm.model.RL_1.3210	CP12_g29860_DN3_SP0_c.t1
OG0010498	evm.model.RL_1.3240	CP12_g29841_DN3_SP8_c.t1
OG0010499	evm.model.RL_1.3241	CP12_g29840_DN3_SP4_c.t1
OG0010500	evm.model.RL_5.4012	CP7_g46475_DN3_SP6_c.t1
OG0010501	evm.model.RL_5.4001_evm.model.RL_5.4002, evm.model.RL_7.2111	CP7_g46467_DN3_SP5_c.t1
OG0010502	evm.model.RL_5.3950	CP7_g46417_DN3_SP2_c.t1
OG0010503	evm.model.RL_2.813	CP6_g8544_DN3_SP7_c.t1
OG0010504	evm.model.RL_5.1909	CP1_g37962_DN2_SP0_c.t1
OG0010505	evm.model.RL_7.1234	CP3_g14217_DN3_SP2_c.t1
OG0010506	evm.model.RL_5.1968	CP1_g38029_DN3_SP0_c.t1
OG0010507	evm.model.RL_5.1937	CP1_g37994_DN3_SP8_c.t1
OG0010508	evm.model.RL_5.1978	CP1_g38045_DN3_SP8_c.t1
OG0010509	evm.model.RL_5.1992	CP1_g38064_DN3_SP8_c.t1
OG0010510	evm.model.RL_5.1999	CP1_g38068_DN3_SP8_c.t1
OG0010511	evm.model.RL_5.2012	CP1_g38080_DN3_SP1_c.t1
OG0010512	evm.model.RL_5.2072	CP1_g38156_DN3_SP6_c.t1
OG0010513	evm.model.RL_5.2134.1.687c88b9	CP1_g38233_DN3_SP3_c.t1
OG0010514	evm.model.RL_5.2110	CP1_g38205_DN3_SP0_c.t1
OG0010515	evm.model.RL_5.2154	CP1_g38273_DN3_SP0_c.t1
OG0010516	evm.model.RL_5.2172	CP1_g38291_DN3_SP0_c.t1
OG0010517	evm.model.RL_5.2198, evm.model.RL_5.2201	CP1_g38322_DN3_SP8_c.t1
OG0010520	evm.model.RL_6.1545	CP4_g25285_DN3_SP0_c.t1, CP6_g7570_DN3_SP2_c.t1
OG0010521	evm.model.RL_6.1541	CP4_g25289_DN3_SP0_c.t1
OG0010523	evm.model.RL_7.1183	CP3_g14164_DN2_SP0_c.t1
OG0010524	evm.model.RL_7.1180	CP3_g14162_DN3_SP8_c.t1
OG0010525	evm.model.RL_7.1161	CP3_g14143_DN3_SP0_c.t1
OG0010526	evm.model.RL_7.1159	CP3_g14141_DN3_SP1_c.t1
OG0010527	evm.model.RL_7.1143	CP3_g14124_DN3_SP0_c.t1
OG0010528	evm.model.RL_7.1097	CP3_g14072_DN3_SP8_c.t1
OG0010530	evm.model.RL_4.1655	CP8_g54332_DN3_SP0_c.t1
OG0010531	evm.model.RL_7.1092	CP3_g14068_DN3_SP8_c.t1
OG0010532	evm.model.RL_7.1069	CP3_g14038_DN3_SP1_c.t1
OG0010533	evm.model.RL_7.1079	CP3_g14046_DN3_SP7_c.t1
OG0010535	evm.model.RL_7.1036	CP3_g14010_DN3_SP8_c.t1
OG0010536	evm.model.RL_7.1027	CP3_g13997_DN3_SP8_c.t1
OG0010537	evm.model.RL_7.985	CP3_g13964_DN3_SP0_c.t1
OG0010538	evm.model.RL_7.1201	CP3_g14182_DN3_SP4_c.t1
OG0010539	evm.model.RL_7.942	CP3_g13922_DN3_SP8_c.t1
OG0010540	evm.model.RL_7.912	CP3_g13890_DN3_SP8_c.t1
OG0010541	evm.model.RL_7.896	CP3_g13868_DN3_SP8_c.t1
OG0010542	evm.model.RL_7.865	CP3_g13843_DN3_SP6_c.t1
