Orthogroup	Cardamine_amara	Capsella_rubella
OG0010501	evm.model.RL_5.4001_evm.model.RL_5.4002, evm.model.RL_7.2111	XP_006306665.1
OG0010502	evm.model.RL_5.3950	XP_006307003.1
OG0010503	evm.model.RL_2.813	XP_006284109.1
OG0010504	evm.model.RL_5.1909	XP_006306960.1
OG0010505	evm.model.RL_7.1234	XP_023638097.1
OG0010506	evm.model.RL_5.1968	XP_006306326.1
OG0010507	evm.model.RL_5.1937	XP_023639025.1, XP_006307321.1
OG0010508	evm.model.RL_5.1978	XP_006305844.1
OG0010509	evm.model.RL_5.1992	XP_023645260.1
OG0010510	evm.model.RL_5.1999	XP_006306988.1
OG0010511	evm.model.RL_5.2012	XP_006304231.1
OG0010512	evm.model.RL_5.2072	XP_006306346.1
OG0010513	evm.model.RL_5.2134.1.687c88b9	XP_006304549.1
OG0010514	evm.model.RL_5.2110	XP_006304522.1
OG0010515	evm.model.RL_5.2154	XP_006304431.1
OG0010516	evm.model.RL_5.2172	XP_006303235.1
OG0010517	evm.model.RL_5.2198, evm.model.RL_5.2201	XP_006303585.1
OG0010520	evm.model.RL_6.1545	XP_006294696.2
OG0010521	evm.model.RL_6.1541	XP_006294758.2
OG0010522	evm.model.RL_7.1186	XP_006292122.1
OG0010523	evm.model.RL_7.1183	XP_006292053.1
OG0010524	evm.model.RL_7.1180	XP_006293169.1
OG0010525	evm.model.RL_7.1161	XP_006292429.2
OG0010526	evm.model.RL_7.1159	XP_006291291.1
OG0010527	evm.model.RL_7.1143	XP_006290371.1
OG0010528	evm.model.RL_7.1097	XP_006291927.2
OG0010529	evm.model.RL_7.1096	XP_006290284.1
OG0010530	evm.model.RL_4.1655	XP_006287221.1
OG0010531	evm.model.RL_7.1092	XP_006291213.2
OG0010532	evm.model.RL_7.1069	XP_023638664.1
OG0010533	evm.model.RL_7.1079	XP_023638222.1
OG0010535	evm.model.RL_7.1036	XP_006293063.1
OG0010536	evm.model.RL_7.1027	XP_006292585.1
OG0010537	evm.model.RL_7.985	XP_006291553.1
OG0010538	evm.model.RL_7.1201	XP_006291923.1
OG0010539	evm.model.RL_7.942	XP_006291209.1
OG0010540	evm.model.RL_7.912	XP_006290790.1
OG0010541	evm.model.RL_7.896	XP_006291622.1
OG0010542	evm.model.RL_7.865	XP_006292665.1
OG0010543	evm.model.RL_7.864	XP_006291207.1
OG0010544	evm.model.RL_7.836	XP_023638323.1
OG0010545	evm.model.RL_7.789.1.687c84b6	XP_006291561.1
OG0010546	evm.model.RL_7.679	XP_006290653.1
OG0010547	evm.model.RL_7.678	XP_006291713.1
OG0010548	evm.model.RL_7.672	XP_006291036.1
OG0010549	evm.model.RL_7.507.1.687c84b5	XP_006292695.1
OG0010550	evm.model.RL_7.505	XP_006290726.1
OG0010551	evm.model.RL_7.490	XP_023639110.1
OG0010552	evm.model.RL_7.459	XP_006290892.1
OG0010553	evm.model.RL_7.943	XP_006290665.1
OG0010554	evm.model.RL_7.395	XP_006290785.1
OG0010557	evm.model.RL_7.305	XP_023638322.1
OG0010558	evm.model.RL_7.253	XP_006292593.1
OG0010559	evm.model.RL_7.252	XP_006291893.1
OG0010560	evm.model.RL_7.239	XP_006292178.1
OG0010561	evm.model.RL_7.236	XP_006291382.1
OG0010562	evm.model.RL_7.220	XP_006292416.1
OG0010563	evm.model.RL_7.187	XP_023638688.1
OG0010564	evm.model.RL_7.180	XP_006290851.2
OG0010565	evm.model.RL_7.179	XP_006291781.1
OG0010566	evm.model.RL_7.176	XP_006291903.1
OG0010567	evm.model.RL_7.112	XP_006292210.2
OG0010568	evm.model.RL_7.73	XP_023638658.1
OG0010569	evm.model.RL_5.2888	XP_006304382.2
OG0010570	evm.model.RL_7.46	XP_006291652.1
OG0010571	evm.model.RL_7.39	XP_006292742.2
OG0010572	evm.model.RL_5.1379	XP_023645163.1
OG0010575	evm.model.RL_7.1184	XP_006291403.1
OG0010576	evm.model.RL_7.937	XP_006291913.1
OG0010577	evm.model.RL_7.558	XP_023637843.1
OG0010578	evm.model.RL_6.2126	XP_006295116.1
OG0010579	evm.model.RL_6.2197	XP_006294727.1
OG0010580	evm.model.RL_2.2551	XP_006284626.1
OG0010581	evm.model.RL_2.3401	XP_006284612.1
OG0010582	evm.model.RL_5.159.1.687c88aa	XP_006307014.2
OG0010583	evm.model.RL_5.411	XP_023633220.1
OG0010584	evm.model.RL_6.476	XP_023645902.1
OG0010585	evm.model.RL_5.645	XP_023645785.1
OG0010586	evm.model.RL_5.814	XP_006306028.1
OG0010587	evm.model.RL_5.1064	XP_006305062.1
OG0010589	evm.model.RL_5.3554	XP_006305058.1
OG0010590	evm.model.RL_3.1433	XP_006302647.1
OG0010591	evm.model.RL_3.1234	XP_006303051.1
OG0010592	evm.model.RL_3.1193	XP_006302290.1
OG0010593	evm.model.RL_2.2935	XP_006299270.2, XP_006299582.1
OG0010594	evm.model.RL_7.2378	XP_006291234.2
OG0010595	evm.model.RL_6.894	XP_006293606.1
OG0010596	evm.model.RL_1.2349	XP_023642336.1
OG0010597	evm.model.RL_1.2117	XP_006298660.1
OG0010598	evm.model.RL_1.1683	XP_023641120.1
OG0010599	evm.model.RL_1.1353	XP_006299918.1
OG0010600	evm.model.RL_1.1296	XP_023641526.1
OG0010601	evm.model.RL_1.1170	XP_006298177.1
OG0010602	evm.model.RL_1.1155.2.687c87ec	XP_006297175.1
OG0010603	evm.model.RL_1.848	XP_006297140.1
OG0010604	evm.model.RL_1.809	XP_006297800.1
OG0010605	evm.model.RL_1.662	XP_023642399.1
OG0010608	evm.model.RL_4.3030	XP_006289575.1
OG0010609	evm.model.RL_4.2894	XP_006290100.1
OG0010611	evm.model.RL_6.96	XP_006295926.1
OG0010612	evm.model.RL_5.2613	XP_006304771.2
OG0010613	evm.model.RL_3.1037, evm.model.RL_2.1457	XP_006285724.1
OG0010614	evm.model.RL_2.1428	XP_023633849.1
OG0010615	evm.model.RL_2.1296	XP_006284270.1
OG0010616	evm.model.RL_5.2923	XP_006303619.1
OG0010617	evm.model.RL_6.1378	XP_006296512.1
OG0010618	evm.model.RL_4.2664	XP_006288995.1
OG0010620	evm.model.RL_4.829, evm.model.RL_5.1751	XP_006281503.1
OG0010621	evm.model.RL_4.2239	XP_006288357.1
OG0010623	evm.model.RL_4.984	XP_006287384.1
OG0010624	evm.model.RL_2.2475	XP_006286015.1
OG0010625	evm.model.RL_7.1973	XP_023639032.1
OG0010626	evm.model.RL_4.1492	XP_006288125.1
OG0010628	evm.model.RL_4.1164	XP_006290207.1
OG0010629	evm.model.RL_4.1266	XP_006287682.1
OG0010630	evm.model.RL_8.2307	XP_006281048.1
OG0010632	evm.model.RL_5.1226	XP_006306757.2
OG0010634	evm.model.RL_5.2334	XP_006306152.1
OG0010636	evm.model.RL_7.687	XP_006292642.2
OG0010637	evm.model.RL_5.1943	XP_006306545.1
OG0010638	evm.model.RL_3.1719	XP_006301499.1
OG0010639	evm.model.RL_1.2312	XP_006299000.1
OG0010644	evm.model.RL_4.956	XP_006287842.1
OG0010645	evm.model.RL_3.992, evm.model.RL_2.1279	XP_006285661.1
OG0010660	evm.model.RL_2.2333	XP_006285673.1
OG0010661	evm.model.RL_2.2345	XP_006284665.1
OG0010662	evm.model.RL_2.2377	XP_023635658.1
OG0010663	evm.model.RL_2.2458	XP_006285688.1
OG0010664	evm.model.RL_2.2544	XP_006285065.1
OG0010665	evm.model.RL_2.2582	XP_006285932.1
OG0010666	evm.model.RL_2.3501	XP_006282906.1
OG0010667	evm.model.RL_2.2612	XP_006282610.1
OG0010668	evm.model.RL_2.2633	XP_006285357.1
OG0010669	evm.model.RL_2.2660	XP_006284519.1
OG0010670	evm.model.RL_2.2689	XP_006285419.1
OG0010671	evm.model.RL_2.2724	XP_006283875.1
OG0010672	evm.model.RL_2.2773	XP_006283708.1
OG0010673	evm.model.RL_2.2789	XP_006284230.1
OG0010674	evm.model.RL_2.2834	XP_006282997.1
OG0010675	evm.model.RL_2.2822	XP_006282588.1
OG0010676	evm.model.RL_4.1495	XP_006289308.1
OG0010677	evm.model.RL_2.2904	XP_006284244.1
OG0010678	evm.model.RL_6.1827	XP_006294479.1
OG0010679	evm.model.RL_2.2939	XP_023634723.1
OG0010680	evm.model.RL_2.2922	XP_023635444.1
OG0010681	evm.model.RL_2.2964	XP_006284640.1
OG0010682	evm.model.RL_3.1109	XP_006302246.1
OG0010683	evm.model.RL_2.3011	XP_006283323.1
OG0010684	evm.model.RL_2.3044	XP_006284478.1
OG0010685	evm.model.RL_4.2247	XP_006287629.1
OG0010686	evm.model.RL_5.2786	XP_006306542.1
OG0010687	evm.model.RL_5.2753	XP_006305591.2
OG0010688	evm.model.RL_2.1265	XP_006285815.1
OG0010689	evm.model.RL_2.1262	XP_006283753.1
OG0010690	evm.model.RL_2.1258	XP_006284207.1
OG0010691	evm.model.RL_2.1214	XP_023634932.1
OG0010692	evm.model.RL_2.1207	XP_006284408.1
OG0010694	evm.model.RL_2.1199	XP_006286131.1
OG0010695	evm.model.RL_2.1192	XP_006285376.1
OG0010696	evm.model.RL_2.1188	XP_006285923.1
OG0010697	evm.model.RL_3.703	XP_006302958.1
OG0010698	evm.model.RL_7.718	XP_006291598.2
OG0010699	evm.model.RL_3.700.2.687c84ba	XP_023643052.1
OG0010701	evm.model.RL_3.275, evm.model.RL_2.762, evm.model.RL_3.636	XP_023644186.1
OG0010702	evm.model.RL_3.591	XP_006301353.1
OG0010704	evm.model.RL_3.559	XP_023643620.1
OG0010705	evm.model.RL_3.524	XP_006302972.2
OG0010706	evm.model.RL_3.534	XP_006302153.1
OG0010707	evm.model.RL_3.505	XP_023644094.1
OG0010708	evm.model.RL_3.500	XP_006301626.1
OG0010709	evm.model.RL_3.496	XP_006300514.1
OG0010710	evm.model.RL_3.489	XP_006300335.1
OG0010712	evm.model.RL_3.481	XP_006300742.1
OG0010713	evm.model.RL_3.479	XP_023643409.1
OG0010714	evm.model.RL_3.468	XP_006300871.1
OG0010716	evm.model.RL_3.431	XP_006300926.1
OG0010717	evm.model.RL_3.414, evm.model.RL_3.418	XP_006300844.1
OG0010718	evm.model.RL_3.356	XP_006301321.1
OG0010719	evm.model.RL_3.323	XP_006302869.2
OG0010720	evm.model.RL_3.312	XP_006302554.2
OG0010721	evm.model.RL_3.293	XP_023644069.1
OG0010722	evm.model.RL_7.2663	XP_023638294.1
OG0010723	evm.model.RL_7.2723	XP_006293282.1
OG0010725	evm.model.RL_7.2591	XP_006291510.1
OG0010726	evm.model.RL_7.2586	XP_023637910.1
OG0010727	evm.model.RL_7.2580	XP_006291472.2
OG0010728	evm.model.RL_7.2574, evm.model.RL_7.2575	XP_006290425.1
OG0010729	evm.model.RL_7.2567	XP_006291006.1
OG0010730	evm.model.RL_7.2522	XP_023639035.1
OG0010731	evm.model.RL_8.848.1.687c8558, evm.model.RL_7.2455	XP_006290881.1
OG0010732	evm.model.RL_5.1190	XP_006303355.2, XP_006291891.1
OG0010733	evm.model.RL_7.2417	XP_006290405.1
OG0010734	evm.model.RL_5.1173	XP_006307110.1
OG0010735	evm.model.RL_7.2407	XP_006292727.1
OG0010736	evm.model.RL_7.2395	XP_006293198.1
OG0010737	evm.model.RL_7.2386	XP_006292610.1
OG0010738	evm.model.RL_7.2257	XP_006291293.1
OG0010739	evm.model.RL_7.2254	XP_006290874.2
OG0010740	evm.model.RL_7.2219	XP_023638187.1
OG0010741	evm.model.RL_7.2207	XP_006292731.2
OG0010742	evm.model.RL_7.2068	XP_006291010.2
OG0010743	evm.model.RL_3.1033	XP_006302368.2
OG0010744	evm.model.RL_3.926	XP_006301983.1
OG0010745	evm.model.RL_3.881	XP_006301061.1
OG0010746	evm.model.RL_1.342	XP_023642768.1
OG0010747	evm.model.RL_2.661	XP_006283298.2
OG0010748	evm.model.RL_3.7	XP_006301683.1
OG0010749	evm.model.RL_3.9	XP_006301742.2
OG0010750	evm.model.RL_3.19	XP_006302082.2
OG0010751	evm.model.RL_3.37	XP_006303010.1
OG0010752	evm.model.RL_3.38	XP_006300830.1
OG0010753	evm.model.RL_3.46, evm.model.RL_3.48	XP_006300967.2
OG0010754	evm.model.RL_3.66	XP_006302019.1
OG0010755	evm.model.RL_3.93	XP_006302177.1
OG0010756	evm.model.RL_3.127	XP_006300713.1
OG0010757	evm.model.RL_3.210	XP_006301625.1
OG0010758	evm.model.RL_1.1150	XP_006296626.1
OG0010759	evm.model.RL_2.2138	XP_006285008.1
OG0010760	evm.model.RL_6.2254	XP_006294675.2
OG0010761	evm.model.RL_6.2219	XP_023639474.1
OG0010762	evm.model.RL_6.2224	XP_006293783.1
OG0010763	evm.model.RL_6.2186	XP_006296036.1
OG0010764	evm.model.RL_1.808	XP_006297864.1
OG0010765	evm.model.RL_1.819	XP_006299823.1
OG0010766	evm.model.RL_1.852	XP_023642240.1
OG0010767	evm.model.RL_1.922.1.687c87eb	XP_023642110.1
OG0010768	evm.model.RL_1.927	XP_006298444.1
OG0010769	evm.model.RL_1.928	XP_006298430.1
OG0010770	evm.model.RL_2.1571	XP_006285330.1
OG0010772	evm.model.RL_3.107	XP_006300927.1
OG0010773	evm.model.RL_1.1015	XP_006297068.2
OG0010774	evm.model.RL_2.2832	XP_023633733.1
OG0010775	evm.model.RL_1.1058	XP_006297789.1
OG0010776	evm.model.RL_1.1100	XP_006299943.1
OG0010777	evm.model.RL_1.1119	XP_006298272.1
OG0010778	evm.model.RL_1.1128	XP_006298753.1
OG0010779	evm.model.RL_1.1129	XP_006297316.1
OG0010780	evm.model.RL_1.1141	XP_006299207.1
OG0010781	evm.model.RL_1.1142	XP_006297041.2
OG0010782	evm.model.RL_8.987	XP_023636407.1
OG0010783	evm.model.RL_6.234	XP_023639571.1
OG0010784	evm.model.RL_8.1053	XP_023636433.1
OG0010785	evm.model.RL_8.1059	XP_006279960.1
OG0010786	evm.model.RL_8.1152	XP_006281706.1
OG0010787	evm.model.RL_8.1139	XP_023639983.1
OG0010788	evm.model.RL_8.1141	XP_006281470.1
OG0010789	evm.model.RL_8.1153	XP_006280983.1
OG0010790	evm.model.RL_8.1183	XP_023633380.1
OG0010791	evm.model.RL_8.1206	XP_006280951.1
OG0010792	evm.model.RL_8.1226.1.687c97bf	XP_006280700.1
OG0010793	evm.model.RL_8.1242	XP_006281814.1
OG0010794	evm.model.RL_8.1251	XP_006281208.1
OG0010795	evm.model.RL_8.1265	XP_006282172.1
OG0010796	evm.model.RL_8.1285	XP_006280994.1
OG0010797	evm.model.RL_8.1319	XP_006281075.1
OG0010798	evm.model.RL_8.1423	XP_006281093.1
OG0010799	evm.model.RL_8.1411	XP_023645995.1, XP_023640900.1
OG0010800	evm.model.RL_8.1440.1.687c97c0	XP_006279555.1
OG0010801	evm.model.RL_8.1458	XP_006280651.1
OG0010802	evm.model.RL_8.1510.1.687c855c	XP_006280352.1
OG0010803	evm.model.RL_8.1481	XP_006279801.1
OG0010804	evm.model.RL_8.1468	XP_006279886.1
OG0010805	evm.model.RL_8.1555	XP_006281668.1
OG0010806	evm.model.RL_2.2226	XP_006285402.1
OG0010807	evm.model.RL_8.1585	XP_023638337.1
OG0010808	evm.model.RL_8.1638	XP_023639392.1
OG0010809	evm.model.RL_8.1659	XP_023645816.1
OG0010810	evm.model.RL_8.1677	XP_006280160.1
OG0010811	evm.model.RL_8.1700	XP_023641740.1
OG0010812	evm.model.RL_8.1781	XP_006281140.1
OG0010813	evm.model.RL_8.1794	XP_023637192.1
OG0010815	evm.model.RL_8.1835	XP_006280009.1
OG0010816	evm.model.RL_8.1857.1.687c855e	XP_023639711.1
OG0010817	evm.model.RL_8.1875	XP_006281337.1
OG0010819	evm.model.RL_4.2342	XP_006289580.1
OG0010820	evm.model.RL_4.2376	XP_006287082.2
OG0010822	evm.model.RL_4.2417	XP_023636303.1
OG0010823	evm.model.RL_4.2426	XP_006288522.2
OG0010824	evm.model.RL_4.2431	XP_006289586.1
OG0010826	evm.model.RL_4.2470	XP_006288722.1
OG0010828	evm.model.RL_4.2485	XP_006289029.1
OG0010829	evm.model.RL_3.330, evm.model.RL_4.2490	XP_006288135.1
OG0010830	evm.model.RL_4.2519	XP_023637301.1
OG0010831	evm.model.RL_8.2641	XP_006280200.1
OG0010832	evm.model.RL_4.2528	XP_006287662.1
OG0010833	evm.model.RL_4.2570	XP_006289107.1
OG0010834	evm.model.RL_4.2571	XP_006289093.2
OG0010835	evm.model.RL_4.2612	XP_006290209.2
OG0010836	evm.model.RL_4.2623	XP_006297121.1
OG0010837	evm.model.RL_8.2499.2.687c8561	XP_006279670.1
OG0010838	evm.model.RL_3.864, evm.model.RL_3.904, evm.model.RL_3.903	XP_006287409.1
OG0010839	evm.model.RL_6.2963	XP_006295015.1
OG0010840	evm.model.RL_4.2810	XP_023635931.1
OG0010841	evm.model.RL_2.1277	XP_006284054.1
OG0010842	evm.model.RL_2.1327	XP_006283759.1
OG0010843	evm.model.RL_2.1355	XP_006282929.2
OG0010844	evm.model.RL_2.1397	XP_006284810.1
OG0010845	evm.model.RL_2.1410	XP_006283342.1
OG0010846	evm.model.RL_2.1415	XP_006285408.1
OG0010847	evm.model.RL_2.1422	XP_006283652.1
OG0010848	evm.model.RL_2.1450	XP_006282471.1
OG0010849	evm.model.RL_2.1471	XP_006285425.1
OG0010850	evm.model.RL_2.1486	XP_006284622.1
OG0010851	evm.model.RL_2.1513	XP_006285958.2
OG0010852	evm.model.RL_2.1533	XP_006282708.1
OG0010853	evm.model.RL_2.1592	XP_006285387.1
OG0010854	evm.model.RL_2.1596	XP_006283006.1
OG0010855	evm.model.RL_2.1637	XP_006285265.1
OG0010856	evm.model.RL_2.1655	XP_006285753.1
OG0010857	evm.model.RL_2.1660	XP_023635224.1
OG0010858	evm.model.RL_2.1679	XP_006284724.1
OG0010859	evm.model.RL_2.2332	XP_006282569.1
OG0010860	evm.model.RL_2.1874	XP_006284006.1
OG0010861	evm.model.RL_2.1923	XP_006282677.1
OG0010862	evm.model.RL_5.2633	XP_006303712.1
OG0010863	evm.model.RL_5.2615	XP_023632687.1
OG0010864	evm.model.RL_5.2604	XP_006306698.2
OG0010865	evm.model.RL_5.2600	XP_006305306.1
OG0010866	evm.model.RL_5.2519	XP_006305413.1
OG0010867	evm.model.RL_5.2513	XP_006304169.1
OG0010868	evm.model.RL_6.2110	XP_006306184.1
OG0010869	evm.model.RL_5.2331	XP_006307209.1
OG0010870	evm.model.RL_5.2374	XP_006303418.2
OG0010871	evm.model.RL_5.2366	XP_006305293.1
OG0010872	evm.model.RL_5.2265	XP_006303444.2
OG0010873	evm.model.RL_5.3089	XP_006305956.2
OG0010874	evm.model.RL_5.3071	XP_006305796.1
OG0010875	evm.model.RL_5.3051	XP_023646001.1
OG0010876	evm.model.RL_5.3049	XP_006303410.1
OG0010878	evm.model.RL_5.3026	XP_023632909.1
OG0010879	evm.model.RL_5.2946	XP_006303201.1
OG0010880	evm.model.RL_5.2886	XP_006305071.1
OG0010881	evm.model.RL_5.2872	XP_006303892.1
OG0010882	evm.model.RL_5.2858	XP_006304418.1
OG0010883	evm.model.RL_5.2838	XP_023633241.1
OG0010885	evm.model.RL_2.3136	XP_006285497.1
OG0010886	evm.model.RL_2.3158	XP_006283101.1
OG0010887	evm.model.RL_1.3013	XP_006297853.1
OG0010889	evm.model.RL_2.3186	XP_006283643.1
OG0010890	evm.model.RL_2.3259	XP_006283655.1
OG0010891	evm.model.RL_2.3267.1.687c86e8	XP_006283495.1
OG0010893	evm.model.RL_2.3342	XP_006284174.1
OG0010894	evm.model.RL_2.3360	XP_006284748.1
OG0010895	evm.model.RL_2.3397	XP_006285220.1
OG0010896	evm.model.RL_2.3426	XP_006284449.1
OG0010897	evm.model.RL_2.3461	XP_006283462.1
OG0010898	evm.model.RL_2.3468	XP_006282751.1
OG0010899	evm.model.RL_4.83	XP_006295233.1
OG0010900	evm.model.RL_6.7	XP_006294735.1
OG0010901	evm.model.RL_2.3494	XP_006285345.1
OG0010902	evm.model.RL_2.3488	XP_006286047.1
OG0010903	evm.model.RL_2.3482	XP_023634625.1
OG0010904	evm.model.RL_2.3481	XP_023635208.1
OG0010905	evm.model.RL_2.3504	XP_023634557.1
OG0010906	evm.model.RL_2.572	XP_006283199.1
OG0010907	evm.model.RL_2.559	XP_006283923.2
OG0010908	evm.model.RL_2.505	XP_006283389.1
OG0010909	evm.model.RL_1.2171	XP_023641586.1
OG0010910	evm.model.RL_2.436	XP_023635185.1
OG0010911	evm.model.RL_2.362	XP_023635360.1
OG0010912	evm.model.RL_2.353, evm.model.RL_2.348, evm.model.RL_2.360	XP_006282941.1
OG0010913	evm.model.RL_2.329	XP_006282712.1
OG0010914	evm.model.RL_2.305	XP_023634118.1
OG0010915	evm.model.RL_2.263	XP_006283563.2
OG0010916	evm.model.RL_6.1587	XP_006294438.1
OG0010917	evm.model.RL_6.1591	XP_023640136.1
OG0010918	evm.model.RL_6.1615	XP_006295968.1
OG0010919	evm.model.RL_5.2697	XP_006304295.1
OG0010920	evm.model.RL_8.827.2.687c8558	XP_006288652.1
OG0010921	evm.model.RL_3.910	XP_006302035.1
OG0010922	evm.model.RL_8.893	XP_006286649.1
OG0010923	evm.model.RL_8.900	XP_006288921.1
OG0010924	evm.model.RL_8.913	XP_006286815.1
OG0010925	evm.model.RL_6.1516	XP_006294491.1
OG0010926	evm.model.RL_6.1497	XP_006296429.2
OG0010927	evm.model.RL_6.1478	XP_006295076.1
OG0010928	evm.model.RL_6.1473	XP_006294552.2
OG0010929	evm.model.RL_4.546	XP_023645569.1
OG0010930	evm.model.RL_4.634, evm.model.RL_4.637	XP_006281101.1
OG0010932	evm.model.RL_4.646	XP_006280013.1
OG0010933	evm.model.RL_4.653	XP_006280425.1
OG0010934	evm.model.RL_4.676.5.687c86cf	XP_006280629.1
OG0010935	evm.model.RL_8.766	XP_006288744.1
OG0010936	evm.model.RL_8.705	XP_006289826.1
OG0010937	evm.model.RL_8.654	XP_006287590.1
OG0010938	evm.model.RL_8.581.3.687c8557	XP_023637012.1
OG0010939	evm.model.RL_8.481	XP_006289487.1
OG0010940	evm.model.RL_8.448.1.687c8556	XP_023636989.1
OG0010941	evm.model.RL_8.441	XP_006286915.1
OG0010942	evm.model.RL_4.708	XP_023637313.1
OG0010943	evm.model.RL_8.431	XP_006287054.1
OG0010944	evm.model.RL_4.412	XP_023642815.1
OG0010945	evm.model.RL_3.1189	XP_006302227.1
OG0010946	evm.model.RL_4.282	XP_006280029.1
OG0010947	evm.model.RL_4.257	XP_006280755.1
OG0010948	evm.model.RL_4.249	XP_006281809.1
OG0010949	evm.model.RL_4.179	XP_006281678.1
OG0010950	evm.model.RL_4.142	XP_006280777.1
OG0010951	evm.model.RL_4.89	XP_023640198.1
OG0010952	evm.model.RL_4.217, evm.model.RL_4.9	XP_006282273.1
OG0010953	evm.model.RL_4.54	XP_006279493.1
OG0010954	evm.model.RL_1.2459	XP_006297824.1
OG0010955	evm.model.RL_1.2454	XP_006299002.1
OG0010956	evm.model.RL_2.589	XP_006286046.2
OG0010957	evm.model.RL_1.2448	XP_006299727.1
OG0010958	evm.model.RL_2.763	XP_006283038.1
OG0010959	evm.model.RL_6.2088	XP_006294824.1
OG0010960	evm.model.RL_2.843	XP_023634797.1
OG0010961	evm.model.RL_2.892	XP_006283805.1
OG0010962	evm.model.RL_2.894	XP_006284237.1
OG0010963	evm.model.RL_2.899, evm.model.RL_5.2307.1.687c88ba	XP_006283161.1
OG0010964	evm.model.RL_2.905, evm.model.RL_2.904	XP_006284718.2
OG0010965	evm.model.RL_3.883, evm.model.RL_2.784	XP_023643562.1
OG0010966	evm.model.RL_2.989	XP_006285434.1
OG0010968	evm.model.RL_2.229	XP_006285085.1
OG0010969	evm.model.RL_2.226	XP_006285970.1
OG0010970	evm.model.RL_1.2474	XP_006297038.1
OG0010971	evm.model.RL_1.2482	XP_006298542.1
OG0010972	evm.model.RL_1.2483	XP_006298752.1
OG0010973	evm.model.RL_2.209	XP_006283472.1
OG0010974	evm.model.RL_2.28	XP_006285841.1
OG0010975	evm.model.RL_2.36	XP_006286079.1
OG0010976	evm.model.RL_2.47	XP_006285188.2
OG0010977	evm.model.RL_2.55	XP_006283397.1
OG0010978	evm.model.RL_2.165	XP_006284439.2
OG0010979	evm.model.RL_2.197	XP_006285513.1
OG0010980	evm.model.RL_6.2939	XP_006294564.1
OG0010981	evm.model.RL_6.2932	XP_023639718.1
OG0010982	evm.model.RL_6.2931	XP_006296212.1
OG0010983	evm.model.RL_6.2899	XP_023639433.1
OG0010984	evm.model.RL_6.2892	XP_023639390.1
OG0010985	evm.model.RL_6.2838, evm.model.RL_6.2883, evm.model.RL_6.2839	XP_006293686.1
OG0010986	evm.model.RL_6.2870	XP_006296514.1
OG0010987	evm.model.RL_6.2815	XP_006295989.2
OG0010988	evm.model.RL_6.2758	XP_006294966.1
OG0010990	evm.model.RL_6.2701	XP_006294857.1
OG0010991	evm.model.RL_6.2700	XP_006295168.1
OG0010992	evm.model.RL_6.2660	XP_006295175.2
OG0010993	evm.model.RL_6.2637, evm.model.RL_8.2838	XP_006293736.1
OG0010994	evm.model.RL_6.2594	XP_006293394.1
OG0010995	evm.model.RL_6.2593	XP_006294190.1
OG0010996	evm.model.RL_6.2582	XP_006293481.1
OG0010997	evm.model.RL_6.2566	XP_006294518.1
OG0010998	evm.model.RL_7.414	XP_006290903.2
OG0010999	evm.model.RL_3.1230	XP_006302249.1
OG0011000	evm.model.RL_6.2417	XP_006294542.1
OG0011001	evm.model.RL_6.2408	XP_006295152.1
OG0011002	evm.model.RL_6.2388	XP_006296114.1
OG0011003	evm.model.RL_6.2351	XP_006293794.1
OG0011004	evm.model.RL_6.2309	XP_006293443.1
OG0011005	evm.model.RL_6.2302	XP_006296319.1
OG0011006	evm.model.RL_6.2296	XP_023640748.1
OG0011007	evm.model.RL_6.2295	XP_006293996.1
OG0011008	evm.model.RL_6.2289	XP_006294996.1
OG0011009	evm.model.RL_6.2286	XP_006294170.1
OG0011010	evm.model.RL_4.3413	XP_006289888.1
OG0011011	evm.model.RL_4.3408	XP_006289569.1
OG0011012	evm.model.RL_4.3407	XP_006286518.2
OG0011013	evm.model.RL_4.3401	XP_006286631.1
OG0011014	evm.model.RL_4.3399	XP_006287739.1
OG0011015	evm.model.RL_4.3396	XP_006287499.1
OG0011016	evm.model.RL_8.372	XP_006286979.1, XP_023633490.1
OG0011018	evm.model.RL_4.3286	XP_023635849.1
OG0011019	evm.model.RL_4.3278	XP_006289860.2
OG0011020	evm.model.RL_4.3272	XP_006288815.1
OG0011021	evm.model.RL_4.3255	XP_006287800.1
OG0011022	evm.model.RL_4.3206	XP_006290074.1
