Orthogroup	Cardamine_amara	Eutrema_salsugineum
OG0010228	evm.model.RL_2.2087	XP_006413279.1
OG0010229	evm.model.RL_6.439	XP_006405211.1
OG0010230	evm.model.RL_6.352	XP_006397301.1, XP_006404988.1
OG0010231	evm.model.RL_6.345	XP_006404980.1
OG0010232	evm.model.RL_6.310	XP_006404923.2
OG0010235	evm.model.RL_6.261	XP_006404860.1
OG0010236	evm.model.RL_6.259	XP_024013874.1
OG0010237	evm.model.RL_3.686, evm.model.RL_6.258	XP_006404857.1
OG0010238	evm.model.RL_6.256	XP_006404855.1
OG0010239	evm.model.RL_6.197	XP_006404754.1
OG0010240	evm.model.RL_6.1442, evm.model.RL_6.76	XP_024013876.1
OG0010241	evm.model.RL_6.25	XP_006404556.1
OG0010242	evm.model.RL_5.1364	XP_006416940.1
OG0010243	evm.model.RL_5.1357	XP_006416948.1
OG0010244	evm.model.RL_5.1324	XP_006416978.1
OG0010245	evm.model.RL_5.1287	XP_006417011.1
OG0010246	evm.model.RL_5.1268	XP_024008553.1
OG0010247	evm.model.RL_5.1237	XP_006417075.1
OG0010248	evm.model.RL_5.1186	XP_006417130.1
OG0010249	evm.model.RL_5.1187	XP_006417129.1
OG0010250	evm.model.RL_5.1172	XP_006417147.1
OG0010251	evm.model.RL_5.1098	XP_006417245.1
OG0010252	evm.model.RL_5.995	XP_006417367.1
OG0010253	evm.model.RL_5.978	XP_024008334.1
OG0010254	evm.model.RL_5.965	XP_006417397.1
OG0010255	evm.model.RL_5.956	XP_024008999.1
OG0010256	evm.model.RL_5.930	XP_006417439.1
OG0010257	evm.model.RL_5.911	XP_006417462.1
OG0010258	evm.model.RL_5.815	XP_006417561.1
OG0010259	evm.model.RL_5.806	XP_006417569.1
OG0010260	evm.model.RL_5.772	XP_006417605.1
OG0010261	evm.model.RL_5.760	XP_024009076.1
OG0010262	evm.model.RL_5.741	XP_006417645.1
OG0010264	evm.model.RL_5.532	XP_006396961.1
OG0010265	evm.model.RL_5.502.3.687c88ad	XP_006417917.1
OG0010266	evm.model.RL_6.2962	XP_006398011.1
OG0010267	evm.model.RL_5.431	XP_006417992.1
OG0010268	evm.model.RL_5.407.1.687c88ac	XP_006418025.2
OG0010269	evm.model.RL_5.405	XP_024008242.1
OG0010270	evm.model.RL_5.379	XP_006418052.1
OG0010271	evm.model.RL_5.378.3.687c88ac	XP_006418053.1
OG0010272	evm.model.RL_5.336	XP_006418089.1
OG0010273	evm.model.RL_5.330	XP_006418093.2
OG0010275	evm.model.RL_5.289	XP_006418137.1
OG0010276	evm.model.RL_5.256	XP_006418178.1
OG0010277	evm.model.RL_5.252	XP_006418183.1
OG0010278	evm.model.RL_5.218	XP_024008886.1
OG0010279	evm.model.RL_5.234	XP_006418203.1
OG0010280	evm.model.RL_5.239	XP_006418198.1
OG0010281	evm.model.RL_5.192	XP_006418247.1
OG0010282	evm.model.RL_5.158	XP_006418279.1
OG0010283	evm.model.RL_5.121	XP_006418318.1
OG0010284	evm.model.RL_5.96	XP_006418341.1
OG0010285	evm.model.RL_5.101	XP_006418336.1
OG0010286	evm.model.RL_5.26, evm.model.RL_5.22	XP_006418424.1
OG0010287	evm.model.RL_4.2230	XP_006399898.1
OG0010288	evm.model.RL_4.2201	XP_006399937.1
OG0010289	evm.model.RL_4.2156	XP_006399987.1
OG0010290	evm.model.RL_4.2077	XP_006400083.1
OG0010291	evm.model.RL_4.2090	XP_024012337.1
OG0010292	evm.model.RL_4.1989	XP_006400188.1
OG0010293	evm.model.RL_4.1974	XP_024011764.1
OG0010294	evm.model.RL_4.1975	XP_006400204.1
OG0010295	evm.model.RL_4.1965	XP_006400217.1
OG0010296	evm.model.RL_4.1924	XP_006400252.1
OG0010297	evm.model.RL_4.1916	XP_006400261.1
OG0010298	evm.model.RL_4.1878	XP_006400307.1
OG0010299	evm.model.RL_1.315	XP_006408239.1
OG0010300	evm.model.RL_4.1818	XP_006400380.1
OG0010301	evm.model.RL_4.1754	XP_006400455.1
OG0010302	evm.model.RL_4.1726	XP_006400482.1
OG0010304	evm.model.RL_4.1001	XP_006394997.1
OG0010305	evm.model.RL_4.983	XP_006395013.1
OG0010306	evm.model.RL_4.977	XP_006395021.1
OG0010308	evm.model.RL_4.968	XP_006395031.1
OG0010309	evm.model.RL_4.925	XP_006395063.1
OG0010310	evm.model.RL_4.923	XP_006395067.1
OG0010311	evm.model.RL_4.890	XP_006395095.1
OG0010312	evm.model.RL_4.917	XP_006395073.1
OG0010313	evm.model.RL_4.814, evm.model.RL_4.813	XP_006395172.1
OG0010314	evm.model.RL_1.680	XP_006407843.1
OG0010315	evm.model.RL_4.2260	XP_006399861.1
OG0010316	evm.model.RL_4.2848	XP_006399180.1
OG0010317	evm.model.RL_5.2408	XP_006396006.1
OG0010318	evm.model.RL_4.2899	XP_006399117.1
OG0010319	evm.model.RL_4.2904	XP_006399109.1
OG0010320	evm.model.RL_4.2914	XP_006399098.1
OG0010321	evm.model.RL_4.2967	XP_006399035.2
OG0010322	evm.model.RL_4.2976	XP_006399027.1
OG0010323	evm.model.RL_4.2986.1.687c86dc	XP_006399016.1
OG0010324	evm.model.RL_4.3000	XP_006399003.1
OG0010325	evm.model.RL_4.3007	XP_006398995.2
OG0010326	evm.model.RL_4.3010	XP_006398992.1
OG0010327	evm.model.RL_4.3018.2.687c86dc	XP_006398982.1
OG0010328	evm.model.RL_4.3020	XP_006398981.1
OG0010329	evm.model.RL_4.3038	XP_006398955.1
OG0010330	evm.model.RL_4.3037, evm.model.RL_8.1090	XP_006398956.1
OG0010331	evm.model.RL_4.1162	XP_006394838.2
OG0010332	evm.model.RL_4.1220	XP_006394766.1
OG0010333	evm.model.RL_4.1268	XP_024007506.1
OG0010334	evm.model.RL_4.1277	XP_006394702.1
OG0010335	evm.model.RL_4.1271	XP_006394708.1
OG0010336	evm.model.RL_4.1325	XP_024007193.1
OG0010337	evm.model.RL_4.1331	XP_006394661.1
OG0010338	evm.model.RL_4.1342.4.687c86d3	XP_006394648.1
OG0010339	evm.model.RL_4.1366	XP_006394619.1
OG0010340	evm.model.RL_4.1419	XP_006394569.1
OG0010341	evm.model.RL_8.2162	XP_024007600.1
OG0010342	evm.model.RL_8.2220	XP_006394505.2
OG0010343	evm.model.RL_8.2232	XP_024006739.1
OG0010344	evm.model.RL_8.2297	XP_024007550.1
OG0010345	evm.model.RL_8.2317.1.687c8560	XP_006394393.1
OG0010346	evm.model.RL_8.2320	XP_006394389.1
OG0010347	evm.model.RL_8.2341	XP_006394359.1
OG0010348	evm.model.RL_8.1901	XP_006401108.1
OG0010349	evm.model.RL_7.1244	XP_006403923.1
OG0010350	evm.model.RL_7.1287	XP_006403969.1
OG0010351	evm.model.RL_7.1303	XP_006403996.1
OG0010352	evm.model.RL_7.1305	XP_006404000.1
OG0010353	evm.model.RL_7.1347	XP_006404034.1
OG0010354	evm.model.RL_7.1430	XP_006404118.1
OG0010355	evm.model.RL_7.1475	XP_024013510.1
OG0010356	evm.model.RL_7.1481	XP_006404182.1
OG0010357	evm.model.RL_7.1520	XP_006404232.1
OG0010358	evm.model.RL_7.1527	XP_006404241.1
OG0010359	evm.model.RL_2.2870, evm.model.RL_7.1532	XP_006404254.1
OG0010360	evm.model.RL_7.1556	XP_006404285.1, XP_024013737.1
OG0010361	evm.model.RL_7.1583	XP_006404312.1
OG0010362	evm.model.RL_7.1605	XP_006404335.1
OG0010363	evm.model.RL_7.1787	XP_006419010.1
OG0010364	evm.model.RL_7.1847	XP_006419084.1
OG0010365	evm.model.RL_7.1891	XP_006419115.1
OG0010366	evm.model.RL_7.1897	XP_006419120.1
OG0010367	evm.model.RL_7.1990	XP_006404519.1
OG0010368	evm.model.RL_7.1983	XP_006404521.1
OG0010369	evm.model.RL_7.2275	XP_024009532.1
OG0010370	evm.model.RL_3.1152.4.687c84bb	XP_024007963.1
OG0010371	evm.model.RL_3.1132	XP_006391260.1
OG0010372	evm.model.RL_3.1204	XP_006391166.1
OG0010373	evm.model.RL_3.1172	XP_006391198.1
OG0010374	evm.model.RL_3.1243	XP_006391121.1
OG0010375	evm.model.RL_3.1249	XP_006391116.1
OG0010376	evm.model.RL_3.1267	XP_006391096.1
OG0010378	evm.model.RL_3.1286	XP_024009885.1
OG0010379	evm.model.RL_3.1300	XP_006391054.1
OG0010380	evm.model.RL_3.1305	XP_006391042.1
OG0010381	evm.model.RL_3.1320	XP_006391026.1
OG0010382	evm.model.RL_3.1417	XP_006390912.1
OG0010383	evm.model.RL_3.1507	XP_006390813.1
OG0010384	evm.model.RL_3.1528	XP_006390794.1
OG0010385	evm.model.RL_3.1569	XP_006390745.1
OG0010386	evm.model.RL_3.1612	XP_006390689.2
OG0010387	evm.model.RL_3.2228	XP_006390000.1
OG0010388	evm.model.RL_3.2200	XP_006390031.1
OG0010390	evm.model.RL_3.2164	XP_006390073.1
OG0010391	evm.model.RL_3.2144	XP_006390094.1
OG0010392	evm.model.RL_7.1235	XP_024013798.1
OG0010393	evm.model.RL_3.2119	XP_006390119.1
OG0010394	evm.model.RL_3.2112	XP_006390126.1, XP_006405098.1
OG0010395	evm.model.RL_5.1841	XP_006416433.1
OG0010397	evm.model.RL_3.1829	XP_024005561.1
OG0010398	evm.model.RL_3.1827	XP_006390468.1
OG0010399	evm.model.RL_3.1795	XP_024011685.1
OG0010400	evm.model.RL_3.1790	XP_024008509.1
OG0010401	evm.model.RL_3.1771	XP_006390532.1
OG0010402	evm.model.RL_3.1762	XP_024011604.1
OG0010403	evm.model.RL_3.1747	XP_006390559.1
OG0010404	evm.model.RL_3.1707	XP_024005926.1
OG0010405	evm.model.RL_3.1698	XP_006390607.1
OG0010407	evm.model.RL_3.1697	XP_024005927.1
OG0010408	evm.model.RL_3.1628	XP_006390671.1
OG0010409	evm.model.RL_3.2314	XP_006389922.1
OG0010410	evm.model.RL_3.2341	XP_006389893.1
OG0010411	evm.model.RL_3.2371	XP_024009979.1
OG0010412	evm.model.RL_3.2403	XP_006389825.1
OG0010413	evm.model.RL_3.2409	XP_006389817.2
OG0010414	evm.model.RL_3.2428, evm.model.RL_3.1352	XP_006389800.1
OG0010415	evm.model.RL_3.2455	XP_006389767.1
OG0010416	evm.model.RL_3.2464	XP_024015551.1
OG0010417	evm.model.RL_8.1620	XP_006401472.1
OG0010418	evm.model.RL_1.1218	XP_024015805.1
OG0010419	evm.model.RL_1.1237	XP_006407241.2
OG0010420	evm.model.RL_1.1271	XP_024015106.1
OG0010421	evm.model.RL_1.1355	XP_006407096.1
OG0010422	evm.model.RL_1.1367	XP_006407086.1
OG0010425	evm.model.RL_1.1401	XP_006407042.1
OG0010426	evm.model.RL_4.1639	XP_006400573.1
OG0010427	evm.model.RL_1.1443	XP_006406995.1
OG0010428	evm.model.RL_1.1459	XP_024015045.1
OG0010429	evm.model.RL_1.1480	XP_006406958.1
OG0010430	evm.model.RL_1.1494	XP_006406937.1
OG0010431	evm.model.RL_1.1568	XP_006406841.1
OG0010432	evm.model.RL_2.1150	XP_006414394.1
OG0010433	evm.model.RL_1.1658	XP_006406740.1
OG0010434	evm.model.RL_1.1677	XP_006406713.1
OG0010435	evm.model.RL_1.1705	XP_006406674.1
OG0010436	evm.model.RL_1.1738	XP_006406630.1
OG0010437	evm.model.RL_1.1746	XP_006406616.1
OG0010438	evm.model.RL_1.1750	XP_006406610.1
OG0010439	evm.model.RL_1.1762	XP_006406596.1
OG0010440	evm.model.RL_1.1775	XP_006406583.1
OG0010441	evm.model.RL_1.1791	XP_006406563.1
OG0010442	evm.model.RL_1.1803	XP_006406550.1
OG0010443	evm.model.RL_1.1806	XP_006406546.1
OG0010444	evm.model.RL_1.1814	XP_024015333.1
OG0010445	evm.model.RL_5.2075	XP_006393250.1
OG0010446	evm.model.RL_1.1870	XP_006406475.1
OG0010447	evm.model.RL_1.1872	XP_024015113.1
OG0010448	evm.model.RL_7.2299, evm.model.RL_1.1898, evm.model.RL_1.1894	XP_006406451.2
OG0010449	evm.model.RL_1.1899	XP_006406450.1
OG0010450	evm.model.RL_5.2004.3.687c88b8	XP_006393153.1
OG0010451	evm.model.RL_1.1933	XP_006406414.1
OG0010452	evm.model.RL_1.1935	XP_006406412.1
OG0010453	evm.model.RL_1.1936	XP_006406411.1
OG0010454	evm.model.RL_1.1942	XP_006406407.1
OG0010455	evm.model.RL_1.1943	XP_006406405.1
OG0010456	evm.model.RL_1.1963	XP_006406382.1
OG0010457	evm.model.RL_1.1974	XP_006406373.1
OG0010458	evm.model.RL_1.1978	XP_006406370.2
OG0010459	evm.model.RL_1.1989	XP_006406361.1
OG0010460	evm.model.RL_1.2028.2.687c87ee	XP_006406325.1
OG0010461	evm.model.RL_1.2068	XP_006406265.2
OG0010462	evm.model.RL_1.2100	XP_006406239.2
OG0010463	evm.model.RL_1.2108	XP_006406233.1
OG0010464	evm.model.RL_1.2112	XP_006406229.1
OG0010465	evm.model.RL_1.2118	XP_006406212.1
OG0010466	evm.model.RL_1.2174	XP_006406129.1
OG0010467	evm.model.RL_1.2329	XP_006418761.1
OG0010468	evm.model.RL_1.2188	XP_006406109.1
OG0010469	evm.model.RL_1.2190	XP_006406108.1
OG0010470	evm.model.RL_1.2196	XP_006406104.1
OG0010471	evm.model.RL_1.2210	XP_006406075.1
OG0010472	evm.model.RL_1.2220	XP_006406065.1
OG0010473	evm.model.RL_1.2250	XP_024014897.1
OG0010474	evm.model.RL_1.2293	XP_006418823.1
OG0010475	evm.model.RL_1.2298	XP_006418815.2
OG0010476	evm.model.RL_1.2330	XP_006418760.1
OG0010477	evm.model.RL_1.2431	XP_006418625.1
OG0010478	evm.model.RL_1.2580	XP_006397106.1
OG0010479	evm.model.RL_1.2706	XP_006409637.1
OG0010480	evm.model.RL_1.2763	XP_006409546.1
OG0010481	evm.model.RL_1.2788	XP_024016507.1
OG0010483	evm.model.RL_1.2820	XP_006409437.1
OG0010484	evm.model.RL_1.2866	XP_006409375.1
OG0010485	evm.model.RL_1.2868	XP_006409371.1
OG0010486	evm.model.RL_1.2880	XP_024016446.1
OG0010487	evm.model.RL_1.2905	XP_006409332.1
OG0010488	evm.model.RL_1.3021	XP_006409160.1
OG0010490	evm.model.RL_1.3137	XP_006409036.1
OG0010491	evm.model.RL_1.3146_evm.model.RL_1.3147	XP_006408887.1
OG0010492	evm.model.RL_1.3154	XP_006408898.1
OG0010493	evm.model.RL_1.3169	XP_024016018.1
OG0010495	evm.model.RL_2.2415	XP_006412892.1
OG0010496	evm.model.RL_1.3192	XP_006408933.1
OG0010497	evm.model.RL_1.3210	XP_006408956.1
OG0010498	evm.model.RL_1.3240	XP_006408984.1
OG0010499	evm.model.RL_1.3241	XP_006408985.1
OG0010500	evm.model.RL_5.4012	XP_006392555.1
OG0010501	evm.model.RL_5.4001_evm.model.RL_5.4002, evm.model.RL_7.2111	XP_006392561.2
OG0010502	evm.model.RL_5.3950	XP_024006171.1
OG0010503	evm.model.RL_2.813	XP_024005230.1
OG0010504	evm.model.RL_5.1909	XP_006393019.1, XP_006393016.1
OG0010505	evm.model.RL_7.1234	XP_006403908.1
OG0010506	evm.model.RL_5.1968	XP_006393097.1
OG0010507	evm.model.RL_5.1937	XP_006393065.1
OG0010508	evm.model.RL_5.1978	XP_006393115.1
OG0010509	evm.model.RL_5.1992	XP_006393141.1
OG0010510	evm.model.RL_5.1999	XP_006393148.1
OG0010511	evm.model.RL_5.2012	XP_006393162.1
OG0010512	evm.model.RL_5.2072	XP_006393248.1
OG0010513	evm.model.RL_5.2134.1.687c88b9	XP_006393358.1
OG0010514	evm.model.RL_5.2110	XP_006393315.1
OG0010515	evm.model.RL_5.2154	XP_006393394.1
OG0010516	evm.model.RL_5.2172	XP_006393419.1
OG0010517	evm.model.RL_5.2198, evm.model.RL_5.2201	XP_006393475.1
OG0010520	evm.model.RL_6.1545	XP_006410603.1
OG0010521	evm.model.RL_6.1541	XP_024004004.1
OG0010522	evm.model.RL_7.1186	XP_006403853.1
OG0010523	evm.model.RL_7.1183	XP_006403849.1
OG0010524	evm.model.RL_7.1180	XP_006403847.1
OG0010525	evm.model.RL_7.1161	XP_006403822.1
OG0010526	evm.model.RL_7.1159	XP_006403820.1
OG0010527	evm.model.RL_7.1143	XP_006403802.1
OG0010528	evm.model.RL_7.1097	XP_006403757.1
OG0010529	evm.model.RL_7.1096	XP_006403756.1
OG0010530	evm.model.RL_4.1655	XP_006400556.1
OG0010531	evm.model.RL_7.1092	XP_006403748.1
OG0010532	evm.model.RL_7.1069	XP_006403715.1
OG0010533	evm.model.RL_7.1079	XP_006403722.1, XP_024016099.1
OG0010535	evm.model.RL_7.1036	XP_006403683.1
OG0010536	evm.model.RL_7.1027	XP_006403673.1
OG0010537	evm.model.RL_7.985	XP_006403633.1
OG0010538	evm.model.RL_7.1201	XP_006403872.1
OG0010539	evm.model.RL_7.942	XP_006403583.1
OG0010540	evm.model.RL_7.912	XP_006403551.1
OG0010541	evm.model.RL_7.896	XP_006403531.1
OG0010542	evm.model.RL_7.865	XP_006403497.1
OG0010543	evm.model.RL_7.864	XP_006403495.1
OG0010544	evm.model.RL_7.836	XP_006403481.1
OG0010545	evm.model.RL_7.789.1.687c84b6	XP_006403428.1
OG0010546	evm.model.RL_7.679	XP_006402939.1
OG0010547	evm.model.RL_7.678	XP_006402938.1
OG0010548	evm.model.RL_7.672	XP_006402931.1
OG0010549	evm.model.RL_7.507.1.687c84b5	XP_006402776.1
OG0010550	evm.model.RL_7.505	XP_006402772.1
OG0010551	evm.model.RL_7.490	XP_006402756.1
OG0010552	evm.model.RL_7.459	XP_006402733.2
OG0010553	evm.model.RL_7.943	XP_006403584.1
OG0010554	evm.model.RL_7.395	XP_006402669.1
OG0010555	evm.model.RL_7.389	XP_006402658.1
OG0010557	evm.model.RL_7.305	XP_024013009.1
OG0010558	evm.model.RL_7.253	XP_006402510.1
OG0010559	evm.model.RL_7.252	XP_006402509.1
OG0010560	evm.model.RL_7.239	XP_006402497.1
OG0010561	evm.model.RL_7.236	XP_006402490.1
OG0010562	evm.model.RL_7.220	XP_006409459.1
OG0010563	evm.model.RL_7.187	XP_006402438.1
OG0010564	evm.model.RL_7.180	XP_006402432.1
OG0010565	evm.model.RL_7.179	XP_006402431.1
OG0010566	evm.model.RL_7.176	XP_006403729.1, XP_006402429.1
OG0010567	evm.model.RL_7.112	XP_006402370.1
OG0010568	evm.model.RL_7.73	XP_006402326.1
OG0010569	evm.model.RL_5.2888	XP_024007966.1
OG0010570	evm.model.RL_7.46	XP_006402302.1
OG0010571	evm.model.RL_7.39	XP_024012905.1
OG0010572	evm.model.RL_5.1379	XP_024008431.1
OG0010575	evm.model.RL_7.1184	XP_006403851.1
OG0010576	evm.model.RL_7.937	XP_006403577.1
OG0010577	evm.model.RL_7.558	XP_024012931.1
OG0010578	evm.model.RL_6.2126	XP_006411260.1
OG0010579	evm.model.RL_6.2197	XP_006411340.2
OG0010580	evm.model.RL_2.2551	XP_006412714.1
OG0010581	evm.model.RL_2.3401	XP_006411734.1
OG0010582	evm.model.RL_5.159.1.687c88aa	XP_006418277.1
OG0010583	evm.model.RL_5.411	XP_024008634.1
OG0010585	evm.model.RL_5.645	XP_006417743.1
OG0010587	evm.model.RL_5.1064	XP_006417284.1
OG0010589	evm.model.RL_5.3554	XP_006416233.2
OG0010590	evm.model.RL_3.1433	XP_006390891.1
OG0010591	evm.model.RL_3.1234	XP_006391133.1
OG0010592	evm.model.RL_3.1193	XP_006391182.1
OG0010593	evm.model.RL_2.2935	XP_006412265.2
OG0010594	evm.model.RL_7.2378	XP_024007169.1
OG0010595	evm.model.RL_6.894	XP_006409814.1
OG0010596	evm.model.RL_1.2349	XP_006418733.1
OG0010597	evm.model.RL_1.2117	XP_024015600.1
OG0010598	evm.model.RL_1.1683	XP_006406707.2
OG0010599	evm.model.RL_1.1353	XP_006407098.1
OG0010600	evm.model.RL_1.1296	XP_024015655.1
OG0010601	evm.model.RL_1.1170	XP_006407303.1
OG0010602	evm.model.RL_1.1155.2.687c87ec	XP_006407321.1
OG0010603	evm.model.RL_1.848	XP_006407679.1
OG0010604	evm.model.RL_1.809	XP_006407719.1
OG0010605	evm.model.RL_1.662	XP_006407859.1
OG0010608	evm.model.RL_4.3030	XP_006398968.1
OG0010609	evm.model.RL_4.2894	XP_006399122.1
OG0010611	evm.model.RL_6.96	XP_006404643.1
OG0010613	evm.model.RL_3.1037, evm.model.RL_2.1457, evm.model.RL_3.1036	XP_006414027.2
OG0010615	evm.model.RL_2.1296	XP_006414228.1
OG0010616	evm.model.RL_5.2923	XP_024008252.1
OG0010617	evm.model.RL_6.1378	XP_006410427.1
OG0010618	evm.model.RL_4.2664	XP_006399394.1, XP_006394234.1
OG0010621	evm.model.RL_4.2239	XP_024011511.1
OG0010622	evm.model.RL_5.2634	XP_006400054.1
OG0010623	evm.model.RL_4.984	XP_006395012.1
OG0010624	evm.model.RL_2.2475	XP_006412825.1
OG0010626	evm.model.RL_4.1492	XP_006400734.1
OG0010627	evm.model.RL_2.2391, evm.model.RL_4.1603	XP_024011447.1
OG0010628	evm.model.RL_4.1164	XP_006394836.1
OG0010629	evm.model.RL_4.1266	XP_006394715.1
OG0010630	evm.model.RL_8.2307	XP_006394407.1
OG0010632	evm.model.RL_5.1226	XP_024008185.1, XP_024008508.1
OG0010634	evm.model.RL_5.2334	XP_024006623.1
OG0010636	evm.model.RL_7.687	XP_006401325.1
OG0010637	evm.model.RL_5.1943	XP_006393069.1
OG0010638	evm.model.RL_3.1719	XP_006390587.1
OG0010639	evm.model.RL_1.2312	XP_006418797.1
OG0010642	evm.model.RL_2.2410	XP_024005596.1
OG0010644	evm.model.RL_4.956	XP_006395039.1
OG0010645	evm.model.RL_3.992, evm.model.RL_2.1279	XP_006414251.1
OG0010646	evm.model.RL_8.1395	XP_024012251.1
OG0010660	evm.model.RL_2.2333	XP_006412983.1
OG0010661	evm.model.RL_2.2345	XP_006412970.1
OG0010662	evm.model.RL_2.2377	XP_006412930.1
OG0010663	evm.model.RL_2.2458	XP_006412850.1
OG0010664	evm.model.RL_2.2544	XP_006412729.2
OG0010665	evm.model.RL_2.2582	XP_006412675.1
OG0010666	evm.model.RL_2.3501	XP_006411601.1
OG0010667	evm.model.RL_2.2612	XP_006412637.1
OG0010668	evm.model.RL_2.2633	XP_006412614.1
OG0010669	evm.model.RL_2.2660	XP_006412588.1
OG0010670	evm.model.RL_2.2689	XP_006412556.1
OG0010671	evm.model.RL_2.2724	XP_006412509.1
OG0010672	evm.model.RL_2.2773	XP_006412451.1
OG0010673	evm.model.RL_2.2789	XP_006412435.1
OG0010674	evm.model.RL_2.2834	XP_006412382.1
OG0010675	evm.model.RL_2.2822	XP_006412395.1
OG0010676	evm.model.RL_4.1495	XP_006400732.1
OG0010677	evm.model.RL_2.2904	XP_006412300.1
OG0010678	evm.model.RL_6.1827	XP_006410945.1
OG0010679	evm.model.RL_2.2939	XP_006412260.1
OG0010680	evm.model.RL_2.2922	XP_006412279.1
OG0010681	evm.model.RL_2.2964	XP_006412230.1
OG0010682	evm.model.RL_3.1109	XP_006391293.1
OG0010683	evm.model.RL_2.3011	XP_006412174.2
OG0010684	evm.model.RL_2.3044	XP_006412137.1
OG0010685	evm.model.RL_4.2247	XP_006399878.1
OG0010686	evm.model.RL_5.2786	XP_006415307.1
OG0010687	evm.model.RL_5.2753	XP_006415258.2
OG0010688	evm.model.RL_2.1265	XP_006414270.1
OG0010689	evm.model.RL_2.1262	XP_006414277.1
OG0010690	evm.model.RL_2.1258	XP_024005114.1
OG0010691	evm.model.RL_2.1214	XP_006414328.1
OG0010692	evm.model.RL_2.1207	XP_006414336.1
OG0010694	evm.model.RL_2.1199	XP_024004775.1
OG0010695	evm.model.RL_2.1192	XP_006414353.1
OG0010696	evm.model.RL_2.1188	XP_006414357.1
OG0010697	evm.model.RL_3.703	XP_006392453.1
OG0010698	evm.model.RL_7.718	XP_006402980.2
OG0010699	evm.model.RL_3.700.2.687c84ba	XP_006392442.1
OG0010701	evm.model.RL_3.275, evm.model.RL_2.762, evm.model.RL_3.636	XP_006392394.1
OG0010702	evm.model.RL_3.591	XP_024004458.1
OG0010703	evm.model.RL_3.573	XP_024015246.1
OG0010704	evm.model.RL_3.559	XP_024016613.1
OG0010705	evm.model.RL_3.524	XP_006392244.1
OG0010706	evm.model.RL_3.534	XP_024016146.1
OG0010707	evm.model.RL_3.505	XP_006392224.1
OG0010708	evm.model.RL_3.500	XP_024016082.1
OG0010709	evm.model.RL_3.496	XP_024013342.1
OG0010710	evm.model.RL_3.489	XP_006392208.1
OG0010712	evm.model.RL_3.481	XP_006392183.1
OG0010713	evm.model.RL_3.479	XP_006392179.1
OG0010714	evm.model.RL_3.468	XP_006392169.1
OG0010716	evm.model.RL_3.431	XP_006392134.1
OG0010717	evm.model.RL_3.414, evm.model.RL_3.418	XP_006392066.1
OG0010718	evm.model.RL_3.356	XP_006392028.1
OG0010719	evm.model.RL_3.323	XP_006391981.1
OG0010720	evm.model.RL_3.312	XP_006391967.1
OG0010721	evm.model.RL_3.293	XP_006391949.1
OG0010722	evm.model.RL_7.2663	XP_006398498.1
OG0010723	evm.model.RL_7.2723	XP_006395851.1
OG0010725	evm.model.RL_7.2591	XP_006395788.1
OG0010726	evm.model.RL_7.2586	XP_006395783.1
OG0010727	evm.model.RL_7.2580	XP_006395772.1
OG0010728	evm.model.RL_7.2574, evm.model.RL_7.2575	XP_006395761.1
OG0010729	evm.model.RL_7.2567	XP_024006799.1
OG0010730	evm.model.RL_7.2522	XP_006395708.1
OG0010731	evm.model.RL_8.848.1.687c8558, evm.model.RL_7.2455	XP_006401772.1
OG0010732	evm.model.RL_5.1190	XP_006417127.1
OG0010733	evm.model.RL_7.2417	XP_006395601.1
OG0010734	evm.model.RL_5.1173	XP_006417146.1
OG0010735	evm.model.RL_7.2407	XP_006395584.1
OG0010736	evm.model.RL_7.2395	XP_024006700.1
OG0010737	evm.model.RL_7.2386	XP_006395565.2
OG0010738	evm.model.RL_7.2257	XP_006395418.1
OG0010739	evm.model.RL_7.2254	XP_006395412.1
OG0010740	evm.model.RL_7.2219	XP_024006842.1
OG0010741	evm.model.RL_7.2207	XP_006395371.1
OG0010742	evm.model.RL_7.2068	XP_006395263.1
OG0010743	evm.model.RL_3.1033	XP_006391413.1
OG0010744	evm.model.RL_3.926	XP_006391555.1
OG0010745	evm.model.RL_3.881	XP_006419163.1
OG0010746	evm.model.RL_1.342	XP_006408212.1
OG0010747	evm.model.RL_2.661	XP_006419183.1
OG0010748	evm.model.RL_3.7	XP_006391590.1
