Orthogroup	Arabidopsis_arenosa	Euclidium_syriacum
OG0008585	jg13176	ESY10_g14146_DN3_SP8_c0.t1
OG0008586	jg13221	ESY10_g14053_DN2_SP0_c0.t1
OG0008587	jg13254	ESY10_g14017_DN3_SP0_c0.t1
OG0008588	jg13267	ESY10_g14001_DN3_SP4_c0.t1
OG0008589	jg13292	ESY10_g13977_DN3_SP1_c0.t1
OG0008590	jg13340	ESY10_g13914_DN2_SP0_c0.t1
OG0008591	jg31431, jg13356	ESY10_g13838_DN3_SP8_c0.t1
OG0008592	jg13384	ESY10_g13819_DN3_SP4_c0.t1
OG0008593	jg13386	ESY10_g13816_DN3_SP1_c0.t1
OG0008594	jg13417	ESY10_g13763_DN3_SP7_c0.t1
OG0008595	jg13453	ESY10_g13724_DN3_SP1_c0.t1
OG0008596	jg13464	ESY10_g13715_DN3_SP1_c0.t1
OG0008597	jg13537	ESY21_g55722_DN3_SP8_c0.t1
OG0008598	jg13538	ESY21_g55717_DN3_SP8_c0.t1
OG0008599	jg13610	ESY21_g55425_DN2_SP0_c0.t1
OG0008600	jg13614	ESY21_g55411_DN3_SP0_c0.t1
OG0008601	jg13656	ESY21_g55255_DN3_SP0_c0.t1
OG0008602	jg13665	ESY21_g55236_DN2_SP0_c0.t1
OG0008603	jg13669	ESY21_g55193_DN3_SP8_c20.t1
OG0008604	jg13771, jg13769	ESY2_g34584_DN2_SP0_c0.t1
OG0008605	jg13778	ESY2_g34587_DN3_SP0_c0.t1
OG0008606	jg2085	ESY2_g35251_DN3_SP8_c0.t1
OG0008607	jg13184	ESY2_g35276_DN2_SP0_c0.t1
OG0008608	jg1981	ESY2_g35316_DN3_SP8_c0.t1
OG0008609	jg1899	ESY2_g34383_DN3_SP8_c0.t1
OG0008610	jg361	ESY2_g33311_DN3_SP7_c0.t1
OG0008612	jg393	ESY2_g33292_DN3_SP8_c0.t1
OG0008613	jg396	ESY2_g33297_DN3_SP0_c0.t1
OG0008614	jg445	ESY2_g33346_DN3_SP3_c0.t1
OG0008615	jg462	ESY2_g33358_DN3_SP6_c0.t1
OG0008616	jg478	ESY4_g24091_DN3_SP1_c0.t1, ESY2_g33392_DN2_SP0_c0.t1
OG0008617	jg545	ESY2_g33531_DN3_SP8_c0.t1
OG0008618	jg544	ESY2_g33527_DN3_SP0_c0.t1
OG0008619	jg594	ESY2_g33589_DN3_SP0_c0.t1
OG0008620	jg648	ESY2_g33645_DN3_SP8_c0.t1
OG0008621	jg25220	ESY3_g30097_DN3_SP0_c0.t1
OG0008622	jg22647	ESY6_g48437_DN3_SP0_c0.t1
OG0008624	jg19375	ESY12_g51027_DN3_SP0_c0.t1
OG0008625	jg19385	ESY12_g51042_DN1_SP0_c0.t1, ESY12_g51041_DN3_SP1_c0.t1
OG0008626	jg24856	ESY3_g30913_DN3_SP8_c0.t1
OG0008627	jg4107	ESY8_g59210_DN3_SP0_c0.t1
OG0008628	jg24960	ESY3_g31059_DN3_SP7_c0.t1
OG0008629	jg25008	ESY3_g31140_DN3_SP0_c0.t1
OG0008630	jg25031	ESY3_g31172_DN3_SP0_c0.t1
OG0008631	jg25042	ESY3_g31183_DN3_SP0_c30.t1
OG0008632	jg25101	ESY3_g31262_DN3_SP8_c0.t1
OG0008633	jg25106	ESY3_g31270_DN3_SP8_c0.t1
OG0008634	jg25141	ESY3_g31303_DN3_SP0_c0.t1
OG0008635	jg25148	ESY3_g31293_DN3_SP8_c0.t1
OG0008636	jg25149	ESY3_g31329_DN3_SP0_c0.t1
OG0008637	jg25174	ESY3_g31336_DN3_SP8_c0.t1
OG0008638	jg25192	ESY3_g30066_DN3_SP8_c0.t1
OG0008639	jg21642	ESY15_g65188_DN3_SP1_c0.t1
OG0008640	jg21694	ESY24_g33080_DN3_SP2_c0.t1
OG0008641	jg21707	ESY9_g42980_DN3_SP0_c0.t1, ESY24_g33019_DN3_SP0_c0.t1
OG0008643	jg21745	ESY24_g33237_DN3_SP8_c0.t1
OG0008644	jg21748	ESY24_g33228_DN3_SP0_c0.t1
OG0008645	jg21762	ESY11_g52348_DN3_SP0_c0.t1
OG0008646	jg21846	ESY6_g46489_DN3_SP0_c0.t1
OG0008647	jg21858	ESY6_g49410_DN3_SP0_c0.t1
OG0008648	jg21971	ESY6_g46871_DN3_SP8_c0.t1
OG0008649	jg22005	ESY6_g47169_DN3_SP8_c0.t1
OG0008650	jg22041	ESY6_g47230_DN3_SP8_c0.t1
OG0008651	jg22031	ESY6_g47202_DN3_SP5_c0.t1
OG0008652	jg22026	ESY6_g47188_DN3_SP0_c0.t1
OG0008653	jg22068	ESY6_g47416_DN2_SP0_c0.t1
OG0008654	jg22072	ESY6_g47419_DN3_SP0_c0.t1
OG0008655	jg22080	ESY6_g47461_DN3_SP7_c0.t1
OG0008656	jg22082	ESY6_g47481_DN1_SP0_c0.t1
OG0008657	jg22191	ESY6_g47601_DN3_SP7_c0.t1
OG0008658	jg22136	ESY6_g47506_DN3_SP0_c0.t1
OG0008659	jg22208	ESY6_g47616_DN3_SP7_c0.t1
OG0008660	jg22221	ESY6_g47628_DN3_SP7_c0.t1
OG0008662	jg22323	ESY6_g47972_DN3_SP0_c0.t1
OG0008663	jg22338	ESY6_g47987_DN3_SP8_c0.t1
OG0008664	jg22348	ESY6_g48003_DN3_SP3_c0.t1
OG0008665	jg22387	ESY6_g48056_DN3_SP0_c0.t1
OG0008666	jg22397	ESY6_g48068_DN3_SP0_c0.t1
OG0008667	jg22398	ESY6_g48069_DN1_SP0_c0.t1
OG0008668	jg22459	ESY6_g48161_DN3_SP7_c0.t1
OG0008669	jg22490	ESY6_g48210_DN3_SP0_c0.t1
OG0008670	jg22493	ESY6_g48212_DN3_SP0_c0.t1
OG0008671	jg22535	ESY6_g48271_DN3_SP0_c0.t1
OG0008672	jg22557	ESY6_g48294_DN3_SP1_c0.t1
OG0008673	jg22559	ESY6_g48296_DN3_SP8_c0.t1
OG0008674	jg22585	ESY6_g48359_DN3_SP0_c0.t1
OG0008675	jg22605	ESY6_g48381_DN3_SP8_c0.t1
OG0008676	jg22615	ESY6_g48402_DN2_SP0_c0.t1
OG0008677	jg22629	ESY6_g48423_DN3_SP8_c0.t1
OG0008678	jg22665	ESY6_g48473_DN3_SP0_c0.t1
OG0008679	jg22690	ESY6_g48523_DN3_SP0_c0.t1
OG0008680	jg22707	ESY6_g48543_DN3_SP8_c0.t1
OG0008681	jg22708	ESY6_g48544_DN3_SP0_c0.t1
OG0008682	jg21246	ESY15_g65080_DN3_SP6_c0.t1
OG0008683	jg21279	ESY15_g64844_DN3_SP8_c0.t1
OG0008684	jg21280	ESY15_g64860_DN3_SP0_c0.t1
OG0008685	jg5144	ESY7_g18428_DN3_SP8_c0.t1
OG0008686	jg5142	ESY7_g18426_DN3_SP8_c0.t1
OG0008687	jg5124	ESY7_g18403_DN3_SP8_c0.t1
OG0008688	jg5121	ESY7_g18397_DN3_SP8_c0.t1
OG0008689	jg5120	ESY7_g18395_DN3_SP0_c0.t1
OG0008690	jg5111	ESY7_g18390_DN3_SP7_c0.t1
OG0008691	jg5076	ESY7_g18338_DN3_SP0_c0.t1
OG0008692	jg5075	ESY7_g18337_DN3_SP5_c0.t1
OG0008693	jg5059	ESY7_g18317_DN3_SP0_c0.t1
OG0008694	jg5036	ESY7_g18281_DN3_SP8_c0.t1
OG0008695	jg5023	ESY7_g18257_DN3_SP8_c0.t1
OG0008696	jg5017	ESY7_g18252_DN3_SP0_c0.t1
OG0008697	jg5010	ESY4_g25767_DN2_SP0_c0.t1
OG0008698	jg4961	ESY7_g18165_DN3_SP3_c0.t1
OG0008699	jg4902	ESY7_g18077_DN3_SP8_c0.t1
OG0008700	jg4877	ESY7_g18043_DN3_SP0_c0.t1
OG0008701	jg4868	ESY7_g18020_DN3_SP0_c0.t1
OG0008702	jg4844	ESY7_g17981_DN3_SP0_c0.t1
OG0008703	jg4808	ESY7_g17931_DN3_SP1_c0.t1
OG0008705	jg4776	ESY7_g17877_DN3_SP2_c0.t1
OG0008707	jg4719, jg12239, jg8241	ESY7_g17779_DN3_SP0_c0.t1
OG0008708	jg4715	ESY7_g17771_DN3_SP8_c0.t1
OG0008709	jg4692	ESY7_g18688_DN3_SP8_c0.t1
OG0008710	jg4669	ESY7_g18659_DN3_SP0_c0.t1
OG0008711	jg4635, jg14359	ESY7_g18616_DN3_SP0_c0.t1
OG0008712	jg4632	ESY7_g18613_DN3_SP8_c0.t1
OG0008713	jg4623	ESY7_g18603_DN2_SP0_c0.t1
OG0008714	jg4602	ESY7_g18563_DN3_SP0_c0.t1
OG0008715	jg10897	ESY9_g42422_DN3_SP4_c0.t1
OG0008716	jg10851	ESY9_g42478_DN3_SP6_c0.t1
OG0008717	jg10846	ESY9_g42485_DN3_SP2_c0.t1
OG0008718	jg10835	ESY9_g42499_DN3_SP0_c0.t1
OG0008719	jg10832	ESY9_g42501_DN3_SP0_c0.t1
OG0008720	jg10831	ESY9_g42502_DN3_SP0_c0.t1
OG0008721	jg10814	ESY9_g42530_DN3_SP0_c0.t1
OG0008722	jg10793	ESY9_g42590_DN3_SP0_c6.t1, ESY9_g42589_DN3_SP0_c5.t1, ESY3_g28676_DN3_SP0_c0.t1, ESY3_g28675_DN3_SP0_c0.t1
OG0008724	jg20546	ESY9_g42885_DN3_SP0_c0.t1
OG0008725	jg10664	ESY9_g42887_DN3_SP0_c0.t1
OG0008726	jg10661	ESY9_g42897_DN3_SP0_c0.t1
OG0008728	jg10634	ESY9_g42983_DN3_SP7_c0.t1
OG0008729	jg10627	ESY9_g43006_DN3_SP0_c0.t1
OG0008730	jg10567	ESY9_g43222_DN3_SP0_c0.t1, ESY9_g43227_DN3_SP0_c0.t1
OG0008731	jg10564	ESY9_g43232_DN3_SP6_c0.t1
OG0008732	jg10549	ESY9_g43260_DN3_SP0_c0.t1
OG0008733	jg10501	ESY7_g16587_DN3_SP0_c0.t1, ESY9_g43316_DN3_SP0_c0.t1
OG0008734	jg10472	ESY9_g43401_DN3_SP0_c0.t1
OG0008735	jg10448	ESY9_g43442_DN3_SP8_c0.t1
OG0008736	jg10419	ESY1_g10904_DN1_SP0_c0.t1, ESY9_g43538_DN3_SP8_c0.t1
OG0008737	jg10379	ESY9_g43571_DN3_SP1_c0.t1
OG0008738	jg10271	ESY9_g43798_DN2_SP0_c0.t1
OG0008739	jg7629	ESY18_g62995_DN3_SP0_c0.t1
OG0008740	jg10254	ESY26_g42245_DN3_SP5_c0.t1
OG0008741	jg10238	ESY26_g42323_DN3_SP0_c0.t1
OG0008742	jg10227	ESY26_g42359_DN3_SP0_c0.t1
OG0008743	jg10224	ESY26_g42366_DN3_SP8_c0.t1
OG0008744	jg10211	ESY23_g32_DN3_SP8_c0.t1
OG0008746	jg2661	ESY2_g35566_DN3_SP0_c0.t1
OG0008747	jg10100	ESY23_g296_DN3_SP2_c0.t1
OG0008748	jg7382	ESY25_g62577_DN3_SP2_c0.t1
OG0008749	jg32408, jg32402	ESY14_g20388_DN2_SP0_c0.t1
OG0008750	jg32088	ESY14_g19990_DN2_SP0_c0.t1, ESY14_g19991_DN2_SP0_c0.t1
OG0008751	jg32100	ESY14_g20548_DN3_SP1_c0.t1
OG0008752	jg32113	ESY9_g43269_DN3_SP0_c6.t1
OG0008753	jg32161	ESY14_g20621_DN3_SP8_c0.t1
OG0008754	jg32217	ESY14_g20738_DN3_SP0_c0.t1
OG0008755	jg32640	ESY14_g21525_DN3_SP1_c0.t1
OG0008756	jg32626	ESY14_g20874_DN3_SP8_c0.t1
OG0008759	jg31309	ESY10_g14902_DN3_SP0_c0.t1
OG0008760	jg31350	ESY4_g22858_DN3_SP0_c0.t1
OG0008761	jg2978	ESY2_g35926_DN3_SP8_c0.t1
OG0008762	jg31447	ESY4_g23098_DN3_SP0_c0.t1
OG0008763	jg31452	ESY4_g23126_DN2_SP3_c0.t1
OG0008764	jg31516	ESY4_g23300_DN3_SP0_c0.t1
OG0008765	jg31623	ESY4_g23691_DN3_SP2_c0.t1
OG0008766	jg31654	ESY16_g62067_DN3_SP8_c0.t1
OG0008767	jg31660	ESY16_g62046_DN3_SP0_c0.t1
OG0008768	jg31685	ESY16_g62020_DN3_SP5_c0.t1
OG0008769	jg8769	ESY4_g25295_DN3_SP1_c0.t1
OG0008770	jg8763	ESY4_g26015_DN3_SP0_c0.t1
OG0008771	jg8734	ESY4_g26125_DN3_SP0_c0.t1
OG0008772	jg8685	ESY4_g26246_DN3_SP0_c0.t1
OG0008773	jg8662	ESY4_g26307_DN3_SP7_c0.t1
OG0008775	jg8622	ESY4_g26426_DN3_SP0_c0.t1
OG0008776	jg8616	ESY4_g26460_DN3_SP8_c0.t1
OG0008777	jg8612	ESY4_g26468_DN3_SP0_c0.t1
OG0008778	jg8553	ESY4_g26582_DN2_SP1_c0.t1
OG0008779	jg8551	ESY4_g26584_DN3_SP5_c0.t1
OG0008780	jg8528	ESY4_g26612_DN3_SP8_c0.t1
OG0008782	jg8514	ESY4_g26643_DN3_SP0_c0.t1
OG0008783	jg8485	ESY4_g26704_DN2_SP0_c0.t1
OG0008784	jg8397	ESY4_g26792_DN3_SP0_c0.t1
OG0008785	jg9681	ESY16_g62147_DN3_SP8_c0.t1
OG0008786	jg12044	ESY17_g40003_DN3_SP1_c0.t1
OG0008788	jg12324	ESY8_g61155_DN3_SP8_c0.t1
OG0008790	jg12482	ESY8_g60891_DN3_SP7_c0.t1
OG0008791	jg31684	ESY16_g62022_DN3_SP4_c0.t1
OG0008792	jg4320	ESY7_g18886_DN3_SP0_c0.t1
OG0008793	jg31849	ESY16_g61763_DN3_SP7_c0.t1
OG0008794	jg18698, jg17994	ESY3_g30061_DN3_SP0_c0.t1
OG0008795	jg7271	ESY19_g41581_DN2_SP0_c0.t1
OG0008796	jg18498	ESY1_g5917_DN3_SP4_c0.t1
OG0008798	jg20971	ESY1_g6178_DN3_SP8_c0.t1
OG0008799	jg21002	ESY3_g31170_DN3_SP0_c0.t1
OG0008800	jg19969	ESY12_g51831_DN3_SP0_c0.t1
OG0008801	jg21184	ESY1_g12075_DN3_SP0_c0.t1
OG0008802	jg7383	ESY18_g64192_DN3_SP8_c0.t1
OG0008803	jg7481	ESY4_g22498_DN3_SP8_c0.t1
OG0008805	jg7622	ESY18_g63000_DN3_SP2_c0.t1
OG0008806	jg7642	ESY18_g62972_DN3_SP0_c0.t1
OG0008807	jg7645	ESY18_g62938_DN3_SP8_c0.t1
OG0008808	jg7661	ESY7_g16087_DN3_SP0_c0.t1
OG0008809	jg7737	ESY7_g16358_DN3_SP8_c0.t1
OG0008810	jg7779	ESY7_g16454_DN2_SP5_c0.t1
OG0008811	jg7785, jg10443	ESY7_g16478_DN3_SP2_c0.t1
OG0008812	jg20717	ESY7_g16588_DN3_SP8_c0.t1
OG0008813	jg20703	ESY7_g16603_DN3_SP1_c0.t1
OG0008814	jg20662	ESY7_g16663_DN3_SP8_c0.t1
OG0008815	jg20615	ESY7_g16722_DN3_SP5_c0.t1
OG0008816	jg20558	ESY7_g16779_DN3_SP0_c0.t1
OG0008817	jg20496	ESY7_g16855_DN3_SP0_c0.t1
OG0008818	jg20488	ESY7_g16862_DN3_SP3_c0.t1
OG0008819	jg20389	ESY10_g14982_DN3_SP0_c0.t1
OG0008820	jg20384	ESY10_g14969_DN2_SP0_c0.t1
OG0008821	jg20360	ESY10_g14912_DN3_SP8_c0.t1
OG0008822	jg20268	ESY10_g14755_DN3_SP2_c0.t1
OG0008823	jg20267	ESY10_g14754_DN3_SP0_c1.t1
OG0008824	jg11959	ESY6_g50505_DN3_SP8_c28.t1
OG0008825	jg11673	ESY17_g39774_DN2_SP6_c0.t1
OG0008826	jg11580	ESY17_g39141_DN2_SP0_c0.t1, ESY3_g30550_DN2_SP0_c0.t1
OG0008827	jg11568	ESY17_g39948_DN3_SP1_c0.t1
OG0008828	jg11506	ESY5_g2772_DN3_SP0_c0.t1
OG0008829	jg26726	ESY3_g28058_DN3_SP8_c0.t1
OG0008830	jg11366	ESY15_g65512_DN3_SP0_c0.t1
OG0008831	jg11351	ESY15_g65453_DN3_SP8_c0.t1
OG0008832	jg11344	ESY28_g55052_DN3_SP8_c0.t1
OG0008833	jg11278	ESY22_g40824_DN3_SP2_c0.t1
OG0008834	jg11214	ESY22_g41064_DN3_SP0_c0.t1
OG0008835	jg11206	ESY22_g41123_DN2_SP0_c0.t1
OG0008836	jg11166	ESY2_g38853_DN3_SP0_c0.t1
OG0008837	jg11157	ESY2_g38803_DN3_SP8_c0.t1
OG0008838	jg12628	ESY8_g60349_DN3_SP0_c0.t1
OG0008839	jg12722	ESY8_g60154_DN3_SP0_c0.t1
OG0008840	jg12676	ESY8_g60273_DN3_SP8_c0.t1
OG0008841	jg12730	ESY8_g60143_DN3_SP0_c0.t1
OG0008842	jg12728	ESY8_g60144_DN3_SP2_c0.t1
OG0008843	jg12782	ESY8_g60066_DN3_SP0_c0.t1
OG0008844	jg12836	ESY8_g58370_DN3_SP1_c0.t1
OG0008845	jg12845	ESY8_g59993_DN3_SP8_c0.t1
OG0008846	jg20217	ESY12_g52320_DN3_SP7_c0.t1, ESY12_g51915_DN3_SP0_c0.t1
OG0008847	jg28200, jg20209	ESY12_g52308_DN3_SP7_c0.t1
OG0008848	jg20206	ESY12_g52304_DN3_SP8_c0.t1
OG0008849	jg20077	ESY12_g51636_DN3_SP4_c0.t1
OG0008850	jg20070	ESY12_g51658_DN3_SP0_c0.t1
OG0008851	jg20058	ESY12_g51676_DN3_SP0_c0.t1
OG0008852	jg20015	ESY12_g51740_DN3_SP0_c0.t1
OG0008853	jg20008	ESY12_g51754_DN1_SP0_c0.t1
OG0008854	jg19971	ESY12_g51829_DN3_SP3_c0.t1
OG0008855	jg19934	ESY12_g51890_DN3_SP1_c0.t1
OG0008856	jg19908	ESY12_g51933_DN3_SP8_c0.t1
OG0008857	jg19899	ESY12_g51941_DN3_SP7_c0.t1
OG0008858	jg19872	ESY12_g51974_DN3_SP3_c0.t1
OG0008859	jg16078	ESY1_g12015_DN2_SP0_c0.t1
OG0008860	jg19770	ESY12_g52113_DN3_SP0_c0.t1
OG0008861	jg19751	ESY12_g52130_DN1_SP0_c0.t1, ESY12_g52133_DN3_SP0_c7.t1
OG0008862	jg19748	ESY12_g52138_DN2_SP0_c0.t1
OG0008864	jg19728	ESY12_g52168_DN3_SP0_c0.t1
OG0008865	jg19662	ESY12_g51488_DN3_SP8_c0.t1
OG0008866	jg19629	ESY12_g51532_DN3_SP0_c0.t1
OG0008867	jg15950	ESY1_g11294_DN3_SP6_c0.t1
OG0008868	jg19584	ESY12_g51585_DN3_SP2_c6.t1
OG0008869	jg19546	ESY12_g51332_DN2_SP0_c0.t1
OG0008870	jg19543	ESY12_g51323_DN3_SP0_c0.t1
OG0008871	jg19539	ESY12_g51310_DN3_SP0_c0.t1
OG0008872	jg5004	ESY7_g18231_DN3_SP0_c0.t1
OG0008873	jg19479	ESY12_g51241_DN3_SP0_c0.t1
OG0008874	jg26670, jg19460	ESY12_g51210_DN3_SP8_c0.t1
OG0008875	jg19433	ESY12_g51153_DN3_SP5_c0.t1
OG0008876	jg19431	ESY12_g51148_DN3_SP0_c0.t1
OG0008877	jg3892	ESY7_g19593_DN3_SP8_c0.t1
OG0008878	jg3901	ESY7_g19581_DN3_SP0_c0.t1
OG0008879	jg3906	ESY7_g19576_DN3_SP8_c0.t1
OG0008880	jg3922	ESY7_g19559_DN3_SP2_c0.t1, ESY1_g11192_DN2_SP0_c0.t1
OG0008881	jg3979	ESY7_g19489_DN3_SP5_c0.t1
OG0008882	jg4007	ESY7_g19446_DN2_SP0_c0.t1
OG0008883	jg4047	ESY7_g19376_DN3_SP0_c0.t1
OG0008884	jg4111	ESY7_g19239_DN3_SP0_c0.t1
OG0008885	jg4119	ESY7_g19223_DN3_SP8_c8.t1
OG0008886	jg4135	ESY7_g19203_DN3_SP5_c0.t1
OG0008887	jg4167	ESY7_g19150_DN3_SP0_c0.t1
OG0008888	jg5798	ESY6_g49873_DN3_SP8_c0.t1
OG0008889	jg5822	ESY6_g49854_DN3_SP0_c0.t1
OG0008890	jg5827	ESY6_g49857_DN2_SP0_c0.t1
OG0008891	jg5835	ESY6_g49303_DN3_SP8_c14.t1
OG0008892	jg5877	ESY6_g49246_DN3_SP0_c0.t1
OG0008893	jg5879	ESY6_g49243_DN3_SP7_c0.t1
OG0008895	jg5914	ESY6_g49194_DN3_SP8_c0.t1
OG0008896	jg23027	ESY6_g49591_DN3_SP6_c0.t1
OG0008897	jg5959	ESY6_g49152_DN3_SP4_c0.t1
OG0008898	jg5961	ESY6_g49149_DN3_SP8_c0.t1
OG0008899	jg5981	ESY6_g49126_DN3_SP0_c0.t1
OG0008900	jg5987	ESY6_g49116_DN3_SP3_c0.t1
OG0008901	jg5990	ESY6_g49110_DN2_SP4_c0.t1
OG0008902	jg6004	ESY6_g49082_DN3_SP8_c0.t1
OG0008903	jg6043	ESY6_g49033_DN3_SP8_c0.t1
OG0008904	jg6050	ESY6_g49030_DN3_SP0_c0.t1
OG0008905	jg6118	ESY6_g48985_DN3_SP8_c0.t1
OG0008906	jg6135	ESY6_g48964_DN3_SP2_c0.t1
OG0008907	jg23010	ESY6_g48950_DN3_SP8_c0.t1
OG0008908	jg22966	ESY6_g48896_DN3_SP1_c0.t1
OG0008909	jg23374	ESY6_g49607_DN3_SP8_c0.t1
OG0008910	jg22935	ESY6_g48854_DN3_SP8_c0.t1
OG0008911	jg22934	ESY6_g48853_DN3_SP4_c0.t1
OG0008912	jg22924	ESY6_g48845_DN2_SP1_c0.t1
OG0008913	jg22916	ESY6_g48826_DN3_SP7_c0.t1
OG0008914	jg22912	ESY6_g48820_DN3_SP0_c0.t1
OG0008915	jg22844	ESY6_g48684_DN3_SP7_c0.t1
OG0008916	jg22836	ESY6_g48678_DN3_SP1_c0.t1
OG0008917	jg22889	ESY1_g12541_DN3_SP0_c0.t1
OG0008918	jg22855	ESY6_g48693_DN3_SP0_c0.t1
OG0008919	jg22827	ESY6_g48663_DN3_SP8_c0.t1
OG0008920	jg22821	ESY6_g48668_DN3_SP8_c0.t1
OG0008921	jg22817	ESY6_g48659_DN3_SP0_c0.t1, ESY3_g28828_DN3_SP0_c0.t1
OG0008922	jg23355	ESY6_g49624_DN3_SP0_c0.t1
OG0008923	jg23364, jg23369	ESY6_g49619_DN3_SP8_c0.t1
OG0008924	jg29184	ESY5_g3096_DN3_SP0_c0.t1
OG0008925	jg23381	ESY6_g49601_DN3_SP6_c11.t1
OG0008927	jg23424	ESY6_g50697_DN3_SP8_c17.t1
OG0008928	jg23468	ESY6_g50640_DN3_SP0_c0.t1
OG0008930	jg23509	ESY6_g50563_DN3_SP8_c0.t1
OG0008931	jg23520	ESY6_g50545_DN3_SP1_c0.t1
OG0008932	jg23522	ESY6_g50543_DN3_SP8_c0.t1
OG0008933	jg23614	ESY6_g50426_DN2_SP0_c0.t1
OG0008935	jg23641	ESY6_g50404_DN3_SP1_c13.t1
OG0008936	jg23653	ESY6_g50387_DN3_SP4_c10.t1
OG0008937	jg23695	ESY6_g50364_DN3_SP5_c0.t1
OG0008938	jg23710	ESY6_g50324_DN3_SP0_c0.t1
OG0008939	jg23712	ESY6_g50310_DN3_SP5_c0.t1
OG0008940	jg23722	ESY6_g50323_DN3_SP8_c0.t1
OG0008941	jg23740	ESY6_g50275_DN3_SP0_c0.t1
OG0008942	jg23748	ESY6_g50266_DN3_SP1_c0.t1
OG0008943	jg23751	ESY6_g50256_DN3_SP0_c0.t1
OG0008944	jg23762	ESY6_g50243_DN3_SP3_c0.t1
OG0008945	jg23778	ESY6_g50228_DN3_SP0_c0.t1
OG0008946	jg23798	ESY6_g50761_DN3_SP8_c0.t1
OG0008947	jg8176	ESY20_g12969_DN3_SP8_c0.t1
OG0008948	jg28442	ESY5_g5529_DN3_SP7_c0.t1
OG0008949	jg8205	ESY20_g12940_DN3_SP7_c0.t1
OG0008951	jg8219	ESY20_g12926_DN3_SP0_c19.t1
OG0008952	jg8105	ESY20_g13006_DN3_SP2_c0.t1
OG0008953	jg8137, jg14028	ESY20_g13055_DN3_SP0_c0.t1
OG0008954	jg8097	ESY20_g13089_DN3_SP0_c0.t1
OG0008955	jg8028	ESY20_g13173_DN3_SP8_c12.t1
OG0008956	jg17227	ESY20_g13188_DN3_SP1_c0.t1
OG0008957	jg7990	ESY20_g13214_DN3_SP0_c0.t1
OG0008958	jg7850	ESY20_g13298_DN3_SP0_c0.t1
OG0008959	jg7860	ESY20_g13312_DN3_SP0_c0.t1
OG0008960	jg7906	ESY8_g58319_DN3_SP0_c0.t1
OG0008961	jg7908	ESY8_g58317_DN3_SP5_c0.t1
OG0008962	jg18433	ESY20_g12832_DN3_SP0_c0.t1
OG0008963	jg20816	ESY8_g58110_DN3_SP8_c0.t1
OG0008964	jg20818	ESY8_g58108_DN3_SP8_c0.t1
OG0008965	jg20851, jg2934	ESY20_g12897_DN3_SP8_c0.t1
OG0008966	jg20855	ESY20_g12885_DN3_SP0_c0.t1
OG0008967	jg18429	ESY20_g12827_DN3_SP8_c0.t1
OG0008968	jg18402	ESY20_g12793_DN3_SP2_c0.t1
OG0008969	jg18421, jg18419	ESY20_g12810_DN3_SP5_c0.t1
OG0008970	jg18365	ESY20_g12739_DN3_SP0_c0.t1
OG0008971	jg32075, jg18371	ESY20_g12744_DN3_SP1_c4.t1
OG0008972	jg18331, jg12182	ESY20_g12694_DN3_SP2_c0.t1
OG0008973	jg18326	ESY9_g42715_DN3_SP0_c13.t1
OG0008974	jg18321	ESY20_g12684_DN3_SP0_c0.t1
OG0008975	jg33827	ESY2_g36445_DN3_SP5_c0.t1
OG0008977	jg18202	ESY8_g58477_DN3_SP0_c0.t1
OG0008978	jg18188	ESY8_g58551_DN3_SP0_c0.t1
OG0008979	jg18164	ESY8_g58525_DN3_SP3_c0.t1
OG0008980	jg18142	ESY8_g58494_DN3_SP4_c0.t1
OG0008981	jg18117	ESY8_g58584_DN3_SP0_c0.t1
OG0008983	jg18065	ESY8_g58673_DN3_SP0_c0.t1
OG0008984	jg17946	ESY8_g58790_DN3_SP7_c0.t1
OG0008985	jg17901	ESY8_g58829_DN2_SP0_c0.t1
OG0008986	jg17899	ESY8_g58831_DN2_SP4_c0.t1
OG0008987	jg17870	ESY8_g58858_DN3_SP0_c0.t1
OG0008988	jg17866	ESY8_g58861_DN3_SP1_c0.t1
OG0008989	jg17834	ESY8_g58898_DN2_SP0_c0.t1
OG0008990	jg17832	ESY8_g58902_DN3_SP3_c0.t1
OG0008991	jg17801	ESY8_g58934_DN3_SP8_c0.t1
OG0008992	jg17790	ESY8_g58947_DN3_SP8_c0.t1
OG0008993	jg17764	ESY8_g58970_DN1_SP0_c0.t1
OG0008994	jg17704	ESY8_g59010_DN3_SP6_c0.t1
OG0008995	jg17703	ESY8_g59011_DN3_SP0_c0.t1
OG0008996	jg17618	ESY8_g59064_DN3_SP4_c0.t1
OG0008997	jg17634	ESY8_g59055_DN3_SP3_c0.t1
OG0008998	jg17642	ESY8_g59049_DN3_SP8_c0.t1
OG0008999	jg17663	ESY8_g59028_DN3_SP1_c0.t1
OG0009000	jg17610, jg17609	ESY8_g59189_DN3_SP0_c0.t1
OG0009001	jg17363	ESY8_g59212_DN3_SP0_c0.t1
OG0009002	jg17177	ESY8_g59285_DN3_SP0_c0.t1
OG0009003	jg17175	ESY7_g16884_DN3_SP0_c0.t1, ESY8_g59286_DN3_SP5_c0.t1
OG0009004	jg9702	ESY16_g62193_DN3_SP4_c0.t1
OG0009005	jg9705	ESY16_g62196_DN3_SP8_c0.t1
OG0009007	jg23953	ESY3_g32616_DN3_SP0_c0.t1
