Orthogroup	Arabidopsis_arenosa	Conringia_planisiliqua
OG0008295	jg25271	CP10_g43261_DN3_SP5_c.t1
OG0008296	jg25276	CP10_g43265_DN3_SP8_c.t1
OG0008297	jg25304	CP10_g43288_DN3_SP8_c.t1
OG0008298	jg25325	CP10_g43308_DN2_SP0_c.t1
OG0008299	jg25392	CP10_g43354_DN3_SP3_c.t1
OG0008301	jg25395	CP10_g43357_DN2_SP0_c.t1
OG0008302	jg25398	CP10_g43360_DN3_SP0_c.t1
OG0008303	jg25401	CP10_g43363_DN2_SP0_c.t1
OG0008304	jg25419	CP10_g43379_DN3_SP7_c.t1
OG0008305	jg25423	CP10_g43382_DN3_SP0_c.t1
OG0008306	jg25427	CP10_g43388_DN3_SP2_c.t1
OG0008308	jg25506	CP10_g43456_DN3_SP0_c.t1
OG0008309	jg25530	CP10_g43476_DN3_SP8_c.t1
OG0008310	jg25550	CP10_g43493_DN3_SP2_c.t1
OG0008311	jg25553	CP10_g43496_DN3_SP0_c.t1
OG0008312	jg33470	CP1_g37851_DN3_SP8_c.t1
OG0008313	jg25632	CP12_g29934_DN3_SP8_c.t1
OG0008314	jg25672	CP12_g29978_DN3_SP8_c.t1
OG0008315	jg25681	CP12_g29983_DN3_SP5_c.t1
OG0008316	jg25743	CP12_g30020_DN3_SP2_c.t1
OG0008317	jg25815	CP12_g30064_DN3_SP0_c.t1
OG0008318	jg25841	CP12_g30077_DN3_SP8_c.t1
OG0008319	jg25890	CP12_g30115_DN3_SP5_c.t1
OG0008320	jg25915	CP12_g30130_DN3_SP4_c.t1
OG0008321	jg25952	CP12_g30167_DN3_SP8_c.t1
OG0008322	jg25997	CP12_g30203_DN3_SP8_c.t1
OG0008323	jg26000	CP12_g30205_DN3_SP7_c.t1
OG0008325	jg26046	CP12_g30248_DN3_SP8_c.t1
OG0008326	jg26087	CP12_g30289_DN3_SP2_c.t1
OG0008327	jg26090	CP12_g30292_DN3_SP0_c.t1
OG0008328	jg26165	CP12_g30364_DN3_SP0_c.t1
OG0008329	jg15398	CP3_g13892_DN3_SP0_c.t1
OG0008330	jg26217	CP12_g30416_DN3_SP8_c.t1
OG0008331	jg11207	CP6_g7388_DN3_SP2_c.t1
OG0008332	jg26469	CP12_g30608_DN3_SP5_c.t1
OG0008333	jg26551	CP12_g30668_DN3_SP3_c.t1
OG0008334	jg26581	CP12_g30691_DN3_SP8_c.t1
OG0008335	jg26684	CP12_g30786_DN3_SP7_c.t1
OG0008336	jg26724	CP12_g30814_DN3_SP8_c.t1
OG0008337	jg26854	CP12_g30900_DN3_SP7_c.t1
OG0008338	jg21958	CP8_g53212_DN3_SP3_c.t1
OG0008339	jg27982	CP10_g43690_DN3_SP8_c.t1
OG0008340	jg27558	CP17_g4849_DN3_SP6_c.t1
OG0008341	jg27587	CP10_g44050_DN3_SP8_c.t1
OG0008342	jg27621	CP10_g44024_DN3_SP7_c.t1
OG0008343	jg27686	CP10_g43979_DN3_SP0_c.t1
OG0008344	jg27752	CP10_g43915_DN3_SP3_c.t1
OG0008345	jg27790	CP10_g43876_DN3_SP8_c.t1
OG0008346	jg27804	CP10_g43859_DN3_SP0_c.t1
OG0008347	jg27867	CP10_g43805_DN3_SP1_c.t1
OG0008348	jg27870	CP10_g43798_DN3_SP0_c.t1
OG0008349	jg27879	CP10_g43796_DN3_SP6_c.t1
OG0008350	jg27912	CP10_g43747_DN3_SP6_c.t1
OG0008351	jg28038	CP10_g43650_DN3_SP4_c.t1
OG0008352	jg28020	CP10_g43656_DN3_SP2_c.t1
OG0008353	jg28054	CP10_g43641_DN3_SP8_c.t1
OG0008354	jg13613	CP10_g43595_DN3_SP7_c.t1
OG0008355	jg28157	CP10_g43567_DN3_SP8_c.t1
OG0008356	jg28256	CP12_g29858_DN3_SP0_c.t1
OG0008357	jg33773	CP7_g46443_DN3_SP1_c.t1
OG0008358	jg33763	CP7_g46431_DN3_SP8_c.t1
OG0008359	jg33692	CP7_g46382_DN3_SP8_c.t1
OG0008360	jg20265	CP13_g19723_DN3_SP8_c.t1
OG0008361	jg33686	CP7_g46374_DN3_SP0_c.t1
OG0008362	jg33619	CP7_g46308_DN3_SP3_c.t1
OG0008363	jg33615	CP7_g46305_DN3_SP4_c.t1
OG0008364	jg33573, jg33571	CP7_g46276_DN3_SP8_c.t1
OG0008365	jg33556	CP7_g46270_DN3_SP8_c.t1
OG0008367	jg33523	CP7_g46240_DN3_SP3_c.t1
OG0008368	jg33522	CP7_g46238_DN3_SP0_c.t1
OG0008370	jg33506	CP7_g46225_DN3_SP8_c.t1
OG0008371	jg33392	CP1_g37912_DN3_SP0_c.t1
OG0008372	jg33368	CP1_g37929_DN3_SP8_c.t1
OG0008373	jg33329	CP1_g37957_DN3_SP0_c.t1
OG0008374	jg33284	CP1_g37984_DN3_SP2_c.t1
OG0008375	jg33197	CP1_g38058_DN3_SP3_c.t1
OG0008376	jg33165	CP1_g38082_DN3_SP7_c.t1
OG0008377	jg33153	CP1_g38087_DN3_SP8_c.t1
OG0008378	jg33021	CP1_g38185_DN3_SP0_c.t1
OG0008379	jg32991	CP1_g38213_DN3_SP0_c.t1
OG0008380	jg11039	CP6_g7230_DN3_SP7_c.t1
OG0008381	jg11055	CP6_g7261_DN3_SP1_c.t1
OG0008382	jg18608	CP4_g25251_DN3_SP0_c.t1
OG0008383	jg18599	CP4_g25259_DN3_SP2_c.t1
OG0008384	jg18596	CP4_g25262_DN3_SP6_c.t1
OG0008385	jg15097	CP3_g14176_DN3_SP0_c.t1
OG0008386	jg15124	CP3_g14155_DN1_SP0_c.t1
OG0008387	jg15135	CP3_g14140_DN3_SP1_c.t1
OG0008388	jg15149	CP3_g14130_DN3_SP1_c.t1
OG0008389	jg15197	CP3_g14088_DN2_SP0_c.t1
OG0008390	jg15212	CP3_g14073_DN3_SP3_c.t1
OG0008391	jg15285	CP3_g14002_DN3_SP3_c.t1
OG0008392	jg15297	CP3_g13992_DN3_SP8_c.t1
OG0008393	jg15314	CP3_g13980_DN3_SP8_c.t1
OG0008394	jg15325	CP3_g13970_DN3_SP7_c.t1
OG0008395	jg15350	CP3_g13948_DN3_SP1_c.t1
OG0008396	jg15074	CP3_g14195_DN3_SP0_c.t1
OG0008397	jg15370	CP3_g13925_DN3_SP4_c.t1
OG0008398	jg15371	CP3_g13924_DN3_SP8_c.t1
OG0008399	jg15407	CP3_g13882_DN3_SP4_c.t1
OG0008400	jg15368	CP3_g13928_DN3_SP5_c.t1
OG0008401	jg15404	CP3_g13885_DN3_SP8_c.t1
OG0008402	jg15432	CP3_g13854_DN3_SP8_c.t1
OG0008403	jg15481	CP3_g13807_DN2_SP0_c.t1
OG0008404	jg15489	CP3_g13799_DN3_SP2_c.t1
OG0008405	jg15573	CP3_g13745_DN3_SP1_c.t1
OG0008406	jg15620	CP3_g13700_DN3_SP6_c.t1
OG0008407	jg15685	CP3_g13648_DN3_SP5_c.t1, CP3_g13654_DN3_SP0_c.t1
OG0008408	jg15772	CP3_g13589_DN3_SP0_c.t1
OG0008409	jg15836	CP3_g13525_DN3_SP8_c.t1
OG0008410	jg15871	CP3_g13513_DN3_SP6_c.t1
OG0008411	jg15890	CP3_g13493_DN3_SP0_c.t1
OG0008412	jg15891	CP3_g13492_DN3_SP8_c.t1
OG0008413	jg15898	CP3_g13485_DN3_SP5_c.t1
OG0008414	jg15903	CP3_g13480_DN3_SP7_c.t1
OG0008415	jg19608, jg25513	CP4_g24442_DN2_SP0_c.t1
OG0008416	jg15914	CP3_g13473_DN3_SP0_c.t1
OG0008417	jg19610	CP4_g24440_DN3_SP8_c.t1
OG0008418	jg26986	CP5_g1432_DN2_SP0_c.t1
OG0008419	jg15985	CP3_g13447_DN3_SP0_c.t1
OG0008420	jg15999	CP3_g13438_DN3_SP0_c.t1
OG0008421	jg16000	CP3_g13435_DN3_SP8_c.t1
OG0008422	jg16015	CP3_g13421_DN3_SP2_c.t1
OG0008423	jg16019	CP3_g13417_DN3_SP0_c.t1
OG0008424	jg16030	CP3_g13408_DN3_SP5_c.t1
OG0008425	jg16067	CP3_g13381_DN3_SP0_c.t1
OG0008426	jg16075	CP3_g13370_DN2_SP0_c.t1
OG0008427	jg16095	CP3_g13351_DN3_SP0_c.t1
OG0008428	jg16115	CP3_g13333_DN3_SP3_c.t1
OG0008429	jg16124	CP3_g13326_DN3_SP0_c.t1
OG0008430	jg16241	CP3_g13215_DN2_SP7_c.t1
OG0008431	jg16256	CP3_g13197_DN3_SP0_c.t1
OG0008432	jg16259	CP3_g13194_DN3_SP5_c.t1
OG0008433	jg16278	CP3_g13183_DN3_SP0_c.t1
OG0008434	jg16289	CP3_g13171_DN3_SP0_c.t1
OG0008435	jg16284	CP3_g13174_DN3_SP3_c.t1
OG0008436	jg16359	CP3_g13112_DN3_SP0_c.t1
OG0008437	jg16360	CP3_g13111_DN3_SP8_c.t1
OG0008438	jg16363	CP3_g13108_DN3_SP5_c.t1
OG0008439	jg16381	CP3_g13091_DN2_SP0_c.t1
OG0008440	jg16414	CP3_g13074_DN3_SP8_c.t1
OG0008441	jg33649	CP7_g46336_DN3_SP0_c.t1
OG0008442	jg33616, jg33617	CP7_g46306_DN3_SP1_c.t1
OG0008444	jg21988	CP35_g52018_DN2_SP0_c.t1
OG0008445	jg20493, jg20494	CP13_g19928_DN3_SP0_c.t1
OG0008446	jg7639	CP20_g4443_DN3_SP0_c.t1, CP20_g4442_DN3_SP0_c.t1
OG0008447	jg18993	CP4_g24903_DN3_SP3_c.t1
OG0008449	jg3359	CP9_g29340_DN3_SP1_c.t1
OG0008451	jg32182	CP7_g44326_DN2_SP1_c.t1
OG0008452	jg9597	CP5_g1161_DN2_SP0_c.t1
OG0008454	jg9012	CP5_g650_DN3_SP0_c.t1
OG0008455	jg9164	CP5_g778_DN3_SP4_c.t1
OG0008456	jg29030	CP1_g36971_DN3_SP0_c.t1
OG0008458	jg29299	CP1_g37216_DN2_SP0_c.t1
OG0008459	jg29516	CP1_g37403_DN3_SP0_c.t1
OG0008460	jg7118, jg7116, jg7164	CP29_g22162_DN2_SP0_c.t1
OG0008464	jg2403	CP9_g28415_DN3_SP1_c.t1
OG0008465	jg2399	CP9_g28411_DN3_SP0_c.t1
OG0008466	jg2177	CP9_g28227_DN2_SP0_c.t1
OG0008468	jg25065	CP10_g43082_DN3_SP8_c.t1
OG0008469	jg4048	CP11_g33574_DN3_SP0_c.t1
OG0008471	jg17825	CP4_g25890_DN3_SP0_c.t1
OG0008472	jg12861	CP5_g2055_DN3_SP0_c.t1
OG0008473	jg22872	CP8_g53950_DN3_SP1_c.t1
OG0008474	jg13185	CP13_g19471_DN3_SP0_c.t1
OG0008475	jg21998	CP8_g53239_DN3_SP0_c.t1
OG0008476	jg22688	CP8_g53783_DN3_SP7_c.t1
OG0008477	jg6097	CP8_g54133_DN3_SP1_c.t1
OG0008478	jg6388	CP2_g48424_DN3_SP0_c.t1
OG0008479	jg23196	CP2_g48060_DN1_SP0_c.t1
OG0008480	jg23609	CP2_g47704_DN2_SP1_c.t1
OG0008482	jg31097	CP7_g45294_DN3_SP0_c.t1
OG0008486	jg21718, jg27493, jg21720, jg21722	CP8_g52884_DN3_SP0_c.t1
OG0008487	jg18689	CP4_g25183_DN2_SP0_c.t1
OG0008491	jg21358	CP2_g48803_DN3_SP0_c.t1
OG0008504	jg9610	CP5_g1176_DN3_SP0_c.t1
OG0008505	jg9568	CP5_g1132_DN3_SP2_c.t1
OG0008506	jg9548	CP5_g1111_DN3_SP8_c.t1
OG0008507	jg9533	CP5_g1098_DN3_SP2_c.t1
OG0008509	jg9429	CP5_g1018_DN3_SP8_c.t1
OG0008510	jg9428	CP3_g13635_DN3_SP1_c.t1
OG0008511	jg9427	CP5_g1014_DN3_SP3_c.t1
OG0008512	jg9425	CP5_g1012_DN3_SP0_c.t1
OG0008513	jg9410	CP5_g1003_DN3_SP8_c.t1
OG0008514	jg9388	CP5_g979_DN2_SP0_c.t1
OG0008515	jg9380	CP5_g970_DN3_SP0_c.t1
OG0008516	jg9371	CP5_g959_DN2_SP0_c.t1
OG0008517	jg9368	CP5_g954_DN3_SP0_c.t1
OG0008518	jg5848	CP8_g54340_DN3_SP1_c.t1
OG0008519	jg9322	CP5_g915_DN3_SP0_c.t1
OG0008520	jg9319	CP5_g912_DN2_SP8_c.t1
OG0008521	jg30529, jg9262	CP5_g858_DN3_SP0_c.t1
OG0008522	jg9247	CP5_g844_DN3_SP3_c.t1
OG0008523	jg9225	CP5_g827_DN3_SP8_c.t1
OG0008524	jg9217	CP5_g818_DN3_SP0_c.t1
OG0008525	jg9211	CP5_g813_DN3_SP0_c.t1
OG0008526	jg9183	CP5_g787_DN3_SP8_c.t1
OG0008527	jg9168	CP5_g782_DN3_SP8_c.t1
OG0008528	jg9165	CP5_g779_DN3_SP0_c.t1
OG0008529	jg9125	CP5_g742_DN3_SP1_c.t1
OG0008530	jg9092	CP5_g714_DN3_SP3_c.t1
OG0008531	jg9095	CP5_g717_DN3_SP8_c.t1
OG0008532	jg9094	CP5_g716_DN3_SP8_c.t1
OG0008533	jg9065	CP5_g694_DN3_SP4_c.t1
OG0008534	jg9119	CP5_g738_DN3_SP7_c.t1
OG0008535	jg9050	CP5_g684_DN3_SP6_c.t1
OG0008536	jg9049	CP5_g683_DN3_SP8_c.t1
OG0008537	jg9048	CP5_g682_DN3_SP0_c.t1
OG0008538	jg9041	CP5_g676_DN3_SP4_c.t1
OG0008539	jg3831, jg16569, jg7949, jg25257, jg33168, jg6393, jg8333	CP15_g34706_DN3_SP0_c.t1
OG0008539	jg24453	CP3_g15784_DN1_SP0_c.t1
OG0008540	jg8933	CP5_g584_DN2_SP0_c.t1
OG0008541	jg8958	CP5_g607_DN3_SP8_c.t1
OG0008542	jg8970	CP5_g621_DN3_SP8_c.t1
OG0008543	jg8912	CP5_g565_DN3_SP0_c.t1
OG0008544	jg8910	CP5_g563_DN3_SP1_c.t1
OG0008545	jg8900	CP5_g554_DN3_SP0_c.t1
OG0008546	jg8878	CP5_g535_DN3_SP7_c.t1
OG0008547	jg8862	CP5_g517_DN3_SP0_c.t1
OG0008548	jg31744	CP7_g44771_DN3_SP8_c.t1
OG0008550	jg31813	CP7_g44724_DN3_SP1_c.t1
OG0008551	jg31832	CP7_g44710_DN3_SP7_c.t1
OG0008552	jg31860	CP7_g44680_DN3_SP8_c.t1
OG0008553	jg31890	CP7_g44651_DN3_SP6_c.t1
OG0008554	jg10911	CP6_g7129_DN3_SP0_c.t1
OG0008555	jg10916	CP6_g7137_DN3_SP8_c.t1
OG0008556	jg10955	CP6_g7172_DN3_SP8_c.t1
OG0008557	jg29658	CP1_g37522_DN3_SP8_c.t1
OG0008558	jg18374	CP2_g50575_DN3_SP0_c.t1
OG0008559	jg1522	CP2_g50501_DN3_SP2_c.t1
OG0008560	jg1409	CP2_g49893_DN3_SP0_c.t1
OG0008561	jg9084	CP5_g708_DN3_SP8_c.t1
OG0008562	jg1184	CP2_g49489_DN3_SP2_c.t1
OG0008564	jg1139	CP3_g15694_DN1_SP0_c.t1, CP2_g49417_DN3_SP0_c.t1
OG0008565	jg998	CP2_g49305_DN3_SP6_c.t1
OG0008566	jg995	CP2_g49302_DN3_SP8_c.t1
OG0008568	jg922	CP2_g49237_DN3_SP5_c.t1
OG0008569	jg26679	CP12_g30792_DN3_SP3_c.t1
OG0008570	jg856	CP2_g49165_DN3_SP8_c.t1
OG0008571	jg839	CP2_g49152_DN3_SP1_c.t1
OG0008572	jg833	CP2_g49147_DN3_SP0_c.t1
OG0008573	jg794	CP2_g49112_DN3_SP8_c.t1
OG0008574	jg790	CP2_g49110_DN3_SP3_c.t1
OG0008575	jg787	CP2_g49108_DN3_SP2_c.t1
OG0008576	jg759	CP2_g49089_DN3_SP8_c.t1
OG0008577	jg29622	CP1_g37482_DN3_SP7_c.t1
OG0008578	jg30005	CP1_g37823_DN3_SP0_c.t1
OG0008579	jg12962	CP13_g19652_DN3_SP0_c.t1
OG0008580	jg12985	CP13_g19632_DN3_SP0_c.t1
OG0008581	jg12996	CP13_g19617_DN3_SP1_c.t1
OG0008582	jg13049	CP13_g19576_DN3_SP7_c.t1
OG0008583	jg13082	CP13_g19547_DN2_SP0_c.t1
OG0008584	jg13150	CP13_g19500_DN3_SP8_c.t1
OG0008585	jg13176	CP13_g19482_DN3_SP8_c.t1
OG0008586	jg13221	CP13_g19448_DN3_SP0_c.t1
OG0008587	jg13254	CP13_g19419_DN3_SP0_c.t1
OG0008588	jg13267	CP13_g19413_DN3_SP6_c.t1
OG0008589	jg13292	CP13_g19400_DN3_SP5_c.t1
OG0008590	jg13340	CP13_g19362_DN3_SP7_c.t1
OG0008591	jg31431, jg13356	CP13_g19346_DN3_SP8_c.t1
OG0008592	jg13384	CP13_g19322_DN3_SP2_c.t1
OG0008593	jg13386	CP13_g19320_DN3_SP2_c.t1
OG0008594	jg13417	CP13_g19295_DN3_SP7_c.t1
OG0008595	jg13453	CP13_g19284_DN3_SP6_c.t1
OG0008596	jg13464	CP13_g19275_DN3_SP6_c.t1
OG0008597	jg13537	CP13_g19231_DN2_SP8_c.t1
OG0008598	jg13538	CP13_g19230_DN3_SP8_c.t1
OG0008599	jg13610	CP13_g19197_DN3_SP0_c.t1
OG0008600	jg13614	CP13_g19194_DN3_SP0_c.t1
OG0008601	jg13656	CP13_g19168_DN3_SP0_c.t1
OG0008602	jg13665	CP13_g19161_DN3_SP0_c.t1
OG0008604	jg13771, jg13769	CP13_g19116_DN3_SP0_c.t1
OG0008605	jg13778	CP13_g19113_DN3_SP0_c.t1
OG0008606	jg2085	CP9_g28174_DN3_SP8_c.t1
OG0008607	jg13184	CP9_g28132_DN1_SP0_c.t1
OG0008608	jg1981	CP9_g28053_DN3_SP8_c.t1
OG0008609	jg1899	CP9_g27754_DN3_SP8_c.t1
OG0008610	jg361	CP2_g48901_DN3_SP7_c.t1
OG0008611	jg366	CP13_g19049_DN2_SP5_c.t1
OG0008612	jg393	CP13_g19078_DN3_SP8_c.t1
OG0008613	jg396	CP13_g19082_DN3_SP0_c.t1
OG0008614	jg445	CP2_g48876_DN3_SP3_c.t1
OG0008615	jg462	CP2_g48883_DN3_SP6_c.t1
OG0008616	jg478	CP2_g48896_DN3_SP6_c.t1
OG0008617	jg545	CP2_g48946_DN3_SP8_c.t1
OG0008618	jg544	CP2_g48945_DN3_SP0_c.t1
OG0008619	jg594	CP2_g48974_DN3_SP1_c.t1
OG0008620	jg648	CP2_g49019_DN3_SP8_c.t1
OG0008621	jg25220	CP10_g43222_DN2_SP0_c.t1
OG0008622	jg22647	CP8_g53742_DN3_SP0_c.t1
OG0008624	jg19375	CP4_g24621_DN3_SP3_c.t1
OG0008625	jg19385	CP4_g24611_DN3_SP5_c.t1
OG0008626	jg24856	CP10_g42898_DN3_SP7_c.t1
OG0008627	jg4107	CP11_g33525_DN3_SP3_c.t1
OG0008629	jg25008	CP10_g43033_DN3_SP0_c.t1
OG0008630	jg25031	CP10_g43054_DN3_SP0_c.t1
OG0008631	jg25042	CP10_g43063_DN3_SP0_c.t1
OG0008632	jg25101	CP10_g43108_DN3_SP8_c.t1
OG0008633	jg25106	CP10_g43115_DN3_SP8_c.t1
OG0008634	jg25141	CP10_g43149_DN2_SP0_c.t1
OG0008635	jg25148	CP10_g43158_DN3_SP8_c.t1
OG0008636	jg25149	CP10_g43159_DN3_SP3_c.t1
OG0008637	jg25174	CP10_g43181_DN3_SP8_c.t1
OG0008638	jg25192	CP10_g43197_DN3_SP8_c.t1
OG0008639	jg21642	CP8_g52188_DN3_SP0_c.t1
OG0008640	jg21694	CP8_g52811_DN3_SP8_c.t1
OG0008641	jg21707	CP8_g52847_DN3_SP0_c.t1
OG0008642	jg21727	CP8_g52916_DN3_SP5_c.t1
OG0008643	jg21745	CP8_g52961_DN3_SP7_c.t1
OG0008644	jg21748	CP8_g52965_DN3_SP0_c.t1
OG0008645	jg21762	CP8_g52987_DN3_SP2_c.t1
OG0008646	jg21846	CP8_g53109_DN3_SP4_c.t1
OG0008647	jg21858	CP8_g53117_DN3_SP0_c.t1
OG0008648	jg21971	CP8_g53216_DN3_SP8_c.t1
OG0008649	jg22005	CP8_g53243_DN3_SP8_c.t1
OG0008650	jg22041	CP8_g53280_DN3_SP8_c.t1
OG0008651	jg22031	CP8_g53269_DN3_SP4_c.t1
OG0008652	jg22026	CP8_g53257_DN1_SP0_c.t1
OG0008653	jg22068	CP8_g53313_DN2_SP0_c.t1
OG0008654	jg22072	CP8_g53316_DN3_SP3_c.t1
OG0008655	jg22080	CP8_g53326_DN3_SP8_c.t1
OG0008656	jg22082	CP8_g53328_DN2_SP0_c.t1
OG0008657	jg22191	CP8_g53382_DN3_SP8_c.t1
OG0008658	jg22136	CP8_g53344_DN3_SP3_c.t1
OG0008659	jg22208	CP8_g53396_DN3_SP7_c.t1
OG0008660	jg22221	CP8_g53404_DN3_SP8_c.t1
OG0008662	jg22323	CP8_g53470_DN3_SP3_c.t1
OG0008663	jg22338	CP8_g53489_DN3_SP7_c.t1
OG0008664	jg22348	CP8_g53497_DN3_SP4_c.t1
OG0008665	jg22387	CP8_g53534_DN3_SP0_c.t1
OG0008666	jg22397	CP8_g53546_DN3_SP2_c.t1
OG0008667	jg22398	CP8_g53547_DN2_SP0_c.t1
OG0008668	jg22459	CP8_g53595_DN3_SP8_c.t1
OG0008669	jg22490	CP8_g53623_DN3_SP0_c.t1
OG0008670	jg22493	CP8_g53625_DN3_SP3_c.t1
OG0008671	jg22535	CP8_g53650_DN3_SP0_c.t1
OG0008672	jg22557	CP8_g53665_DN3_SP8_c.t1
OG0008673	jg22559	CP8_g53667_DN3_SP8_c.t1
OG0008674	jg22585	CP8_g53689_DN3_SP3_c.t1
OG0008675	jg22605	CP8_g53705_DN3_SP8_c.t1
OG0008676	jg22615	CP8_g53714_DN2_SP2_c.t1
OG0008677	jg22629	CP8_g53728_DN3_SP8_c.t1
OG0008678	jg22665	CP8_g53758_DN3_SP0_c.t1
OG0008679	jg22690	CP8_g53785_DN3_SP0_c.t1
OG0008680	jg22707	CP8_g53802_DN3_SP8_c.t1
OG0008681	jg22708	CP8_g53803_DN3_SP1_c.t1
OG0008682	jg21246	CP2_g48836_DN2_SP1_c.t1
OG0008683	jg21279	CP2_g48827_DN3_SP8_c.t1
OG0008684	jg21280	CP2_g48826_DN2_SP0_c.t1
OG0008685	jg5144	CP11_g32637_DN3_SP8_c.t1
OG0008686	jg5142	CP11_g32639_DN3_SP8_c.t1
OG0008687	jg5124	CP11_g32657_DN3_SP8_c.t1
OG0008688	jg5121	CP11_g32660_DN3_SP8_c.t1
OG0008689	jg5120	CP11_g32661_DN3_SP3_c.t1
OG0008690	jg5111	CP11_g32666_DN3_SP7_c.t1
OG0008691	jg5076	CP11_g32699_DN2_SP0_c.t1
OG0008692	jg5075	CP11_g32700_DN3_SP8_c.t1
OG0008693	jg5059	CP11_g32714_DN3_SP0_c.t1
OG0008694	jg5036	CP11_g32734_DN3_SP8_c.t1
OG0008695	jg5023	CP11_g32745_DN3_SP8_c.t1
OG0008696	jg5017	CP11_g32749_DN3_SP0_c.t1
OG0008697	jg5010	CP11_g32756_DN3_SP0_c.t1
OG0008698	jg4961	CP11_g32799_DN3_SP4_c.t1
OG0008699	jg4902	CP11_g32855_DN3_SP8_c.t1
OG0008700	jg4877	CP11_g32879_DN3_SP8_c.t1
OG0008701	jg4868	CP8_g53781_DN1_SP0_c.t1, CP11_g32894_DN3_SP1_c.t1
OG0008702	jg4844	CP11_g32914_DN3_SP0_c.t1
OG0008703	jg4808	CP11_g32943_DN3_SP2_c.t1
OG0008705	jg4776	CP11_g32968_DN3_SP1_c.t1
OG0008707	jg4719	CP11_g33022_DN3_SP6_c.t1
OG0008708	jg4715	CP11_g33025_DN3_SP8_c.t1
OG0008709	jg4692	CP11_g33047_DN3_SP8_c.t1
OG0008710	jg4669	CP11_g33068_DN3_SP0_c.t1
OG0008711	jg4635, jg14359	CP11_g33098_DN3_SP0_c.t1
OG0008712	jg4632	CP11_g33101_DN3_SP8_c.t1
OG0008713	jg4623	CP11_g33113_DN3_SP0_c.t1
OG0008714	jg4602	CP11_g33135_DN3_SP0_c.t1
OG0008715	jg10897	CP6_g7115_DN3_SP6_c.t1
OG0008716	jg10851	CP6_g7065_DN3_SP4_c.t1
OG0008717	jg10846	CP6_g7060_DN3_SP2_c.t1
OG0008718	jg10835	CP6_g7047_DN2_SP0_c.t1
OG0008719	jg10832	CP6_g7045_DN2_SP0_c.t1
OG0008720	jg10831	CP6_g7044_DN2_SP0_c.t1
OG0008721	jg10814	CP6_g7030_DN3_SP3_c.t1
OG0008722	jg10793	CP6_g7007_DN3_SP0_c.t1
OG0008723	jg10712	CP6_g6934_DN3_SP0_c.t1
OG0008724	jg20546	CP13_g19984_DN3_SP7_c.t1
OG0008725	jg10664	CP6_g6893_DN3_SP2_c.t1
OG0008726	jg10661	CP6_g6891_DN2_SP0_c.t1
OG0008727	jg10641	CP6_g6872_DN3_SP8_c.t1
OG0008728	jg10634	CP6_g6864_DN3_SP8_c.t1
OG0008729	jg10627	CP6_g6859_DN3_SP0_c.t1
OG0008730	jg10567	CP6_g6824_DN3_SP0_c.t1
OG0008731	jg10564	CP6_g6821_DN3_SP2_c.t1
OG0008732	jg10549	CP6_g6809_DN3_SP0_c.t1
OG0008733	jg10501	CP6_g6782_DN3_SP0_c.t1
OG0008734	jg10472	CP6_g6759_DN3_SP3_c.t1
OG0008736	jg10419	CP6_g6708_DN3_SP8_c.t1
OG0008737	jg10379	CP19_g18507_DN3_SP6_c.t1
OG0008738	jg10271	CP19_g18422_DN3_SP0_c.t1
OG0008739	jg7629	CP20_g4431_DN3_SP0_c.t1
OG0008740	jg10254	CP19_g18403_DN3_SP2_c.t1
OG0008741	jg10238	CP19_g18388_DN3_SP2_c.t1
OG0008742	jg10227	CP19_g18372_DN3_SP0_c.t1
OG0008743	jg10224	CP19_g18370_DN3_SP8_c.t1
OG0008744	jg10211	CP19_g18362_DN3_SP8_c.t1
OG0008746	jg2661	CP9_g28664_DN3_SP1_c.t1
OG0008747	jg10100	CP4_g26462_DN2_SP0_c.t1, CP19_g18267_DN3_SP3_c.t1
OG0008748	jg7382	CP20_g4214_DN3_SP3_c.t1
OG0008749	jg32408, jg32402	CP7_g44537_DN3_SP0_c.t1
OG0008750	jg32088	CP7_g44490_DN3_SP7_c.t1
OG0008752	jg32113	CP7_g44463_DN3_SP2_c.t1
OG0008753	jg32161	CP7_g44428_DN3_SP8_c.t1
OG0008754	jg32217	CP7_g44273_DN3_SP3_c.t1
OG0008755	jg32640	CP1_g39002_DN3_SP8_c.t1
OG0008756	jg32626	CP1_g38983_DN3_SP8_c.t1
OG0008758	jg32698	CP1_g38611_DN3_SP0_c.t1
OG0008759	jg31309	CP7_g45096_DN3_SP0_c.t1
OG0008760	jg31350	CP7_g45064_DN2_SP0_c.t1
OG0008761	jg2978	CP9_g28973_DN3_SP8_c.t1
OG0008762	jg31447	CP7_g44987_DN3_SP3_c.t1
OG0008763	jg31452	CP7_g44984_DN3_SP8_c.t1
OG0008765	jg31623	CP7_g44831_DN3_SP5_c.t1
OG0008766	jg31654	CP7_g44812_DN3_SP8_c.t1
OG0008767	jg31660	CP7_g44807_DN3_SP0_c.t1
OG0008768	jg31685	CP7_g44800_DN3_SP8_c.t1
OG0008769	jg8769	CP5_g438_DN3_SP4_c.t1
OG0008770	jg8763	CP5_g435_DN3_SP5_c.t1
OG0008771	jg8734	CP5_g410_DN3_SP3_c.t1
OG0008772	jg8685	CP5_g366_DN3_SP0_c.t1
OG0008773	jg8662	CP5_g341_DN3_SP8_c.t1
OG0008775	jg8622	CP5_g297_DN3_SP7_c.t1
