Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI
OG0011544	jg28240	XP_020887864.1
OG0011545	jg28289	XP_002886297.1
OG0011546	jg28124	XP_020887289.1
OG0011547	jg13517	XP_002877064.1
OG0011547	jg26464	XP_002883358.1
OG0011548	jg25351	XP_020888179.1
OG0011549	jg24921	XP_002884765.1
OG0011550	jg3836	XP_002870897.2
OG0011551	jg4134	XP_002871061.2
OG0011552	jg4181	XP_020878102.1
OG0011554	jg10096	XP_020873761.1
OG0011555	jg10223	XP_020873848.1
OG0011556	jg31583	XP_002893614.1
OG0011557	jg31293	XP_020868009.1
OG0011558	jg18163	XP_020884372.1
OG0011559	jg4928	XP_002871447.1
OG0011560	jg22337	XP_002864376.1
OG0011561	jg5095	XP_020878604.1
OG0011563	jg22075	XP_020888687.1
OG0011564	jg22341	XP_002866078.1
OG0011565	jg22528	XP_020866306.1
OG0011565	jg31878	XP_002890979.1
OG0011566	jg22725	XP_020872022.1
OG0011567	jg5869	XP_002871918.1
OG0011568	jg5836	XP_020877542.1
OG0011569	jg5823	XP_002873956.1
OG0011570	jg5807	XP_002871888.1
OG0011571	jg23397	XP_020871996.1
OG0011572	jg28918	XP_020869175.1
OG0011572	jg28921	XP_020868968.1
OG0011573	jg29969	XP_020866299.1
OG0011574	jg30075	XP_002890129.1
OG0011575	jg31137	XP_002893412.1
OG0011577	jg1162	XP_020889718.1
OG0011578	jg2387	XP_020889793.1
OG0011579	jg26548	XP_020886845.1
OG0011580	jg16628	XP_002878584.2
OG0011581	jg17162	XP_002880699.1
OG0011582	jg18038	XP_020885048.1
OG0011583	jg18158	XP_002879301.2
OG0011584	jg20102	XP_002882096.1
OG0011585	jg15257	XP_020880458.1
OG0011586	jg8952	XP_002867133.1
OG0011587	jg9505	XP_002869443.1
OG0011588	jg10057	XP_002869730.1
OG0011589	jg11022	XP_002868015.1, XP_002868143.1
OG0011590	jg21545	XP_020871309.1
OG0011603	jg9560	XP_002869481.1
OG0011604	jg9559	XP_020872278.1
OG0011605	jg9526	XP_020875093.1
OG0011606	jg9546	XP_002869469.2
OG0011607	jg9545	XP_002869824.1, XP_002869468.1
OG0011608	jg9495	XP_020875341.1
OG0011609	jg9440	XP_020872848.1
OG0011610	jg28042	XP_020887456.1
OG0011611	jg9373	XP_020875671.1
OG0011612	jg9362	XP_020875104.1
OG0011613	jg9359	XP_002867342.1
OG0011614	jg9355	XP_002869371.2
OG0011615	jg9352	XP_020874794.1
OG0011616	jg9336	XP_020872112.1
OG0011617	jg9306	XP_020873955.1
OG0011618	jg9250	XP_002869322.1
OG0011619	jg29237	XP_002889713.1
OG0011620	jg9218	XP_020874219.1
OG0011621	jg9133	XP_020874676.1
OG0011622	jg9129	XP_020875747.1
OG0011623	jg18567	XP_020883165.1
OG0011624	jg9103	XP_020872874.1
OG0011625	jg5991	XP_002871979.1
OG0011626	jg8983	XP_020872414.1
OG0011627	jg2766	XP_002888832.1
OG0011629	jg8932	XP_002869161.1
OG0011630	jg8903	XP_020875517.1
OG0011631	jg8828	XP_020875201.1
OG0011632	jg31730	XP_002893832.1
OG0011633	jg31734	XP_020867425.1
OG0011634	jg31735	XP_002891123.2
OG0011635	jg31772	XP_002891145.1
OG0011636	jg31783	XP_020870909.1
OG0011637	jg31841	XP_020868712.1
OG0011638	jg31853	XP_002890970.1
OG0011639	jg31858	XP_020871014.1
OG0011640	jg31897	XP_020867646.1
OG0011641	jg31908	XP_002890996.1
OG0011643	jg10927	XP_020875366.1
OG0011645	jg10954	XP_002870139.1
OG0011646	jg10992	XP_002870154.1
OG0011647	jg16655	XP_002878604.2
OG0011648	jg1543	XP_002894585.1
OG0011649	jg17334	XP_002878955.1
OG0011650	jg1523	XP_002894598.1
OG0011651	jg1498	XP_002894608.1
OG0011652	jg1464	XP_002891931.1
OG0011653	jg1397	XP_020867630.1
OG0011654	jg1365	XP_020869222.1
OG0011655	jg1296	XP_020869664.1
OG0011656	jg29354	XP_002889771.1
OG0011657	jg1185	XP_020865979.1
OG0011658	jg1105	XP_002888202.1
OG0011659	jg992	XP_002886636.1
OG0011660	jg982	XP_020889590.1
OG0011661	jg12113	XP_002868503.1
OG0011662	jg943	XP_002886610.1
OG0011663	jg20834	XP_002863061.1, XP_020871039.1
OG0011664	jg871	XP_002888110.2
OG0011665	jg779	XP_020890028.1
OG0011667	jg12940	XP_002876754.1
OG0011668	jg12972	XP_020882320.1
OG0011669	jg12979	XP_020881056.1
OG0011670	jg30855	XP_020869678.1
OG0011671	jg12987	XP_020881530.1
OG0011672	jg13006	XP_002876787.2
OG0011673	jg13031	XP_020881083.1
OG0011674	jg13060	XP_002876821.1
OG0011675	jg13069	XP_020881303.1
OG0011676	jg13111	XP_020880259.1
OG0011677	jg13141	XP_002876885.1
OG0011678	jg13223	XP_002876921.1
OG0011679	jg13231	XP_020882482.1
OG0011680	jg13236	XP_020882047.1
OG0011681	jg13262	XP_002875289.1
OG0011682	jg13339	XP_002876976.1
OG0011683	jg13354	XP_002876985.1
OG0011684	jg13413	XP_020880797.1
OG0011685	jg13428	XP_002877028.1
OG0011686	jg12662	XP_020874715.1
OG0011687	jg13676	XP_020882230.1
OG0011688	jg13851	XP_020879912.1
OG0011689	jg2224	XP_002887099.1
OG0011690	jg2187	XP_002887087.2
OG0011691	jg2176	XP_002888550.1
OG0011692	jg2141	XP_002888528.1
OG0011693	jg2114	XP_020891551.1
OG0011694	jg2099	XP_002887038.1
OG0011695	jg2089	XP_002887025.1
OG0011696	jg2062	XP_020865919.1
OG0011697	jg2027	XP_020865635.1
OG0011698	jg28746	XP_002892206.1
OG0011699	jg12432	XP_020872990.1
OG0011700	jg31403	XP_020869629.1
OG0011701	jg368	XP_002887870.1
OG0011702	jg374	XP_020891133.1
OG0011703	jg380	XP_002887881.1
OG0011704	jg390	XP_002887887.1
OG0011705	jg429	XP_002886361.1
OG0011706	jg479	XP_002887934.1
OG0011707	jg504	XP_002886394.1
OG0011708	jg568	XP_002887973.1
OG0011709	jg600	XP_002887987.2
OG0011710	jg627	XP_002886450.1
OG0011711	jg639	XP_020890775.1
OG0011712	jg25214	XP_020888203.1
OG0011713	jg9851	XP_002869630.1
OG0011714	jg15631	XP_002876376.2
OG0011715	jg19373	XP_002881752.1
OG0011716	jg19334	XP_002879885.1
OG0011717	jg19329	XP_020884296.1
OG0011718	jg24828	XP_020886469.1, XP_020886468.1
OG0011719	jg24857	XP_020888591.1
OG0011720	jg24873	XP_002884738.1
OG0011721	jg24880	XP_020887445.1
OG0011722	jg24883	XP_020887465.1
OG0011723	jg24915	XP_020888376.1
OG0011724	jg22045	XP_020871764.1
OG0011725	jg24953	XP_002882655.1
OG0011726	jg24965	XP_020887594.1
OG0011727	jg24981	XP_020887375.1
OG0011728	jg25007	XP_020886855.1
OG0011729	jg25013	XP_020886843.1, XP_020887446.1
OG0011730	jg25022	XP_002882698.1
OG0011731	jg25023	XP_020885972.1
OG0011732	jg25028	XP_002884816.1
OG0011733	jg25036	XP_020886080.1
OG0011734	jg25043	XP_020888353.1
OG0011735	jg25118	XP_002862712.1, XP_002884857.1
OG0011736	jg25158	XP_020888277.1
OG0011737	jg21646	XP_020871824.1
OG0011738	jg21672	XP_020869578.1
OG0011739	jg21670	XP_020871315.1
OG0011740	jg21679	XP_020885302.1
OG0011741	jg21738	XP_002865823.1
OG0011742	jg21746	XP_002865827.1
OG0011743	jg21769	XP_002865842.1
OG0011744	jg21771	XP_020883755.1
OG0011745	jg21777	XP_002865845.2
OG0011746	jg21795	XP_002864105.1
OG0011747	jg21822	XP_002864116.1
OG0011748	jg21824	XP_002864117.1
OG0011749	jg21882	XP_002865886.1
OG0011750	jg21927	XP_020871985.1
OG0011751	jg21933	XP_020887034.1
OG0011752	jg21938	XP_020888598.1
OG0011753	jg21607	XP_020888712.1
OG0011754	jg9668	XP_020874225.1
OG0011755	jg22125	XP_002864264.1
OG0011756	jg22193	XP_020871334.1
OG0011757	jg22165	XP_020879304.1
OG0011758	jg22160	XP_002866007.1
OG0011759	jg22218	XP_020870625.1
OG0011760	jg22257	XP_002864338.1
OG0011761	jg22280	XP_002866052.1
OG0011762	jg22317	XP_020871688.1
OG0011763	jg9761	XP_020873396.1
OG0011764	jg22368	XP_002866094.1
OG0011765	jg22393	XP_002866104.2
OG0011766	jg22408	XP_002864408.1
OG0011767	jg22412	XP_020877296.1, XP_020873969.1
OG0011768	jg22451	XP_002866123.1
OG0011769	jg22461	XP_002866128.1
OG0011770	jg22466	XP_020885706.1
OG0011771	jg22544	XP_020871932.1
OG0011772	jg22606	XP_002866185.1
OG0011773	jg22607	XP_002864500.2
OG0011774	jg22619	XP_020868903.1, XP_020872774.1
OG0011775	jg22663	XP_002864520.1
OG0011776	jg22676	XP_002866226.1
OG0011777	jg22692	XP_020870810.1
OG0011778	jg22694	XP_002864537.1
OG0011779	jg6953	XP_020876123.1
OG0011780	jg312	XP_002872348.2
OG0011781	jg5134	XP_002871552.1
OG0011782	jg5024	XP_020878854.1
OG0011783	jg5014	XP_020877546.1
OG0011784	jg4981	XP_020877986.1
OG0011785	jg4921	XP_020876733.1
OG0011786	jg4910	XP_002871441.1
OG0011787	jg4885	XP_002873465.1
OG0011788	jg4862	XP_020879503.1
OG0011789	jg4802	XP_002871387.1
OG0011790	jg23454	XP_002864905.1
OG0011791	jg4774	XP_002871378.1
OG0011792	jg4756	XP_020878670.1
OG0011793	jg4753	XP_002871367.1
OG0011794	jg4721	XP_020877933.1
OG0011795	jg4711	XP_020877626.1
OG0011796	jg4702	XP_020878150.1, XP_002873361.1, XP_002862430.2
OG0011797	jg4698	XP_020878131.1
OG0011798	jg4484, jg4689	XP_002871324.1
OG0011799	jg4620	XP_020878813.1
OG0011800	jg4605	XP_002871279.1
OG0011801	jg4578	XP_020876118.1
OG0011802	jg4565	XP_020878912.1
OG0011803	jg4564	XP_020878751.1
OG0011804	jg10855	XP_020874905.1
OG0011805	jg10829	XP_020873141.1
OG0011806	jg10766	XP_002870057.1
OG0011807	jg30133	XP_020868559.1
OG0011808	jg10747	XP_020872694.1
OG0011809	jg10746	XP_020872695.1
OG0011810	jg10687	XP_002867965.1
OG0011811	jg10660	XP_020874453.1
OG0011812	jg10654	XP_020875371.1
OG0011813	jg10591	XP_002867914.1
OG0011814	jg10570	XP_020872708.1
OG0011815	jg10569	XP_020872705.1
OG0011816	jg10562	XP_020875611.1
OG0011817	jg10560	XP_002869950.1
OG0011818	jg10554	XP_020875216.1
OG0011819	jg10539	XP_020872754.1
OG0011820	jg10516, jg10521, jg10528	XP_020874737.1
OG0011821	jg10520, jg10527, jg10515	XP_020874732.1
OG0011822	jg10514	XP_002867883.1
OG0011823	jg10484	XP_002867870.1
OG0011824	jg10481	XP_020875731.1
OG0011825	jg10478	XP_020873942.1
OG0011826	jg10404	XP_020873613.1
OG0011827	jg10392	XP_020882372.1, XP_020873259.1
OG0011828	jg10384	XP_020873783.1
OG0011829	jg10340	XP_020873812.1
OG0011830	jg10333	XP_002867796.1
OG0011831	jg10325	XP_020873643.1
OG0011832	jg10314	XP_002867785.1
OG0011833	jg10307, jg791	XP_002867779.1
OG0011834	jg10284	XP_002867767.1
OG0011835	jg10229	XP_020873392.1
OG0011836	jg10143	XP_002867701.2
OG0011837	jg10116	XP_002869766.1
OG0011838	jg10106	XP_020873391.1
OG0011839	jg10104	XP_020873471.1
OG0011840	jg17254, jg10093	XP_002869753.1
OG0011841	jg31930	XP_020870711.1
OG0011842	jg31932	XP_020870920.1
OG0011843	jg31951	XP_020869011.1
OG0011844	jg31987	XP_002893764.1, XP_002865333.1
OG0011845	jg32397	XP_020866355.1
OG0011846	jg32399	XP_020866357.1
OG0011847	jg32117	XP_020867314.1
OG0011848	jg32165	XP_020868807.1
OG0011849	jg32194	XP_002891173.1
OG0011850	jg32232	XP_020870653.1
OG0011850	jg24227	XP_002884411.1
OG0011851	jg32388	XP_002891232.1
OG0011852	jg32641	XP_020870057.1
OG0011853	jg3871	XP_020876775.1
OG0011854	jg32571	XP_020866953.1
OG0011855	jg31286	XP_002890739.1
OG0011856	jg32668	XP_002891309.1
OG0011857	jg32813	XP_020870675.1
OG0011858	jg32812	XP_002891380.2
OG0011859	jg32465	XP_002891240.1
OG0011860	jg32703	XP_020870344.1
OG0011861	jg5586	XP_020878402.1
OG0011862	jg31328	XP_020867714.1
OG0011863	jg31366	XP_002893526.1
OG0011864	jg31429	XP_002893550.1
OG0011865	jg31496	XP_020870775.1
OG0011866	jg31521	XP_002890831.2
OG0011867	jg31552	XP_020866018.1
OG0011868	jg31556	XP_020870272.1
OG0011869	jg31655	XP_020870636.1
OG0011870	jg8793	XP_002869081.1
OG0011871	jg8721	XP_020872760.1
OG0011872	jg8697	XP_020872802.1
OG0011873	jg8647	XP_002866982.1
OG0011874	jg8645	XP_020872898.1
OG0011875	jg8628	XP_002866972.1
OG0011876	jg8587	XP_002866946.1
OG0011877	jg8519	XP_002866912.1
OG0011878	jg8518	XP_002868944.1
OG0011879	jg8502	XP_002868937.1
OG0011880	jg8495	XP_002866894.1
OG0011881	jg8436	XP_020874263.1
OG0011882	jg8407	XP_002866845.1
OG0011883	jg8379	XP_020872667.1
OG0011884	jg8374	XP_002868881.1
OG0011885	jg8366	XP_020875229.1
OG0011886	jg8363	XP_020875044.1
OG0011887	jg8351	XP_020874686.1
OG0011888	jg8343	XP_020874399.1
OG0011889	jg8330	XP_020874422.1
OG0011890	jg8326	XP_002868849.1
OG0011891	jg8287	XP_002868841.1
OG0011892	jg8289	XP_020872533.1
OG0011893	jg8273	XP_020872836.1
OG0011894	jg8272	XP_020872840.1
OG0011896	jg12099	XP_002868485.1
OG0011897	jg12144	XP_002870504.2
OG0011898	jg12170	XP_020874764.1
OG0011899	jg12169	XP_002870520.1
OG0011900	jg12303	XP_002870874.1
OG0011901	jg12425	XP_002870819.2
OG0011902	jg12507	XP_020872929.1
OG0011903	jg18620	XP_020883011.1
OG0011904	jg18630	XP_020884114.1
OG0011905	jg31748	XP_002891152.1
OG0011906	jg9934	XP_002869678.1
OG0011907	jg18673	XP_002881399.1
OG0011908	jg18653	XP_002862457.1, XP_002881388.1
OG0011909	jg12738	XP_020872635.1
OG0011910	jg18697	XP_002879565.1
OG0011911	jg7287	XP_002872459.2
OG0011912	jg7283	XP_020879291.1
OG0011913	jg7248	XP_002874566.1
OG0011914	jg7216	XP_020877471.1
OG0011915	jg7214	XP_002874499.1
OG0011916	jg7209	XP_020877495.1
OG0011917	jg7208	XP_002872366.1
OG0011918	jg7204	XP_002874505.2
OG0011919	jg7413	XP_002872528.1
OG0011920	jg7120	XP_020877522.1
OG0011921	jg7048	XP_020877525.1
OG0011922	jg7060	XP_020877469.1
OG0011924	jg18502	XP_002881318.1
OG0011925	jg18495	XP_002881312.1
OG0011926	jg18480	XP_020882909.1
OG0011927	jg18478	XP_002881299.1
OG0011928	jg18467	XP_020883193.1
OG0011929	jg18453, jg17402	XP_020882723.1
OG0011930	jg13582, jg18451	XP_002881287.1
OG0011931	jg20915	XP_002863674.1
OG0011932	jg28585	XP_020870286.1
OG0011933	jg20951	XP_002865463.1
OG0011934	jg21018	XP_002862988.1, XP_002863734.1
OG0011935	jg21024	XP_020871632.1
OG0011936	jg21062	XP_020888717.1
OG0011937	jg21065	XP_020871551.1
OG0011938	jg21169	XP_020875173.1, XP_020877820.1
OG0011939	jg21189	XP_002863818.1
OG0011940	jg7353, jg28033	XP_020878754.1
OG0011941	jg7427	XP_002872535.1
OG0011942	jg7428	XP_002874646.1
OG0011943	jg7435	XP_020877817.1
OG0011944	jg7507	XP_020879313.1
OG0011945	jg7559	XP_020877024.1
OG0011946	jg7589	XP_020877714.1
OG0011947	jg7599	XP_020877709.1
OG0011948	jg7607	XP_002874745.1
OG0011949	jg7628	XP_020877699.1
OG0011950	jg7649	XP_020877713.1
OG0011951	jg7656	XP_002874780.2
OG0011952	jg7678	XP_020877683.1
OG0011953	jg7739	XP_002874816.1
OG0011954	jg7744	XP_020876361.1
OG0011955	jg7807	XP_002872756.2
OG0011956	jg7821	XP_002872760.1
OG0011957	jg20596	XP_002863521.1
OG0011958	jg20552	XP_020882029.1
OG0011959	jg20515	XP_002863461.1
OG0011960	jg20498	XP_002863452.1
OG0011961	jg20486	XP_020871651.1
OG0011962	jg20455	XP_002863424.1
OG0011963	jg20452	XP_020869136.1
OG0011964	jg20402	XP_002863397.1
OG0011965	jg20377	XP_020866327.1
OG0011966	jg20289	XP_020871939.1
OG0011967	jg11863	XP_002868397.1
OG0011968	jg20308	XP_002863348.1
OG0011969	jg22701	XP_002866242.1
OG0011970	jg11933	XP_020874832.1
OG0011971	jg11765, jg11864	XP_020874570.1
OG0011972	jg11582	XP_002863168.2
OG0011973	jg11570	XP_020877125.1
OG0011974	jg26809	XP_020886069.1
OG0011975	jg26769	XP_020888495.1
OG0011976	jg11484	XP_020872702.1
OG0011977	jg11483	XP_002868358.1
OG0011978	jg11456	XP_020874943.1
OG0011979	jg11372	XP_020875649.1
OG0011980	jg11410	XP_020872780.1
OG0011981	jg11362	XP_020872629.1
OG0011982	jg11352	XP_002870325.1
OG0011983	jg11319	XP_002868280.1
OG0011984	jg11303	XP_002870303.1
OG0011985	jg11265	XP_002868250.1
OG0011986	jg11246	XP_020874810.1
OG0011987	jg11238	XP_020872086.1
OG0011988	jg11170	XP_002870238.2
OG0011989	jg11142	XP_002870226.1
OG0011990	jg26985	XP_002885766.1
OG0011991	jg12632, jg12635	XP_020873173.1
OG0011992	jg12645	XP_002868660.1
OG0011993	jg12652	XP_020874707.1
OG0011994	jg12657	XP_020874712.1
OG0011995	jg12664	XP_002870697.1
OG0011996	jg12666	XP_020874718.1
OG0011997	jg12726	XP_002870656.1
OG0011998	jg12715	XP_020874791.1
OG0011999	jg12757	XP_020874062.1
OG0012000	jg12763	XP_020872321.1
OG0012001	jg12768	XP_020874297.1
OG0012002	jg12843	XP_020872091.1
OG0012003	jg27979	XP_002886158.1
OG0012004	jg20208	XP_002882137.2
OG0012005	jg20207	XP_020884408.1
OG0012006	jg20201	XP_020885691.1, XP_020874910.1
OG0012007	jg20142	XP_020885515.1
OG0012008	jg20105	XP_020885614.1
OG0012009	jg20072	XP_020885324.1
OG0012010	jg20065	XP_020882714.1
OG0012011	jg20020	XP_020884502.1
OG0012012	jg16204	XP_020880139.1, XP_020880137.1
OG0012014	jg19987	XP_020885385.1, XP_020870261.1
OG0012015	jg19945	XP_002882018.1
OG0012016	jg19938	XP_020885066.1
OG0012017	jg19866	XP_020883852.1
OG0012018	jg19863	XP_002881992.1
OG0012019	jg19836	XP_002881980.2
OG0012020	jg19815	XP_020885805.1
OG0012021	jg19807	XP_020883491.1
OG0012022	jg5844	XP_002871908.1
OG0012023	jg19647	XP_020883351.1, XP_020879709.1
OG0012024	jg9175, jg19644	XP_002880029.1
OG0012025	jg19636	XP_002862502.1, XP_002880026.1
OG0012026	jg19625	XP_020884937.1
OG0012027	jg19596	XP_020882995.1
OG0012028	jg19595	XP_020882997.1
OG0012029	jg19572	XP_020885459.1
OG0012030	jg19512	XP_020884528.1
OG0012031	jg19485	XP_020883576.1
OG0012032	jg19465	XP_002879951.1
OG0012033	jg19455	XP_002879947.1
OG0012035	jg3895	XP_020878909.1
OG0012036	jg3900	XP_020876845.1
OG0012037	jg3956, jg3958	XP_002870963.1
OG0012038	jg4010	XP_002870989.1
OG0012039	jg4043	XP_020875866.1
OG0012040	jg4117	XP_020878752.1
OG0012041	jg4120	XP_020878251.1
OG0012042	jg5811	XP_002871890.1
OG0012043	jg5809	XP_020878197.1
OG0012044	jg5903	XP_002873994.1
OG0012045	jg5904	XP_002873995.1
OG0012046	jg5894	XP_020876671.1
OG0012047	jg5882	XP_020876284.1
OG0012048	jg5897	XP_002873991.1
OG0012049	jg5982	XP_020877391.1
OG0012050	jg5983	XP_020877383.1
OG0012051	jg5985	XP_020877389.1
OG0012052	jg5989	XP_002871978.2
OG0012053	jg6040	XP_002874063.1
OG0012054	jg6053	XP_002872002.1
OG0012055	jg6083	XP_020875789.1
OG0012056	jg5172	XP_020879295.1
OG0012057	jg22980	XP_020882552.1
OG0012058	jg22943	XP_020884300.1
OG0012059	jg22828	XP_020885138.1
OG0012060	jg22820	XP_002864603.1
OG0012061	jg22807	XP_020869590.1
OG0012062	jg23302	XP_020871758.1
OG0012063	jg23317	XP_002866556.1
OG0012064	jg23358, jg23365	XP_002864868.1
OG0012065	jg23363, jg23463, jg23368	XP_002866578.1
OG0012066	jg23379	XP_002864876.1
OG0012067	jg23405	XP_020871286.1
OG0012068	jg23440	XP_002864898.1
OG0012069	jg23479	XP_002866632.1
OG0012070	jg23493	XP_020886645.1
OG0012071	jg23505	XP_002866643.1
OG0012072	jg23535	XP_002866659.1
OG0012073	jg23559	XP_020882135.1
OG0012074	jg23561	XP_002866674.1
OG0012075	jg23605	XP_020885160.1
OG0012076	jg23655	XP_002866711.1
OG0012077	jg23660	XP_002866713.1
OG0012078	jg23661	XP_020871310.1
OG0012079	jg23668	XP_020890566.1
OG0012080	jg23672	XP_020880969.1
OG0012081	jg23703	XP_020889415.1
OG0012082	jg23777	XP_002866769.1
OG0012083	jg23782	XP_002865086.1
OG0012084	jg8232	XP_002872968.1
OG0012085	jg8163	XP_020877070.1
OG0012086	jg28447	XP_020870074.1
OG0012087	jg8193	XP_002872948.1
OG0012088	jg28465	XP_020868349.1
OG0012089	jg28499	XP_002892075.1
OG0012090	jg8161	XP_020879213.1
OG0012091	jg8066	XP_002874962.1
OG0012092	jg8047	XP_002872869.1
OG0012093	jg8050	XP_020879249.1
OG0012094	jg8056	XP_020878932.1
OG0012095	jg8053	XP_020876300.1
OG0012096	jg8059	XP_002874956.1
OG0012097	jg8045	XP_002874950.1
OG0012098	jg8032	XP_020879460.1
OG0012099	jg8010	XP_020877034.1
OG0012100	jg8008	XP_002872854.1
OG0012101	jg7995	XP_002874928.1
OG0012102	jg7989	XP_020879161.1
OG0012103	jg7979	XP_002874918.1
OG0012104	jg7972	XP_020878260.1
OG0012105	jg7943	XP_020877237.1
OG0012106	jg7898	XP_020876394.1
OG0012107	jg7911	XP_020876373.1
OG0012108	jg7912	XP_002874879.1
OG0012109	jg7913	XP_002872793.1
OG0012110	jg7923	XP_002872788.1
OG0012111	jg7927	XP_002874868.1
OG0012112	jg7847	XP_002874864.1
OG0012113	jg7839	XP_002872772.1
OG0012114	jg7837	XP_002874862.1
OG0012115	jg7836	XP_020876343.1
OG0012116	jg20776	XP_002865380.1
OG0012117	jg20793	XP_020880696.1
OG0012118	jg20796	XP_020878789.1
OG0012119	jg20798	XP_002863619.1, XP_020887901.1
OG0012120	jg20844	XP_020871038.1
OG0012121	jg20859	XP_020871773.1
OG0012122	jg18439	XP_020884988.1
OG0012123	jg1055, jg18359	XP_002879418.1
OG0012124	jg18304	XP_002862849.2, XP_002879386.2
OG0012125	jg18335	XP_020883684.1
OG0012126	jg18281	XP_020873544.1, XP_020885043.1
OG0012127	jg18236	XP_020883446.1
OG0012128	jg18230	XP_002881190.2
OG0012129	jg18216	XP_020885039.1
OG0012130	jg18192	XP_002879319.1
OG0012131	jg18185	XP_020884051.1
OG0012132	jg18140	XP_002862622.1
OG0012133	jg18089	XP_020883048.1
OG0012134	jg18045	XP_020884926.1
OG0012135	jg18042	XP_002881083.1
OG0012136	jg18021	XP_020885268.1
OG0012137	jg18007, jg18004, jg18011	XP_020884192.1
OG0012138	jg17968	XP_020883549.1
OG0012139	jg17917	XP_002879206.1
OG0012140	jg17914	XP_002863050.1, XP_002879205.1
OG0012141	jg17905	XP_020885163.1
OG0012142	jg17984	XP_020884878.1
OG0012143	jg17859, jg24238	XP_002881010.1
OG0012144	jg17819	XP_020884919.1, XP_020884920.1
OG0012145	jg17809	XP_020884595.1
OG0012146	jg17800	XP_020885495.1
OG0012147	jg17799	XP_020884302.1
OG0012148	jg17728	XP_020883814.1
OG0012149	jg17719	XP_020883817.1
OG0012150	jg17706	XP_002880970.1
OG0012151	jg17688	XP_020885678.1
OG0012152	jg17681	XP_020883480.1
OG0012153	jg15369	XP_002877969.1
OG0012154	jg17652	XP_020884929.1
OG0012155	jg17659	XP_020883388.1
OG0012156	jg17542	XP_002880847.1
OG0012157	jg17378	XP_020882822.1
OG0012158	jg17360	XP_002880802.1
OG0012159	jg17351	XP_020884536.1
OG0012160	jg17328	XP_020884443.1
OG0012161	jg17231	XP_020883137.1
OG0012162	jg17178	XP_020883366.1
OG0012163	jg17190	XP_002878889.1
OG0012164	jg9744	XP_002867524.1
OG0012165	jg23961	XP_020886967.1
OG0012166	jg23946	XP_002882178.1
OG0012167	jg23916	XP_002884260.1
OG0012168	jg3803	XP_020878369.1
OG0012169	jg3810	XP_002872984.1
OG0012170	jg9198	XP_002869299.1
OG0012171	jg9801	XP_020873569.1
OG0012172	jg23986	XP_020888142.1
OG0012173	jg23990	XP_002884293.1
OG0012174	jg24093	XP_002882249.1
OG0012175	jg24144	XP_020887189.1
OG0012176	jg24202	XP_020887852.1
OG0012177	jg24210	XP_002884400.1
OG0012178	jg24216	XP_002882301.1
OG0012179	jg24217	XP_002884405.1
OG0012180	jg24264	XP_002882326.2
OG0012181	jg1937	XP_020865693.1
OG0012181	jg24274	XP_020887006.1
