Orthogroup	Arabidopsis_arenosa	Noccaea_praecox
OG0007325	jg32852, jg32869	Np004G200140
OG0007326	jg11030, jg11035	Np005G300830
OG0007327	jg11038	Np005G300940, Np005G300910
OG0007328	jg11090	Np005G301640
OG0007329	jg18597	Np006G341400
OG0007330	jg18595	Np006G341430
OG0007331	jg15116, jg26361	Np001G053960
OG0007332	jg15118	Np001G053980
OG0007333	jg15146	Np001G054370
OG0007334	jg15167	Np001G054620
OG0007335	jg15168	Np001G054640
OG0007336	jg15249	Np001G055960
OG0007337	jg15081, jg15066, jg15059	Np001G053670
OG0007338	jg15065, jg15072	Np001G053560
OG0007339	jg15375	Np001G057490
OG0007340	jg15396	Np001G057720
OG0007341	jg15426	Np001G058350
OG0007343	jg9141	Np005G270180
OG0007344	jg15535	Np001G059750
OG0007345	jg15621	Np001G060670
OG0007346	jg15701	Np001G061320
OG0007347	jg15894	Np001G063610
OG0007348	jg15896	Np001G063630
OG0007349	jg16009	Np001G064860
OG0007350	jg16119	Np001G066380
OG0007351	jg16129	Np001G066530
OG0007352	jg16183	Np001G067120
OG0007353	jg16271	Np001G068200
OG0007354	jg16281	Np001G068330
OG0007355	jg16406, jg16397, jg16390	Np001G069640
OG0007356	jg33424	Np004G194480
OG0007357	jg19078	Np006G334560
OG0007359	jg2012, jg2011	Np002G097110
OG0007360	jg16288	Np001G068420
OG0007361	jg20263	Np001G032620
OG0007362	jg20560, jg32204, jg6820, jg17856	Np001G027560
OG0007363	jg18541	Np006G342270, Np006G342210, Np006G342130, Np006G342320, Np006G342360
OG0007365	jg18609	Np006G341170
OG0007366	jg11059, jg20117, jg19992	Np006G323490, Np006G323480
OG0007367	jg26611	Np007G384950
OG0007368	jg3192	Np002G078090
OG0007370	jg9195	Np005G270980
OG0007371	jg8714	Np002G090650, Np005G267770
OG0007372	jg28763	Np004G255850, Np002G115920
OG0007373	jg29680	Np004G245550
OG0007374	jg25876	Np007G392900
OG0007376	jg25637	Np007G390190
OG0007378	jg24057	Np007G423440
OG0007378	jg24056	Np007G423470
OG0007379	jg5127	Np007G378290, Np003G139800
OG0007380	jg10366, jg10368	Np005G286370
OG0007381	jg10693	Np005G290580
OG0007382	jg10789	Np005G292340
OG0007383	jg31507, jg18538	Np006G342460, Np004G237140
OG0007384	jg17647	Np006G360810
OG0007385	jg5541	Np003G144330
OG0007387	jg22527	Np003G157590
OG0007388	jg22631	Np003G156110
OG0007392	jg30987	Np008G426840, Np005G295260
OG0007393	jg28027	Np007G374290
OG0007393	jg28028	Np007G374280
OG0007394	jg16679	Np006G368770
OG0007395	jg21555	Np007G374860
OG0007398	jg14418	Np001G046000, Np002G090280
OG0007398	jg14417	Np001G045990
OG0007400	jg21886	Np003G167030
OG0007413	jg9611	Np005G276670
OG0007414	jg9584	Np005G276350
OG0007415	jg9582	Np005G276340
OG0007416	jg9566	Np005G276110
OG0007417	jg9558	Np005G275980
OG0007418	jg9549	Np005G275880
OG0007420	jg9457	Np005G274800
OG0007421	jg9436	Np005G274630
OG0007422	jg9417	Np005G274420
OG0007423	jg9404	Np005G274240
OG0007424	jg9384	Np005G273500
OG0007425	jg9350	Np005G273090
OG0007426	jg9285	Np005G272300
OG0007427	jg9273	Np005G272160
OG0007428	jg9265	Np005G271860
OG0007429	jg9261	Np005G271800
OG0007430	jg9253	Np005G273760, Np005G273670, Np005G271700
OG0007431	jg9249	Np005G271670
OG0007432	jg9228	Np005G271400
OG0007433	jg9638	Np004G246150
OG0007434	jg9180	Np005G270600
OG0007435	jg9171	Np005G270590
OG0007436	jg9169	Np005G270560
OG0007437	jg9167	Np005G270540
OG0007438	jg9158	Np005G270410
OG0007439	jg9137	Np005G270120
OG0007440	jg9116	Np005G269890
OG0007441	jg9062	Np005G263340
OG0007442	jg9071	Np005G263230
OG0007443	jg9038	Np005G263560
OG0007444	jg9039	Np005G263550
OG0007445	jg8992	Np005G263990
OG0007446	jg8937	Np005G264500
OG0007448	jg8961	Np005G264270
OG0007449	jg8963	Np005G264250
OG0007450	jg8967	Np005G264200
OG0007451	jg8909	Np005G264780, Np005G264810
OG0007452	jg8904	Np005G264830
OG0007453	jg8896	Np005G264900
OG0007454	jg8894	Np005G264950
OG0007456	jg8859	Np005G265630
OG0007457	jg31719	Np004G215290
OG0007458	jg31776	Np004G216070
OG0007459	jg31778	Np004G216090
OG0007460	jg31825	Np004G217490
OG0007461	jg31844	Np004G218180
OG0007462	jg31854	Np004G218930, Np004G219760
OG0007463	jg31866	Np004G219700
OG0007464	jg10935	Np005G298070
OG0007465	jg10958	Np005G299150
OG0007466	jg11002	Np005G300020
OG0007467	jg11015	Np005G300250
OG0007468	jg1554	Np007G376590
OG0007469	jg1520	Np002G105690
OG0007470	jg11159	Np005G302800
OG0007471	jg1363	Np002G111300
OG0007473	jg1178	Np002G113240
OG0007474	jg1091	Np002G114410
OG0007475	jg876, jg877	Np002G117260
OG0007476	jg857	Np002G117500
OG0007477	jg29524	Np004G247450
OG0007478	jg795	Np002G118280
OG0007479	jg776	Np002G118660
OG0007480	jg771	Np002G118700
OG0007481	jg12896	Np001G032850
OG0007482	jg12908	Np001G028200
OG0007483	jg12918	Np001G027940
OG0007484	jg12986	Np001G026580
OG0007485	jg29958	Np004G241730
OG0007486	jg13083	Np001G025110
OG0007487	jg13103	Np001G024950
OG0007488	jg13117	Np001G024870
OG0007489	jg13135	Np001G024720
OG0007490	jg13152	Np001G024550
OG0007491	jg30446	Np004G236510, Np004G236490
OG0007492	jg13220	Np001G023690
OG0007493	jg13242	Np001G023450
OG0007494	jg13264	Np001G023250
OG0007495	jg13325	Np001G022610
OG0007496	jg13330	Np001G022570
OG0007497	jg13376	Np001G021990
OG0007498	jg13396	Np001G021760
OG0007499	jg13401	Np001G021680
OG0007500	jg13406	Np001G021610
OG0007501	jg13425	Np001G021280
OG0007502	jg13426	Np001G021270
OG0007503	jg13468	Np001G020920
OG0007504	jg13527	Np001G020490
OG0007506	jg13740	Np001G018980
OG0007507	jg12484	Np005G314930
OG0007508	jg13805	Np001G018730
OG0007510	jg2243	Np002G092600
OG0007511	jg2217	Np002G093460
OG0007512	jg2174	Np002G093970
OG0007513	jg2057	Np002G095970
OG0007514	jg2052	Np002G096090
OG0007515	jg1984	Np002G097350
OG0007516	jg1867	Np002G098880
OG0007517	jg5616	Np003G145160
OG0007518	jg371	Np002G124640
OG0007519	jg33666	Np004G191570
OG0007520	jg430	Np002G123820
OG0007521	jg464	Np002G123480
OG0007522	jg505	Np002G122820
OG0007523	jg546	Np002G122220
OG0007525	jg578	Np002G121490
OG0007526	jg595	Np002G121330
OG0007527	jg677	Np002G120000
OG0007529	jg693	Np002G119780
OG0007530	jg25219	Np007G408750
OG0007531	jg25217	Np007G408800
OG0007532	jg25216	Np007G408810
OG0007533	jg25204	Np007G408940
OG0007534	jg9635	Np005G276940
OG0007535	jg9881	Np005G280160
OG0007536	jg9864	Np005G279930
OG0007537	jg9853	Np005G279810
OG0007538	jg19352	Np006G330970
OG0007540	jg19338	Np006G331140
OG0007541	jg24837	Np007G413690
OG0007542	jg24841	Np007G413680
OG0007543	jg24846	Np007G413640
OG0007544	jg24878	Np007G413330
OG0007545	jg24882	Np007G413290
OG0007546	jg24901	Np007G413050
OG0007547	jg24910, jg20316	Np007G412820
OG0007548	jg4116	Np003G128170
OG0007549	jg24933	Np007G412580
OG0007550	jg24948	Np007G412230
OG0007551	jg24969	Np007G411960
OG0007552	jg24989	Np007G411720
OG0007553	jg4209	Np003G129220
OG0007554	jg25020	Np007G411280
OG0007555	jg25068	Np007G410650
OG0007556	jg25075	Np007G410570
OG0007557	jg25092	Np007G410440
OG0007558	jg25105	Np007G410260
OG0007559	jg25113	Np007G410160
OG0007560	jg25121	Np007G410040
OG0007561	jg25126	Np007G410000
OG0007562	jg25134	Np007G409900
OG0007563	jg9629	Np005G276860
OG0007565	jg25147	Np007G409620
OG0007566	jg25150	Np007G409580
OG0007567	jg25186	Np007G409100
OG0007568	jg25188	Np007G409080
OG0007569	jg15725, jg15656	Np005G264490
OG0007570	jg21639	Np003G174660
OG0007571	jg20376	Np001G034050
OG0007572	jg32776	Np004G200790
OG0007573	jg21730	Np003G172440
OG0007574	jg21735	Np003G172100
OG0007575	jg21740	Np003G171850
OG0007576	jg21743	Np003G171710
OG0007577	jg9046	Np005G263470
OG0007578	jg21939	Np003G165910
OG0007579	jg22054	Np003G164140
OG0007581	jg22037	Np003G164470
OG0007582	jg22030	Np003G164580
OG0007583	jg22027	Np006G343450, Np001G064290, Np003G164850
OG0007584	jg22056	Np003G164110
OG0007585	jg22062	Np003G163890
OG0007586	jg22192	Np003G162250
OG0007587	jg22163	Np003G161990
OG0007588	jg22234	Np003G162740
OG0007589	jg22282	Np003G163190
OG0007590	jg22319	Np003G160900
OG0007591	jg22395	Np003G159400
OG0007592	jg22425	Np003G158690
OG0007593	jg2115, jg22457	Np003G158340
OG0007594	jg22467, jg22468	Np003G158240
OG0007596	jg22574	Np003G156860
OG0007597	jg22591	Np003G156590
OG0007598	jg22594	Np003G156550
OG0007599	jg22600	Np003G156490
OG0007600	jg22637	Np003G156050
OG0007601	jg22644	Np003G155980
OG0007602	jg22669	Np003G155580, Np003G155630
OG0007603	jg22683	Np003G155260
OG0007604	jg22721	Np003G154870
OG0007605	jg6655	Np001G014990
OG0007606	jg5152	Np003G140110
OG0007607	jg5129	Np003G139820
OG0007608	jg5122	Np003G139740
OG0007609	jg5114	Np003G139700
OG0007610	jg5100	Np003G139570
OG0007611	jg5080	Np003G139250
OG0007612	jg5070	Np003G139120
OG0007613	jg5051	Np003G138970
OG0007614	jg5044	Np003G138870
OG0007615	jg5032	Np003G138630
OG0007616	jg5013	Np003G138490
OG0007617	jg4980	Np003G138100
OG0007618	jg4978	Np003G138080
OG0007619	jg4952	Np003G137800
OG0007620	jg4930	Np005G310330, Np003G137450
OG0007621	jg4893	Np003G136940
OG0007622	jg4742	Np003G135370
OG0007623	jg4720	Np003G135110
OG0007624	jg4710	Np003G134970
OG0007626	jg4664	Np003G134340
OG0007627	jg4660	Np003G134310
OG0007628	jg4631	Np003G134040
OG0007629	jg4567	Np003G133230
OG0007630	jg4556	Np003G133040
OG0007631	jg10878	Np005G295380
OG0007632	jg10828	Np005G293370
OG0007633	jg10813	Np005G292880
OG0007634	jg10806	Np005G292710
OG0007637	jg7687	Np003G183130
OG0007638	jg10700	Np005G290680
OG0007639	jg10691	Np005G290510
OG0007640	jg10662	Np005G290210
OG0007641	jg10640	Np005G289910
OG0007642	jg10571	Np005G288830
OG0007643	jg20658	Np001G039050
OG0007644	jg23165	Np001G007770
OG0007645	jg10502	Np005G288230
OG0007646	jg10480	Np005G287150
OG0007647	jg7780	Np003G184690
OG0007648	jg10422	Np005G288030
OG0007649	jg10394	Np005G286750
OG0007650	jg10332	Np005G285960
OG0007651	jg10327	Np005G285840
OG0007652	jg10308	Np005G285710
OG0007653	jg10299	Np005G285580
OG0007654	jg10278	Np005G285230
OG0007655	jg10270	Np005G285010
OG0007656	jg10255	Np005G284830
OG0007657	jg10237	Np005G284660
OG0007658	jg10222	Np005G284410
OG0007659	jg10219	Np005G284390
OG0007660	jg10133	Np005G283440
OG0007661	jg10117	Np005G283270
OG0007662	jg17253, jg10094	Np005G283040
OG0007663	jg31974	Np004G206120
OG0007664	jg31978	Np004G206170
OG0007665	jg31990	Np004G206330
OG0007666	jg32070	Np004G208350
OG0007667	jg32139	Np004G224520
OG0007668	jg32284	Np004G204840
OG0007669	jg32645	Np004G202480
OG0007670	jg32809	Np005G308590, Np004G200460
OG0007671	jg32753	Np004G200950
OG0007672	jg32815	Np004G200310
OG0007673	jg24721	Np007G415190
OG0007674	jg31329	Np004G210910
OG0007675	jg31352	Np004G211200
OG0007676	jg12163, jg17033	Np006G364710
OG0007677	jg31371	Np004G211410
OG0007678	jg31381	Np004G211480
OG0007679	jg31444	Np004G212080
OG0007680	jg31557	Np004G213400
OG0007681	jg31582	Np004G213700
OG0007682	jg31627	Np004G214220
OG0007683	jg31629	Np004G214280
OG0007684	jg31635	Np004G214450
OG0007685	jg8794	Np005G266640
OG0007686	jg4056	Np003G127410
OG0007687	jg8758	Np005G267330
OG0007688	jg8739	Np005G267510
OG0007689	jg8735	Np001G042700, Np001G042710, Np005G267560
OG0007690	jg8704	Np005G267940
OG0007691	jg8683	Np005G268190
OG0007692	jg8681	Np005G268220
OG0007693	jg8661	Np005G268460
OG0007694	jg8638	Np005G268680
OG0007695	jg16806	Np006G367190
OG0007696	jg8624	Np005G268840
OG0007697	jg8579	Np005G269490
OG0007698	jg8567	Np005G269640
OG0007699	jg8561	Np005G269700
OG0007700	jg8560	Np005G269710
OG0007702	jg8526	Np005G262570
OG0007703	jg8515	Np005G262450
OG0007704	jg8489	Np005G262090
OG0007705	jg8468	Np005G261890
OG0007706	jg8419	Np005G261670
OG0007707	jg8315	Np005G260360
OG0007708	jg11935	Np005G309990
OG0007710	jg12430	Np005G314400
OG0007711	jg18615	Np006G341040
OG0007712	jg18623	Np006G340960
OG0007713	jg18632	Np006G340860
OG0007714	jg29394	Np004G248700
OG0007715	jg2670, jg31733	Np004G215490
OG0007716	jg5647	Np003G145540
OG0007717	jg18648	Np006G340740
OG0007718	jg18642	Np006G340790
OG0007719	jg7277	Np003G177310
OG0007720	jg7211	Np003G176130
OG0007721	jg7087, jg7154	Np003G175590
OG0007722	jg26963, jg31538	Np004G213160
OG0007723	jg18519	Np006G342710
OG0007725	jg18496	Np006G343180
OG0007726	jg18490	Np006G343310
OG0007727	jg18489	Np006G343320
OG0007728	jg18452	Np009G432540, Np006G344820
OG0007729	jg18447	Np009G432080, Np006G345060
OG0007730	jg21005	Np001G042160
OG0007731	jg7381	Np003G178350
OG0007732	jg7463	Np003G179880
OG0007733	jg7490	Np003G180290
OG0007734	jg7558	Np003G181150
OG0007735	jg7644	Np003G182360
OG0007736	jg7669, jg11289	Np003G182760
OG0007737	jg7698	Np003G183310
OG0007738	jg7750	Np003G183910
OG0007739	jg5857	Np003G148170
OG0007740	jg7762	Np003G184090
OG0007741	jg20670	Np001G039280
OG0007742	jg20604	Np001G038270
OG0007743	jg20555	Np001G037360
OG0007744	jg20527	Np001G037040
OG0007745	jg20490	Np001G036310
OG0007746	jg20480	Np001G036400
OG0007747	jg20463	Np001G036150
OG0007748	jg20447	Np001G035830
OG0007749	jg20441	Np001G035710
OG0007750	jg20414	Np001G035120
OG0007751	jg4201	Np003G129110
OG0007752	jg20401	Np001G034600
OG0007753	jg20395	Np001G034490
OG0007754	jg20373	Np001G033830
OG0007755	jg11088	Np001G032810
OG0007756	jg11958	Np005G310150
OG0007757	jg11964	Np005G310420
OG0007758	jg11721	Np005G307280
OG0007759	jg26846	Np007G387740
OG0007760	jg26792	Np007G387340
OG0007761	jg11525, jg11523	Np005G308860
OG0007762	jg11428	Np005G306810
OG0007763	jg11345	Np005G305660
OG0007765	jg12724	Np005G318750
OG0007766	jg12824	Np005G320030
OG0007767	jg12855	Np005G320260
OG0007768	jg798	Np002G078290
OG0007769	jg20200	Np006G320780
OG0007770	jg20188	Np006G320940
OG0007771	jg20182	Np006G320990
OG0007772	jg20147	Np006G321440
OG0007773	jg20138	Np006G321530
OG0007774	jg20130	Np006G321670
OG0007775	jg20128	Np006G321690, Np006G321750
OG0007776	jg20062	Np006G322670
OG0007777	jg20056	Np006G322780
OG0007778	jg20021	Np006G323120
OG0007779	jg20009	Np006G323280
OG0007780	jg20007	Np006G323300
OG0007781	jg20004	Np006G323310
OG0007782	jg20001	Np006G323340
OG0007783	jg20000	Np006G323350
OG0007784	jg19989	Np006G323520
OG0007785	jg19962	Np006G323920
OG0007786	jg19932	Np006G324410
OG0007787	jg19846	Np006G325120
OG0007788	jg19798	Np006G325710
OG0007789	jg19760	Np006G325970
OG0007792	jg19613	Np006G327790
OG0007793	jg19573	Np006G328290
OG0007794	jg19491	Np006G329140
OG0007795	jg19522	Np006G328870
OG0007796	jg3855	Np003G125290
OG0007797	jg3890	Np003G125540
OG0007798	jg3904	Np003G125740
OG0007799	jg3923	Np003G126030
OG0007800	jg3932	Np003G126120
OG0007801	jg3973	Np003G126550
OG0007802	jg3983	Np003G126690
OG0007803	jg3989	Np003G126760
OG0007804	jg3990	Np003G126770
OG0007805	jg4009	Np003G126960
OG0007806	jg4129	Np003G128300
OG0007807	jg4041	Np003G127210
OG0007808	jg4125	Np003G128250
OG0007809	jg4142	Np003G128440
OG0007810	jg4159	Np003G128600
OG0007811	jg4165	Np003G128670
OG0007812	jg4173	Np003G128760
OG0007813	jg4180	Np003G128820
OG0007814	jg5799	Np003G147350
OG0007815	jg5831	Np003G147770
OG0007817	jg5926	Np003G140400
OG0007818	jg5939	Np003G149050
OG0007819	jg5965	Np003G149360
OG0007820	jg5970	Np003G149430
OG0007822	jg5979	Np003G149590, Np003G149710
OG0007823	jg5999	Np003G149930
OG0007824	jg6055	Np003G150530
OG0007825	jg6101	Np003G150890
OG0007826	jg23020	Np003G151360
OG0007827	jg23011	Np003G151460
OG0007828	jg22992	Np003G151740
OG0007829	jg22964	Np003G152060
OG0007830	jg22938	Np003G152290
OG0007831	jg22907	Np003G152650
OG0007833	jg22825	Np003G153700
OG0007834	jg22803	Np003G153900
OG0007835	jg23282	Np001G006540
OG0007836	jg23288	Np001G006430
OG0007837	jg23289	Np001G006420
OG0007838	jg23319	Np001G005900
OG0007839	jg22582	Np003G156770
OG0007840	jg23389	Np001G005150
OG0007841	jg23394	Np001G005100
OG0007842	jg23458	Np001G004320
OG0007843	jg23472	Np001G004170
OG0007844	jg23488	Np001G003980, Np007G419530
OG0007846	jg23532	Np001G003360
OG0007847	jg23536	Np001G003280
OG0007848	jg23541	Np001G003220
OG0007849	jg23583	Np001G002790
OG0007850	jg23584	Np001G002780
OG0007851	jg23598	Np001G002620
OG0007852	jg23620	Np001G002390
OG0007853	jg23643	Np001G002070
OG0007854	jg23650	Np001G002010
OG0007855	jg23659	Np001G001880
OG0007856	jg23704	Np001G001410
OG0007857	jg23747	Np001G000720
OG0007858	jg14999	Np001G052860
OG0007859	jg23764	Np001G000610
OG0007860	jg8170	Np003G189090
OG0007861	jg8183	Np003G189180
OG0007862	jg8104	Np003G188870
OG0007863	jg8128	Np003G188420
OG0007864	jg8135	Np003G188350
OG0007866	jg8071	Np003G187680
OG0007867	jg8016	Np003G187080
OG0007868	jg7991	Np003G186880
OG0007869	jg7988	Np003G186850
OG0007870	jg7984	Np003G182090
OG0007871	jg7848	Np003G186200
OG0007872	jg7858	Np003G186090
OG0007873	jg7902	Np003G185710
OG0007874	jg7917	Np003G185460
OG0007875	jg20774	Np001G040160
OG0007876	jg20808	Np001G040620
OG0007877	jg20904	Np001G041460
OG0007879	jg18438	Np001G064160
OG0007880	jg18301	Np006G356570
OG0007881	jg18298	Np006G356520
OG0007882	jg18296	Np006G356480
OG0007883	jg18380, jg12222	Np006G357610
OG0007884	jg18305	Np006G356640
OG0007885	jg18245	Np006G355590
OG0007886	jg18183, jg18179	Np005G265920, Np006G354820
OG0007887	jg18165	Np006G354650, Np006G348270
OG0007888	jg18151	Np006G348750, Np006G354250
OG0007889	jg18149	Np006G354140, Np006G348850
OG0007890	jg29004	Np004G253150
OG0007891	jg18136	Np006G353990, Np006G346820
OG0007892	jg18093	Np006G347300, Np006G353410
OG0007893	jg18078	Np006G353040, Np006G347750
OG0007894	jg18075	Np006G353000, Np006G347800
OG0007895	jg18063	Np006G352560
OG0007896	jg29064	Np004G252510
OG0007897	jg18041	Np006G351690
OG0007898	jg17858	Np006G359890
OG0007899	jg17855	Np006G359860
OG0007900	jg17811	Np006G359330
OG0007901	jg17804	Np006G359270
OG0007902	jg17792	Np006G359070
OG0007903	jg17726	Np006G358480
OG0007904	jg17569	Np006G361510
OG0007905	jg17465	Np006G362010
OG0007906	jg4422, jg4508	Np003G131990
OG0007907	jg17349	Np006G362580
OG0007908	jg17310	Np006G362790
OG0007909	jg9711	Np005G278030
OG0007910	jg9739	Np005G278440
OG0007911	jg5298	Np003G141670
OG0007912	jg23941	Np007G424850
OG0007913	jg5226	Np003G141000
OG0007914	jg12155, jg12154	Np005G311350
OG0007915	jg9806	Np005G279180
OG0007916	jg23983	Np007G424430
OG0007917	jg23989	Np007G424360
OG0007918	jg5354	Np003G142190
OG0007919	jg24020	Np007G423840
OG0007921	jg24085	Np007G423170
OG0007922	jg24102	Np007G423020
OG0007923	jg24112	Np007G422910
OG0007924	jg24139	Np007G422600
OG0007925	jg24186	Np007G422130
OG0007926	jg24225	Np007G421590
OG0007927	jg24272	Np007G420980
OG0007928	jg24353	Np007G420230
OG0007929	jg24359	Np007G420180
OG0007930	jg24379	Np007G419640
OG0007931	jg24404	Np007G419360
OG0007932	jg24389, jg24390	Np007G419510
OG0007934	jg24419	Np007G419220
OG0007935	jg24433	Np007G419010, Np003G188980
OG0007936	jg24460	Np007G418720
OG0007937	jg24451	Np007G418800
OG0007938	jg24487	Np007G418410
OG0007939	jg24521	Np007G417860
OG0007940	jg24534	Np007G417690
OG0007941	jg24544	Np007G417500
OG0007942	jg24592	Np004G199970
OG0007943	jg24598	Np007G416880
OG0007944	jg24600	Np007G416850
OG0007945	jg24603	Np007G416800
OG0007946	jg24606	Np007G416760
OG0007947	jg24607	Np007G416750
OG0007948	jg21461	Np001G017070
OG0007949	jg24664	Np007G415970
OG0007950	jg24685	Np007G403970, Np007G415650
OG0007951	jg24709	Np007G415340
OG0007952	jg24724	Np007G415160
OG0007953	jg24733	Np003G174030, Np007G415060
OG0007954	jg24734	Np007G415050
OG0007955	jg24752	Np007G414720
OG0007956	jg24765	Np007G414510
OG0007957	jg24797	Np007G414160
OG0007958	jg19263	Np006G332070
OG0007959	jg19259, jg19260	Np006G332130
OG0007960	jg19257	Np006G332150
OG0007961	jg19230	Np006G332710
OG0007962	jg19218	Np006G332910
OG0007963	jg19170	Np006G333690
OG0007964	jg19066	Np006G334850
OG0007965	jg18737	Np006G339670
OG0007966	jg18741	Np006G339610
OG0007967	jg18753	Np006G339480
OG0007968	jg18781	Np006G339120
OG0007969	jg18784	Np006G339090
OG0007970	jg18806	Np006G338640
OG0007971	jg18835	Np006G338160
OG0007973	jg18854	Np006G337840
OG0007974	jg18868	Np006G337670
OG0007975	jg18919	Np006G336950
OG0007976	jg18929	Np006G336850
OG0007977	jg18937	Np006G336770
OG0007978	jg18952	Np006G336510
OG0007979	jg18979	Np006G336040
OG0007980	jg18994	Np006G335790
OG0007981	jg19014	Np006G335540
OG0007982	jg18712	Np006G339980
OG0007983	jg30026	Np004G240920
OG0007984	jg30113	Np004G240010
OG0007985	jg30156, jg30167, jg30179	Np004G239450
OG0007986	jg30307	Np004G238170
OG0007987	jg30353	Np004G237570
OG0007988	jg30343	Np004G237670
OG0007989	jg30359	Np004G237520
OG0007991	jg6068, jg30370	Np004G237310
