Orthogroup	Arabidopsis_arenosa	Arabis_alpina
OG0008281	jg2885	Aa_G187100.h1.t1
OG0008282	jg2861	Aa_G347940.h1.t1
OG0008283	jg3592	Aa_G444570.h1.t1
OG0008284	jg3636	Aa_G145410.h1.t1
OG0008285	jg3655	Aa_G265740.h1.t1
OG0008286	jg3664	Aa_G293630.h1.t1
OG0008287	jg3686	Aa_G21680.h1.t1
OG0008288	jg3699	Aa_G21570.h1.t1
OG0008289	jg3714	Aa_G410430.h1.t1
OG0008290	jg3734	Aa_G312130.h1.t1
OG0008291	jg3739, jg12411	Aa_G497410.h1.t1
OG0008292	jg3757	Aa_G385750.h1.t1
OG0008293	jg3783	Aa_G239120.h1.t1
OG0008294	jg25225	Aa_G40140.h1.t1
OG0008295	jg25271	Aa_G290240.h1.t1
OG0008296	jg25276	Aa_G290200.h1.t1
OG0008297	jg25304	Aa_G539200.h1.t1, Aa_G373910.h1.t1
OG0008298	jg25325	Aa_G176090.h1.t1
OG0008299	jg25392	Aa_G641610.h1.t1
OG0008300	jg27426, jg6455	Aa_G539320.h1.t1
OG0008301	jg25395	Aa_G472330.h1.t1
OG0008302	jg25398	Aa_G472300.h1.t1
OG0008303	jg25401	Aa_G237720.h1.t1
OG0008304	jg25419	Aa_G237550.h1.t1
OG0008305	jg25423	Aa_G458830.h1.t1
OG0008306	jg25427	Aa_G645590.h1.t1, Aa_G483860.h1.t1
OG0008307	jg25435	Aa_G76690.h1.t1
OG0008308	jg25506	Aa_G1450.h1.t1
OG0008309	jg25530	Aa_G1220.h1.t1
OG0008310	jg25550	Aa_G1050.h1.t1
OG0008311	jg25553	Aa_G1010.h1.t1
OG0008312	jg33470	Aa_G173600.h1.t1
OG0008313	jg25632	Aa_G233720.h1.t1
OG0008314	jg25672	Aa_G223460.h1.t1
OG0008315	jg25681	Aa_G223510.h1.t1
OG0008316	jg25743	Aa_G97070.h1.t1
OG0008317	jg25815	Aa_G107720.h1.t1
OG0008318	jg25841	Aa_G53630.h1.t1
OG0008319	jg25890	Aa_G498900.h1.t1
OG0008320	jg25915	Aa_G176960.h1.t1
OG0008321	jg25952	Aa_G82120.h1.t1
OG0008323	jg26000	Aa_G522280.h1.t1
OG0008324	jg26008	Aa_G922750.h2.t1, Aa_G922750.h1.t1
OG0008325	jg26046	Aa_G382250.h1.t1
OG0008326	jg26087	Aa_G20160.h1.t1
OG0008327	jg26090	Aa_G20200.h1.t1
OG0008328	jg26165	Aa_G50950.h1.t1
OG0008329	jg15398	Aa_G511030.h1.t1
OG0008330	jg26217	Aa_G250690.h1.t1
OG0008331	jg11207	Aa_G482190.h1.t1
OG0008332	jg26469	Aa_G96560.h1.t1
OG0008333	jg26551	Aa_G391640.h1.t1
OG0008334	jg26581	Aa_G543600.h1.t1
OG0008335	jg26684	Aa_G199090.h1.t1
OG0008336	jg26724	Aa_G568380.h1.t1
OG0008337	jg26854	Aa_G77040.h1.t1
OG0008338	jg21958	Aa_G238040.h1.t1
OG0008339	jg27982	Aa_G99980.h1.t1
OG0008340	jg27558	Aa_G284880.h1.t1
OG0008341	jg27587	Aa_G384620.h1.t1
OG0008342	jg27621	Aa_G347030.h1.t1
OG0008343	jg27686	Aa_G110290.h1.t1
OG0008344	jg27752	Aa_G313520.h1.t1
OG0008345	jg27790	Aa_G544700.h1.t1
OG0008346	jg27804	Aa_G548910.h1.t1, Aa_G805830.h1.t1, Aa_G805830.h2.t1
OG0008347	jg27867	Aa_G314490.h1.t1
OG0008348	jg27870	Aa_G855330.h1.t1
OG0008349	jg27879	Aa_G199500.h1.t1, Aa_G199510.h1.t1
OG0008350	jg27912	Aa_G261570.h1.t1
OG0008351	jg28038	Aa_G426640.h1.t1
OG0008352	jg28020	Aa_G483690.h1.t1
OG0008353	jg28054	Aa_G63040.h1.t1, Aa_G185910.h1.t1
OG0008354	jg13613	Aa_G244890.h1.t1
OG0008355	jg28157	Aa_G230170.h1.t1
OG0008356	jg28256	Aa_G422300.h1.t1
OG0008357	jg33773	Aa_G109000.h1.t1
OG0008358	jg33763	Aa_G378660.h1.t1
OG0008359	jg33692	Aa_G231460.h1.t1
OG0008360	jg20265	Aa_G63440.h1.t1
OG0008361	jg33686	Aa_G272680.h1.t1
OG0008362	jg33619	Aa_G127840.h1.t1
OG0008363	jg33615	Aa_G127810.h1.t1
OG0008364	jg33573, jg33571	Aa_G74300.h1.t1
OG0008365	jg33556	Aa_G74230.h1.t1
OG0008366	jg33544	Aa_G74120.h1.t1
OG0008367	jg33523	Aa_G674980.h1.t1
OG0008368	jg33522	Aa_G650270.h1.t1
OG0008369	jg33517, jg33292	Aa_G381960.h1.t1
OG0008370	jg33506	Aa_G396730.h1.t1
OG0008371	jg33392	Aa_G219780.h1.t1
OG0008373	jg33329	Aa_G166300.h1.t1
OG0008374	jg33284	Aa_G582110.h1.t1
OG0008375	jg33197	Aa_G36820.h1.t1
OG0008376	jg33165	Aa_G416530.h1.t1
OG0008377	jg33153	Aa_G314870.h1.t1, Aa_G566060.h1.t1
OG0008378	jg33021	Aa_G716930.h1.t1
OG0008379	jg32991	Aa_G237900.h1.t1
OG0008380	jg11039	Aa_G461410.h1.t1
OG0008381	jg11055	Aa_G468250.h1.t1
OG0008382	jg18608	Aa_G405990.h1.t1
OG0008383	jg18599	Aa_G15100.h1.t1
OG0008385	jg15097	Aa_G87970.h1.t1
OG0008386	jg15124	Aa_G300360.h1.t1
OG0008387	jg15135	Aa_G114510.h1.t1
OG0008388	jg15149	Aa_G478780.h1.t1
OG0008389	jg15197	Aa_G698160.h1.t1
OG0008390	jg15212	Aa_G111340.h1.t1
OG0008391	jg15285	Aa_G402250.h1.t1
OG0008392	jg15297	Aa_G744990.h1.t1
OG0008393	jg15314	Aa_G297370.h1.t1
OG0008394	jg15325	Aa_G393770.h1.t1
OG0008395	jg15350	Aa_G348560.h1.t1
OG0008396	jg15074	Aa_G236030.h1.t1
OG0008397	jg15370	Aa_G300490.h1.t1
OG0008398	jg15371	Aa_G300500.h1.t1
OG0008399	jg15407	Aa_G331280.h1.t1
OG0008400	jg15368	Aa_G277000.h1.t1
OG0008401	jg15404	Aa_G331310.h1.t1
OG0008402	jg15432	Aa_G301500.h1.t1
OG0008403	jg15481	Aa_G462010.h1.t1
OG0008404	jg15489	Aa_G359130.h1.t1
OG0008405	jg15573	Aa_G287270.h1.t1
OG0008406	jg15620	Aa_G171090.h1.t1
OG0008407	jg15685	Aa_G513090.h1.t1
OG0008408	jg15772	Aa_G114810.h1.t1
OG0008409	jg15836	Aa_G98520.h1.t1
OG0008410	jg15871	Aa_G433110.h1.t1
OG0008411	jg15890	Aa_G114100.h1.t1
OG0008412	jg15891	Aa_G114110.h1.t1
OG0008413	jg15898	Aa_G114180.h1.t1
OG0008414	jg15903	Aa_G114230.h1.t1
OG0008415	jg19608, jg25513, jg15913	Aa_G114300.h1.t1
OG0008416	jg15914	Aa_G114310.h1.t1
OG0008417	jg19610	Aa_G200020.h1.t1
OG0008418	jg26986	Aa_G151350.h1.t1, Aa_G174510.h1.t1
OG0008419	jg15985	Aa_G340590.h1.t1
OG0008420	jg15999	Aa_G686870.h1.t1
OG0008421	jg16000	Aa_G686840.h1.t1
OG0008422	jg16015	Aa_G322980.h1.t1
OG0008423	jg16019	Aa_G322930.h1.t1
OG0008424	jg16030	Aa_G132740.h1.t1
OG0008425	jg16067	Aa_G218950.h1.t1
OG0008426	jg16075	Aa_G103370.h1.t1
OG0008427	jg16095	Aa_G77340.h1.t1
OG0008428	jg16115	Aa_G354040.h1.t1
OG0008430	jg16241	Aa_G33540.h1.t1
OG0008431	jg16256	Aa_G2280.h1.t1
OG0008432	jg16259	Aa_G2310.h1.t1
OG0008433	jg16278	Aa_G2430.h1.t1
OG0008434	jg16289	Aa_G2530.h1.t1
OG0008435	jg16284	Aa_G2500.h1.t1
OG0008437	jg16360	Aa_G364370.h1.t1
OG0008438	jg16363	Aa_G364400.h1.t1
OG0008439	jg16381	Aa_G163660.h1.t1
OG0008440	jg16414	Aa_G272960.h1.t1
OG0008441	jg33649	Aa_G118260.h1.t1
OG0008442	jg33616, jg33617	Aa_G127820.h1.t1
OG0008445	jg20493, jg20494	Aa_G207210.h1.t1
OG0008446	jg7639	Aa_G410050.h1.t1
OG0008447	jg18993	Aa_G599710.h1.t1
OG0008448	jg733	Aa_G572090.h1.t1
OG0008448	jg736	Aa_G222630.h1.t1
OG0008450	jg2871	Aa_G199210.h1.t1, Aa_G586150.h1.t1
OG0008451	jg32190, jg32185	Aa_G397300.h1.t1
OG0008452	jg9597	Aa_G44600.h1.t1
OG0008454	jg9012	Aa_G258420.h1.t1
OG0008455	jg9164	Aa_G395060.h1.t1
OG0008459	jg29516	Aa_G91510.h1.t1, Aa_G457670.h1.t1
OG0008460	jg7118, jg7116, jg7164	Aa_G97500.h1.t1
OG0008461	jg12939	Aa_G278140.h1.t1
OG0008462	jg2846	Aa_G629590.h1.t1, Aa_G383780.h1.t1
OG0008464	jg2403	Aa_G283930.h1.t1
OG0008465	jg2399	Aa_G141430.h1.t1
OG0008466	jg2177	Aa_G3780.h1.t1
OG0008468	jg25065	Aa_G195580.h1.t1
OG0008469	jg4048	Aa_G451920.h1.t1
OG0008470	jg20861, jg20865, jg20862	Aa_G519820.h1.t1
OG0008471	jg17825	Aa_G158260.h1.t1
OG0008472	jg12861	Aa_G236270.h1.t1, Aa_G447140.h1.t1
OG0008473	jg22872	Aa_G28030.h1.t1, Aa_G142240.h1.t1
OG0008475	jg21998	Aa_G398440.h1.t1
OG0008476	jg22688	Aa_G31760.h1.t1
OG0008477	jg6097	Aa_G173780.h1.t1
OG0008478	jg6388	Aa_G398050.h1.t1
OG0008479	jg23196	Aa_G13510.h1.t1
OG0008480	jg23609	Aa_G23410.h1.t1
OG0008481	jg11593, jg14067	Aa_G190520.h1.t1, Aa_G707760.h1.t1
OG0008482	jg31097	Aa_G617600.h1.t1
OG0008485	jg18578, jg13795, jg27159, jg27280	Aa_G131390.h1.t1
OG0008486	jg21718, jg27493, jg21720, jg21722	Aa_G597660.h1.t1
OG0008491	jg21358	Aa_G102200.h1.t1
OG0008504	jg9610	Aa_G445240.h1.t1
OG0008505	jg9568	Aa_G317860.h1.t1
OG0008506	jg9548	Aa_G23870.h1.t1
OG0008507	jg9533	Aa_G186680.h1.t1
OG0008509	jg9429	Aa_G57100.h1.t1
OG0008510	jg9428	Aa_G749400.h1.t1
OG0008511	jg9427	Aa_G289470.h1.t1
OG0008512	jg9425	Aa_G680040.h1.t1
OG0008513	jg9410	Aa_G623960.h1.t1
OG0008514	jg9388	Aa_G279910.h1.t1
OG0008516	jg9371	Aa_G158870.h1.t1
OG0008518	jg5848	Aa_G230400.h1.t1
OG0008519	jg9322	Aa_G190530.h1.t1
OG0008520	jg9319	Aa_G190560.h1.t1
OG0008521	jg30529, jg9262	Aa_G860280.h1.t1
OG0008522	jg9247	Aa_G59870.h1.t1
OG0008523	jg9225	Aa_G74680.h1.t1
OG0008524	jg9217	Aa_G74860.h1.t1
OG0008525	jg9211	Aa_G45780.h1.t1
OG0008526	jg9183	Aa_G394910.h1.t1
OG0008527	jg9168	Aa_G395020.h1.t1
OG0008528	jg9165	Aa_G395050.h1.t1
OG0008529	jg9125	Aa_G153940.h1.t1
OG0008530	jg9092	Aa_G757820.h1.t1
OG0008531	jg9095	Aa_G468810.h1.t1
OG0008532	jg9094	Aa_G661850.h1.t1
OG0008533	jg9065	Aa_G432590.h1.t1
OG0008534	jg9119	Aa_G425220.h1.t1
OG0008535	jg9050	Aa_G376600.h1.t1
OG0008536	jg9049	Aa_G376590.h1.t1
OG0008537	jg9048	Aa_G376570.h1.t1
OG0008538	jg9041	Aa_G609990.h1.t1
OG0008540	jg8933	Aa_G499500.h1.t1
OG0008541	jg8958	Aa_G274320.h1.t1, Aa_G58570.h1.t1, Aa_G274350.h1.t1, Aa_G274330.h1.t1
OG0008542	jg8970	Aa_G432470.h1.t1
OG0008543	jg8912	Aa_G144800.h1.t1
OG0008544	jg8910	Aa_G144830.h1.t1
OG0008545	jg8900	Aa_G614680.h1.t1
OG0008546	jg8878	Aa_G238270.h1.t1
OG0008547	jg8862	Aa_G84900.h1.t1
OG0008548	jg31744	Aa_G414300.h1.t1
OG0008549	jg31806	Aa_G463030.h1.t1
OG0008550	jg31813	Aa_G194310.h1.t1
OG0008551	jg31832	Aa_G194180.h1.t1
OG0008552	jg31860	Aa_G542310.h1.t1
OG0008553	jg31890	Aa_G109320.h1.t1
OG0008554	jg10911	Aa_G173170.h1.t1
OG0008555	jg10916	Aa_G173250.h1.t1
OG0008556	jg10955	Aa_G406700.h1.t1
OG0008557	jg29658	Aa_G261900.h1.t1
OG0008558	jg18374	Aa_G456080.h1.t1
OG0008559	jg1522	Aa_G6720.h1.t1
OG0008560	jg1409	Aa_G365900.h1.t1
OG0008561	jg9084	Aa_G58480.h1.t1
OG0008562	jg1184	Aa_G656790.h1.t1
OG0008564	jg1139	Aa_G202680.h1.t1
OG0008565	jg998	Aa_G238470.h1.t1
OG0008566	jg995	Aa_G17440.h1.t1
OG0008568	jg922	Aa_G291270.h1.t1
OG0008569	jg26679	Aa_G191430.h1.t1
OG0008570	jg856	Aa_G341990.h1.t1
OG0008571	jg839	Aa_G177320.h1.t1
OG0008572	jg833	Aa_G177290.h1.t1
OG0008573	jg794	Aa_G606580.h1.t1
OG0008574	jg790	Aa_G587090.h1.t1
OG0008575	jg787	Aa_G149930.h1.t1
OG0008576	jg759	Aa_G531860.h1.t1, Aa_G218160.h1.t1
OG0008577	jg29622	Aa_G338900.h1.t1
OG0008578	jg30005	Aa_G121130.h1.t1
OG0008579	jg12962	Aa_G640070.h1.t1
OG0008580	jg12985	Aa_G606450.h1.t1
OG0008581	jg12996	Aa_G280940.h1.t1
OG0008582	jg13049	Aa_G323190.h1.t1
OG0008583	jg13082	Aa_G146270.h1.t1, Aa_G146260.h1.t1
OG0008584	jg13150	Aa_G480480.h1.t1
OG0008585	jg13176	Aa_G614820.h1.t1
OG0008586	jg13221	Aa_G329050.h1.t1
OG0008587	jg13254	Aa_G207020.h1.t1
OG0008588	jg13267	Aa_G257350.h1.t1
OG0008589	jg13292	Aa_G83320.h1.t1
OG0008590	jg13340	Aa_G25780.h1.t1
OG0008591	jg31431, jg13356	Aa_G25620.h1.t1
OG0008592	jg13384	Aa_G248020.h1.t1
OG0008593	jg13386	Aa_G248000.h1.t1
OG0008594	jg13417	Aa_G508070.h1.t1
OG0008595	jg13453	Aa_G424630.h1.t1
OG0008596	jg13464	Aa_G263380.h1.t1
OG0008597	jg13537	Aa_G570800.h1.t1
OG0008598	jg13538	Aa_G34130.h1.t1
OG0008599	jg13610	Aa_G185290.h1.t1
OG0008600	jg13614	Aa_G185310.h1.t1
OG0008601	jg13656	Aa_G142460.h1.t1
OG0008602	jg13665	Aa_G635210.h1.t1
OG0008603	jg13669	Aa_G580980.h1.t1
OG0008606	jg2085	Aa_G149720.h1.t1
OG0008607	jg13184	Aa_G387730.h1.t1
OG0008608	jg1981	Aa_G807960.h1.t1
OG0008609	jg1899	Aa_G474730.h1.t1
OG0008610	jg361	Aa_G65860.h1.t1
OG0008611	jg366	Aa_G277470.h1.t1
OG0008612	jg393	Aa_G270040.h1.t1
OG0008613	jg396	Aa_G186250.h1.t1
OG0008614	jg445	Aa_G324250.h1.t1
OG0008616	jg478	Aa_G65930.h1.t1
OG0008617	jg545	Aa_G72480.h1.t1
OG0008618	jg544	Aa_G72490.h1.t1
OG0008619	jg594	Aa_G274790.h1.t1
OG0008620	jg648	Aa_G391130.h1.t1
OG0008621	jg25220	Aa_G40190.h1.t1
OG0008622	jg22647	Aa_G307740.h1.t1
OG0008624	jg19375	Aa_G144290.h1.t1
OG0008625	jg19385	Aa_G718940.h1.t1
OG0008626	jg24856	Aa_G403680.h1.t1
OG0008627	jg4107	Aa_G520010.h1.t1
OG0008628	jg24960	Aa_G419570.h1.t1
OG0008629	jg25008	Aa_G137060.h1.t1
OG0008630	jg25031	Aa_G136870.h1.t1
OG0008631	jg25042	Aa_G136770.h1.t1
OG0008632	jg25101	Aa_G216120.h1.t1
OG0008633	jg25106	Aa_G216050.h1.t1
OG0008634	jg25141	Aa_G5540.h1.t1
OG0008635	jg25148	Aa_G5460.h1.t1
OG0008636	jg25149	Aa_G5450.h1.t1
OG0008637	jg25174	Aa_G759740.h1.t1
OG0008638	jg25192	Aa_G40500.h1.t1
OG0008639	jg21642	Aa_G201650.h1.t1
OG0008640	jg21694	Aa_G125860.h1.t1
OG0008641	jg21707	Aa_G442840.h1.t1
OG0008642	jg21727	Aa_G313110.h1.t1
OG0008643	jg21745	Aa_G124250.h1.t1
OG0008644	jg21748	Aa_G124220.h1.t1
OG0008645	jg21762	Aa_G153050.h1.t1
OG0008646	jg21846	Aa_G101860.h1.t1
OG0008647	jg21858	Aa_G265320.h1.t1
OG0008648	jg21971	Aa_G190330.h1.t1
OG0008649	jg22005	Aa_G308750.h1.t1
OG0008650	jg22041	Aa_G94230.h1.t1
OG0008651	jg22031	Aa_G656270.h1.t1
OG0008652	jg22026	Aa_G636610.h1.t1
OG0008653	jg22068	Aa_G198300.h1.t1
OG0008654	jg22072	Aa_G349230.h1.t1
OG0008655	jg22080	Aa_G413860.h1.t1
OG0008656	jg22082	Aa_G669050.h1.t1
OG0008657	jg22191	Aa_G88120.h1.t1
OG0008659	jg22208	Aa_G184110.h1.t1
OG0008660	jg22221	Aa_G54490.h1.t1
OG0008661	jg22233	Aa_G54560.h1.t1
OG0008662	jg22323	Aa_G489810.h1.t1
OG0008663	jg22338	Aa_G441950.h1.t1
OG0008664	jg22348	Aa_G442060.h1.t1
OG0008665	jg22387	Aa_G48420.h1.t1
OG0008666	jg22397	Aa_G48520.h1.t1
OG0008668	jg22459	Aa_G253210.h1.t1
OG0008669	jg22490	Aa_G242680.h1.t1
OG0008670	jg22493	Aa_G242720.h1.t1
OG0008671	jg22535	Aa_G232840.h1.t1
OG0008672	jg22557	Aa_G22020.h1.t1, Aa_G488010.h1.t1
OG0008673	jg22559	Aa_G22000.h1.t1
OG0008674	jg22585	Aa_G197800.h1.t1
OG0008675	jg22605	Aa_G331630.h1.t1
OG0008676	jg22615	Aa_G69040.h1.t1
OG0008677	jg22629	Aa_G307350.h1.t1
OG0008678	jg22665	Aa_G228170.h1.t1
OG0008679	jg22690	Aa_G31740.h1.t1
OG0008680	jg22707	Aa_G31620.h1.t1
OG0008681	jg22708	Aa_G31610.h1.t1
OG0008682	jg21246	Aa_G90130.h1.t1
OG0008683	jg21279	Aa_G103490.h1.t1
OG0008684	jg21280	Aa_G103480.h1.t1
OG0008685	jg5144	Aa_G19550.h1.t1
OG0008686	jg5142	Aa_G19530.h1.t1
OG0008687	jg5124	Aa_G385330.h1.t1
OG0008688	jg5121	Aa_G385300.h1.t1
OG0008690	jg5111	Aa_G155200.h1.t1
OG0008692	jg5075	Aa_G138200.h1.t1
OG0008693	jg5059	Aa_G256580.h1.t1
OG0008694	jg5036	Aa_G215850.h1.t1
OG0008695	jg5023	Aa_G278960.h1.t1
OG0008696	jg5017	Aa_G267700.h1.t1
OG0008698	jg4961	Aa_G158490.h1.t1
OG0008699	jg4902	Aa_G168600.h1.t1
OG0008700	jg4877	Aa_G98230.h1.t1
OG0008701	jg4868	Aa_G159160.h1.t1
OG0008702	jg4844	Aa_G356480.h1.t1
OG0008703	jg4808	Aa_G152750.h1.t1
OG0008705	jg4776	Aa_G231110.h1.t1
OG0008707	jg4719, jg12239, jg8241	Aa_G635940.h1.t1
OG0008708	jg4715	Aa_G210880.h1.t1
OG0008709	jg4692	Aa_G210680.h1.t1
OG0008710	jg4669	Aa_G319270.h1.t1
OG0008711	jg4635, jg14359	Aa_G587760.h1.t1
OG0008712	jg4632	Aa_G611230.h1.t1
OG0008713	jg4623	Aa_G76460.h1.t1
OG0008714	jg4602	Aa_G471580.h1.t1
OG0008715	jg10897	Aa_G96310.h1.t1
OG0008716	jg10851	Aa_G520190.h1.t1
OG0008719	jg10832	Aa_G652540.h1.t1
OG0008720	jg10831	Aa_G152300.h1.t1
OG0008721	jg10814	Aa_G575640.h1.t1
OG0008722	jg10793	Aa_G176320.h1.t1
OG0008724	jg20546	Aa_G239390.h1.t1
OG0008725	jg10664	Aa_G78160.h1.t1
OG0008726	jg10661	Aa_G78200.h1.t1
OG0008727	jg10641	Aa_G455340.h1.t1
OG0008728	jg10634	Aa_G299600.h1.t1
OG0008729	jg10627	Aa_G460290.h1.t1
OG0008731	jg10564	Aa_G204030.h1.t1
OG0008732	jg10549	Aa_G588560.h1.t1
OG0008733	jg10501	Aa_G103030.h1.t1, Aa_G581670.h1.t1
OG0008734	jg10472	Aa_G297820.h1.t1
OG0008736	jg10419	Aa_G318040.h1.t1
OG0008737	jg10379	Aa_G298580.h1.t1
OG0008738	jg10271	Aa_G42760.h1.t1
OG0008739	jg7629	Aa_G35020.h1.t1
OG0008740	jg10254	Aa_G585500.h1.t1
OG0008741	jg10238	Aa_G19920.h1.t1
OG0008742	jg10227	Aa_G20060.h1.t1
OG0008743	jg10224	Aa_G171520.h1.t1
OG0008744	jg10211	Aa_G301690.h1.t1
OG0008745	jg10154	Aa_G55660.h1.t1
OG0008746	jg2661	Aa_G101730.h1.t1
OG0008747	jg10100	Aa_G124430.h1.t1
OG0008748	jg7382	Aa_G425050.h1.t1
OG0008749	jg32408, jg32402	Aa_G300890.h1.t1
OG0008750	jg32088	Aa_G310760.h1.t1
OG0008751	jg32100	Aa_G377010.h1.t1
OG0008752	jg32113	Aa_G511180.h1.t1
OG0008753	jg32161	Aa_G507080.h1.t1
OG0008754	jg32217	Aa_G322420.h1.t1, Aa_G250110.h1.t1
OG0008755	jg32640	Aa_G82640.h1.t1
OG0008756	jg32626	Aa_G288770.h1.t1
OG0008758	jg32698	Aa_G128480.h1.t1, Aa_G128490.h1.t1
OG0008759	jg31309	Aa_G130720.h1.t1
OG0008760	jg31350	Aa_G329850.h1.t1
OG0008761	jg2978	Aa_G303450.h1.t1
OG0008763	jg31452	Aa_G348140.h1.t1
OG0008764	jg31516	Aa_G108350.h1.t1
OG0008765	jg31623	Aa_G279730.h1.t1
OG0008766	jg31654	Aa_G216400.h1.t1
OG0008767	jg31660	Aa_G476230.h1.t1
OG0008768	jg31685	Aa_G355740.h1.t1
OG0008769	jg8769	Aa_G157010.h1.t1
OG0008770	jg8763	Aa_G376380.h1.t1
OG0008771	jg8734	Aa_G514620.h1.t1
OG0008772	jg8685	Aa_G179590.h1.t1
OG0008775	jg8622	Aa_G139440.h1.t1
OG0008776	jg8616	Aa_G575880.h1.t1
OG0008777	jg8612	Aa_G540770.h1.t1
OG0008778	jg8553	Aa_G615860.h1.t1
OG0008779	jg8551	Aa_G615880.h1.t1
OG0008780	jg8528	Aa_G294470.h1.t1
OG0008782	jg8514	Aa_G294320.h1.t1
OG0008783	jg8485	Aa_G381650.h1.t1
OG0008784	jg8397	Aa_G352050.h1.t1
OG0008785	jg9681	Aa_G291800.h1.t1
OG0008786	jg12044	Aa_G463810.h1.t1, Aa_G69370.h1.t1
OG0008787	jg12063	Aa_G158690.h1.t1
OG0008788	jg12324	Aa_G551830.h1.t1
OG0008789	jg2636, jg19694	Aa_G581370.h1.t1
OG0008790	jg12482	Aa_G245660.h1.t1, Aa_G245660.h2.t1
OG0008791	jg31684	Aa_G355730.h1.t1
OG0008792	jg4320	Aa_G464220.h1.t1, Aa_G560600.h1.t1, Aa_G88840.h1.t1
OG0008793	jg31849	Aa_G489240.h1.t1, Aa_G915050.h1.t1, Aa_G489250.h1.t1
OG0008794	jg18698, jg17994	Aa_G24760.h1.t1
OG0008795	jg7271	Aa_G3390.h1.t1
OG0008796	jg18498	Aa_G305710.h1.t1
OG0008797	jg20907	Aa_G332180.h1.t1
OG0008798	jg20971	Aa_G492530.h1.t1
OG0008799	jg21002	Aa_G595780.h1.t1
OG0008800	jg19969	Aa_G15880.h1.t1
OG0008801	jg21184	Aa_G604600.h1.t1
OG0008802	jg7383	Aa_G414550.h1.t1
OG0008803	jg7481	Aa_G289300.h1.t1
OG0008804	jg7602	Aa_G35220.h1.t1
OG0008805	jg7622	Aa_G35060.h1.t1
OG0008806	jg7642	Aa_G428690.h1.t1
OG0008807	jg7645	Aa_G94130.h1.t1
OG0008808	jg7661	Aa_G300100.h1.t1
OG0008809	jg7737	Aa_G257160.h1.t1
OG0008810	jg7779	Aa_G631470.h1.t1
OG0008812	jg20717	Aa_G103010.h1.t1
OG0008813	jg20703	Aa_G479990.h1.t1
OG0008814	jg20662	Aa_G123720.h1.t1
OG0008815	jg20615	Aa_G200150.h1.t1
OG0008816	jg20558	Aa_G149480.h1.t1
OG0008817	jg20496	Aa_G419980.h1.t1
OG0008818	jg20488	Aa_G207270.h1.t1
OG0008819	jg20389	Aa_G26350.h1.t1, Aa_G26340.h1.t1
OG0008820	jg20384	Aa_G295630.h1.t1
OG0008821	jg20360	Aa_G41310.h1.t1
OG0008822	jg20268	Aa_G63420.h1.t1
OG0008823	jg20267	Aa_G63430.h1.t1
OG0008824	jg11959	Aa_G452230.h1.t1
OG0008825	jg11673	Aa_G168490.h1.t1
OG0008826	jg11580	Aa_G311110.h1.t1
OG0008827	jg11568	Aa_G183920.h1.t1
OG0008828	jg11506	Aa_G67540.h1.t1
OG0008829	jg26726	Aa_G694790.h1.t1
OG0008830	jg11366	Aa_G250880.h1.t1
OG0008831	jg11351	Aa_G408320.h1.t1
OG0008832	jg11344	Aa_G574800.h1.t1
OG0008833	jg11278	Aa_G31010.h1.t1
OG0008834	jg11214	Aa_G764520.h1.t1
OG0008835	jg11206	Aa_G482200.h1.t1
OG0008836	jg11166	Aa_G573930.h1.t1
OG0008837	jg11157	Aa_G37860.h1.t1
OG0008838	jg12628	Aa_G568810.h1.t1
OG0008840	jg12676	Aa_G266760.h1.t1
OG0008841	jg12730	Aa_G298330.h1.t1
OG0008842	jg12728	Aa_G298350.h1.t1
OG0008843	jg12782	Aa_G201130.h1.t1
OG0008844	jg12836	Aa_G185030.h1.t1
OG0008845	jg12845	Aa_G184950.h1.t1
OG0008846	jg20217	Aa_G13090.h1.t1
OG0008847	jg28200, jg20209	Aa_G13010.h1.t1
OG0008848	jg20206	Aa_G12960.h1.t1
OG0008849	jg20077	Aa_G469440.h1.t1
OG0008850	jg20070	Aa_G332670.h1.t1
OG0008851	jg20058	Aa_G196970.h1.t1
OG0008852	jg20015	Aa_G16820.h1.t1
OG0008853	jg20008	Aa_G16890.h1.t1
OG0008854	jg19971	Aa_G15860.h1.t1
OG0008855	jg19934	Aa_G16250.h1.t1
OG0008856	jg19908	Aa_G443470.h1.t1
OG0008857	jg19899	Aa_G175120.h1.t1
OG0008858	jg19872	Aa_G175190.h1.t1
OG0008859	jg16078	Aa_G103400.h1.t1
OG0008860	jg19770	Aa_G100590.h1.t1
OG0008861	jg19751	Aa_G595240.h1.t1
OG0008864	jg19728	Aa_G551940.h1.t1
OG0008865	jg19662	Aa_G125440.h1.t1
OG0008866	jg19629	Aa_G280580.h1.t1, Aa_G280590.h1.t1
OG0008867	jg15950	Aa_G262230.h1.t1
OG0008868	jg19584	Aa_G374640.h1.t1, Aa_G374650.h1.t1
OG0008869	jg19546	Aa_G210250.h1.t1
OG0008870	jg19543	Aa_G210230.h1.t1, Aa_G66240.h1.t1
OG0008871	jg19539	Aa_G210190.h1.t1
OG0008872	jg5004	Aa_G267590.h1.t1
OG0008873	jg19479	Aa_G422500.h1.t1
OG0008874	jg26670, jg19460	Aa_G145830.h1.t1
OG0008875	jg19433	Aa_G188450.h1.t1
OG0008876	jg19431	Aa_G236350.h1.t1
OG0008877	jg3892	Aa_G613110.h1.t1, Aa_G54130.h1.t1
