Orthogroup	Arabidopsis_arenosa	Erysimum_linariifolium
OG0006023	jg9279	El003G151740
OG0006024	jg16965	El006G316690
OG0006025	jg31568	El002G116470
OG0006026	jg9020	El003G149120
OG0006027	jg9011	El003G149040
OG0006028	jg9010	El001G002500
OG0006029	jg27531	El005G272540
OG0006030	jg8882	El003G147730
OG0006031	jg8873	El003G147640
OG0006032	jg8868	El003G147590
OG0006033	jg23001	El007G330320
OG0006034	jg31754	El002G118480
OG0006036	jg31906	El002G119970
OG0006037	jg31929	El002G120240
OG0006038	jg10917	El003G170090
OG0006039	jg10999	El003G171170
OG0006040	jg1500	El004G209560
OG0006040	jg1499	El004G209570
OG0006041	jg1199	El004G204730
OG0006042	jg986	El004G201350
OG0006043	jg962	El004G201110
OG0006044	jg29481	El002G093840
OG0006045	jg12904	El001G036040
OG0006046	jg27138	El005G270810
OG0006047	jg12933	El001G036300
OG0006048	jg12945	El001G036410
OG0006049	jg13019	El001G037060
OG0006050	jg2775	El004G223290
OG0006051	jg13071	El001G037800
OG0006052	jg13136	El001G038440
OG0006053	jg27007, jg13182	El001G038960
OG0006054	jg29757	El002G096560
OG0006055	jg10943, jg13266	El001G040060
OG0006056	jg13347	El001G040970
OG0006057	jg12714, jg13410	El001G041750
OG0006058	jg13452	El001G042020
OG0006059	jg13469	El001G042260
OG0006060	jg13474	El001G042300
OG0006061	jg13560	El001G043030
OG0006062	jg13566	El001G043050
OG0006063	jg13603, jg13607	El001G043430
OG0006064	jg13642	El001G043960
OG0006065	jg13698	El001G044470
OG0006067	jg13856	El001G046170
OG0006068	jg2166	El004G216240
OG0006069	jg2024	El004G214910
OG0006070	jg1941, jg1943	El004G213770
OG0006071	jg379	El004G194070
OG0006072	jg381	El004G194100
OG0006073	jg503	El004G195730
OG0006074	jg531	El004G195990
OG0006075	jg599	El004G197040
OG0006076	jg19407, jg19409	El006G288100
OG0006077	jg19389	El006G288300
OG0006078	jg24858	El005G244510
OG0006079	jg24972	El005G245720
OG0006080	jg25038	El005G246340
OG0006081	jg4412	El001G075560
OG0006082	jg25203	El005G248260
OG0006084	jg21703, jg21724	El007G343920
OG0006085	jg21773	El007G342940
OG0006086	jg21851	El007G342070
OG0006087	jg9906	El003G158900
OG0006088	jg22015, jg22022	El007G340330
OG0006089	jg9653	El003G156170
OG0006090	jg22079	El007G339480
OG0006091	jg12902	El001G036020
OG0006092	jg22131	El007G339020, El007G338990
OG0006093	jg22217	El007G338310
OG0006094	jg7895, jg22258	El007G337880
OG0006095	jg22289	El007G337730
OG0006096	jg22295	El007G337680
OG0006097	jg22333	El007G337220
OG0006098	jg22407	El007G336400
OG0006099	jg22562	El007G335150
OG0006100	jg22652	El007G334150
OG0006101	jg22664	El007G333990
OG0006102	jg30031	El002G099510
OG0006104	jg29846	El002G097450
OG0006106	jg5085	El001G069040, El001G069020
OG0006107	jg5078	El001G069130
OG0006108	jg4982	El001G070160
OG0006109	jg4861	El001G071670
OG0006110	jg4840, jg4837	El001G071890
OG0006111	jg4771	El001G072480
OG0006112	jg4723	El001G072990
OG0006113	jg4685	El001G073410
OG0006114	jg4659	El001G073680
OG0006115	jg4655	El001G073710
OG0006116	jg4612	El001G074100
OG0006117	jg23146	El007G328750
OG0006118	jg10887	El003G169780
OG0006119	jg10859	El003G169380
OG0006120	jg10820	El003G168920
OG0006121	jg10815	El003G168860
OG0006122	jg10754	El003G168210
OG0006123	jg10751	El003G168130
OG0006124	jg10737	El003G167950
OG0006125	jg10628	El003G166400
OG0006126	jg17547, jg17543	El006G308650
OG0006127	jg10538	El003G165510
OG0006128	jg10453	El003G164920
OG0006129	jg10433	El003G164750
OG0006130	jg10400	El003G164320
OG0006131	jg10343	El003G163710
OG0006132	jg10253	El003G162760
OG0006133	jg10242	El003G162640
OG0006134	jg10158	El003G161750
OG0006135	jg10130	El003G161410
OG0006136	jg10109	El003G161160
OG0006137	jg10078	El003G160790
OG0006138	jg7430	El001G008220
OG0006139	jg32071	El002G122190
OG0006140	jg32652	El002G128270
OG0006141	jg32573	El002G127520
OG0006142	jg10067	El003G160640
OG0006143	jg19743	El006G284850
OG0006144	jg31303	El002G113480
OG0006145	jg31324	El002G113670
OG0006146	jg32729	El002G129090
OG0006147	jg31365	El002G114150
OG0006148	jg31368	El002G114170
OG0006149	jg31441	El002G115060
OG0006150	jg31453	El002G115180
OG0006151	jg31457	El002G115230
OG0006152	jg31463	El002G115330
OG0006153	jg31548	El002G116170
OG0006154	jg31563	El002G116410, El002G116390
OG0006155	jg31584	El006G296610
OG0006156	jg31588	El002G116740
OG0006157	jg8764	El003G146470
OG0006158	jg8665	El003G145470
OG0006159	jg8631, jg8633	El003G145120
OG0006160	jg8596	El003G144710, El001G045610
OG0006161	jg8504	El003G143640
OG0006161	jg16666	El006G319930
OG0006162	jg8400	El003G142770
OG0006163	jg8328	El003G142090, El007G339920
OG0006164	jg12201, jg23991	El003G185580, El003G180900
OG0006164	jg31467	El002G115390
OG0006165	jg12386	El003G187520
OG0006166	jg12416	El003G188070
OG0006167	jg24431	El005G240200
OG0006168	jg31747	El002G118450
OG0006169	jg3877, jg31801	El002G118900
OG0006170	jg18744	El006G294730
OG0006171	jg7282	El001G009850, El001G009860
OG0006172	jg7153, jg7088	El001G011110
OG0006173	jg18503	El006G297800
OG0006174	jg18487	El006G297990
OG0006175	jg21127, jg21129	El007G356550, El007G356540
OG0006176	jg7328	El001G009550
OG0006177	jg7380	El001G009030
OG0006178	jg7424	El001G008270
OG0006179	jg7539	El001G007460
OG0006180	jg7577	El001G007130
OG0006181	jg7583, jg7582	El001G007080
OG0006182	jg7621	El001G006490, El001G006660
OG0006183	jg7675	El001G005830
OG0006184	jg7699	El001G005580
OG0006185	jg7718	El001G005370
OG0006186	jg7772	El001G004880
OG0006187	jg20600	El005G261910, El007G362560
OG0006188	jg20559	El007G363280
OG0006189	jg20445	El007G364500
OG0006190	jg20444	El007G364490
OG0006191	jg20421	El050G375490, El007G365150, El007G365060
OG0006192	jg25371	El007G366990
OG0006193	jg11926	El003G182700
OG0006194	jg28972	El001G005440, El004G201730
OG0006195	jg12413	El001G046010
OG0006195	jg11628	El003G179180
OG0006196	jg11527	El003G177760
OG0006197	jg11440	El003G176710
OG0006198	jg11340	El003G175130
OG0006199	jg11330	El003G175090
OG0006200	jg11215	El003G173810
OG0006201	jg11138	El003G172560
OG0006203	jg12772	El005G270740, El003G192750
OG0006204	jg20100	El006G280960
OG0006205	jg20087	El006G281100
OG0006206	jg20084	El006G281130
OG0006207	jg20067	El006G281290
OG0006208	jg15962, jg20061	El006G281380
OG0006209	jg16233	El001G033860
OG0006210	jg20019	El006G316140, El006G281920
OG0006211	jg19933	El006G283010
OG0006212	jg19927	El006G283080
OG0006213	jg19873	El006G283410
OG0006214	jg19862	El006G283510
OG0006215	jg19835	El006G283900
OG0006217	jg19714	El006G285100
OG0006218	jg19666	El006G285530
OG0006219	jg19574	El006G286430
OG0006220	jg15768	El001G029030
OG0006221	jg15740	El001G028740
OG0006222	jg19437	El006G287840
OG0006223	jg3888	El001G081570
OG0006224	jg3971	El001G080780
OG0006225	jg4014	El001G080090
OG0006226	jg5188	El001G067880
OG0006227	jg4100	El001G079160
OG0006228	jg4149	El001G078590
OG0006229	jg5840	El001G060370
OG0006230	jg5916	El001G059520
OG0006231	jg5930	El001G059390
OG0006232	jg5996	El001G058630
OG0006233	jg6009	El001G058500
OG0006234	jg6013	El001G058420
OG0006235	jg22996	El007G330380
OG0006236	jg22959	El007G330750
OG0006237	jg14437	El001G015790
OG0006238	jg22840	El007G332090
OG0006239	jg22805	El007G332470
OG0006240	jg23284	El007G327460
OG0006241	jg23325	El007G327030
OG0006242	jg23328	El007G327000
OG0006243	jg23388	El007G326570
OG0006244	jg27656, jg27653, jg27654, jg27658	El005G273430, El004G232810
OG0006245	jg27143, jg27147, jg23473	El007G325730
OG0006246	jg23477	El007G325700
OG0006247	jg23543	El007G324850
OG0006249	jg23566	El007G324580
OG0006250	jg23577	El007G324470
OG0006251	jg23734	El007G322670
OG0006252	jg23760, jg13290	El001G040300
OG0006253	jg8224	El001G000280
OG0006254	jg8106	El001G000970
OG0006255	jg8089	El001G001690
OG0006256	jg8043	El001G002190
OG0006257	jg7981	El001G002880
OG0006258	jg7957	El001G003130
OG0006259	jg7955	El001G003170
OG0006260	jg7952	El001G003190
OG0006261	jg20802	El007G359890
OG0006262	jg12218, jg18442	El006G298500
OG0006263	jg18400	El006G298900
OG0006264	jg18379	El006G299080
OG0006265	jg18311	El006G299820
OG0006266	jg18251	El006G300470
OG0006267	jg18239	El006G300600
OG0006268	jg18169	El006G301320
OG0006269	jg18154	El006G301500
OG0006270	jg18081	El006G302280
OG0006271	jg17988	El006G303160
OG0006272	jg17987	El006G303170
OG0006273	jg17971	El006G303340
OG0006274	jg17970	El006G303350
OG0006275	jg17808	El006G305110
OG0006276	jg17708	El006G306240
OG0006277	jg9710	El003G156840
OG0006278	jg23954	El005G235620
OG0006279	jg3807	El001G082300
OG0006281	jg3823	El001G082160
OG0006282	jg9799	El003G157910, El003G157900
OG0006283	jg23984	El005G235960
OG0006284	jg24000	El005G236120
OG0006285	jg5400	El001G065610
OG0006286	jg24180	El005G237690
OG0006287	jg24199	El005G237870
OG0006287	jg24198	El005G237860
OG0006288	jg24220	El005G238150
OG0006289	jg24242	El005G238420
OG0006290	jg24309	El005G238910
OG0006291	jg24441	El005G240270
OG0006293	jg24657	El005G242330
OG0006294	jg24678	El005G242530
OG0006295	jg19310	El006G289080
OG0006296	jg19309	El006G289090
OG0006297	jg19197	El006G306370
OG0006298	jg19178	El006G290300
OG0006299	jg19095	El006G290920
OG0006300	jg19060	El006G291370
OG0006301	jg18724	El006G295030
OG0006302	jg18764	El006G294510
OG0006303	jg18785	El006G294230
OG0006303	jg18786	El006G294220
OG0006304	jg15298	El001G024270
OG0006305	jg18911	El006G292820
OG0006306	jg18938	El006G292520
OG0006307	jg19017	El006G291810
OG0006308	jg30072	El002G099890
OG0006309	jg30107	El002G100190
OG0006310	jg8011	El002G100550
OG0006311	jg30141	El002G100560
OG0006312	jg30200, jg30187	El002G100790
OG0006313	jg30218	El002G101000
OG0006314	jg30233	El002G101180
OG0006315	jg30296	El002G101850
OG0006316	jg30351	El002G102420
OG0006317	jg30337	El002G102290
OG0006318	jg30439	El002G103390
OG0006319	jg30554	El002G104590
OG0006320	jg30577	El002G104710, El003G177420
OG0006321	jg3291	El004G229150
OG0006322	jg30619	El002G105100
OG0006323	jg30627	El002G105180
OG0006324	jg30705	El002G106030
OG0006325	jg30843	El002G107980
OG0006326	jg31090	El002G111340
OG0006327	jg31099	El002G111210
OG0006328	jg2294	El004G217940
OG0006329	jg31253	El002G112890
OG0006331	jg31282	El002G113170
OG0006332	jg31275	El002G113110
OG0006333	jg10059	El003G160560
OG0006334	jg10058	El003G160550
OG0006335	jg10016	El003G160100
OG0006336	jg9985	El005G276130, El005G275810, El005G275850, El005G276000, El003G159830
OG0006337	jg9943, jg12017	El003G159340
OG0006338	jg13655	El001G044080
OG0006339	jg16667	El006G319870
OG0006340	jg16547	El006G321270
OG0006341	jg30000	El002G099210
OG0006342	jg29968	El002G098880
OG0006343	jg29966	El002G098860
OG0006344	jg29917	El002G098350
OG0006345	jg3102	El004G227050
OG0006346	jg29701	El002G096070
OG0006347	jg29691	El002G095950
OG0006348	jg21351	El007G349620
OG0006349	jg29542	El002G094490
OG0006349	jg29544	El003G178530
OG0006350	jg29170	El002G090780
OG0006351	jg29362	El002G092830
OG0006352	jg29391	El002G093110
OG0006353	jg29251	El002G091650
OG0006354	jg29199	El002G091100
OG0006355	jg29141	El003G181880, El002G090500
OG0006356	jg29074	El002G089680
OG0006357	jg29051	El002G089410
OG0006358	jg29032	El002G089240
OG0006359	jg15010	El001G021510
OG0006360	jg28978	El002G088650
OG0006361	jg28965	El002G088560
OG0006362	jg28844	El002G087230
OG0006363	jg28724	El002G085910
OG0006364	jg28648	El002G085160
OG0006365	jg28651	El002G085190
OG0006366	jg28566	El002G084250
OG0006367	jg28534	El002G083960
OG0006368	jg5233	El001G067360
OG0006369	jg5334	El001G066390
OG0006370	jg5358	El001G066130
OG0006371	jg5345	El001G066290
OG0006372	jg5454	El001G064980
OG0006373	jg5512	El001G064130
OG0006374	jg5589	El001G063310
OG0006375	jg2307, jg2309	El004G218100
OG0006376	jg5603	El001G063170
OG0006377	jg5619	El001G062980
OG0006378	jg5704	El001G062060
OG0006379	jg21374	El007G348990
OG0006382	jg4377	El001G076050
OG0006383	jg4373, jg4374	El001G076100
OG0006384	jg4354	El001G076230
OG0006385	jg8222	El001G000330
OG0006386	jg6436	El001G052650
OG0006387	jg6412	El001G052980
OG0006388	jg15409	El001G025540
OG0006389	jg6311	El001G055300
OG0006390	jg6275	El001G055700
OG0006391	jg6244	El001G056080
OG0006392	jg6236	El001G056170
OG0006393	jg6232	El001G056200, El005G262400
OG0006394	jg23047	El007G329850
OG0006395	jg23110	El007G329160
OG0006396	jg23142	El007G328790
OG0006397	jg23164	El007G328580
OG0006398	jg23176	El007G328450
OG0006399	jg23188	El007G328350
OG0006400	jg23212	El007G328040
OG0006401	jg23235	El007G327810
OG0006402	jg23236	El007G327800
OG0006403	jg22787	El007G332710
OG0006404	jg22750	El007G333090
OG0006405	jg14998	El001G021390
OG0006406	jg14989	El001G021330
OG0006407	jg14984	El001G021270
OG0006408	jg14838	El001G019720
OG0006409	jg14700	El001G018430
OG0006410	jg14596	El001G017470
OG0006411	jg14311	El001G014380
OG0006412	jg2407	El004G219170
OG0006413	jg14254	El001G013850
OG0006415	jg31231	El002G112650
OG0006416	jg2326	El004G218270
OG0006417	jg2466	El004G219770
OG0006418	jg2494	El004G220190
OG0006419	jg2547	El004G220780
OG0006420	jg2570	El004G221050
OG0006421	jg2594	El004G221300
OG0006422	jg29965	El002G098850
OG0006423	jg2780	El004G223340
OG0006424	jg2819	El004G223740
OG0006425	jg2830	El004G223880
OG0006426	jg4892, jg4890	El001G071300
OG0006427	jg2855	El004G224140
OG0006428	jg3490	El004G231490
OG0006429	jg3446	El004G230870
OG0006431	jg3385	El004G230200
OG0006431	jg30364	El002G102570
OG0006432	jg3214	El004G228180
OG0006433	jg3191	El004G227900
OG0006434	jg3134	El004G227360
OG0006435	jg3015	El004G226110
OG0006436	jg2962	El004G225330
OG0006437	jg2888	El004G224620
OG0006438	jg3589	El004G232470
OG0006439	jg3604	El004G232640
OG0006440	jg3628	El004G232890, El008G369670
OG0006441	jg3704	El004G233800
OG0006442	jg25241	El005G248660
OG0006443	jg25420	El005G250280, El005G250170
OG0006444	jg33535	El002G138340
OG0006445	jg25585	El005G252000
OG0006446	jg25601	El005G252200
OG0006447	jg25629	El005G252520
OG0006448	jg25664	El005G252920
OG0006449	jg25791	El005G253970
OG0006450	jg14757	El001G019060
OG0006451	jg25846	El005G254350
OG0006452	jg25851	El005G254400
OG0006453	jg25855	El005G254440
OG0006454	jg25863	El005G254530
OG0006455	jg25885	El005G254670
OG0006456	jg25900	El005G254760
OG0006457	jg25902	El005G254780
OG0006458	jg25910	El005G254840
OG0006459	jg25919	El005G255050
OG0006460	jg11219, jg11223	El003G173890
OG0006461	jg25943	El005G255380
OG0006462	jg25974	El005G255730
OG0006463	jg26014	El005G256120
OG0006464	jg26017	El005G256150, El005G256160, El005G256170
OG0006465	jg26097	El005G257060
OG0006466	jg26151	El005G257660
OG0006467	jg26189	El005G258080
OG0006468	jg26244	El005G258710
OG0006469	jg12323, jg26251	El005G258790
OG0006470	jg26261	El005G258910
OG0006471	jg26352	El005G259830
OG0006472	jg26452	El005G261090
OG0006473	jg26465	El005G261180
OG0006474	jg26515	El005G261840
OG0006475	jg26524	El005G263800
OG0006476	jg26568	El005G264390
OG0006477	jg26572	El005G264420
OG0006478	jg26602	El005G265030
OG0006479	jg26717	El005G267210
OG0006480	jg26971	El005G269550
OG0006481	jg27570	El005G272880
OG0006482	jg27848	El005G274560
OG0006483	jg27889	El005G275050
OG0006484	jg27920	El005G275390
OG0006485	jg28041	El005G277070
OG0006486	jg28003	El005G276740
OG0006487	jg27985	El005G276610, El005G275880
OG0006488	jg28129	El005G277900
OG0006489	jg28134	El005G277950
OG0006491	jg28280	El005G279110
OG0006492	jg33755	El002G140840
OG0006493	jg33750	El006G319760, El002G140800
OG0006494	jg33694	El002G140350
OG0006495	jg33656	El002G139890
OG0006496	jg33646	El002G139780
OG0006497	jg33644	El002G139760
OG0006498	jg33549	El002G138170
OG0006499	jg33538	El002G138300
OG0006500	jg33393	El002G136740
OG0006501	jg33370	El002G138670, El002G136580
OG0006502	jg33271, jg33269	El002G135630
OG0006503	jg33285	El002G135740
OG0006504	jg33179	El002G134630
OG0006505	jg33112	El002G134040
OG0006506	jg33088	El002G133860
OG0006507	jg32877	El002G131400
OG0006508	jg11049	El003G171550
OG0006509	jg18566	El007G343240, El006G296640
OG0006510	jg18564	El006G296660
OG0006511	jg18558	El006G296730
OG0006512	jg18557	El006G296740
OG0006513	jg15121	El001G022460
OG0006515	jg15419	El001G025630
OG0006516	jg15483	El001G026440
OG0006517	jg15484	El001G026450
OG0006518	jg15551, jg15544	El001G027130, El007G355670
OG0006519	jg15607	El001G027690
OG0006520	jg15627	El001G027910
OG0006521	jg15165, jg15731, jg15650	El001G028730
OG0006522	jg15900	El001G030380
OG0006523	jg16070	El001G031700
OG0006524	jg16126	El001G032430
OG0006525	jg16155	El001G032950
OG0006526	jg16237	El001G033900
OG0006527	jg16260	El001G034240
OG0006528	jg16367	El001G035290
OG0006529	jg16409, jg16393	El001G035560
OG0006530	jg16410, jg16394, jg16402	El001G035590
OG0006531	jg16442	El001G035850
OG0006532	jg15120	El001G022450
OG0006535	jg14137, jg14139	El001G012560, El001G012550
OG0006536	jg25729	El005G253370
OG0006537	jg19716, jg19718, jg19294	El006G285080
OG0006538	jg3448	El004G230900
OG0006539	jg9530	El003G154780
OG0006540	jg29116	El002G090260
OG0006541	jg30647	El002G105410
OG0006542	jg2392	El004G218970
OG0006543	jg8030	El001G002320
OG0006544	jg26512	El005G261800
OG0006545	jg1916, jg26072	El005G256860
OG0006549	jg10261	El003G162840
OG0006550	jg31237	El002G112710
OG0006552	jg32495	El001G047550, El001G047540
OG0006552	jg21108	El007G356790
OG0006553	jg26950	El005G269460
OG0006553	jg26948	El005G269450
OG0006554	jg12907	El001G036070
OG0006555	jg9804	El003G157970
OG0006556	jg10742	El003G168020
OG0006557	jg20948	El007G358240
OG0006570	jg9580	El003G155360
OG0006572	jg9562	El003G155170
OG0006574	jg9514	El003G154470
OG0006575	jg9512	El003G154440
OG0006576	jg9461	El003G153650
OG0006578	jg21350	El007G349650
OG0006579	jg9366	El003G152600
OG0006580	jg9283	El003G151780
OG0006581	jg9270	El003G151640
OG0006582	jg9259	El003G151510
OG0006583	jg9199	El003G150880
OG0006584	jg9170	El003G150630
OG0006585	jg9132	El003G150180
OG0006586	jg30398	El002G102940
OG0006587	jg9121	El003G150070
OG0006589	jg8995	El003G148890
OG0006590	jg8975	El003G148710
OG0006591	jg8960	El004G210000, El003G148470
OG0006592	jg8884	El003G147750
OG0006593	jg8867	El003G147580
OG0006594	jg27760	El005G273890
OG0006594	jg8858	El003G147470
OG0006595	jg8857	El003G147450
OG0006596	jg8845	El003G147300
OG0006597	jg8826	El003G147150
OG0006598	jg31691	El002G118040
OG0006599	jg31898	El002G119860
OG0006600	jg10909	El003G169990
OG0006601	jg10930	El003G170410
OG0006602	jg10931	El003G170420
OG0006603	jg10957	El003G170720
OG0006604	jg18708	El006G295240
OG0006605	jg1509	El006G288560
OG0006605	jg6906	El007G350630, El007G352410
OG0006606	jg29336	El002G092470
OG0006607	jg1101	El004G202690
OG0006608	jg29442	El002G093480
OG0006609	jg867	El004G200040
OG0006610	jg29564	El002G094660
OG0006611	jg29568	El002G094710
OG0006612	jg29615	El002G095110
OG0006613	jg29995	El002G099160
OG0006615	jg12931	El001G036280
