Orthogroup	Arabidopsis_arenosa	Brassica_oleracea
OG0007992	jg30385	XP_013604130.1, XP_013605349.1
OG0007993	jg30389	XP_013605357.1, XP_013601680.1, XP_013637753.1
OG0007994	jg30412	XP_013605387.1, XP_013587096.1
OG0007995	jg30454	XP_013600736.1, XP_013637743.1
OG0007996	jg30456	XP_013600509.1, XP_013638763.1
OG0007997	jg30472	XP_013587470.1, XP_013604372.1
OG0007998	jg30476	XP_013585940.1, XP_013599658.1
OG0007999	jg30512	XP_013604469.1
OG0007999	jg27235	XP_013586462.1
OG0008000	jg30513	XP_013605138.1, XP_013586595.1
OG0008001	jg30522	XP_013603141.1, XP_013596420.1
OG0008002	jg30546	XP_013584495.1, XP_013603443.1
OG0008003	jg30556	XP_013597592.1, XP_013585203.1
OG0008004	jg30629	XP_013605073.1, XP_013586496.1
OG0008005	jg3306	XP_013590049.1, XP_013590281.1
OG0008006	jg30644	XP_013614959.1, XP_013584494.1
OG0008007	jg30680	XP_013638808.1, XP_013597185.1
OG0008008	jg30692	XP_013586024.1, XP_013598804.1
OG0008009	jg30695	XP_013614611.1, XP_013638384.1
OG0008010	jg3378	XP_013592365.1, XP_013590222.1
OG0008011	jg30697	XP_013594098.1, XP_013584120.1
OG0008012	jg30706	XP_013587033.1, XP_013605627.1
OG0008013	jg30716	XP_013587691.1, XP_013599220.1
OG0008014	jg30788	XP_013594132.1, XP_013584882.1
OG0008015	jg30795	XP_013595575.1, XP_013638634.1
OG0008016	jg30811, jg30812	XP_013585158.1
OG0008017	jg30822	XP_013604990.1, XP_013598907.1
OG0008018	jg30865	XP_013583669.1, XP_013598355.1
OG0008019	jg30917	XP_013598253.1
OG0008020	jg30948	XP_013637703.1, XP_013604867.1
OG0008021	jg31012	XP_013584289.1
OG0008022	jg31152	XP_013622566.1, XP_013583605.1
OG0008023	jg31154	XP_013593766.1, XP_013638093.1
OG0008024	jg31162	XP_013593899.1, XP_013625720.1
OG0008025	jg2353	XP_013588501.1, XP_013589865.1
OG0008026	jg31227	XP_013597935.1, XP_013586162.1
OG0008027	jg31257	XP_013637966.1, XP_013593174.1
OG0008028	jg31256	XP_013623147.1, XP_013595783.1
OG0008029	jg31271	XP_013623576.1, XP_013595756.1
OG0008031	jg10056	XP_013598546.1, XP_013600609.1
OG0008032	jg10050	XP_013605343.1, XP_013607384.1
OG0008033	jg10028	XP_013592990.1, XP_013610559.1
OG0008034	jg10021	XP_013597814.1, XP_013599468.1
OG0008035	jg9968	XP_013636545.1, XP_013597704.1
OG0008036	jg9957	XP_013619504.1, XP_013598541.1
OG0008037	jg9944	XP_013610722.1, XP_013597193.1, XP_013595254.1, XP_013593091.1
OG0008038	jg9935	XP_013599727.1, XP_013594054.1
OG0008039	jg9933	XP_013616493.1, XP_013595264.1, XP_013625155.1
OG0008040	jg9661	XP_013596372.1, XP_013589387.1
OG0008041	jg9647	XP_013599789.1, XP_013618768.1
OG0008042	jg17015	XP_013629506.1
OG0008043	jg16963	XP_013634323.1, XP_013602604.1
OG0008044	jg21415, jg16908	XP_013634724.1
OG0008045	jg16796	XP_013605744.1, XP_013637107.1
OG0008046	jg3080	XP_013591513.1, XP_013591492.1
OG0008047	jg16705	XP_013600686.1, XP_013633859.1
OG0008048	jg16704	XP_013603284.1, XP_013634830.1
OG0008049	jg16698	XP_013635964.1, XP_013605269.1
OG0008050	jg16687	XP_013633222.1, XP_013599557.1
OG0008051	jg16681	XP_013631060.1, XP_013600280.1
OG0008052	jg16626	XP_013635554.1
OG0008053	jg16603	XP_013600294.1, XP_013633568.1
OG0008054	jg16593	XP_013603422.1
OG0008055	jg16564	XP_013637596.1, XP_013599528.1
OG0008056	jg16543	XP_013630879.1, XP_013605161.1
OG0008057	jg16539	XP_013600186.1
OG0008058	jg16518	XP_013633811.1, XP_013604270.1
OG0008059	jg29997	XP_013600496.1, XP_013583905.1
OG0008060	jg29989	XP_013600400.1, XP_013583412.1, XP_013583852.1
OG0008061	jg29986	XP_013638445.1, XP_013638523.1, XP_013600016.1
OG0008062	jg29975	XP_013584519.1, XP_013602004.1
OG0008063	jg29964	XP_013638207.1, XP_013600255.1
OG0008064	jg29941	XP_013603629.1, XP_013584683.1
OG0008065	jg29918	XP_013584530.1, XP_013604844.1
OG0008066	jg29878	XP_013602399.1, XP_013603686.1
OG0008067	jg29871	XP_013637909.1, XP_013605524.1
OG0008068	jg29837	XP_013602674.1, XP_013639051.1
OG0008070	jg29762	XP_013600468.1, XP_013638590.1
OG0008071	jg29761	XP_013638589.1
OG0008072	jg29713	XP_013603319.1
OG0008073	jg29694	XP_013638456.1, XP_013605841.1
OG0008074	jg29686	XP_013599985.1, XP_013638164.1
OG0008075	jg29645	XP_013601456.1, XP_013603649.1, XP_013584885.1
OG0008076	jg29625	XP_013602123.1, XP_013605123.1
OG0008077	jg29623	XP_013638332.1, XP_013602125.1
OG0008078	jg29599	XP_013600349.1, XP_013602661.1
OG0008079	jg29586	XP_013638355.1
OG0008080	jg29569	XP_013605512.1, XP_013587163.1
OG0008081	jg29459	XP_013603808.1, XP_013584612.1
OG0008082	jg29428	XP_013585682.1, XP_013600806.1
OG0008084	jg29390	XP_013601936.1, XP_013587663.1
OG0008085	jg29350	XP_013604210.1, XP_013586019.1
OG0008086	jg15380	XP_013637483.1, XP_013588045.1
OG0008087	jg29240	XP_013601405.1, XP_013639138.1
OG0008088	jg29217	XP_013585619.1, XP_013605763.1
OG0008089	jg29219	XP_013602494.1, XP_013586636.1
OG0008090	jg29109	XP_013584718.1, XP_013614696.1
OG0008091	jg29075	XP_013600111.1, XP_013587440.1
OG0008092	jg29057	XP_013602546.1, XP_013638276.1
OG0008094	jg29026	XP_013583525.1, XP_013600293.1
OG0008095	jg29014	XP_013586399.1, XP_013602509.1
OG0008096	jg29007	XP_013585787.1, XP_013602213.1
OG0008097	jg29001	XP_013603458.1
OG0008098	jg28999	XP_013604652.1, XP_013585925.1
OG0008099	jg28986	XP_013600995.1
OG0008100	jg28959	XP_013605894.1, XP_013584037.1
OG0008101	jg28934	XP_013587254.1, XP_013605076.1
OG0008102	jg28903	XP_013602476.1
OG0008103	jg28833	XP_013584473.1, XP_013603594.1
OG0008104	jg5183	XP_013621259.1, XP_013612357.1
OG0008105	jg28775	XP_013602354.1, XP_013585532.1
OG0008106	jg28764	XP_013603766.1, XP_013603795.1
OG0008107	jg28761	XP_013604925.1, XP_013584320.1
OG0008108	jg28738	XP_013604526.1, XP_013585845.1
OG0008109	jg28670	XP_013603503.1, XP_013585140.1
OG0008110	jg28672	XP_013585139.1, XP_013599918.1
OG0008111	jg28673	XP_013600123.1, XP_013638753.1
OG0008112	jg28676	XP_013587521.1, XP_013599571.1
OG0008113	jg28698	XP_013602695.1, XP_013583971.1
OG0008114	jg28642	XP_013584347.1, XP_013600163.1
OG0008115	jg28634	XP_013603152.1, XP_013584630.1
OG0008116	jg28627	XP_013604416.1, XP_013605003.1
OG0008117	jg28598	XP_013602038.1, XP_013638392.1
OG0008118	jg28548	XP_013635108.1, XP_013585757.1
OG0008119	jg15142, jg28552	XP_013602196.1
OG0008120	jg28553	XP_013584896.1, XP_013603187.1
OG0008121	jg28541	XP_013584111.1
OG0008122	jg28513	XP_013585621.1, XP_013605078.1
OG0008123	jg28455	XP_013638346.1, XP_013604882.1
OG0008124	jg8246	XP_013607436.1
OG0008125	jg28402	XP_013601043.1, XP_013585433.1
OG0008126	jg5263	XP_013629323.1, XP_013618174.1
OG0008127	jg5240	XP_013611467.1, XP_013630265.1
OG0008128	jg5294	XP_013621152.1, XP_013610628.1, XP_013623463.1
OG0008129	jg5295	XP_013612470.1, XP_013621151.1
OG0008130	jg5303	XP_013616263.1, XP_013606199.1
OG0008131	jg5383	XP_013611590.1, XP_013620597.1
OG0008132	jg5380	XP_013620472.1, XP_013611393.1
OG0008133	jg5379	XP_013621850.1, XP_013611396.1
OG0008134	jg5437	XP_013611218.1
OG0008135	jg5471	XP_013629348.1, XP_013616808.1
OG0008136	jg5474	XP_013619445.1, XP_013609955.1
OG0008137	jg5481	XP_013609729.1, XP_013629406.1
OG0008138	jg5489	XP_013606669.1, XP_013614909.1
OG0008139	jg5522	XP_013612017.1, XP_013614385.1
OG0008140	jg5578	XP_013618882.1, XP_013609222.1
OG0008141	jg5605	XP_013615271.1, XP_013606088.1
OG0008142	jg5622	XP_013616675.1, XP_013607023.1
OG0008143	jg5624	XP_013606697.1, XP_013618810.1
OG0008144	jg32478	XP_013625927.1, XP_013608584.1
OG0008145	jg5666	XP_013629623.1, XP_013612624.1
OG0008146	jg5688	XP_013616851.1, XP_013606789.1
OG0008147	jg5690	XP_013605988.1, XP_013616842.1
OG0008148	jg5701	XP_013616843.1, XP_013622850.1
OG0008149	jg5718	XP_013622669.1, XP_013612870.1
OG0008150	jg5736	XP_013613694.1, XP_013612712.1
OG0008151	jg5755	XP_013613677.1, XP_013609895.1
OG0008152	jg5756	XP_013607045.1
OG0008153	jg5759	XP_013613691.1
OG0008154	jg5768	XP_013620543.1
OG0008155	jg5793	XP_013612078.1, XP_013629061.1
OG0008156	jg6534	XP_013609168.1, XP_013593339.1
OG0008157	jg6539	XP_013612694.1, XP_013618821.1
OG0008158	jg6540	XP_013593249.1, XP_013612693.1
OG0008159	jg6547	XP_013615990.1, XP_013593110.1
OG0008160	jg6583	XP_013597478.1, XP_013632559.1, XP_013612381.1
OG0008161	jg6612	XP_013598187.1
OG0008162	jg6621	XP_013618078.1, XP_013595388.1
OG0008163	jg6643	XP_013616256.1, XP_013598393.1
OG0008164	jg6664	XP_013593104.1, XP_013612938.1
OG0008165	jg6909	XP_013612293.1, XP_013593093.1
OG0008166	jg21529	XP_013610520.1, XP_013614997.1
OG0008167	jg21547	XP_013614012.1, XP_013593442.1
OG0008168	jg21458	XP_013594215.1, XP_013616181.1
OG0008169	jg21426	XP_013614813.1, XP_013598431.1
OG0008170	jg5186	XP_013620534.1, XP_013612875.1
OG0008171	jg21397	XP_013595680.1, XP_013613346.1
OG0008172	jg5176	XP_013620725.1, XP_013612006.1
OG0008173	jg5169	XP_013620307.1, XP_013609151.1
OG0008174	jg5164	XP_013611742.1
OG0008175	jg4529	XP_013622455.1, XP_013612986.1
OG0008176	jg4494, jg17752, jg17751	XP_013609711.1
OG0008177	jg4432	XP_013621579.1, XP_013612616.1
OG0008178	jg4426	XP_013611493.1, XP_013626658.1
OG0008179	jg4398	XP_013618721.1, XP_013612353.1
OG0008180	jg4273	XP_013622269.1, XP_013608523.1
OG0008181	jg4206	XP_013619146.1, XP_013612347.1, XP_013629457.1
OG0008182	jg4204	XP_013614608.1, XP_013609983.1
OG0008183	jg5794	XP_013606235.1, XP_013629062.1
OG0008184	jg6414	XP_013616598.1, XP_013594163.1
OG0008185	jg6378	XP_013596801.1, XP_013609125.1
OG0008186	jg6338	XP_013613312.1, XP_013598458.1
OG0008187	jg6331	XP_013610146.1, XP_013597972.1
OG0008188	jg6327	XP_013616721.1, XP_013598466.1
OG0008189	jg6293	XP_013619432.1, XP_013597554.1
OG0008190	jg6269	XP_013594101.1
OG0008191	jg6225	XP_013597852.1, XP_013609385.1
OG0008192	jg6219	XP_013593324.1, XP_013610763.1
OG0008193	jg6195	XP_013598057.1, XP_013620453.1
OG0008194	jg2368	XP_013592123.1, XP_013588374.1
OG0008195	jg6164	XP_013595993.1, XP_013618039.1
OG0008196	jg6148	XP_013594016.1, XP_013606046.1
OG0008197	jg6146	XP_013612503.1, XP_013598132.1
OG0008198	jg23037	XP_013597477.1
OG0008199	jg23082	XP_013606067.1
OG0008200	jg23114	XP_013609192.1, XP_013594199.1
OG0008201	jg23132	XP_013627201.1, XP_013619677.1
OG0008202	jg23179	XP_013621848.1, XP_013617962.1
OG0008203	jg23181	XP_013618785.1, XP_013626027.1
OG0008204	jg23192	XP_013604579.1, XP_013621805.1
OG0008205	jg23204	XP_013616691.1, XP_013629314.1
OG0008206	jg23208	XP_013621158.1, XP_013606552.1
OG0008207	jg23228	XP_013622545.1, XP_013619082.1
OG0008208	jg23255	XP_013607164.1, XP_013623637.1
OG0008209	jg23278	XP_013626660.1, XP_013610101.1
OG0008210	jg22763	XP_013613123.1, XP_013623219.1
OG0008211	jg22762	XP_013614701.1, XP_013610256.1
OG0008212	jg12118	XP_013612469.1, XP_013627203.1
OG0008213	jg15000	XP_013597801.1, XP_013604697.1
OG0008214	jg14996	XP_013598038.1, XP_013604571.1
OG0008215	jg14992	XP_013593722.1, XP_013586867.1
OG0008216	jg14959	XP_013595754.1
OG0008217	jg14926	XP_013618225.1, XP_013602338.1
OG0008218	jg14870	XP_013638964.1, XP_013596502.1
OG0008219	jg14806	XP_013627593.1
OG0008220	jg14805	XP_013605626.1, XP_013622434.1
OG0008221	jg14765	XP_013629771.1, XP_013603994.1
OG0008222	jg14656	XP_013622885.1, XP_013605760.1
OG0008223	jg14461	XP_013591573.1, XP_013627553.1
OG0008224	jg14187	XP_013623214.1
OG0008226	jg2315	XP_013591779.1, XP_013621534.1
OG0008227	jg2312	XP_013591763.1, XP_013592265.1
OG0008228	jg2310	XP_013591760.1, XP_013591839.1
OG0008229	jg2308	XP_013591720.1
OG0008230	jg2296	XP_013616518.1, XP_013589869.1
OG0008231	jg2293	XP_013591908.1, XP_013615693.1
OG0008232	jg18603	XP_013633964.1, XP_013634016.1
OG0008233	jg2268	XP_013591472.1, XP_013616508.1
OG0008234	jg2335, jg2330	XP_013616122.1, XP_013589888.1
OG0008235	jg2259	XP_013619216.1
OG0008236	jg2474	XP_013592060.1, XP_013615780.1
OG0008237	jg2475	XP_013614310.1, XP_013587860.1
OG0008238	jg2482	XP_013592305.1, XP_013621548.1
OG0008239	jg2582	XP_013616164.1, XP_013591693.1
OG0008240	jg31026	XP_013604661.1, XP_013585409.1
OG0008241	jg26375	XP_013583818.1
OG0008242	jg2627	XP_013621577.1, XP_013589755.1
OG0008243	jg2629	XP_013616149.1, XP_013592605.1
OG0008244	jg2635	XP_013589759.1, XP_013588069.1
OG0008245	jg2646	XP_013590671.1, XP_013620524.1
OG0008246	jg2651	XP_013592381.1, XP_013618957.1
OG0008247	jg2721	XP_013590515.1, XP_013619824.1
OG0008248	jg2751, jg2753	XP_013592825.1
OG0008249	jg2805	XP_013591356.1, XP_013592466.1
OG0008250	jg2853	XP_013592419.1, XP_013591717.1
OG0008251	jg3488	XP_013590826.1, XP_013620156.1
OG0008252	jg3486	XP_013590214.1, XP_013590835.1
OG0008253	jg3484	XP_013620158.1, XP_013588147.1
OG0008254	jg3455	XP_013587957.1, XP_013590621.1
OG0008255	jg3451	XP_013620634.1, XP_013590618.1
OG0008256	jg3415	XP_013618282.1, XP_013591436.1
OG0008257	jg3386	XP_013590695.1
OG0008258	jg3376	XP_013591059.1
OG0008259	jg3353	XP_013621502.1, XP_013587753.1
OG0008260	jg3312	XP_013621192.1, XP_013589697.1
OG0008261	jg3260	XP_013590261.1
OG0008262	jg3253	XP_013590275.1
OG0008263	jg3238	XP_013591146.1, XP_013618416.1
OG0008264	jg3237	XP_013592746.1, XP_013621161.1
OG0008265	jg3225	XP_013587754.1, XP_013621154.1
OG0008266	jg3221	XP_013619389.1, XP_013591107.1
OG0008267	jg3208	XP_013618234.1
OG0008268	jg3172	XP_013591754.1, XP_013588152.1
OG0008269	jg3146	XP_013589929.1, XP_013592348.1
OG0008270	jg3125	XP_013592785.1, XP_013618204.1
OG0008271	jg3089	XP_013588534.1, XP_013591386.1
OG0008272	jg3062	XP_013588248.1, XP_013621561.1
OG0008273	jg3038	XP_013589489.1, XP_013591911.1
OG0008274	jg3026	XP_013588289.1, XP_013589935.1
OG0008275	jg3021	XP_013590414.1, XP_013590360.1
OG0008276	jg3010	XP_013592837.1, XP_013587827.1
OG0008277	jg2983	XP_013616074.1, XP_013599502.1
OG0008278	jg2977	XP_013592873.1, XP_013588523.1
OG0008279	jg2952	XP_013590944.1, XP_013619825.1
OG0008280	jg2942	XP_013590960.1
OG0008281	jg2885	XP_013614423.1, XP_013590144.1
OG0008282	jg2861	XP_013613791.1, XP_013621092.1
OG0008283	jg3592	XP_013621146.1, XP_013591729.1
OG0008284	jg3636	XP_013619515.1, XP_013590291.1
OG0008285	jg3655	XP_013592542.1, XP_013588693.1
OG0008286	jg3664	XP_013591127.1, XP_013591940.1
OG0008287	jg3686	XP_013589849.1, XP_013618378.1
OG0008288	jg3699	XP_013591244.1, XP_013621445.1
OG0008289	jg3714	XP_013592128.1, XP_013592187.1
OG0008290	jg3734	XP_013617390.1, XP_013591617.1
OG0008291	jg3739, jg12411	XP_013591546.1
OG0008292	jg3757	XP_013588683.1, XP_013618532.1
OG0008293	jg3783	XP_013589770.1, XP_013592248.1
OG0008294	jg25225	XP_013585129.1, XP_013584618.1
OG0008295	jg25271	XP_013623241.1, XP_013619861.1
OG0008296	jg25276	XP_013628950.1, XP_013587591.1
OG0008297	jg25304	XP_013618307.1, XP_013623099.1
OG0008298	jg25325	XP_013639451.1
OG0008299	jg25392	XP_013583370.1, XP_013588680.1
OG0008300	jg27426, jg6455	XP_013593794.1, XP_013611519.1
OG0008301	jg25395	XP_013586776.1, XP_013626402.1
OG0008302	jg25398	XP_013626005.1
OG0008303	jg25401	XP_013625447.1
OG0008304	jg25419	XP_013625307.1, XP_013638545.1
OG0008305	jg25423	XP_013585115.1
OG0008306	jg25427	XP_013625313.1
OG0008307	jg25435	XP_013587014.1, XP_013610578.1
OG0008308	jg25506	XP_013586290.1
OG0008309	jg25530	XP_013584010.1, XP_013623146.1
OG0008310	jg25550	XP_013596023.1, XP_013610600.1, XP_013638829.1
OG0008311	jg25553	XP_013583938.1, XP_013638378.1
OG0008312	jg33470	XP_013615543.1, XP_013587818.1
OG0008313	jg25632	XP_013629188.1, XP_013609945.1
OG0008314	jg25672	XP_013587106.1, XP_013609686.1
OG0008315	jg25681	XP_013638170.1, XP_013627686.1, XP_013622419.1
OG0008316	jg25743	XP_013637834.1, XP_013588624.1
OG0008317	jg25815	XP_013609382.1
OG0008318	jg25841	XP_013625472.1, XP_013613832.1
OG0008319	jg25890	XP_013621825.1, XP_013587223.1
OG0008320	jg25915	XP_013629924.1, XP_013639445.1
OG0008321	jg25952	XP_013608753.1, XP_013585921.1
OG0008322	jg25997	XP_013619096.1, XP_013623997.1, XP_013585071.1
OG0008323	jg26000	XP_013587424.1, XP_013621774.1
OG0008324	jg26008	XP_013630415.1, XP_013584282.1
OG0008325	jg26046	XP_013627115.1, XP_013584645.1
OG0008326	jg26087	XP_013626024.1, XP_013586502.1
OG0008327	jg26090	XP_013608418.1, XP_013584378.1
OG0008328	jg26165	XP_013632632.1, XP_013610689.1, XP_013588086.1
OG0008329	jg15398	XP_013599692.1
OG0008330	jg26217	XP_013586675.1, XP_013622066.1
OG0008331	jg11207	XP_013591354.1, XP_013601798.1
OG0008332	jg26469	XP_013630064.1, XP_013637751.1
OG0008333	jg26551	XP_013583857.1, XP_013614857.1
OG0008334	jg26581	XP_013583444.1, XP_013597585.1
OG0008335	jg26684	XP_013604467.1, XP_013597766.1
OG0008336	jg26724	XP_013599017.1, XP_013610569.1
OG0008337	jg26854	XP_013629494.1
OG0008338	jg21958	XP_013621081.1, XP_013627245.1
OG0008339	jg27982	XP_013599041.1, XP_013608937.1
OG0008340	jg27558	XP_013593672.1, XP_013608700.1
OG0008341	jg27587	XP_013612565.1, XP_013598643.1
OG0008342	jg27621	XP_013621898.1, XP_013593108.1
OG0008343	jg27686	XP_013629694.1, XP_013595608.1
OG0008344	jg27752	XP_013611606.1, XP_013595400.1
OG0008345	jg27790	XP_013629190.1, XP_013598295.1
OG0008346	jg27804	XP_013630463.1
OG0008347	jg27867	XP_013599099.1, XP_013611575.1
OG0008348	jg27870	XP_013595831.1
OG0008349	jg27879	XP_013612933.1, XP_013595723.1
OG0008350	jg27912	XP_013593101.1, XP_013630445.1
OG0008351	jg28038	XP_013599381.1, XP_013607194.1
OG0008352	jg28020	XP_013609718.1, XP_013595896.1
OG0008353	jg28054	XP_013630102.1, XP_013612473.1
OG0008354	jg13613	XP_013598499.1, XP_013598984.1
OG0008355	jg28157	XP_013605295.1, XP_013593171.1
OG0008356	jg28256	XP_013595966.1, XP_013608868.1
OG0008357	jg33773	XP_013626534.1, XP_013628284.1
OG0008358	jg33763	XP_013588025.1, XP_013629685.1
OG0008359	jg33692	XP_013591568.1, XP_013591591.1
OG0008360	jg20265	XP_013618658.1, XP_013599069.1
OG0008361	jg33686	XP_013590175.1, XP_013623468.1
OG0008362	jg33619	XP_013627271.1, XP_013592084.1
OG0008363	jg33615	XP_013590919.1, XP_013592080.1
OG0008364	jg33573, jg33571	XP_013587758.1, XP_013625242.1, XP_013591878.1
OG0008365	jg33556	XP_013592138.1, XP_013626997.1
OG0008366	jg33544	XP_013615724.1, XP_013630376.1, XP_013630162.1
OG0008367	jg33523	XP_013588065.1, XP_013592826.1
OG0008368	jg33522	XP_013626736.1, XP_013590592.1
OG0008369	jg33517, jg33292	XP_013588391.1
OG0008370	jg33506	XP_013590302.1, XP_013625530.1
OG0008371	jg33392	XP_013627384.1, XP_013591212.1
OG0008372	jg33368	XP_013621863.1, XP_013588109.1
OG0008373	jg33329	XP_013625262.1, XP_013590030.1
OG0008374	jg33284	XP_013626594.1, XP_013592320.1
OG0008375	jg33197	XP_013584757.1, XP_013627289.1
OG0008376	jg33165	XP_013591370.1, XP_013622894.1
OG0008377	jg33153	XP_013591365.1
OG0008378	jg33021	XP_013590533.1, XP_013613709.1
OG0008379	jg32991	XP_013613755.1, XP_013590938.1
OG0008380	jg11039	XP_013598367.1, XP_013589647.1
OG0008381	jg11055	XP_013601580.1, XP_013598455.1
OG0008382	jg18608	XP_013635934.1, XP_013635426.1
OG0008383	jg18599	XP_013634561.1, XP_013634621.1
OG0008384	jg18596	XP_013636257.1, XP_013636440.1
OG0008385	jg15097	XP_013634481.1, XP_013602924.1
OG0008386	jg15124	XP_013597169.1, XP_013632069.1, XP_013605822.1
OG0008387	jg15135	XP_013603710.1
OG0008388	jg15149	XP_013593189.1, XP_013636220.1
OG0008389	jg15197	XP_013635024.1, XP_013604516.1
OG0008390	jg15212	XP_013592437.1
OG0008391	jg15285	XP_013592510.1, XP_013605464.1
OG0008392	jg15297	XP_013605051.1, XP_013636204.1
OG0008393	jg15314	XP_013600355.1
OG0008394	jg15325	XP_013588280.1, XP_013600650.1
OG0008395	jg15350	XP_013599961.1, XP_013588068.1
OG0008396	jg15074	XP_013593922.1, XP_013591024.1
OG0008397	jg15370	XP_013588816.1, XP_013600367.1
OG0008398	jg15371	XP_013602555.1, XP_013634258.1
OG0008399	jg15407	XP_013599585.1, XP_013631950.1, XP_013633026.1
OG0008400	jg15368	XP_013600007.1, XP_013634165.1
OG0008401	jg15404	XP_013601651.1, XP_013631457.1
OG0008402	jg15432	XP_013589766.1, XP_013605834.1
OG0008403	jg15481	XP_013602623.1, XP_013634439.1
OG0008404	jg15489	XP_013599828.1
OG0008405	jg15573	XP_013605324.1, XP_013635783.1
OG0008406	jg15620	XP_013589982.1, XP_013601972.1
OG0008407	jg15685	XP_013590388.1, XP_013599956.1
OG0008408	jg15772	XP_013634918.1, XP_013603234.1
OG0008409	jg15836	XP_013591868.1, XP_013637597.1
OG0008410	jg15871	XP_013600353.1
OG0008411	jg15890	XP_013600796.1, XP_013588608.1
OG0008412	jg15891	XP_013588817.1, XP_013605358.1
OG0008413	jg15898	XP_013634037.1, XP_013602536.1
OG0008414	jg15903	XP_013631198.1, XP_013599770.1
OG0008415	jg19608, jg25513	XP_013631133.1
OG0008416	jg15914	XP_013634275.1, XP_013603552.1
OG0008417	jg19610	XP_013623389.1, XP_013633530.1
OG0008418	jg26986	XP_013631948.1, XP_013620352.1
OG0008419	jg15985	XP_013592740.1, XP_013600067.1
OG0008420	jg15999	XP_013591993.1
OG0008421	jg16000	XP_013615012.1, XP_013636102.1
OG0008422	jg16015	XP_013588905.1, XP_013600490.1
OG0008423	jg16019	XP_013591196.1, XP_013604025.1
OG0008424	jg16030	XP_013599754.1, XP_013636184.1
OG0008425	jg16067	XP_013599882.1, XP_013637174.1
OG0008426	jg16075	XP_013602169.1, XP_013633736.1
OG0008427	jg16095	XP_013631942.1, XP_013591689.1
OG0008428	jg16115	XP_013592258.1, XP_013590929.1, XP_013635117.1
OG0008429	jg16124	XP_013603875.1, XP_013635699.1
OG0008430	jg16241	XP_013602261.1, XP_013588925.1
OG0008431	jg16256	XP_013615732.1, XP_013603972.1
OG0008432	jg16259	XP_013600457.1, XP_013592754.1
