Orthogroup	Arabidopsis_arenosa	Cardamine_glauca
OG0011323	jg13960	Cg002G063560
OG0011324	jg13942	Cg002G066520, Cg002G066670
OG0011325	jg12705	Cg001G041630
OG0011326	jg2381	Cg007G268310
OG0011327	jg2354	Cg007G268140
OG0011328	jg2352	Cg007G267910
OG0011329	jg2431	Cg007G268780
OG0011330	jg2438	Cg007G268860
OG0011331	jg2548	Cg007G269970
OG0011332	jg2562	Cg007G270100
OG0011333	jg2832	Cg007G272430
OG0011334	jg2655	Cg007G270870
OG0011335	jg2665	Cg007G270950
OG0011336	jg2669	Cg007G271010
OG0011337	jg2690	Cg007G271220
OG0011338	jg2719	Cg007G271440
OG0011339	jg2783	Cg007G272000
OG0011340	jg2790	Cg007G272060
OG0011341	jg2802	Cg007G272170
OG0011342	jg2837	Cg007G272480
OG0011343	jg3502	Cg007G278880
OG0011344	jg3498	Cg007G278850
OG0011345	jg3464	Cg007G278560
OG0011346	jg3410	Cg007G278050
OG0011347	jg30678	Cg006G224720
OG0011348	jg3297	Cg007G277020
OG0011349	jg3229	Cg007G276270
OG0011350	jg3227	Cg007G276250
OG0011351	jg9433	Cg001G010690
OG0011352	jg32716	Cg006G203480
OG0011353	jg21190	Cg008G316930, Cg011G328770
OG0011354	jg3190	Cg007G275880
OG0011355	jg3168	Cg007G275640
OG0011356	jg3136	Cg007G275320
OG0011357	jg3098	Cg007G274930
OG0011358	jg3091	Cg007G274830
OG0011359	jg3042	Cg007G274440
OG0011360	jg3037	Cg007G274390
OG0011361	jg2906	Cg007G273190
OG0011362	jg3706	Cg007G280790
OG0011364	jg3727	Cg007G281110
OG0011365	jg3758	Cg007G281420
OG0011366	jg25252	Cg004G128680
OG0011367	jg25260	Cg004G128740
OG0011368	jg25283	Cg004G128940
OG0011369	jg25288	Cg004G129000
OG0011370	jg25290	Cg004G129020
OG0011371	jg25332	Cg004G129340
OG0011372	jg25367	Cg004G129630
OG0011373	jg25379	Cg004G129710, Cg005G183110
OG0011374	jg25384	Cg004G129990
OG0011375	jg25415	Cg004G130100, Cg004G130180
OG0011376	jg25433	Cg004G130340
OG0011377	jg25459	Cg004G130630
OG0011378	jg33569	Cg006G196130
OG0011379	jg25508	Cg004G131050
OG0011380	jg25518	Cg004G131120
OG0011381	jg25532	Cg004G131250
OG0011382	jg25551	Cg004G131570
OG0011383	jg25565	Cg004G131630
OG0011384	jg25574	Cg004G131710
OG0011385	jg25590	Cg004G131830
OG0011386	jg25670	Cg004G132610
OG0011387	jg25683	Cg004G132700
OG0011388	jg25685	Cg004G132720
OG0011389	jg25688	Cg004G132760, Cg004G132770
OG0011390	jg25840, jg25836	Cg004G133880
OG0011391	jg25881	Cg004G134250
OG0011392	jg25912	Cg004G134490
OG0011393	jg25945	Cg004G134880
OG0011394	jg25987	Cg004G135220
OG0011395	jg26007	Cg004G135410
OG0011396	jg26038	Cg004G135700
OG0011397	jg26055	Cg004G135850
OG0011398	jg26067	Cg004G135980
OG0011399	jg26068	Cg004G135990
OG0011400	jg26074	Cg004G136040
OG0011401	jg26119	Cg004G136510
OG0011402	jg26175	Cg004G137060
OG0011403	jg26199	Cg004G137280
OG0011404	jg26205	Cg004G137350
OG0011405	jg26242	Cg004G137620
OG0011406	jg26304	Cg004G138180
OG0011407	jg26380	Cg004G138820
OG0011408	jg26385	Cg004G138870
OG0011409	jg26429	Cg004G139240
OG0011410	jg26442	Cg004G139410
OG0011411	jg26482	Cg004G139720
OG0011412	jg26485	Cg004G139750
OG0011413	jg26552	Cg004G140400
OG0011414	jg26575	Cg004G140720
OG0011415	jg26676	Cg004G141640
OG0011416	jg27088	Cg004G142100
OG0011417	jg26779	Cg004G142480
OG0011418	jg26843	Cg004G142840
OG0011419	jg26859	Cg004G143050
OG0011420	jg26912, jg26911	Cg004G143420
OG0011421	jg26997	Cg004G144500
OG0011422	jg27291	Cg004G146730
OG0011423	jg27201	Cg004G146530
OG0011424	jg27183	Cg004G146480
OG0011425	jg27172	Cg004G146310
OG0011426	jg27102	Cg004G145840
OG0011427	jg27081	Cg004G145670
OG0011428	jg2862	Cg007G272710
OG0011429	jg27577, jg27580	Cg004G150280, Cg004G151170
OG0011430	jg27648	Cg004G151790
OG0011431	jg27668	Cg004G151970
OG0011432	jg27890	Cg004G153670
OG0011433	jg27940, jg28073	Cg004G154110
OG0011434	jg28009	Cg004G154650
OG0011435	jg27996	Cg004G154530
OG0011436	jg28066	Cg004G155190
OG0011437	jg28125	Cg004G155710
OG0011438	jg28135	Cg004G155830
OG0011439	jg28175	Cg004G156130
OG0011440	jg28214	Cg004G156340, Cg005G191400
OG0011441	jg28232	Cg004G156540
OG0011443	jg28314	Cg004G157270
OG0011444	jg28305	Cg004G157210
OG0011445	jg33635	Cg006G195500, Cg006G195480
OG0011446	jg33578, jg33579	Cg006G196000, Cg006G195970
OG0011447	jg33554	Cg006G196220
OG0011448	jg33541	Cg006G196330
OG0011449	jg33371	Cg006G197800
OG0011450	jg33362	Cg006G197860
OG0011451	jg33344	Cg006G197980
OG0011452	jg26188	Cg004G137200
OG0011454	jg32938	Cg006G201320
OG0011455	jg32879	Cg006G201810
OG0011456	jg11044	Cg001G025070
OG0011457	jg11052	Cg001G025160
OG0011458	jg18590	Cg005G171860
OG0011459	jg18588	Cg005G171870
OG0011460	jg18565	Cg005G172000
OG0011462	jg15122	Cg002G054690
OG0011463	jg15127	Cg002G054590
OG0011464	jg31534	Cg006G216500
OG0011465	jg15209	Cg002G053880, Cg002G053870, Cg002G053850
OG0011466	jg15211	Cg002G053820
OG0011467	jg15222	Cg002G053700
OG0011468	jg15245	Cg002G053470
OG0011469	jg9633	Cg001G012630
OG0011470	jg15334	Cg002G052580
OG0011471	jg15401	Cg002G051920
OG0011472	jg15421	Cg002G051700
OG0011473	jg15462	Cg002G051270
OG0011474	jg15523	Cg002G050660
OG0011475	jg15540	Cg002G050480
OG0011476	jg15694	Cg002G049400
OG0011478	jg15676	Cg002G049190
OG0011479	jg15759	Cg002G048820
OG0011480	jg15827	Cg002G048230
OG0011481	jg15837	Cg002G048120
OG0011482	jg29232	Cg006G237320
OG0011483	jg15994	Cg002G047020
OG0011484	jg15378	Cg002G052130
OG0011485	jg16102	Cg002G046160
OG0011486	jg16125	Cg002G045940
OG0011487	jg16154	Cg002G045670
OG0011488	jg19983	Cg005G159860
OG0011489	jg16223	Cg002G045070
OG0011490	jg16238	Cg002G044950
OG0011491	jg16239	Cg002G044940
OG0011492	jg16243	Cg002G044890
OG0011493	jg16258	Cg002G044680
OG0011495	jg16310	Cg002G044240
OG0011496	jg16320	Cg002G044150
OG0011497	jg16338	Cg002G043980
OG0011498	jg16371	Cg002G043680
OG0011499	jg16385	Cg002G043580
OG0011500	jg16429	Cg002G043380
OG0011501	jg16452	Cg002G043160
OG0011503	jg14991	Cg002G055730
OG0011504	jg14955	Cg002G056020
OG0011505	jg14966	Cg002G055920
OG0011506	jg13488	Cg002G061260
OG0011507	jg15056, jg15061, jg15068	Cg002G055120
OG0011508	jg15495	Cg002G050880
OG0011510	jg16247	Cg002G044840
OG0011511	jg20477, jg20476	Cg008G323190
OG0011514	jg18470	Cg005G172940
OG0011515	jg14033	Cg002G064550
OG0011516	jg3249	Cg007G276550
OG0011517	jg2993	Cg007G273940
OG0011518	jg2992	Cg007G273930
OG0011519	jg9721	Cg001G013400
OG0011520	jg9593	Cg001G012120
OG0011522	jg9311	Cg001G009620
OG0011524	jg29177	Cg006G237930
OG0011525	jg29185	Cg006G237820
OG0011526	jg29537	Cg006G234730
OG0011528	jg29820	Cg006G232380
OG0011529	jg29947	Cg006G231240
OG0011532	jg30266	Cg006G228560
OG0011533	jg30631	Cg006G225130
OG0011534	jg30721	Cg006G224310
OG0011535	jg30773	Cg006G223850
OG0011536	jg12015	Cg001G034160
OG0011537	jg2410	Cg007G268600
OG0011539	jg2242	Cg007G267090
OG0011543	jg31911	Cg006G213290, Cg006G213300
OG0011544	jg28240	Cg004G156630
OG0011545	jg28289	Cg004G157050
OG0011546	jg28124	Cg004G155700
OG0011548	jg25351	Cg004G129500
OG0011549	jg24921	Cg004G125560
OG0011550	jg3836	Cg008G282080
OG0011551	jg4134	Cg008G284680
OG0011552	jg4181	Cg008G285100
OG0011553	jg7856	Cg003G078860, Cg014G330670
OG0011554	jg10096	Cg001G016990
OG0011555	jg10223	Cg001G017910
OG0011556	jg31583	Cg006G216060
OG0011557	jg31293	Cg006G218940
OG0011558	jg18163	Cg005G175580
OG0011559	jg4928	Cg008G291460
OG0011561	jg5095	Cg008G292980
OG0011563	jg22075	Cg003G100440
OG0011564	jg22341	Cg003G102430
OG0011565	jg22528	Cg003G103960
OG0011566	jg22725	Cg003G105770
OG0011567	jg5869	Cg008G300540
OG0011568	jg5836	Cg008G300240
OG0011569	jg5823	Cg008G300130, Cg005G184200
OG0011570	jg5807	Cg008G299960
OG0011571	jg23397	Cg003G111900
OG0011572	jg28918	Cg006G240570
OG0011573	jg29969	Cg006G231010
OG0011574	jg30075	Cg006G217230, Cg006G217320, Cg006G217290, Cg006G230030
OG0011575	jg31137	Cg006G220510
OG0011576	jg27198, jg32062, jg11548, jg17364, jg12165, jg13579, jg1179, jg20609, jg17245, jg32323, jg14341, jg1951, jg1473, jg27703, jg17124, jg14924, jg32425, jg17388, jg1318, jg32633, jg7316, jg14092	Cg006G206200
OG0011578	jg2387	Cg007G268360
OG0011579	jg26548	Cg004G140360
OG0011580	jg16628	Cg005G192770, Cg005G192880, Cg005G192890, Cg005G192850, Cg005G192830, Cg005G192810, Cg005G192820
OG0011581	jg17162	Cg005G187340
OG0011583	jg18158	Cg005G175660
OG0011584	jg20102	Cg003G081470, Cg005G158700, Cg005G158720
OG0011585	jg15257	Cg002G053320
OG0011586	jg8952	Cg001G006160
OG0011588	jg10057	Cg001G016650
OG0011590	jg21545	Cg008G310480, Cg008G308820
OG0011603	jg9560	Cg001G011800
OG0011604	jg9559	Cg001G011790
OG0011605	jg9526	Cg001G011460
OG0011606	jg9546	Cg001G011670
OG0011607	jg9545	Cg001G011660
OG0011608	jg9495	Cg001G011150
OG0011609	jg9440	Cg001G010760
OG0011610	jg28042	Cg004G154840
OG0011611	jg9373	Cg001G010100
OG0011612	jg9362, jg11538	Cg001G009980
OG0011613	jg9359	Cg001G009950
OG0011614	jg9355	Cg001G009920
OG0011615	jg9352	Cg001G009900
OG0011616	jg9336	Cg001G009770
OG0011617	jg9306	Cg001G009570
OG0011618	jg9250	Cg001G009040
OG0011619	jg29237	Cg006G237260
OG0011620	jg9218	Cg001G008690
OG0011621	jg9133	Cg001G007820
OG0011622	jg9129	Cg001G007780
OG0011623	jg18567	Cg005G171980
OG0011624	jg9103	Cg001G007480
OG0011625	jg5991	Cg008G301680
OG0011626	jg8983	Cg001G006470
OG0011627	jg2766	Cg007G271840
OG0011629	jg8932	Cg001G006010
OG0011630	jg8903	Cg001G005740
OG0011631	jg8828	Cg001G005010
OG0011632	jg31730	Cg006G215110
OG0011633	jg31734	Cg006G215070
OG0011634	jg31735	Cg006G215060
OG0011635	jg31772	Cg006G214760
OG0011636	jg31783	Cg006G214680
OG0011637	jg31841	Cg006G214120
OG0011638	jg31853	Cg006G213980
OG0011639	jg31858	Cg006G213910
OG0011640	jg31897	Cg006G213510
OG0011641	jg31908	Cg006G213350
OG0011643	jg10927	Cg001G024240
OG0011645	jg10954	Cg001G024480
OG0011646	jg10992	Cg001G024690
OG0011647	jg16655	Cg005G192510
OG0011648	jg1543	Cg007G257480
OG0011649	jg17334	Cg005G185420
OG0011650	jg1523	Cg007G256360
OG0011651	jg1498	Cg007G255730
OG0011652	jg1464	Cg007G255160
OG0011653	jg1397	Cg007G254020
OG0011654	jg1365	Cg007G253780
OG0011655	jg1296, jg1295	Cg007G253100
OG0011656	jg29354	Cg006G236190
OG0011657	jg1185	Cg007G252170
OG0011658	jg1105	Cg007G251580
OG0011659	jg992	Cg007G250830
OG0011660	jg982	Cg007G250730
OG0011661	jg12113	Cg001G035170
OG0011662	jg21334, jg943	Cg007G250420
OG0011663	jg20834	Cg008G319620
OG0011664	jg871	Cg007G250250
OG0011665	jg779	Cg007G248850
OG0011667	jg12940	Cg002G075360
OG0011668	jg12972	Cg002G075130
OG0011669	jg12979	Cg002G075070
OG0011670	jg30855	Cg006G222930
OG0011671	jg12987	Cg002G075010
OG0011672	jg13006	Cg002G074870
OG0011673	jg13031	Cg002G074660
OG0011674	jg13060	Cg002G074480
OG0011675	jg13069	Cg002G074410
OG0011676	jg13111	Cg002G074070
OG0011677	jg13141	Cg002G073760
OG0011678	jg13223	Cg002G073110
OG0011679	jg13231	Cg002G073070
OG0011680	jg13236	Cg002G073020
OG0011681	jg13262	Cg002G072840
OG0011682	jg13339	Cg002G072160
OG0011683	jg13354	Cg002G072020
OG0011684	jg13413	Cg002G071380
OG0011685	jg13444, jg13437, jg13428	Cg002G071260
OG0011686	jg12662	Cg001G041170
OG0011687	jg13676	Cg002G069860
OG0011689	jg2224	Cg007G266930
OG0011690	jg2187	Cg007G266620
OG0011691	jg2176	Cg007G266490
OG0011692	jg2141	Cg007G266170
OG0011693	jg2114	Cg007G265720
OG0011694	jg2100, jg2099	Cg007G265650
OG0011695	jg2089	Cg007G265530
OG0011696	jg2062	Cg007G265370
OG0011697	jg2027	Cg007G264870
OG0011698	jg28746	Cg006G242180
OG0011699	jg12432	Cg001G038660
OG0011700	jg31403	Cg006G217860
OG0011701	jg368	Cg007G245610
OG0011702	jg374	Cg007G245730
OG0011703	jg380	Cg007G245790
OG0011704	jg390	Cg007G245840
OG0011705	jg429	Cg007G246150
OG0011706	jg479	Cg007G246420
OG0011707	jg504	Cg007G246620
OG0011708	jg568	Cg007G247130
OG0011709	jg600	Cg007G247370
OG0011710	jg627	Cg007G247540
OG0011711	jg639	Cg007G247690
OG0011712	jg25214	Cg004G128310
OG0011713	jg9851	Cg001G014660
OG0011714	jg15631	Cg002G049650
OG0011715	jg19373	Cg005G165030
OG0011716	jg19334	Cg005G165370
OG0011717	jg19329	Cg005G165430
OG0011718	jg24828	Cg004G124730
OG0011719	jg24857	Cg004G124970
OG0011720	jg24873	Cg004G125090
OG0011721	jg24880	Cg004G125150
OG0011722	jg24883	Cg004G125190
OG0011723	jg24915	Cg004G125500
OG0011724	jg22045	Cg003G100110, Cg007G266890
OG0011725	jg24953	Cg004G125790
OG0011726	jg24965	Cg004G125910
OG0011727	jg24981	Cg004G126070
OG0011728	jg25007	Cg004G126340
OG0011729	jg25013	Cg004G126400
OG0011730	jg25022	Cg004G126520
OG0011731	jg25023	Cg004G126530
OG0011732	jg25028	Cg004G126590
OG0011733	jg25036	Cg004G126660
OG0011734	jg25043	Cg004G126740
OG0011735	jg25118	Cg004G127440
OG0011736	jg25158	Cg004G127830
OG0011737	jg21646	Cg003G090780
OG0011738	jg21672	Cg016G334090, Cg003G095220
OG0011739	jg21670	Cg016G334080, Cg003G095210
OG0011740	jg21679	Cg003G095320, Cg016G334160
OG0011741	jg21738	Cg003G096880
OG0011742	jg21746	Cg003G097090
OG0011743	jg21769	Cg003G097580
OG0011744	jg21771	Cg003G097600, Cg003G097610
OG0011745	jg21777	Cg003G097680
OG0011746	jg21795	Cg003G097820
OG0011747	jg21822	Cg003G098010
OG0011748	jg21824	Cg003G098040
OG0011749	jg21882	Cg003G098620
OG0011750	jg21927	Cg003G099090
OG0011751	jg21933	Cg003G099140
OG0011752	jg21938	Cg003G099180
OG0011753	jg21607	Cg003G097360
OG0011754	jg9668	Cg001G012900
OG0011755	jg22125	Cg003G100660
OG0011756	jg22193	Cg003G101310
OG0011757	jg22165	Cg003G101130
OG0011758	jg22160	Cg003G101070
OG0011759	jg22218	Cg003G101520
OG0011760	jg22257	Cg003G101760
OG0011761	jg22280	Cg003G101790
OG0011762	jg22317	Cg003G102190
OG0011763	jg9761	Cg001G013790
OG0011764	jg22368	Cg003G102650
OG0011765	jg22393	Cg003G102870
OG0011766	jg22408	Cg003G103040
OG0011767	jg22412	Cg003G103080
OG0011768	jg22451, jg22453	Cg003G103330
OG0011769	jg22461	Cg003G103410
OG0011770	jg22466	Cg003G103470
OG0011771	jg22544	Cg003G104080
OG0011772	jg22606	Cg003G104680
OG0011773	jg22607	Cg003G104730
OG0011774	jg22619	Cg003G104810
OG0011775	jg22663	Cg003G105190
OG0011776	jg22676	Cg003G105310
OG0011777	jg22692	Cg003G105450
OG0011778	jg22694	Cg003G105470
OG0011779	jg6953	Cg003G088730
OG0011781	jg5134	Cg008G293330
OG0011782	jg5024	Cg008G292310
OG0011783	jg5014	Cg008G292250
OG0011784	jg4981	Cg008G291930
OG0011785	jg4921	Cg008G291360
OG0011786	jg4910	Cg008G291250
OG0011787	jg4885	Cg008G291010
OG0011788	jg4862	Cg008G290750
OG0011789	jg4802	Cg008G290220
OG0011790	jg23454	Cg003G112400
OG0011791	jg4774	Cg008G289960
OG0011792	jg4756	Cg008G289800
OG0011793	jg4753	Cg008G289770
OG0011794	jg4721	Cg008G289520
OG0011795	jg4711	Cg008G289440
OG0011796	jg4702	Cg008G289370
OG0011797	jg4698	Cg008G289330
OG0011798	jg4484, jg4689	Cg008G289250
OG0011799	jg4620	Cg008G288590
OG0011800	jg4605	Cg008G288450
OG0011801	jg4578	Cg008G288180
OG0011802	jg4565	Cg008G288090
OG0011803	jg4564	Cg008G288080
OG0011804	jg10855	Cg001G023360
OG0011805	jg10829	Cg001G023090
OG0011806	jg10766	Cg001G022550
OG0011807	jg30133	Cg006G229490
OG0011808	jg10747	Cg001G022350
OG0011809	jg10746	Cg001G022340
OG0011810	jg10687	Cg001G021690
OG0011811	jg10660	Cg001G021490
OG0011812	jg10654	Cg001G021410
OG0011813	jg10591	Cg001G020850
OG0011814	jg10570	Cg001G020760
OG0011815	jg10568, jg10569	Cg001G020750
OG0011816	jg10562	Cg001G020690
OG0011817	jg10560	Cg001G020670
OG0011818	jg10554	Cg001G020620
OG0011819	jg10539	Cg001G020470
OG0011820	jg10516, jg10521, jg10528	Cg001G020380
OG0011821	jg10520, jg10527, jg10515	Cg001G020370
OG0011822	jg10514	Cg001G020360
OG0011823	jg10484	Cg001G020150
OG0011824	jg10481	Cg001G020070
OG0011825	jg10478	Cg001G020050
OG0011826	jg10404	Cg001G019430
OG0011827	jg10392	Cg001G019310
OG0011828	jg10384	Cg001G019250
OG0011829	jg10340, jg17006	Cg001G018980
OG0011830	jg10333	Cg001G018900
OG0011831	jg10325	Cg001G018810
OG0011832	jg10314	Cg001G018750
OG0011833	jg10307, jg791	Cg001G018690
OG0011834	jg10284	Cg001G018480
OG0011835	jg10229	Cg001G017980
OG0011836	jg10143	Cg001G017350
OG0011837	jg10116	Cg001G017150
OG0011838	jg10106	Cg001G017070
OG0011839	jg10104	Cg001G017050
OG0011840	jg17254, jg10093	Cg001G016960
OG0011841	jg31930	Cg006G213100
OG0011842	jg31932	Cg006G213060
OG0011843	jg31951	Cg006G212910
OG0011844	jg31987	Cg006G212230
OG0011845	jg32397	Cg006G212050
OG0011846	jg32399	Cg006G212030
OG0011847	jg32117	Cg006G210490, Cg006G210480
OG0011848	jg32165	Cg006G210010
OG0011849	jg32194	Cg006G209680
OG0011850	jg32232, jg24227	Cg006G209200
OG0011851	jg32388	Cg004G151450
OG0011852	jg32641	Cg006G204000
OG0011853	jg3871	Cg008G282420
OG0011854	jg32571	Cg006G206040
OG0011855	jg31286	Cg006G219030
OG0011856	jg32668	Cg006G204260
OG0011857	jg32813	Cg006G202240
OG0011858	jg32812	Cg006G202350
OG0011859	jg32452, jg32465	Cg006G206850
OG0011860	jg32703	Cg006G203640
OG0011861	jg5586	Cg008G297820
OG0011862	jg31328	Cg006G218600
OG0011863	jg31366	Cg006G218190
OG0011864	jg31429	Cg006G217640
OG0011866	jg31521	Cg006G216620
OG0011867	jg31552	Cg006G216310
OG0011868	jg31556	Cg006G216280
OG0011869	jg31655	Cg006G215490
OG0011870	jg8793	Cg001G004650
OG0011871	jg8721	Cg001G003940
OG0011872	jg8697	Cg001G003770
OG0011873	jg8647	Cg001G003270
OG0011874	jg8645	Cg001G003250
OG0011875	jg8628	Cg001G003090
OG0011876	jg8587	Cg001G002730
OG0011877	jg8519	Cg001G002010
OG0011878	jg8518	Cg001G002000
OG0011879	jg8502	Cg001G001810
OG0011880	jg8495	Cg001G001740
OG0011881	jg8436	Cg001G001470
OG0011882	jg8407	Cg001G001230
OG0011883	jg8379	Cg001G000910
OG0011884	jg8374	Cg001G000860
OG0011885	jg8366	Cg001G000790
OG0011886	jg8363	Cg001G000760
OG0011887	jg8351	Cg001G000670
OG0011888	jg8343	Cg001G000610
OG0011889	jg8330	Cg001G000510
OG0011890	jg8326	Cg001G000470
OG0011891	jg8287	Cg001G000170
OG0011892	jg8289	Cg001G000190
OG0011893	jg8273	Cg001G000040
OG0011894	jg8272	Cg001G000030
OG0011896	jg12099	Cg001G035000
OG0011897	jg12144	Cg001G035530, Cg003G096850
OG0011898	jg12170	Cg001G035870, Cg006G224620
OG0011899	jg12169	Cg001G035860
OG0011900	jg12303	Cg001G037220
OG0011901	jg12425	Cg001G038610
OG0011902	jg12507	Cg001G039420
OG0011903	jg18620	Cg005G171580
OG0011904	jg18630	Cg005G171480
OG0011905	jg31748	Cg006G214950
OG0011906	jg9934	Cg001G015470
OG0011907	jg18673	Cg005G171100
OG0011908	jg18653	Cg005G171280
OG0011909	jg12738	Cg001G042050
OG0011910	jg18697	Cg005G170940
OG0011911	jg7287	Cg003G085110
OG0011912	jg7283	Cg003G085140
OG0011913	jg7248	Cg003G085450
OG0011914	jg7216	Cg003G085920
OG0011915	jg7214	Cg003G085940
OG0011916	jg7209	Cg003G086040
OG0011917	jg7208	Cg003G086060
OG0011918	jg7204	Cg003G086070
OG0011919	jg7413	Cg003G083490
OG0011920	jg7120	Cg003G086730
OG0011921	jg7048	Cg003G087740
OG0011922	jg7060	Cg003G087580
OG0011924	jg18502	Cg005G172590
OG0011925	jg18495	Cg005G172690
OG0011926	jg18480	Cg005G172840
OG0011927	jg18478	Cg005G172860
OG0011928	jg18467	Cg005G172960
OG0011929	jg18453, jg17402	Cg005G173070
OG0011930	jg13582, jg18451	Cg005G173090
OG0011931	jg20915	Cg008G318820
OG0011932	jg28585	Cg006G243650
OG0011933	jg20951	Cg008G318430, Cg008G318370
OG0011934	jg21018	Cg008G314320
OG0011935	jg21024	Cg008G314580
OG0011936	jg21062	Cg008G315780
OG0011937	jg21065	Cg008G315830
OG0011938	jg21169	Cg008G316950, Cg011G328760
OG0011939	jg21189	Cg011G328780, Cg008G316920
OG0011940	jg7353, jg28033	Cg003G084230
OG0011941	jg7427	Cg003G083320
OG0011942	jg7428	Cg003G083250
OG0011944	jg7507	Cg003G082430
OG0011945	jg7559	Cg003G082050
OG0011946	jg7589	Cg003G081800
OG0011947	jg7599	Cg003G081740
OG0011948	jg7607	Cg003G081660
OG0011949	jg7628	Cg003G081510
OG0011950	jg7649	Cg003G081230
OG0011951	jg7656	Cg003G081180
OG0011952	jg7678	Cg003G080950
OG0011953	jg7739	Cg003G080290, Cg003G093690
OG0011954	jg7744	Cg003G093710, Cg003G080270
OG0011955	jg7807	Cg003G094210, Cg003G079810
OG0011956	jg7821	Cg003G079720, Cg003G094310
OG0011957	jg20596	Cg008G321950
OG0011958	jg20552	Cg008G322520
OG0011959	jg20515	Cg008G323730
OG0011960	jg20498	Cg008G323000
OG0011961	jg20486	Cg008G323130
OG0011962	jg20455	Cg008G323470
OG0011963	jg20452	Cg008G323500
OG0011964	jg20402	Cg008G324020
OG0011965	jg20377	Cg008G324380
OG0011966	jg20289	Cg008G325070
OG0011967	jg11863, jg11766	Cg001G032950
OG0011968	jg20308	Cg008G324910
OG0011969	jg22701	Cg003G105530
OG0011970	jg11933	Cg001G040730
OG0011971	jg11765, jg11864	Cg001G032960
OG0011972	jg11582	Cg001G030420
OG0011973	jg11570	Cg001G030210
OG0011974	jg26809	Cg004G142670
OG0011975	jg26769	Cg004G142420
OG0011976	jg11484	Cg001G029350
OG0011977	jg11483	Cg001G029340
OG0011978	jg11456	Cg001G029230
OG0011979	jg11372	Cg001G028170
OG0011980	jg11410	Cg001G028520
OG0011981	jg11362	Cg001G028080
OG0011982	jg11352	Cg001G027960
OG0011983	jg11319	Cg001G027510
OG0011984	jg11303	Cg001G027390
OG0011985	jg11265	Cg001G027030, Cg008G308640, Cg008G310300
OG0011986	jg11246	Cg001G026840
OG0011987	jg11238	Cg001G026740
OG0011988	jg11170	Cg001G026050
OG0011989	jg11142	Cg001G025840
OG0011990	jg26985	Cg004G144340
OG0011991	jg12632, jg12635	Cg001G040850
OG0011992	jg12645	Cg001G040930
OG0011993	jg12652	Cg001G041020
OG0011994	jg12657	Cg001G041070
OG0011995	jg12664	Cg001G041190
OG0011996	jg12666	Cg001G041220
OG0011997	jg12726	Cg001G041870
OG0011998	jg12715	Cg001G041750
OG0011999	jg12757	Cg001G042220
OG0012000	jg12763	Cg001G042270
OG0012001	jg12768	Cg001G042300
OG0012002	jg12843	Cg001G042920
OG0012003	jg27979	Cg001G043100
OG0012004	jg20208	Cg005G157680
OG0012005	jg20207	Cg005G157710
OG0012006	jg20201	Cg005G157770
OG0012007	jg20142	Cg005G158370
OG0012008	jg20105	Cg005G158660
OG0012009	jg20072	Cg005G159050
OG0012010	jg20065	Cg005G159120
OG0012011	jg20020	Cg005G159540
OG0012012	jg16204	Cg002G045250
OG0012014	jg19987	Cg005G159830
OG0012015	jg19945	Cg005G160280
OG0012016	jg19938	Cg005G160340
OG0012017	jg19866	Cg005G160790
OG0012018	jg19863	Cg005G160830
OG0012019	jg19836	Cg005G161060
OG0012020	jg19815	Cg005G161250
OG0012021	jg19807	Cg005G161310
OG0012022	jg5844	Cg008G300310
