Orthogroup	Arabidopsis_arenosa	Alyssum_gmelinii
OG0010309	jg21573	Ag007G642630
OG0010312	jg21565	Ag004G399920
OG0010314	jg24691	Ag005G479810
OG0010315	jg5177	Ag007G612180
OG0010316	jg4528	Ag006G506050
OG0010317	jg9254	Ag001G026890, Ag001G026900, Ag004G298180
OG0010318	jg4423	Ag006G504520, Ag006G504500
OG0010320	jg4396	Ag006G503780
OG0010322	jg4327	Ag006G501200
OG0010323	jg4314	Ag006G501020
OG0010324	jg4295	Ag006G500500
OG0010325	jg4287	Ag006G500340
OG0010326	jg4284	Ag006G500290
OG0010327	jg4275	Ag006G500000
OG0010328	jg4274	Ag006G499990
OG0010329	jg4249	Ag006G499370
OG0010330	jg4250	Ag006G499440
OG0010331	jg6474	Ag008G720190
OG0010332	jg6389	Ag008G721240
OG0010333	jg6323	Ag008G722100
OG0010334	jg6310	Ag008G722370
OG0010335	jg6318	Ag008G722260
OG0010337	jg6252	Ag008G723080
OG0010338	jg6238	Ag008G723370
OG0010339	jg6205	Ag008G723800
OG0010340	jg6142	Ag008G724520
OG0010341	jg23035	Ag008G724930
OG0010342	jg23089	Ag008G725900
OG0010343	jg23103	Ag008G726110
OG0010344	jg23177	Ag008G727140
OG0010346	jg23201	Ag008G727810
OG0010347	jg23224	Ag008G728260
OG0010348	jg22733	Ag008G705450
OG0010349	jg15024	Ag001G067290
OG0010350	jg14976	Ag001G059840
OG0010351	jg14956	Ag001G062680
OG0010352	jg14954	Ag001G062660
OG0010353	jg14904	Ag001G061130
OG0010354	jg14821	Ag008G701390
OG0010355	jg14750	Ag008G691930
OG0010357	jg14679	Ag001G057200
OG0010358	jg14671	Ag001G056730
OG0010359	jg14664	Ag001G056360
OG0010360	jg14635	Ag001G055640
OG0010361	jg14599	Ag001G055410
OG0010362	jg14584	Ag001G054480
OG0010363	jg14353	Ag008G721950
OG0010364	jg14249	Ag001G049740, Ag010G740000
OG0010365	jg14201	Ag010G739680, Ag001G049550
OG0010366	jg14177	Ag001G049540, Ag010G739670
OG0010367	jg14097	Ag008G671330
OG0010368	jg14081	Ag003G215700
OG0010369	jg14034	Ag006G522250, Ag002G182550
OG0010370	jg2317	Ag004G355220
OG0010371	jg2290	Ag001G006500
OG0010372	jg2385	Ag004G353860
OG0010373	jg2374	Ag004G354570
OG0010374	jg2429	Ag004G351820
OG0010375	jg2435	Ag004G351720
OG0010377	jg2445	Ag004G351370
OG0010379	jg2495	Ag004G350040
OG0010380	jg2501	Ag004G349880
OG0010381	jg2519	Ag004G349320
OG0010382	jg2633	Ag004G345950
OG0010383	jg2723	Ag004G343630
OG0010384	jg2744	Ag004G343290
OG0010385	jg2799	Ag004G342390
OG0010386	jg2854	Ag003G240360
OG0010387	jg3505	Ag003G214600
OG0010388	jg3476	Ag003G215170
OG0010390	jg3431	Ag003G217020
OG0010391	jg3409	Ag003G218130
OG0010392	jg15036	Ag001G067010
OG0010393	jg3382, jg3383	Ag003G218770
OG0010394	jg3375	Ag003G218870
OG0010395	jg30539	Ag004G333620
OG0010396	jg3170	Ag003G227230
OG0010397	jg3063	Ag003G232870
OG0010398	jg3059	Ag003G232970
OG0010399	jg3028	Ag003G234030
OG0010400	jg3023	Ag003G234220
OG0010402	jg2995	Ag003G235340
OG0010403	jg2982	Ag003G236410
OG0010404	jg2945	Ag003G237830
OG0010405	jg2937	Ag003G238190
OG0010406	jg1472	Ag004G327910
OG0010407	jg2936	Ag003G238200
OG0010408	jg2869	Ag003G239950
OG0010409	jg3596	Ag003G212090
OG0010410	jg3629	Ag003G211640
OG0010411	jg3660	Ag003G210930
OG0010412	jg3694	Ag003G209640
OG0010413	jg3700	Ag003G209510, Ag003G209480
OG0010414	jg3719	Ag003G208960
OG0010415	jg3749	Ag003G208240
OG0010416	jg3759	Ag003G208080, Ag003G208070
OG0010417	jg22354	Ag008G695160
OG0010418	jg25284	Ag005G469870
OG0010419	jg25305, jg6419	Ag005G469680
OG0010420	jg25346, jg25514	Ag005G468860
OG0010421	jg25440	Ag005G466100
OG0010422	jg25452	Ag005G465800
OG0010423	jg25456	Ag005G465760
OG0010425	jg25497	Ag005G465060
OG0010426	jg5871	Ag008G718500
OG0010427	jg25549	Ag005G464260
OG0010428	jg25569	Ag005G463910
OG0010430	jg25612	Ag005G462930
OG0010431	jg25687	Ag005G461300
OG0010432	jg11056	Ag001G029850, Ag001G031080
OG0010433	jg25839	Ag005G458080
OG0010435	jg25911	Ag005G456540
OG0010436	jg25948	Ag005G455360
OG0010437	jg25962, jg26028, jg12062	Ag005G454910
OG0010438	jg25970	Ag005G454830
OG0010439	jg25982	Ag005G454610, Ag005G454660
OG0010440	jg25994	Ag005G453500
OG0010441	jg26013	Ag004G399360, Ag004G328800, Ag005G453080
OG0010442	jg26031	Ag005G452610
OG0010443	jg26034	Ag005G452420
OG0010444	jg26042	Ag005G451820
OG0010445	jg33071	Ag001G019670, Ag011G740780
OG0010446	jg26112, jg937	Ag005G448790
OG0010447	jg26114, jg21262, jg21251	Ag005G448680
OG0010448	jg26131	Ag005G448370
OG0010449	jg26132	Ag005G448360
OG0010450	jg33180	Ag001G015120
OG0010452	jg26171	Ag005G446570
OG0010453	jg26172	Ag005G446560
OG0010454	jg26177	Ag005G446520
OG0010455	jg26178	Ag005G446510
OG0010456	jg26201	Ag005G446010
OG0010458	jg26214	Ag005G445120
OG0010459	jg26227	Ag005G444740
OG0010460	jg26281	Ag005G442760, Ag005G443990
OG0010461	jg26342	Ag005G441510
OG0010462	jg26371	Ag005G440780
OG0010463	jg26386	Ag005G440430
OG0010464	jg26394	Ag005G440320
OG0010465	jg26428	Ag005G439510, Ag005G437210
OG0010466	jg26513	Ag005G437440
OG0010467	jg26737, jg27105	Ag005G430790, Ag005G430070
OG0010468	jg26530	Ag005G436710
OG0010469	jg26534	Ag005G436690
OG0010470	jg26545	Ag005G436330
OG0010471	jg26558	Ag005G435890
OG0010472	jg26570	Ag005G435700
OG0010473	jg26600	Ag013G741730, Ag005G434790
OG0010474	jg26667	Ag005G431870
OG0010475	jg26674	Ag005G431760
OG0010476	jg26739	Ag005G430080, Ag005G430780
OG0010477	jg26890	Ag005G426850
OG0010478	jg27271	Ag006G565680
OG0010479	jg27505	Ag005G419780
OG0010480	jg27576	Ag005G419270
OG0010482	jg27641	Ag005G435990
OG0010483	jg27697	Ag005G418000
OG0010484	jg27789	Ag005G417240
OG0010485	jg27791	Ag005G417220
OG0010486	jg27807, jg27805	Ag005G416960
OG0010487	jg27849	Ag005G416340
OG0010488	jg28000	Ag005G410940
OG0010489	jg28142	Ag005G406000
OG0010490	jg28145	Ag005G405730
OG0010491	jg28164	Ag005G405410
OG0010492	jg28174	Ag005G404860
OG0010494	jg28219	Ag005G402560
OG0010495	jg9534	Ag003G256060
OG0010496	jg28230	Ag005G402930
OG0010497	jg28253	Ag005G403390
OG0010498	jg28277	Ag005G403700
OG0010499	jg28278	Ag005G403740
OG0010500	jg33820	Ag001G000080
OG0010501	jg33808	Ag001G000210
OG0010502	jg33742	Ag001G001170
OG0010503	jg11618	Ag007G589210
OG0010504	jg33323	Ag001G010640
OG0010505	jg15037	Ag001G067000
OG0010506	jg33228	Ag001G012320
OG0010507	jg33272	Ag001G011590
OG0010508	jg33208	Ag001G013370
OG0010509	jg33188	Ag001G014610
OG0010510	jg33184	Ag001G014980
OG0010511	jg33167	Ag001G015310
OG0010512	jg33074	Ag011G740790, Ag001G019660
OG0010513	jg32959	Ag001G024290
OG0010515	jg32936	Ag001G024890
OG0010516	jg32920, jg32917	Ag001G025580
OG0010517	jg32890	Ag001G026840
OG0010518	jg11393, jg11396, jg11076	Ag008G733370
OG0010520	jg18559	Ag002G160850
OG0010521	jg18555	Ag002G160760
OG0010522	jg15112	Ag001G064680
OG0010523	jg15115	Ag001G064650
OG0010524	jg15117	Ag001G064630
OG0010525	jg15132	Ag001G064310
OG0010526	jg15134	Ag001G064290
OG0010527	jg15156	Ag001G068680
OG0010528	jg15214	Ag001G070670
OG0010529	jg15215	Ag001G070680
OG0010530	jg5855	Ag008G718830
OG0010531	jg15219	Ag001G070780
OG0010532	jg15253	Ag001G071830
OG0010533	jg15244	Ag001G071690
OG0010534	jg15251	Ag001G071820
OG0010536	jg15290	Ag001G072900
OG0010537	jg15333	Ag001G073700
OG0010538	jg15092	Ag001G065610
OG0010540	jg15400	Ag001G075830
OG0010541	jg15416	Ag001G076180
OG0010542	jg15443	Ag001G076820
OG0010543	jg15445	Ag001G076840
OG0010544	jg15463	Ag001G077440
OG0010545	jg15520	Ag001G079360
OG0010546	jg15699	Ag001G082990, Ag005G409140
OG0010547	jg15697	Ag001G083000
OG0010549	jg15881	Ag001G088050
OG0010550	jg15884	Ag001G088070
OG0010551	jg15899	Ag001G088610
OG0010552	jg15940	Ag001G089540
OG0010553	jg15372	Ag001G075000
OG0010554	jg16014	Ag001G091210
OG0010555	jg16022	Ag001G091460
OG0010556	jg16103	Ag001G092920
OG0010557	jg16117	Ag001G093270
OG0010558	jg16170	Ag001G094120
OG0010559	jg16172	Ag001G094200
OG0010561	jg32491, jg16186	Ag001G094420
OG0010562	jg16207	Ag001G094880
OG0010563	jg16246	Ag001G095730
OG0010564	jg16252	Ag001G096030
OG0010565	jg16253	Ag001G096060
OG0010566	jg16255	Ag001G096170
OG0010568	jg16361	Ag001G098220
OG0010569	jg31601	Ag001G098420, Ag007G580580
OG0010570	jg16388	Ag001G098560
OG0010571	jg16403, jg16411, jg16395	Ag006G549460, Ag006G547290, Ag006G514370, Ag001G098680
OG0010572	jg30014	Ag001G013440, Ag001G013420, Ag004G322800
OG0010573	jg27242, jg27248	Ag003G212310
OG0010575	jg15114	Ag001G064660
OG0010577	jg15815	Ag001G085790
OG0010578	jg19250	Ag002G185080
OG0010579	jg19339	Ag002G188020
OG0010580	jg9374	Ag003G261900
OG0010581	jg8401	Ag003G295090
OG0010582	jg28615	Ag004G300130
OG0010583	jg28887	Ag004G304150
OG0010584	jg29123, jg17838	Ag004G307410, Ag007G617100
OG0010585	jg29158	Ag004G307790
OG0010586	jg29320	Ag004G310350
OG0010587	jg29637	Ag004G315060
OG0010588	jg17955, jg17951, jg17957, jg17953	Ag004G326220
OG0010589	jg30767	Ag004G338530
OG0010590	jg2650	Ag004G345260
OG0010591	jg2414	Ag004G352330
OG0010592	jg2356	Ag004G354140
OG0010593	jg27099, jg27856	Ag004G383460
OG0010594	jg13331, jg13332	Ag004G383550, Ag008G666430
OG0010595	jg17736	Ag005G419050, Ag007G596340
OG0010596	jg26767	Ag005G429650
OG0010597	jg26425	Ag005G439590
OG0010598	jg25871	Ag005G457360
OG0010599	jg25438	Ag005G466130
OG0010600	jg25375	Ag005G468280
OG0010601	jg25227	Ag005G470700
OG0010602	jg25211	Ag005G471120
OG0010603	jg24866	Ag005G477200
OG0010604	jg24820	Ag005G478200
OG0010605	jg24671	Ag005G480320
OG0010606	jg24385	Ag005G484690
OG0010607	jg17039	Ag006G494830
OG0010608	jg4262	Ag006G499750
OG0010609	jg4428	Ag006G504570
OG0010610	jg19498, jg16780	Ag006G518410
OG0010611	jg16605	Ag006G522120
OG0010612	jg32418	Ag006G537410
OG0010613	jg10688	Ag006G572920
OG0010614	jg10721	Ag006G574120
OG0010615	jg10875	Ag006G577610
OG0010616	jg31537	Ag007G581400
OG0010617	jg18370	Ag007G588730
OG0010618	jg4737, jg33794	Ag007G602050
OG0010620	jg30441, jg21961, jg21964	Ag007G610020
OG0010621	jg5198	Ag007G612920
OG0010623	jg6774	Ag007G637940
OG0010624	jg9477	Ag012G740950, Ag008G658220
OG0010625	jg14076	Ag008G671930
OG0010628	jg6470	Ag008G720210
OG0010629	jg6326	Ag008G722060
OG0010630	jg23189	Ag008G727240
OG0010660	jg9615	Ag003G253720
OG0010661	jg9603	Ag003G253920
OG0010662	jg9570	Ag003G254810
OG0010663	jg9500	Ag003G257730
OG0010664	jg9386	Ag003G261430
OG0010666	jg8277	Ag003G297110
OG0010667	jg9293	Ag003G267840
OG0010668	jg9276	Ag003G268300
OG0010670	jg9223	Ag003G271070
OG0010671	jg9185	Ag003G273160
OG0010672	jg9130	Ag003G278720
OG0010673	jg9114	Ag003G278190
OG0010674	jg9064	Ag003G276720
OG0010675	jg9077	Ag003G279090, Ag003G277290
OG0010676	jg6034	Ag008G715570
OG0010677	jg8976	Ag003G273990
OG0010678	jg18913	Ag002G172740, Ag001G024740
OG0010679	jg8942, jg21666	Ag003G280900
OG0010680	jg8959	Ag003G273520
OG0010681	jg8913	Ag003G281650
OG0010682	jg2256	Ag004G356290
OG0010683	jg8864	Ag003G282960
OG0010684	jg8832	Ag003G284490
OG0010685	jg5190	Ag007G612520
OG0010687	jg31839	Ag007G578590
OG0010688	jg10908	Ag001G101170
OG0010689	jg10914	Ag001G101250
OG0010690	jg10915	Ag001G101320
OG0010691	jg10963	Ag001G101850
OG0010692	jg10983	Ag001G101900
OG0010694	jg10998	Ag001G101980
OG0010695	jg11007	Ag001G102030
OG0010696	jg11011	Ag001G102040
OG0010697	jg1436	Ag004G366130
OG0010698	jg15623	Ag001G081640
OG0010699	jg1428	Ag004G366360
OG0010701	jg1334	Ag004G367140
OG0010702	jg1207	Ag004G367730
OG0010703	jg1186	Ag004G368070
OG0010704	jg1152	Ag004G368900
OG0010705	jg1056	Ag004G369520
OG0010706	jg1089	Ag004G369280
OG0010707	jg1016	Ag004G370030
OG0010708	jg1010	Ag004G370120
OG0010709	jg1005	Ag004G370310
OG0010710	jg999	Ag004G370420
OG0010711	jg989	Ag004G371170
OG0010712	jg988	Ag004G371180
OG0010713	jg981	Ag004G371230
OG0010714	jg970	Ag004G371540
OG0010716	jg923	Ag004G372540
OG0010717	jg872	Ag004G374010
OG0010718	jg843	Ag004G375110
OG0010719	jg786	Ag004G376950
OG0010720	jg770	Ag004G377310
OG0010721	jg755	Ag004G377920
OG0010722	jg12905	Ag012G741180, Ag008G658430
OG0010723	jg12981	Ag006G516990
OG0010725	jg13052	Ag005G407610
OG0010726	jg13059	Ag008G660770
OG0010727	jg13065, jg19827	Ag008G660810
OG0010728	jg13073	Ag003G271180, Ag003G271210
OG0010729	jg13080	Ag008G661000
OG0010730	jg13139	Ag008G662290
OG0010731	jg13228	Ag004G347930, Ag008G663830
OG0010733	jg13280	Ag008G665610
OG0010734	jg29780	Ag004G317520, Ag004G317530
OG0010736	jg13309	Ag008G666180
OG0010737	jg13323	Ag008G666330
OG0010738	jg13513	Ag008G669930
OG0010739	jg13519	Ag008G670560
OG0010740	jg13564	Ag008G674070
OG0010743	jg2140	Ag004G358350
OG0010744	jg1911	Ag002G102460, Ag002G124240
OG0010745	jg1751	Ag004G363610
OG0010746	jg24301	Ag005G485910
OG0010747	jg11844	Ag001G044880, Ag001G047540
OG0010748	jg357	Ag004G402060
OG0010749	jg360	Ag004G402040
OG0010750	jg370	Ag006G506470, Ag004G401720
OG0010751	jg391	Ag004G400300
OG0010752	jg392	Ag004G400290
OG0010753	jg399	Ag004G400140
OG0010754	jg426	Ag004G397210
OG0010755	jg468	Ag004G395300, Ag004G390470
OG0010756	jg500	Ag004G389010, Ag004G393950
OG0010757	jg625	Ag004G381390
OG0010760	jg19401	Ag002G190000
OG0010761	jg19369	Ag002G188660
OG0010762	jg19374	Ag002G188720
OG0010763	jg19328	Ag002G187800
OG0010764	jg24819	Ag005G478210
OG0010765	jg24830	Ag005G477430, Ag005G478050
OG0010766	jg24870	Ag005G477180
OG0010767	jg24951	Ag005G475910
OG0010768	jg24956	Ag005G475850
OG0010769	jg24957	Ag005G475840
OG0010770	jg10541	Ag006G560820, Ag007G646110
OG0010771	jg25024	Ag005G474490
OG0010772	jg488	Ag003G289010
OG0010773	jg25053	Ag005G474110
OG0010774	jg9066	Ag003G276920, Ag003G276930
OG0010775	jg25104	Ag005G472860, Ag005G472850
OG0010777	jg25164	Ag005G471730
OG0010779	jg25178	Ag005G471560, Ag008G717340, Ag006G570940
OG0010780	jg25193	Ag005G471320
OG0010781	jg25194	Ag005G471310
OG0010782	jg6967	Ag004G373950, Ag006G511150
OG0010783	jg16799	Ag001G039760
OG0010784	jg21631	Ag001G041360
OG0010785	jg21640	Ag001G032640
OG0010786	jg21708	Ag007G579230
OG0010787	jg21697	Ag001G064160, Ag001G066750
OG0010788	jg21700	Ag007G601370
OG0010789	jg21710	Ag003G275240
OG0010790	jg21737	Ag004G347280
OG0010791	jg21760	Ag007G598760
OG0010792	jg21778	Ag008G676380
OG0010793	jg21811	Ag008G679840
OG0010794	jg21821	Ag003G260340
OG0010795	jg21842	Ag008G680280, Ag008G710600
OG0010797	jg21916	Ag008G681640
OG0010799	jg22039	Ag008G682960
OG0010800	jg22066	Ag008G686370
OG0010801	jg22126	Ag008G687230
OG0010802	jg22204	Ag008G688490, Ag008G689950
OG0010803	jg22157	Ag003G286440, Ag008G687960, Ag008G687950
OG0010804	jg22142	Ag008G687570
OG0010805	jg22293	Ag008G693580
OG0010806	jg9740	Ag003G251170
OG0010808	jg22388	Ag008G695760
OG0010809	jg22411	Ag008G696400
OG0010810	jg22438	Ag008G696860
OG0010811	jg22471	Ag008G698090
OG0010812	jg22596	Ag008G701580
OG0010813	jg22614	Ag008G701810
OG0010815	jg22662	Ag008G703850
OG0010816	jg22685	Ag008G704520
OG0010817	jg22704	Ag008G705170
OG0010818	jg5128	Ag007G610660
OG0010819	jg5084	Ag006G545210, Ag007G609540
OG0010820	jg5049	Ag007G609060
OG0010821	jg5018	Ag007G608200
OG0010822	jg5003	Ag007G607900
OG0010823	jg4995	Ag007G607830
OG0010824	jg4991	Ag007G607660
OG0010825	jg4987	Ag007G607610
OG0010826	jg4945	Ag007G606600
OG0010827	jg4942	Ag007G606480
OG0010828	jg4929	Ag007G606160
OG0010829	jg4924	Ag007G606070
OG0010830	jg4895	Ag007G605460
OG0010831	jg23567	Ag008G733150
OG0010833	jg4833	Ag007G604120
OG0010834	jg4832	Ag007G604110, Ag007G612820
OG0010835	jg4787	Ag007G603190
OG0010836	jg4775	Ag007G602630
OG0010838	jg4694	Ag007G601390
OG0010839	jg20230	Ag002G196510, Ag002G206770
OG0010840	jg4580	Ag006G508180
OG0010841	jg10895	Ag006G577780
OG0010842	jg10839	Ag006G577120
OG0010844	jg10752	Ag006G575020
OG0010845	jg10740	Ag006G574460, Ag006G574470
OG0010846	jg10734	Ag006G574360
OG0010847	jg10724	Ag006G574210
OG0010848	jg10696	Ag006G572700
OG0010849	jg10669	Ag006G572140
OG0010853	jg10497	Ag006G561590
OG0010854	jg10489	Ag006G562190
OG0010855	jg10437	Ag006G564470
OG0010856	jg10409	Ag006G565750
OG0010857	jg10405	Ag006G565800
OG0010858	jg10387, jg10264	Ag006G566640
OG0010859	jg9616	Ag003G253710
OG0010860	jg10140	Ag006G541820, Ag006G546740, Ag006G548110
OG0010861	jg10074	Ag006G543760, Ag006G541700
OG0010862	jg31983	Ag006G537980, Ag006G538180, Ag006G540200
OG0010863	jg32401	Ag006G539890, Ag006G537420
OG0010864	jg32024	Ag006G537050, Ag006G539620
OG0010865	jg32037	Ag006G536960, Ag006G539490
OG0010866	jg32164	Ag006G535660
OG0010867	jg32171	Ag006G535480
OG0010868	jg17168	Ag006G533250
OG0010869	jg32620	Ag006G532400
OG0010870	jg32556	Ag006G493500
OG0010871	jg32533	Ag006G531770
OG0010872	jg32756	Ag007G584850
OG0010873	jg31327	Ag007G583730
OG0010874	jg31347	Ag007G583500
OG0010875	jg31374	Ag007G583080
OG0010876	jg31375	Ag007G583060
OG0010877	jg31383	Ag007G583010
OG0010878	jg31413	Ag007G582600
OG0010880	jg31603	Ag007G580560
OG0010881	jg31619	Ag007G580380
OG0010882	jg31634	Ag007G580110, Ag007G580190
OG0010883	jg31664	Ag007G579760
OG0010884	jg8781	Ag003G286040
OG0010885	jg8728	Ag003G287840
OG0010886	jg8699	Ag003G288510
OG0010887	jg27986	Ag005G411250
OG0010888	jg8671	Ag003G289190
OG0010889	jg8666	Ag003G289240
OG0010890	jg8590	Ag003G291220
OG0010891	jg8581	Ag003G291300
OG0010892	jg8539	Ag003G292430
OG0010893	jg8500	Ag003G293300
OG0010894	jg8479	Ag003G293550
OG0010895	jg8405	Ag003G295050, Ag008G702220
OG0010896	jg8376	Ag003G295570
OG0010897	jg8329	Ag003G296630
OG0010898	jg8322	Ag003G296690
OG0010899	jg16497, jg16500	Ag006G518290
OG0010900	jg16495	Ag006G518310
OG0010901	jg8286	Ag003G297030
OG0010902	jg8292	Ag003G296970
OG0010903	jg8299, jg8306	Ag003G296900
OG0010904	jg8300, jg8307	Ag003G296890
OG0010905	jg8274	Ag003G297140
OG0010906	jg12037	Ag007G643420
OG0010907	jg12064, jg12058	Ag007G644880
OG0010908	jg12159	Ag007G645500
OG0010909	jg26500	Ag005G437570
OG0010910	jg12247	Ag007G646120
OG0010911	jg12407	Ag007G647310
OG0010912	jg12417	Ag007G647370
OG0010913	jg12433	Ag007G647740
OG0010914	jg12465	Ag001G034760, Ag007G647950
OG0010915	jg12538	Ag007G648940
OG0010916	jg18617	Ag002G162190
OG0010917	jg18622	Ag002G162310
OG0010919	jg31914	Ag007G577940
OG0010920	jg7272	Ag002G153650, Ag002G156190
OG0010921	jg1865	Ag003G219760, Ag005G438910
OG0010922	jg7101, jg7138	Ag002G151330, Ag009G736180
OG0010923	jg7047	Ag004G401660
OG0010924	jg7160, jg7077	Ag009G735800, Ag002G150220
OG0010925	jg18528	Ag002G160410
OG0010926	jg18510	Ag002G167960
OG0010928	jg18486	Ag002G159260
OG0010930	jg21023	Ag002G157330
OG0010931	jg21033	Ag002G126250
OG0010932	jg21034	Ag002G157150
OG0010933	jg21046	Ag002G154600, Ag002G157070
OG0010934	jg21085	Ag002G156770, Ag002G154340
OG0010935	jg7356	Ag002G148500
OG0010936	jg7429	Ag002G147270
OG0010937	jg7495	Ag002G146120
OG0010938	jg7598	Ag002G143670
OG0010939	jg7697	Ag002G140300
OG0010940	jg7740	Ag002G137800, Ag002G138310
OG0010941	jg7747	Ag002G137960, Ag002G138010, Ag002G134480
OG0010942	jg7752	Ag002G133330
OG0010943	jg7759	Ag002G132440
OG0010945	jg2359	Ag004G354230
OG0010946	jg20771, jg20532	Ag002G104510
OG0010947	jg20510	Ag004G400810, Ag004G400830, Ag004G400840, Ag004G400860, Ag002G105650
OG0010948	jg20502	Ag002G106140, Ag002G106100
OG0010949	jg20425	Ag002G116530, Ag002G116440
OG0010950	jg20393	Ag002G119200
OG0010951	jg20348	Ag002G121270, Ag002G115020
OG0010952	jg17655	Ag002G123680
OG0010953	jg20304	Ag002G122970, Ag002G114770
OG0010954	jg26944	Ag008G720260, Ag005G426250
OG0010957	jg26921	Ag005G426590
OG0010959	jg19200	Ag006G571380
OG0010960	jg11520	Ag001G038930
OG0010961	jg11427	Ag001G038060
OG0010962	jg11424	Ag001G038040
OG0010963	jg11404	Ag007G614450
OG0010964	jg11392	Ag001G037850
OG0010965	jg1736, jg1727	Ag004G308490
OG0010966	jg11296	Ag001G036230
OG0010967	jg11167	Ag001G033710
OG0010968	jg12579	Ag007G649940
OG0010969	jg12588	Ag007G650190
OG0010970	jg26977	Ag007G650440
OG0010971	jg26987	Ag007G650660, Ag007G650670
OG0010972	jg26988	Ag007G650680
OG0010973	jg12615	Ag007G650760
OG0010974	jg12654	Ag007G652760
OG0010975	jg12661	Ag007G652350
OG0010976	jg12671	Ag007G653620
OG0010977	jg12680	Ag007G654090, Ag007G653970
OG0010978	jg12818	Ag006G559160
OG0010979	jg12859	Ag008G728720
OG0010980	jg20204	Ag002G206480
OG0010981	jg20197	Ag002G206390
OG0010982	jg20196	Ag002G206380
OG0010983	jg20159	Ag002G205920
OG0010984	jg20151	Ag002G205780
OG0010986	jg20126	Ag002G204890, Ag008G670180
OG0010987	jg20078	Ag002G204120
OG0010988	jg20014	Ag002G203000
OG0010989	jg19968	Ag002G202220
OG0010990	jg19959	Ag002G202110
OG0010991	jg19958	Ag002G202040
OG0010992	jg19920	Ag002G201460
OG0010993	jg19870	Ag002G200960
OG0010994	jg19823	Ag002G199830
OG0010995	jg19820	Ag002G199820
OG0010996	jg19809	Ag007G621730, Ag002G199570
OG0010997	jg19796	Ag002G199380
OG0010999	jg2411	Ag001G006310
OG0011000	jg19615	Ag002G195840
OG0011001	jg19601	Ag002G195560
OG0011002	jg19578	Ag002G194900, Ag002G153120
OG0011004	jg19477	Ag002G191990
OG0011005	jg19464	Ag002G192280
OG0011006	jg19457	Ag002G192590
OG0011007	jg19456	Ag002G192630
OG0011008	jg19443	Ag002G191150, Ag002G191300
OG0011009	jg19440	Ag002G191120
OG0011010	jg3839, jg21395	Ag006G491160
OG0011011	jg3844	Ag006G491250
OG0011012	jg3845	Ag006G491260
OG0011013	jg3851	Ag006G491350
OG0011014	jg3853	Ag006G491370
OG0011015	jg3856	Ag006G491430
OG0011016	jg7846	Ag007G586460
OG0011017	jg13901, jg3953	Ag006G492910
OG0011018	jg3988	Ag006G493390
OG0011019	jg3997	Ag006G493530
OG0011020	jg4001	Ag006G493590
OG0011021	jg4018	Ag006G494090
OG0011022	jg4062	Ag006G495180
OG0011023	jg14388, jg4078	Ag006G495490
OG0011024	jg4143	Ag006G496900
OG0011026	jg6532	Ag008G719730
OG0011028	jg23797	Ag001G099150
OG0011029	jg5925	Ag008G717700
OG0011030	jg5938	Ag008G717480
OG0011031	jg5958	Ag008G716780
OG0011032	jg5977	Ag008G716460
OG0011033	jg5997	Ag008G716220
OG0011034	jg6002	Ag008G716180
OG0011035	jg6061	Ag008G714780
OG0011036	jg6062	Ag008G714760
OG0011037	jg23004	Ag008G712570
OG0011038	jg23000	Ag008G712410
OG0011039	jg22988	Ag008G712250
OG0011040	jg22985	Ag008G712000
