Orthogroup	Arabidopsis_arenosa	Eutrema_salsugineum
OG0006661	jg25125	XP_024015427.1
OG0006662	jg25135	XP_006407406.1
OG0006663	jg25159	XP_006407376.1
OG0006664	jg25171	XP_006407362.1
OG0006665	jg25202	XP_006407330.1
OG0006666	jg21644	XP_006402207.1
OG0006667	jg19377, jg5868	XP_006400569.1
OG0006668	jg9975	XP_006413358.1
OG0006669	jg21768	XP_024011819.1
OG0006670	jg21794	XP_006401988.2
OG0006671	jg21937	XP_006401826.1
OG0006672	jg21951	XP_006401813.1
OG0006673	jg22036	XP_006401743.1
OG0006674	jg22035	XP_006401744.1
OG0006675	jg22060	XP_006401711.1
OG0006676	jg22202	XP_006401611.1
OG0006677	jg22147	XP_006401656.1
OG0006678	jg22249, jg22245	XP_006401573.1
OG0006679	jg22252	XP_024011199.1
OG0006680	jg22281	XP_006401559.1
OG0006681	jg22290	XP_006401548.1
OG0006682	jg22326	XP_006401500.1
OG0006683	jg23691	XP_006415914.2
OG0006684	jg22409	XP_006401420.1
OG0006685	jg22477	XP_006401355.1
OG0006686	jg22532	XP_006401311.1
OG0006687	jg22611	XP_024012563.1
OG0006688	jg22624, jg22626	XP_006401222.1
OG0006689	jg22650	XP_006401199.1
OG0006690	jg22666	XP_006401186.1
OG0006691	jg21273	XP_006395235.1
OG0006692	jg5110	XP_006399784.1
OG0006693	jg5104	XP_006399779.1
OG0006694	jg5091	XP_006399765.1
OG0006695	jg5082	XP_006399758.1
OG0006696	jg4888	XP_024012375.1
OG0006697	jg4878	XP_006399547.1
OG0006698	jg4846	XP_024011738.1
OG0006699	jg4834	XP_006399500.2
OG0006700	jg4803	XP_024011813.1
OG0006701	jg23404	XP_006394196.1
OG0006702	jg4743	XP_024011519.1
OG0006703	jg4708	XP_006399353.1
OG0006704	jg4467	XP_024011640.1
OG0006706	jg4652	XP_006399293.1
OG0006707	jg4610	XP_006399248.1
OG0006708	jg10896	XP_006414257.1
OG0006709	jg10889	XP_006414245.1
OG0006710	jg10853	XP_006414206.1
OG0006711	jg10849	XP_006414201.1
OG0006712	jg10807	XP_006414163.1
OG0006713	jg10804	XP_006414158.1
OG0006714	jg10782	XP_006414133.1
OG0006715	jg10743	XP_024005618.1
OG0006716	jg10689	XP_006414028.2
OG0006717	jg8174, jg10656	XP_006413995.1
OG0006718	jg10615	XP_006413947.1
OG0006719	jg10609	XP_006413940.1
OG0006720	jg20654	XP_006398114.1
OG0006721	jg10543	XP_006413890.1
OG0006722	jg10537	XP_006413878.1
OG0006723	jg10892	XP_006414249.1, XP_006414250.1
OG0006724	jg10420	XP_006413778.1
OG0006725	jg10385	XP_006413740.1
OG0006726	jg10367	XP_024004434.1
OG0006727	jg10262	XP_006413636.1
OG0006728	jg10155	XP_006413552.1
OG0006729	jg10151	XP_006413548.1
OG0006730	jg10131	XP_006413533.1
OG0006731	jg10113	XP_024005672.1
OG0006732	jg10107	XP_006413510.1
OG0006733	jg10090	XP_006413488.1
OG0006734	jg10085	XP_006413486.1
OG0006735	jg10084	XP_006413484.1
OG0006736	jg10070	XP_006413471.1
OG0006737	jg10068	XP_006413469.2
OG0006738	jg32036	XP_006415063.1
OG0006739	jg32259	XP_024010632.1
OG0006740	jg30356	XP_006416613.1
OG0006741	jg11070, jg32602	XP_024006188.1
OG0006742	jg32538, jg32539	XP_024006350.1
OG0006743	jg30009	XP_006416933.1
OG0006744	jg32791, jg32796	XP_006393564.1
OG0006745	jg32754	XP_024006369.1
OG0006746	jg31307	XP_006415719.1
OG0006747	jg29114	XP_006417786.1
OG0006749	jg31294	XP_024009161.1
OG0006750	jg32728	XP_006393635.1
OG0006751	jg31300	XP_006409744.1, XP_006409741.1, XP_006409737.1, XP_024009160.1, XP_006415729.1
OG0006752	jg28217	XP_024016043.1
OG0006753	jg31380	XP_006415647.1
OG0006754	jg31425	XP_006415611.2
OG0006755	jg31427	XP_006415609.1
OG0006756	jg31437	XP_006415604.1
OG0006757	jg31458	XP_006415584.1
OG0006758	jg31517	XP_006415549.1
OG0006759	jg31550	XP_006415516.1
OG0006760	jg31579	XP_006415487.1
OG0006761	jg31589	XP_006415472.1
OG0006762	jg31628	XP_006415434.1
OG0006763	jg31661	XP_006415398.1
OG0006764	jg8771	XP_006412070.1
OG0006765	jg8708	XP_006412017.1
OG0006766	jg8675	XP_006411982.1
OG0006767	jg8664	XP_006411967.1
OG0006768	jg8625	XP_006411928.1, XP_006405592.1, XP_006405591.1
OG0006769	jg8617	XP_006411917.2
OG0006770	jg8573	XP_006411869.1
OG0006771	jg8569	XP_006411863.1
OG0006773	jg16688	XP_024014101.1
OG0006774	jg16641	XP_006404663.1
OG0006775	jg16540	XP_006404567.1
OG0006776	jg8357	XP_006411679.1
OG0006777	jg8327	XP_006411651.1
OG0006778	jg8302, jg8309	XP_006411637.1
OG0006779	jg33023	XP_006393281.2
OG0006780	jg1252, jg12380	XP_006405766.1
OG0006781	jg18671	XP_006410705.1
OG0006782	jg7188, jg7199	XP_006397249.1
OG0006783	jg32570	XP_006393761.1
OG0006784	jg18521	XP_006410562.1
OG0006785	jg18484	XP_006410526.1
OG0006786	jg21003	XP_006403336.1
OG0006787	jg21011, jg21013	XP_006403341.1
OG0006788	jg21069	XP_006402604.1
OG0006789	jg24110	XP_006408372.1
OG0006790	jg7321	XP_006397128.1
OG0006791	jg7491	XP_006396930.1
OG0006792	jg7549	XP_006396880.1
OG0006793	jg7567, jg7561, jg7476, jg27439, jg2204	XP_006396864.1
OG0006794	jg7569	XP_006396861.2
OG0006795	jg7581	XP_006396844.1
OG0006796	jg7608	XP_006396799.1
OG0006797	jg7701	XP_006396690.1
OG0006798	jg7732	XP_024010037.1
OG0006799	jg7822	XP_006396588.1
OG0006800	jg20746	XP_006403106.1
OG0006801	jg20704	XP_006398064.1
OG0006802	jg9685	XP_006413058.1
OG0006803	jg20497	XP_006398268.2
OG0006804	jg20460	XP_006398293.1
OG0006805	jg20398	XP_006398357.1
OG0006806	jg20392	XP_006398365.1
OG0006807	jg20388	XP_006398369.1
OG0006808	jg20382	XP_006398375.1
OG0006809	jg20375	XP_006398380.1
OG0006810	jg20352	XP_006398400.1
OG0006811	jg18965	XP_006410999.1
OG0006812	jg20276	XP_006398458.1
OG0006813	jg20262	XP_006398475.1
OG0006814	jg28039	XP_006409127.1
OG0006815	jg26933	XP_006418599.1
OG0006816	jg26852	XP_006418657.1
OG0006817	jg26801	XP_006418702.1, XP_006414950.1
OG0006818	jg11562	XP_006414943.1
OG0006819	jg11380	XP_006414801.1
OG0006821	jg11276	XP_006414644.1
OG0006822	jg11260	XP_006414635.1
OG0006823	jg11171	XP_024005247.1
OG0006824	jg11164	XP_006414503.2
OG0006825	jg11147	XP_006414482.1
OG0006826	jg12693	XP_006405433.1
OG0006827	jg11561, jg12704	XP_006405422.1
OG0006828	jg12857	XP_006405279.1
OG0006830	jg20224	XP_006398001.1
OG0006831	jg20220	XP_024010767.1
OG0006832	jg13342, jg31989	XP_006414901.2
OG0006833	jg20154	XP_006397937.1
OG0006834	jg18553	XP_006410598.1
OG0006835	jg20088	XP_006397874.1
OG0006836	jg20073	XP_006397859.1
OG0006837	jg20040	XP_006397828.1
OG0006838	jg20032	XP_006397816.1
OG0006839	jg20002	XP_024010795.1
OG0006840	jg19997	XP_006397783.1
OG0006841	jg19980	XP_024010814.1
OG0006842	jg19963	XP_006397748.1
OG0006843	jg19961	XP_006397746.1
OG0006844	jg19935	XP_006397724.1
OG0006845	jg19844	XP_006397663.1
OG0006846	jg19667	XP_006397501.1
OG0006847	jg19638	XP_006411588.1
OG0006849	jg19600	XP_024003940.1
OG0006850	jg19545	XP_006411498.1
OG0006851	jg19529	XP_006411489.1
OG0006852	jg19470	XP_006411448.1
OG0006853	jg19428	XP_006411408.1
OG0006854	jg3942	XP_006398675.1
OG0006855	jg3963	XP_024011417.1, XP_006409157.1
OG0006856	jg3981	XP_006398705.2
OG0006857	jg3982	XP_006398706.1
OG0006858	jg4039	XP_024012321.1
OG0006859	jg4045	XP_006398762.1
OG0006860	jg4052	XP_006398768.1
OG0006861	jg4064	XP_006398778.1
OG0006862	jg4133	XP_006398848.1
OG0006863	jg4136	XP_006398851.1
OG0006864	jg31401	XP_006415627.1
OG0006865	jg5830	XP_006400530.1
OG0006866	jg5852	XP_006400552.1, XP_006400551.1
OG0006867	jg5859	XP_006400562.1
OG0006868	jg5883	XP_024012196.1
OG0006869	jg5896	XP_006400599.1
OG0006870	jg5948	XP_006400650.1
OG0006871	jg5955	XP_024011495.1
OG0006872	jg5963	XP_006400668.1
OG0006873	jg5992	XP_006400699.1
OG0006874	jg6010	XP_006400713.1
OG0006875	jg6129	XP_006400803.1
OG0006876	jg23005	XP_006400824.1
OG0006878	jg22937	XP_024011949.1
OG0006879	jg22917	XP_006400914.1
OG0006880	jg23287	XP_006394307.1
OG0006881	jg23356	XP_006394242.1
OG0006882	jg23357	XP_024006992.1
OG0006883	jg23391	XP_006394215.1
OG0006884	jg23399	XP_006394204.1
OG0006885	jg23415	XP_006394182.1
OG0006886	jg23421	XP_006394169.1
OG0006887	jg23446	XP_006394154.1
OG0006888	jg23447	XP_006410843.1, XP_006394153.1
OG0006889	jg23486	XP_006394112.1
OG0006890	jg22815, jg23498	XP_006394099.1
OG0006891	jg23507	XP_006394087.1
OG0006892	jg23517	XP_006394079.2
OG0006893	jg23547	XP_006394045.1
OG0006894	jg23563	XP_006394022.1
OG0006896	jg23634	XP_006393947.1
OG0006897	jg23645	XP_006393932.1
OG0006899	jg23754	XP_006393820.1
OG0006900	jg5556	XP_006400262.1
OG0006901	jg23761	XP_006413331.1, XP_006393827.1
OG0006902	jg8244	XP_006396199.1
OG0006903	jg8223	XP_006396223.1
OG0006904	jg8172	XP_006396265.1
OG0006905	jg8198	XP_024010006.1
OG0006906	jg8120	XP_006396299.1
OG0006907	jg8158	XP_006396329.1
OG0006908	jg28515	XP_006418385.1
OG0006909	jg8014	XP_006396410.1
OG0006910	jg7874	XP_024010153.1
OG0006911	jg7897	XP_006396525.1
OG0006912	jg7907	XP_006396536.1
OG0006913	jg7922	XP_006396555.1
OG0006914	jg28688	XP_024008671.1
OG0006914	jg7823	XP_006396587.1
OG0006915	jg20799	XP_006403154.1
OG0006916	jg20804	XP_006403162.1
OG0006917	jg20817	XP_006403171.2
OG0006918	jg18435	XP_006410475.1
OG0006919	jg18395	XP_006410449.1
OG0006920	jg18293	XP_006410352.1
OG0006921	jg18346	XP_006410398.2
OG0006922	jg18351	XP_006410404.1
OG0006923	jg18352	XP_024004286.1
OG0006924	jg18366	XP_006410419.1
OG0006925	jg18322	XP_006410385.1
OG0006926	jg18317	XP_006410379.1
OG0006927	jg18287	XP_024003926.1
OG0006928	jg18274	XP_006410339.1
OG0006929	jg18244	XP_006410309.1
OG0006930	jg18242	XP_006410308.1
OG0006931	jg18220	XP_006410291.1
OG0006932	jg18152	XP_006410217.1
OG0006933	jg18118	XP_024003996.1
OG0006934	jg18092	XP_024004097.1
OG0006935	jg18076	XP_006410121.1
OG0006936	jg29047	XP_006417864.1
OG0006937	jg18053	XP_006410082.2
OG0006938	jg18043	XP_006410062.1
OG0006939	jg17985	XP_024016744.1
OG0006940	jg17898	XP_006409943.1
OG0006942	jg17850	XP_006409904.1
OG0006943	jg17826	XP_006409883.1
OG0006944	jg17802	XP_006409864.1
OG0006945	jg17555	XP_006408590.1
OG0006946	jg17574	XP_006408666.1
OG0006947	jg17589	XP_006408647.1
OG0006948	jg17635	XP_006408704.1
OG0006949	jg17658	XP_024003730.1
OG0006950	jg17261, jg10823	XP_006408857.1
OG0006951	jg17228	XP_024015987.1
OG0006952	jg17199	XP_006408652.1, XP_006408817.1
OG0006953	jg5208, jg23962	XP_006408493.1
OG0006954	jg9815	XP_006413188.1
OG0006955	jg9757	XP_006413124.1
OG0006956	jg23974	XP_006408481.1
OG0006957	jg23995	XP_006408462.1
OG0006958	jg23998	XP_006408460.1
OG0006959	jg24021	XP_006408443.1
OG0006960	jg24076	XP_006408404.1
OG0006961	jg24086	XP_024015549.1
OG0006962	jg24107	XP_006408375.1
OG0006963	jg24123	XP_006408357.1
OG0006964	jg24134	XP_006408347.1
OG0006965	jg24207	XP_006408287.1
OG0006966	jg24219	XP_006408274.1
OG0006967	jg24234	XP_006408257.1
OG0006968	jg24265	XP_006408230.1
OG0006969	jg24307	XP_006408204.1
OG0006970	jg24316	XP_006408190.1
OG0006971	jg24336	XP_006408178.1
OG0006972	jg24367	XP_006395014.1, XP_006408148.1
OG0006973	jg24382	XP_006408132.1
OG0006974	jg24434	XP_006408088.1
OG0006975	jg24455	XP_006408068.1
OG0006976	jg24528	XP_006408002.1
OG0006977	jg24529	XP_006408001.1
OG0006978	jg24539	XP_006407986.1
OG0006979	jg24556	XP_006407968.2
OG0006980	jg24559	XP_006407965.1
OG0006981	jg5695	XP_006400399.1
OG0006982	jg24627	XP_006407902.1
OG0006983	jg24629	XP_006407900.1
OG0006984	jg24653	XP_006407882.1
OG0006985	jg24668	XP_006407863.1
OG0006986	jg24695	XP_006407839.1
OG0006987	jg24736	XP_006407797.1
OG0006988	jg24816	XP_006407723.1
OG0006989	jg19270	XP_006411274.1
OG0006990	jg19254	XP_006411264.1
OG0006991	jg19243	XP_006411252.1
OG0006992	jg19212	XP_006411222.1
OG0006993	jg19198	XP_006411210.1
OG0006994	jg19183	XP_006411189.1
OG0006995	jg19125	XP_006411155.1
OG0006996	jg19115	XP_006411163.1
OG0006997	jg19068	XP_006411108.2
OG0006998	jg19063	XP_024016869.1
OG0006999	jg19059	XP_006411098.1
OG0007000	jg19058	XP_006411097.1
OG0007001	jg18721	XP_006410758.1
OG0007002	jg18723	XP_006410760.1
OG0007003	jg18736	XP_006410776.1
OG0007004	jg18740	XP_006410779.1
OG0007005	jg18751	XP_006410791.1
OG0007007	jg18778	XP_006410820.1
OG0007008	jg18857	XP_006410891.1
OG0007009	jg18874	XP_006410905.1
OG0007010	jg18882	XP_006410916.1
OG0007011	jg18886	XP_006410920.1
OG0007012	jg18895	XP_006410928.1
OG0007013	jg18953	XP_006410987.1
OG0007014	jg19004, jg18997	XP_006411028.1
OG0007015	jg19034	XP_006411064.1
OG0007016	jg30073	XP_024008062.1
OG0007017	jg3695	XP_006389822.1
OG0007018	jg30119	XP_006416827.1
OG0007020	jg30203, jg30191	XP_006416770.1
OG0007021	jg30209	XP_006416762.1
OG0007023	jg2866	XP_006390676.1
OG0007024	jg30288	XP_006416686.1
OG0007025	jg30293	XP_006416677.1
OG0007026	jg30309	XP_006416662.1
OG0007027	jg30321	XP_006416653.1
OG0007028	jg30384	XP_006416588.1
OG0007029	jg30425	XP_006416545.1
OG0007030	jg30426	XP_006416544.1
OG0007031	jg30448	XP_006416528.1
OG0007032	jg30449	XP_006416527.1
OG0007033	jg13463, jg30482	XP_024008149.1
OG0007034	jg30495	XP_006416473.1
OG0007035	jg30605	XP_006416374.1
OG0007036	jg30634, jg24040	XP_006416352.1
OG0007037	jg30687	XP_006416306.1
OG0007038	jg30739	XP_006416255.1
OG0007039	jg30745	XP_006416248.1
OG0007040	jg30766	XP_024008943.1
OG0007041	jg30771, jg1117	XP_006416232.1
OG0007043	jg30915, jg32006	XP_006416084.2
OG0007044	jg30946, jg30947	XP_006416056.1
OG0007045	jg30962	XP_006416042.1
OG0007046	jg31011	XP_006416014.1
OG0007047	jg31158	XP_006415884.1
OG0007048	jg31217	XP_006415820.1
OG0007049	jg31233, jg31234	XP_024008670.1
OG0007050	jg10049, jg10047	XP_006413446.1
OG0007051	jg10022	XP_006413416.1
OG0007052	jg10008	XP_024004464.1, XP_024004475.1
OG0007054	jg9680	XP_006413051.1
OG0007055	jg16926	XP_006404976.1
OG0007056	jg16815	XP_006404839.1
OG0007057	jg18967	XP_006411002.1
OG0007058	jg16708	XP_006404743.1
OG0007059	jg16649	XP_006404673.1
OG0007060	jg16508	XP_006404544.1
OG0007061	jg21347	XP_006395212.1
OG0007062	jg29935	XP_006391633.1, XP_006417000.1
OG0007064	jg29859	XP_006417080.1
OG0007065	jg29781	XP_006417145.1
OG0007066	jg29760	XP_006417165.1
OG0007067	jg29753	XP_006417171.1
OG0007068	jg29688	XP_006417231.1
OG0007069	jg1304, jg29685	XP_006417238.1
OG0007070	jg29626	XP_006417298.1
OG0007071	jg19648	XP_006393676.1
OG0007071	jg31814	XP_024012435.1, XP_006417297.1, XP_024008083.1, XP_006417332.2
OG0007072	jg29535	XP_024008633.1
OG0007073	jg29531	XP_006417384.1
OG0007074	jg29515	XP_024008457.1
OG0007075	jg29512	XP_006417396.1
OG0007076	jg29417	XP_006417478.1
OG0007077	jg29379	XP_006417503.1
OG0007078	jg29344	XP_006417542.1
OG0007079	jg29343	XP_006417545.2
OG0007080	jg29289	XP_006417589.1
OG0007081	jg29259	XP_024008327.1
OG0007082	jg29241	XP_024008154.1
OG0007083	jg29191	XP_006417709.1
OG0007084	jg20057	XP_024010842.1
OG0007086	jg29085	XP_006417816.1
OG0007087	jg29083	XP_006417818.1
OG0007088	jg29039	XP_006417870.2
OG0007089	jg21747	XP_024011973.1
OG0007090	jg9072	XP_006412392.1
OG0007091	jg28971	XP_006417945.1
OG0007092	jg28956	XP_006417959.1
OG0007093	jg28917	XP_006417994.1
OG0007094	jg28818	XP_024008311.1
OG0007095	jg28798	XP_024008664.1
OG0007096	jg28788	XP_024008777.1
OG0007097	jg28779	XP_006418113.1
OG0007098	jg28774	XP_006418117.1
OG0007099	jg28745	XP_006418146.1, XP_024010181.1
OG0007100	jg28713	XP_006418229.1
OG0007101	jg28703	XP_006418197.1
OG0007102	jg28613	XP_024007802.1
OG0007103	jg10967	XP_006418282.1
OG0007104	jg28604	XP_006418288.1
OG0007105	jg28601	XP_006418292.1
OG0007106	jg28473	XP_024008453.1
OG0007107	jg15038	XP_006403907.1
OG0007108	jg28412	XP_006418486.1
OG0007109	jg5255	XP_006399948.1
OG0007110	jg5252	XP_006399945.1
OG0007111	jg5250	XP_006399943.1
OG0007112	jg5236	XP_024011569.1
OG0007113	jg5304	XP_006399997.1
OG0007114	jg5362	XP_006400059.1
OG0007115	jg5344, jg5343	XP_006400035.1
OG0007116	jg5392	XP_006400089.1
OG0007117	jg5464	XP_006400177.1
OG0007118	jg12320	XP_006400197.1
OG0007119	jg5487	XP_006400198.1
OG0007120	jg5524	XP_006409320.1
OG0007121	jg5553	XP_006400258.1
OG0007122	jg5576	XP_024012144.1
OG0007123	jg5715	XP_006400419.1
OG0007124	jg5779	XP_024011982.1
OG0007125	jg6542	XP_024006675.1
OG0007126	jg6551	XP_006394890.1
OG0007127	jg6604	XP_006394932.1
OG0007128	jg6656	XP_006394966.1
OG0007129	jg6862	XP_006395033.1
OG0007130	jg21578	XP_006395062.1
OG0007131	jg21479	XP_006395106.1
OG0007132	jg21464	XP_006395132.1
OG0007133	jg21372	XP_024006704.1
OG0007134	jg21430	XP_006395149.1
OG0007135	jg5163	XP_006399844.1
OG0007136	jg4525	XP_006399178.1
OG0007137	jg4497	XP_006399153.1
OG0007138	jg4454, jg4437	XP_006399129.1
OG0007139	jg5161	XP_006399839.1
OG0007140	jg5160	XP_024012238.1
OG0007141	jg4406	XP_006399103.1
OG0007142	jg4477, jg4312	XP_024011523.1
OG0007143	jg4258	XP_006398966.1
OG0007144	jg4236	XP_006398941.1
OG0007145	jg4243	XP_006398949.1
OG0007146	jg4200	XP_006398907.1
OG0007147	jg5806, jg5805	XP_006400506.1
OG0007148	jg6467	XP_006394835.1
OG0007149	jg6461	XP_006394830.1
OG0007150	jg6458	XP_006394828.1
OG0007151	jg6379	XP_006394754.1
OG0007152	jg6375	XP_006394753.1
OG0007153	jg6351	XP_006394732.1
OG0007154	jg6350	XP_006394731.1
OG0007155	jg6278	XP_006394680.1
OG0007156	jg6264	XP_006394670.1
OG0007157	jg6263	XP_006394669.1
OG0007158	jg14713	XP_006404206.2
OG0007159	jg6211	XP_006394626.1
OG0007160	jg6201	XP_006394616.1
OG0007161	jg6179	XP_006394598.1
OG0007162	jg6178	XP_006394597.1
OG0007163	jg23028	XP_006402176.1, XP_006394557.1
OG0007164	jg23034	XP_006394554.1
OG0007165	jg23039	XP_006394548.1
OG0007166	jg23068	XP_006394527.2
OG0007167	jg23100	XP_006394495.1
OG0007168	jg23195	XP_006394396.1
OG0007169	jg23202	XP_006394388.1
OG0007170	jg23211	XP_006394375.1
OG0007171	jg23231	XP_006394352.1
OG0007172	jg14608	XP_006404304.1
OG0007173	jg23258	XP_006394331.1
OG0007174	jg22786	XP_006401051.1
OG0007175	jg14963	XP_006403988.1
OG0007176	jg14837	XP_006404103.1
OG0007177	jg14816	XP_006404124.1
OG0007178	jg14622	XP_006404293.1
OG0007179	jg23221, jg14597	XP_024006858.1
OG0007180	jg14568	XP_006404356.1
OG0007181	jg14490	XP_006404430.2
OG0007182	jg14382	XP_024012539.1
OG0007183	jg14273, jg17675	XP_006419069.1
OG0007184	jg14266, jg14262	XP_006419077.1
OG0007185	jg14148	XP_006404470.1
OG0007186	jg14077	XP_006419158.1
OG0007187	jg2279	XP_006391275.1
OG0007188	jg2269	XP_024011178.1
OG0007191	jg2522	XP_006391024.1
OG0007192	jg2544	XP_006390998.1
OG0007194	jg2588, jg13738	XP_024013869.1
OG0007195	jg2589	XP_006390950.2
OG0007196	jg2598	XP_006390940.1
OG0007197	jg2693	XP_006390839.1
OG0007198	jg2712	XP_006390823.1
OG0007199	jg2720	XP_006390816.1
OG0007200	jg2742	XP_006390796.1
OG0007201	jg2800	XP_006390744.1
OG0007202	jg2821	XP_006390726.1
OG0007204	jg3507	XP_006389997.1
OG0007205	jg3439	XP_006390066.1
OG0007206	jg20580	XP_024011111.1
OG0007206	jg20582	XP_006398178.1
OG0007207	jg3401	XP_006390099.1
OG0007208	jg3391	XP_006390109.1
OG0007209	jg3338	XP_006390158.1
OG0007210	jg3304	XP_006390199.1
OG0007211	jg3285	XP_006390218.1
OG0007212	jg3262	XP_006390241.1
OG0007213	jg3230	XP_006390277.1
OG0007214	jg3228	XP_006390280.1
OG0007215	jg3149	XP_006390365.1
OG0007217	jg3135	XP_024010902.1
OG0007218	jg3131	XP_006390388.1
OG0007219	jg3100	XP_006390419.1
OG0007220	jg3018	XP_006390512.1
OG0007221	jg2963	XP_006390580.1
OG0007222	jg20227	XP_006398007.1
OG0007223	jg2913	XP_006390619.1
OG0007224	jg2873	XP_024011219.1
OG0007225	jg3513	XP_006389991.1
OG0007226	jg3550	XP_006389964.1
OG0007227	jg24991	XP_006407555.1, XP_024012434.1
OG0007228	jg3616	XP_006389901.1
OG0007229	jg3627	XP_024006933.1
OG0007230	jg3651	XP_006389868.1
OG0007231	jg30502	XP_006389841.1
OG0007232	jg3766	XP_024012506.1
OG0007233	jg3678	XP_006389837.1
OG0007234	jg3683	XP_006389832.1
OG0007235	jg3693	XP_006389826.1
OG0007236	jg17235, jg3708	XP_024007069.1
OG0007237	jg30068	XP_006416881.1
OG0007238	jg30597	XP_006389775.1
OG0007239	jg24631	XP_006389769.1
OG0007240	jg25264	XP_006407273.1
OG0007241	jg25270	XP_006407271.1
OG0007242	jg25343, jg25342	XP_006391567.1
OG0007243	jg25366	XP_006407176.1
OG0007244	jg25387	XP_006407159.1
OG0007245	jg25425	XP_006407118.1
OG0007246	jg25430	XP_006407113.1
OG0007247	jg25475	XP_006407064.1
OG0007248	jg25575	XP_006406976.1
OG0007250	jg25600	XP_024015609.1
OG0007251	jg25620	XP_006406920.1
OG0007252	jg25625	XP_006406916.1
OG0007253	jg25649	XP_006406887.1
OG0007254	jg25650	XP_024015454.1
OG0007255	jg25660	XP_006406871.1
OG0007256	jg25666	XP_006406864.1
OG0007257	jg25955	XP_006406618.2
OG0007258	jg25784	XP_006406773.1
OG0007259	jg25813	XP_024015069.1
OG0007260	jg25850	XP_006406726.1
OG0007261	jg25889	XP_006406689.1
OG0007262	jg25895	XP_006406688.1
OG0007263	jg25914	XP_006406670.1
OG0007264	jg25930, jg26641	XP_006406653.1
OG0007265	jg25936	XP_006406641.1
OG0007266	jg25978	XP_006406599.1
OG0007267	jg26009	XP_006406568.1
OG0007268	jg26021	XP_006406556.1
OG0007269	jg26064	XP_006406518.1
OG0007270	jg26073	XP_006406508.1
OG0007271	jg26080	XP_006406503.1
OG0007272	jg26089	XP_006406497.1
OG0007273	jg26116	XP_006406471.1
OG0007274	jg26148	XP_006406431.1
OG0007275	jg26176	XP_006406406.1
OG0007276	jg26259	XP_006406335.1
OG0007277	jg26301	XP_006406303.1, XP_006406170.1
OG0007278	jg26351	XP_006406257.1
OG0007279	jg26336	XP_006406271.1
OG0007280	jg26332	XP_006406274.1
OG0007281	jg26322	XP_006406283.1
OG0007282	jg26436	XP_006406205.1
OG0007283	jg26440	XP_006406203.1
OG0007284	jg26455	XP_006406187.2
OG0007285	jg26456	XP_006406185.1
OG0007286	jg26479	XP_006406158.1
OG0007287	jg26495	XP_006406142.1, XP_024014952.1
OG0007288	jg26511	XP_006406132.1
OG0007289	jg26614	XP_006406003.1
OG0007290	jg26632	XP_006418851.1
OG0007291	jg26638	XP_006418841.1
OG0007292	jg26677	XP_006418813.1
OG0007293	jg21323, jg26702	XP_024009230.1
OG0007294	jg26748	XP_006418750.1
