Orthogroup	Arabidopsis_arenosa	Cardamine_amara
OG0007621	jg4893	evm.model.RL_4.2521.1.687c86da
OG0007622	jg4742	evm.model.RL_4.2660
OG0007623	jg4720	evm.model.RL_4.2677
OG0007624	jg4710	evm.model.RL_4.2687
OG0007626	jg4664	evm.model.RL_4.2732
OG0007627	jg4660	evm.model.RL_4.2736
OG0007628	jg4631	evm.model.RL_4.2762.2.687c86db
OG0007629	jg4567	evm.model.RL_4.2819
OG0007630	jg4556	evm.model.RL_4.2824
OG0007631	jg10878	evm.model.RL_2.1294
OG0007632	jg10828	evm.model.RL_2.1334
OG0007633	jg10813	evm.model.RL_2.1352
OG0007634	jg10806	evm.model.RL_2.1357.6.687c86e2
OG0007635	jg10801	evm.model.RL_2.1362
OG0007637	jg7687	evm.model.RL_8.497
OG0007638	jg10700	evm.model.RL_2.1446
OG0007639	jg10691	evm.model.RL_2.1454
OG0007640	jg10662	evm.model.RL_2.1476
OG0007641	jg10640	evm.model.RL_2.1496
OG0007642	jg10571	evm.model.RL_2.1546
OG0007644	jg23165	evm.model.RL_8.2290
OG0007645	jg10502	evm.model.RL_2.1587
OG0007646	jg10480	evm.model.RL_2.1605
OG0007647	jg7780	evm.model.RL_8.417
OG0007648	jg10422	evm.model.RL_2.1646
OG0007649	jg10394	evm.model.RL_2.1673
OG0007650	jg10332	evm.model.RL_2.1716
OG0007651	jg10327	evm.model.RL_2.1721
OG0007652	jg10308	evm.model.RL_2.1729
OG0007653	jg10299	evm.model.RL_2.1736
OG0007654	jg10278	evm.model.RL_2.1758
OG0007655	jg10270	evm.model.RL_2.1765
OG0007656	jg10255	evm.model.RL_2.1776
OG0007657	jg10237	evm.model.RL_2.1795
OG0007659	jg10219	evm.model.RL_2.1814
OG0007661	jg10117	evm.model.RL_2.1886
OG0007662	jg17253, jg10094	evm.model.RL_2.1908
OG0007663	jg31974	evm.model.RL_5.2642
OG0007664	jg31978	evm.model.RL_5.2638
OG0007665	jg31990	evm.model.RL_5.2626
OG0007666	jg32070	evm.model.RL_5.2571
OG0007667	jg32139	evm.model.RL_5.2530, evm.model.RL_5.2528
OG0007668	jg32284	evm.model.RL_5.2435
OG0007669	jg32645	evm.model.RL_5.2323
OG0007670	jg32809	evm.model.RL_5.2245
OG0007671	jg32753	evm.model.RL_5.2267
OG0007672	jg32815	evm.model.RL_5.2239
OG0007673	jg24721	evm.model.RL_1.710
OG0007674	jg31329	evm.model.RL_5.3086
OG0007675	jg31352	evm.model.RL_5.3066
OG0007676	jg12163, jg17033	evm.model.RL_6.395
OG0007677	jg31371	evm.model.RL_5.3053
OG0007679	jg31444	evm.model.RL_5.3005
OG0007680	jg31557	evm.model.RL_5.2943
OG0007681	jg31582	evm.model.RL_5.2898
OG0007682	jg31627	evm.model.RL_5.2865
OG0007683	jg31629	evm.model.RL_5.2863
OG0007684	jg31635	evm.model.RL_5.2857
OG0007685	jg8794	evm.model.RL_2.3075
OG0007686	jg4056	evm.model.RL_5.1994
OG0007687	jg8758	evm.model.RL_2.3105
OG0007688	jg8739	evm.model.RL_2.3121
OG0007689	jg8735	evm.model.RL_2.3125
OG0007690	jg8704	evm.model.RL_2.3154
OG0007691	jg8683	evm.model.RL_2.3171
OG0007693	jg8661	evm.model.RL_2.3191
OG0007694	jg8638	evm.model.RL_2.3218
OG0007695	jg16806	evm.model.RL_6.238
OG0007696	jg8624	evm.model.RL_2.3231
OG0007697	jg8579	evm.model.RL_2.3269
OG0007698	jg8567	evm.model.RL_2.3279.2.687c86e8
OG0007699	jg8561	evm.model.RL_2.3284
OG0007700	jg8560	evm.model.RL_2.3285
OG0007702	jg8526	evm.model.RL_2.3317
OG0007703	jg8515	evm.model.RL_2.3325
OG0007704	jg8489	evm.model.RL_2.3350
OG0007705	jg8468	evm.model.RL_2.3369
OG0007706	jg8419	evm.model.RL_2.3386.1.687c86e9
OG0007707	jg8315	evm.model.RL_2.3474
OG0007708	jg11935	evm.model.RL_2.629
OG0007710	jg12430	evm.model.RL_2.333
OG0007711	jg18615	evm.model.RL_8.2522
OG0007712	jg18623	evm.model.RL_6.1592
OG0007713	jg18632	evm.model.RL_6.1600
OG0007714	jg29394	evm.model.RL_5.878
OG0007715	jg2670, jg31733	evm.model.RL_5.2816
OG0007716	jg5647	evm.model.RL_3.490, evm.model.RL_4.1841
OG0007717	jg18648	evm.model.RL_6.1612
OG0007718	jg18642	evm.model.RL_6.1608
OG0007719	jg7277	evm.model.RL_8.822
OG0007720	jg7211	evm.model.RL_8.863
OG0007721	jg7087, jg7154	evm.model.RL_8.915
OG0007722	jg26963, jg31538	evm.model.RL_1.2809, evm.model.RL_1.2810, evm.model.RL_5.2926
OG0007723	jg18519	evm.model.RL_6.1507
OG0007725	jg18496	evm.model.RL_6.1483
OG0007726	jg18490	evm.model.RL_6.1477
OG0007727	jg18489	evm.model.RL_6.1476
OG0007728	jg18452	evm.model.RL_6.1441
OG0007729	jg18447	evm.model.RL_6.1435
OG0007730	jg21005	evm.model.RL_4.620
OG0007731	jg7381	evm.model.RL_8.748
OG0007732	jg7463	evm.model.RL_8.680
OG0007733	jg7490	evm.model.RL_8.659
OG0007734	jg7558	evm.model.RL_8.611
OG0007735	jg7644	evm.model.RL_8.545
OG0007736	jg7669, jg11289	evm.model.RL_8.519
OG0007737	jg7698	evm.model.RL_8.480
OG0007738	jg7750	evm.model.RL_8.439
OG0007739	jg5857	evm.model.RL_4.1653
OG0007740	jg7762	evm.model.RL_8.428
OG0007741	jg20670	evm.model.RL_4.391
OG0007742	jg20604	evm.model.RL_4.339.3.687c86ce
OG0007743	jg20555	evm.model.RL_4.297.1.687c86ce
OG0007744	jg20527	evm.model.RL_4.277
OG0007745	jg20490	evm.model.RL_3.759, evm.model.RL_4.239
OG0007746	jg20480	evm.model.RL_4.231
OG0007747	jg20463	evm.model.RL_4.220
OG0007748	jg20447	evm.model.RL_4.202
OG0007749	jg20441	evm.model.RL_4.197
OG0007750	jg20414	evm.model.RL_4.173
OG0007751	jg4201	evm.model.RL_4.3081
OG0007752	jg20401	evm.model.RL_4.168
OG0007753	jg20395	evm.model.RL_4.157, evm.model.RL_4.159
OG0007754	jg20373	evm.model.RL_4.106
OG0007755	jg11088	evm.model.RL_2.1137
OG0007756	jg11958	evm.model.RL_2.618
OG0007757	jg11964	evm.model.RL_2.605
OG0007758	jg11721	evm.model.RL_2.955
OG0007759	jg26846	evm.model.RL_1.2397
OG0007760	jg26792	evm.model.RL_1.2364
OG0007761	jg11525	evm.model.RL_2.840
OG0007762	jg11428	evm.model.RL_2.891
OG0007763	jg11345	evm.model.RL_2.953
OG0007764	jg11177	evm.model.RL_2.1063
OG0007765	jg12724	evm.model.RL_2.98
OG0007766	jg12824	evm.model.RL_2.172
OG0007767	jg12855	evm.model.RL_2.194
OG0007769	jg20200	evm.model.RL_6.2935
OG0007770	jg20188	evm.model.RL_6.2923
OG0007771	jg20182	evm.model.RL_6.2918
OG0007772	jg20147	evm.model.RL_6.2888
OG0007773	jg20138	evm.model.RL_6.2880
OG0007774	jg20130	evm.model.RL_6.2872
OG0007775	jg20128	evm.model.RL_6.2871
OG0007776	jg20062	evm.model.RL_6.2800
OG0007777	jg20056	evm.model.RL_6.2793
OG0007778	jg20021	evm.model.RL_6.2764
OG0007779	jg20009	evm.model.RL_6.2753
OG0007780	jg20007	evm.model.RL_6.2751
OG0007781	jg20004	evm.model.RL_6.2750
OG0007782	jg20001	evm.model.RL_6.2747
OG0007783	jg20000	evm.model.RL_6.2746
OG0007784	jg19989	evm.model.RL_6.2737
OG0007785	jg19962	evm.model.RL_6.2704
OG0007786	jg19932	evm.model.RL_6.2675
OG0007787	jg19846	evm.model.RL_6.2618
OG0007788	jg19798	evm.model.RL_6.2568
OG0007789	jg19760	evm.model.RL_6.2537
OG0007791	jg19736	evm.model.RL_6.2514
OG0007792	jg19613	evm.model.RL_6.2415
OG0007793	jg19573	evm.model.RL_6.2383
OG0007794	jg19491	evm.model.RL_6.2321
OG0007795	jg19522	evm.model.RL_6.2341
OG0007796	jg3855	evm.model.RL_4.3397
OG0007796	jg24802	evm.model.RL_1.794.1.687c87eb
OG0007797	jg3890	evm.model.RL_4.3376
OG0007798	jg3904	evm.model.RL_4.3356
OG0007799	jg3923	evm.model.RL_4.3340
OG0007800	jg3932	evm.model.RL_4.3334
OG0007801	jg3973	evm.model.RL_4.3302
OG0007802	jg3983	evm.model.RL_4.3290
OG0007803	jg3989	evm.model.RL_4.3285
OG0007804	jg3990	evm.model.RL_4.3284
OG0007805	jg4009	evm.model.RL_4.3264
OG0007806	jg4129	evm.model.RL_4.3143
OG0007807	jg4041	evm.model.RL_4.3233.1.687c86dd
OG0007808	jg4125	evm.model.RL_4.3147
OG0007809	jg4142	evm.model.RL_4.3133
OG0007810	jg4159	evm.model.RL_4.3118
OG0007811	jg4165	evm.model.RL_4.3112
OG0007812	jg4173	evm.model.RL_4.3106
OG0007813	jg4180	evm.model.RL_4.3101
OG0007814	jg5799	evm.model.RL_4.1712
OG0007815	jg5831	evm.model.RL_4.1678
OG0007817	jg5926	evm.model.RL_4.1592
OG0007818	jg5939	evm.model.RL_4.1579
OG0007819	jg5965	evm.model.RL_4.793, evm.model.RL_4.1557
OG0007820	jg5970	evm.model.RL_4.1553
OG0007821	jg5976	evm.model.RL_4.1545
OG0007822	jg5979	evm.model.RL_4.1542
OG0007823	jg5999	evm.model.RL_4.1524
OG0007824	jg6055	evm.model.RL_4.1469
OG0007825	jg6101	evm.model.RL_4.1449
OG0007826	jg23020	evm.model.RL_8.2147
OG0007827	jg23011	evm.model.RL_8.2139
OG0007828	jg22992	evm.model.RL_8.2121
OG0007829	jg22964	evm.model.RL_8.2098
OG0007830	jg22938	evm.model.RL_8.2074
OG0007831	jg22907	evm.model.RL_8.2047.2.687c855f
OG0007833	jg22825	evm.model.RL_8.1980
OG0007834	jg22803	evm.model.RL_8.1965
OG0007836	jg23288	evm.model.RL_8.2392
OG0007837	jg23289	evm.model.RL_8.2393
OG0007838	jg23319	evm.model.RL_8.2415
OG0007839	jg22582	evm.model.RL_8.1771
OG0007840	jg23389	evm.model.RL_8.2477
OG0007841	jg23394	evm.model.RL_8.2482
OG0007842	jg23458	evm.model.RL_8.2537
OG0007843	jg23472	evm.model.RL_8.2551
OG0007844	jg23488	evm.model.RL_8.2565
OG0007846	jg23532	evm.model.RL_8.2607
OG0007847	jg23536	evm.model.RL_8.2612
OG0007848	jg23541	evm.model.RL_8.2617.4.687c8562
OG0007849	jg23583	evm.model.RL_8.2657
OG0007850	jg23584	evm.model.RL_8.2658
OG0007851	jg23598	evm.model.RL_8.2669
OG0007852	jg23620	evm.model.RL_8.2692
OG0007853	jg23643	evm.model.RL_8.2717
OG0007854	jg23650	evm.model.RL_8.2723
OG0007855	jg23659	evm.model.RL_8.2732
OG0007856	jg23704	evm.model.RL_8.2772
OG0007857	jg23747	evm.model.RL_8.2810
OG0007858	jg14999	evm.model.RL_7.1272
OG0007859	jg23764	evm.model.RL_8.2823
OG0007860	jg8170	evm.model.RL_8.90
OG0007861	jg8183	evm.model.RL_8.74
OG0007862	jg8104	evm.model.RL_8.102
OG0007863	jg8128	evm.model.RL_8.126
OG0007864	jg8135	evm.model.RL_8.133
OG0007865	jg8094	evm.model.RL_8.224
OG0007866	jg8071	evm.model.RL_8.205
OG0007867	jg8016	evm.model.RL_8.157
OG0007868	jg7991	evm.model.RL_8.246
OG0007869	jg7988	evm.model.RL_8.249
OG0007870	jg7984	evm.model.RL_8.253
OG0007871	jg7848	evm.model.RL_8.295
OG0007872	jg7858	evm.model.RL_8.306
OG0007873	jg7902	evm.model.RL_8.334
OG0007874	jg7917	evm.model.RL_8.354
OG0007875	jg20774	evm.model.RL_4.446
OG0007876	jg20808	evm.model.RL_4.483
OG0007877	jg20904	evm.model.RL_4.545
OG0007879	jg18438	evm.model.RL_6.1425
OG0007880	jg18301	evm.model.RL_6.1322
OG0007881	jg18298	evm.model.RL_6.1320
OG0007882	jg18296	evm.model.RL_6.1317
OG0007883	jg18380, jg12222	evm.model.RL_6.1385
OG0007884	jg18305	evm.model.RL_6.1326
OG0007885	jg18245	evm.model.RL_6.1267
OG0007886	jg18183, jg18179	evm.model.RL_6.1219
OG0007887	jg18165	evm.model.RL_6.1205
OG0007888	jg18151	evm.model.RL_6.1189
OG0007889	jg18149	evm.model.RL_6.1187
OG0007890	jg29004	evm.model.RL_5.510
OG0007891	jg18136	evm.model.RL_6.1173
OG0007892	jg18093	evm.model.RL_6.1144
OG0007893	jg18078	evm.model.RL_6.1129
OG0007896	jg29064	evm.model.RL_5.562
OG0007897	jg18041	evm.model.RL_6.1096
OG0007898	jg17858	evm.model.RL_6.984
OG0007899	jg17855	evm.model.RL_6.983
OG0007900	jg17811	evm.model.RL_6.952
OG0007901	jg17804	evm.model.RL_6.943
OG0007902	jg17792	evm.model.RL_6.933
OG0007903	jg17726	evm.model.RL_6.887
OG0007904	jg17569	evm.model.RL_6.767
OG0007905	jg17465	evm.model.RL_6.735
OG0007906	jg4422, jg4508	evm.model.RL_4.2900
OG0007907	jg17349	evm.model.RL_6.559
OG0007908	jg17310	evm.model.RL_6.540
OG0007909	jg9711	evm.model.RL_2.2252
OG0007910	jg9739	evm.model.RL_2.2227
OG0007911	jg5298	evm.model.RL_4.2154
OG0007912	jg23941	evm.model.RL_1.64
OG0007913	jg5226	evm.model.RL_4.2215
OG0007914	jg12155, jg12154	evm.model.RL_2.512.3.687c86e0
OG0007915	jg9806	evm.model.RL_2.2164
OG0007916	jg23983	evm.model.RL_1.103
OG0007917	jg23989	evm.model.RL_1.108
OG0007918	jg5354	evm.model.RL_4.2105
OG0007919	jg24020	evm.model.RL_1.126
OG0007921	jg24085	evm.model.RL_1.182
OG0007922	jg24102	evm.model.RL_1.200
OG0007923	jg24112	evm.model.RL_1.210
OG0007924	jg24139	evm.model.RL_1.232
OG0007925	jg24186	evm.model.RL_1.263
OG0007926	jg24225	evm.model.RL_1.298
OG0007927	jg24272	evm.model.RL_1.330
OG0007928	jg24353	evm.model.RL_1.385
OG0007929	jg24359	evm.model.RL_1.390
OG0007930	jg24379	evm.model.RL_1.409
OG0007931	jg24404	evm.model.RL_1.430
OG0007932	jg24389, jg24390	evm.model.RL_1.416
OG0007933	jg24415	evm.model.RL_1.438, evm.model.RL_4.850
OG0007934	jg24419	evm.model.RL_1.442
OG0007935	jg24433	evm.model.RL_1.455
OG0007936	jg24460	evm.model.RL_1.474
OG0007937	jg24451	evm.model.RL_1.469
OG0007938	jg24487	evm.model.RL_1.500
OG0007939	jg24521	evm.model.RL_1.527
OG0007940	jg24534	evm.model.RL_1.536
OG0007941	jg24544	evm.model.RL_1.547
OG0007942	jg24592	evm.model.RL_1.584.1.687c87eb
OG0007943	jg24598	evm.model.RL_1.591
OG0007944	jg24600	evm.model.RL_1.592.1.687c87eb
OG0007945	jg24603	evm.model.RL_1.594
OG0007946	jg24606	evm.model.RL_1.596
OG0007947	jg24607	evm.model.RL_1.597
OG0007948	jg21461	evm.model.RL_4.864
OG0007949	jg24664	evm.model.RL_1.653
OG0007950	jg24685	evm.model.RL_1.675
OG0007951	jg24709	evm.model.RL_1.699
OG0007952	jg24724	evm.model.RL_1.713
OG0007953	jg24733	evm.model.RL_1.723
OG0007954	jg24734	evm.model.RL_1.724
OG0007955	jg24752	evm.model.RL_1.748
OG0007956	jg24765	evm.model.RL_1.759
OG0007957	jg24797	evm.model.RL_1.790
OG0007958	jg19263	evm.model.RL_6.2137
OG0007959	jg19259, jg19260	evm.model.RL_6.2134
OG0007960	jg19257	evm.model.RL_6.2132
OG0007961	jg19230	evm.model.RL_6.2111
OG0007962	jg19218	evm.model.RL_6.2100
OG0007963	jg19170	evm.model.RL_6.2062
OG0007964	jg19066	evm.model.RL_6.1996
OG0007965	jg18737	evm.model.RL_6.1700
OG0007966	jg18741	evm.model.RL_6.1704
OG0007967	jg18753	evm.model.RL_6.1714
OG0007968	jg18781	evm.model.RL_6.1742
OG0007969	jg18784	evm.model.RL_6.1745
OG0007970	jg18806	evm.model.RL_6.1762, evm.model.RL_6.1764
OG0007971	jg18835	evm.model.RL_4.489, evm.model.RL_6.1787
OG0007973	jg18854	evm.model.RL_6.1875
OG0007974	jg18868	evm.model.RL_6.1863
OG0007975	jg18919	evm.model.RL_6.1821
OG0007976	jg18929	evm.model.RL_6.1813
OG0007977	jg18937	evm.model.RL_6.1807
OG0007978	jg18952	evm.model.RL_6.1891
OG0007979	jg18979	evm.model.RL_6.1916
OG0007980	jg18994	evm.model.RL_6.1931
OG0007981	jg19014	evm.model.RL_6.1943
OG0007982	jg18712	evm.model.RL_6.1669
OG0007983	jg30026	evm.model.RL_5.1394
OG0007984	jg30113	evm.model.RL_5.1473
OG0007985	jg30156, jg30167, jg30179	evm.model.RL_5.1515
OG0007986	jg30307	evm.model.RL_5.1614
OG0007987	jg30353	evm.model.RL_5.1656
OG0007988	jg30343	evm.model.RL_5.1647
OG0007989	jg30359	evm.model.RL_5.1667
OG0007990	jg30361	evm.model.RL_5.1669
OG0007991	jg6068, jg30370	evm.model.RL_5.1678
OG0007992	jg30385	evm.model.RL_5.1697
OG0007993	jg30389	evm.model.RL_5.1702.1.687c88b6
OG0007994	jg30412	evm.model.RL_5.1721
OG0007995	jg30454	evm.model.RL_5.1762
OG0007996	jg30456	evm.model.RL_5.1764
OG0007997	jg30472	evm.model.RL_5.1775
OG0007998	jg30476	evm.model.RL_5.1778
OG0007999	jg30512	evm.model.RL_5.1815.1.687c88b7
OG0008000	jg30513	evm.model.RL_5.1816
OG0008001	jg30522	evm.model.RL_5.1824
OG0008002	jg30546	evm.model.RL_5.1849
OG0008003	jg30556	evm.model.RL_5.3699
OG0008004	jg30629	evm.model.RL_5.3661
OG0008005	jg3306	evm.model.RL_3.2055
OG0008006	jg30644	evm.model.RL_5.3645
OG0008007	jg30680	evm.model.RL_5.3617
OG0008008	jg30692	evm.model.RL_5.3607
OG0008009	jg30695	evm.model.RL_5.3605
OG0008010	jg3378	evm.model.RL_3.2115
OG0008011	jg30697	evm.model.RL_5.3604
OG0008012	jg30706	evm.model.RL_5.3596
OG0008013	jg30716	evm.model.RL_5.3589.3.687c88c3
OG0008014	jg30788	evm.model.RL_5.3537
OG0008015	jg30795	evm.model.RL_5.3529
OG0008016	jg30811, jg30812	evm.model.RL_5.3514
OG0008017	jg30822	evm.model.RL_5.3503
OG0008018	jg30865	evm.model.RL_5.3459
OG0008019	jg30917	evm.model.RL_5.3422
OG0008020	jg30948	evm.model.RL_5.3399
OG0008023	jg31154	evm.model.RL_5.3247.1.687c88c1
OG0008024	jg31162	evm.model.RL_5.3239
OG0008025	jg2353	evm.model.RL_3.1196
OG0008026	jg31227	evm.model.RL_5.3184
OG0008027	jg31257	evm.model.RL_5.3161
OG0008028	jg31256	evm.model.RL_5.3162
OG0008029	jg31271	evm.model.RL_5.3146
OG0008030	jg10061	evm.model.RL_2.1936
OG0008031	jg10056	evm.model.RL_2.1940
OG0008032	jg10050	evm.model.RL_2.1945
OG0008033	jg10028	evm.model.RL_2.1960
OG0008034	jg10021	evm.model.RL_2.1969
OG0008035	jg9968	evm.model.RL_2.2017
OG0008036	jg9957	evm.model.RL_2.2024
OG0008037	jg9944	evm.model.RL_2.2039
OG0008038	jg9935	evm.model.RL_2.2045
OG0008039	jg9933	evm.model.RL_2.2047
OG0008040	jg9661	evm.model.RL_2.2298
OG0008041	jg9647	evm.model.RL_2.2305
OG0008042	jg17015	evm.model.RL_6.383
OG0008043	jg16963	evm.model.RL_6.359
OG0008044	jg21415, jg16908	evm.model.RL_6.319
OG0008045	jg16796	evm.model.RL_6.231
OG0008046	jg3080	evm.model.RL_3.1842
OG0008047	jg16705	evm.model.RL_6.182
OG0008048	jg16704	evm.model.RL_6.180
OG0008049	jg16698	evm.model.RL_6.176
OG0008050	jg16687	evm.model.RL_6.162
OG0008051	jg16681	evm.model.RL_6.156
OG0008053	jg16603	evm.model.RL_6.94
OG0008054	jg16593	evm.model.RL_6.84
OG0008055	jg16564	evm.model.RL_6.52
OG0008056	jg16543	evm.model.RL_6.38
OG0008057	jg16539	evm.model.RL_6.34
OG0008058	jg16518	evm.model.RL_6.24
OG0008059	jg29997	evm.model.RL_5.1362
OG0008060	jg29989	evm.model.RL_5.1355
OG0008061	jg29986	evm.model.RL_5.1353
OG0008062	jg29975	evm.model.RL_5.1342
OG0008063	jg29964	evm.model.RL_5.1331
OG0008064	jg29941	evm.model.RL_5.1308
OG0008065	jg29918	evm.model.RL_5.1286
OG0008066	jg29878	evm.model.RL_5.1250
OG0008067	jg29871	evm.model.RL_5.1243
OG0008070	jg29762	evm.model.RL_5.1161
OG0008071	jg29761	evm.model.RL_5.1160
OG0008072	jg29713	evm.model.RL_5.1123
OG0008073	jg29694	evm.model.RL_5.1113
OG0008074	jg29686	evm.model.RL_5.1105
OG0008075	jg29645	evm.model.RL_5.1073
OG0008076	jg29625	evm.model.RL_5.1054
OG0008077	jg29623	evm.model.RL_5.1052
OG0008078	jg29599	evm.model.RL_5.1027
OG0008079	jg29586	evm.model.RL_5.1014
OG0008080	jg29569	evm.model.RL_5.1010
OG0008081	jg29459	evm.model.RL_5.925
OG0008082	jg29428	evm.model.RL_5.903.5.687c88b0
OG0008083	jg29398	evm.model.RL_5.881
OG0008084	jg29390	evm.model.RL_5.874
OG0008085	jg29350	evm.model.RL_5.837
OG0008086	jg15380	evm.model.RL_7.933
OG0008087	jg29240	evm.model.RL_5.739
OG0008088	jg29217	evm.model.RL_5.715
OG0008089	jg29219	evm.model.RL_5.717
OG0008090	jg29109	evm.model.RL_5.607
OG0008091	jg29075	evm.model.RL_5.573
OG0008092	jg29057	evm.model.RL_5.555
OG0008093	jg29008	evm.model.RL_5.514
OG0008094	jg29026	evm.model.RL_5.531
OG0008095	jg29014	evm.model.RL_5.518
OG0008096	jg29007	evm.model.RL_5.513
OG0008097	jg29001	evm.model.RL_5.507
OG0008098	jg28999	evm.model.RL_5.505
OG0008099	jg28986	evm.model.RL_5.491
OG0008100	jg28959	evm.model.RL_5.468
OG0008101	jg28934	evm.model.RL_5.444
OG0008102	jg28903	evm.model.RL_5.423
OG0008103	jg28833	evm.model.RL_5.359
OG0008104	jg5183	evm.model.RL_4.2254
OG0008105	jg28775	evm.model.RL_5.308
OG0008106	jg28764	evm.model.RL_5.298
OG0008107	jg28761	evm.model.RL_5.295
OG0008108	jg28738	evm.model.RL_5.274.7.687c88ab
OG0008109	jg28670	evm.model.RL_5.212
OG0008110	jg28672	evm.model.RL_5.215
OG0008111	jg28673	evm.model.RL_5.216
OG0008112	jg28676	evm.model.RL_5.219
OG0008113	jg28698	evm.model.RL_5.237
OG0008114	jg28642	evm.model.RL_5.187
OG0008115	jg28634	evm.model.RL_5.178
OG0008116	jg28627	evm.model.RL_5.173
OG0008117	jg28598	evm.model.RL_5.143
OG0008118	jg28548	evm.model.RL_5.93
OG0008119	jg15142, jg28552	evm.model.RL_5.97
OG0008120	jg28553	evm.model.RL_5.99
OG0008121	jg28541	evm.model.RL_5.86
OG0008122	jg28513	evm.model.RL_5.62
OG0008123	jg28455	evm.model.RL_8.2871
OG0008124	jg8246	evm.model.RL_8.3, evm.model.RL_8.9
OG0008125	jg28402	evm.model.RL_8.2922
OG0008126	jg5263	evm.model.RL_4.2180
OG0008127	jg5240	evm.model.RL_4.2203
OG0008128	jg5294	evm.model.RL_4.2158
OG0008129	jg5295	evm.model.RL_4.2157
OG0008130	jg5303	evm.model.RL_4.2150.2.687c86d7
OG0008131	jg5383	evm.model.RL_4.2078
OG0008132	jg5380	evm.model.RL_4.2083
OG0008133	jg5379	evm.model.RL_4.2084
OG0008134	jg5437	evm.model.RL_4.2028
OG0008135	jg5471	evm.model.RL_4.1993
OG0008136	jg5474	evm.model.RL_4.1990
OG0008137	jg5481	evm.model.RL_4.1985
OG0008138	jg5489	evm.model.RL_4.1978
OG0008139	jg5522	evm.model.RL_4.1947
OG0008140	jg5578	evm.model.RL_4.1899
OG0008141	jg5605	evm.model.RL_4.1872
OG0008142	jg5622	evm.model.RL_4.1858
OG0008143	jg5624	evm.model.RL_4.1857
OG0008144	jg32478	evm.model.RL_4.1851
OG0008145	jg5666	evm.model.RL_4.1826.1.687c86d6
OG0008146	jg5688	evm.model.RL_4.1810
OG0008147	jg5690	evm.model.RL_4.1808
OG0008148	jg5701	evm.model.RL_4.1798
OG0008149	jg5718	evm.model.RL_4.1781
OG0008150	jg5736	evm.model.RL_4.1771
OG0008151	jg5755	evm.model.RL_4.1750
OG0008152	jg5756	evm.model.RL_4.1749
OG0008153	jg5759	evm.model.RL_4.1745
OG0008154	jg5768	evm.model.RL_4.1738
OG0008155	jg5793	evm.model.RL_4.1718
OG0008156	jg6534	evm.model.RL_4.1133
OG0008157	jg6539	evm.model.RL_4.1128
OG0008158	jg6540	evm.model.RL_4.1127
OG0008159	jg6547	evm.model.RL_4.1120
OG0008160	jg6583	evm.model.RL_4.1088
OG0008161	jg6612	evm.model.RL_4.1066
OG0008162	jg6621	evm.model.RL_4.1061
OG0008163	jg6643	evm.model.RL_4.1049
OG0008164	jg6664	evm.model.RL_4.1031
OG0008165	jg6909	evm.model.RL_4.951
OG0008166	jg21529	evm.model.RL_4.892
OG0008167	jg21547	evm.model.RL_4.907
OG0008168	jg21458	evm.model.RL_4.859
OG0008169	jg21426	evm.model.RL_4.835
OG0008170	jg5186	evm.model.RL_4.2251
OG0008171	jg21397	evm.model.RL_4.818
OG0008172	jg5176	evm.model.RL_4.2262
OG0008173	jg5169	evm.model.RL_4.2268
OG0008174	jg5164	evm.model.RL_4.2273
OG0008175	jg4529	evm.model.RL_4.2847
OG0008177	jg4432	evm.model.RL_4.2892
OG0008178	jg4426	evm.model.RL_4.2896
OG0008179	jg4398	evm.model.RL_4.2913
OG0008180	jg4273	evm.model.RL_4.3021
OG0008181	jg4206	evm.model.RL_4.3076
OG0008182	jg4204	evm.model.RL_4.3078
OG0008183	jg5794	evm.model.RL_4.1717
OG0008184	jg6414	evm.model.RL_4.1202
OG0008185	jg6378	evm.model.RL_4.1227
OG0008186	jg6338	evm.model.RL_4.1257
OG0008187	jg6331	evm.model.RL_4.1261
OG0008188	jg6327	evm.model.RL_4.1264
OG0008189	jg6293	evm.model.RL_4.1291
OG0008190	jg6269	evm.model.RL_4.1311
OG0008191	jg6225	evm.model.RL_4.1352
OG0008192	jg6219	evm.model.RL_4.1357
OG0008193	jg6195	evm.model.RL_4.1379
OG0008194	jg2368	evm.model.RL_3.1176
OG0008195	jg6164	evm.model.RL_4.1405
OG0008196	jg6148	evm.model.RL_4.1413
OG0008197	jg6146	evm.model.RL_4.1415
OG0008198	jg23037	evm.model.RL_8.2164
OG0008199	jg23082	evm.model.RL_8.2211
OG0008200	jg23114	evm.model.RL_8.2243
OG0008201	jg23132	evm.model.RL_8.2259
OG0008202	jg23179	evm.model.RL_8.2299
OG0008203	jg23181	evm.model.RL_8.2301
OG0008204	jg23192	evm.model.RL_8.2310
OG0008205	jg23204	evm.model.RL_8.2322
OG0008206	jg23208	evm.model.RL_8.2327
OG0008207	jg23228	evm.model.RL_8.2344
OG0008208	jg23255	evm.model.RL_8.2369
OG0008209	jg23278	evm.model.RL_8.2386
OG0008210	jg22763	evm.model.RL_8.1925
OG0008211	jg22762	evm.model.RL_8.1924
OG0008212	jg12118	evm.model.RL_8.1919
OG0008213	jg15000	evm.model.RL_7.1271.1.687c84b8
OG0008215	jg14992	evm.model.RL_7.1276
OG0008216	jg14959	evm.model.RL_7.1301
OG0008217	jg14926	evm.model.RL_7.1330
