Orthogroup	Arabidopsis_arenosa	Cardamine_hirsuta
OG0010020	jg19511	CARHR228030, CARHR137180
OG0010021	jg15784	CARHR167900
OG0010022	jg19476	CARHR136900
OG0010023	jg19461	CARHR136820
OG0010024	jg19439	CARHR136660
OG0010025	jg19434	CARHR136600
OG0010026	jg3944	CARHR211230
OG0010027	jg3945	CARHR211220
OG0010028	jg3975	CARHR211000
OG0010029	jg3994	CARHR210780
OG0010030	jg4002	CARHR210660
OG0010031	jg4021	CARHR210440
OG0010032	jg4057	CARHR210090
OG0010033	jg4063	CARHR210020
OG0010034	jg4072	CARHR118050, CARHR118060, CARHR209960
OG0010035	jg4079	CARHR209930
OG0010036	jg4095	CARHR209820
OG0010037	jg4096	CARHR209800, CARHR209810
OG0010038	jg4132	CARHR209390
OG0010039	jg4141	CARHR209330
OG0010040	jg5796	CARHR193590
OG0010041	jg5821	CARHR193310
OG0010042	jg5818	CARHR193340
OG0010043	jg5874	CARHR192730
OG0010044	jg5875	CARHR192720
OG0010045	jg5890	CARHR192580
OG0010046	jg5885	CARHR192620
OG0010047	jg5911	CARHR192320
OG0010048	jg5912	CARHR192310
OG0010049	jg5425	CARHR197320
OG0010050	jg5935	CARHR192110
OG0010051	jg5951	CARHR191980
OG0010052	jg5972	CARHR191800
OG0010053	jg5975	CARHR191770
OG0010054	jg12713	CARHR253380, CARHR213470
OG0010055	jg6074	CARHR190970
OG0010056	jg23017	CARHR274440
OG0010057	jg22997	CARHR274250
OG0010058	jg22986	CARHR274120
OG0010059	jg22945	CARHR273680, CARHR055210
OG0010060	jg22896	CARHR273090
OG0010061	jg31315	CARHR035110, CARHR105350, CARHR229380, CARHR027410
OG0010062	jg22806	CARHR272830
OG0010063	jg23292	CARHR277070
OG0010064	jg23305	CARHR277180
OG0010065	jg23307	CARHR277190
OG0010066	jg23310	CARHR277230
OG0010067	jg22405	CARHR269010
OG0010068	jg23387	CARHR277870
OG0010069	jg23408	CARHR278090
OG0010070	jg23420	CARHR278200
OG0010071	jg23438	CARHR278310
OG0010072	jg23501	CARHR293840
OG0010073	jg23519	CARHR279020
OG0010074	jg23521	CARHR279040
OG0010075	jg23580	CARHR279630
OG0010076	jg23585	CARHR279660
OG0010077	jg23662	CARHR280440
OG0010078	jg23683	CARHR280630
OG0010079	jg23690	CARHR280710
OG0010080	jg23693	CARHR280730
OG0010081	jg23694	CARHR280760
OG0010082	jg23715	CARHR280950
OG0010083	jg14588, jg23749	CARHR156560
OG0010084	jg23755	CARHR281330
OG0010085	jg15025	CARHR160990
OG0010086	jg23800	CARHR281800
OG0010087	jg8238	CARHR248120
OG0010088	jg8175	CARHR248800
OG0010089	jg8181	CARHR288840, CARHR248760
OG0010090	jg30354	CARHR018900
OG0010091	jg8108	CARHR249050
OG0010092	jg8091	CARHR250200
OG0010093	jg8051	CARHR249840
OG0010094	jg8006	CARHR250340
OG0010095	jg7998	CARHR250410
OG0010096	jg7983	CARHR250540, CARHR034320
OG0010097	jg7960	CARHR250850
OG0010098	jg7939	CARHR251010
OG0010099	jg7909	CARHR251550
OG0010100	jg7915	CARHR251620
OG0010101	jg7918	CARHR251670, CARHR116120, CARHR116160, CARHR116130
OG0010102	jg7921	CARHR251700
OG0010103	jg7924	CARHR251730
OG0010104	jg7835	CARHR251990
OG0010105	jg20848	CARHR006300
OG0010106	jg18437, jg12217	CARHR127390
OG0010107	jg18430	CARHR127320
OG0010108	jg18310	CARHR126210
OG0010109	jg18330	CARHR126440
OG0010110	jg18262	CARHR125690
OG0010111	jg18243	CARHR125490
OG0010112	jg18174	CARHR124810
OG0010113	jg18159	CARHR124590
OG0010114	jg18119	CARHR124210
OG0010115	jg18079	CARHR123730
OG0010116	jg18036	CARHR123260
OG0010117	jg17997, jg17996	CARHR123100
OG0010120	jg17807	CARHR121380
OG0010121	jg17778	CARHR121090
OG0010122	jg17770	CARHR121060
OG0010123	jg17763	CARHR120880
OG0010124	jg17717	CARHR120510
OG0010125	jg17715	CARHR120500
OG0010127	jg17639	CARHR119940
OG0010128	jg17511	CARHR118980
OG0010129	jg28810	CARHR004260
OG0010130	jg17442	CARHR118720
OG0010131	jg17314	CARHR115120
OG0010132	jg9707	CARHR235110
OG0010133	jg23899	CARHR075040
OG0010134	jg24775	CARHR082920
OG0010135	jg3818	CARHR212250
OG0010136	jg19425	CARHR136520
OG0010137	jg19415	CARHR136470
OG0010138	jg9816	CARHR233950
OG0010139	jg9810	CARHR234010
OG0010140	jg23978	CARHR075790
OG0010141	jg24103	CARHR076820
OG0010142	jg24152	CARHR077220
OG0010143	jg24154	CARHR077240
OG0010144	jg24208	CARHR077650
OG0010145	jg24213	CARHR077710
OG0010146	jg24222	CARHR077790
OG0010147	jg24233	CARHR077870
OG0010148	jg24313	CARHR078520
OG0010150	jg24366	CARHR079030
OG0010151	jg24491	CARHR080180
OG0010152	jg24616	CARHR081260
OG0010153	jg24618	CARHR081250
OG0010154	jg24641	CARHR081530
OG0010155	jg24648	CARHR081590
OG0010156	jg24659	CARHR081670
OG0010157	jg24735	CARHR082480
OG0010158	jg24753	CARHR082700
OG0010159	jg23152	CARHR275840
OG0010160	jg24789	CARHR083050
OG0010162	jg19213	CARHR134740
OG0010163	jg19209	CARHR134690
OG0010164	jg19167	CARHR134340
OG0010165	jg15430	CARHR164910
OG0010166	jg19086	CARHR133810
OG0010167	jg19061	CARHR133480, CARHR288720
OG0010168	jg18774	CARHR130690
OG0010169	jg18802	CARHR130930
OG0010170	jg18825	CARHR131310
OG0010171	jg18859	CARHR131640
OG0010172	jg18860	CARHR131660
OG0010173	jg18875	CARHR132330
OG0010174	jg18941	CARHR131750
OG0010175	jg18987, jg18985	CARHR132750
OG0010176	jg18976	CARHR132660
OG0010178	jg29009	CARHR006200
OG0010179	jg19053	CARHR133370
OG0010180	jg30030	CARHR015970
OG0010182	jg30163, jg30174	CARHR017260
OG0010184	jg30294	CARHR018290
OG0010185	jg5870	CARHR192770
OG0010186	jg30333	CARHR018690
OG0010187	jg30390	CARHR019300
OG0010188	jg30397	CARHR019370
OG0010189	jg30450	CARHR019830
OG0010190	jg30468	CARHR019990
OG0010191	jg30480	CARHR020090
OG0010192	jg30521	CARHR020430
OG0010193	jg30525	CARHR020470
OG0010195	jg30530	CARHR020500
OG0010196	jg30536	CARHR020560
OG0010197	jg30584	CARHR020930
OG0010198	jg30620	CARHR021210
OG0010199	jg30621	CARHR021220
OG0010200	jg30630	CARHR021280
OG0010201	jg30649	CARHR021510
OG0010202	jg30720	CARHR022040
OG0010203	jg30722	CARHR022060
OG0010204	jg3443	CARHR071230
OG0010205	jg30826	CARHR023030
OG0010206	jg30846	CARHR023190
OG0010207	jg30850	CARHR023290
OG0010208	jg30873	CARHR023540
OG0010209	jg30890	CARHR023690
OG0010210	jg2664	CARHR063730
OG0010211	jg30959	CARHR024300
OG0010212	jg31047	CARHR025010
OG0010213	jg31094	CARHR025350
OG0010214	jg2502	CARHR062110
OG0010215	jg31125	CARHR025580
OG0010216	jg31147	CARHR025800
OG0010217	jg31160	CARHR025930
OG0010218	jg2382	CARHR060890
OG0010219	jg31197	CARHR026310
OG0010220	jg31219	CARHR026520
OG0010221	jg31220	CARHR026530
OG0010222	jg31265	CARHR026970
OG0010223	jg10011	CARHR232040
OG0010224	jg9966	CARHR232470
OG0010225	jg9960	CARHR232490
OG0010226	jg9951	CARHR232590
OG0010227	jg9950	CARHR232600
OG0010228	jg9893	CARHR233170
OG0010229	jg17094	CARHR116200
OG0010230	jg16949	CARHR117460
OG0010231	jg16936	CARHR117540
OG0010232	jg16898, jg16894	CARHR117930
OG0010233	jg16883	CARHR118140
OG0010235	jg16839	CARHR263820, CARHR184800
OG0010236	jg16835	CARHR114600
OG0010237	jg16834	CARHR114610
OG0010238	jg16832	CARHR114640
OG0010239	jg16727, jg28206	CARHR114200
OG0010240	jg16583	CARHR112650
OG0010241	jg16520	CARHR112020
OG0010242	jg29999	CARHR015650
OG0010243	jg29991	CARHR015580
OG0010244	jg29957	CARHR015260
OG0010245	jg29919	CARHR014890
OG0010246	jg29899	CARHR014690
OG0010247	jg29863	CARHR014310
OG0010248	jg29797	CARHR013710
OG0010249	jg29798	CARHR013720
OG0010250	jg29779	CARHR013550
OG0010252	jg29556	CARHR011570
OG0010253	jg29530	CARHR011370
OG0010254	jg29511	CARHR011220
OG0010255	jg29500	CARHR011120
OG0010256	jg29468	CARHR010830
OG0010257	jg29438	CARHR010620
OG0010258	jg29322	CARHR009540
OG0010259	jg29311	CARHR009440
OG0010260	jg29271	CARHR009020
OG0010261	jg29257	CARHR008890
OG0010262	jg29242	CARHR008730
OG0010264	jg29027	CARHR006490
OG0010265	jg28996	CARHR006070
OG0010266	jg20231	CARHR143520
OG0010267	jg28922	CARHR005270
OG0010268	jg28883	CARHR004940
OG0010269	jg28880	CARHR054160, CARHR054150, CARHR004920
OG0010270	jg28855	CARHR004680
OG0010271	jg28854	CARHR004670
OG0010272	jg28806	CARHR004240
OG0010273	jg28801	CARHR004180
OG0010274	jg28768	CARHR003840
OG0010275	jg28752	CARHR003690
OG0010276	jg28720	CARHR003350
OG0010277	jg28716	CARHR003320
OG0010278	jg28675	CARHR002960
OG0010279	jg28695	CARHR003120
OG0010280	jg28700	CARHR003170
OG0010281	jg28646	CARHR005920, CARHR002620
OG0010282	jg28614	CARHR002330
OG0010283	jg28574	CARHR001960
OG0010284	jg28551	CARHR001750
OG0010285	jg28555	CARHR001790
OG0010286	jg28478	CARHR000910
OG0010287	jg5209	CARHR199450
OG0010288	jg5241	CARHR199080
OG0010289	jg5296	CARHR198580
OG0010290	jg5385	CARHR197720
OG0010291	jg5370	CARHR197870
OG0010293	jg5498	CARHR196520
OG0010294	jg5497	CARHR196530
OG0010295	jg5505	CARHR196430
OG0010296	jg5548	CARHR195990
OG0010297	jg5557	CARHR195920
OG0010298	jg5599	CARHR195530
OG0010299	jg24257	CARHR078080
OG0010300	jg5674	CARHR194750
OG0010301	jg5752	CARHR193990
OG0010302	jg5785	CARHR193700
OG0010303	jg9043	CARHR241460
OG0010304	jg6715	CARHR185700
OG0010305	jg6775	CARHR185100
OG0010306	jg6791	CARHR185160
OG0010307	jg6821	CARHR185310
OG0010308	jg6823	CARHR185330
OG0010309	jg21573	CARHR182110
OG0010311	jg21527	CARHR182640
OG0010312	jg21565	CARHR182240
OG0010313	jg21391, jg21217	CARHR183510
OG0010314	jg24691	CARHR082020
OG0010315	jg5177	CARHR199770
OG0010316	jg4528	CARHR206130
OG0010317	jg9254	CARHR239400, CARHR034820
OG0010318	jg4423	CARHR206750, CARHR206760
OG0010319	jg4415	CARHR207130
OG0010320	jg4396	CARHR207010
OG0010322	jg4327	CARHR207590
OG0010323	jg4314	CARHR207690
OG0010324	jg4295	CARHR207840
OG0010325	jg4287	CARHR207920
OG0010326	jg4284	CARHR207950
OG0010327	jg4275	CARHR208040
OG0010328	jg4274	CARHR208070
OG0010329	jg4249	CARHR208280
OG0010330	jg4250	CARHR208270
OG0010331	jg6474	CARHR187540
OG0010332	jg6389	CARHR188320
OG0010333	jg6323	CARHR188880
OG0010334	jg6310	CARHR188950
OG0010335	jg6318	CARHR188900
OG0010337	jg6252	CARHR189540
OG0010338	jg6238	CARHR189670
OG0010339	jg6205	CARHR189940
OG0010340	jg6142	CARHR190490
OG0010341	jg23035	CARHR274610
OG0010342	jg23089	CARHR275200
OG0010343	jg23103	CARHR275330
OG0010344	jg23177	CARHR276030
OG0010345	jg23198	CARHR276250
OG0010346	jg23201	CARHR276280
OG0010347	jg23224	CARHR276500
OG0010348	jg22733	CARHR272070
OG0010349	jg15024	CARHR160980
OG0010350	jg14976	CARHR160530
OG0010351	jg14956	CARHR160350
OG0010352	jg14954	CARHR160340
OG0010353	jg14904	CARHR159900
OG0010354	jg14821	CARHR158690
OG0010355	jg14750	CARHR158000
OG0010357	jg14679	CARHR157400
OG0010358	jg14671	CARHR157330
OG0010359	jg14664	CARHR157240
OG0010360	jg14635	CARHR156970
OG0010361	jg14599	CARHR156700
OG0010362	jg14584	CARHR156490
OG0010363	jg14353	CARHR149900
OG0010364	jg14249	CARHR150990
OG0010365	jg14201	CARHR151500
OG0010366	jg14177	CARHR151580
OG0010367	jg14097	CARHR152720
OG0010368	jg14081	CARHR049880
OG0010369	jg14034	CARHR148440, CARHR108980
OG0010370	jg2317	CARHR060360
OG0010371	jg2290	CARHR060110
OG0010372	jg2385	CARHR060920
OG0010373	jg2374	CARHR060620
OG0010374	jg2429	CARHR061370
OG0010375	jg2435	CARHR061430
OG0010376	jg2455	CARHR061620
OG0010377	jg2445	CARHR061540
OG0010378	jg2481	CARHR061870
OG0010379	jg2495	CARHR062040
OG0010380	jg2501	CARHR062100
OG0010381	jg2519	CARHR062250
OG0010382	jg2633	CARHR063330
OG0010383	jg2723	CARHR064320
OG0010384	jg2744	CARHR064500
OG0010385	jg2799	CARHR291020
OG0010386	jg2854	CARHR065050
OG0010387	jg3505	CARHR071760
OG0010388	jg3476	CARHR071490
OG0010390	jg3431	CARHR071130
OG0010391	jg3409	CARHR070880
OG0010392	jg15036	CARHR161080
OG0010393	jg3382, jg3383	CARHR070640
OG0010394	jg3375	CARHR070570
OG0010395	jg30539	CARHR020600
OG0010396	jg3170	CARHR068510
OG0010397	jg3063	CARHR067270
OG0010398	jg3059	CARHR067240
OG0010399	jg3028	CARHR066960
OG0010400	jg3023	CARHR066900
OG0010401	jg3006	CARHR066710
OG0010402	jg2995	CARHR066580
OG0010403	jg2982	CARHR066470
OG0010404	jg2945	CARHR066020
OG0010405	jg2937	CARHR065940
OG0010406	jg2922, jg1472	CARHR072900
OG0010407	jg2936	CARHR065930
OG0010408	jg2869	CARHR065250
OG0010409	jg3596	CARHR072760
OG0010410	jg3629	CARHR073060
OG0010411	jg3660	CARHR073460
OG0010412	jg3694	CARHR073820
OG0010413	jg3700	CARHR073890
OG0010414	jg3719	CARHR074000
OG0010415	jg3749	CARHR074280
OG0010416	jg3759	CARHR074390
OG0010417	jg22354	CARHR268640
OG0010418	jg25284	CARHR087730
OG0010419	jg25305, jg6419	CARHR045420, CARHR087900
OG0010420	jg25346, jg25514	CARHR088320
OG0010421	jg25440	CARHR089210
OG0010422	jg25452	CARHR089390
OG0010423	jg25456	CARHR089340
OG0010424	jg33589	CARHR043920
OG0010424	jg25460	CARHR089290
OG0010425	jg25497	CARHR089750
OG0010426	jg5871	CARHR192760
OG0010427	jg25549	CARHR090240
OG0010428	jg25569	CARHR090380
OG0010430	jg25612	CARHR090750
OG0010431	jg25687	CARHR091570
OG0010432	jg11056	CARHR290730
OG0010433	jg25839	CARHR092670
OG0010435	jg25911	CARHR093240
OG0010436	jg25948	CARHR093610
OG0010437	jg25962	CARHR093700
OG0010438	jg25970	CARHR093740
OG0010439	jg25982	CARHR093880
OG0010440	jg25994	CARHR094010
OG0010441	jg26013	CARHR094200
OG0010442	jg26031	CARHR094350
OG0010443	jg26034	CARHR094380
OG0010444	jg26042	CARHR094490
OG0010445	jg33071	CARHR039530
OG0010446	jg26112, jg937	CARHR095110
OG0010447	jg26114, jg21262, jg21251	CARHR095130
OG0010448	jg26131	CARHR095360
OG0010449	jg26132	CARHR095370
OG0010450	jg33180	CARHR040440
OG0010451	jg26169	CARHR095760
OG0010452	jg26171	CARHR095780
OG0010453	jg26172	CARHR095790
OG0010454	jg26177	CARHR095860
OG0010455	jg26178	CARHR095870
OG0010456	jg26201	CARHR096170, CARHR096150
OG0010458	jg26214	CARHR096340
OG0010459	jg26227	CARHR096470
OG0010460	jg26281	CARHR096890
OG0010461	jg26342	CARHR097420
OG0010462	jg26371	CARHR097670
OG0010463	jg26386	CARHR097810
OG0010464	jg26394	CARHR097850
OG0010466	jg26513	CARHR098620
OG0010467	jg26737, jg27105	CARHR100410
OG0010468	jg26530	CARHR098880
OG0010469	jg26534	CARHR098900
OG0010470	jg26545	CARHR098950
OG0010471	jg26558	CARHR099060
OG0010472	jg26570	CARHR099160
OG0010474	jg26667	CARHR099890
OG0010475	jg26674	CARHR099990
OG0010476	jg26739	CARHR100420
OG0010477	jg26890	CARHR101770
OG0010478	jg27271	CARHR104010
OG0010479	jg27505	CARHR286460
OG0010480	jg27576	CARHR105830
OG0010482	jg27641	CARHR106290
OG0010483	jg27697	CARHR106660
OG0010484	jg27789	CARHR107190
OG0010485	jg27791	CARHR107210
OG0010486	jg27807, jg27805	CARHR107360
OG0010487	jg27849	CARHR293590
OG0010488	jg28000	CARHR108970
OG0010489	jg28142	CARHR109960
OG0010490	jg28145	CARHR109990
OG0010491	jg28164	CARHR110140, CARHR110150
OG0010492	jg28174	CARHR110250
OG0010493	jg28194	CARHR110380
OG0010494	jg28219	CARHR110580
OG0010495	jg9534	CARHR236720
OG0010496	jg28230	CARHR110690
OG0010497	jg28253	CARHR110900
OG0010498	jg28277	CARHR111130
OG0010499	jg28278	CARHR111140
OG0010500	jg33820	CARHR046000
OG0010501	jg33808	CARHR045890
OG0010502	jg33742	CARHR045370
OG0010503	jg11618	CARHR218470
OG0010504	jg33323	CARHR041800
OG0010505	jg15037	CARHR161090
OG0010506	jg33228	CARHR040970
OG0010507	jg33272	CARHR041380
OG0010508	jg33208	CARHR040810
OG0010509	jg33188	CARHR040540
OG0010510	jg33184	CARHR040480
OG0010511	jg33167	CARHR039580
OG0010512	jg33074	CARHR039570
OG0010513	jg32959	CARHR038760
OG0010514	jg32998	CARHR039090
OG0010515	jg32936	CARHR284500
OG0010516	jg32920, jg32917	CARHR038020
OG0010517	jg32890	CARHR037770
OG0010518	jg11393, jg11396, jg11076	CARHR175500
OG0010519	jg11126	CARHR260120, CARHR056520, CARHR290150, CARHR290170
OG0010520	jg18559	CARHR128660
OG0010521	jg18555	CARHR128620
OG0010522	jg15112	CARHR161670
OG0010523	jg15115	CARHR161770
OG0010524	jg15117	CARHR161790
OG0010525	jg15132	CARHR161990
OG0010526	jg15134	CARHR162020
OG0010527	jg15156	CARHR162230
OG0010528	jg15214	CARHR162780
OG0010529	jg15215	CARHR162770
OG0010530	jg5855	CARHR192940
OG0010531	jg15219	CARHR162820
OG0010532	jg15253	CARHR163080
OG0010533	jg15244	CARHR162980
OG0010534	jg15251	CARHR163100
OG0010536	jg15290	CARHR163480
OG0010537	jg15333	CARHR163870
OG0010538	jg15092	CARHR161510
OG0010540	jg15400	CARHR164560
OG0010541	jg15416	CARHR164760
OG0010542	jg15443	CARHR165070
OG0010543	jg15445	CARHR165090
OG0010544	jg15463	CARHR165250
OG0010545	jg15520	CARHR165790
OG0010546	jg15699	CARHR167020
OG0010547	jg15697	CARHR167030
OG0010549	jg15881	CARHR168940
OG0010550	jg15884	CARHR168960
OG0010551	jg15899	CARHR169100
OG0010552	jg15940	CARHR169420
OG0010553	jg15372	CARHR164260
OG0010554	jg16014	CARHR170030
OG0010555	jg16022	CARHR170110
OG0010556	jg16103	CARHR170810
OG0010557	jg16117	CARHR171000
OG0010558	jg16170	CARHR171500
OG0010559	jg16172	CARHR171510
OG0010560	jg16181	CARHR171610
OG0010561	jg32491, jg16186	CARHR171680
OG0010562	jg16207	CARHR171850
OG0010563	jg16246	CARHR172150
OG0010564	jg16252	CARHR172230
OG0010565	jg16253	CARHR172240
OG0010566	jg16255	CARHR172280
OG0010567	jg16321	CARHR172810
OG0010568	jg16361	CARHR173210
OG0010570	jg16388	CARHR173490
OG0010572	jg30014	CARHR015810
OG0010573	jg27242, jg27248	CARHR072620, CARHR072590
OG0010575	jg15114	CARHR161750
OG0010577	jg15815	CARHR168270
OG0010578	jg19250	CARHR135090
OG0010579	jg19339	CARHR135830
OG0010580	jg9374	CARHR238270
OG0010581	jg8401	CARHR247390
OG0010582	jg28615	CARHR002350
OG0010583	jg28887	CARHR004980, CARHR221140
OG0010585	jg29158	CARHR007760
OG0010586	jg29320	CARHR009520
OG0010587	jg29637	CARHR012290
OG0010589	jg30767	CARHR022430
OG0010590	jg2650	CARHR063590
OG0010591	jg2414	CARHR061280
OG0010592	jg2356	CARHR060800
OG0010594	jg13331, jg13332	CARHR147450
OG0010595	jg17736	CARHR120690
OG0010596	jg26767	CARHR100640
OG0010597	jg26425	CARHR097930
OG0010598	jg25871	CARHR092990
OG0010599	jg25438	CARHR089190
OG0010600	jg25375	CARHR088560
OG0010601	jg25227	CARHR087230
OG0010602	jg25211	CARHR087060
OG0010603	jg24866	CARHR083790
OG0010604	jg24820	CARHR083360
OG0010605	jg24671	CARHR081840
OG0010606	jg24385	CARHR079250
OG0010608	jg4262	CARHR208180
OG0010609	jg4428	CARHR206690, CARHR206700
OG0010610	jg19498, jg16780	CARHR292840
OG0010611	jg16605	CARHR112930
OG0010612	jg32418	CARHR032950
OG0010613	jg10688	CARHR225850, CARHR290430
OG0010615	jg10875	CARHR224070
OG0010616	jg31537	CARHR029490
OG0010617	jg18370	CARHR126830
OG0010618	jg4737, jg33794	CARHR204200
OG0010620	jg30441	CARHR183420
OG0010620	jg21961, jg21964	CARHR108840, CARHR183410, CARHR019760
OG0010621	jg5198	CARHR199560
OG0010622	jg5359	CARHR197980
OG0010623	jg6774	CARHR185090
OG0010624	jg9477	CARHR237380
OG0010625	jg14076	CARHR150370
OG0010628	jg6470	CARHR187560
OG0010629	jg6326	CARHR188860
OG0010630	jg23189	CARHR276140
OG0010632	jg29847	CARHR014190
OG0010633	jg31008, jg31010	CARHR024610, CARHR253970
OG0010634	jg32612, jg32632	CARHR035900
OG0010636	jg15647, jg15713	CARHR216230, CARHR166940
OG0010637	jg33265, jg33266	CARHR041280
OG0010638	jg2957	CARHR066140
OG0010639	jg21321, jg26703	CARHR100140
OG0010640	jg16585	CARHR112690
OG0010643	jg14787, jg14803, jg14801, jg14789	CARHR158400
OG0010644	jg6874	CARHR185460
OG0010645	jg10893	CARHR223880
OG0010646	jg22018	CARHR266000
OG0010660	jg9615	CARHR235920
OG0010661	jg9603	CARHR236040
OG0010662	jg9570	CARHR236390
OG0010663	jg9500	CARHR237150
OG0010664	jg9386	CARHR238160
OG0010665	jg9339	CARHR238580
OG0010666	jg8277	CARHR149670
OG0010667	jg9293	CARHR238950
OG0010668	jg9276	CARHR239140
OG0010670	jg9223	CARHR239670
OG0010671	jg9185	CARHR240070
OG0010672	jg9130	CARHR240570
OG0010673	jg9114	CARHR240740
OG0010674	jg9064	CARHR241230
OG0010675	jg9077	CARHR241070
OG0010676	jg6034	CARHR191300
OG0010677	jg8976	CARHR242000
OG0010678	jg18913	CARHR132030
OG0010679	jg8942, jg21666	CARHR242610
OG0010680	jg8959	CARHR242200
OG0010681	jg8913	CARHR242350
OG0010682	jg2256	CARHR059800
OG0010683	jg8864	CARHR243180
OG0010684	jg8832	CARHR243510
OG0010685	jg5190	CARHR199640
OG0010686	jg31804	CARHR031050
OG0010687	jg31839	CARHR031420
OG0010688	jg10908	CARHR223700
OG0010689	jg10914	CARHR223640
OG0010690	jg10915	CARHR223610
OG0010691	jg10963	CARHR223080
OG0010692	jg10983	CARHR222950
OG0010694	jg10998	CARHR222850
OG0010695	jg11007	CARHR222770
OG0010696	jg11011	CARHR222760
OG0010697	jg1436	CARHR289820
OG0010698	jg15623	CARHR166630
OG0010699	jg1428	CARHR289850
OG0010701	jg1334	CARHR054720
OG0010702	jg1207	CARHR053990
OG0010703	jg1186	CARHR053820, CARHR278220
OG0010704	jg1152	CARHR284140
OG0010705	jg1056	CARHR053420
OG0010706	jg1089	CARHR053590, CARHR053580
OG0010707	jg1016	CARHR053240
OG0010708	jg1010	CARHR053180
OG0010709	jg1005	CARHR053070
OG0010710	jg999	CARHR052990
OG0010711	jg989	CARHR052780
OG0010712	jg988	CARHR052770
OG0010713	jg981	CARHR052750
OG0010714	jg970	CARHR052670
OG0010716	jg923	CARHR052270
OG0010717	jg872	CARHR052180
OG0010718	jg843	CARHR051390
OG0010719	jg786	CARHR050670
OG0010720	jg770	CARHR050570
OG0010721	jg755	CARHR050410
OG0010722	jg12905	CARHR143680
OG0010723	jg12981	CARHR144350
OG0010725	jg13052	CARHR144980, CARHR215280
OG0010726	jg13059	CARHR145020
OG0010727	jg13065	CARHR145110
OG0010728	jg13073	CARHR145190
OG0010729	jg13080	CARHR145260
OG0010730	jg13139	CARHR145730
OG0010731	jg13228	CARHR260190, CARHR288520
OG0010732	jg29801	CARHR013750
OG0010733	jg13280	CARHR147020
OG0010734	jg29780	CARHR013560
OG0010735	jg13296	CARHR147130
OG0010736	jg13309	CARHR147240
OG0010737	jg13323	CARHR147360
OG0010738	jg13513	CARHR148950
OG0010739	jg13519	CARHR149060
OG0010740	jg13564	CARHR149650
OG0010741	jg13599	CARHR292630
OG0010742	jg13835, jg13831	CARHR153200
