Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_Rawat
OG0007772	jg20147	AL4G46910
OG0007773	jg20138	AL4G46830
OG0007774	jg20130	AL4G46770
OG0007775	jg20128	AL4G46750
OG0007776	jg20062	AL4G45980
OG0007777	jg20056	AL4G45910
OG0007778	jg20021	AL4G45480
OG0007779	jg20009	AL4G45320
OG0007780	jg20007	AL4G45300
OG0007781	jg20004	AL4G45280
OG0007782	jg20001	AL4G45250
OG0007783	jg20000	AL4G45240
OG0007784	jg19989	AL4G45120
OG0007785	jg19962	AL4G44850
OG0007786	jg19932	AL4G44570
OG0007787	jg19846	AL4G43930
OG0007788	jg19798	AL4G43440
OG0007789	jg19760	AL4G43010
OG0007791	jg19736	AL4G42760
OG0007792	jg19613	AL4G41530
OG0007793	jg19573	AL4G41120
OG0007794	jg19491	AL4G40300
OG0007795	jg19522	AL4G40560
OG0007796	jg3855	AL6G10450
OG0007797	jg3890	AL6G10770
OG0007798	jg3904	AL6G10950
OG0007799	jg3923	AL6G11130
OG0007800	jg3932	nbis-gene-1435
OG0007801	jg3973	AL6G11620
OG0007802	jg3983	AL6G11720
OG0007803	jg3989	AL6G11790
OG0007804	jg3990	AL6G11800
OG0007805	jg4009	AL6G12020
OG0007806	jg4129	AL6G13410
OG0007807	jg4041	AL6G12370
OG0007808	jg4125	AL6G13370
OG0007809	jg4142	AL6G13550
OG0007810	jg4159	AL6G13740
OG0007811	jg4165	AL6G13800
OG0007812	jg4173	AL6G13870
OG0007813	jg4180	AL6G13930
OG0007814	jg5799	AL6G30890
OG0007815	jg5831	AL6G31200
OG0007816	jg5832	AL6G31210
OG0007817	jg5926	AL6G32150
OG0007818	jg5939	AL6G32300
OG0007819	jg5965	AL6G32550
OG0007820	jg5970	AL6G32600
OG0007821	jg5976	AL6G32720
OG0007822	jg5979	AL6G32750
OG0007823	jg5999	AL6G32950
OG0007824	jg6055	AL6G33470
OG0007825	jg6101	AL6G33810
OG0007826	jg23020	AL8G37380
OG0007827	jg23011	AL8G37300
OG0007828	jg22992	AL8G37120
OG0007829	jg22964	AL817U10010, AL8G36800
OG0007830	jg22938	AL8G36560
OG0007831	jg22907	AL8G36230
OG0007833	jg22825	AL8G35380
OG0007834	jg22803	AL3G40340, AL277U10020
OG0007835	jg23282	AL8G40190
OG0007836	jg23288	AL8G40260
OG0007837	jg23289	AL8G40270
OG0007838	jg23319	AL8G40540
OG0007839	jg22582	AL8G32800, AL52U10030
OG0007840	jg23389	AL8G41240
OG0007841	jg23394	AL8G41290
OG0007842	jg23458	AL8G41930
OG0007843	jg23472	AL8G42090
OG0007844	jg23488	AL8G42280
OG0007846	jg23532	AL8G42760
OG0007847	jg23536	AL8G42810
OG0007848	jg23541	AL8G42860
OG0007849	jg23583	AL8G43310
OG0007850	jg23584	AL8G43320
OG0007851	jg23598	AL8G43490
OG0007852	jg23620	AL8G43710
OG0007853	jg23643	AL8G43960
OG0007854	jg23650	AL8G44030
OG0007855	jg23659	AL8G44120
OG0007856	jg23704	AL8G44560
OG0007857	jg23747	AL8G45060
OG0007858	jg14999	AL5G31570
OG0007859	jg23764	AL8G45230
OG0007860	jg8170	AL6G52750
OG0007861	jg8183	AL6G52860
OG0007862	jg8104	AL6G52080
OG0007863	jg8128	AL6G52330
OG0007864	jg8135	AL6G52400
OG0007865	jg8094	AL6G51950
OG0007866	jg8071	AL6G51680
OG0007867	jg8016	AL6G51130
OG0007868	jg7991	AL6G50870
OG0007869	jg7988	AL6G50840
OG0007870	jg7984	AL6G50780
OG0007871	jg7848	AL6G50300
OG0007872	jg7858	AL6G50180
OG0007873	jg7902	AL6G49910
OG0007874	jg7917	AL6G49720
OG0007875	jg20774	AL8G15830
OG0007876	jg20808	AL8G16220
OG0007877	jg20904	AL8G17080
OG0007879	jg18438	AL4G29060
OG0007880	jg18301	AL4G27700
OG0007881	jg18298	AL4G27670
OG0007882	jg18296	AL4G27630
OG0007883	jg18380, jg12222	AL4G28490
OG0007884	jg18305	AL4G27740, AL125U10020
OG0007885	jg18245	AL4G27080
OG0007886	jg18183, jg18179	AL4G26460
OG0007887	jg18165	AL4G26310
OG0007888	jg18151	AL4G26030
OG0007889	jg18149	AL4G26000
OG0007890	jg29004	AL1G16560
OG0007891	jg18136	AL4G25810
OG0007892	jg18093	AL4G25400
OG0007893	jg18078	AL4G25230
OG0007894	jg18075	AL4G25200
OG0007895	jg18063	AL4G25060
OG0007896	jg29064	AL1G17250
OG0007897	jg18041	AL4G24840
OG0007898	jg17858	AL4G23320
OG0007899	jg17855	AL4G23310
OG0007900	jg17811	AL4G21550
OG0007901	jg17804	AL4G21610
OG0007902	jg17792	AL4G21780
OG0007903	jg17726	AL4G22350
OG0007904	jg17569	AL4G20580
OG0007905	jg17465	AL4G19850
OG0007906	jg4422, jg4508	AL6G16990, AL6G16520
OG0007907	jg17349	AL4G19100
OG0007908	jg17310	AL4G18830
OG0007909	jg9711	AL7G25380
OG0007910	jg9739	AL7G25680
OG0007911	jg5298	AL6G25530
OG0007912	jg23941	AL3G10620
OG0007913	jg5226	AL6G24780
OG0007914	jg12155, jg12154	AL7G45650
OG0007915	jg9806	AL7G26470
OG0007916	jg23983	AL3G11040
OG0007917	jg23989	AL3G11100
OG0007918	jg5354	AL6G26140
OG0007919	jg24020	AL3G11390
OG0007921	jg24085	AL3G12030
OG0007922	jg24102	AL3G12210
OG0007923	jg24112	AL3G12310
OG0007924	jg24139	AL3G12700
OG0007925	jg24186	AL3G13110
OG0007926	jg24225	AL3G13580
OG0007927	jg24272	AL3G14000
OG0007928	jg24353	AL3G14760
OG0007929	jg24359	AL3G14850
OG0007930	jg24379	AL3G15220
OG0007931	jg24404	AL3G15470
OG0007932	jg24389	AL3G15320
OG0007932	jg24390	AL294U10020
OG0007933	jg24415	AL3G15580
OG0007934	jg24419	AL3G15620
OG0007935	jg24433	AL3G15770
OG0007936	jg24460	AL3G16120
OG0007937	jg24451	AL3G16070
OG0007938	jg24487	AL3G16380
OG0007939	jg24521	AL3G16720
OG0007940	jg24534	AL3G16840
OG0007941	jg24544	AL3G16980
OG0007942	jg24592	AL3G17510
OG0007943	jg24598	AL3G17570
OG0007944	jg24600	AL3G17590
OG0007945	jg24603	AL3G17620
OG0007946	jg24606	AL3G17650
OG0007947	jg24607	AL3G17660
OG0007948	jg21461	AL8G22040
OG0007949	jg24664	AL3G18370
OG0007950	jg24685	AL3G18620
OG0007951	jg24709	AL3G18880
OG0007952	jg24724	AL3G19020
OG0007953	jg24733	AL3G19110
OG0007954	jg24734	AL3G19120
OG0007955	jg24752	AL3G19330
OG0007956	jg24765	AL3G19460
OG0007957	jg24797	AL3G19830
OG0007958	jg19263	AL4G37900
OG0007959	jg19259	AL4G37860
OG0007959	jg19260	AL4G37870
OG0007960	jg19257	AL4G37830
OG0007961	jg19230	AL4G37570
OG0007962	jg19218	AL4G37440
OG0007963	jg19170	AL4G36880, AL938U10010
OG0007964	jg19066	AL4G36120
OG0007965	jg18737	AL4G32140
OG0007966	jg18741	AL4G32180
OG0007967	jg18753	AL4G32320
OG0007968	jg18781	AL4G32630
OG0007969	jg18784	AL4G32660
OG0007970	jg18806	AL4G32870
OG0007971	jg18835	AL4G33170
OG0007973	jg18854	AL4G33430
OG0007974	jg18868	AL4G33570
OG0007975	jg18919	AL4G34120, AL4G34180
OG0007976	jg18929	AL4G34600
OG0007977	jg18937	AL4G34670
OG0007978	jg18952	AL4G34820
OG0007979	jg18979	AL4G35110
OG0007980	jg18994	AL4G35250
OG0007981	jg19014	AL4G35590, AL4G35550
OG0007982	jg18712	AL4G31900
OG0007983	jg30026	AL1G27510
OG0007984	jg30113	AL1G28390
OG0007985	jg30156, jg30167, jg30179	AL1G28910
OG0007986	jg30307	AL1G30180
OG0007987	jg30353	nbis-gene-101
OG0007988	jg30343	AL1G30580
OG0007989	jg30359	AL1G30790
OG0007990	jg30361	AL1G30800
OG0007991	jg6068, jg30370	AL1G30910
OG0007992	jg30385	AL1G31060
OG0007993	jg30389	AL1G31110
OG0007994	jg30412	AL1G31380
OG0007995	jg30454	AL1G31850
OG0007996	jg30456	AL1G31890
OG0007997	jg30472	AL1G32190
OG0007998	jg30476	AL1G32230
OG0007999	jg30512	AL1G32590
OG0008000	jg30513	AL1G32600
OG0008001	jg30522	AL1G32680
OG0008002	jg30546	AL1G33020
OG0008003	jg30556	AL1G33140
OG0008004	jg30629	AL1G33860
OG0008005	jg3306	AL2G36570
OG0008006	jg30644	AL1G34060
OG0008007	jg30680	AL1G34440
OG0008008	jg30692	AL1G34560
OG0008009	jg30695	AL1G34590
OG0008010	jg3378	AL2G37290
OG0008011	jg30697	AL1G34640
OG0008012	jg30706	AL1G34730
OG0008013	jg30716	AL1G34820
OG0008014	jg30788	AL1G35710
OG0008015	jg30795	AL1G35780
OG0008016	jg30811	AL1G36030
OG0008016	jg30812	AL1G36040
OG0008017	jg30822	AL1G36150
OG0008018	jg30865	AL1G36610
OG0008019	jg30917	AL1G37230
OG0008020	jg30948	AL1G37550
OG0008021	jg31012	AL1G38250
OG0008022	jg31152	AL1G39700
OG0008023	jg31154	AL1G39720
OG0008024	jg31162	AL1G39790
OG0008025	jg2353	AL2G26740
OG0008026	jg31227	AL1G40450
OG0008027	jg31257	AL1G40700
OG0008028	jg31256	AL1G40690
OG0008029	jg31271	AL1G40850
OG0008030	jg10061	AL7G29070
OG0008031	jg10056	AL7G29020
OG0008032	jg10050	AL7G28950
OG0008033	jg10028	AL7G28730
OG0008034	jg10021	AL7G28650
OG0008035	jg9968	AL7G28090
OG0008036	jg9957	AL7G28020
OG0008037	jg9944	AL7G27890
OG0008038	jg9935	AL7G27810
OG0008039	jg9933	AL7G27790
OG0008040	jg9661	AL7G24830
OG0008041	jg9647	AL7G24700
OG0008042	jg17015	AL4G15860
OG0008043	jg16963	AL4G15210
OG0008044	jg21415, jg16908	AL4G14660
OG0008045	jg16796	AL4G13270
OG0008046	jg3080	AL2G34140
OG0008047	jg16705	AL4G12300
OG0008048	jg16704	AL4G12290
OG0008049	jg16698	AL4G12240
OG0008050	jg16687	AL4G12140
OG0008051	jg16681	AL4G12080
OG0008052	jg16626	AL4G11320
OG0008053	jg16603	AL4G11180
OG0008054	jg16593	AL4G11050
OG0008055	jg16564	AL4G10650
OG0008056	jg16543	AL4G10440
OG0008057	jg16539	AL4G10400
OG0008058	jg16518	AL4G10240
OG0008060	jg29989	AL1G27090
OG0008061	jg29986	AL1G27060
OG0008062	jg29975	AL1G26920
OG0008063	jg29964	AL1G26810, AL7G45380
OG0008064	jg29941	AL1G26570
OG0008065	jg29918	AL1G26320
OG0008066	jg29878	AL1G25920
OG0008067	jg29871	AL1G25840
OG0008068	jg29837	AL1G25500
OG0008070	jg29762	AL1G24700
OG0008071	jg29761	AL1G24690
OG0008072	jg29713	AL1G24090, AL1G23980
OG0008073	jg29694	AL1G23850
OG0008074	jg29686	AL1G23750
OG0008075	jg29645	AL1G23270
OG0008076	jg29625	AL1G23030
OG0008077	jg29623	AL1G23010
OG0008078	jg29599	AL1G22730
OG0008079	jg29586	AL1G22610
OG0008080	jg29569	AL1G22530
OG0008081	jg29459	AL1G21460
OG0008082	jg29428	AL1G21180
OG0008083	jg29398	AL1G20900
OG0008084	jg29390	AL1G20820
OG0008085	jg29350	AL1G20350
OG0008086	jg15380	AL5G35520
OG0008087	jg29240	AL1G19220
OG0008088	jg29217	AL1G18970
OG0008089	jg29219	AL1G18990
OG0008090	jg29109	AL1G17720
OG0008091	jg29075	AL1G17360
OG0008092	jg29057	AL1G17160
OG0008093	jg29008	AL1G16600
OG0008094	jg29026	AL1G16790
OG0008095	jg29014	AL1G16670
OG0008096	jg29007	AL1G16590
OG0008097	jg29001	AL1G16530
OG0008098	jg28999	AL1G16510
OG0008099	jg28986	AL1G16350
OG0008100	jg28959	AL1G16060
OG0008101	jg28934	AL1G15790
OG0008102	jg28903	AL1G15530
OG0008103	jg28833	AL1G14770
OG0008104	jg5183	AL6G24340
OG0008105	jg28775	AL1G14240
OG0008106	jg28764	AL1G14100
OG0008107	jg28761	AL1G14070
OG0008108	jg28738	AL1G13810
OG0008109	jg28670	AL1G13060
OG0008110	jg28672	AL1G13090
OG0008111	jg28673	AL1G13100
OG0008112	jg28676	AL1G13130
OG0008113	jg28698	AL1G13380
OG0008114	jg28642	AL1G12760
OG0008115	jg28634	AL1G12660
OG0008116	jg28627	AL1G12580
OG0008117	jg28598	AL1G12270
OG0008118	jg28548	AL1G11750
OG0008119	jg15142, jg28552	AL5G32960
OG0008120	jg28553	AL1G11790
OG0008121	jg28541	AL1G11680
OG0008122	jg28513	AL1G11370
OG0008123	jg28455	AL1G10720
OG0008124	jg8246	AL6G53520
OG0008125	jg28402	AL1G10090
OG0008126	jg5263	AL6G25170
OG0008128	jg5294	AL6G25480
OG0008129	jg5295	AL6G25490
OG0008130	jg5303	AL6G25590
OG0008131	jg5383	AL6G26440
OG0008132	jg5380	AL6G26400
OG0008133	jg5379	AL6G26390
OG0008134	jg5437	AL6G27000
OG0008135	jg5471	AL6G27400
OG0008136	jg5474	AL6G27430
OG0008137	jg5481	AL6G27480
OG0008138	jg5489	AL6G27590
OG0008139	jg5522	AL6G27930
OG0008140	jg5578	AL6G28520
OG0008141	jg5605	AL6G28800
OG0008142	jg5622	AL6G28940
OG0008143	jg5624	AL6G28960
OG0008144	jg32478	AL1G51410
OG0008145	jg5666	AL6G29440
OG0008146	jg5688	AL6G29690
OG0008147	jg5690	AL6G29710
OG0008148	jg5701	AL6G29820
OG0008149	jg5718	AL6G29980
OG0008150	jg5736	AL6G30190
OG0008151	jg5755	AL6G30400
OG0008152	jg5756	AL6G30430
OG0008153	jg5759	AL6G30480
OG0008154	jg5768	AL6G30570
OG0008155	jg5793	AL6G30830
OG0008156	jg6534	AL6G38240
OG0008157	jg6539	AL6G38290
OG0008158	jg6540	AL6G38300
OG0008159	jg6547	AL6G38390
OG0008160	jg6583	AL6G38720
OG0008161	jg6612	AL6G39110
OG0008162	jg6621	AL6G39200
OG0008163	jg6643	AL6G39420
OG0008164	jg6664	AL6G39640
OG0008165	jg6909	AL6G41130
OG0008166	jg21529	AL167U10010, AL8G22630
OG0008167	jg21547	AL8G22840
OG0008168	jg21458	AL8G22000
OG0008169	jg21426	AL8G21660
OG0008170	jg5186	AL6G24380
OG0008171	jg21397	AL8G21510
OG0008172	jg5176	AL6G24260
OG0008173	jg5169	AL6G24180
OG0008174	jg5164	AL6G24130
OG0008175	jg4529	AL6G17180
OG0008176	jg4494, jg17752	AL6G16830
OG0008176	jg17751	AL4G22160, AL6G16850
OG0008177	jg4432	AL6G16620
OG0008178	jg4426	AL6G16560
OG0008179	jg4398	AL6G16340
OG0008180	jg4273	AL6G15020
OG0008181	jg4206	AL6G14200
OG0008182	jg4204	AL6G14180
OG0008183	jg5794	AL6G30840
OG0008184	jg6414	AL6G37100
OG0008185	jg6378	AL6G36710
OG0008186	jg6338	AL6G36300
OG0008187	jg6331	AL6G36240
OG0008188	jg6327	AL6G36210
OG0008189	jg6293	AL6G35850
OG0008190	jg6269	AL6G35560
OG0008191	jg6225	AL6G35030
OG0008192	jg6219	AL6G34980
OG0008193	jg6195	AL6G34740
OG0008194	jg2368	AL2G26910
OG0008195	jg6164	AL6G34390
OG0008196	jg6148	AL6G34290
OG0008197	jg6146	AL6G34270
OG0008198	jg23037	AL8G37570
OG0008199	jg23082	AL8G38050
OG0008200	jg23114	AL653U10020
OG0008201	jg23132	AL8G38620
OG0008202	jg23179	AL8G39090
OG0008203	jg23181	AL8G39110
OG0008204	jg23192	AL8G39220
OG0008205	jg23204	AL8G39410
OG0008206	jg23208	AL8G39450
OG0008207	jg23228	AL8G39710
OG0008208	jg23255	AL8G39960
OG0008209	jg23278	AL8G40150
OG0008210	jg22763	AL8G34750
OG0008211	jg22762	AL8G34730
OG0008212	jg12118	AL7G45820
OG0008213	jg15000	AL5G31580
OG0008214	jg14996	AL5G31540
OG0008215	jg14992	AL5G31510
OG0008216	jg14959	AL5G31110
OG0008217	jg14926	AL5G30700
OG0008218	jg14870	AL5G30160
OG0008219	jg14806	AL5G29360
OG0008220	jg14805	AL5G29350
OG0008221	jg14765	AL5G28970
OG0008222	jg14656	AL5G27810
OG0008223	jg14461	AL5G25730
OG0008224	jg14190	AL5G22830, AL5G22760
OG0008225	jg32320, jg17211, jg21411	AL8G17330, AL88U10020, AL6G42760, AL8G17310, AL1G57140, AL8G17320, AL8G17360, AL8G17350, AL3G45070, AL8G17340, AL6G41750, AL6G39300, AL88U10010, AL2G31630, AL6G37690
OG0008226	jg2315	AL2G26430
OG0008227	jg2312	AL2G26410
OG0008228	jg2310	AL2G26390
OG0008229	jg2308	AL2G26360
OG0008230	jg2296	AL2G26260
OG0008231	jg2293	AL2G26230
OG0008232	jg18603	AL4G30870
OG0008233	jg2268	AL2G25980
OG0008234	jg2335, jg2330	AL2G26600
OG0008235	jg2259	AL2G25870
OG0008236	jg2474	AL2G27940
OG0008237	jg2475	AL2G27950
OG0008238	jg2482	AL2G28060
OG0008239	jg2582	AL2G29130
OG0008240	jg31026	AL1G38400
OG0008241	jg26375	AL3G35870
OG0008242	jg2627	AL2G29440
OG0008243	jg2629	AL2G29460
OG0008244	jg2635	AL2G29530
OG0008245	jg2646	AL2G29660
OG0008246	jg2651	AL2G29800
OG0008247	jg2721	AL2G30580
OG0008248	jg2753	AL2G30900
OG0008249	jg2805	AL2G31400
OG0008250	jg2853	AL2G31850
OG0008251	jg3488	AL2G38450
OG0008252	jg3486	AL2G38430
OG0008253	jg3484	AL2G38410
OG0008254	jg3455	AL2G38080
OG0008255	jg3451	AL2G38040
OG0008256	jg3415	AL2G37670
OG0008257	jg3386	AL2G37370
OG0008258	jg3376	AL2G37270
OG0008259	jg3353	AL2G37020
OG0008260	jg3312	AL2G36630
OG0008261	jg3260	AL2G36080
OG0008262	jg3253	AL2G36000
OG0008263	jg3238	AL2G35800
OG0008264	jg3237	AL2G35790
OG0008265	jg3225	AL2G35660
OG0008266	jg3221	AL2G35600
OG0008267	jg3208	AL2G35500
OG0008268	jg3172	AL2G35110
OG0008269	jg3146	AL2G34830
OG0008270	jg3125	AL2G34620
OG0008271	jg3089	AL2G34220
OG0008272	jg3062	AL2G34010
OG0008273	jg3038	AL2G33770
OG0008274	jg3026	AL2G33660
OG0008275	jg3021	AL2G33610
OG0008276	jg3010	AL2G33470
OG0008277	jg2983	AL2G33210
OG0008278	jg2977	AL2G33140
OG0008279	jg2952	AL2G32870
OG0008280	jg2942	AL2G32770
OG0008281	jg2885	AL2G32200
OG0008282	jg2861	AL2G31920
OG0008283	jg3592	AL2G39510
OG0008284	jg3636	AL2G40090
OG0008285	jg3655	AL2G40330
OG0008286	jg3664	AL2G40430
OG0008287	jg3686	AL2G40650
OG0008288	jg3699	AL2G40800
OG0008289	jg3714	AL2G40940
OG0008290	jg3734	AL2G41150
OG0008291	jg3739	AL2G41190
OG0008291	jg12411	AL7G51770
OG0008292	jg3757	AL2G41400
OG0008293	jg3783	AL2G41690
OG0008294	jg25225	AL3G24370
OG0008295	jg25271	AL3G24760
OG0008296	jg25276	AL3G24810
OG0008297	jg25304	AL3G25090
OG0008298	jg25325	AL3G25340
OG0008299	jg25392	AL3G26060
OG0008300	jg27426	AL3G45760
OG0008300	jg6455	AL6G37630
OG0008301	jg25395	AL3G26090
OG0008302	jg25398	AL3G26120
OG0008303	jg25401	AL3G26160
OG0008304	jg25419	AL3G26340
OG0008305	jg25423	AL3G26390
OG0008306	jg25427	AL3G26440
OG0008307	jg25435	AL3G26520
OG0008308	jg25506	AL3G27210
OG0008309	jg25530	AL3G27440
OG0008310	jg25550	AL3G27660
OG0008311	jg25553	AL3G27690
OG0008312	jg33470	AL1G61080
OG0008313	jg25632	AL3G28530
OG0008314	jg25672	AL3G28950
OG0008315	jg25681	AL3G29050
OG0008316	jg25743	AL3G29660
OG0008317	jg25815	AL3G30250
OG0008318	jg25841	AL3G30430
OG0008319	jg25890	AL3G30960
OG0008320	jg25915	AL3G31120
OG0008321	jg25952	AL3G31530
OG0008322	jg25997	AL3G31980
OG0008323	jg26000	AL3G32020, AL3G32000
OG0008324	jg26008	AL3G32110
OG0008325	jg26046	AL3G32460
OG0008326	jg26087	AL3G32870
OG0008327	jg26090	AL3G32900
OG0008328	jg26165	AL3G33850
OG0008329	jg15398	AL5G35710
OG0008330	jg26217	AL3G34440
OG0008331	jg11207	AL7G40500
OG0008332	jg26469	AL3G36700
OG0008333	jg26551	AL3G37540
OG0008334	jg26581	AL3G37940
OG0008335	jg26684	AL3G39160
OG0008336	jg26724	AL3G39610
OG0008337	jg26854	AL3G40840
OG0008338	jg21958	AL8G27070
OG0008339	jg27982	AL3G51470
OG0008340	jg27558	AL3G47010
OG0008341	jg27587	AL3G47370
OG0008342	jg27621	AL3G47650
OG0008343	jg27686	AL3G52490
OG0008344	jg27752	AL3G49260
OG0008345	jg27790	AL3G49670
OG0008346	jg27804	AL3G49820
OG0008347	jg27867	AL3G50280
OG0008348	jg27870	AL3G50330
OG0008349	jg27879	AL3G50400
OG0008350	jg27912	AL3G50770
OG0008351	jg28038	AL3G51980
OG0008352	jg28020	AL3G51890
OG0008353	jg28054	AL3G53190
OG0008354	jg13613	AL5G18050
OG0008355	jg28157	AL3G48620
OG0008356	jg28256	AL3G53370
OG0008357	jg33773	AL1G64060
OG0008358	jg33763	AL1G63960
OG0008359	jg33692	AL1G63370
OG0008360	jg20265	AL8G10240
OG0008361	jg33686	AL1G63300
OG0008362	jg33619	AL1G62610
OG0008363	jg33615	AL1G62570
OG0008364	jg33573, jg33571	AL1G62170
OG0008365	jg33556	AL1G62040
OG0008366	jg33544	AL1G61830
OG0008367	jg33523	AL1G61590
OG0008368	jg33522	AL1G61580
OG0008369	jg33517	AL1G61500
OG0008370	jg33506	AL1G61400
OG0008371	jg33392	AL1G60170
OG0008372	jg33368	AL1G59980
OG0008373	jg33329	AL1G59640
OG0008374	jg33284	AL1G59260
OG0008375	jg33197	AL1G58270
OG0008376	jg33165	AL1G57940
OG0008377	jg33153	AL1G57820
OG0008379	jg32991	AL1G55870
OG0008380	jg11039	AL7G38910
OG0008381	jg11055	AL7G39060
OG0008382	jg18608	AL4G30920
OG0008383	jg18599	AL924U10010, AL4G30850
OG0008384	jg18596	AL4G30780
OG0008385	jg15097	AL5G32430
OG0008386	jg15124	AL5G32700
OG0008387	jg15135	AL5G32860
OG0008388	jg15149	AL5G33040
OG0008389	jg15197	AL5G33500
OG0008390	jg15212	AL5G33660
OG0008391	jg15285	AL5G34450
OG0008392	jg15297	AL5G34570
OG0008393	jg15314	AL5G34770
OG0008394	jg15325	AL5G34880
OG0008395	jg15350	AL5G35140
OG0008396	jg15074	AL5G32210
OG0008397	jg15370	AL5G35370
OG0008398	jg15371	AL5G35380
OG0008399	jg15407	AL5G35800
OG0008400	jg15368	AL5G35330
OG0008401	jg15404	AL5G35770
OG0008402	jg15432	AL5G36060
OG0008403	jg15481	AL5G36570
OG0008404	jg15489	AL5G36660
OG0008405	jg15573	AL5G37320
OG0008406	jg15620	AL5G37810
OG0008407	jg15685	AL5G38440
OG0008408	jg15772	AL5G39180
OG0008409	jg15836	AL5G39850
OG0008410	jg15871	AL5G40210
OG0008411	jg15890	AL5G40390
OG0008412	jg15891	AL5G40400
OG0008413	jg15898	AL5G40480
OG0008414	jg15903	AL5G40530
OG0008415	jg15913	AL5G40640
OG0008416	jg15914	AL5G40650
OG0008417	jg19610	AL4G41490
OG0008418	jg26986	AL3G42300
OG0008419	jg15985	AL5G41300
OG0008420	jg15999	AL5G41420
OG0008421	jg16000	AL5G41450
OG0008422	jg16015	AL5G41740
OG0008423	jg16019	AL5G41780
OG0008424	jg16030	AL5G41920
OG0008425	jg16067	AL5G42320
OG0008426	jg16075	AL5G42410
OG0008427	jg16095	AL5G42620
OG0008428	jg16115	AL5G42880
OG0008429	jg16124	AL5G42960
OG0008430	jg16241	AL5G44330
OG0008431	jg16256	AL5G44530
OG0008432	jg16259	AL5G44560
OG0008433	jg16278	AL5G44880, AL5G44760, AL5G29600
OG0008434	jg16289	AL5G44930
OG0008435	jg16284	AL5G44810
OG0008436	jg30657	AL1G34210
OG0008436	jg16359	AL5G45680
OG0008437	jg16360	AL5G45690
OG0008438	jg16363	AL5G45720
OG0008439	jg16381	AL5G45930
OG0008440	jg16414	AL5G46100
OG0008441	jg33649	AL1G62890
OG0008442	jg33616	nbis-gene-303
OG0008445	jg20493	AL8G12700
OG0008445	jg20494	AL8G12710
OG0008446	jg7639	AL6G47220
OG0008447	jg18993	AL4G35240, AL811U10010
OG0008449	jg3359	AL2G37100
OG0008450	jg2871	AL2G32040
OG0008451	jg32182	AL1G49970
OG0008451	jg32190	AL1G50080
OG0008452	jg9597	AL7G24190
OG0008453	jg9204	AL7G19950
OG0008453	jg9202	AL7G19940
OG0008454	jg9012	AL7G17890
OG0008455	jg9164	AL7G19540
OG0008456	jg29030	AL1G16840
OG0008458	jg29299	AL1G19880
OG0008459	jg29516	AL1G22050
OG0008460	jg7116, jg7164	AL6G42520
OG0008461	jg12939	AL5G10490
OG0008462	jg2846	AL2G31800
OG0008464	jg2403	AL2G27250
OG0008465	jg2399	AL2G27210
OG0008466	jg2177	AL2G25060
OG0008467	jg13711	AL5G18920
OG0008467	jg26409	AL3G36190
OG0008468	jg25065	AL3G22700
OG0008469	jg4048	AL6G12460
OG0008470	jg20861	AL8G16850
OG0008470	jg20865, jg20862	AL8G16860
OG0008471	jg17825	AL4G23040
OG0008472	jg12861	AL7G47080
OG0008473	jg22872	AL8G35840
OG0008474	jg13185	AL5G13620
OG0008475	jg21998	AL8G27360
OG0008476	jg22688	AL8G33910
OG0008477	jg6097	AL6G33760
OG0008478	jg6388	AL6G36820
OG0008479	jg23196	AL8G39310
OG0008480	jg23609	AL334U10030
OG0008481	jg14067	AL5G21850
OG0008481	jg28492	AL1G11090
OG0008482	jg31097	AL1G39140
OG0008484	jg24651	nbis-gene-672
OG0008485	jg18578, jg13795, jg27159	AL9U11470
OG0008486	jg21718	AL8G24730
OG0008486	jg27493	AL3G46350
OG0008486	jg21720	AL8G24750
OG0008486	jg21722	AL8G24770
OG0008487	jg18689	AL4G31660
OG0008488	jg11399, jg6460	AL5G19500
OG0008488	jg12287	AL7G34060
OG0008489	jg10291	AL649U10030
OG0008489	jg10292	AL7G31220, AL649U10010
OG0008490	jg20458	AL8G12360
OG0008490	jg20457	AL8G12350
OG0008491	jg21358	AL8G20990, AL8G20980
OG0008504	jg9610	AL7G24340
OG0008505	jg9568	AL7G23900
OG0008506	jg9548	AL7G23660
OG0008507	jg9533	AL7G23460
OG0008509	jg9429	AL7G22350
OG0008510	jg9428	AL7G22330
OG0008511	jg9427	AL7G22320
OG0008512	jg9425	AL7G22300
OG0008513	jg9410	AL7G22180
OG0008514	jg9388	AL7G21920
OG0008515	jg9380	AL7G21830
OG0008516	jg9371	AL7G21740
OG0008517	jg9368	AL7G21710
OG0008518	jg5848	AL6G31390
OG0008519	jg9322	AL7G21290
OG0008520	jg9319	AL7G21260
OG0008521	jg30529, jg9262	AL7G20660, AL1G32760
OG0008522	jg9247	AL343U10010
OG0008523	jg9225	AL7G20260
OG0008524	jg9217	AL7G20150
OG0008525	jg9211	AL7G20060
OG0008526	jg9183	AL7G19700
OG0008527	jg9168	AL7G19580
OG0008528	jg9165	AL7G19550
OG0008529	jg9125	AL7G19110
OG0008530	jg9092	AL7G18740
OG0008531	jg9095	AL7G18770
OG0008532	jg9094	AL7G18760
OG0008533	jg9065	AL7G18370
OG0008534	jg9119	AL7G19040
OG0008535	jg9050	AL7G18230
OG0008536	jg9049	AL7G18220
OG0008537	jg9048	AL7G18210
