Orthogroup	Arabidopsis_arenosa	Cochlearia_excelsa
OG0010786	jg21708	g28262
OG0010787	jg21697	g28250, g26853
OG0010788	jg21700	g1405
OG0010789	jg21710	g28306, g28267
OG0010790	jg21737	g28288
OG0010791	jg21760	g1345, g23799
OG0010792	jg21778	g1340, g28323
OG0010794	jg21821	g1331
OG0010795	jg21842	g41172
OG0010796	jg21864, jg22267, jg22276	g1316
OG0010797	jg21916	g872
OG0010798	jg22051	g41278
OG0010799	jg22039	g28407
OG0010800	jg22066	g41288
OG0010801	jg22126	g28436, g35041, g35317, g41295, g19656
OG0010802	jg22204	g39432
OG0010803	jg22157	g28445
OG0010804	jg22142	g931
OG0010805	jg22293	g971
OG0010806	jg9740	g23656
OG0010808	jg22388	g28516
OG0010809	jg22411	g1031
OG0010810	jg22438	g1040
OG0010811	jg22471	g1057
OG0010812	jg22596	g39327
OG0010813	jg22614	g1099
OG0010814	jg22620	g39317, g39322, g28626
OG0010815	jg22662	g1116
OG0010816	jg22685	g28662
OG0010817	jg22704	g28677
OG0010818	jg5128	g5291
OG0010819	jg5084	g29396
OG0010820	jg5049	g5327
OG0010821	jg5018	g5345
OG0010822	jg5003	g45574
OG0010823	jg4995	g29431
OG0010824	jg4991	g29435
OG0010825	jg4987	g29438
OG0010826	jg4945	g5385
OG0010827	jg4942	g5388
OG0010828	jg4929	g29469
OG0010829	jg4924	g29470
OG0010830	jg4895	g5404
OG0010831	jg23567	g9704
OG0010832	jg4881	g5407
OG0010833	jg4833	g5429, g29520
OG0010834	jg4832	g29521
OG0010835	jg4787	g29548
OG0010836	jg4775	g45518, g5451
OG0010837	jg23410	g246
OG0010838	jg4694	g5499
OG0010839	jg20230	g37778
OG0010840	jg4580	g5547
OG0010841	jg10895	g24284
OG0010842	jg10839	g24238
OG0010844	jg10752	g24185
OG0010845	jg10740	g24179
OG0010846	jg10734	g47277
OG0010847	jg10724	g24173
OG0010849	jg10669	g47296
OG0010851	jg10626	g24123
OG0010853	jg10497	g24050, g36081
OG0010854	jg10489	g17373
OG0010855	jg10437	g47370
OG0010856	jg10409	g24005
OG0010857	jg10405	g47384
OG0010858	jg10387, jg10264	g47396
OG0010859	jg9616	g23571
OG0010861	jg10074	g47486
OG0010862	jg31983	g50702
OG0010863	jg32401	g32679
OG0010864	jg32024	g32692
OG0010865	jg32037	g50716, g32705
OG0010866	jg32164	g27868
OG0010867	jg32171	g32891
OG0010868	jg17168	g27961
OG0010869	jg32620	g53850
OG0010870	jg32556	g28180
OG0010871	jg32533	g28205
OG0010873	jg31327	g32312
OG0010874	jg31347	g50456
OG0010875	jg31374	g32353
OG0010876	jg31375	g27658
OG0010877	jg31383	g50488
OG0010878	jg31413	g32373
OG0010880	jg31603	g32470
OG0010881	jg31619	g50547
OG0010882	jg31634	g27713
OG0010883	jg31664	g27720
OG0010884	jg8781	g18230
OG0010885	jg8728	g22955
OG0010886	jg8699	g22935
OG0010887	jg27986	g13972
OG0010888	jg8671	g47973
OG0010889	jg8666	g22908
OG0010890	jg8590	g22833, g47988
OG0010891	jg8581	g22828
OG0010892	jg8539	g18289
OG0010894	jg8479	g22738
OG0010895	jg8405	g25989
OG0010897	jg8329	g18341
OG0010898	jg8322	g18345
OG0010899	jg16497, jg16500	g50843
OG0010900	jg16495	g50842
OG0010901	jg8286	g18376
OG0010902	jg8292	g18371
OG0010903	jg8299, jg8306	g18365
OG0010904	jg8300, jg8307	g18364
OG0010905	jg8274	g19274, g19268
OG0010906	jg12037	g46850
OG0010907	jg12064	g16733
OG0010907	jg12058	g46843
OG0010908	jg12159	g45037, g46819
OG0010909	jg26500	g13433
OG0010910	jg12247	g46777
OG0010911	jg12407	g46734
OG0010912	jg12417	g46731
OG0010913	jg12433	g46724
OG0010914	jg12465	g46714
OG0010915	jg12538	g16889
OG0010916	jg18617	g37119
OG0010917	jg18622	g51495
OG0010918	jg18651	g37131, g51514
OG0010919	jg31914	g32631
OG0010920	jg7272	g40265
OG0010921	jg1865	g40263
OG0010922	jg7101, jg7138	g40224
OG0010923	jg7047	g40204
OG0010924	jg7160, jg7077	g40214
OG0010925	jg18528	g23749, g37087
OG0010926	jg18510	g51420
OG0010928	jg18486	g51396
OG0010929	jg20906, jg20905	g11121
OG0010930	jg21023	g49150
OG0010931	jg21033	g37025
OG0010932	jg21034	g18440
OG0010933	jg21046	g1353
OG0010934	jg21085	g36997
OG0010935	jg7356	g40294
OG0010936	jg7429	g25776
OG0010937	jg7495	g40358
OG0010938	jg7598	g40390
OG0010939	jg7697	g16068
OG0010940	jg7740	g25577
OG0010941	jg7747	g25558
OG0010942	jg7752	g40458
OG0010943	jg7759	g25551
OG0010945	jg2359	g44861
OG0010948	jg20502	g40577
OG0010949	jg20425	g40632
OG0010950	jg20393	g40642
OG0010951	jg20348	g10900
OG0010952	jg17655	g40725
OG0010953	jg20304	g10871, g40699
OG0010954	jg26944	g13536
OG0010956	jg11994	g46858
OG0010957	jg26921	g13529, g35823
OG0010959	jg19200	g24717
OG0010960	jg11520	g17859
OG0010961	jg11427	g47018
OG0010962	jg11424	g24590
OG0010963	jg11404	g24577
OG0010964	jg11392	g17777
OG0010965	jg1736, jg1727	g6415
OG0010966	jg11296	g47051
OG0010967	jg11167	g24453, g17657
OG0010968	jg12579	g46684, g43410, g53075
OG0010970	jg26977	g16859
OG0010971	jg26987	g16855
OG0010972	jg26988	g16851
OG0010973	jg12615	g16852
OG0010974	jg12654	g46674
OG0010976	jg12671	g16836
OG0010977	jg12680	g16833
OG0010978	jg12818	g16774
OG0010979	jg12859	g14048
OG0010980	jg20204	g50838
OG0010981	jg20197	g37760
OG0010982	jg20196	g37759
OG0010983	jg20159	g37732
OG0010984	jg20151	g37726
OG0010985	jg20141	g50820
OG0010987	jg20078	g37687
OG0010989	jg19968	g37624
OG0010990	jg19959	g37618
OG0010991	jg19958	g52265
OG0010993	jg19870	g37578, g52243
OG0010994	jg19823	g52185, g37563
OG0010995	jg19820	g52184
OG0010996	jg19809	g52170
OG0010997	jg19796	g37546
OG0010998	jg15988	g18893
OG0010999	jg2411	g41546
OG0011000	jg19615	g37472
OG0011001	jg19601	g38196
OG0011002	jg19578	g52076
OG0011003	jg19532	g37442
OG0011004	jg19477	g37412
OG0011005	jg19464	g37405
OG0011007	jg19456	g52004
OG0011008	jg19443	g38166
OG0011009	jg19440	g37397
OG0011010	jg3839, jg21395	g5855
OG0011011	jg3844	g5852
OG0011012	jg3845	g5851
OG0011013	jg3851	g5846
OG0011014	jg3853	g5845
OG0011015	jg3856	g5838, g5842, g5840, g5836
OG0011016	jg7846	g7745
OG0011017	jg13901	g5795
OG0011018	jg3988	g30086, g36099, g5783
OG0011019	jg3997	g45332
OG0011021	jg4018	g5769
OG0011022	jg4062	g29837
OG0011023	jg14388, jg4078	g5735
OG0011024	jg4143	g5709
OG0011025	jg4147	g29805
OG0011026	jg6532	g638
OG0011027	jg5881	g707
OG0011028	jg23797	g10
OG0011029	jg5925	g28927
OG0011030	jg5938	g28919
OG0011031	jg5958	g41381
OG0011032	jg5977	g28903
OG0011033	jg5997	g767
OG0011034	jg6002	g768
OG0011035	jg6061	g41356, g28867
OG0011037	jg23004	g28831
OG0011038	jg23000	g28829
OG0011039	jg22988	g844
OG0011040	jg22985	g846
OG0011041	jg22867	g1264
OG0011042	jg22881	g28742
OG0011043	jg22818	g1233
OG0011044	jg23335	g283
OG0011046	jg23406	g9783
OG0011047	jg23407	g9782, g247
OG0011048	jg23413	g244
OG0011049	jg23467	g215
OG0011050	jg14929	g2554
OG0011051	jg23716	g40
OG0011052	jg23717	g9641
OG0011053	jg23743	g29
OG0011055	jg23787	g19624
OG0011056	jg23803	g7
OG0011058	jg8186	g39457
OG0011059	jg8208	g45275
OG0011061	jg8145	g39463
OG0011062	jg8092	g40789, g39505
OG0011064	jg8082	g45223
OG0011065	jg8078	g39511
OG0011066	jg8072	g39514
OG0011067	jg8069	g25425
OG0011068	jg8052	g25432
OG0011069	jg8058	g39517
OG0011070	jg8031	g39533, g25448
OG0011071	jg7996	g39551
OG0011072	jg7973	g39585
OG0011073	jg7970	g25469
OG0011074	jg4023, jg7962	g39590
OG0011075	jg7868	g39620
OG0011076	jg7861	g45218
OG0011077	jg7936	g39647
OG0011078	jg20812	g39703
OG0011079	jg18382	g39759
OG0011080	jg9295	g11176
OG0011081	jg18361	g39768
OG0011082	jg18377	g39764
OG0011083	jg18378	g39763
OG0011084	jg18283	g39812, g51291
OG0011085	jg18172	g51236
OG0011086	jg18148	g51231
OG0011087	jg18094	g51216
OG0011088	jg17998	g39965, g39962
OG0011089	jg17973	g39969
OG0011090	jg17947	g51158
OG0011091	jg17868, jg17869	g51114, g40010
OG0011092	jg17831	g39975, g37844
OG0011093	jg17794	g40044
OG0011094	jg17786	g40052
OG0011095	jg17760	g40069
OG0011096	jg17677	g40096
OG0011097	jg17548	g40148
OG0011098	jg17632	g40120
OG0011101	jg21368	g1675
OG0011102	jg4809	g44148
OG0011104	jg17172	g38317
OG0011106	jg23959	g12733
OG0011107	jg23948	g7931
OG0011108	jg23923	g7943
OG0011109	jg18050	g39946
OG0011110	jg23881	g12728
OG0011111	jg28197, jg19421	g38161, g38159, g38163
OG0011112	jg19420	g37388
OG0011114	jg9775	g17120
OG0011115	jg9776	g23676
OG0011117	jg24089	g12756
OG0011118	jg24096	g12676
OG0011119	jg24120	g7839
OG0011120	jg5819	g659
OG0011121	jg24224	g7810
OG0011122	jg24319	g7773, g7764
OG0011123	jg24403	g12841
OG0011124	jg24392	g12577
OG0011126	jg24445	g7703
OG0011127	jg24509	g12523
OG0011129	jg24541	g12505, g12917
OG0011130	jg27042	g6352
OG0011131	jg24577	g12489
OG0011132	jg32666	g10255
OG0011133	jg24754	g12995
OG0011134	jg24769	g12989
OG0011135	jg24811	g7524, g13011
OG0011136	jg24812	g13012
OG0011137	jg19313	g51910
OG0011138	jg19235	g51843
OG0011139	jg19194	g51809
OG0011140	jg19080	g37306
OG0011141	jg19062	g37294
OG0011142	jg18733	g37145
OG0011143	jg18755	g38030
OG0011144	jg18841	g38053
OG0011146	jg18894, jg18891	g51636
OG0011147	jg18923	g37226, g51661
OG0011148	jg18939	g37231
OG0011149	jg18956	g51681
OG0011150	jg18996	g37260
OG0011151	jg19036	g37281
OG0011152	jg19035	g51724
OG0011153	jg30086	g31627
OG0011154	jg30093	g49956
OG0011156	jg30124	g31647
OG0011158	jg30245	g27368
OG0011159	jg30292	g27374
OG0011160	jg30295	g31721
OG0011161	jg30315	g31739
OG0011162	jg30487	g50092
OG0011163	jg30504	g27441
OG0011164	jg30538	g50118, g31901
OG0011165	jg30573	g27457
OG0011166	jg30682	g50187
OG0011167	jg17605, jg30736	g27499
OG0011168	jg30848	g27537
OG0011169	jg30944	g32091
OG0011170	jg30991	g27565, g32077
OG0011171	jg31025	g32122, g50333, g27571
OG0011173	jg31100	g50365
OG0011174	jg25234	g7283
OG0011176	jg31176	g32202
OG0011177	jg31194	g50389
OG0011178	jg31212	g32239
OG0011179	jg31216	g32242
OG0011180	jg31243	g32257
OG0011181	jg31266	g50411, g27625
OG0011183	jg28457	g26871
OG0011184	jg31276	g32287
OG0011185	jg11764, jg11865	g46931
OG0011186	jg9953	g23788
OG0011191	jg16880	g38396
OG0011192	jg16838	g38421
OG0011193	jg16833	g38423
OG0011194	jg16726, jg28205	g50906
OG0011195	jg16637	g38509
OG0011196	jg16604	g38516
OG0011197	jg16580	g38525
OG0011198	jg16519	g50853
OG0011199	jg29907	g31520
OG0011201	jg29887	g31503
OG0011202	jg29861	g49899
OG0011203	jg29836	g49885
OG0011205	jg29744	g31411, g49849
OG0011207	jg29638	g27179
OG0011208	jg29621	g31335
OG0011209	jg29588	g31323
OG0011210	jg29498	g31283
OG0011211	jg29443	g31256
OG0011212	jg29416	g31246
OG0011213	jg29381	g27102
OG0011214	jg29264	g31157, g49639, g51874
OG0011215	jg10950, jg28045	g47177
OG0011216	jg29246	g49654
OG0011217	jg29229	g31132
OG0011218	jg32832	g54017
OG0011219	jg29174	g31106, g49606
OG0011220	jg29088	g31058
OG0011221	jg29079	g27002
OG0011222	jg29040	g26993
OG0011223	jg25447, jg1090, jg28988	g30995
OG0011224	jg28954	g30973, g30969, g49531
OG0011225	jg28949	g49528
OG0011227	jg28941	g30964, g49524
OG0011228	jg28897	g30938
OG0011229	jg28886	g30933
OG0011230	jg28879	g30929
OG0011231	jg28792	g26946
OG0011232	jg28778	g30879
OG0011233	jg28714	g49436
OG0011234	jg28667	g49420
OG0011235	jg28674	g49423
OG0011236	jg28693	g49429
OG0011237	jg28652	g30819
OG0011238	jg28644	g30814
OG0011239	jg28635	g30811
OG0011240	jg28631	g49405
OG0011241	jg28605	g30798
OG0011242	jg28586	g49387
OG0011243	jg28573	g30779
OG0011244	jg28563	g30776, g49377
OG0011246	jg28419	g49294
OG0011247	jg5212	g5227
OG0011248	jg5249	g5199
OG0011249	jg5234	g45653, g5209
OG0011251	jg5293	g29292, g5175
OG0011252	jg5356	g5121
OG0011253	jg5463	g5047
OG0011254	jg5473	g5044
OG0011255	jg5499	g29179
OG0011256	jg5573	g29136
OG0011257	jg5570	g29139
OG0011258	jg5621	g4955, g32267, g4953
OG0011259	jg2391	g44849
OG0011260	jg3119, jg5684	g4921
OG0011261	jg5692	g4916
OG0011262	jg5708	g29063
OG0011264	jg6548	g4857
OG0011265	jg6574	g4828
OG0011266	jg6593	g4803
OG0011267	jg6589	g10120, g4806
OG0011268	jg6609	g4795
OG0011269	jg6682	g4770
OG0011270	jg6825	g4743
OG0011271	jg6875	g4746
OG0011272	jg21602	g4764
OG0011273	jg21572	g10192
OG0011274	jg21530	g4500
OG0011275	jg21550	g10203
OG0011277	jg5165	g29348
OG0011278	jg4516	g5580
OG0011279	jg4385	g45449
OG0011280	jg4347	g5618, g45439
OG0011281	jg4316	g29721
OG0011282	jg4306	g29724
OG0011283	jg4240, jg4363, jg4301, jg4392	g45428
OG0011284	jg4294	g5639
OG0011285	jg25179	g13136
OG0011286	jg4196	g5687
OG0011287	jg6502	g10096
OG0011288	jg6444	g607
OG0011289	jg6445	g10065, g608
OG0011290	jg6416	g597
OG0011291	jg6396	g10048
OG0011292	jg6357	g565
OG0011293	jg6337	g18566
OG0011294	jg6276	g525
OG0011296	jg29122	g18101
OG0011297	jg6226	g505
OG0011298	jg23054	g9921
OG0011299	jg23108	g411
OG0011300	jg23225	g9844
OG0011301	jg22797	g1224
OG0011302	jg22790	g1218
OG0011303	jg22748	g1166
OG0011304	jg22745	g1163
OG0011305	jg22731	g28694
OG0011306	jg14993	g2501, g2500, g2499
OG0011307	jg14931	g19358
OG0011308	jg14930	g2553
OG0011309	jg14927	g35946, g19360
OG0011310	jg14911	g2568
OG0011311	jg14907, jg15549	g2571
OG0011312	jg14844	g19384
OG0011313	jg14735, jg14738	g2649
OG0011314	jg14676	g19423
OG0011315	jg14674	g2703
OG0011316	jg14626	g19483
OG0011317	jg29862	g31484
OG0011318	jg14404	g19565
OG0011319	jg14402	g2935, g2911
OG0011320	jg14277	g3004
OG0011321	jg14267	g19594
OG0011322	jg14160	g3138
OG0011323	jg13960	g11548
OG0011324	jg13942	g54380, g54376
OG0011325	jg12705	g16814
OG0011326	jg2381	g41570
OG0011327	jg2354	g41575
OG0011328	jg2352	g44872
OG0011329	jg2431	g44825
OG0011330	jg2438	g44821
OG0011331	jg2548	g45809
OG0011333	jg2832	g45970
OG0011334	jg2655	g45855, g36216
OG0011335	jg2665	g45861
OG0011336	jg2669, jg2672, jg2671	g45868
OG0011337	jg2690	g45879
OG0011338	jg2719	g45890
OG0011340	jg2790	g45932, g44645
OG0011341	jg2802	g45945
OG0011342	jg2837	g45966
OG0011343	jg3502	g46433
OG0011344	jg3498	g46430
OG0011345	jg3464	g46397
OG0011346	jg3410	g46353
OG0011347	jg30678	g50181
OG0011348	jg3297	g46267
OG0011349	jg3229	g44437
OG0011350	jg3227	g46229
OG0011351	jg9433	g47715
OG0011352	jg32716	g53963
OG0011353	jg21190	g17858
OG0011354	jg3190	g46194
OG0011355	jg3168	g44479
OG0011356	jg3136	g44497
OG0011357	jg3098	g17987
OG0011358	jg3091	g44532
OG0011359	jg3042	g46109
OG0011360	jg3037	g44555
OG0011361	jg2906	g44598
OG0011362	jg3706	g44296
OG0011363	jg3707	g17929
OG0011364	jg3727	g46581
OG0011365	jg3758	g46595
OG0011366	jg25252	g12258
OG0011367	jg25260	g12254
OG0011369	jg25288	g13158
OG0011370	jg25290	g13160
OG0011371	jg25332	g13188, g7233
OG0011372	jg25367	g12219
OG0011373	jg25379	g7209
OG0011374	jg25384	g13207
OG0011375	jg25415	g13208
OG0011376	jg25433	g16703, g12195
OG0011379	jg25508	g7135
OG0011380	jg25518	g7131
OG0011381	jg25532	g7117
OG0011382	jg25551	g7103
OG0011383	jg25565	g7099
OG0011384	jg25574	g7087
OG0011385	jg25590	g7078
OG0011386	jg25670	g7033
OG0011387	jg25683	g7018
OG0011388	jg25685	g13260, g12091
OG0011389	jg25688	g7010, g13261
OG0011390	jg25840, jg25836	g6952
OG0011391	jg25881	g6924
OG0011392	jg25912	g13296
OG0011393	jg25945	g6889
OG0011394	jg25987	g12001
OG0011395	jg26007	g13319
OG0011397	jg26055	g6822
OG0011398	jg26067	g6814
OG0011400	jg26074	g6812
OG0011402	jg26175	g6751
OG0011403	jg26199	g11915
OG0011404	jg26205	g6718
OG0011405	jg26242	g6709
OG0011406	jg26304	g6684
OG0011407	jg26380	g6604
OG0011409	jg26429	g13406, g11844
OG0011410	jg26442	g11836
OG0011411	jg26482	g6581
OG0011412	jg26485	g11815, g13428
OG0011413	jg26552	g13453
OG0011414	jg26575	g13461
OG0011415	jg26676	g6519
OG0011416	jg27088	g13493
OG0011417	jg26779	g6448
OG0011418	jg26843	g11683
OG0011419	jg26859	g6412
OG0011420	jg26912, jg26911	g6377
OG0011421	jg26997	g6362
OG0011422	jg27291	g6345
OG0011423	jg27201	g13596
OG0011424	jg27183	g13594
OG0011425	jg27172	g11571
OG0011426	jg27102	g13580
OG0011427	jg27081	g11630
OG0011429	jg27577, jg27580	g14256
OG0011430	jg27648	g6143
OG0011431	jg27668	g14212
OG0011432	jg27890	g6078, g14012
OG0011433	jg27940, jg28073	g13986
OG0011434	jg28009	g13954
OG0011435	jg27996	g6012
OG0011436	jg28066	g13937
OG0011437	jg28125	g5963
OG0011438	jg28135	g5954
OG0011439	jg28175	g13811
OG0011440	jg28214	g13815
OG0011441	jg28232	g13818
OG0011443	jg28314	g13839
OG0011444	jg28305	g5931
OG0011446	jg33578, jg33579	g36640
OG0011447	jg33554	g36632, g28003
OG0011448	jg33541	g35646
OG0011449	jg33371	g54249
OG0011450	jg33362	g28027
OG0011451	jg33345, jg33344	g28028
OG0011452	jg26188	g6743
OG0011454	jg32938	g36337
OG0011455	jg32879	g54037
OG0011456	jg11044	g24388
OG0011457	jg11052	g24397
OG0011458	jg18590	g37102, g51463
OG0011459	jg18588	g37983
OG0011460	jg18565	g51457
OG0011461	jg18547	g51447
OG0011462	jg15122	g2428
OG0011463	jg15127	g2421
OG0011464	jg31534	g32421
OG0011465	jg15209	g11320
OG0011466	jg15211	g2400
OG0011467	jg15222	g2389
OG0011468	jg15245	g2378
OG0011469	jg9633	g17067
OG0011470	jg15334	g2321
OG0011471	jg15401	g2273
OG0011472	jg15421	g2241
OG0011473	jg15462	g2232
OG0011474	jg15523	g19067
OG0011475	jg15540	g19058
OG0011478	jg15676	g2076
OG0011479	jg15759	g18986
OG0011480	jg15827	g2042
OG0011482	jg29232	g49662
OG0011483	jg15994	g18887
OG0011485	jg16102	g18821
OG0011486	jg16125	g1899
OG0011487	jg16154	g1882
OG0011488	jg19983	g52284
OG0011489	jg16223	g1832
OG0011490	jg16238	g1818
OG0011491	jg16239	g1817
OG0011492	jg16243	g1814
OG0011493	jg16258	g1787
OG0011494	jg16298	g1763
OG0011495	jg16310	g1760
OG0011496	jg16320	g1758
OG0011497	jg16338	g1750
OG0011498	jg16371	g18754
OG0011499	jg16385	g18765
OG0011500	jg16429	g1739
OG0011501	jg16452	g5675
OG0011502	jg6997	g48150
OG0011502	jg32674	g33310
OG0011502	jg7007	g33342
OG0011504	jg14955	g2542
OG0011508	jg15495	g2191
OG0011509	jg16073	g1931
OG0011510	jg16247	g1811
OG0011511	jg20476	g40595
OG0011512	jg17581, jg8466, jg17499, jg17503, jg17488, jg17482	g40163
OG0011514	jg18470	g37966
OG0011515	jg14033	g11502
OG0011516	jg3249	g17973
OG0011517	jg2993	g46067
OG0011518	jg2992	g46066
OG0011519	jg9721	g23641
OG0011522	jg9311	g47761
OG0011524	jg29177	g27022
OG0011525	jg29185	g49613
OG0011526	jg29537	g31303
OG0011529	jg29946	g49913
OG0011529	jg29947	g49915
OG0011532	jg30266	g31707
OG0011533	jg30631	g31950
OG0011534	jg30721	g32002, g50208
OG0011535	jg30773	g32022
OG0011536	jg12015	g25122
OG0011537	jg2410	g41547
OG0011539	jg2242	g41778
OG0011540	jg26922	g11717
OG0011540	jg24033, jg12003, jg17462	g436
OG0011541	jg1758	g34731
OG0011543	jg31911	g50656
OG0011544	jg28240	g13819
OG0011545	jg28289	g13845
OG0011547	jg13517, jg26464	g6592
OG0011548	jg25351	g14349
OG0011549	jg24921	g7457
OG0011550	jg3836	g5858
OG0011552	jg4181	g29794
OG0011556	jg31583	g50531
OG0011557	jg31293	g50430
OG0011558	jg18163	g51235
OG0011559	jg4928	g45559
OG0011560	jg22337	g28506
OG0011561	jg5095	g5302
OG0011562	jg133, jg287	g48731, g8093
OG0011563	jg22075	g28427
OG0011564	jg22341	g998
OG0011565	jg31878	g39346, g39350
OG0011566	jg22725	g28689
OG0011567	jg5869	g41412
OG0011569	jg5823	g29128
OG0011570	jg5807	g29118
OG0011572	jg28918, jg28921	g30951
OG0011573	jg29969	g31557
OG0011574	jg30075	g31621
OG0011575	jg31137	g32175
OG0011578	jg2387	g18022, g18025, g44851
OG0011579	jg26548	g6553, g13452
OG0011581	jg17162	g51067, g38319
OG0011582	jg18038	g51189
OG0011583	jg18158	g39874
OG0011584	jg20102	g37704
OG0011585	jg15257	g2369, g11316
OG0011586	jg8952	g23135
OG0011588	jg10057	g47496
OG0011589	jg11022	g24569
OG0011590	jg21545	g10207
OG0011603	jg9560	g23533
OG0011604	jg9559	g23532, g17026
OG0011605	jg9526	g23509
OG0011606	jg9546	g23524
OG0011607	jg9545	g23523, g23522
OG0011608	jg9495	g47695
OG0011609	jg9440	g47710
OG0011610	jg28042	g5996
OG0011611	jg9373	g23408
OG0011612	jg9362, jg11538	g23393
OG0011613	jg9359	g23390
OG0011615	jg9352	g23389
OG0011616	jg9336	g47755
OG0011617	jg9306	g47762
OG0011618	jg9250	g16952
OG0011619	jg29237	g49659
OG0011620	jg9218	g23304, g47794
OG0011621	jg9133	g23257
OG0011622	jg9129	g47818, g23253
OG0011623	jg18567	g51459
OG0011624	jg9103	g23238, g16913
OG0011625	jg5991	g765
OG0011626	jg8983	g23151
OG0011627	jg2766	g45920
OG0011629	jg8932	g23115
OG0011630	jg8903	g23082
OG0011631	jg8828	g23020
OG0011632	jg31730	g27756
OG0011633	jg31734	g50581
OG0011634	jg31735	g27751
OG0011635	jg31772	g27745, g50596
OG0011636	jg31783	g27735
OG0011637	jg31841	g32555, g50623
OG0011638	jg31853	g50628
OG0011639	jg31858	g50631
OG0011640	jg31897	g27778
OG0011641	jg31908	g27781
OG0011643	jg10927	g47187
OG0011645	jg10954	g47175, g16410
OG0011646	jg10992	g24338, g2671, g2657
OG0011647	jg16655	g50893
OG0011648	jg1543	g43837
OG0011649	jg17334	g38282
OG0011650	jg1523	g1685
OG0011651	jg1498	g1691
OG0011652	jg1464	g41128
OG0011653	jg1397	g43987
OG0011654	jg1365	g41107, g33426
OG0011655	jg1296, jg1295	g44020
OG0011656	jg29354	g31219
OG0011657	jg1185	g36042, g47807, g893, g47810
OG0011659	jg992	g44109
OG0011660	jg982	g44121
OG0011661	jg12113	g46834
OG0011662	jg21334, jg943	g41017
OG0011663	jg20834	g39713
OG0011664	jg871	g44150
OG0011665	jg779	g40948
OG0011667	jg12940	g10795
OG0011668	jg12972	g10765
OG0011669	jg12979	g1506
OG0011670	jg30855	g50273, g46041
OG0011671	jg12987	g10756
OG0011672	jg13006	g1510
OG0011673	jg13031	g10729
OG0011674	jg13060	g10709
OG0011675	jg13069	g10704
OG0011676	jg13111	g1529
OG0011677	jg13141	g1543
OG0011679	jg13231	g10621
OG0011680	jg13236	g10613
OG0011681	jg13262	g10602
