Orthogroup	Arabidopsis_arenosa	Brassica_rapa
OG0007992	jg30385	XP_009110333.2, XP_009117603.1
OG0007993	jg30389	XP_009117604.1, XP_009149355.2
OG0007994	jg30412	XP_009110314.1, XP_009149366.1
OG0007995	jg30454	XP_009110287.1, XP_009149402.1
OG0007996	jg30456	XP_009110284.2, XP_009149405.1
OG0007997	jg30472	XP_009149432.1, XP_009117539.1
OG0007998	jg30476	XP_009149436.1, XP_009110273.1
OG0007999	jg30512	XP_033132467.1
OG0007999	jg27235	XP_009149477.1
OG0008000	jg30513	XP_009110253.1, XP_009149481.1
OG0008001	jg30522	XP_009110248.1, XP_009103372.1
OG0008002	jg30546	XP_009149505.1, XP_009110237.1
OG0008003	jg30556	XP_009103346.1, XP_033128067.1
OG0008004	jg30629	XP_009110209.1, XP_009149562.1
OG0008005	jg3306	XP_009104673.1, XP_009106309.1
OG0008006	jg30644	XP_009103313.1, XP_009149580.1
OG0008007	jg30680	XP_009149653.2, XP_033131457.1
OG0008008	jg30692	XP_009149661.2, XP_009103294.1
OG0008009	jg30695	XP_009110183.1, XP_009149663.1
OG0008010	jg3378	NP_001288901.1, XP_009104631.1
OG0008011	jg30697	XP_009103293.1, XP_009149667.1
OG0008012	jg30706	XP_009149675.1, XP_009110180.1
OG0008013	jg30716	XP_009149683.1, XP_009103287.2
OG0008014	jg30788	XP_009103249.1, XP_009145359.1
OG0008015	jg30795	XP_009103243.1, XP_009145348.1
OG0008016	jg30811, jg30812	XP_009123117.1
OG0008017	jg30822	XP_009110132.1, XP_009103228.2
OG0008018	jg30865	XP_009115566.1, XP_009103204.1
OG0008019	jg30917	XP_018510322.2, XP_018508274.1
OG0008020	jg30948	XP_009115501.2, XP_009110080.2
OG0008021	jg31012	XP_033132531.1, XP_009115454.1
OG0008022	jg31152	XP_009109896.2, XP_009115342.1
OG0008023	jg31154	XP_033130308.1, XP_009115341.2
OG0008024	jg31162	XP_009103072.1, XP_009109887.1
OG0008025	jg2353	XP_009105060.1, XP_033131194.1
OG0008026	jg31227	XP_009103036.1, XP_009113803.1
OG0008027	jg31257	XP_009113779.2, XP_009102991.1
OG0008028	jg31256	XP_009109824.1, XP_009102993.1
OG0008029	jg31271	XP_009109806.1, XP_033130349.1
OG0008030	jg10061	XP_009137784.1
OG0008031	jg10056	XP_009137434.1, XP_009137855.1
OG0008032	jg10050	XP_009109250.1, XP_009137933.1
OG0008033	jg10028	XP_009137449.2, XP_009138101.1
OG0008034	jg10021	XP_009137457.1, XP_009138224.1
OG0008035	jg9968	XP_009138797.1, XP_009137492.1
OG0008036	jg9957	XP_009138887.1, XP_009137497.1
OG0008037	jg9944	XP_033143022.1, XP_009139038.1
OG0008038	jg9935	XP_009139133.2, XP_009137514.1
OG0008039	jg9933	XP_009139151.1, XP_009137516.1
OG0008040	jg9661	XP_033144259.1, XP_009143998.1
OG0008041	jg9647	XP_009109120.1, XP_009144053.2
OG0008042	jg17015	XP_009133952.1
OG0008043	jg16963	XP_009140566.1, XP_009117111.1
OG0008044	jg21415, jg16908	XP_033145346.1
OG0008045	jg16796	XP_009117285.1, XP_009140461.1
OG0008046	jg3080	XP_009104771.2, XP_009106086.2
OG0008047	jg16705	XP_009117331.1, XP_009140388.1
OG0008048	jg16704	XP_009117332.1, XP_033145393.1
OG0008049	jg16698	XP_009140383.1, XP_009117337.1
OG0008050	jg16687	XP_009140367.1, XP_009112510.1
OG0008051	jg16681	XP_018514207.1, XP_033134504.1
OG0008052	jg16626	XP_009140320.1
OG0008053	jg16603	XP_009117365.1, XP_009140308.1
OG0008054	jg16593	XP_033137142.1
OG0008055	jg16564	XP_009140282.1, XP_009117402.1
OG0008056	jg16543	XP_018514038.1, XP_009117419.2
OG0008057	jg16539	XP_009117424.1
OG0008058	jg16518	XP_009117437.1
OG0008059	jg29997	XP_033135635.1, XP_009148896.1
OG0008060	jg29989	XP_009117856.1, XP_009148889.1
OG0008061	jg29986	XP_009148887.1
OG0008062	jg29975	XP_009148876.2, XP_009110513.2
OG0008063	jg29964	XP_009148867.1, XP_009117874.1
OG0008064	jg29941	XP_009117890.1, XP_033128036.1
OG0008065	jg29918	XP_033128054.1, XP_009117902.1
OG0008066	jg29878	XP_009110563.1, XP_033134935.1
OG0008067	jg29871	XP_018515368.2, XP_009117948.1
OG0008068	jg29837	XP_009117978.2, XP_009123953.2
OG0008070	jg29762	XP_009110604.1, XP_009148548.1
OG0008071	jg29761	XP_009148549.1
OG0008072	jg29713	XP_009110631.1
OG0008073	jg29694	XP_009148584.1, XP_009110641.2
OG0008074	jg29686	XP_009110649.1, XP_009148593.1
OG0008075	jg29645	XP_009110678.1, XP_009148619.2
OG0008076	jg29625	XP_009110691.2, XP_009118169.2
OG0008077	jg29623	XP_018514935.1, XP_009110694.2
OG0008078	jg29599	XP_009118184.2, XP_033133761.1
OG0008079	jg29586	XP_009148485.1
OG0008080	jg29569	XP_009148481.1
OG0008081	jg29459	XP_033135548.1, XP_009148403.1
OG0008082	jg29428	XP_009148366.1, XP_009118257.1
OG0008083	jg29398	XP_009148339.1
OG0008084	jg29390	XP_009118267.1, XP_009148335.1
OG0008085	jg29350	XP_033133419.1, XP_009148279.1
OG0008086	jg15380	XP_009139237.1, XP_033131980.1
OG0008087	jg29240	XP_033132320.1, XP_009148230.1
OG0008088	jg29217	XP_009148109.1, XP_009110886.2
OG0008089	jg29219	XP_009110885.1, XP_009148111.1
OG0008090	jg29109	XP_033137500.1, XP_009110938.2
OG0008091	jg29075	XP_009118458.1, XP_009118981.1
OG0008092	jg29057	XP_009110963.1, XP_009119001.1
OG0008094	jg29026	XP_033137783.1, XP_009118479.1
OG0008095	jg29014	XP_018511221.1, XP_009110978.1
OG0008096	jg29007	XP_009119048.2, XP_009110979.1
OG0008097	jg29001	XP_009119055.1
OG0008098	jg28999	XP_009118535.2, XP_009119057.2
OG0008099	jg28986	XP_009118543.1
OG0008100	jg28959	XP_033132331.1, XP_009119088.1
OG0008101	jg28934	XP_009119113.1, NP_001288894.1
OG0008102	jg28903	XP_009111046.1, XP_009118579.1
OG0008103	jg28833	XP_009119213.2, XP_009111068.2
OG0008104	jg5183	XP_009125938.3, XP_009121736.1
OG0008105	jg28775	XP_009118632.1, XP_009119280.1
OG0008106	jg28764	XP_009111102.1, XP_009118647.1
OG0008107	jg28761	XP_009111104.1, XP_009119300.1
OG0008108	jg28738	XP_009118659.3, XP_009119326.1
OG0008109	jg28670	XP_033138343.1
OG0008110	jg28672	XP_009119530.1, XP_009111151.1
OG0008111	jg28673	XP_009111150.1, XP_009119529.1
OG0008112	jg28676	XP_009119523.1, XP_033132218.1
OG0008113	jg28698	XP_009111141.1, XP_009119361.1
OG0008114	jg28642	XP_009119566.3, XP_009118703.1
OG0008115	jg28634	XP_009111163.1, XP_009119569.1
OG0008116	jg28627	XP_009118712.1, XP_009111168.1
OG0008117	jg28598	XP_033134971.1, XP_009119604.1
OG0008118	jg28548	XP_009111200.1, XP_009119635.1
OG0008119	jg15142, jg28552	XP_009119631.3, XP_009118770.1
OG0008120	jg28553	XP_009119780.2, XP_033138358.1, XP_033134977.1
OG0008121	jg28541	XP_033138342.1
OG0008122	jg28513	XP_009119673.1, XP_009118794.1
OG0008123	jg28455	XP_009119715.1, XP_009118826.2
OG0008124	jg8246	XP_009111538.1
OG0008125	jg28402	XP_009119756.1, XP_009118861.2
OG0008126	jg5263	XP_009131407.1, XP_009125976.1
OG0008127	jg5240	XP_009121682.1, XP_009131391.1
OG0008128	jg5294	XP_009125998.1, XP_009131421.1
OG0008129	jg5295	XP_009121638.2, XP_033139891.1
OG0008130	jg5303	XP_018512367.1, XP_018512972.1, XP_009121630.1
OG0008131	jg5383	XP_009121563.2, XP_009126057.1
OG0008132	jg5380	XP_009126054.1, XP_009121568.1
OG0008133	jg5379	XP_009131471.1, XP_009121569.1
OG0008134	jg5437	XP_009121514.2
OG0008135	jg5471	XP_009131540.1, XP_009126113.2
OG0008136	jg5474	XP_009126123.1, XP_009121486.1
OG0008137	jg5481	XP_009121478.1, XP_009131547.2
OG0008138	jg5489	XP_033138576.1, XP_009126128.1
OG0008139	jg5522	XP_009121422.1, XP_009126153.1
OG0008140	jg5578	XP_018512043.1, XP_009107517.1
OG0008141	jg5605	XP_009126204.1, XP_009121060.1
OG0008142	jg5622	XP_033141640.1, XP_009121047.1
OG0008143	jg5624	XP_009121045.1, XP_009126214.1
OG0008144	jg32478	XP_009131618.1, XP_009121038.2
OG0008145	jg5666	XP_009131642.2, XP_009120998.1
OG0008146	jg5688	XP_033138245.1
OG0008147	jg5690	XP_009120971.1, XP_009126253.1
OG0008148	jg5701	XP_009126264.1, XP_009131673.1
OG0008149	jg5718	XP_018512579.2, XP_009120947.1
OG0008150	jg5736	XP_009126287.1, XP_033137452.1
OG0008151	jg5755	XP_009126292.1, XP_009120925.1
OG0008152	jg5756	XP_009120924.1
OG0008153	jg5759	XP_009126294.2
OG0008154	jg5768	XP_009126301.2
OG0008155	jg5793	XP_009120897.1, XP_009131733.1
OG0008156	jg6534	XP_009111693.1, XP_009151131.1
OG0008157	jg6539	XP_009129922.1
OG0008158	jg6540	XP_009151136.1, XP_009111698.1
OG0008159	jg6547	XP_009129928.1, XP_009151141.1
OG0008160	jg6583	XP_009151505.2, XP_009111721.1
OG0008161	jg6612	XP_009151180.1
OG0008162	jg6621	XP_009129879.1, XP_009151186.1
OG0008163	jg6643	XP_009129869.2, XP_009151195.2
OG0008164	jg6664	XP_009151213.1, XP_009111941.1
OG0008165	jg6909	XP_009111917.1, XP_009151281.1
OG0008166	jg21529	XP_009111864.1, XP_009151711.1
OG0008167	jg21547	XP_009129768.1, XP_009151723.1
OG0008168	jg21458	XP_033129660.1, XP_009129746.1
OG0008169	jg21426	XP_009151661.1
OG0008170	jg5186	XP_009125943.1, XP_009121730.1
OG0008171	jg21397	XP_033129727.1, XP_009111847.1
OG0008172	jg5176	XP_033139752.1, XP_009121741.1
OG0008173	jg5169	XP_009125923.1, XP_009121753.1
OG0008174	jg5164	XP_009121759.1
OG0008175	jg4529	XP_009130976.1, XP_009122387.1
OG0008176	jg4494, jg17752, jg17751	XP_033137850.1
OG0008177	jg4432	XP_009125649.2, XP_009122262.2
OG0008178	jg4426	XP_009122252.1, XP_009130946.1
OG0008179	jg4398	XP_009122236.1
OG0008180	jg4273	XP_009130872.1, XP_009122903.1
OG0008181	jg4206	XP_009125565.1, XP_033137791.1
OG0008182	jg4204	XP_009125563.2, XP_009122587.1
OG0008183	jg5794	XP_009120895.1, XP_009131734.1
OG0008184	jg6414	XP_009129966.1, XP_009151064.1
OG0008185	jg6378	XP_009151032.1, XP_009111652.2
OG0008186	jg6338	XP_009111641.1, XP_009150996.1
OG0008187	jg6331	XP_033134523.1, XP_009150985.1
OG0008188	jg6327	XP_009130055.1, XP_009150984.1
OG0008189	jg6293	XP_009130069.1, XP_009150959.1
OG0008190	jg6269	XP_009130082.1, XP_009150945.1
OG0008191	jg6225	XP_009150904.1, XP_009141730.1
OG0008192	jg6219	XP_009150899.1, XP_033135758.1
OG0008193	jg6195	XP_009150878.1, XP_009130112.1
OG0008194	jg2368	XP_009105353.1, XP_009105069.1
OG0008195	jg6164	XP_009136378.1, XP_009130123.1
OG0008196	jg6148	XP_009136391.1, XP_009111953.1
OG0008197	jg6146	XP_009111955.2, XP_009136393.1
OG0008198	jg23037	XP_009136418.1
OG0008199	jg23082	NP_001288951.1, NP_001288903.1
OG0008200	jg23114	XP_009111998.1, XP_009136506.1
OG0008201	jg23132	NP_001288807.1, XP_009130177.1
OG0008202	jg23179	XP_009151347.1, XP_009130308.2
OG0008203	jg23181	XP_009130207.1, XP_033130069.1
OG0008204	jg23192	XP_009134948.1, XP_009151360.2
OG0008205	jg23204	XP_009130223.1, XP_009151374.1
OG0008206	jg23208	XP_033140336.1, XP_033136801.1
OG0008207	jg23228	XP_033140048.1, XP_033128471.1, XP_033139359.1
OG0008208	jg23255	XP_009112044.1, XP_009151418.1
OG0008209	jg23278	XP_009150368.1, XP_009112059.2
OG0008210	jg22763	XP_009120361.1, XP_009132047.1
OG0008211	jg22762	XP_033141387.1, XP_033137716.1
OG0008212	jg12118	XP_009120352.1, XP_009132051.2
OG0008213	jg15000	XP_009136598.2, XP_033136969.1
OG0008214	jg14996	XP_009136586.2, XP_009115788.2
OG0008215	jg14992	XP_009136584.1, XP_009149275.2
OG0008216	jg14959	XP_009136563.1
OG0008217	jg14926	XP_009101992.1, XP_009115722.1
OG0008218	jg14870	XP_009101596.1, XP_018513057.1
OG0008219	jg14806	XP_009150139.1
OG0008220	jg14805	XP_009149732.1, XP_009150140.1
OG0008221	jg14765	XP_033129937.1, XP_009151924.1, XP_033128832.1
OG0008222	jg14656	XP_009149822.1, XP_033129396.1
OG0008223	jg14461	XP_033140920.1, XP_033129851.1
OG0008224	jg14187	XP_009150312.1
OG0008225	jg32320, jg17211, jg21411	XP_033144895.1
OG0008226	jg2315	XP_009105320.1, XP_009127574.1
OG0008227	jg2312	XP_009105312.1, XP_009105107.1
OG0008228	jg2310	XP_009105309.1, XP_009105103.1
OG0008229	jg2308	XP_033131996.1
OG0008230	jg2296	XP_009127566.1, XP_009105302.1
OG0008231	jg2293	XP_009105112.1, XP_009127563.1
OG0008232	jg18603	XP_009143730.1, XP_009141407.1
OG0008233	jg2268	XP_009105121.3, XP_009127554.1
OG0008234	jg2335, jg2330	XP_009127584.1, XP_009105088.1
OG0008235	jg2259	XP_009127546.1
OG0008236	jg2474	XP_009105439.2, XP_033141699.1
OG0008237	jg2475	XP_033141703.1, XP_009105442.1
OG0008238	jg2482	XP_009105453.1, XP_009127697.1
OG0008239	jg2582	XP_009127765.1, XP_009105651.1
OG0008240	jg31026	XP_009110060.2, XP_009115436.1
OG0008241	jg26375	XP_009145455.1
OG0008242	jg2627	XP_009127775.1, XP_009105692.1
OG0008243	jg2629	XP_009127776.2, XP_009104966.1
OG0008244	jg2635	XP_009105694.1, XP_009104957.2
OG0008245	jg2646	XP_009104954.1, XP_009127789.1
OG0008246	jg2651	XP_018508245.1, XP_009127793.1
OG0008247	jg2721	XP_009105768.1, XP_009127841.1
OG0008248	jg2751, jg2753	XP_009105798.1
OG0008249	jg2805	XP_009104892.1, XP_009105840.1
OG0008250	jg2853	XP_009104866.1, XP_009105878.1
OG0008251	jg3488	XP_009106462.1, XP_009128280.2
OG0008252	jg3486	XP_009106461.1, XP_009104588.1
OG0008253	jg3484	XP_009128277.1, XP_009106459.1
OG0008254	jg3455	XP_009104599.1, XP_009106427.1
OG0008255	jg3451	XP_033140003.1, XP_009106420.1
OG0008256	jg3415	XP_009128230.1, XP_009104621.1
OG0008257	jg3386	XP_033131406.1
OG0008258	jg3376	XP_009128206.2, XP_009106373.1
OG0008259	jg3353	XP_009124582.1, XP_009106351.1
OG0008260	jg3312	XP_009128179.1, XP_009106317.1
OG0008261	jg3260	XP_009128150.1, XP_009106257.1
OG0008262	jg3253	XP_009104690.2
OG0008263	jg3238	XP_009128134.1
OG0008264	jg3237	XP_009106235.1, NP_001288944.1
OG0008265	jg3225	XP_009106216.1, XP_009128120.1
OG0008266	jg3221	XP_009128116.2, XP_009106213.1
OG0008267	jg3208	XP_009128108.1
OG0008268	jg3172	XP_009106177.1, XP_009104716.1
OG0008269	jg3146	XP_009104736.1, XP_009106150.1
OG0008270	jg3125	XP_009106130.1, XP_009128062.1
OG0008271	jg3089	XP_009104767.1, XP_009106101.1
OG0008272	jg3062	XP_009106067.1, XP_009128026.1
OG0008273	jg3038	XP_009106048.1
OG0008274	jg3026	XP_009104790.1, XP_009106041.2
OG0008275	jg3021	XP_009106037.1, XP_009104793.1
OG0008276	jg3010	XP_009104799.1, XP_009128005.1, XP_009106025.1
OG0008277	jg2983	XP_009106006.1
OG0008278	jg2977	XP_009105998.1, XP_009104812.2
OG0008279	jg2952	XP_009105966.3, XP_009127970.1
OG0008280	jg2942	XP_009105583.1
OG0008281	jg2885	XP_009127938.1, XP_009105913.1
OG0008282	jg2861	XP_009105884.1, XP_009127915.1
OG0008283	jg3592	XP_009128334.1, XP_009104549.2
OG0008284	jg3636	XP_033140326.1, XP_009106670.1
OG0008285	jg3655	XP_009104509.1, XP_009106687.1
OG0008286	jg3664	XP_009106701.1, XP_009104503.2
OG0008287	jg3686	XP_009104483.1, XP_009128394.1
OG0008288	jg3699	XP_009106728.1, XP_009128401.1
OG0008289	jg3714	XP_009104471.1, XP_009104470.1
OG0008290	jg3734	XP_009128432.1, XP_009104455.2
OG0008291	jg3739, jg12411	XP_009106761.1
OG0008292	jg3757	XP_009106767.1, XP_009128451.1
OG0008293	jg3783	XP_009104430.1, XP_009106776.2
OG0008294	jg25225	XP_009120393.1, XP_009146597.1
OG0008295	jg25271	XP_009135279.1, XP_009124704.1
OG0008296	jg25276	XP_009135280.1, XP_009146552.1
OG0008297	jg25304	XP_009124736.1, XP_009135292.1
OG0008298	jg25325	XP_033132888.1, XP_033143254.1, XP_033147503.1
OG0008299	jg25392	XP_009146436.1, XP_009117379.1
OG0008300	jg27426, jg6455	XP_009151099.1, XP_009111674.1
OG0008301	jg25395	XP_033147164.1, XP_009135343.1
OG0008302	jg25398	XP_009117349.1
OG0008303	jg25401	XP_009136010.1
OG0008304	jg25419	XP_009135358.1, XP_009146413.1
OG0008305	jg25423	XP_009146405.1
OG0008306	jg25427	XP_009135366.1
OG0008307	jg25435	XP_009146390.1, XP_033141166.1
OG0008308	jg25506	XP_009146310.3
OG0008309	jg25530	XP_009146288.2, XP_009135425.1
OG0008310	jg25550	XP_009115660.1, XP_009146272.1
OG0008311	jg25553	XP_009146269.1, XP_033130961.1
OG0008312	jg33470	XP_009147666.1
OG0008313	jg25632	XP_009135464.1, XP_009115193.1
OG0008314	jg25672	XP_009146157.1, XP_009114819.1
OG0008315	jg25681	XP_009146151.1
OG0008316	jg25743	XP_009146064.1, XP_033136361.1
OG0008317	jg25815	XP_009114490.1
OG0008318	jg25841	XP_009135524.1, XP_009114089.1
OG0008319	jg25890	XP_009135549.1, XP_009145975.2
OG0008320	jg25915	XP_009135556.1, XP_009113593.1
OG0008321	jg25952	XP_009112822.2, XP_009145906.1
OG0008322	jg25997	XP_009112560.1, XP_009145872.1
OG0008323	jg26000	XP_009145867.1, XP_009135591.1
OG0008324	jg26008	XP_009135594.1, XP_009145863.1
OG0008325	jg26046	XP_009135612.1, XP_009145827.1
OG0008326	jg26087	XP_009135637.1, XP_009145784.1
OG0008327	jg26090	XP_009111836.1, XP_009145780.1
OG0008328	jg26165	XP_009113931.1
OG0008329	jg15398	XP_009116139.1
OG0008330	jg26217	XP_009110350.1, XP_009135699.1
OG0008331	jg11207	XP_009144717.1, XP_009147501.2
OG0008332	jg26469	XP_009135806.1, XP_009145330.1
OG0008333	jg26551	XP_009145235.1, XP_033142203.1
OG0008334	jg26581	XP_009102637.1
OG0008335	jg26684	XP_009106153.1, XP_009102544.2
OG0008336	jg26724	XP_009102531.1, XP_009106030.1
OG0008337	jg26854	XP_009136104.1
OG0008338	jg21958	XP_009127225.1, XP_009132523.1
OG0008339	jg27982	XP_033131449.1, XP_009112479.1
OG0008340	jg27558	XP_009102332.1, XP_009123231.1
OG0008341	jg27587	XP_018511356.1, XP_009119404.1
OG0008342	jg27621	XP_009136283.1, XP_018510993.1
OG0008343	jg27686	XP_009136298.1, XP_033132103.1
OG0008344	jg27752	XP_033134141.1, XP_009121209.1
OG0008345	jg27790	XP_009136343.1, XP_009121197.2
OG0008346	jg27804	XP_009136360.1
OG0008347	jg27867	XP_033131355.1, XP_009112426.1
OG0008348	jg27870	XP_009121114.1, XP_009150790.1
OG0008349	jg27879	XP_009112431.1, XP_009121111.1
OG0008350	jg27912	XP_009121084.1, XP_009150762.1
OG0008351	jg28038	XP_009114701.1, XP_009112553.1
OG0008352	jg28020	XP_009124618.1, XP_009114696.1
OG0008353	jg28054	XP_009150718.1, XP_009112562.1
OG0008354	jg13613	XP_009102184.1, XP_009103394.1
OG0008355	jg28157	XP_009117527.2, XP_033131175.1
OG0008356	jg28256	XP_018508824.1, XP_018510258.1
OG0008357	jg33773	XP_009106814.2, XP_009106866.2
OG0008358	jg33763	XP_009147474.1, XP_009106823.1
OG0008359	jg33692	XP_009147511.2, XP_009103731.2
OG0008360	jg20265	XP_009128994.1, XP_009101389.1
OG0008361	jg33686	XP_009147517.1, XP_009106891.1
OG0008362	jg33619	XP_009106956.1, XP_009147572.1
OG0008363	jg33615	XP_009123642.1, XP_009147575.1
OG0008364	jg33573, jg33571	XP_009147589.2, XP_009106968.1
OG0008365	jg33556	XP_018508048.1
OG0008366	jg33544	XP_009106976.1
OG0008367	jg33523	XP_009147619.1, XP_009144788.1
OG0008368	jg33522	XP_009106999.1
OG0008369	jg33517, jg33292	XP_033146859.1
OG0008370	jg33506	XP_033128365.1, XP_009107009.1
OG0008371	jg33392	XP_009107152.1, XP_009144860.1
OG0008372	jg33368	XP_009107164.1, XP_009147723.1
OG0008373	jg33329	XP_009107169.2, XP_033146896.1
OG0008374	jg33284	XP_009107210.1, XP_009147768.1
OG0008375	jg33197	XP_009144949.1, XP_009107215.1
OG0008376	jg33165	XP_009147846.1, XP_009107226.2
OG0008377	jg33153	XP_033147367.1, XP_009107233.1, XP_009147848.1
OG0008378	jg33021	XP_009147913.1, XP_009107312.1
OG0008379	jg32991	XP_033133509.1, XP_033129136.1
OG0008380	jg11039	XP_009136750.2, XP_018509642.1
OG0008381	jg11055	XP_009146503.2, XP_009136740.1
OG0008382	jg18608	XP_009141409.1, XP_009143726.1
OG0008383	jg18599	XP_009141404.2, XP_009143736.1
OG0008384	jg18596	XP_033146286.1, XP_009143741.1
OG0008385	jg15097	XP_033145723.1, XP_009115896.1
OG0008386	jg15124	XP_033144815.1, XP_009115917.1
OG0008387	jg15135	XP_009115936.1, XP_009136667.3
OG0008388	jg15149	XP_009136674.1, XP_009139461.2
OG0008389	jg15197	XP_009148738.1, XP_009115970.1
OG0008390	jg15212	XP_009125236.2
OG0008391	jg15285	XP_009103868.2, XP_009116049.1
OG0008392	jg15297	XP_009116059.2, XP_009139385.1
OG0008393	jg15314	XP_033146228.1, XP_009116075.1
OG0008394	jg15325	XP_009103884.1, XP_009116085.1
OG0008395	jg15350	XP_009116098.1, XP_009103903.1
OG0008396	jg15074	XP_009136633.1, XP_009123762.1
OG0008397	jg15370	XP_009103913.1, XP_009116120.1
OG0008398	jg15371	XP_009116122.1, XP_009139246.1
OG0008399	jg15407	XP_009116147.2, XP_033146514.1
OG0008400	jg15368	XP_009116117.1, XP_009139249.1
OG0008401	jg15404	XP_009139224.1, XP_009103929.1
OG0008402	jg15432	XP_009103945.1, XP_009116191.2
OG0008403	jg15481	XP_033135023.1, XP_033146564.1
OG0008404	jg15489	XP_009116248.1
OG0008405	jg15573	XP_009116300.1, XP_009139123.1
OG0008406	jg15620	XP_009104005.1, XP_009116348.1
OG0008407	jg15685	XP_009104036.1, XP_009116402.1
OG0008408	jg15772	XP_033146475.1, XP_033136033.1
OG0008409	jg15836	XP_033131110.1, XP_033146061.1
OG0008410	jg15871	XP_009116521.1, XP_009104144.1
OG0008411	jg15890	XP_009116540.1, XP_009104155.1
OG0008412	jg15891	XP_033130615.1, XP_009116541.1
OG0008413	jg15898	XP_009138938.1, XP_009116551.1
OG0008414	jg15903	XP_009138936.1, XP_018510668.2
OG0008415	jg19608, jg25513	XP_009142863.1
OG0008416	jg15914	XP_033145456.1, XP_033136058.1
OG0008417	jg19610	XP_009133552.1, XP_009142884.1
OG0008418	jg26986	XP_033146493.1, XP_009125405.1
OG0008419	jg15985	XP_009104203.2, XP_009116599.1
OG0008420	jg15999	XP_009104211.1
OG0008421	jg16000	XP_009116620.1, XP_009138906.1
OG0008422	jg16015	XP_009104216.1, XP_009116635.1
OG0008423	jg16019	XP_033130972.1, XP_033136061.1
OG0008424	jg16030	XP_009116649.1, XP_033146191.1
OG0008425	jg16067	XP_009116686.1, XP_009138871.1
OG0008426	jg16075	XP_009116697.1, XP_009138863.1
OG0008427	jg16095	XP_009138837.2, XP_018508443.1
OG0008428	jg16115	NP_001288999.1, XP_009138830.2
OG0008429	jg16124	XP_009116745.2, XP_009138822.2
OG0008430	jg16241	XP_009116844.1, XP_009104347.1
OG0008431	jg16256	XP_009138743.1, XP_033134746.1
OG0008432	jg16259	XP_009116865.1, XP_009104357.1
OG0008433	jg16278	XP_009116885.1
OG0008434	jg16289	XP_033146735.1, XP_009116896.1
OG0008435	jg16284	XP_009116894.1
OG0008436	jg16359	XP_009138707.1
OG0008437	jg16360	XP_009138706.1, XP_009116958.1
