Orthogroup	Raphanus_sativus	Cardamine_glauca
OG0007730	XP_018492422.1, XP_018437310.1	Cg004G1403900
OG0007731	XP_018464588.1	Cg004G1405100
OG0007732	XP_018435233.1, XP_018488702.1	Cg004G1407600
OG0007733	XP_018471525.1, XP_018472374.1, XP_018464771.1	Cg001G0163200
OG0007734	XP_018470459.1	Cg001G0164500
OG0007735	XP_018469940.1, XP_018482581.1	Cg001G0164200
OG0007736	XP_018483565.1, XP_018472130.1	Cg001G0166500
OG0007737	XP_018468540.1, XP_018448953.1, XP_018451937.1, XP_018448950.1	Cg001G0169100
OG0007738	XP_018478478.1, XP_018478464.1, XP_018444479.1	Cg001G0174900
OG0007739	XP_018477962.1, XP_018472441.1	Cg001G0175400
OG0007740	XP_018447534.1	Cg001G0176900
OG0007741	XP_018461286.1, XP_018463995.1, XP_018470986.1	Cg001G0179100
OG0007742	XP_018478503.1	Cg001G0180900
OG0007743	XP_018480971.1, XP_018472452.1, XP_018467868.1	Cg001G0181500
OG0007744	XP_018452343.1	Cg007G2258100
OG0007745	XP_018469266.1	Cg001G0201600
OG0007746	XP_018458512.1, XP_018470428.1	Cg001G0201000
OG0007747	XP_018447126.1, XP_018480503.1	Cg001G0199900
OG0007748	XP_018484533.1, XP_018451302.1, XP_018471945.1	Cg001G0199000
OG0007749	XP_018464030.1, XP_018473434.1	Cg014G3028500, Cg003G0726200
OG0007750	XP_018480807.1, XP_018467964.1	Cg001G0198500
OG0007751	XP_018449914.1, XP_018443861.1	Cg001G0197200
OG0007752	XP_018471658.1, XP_018447263.1	Cg001G0189800
OG0007753	XP_018481922.1, XP_018448026.1	Cg001G0187400
OG0007754	XP_018469535.1	Cg001G0186100
OG0007755	XP_018476115.1, XP_018445559.1	Cg008G2743000
OG0007756	XP_018437154.1, XP_018454972.1	Cg003G1062600
OG0007757	XP_018473276.1, XP_018473306.1, XP_018473232.1, XP_018473245.1	Cg003G0786200
OG0007758	XP_018447735.1, XP_018448159.1	Cg008G2917300, Cg011G3013700
OG0007759	XP_018458086.1	Cg008G2901800
OG0007760	XP_018469637.1	Cg001G0240500
OG0007761	XP_018449082.1	Cg001G0238200
OG0007762	XP_018481906.1, XP_018450005.1, XP_018457809.1	Cg001G0236600
OG0007763	XP_018449086.1, XP_018452951.1, XP_018460061.1	Cg001G0235900
OG0007764	XP_018457312.1, XP_018460064.1, XP_018449078.1, XP_018464854.1	Cg001G0235400
OG0007765	XP_018440181.1, XP_018486595.1	Cg004G1129600, Cg004G1129200
OG0007766	XP_018438070.1	Cg004G1072400
OG0007767	XP_018489878.1, XP_018490235.1	Cg004G1076200
OG0007768	XP_018439172.1, XP_018436452.1, XP_018453925.1, XP_018488766.1, XP_018461474.1	Cg004G1077100
OG0007769	XP_018439170.1	Cg004G1077200
OG0007770	XP_018461471.1, XP_018465434.1	Cg004G1077400
OG0007771	XP_018437070.1	Cg003G1063000
OG0007772	XP_018467062.1, XP_018452983.1	Cg003G1065700
OG0007773	XP_018444819.1, XP_018452766.1	Cg003G1066200
OG0007774	XP_018437505.1, XP_018463817.1	Cg003G1066500
OG0007775	XP_018433830.1, XP_018458444.1	Cg002G0514700
OG0007776	XP_018459636.1	Cg002G0398200
OG0007777	XP_018459659.1	Cg002G0399000
OG0007778	XP_018462960.1, XP_018480203.1, XP_018483466.1, XP_018492311.1	Cg002G0399400
OG0007779	XP_018486197.1, XP_018486240.1, XP_018478402.1	Cg002G0401400
OG0007781	XP_018445939.1	Cg002G0405700
OG0007782	XP_018463298.1, XP_018489612.1	Cg002G0407800
OG0007783	XP_018445440.1, XP_018491082.1, XP_018463299.1	Cg002G0407900
OG0007784	XP_018488408.1, XP_018446964.1	Cg002G0408600
OG0007785	XP_018493593.1	Cg002G0408900
OG0007786	XP_018488796.1, XP_018488805.1	Cg002G0410400
OG0007787	XP_018465477.1, XP_018444922.1, XP_018489278.1	Cg002G0412400
OG0007788	XP_018460097.1, XP_018460086.1, XP_018444911.1	Cg002G0412700
OG0007789	XP_018492823.1, XP_018446195.1	Cg002G0414200
OG0007790	XP_018445584.1, XP_018466981.1, XP_018459064.1	Cg002G0415100
OG0007791	XP_018445588.1, XP_018477240.1, XP_018488064.1	Cg002G0415600
OG0007792	XP_018477706.1, XP_018485644.1, XP_018485719.1	Cg002G0417000
OG0007793	XP_018443600.1, XP_018491591.1, XP_018491663.1	Cg002G0417400
OG0007794	XP_018478633.1, XP_018478618.1	Cg002G0417800
OG0007796	XP_018482269.1, XP_018458426.1	Cg002G0422700
OG0007797	XP_018444890.1, XP_018488326.1, XP_018460388.1	Cg002G0424400
OG0007798	XP_018491416.1, XP_018476781.1	Cg002G0426200
OG0007799	XP_018487154.1, XP_018461319.1, XP_018459094.1	Cg002G0427000
OG0007800	XP_018440513.1	Cg005G1491700
OG0007801	XP_018489948.1, XP_018444780.1	Cg002G0430200
OG0007802	XP_018444823.1, XP_018485750.1	Cg002G0430700
OG0007803	XP_018465569.1, XP_018432577.1, XP_018460705.1	Cg002G0431600
OG0007804	XP_018466146.1, XP_018460712.1, XP_018442143.1	Cg002G0431800
OG0007805	XP_018492107.1, XP_018446978.1	Cg002G0432700
OG0007806	XP_018434089.1, XP_018475326.1	Cg005G1496300, Cg008G2873700
OG0007807	XP_018459986.1, XP_018486274.1	Cg002G0435500
OG0007808	XP_018460419.1, XP_018484182.1	Cg002G0436300
OG0007809	XP_018466785.1, XP_018466594.1, XP_018489517.1	Cg002G0436900
OG0007810	XP_018466236.1	Cg002G0437000
OG0007811	XP_018486242.1, XP_018464595.1, XP_018480576.1	Cg002G0437800
OG0007812	XP_018485906.1, XP_018481277.1, XP_018481436.1	Cg002G0438400
OG0007813	XP_018488434.1, XP_018445504.1	Cg002G0439200
OG0007814	XP_018484512.1, XP_018461789.1, XP_018461782.1, XP_018446267.1	Cg002G0442800
OG0007815	XP_018459261.1, XP_018459262.1, XP_018473008.1	Cg003G0829000, Cg003G0876900
OG0007817	XP_018442326.1, XP_018491618.1	Cg002G0448100
OG0007818	XP_018464974.1, XP_018489369.1	Cg002G0448600
OG0007819	XP_018443895.1, XP_018490194.1	Cg002G0452700
OG0007820	XP_018491158.1	Cg002G0454400
OG0007821	XP_018491157.1, XP_018445265.1	Cg002G0454500
OG0007822	XP_018446235.1, XP_018463766.1, XP_018432539.1	Cg002G0460000
OG0007823	XP_018461229.1, XP_018461230.1	Cg002G0462700
OG0007824	XP_018483969.1, XP_018461202.1, XP_018439709.1	Cg008G2875800
OG0007825	XP_018488491.1, XP_018462839.1	Cg002G0470900
OG0007826	XP_018491343.1, XP_018485003.1	Cg002G0464300
OG0007828	XP_018485997.1	Cg002G0471500
OG0007830	XP_018446979.1, XP_018491964.1	Cg002G0480700
OG0007831	XP_018477092.1, XP_018486309.1, XP_018489709.1	Cg002G0482400
OG0007832	XP_018489708.1, XP_018486308.1	Cg002G0482600
OG0007833	XP_018484437.1, XP_018491554.1	Cg002G0483000
OG0007834	XP_018488892.1, XP_018480988.1	Cg002G0483500
OG0007835	XP_018486700.1, XP_018443867.1	Cg002G0483600
OG0007836	XP_018490434.1	Cg002G0483700
OG0007837	XP_018490977.1, XP_018480418.1	Cg002G0483900
OG0007838	XP_018458881.1, XP_018458882.1, XP_018492708.1	Cg002G0485800
OG0007839	XP_018437315.1, XP_018451244.1	Cg006G2138700
OG0007840	XP_018446381.1, XP_018458833.1, XP_018488669.1	Cg002G0487900
OG0007841	XP_018486428.1, XP_018478846.1, XP_018464153.1	Cg002G0488700
OG0007842	XP_018486530.1, XP_018478229.1	Cg002G0490100
OG0007843	XP_018491491.1, XP_018446580.1	Cg002G0491200
OG0007844	XP_018442532.1	Cg002G0496000
OG0007845	XP_018485642.1, XP_018477799.1, XP_018482842.1	Cg002G0497700
OG0007846	XP_018488982.1, XP_018481290.1	Cg002G0501000
OG0007847	XP_018469361.1, XP_018449846.1	Cg003G0924400
OG0007848	XP_018448710.1	Cg003G0924000, Cg003G0923800
OG0007850	XP_018453073.1, XP_018457552.1	Cg003G0918600
OG0007851	XP_018476119.1	Cg001G0123700
OG0007852	XP_018472883.1, XP_018454741.1, XP_018453010.1	Cg003G0917700
OG0007853	XP_018474690.1, XP_018468106.1	Cg003G0916400
OG0007854	XP_018452843.1, XP_018476587.1	Cg003G0916300
OG0007856	XP_018487209.1, XP_018490603.1	Cg004G1316000
OG0007857	XP_018486597.1, XP_018486876.1	Cg004G1317600
OG0007858	XP_018455412.1, XP_018489892.1, XP_018489935.1	Cg004G1317700
OG0007859	XP_018492356.1, XP_018491509.1	Cg004G1321400
OG0007860	XP_018486400.1	Cg004G1326900
OG0007861	XP_018489168.1	Cg004G1334700
OG0007862	XP_018432646.1, XP_018432647.1	Cg004G1352000
OG0007863	XP_018469946.1, XP_018464125.1, XP_018445077.1	Cg007G2432800
OG0007864	XP_018468714.1, XP_018445078.1, XP_018444658.1	Cg007G2433100
OG0007865	XP_018469873.1, XP_018469874.1, XP_018442833.1	Cg007G2436800
OG0007866	XP_018445434.1	Cg007G2438200
OG0007867	XP_018443473.1, XP_018470345.1	Cg007G2438900
OG0007868	XP_018445592.1, XP_018445547.1	Cg007G2439000
OG0007869	XP_018444900.1, XP_018459237.1	Cg007G2440300
OG0007871	XP_018481333.1, XP_018465745.1	Cg008G2820600
OG0007872	XP_018461683.1, XP_018445126.1	Cg007G2440900
OG0007873	XP_018443999.1, XP_018471345.1	Cg007G2441100
OG0007874	XP_018443052.1, XP_018461680.1, XP_018443164.1	Cg007G2441300
OG0007875	XP_018442270.1, XP_018442382.1, XP_018472297.1	Cg007G2441800
OG0007876	XP_018470272.1, XP_018461898.1, XP_018445684.1	Cg007G2442900
OG0007877	XP_018445766.1, XP_018446001.1	Cg007G2444100
OG0007878	XP_018446638.1, XP_018446636.1, XP_018465566.1	Cg007G2444300
OG0007879	XP_018468134.1, XP_018462377.1, XP_018444009.1, XP_018444669.1, XP_018444003.1	Cg007G2445000
OG0007880	XP_018442521.1	Cg006G2005800
OG0007881	XP_018456189.1, XP_018442125.1	Cg007G2447300
OG0007882	XP_018457596.1	Cg007G2451200
OG0007883	XP_018453322.1, XP_018444928.1, XP_018444438.1	Cg007G2452000
OG0007884	XP_018470120.1, XP_018466213.1, XP_018454758.1	Cg007G2452500
OG0007885	XP_018491776.1, XP_018437049.1	Cg004G1421500
OG0007886	XP_018454942.1, XP_018483585.1	Cg008G2950800
OG0007887	XP_018464792.1	Cg004G1422800
OG0007888	XP_018492462.1, XP_018457683.1	Cg004G1423800
OG0007889	XP_018456143.1, XP_018434007.1	Cg004G1428700
OG0007890	XP_018434666.1, XP_018433755.1	Cg002G0684800
OG0007891	XP_018441622.1, XP_018433220.1, XP_018439241.1	Cg002G0635700
OG0007892	XP_018441762.1, XP_018441796.1, XP_018441390.1	Cg004G1433400
OG0007893	XP_018482009.1	Cg005G1518000
OG0007894	XP_018437313.1, XP_018439610.1, XP_018474784.1	Cg005G1518600
OG0007895	XP_018474832.1	Cg005G1519100
OG0007896	XP_018483469.1, XP_018436883.1	Cg005G1519500
OG0007897	XP_018433324.1	Cg002G0511700
OG0007898	XP_018484458.1, XP_018484429.1, XP_018437898.1	Cg005G1522300
OG0007899	XP_018476350.1, XP_018484509.1	Cg005G1523400
OG0007901	XP_018438046.1	Cg005G1526000
OG0007902	XP_018459957.1, XP_018474957.1	Cg005G1529700
OG0007903	XP_018472599.1	Cg005G1529900
OG0007904	XP_018476901.1, XP_018462981.1, XP_018459970.1	Cg005G1530100
OG0007905	XP_018473398.1, XP_018434893.1	Cg005G1530900
OG0007906	XP_018434505.1, XP_018461648.1, XP_018478204.1	Cg005G1532000
OG0007908	XP_018436866.1, XP_018480735.1	Cg005G1536500
OG0007909	XP_018439500.1, XP_018439492.1	Cg005G1537400
OG0007910	XP_018437542.1, XP_018437189.1	Cg005G1538500
OG0007911	XP_018481828.1, XP_018438784.1	Cg005G1538600
OG0007912	XP_018472935.1	Cg005G1541800
OG0007913	XP_018434900.1, XP_018434770.1	Cg004G1130900
OG0007914	XP_018476934.1, XP_018477518.1, XP_018484975.1	Cg005G1543300
OG0007915	XP_018484981.1, XP_018479940.1, XP_018473181.1	Cg005G1543600
OG0007916	XP_018439730.1	Cg005G1544200
OG0007917	XP_018474739.1, XP_018480532.1	Cg005G1544500
OG0007918	XP_018482166.1, XP_018473440.1	Cg005G1544600
OG0007919	XP_018474576.1	Cg005G1544700
OG0007920	XP_018439225.1	Cg005G1545300
OG0007921	XP_018448306.1	Cg006G2006900
OG0007922	XP_018480722.1, XP_018441899.1	Cg005G1549600
OG0007923	XP_018436632.1	Cg005G1550200
OG0007924	XP_018483357.1, XP_018473208.1	Cg005G1553000
OG0007925	XP_018475146.1, XP_018481752.1, XP_018460911.1	Cg005G1554400
OG0007927	XP_018459361.1, XP_018481827.1, XP_018437174.1	Cg005G1556000
OG0007928	XP_018482438.1, XP_018459362.1, XP_018437707.1	Cg005G1556100
OG0007929	XP_018435029.1	Cg005G1556700
OG0007930	XP_018483445.1, XP_018483446.1	Cg005G1559600
OG0007931	XP_018482444.1, XP_018439647.1, XP_018439900.1	Cg005G1561600
OG0007932	XP_018472989.1, XP_018461238.1, XP_018477293.1	Cg005G1562600
OG0007933	XP_018476823.1, XP_018439720.1	Cg005G1562900
OG0007934	XP_018433465.1	Cg005G1564300
OG0007935	XP_018475478.1	Cg003G0748600, Cg003G0748700
OG0007936	XP_018453803.1, XP_018455547.1, XP_018476583.1	Cg003G0747600
OG0007937	XP_018440009.1, XP_018484339.1	Cg002G0693800
OG0007938	XP_018455064.1, XP_018462370.1, XP_018473199.1	Cg003G0743400
OG0007939	XP_018475308.1, XP_018455710.1, XP_018462164.1	Cg003G0743100
OG0007940	XP_018475502.1, XP_018475501.1	Cg003G0741400, Cg003G0855800
OG0007941	XP_018455054.1, XP_018474953.1	Cg003G0749500
OG0007942	XP_018478467.1, XP_018463934.1, XP_018441793.1	Cg005G1774200
OG0007943	XP_018478163.1, XP_018441908.1	Cg005G1770700
OG0007944	XP_018482688.1, XP_018438836.1	Cg005G1767500
OG0007945	XP_018484800.1, XP_018484787.1, XP_018441419.1	Cg005G1765000
OG0007946	XP_018484701.1, XP_018485055.1, XP_018433810.1	Cg005G1763300
OG0007947	XP_018441709.1, XP_018481639.1, XP_018481654.1	Cg005G1762700
OG0007948	XP_018460818.1, XP_018483540.1, XP_018441318.1	Cg005G1761500
OG0007949	XP_018432876.1	Cg006G2003500
OG0007950	XP_018440234.1, XP_018480991.1	Cg005G1761000
OG0007951	XP_018483161.1, XP_018478823.1	Cg005G1760000
OG0007952	XP_018439160.1, XP_018438062.1	Cg005G1759900
OG0007953	XP_018482671.1, XP_018482668.1, XP_018462926.1, XP_018440828.1	Cg005G1757700
OG0007954	XP_018477990.1	Cg005G1756400
OG0007955	XP_018480293.1, XP_018441944.1, XP_018437823.1	Cg005G1755600
OG0007956	XP_018460421.1, XP_018459567.1, XP_018433017.1	Cg005G1752100
OG0007957	XP_018438231.1, XP_018482316.1	Cg005G1750200
OG0007958	XP_018441336.1, XP_018441308.1, XP_018485230.1	Cg005G1748200
OG0007959	XP_018440125.1, XP_018483519.1	Cg005G1716000
OG0007960	XP_018477332.1, XP_018436181.1	Cg005G1728500
OG0007961	XP_018486265.1, XP_018489952.1, XP_018485104.1	Cg005G1712000
OG0007962	XP_018481176.1, XP_018437172.1, XP_018437752.1	Cg005G1746600
OG0007963	XP_018434160.1, XP_018475712.1, XP_018463278.1	Cg005G1722200
OG0007964	XP_018477726.1, XP_018461365.1, XP_018470663.1	Cg001G0158100
OG0007965	XP_018470664.1, XP_018447656.1	Cg001G0158200
OG0007966	XP_018449042.1, XP_018472246.1	Cg001G0160800
OG0007967	XP_018437240.1	Cg006G1884900
OG0007968	XP_018491362.1	Cg006G1879500
OG0007969	XP_018487235.1, XP_018447783.1	Cg006G1876700
OG0007970	XP_018482826.1, XP_018460069.1, XP_018460838.1	Cg006G1869200
OG0007971	XP_018469484.1, XP_018462564.1	Cg006G1869800
OG0007972	XP_018447148.1, XP_018492765.1	Cg006G1910400
OG0007973	XP_018434273.1, XP_018467516.1, XP_018446481.1, XP_018488967.1	Cg006G1910900
OG0007974	XP_018487262.1, XP_018447615.1	Cg006G1913400
OG0007975	XP_018487082.1, XP_018458428.1	Cg006G1922000
OG0007976	XP_018451704.1	Cg006G1924900
OG0007977	XP_018434789.1	Cg006G1925900
OG0007978	XP_018490591.1, XP_018436447.1	Cg006G1927500
OG0007979	XP_018459720.1, XP_018490491.1, XP_018463049.1	Cg006G1933300
OG0007980	XP_018439458.1, XP_018489069.1	Cg006G1933500
OG0007981	XP_018458877.1, XP_018459683.1	Cg003G0782500
OG0007982	XP_018458879.1, XP_018466648.1	Cg003G0782600
OG0007984	XP_018473373.1	Cg003G0774300, Cg003G0774400
OG0007985	XP_018468846.1, XP_018467254.1, XP_018452977.1	Cg003G0767300
OG0007986	XP_018488992.1	Cg001G0330800
OG0007987	XP_018456504.1, XP_018477009.1, XP_018477011.1	Cg003G0756500
OG0007988	XP_018452562.1, XP_018461043.1, XP_018474966.1, XP_018474914.1	Cg003G0751900
OG0007989	XP_018443153.1	Cg008G2755100
OG0007990	XP_018471576.1, XP_018446479.1	Cg008G2755500
OG0007991	XP_018462328.1, XP_018446751.1, XP_018473139.1	Cg008G2756100
OG0007992	XP_018472480.1	Cg008G2757600
OG0007993	XP_018475296.1, XP_018444219.1	Cg008G2758100
OG0007994	XP_018454955.1, XP_018454961.1, XP_018479315.1	Cg008G2818800
OG0007995	XP_018452422.1	Cg008G2819500
OG0007996	XP_018471902.1, XP_018456685.1	Cg008G2823200
OG0007997	XP_018434108.1	Cg004G1439100
OG0007998	XP_018439878.1, XP_018454360.1	Cg004G1440300
OG0007999	XP_018440484.1, XP_018454696.1, XP_018440430.1	Cg004G1442100
OG0008000	XP_018481088.1	Cg005G1448300
OG0008001	XP_018434503.1, XP_018434538.1	Cg005G1449100
OG0008002	XP_018441444.1	Cg005G1450900
OG0008003	XP_018475542.1, XP_018456855.1, XP_018456850.1	Cg003G0773500
OG0008004	XP_018474833.1, XP_018433397.1	Cg005G1455100
OG0008005	XP_018461796.1, XP_018473100.1, XP_018434187.1, XP_018466790.1	Cg005G1455900
OG0008006	XP_018434279.1, XP_018434303.1, XP_018478508.1	Cg005G1456900
OG0008007	XP_018464998.1, XP_018480452.1	Cg005G1468500
OG0008008	XP_018464997.1, XP_018480785.1, XP_018433988.1	Cg005G1468700
OG0008009	XP_018441544.1, XP_018482507.1, XP_018479147.1	Cg005G1468800
OG0008010	XP_018479152.1, XP_018482511.1, XP_018475754.1	Cg005G1469100
OG0008011	XP_018473902.1	Cg005G1466600
OG0008012	XP_018436609.1, XP_018484256.1, XP_018479132.1	Cg005G1470000
OG0008013	XP_018479126.1, XP_018478178.1, XP_018436460.1	Cg005G1470700
OG0008014	XP_018434269.1, XP_018434255.1	Cg005G1472700
OG0008015	XP_018481043.1, XP_018466942.1, XP_018436971.1	Cg005G1475500
OG0008016	XP_018437343.1, XP_018478704.1	Cg005G1481000
OG0008017	XP_018440713.1	Cg005G1481200
OG0008018	XP_018480921.1, XP_018440449.1	Cg005G1483200
OG0008019	XP_018467273.1, XP_018433763.1, XP_018472750.1	Cg005G1485800
OG0008020	XP_018475948.1, XP_018484030.1, XP_018484375.1	Cg005G1489100
OG0008021	XP_018484378.1, XP_018484031.1, XP_018475951.1	Cg005G1489200
OG0008022	XP_018473419.1, XP_018478962.1, XP_018478971.1	Cg005G1489300
OG0008023	XP_018478049.1, XP_018478045.1, XP_018438669.1	Cg005G1490600
OG0008024	XP_018483080.1, XP_018483084.1, XP_018483083.1	Cg005G1494200
OG0008025	XP_018439969.1, XP_018485151.1	Cg005G1499600
OG0008026	XP_018440680.1, XP_018465143.1, XP_018473221.1	Cg005G1501100
OG0008027	XP_018433730.1, XP_018478659.1, XP_018478746.1	Cg005G1508800
OG0008028	XP_018480606.1, XP_018480628.1, XP_018480672.1	Cg005G1509400
OG0008029	XP_018474595.1	Cg005G1510700
OG0008030	XP_018436444.1, XP_018481916.1, XP_018479953.1	Cg005G1512300
OG0008031	XP_018477884.1	Cg005G1516400
OG0008032	XP_018462469.1	Cg005G1516800
OG0008033	XP_018455882.1, XP_018482944.1	Cg008G2978300
OG0008034	XP_018478145.1, XP_018454634.1	Cg008G2981900
OG0008035	XP_018463323.1, XP_018433418.1	Cg008G2979400
OG0008036	XP_018488811.1, XP_018492790.1	Cg004G1079100
OG0008037	XP_018489269.1, XP_018444431.1	Cg004G1079300
OG0008038	XP_018433025.1, XP_018486617.1	Cg004G1079800
OG0008039	XP_018488828.1, XP_018485961.1, XP_018433503.1	Cg004G1081100
OG0008040	XP_018462868.1, XP_018489321.1	Cg004G1082900
OG0008041	XP_018445842.1, XP_018470677.1, XP_018470682.1	Cg008G2699600
OG0008042	XP_018493260.1, XP_018440951.1, XP_018441410.1	Cg004G1087200
OG0008043	XP_018493004.1, XP_018440406.1	Cg004G1090600
OG0008044	XP_018436799.1, XP_018490660.1, XP_018485726.1	Cg004G1092400
OG0008045	XP_018492091.1	Cg004G1093200
OG0008046	XP_018486057.1, XP_018439818.1	Cg004G1095700
OG0008047	XP_018489179.1	Cg004G1098000
OG0008048	XP_018432749.1	Cg004G1098700
OG0008049	XP_018493483.1	Cg004G1101200
OG0008050	XP_018432890.1	Cg004G1101700, Cg004G1111600
OG0008051	XP_018490471.1, XP_018434651.1	Cg004G1102100
OG0008052	XP_018486215.1, XP_018440914.1	Cg004G1102300
OG0008053	XP_018493288.1	Cg004G1105300
OG0008054	XP_018439563.1, XP_018439562.1, XP_018493254.1	Cg004G1108500
OG0008055	XP_018491333.1, XP_018491337.1, XP_018464605.1, XP_018490486.1	Cg004G1110200
OG0008056	XP_018492427.1, XP_018493274.1	Cg004G1112300
OG0008057	XP_018489610.1, XP_018466602.1, XP_018490037.1	Cg004G1112900
OG0008058	XP_018489419.1, XP_018436882.1	Cg004G1115100
OG0008059	XP_018439567.1, XP_018441176.1, XP_018493164.1	Cg004G1115600
OG0008060	XP_018489549.1, XP_018490580.1, XP_018492642.1	Cg004G1116400
OG0008061	XP_018440158.1, XP_018438849.1, XP_018490575.1, XP_018492957.1	Cg004G1116900
OG0008062	XP_018488963.1, XP_018492934.1	Cg004G1121900
OG0008063	XP_018491959.1, XP_018492931.1, XP_018486073.1	Cg004G1122700
OG0008064	XP_018488817.1, XP_018464769.1	Cg004G1123200
OG0008065	XP_018491100.1, XP_018462366.1, XP_018487334.1	Cg004G1124400
OG0008066	XP_018484433.1	Cg004G1138600
OG0008067	XP_018489809.1, XP_018440175.1, XP_018440199.1	Cg004G1130000
OG0008068	XP_018492810.1, XP_018440179.1, XP_018440202.1	Cg004G1130100
OG0008069	XP_018488315.1	Cg004G1131000
OG0008071	XP_018436711.1	Cg004G1142100
OG0008072	XP_018436808.1, XP_018488996.1, XP_018489037.1, XP_018487166.1	Cg004G1145900
OG0008074	XP_018439417.1, XP_018464979.1, XP_018491876.1	Cg004G1149700
OG0008075	XP_018492594.1	Cg004G1151300
OG0008076	XP_018489479.1	Cg004G1150600
OG0008077	XP_018433604.1, XP_018439325.1, XP_018492177.1	Cg004G1150900
OG0008078	XP_018439334.1	Cg004G1151800
OG0008079	XP_018489972.1, XP_018434544.1	Cg004G1154700
OG0008080	XP_018441990.1, XP_018491236.1	Cg004G1155100
OG0008081	XP_018486332.1, XP_018433096.1	Cg004G1156800
OG0008082	XP_018432521.1, XP_018462972.1, XP_018490185.1	Cg004G1159400
OG0008083	XP_018433061.1, XP_018437643.1, XP_018487194.1	Cg004G1160200
OG0008084	XP_018490763.1, XP_018439648.1, XP_018491467.1	Cg004G1163000
OG0008085	XP_018467695.1, XP_018447987.1	Cg001G0205700
OG0008086	XP_018433303.1, XP_018463111.1	Cg004G1164500
OG0008087	XP_018461709.1, XP_018437337.1, XP_018486345.1	Cg004G1167100
OG0008088	XP_018493205.1, XP_018485459.1	Cg004G1167200
OG0008089	XP_018460975.1, XP_018485415.1	Cg004G1169200
OG0008090	XP_018486908.1, XP_018433937.1, XP_018486668.1	Cg004G1170300
OG0008092	XP_018440196.1, XP_018435347.1, XP_018486961.1	Cg004G1172900
OG0008093	XP_018489103.1, XP_018487281.1	Cg004G1174500
OG0008094	XP_018488343.1	Cg004G1175000
OG0008095	XP_018493132.1	Cg004G1175100, Cg004G1378100
OG0008096	XP_018486478.1, XP_018439098.1, XP_018439150.1	Cg004G1177000
OG0008097	XP_018464407.1, XP_018491874.1, XP_018436914.1	Cg004G1177100
OG0008098	XP_018489795.1, XP_018491322.1, XP_018491093.1	Cg004G1177900
OG0008099	XP_018491319.1, XP_018489793.1, XP_018491089.1	Cg004G1178100
OG0008100	XP_018486718.1, XP_018491058.1	Cg004G1179100
OG0008101	XP_018486293.1, XP_018486276.1	Cg004G1179200
OG0008102	XP_018438431.1, XP_018489873.1	Cg004G1180400
