Orthogroup	Raphanus_sativus	Conringia_planisiliqua
OG0006800	XP_018492896.1, XP_018437885.1, XP_018437880.1	CP12_g29889_DN3_SP0_c.t1
OG0006801	XP_018493295.1, XP_018493397.1	CP12_g29929_DN3_SP7_c.t1
OG0006802	XP_018492114.1, XP_018440718.1	CP12_g29934_DN3_SP8_c.t1
OG0006803	XP_018493138.1	CP12_g29973_DN3_SP8_c.t1
OG0006804	XP_018437257.1, XP_018441148.1, XP_018466889.1, XP_018492998.1	CP12_g29978_DN3_SP8_c.t1
OG0006805	XP_018487904.1, XP_018436837.1	CP1_g36657_DN3_SP0_c.t1
OG0006806	XP_018464643.1, XP_018437466.1, XP_018485973.1	CP12_g30051_DN3_SP0_c.t1
OG0006807	XP_018465487.1, XP_018439902.1, XP_018493569.1, XP_018490439.1, XP_018490440.1	CP12_g30060_DN3_SP8_c.t1
OG0006808	XP_018433920.1	CP12_g30081_DN3_SP8_c.t1
OG0006809	XP_018490213.1, XP_018463207.1, XP_018489539.1	CP12_g30090_DN3_SP0_c.t1
OG0006810	XP_018470806.1	CP2_g50502_DN3_SP0_c.t1
OG0006811	XP_018441421.1, XP_018489108.1	CP12_g30094_DN3_SP8_c.t1
OG0006812	XP_018488900.1, XP_018440896.1	CP12_g30095_DN3_SP5_c.t1
OG0006813	XP_018489284.1, XP_018492529.1, XP_018437358.1	CP12_g30110_DN3_SP8_c.t1
OG0006814	XP_018466682.1, XP_018486220.1, XP_018460933.1	CP12_g30121_DN3_SP3_c.t1
OG0006815	XP_018487211.1, XP_018434797.1	CP12_g30151_DN3_SP8_c.t1
OG0006816	XP_018462659.1, XP_018441109.1	CP12_g30156_DN3_SP7_c.t1
OG0006817	XP_018492387.1, XP_018438589.1, XP_018463386.1, XP_018489608.1	CP12_g30176_DN3_SP6_c.t1
OG0006818	XP_018442060.1	CP12_g30184_DN3_SP8_c.t1
OG0006819	XP_018439821.1, XP_018489410.1, XP_018491759.1, XP_018492886.1	CP12_g30214_DN3_SP1_c.t1
OG0006820	XP_018493285.1, XP_018492515.1	CP12_g30228_DN3_SP8_c.t1
OG0006821	XP_018451263.1, XP_018451256.1, XP_018435057.1	CP7_g45869_DN3_SP1_c.t1
OG0006822	XP_018489854.1, XP_018489851.1, XP_018485423.1, XP_018433299.1, XP_018433323.1	CP12_g30343_DN3_SP6_c.t1
OG0006823	XP_018461646.1, XP_018487352.1, XP_018486940.1	CP12_g30347_DN3_SP7_c.t1
OG0006824	XP_018439951.1, XP_018439950.1	CP12_g30386_DN3_SP0_c.t1
OG0006825	XP_018490918.1	CP12_g30412_DN3_SP3_c.t1
OG0006827	XP_018438617.1, XP_018490010.1	CP12_g30416_DN3_SP8_c.t1
OG0006828	XP_018432639.1, XP_018458251.1	CP12_g30437_DN3_SP0_c.t1
OG0006829	XP_018487136.1, XP_018491263.1, XP_018491805.1	CP12_g30447_DN3_SP4_c.t1
OG0006830	XP_018485782.1	CP12_g30459_DN3_SP3_c.t1
OG0006831	XP_018486093.1	CP12_g30469_DN3_SP8_c.t1
OG0006832	XP_018433084.1, XP_018488446.1	CP1_g37268_DN3_SP7_c.t1
OG0006833	XP_018484042.1, XP_018467481.1, XP_018442578.1	CP5_g1636_DN3_SP7_c.t1
OG0006834	XP_018481395.1, XP_018482724.1	CP5_g1799_DN3_SP8_c.t1
OG0006835	XP_018484594.1, XP_018454483.1	CP2_g48832_DN3_SP8_c.t1
OG0006836	XP_018456618.1, XP_018483366.1	CP2_g48837_DN3_SP8_c.t1
OG0006837	XP_018439957.1	CP12_g30752_DN3_SP2_c.t1
OG0006840	XP_018488486.1, XP_018462685.1, XP_018458537.1, XP_018458536.1	CP12_g30517_DN3_SP0_c.t1
OG0006841	XP_018450303.1, XP_018470903.1	CP5_g1010_DN3_SP3_c.t1
OG0006842	XP_018450304.1, XP_018472030.1	CP5_g1013_DN3_SP3_c.t1
OG0006843	XP_018445648.1, XP_018488715.1, XP_018451951.1, XP_018470920.1	CP31_g46763_DN3_SP1_c.t1
OG0006844	XP_018471906.1	CP36_g50964_DN2_SP0_c.t1
OG0006845	XP_018472680.1, XP_018446343.1	CP8_g54469_DN3_SP8_c.t1
OG0006846	XP_018474275.1, XP_018476202.1, XP_018445554.1, XP_018445555.1	CP8_g54472_DN3_SP4_c.t1
OG0006847	XP_018458835.1, XP_018464241.1, XP_018463138.1	CP8_g54493_DN3_SP7_c.t1
OG0006848	XP_018473507.1, XP_018468696.1, XP_018442763.1	CP8_g54507_DN3_SP8_c.t1
OG0006849	XP_018441363.1	CP59_g6677_DN3_SP0_c.t1
OG0006850	XP_018484789.1, XP_018436648.1	CP2_g48665_DN3_SP8_c.t1
OG0006851	XP_018483439.1, XP_018440865.1	CP2_g48791_DN3_SP8_c.t1
OG0006852	XP_018485251.1, XP_018485248.1, XP_018484888.1, XP_018484874.1	CP3_g14108_DN3_SP0_c.t1
OG0006853	XP_018459163.1, XP_018459164.1, XP_018442458.1, XP_018438424.1	CP3_g14140_DN3_SP1_c.t1
OG0006854	XP_018438822.1, XP_018439581.1, XP_018458897.1	CP3_g14149_DN3_SP5_c.t1
OG0006855	XP_018434389.1, XP_018438819.1, XP_018461674.1, XP_018482449.1	CP3_g14158_DN3_SP2_c.t1
OG0006856	XP_018483174.1, XP_018436838.1	CP3_g14161_DN3_SP8_c.t1
OG0006857	XP_018482794.1, XP_018433337.1	CP3_g14163_DN3_SP5_c.t1
OG0006858	XP_018441057.1, XP_018440252.1, XP_018447435.1	CP3_g14221_DN3_SP8_c.t1
OG0006859	XP_018433832.1, XP_018465099.1, XP_018458449.1	CP3_g14226_DN3_SP0_c.t1
OG0006860	XP_018439733.1	CP3_g14237_DN3_SP8_c.t1
OG0006861	XP_018471827.1, XP_018478808.1	CP3_g14239_DN3_SP8_c.t1
OG0006862	XP_018482313.1, XP_018475015.1	CP1_g36448_DN3_SP0_c.t1
OG0006863	XP_018436378.1	CP1_g36449_DN3_SP0_c.t1
OG0006864	XP_018476450.1, XP_018485674.1, XP_018487367.1	CP1_g36469_DN3_SP0_c.t1
OG0006865	XP_018486753.1, XP_018488718.1, XP_018463497.1	CP1_g36501_DN3_SP6_c.t1
OG0006866	XP_018489210.1, XP_018492211.1, XP_018455109.1	CP1_g36527_DN3_SP3_c.t1
OG0006867	XP_018486489.1, XP_018469773.1	CP1_g36819_DN3_SP8_c.t1
OG0006868	XP_018481298.1, XP_018447787.1	CP1_g36777_DN2_SP0_c.t1
OG0006869	XP_018447731.1, XP_018487355.1	CP1_g36772_DN3_SP7_c.t1
OG0006870	XP_018487766.1, XP_018465992.1, XP_018490619.1	CP1_g36763_DN3_SP8_c.t1
OG0006871	XP_018466598.1, XP_018449244.1, XP_018449975.1	CP1_g36692_DN3_SP0_c.t1
OG0006872	XP_018486279.1, XP_018486284.1, XP_018479598.1	CP1_g36651_DN3_SP3_c.t1
OG0006873	XP_018491587.1, XP_018491589.1	CP10_g44047_DN2_SP0_c.t1
OG0006874	XP_018489988.1, XP_018463393.1, XP_018443303.1	CP1_g36617_DN3_SP1_c.t1
OG0006875	XP_018471126.1	CP1_g36609_DN3_SP0_c.t1
OG0006876	XP_018490792.1	CP1_g36599_DN3_SP7_c.t1
OG0006877	XP_018441369.1	CP3_g14934_DN2_SP0_c.t1
OG0006878	XP_018447327.1, XP_018491699.1, XP_018487925.1, XP_018487920.1	CP1_g36583_DN3_SP0_c.t1
OG0006879	XP_018439273.1, XP_018451457.1	CP1_g36565_DN3_SP0_c.t1
OG0006880	XP_018479338.1, XP_018487349.1, XP_018489560.1, XP_018489554.1	CP1_g36549_DN3_SP8_c.t1
OG0006881	XP_018448002.1, XP_018448008.1	CP1_g36854_DN3_SP7_c.t1, CP10_g44061_DN2_SP0_c.t1
OG0006882	XP_018489200.1, XP_018485320.1, XP_018482889.1	CP1_g36898_DN3_SP8_c.t1
OG0006883	XP_018451702.1, XP_018483154.1, XP_018490379.1	CP1_g36900_DN3_SP2_c.t1
OG0006884	XP_018492532.1, XP_018472495.1	CP1_g36934_DN3_SP5_c.t1
OG0006885	XP_018472577.1, XP_018447292.1	CP1_g36942_DN3_SP5_c.t1
OG0006886	XP_018432664.1	CP1_g36971_DN3_SP0_c.t1
OG0006887	XP_018436551.1, XP_018462861.1, XP_018451170.1	CP1_g36981_DN3_SP8_c.t1
OG0006888	XP_018489753.1, XP_018486524.1	CP1_g36983_DN3_SP0_c.t1
OG0006889	XP_018449670.1, XP_018471242.1	CP19_g18213_DN3_SP2_c.t1
OG0006890	XP_018482343.1	CP13_g20137_DN3_SP0_c.t1, CP1_g37088_DN3_SP2_c.t1
OG0006891	XP_018447358.1, XP_018486105.1	CP1_g37102_DN3_SP6_c.t1
OG0006892	XP_018438239.1, XP_018432797.1	CP1_g37109_DN3_SP7_c.t1
OG0006893	XP_018432662.1	CP4_g25800_DN2_SP0_c.t1
OG0006893	XP_018443025.1	CP1_g37118_DN3_SP2_c.t1
OG0006894	XP_018490640.1, XP_018447525.1	CP1_g37129_DN3_SP6_c.t1
OG0006895	XP_018461720.1, XP_018450254.1, XP_018441594.1	CP1_g37162_DN2_SP0_c.t1
OG0006896	XP_018450257.1, XP_018485514.1, XP_018471789.1	CP1_g37171_DN3_SP0_c.t1
OG0006897	XP_018465802.1, XP_018491076.1	CP1_g37177_DN3_SP2_c.t1
OG0006898	XP_018451117.1, XP_018451118.1	CP1_g37192_DN3_SP0_c.t1
OG0006899	XP_018448988.1, XP_018451316.1, XP_018488899.1	CP1_g37210_DN1_SP0_c.t1
OG0006900	XP_018475571.1, XP_018471893.1, XP_018460025.1, XP_018450853.1	CP1_g37255_DN3_SP5_c.t1
OG0006901	XP_018469419.1, XP_018432794.1	CP1_g37283_DN3_SP8_c.t1
OG0006902	XP_018459727.1	CP1_g37299_DN3_SP0_c.t1
OG0006903	XP_018469664.1	CP1_g37332_DN3_SP6_c.t1
OG0006904	XP_018434029.1, XP_018472175.1, XP_018437584.1	CP1_g37341_DN3_SP7_c.t1
OG0006905	XP_018438210.1, XP_018489450.1, XP_018485373.1	CP1_g37376_DN3_SP0_c.t1
OG0006906	XP_018436269.1, XP_018450159.1, XP_018484065.1, XP_018461429.1	CP1_g37400_DN3_SP7_c.t1
OG0006907	XP_018481110.1	CP1_g37412_DN3_SP5_c.t1
OG0006908	XP_018447851.1, XP_018447852.1, XP_018490863.1, XP_018489023.1	CP1_g37415_DN3_SP8_c.t1
OG0006909	XP_018486246.1	CP1_g37417_DN3_SP0_c.t1
OG0006910	XP_018485450.1, XP_018490230.1	CP1_g37421_DN3_SP8_c.t1
OG0006912	XP_018450314.1, XP_018458349.1	CP1_g37458_DN3_SP0_c.t1
OG0006913	XP_018458315.1, XP_018458312.1, XP_018490292.1	CP1_g37462_DN2_SP0_c.t1
OG0006914	XP_018449120.1	CP1_g37475_DN3_SP0_c.t1
OG0006916	XP_018464592.1, XP_018451619.1, XP_018439156.1	CP1_g37519_DN3_SP8_c.t1
OG0006917	XP_018449566.1, XP_018451870.1, XP_018432728.1	CP1_g37528_DN3_SP8_c.t1
OG0006918	XP_018487265.1, XP_018487287.1, XP_018468108.1	CP1_g37542_DN3_SP8_c.t1
OG0006919	XP_018452769.1	CP8_g54661_DN3_SP5_c.t1
OG0006920	XP_018463938.1, XP_018449465.1	CP1_g37564_DN3_SP0_c.t1
OG0006921	XP_018437911.1, XP_018450019.1, XP_018450029.1	CP1_g37597_DN3_SP8_c.t1
OG0006922	XP_018434740.1, XP_018468415.1, XP_018468435.1	CP1_g37603_DN3_SP0_c.t1
OG0006923	XP_018491226.1, XP_018437635.1	CP1_g37675_DN3_SP5_c.t1
OG0006924	XP_018460548.1, XP_018450382.1, XP_018460553.1	CP1_g37690_DN2_SP0_c.t1
OG0006925	XP_018440700.1, XP_018483092.1	CP1_g37692_DN3_SP3_c.t1
OG0006926	XP_018433071.1, XP_018438796.1	CP1_g37698_DN3_SP7_c.t1
OG0006927	XP_018433788.1, XP_018433840.1	CP1_g37742_DN3_SP7_c.t1
OG0006928	XP_018451216.1, XP_018443224.1	CP1_g37764_DN3_SP3_c.t1
OG0006929	XP_018493570.1	CP1_g37789_DN3_SP3_c.t1
OG0006930	XP_018451134.1, XP_018449958.1, XP_018480412.1	CP1_g37790_DN3_SP8_c.t1
OG0006931	XP_018466612.1, XP_018434985.1, XP_018434947.1	CP1_g37815_DN3_SP0_c.t1
OG0006932	XP_018479734.1, XP_018479749.1, XP_018449174.1	CP1_g37827_DN3_SP5_c.t1
OG0006933	XP_018483306.1	CP7_g46194_DN2_SP5_c.t1
OG0006934	XP_018464250.1, XP_018449245.1, XP_018466040.1, XP_018440547.1	CP7_g46185_DN3_SP1_c.t1
OG0006935	XP_018450700.1, XP_018492740.1, XP_018440061.1	CP7_g46157_DN3_SP6_c.t1
OG0006936	XP_018440768.1, XP_018441215.1	CP7_g46152_DN3_SP8_c.t1
OG0006937	XP_018488797.1	CP9_g29621_DN3_SP8_c.t1
OG0006938	XP_018439928.1	CP7_g46121_DN3_SP8_c.t1
OG0006939	XP_018440921.1, XP_018464329.1, XP_018452349.1	CP13_g19212_DN3_SP8_c.t1
OG0006940	XP_018484810.1, XP_018455007.1	CP7_g46063_DN3_SP0_c.t1
OG0006941	XP_018447639.1, XP_018465595.1	CP7_g46058_DN3_SP8_c.t1
OG0006942	XP_018479412.1	CP7_g46027_DN3_SP0_c.t1
OG0006943	XP_018488230.1, XP_018450057.1, XP_018450046.1	CP7_g46011_DN2_SP0_c.t1
OG0006944	XP_018461056.1, XP_018449205.1, XP_018481929.1	CP7_g45986_DN3_SP0_c.t1
OG0006945	XP_018461057.1, XP_018449525.1	CP8_g53026_DN3_SP0_c.t1, CP7_g45980_DN3_SP1_c.t1, CP8_g53027_DN3_SP0_c.t1
OG0006947	XP_018466696.1, XP_018434627.1, XP_018434471.1	CP7_g45967_DN3_SP1_c.t1
OG0006948	XP_018447888.1, XP_018441752.1, XP_018432655.1	CP7_g45965_DN3_SP8_c.t1
OG0006949	XP_018449713.1, XP_018437706.1, XP_018437708.1	CP7_g45955_DN3_SP5_c.t1
OG0006950	XP_018447977.1, XP_018483186.1, XP_018464264.1	CP7_g45922_DN3_SP5_c.t1
OG0006951	XP_018439680.1, XP_018439692.1, XP_018447302.1	CP7_g45909_DN3_SP0_c.t1
OG0006952	XP_018449161.1, XP_018449158.1, XP_018461069.1, XP_018451578.1	CP7_g45894_DN3_SP3_c.t1
OG0006953	XP_018447331.1, XP_018464301.1	CP7_g45865_DN3_SP7_c.t1
OG0006954	XP_018435373.1, XP_018450274.1, XP_018451575.1	CP7_g45834_DN3_SP8_c.t1
OG0006955	XP_018436473.1, XP_018464048.1	CP7_g45805_DN2_SP0_c.t1
OG0006956	XP_018432819.1, XP_018432795.1	CP7_g45801_DN3_SP1_c.t1
OG0006957	XP_018449759.1	CP7_g45749_DN3_SP0_c.t1
OG0006957	XP_018484389.1	CP7_g45748_DN3_SP0_c.t1
OG0006958	XP_018434628.1, XP_018451124.1, XP_018458481.1	CP7_g45704_DN3_SP8_c.t1
OG0006959	XP_018433640.1, XP_018467726.1, XP_018448267.1	CP7_g45687_DN3_SP0_c.t1
OG0006960	XP_018464775.1, XP_018464932.1, XP_018434680.1	CP7_g45678_DN3_SP0_c.t1
OG0006961	XP_018470383.1	CP7_g45666_DN2_SP0_c.t1
OG0006962	XP_018450506.1, XP_018440788.1, XP_018440777.1	CP7_g45639_DN3_SP8_c.t1
OG0006963	XP_018450509.1, XP_018448272.1	CP7_g45633_DN3_SP8_c.t1
OG0006965	XP_018448053.1, XP_018448058.1, XP_018447920.1, XP_018473018.1	CP7_g45592_DN3_SP8_c.t1
OG0006967	XP_018449696.1, XP_018462978.1, XP_018482672.1	CP7_g45579_DN3_SP0_c.t1
OG0006968	XP_018485069.1, XP_018434456.1	CP13_g20043_DN3_SP8_c.t1
OG0006969	XP_018486647.1	CP12_g29943_DN2_SP0_c.t1
OG0006970	XP_018452646.1	CP9_g28792_DN3_SP1_c.t1
OG0006971	XP_018454248.1	CP9_g28757_DN3_SP8_c.t1
OG0006972	XP_018470580.1	CP9_g28727_DN3_SP5_c.t1
OG0006973	XP_018468964.1, XP_018454726.1, XP_018465490.1	CP9_g28606_DN2_SP0_c.t1
OG0006974	XP_018481187.1, XP_018472055.1	CP19_g18241_DN3_SP8_c.t1
OG0006975	XP_018477246.1, XP_018477241.1, XP_018469123.1	CP19_g18238_DN3_SP1_c.t1
OG0006976	XP_018469788.1, XP_018482490.1	CP5_g595_DN2_SP0_c.t1
OG0006977	XP_018457562.1, XP_018452048.1	CP2_g48963_DN3_SP0_c.t1
OG0006978	XP_018455023.1	CP2_g48971_DN3_SP0_c.t1
OG0006978	XP_018454835.1	CP2_g48972_DN3_SP0_c.t1
OG0006979	XP_018455369.1, XP_018456833.1	CP2_g49034_DN3_SP8_c.t1
OG0006980	XP_018470184.1, XP_018456824.1	CP2_g49050_DN3_SP0_c.t1
OG0006981	XP_018465567.1, XP_018435229.1, XP_018452876.1	CP2_g49101_DN3_SP0_c.t1
OG0006982	XP_018463250.1, XP_018436634.1	CP2_g49112_DN3_SP8_c.t1
OG0006983	XP_018447716.1, XP_018436098.1	CP7_g45152_DN3_SP0_c.t1
OG0006984	XP_018456333.1, XP_018438330.1, XP_018435522.1	CP2_g49194_DN3_SP0_c.t1, CP2_g49180_DN3_SP1_c.t1
OG0006986	XP_018439445.1, XP_018456098.1	CP2_g49481_DN3_SP8_c.t1
OG0006987	XP_018454272.1, XP_018456974.1, XP_018456967.1	CP2_g48874_DN2_SP0_c.t1
OG0006989	XP_018455679.1	CP4_g26404_DN1_SP0_c.t1, CP4_g26405_DN2_SP0_c.t1
OG0006989	XP_018457420.1	CP2_g48901_DN3_SP7_c.t1
OG0006990	XP_018460182.1, XP_018446416.1	CP19_g17818_DN3_SP0_c.t1
OG0006991	XP_018437053.1, XP_018461558.1, XP_018481438.1	CP13_g19843_DN3_SP3_c.t1
OG0006992	XP_018434118.1	CP13_g19839_DN3_SP8_c.t1
OG0006993	XP_018478285.1, XP_018478318.1, XP_018462152.1, XP_018459928.1	CP13_g19829_DN3_SP0_c.t1
OG0006994	XP_018436479.1, XP_018485075.1	CP13_g19736_DN3_SP8_c.t1
OG0006995	XP_018439540.1	CP13_g19729_DN3_SP0_c.t1
OG0006996	XP_018439738.1, XP_018439267.1	CP13_g19708_DN3_SP8_c.t1
OG0006997	XP_018482080.1, XP_018477373.1	CP13_g20124_DN1_SP0_c.t1
OG0006998	XP_018457812.1, XP_018473646.1, XP_018476748.1	CP11_g31922_DN3_SP0_c.t1
OG0006999	XP_018447464.1	CP5_g1048_DN3_SP6_c.t1
OG0007000	XP_018484720.1, XP_018471912.1, XP_018457774.1	CP5_g1041_DN3_SP8_c.t1
OG0007001	XP_018490072.1, XP_018482071.1	CP1_g38339_DN3_SP0_c.t1
OG0007002	XP_018449334.1	CP10_g42730_DN3_SP2_c.t1
OG0007002	XP_018463831.1	CP1_g38321_DN3_SP8_c.t1
OG0007003	XP_018446356.1, XP_018442923.1, XP_018442930.1	CP9_g29138_DN3_SP5_c.t1
OG0007004	XP_018442898.1	CP9_g29134_DN3_SP8_c.t1
OG0007005	XP_018456369.1, XP_018446570.1, XP_018446568.1	CP9_g29128_DN3_SP8_c.t1
OG0007006	XP_018450227.1, XP_018470924.1	CP5_g28_DN3_SP8_c.t1
OG0007007	XP_018478023.1, XP_018451113.1, XP_018464259.1, XP_018465708.1	CP5_g73_DN3_SP5_c.t1
OG0007008	XP_018451028.1, XP_018485284.1, XP_018446007.1	CP5_g96_DN3_SP4_c.t1
OG0007011	XP_018449727.1, XP_018448365.1, XP_018459823.1	CP5_g197_DN3_SP0_c.t1
OG0007012	XP_018447881.1, XP_018485123.1, XP_018447389.1	CP5_g233_DN3_SP7_c.t1
OG0007013	XP_018468424.1, XP_018477095.1, XP_018463695.1	CP5_g249_DN3_SP3_c.t1
OG0007015	XP_018449689.1, XP_018449018.1, XP_018468780.1	CP5_g292_DN3_SP0_c.t1
OG0007016	XP_018448394.1, XP_018450125.1	CP5_g322_DN3_SP1_c.t1
OG0007017	XP_018470389.1, XP_018471097.1	CP5_g343_DN3_SP5_c.t1
OG0007018	XP_018479019.1, XP_018451845.1, XP_018470390.1, XP_018471099.1	CP5_g344_DN3_SP5_c.t1
OG0007019	XP_018478158.1	CP5_g389_DN3_SP8_c.t1
OG0007020	XP_018484587.1	CP5_g411_DN3_SP1_c.t1
OG0007021	XP_018450400.1, XP_018450401.1, XP_018447316.1, XP_018471959.1	CP5_g436_DN3_SP6_c.t1
OG0007022	XP_018481677.1, XP_018482529.1, XP_018448994.1	CP5_g439_DN1_SP0_c.t1
OG0007023	XP_018471647.1, XP_018484074.1, XP_018484072.1	CP5_g457_DN3_SP1_c.t1
OG0007024	XP_018457223.1, XP_018433190.1	CP2_g49125_DN3_SP8_c.t1
OG0007025	XP_018450924.1, XP_018455565.1	CP5_g501_DN3_SP0_c.t1
OG0007027	XP_018471417.1, XP_018451574.1, XP_018464191.1, XP_018478473.1	CP5_g512_DN3_SP3_c.t1
OG0007028	XP_018451777.1, XP_018445297.1	CP5_g524_DN3_SP8_c.t1
OG0007029	XP_018469284.1	CP5_g531_DN2_SP0_c.t1
OG0007030	XP_018477271.1, XP_018447802.1, XP_018454848.1	CP5_g539_DN3_SP5_c.t1
OG0007031	XP_018471544.1, XP_018472258.1	CP5_g785_DN3_SP5_c.t1
OG0007032	XP_018471453.1	CP5_g784_DN3_SP8_c.t1
OG0007033	XP_018480255.1, XP_018480256.1, XP_018470797.1	CP5_g778_DN3_SP4_c.t1
OG0007034	XP_018471466.1, XP_018484617.1	CP5_g752_DN3_SP8_c.t1
OG0007035	XP_018472478.1	CP5_g750_DN3_SP1_c.t1
OG0007036	XP_018444809.1	CP5_g736_DN3_SP6_c.t1
OG0007039	XP_018440379.1, XP_018483654.1	CP18_g12568_DN3_SP0_c.t1
OG0007040	XP_018449604.1, XP_018449603.1, XP_018471780.1, XP_018468782.1	CP5_g703_DN3_SP8_c.t1
OG0007041	XP_018455709.1, XP_018459245.1, XP_018459244.1, XP_018462038.1	CP5_g688_DN3_SP8_c.t1
OG0007042	XP_018449590.1, XP_018459250.1, XP_018459251.1, XP_018450171.1	CP5_g660_DN3_SP3_c.t1
OG0007043	XP_018457713.1, XP_018493224.1	CP15_g35782_DN3_SP4_c.t1
OG0007044	XP_018483721.1, XP_018483720.1, XP_018459402.1	CP5_g644_DN3_SP8_c.t1
OG0007045	XP_018464207.1, XP_018459400.1, XP_018459401.1, XP_018477417.1	CP5_g637_DN2_SP0_c.t1
OG0007046	XP_018477144.1, XP_018465410.1, XP_018447241.1	CP5_g625_DN3_SP8_c.t1
OG0007047	XP_018471138.1, XP_018478666.1, XP_018480938.1	CP5_g623_DN3_SP3_c.t1
OG0007048	XP_018465585.1, XP_018482101.1, XP_018449833.1, XP_018471140.1	CP5_g620_DN3_SP0_c.t1
OG0007049	XP_018470174.1, XP_018450405.1	CP5_g607_DN3_SP8_c.t1
OG0007050	XP_018478788.1, XP_018461193.1	CP5_g603_DN3_SP8_c.t1
OG0007051	XP_018471699.1	CP5_g800_DN2_SP0_c.t1
OG0007052	XP_018461715.1, XP_018479050.1	CP5_g804_DN3_SP8_c.t1
OG0007053	XP_018480945.1, XP_018470671.1, XP_018469172.1	CP5_g867_DN3_SP6_c.t1
OG0007054	XP_018469240.1, XP_018450205.1, XP_018482518.1	CP5_g868_DN2_SP0_c.t1
OG0007055	XP_018450425.1, XP_018451237.1, XP_018483240.1	CP5_g878_DN3_SP4_c.t1
OG0007056	XP_018447935.1, XP_018460836.1, XP_018485119.1	CP5_g882_DN3_SP8_c.t1
OG0007057	XP_018471081.1, XP_018467371.1, XP_018483288.1, XP_018483289.1	CP5_g902_DN3_SP0_c.t1
OG0007058	XP_018468085.1, XP_018480428.1	CP5_g905_DN3_SP2_c.t1
OG0007059	XP_018482970.1, XP_018470144.1	CP5_g918_DN3_SP4_c.t1
OG0007060	XP_018493034.1, XP_018440660.1, XP_018492534.1	CP12_g30762_DN3_SP0_c.t1
OG0007061	XP_018464638.1, XP_018432943.1, XP_018487328.1	CP12_g30811_DN3_SP1_c.t1
OG0007062	XP_018466370.1, XP_018462929.1, XP_018455861.1	CP9_g28894_DN3_SP5_c.t1
OG0007064	XP_018444493.1, XP_018445520.1, XP_018468900.1	CP9_g28853_DN3_SP0_c.t1
OG0007065	XP_018438612.1, XP_018488238.1	CP7_g45440_DN3_SP7_c.t1
OG0007066	XP_018481364.1, XP_018449768.1, XP_018448131.1	CP7_g45426_DN3_SP2_c.t1
OG0007067	XP_018440746.1, XP_018450390.1	CP7_g45368_DN1_SP0_c.t1, CP1_g39216_DN3_SP0_c.t1, CP1_g39208_DN2_SP0_c.t1
OG0007068	XP_018474923.1, XP_018472529.1	CP11_g32102_DN3_SP4_c.t1
OG0007069	XP_018473253.1, XP_018459396.1, XP_018454861.1	CP11_g32125_DN3_SP2_c.t1
OG0007070	XP_018455533.1, XP_018475147.1, XP_018469605.1	CP8_g54532_DN2_SP0_c.t1
OG0007071	XP_018474389.1, XP_018474387.1, XP_018453202.1	CP8_g54552_DN3_SP8_c.t1
OG0007072	XP_018456564.1	CP8_g54565_DN3_SP0_c.t1
OG0007073	XP_018474910.1, XP_018460314.1, XP_018469008.1	CP8_g54586_DN2_SP0_c.t1
OG0007074	XP_018476892.1, XP_018475322.1	CP8_g54601_DN3_SP0_c.t1
OG0007075	XP_018472898.1, XP_018470378.1, XP_018465599.1	CP8_g54619_DN3_SP0_c.t1
OG0007076	XP_018454999.1	CP8_g54664_DN2_SP3_c.t1
OG0007077	XP_018457086.1	CP7_g46482_DN2_SP5_c.t1
OG0007078	XP_018462167.1	CP16_g55365_DN2_SP0_c.t1, CP16_g54717_DN2_SP0_c.t1
OG0007079	XP_018450502.1, XP_018433118.1	CP7_g45175_DN3_SP0_c.t1
OG0007080	XP_018483298.1, XP_018483307.1	CP19_g18232_DN3_SP0_c.t1
OG0007082	XP_018489528.1, XP_018470791.1	CP1_g36808_DN3_SP0_c.t1
OG0007084	XP_018487374.1, XP_018487385.1, XP_018487450.1, XP_018450132.1	CP7_g46051_DN1_SP0_c.t1
OG0007085	XP_018460497.1, XP_018450129.1, XP_018450128.1, XP_018486107.1, XP_018489796.1	CP7_g46006_DN3_SP0_c.t1
OG0007086	XP_018473823.1, XP_018484462.1	CP7_g45438_DN3_SP0_c.t1
OG0007087	XP_018437508.1, XP_018460431.1, XP_018450075.1	CP7_g45294_DN3_SP0_c.t1
OG0007088	XP_018468193.1, XP_018450496.1	CP7_g45189_DN2_SP0_c.t1
OG0007089	XP_018467251.1, XP_018449328.1	CP7_g45173_DN3_SP8_c.t1
OG0007090	XP_018480830.1, XP_018449303.1	CP7_g45156_DN3_SP8_c.t1
OG0007091	XP_018482039.1, XP_018459895.1	CP4_g26178_DN2_SP0_c.t1, CP7_g44166_DN1_SP0_c.t1
OG0007093	XP_018455571.1, XP_018460563.1, XP_018460572.1, XP_018463057.1, XP_018444605.1	CP9_g28889_DN3_SP1_c.t1
OG0007096	XP_018438710.1, XP_018435727.1	CP13_g19691_DN3_SP0_c.t1
OG0007097	XP_018467180.1, XP_018481624.1, XP_018465027.1	CP13_g19433_DN3_SP1_c.t1
OG0007098	XP_018452451.1, XP_018434131.1, XP_018478369.1	CP13_g19142_DN2_SP8_c.t1
OG0007099	XP_018454665.1, XP_018481832.1, XP_018435652.1	CP2_g48855_DN3_SP3_c.t1
OG0007100	XP_018436135.1	CP3_g15489_DN2_SP0_c.t1, CP3_g15434_DN2_SP0_c.t1
