Orthogroup	Raphanus_sativus	Brassica_oleracea
OG0006723	XP_018433807.1	XP_013631313.1
OG0006723	XP_018465062.1, XP_018474990.1	XP_013626201.1
OG0006724	XP_018435192.1	XP_013632120.1
OG0006724	XP_018483387.1	XP_013631687.1
OG0006725	XP_018482774.1, XP_018485029.1	XP_013631156.1
OG0006725	XP_018476442.1	XP_013630259.1
OG0006726	XP_018436967.1	XP_013634765.1
OG0006727	XP_018480230.1	XP_013632174.1
OG0006727	XP_018434876.1	XP_013633734.1
OG0006728	XP_018476715.1	XP_013621817.1
OG0006728	XP_018439301.1, XP_018466237.1	XP_013635205.1
OG0006728	XP_018478596.1, XP_018478579.1	XP_013634896.1
OG0006729	XP_018484873.1	XP_013637379.1
OG0006729	XP_018472687.1	XP_013629510.1
OG0006730	XP_018480888.1	XP_013634228.1
OG0006730	XP_018436701.1	XP_013622285.1, XP_013634086.1
OG0006731	XP_018439607.1, XP_018439151.1	XP_013634674.1
OG0006731	XP_018474934.1	XP_013623211.1
OG0006732	XP_018441490.1, XP_018435779.1	XP_013594262.1, XP_013606569.1, XP_013618226.1
OG0006733	XP_018459254.1	XP_013628818.1
OG0006733	XP_018451750.1	XP_013617739.1
OG0006734	XP_018488824.1	XP_013585999.1
OG0006734	XP_018493117.1	XP_013628531.1
OG0006735	XP_018460455.1, XP_018458022.1	XP_013612054.1
OG0006735	XP_018470417.1	XP_013620914.1
OG0006736	XP_018492741.1	XP_013628902.1
OG0006736	XP_018440688.1, XP_018466585.1	XP_013634627.1
OG0006737	XP_018439338.1	XP_013633294.1
OG0006737	XP_018432763.1	XP_013630062.1
OG0006738	XP_018491793.1, XP_018491794.1	XP_013622559.1
OG0006738	XP_018493540.1	XP_013584977.1
OG0006739	XP_018464625.1	XP_013584985.1
OG0006739	XP_018488334.1, XP_018489756.1	XP_013626422.1
OG0006740	XP_018436801.1, XP_018434522.1	XP_013636103.1
OG0006740	XP_018488582.1, XP_018488605.1	XP_013584096.1
OG0006741	XP_018442020.1	XP_013630743.1
OG0006741	XP_018492692.1	XP_013586899.1
OG0006742	XP_018485493.1	XP_013637778.1
OG0006742	XP_018492679.1, XP_018487307.1	XP_013625244.1
OG0006743	XP_018491451.1	XP_013586547.1, XP_013637947.1
OG0006743	XP_018492796.1	XP_013630487.1
OG0006744	XP_018441433.1, XP_018441435.1	XP_013612246.1
OG0006744	XP_018486210.1	XP_013622859.1
OG0006745	XP_018486860.1	XP_013622086.1
OG0006745	XP_018486160.1	XP_013587401.1
OG0006746	XP_018437222.1	XP_013588533.1
OG0006746	XP_018463359.1, XP_018490608.1	XP_013583696.1
OG0006747	XP_018487122.1	XP_013584377.1
OG0006747	XP_018434720.1	XP_013586202.1
OG0006748	XP_018486995.1	XP_013584404.1
OG0006748	XP_018440160.1, XP_018440159.1, XP_018438851.1	XP_013608639.1
OG0006749	XP_018492954.1, XP_018490572.1	XP_013638598.1, XP_013630781.1
OG0006750	XP_018464537.1	XP_013595328.1, XP_013637735.1
OG0006750	XP_018450499.1	XP_013623142.1
OG0006751	XP_018438259.1	XP_013635131.1
OG0006751	XP_018491960.1, XP_018489602.1	XP_013584710.1
OG0006752	XP_018437030.1	XP_013583351.1
OG0006752	XP_018491961.1, XP_018488862.1	XP_013638755.1
OG0006753	XP_018486089.1	XP_013622977.1
OG0006753	XP_018492486.1, XP_018492488.1	XP_013583711.1
OG0006754	XP_018489159.1	XP_013638899.1
OG0006754	XP_018437208.1	XP_013618634.1
OG0006754	XP_018489676.1	XP_013627543.1
OG0006755	XP_018438876.1, XP_018461637.1	XP_013593503.1
OG0006755	XP_018490003.1	XP_013627539.1
OG0006756	XP_018493183.1	XP_013587238.1
OG0006756	XP_018432796.1	XP_013622282.1
OG0006757	XP_018492977.1	XP_013629858.1
OG0006758	XP_018487088.1, XP_018489451.1, XP_018486573.1	XP_013583586.1
OG0006759	XP_018491151.1	XP_013585387.1
OG0006759	XP_018489292.1, XP_018462743.1	XP_013624148.1, XP_013623017.1
OG0006760	XP_018489050.1, XP_018466583.1	XP_013583897.1
OG0006760	XP_018493245.1, XP_018462744.1	XP_013626406.1
OG0006761	XP_018486553.1, XP_018486555.1	XP_013587655.1
OG0006762	XP_018434895.1	XP_013639383.1
OG0006762	XP_018492582.1	XP_013584589.1
OG0006763	XP_018465366.1, XP_018438899.1	XP_013618780.1
OG0006763	XP_018485798.1	XP_013587146.1
OG0006764	XP_018465365.1, XP_018438909.1	XP_013587147.1, XP_013628957.1, XP_013619033.1
OG0006765	XP_018433672.1, XP_018438078.1	XP_013617186.1
OG0006765	XP_018491227.1	XP_013629912.1
OG0006766	XP_018491881.1	XP_013584078.1
OG0006766	XP_018438236.1, XP_018466071.1	XP_013615519.1, XP_013617701.1
OG0006767	XP_018492899.1, XP_018489492.1	XP_013587363.1, XP_013625744.1
OG0006768	XP_018439326.1, XP_018438714.1	XP_013634920.1
OG0006768	XP_018492178.1	XP_013586118.1
OG0006769	XP_018438650.1	XP_013594322.1
OG0006769	XP_018490394.1	XP_013627627.1
OG0006770	XP_018485821.1	XP_013583548.1
OG0006770	XP_018490180.1, XP_018462976.1	XP_013625871.1
OG0006771	XP_018441909.1, XP_018462121.1	XP_013585870.1, XP_013616281.1
OG0006772	XP_018485417.1, XP_018460976.1	XP_013583911.1
OG0006772	XP_018433517.1, XP_018433956.1	XP_013637291.1
OG0006773	XP_018486927.1	XP_013587545.1
OG0006773	XP_018436576.1	XP_013587237.1
OG0006774	XP_018486926.1, XP_018462506.1	XP_013587544.1
OG0006775	XP_018441668.1	XP_013617403.1
OG0006775	XP_018493135.1	XP_013587090.1
OG0006776	XP_018488927.1	XP_013585715.1
OG0006776	XP_018489603.1, XP_018455249.1	XP_013586544.1, XP_013628152.1
OG0006777	XP_018489589.1	XP_013585714.1
OG0006777	XP_018493096.1	XP_013628144.1
OG0006778	XP_018487040.1	XP_013594801.1, XP_013585712.1
OG0006779	XP_018491317.1, XP_018491318.1	XP_013626950.1
OG0006779	XP_018491083.1	XP_013639028.1
OG0006780	XP_018436915.1, XP_018436916.1	XP_013637659.1
OG0006780	XP_018489799.1, XP_018491323.1	XP_013625392.1
OG0006781	XP_018491214.1	XP_013626969.1
OG0006781	XP_018440819.1	XP_013617118.1
OG0006781	XP_018489633.1	XP_013586142.1
OG0006782	XP_018490597.1	XP_013583996.1
OG0006783	XP_018488868.1, XP_018463837.1	XP_013586038.1
OG0006783	XP_018440400.1	XP_013617148.1
OG0006784	XP_018489034.1	XP_013585190.1
OG0006784	XP_018437728.1	XP_013636485.1
OG0006785	XP_018489945.1	XP_013627414.1
OG0006785	XP_018437965.1	XP_013611181.1
OG0006785	XP_018490238.1	XP_013585182.1
OG0006786	XP_018491143.1, XP_018488286.1	XP_013628244.1
OG0006786	XP_018485813.1	XP_013638803.1
OG0006787	XP_018460847.1, XP_018481614.1	XP_013631334.1
OG0006788	XP_018490835.1	XP_013587246.1
OG0006788	XP_018492918.1	XP_013627973.1
OG0006789	XP_018433414.1	XP_013620690.1
OG0006789	XP_018487141.1	XP_013638908.1
OG0006790	XP_018432654.1	XP_013637862.1
OG0006790	XP_018459554.1, XP_018489219.1	XP_013621951.1
OG0006792	XP_018490354.1	XP_013625309.1
OG0006792	XP_018490098.1	XP_013585112.1
OG0006793	XP_018490360.1	XP_013610606.1, XP_013625313.1
OG0006794	XP_018492901.1	XP_013587670.1
OG0006794	XP_018485520.1	XP_013623026.1
OG0006795	XP_018486244.1	XP_013622621.1
OG0006795	XP_018491168.1, XP_018491170.1	XP_013586088.1
OG0006796	XP_018488652.1	XP_013583975.1
OG0006796	XP_018435095.1	XP_013583372.1
OG0006797	XP_018441611.1	XP_013610979.1
OG0006797	XP_018493240.1	XP_013628450.1
OG0006798	XP_018492260.1, XP_018493239.1	XP_013586661.1
OG0006798	XP_018433582.1	XP_013636589.1
OG0006799	XP_018459447.1, XP_018490719.1	XP_013627477.1
OG0006799	XP_018490790.1, XP_018489925.1	XP_013585035.1
OG0006800	XP_018492896.1	XP_013637924.1
OG0006800	XP_018437885.1, XP_018437880.1	XP_013592115.1
OG0006801	XP_018493295.1	XP_013628682.1
OG0006801	XP_018493397.1	XP_013587373.1
OG0006802	XP_018492114.1	XP_013629188.1
OG0006802	XP_018440718.1	XP_013609945.1
OG0006803	XP_018434356.1, XP_018434329.1	XP_013617085.1
OG0006803	XP_018493138.1	XP_013586917.1
OG0006804	XP_018437257.1, XP_018441148.1, XP_018466889.1	XP_013609686.1
OG0006804	XP_018492998.1	XP_013587106.1
OG0006805	XP_018487904.1	XP_013604526.1
OG0006805	XP_018436837.1	XP_013585845.1
OG0006806	XP_018464643.1, XP_018437466.1	XP_013620062.1
OG0006806	XP_018485973.1	XP_013638302.1
OG0006807	XP_018465487.1, XP_018439902.1	XP_013609422.1
OG0006807	XP_018493569.1, XP_018490439.1, XP_018490440.1	XP_013586853.1
OG0006808	XP_018433920.1	XP_013613835.1
OG0006808	XP_018487317.1	XP_013583744.1
OG0006809	XP_018490213.1	XP_013627419.1
OG0006809	XP_018463207.1, XP_018489539.1	XP_013584603.1
OG0006810	XP_018470806.1	XP_013598195.1, XP_013620603.1
OG0006810	XP_018466418.1	XP_013605432.1
OG0006811	XP_018489108.1	XP_013626516.1
OG0006812	XP_018488900.1	XP_013638783.1
OG0006812	XP_018440896.1	XP_013609341.1, XP_013609264.1
OG0006813	XP_018489284.1, XP_018492529.1	XP_013584400.1
OG0006813	XP_018437358.1	XP_013587335.1
OG0006814	XP_018466682.1	XP_013616476.1
OG0006814	XP_018486220.1, XP_018460933.1	XP_013638565.1
OG0006815	XP_018487211.1	XP_013583977.1, XP_013583266.1
OG0006815	XP_018434797.1	XP_013635879.1
OG0006816	XP_018462659.1, XP_018441109.1	XP_013636015.1
OG0006817	XP_018492387.1	XP_013628782.1
OG0006817	XP_018438589.1	XP_013589211.1
OG0006817	XP_018463386.1, XP_018489608.1	XP_013614989.1
OG0006818	XP_018442060.1	XP_013608634.1
OG0006818	XP_018485748.1	XP_013638126.1
OG0006819	XP_018439821.1	XP_013602074.1
OG0006819	XP_018489410.1, XP_018491759.1, XP_018492886.1	XP_013638707.1
OG0006820	XP_018493285.1	XP_013637928.1
OG0006820	XP_018492515.1	XP_013630446.1
OG0006821	XP_018451263.1, XP_018451256.1	XP_013605387.1
OG0006821	XP_018435057.1	XP_013587096.1
OG0006822	XP_018489854.1, XP_018489851.1, XP_018485423.1	XP_013614427.1
OG0006822	XP_018433299.1, XP_018433323.1	XP_013611277.1
OG0006823	XP_018461646.1, XP_018487352.1	XP_013623391.1
OG0006823	XP_018486940.1	XP_013638438.1
OG0006824	XP_018439951.1, XP_018439950.1	XP_013632589.1
OG0006824	XP_018490782.1	XP_013585025.1
OG0006825	XP_018490918.1	XP_013629828.1
OG0006826	XP_018490920.1	XP_013622067.1
OG0006826	XP_018436820.1	XP_013584062.1
OG0006827	XP_018438617.1	XP_013586675.1
OG0006827	XP_018490010.1	XP_013622066.1
OG0006828	XP_018432639.1	XP_013587234.1
OG0006828	XP_018458251.1	XP_013608124.1
OG0006829	XP_018491263.1, XP_018491805.1	XP_013587298.1
OG0006830	XP_018485782.1	XP_013607949.1, XP_013638861.1
OG0006831	XP_018486093.1	XP_013607942.1, XP_013638229.1
OG0006832	XP_018433084.1	XP_013600924.1
OG0006832	XP_018488446.1	XP_013637914.1
OG0006833	XP_018484042.1	XP_013631168.1
OG0006833	XP_018467481.1	XP_013588046.1
OG0006834	XP_018482724.1	XP_013634999.1
OG0006835	XP_018484594.1	XP_013597667.1
OG0006835	XP_018454483.1	XP_013609577.1
OG0006836	XP_018456618.1	XP_013611946.1
OG0006836	XP_018483366.1	XP_013597775.1
OG0006837	XP_018439957.1	XP_013598769.1, XP_013606721.1
OG0006838	XP_018435170.1	XP_013614599.1
OG0006838	XP_018489261.1	XP_013584433.1
OG0006839	XP_018492945.1	XP_013587227.1
OG0006839	XP_018435484.1, XP_018435235.1	XP_013607851.1
OG0006840	XP_018488486.1, XP_018462685.1	XP_013584095.1
OG0006840	XP_018458537.1, XP_018458536.1	XP_013583854.1
OG0006841	XP_018450303.1	XP_013626237.1
OG0006841	XP_018470903.1	XP_013597452.1, XP_013638191.1
OG0006842	XP_018450304.1	XP_013597451.1
OG0006842	XP_018472030.1	XP_013586346.1
OG0006843	XP_018445648.1, XP_018488715.1	XP_013589940.1
OG0006843	XP_018451951.1, XP_018470920.1	XP_013620345.1
OG0006844	XP_018471906.1	XP_013588270.1, XP_013614528.1
OG0006845	XP_018472680.1	XP_013622669.1
OG0006845	XP_018446343.1	XP_013612870.1
OG0006846	XP_018474275.1, XP_018476202.1	XP_013630003.1
OG0006846	XP_018445554.1, XP_018445555.1	XP_013612526.1
OG0006847	XP_018458835.1	XP_013616842.1
OG0006847	XP_018464241.1, XP_018463138.1	XP_013605988.1
OG0006848	XP_018473507.1	XP_013625819.1
OG0006848	XP_018468696.1	XP_013616847.1
OG0006848	XP_018442763.1	XP_013609062.1
OG0006849	XP_018484341.1	XP_013597985.1
OG0006849	XP_018441363.1	XP_013620590.1
OG0006850	XP_018484789.1	XP_013597857.1
OG0006850	XP_018436648.1	XP_013615999.1
OG0006851	XP_018483439.1	XP_013598268.1
OG0006851	XP_018440865.1	XP_013612670.1, XP_013621089.1
OG0006852	XP_018485251.1, XP_018485248.1	XP_013593998.1
OG0006852	XP_018484888.1, XP_018484874.1	XP_013637314.1
OG0006853	XP_018438424.1	XP_013603710.1
OG0006854	XP_018438822.1, XP_018439581.1	XP_013605560.1
OG0006854	XP_018458897.1	XP_013632026.1
OG0006855	XP_018434389.1, XP_018438819.1	XP_013600832.1
OG0006855	XP_018461674.1, XP_018482449.1	XP_013633786.1
OG0006856	XP_018436838.1	XP_013602936.1
OG0006857	XP_018482794.1	XP_013598320.1, XP_013614178.1
OG0006857	XP_018433337.1	XP_013599560.1
OG0006858	XP_018441057.1, XP_018440252.1	XP_013602299.1
OG0006858	XP_018447435.1	XP_013592085.1
OG0006859	XP_018433832.1	XP_013599861.1
OG0006859	XP_018465099.1	XP_013599221.1
OG0006859	XP_018458449.1	XP_013618003.1
OG0006860	XP_018439733.1	XP_013604422.1
OG0006861	XP_018471827.1, XP_018478808.1	XP_013595330.1, XP_013603216.1, XP_013617889.1
OG0006862	XP_018482313.1	XP_013584685.1
OG0006862	XP_018475015.1	XP_013627208.1
OG0006863	XP_018436378.1	XP_013586791.1
OG0006863	XP_018451165.1	XP_013624944.1
OG0006864	XP_018485674.1, XP_018487367.1	XP_013600183.1, XP_013638107.1
OG0006865	XP_018486753.1	XP_013638062.1
OG0006865	XP_018488718.1, XP_018463497.1	XP_013602107.1
OG0006866	XP_018492211.1, XP_018455109.1	XP_013638398.1
OG0006867	XP_018486489.1	XP_013602195.1, XP_013625766.1, XP_013632394.1
OG0006868	XP_018481298.1	XP_013584788.1
OG0006868	XP_018447787.1	XP_013602889.1
OG0006869	XP_018447731.1	XP_013600962.1
OG0006869	XP_018487355.1	XP_013603061.1
OG0006870	XP_018487766.1	XP_013584635.1
OG0006870	XP_018465992.1	XP_013603236.1
OG0006870	XP_018490619.1	XP_013600929.1
OG0006871	XP_018466598.1	XP_013603097.1
OG0006871	XP_018449244.1	XP_013584177.1
OG0006872	XP_018486279.1, XP_018486284.1	XP_013600976.1
OG0006872	XP_018479598.1	XP_013587165.1
OG0006873	XP_018491587.1, XP_018491589.1	XP_013629832.1
OG0006874	XP_018489988.1, XP_018463393.1	XP_013602348.1
OG0006874	XP_018443303.1	XP_013583980.1
OG0006875	XP_018448183.1	XP_013604065.1
OG0006875	XP_018471126.1	XP_013639098.1
OG0006875	XP_018489455.1, XP_018489195.1	XP_013601889.1
OG0006876	XP_018490792.1	XP_013638521.1
OG0006876	XP_018447640.1	XP_013603311.1
OG0006877	XP_018441369.1	XP_013629952.1
OG0006878	XP_018447327.1	XP_013605323.1
OG0006878	XP_018491699.1, XP_018487925.1, XP_018487920.1	XP_013590787.1
OG0006879	XP_018439273.1	XP_013586837.1
OG0006879	XP_018451457.1	XP_013605558.1
OG0006880	XP_018479338.1	XP_013583672.1
OG0006880	XP_018487349.1, XP_018489560.1, XP_018489554.1	XP_013600777.1
OG0006881	XP_018491819.1, XP_018491818.1	XP_013602476.1
OG0006882	XP_018489200.1	XP_013602452.1
OG0006882	XP_018485320.1, XP_018482889.1	XP_013584065.1
OG0006883	XP_018451702.1	XP_013605894.1
OG0006883	XP_018483154.1, XP_018490379.1	XP_013584037.1
OG0006884	XP_018492532.1	XP_013604652.1
OG0006884	XP_018472495.1	XP_013585925.1
OG0006885	XP_018472577.1	XP_013585787.1
OG0006885	XP_018447292.1	XP_013602213.1
OG0006886	XP_018432664.1	XP_013602657.1
OG0006887	XP_018436551.1	XP_013586185.1
OG0006887	XP_018462861.1, XP_018451170.1	XP_013604592.1
OG0006888	XP_018489753.1	XP_013603268.1, XP_013603019.1
OG0006888	XP_018486524.1	XP_013584752.1
OG0006889	XP_018449670.1	XP_013603037.1
OG0006889	XP_018471242.1	XP_013599458.1
OG0006890	XP_018482343.1	XP_013615681.1, XP_013584892.1, XP_013585211.1
OG0006891	XP_018447358.1	XP_013602042.1
OG0006891	XP_018486105.1	XP_013600030.1
OG0006892	XP_018438239.1	XP_013587539.1
OG0006892	XP_018432797.1	XP_013599634.1
OG0006893	XP_018432662.1	XP_013601993.1
OG0006893	XP_018443025.1	XP_013586962.1
OG0006894	XP_018490640.1	XP_013586152.1
OG0006894	XP_018447525.1	XP_013600329.1
OG0006895	XP_018461720.1, XP_018450254.1	XP_013605036.1
OG0006895	XP_018441594.1	XP_013585596.1
OG0006896	XP_018450257.1	XP_013605061.1
OG0006896	XP_018485514.1	XP_013600281.1
OG0006897	XP_018465802.1, XP_018491076.1	XP_013604826.1
OG0006898	XP_018451117.1, XP_018451118.1	XP_013638317.1, XP_013603371.1
OG0006899	XP_018448988.1, XP_018451316.1	XP_013604206.1, XP_013585593.1
OG0006900	XP_018475571.1, XP_018471893.1	XP_013585675.1
OG0006900	XP_018460025.1, XP_018450853.1	XP_013602369.1
OG0006901	XP_018469419.1	XP_013637826.1
OG0006901	XP_018432794.1	XP_013601858.1
OG0006902	XP_018459727.1	XP_013583758.1
OG0006902	XP_018437109.1	XP_013603632.1
OG0006903	XP_018469664.1	XP_013585673.1
OG0006904	XP_018434029.1	XP_013600366.1
OG0006904	XP_018472175.1, XP_018437584.1	XP_013638094.1
OG0006905	XP_018438210.1, XP_018489450.1	XP_013603381.1
OG0006905	XP_018485373.1	XP_013585039.1
OG0006906	XP_018436269.1, XP_018450159.1	XP_013604045.1
OG0006906	XP_018484065.1, XP_018461429.1	XP_013585167.1
OG0006907	XP_018481110.1	XP_013583501.1
OG0006908	XP_018447851.1, XP_018447852.1	XP_013600778.1
OG0006908	XP_018490863.1, XP_018489023.1	XP_013601930.1
OG0006909	XP_018486246.1	XP_013583512.1
OG0006910	XP_018490230.1	XP_013583500.1
OG0006911	XP_018450773.1	XP_013601947.1
OG0006912	XP_018450314.1	XP_013601451.1, XP_013602661.1
OG0006912	XP_018458349.1	XP_013600349.1
OG0006913	XP_018458315.1, XP_018458312.1	XP_013604106.1
OG0006913	XP_018490292.1	XP_013585395.1
OG0006914	XP_018449120.1	XP_013605104.1
OG0006914	XP_018470337.1, XP_018492672.1	XP_013583840.1
OG0006916	XP_018464592.1	XP_013600105.1
OG0006916	XP_018451619.1	XP_013604386.1
OG0006917	XP_018449566.1, XP_018451870.1	XP_013602769.1
OG0006917	XP_018432728.1	XP_013584293.1
OG0006918	XP_018487265.1, XP_018487287.1	XP_013599933.1
OG0006918	XP_018468108.1	XP_013583874.1
OG0006919	XP_018452769.1	XP_013606689.1
OG0006920	XP_018463938.1, XP_018449465.1	XP_013603319.1
OG0006921	XP_018437911.1	XP_013601054.1
OG0006921	XP_018450019.1, XP_018450029.1	XP_013602950.1
OG0006922	XP_018434740.1	XP_013601051.1
OG0006922	XP_018468415.1, XP_018468435.1	XP_013583602.1, XP_013585765.1
OG0006923	XP_018491226.1	XP_013639051.1
OG0006923	XP_018437635.1	XP_013602674.1
OG0006924	XP_018460548.1, XP_018450382.1, XP_018460553.1	XP_013599695.1, XP_013599899.1
OG0006925	XP_018440700.1	XP_013605556.1, XP_013605012.1
OG0006925	XP_018483092.1	XP_013584466.1
OG0006926	XP_018433071.1	XP_013604490.1
OG0006926	XP_018438796.1	XP_013587047.1
OG0006927	XP_018433788.1	XP_013604846.1
OG0006927	XP_018433840.1	XP_013586392.1
OG0006928	XP_018451216.1	XP_013602782.1
OG0006928	XP_018443224.1	XP_013637773.1
OG0006929	XP_018493570.1	XP_013639225.1, XP_013585196.1, XP_013615245.1
OG0006930	XP_018451134.1, XP_018449958.1	XP_013604415.1
OG0006930	XP_018480412.1	XP_013638631.1
OG0006931	XP_018466612.1, XP_018434985.1, XP_018434947.1	XP_013585093.1, XP_013602400.1
OG0006932	XP_018479734.1, XP_018479749.1	XP_013638344.1
OG0006932	XP_018449174.1	XP_013602799.1
OG0006933	XP_018465558.1	XP_013603430.1
OG0006933	XP_018483306.1	XP_013603368.1
OG0006934	XP_018464250.1, XP_018449245.1, XP_018466040.1, XP_018440547.1	XP_013601487.1, XP_013602543.1
OG0006935	XP_018450700.1	XP_013602005.1
OG0006935	XP_018440061.1	XP_013604530.1
OG0006936	XP_018440768.1	XP_013586237.1
OG0006936	XP_018441215.1	XP_013605860.1
OG0006937	XP_018488797.1	XP_013585954.1
OG0006938	XP_018439928.1	XP_013599648.1
OG0006938	XP_018447661.1, XP_018450949.1	XP_013604597.1
OG0006939	XP_018440921.1	XP_013613454.1
OG0006939	XP_018464329.1, XP_018452349.1	XP_013606424.1
OG0006940	XP_018484810.1	XP_013586868.1
OG0006940	XP_018455007.1	XP_013602646.1
OG0006941	XP_018447639.1, XP_018465595.1	XP_013638179.1
OG0006942	XP_018449950.1, XP_018449953.1	XP_013603014.1
OG0006942	XP_018479412.1	XP_013583715.1, XP_013603065.1
OG0006943	XP_018450057.1, XP_018450046.1	XP_013603768.1, XP_013605917.1
OG0006944	XP_018461056.1, XP_018449205.1	XP_013600319.1
OG0006944	XP_018481929.1	XP_013638435.1
OG0006945	XP_018461057.1, XP_018449525.1	XP_013600681.1
OG0006946	XP_018469904.1	XP_013619973.1
OG0006947	XP_018466696.1, XP_018434627.1	XP_013613980.1
OG0006947	XP_018434471.1	XP_013599887.1
OG0006948	XP_018447888.1	XP_013605931.1
OG0006948	XP_018441752.1, XP_018432655.1	XP_013613973.1
OG0006949	XP_018449713.1	XP_013603727.1
OG0006949	XP_018437706.1, XP_018437708.1	XP_013603420.1
OG0006950	XP_018483186.1, XP_018464264.1	XP_013583795.1
OG0006951	XP_018439680.1, XP_018439692.1	XP_013586527.1
OG0006951	XP_018447302.1	XP_013600166.1
OG0006952	XP_018449161.1, XP_018449158.1	XP_013602073.1
OG0006952	XP_018461069.1, XP_018451578.1	XP_013638867.1
OG0006953	XP_018447331.1	XP_013600853.1
OG0006953	XP_018464301.1	XP_013584426.1
OG0006954	XP_018435373.1	XP_013586633.1
OG0006954	XP_018450274.1, XP_018451575.1	XP_013605108.1
OG0006955	XP_018436473.1	XP_013585944.1
OG0006955	XP_018464048.1	XP_013595940.1
OG0006956	XP_018432819.1, XP_018432795.1	XP_013586512.1
OG0006957	XP_018449759.1	XP_013603407.1
OG0006957	XP_018484389.1	XP_013615075.1
OG0006958	XP_018451124.1, XP_018458481.1	XP_013586031.1, XP_013597487.1, XP_013604512.1
OG0006959	XP_018467726.1	XP_013584211.1
OG0006959	XP_018448267.1	XP_013615152.1
OG0006960	XP_018464775.1, XP_018464932.1	XP_013639170.1
OG0006960	XP_018434680.1	XP_013595825.1
OG0006961	XP_018447921.1	XP_013596067.1, XP_013602778.1
OG0006961	XP_018470383.1	XP_013584538.1
OG0006962	XP_018440788.1, XP_018440777.1	XP_013587107.1
OG0006963	XP_018447932.1	XP_013638384.1
OG0006963	XP_018450509.1, XP_018448272.1	XP_013614611.1
OG0006964	XP_018461922.1	XP_013602520.1
OG0006964	XP_018490019.1	XP_013584026.1
OG0006965	XP_018448053.1, XP_018448058.1, XP_018447920.1	XP_013603642.1
OG0006965	XP_018473018.1	XP_013638141.1
OG0006966	XP_018450679.1, XP_018449518.1, XP_018449317.1	XP_013597070.1, XP_013603645.1, XP_013584119.1
