Orthogroup	Capsella_rubella	Cochlearia_excelsa
OG0011172	XP_006299194.1	g6187
OG0011173	XP_006298172.2	g14345
OG0011174	XP_006298409.1	g13700
OG0011175	XP_006299440.2	g14216, g6148
OG0011176	XP_006298171.1	g6143
OG0011177	XP_023641694.1	g10308
OG0011178	XP_006297571.1	g6387
OG0011179	XP_006298471.1	g6140, g14194
OG0011180	XP_006297913.1	g14060
OG0011181	XP_006296865.1	g6120
OG0011182	XP_006284963.1	g23859
OG0011183	XP_006285441.2	g47476
OG0011184	XP_023639518.1	g19627
OG0011185	XP_006284969.1	g17275
OG0011187	XP_006284019.1	g17306
OG0011188	XP_006284055.2	g23968
OG0011189	XP_023633874.1	g17310, g47410
OG0011190	XP_006284756.1	g47407
OG0011192	XP_023642716.1	g12105
OG0011193	XP_006283160.1	g17395
OG0011194	XP_006304223.2	g28247
OG0011195	XP_006283656.1	g47329, g24073
OG0011196	XP_006284474.1	g24066, g47336
OG0011197	XP_006285194.1	g24059
OG0011198	XP_006283006.1	g17373
OG0011199	XP_006285180.2	g47373, g1733
OG0011200	XP_006279410.1	g6333
OG0011201	XP_023635224.1	g47384
OG0011202	XP_006284099.1	g24002
OG0011203	XP_006284724.1	g47396
OG0011204	XP_006282708.1	g24095
OG0011205	XP_006284324.1	g24119
OG0011206	XP_006296114.1	g52076
OG0011207	XP_006288372.1	g25850
OG0011208	XP_006288652.1	g40265
OG0011209	XP_023636679.1	g18449
OG0011210	XP_006280629.1	g36997
OG0011211	XP_006280687.2	g37008
OG0011212	XP_023638320.1	g37014
OG0011213	XP_006280013.1	g18440
OG0011214	XP_006285376.1	g24357
OG0011215	XP_006286131.1	g17582, g24349
OG0011216	XP_006282922.1	g17590
OG0011217	XP_023634101.1	g16410, g47175
OG0011218	XP_006284854.2	g24323
OG0011219	XP_023635295.1	g47185
OG0011220	XP_023634371.1	g47187
OG0011221	XP_006284207.1	g47195
OG0011222	XP_006283753.1	g47196, g24302
OG0011223	XP_006285815.1	g17557
OG0011224	XP_006305346.1	g27786
OG0011225	XP_023632632.1	g50659
OG0011226	XP_023642779.1	g7942
OG0011227	XP_006280477.1	g19626
OG0011228	XP_023636261.1	g19622
OG0011229	XP_006279624.1	g10
OG0011231	XP_006281821.1	g24055
OG0011232	XP_006290546.1	g18769
OG0011233	XP_006293101.1	g18765
OG0011235	XP_006291418.1	g1744
OG0011236	XP_006291839.1	g18795
OG0011237	XP_006292210.2	g18796
OG0011238	XP_006290311.1	g1758
OG0011239	XP_006290289.1	g11150
OG0011240	XP_006291341.1	g1766
OG0011241	XP_023638571.1	g1787
OG0011242	XP_006291781.1	g1796
OG0011243	XP_006290851.2	g1802
OG0011244	XP_023638688.1	g11161
OG0011245	XP_023637989.1	g1816
OG0011247	XP_023638204.1	g11167
OG0011249	XP_006292593.1	g18689
OG0011250	XP_006290680.1	g1887
OG0011251	XP_006291359.1	g1888
OG0011252	XP_006291944.1	g18800
OG0011253	XP_006293062.1	g1897, g18801
OG0011254	XP_023638045.1	g1901
OG0011255	XP_006293153.1	g18821, g1916
OG0011256	XP_006290364.1	g1930
OG0011257	XP_006290816.1	g18856
OG0011258	XP_006290753.1, XP_023639873.1	g1952
OG0011259	XP_006292056.1	g1957
OG0011260	XP_006290490.1	g1965
OG0011261	XP_006290785.1	g18880
OG0011262	XP_006282432.1	g47695
OG0011263	XP_023637859.1	g2005
OG0011264	XP_006291151.1	g18911
OG0011265	XP_006290805.1	g2004
OG0011266	XP_006290892.1	g18914
OG0011267	XP_006291877.1, XP_006292810.1	g3495
OG0011268	XP_006291574.1	g1986
OG0011269	XP_006290726.1	g1983, g18946
OG0011270	XP_006292550.1	g2042
OG0011271	XP_006291243.1	g18995
OG0011272	XP_006290132.1	g40331
OG0011273	XP_023634505.1, XP_023643143.1	g47717
OG0011274	XP_006300539.1	g44835
OG0011275	XP_006291713.1	g2062
OG0011276	XP_006290653.1	g19007
OG0011277	XP_023638029.1	g19009
OG0011278	XP_006293180.2	g19010
OG0011279	XP_006292950.1	g2136
OG0011280	XP_006293144.1	g19018
OG0011281	XP_006291489.1	g19020
OG0011282	XP_006291149.1	g2158
OG0011283	XP_023637953.1	g6211, g19033
OG0011284	XP_023637952.1	g19044
OG0011285	XP_006292268.1	g11267
OG0011286	XP_006290951.1	g2174
OG0011287	XP_006291832.1	g19057
OG0011288	XP_006291267.1	g28268, g11273, g2186
OG0011289	XP_006291148.1	g19067
OG0011290	XP_006291561.1	g19069
OG0011291	XP_006290818.1	g19070
OG0011292	XP_006290997.1	g19074
OG0011293	XP_006292115.1	g2232
OG0011294	XP_006291207.1	g2236
OG0011296	XP_023639198.1, XP_023638302.1	g2241
OG0011297	XP_006291622.1	g2266
OG0011298	XP_023638191.1	g19134
OG0011299	XP_006290357.2	g2272
OG0011300	XP_006290828.1	g2273
OG0011301	XP_006290790.1	g19146
OG0011302	XP_006290763.2	g2276
OG0011303	XP_006292191.1	g2286
OG0011304	XP_006292685.1	g19150
OG0011305	XP_006291913.1	g2291
OG0011306	XP_006291762.2	g19162
OG0011307	XP_006302866.1	g41652
OG0011308	XP_023637907.1	g2318
OG0011309	XP_006292076.1	g2321
OG0011310	XP_006290815.1	g2325
OG0011311	XP_006292585.1	g2341
OG0011312	XP_006293063.1	g11309
OG0011313	XP_006292038.1	g11311
OG0011314	XP_006291371.1	g2378
OG0011315	XP_006291213.2	g2391
OG0011316	XP_006291927.2	g19216
OG0011318	XP_006291062.1	g19226
OG0011319	XP_023632991.1	g28471
OG0011320	XP_006281237.1	g941
OG0011321	XP_006279563.1	g28442
OG0011322	XP_006280970.1	g933
OG0011323	XP_006280559.1	g28440
OG0011324	XP_006281558.1	g28427
OG0011325	XP_006282121.2	g41281
OG0011326	XP_023641867.1	g41274
OG0011327	XP_006284647.1	g24397
OG0011328	XP_006299887.1	g6444
OG0011329	XP_006298027.1	g11699, g6439
OG0011331	XP_006300154.1	g11683
OG0011332	XP_006297984.1	g6432
OG0011333	XP_006298517.1	g6412
OG0011334	XP_006299798.1	g6392
OG0011335	XP_023641752.1	g13526
OG0011336	XP_006297035.1	g6368
OG0011337	XP_006299727.1	g13529, g35823
OG0011338	XP_006297309.1	g6366
OG0011339	XP_006298647.2	g11630
OG0011340	XP_006299399.2	g7478
OG0011341	XP_006302582.1	g18051
OG0011342	XP_006300854.1	g44963, g44955
OG0011343	XP_006302675.1	g44952
OG0011344	XP_006303122.2	g44929
OG0011345	XP_006302246.1	g41727
OG0011346	XP_006302319.2	g41644
OG0011347	XP_006302772.1	g44887
OG0011349	XP_006300741.1	g44872
OG0011350	XP_006305624.1	g32239
OG0011351	XP_006300889.1	g44871
OG0011352	XP_006302484.1	g44863
OG0011353	XP_023643435.1	g41575
OG0011354	XP_006300820.1	g41556
OG0011355	XP_006301434.1	g41547
OG0011356	XP_006303051.1	g41533
OG0011357	XP_006281081.1	g10241
OG0011358	XP_006298388.1	g13759
OG0011359	XP_006298649.2	g6028, g6077
OG0011360	XP_006296977.1	g13983
OG0011361	XP_006298520.1	g6022
OG0011362	XP_006299793.1	g6020
OG0011363	XP_006299733.1	g6012
OG0011364	XP_006296733.2	g6008
OG0011365	XP_006297209.1	g13954
OG0011366	XP_006298526.1	g6000
OG0011367	XP_006298956.1	g5996
OG0011368	XP_023642434.1	g13937
OG0011369	XP_006298804.1	g13934
OG0011371	XP_006299799.1	g5976
OG0011373	XP_006298832.1	g5958
OG0011374	XP_006297443.2	g5954
OG0011375	XP_006297856.1	g13809
OG0011376	XP_006298661.2	g13895
OG0011377	XP_023641773.1	g13811
OG0011378	XP_006294675.2	g51980
OG0011379	XP_023639474.1	g37374
OG0011380	XP_006295236.1	g51960
OG0011381	XP_006295975.1	g51958
OG0011382	XP_006294585.1	g51956
OG0011383	XP_006294208.2	g38144
OG0011384	XP_006295924.1	g51881
OG0011385	XP_006294524.1	g37356
OG0011386	XP_006294120.2	g51869
OG0011387	XP_006296013.1	g51843
OG0011388	XP_006294541.1	g51841
OG0011389	XP_006294229.2	g51800
OG0011390	XP_006282099.1	g869
OG0011391	XP_006293584.1	g38122
OG0011392	XP_006296061.1	g38114
OG0011393	XP_006294584.1	g51749
OG0011394	XP_023640749.1	g37306
OG0011395	XP_006296379.1	g37301
OG0011396	XP_006289218.1	g45729
OG0011397	XP_006282571.1	g46655
OG0011398	XP_006295452.1	g37281
OG0011399	XP_023640017.1, XP_006293960.1	g36793
OG0011400	XP_006294146.2	g51719
OG0011401	XP_006293512.1	g51715, g37271
OG0011402	XP_006298810.1	g6352
OG0011403	XP_023640774.1	g51703
OG0011404	XP_006293932.1	g51693
OG0011405	XP_006293846.1	g37248
OG0011406	XP_006296494.1	g51690
OG0011408	XP_006296472.1	g51661, g37226
OG0011409	XP_006294479.1	g37222, g51648
OG0011410	XP_006294277.1	g38069
OG0011411	XP_006293970.1	g37197
OG0011412	XP_006293947.1	g38053
OG0011413	XP_006287704.2	g40420
OG0011414	XP_006289487.1	g16068
OG0011415	XP_006288123.1	g25578
OG0011416	XP_023636371.1	g25566
OG0011417	XP_006286915.1	g25558
OG0011418	XP_006288544.1	g45144
OG0011419	XP_006289237.1	g45142
OG0011420	XP_006288305.1	g45141
OG0011421	XP_023637012.1	g40390
OG0011422	XP_006288421.1	g40386
OG0011423	XP_006286788.1	g40401
OG0011424	XP_006294839.1	g50853
OG0011425	XP_006294633.1	g50854
OG0011426	XP_006294286.1	g50867
OG0011427	XP_023639717.1	g50878, g38523
OG0011428	XP_023639534.1	g50881
OG0011429	XP_006296446.2	g50890
OG0011431	XP_006293398.1	g50907, g36917
OG0011432	XP_006293563.1	g36900
OG0011433	XP_006295799.1	g38391
OG0011434	XP_006293557.1	g38333
OG0011435	XP_006293738.1	g38332
OG0011436	XP_006294896.1	g38337, g51036
OG0011437	XP_023639963.1	g38349
OG0011438	XP_023639337.1	g38383
OG0011439	XP_023645454.1	g50411, g27625
OG0011440	XP_006305633.1	g27626
OG0011441	XP_006305300.1	g53740
OG0011442	XP_006307209.1	g53850
OG0011443	XP_006305130.1	g1258
OG0011444	XP_006304193.1	g35950, g53898
OG0011445	XP_006305691.1	g35910
OG0011446	XP_006305497.2	g4980, g35928
OG0011447	XP_006285637.1	g16925
OG0011448	XP_006304169.1	g32891
OG0011449	XP_006306363.1	g50757
OG0011450	XP_006307386.1	g32766
OG0011451	XP_006306586.1	g32765
OG0011452	XP_006306636.1	g32738
OG0011453	XP_006305306.1	g32705, g50716
OG0011454	XP_006306698.2	g32692
OG0011455	XP_006304124.1	g32678
OG0011456	XP_006303712.1	g50702
OG0011457	XP_006286913.1	g40268
OG0011458	XP_006287788.1	g40211
OG0011459	XP_023635968.1	g40237
OG0011460	XP_006288101.1	g40243
OG0011461	XP_006287940.1	g25839
OG0011462	XP_006286418.1	g40311
OG0011463	XP_006287325.1	g40325
OG0011464	XP_006286459.1	g40332
OG0011465	XP_006287252.2	g42686
OG0011466	XP_006286352.2	g40349
OG0011467	XP_006287354.1	g40369
OG0011468	XP_006286532.1	g40370
OG0011469	XP_006287946.1	g4892
OG0011470	XP_006286618.1	g29095
OG0011471	XP_006290141.1	g41433
OG0011472	XP_006287435.1	g29107
OG0011473	XP_006288933.1	g4857
OG0011474	XP_006286994.1	g4803
OG0011475	XP_006286941.2	g10136
OG0011476	XP_006289878.1	g10146
OG0011477	XP_006290042.1	g10150
OG0011478	XP_006286967.1	g4769
OG0011479	XP_006289445.1	g4770
OG0011480	XP_023635884.1	g4715
OG0011481	XP_006287322.1	g10165
OG0011482	XP_006300027.1	g13869
OG0011483	XP_006299884.1	g5929
OG0011484	XP_023642787.1	g5920
OG0011485	XP_006297221.1	g5909
OG0011486	XP_006280586.1	g28320
OG0011487	XP_006298892.2, XP_023642592.1	g5905
OG0011489	XP_023642747.1	g5901
OG0011490	XP_006298234.1	g13845
OG0011491	XP_006299212.1	g13839
OG0011492	XP_006295015.1	g37778
OG0011493	XP_006294586.1	g52162
OG0011494	XP_006295450.1	g37777
OG0011495	XP_006295830.1	g22970
OG0011496	XP_006294807.2	g37751
OG0011497	XP_006295465.1	g37745
OG0011498	XP_023640974.1	g50830
OG0011499	XP_023639433.1	g37732
OG0011500	XP_023639390.1	g37726
OG0011501	XP_006294734.1	g50824
OG0011502	XP_006293686.1	g50820
OG0011503	XP_023640133.1	g37715
OG0011504	XP_023640596.1	g37705
OG0011505	XP_006293486.1	g37695
OG0011506	XP_006295223.1	g50792
OG0011507	XP_023639739.1	g37673, g50786
OG0011508	XP_006294409.1	g38247
OG0011510	XP_006294167.1	g52288
OG0011511	XP_006295941.1	g52285
OG0011512	XP_006294469.1	g52278
OG0011513	XP_006294857.1	g37618
OG0011514	XP_006293650.1	g37612
OG0011515	XP_006294963.2	g37606
OG0011516	XP_006294190.1	g52184
OG0011517	XP_006295911.1	g52169
OG0011518	XP_006294992.1	g52148
OG0011519	XP_006296119.1	g52146
OG0011520	XP_006296130.1	g52130
OG0011521	XP_006295957.1	g52129
OG0011522	XP_023640630.1	g37491
OG0011523	XP_006296465.2	g38206
OG0011524	XP_006295887.2	g52106
OG0011525	XP_006294761.1	g37486
OG0011526	XP_006294750.1	g38203
OG0011527	XP_023640197.1	g52095
OG0011528	XP_006294058.1	g37475, g38198
OG0011529	XP_006294542.1	g37472
OG0011530	XP_006297302.1	g5931
OG0011531	XP_006294302.1	g52079, g48947
OG0011532	XP_006294703.1	g37436
OG0011533	XP_006294754.1	g52027
OG0011535	XP_006296319.1	g37405
OG0011537	XP_006293443.1	g52006
OG0011538	XP_006294092.1	g52001
OG0011539	XP_006294996.1	g38166
OG0011540	XP_006294170.1	g37397
OG0011541	XP_006294747.1	g37394
OG0011542	XP_006294570.1	g51996
OG0011543	XP_006295474.1	g37389
OG0011544	XP_006279493.1	g10871, g40699
OG0011545	XP_006282411.2	g10872
OG0011546	XP_006280934.1	g10873
OG0011547	XP_006282107.2	g10882
OG0011548	XP_023640198.1	g10900
OG0011549	XP_006299588.1	g12703
OG0011550	XP_006296602.1	g7918
OG0011551	XP_023641110.1	g7917
OG0011552	XP_006298840.1	g12743, g12694
OG0011553	XP_006297997.1	g7897
OG0011554	XP_023642505.1	g7883
OG0011555	XP_006297334.1	g7856
OG0011556	XP_006297493.1	g12657
OG0011557	XP_006297951.1	g12654
OG0011558	XP_023641782.1	g7818
OG0011559	XP_023641608.1	g12781
OG0011560	XP_006299263.1	g7810
OG0011561	XP_006299021.1	g12620
OG0011562	XP_006298202.1	g7795
OG0011563	XP_006297086.1	g12796
OG0011564	XP_023642768.1	g12795
OG0011565	XP_006297961.1	g7781
OG0011566	XP_006297070.1	g7772, g7763
OG0011567	XP_006300230.1	g7746
OG0011568	XP_006297651.1	g12591
OG0011569	XP_023641429.1	g7740
OG0011572	XP_006299195.1	g12861
OG0011573	XP_006299381.1, XP_006299523.1	g12873
OG0011574	XP_006297685.1	g12536
OG0011575	XP_023641727.1	g12877
OG0011576	XP_023643571.1	g44763
OG0011577	XP_006297028.1	g12523
OG0011579	XP_006297341.1	g7651
OG0011580	XP_006297217.1	g7642
OG0011581	XP_023641973.1	g7624
OG0011582	XP_006296842.1	g12466
OG0011583	XP_006297597.1	g7621
OG0011584	XP_006297029.1	g7324, g7615
OG0011585	XP_006297375.1	g7604, g12449
OG0011586	XP_006298743.1	g7553
OG0011587	XP_006298128.1	g12420
OG0011588	XP_006297350.1	g13000
OG0011589	XP_006298122.2	g7536, g13001
OG0011590	XP_023641192.1	g7524, g13011
OG0011591	XP_006298410.2	g13028
OG0011592	XP_006299770.1	g12402
OG0011593	XP_023642240.1	g7493
OG0011594	XP_006297711.1	g7490
OG0011595	XP_006298963.1	g13058
OG0011596	XP_006299876.1, XP_006300222.1	g7462
OG0011597	XP_006298566.1, XP_023641251.1	g7460, g13064
OG0011598	XP_006299409.1	g7457
OG0011600	XP_023641546.1	g13073
OG0011601	XP_006296893.2	g13081, g7440
OG0011602	XP_023642149.1	g7433
OG0011603	XP_023641144.1	g12362
OG0011604	XP_006299521.1	g12358
OG0011605	XP_006297971.1	g7401
OG0011607	XP_006296704.1	g13115, g7387
OG0011608	XP_006297789.1	g7375
OG0011609	XP_006297007.1	g12315
OG0011610	XP_006296711.1	g7346
OG0011611	XP_006299943.1	g12301
OG0011612	XP_023641257.1	g7342
OG0011613	XP_006298272.1	g7332
OG0011616	XP_006297041.2	g7312
OG0011617	XP_023641578.1	g7308
OG0011618	XP_006299860.1	g7300
OG0011619	XP_006298974.1	g12269
OG0011620	XP_006291793.1	g12258
OG0011622	XP_006298851.1	g13158
OG0011623	XP_006298001.1	g7255
OG0011624	XP_006296954.1	g12246
OG0011625	XP_006298000.1	g7209
OG0011626	XP_006302826.1	g45834
OG0011628	XP_006299177.1	g7185
OG0011629	XP_006298666.2	g12191
OG0011630	XP_006297438.1	g7165
OG0011631	XP_006298718.1	g12176
OG0011632	XP_006297267.1	g12166
OG0011633	XP_023641107.1	g7135
OG0011634	XP_006296851.1	g7131
OG0011635	XP_006297504.1	g7120
OG0011636	XP_006297436.1	g7112
OG0011637	XP_006299496.1	g7100
OG0011638	XP_006298253.1	g12134
OG0011640	XP_006297846.1	g7058
OG0011641	XP_006299759.1	g7053
OG0011642	XP_006300103.1	g13251
OG0011643	XP_006297723.2	g7033
OG0011644	XP_006298758.1	g7015
OG0011645	XP_023642268.1	g6989
OG0011646	XP_006297164.1	g12064
OG0011647	XP_023641120.1	g12037
OG0011648	XP_006298977.1	g6913
OG0011649	XP_006299289.1	g12018
OG0011650	XP_006297111.1	g6889
OG0011651	XP_006297806.1	g12014
OG0011652	XP_006299937.1	g12010
OG0011653	XP_006296939.2	g12008, g6880
OG0011654	XP_023641647.1	g12003
OG0011655	XP_023641199.1	g6861
OG0011656	XP_006299481.1	g13317, g11993
OG0011657	XP_006282515.2	g46708, g51162, g47540
OG0011658	XP_006292389.2	g10802
OG0011659	XP_006297775.1	g6847
OG0011660	XP_023641863.1	g6846
OG0011661	XP_006298352.1	g6822
OG0011662	XP_023641345.1	g13336
OG0011663	XP_006298893.1	g13339
OG0011664	XP_006297520.1	g6779
OG0011665	XP_006298094.1	g13351
OG0011666	XP_023641307.1	g6743
OG0011667	XP_006296624.1	g6740
OG0011669	XP_006298071.1	g6684
OG0011670	XP_006298460.1	g11874, g6682
OG0011671	XP_006280963.1	g41242
OG0011672	XP_006285141.1	g46690
OG0011673	XP_006283563.2	g16889
OG0011674	XP_006282998.1	g46700
OG0011675	XP_006283311.1	g46701
OG0011676	XP_023634366.1	g46702
OG0011677	XP_006282712.1	g46724
OG0011678	XP_006283202.1	g18085
OG0011679	XP_006284117.1	g46732
OG0011680	XP_006283307.1	g46735
OG0011681	XP_023635211.1	g46741
OG0011682	XP_023635185.1	g46777
OG0011683	XP_023634494.1	g16743
OG0011684	XP_006283341.1	g46834
OG0011685	XP_006282821.1	g16734
OG0011686	XP_006281154.1	g10300
OG0011687	XP_023641984.1	g6509
OG0011688	XP_023641770.1	g6521
OG0011689	XP_023642508.1	g6524
OG0011690	XP_006298151.1	g6544
OG0011691	XP_023642479.1	g6547
OG0011692	XP_006298607.1	g13703
OG0011694	XP_006300104.1	g6556
OG0011695	XP_006297270.1	g13447
OG0011696	XP_006290742.2	g6560
OG0011697	XP_006299889.1	g6597
OG0011698	XP_006299031.1	g6582, g11818
OG0011699	XP_006300898.1	g44994
OG0011700	XP_006298011.1	g13415
OG0011701	XP_006297752.1	g11836
OG0011702	XP_006299351.1	g13400
OG0011703	XP_023642146.1	g6635
OG0011704	XP_006297915.1	g11861
OG0011705	XP_006306517.1	g32194
OG0011706	XP_006282480.1	g23408
OG0011707	XP_006285065.1	g23420
OG0011708	XP_006282534.1	g47730
OG0011710	XP_006302355.1	g41881
OG0011711	XP_006302390.1	g18052
OG0011712	XP_006302098.1	g45040
OG0011713	XP_023643062.1	g45039
OG0011714	XP_006301061.1	g45128
OG0011715	XP_023644036.1	g45087
OG0011716	XP_006301240.1	g43836
OG0011717	XP_023642920.1	g1685
OG0011718	XP_006301039.1	g1691
OG0011719	XP_006301397.1	g43906
OG0011720	XP_006302225.1	g41128
OG0011721	XP_006289614.2	g4896, g29081
OG0011722	XP_006287908.1	g29069, g4912
OG0011723	XP_006287535.1	g29063
OG0011724	XP_023636456.1	g29044
OG0011725	XP_023636587.1	g41475
OG0011727	XP_023633581.1	g4746
OG0011728	XP_006280939.1	g10193
OG0011729	XP_006291726.1, XP_023635260.1	g18498
OG0011730	XP_006290371.1	g2412
OG0011731	XP_023638154.1	g11330
OG0011732	XP_006291723.1	g2424
OG0011733	XP_023638003.1	g2427
OG0011734	XP_006293169.1	g2432
OG0011735	XP_006292053.1	g19279
OG0011736	XP_006292122.1	g2437
OG0011737	XP_006291938.1	g11338
OG0011739	XP_023634167.1	g16765
OG0011740	XP_023638673.1	g2461
OG0011742	XP_023638097.1	g2470
OG0011743	XP_006292067.1	g19307
OG0011744	XP_023644679.1	g49275
OG0011746	XP_006307077.2	g49297
OG0011747	XP_006304383.1	g26863
OG0011748	XP_006304123.1	g26871
OG0011749	XP_006304974.1	g26872
OG0011750	XP_006304018.1	g30741, g26873
OG0011751	XP_006305031.2	g49320
OG0011752	XP_006307598.1	g49322
OG0011753	XP_006303540.2	g49325
OG0011754	XP_006304460.1	g30749
OG0011755	XP_006305521.2	g49335
OG0011756	XP_006307052.1	g49337, g30758
OG0011757	XP_006305568.1	g30760
OG0011758	XP_006305173.1	g49356
OG0011759	XP_006303227.1	g49368
OG0011760	XP_023632962.1	g49376
OG0011761	XP_006303365.2	g30780
OG0011762	XP_006305967.1	g49383
OG0011763	XP_006306607.1	g49386
OG0011764	XP_006307723.2	g25022
OG0011765	XP_006304497.1	g30803
OG0011767	XP_006306452.1	g49423
OG0011768	XP_006303911.1	g49429
OG0011769	XP_006304480.1	g30840
OG0011770	XP_006303380.1	g30864
OG0011771	XP_006303772.1	g30867
OG0011772	XP_023645343.1	g30870
OG0011774	XP_006303814.1	g26937
OG0011775	XP_006305336.1	g26945
OG0011776	XP_006307498.1	g49465
OG0011777	XP_006304447.1	g30900
OG0011778	XP_006303975.1	g26949, g30897
OG0011779	XP_006303269.1	g49497
OG0011780	XP_023645813.1	g30933
OG0011781	XP_006306345.1	g49505
OG0011783	XP_006305016.2	g30953
OG0011784	XP_006303884.1	g30964, g49524
OG0011785	XP_006306197.1	g26972, g49540
OG0011786	XP_006305594.1	g49545
OG0011787	XP_006304842.2	g31001
OG0011788	XP_023645293.1	g26986
OG0011789	XP_023645917.1	g31040
OG0011790	XP_023644577.1	g26996
OG0011791	XP_006283734.1	g47507
OG0011792	XP_006307226.1	g31051
OG0011793	XP_006307319.1	g31058
OG0011794	XP_006305443.2	g27014
OG0011795	XP_006305754.1	g31096
OG0011796	XP_023641759.1	g11675
OG0011797	XP_023632808.1	g31106
OG0011798	XP_006304860.1	g49676
OG0011799	XP_006307456.1	g31125
OG0011800	XP_023645686.1	g31133
OG0011801	XP_006282112.1	g41208
OG0011802	XP_006305054.1	g31136
OG0011803	XP_006305493.1	g31139
OG0011804	XP_023644660.1	g49655
OG0011805	XP_006307170.1	g31151
OG0011806	XP_006305684.1	g31161
OG0011807	XP_006304646.1	g31227
OG0011808	XP_006304778.1	g31168
OG0011809	XP_006305117.2	g31182
OG0011810	XP_006306028.1	g49625
OG0011811	XP_006306617.1	g49623
OG0011812	XP_006307264.2	g49699
OG0011813	XP_023645592.1	g31224
OG0011814	XP_006306630.1	g27103
OG0011815	XP_023644776.1	g31257
OG0011816	XP_023634760.1	g17105
OG0011817	XP_006307503.1	g27126
OG0011818	XP_006306825.1	g31284
OG0011820	XP_006305343.1	g31295
OG0011821	XP_006307627.1	g27151
OG0011822	XP_006307099.1	g31318
OG0011823	XP_023645952.1	g49781
OG0011824	XP_006305768.1	g31347
OG0011825	XP_006304144.1	g31348
OG0011826	XP_006305473.1	g31350
OG0011827	XP_006303813.1	g31353
OG0011828	XP_006304806.1	g27183
