Orthogroup	Capsella_rubella	Brassica_rapa
OG0008568	XP_006286280.1, XP_006283985.1	XP_009144146.1
OG0008569	XP_006285537.1	XP_009144138.1, XP_009137756.2
OG0008570	XP_006285510.1	XP_009109111.2, XP_009137758.2
OG0008571	XP_006284665.1	XP_033133144.1
OG0008572	XP_006304456.1	XP_009118543.1
OG0008573	XP_006306774.1	XP_009118230.1, XP_033128852.1
OG0008574	XP_006303938.1	XP_009117870.2, XP_009148871.1
OG0008575	XP_023645578.1	XP_018509363.2, XP_009115485.1
OG0008576	XP_006306753.1	XP_009103098.1, XP_009115381.1
OG0008577	XP_006307606.1	XP_009103068.1, XP_009109881.2, XP_009115317.1
OG0008579	XP_023638422.1	XP_033144895.1
OG0008580	XP_006294272.1	XP_009123656.1
OG0008581	XP_006303534.1	XP_033137954.1
OG0008582	XP_006306152.1	XP_009123052.1
OG0008583	XP_023642533.1	XP_033148646.1
OG0008584	XP_006300810.1	XP_009112758.2, XP_009112929.1
OG0008585	XP_006301572.1	XP_009105503.2
OG0008586	XP_006301038.1	XP_033139602.1
OG0008587	XP_006300685.1	XP_009105451.2, XP_009105015.2
OG0008588	XP_023644331.1	XP_033141101.1
OG0008589	XP_006300078.1	XP_018511527.1, XP_018514573.1, XP_033140933.1, XP_033142512.1
OG0008591	XP_006284958.1	XP_033133344.1, XP_033142269.1
OG0008592	XP_023641526.1	XP_009117459.1, XP_009146448.1
OG0008593	XP_006299734.1, XP_006299784.2	XP_033130146.1
OG0008594	XP_023641177.1	XP_033144202.1, XP_033132707.1
OG0008595	XP_023641348.1, XP_023638429.1	XP_033133983.1
OG0008596	XP_006295251.1	XP_009140304.1, XP_033137142.1
OG0008598	XP_006295655.1	XP_009117332.1, XP_033145393.1
OG0008599	XP_006294623.1	XP_009117326.1, XP_009140391.1
OG0008600	XP_006295403.1	XP_009140459.2, XP_009117286.2
OG0008601	XP_023640140.1	XP_009117243.1, XP_009133985.1
OG0008602	XP_006294501.1	XP_033136694.1, XP_009140529.1
OG0008603	XP_006294596.1	XP_009117041.1, XP_009133958.1
OG0008604	XP_023640185.1	XP_009132753.1, XP_033138628.1, XP_009141103.1
OG0008605	XP_006294894.1	XP_033141976.1, XP_009143795.1
OG0008607	XP_023638059.1	XP_033141413.1, XP_033129175.1
OG0008608	XP_006292573.1, XP_006293108.1, XP_006291659.1	XP_033133968.1, XP_033133691.1, XP_033133642.1
OG0008609	XP_023638774.1	XP_009151771.1, XP_009129291.1
OG0008610	XP_006304869.2, XP_006287131.1	XP_009125836.1
OG0008611	XP_006288042.1	XP_009131385.1, XP_009121698.1
OG0008612	XP_006288955.1	XP_009112423.1, XP_009131572.1
OG0008613	XP_006289749.1	XP_009117492.1, XP_018515015.1, XP_009130087.2
OG0008615	XP_023636296.1	XP_033134842.1, XP_009134247.2
OG0008616	XP_023642017.1, XP_006282989.1	XP_009125414.2
OG0008617	XP_006286239.1	NP_001288909.1, XP_033139950.1
OG0008618	XP_006285527.2	XP_009137784.1, XP_033142228.1
OG0008619	XP_023634400.1	XP_009137424.1, XP_009137765.1
OG0008621	XP_006306442.2, XP_023641264.1	XP_009125801.1
OG0008623	XP_006281372.1	XP_009129731.1
OG0008624	XP_006280361.1	XP_009151614.1, XP_009111821.2, XP_009129708.1
OG0008625	XP_006279706.1	XP_009129737.2, XP_009151656.1
OG0008626	XP_006281529.2	XP_009111861.2, XP_033129461.1
OG0008627	XP_006281276.1	XP_009111864.1, XP_009151711.1
OG0008628	XP_006280669.1	XP_009132698.1
OG0008629	XP_006282349.1	XP_009127172.1, XP_009132482.1
OG0008630	XP_006281836.1	XP_009119910.1, XP_009127151.1
OG0008649	XP_006284621.1	XP_033148676.1, XP_009108986.1
OG0008650	XP_006282616.1	XP_009127808.2, XP_009137920.2
OG0008651	XP_023634182.1	XP_009137308.1
OG0008652	XP_006283777.1	XP_009136627.1
OG0008653	XP_006291468.1	XP_009149967.1, XP_009150431.1
OG0008654	XP_006292737.1	XP_033129851.1, XP_033140920.1
OG0008655	XP_006290291.1	XP_009151440.1, XP_009150185.1
OG0008656	XP_006291957.1	XP_009151413.1, XP_009149810.1
OG0008657	XP_006307644.2	XP_018515011.1
OG0008658	XP_023638656.1	XP_009150192.1
OG0008659	XP_006290873.1	XP_009149853.1
OG0008660	XP_006290817.1	XP_009150835.1, XP_009149844.1
OG0008661	XP_006293299.1	XP_009149839.1
OG0008662	XP_006291618.1	XP_009101377.1, XP_009107092.1
OG0008663	XP_006290562.1	XP_033139657.1, XP_009101318.2
OG0008664	XP_006286079.1	XP_009125142.1
OG0008665	XP_006288371.1	XP_009121010.1, XP_009131638.1
OG0008666	XP_023636765.1	XP_009126214.1, XP_009121045.1
OG0008667	XP_006287410.1	XP_033141640.1, XP_009121047.1
OG0008668	XP_006290217.1	XP_033138562.1, XP_033140157.1
OG0008669	XP_006297234.2	XP_009146484.2
OG0008670	XP_006287994.2	XP_009126174.1, XP_009121401.1
OG0008671	XP_006288234.1	XP_009131556.2, XP_018511033.2
OG0008672	XP_006287043.1	XP_009121454.1, XP_009126138.1
OG0008673	XP_006288493.1	XP_009126134.1, XP_009121459.1
OG0008674	XP_006287135.1	XP_009121462.1
OG0008675	XP_006286588.1	XP_009121465.1, XP_009131552.1
OG0008676	XP_023637316.1	XP_033138576.1, XP_009126128.1
OG0008677	XP_006288816.1	XP_009126123.1, XP_009121486.1
OG0008678	XP_006287669.1	XP_009121492.1
OG0008679	XP_006293481.1	XP_009142270.1
OG0008680	XP_006287611.1	XP_033143162.1, XP_009121504.1
OG0008681	XP_006290178.1	XP_009131524.1, XP_009121509.2
OG0008682	XP_006290174.2	XP_009131520.2, XP_033138818.1
OG0008683	XP_023636345.1	XP_009132246.2, XP_009121533.3
OG0008685	XP_006288594.1	XP_033142895.1, XP_009121546.1
OG0008686	XP_006287924.1	XP_033140090.1, XP_009121547.2
OG0008687	XP_023641657.1	XP_009136188.1
OG0008688	XP_006288208.1	XP_009131487.1, XP_009126061.1
OG0008689	XP_006288895.1	XP_009121557.1, XP_009126059.1
OG0008691	XP_006287327.1	XP_009121588.1, XP_009131456.1
OG0008692	XP_006293803.1	XP_009143925.1, XP_009132906.1
OG0008693	XP_006287781.1	XP_009126027.1
OG0008694	XP_006305064.1	XP_009127093.1
OG0008695	XP_006296948.1	XP_009146242.1
OG0008696	XP_023636005.1	XP_009125968.1, XP_009121680.1
OG0008697	XP_006286780.1	XP_009121689.3
OG0008698	XP_006287906.2	XP_009131368.2
OG0008699	XP_006288357.1	XP_009121720.2, XP_009131365.1
OG0008700	XP_006280279.1	XP_009132382.1
OG0008701	XP_006289509.1	XP_009125930.1, XP_009121742.2
OG0008702	XP_006289625.1	XP_009125921.1, XP_009121754.1
OG0008703	XP_006288520.2	XP_009121769.1
OG0008704	XP_023636491.1	XP_009125901.1, XP_009121776.1
OG0008705	XP_006286470.1	XP_009131320.1, XP_009122877.1
OG0008706	XP_006288301.2	XP_009125887.1, XP_009121794.2
OG0008707	XP_023635912.1	XP_009121799.1, XP_009131317.1
OG0008708	XP_006288748.1	XP_009125886.1, XP_009121802.1
OG0008709	XP_006287114.2	XP_009125884.1, XP_009121805.2
OG0008711	XP_006289580.1	XP_009121848.1
OG0008712	XP_023637004.1	XP_009125857.1, XP_009121858.1
OG0008713	XP_023637026.1	XP_009121859.1
OG0008714	XP_023637449.1	XP_009121861.1, XP_009131269.1
OG0008715	XP_006290134.1	XP_009131259.1, XP_009121873.1
OG0008716	XP_006287382.1	XP_009125841.1, XP_009131249.1
OG0008717	XP_006287999.2	XP_009125839.1, XP_033137886.1
OG0008718	XP_006288247.2	XP_009121902.1, XP_009131244.1
OG0008719	XP_006288699.1	XP_009121904.2, XP_033144991.1
OG0008720	XP_006287037.1	XP_009131237.2, XP_009125833.2
OG0008721	XP_006287000.1	XP_009121935.2
OG0008722	XP_006286661.1	XP_009121966.1, XP_009125799.1
OG0008723	XP_006281884.1	XP_009120034.1, XP_009127027.1
OG0008724	XP_006289990.1	XP_033138524.1, XP_009125787.1
OG0008725	XP_006289029.1	XP_009122005.1, XP_033140346.1
OG0008726	XP_006286600.1	XP_009122007.1, XP_009125262.1
OG0008727	XP_006288148.2	XP_033140347.1, XP_009122031.1
OG0008728	XP_006287358.1	XP_009131171.1, XP_009122034.2
OG0008729	XP_023636026.1	XP_009122049.2, XP_009131162.1
OG0008730	XP_006287841.1	XP_009125325.1
OG0008731	XP_023637284.1	XP_009125331.1, XP_033137440.1
OG0008732	XP_023635812.1	XP_009125340.1, XP_009122113.1
OG0008733	XP_006294981.1, XP_006281092.1	XP_009125352.1, XP_009122534.1
OG0008734	XP_006287905.1	XP_033142795.1, XP_009125756.2, XP_009122507.1
OG0008735	XP_006288823.2	XP_009131107.1, XP_009122505.1
OG0008736	XP_006288995.1	XP_009125750.1
OG0008737	XP_006286619.1	XP_009122475.1, XP_009131091.1
OG0008738	XP_006287344.1	XP_009131082.1, XP_009122471.1
OG0008739	XP_006290723.1	XP_009151852.1, XP_009129361.1
OG0008740	XP_006281470.1	XP_009127360.1
OG0008741	XP_023635876.1	XP_018513601.1
OG0008742	XP_006288486.1	XP_009122434.1, XP_018513277.1
OG0008743	XP_006288832.2	XP_009125716.1, XP_009122416.1, XP_018513428.1
OG0008744	XP_006286671.1	XP_009125711.1, XP_033138444.1
OG0008745	XP_023636227.1	XP_009125705.1, XP_009131024.1
OG0008746	XP_006287366.1	XP_009122401.1, XP_009131014.1
OG0008747	XP_006288681.1	XP_009122325.2, XP_033141825.1
OG0008748	XP_006290238.2	XP_009111252.2
OG0008749	XP_006289771.1	XP_009144539.1, XP_033142103.1
OG0008750	XP_023636316.1	XP_009122154.1, XP_009144523.3
OG0008751	XP_023636980.1	XP_009122116.1, XP_033141115.1
OG0008752	XP_006288579.1	XP_009121951.1
OG0008753	XP_006282692.2	XP_009138864.2
OG0008754	XP_006280951.1	XP_009138839.1
OG0008755	XP_006282891.1	XP_009137480.1, XP_009138628.1
OG0008756	XP_023634778.1	XP_009138618.1
OG0008757	XP_023635898.1	XP_009128508.1
OG0008758	XP_006294759.1	XP_009103548.1, XP_009123176.1
OG0008759	XP_023640220.1	XP_009103552.1
OG0008760	XP_006294144.1	XP_009133925.1, XP_009103559.1
OG0008762	XP_006293814.1	XP_009140783.2, XP_009103583.1
OG0008763	XP_006295039.1	XP_009140791.1
OG0008764	XP_006295919.1	XP_009140795.1, XP_009103593.1
OG0008765	XP_006295716.1	XP_009140798.1, XP_033143929.1
OG0008766	XP_006294344.2	XP_009140812.2
OG0008768	XP_006295096.1	XP_009140819.1, XP_009103619.1
OG0008769	XP_006294958.1	XP_033130149.1
OG0008770	XP_006293456.1	XP_018514141.1
OG0008771	XP_006296291.1	XP_009103628.1
OG0008772	XP_006293606.1	XP_033130350.1, XP_009140837.2
OG0008773	XP_006296363.1	XP_009103643.1
OG0008774	XP_006294207.1	XP_009140845.2, XP_009103648.1
OG0008775	XP_023639861.1	XP_009140846.1, XP_009103645.1
OG0008776	XP_006294226.1	XP_009140900.1, XP_009103683.1
OG0008777	XP_006295281.2	XP_009140903.1, XP_009103686.1
OG0008778	XP_006296151.1	XP_009106885.1
OG0008779	XP_006294126.1	XP_009140927.1, XP_009103702.1
OG0008780	XP_006293705.1	XP_009103713.1, XP_009140941.1
OG0008781	XP_006294865.1	XP_009103714.1, XP_009140942.1
OG0008782	XP_006294177.1	XP_009140943.1
OG0008783	XP_006295153.1	XP_009133861.1, XP_009140951.1, XP_033130326.1
OG0008784	XP_006296496.1	XP_009103719.1, XP_033145277.1
OG0008785	XP_006294844.1	XP_009124371.2, NP_001288899.1
OG0008786	XP_023639734.1	XP_033131578.1
OG0008787	XP_023639895.1	XP_009144380.2, XP_033144710.1
OG0008788	XP_023640181.1	XP_009140999.1
OG0008789	XP_006294335.1	XP_009144338.1, XP_009141031.1
OG0008790	XP_006293768.1	XP_009144333.2, XP_009132711.2
OG0008791	XP_023639708.1	XP_009141036.1
OG0008792	XP_006296371.1	XP_009132714.1, XP_009141041.1, XP_009144327.1
OG0008793	XP_006280685.1	XP_009144312.1
OG0008794	XP_006295686.1	XP_009144307.1
OG0008795	XP_006293884.1	XP_009132742.1, XP_009144295.1
OG0008796	XP_006294422.1	XP_009132743.1, XP_009141428.1
OG0008797	XP_006294232.1	XP_009141093.1
OG0008798	XP_006293809.1	XP_009141128.2
OG0008799	XP_006295721.1	XP_009144598.1, XP_009132769.1
OG0008800	XP_006294476.1	XP_009132768.1
OG0008801	XP_023640558.1	XP_009141139.1
OG0008802	XP_006293670.1	XP_009141144.1
OG0008803	XP_006293452.1	XP_009144244.1, XP_009141146.2
OG0008804	XP_006294655.1	XP_009141172.1, XP_009132780.1, XP_009144215.1
OG0008805	XP_006295020.1	XP_033145508.1, XP_009132782.1
OG0008806	XP_006294187.1	XP_009141176.1, XP_009132814.1
OG0008807	XP_023640585.1	XP_018514509.2, XP_009141191.2
OG0008809	XP_006294903.1	XP_033147699.1
OG0008810	XP_006295854.1	XP_009141244.1, XP_009143997.1
OG0008811	XP_006295920.1	XP_009143966.1, XP_009132835.1
OG0008812	XP_006284109.1	XP_009107672.1
OG0008814	XP_006296364.2	XP_009141278.2
OG0008815	XP_006295125.1	XP_009141292.1
OG0008816	XP_006295661.1	XP_009141299.2, XP_009132919.1
OG0008817	XP_023640799.1	XP_009132920.1
OG0008818	XP_006293875.1	XP_009141305.2, XP_009143873.1
OG0008819	XP_023639758.1	XP_009141307.1, XP_033147806.1
OG0008820	XP_006295303.1	XP_009143862.1, XP_009141311.1
OG0008821	XP_023637053.1	XP_009123880.1, XP_009101794.1
OG0008822	XP_006282017.1	XP_033129183.1, XP_033136288.1
OG0008823	XP_006281612.1	XP_009113983.1, XP_009101773.1
OG0008824	XP_006281002.2	XP_009123905.1
OG0008825	XP_006281163.1	XP_009113978.2, XP_033140625.1
OG0008826	XP_023639888.1	XP_009101757.1, XP_009123920.1
OG0008827	XP_023634676.1	XP_009137452.1, XP_009138109.1
OG0008828	XP_006280675.1	XP_009101727.2, XP_009113932.1
OG0008830	XP_006285532.1	XP_009138932.1
OG0008831	XP_023635453.1	XP_033142983.1
OG0008832	XP_006283679.1	XP_009137516.1, XP_009139151.1
OG0008833	XP_023632978.1, XP_006303465.1, XP_006305800.1	XP_009118942.1
OG0008834	XP_023645824.1	XP_009145032.1, XP_009107407.2
OG0008835	XP_006303973.1	XP_009107414.1, XP_009145029.1
OG0008836	XP_006303222.1	XP_009145027.1
OG0008837	XP_006305305.1	XP_009118928.2
OG0008838	XP_006304153.1	XP_009107423.2, XP_009123161.1
OG0008839	XP_006304899.2	XP_009107452.1
OG0008840	XP_006305179.2	XP_009123523.1, XP_009107443.1
OG0008841	XP_006305686.1	XP_009123449.1, XP_009124593.1
OG0008842	XP_006305558.1	XP_009109781.1, XP_009113736.1
OG0008843	XP_006304065.1	XP_009102942.2, XP_009113726.1
OG0008844	XP_006303429.1	XP_009102929.2, XP_009113696.1
OG0008845	XP_006298252.2	XP_009136104.1
OG0008846	XP_006304381.1	XP_009102920.1, XP_033135652.1
OG0008847	XP_006305292.1	XP_009109726.1, XP_009113666.2
OG0008848	XP_006305057.1	XP_009102887.1, XP_009123178.1
OG0008849	XP_006305267.1	XP_009115261.1
OG0008850	XP_006307011.1	XP_009102867.1, XP_009115262.1
OG0008851	XP_006304099.1	XP_009115259.2, NP_001306245.1
OG0008852	XP_006305157.1	XP_033132865.1, XP_009102833.1
OG0008853	XP_006281794.1	XP_009111871.1
OG0008854	XP_006304465.2	XP_009109644.1, XP_009115218.1
OG0008855	XP_023633093.1	XP_009102799.2
OG0008856	XP_006305775.1	XP_018508312.1, XP_009115200.1
OG0008857	XP_006306714.1	XP_009115164.2, XP_009109594.2
OG0008858	XP_006307568.1	XP_009124606.1, XP_009144762.1
OG0008859	XP_006307148.1	XP_009115058.1, XP_009144742.1
OG0008860	XP_006304418.1	XP_009115050.1
OG0008861	XP_023645795.1	XP_009115042.1, XP_009102685.1
OG0008862	XP_006306855.1	XP_009115029.1, XP_009107758.2
OG0008863	XP_023633241.1	XP_033135807.1, XP_033135689.1
OG0008864	XP_006305545.2	XP_009107749.1
OG0008865	XP_006303745.1	XP_009115005.1
OG0008866	XP_006305502.1	XP_009115000.1, XP_009102670.1
OG0008867	XP_006281706.1	XP_033138103.1
OG0008868	XP_023645373.1	XP_018510450.1, XP_009108116.1
OG0008869	XP_006305412.1	XP_009114957.1
OG0008870	XP_006307193.1	XP_009114931.1, XP_009108001.1
OG0008871	XP_006306899.2	XP_009151423.1
OG0008872	XP_006303359.1	XP_009114873.1
OG0008873	XP_006295968.1	XP_009143683.1
OG0008874	XP_023637910.1	XP_009101252.2
OG0008875	XP_006292005.2	XP_009129116.1, XP_009101233.1
OG0008876	XP_023639035.1	XP_009152195.1
OG0008877	XP_006290508.1	XP_009116873.2
OG0008878	XP_006280049.1	XP_009112331.1, XP_009103490.2
OG0008879	XP_006281688.1	XP_009130551.1, XP_009103486.1
OG0008880	XP_006279796.1	XP_009103484.1, XP_009112334.1
OG0008881	XP_006281085.1	XP_009112345.1, XP_009103465.1
OG0008882	XP_006282078.1	XP_009112348.1
OG0008883	XP_023632897.1	XP_009112350.1, XP_033131421.1
OG0008884	XP_006280131.1	XP_033130985.1, XP_009103460.1, XP_009112352.1
OG0008885	XP_006282286.1	XP_009129261.1, XP_009103456.1
OG0008886	XP_006279673.2	XP_009103437.1
OG0008887	XP_006279745.1	XP_009103434.1
OG0008888	XP_006279973.1	XP_009150703.1
OG0008889	XP_006280319.1	XP_009130534.1, XP_009112231.1
OG0008890	XP_006281233.1	XP_009130531.1
OG0008891	XP_006280087.1	XP_009130523.1, XP_009150657.1
OG0008892	XP_006280645.2	XP_009150653.1, XP_009130519.1
OG0008893	XP_006280200.1	XP_009150645.1
OG0008894	XP_006280879.1	XP_018512319.1, XP_009150612.1
OG0008895	XP_006280660.1	XP_009150597.1, XP_009130492.1
OG0008896	XP_006280928.1	XP_033128205.1, XP_033140907.1
OG0008897	XP_006279585.1	XP_009112168.1, XP_009150593.1
OG0008898	XP_006279651.1	XP_009130484.1, XP_009150578.1
OG0008899	XP_006280248.1	XP_009150570.1
OG0008900	XP_006282168.1	XP_033128207.1, XP_018511850.1
OG0008901	XP_006280216.1	XP_009150545.1, XP_009112147.1
OG0008902	XP_023635098.1	XP_009150508.1, XP_009112128.1
OG0008903	XP_006280766.1	XP_009130442.1
OG0008904	XP_006280680.1	XP_009150476.1
OG0008905	XP_006279577.1	XP_009130425.1, XP_009150459.1
OG0008906	XP_023640806.1	XP_009112110.1, XP_009150452.1
OG0008907	XP_006282368.1	XP_009130274.1, XP_009150443.1
OG0008908	XP_023632564.1	XP_018515134.1
OG0008909	XP_006281191.1	XP_009150402.1, XP_009112083.1
OG0008910	XP_006282325.1	XP_033128679.1, XP_033141659.1
OG0008911	XP_006281506.1	XP_009112071.1, XP_009150382.1
OG0008912	XP_006280650.1	XP_009112044.1, XP_009151418.1
OG0008913	XP_006281223.1	XP_009130237.2, XP_033129852.1
OG0008914	XP_006279839.2	XP_009130232.1, XP_009151401.1
OG0008915	XP_006280820.2	XP_033128471.1, XP_033140048.1
OG0008916	XP_006280313.1	XP_033128226.1
OG0008917	XP_006280255.1	XP_033136801.1, XP_033140336.1
OG0008918	XP_006281617.1	XP_009130223.1, XP_009151374.1
OG0008919	XP_006282124.1	XP_009151363.2, XP_009130213.1
OG0008920	XP_006281048.1	XP_033130076.1, XP_009112019.1
OG0008921	XP_006281039.1	XP_009130207.1, XP_033130069.1
OG0008922	XP_006281367.1	XP_009130195.1
OG0008923	XP_006280517.1	XP_009151326.1
OG0008924	XP_006280765.2	XP_009130189.2, XP_009130190.1, XP_009151322.1
OG0008925	XP_006280012.1	XP_033128991.1
OG0008926	XP_023645628.1	NP_001288807.1, XP_009130177.1
OG0008927	XP_023639280.1	XP_009150124.1, XP_009112001.2
OG0008928	XP_006280989.1	XP_009136472.2
OG0008929	XP_006280178.1	XP_009130151.1, XP_009111978.1
OG0008930	XP_006288494.1	XP_009136396.2
OG0008931	XP_006286897.1	XP_018512359.1, XP_009136379.1
OG0008932	XP_006286797.1	XP_009130123.1, XP_009136378.1
OG0008933	XP_023637717.1	XP_009141488.1
OG0008934	XP_006287878.1	XP_009150869.1
OG0008935	XP_006286452.1	XP_009150878.1, XP_009130112.1
OG0008936	XP_006287150.1	XP_033135756.1, XP_009150881.1
OG0008937	XP_006286666.1	XP_009144801.1
OG0008938	XP_006287648.1	XP_009150918.2, XP_009130097.2
OG0008939	XP_006289963.2	XP_033140435.1
OG0008940	XP_006289354.1	XP_009150968.1, XP_009111628.1
OG0008941	XP_006286783.1	XP_009111630.1, XP_033135024.1, XP_009111631.1, XP_033128431.1
OG0008942	XP_006288246.2	XP_009150981.1, XP_009130056.1
OG0008943	XP_006288538.1	XP_009130055.1, XP_009150984.1
OG0008944	XP_006286796.1	XP_009150997.2, XP_009111642.2
OG0008945	XP_006287997.1	XP_018515434.1, XP_018510673.1
OG0008946	XP_023637549.1	XP_009129991.2, XP_009151023.1
OG0008947	XP_006286673.1	XP_009129987.2, XP_009111656.1
OG0008948	XP_006288624.1	XP_009151042.1, XP_009129982.1
OG0008949	XP_006289043.1	XP_009129972.1, XP_009111661.1
OG0008950	XP_006286840.1	XP_009151060.1, XP_009129970.1
OG0008951	XP_006287605.2	XP_009111675.1, XP_009151097.1
OG0008952	XP_006290207.1	XP_033134883.1, XP_009151106.1
OG0008953	XP_006288626.1	XP_009111692.1
OG0008954	XP_006289461.2	XP_009120874.1, XP_009126374.1
OG0008955	XP_006288582.1	XP_033138622.1, XP_009126381.1
OG0008956	XP_006290114.1	XP_009120870.1
OG0008957	XP_006286463.2	XP_009126380.1, XP_009131744.1
OG0008958	XP_006288841.1	XP_009126378.1, XP_033138629.1
OG0008959	XP_006289269.1	XP_009126376.1
OG0008960	XP_006287923.1	XP_009126386.1, XP_009120862.1
OG0008961	XP_006289406.2	XP_033138607.1
OG0008962	XP_006289636.1	XP_009120861.1, XP_009131749.1
OG0008963	XP_006290154.1	XP_009120848.2, XP_009126399.1
OG0008964	XP_006287221.1	XP_009126403.1, XP_009120845.1
OG0008965	XP_006286390.1	XP_009131777.1, XP_009126425.1
OG0008966	XP_023636031.1	XP_009120837.1, XP_009131781.1
OG0008967	XP_006289959.1	XP_033141619.1, XP_009120833.1
OG0008968	XP_023635867.1	XP_009126433.1, XP_009120824.1
OG0008969	XP_023636298.1	XP_009126448.1, XP_009120800.1
OG0008970	XP_006288533.1	XP_009120780.1, XP_009126470.1
OG0008971	XP_006288113.1	XP_009120764.1
OG0008972	XP_006287555.1	XP_009131821.1, XP_009126486.1
OG0008973	XP_006286473.1	XP_009120747.1, XP_009126493.2
OG0008974	XP_006286361.1	XP_009131831.1, XP_033138592.1
OG0008975	XP_006289655.1	XP_009120735.1, XP_009131835.1
OG0008976	XP_023637138.1	XP_009120733.1, XP_009126499.1
OG0008977	XP_006288523.1	XP_009120708.1, XP_009131840.1
OG0008978	XP_006287048.1	XP_009131850.2, XP_009120691.1
OG0008979	XP_006289607.2, XP_006289502.1	XP_009121340.2
OG0008980	XP_006290047.1	XP_009126537.1, XP_009120665.1
OG0008981	XP_006288668.1	XP_009126540.1, XP_033138651.1
OG0008982	XP_006289712.1	XP_009120638.2, XP_009126554.1
OG0008983	XP_006281795.1	XP_033142358.1, XP_009132456.2
OG0008984	XP_006287602.1	XP_009126571.2
OG0008985	XP_006286724.1	XP_009120615.1, XP_009126579.1
OG0008986	XP_006279968.1	XP_009120603.1, XP_033140846.1
OG0008987	XP_023642097.1	XP_009120567.1, XP_009131921.1
OG0008988	XP_006290831.1, XP_023645188.1	XP_018512443.1
OG0008989	XP_006293773.1	XP_009120517.2, XP_009126631.1
OG0008990	XP_023634992.1	XP_009126635.1, XP_009120514.1
OG0008991	XP_006280519.1	XP_009120499.1, XP_009126662.2
OG0008992	XP_023638254.1	XP_033142431.1
OG0008993	XP_006281031.1	XP_009120494.1, XP_009126667.1
OG0008994	XP_023641139.1	XP_033137998.1, XP_009132013.1
