Orthogroup	Capsella_rubella	Eutrema_salsugineum
OG0007635	XP_006302005.1	XP_006390953.1
OG0007636	XP_006302641.1	XP_006390957.1
OG0007637	XP_006301936.1	XP_006390964.1
OG0007638	XP_006302260.1	XP_006390965.1
OG0007639	XP_023642319.1	XP_006396123.1
OG0007641	XP_023637149.1	XP_006398323.1
OG0007642	XP_006280347.2	XP_006398311.1
OG0007643	XP_006281137.1	XP_006395169.2
OG0007644	XP_006281117.2	XP_024011012.1
OG0007645	XP_006280560.1	XP_006398293.1
OG0007646	XP_006279616.1	XP_006398290.1
OG0007647	XP_006280800.1	XP_006398289.1
OG0007649	XP_023639323.1	XP_006398210.1
OG0007650	XP_006285336.1	XP_006395941.1
OG0007651	XP_006280245.1	XP_006398191.1
OG0007652	XP_006306346.1, XP_006279513.1	XP_006393248.1
OG0007653	XP_023645453.1	XP_006393245.1
OG0007654	XP_006285002.1	XP_006413267.1
OG0007655	XP_006306237.1	XP_024006322.1
OG0007656	XP_006306595.1	XP_024006362.1
OG0007657	XP_006304231.1	XP_006393162.1
OG0007658	XP_006304574.1	XP_006393130.1
OG0007659	XP_006304507.1	XP_006393098.1
OG0007660	XP_006306296.1	XP_006393070.1
OG0007661	XP_006307335.1	XP_006393057.1
OG0007662	XP_006307609.1	XP_006393024.1
OG0007663	XP_006304800.1	XP_024006239.1
OG0007664	XP_006304889.1	XP_006392999.1
OG0007665	XP_006305524.1	XP_006392976.1
OG0007666	XP_006307177.1	XP_006418077.1
OG0007667	XP_006307107.1	XP_006392964.1
OG0007668	XP_006306297.1	XP_006392953.1
OG0007669	XP_006304343.1	XP_024006303.1
OG0007670	XP_006305362.1, XP_006306194.1	XP_006392872.1
OG0007671	XP_006304958.1	XP_006416683.1
OG0007672	XP_006281946.1	XP_006403358.1
OG0007673	XP_006293595.1	XP_024014101.1
OG0007674	XP_006280430.2	XP_006403341.1
OG0007675	XP_006279965.1	XP_006403338.1
OG0007676	XP_023639507.1	XP_024003808.1
OG0007677	XP_006294638.1	XP_024003747.1
OG0007678	XP_006295284.1	XP_006410531.1
OG0007679	XP_006293825.2	XP_024016807.1
OG0007680	XP_006296039.1	XP_006410539.1
OG0007681	XP_006295172.1	XP_006410545.1
OG0007682	XP_023640554.1, XP_006307028.1	XP_006410585.1
OG0007683	XP_006295160.1	XP_024003780.1
OG0007684	XP_006294696.2	XP_006410603.1
OG0007685	XP_006293570.1	XP_024016673.1
OG0007686	XP_006281348.1	XP_006395053.1
OG0007687	XP_006295109.1	XP_006410705.1
OG0007688	XP_006295043.1	XP_006410739.1
OG0007689	XP_006304035.1	XP_006417655.1
OG0007690	XP_006295617.1	XP_006410758.1
OG0007691	XP_006295062.1	XP_006410760.1
OG0007692	XP_006282736.2	XP_006413979.1
OG0007693	XP_006282800.1	XP_006414000.1
OG0007694	XP_006282471.1	XP_006414039.1
OG0007694	XP_006285745.1	XP_006414038.1
OG0007695	XP_006282609.1	XP_006414089.1
OG0007696	XP_006282804.2	XP_006414101.1
OG0007697	XP_023635261.1	XP_006414115.1
OG0007698	XP_023634532.1	XP_006414155.1
OG0007699	XP_006283488.1	XP_006414160.1
OG0007700	XP_006283799.1	XP_006414169.1
OG0007701	XP_006283775.1	XP_006414183.1
OG0007702	XP_006285463.1	XP_006414184.1
OG0007703	XP_006284139.1	XP_006414195.1
OG0007704	XP_006284129.1	XP_024005509.1
OG0007705	XP_006283484.1	XP_006414206.1
OG0007706	XP_006285372.1	XP_006414231.2
OG0007707	XP_006279620.1	XP_006398331.1
OG0007708	XP_023638341.1	XP_006403947.1
OG0007709	XP_006291860.1	XP_006403954.1
OG0007710	XP_006290377.1	XP_024013653.1
OG0007711	XP_006292776.1	XP_024013722.1
OG0007712	XP_006291865.1	XP_006403994.1
OG0007713	XP_006291985.1	XP_006403996.1
OG0007714	XP_006284373.1	XP_006413536.1
OG0007715	XP_006283603.1	XP_006413548.1
OG0007716	XP_006279826.1	XP_024012679.1
OG0007717	XP_006282311.1	XP_006401826.1
OG0007718	XP_006280174.1	XP_006401836.1
OG0007719	XP_023640639.1	XP_006401921.1
OG0007720	XP_006280007.1	XP_006401980.1
OG0007722	XP_006281278.1	XP_006402039.1
OG0007723	XP_006280262.1	XP_006402047.1
OG0007724	XP_023641295.1	XP_006396089.1, XP_006403308.1
OG0007725	XP_023642665.1	XP_024016163.1
OG0007726	XP_006297287.1	XP_006409539.1
OG0007727	XP_006297462.1	XP_024016525.1
OG0007728	XP_006297630.1	XP_006409450.1
OG0007729	XP_006298069.1	XP_006409415.1
OG0007730	XP_006300017.1	XP_006409372.1
OG0007731	XP_006297442.2, XP_006279156.2	XP_024016446.1
OG0007732	XP_006298800.1	XP_006409334.1
OG0007733	XP_006282779.2	XP_006413474.2
OG0007734	XP_006284583.1	XP_006413492.1
OG0007735	XP_023634150.1	XP_006413488.1
OG0007736	XP_006284175.1	XP_006413523.1
OG0007737	XP_023635289.1	XP_006413550.1
OG0007738	XP_006305083.1, XP_023634794.1	XP_006413600.1
OG0007739	XP_006283819.1	XP_006413609.1
OG0007740	XP_023635128.1, XP_023635127.1	XP_024005479.1
OG0007741	XP_023633650.1	XP_006413650.2
OG0007742	XP_006285154.1	XP_006413670.1
OG0007743	XP_006284541.1	XP_006413677.1
OG0007744	XP_006300843.1	XP_024015350.1
OG0007745	XP_006284762.1	XP_006413916.1
OG0007746	XP_006284687.1	XP_006413907.1
OG0007748	XP_006283067.1	XP_006413888.1
OG0007750	XP_006284288.1	XP_006413878.1
OG0007751	XP_006283838.1	XP_006413863.1
OG0007752	XP_006284004.2	XP_006413777.1
OG0007753	XP_006283396.1	XP_006413747.1
OG0007754	XP_006284907.1	XP_006413737.1
OG0007755	XP_006286889.1	XP_006400335.1
OG0007756	XP_006280388.1	XP_006393862.1
OG0007757	XP_006287566.2	XP_006397186.1
OG0007758	XP_006280831.1	XP_006405271.1
OG0007759	XP_023632609.1	XP_006403367.1
OG0007760	XP_006282729.1	XP_006414348.1
OG0007761	XP_006286159.1	XP_024005512.1
OG0007762	XP_006282732.1	XP_006414307.1
OG0007763	XP_006282590.1	XP_006414303.1
OG0007764	XP_023634046.1	XP_006414296.1
OG0007765	XP_023642192.1	XP_006407932.1
OG0007766	XP_006297859.1	XP_006408556.2
OG0007767	XP_006300020.1	XP_006408520.2
OG0007768	XP_006299626.1	XP_006408508.2
OG0007769	XP_006296811.1	XP_006408507.1, XP_024016444.1
OG0007770	XP_006298510.1	XP_006408504.1, XP_006409231.1
OG0007772	XP_006281171.1	XP_006393820.1
OG0007773	XP_006280758.1	XP_006413331.1, XP_006393827.1
OG0007774	XP_023645753.1	XP_006393831.2
OG0007775	XP_006291443.1	XP_006403920.1
OG0007776	XP_006292277.1	XP_006402294.1
OG0007777	XP_006291308.1	XP_006402298.1
OG0007778	XP_006291652.1	XP_006402302.1
OG0007779	XP_006290368.1	XP_006402324.1
OG0007781	XP_023638055.1	XP_006402377.1
OG0007782	XP_006292461.1	XP_006402402.1
OG0007783	XP_006293116.1	XP_006402403.1
OG0007784	XP_006291055.1	XP_006402409.1
OG0007785	XP_006291194.1	XP_024012901.1
OG0007786	XP_006291903.1	XP_006403729.1, XP_006402429.1
OG0007787	XP_006291605.1	XP_006402444.1
OG0007788	XP_006290256.2	XP_006402447.1
OG0007789	XP_006291512.1	XP_024012896.1
OG0007790	XP_006292416.1	XP_006409459.1
OG0007791	XP_006291716.1	XP_024012787.1
OG0007792	XP_006292178.1	XP_006402497.1
OG0007793	XP_006292623.1	XP_006402499.2
OG0007794	XP_006292212.1	XP_024012847.1
OG0007795	XP_006292865.2	XP_006402558.2
OG0007796	XP_023639069.1	XP_006402569.1
OG0007797	XP_006285975.1	XP_006402587.1
OG0007798	XP_006291545.1	XP_006402609.1
OG0007799	XP_006290704.1	XP_024012776.1
OG0007800	XP_006295468.1	XP_006397551.1
OG0007801	XP_023639244.1	XP_006402662.1
OG0007802	XP_006293224.1	XP_006402667.1
OG0007803	XP_006291212.1	XP_006402679.1
OG0007804	XP_006290416.1	XP_006402682.1
OG0007805	XP_006292282.1	XP_006402692.1
OG0007806	XP_006294408.1	XP_006397504.1
OG0007807	XP_006291237.2	XP_006402722.1
OG0007808	XP_023638009.1	XP_006402732.1
OG0007809	XP_023638203.1	XP_006402743.1
OG0007810	XP_006291508.1	XP_024014522.1
OG0007811	XP_006293106.1	XP_006402750.1
OG0007812	XP_006291660.1	XP_006402757.1
OG0007813	XP_023638760.1	XP_006402765.1
OG0007814	XP_023639303.1	XP_024012809.1
OG0007815	XP_006280250.1	XP_006402140.1
OG0007816	XP_023638426.1	XP_006402850.1
OG0007817	XP_006290488.1	XP_024012805.1
OG0007818	XP_006291644.1	XP_006402862.1
OG0007819	XP_006292732.1	XP_006402903.1
OG0007820	XP_023638522.1	XP_006402923.2
OG0007821	XP_006290655.1	XP_006402924.1
OG0007822	XP_006290430.2	XP_006402982.1
OG0007823	XP_006290350.1	XP_006403010.1
OG0007824	XP_006280190.1	XP_024006704.1
OG0007825	XP_023638437.1	XP_006403452.2
OG0007826	XP_006292571.1	XP_006403029.1
OG0007827	XP_006291276.1	XP_006403416.1
OG0007828	XP_023637786.1	XP_024013435.1
OG0007829	XP_023637979.1	XP_024013454.1
OG0007830	XP_006293084.1	XP_006403553.1
OG0007831	XP_006291043.1	XP_006403572.1
OG0007832	XP_006292507.2	XP_024013540.1
OG0007833	XP_006291188.1	XP_006403580.1
OG0007834	XP_006292594.1	XP_006403587.1
OG0007835	XP_023637759.1	XP_024013835.1
OG0007836	XP_023637762.1, XP_023637760.1	XP_024013541.1
OG0007837	XP_006291407.1	XP_006403593.1
OG0007838	XP_006292719.1	XP_006403614.1
OG0007839	XP_006306684.1	XP_006417228.1
OG0007840	XP_023638489.1	XP_006403642.1
OG0007841	XP_006291268.1	XP_006403654.1
OG0007842	XP_006291827.1	XP_006403668.1
OG0007843	XP_006291758.2	XP_006403677.1
OG0007844	XP_023638222.1	XP_006403722.1, XP_024016099.1
OG0007845	XP_006291790.1	XP_006403744.1
OG0007846	XP_006293211.1	XP_006403775.1
OG0007847	XP_006282084.1	XP_006401641.1
OG0007848	XP_006279801.1	XP_024011209.1
OG0007849	XP_006281523.1	XP_006401691.1
OG0007850	XP_006280149.1	XP_006401696.1
OG0007851	XP_023643324.1	XP_006401706.1
OG0007852	XP_006280958.1	XP_006401709.1
OG0007853	XP_006280717.1	XP_006401723.1
OG0007854	XP_006279677.1	XP_006401724.1
OG0007855	XP_006283871.1	XP_006414394.1
OG0007856	XP_006296716.1	XP_006418732.1
OG0007857	XP_006298341.1	XP_006418714.1
OG0007858	XP_006299616.1	XP_006418711.1
OG0007859	XP_006297348.1	XP_006418657.1
OG0007860	XP_006298708.1	XP_006418599.1
OG0007861	XP_023641750.1	XP_006418553.1
OG0007862	XP_006298491.1	XP_006396107.1
OG0007863	XP_023643876.1	XP_006391436.1
OG0007864	XP_006300368.1	XP_006391441.1
OG0007865	XP_006300743.1	XP_024012728.1
OG0007866	XP_006301498.1	XP_024010876.1
OG0007867	XP_023642838.1	XP_006391501.2
OG0007868	XP_006300299.1	XP_006391502.1
OG0007869	XP_006301418.1	XP_006391291.2
OG0007871	XP_023637040.1	XP_006394890.1
OG0007872	XP_023643716.1	XP_006391285.1
OG0007873	XP_006302174.2	XP_006391283.1
OG0007874	XP_023644114.1	XP_024011178.1
OG0007875	XP_006302407.1	XP_006391275.1
OG0007876	XP_006302470.1	XP_006391251.1
OG0007877	XP_006302128.1	XP_006391233.1
OG0007878	XP_006302399.2	XP_006391228.1
OG0007879	XP_023643957.1	XP_006391221.1
OG0007880	XP_006303478.1	XP_006415821.1
OG0007881	XP_006301917.2	XP_006391194.2
OG0007882	XP_006301618.1	XP_006391156.1
OG0007883	XP_006301738.1	XP_006391147.1
OG0007884	XP_006302341.1	XP_006391143.1
OG0007885	XP_006298137.1	XP_006409143.1
OG0007886	XP_023635382.1	XP_006398114.1
OG0007887	XP_006298812.1	XP_006409125.1
OG0007888	XP_006297211.1	XP_006409114.1
OG0007889	XP_023641620.1	XP_006409080.1
OG0007890	XP_006291510.1	XP_006395788.1
OG0007891	XP_006293028.1	XP_006409069.1
OG0007892	XP_006300293.2	XP_024015990.1
OG0007893	XP_006294890.1	XP_006411389.1
OG0007894	XP_006295195.1	XP_024003999.1
OG0007895	XP_006294851.1	XP_006411379.1
OG0007896	XP_006294842.1	XP_006411374.1
OG0007897	XP_006290349.2	XP_006403889.1
OG0007898	XP_006295098.1	XP_006411345.1
OG0007899	XP_006293704.1	XP_006411339.1
OG0007900	XP_006295545.1	XP_006411320.1
OG0007901	XP_006294938.1	XP_006411310.1
OG0007902	XP_006294355.1	XP_024003889.1
OG0007903	XP_006295728.1	XP_006411268.1
OG0007904	XP_006293648.1	XP_006411265.1
OG0007905	XP_006293965.1	XP_006411256.1
OG0007906	XP_006295818.1	XP_006411242.1
OG0007907	XP_006300574.1	XP_006391538.1
OG0007908	XP_006295819.1	XP_006411184.1
OG0007909	XP_023639351.1	XP_006411176.1
OG0007910	XP_023640564.1	XP_024016670.1
OG0007911	XP_006296100.1	XP_006411163.1
OG0007912	XP_006294945.1, XP_006285254.1, XP_006294913.1	XP_006411125.1
OG0007913	XP_023641627.1	XP_006407916.2
OG0007914	XP_023640693.1	XP_006411108.2
OG0007915	XP_006294631.1	XP_024004187.1
OG0007916	XP_006293560.1	XP_006411102.1
OG0007917	XP_023640214.1	XP_006411099.1
OG0007918	XP_006293497.2	XP_006411098.1
OG0007919	XP_006294866.1	XP_006411097.1
OG0007920	XP_006295035.1	XP_006411087.2
OG0007921	XP_006305289.2	XP_024007863.1
OG0007922	XP_006295108.1	XP_006404224.2, XP_006411044.1
OG0007923	XP_023640291.1	XP_024003840.1
OG0007924	XP_006294617.1	XP_006410999.1
OG0007925	XP_006295903.1	XP_006410986.1
OG0007926	XP_006296678.1	XP_006407616.1
OG0007927	XP_006295343.1	XP_006410966.1
OG0007928	XP_006296475.1	XP_006410965.1
OG0007929	XP_006295025.2	XP_006410959.1
OG0007930	XP_023639901.1	XP_006410923.1
OG0007931	XP_006295079.1	XP_006410900.1
OG0007932	XP_006294887.1	XP_006410891.1
OG0007933	XP_006293893.1	XP_024016761.1
OG0007934	XP_006296293.2	XP_006410874.1, XP_024004149.1
OG0007935	XP_006289154.1	XP_006396749.1
OG0007936	XP_006290188.2	XP_024010158.1
OG0007937	XP_006292412.1	XP_006398533.1
OG0007938	XP_006287494.1	XP_006396694.1
OG0007939	XP_006287881.1	XP_006396690.1
OG0007940	XP_006286991.1	XP_006396676.1
OG0007941	XP_006289429.1	XP_006396766.1
OG0007942	XP_006293831.1	XP_006404595.1
OG0007943	XP_006294766.2	XP_006404640.1
OG0007944	XP_006293551.1	XP_006404663.1
OG0007945	XP_006295667.1	XP_024013884.1
OG0007946	XP_023640030.1	XP_006404717.1
OG0007947	XP_023640929.1	XP_024014338.1
OG0007948	XP_023640798.1	XP_024014143.1
OG0007949	XP_006282862.1, XP_006303162.1	XP_006415795.1
OG0007950	XP_006294574.1	XP_006404740.1
OG0007951	XP_006294685.1	XP_006404753.1
OG0007952	XP_006295757.1	XP_006404754.1
OG0007953	XP_006293682.1	XP_006404783.1
OG0007954	XP_006294990.1	XP_006404814.2
OG0007955	XP_023640057.1	XP_006404820.1
OG0007956	XP_006294776.1	XP_006404868.2
OG0007957	XP_006295798.1	XP_006404895.1
OG0007958	XP_006296121.1	XP_006404912.1
OG0007959	XP_006293830.1	XP_006408838.2
OG0007960	XP_006293760.1	XP_006405159.1, XP_006405160.1
OG0007961	XP_006293899.2	XP_006408789.1
OG0007962	XP_006296338.1	XP_006404976.1
OG0007963	XP_006293919.2	XP_024016085.1
OG0007964	XP_023635593.1	XP_006413415.1
OG0007965	XP_006283726.1	XP_006413416.1
OG0007966	XP_006283365.1	XP_006413447.1
OG0007967	XP_006307521.1	XP_024006350.1
OG0007968	XP_023645326.1	XP_006393759.1
OG0007969	XP_006307397.1	XP_024006188.1
OG0007970	XP_006305116.1	XP_006393710.1
OG0007971	XP_006305434.1	XP_006406258.1, XP_006395919.1
OG0007972	XP_006305394.1	XP_024010632.1
OG0007973	XP_023633002.1	XP_006397465.1
OG0007975	XP_006303971.2	XP_006397417.1
OG0007976	XP_006303943.1	XP_006396076.1
OG0007977	XP_006306856.1	XP_006415033.1
OG0007978	XP_006305703.1	XP_006415050.2
OG0007979	XP_006305458.1	XP_006415059.1
OG0007980	XP_006307022.1	XP_006415063.1
OG0007981	XP_006288727.1	XP_006397139.1
OG0007982	XP_023636553.1	XP_024009789.1
OG0007983	XP_006288526.1	XP_006397093.1
OG0007984	XP_006286584.2	XP_006397084.1
OG0007985	XP_006289826.1	XP_006397011.1
OG0007986	XP_023634789.1, XP_006284615.1	XP_006405943.1
OG0007987	XP_006287969.1	XP_006396868.1
OG0007988	XP_006287228.1	XP_006396794.1
OG0007989	XP_006286855.1	XP_006400460.1
OG0007990	XP_006287336.1	XP_006400464.1
OG0007991	XP_006289450.1	XP_006400469.1
OG0007992	XP_023636211.1	XP_006400484.1
OG0007993	XP_006286419.1	XP_006400490.1
OG0007994	XP_006288080.1	XP_006394867.1
OG0007995	XP_006287497.1	XP_006394875.1
OG0007996	XP_023636212.1	XP_006394915.1
OG0007997	XP_006300089.1	XP_006408937.1
OG0007998	XP_006299260.1	XP_006408949.1
OG0007999	XP_023642273.1	XP_006408969.1
OG0008000	XP_006300273.2, XP_006295530.2	XP_006398011.1
OG0008001	XP_006294213.1	XP_006397995.1
OG0008002	XP_006294141.1	XP_024010819.1
OG0008003	XP_006290194.1	XP_006397073.1
OG0008004	XP_006285366.1, XP_006296482.1	XP_006397937.1
OG0008005	XP_006294109.1	XP_006397928.1
OG0008006	XP_006293500.1	XP_006397921.1
OG0008007	XP_006295978.1	XP_006397793.1
OG0008008	XP_006295877.2	XP_006397791.1
OG0008009	XP_006293673.2	XP_006397790.1
OG0008010	XP_006295060.1	XP_024010725.1
OG0008012	XP_006293676.1	XP_006397759.1
OG0008013	XP_006296393.1	XP_024010814.1
OG0008014	XP_006295876.1	XP_006397747.1
OG0008015	XP_006294463.1	XP_006397721.1
OG0008016	XP_006294915.1	XP_006397665.1, XP_006414077.2
OG0008017	XP_006293727.1	XP_006397663.1
OG0008018	XP_006293394.1	XP_006397646.1
OG0008019	XP_006294265.1	XP_024010733.1
OG0008020	XP_023639790.1	XP_006397580.1
OG0008021	XP_023639499.1	XP_006397578.1
OG0008022	XP_006294506.1	XP_006397577.2
OG0008023	XP_006296295.1	XP_006397562.1
OG0008024	XP_006295328.1	XP_006397525.1, XP_006397526.1
OG0008025	XP_006294098.1	XP_024016857.1
OG0008026	XP_023639668.1	XP_006411560.1
OG0008027	XP_006294465.1	XP_006411480.1
OG0008028	XP_023640548.1	XP_024003748.1
OG0008029	XP_023639912.1	XP_006411464.1
OG0008030	XP_006294452.1	XP_006411448.1
OG0008031	XP_006294798.1	XP_006411404.1
OG0008032	XP_006296485.1, XP_023639540.1	XP_006411401.1
OG0008033	XP_006281890.1	XP_006398384.1
OG0008034	XP_006282206.1	XP_006398420.2
OG0008035	XP_006282104.1	XP_006398395.1
OG0008036	XP_006298265.1	XP_006408481.1
OG0008037	XP_006299938.1	XP_024015667.1
OG0008038	XP_006297923.1	XP_006408472.1
OG0008039	XP_006299569.1	XP_006408460.1
OG0008040	XP_006299473.1	XP_006408444.1
OG0008041	XP_006286922.1	XP_006399853.2
OG0008042	XP_006296709.1	XP_006408404.1
OG0008043	XP_006297231.1	XP_006408370.1
OG0008044	XP_006298755.2	XP_006408346.1
OG0008045	XP_006298826.1	XP_006408336.1
OG0008046	XP_006297811.1	XP_006408302.1
OG0008047	XP_006299961.1	XP_006408281.1
OG0008048	XP_006299967.1	XP_006408274.1
OG0008049	XP_006296725.1	XP_006408233.1
OG0008050	XP_023642559.1	XP_006408230.1
OG0008051	XP_006297959.1	XP_006408226.1
OG0008052	XP_006298440.1	XP_024015745.1
OG0008053	XP_023642128.1	XP_024015132.1
OG0008054	XP_006298299.1	XP_006395014.1, XP_006408148.1
OG0008055	XP_023641799.1	XP_006408132.1
OG0008056	XP_006297044.1	XP_006408113.1
OG0008057	XP_006300215.2	XP_006408109.2
OG0008058	XP_006298431.1	XP_006408089.1
OG0008059	XP_006296886.1	XP_006408084.1
OG0008060	XP_006296949.1	XP_006408072.1
OG0008061	XP_023642026.1	XP_006408063.1
OG0008062	XP_006300146.1	XP_006408009.2
OG0008063	XP_023642229.1	XP_006408004.1
OG0008064	XP_006298092.2	XP_006407994.1
OG0008065	XP_006297632.1	XP_006407979.1
OG0008066	XP_006298397.1	XP_024007110.1
OG0008067	XP_006298618.1	XP_006407928.1
OG0008068	XP_006298844.1	XP_006407927.1
OG0008069	XP_006298270.1	XP_006407917.1
OG0008070	XP_006298475.1	XP_006407902.1
OG0008071	XP_023642689.1	XP_024015316.1
OG0008072	XP_023642678.1	XP_006407759.1
OG0008074	XP_006299014.1	XP_006407721.1
OG0008075	XP_006297513.2	XP_006407708.1
OG0008076	XP_006299294.1	XP_006407713.1
OG0008077	XP_023641399.1	XP_006407710.1
OG0008078	XP_006297844.1	XP_006407701.1
OG0008079	XP_006297189.1	XP_006407669.1
OG0008080	XP_006296961.1	XP_006407665.1
OG0008081	XP_006296729.1	XP_006407642.1
OG0008082	XP_006299999.1	XP_006407615.1
OG0008083	XP_006281180.1	XP_024015772.1
OG0008084	XP_006299482.1	XP_024015061.1
OG0008085	XP_006284160.1	XP_006413964.1
OG0008086	XP_023642484.1	XP_006407555.1, XP_024012434.1
OG0008087	XP_006298091.1	XP_024015707.1
OG0008088	XP_006298102.1	XP_006407507.1
OG0008089	XP_006298090.1	XP_024015657.1
OG0008090	XP_006300021.2	XP_006407482.2
OG0008091	XP_006298380.1	XP_006407465.1
OG0008092	XP_023641495.1	XP_006407460.1
OG0008093	XP_006297904.1	XP_024015571.1
OG0008095	XP_023641595.1	XP_006407436.1
OG0008096	XP_006296618.1	XP_006407422.1
OG0008097	XP_006297639.1	XP_006407421.1
OG0008098	XP_006298425.1	XP_024015780.1
OG0008099	XP_023642119.1	XP_006407406.1
OG0008100	XP_006297768.2	XP_006407391.1
OG0008101	XP_006297385.1	XP_006407390.1
OG0008102	XP_006299462.1	XP_006407376.1
OG0008103	XP_006296688.1	XP_006407349.2
OG0008104	XP_023641654.1	XP_006407342.1
OG0008105	XP_006300016.1	XP_006407330.1
OG0008106	XP_023641078.1	XP_006407314.1
OG0008107	XP_023641396.1	XP_006407312.1
OG0008108	XP_006299890.1	XP_006407311.1
OG0008109	XP_006299067.1	XP_006407305.1
OG0008110	XP_006299970.1	XP_006407276.1
OG0008111	XP_006299899.1	XP_006407270.1
OG0008112	XP_006298149.1	XP_006407252.1
OG0008113	XP_006298924.1	XP_006407241.2
OG0008114	XP_006288537.1, XP_006298419.1	XP_006407219.1
OG0008115	XP_006298101.1	XP_006407159.1
OG0008116	XP_006299589.1	XP_006407153.1
OG0008117	XP_023641293.1	XP_024015355.1
OG0008118	XP_006299792.1, XP_023641290.1	XP_006407135.2
OG0008119	XP_006298170.1	XP_024014932.1
OG0008120	XP_006297883.1	XP_006407105.1
OG0008122	XP_006297156.1	XP_006407083.1
OG0008123	XP_023642082.1	XP_006407042.1
OG0008125	XP_006297964.1	XP_006407016.1
OG0008126	XP_006299372.1	XP_006407015.1
OG0008127	XP_006298161.1	XP_006406962.1
OG0008128	XP_006298689.1	XP_006406937.1
OG0008129	XP_006298699.1	XP_006406934.1
OG0008130	XP_006298791.1	XP_006406920.1
OG0008131	XP_006298512.1	XP_006406916.1
OG0008132	XP_006297115.1	XP_024015454.1
OG0008134	XP_006299175.1	XP_006406849.1
OG0008135	XP_023641538.1, XP_006296757.1	XP_024014827.1
OG0008136	XP_006299431.1	XP_006406829.1
OG0008137	XP_006297124.1	XP_024014848.1
OG0008138	XP_006299552.2	XP_006406773.1
OG0008139	XP_006298881.1	XP_006406743.1
OG0008140	XP_006298441.1	XP_006406738.1
OG0008141	XP_006298577.1	XP_006406726.1
OG0008142	XP_006298145.1	XP_006406725.1
OG0008143	XP_006298110.1	XP_006406689.1
OG0008144	XP_006297794.1	XP_024015532.1
OG0008146	XP_006298549.1	XP_006406669.1
OG0008147	XP_023641577.1	XP_006406653.1
OG0008149	XP_023641415.1	XP_006406616.1
OG0008150	XP_006298499.1	XP_006406590.1
OG0008151	XP_023642321.1	XP_006406576.1
OG0008152	XP_006283519.1	XP_006412516.1, XP_006412468.1
OG0008153	XP_006299410.1	XP_006406569.1
OG0008154	XP_006297395.1	XP_006406559.1
