Orthogroup	Capsella_rubella	Alyssum_gmelinii
OG0007437	XP_006280860.1	Ag004G0699900, Ag016G2328400
OG0007438	XP_023645056.1	Ag004G0701200
OG0007439	XP_006279916.1	Ag004G0706400
OG0007440	XP_006279626.1	Ag004G0713300
OG0007441	XP_023637306.1	Ag004G0722200
OG0007442	XP_006281519.1	Ag004G0725700
OG0007443	XP_006281106.1	Ag004G0732000
OG0007444	XP_006285528.1	Ag045G4511400, Ag004G0736700
OG0007445	XP_006282268.1	Ag004G0737100
OG0007446	XP_023633407.1	Ag004G0748400
OG0007447	XP_006279592.2	Ag004G0750000
OG0007448	XP_023640493.1	Ag004G0751300
OG0007449	XP_006292916.1	Ag029G3098500, Ag004G0758500
OG0007450	XP_006292572.1	Ag004G0767000
OG0007451	XP_006291034.1	Ag004G0775300
OG0007452	XP_006280953.1	Ag004G0779100, Ag020G2559100
OG0007453	XP_023641170.1	Ag004G0781600, Ag020G2556600
OG0007454	XP_023645845.1	Ag020G2556100, Ag004G0782100
OG0007455	XP_006287533.1	Ag022G2629300
OG0007456	XP_006288215.1	Ag022G2631400
OG0007457	XP_006288678.1	Ag022G2643900
OG0007458	XP_006287974.1	Ag022G2651100
OG0007459	XP_006288596.1, XP_006286566.1	Ag022G2652400
OG0007460	XP_023636279.1	Ag022G2659300
OG0007461	XP_006287883.1	Ag022G2662300
OG0007462	XP_006287717.1	Ag022G2670700
OG0007463	XP_006287297.1	Ag022G2678900
OG0007464	XP_006290100.1	Ag022G2683000
OG0007465	XP_006290093.1	Ag022G2683200
OG0007467	XP_006288654.1	Ag022G2705600
OG0007468	XP_006287622.1	Ag022G2709300, Ag022G2709500, Ag022G2709400
OG0007469	XP_006286489.1	Ag022G2718200
OG0007470	XP_006287970.1	Ag022G2718600
OG0007471	XP_006288265.2	Ag022G2725800
OG0007472	XP_006286481.1	Ag022G2731700
OG0007473	XP_006287516.1	Ag022G2735100
OG0007474	XP_006286833.1	Ag022G2738800, Ag022G2738700
OG0007475	XP_006288691.2	Ag022G2741300
OG0007476	XP_006289149.1	Ag022G2743700
OG0007477	XP_006289547.1	Ag022G2744700
OG0007478	XP_006289785.1	Ag022G2751100
OG0007479	XP_023636453.1	Ag022G2754700
OG0007480	XP_006290989.1	Ag022G2754800
OG0007482	XP_006287667.1	Ag022G2759900
OG0007483	XP_006287634.1	Ag022G2760200
OG0007484	XP_006288605.1	Ag022G2761700
OG0007485	XP_006288341.2	Ag022G2769200
OG0007487	XP_023635850.1	Ag022G2772600
OG0007488	XP_006287552.1	Ag022G2775500
OG0007489	XP_023637182.1	Ag022G2775700
OG0007490	XP_023636751.1	Ag022G2775800
OG0007491	XP_023635974.1	Ag022G2776300
OG0007492	XP_006289002.1	Ag022G2777400
OG0007493	XP_006288058.1	Ag022G2782800
OG0007494	XP_006287256.1	Ag022G2782900
OG0007495	XP_006287534.1	Ag022G2784900
OG0007496	XP_006287885.1	Ag002G0123400, Ag022G2785500
OG0007497	XP_006288271.1	Ag022G2787700
OG0007498	XP_006279345.1	Ag022G2793000
OG0007499	XP_006283644.2	Ag075G5293400
OG0007500	XP_006283718.1	Ag075G5303600, Ag071G5245800
OG0007501	XP_006283614.2	Ag075G5306200
OG0007502	XP_006284002.1	Ag075G5307500
OG0007503	XP_006300949.1	Ag048G4556700
OG0007504	XP_006302052.2	Ag048G4569100
OG0007505	XP_006302189.2	Ag048G4569700, Ag048G4569800
OG0007506	XP_006302240.1	Ag048G4571000
OG0007507	XP_006300673.1	Ag048G4573400
OG0007508	XP_023643632.1	Ag048G4574800
OG0007509	XP_006300498.1	Ag048G4581000
OG0007510	XP_006300815.1	Ag048G4582700
OG0007511	XP_006298318.1	Ag048G4587000
OG0007512	XP_023643056.1	Ag048G4590300
OG0007513	XP_006302502.1	Ag048G4592200
OG0007514	XP_023644153.1	Ag048G4592700
OG0007515	XP_006301561.1	Ag048G4592800
OG0007516	XP_023643035.1	Ag048G4593100
OG0007517	XP_006301292.1	Ag048G4593400
OG0007518	XP_006302731.2	Ag048G4598400
OG0007519	XP_006302567.1	Ag048G4602800
OG0007520	XP_006301840.1	Ag048G4602900
OG0007521	XP_006302525.1	Ag048G4605400
OG0007522	XP_006302488.1	Ag048G4615900
OG0007523	XP_006302124.1	Ag048G4619200
OG0007524	XP_006302909.1	Ag048G4621000
OG0007525	XP_023643424.1	Ag048G4626500
OG0007526	XP_006301166.2	Ag048G4626700
OG0007527	XP_006300594.1	Ag048G4633500
OG0007528	XP_006302393.1	Ag048G4640700
OG0007529	XP_006302133.1	Ag048G4645600
OG0007531	XP_006302710.1	Ag048G4646800
OG0007532	XP_006301250.1	Ag048G4647500
OG0007533	XP_006302213.1	Ag048G4650900
OG0007534	XP_006301259.1	Ag048G4652600, Ag034G3848400, Ag044G4483000, Ag034G3848300
OG0007535	XP_006301451.1	Ag048G4673000, Ag048G4673200, Ag048G4673100
OG0007536	XP_006302690.1	Ag048G4680000
OG0007537	XP_006301363.1	Ag048G4681000
OG0007538	XP_006291987.1, XP_006302754.1	Ag048G4681900
OG0007539	XP_006301599.1	Ag048G4693000
OG0007540	XP_006301887.1	Ag048G4693100
OG0007541	XP_006302134.1	Ag048G4697600
OG0007542	XP_006290511.1	Ag025G2958300, Ag048G4707800
OG0007543	XP_006300630.1	Ag048G4715900
OG0007544	XP_006302529.1	Ag048G4719500
OG0007545	XP_006296985.1	Ag040G4337000
OG0007546	XP_006298646.1	Ag040G4337600
OG0007547	XP_006299646.1	Ag040G4338000
OG0007548	XP_006299902.1	Ag040G4347300
OG0007549	XP_006291765.1	Ag049G4723900
OG0007550	XP_006291812.1	Ag049G4724700
OG0007551	XP_006293131.1	Ag049G4726000
OG0007552	XP_006281306.1	Ag049G4732500
OG0007553	XP_006280901.1	Ag049G4733000
OG0007554	XP_006291760.1	Ag039G4301100, Ag049G4738200
OG0007555	XP_006306665.1	Ag032G3420200
OG0007556	XP_006305348.1	Ag032G3426400
OG0007557	XP_023638260.1	Ag032G3427500
OG0007558	XP_006307597.2	Ag032G3438000
OG0007559	XP_006305837.1	Ag032G3439900
OG0007560	XP_006304226.1	Ag032G3441400
OG0007561	XP_006307069.2	Ag032G3447100
OG0007562	XP_006303363.2	Ag032G3453800
OG0007563	XP_006304315.1	Ag032G3468300
OG0007564	XP_006306910.1	Ag032G3470400
OG0007565	XP_006307191.1	Ag032G3475200
OG0007566	XP_006294872.1	Ag054G4878800
OG0007567	XP_006296104.1	Ag054G4883400
OG0007568	XP_023639835.1	Ag054G4884400
OG0007569	XP_006290826.1	Ag009G0977200, Ag041G4358400
OG0007570	XP_006290745.1, XP_006279395.2	Ag009G0975200, Ag041G4360800
OG0007571	XP_023641416.1	Ag041G4369000, Ag009G0966400
OG0007572	XP_023634813.1	Ag041G4369500, Ag076G5309300
OG0007573	XP_006279561.1	Ag082G5404700
OG0007574	XP_006279485.1	Ag082G5406600
OG0007575	XP_023635118.1	Ag082G5406700
OG0007576	XP_006280090.1	Ag082G5407400
OG0007577	XP_006280044.1	Ag007G0846600
OG0007578	XP_006280184.1	Ag007G0850900
OG0007579	XP_006280367.1	Ag007G0857400
OG0007580	XP_006306789.2, XP_006282564.1	Ag007G0863900
OG0007581	XP_006284506.2	Ag007G0864900
OG0007582	XP_006282600.2	Ag007G0865900
OG0007583	XP_006284212.1	Ag076G5314000, Ag007G0871500
OG0007584	XP_006284538.2	Ag007G0878700, Ag007G0872300
OG0007585	XP_006283246.1	Ag007G0881700
OG0007586	XP_006283302.1	Ag007G0882800
OG0007587	XP_006283531.2	Ag007G0886700
OG0007588	XP_006282443.1	Ag007G0897000
OG0007589	XP_006283701.1	Ag007G0897100
OG0007590	XP_006285669.2	Ag007G0901500
OG0007591	XP_023634954.1	Ag007G0906500
OG0007592	XP_006282514.1	Ag007G0907100
OG0007593	XP_006285217.1	Ag007G0909400
OG0007594	XP_006285268.1, XP_006279096.1	Ag007G0914400
OG0007595	XP_023635013.1	Ag007G0916000
OG0007598	XP_006300826.1	Ag078G5333200
OG0007599	XP_006303029.1	Ag078G5335500
OG0007600	XP_006302810.1	Ag078G5343100
OG0007601	XP_006301097.1	Ag078G5343800
OG0007602	XP_006302251.1	Ag078G5359700
OG0007603	XP_006300550.2	Ag078G5359900
OG0007604	XP_006301143.1	Ag078G5384200
OG0007605	XP_006302897.1	Ag078G5384500
OG0007606	XP_006302742.2	Ag078G5392300
OG0007607	XP_006302328.1	Ag056G4932200
OG0007608	XP_006283639.1	Ag056G4941200
OG0007609	XP_006300869.1	Ag056G4943700
OG0007610	XP_006302571.1	Ag056G4944400
OG0007611	XP_023633694.1	Ag045G4507300
OG0007612	XP_006282820.1	Ag045G4507800
OG0007613	XP_023635659.1	Ag045G4511300
OG0007614	XP_006285300.1	Ag045G4513800
OG0007615	XP_006283327.1	Ag045G4524600
OG0007616	XP_023645995.1, XP_023640900.1	Ag092G5458200
OG0007617	XP_006291140.2	Ag016G2326900, Ag037G4127600, Ag002G0124400, Ag063G5069200
OG0007618	XP_006292560.1	Ag002G0119700, Ag002G0120000, Ag063G5071800, Ag008G0937900, Ag008G0964200
OG0007619	XP_006300873.2	Ag002G0115700, Ag063G5075100
OG0007620	XP_006301318.1	Ag002G0102900, Ag063G5090000
OG0007621	XP_006282843.1	Ag071G5237100
OG0007622	XP_006284753.1	Ag071G5237300
OG0007623	XP_023638261.1	Ag012G1278300
OG0007624	XP_023639032.1	Ag012G1292400
OG0007625	XP_006281215.2	Ag043G4457300, Ag011G1253600, Ag012G1300700, Ag003G0309000
OG0007626	XP_006290601.1	Ag012G1308700
OG0007627	XP_006290382.1	Ag012G1310900
OG0007628	XP_006293066.1	Ag012G1319500
OG0007629	XP_006292029.1	Ag012G1320800
OG0007630	XP_023638373.1	Ag012G1321100
OG0007631	XP_006290838.1	Ag012G1325600
OG0007632	XP_006292902.2	Ag012G1326400
OG0007633	XP_006281168.1	Ag034G3688100, Ag012G1335600, Ag023G2836000
OG0007634	XP_006301524.1	Ag034G4074000, Ag057G4951200
OG0007635	XP_006302005.1	Ag057G4953100
OG0007636	XP_006302641.1	Ag057G4954600
OG0007637	XP_006301936.1	Ag057G4955300
OG0007638	XP_006302260.1	Ag057G4955400
OG0007639	XP_023642319.1	Ag031G3377800, Ag057G4959400
OG0007641	XP_023637149.1	Ag006G0794000, Ag058G4992100
OG0007642	XP_006280347.2	Ag006G0797500, Ag058G4989300
OG0007643	XP_006281137.1	Ag006G0798700, Ag043G4460800
OG0007644	XP_006281117.2	Ag006G0799200, Ag058G4983400
OG0007645	XP_006280560.1	Ag058G4981100, Ag006G0801400
OG0007646	XP_006279616.1	Ag058G4981000, Ag006G0801500
OG0007647	XP_006280800.1	Ag058G4980500, Ag006G0802200
OG0007649	XP_023639323.1	Ag006G0832700
OG0007650	XP_006285336.1	Ag006G0833200
OG0007651	XP_006280245.1	Ag006G0835200
OG0007652	XP_006306346.1, XP_006279513.1	Ag083G5412700, Ag001G0000200
OG0007653	XP_023645453.1	Ag001G0000400, Ag083G5412500
OG0007654	XP_006285002.1	Ag001G0011000
OG0007655	XP_006306237.1	Ag001G0022700
OG0007656	XP_006306595.1	Ag001G0025100
OG0007658	XP_006304574.1	Ag001G0035800
OG0007659	XP_006304507.1	Ag001G0048300
OG0007660	XP_006306296.1	Ag001G0054300
OG0007661	XP_006307335.1	Ag001G0057200
OG0007662	XP_006307609.1	Ag001G0062000
OG0007663	XP_006304800.1	Ag001G0062300
OG0007664	XP_006304889.1	Ag001G0063500
OG0007665	XP_006305524.1	Ag001G0067900
OG0007666	XP_006307177.1	Ag034G3705600, Ag001G0070400
OG0007667	XP_006307107.1	Ag001G0070600
OG0007668	XP_006306297.1	Ag001G0073200
OG0007669	XP_006304343.1	Ag001G0078300
OG0007670	XP_006305362.1, XP_006306194.1	Ag001G0084700
OG0007671	XP_006304958.1	Ag034G3928600, Ag023G2812800, Ag001G0088500
OG0007672	XP_006281946.1	Ag023G2797300
OG0007673	XP_006293595.1	Ag015G2194100
OG0007674	XP_006280430.2	Ag023G2799700
OG0007675	XP_006279965.1	Ag023G2800400
OG0007676	XP_023639507.1	Ag023G2805000
OG0007677	XP_006294638.1	Ag023G2805700
OG0007678	XP_006295284.1	Ag023G2811000
OG0007679	XP_006293825.2	Ag023G2811400
OG0007680	XP_006296039.1	Ag023G2812400
OG0007681	XP_006295172.1	Ag023G2813300
OG0007682	XP_023640554.1, XP_006307028.1	Ag023G2818300
OG0007683	XP_006295160.1	Ag023G2818500
OG0007684	XP_006294696.2	Ag023G2820600
OG0007685	XP_006293570.1	Ag023G2824700
OG0007686	XP_006281348.1	Ag023G2825100
OG0007687	XP_006295109.1	Ag023G2839100
OG0007688	XP_006295043.1	Ag023G2844900
OG0007689	XP_006304035.1	Ag042G4397800, Ag023G2845600, Ag023G2845500, Ag034G3759800
OG0007691	XP_006295062.1	Ag023G2848200
OG0007692	XP_006282736.2	Ag050G4741800
OG0007693	XP_006282800.1	Ag050G4747800
OG0007694	XP_006282471.1, XP_006285745.1	Ag050G4754700, Ag050G4754600
OG0007695	XP_006282609.1	Ag050G4768100
OG0007696	XP_006282804.2	Ag050G4771700
OG0007697	XP_023635261.1	Ag050G4774500
OG0007698	XP_023634532.1	Ag050G4782700
OG0007699	XP_006283488.1	Ag050G4783500
OG0007700	XP_006283799.1	Ag050G4785800
OG0007701	XP_006283775.1	Ag050G4790600
OG0007702	XP_006285463.1	Ag050G4791000
OG0007703	XP_006284139.1	Ag050G4793200
OG0007704	XP_006284129.1	Ag050G4793500
OG0007705	XP_006283484.1	Ag050G4794200
OG0007706	XP_006285372.1	Ag050G4797300
OG0007707	XP_006279620.1	Ag058G4994000
OG0007708	XP_023638341.1	Ag008G0936100, Ag008G0966200
OG0007709	XP_006291860.1	Ag008G0936700, Ag008G0965600
OG0007710	XP_006290377.1	Ag008G0936800, Ag008G0965500
OG0007711	XP_006292776.1	Ag008G0937500, Ag008G0964500, Ag008G0937600
OG0007712	XP_006291865.1	Ag008G0942900
OG0007713	XP_006291985.1	Ag008G0944100, Ag008G0944200
OG0007714	XP_006284373.1	Ag077G5316900, Ag033G3487900
OG0007715	XP_006283603.1	Ag077G5320600, Ag033G3491800
OG0007716	XP_006279826.1	Ag073G5264100, Ag051G4803600
OG0007717	XP_006282311.1	Ag051G4804000
OG0007718	XP_006280174.1	Ag051G4805300
OG0007719	XP_023640639.1	Ag051G4815100
OG0007720	XP_006280007.1	Ag051G4816600
OG0007722	XP_006281278.1	Ag034G3830500, Ag051G4828900
OG0007723	XP_006280262.1	Ag051G4829600
OG0007724	XP_023641295.1	Ag044G4472700, Ag011G1209800
OG0007725	XP_023642665.1	Ag044G4479900
OG0007726	XP_006297287.1	Ag044G4485100
OG0007727	XP_006297462.1	Ag044G4487800
OG0007728	XP_006297630.1	Ag044G4492800
OG0007729	XP_006298069.1	Ag044G4494600
OG0007730	XP_006300017.1	Ag044G4498000
OG0007731	XP_006297442.2, XP_006279156.2	Ag044G4500600
OG0007732	XP_006298800.1	Ag044G4504500
OG0007733	XP_006282779.2	Ag052G4848700, Ag033G3475900
OG0007734	XP_006284583.1	Ag052G4842400, Ag033G3481700
OG0007735	XP_023634150.1	Ag052G4841900, Ag033G3482000
OG0007736	XP_006284175.1	Ag052G4838100, Ag033G3485100
OG0007737	XP_023635289.1	Ag033G3491500
OG0007738	XP_006305083.1, XP_023634794.1	Ag033G3508100
OG0007739	XP_006283819.1	Ag033G3509500
OG0007740	XP_023635128.1, XP_023635127.1	Ag039G4292400, Ag033G3513500
OG0007741	XP_023633650.1	Ag033G3519500
OG0007742	XP_006285154.1	Ag033G3524900
OG0007743	XP_006284541.1	Ag033G3528300
OG0007744	XP_006300843.1	Ag024G2896500
OG0007745	XP_006284762.1	Ag033G3560100
OG0007746	XP_006284687.1	Ag033G3568100
OG0007748	XP_006283067.1	Ag033G3577400
OG0007749	XP_023636140.1, XP_006287747.1	Ag033G3578200
OG0007750	XP_006284288.1	Ag033G3578800
OG0007751	XP_006283838.1	Ag033G3583200
OG0007752	XP_006284004.2	Ag033G3608900
OG0007753	XP_006283396.1	Ag033G3615400
OG0007754	XP_006284907.1	Ag033G3620600, Ag033G3621100, Ag033G3621000
OG0007755	XP_006286889.1	Ag033G3626500
OG0007756	XP_006280388.1	Ag031G3157100, Ag033G3644700
OG0007757	XP_006287566.2	Ag028G3079100, Ag026G2983000
OG0007758	XP_006280831.1	Ag028G3084300, Ag026G2979100
OG0007759	XP_023632609.1	Ag026G2977400, Ag028G3085900
OG0007760	XP_006282729.1	Ag031G3138900
OG0007761	XP_006286159.1	Ag031G3141400, Ag067G5179000
OG0007762	XP_006282732.1	Ag031G3143600
OG0007763	XP_006282590.1	Ag031G3144200
OG0007764	XP_023634046.1	Ag031G3144800
OG0007765	XP_023642192.1	Ag031G3150300, Ag014G1857400
OG0007766	XP_006297859.1	Ag031G3150700
OG0007767	XP_006300020.1	Ag031G3154600
OG0007768	XP_006299626.1	Ag031G3155600
OG0007769	XP_006296811.1	Ag031G3155700
OG0007770	XP_006298510.1	Ag031G3155900
OG0007772	XP_006281171.1	Ag031G3161700, Ag031G3161500
OG0007773	XP_006280758.1	Ag031G3163100
OG0007774	XP_023645753.1	Ag031G3163400
OG0007775	XP_006291443.1	Ag017G2431900
OG0007776	XP_006292277.1	Ag017G2414700, Ag031G3171400, Ag017G2414800
OG0007777	XP_006291308.1	Ag031G3172000
OG0007778	XP_006291652.1	Ag031G3172700
OG0007779	XP_006290368.1	Ag031G3175800
OG0007781	XP_023638055.1	Ag031G3183100
OG0007782	XP_006292461.1	Ag031G3189800
OG0007783	XP_006293116.1	Ag031G3189900
OG0007784	XP_006291055.1	Ag031G3191200
OG0007785	XP_006291194.1	Ag031G3191500
OG0007786	XP_006291903.1	Ag031G3195200
OG0007787	XP_006291605.1	Ag031G3199800
OG0007788	XP_006290256.2	Ag031G3200300, Ag031G3200100
OG0007789	XP_006291512.1	Ag031G3204000
OG0007790	XP_006292416.1	Ag031G3205700
OG0007791	XP_006291716.1	Ag031G3206200
OG0007792	XP_006292178.1	Ag031G3209900
OG0007793	XP_006292623.1	Ag031G3210700
OG0007794	XP_006292212.1	Ag031G3211100
OG0007795	XP_006292865.2	Ag031G3218000
OG0007796	XP_023639069.1	Ag031G3219700, Ag031G3219600
OG0007797	XP_006285975.1	Ag031G3223400
OG0007798	XP_006291545.1	Ag031G3226200
OG0007799	XP_006290704.1	Ag031G3229100
OG0007800	XP_006295468.1	Ag003G0353500
OG0007801	XP_023639244.1	Ag031G3236200
OG0007802	XP_006293224.1	Ag031G3237100
OG0007803	XP_006291212.1	Ag031G3241100
OG0007804	XP_006290416.1	Ag031G3241400
OG0007805	XP_006292282.1	Ag031G3243000
OG0007806	XP_006294408.1	Ag031G3244100
OG0007807	XP_006291237.2	Ag031G3251500, Ag003G0372500
OG0007808	XP_023638009.1	Ag031G3252400
OG0007809	XP_023638203.1	Ag031G3258400
OG0007810	XP_006291508.1	Ag031G3258500
OG0007811	XP_006293106.1	Ag031G3259900
OG0007812	XP_006291660.1	Ag031G3260600
OG0007813	XP_023638760.1	Ag031G3262200
OG0007814	XP_023639303.1	Ag031G3281600
OG0007815	XP_006280250.1	Ag031G3282200
OG0007817	XP_006290488.1	Ag031G3292000
OG0007818	XP_006291644.1	Ag031G3293100
OG0007819	XP_006292732.1	Ag031G3303700
OG0007820	XP_023638522.1	Ag031G3306900
OG0007821	XP_006290655.1	Ag031G3307600, Ag031G3307200
OG0007822	XP_006290430.2	Ag031G3320400
OG0007823	XP_006290350.1	Ag031G3325900
OG0007824	XP_006280190.1	Ag043G4459100, Ag031G3327400
OG0007825	XP_023638437.1	Ag031G3343000, Ag031G3328500
OG0007826	XP_006292571.1	Ag031G3329700
OG0007827	XP_006291276.1	Ag031G3334400
OG0007828	XP_023637786.1	Ag031G3343800
OG0007829	XP_023637979.1	Ag031G3364900
OG0007830	XP_006293084.1	Ag031G3365500
OG0007831	XP_006291043.1	Ag031G3369100
OG0007832	XP_006292507.2	Ag031G3369300
OG0007833	XP_006291188.1	Ag031G3370200
OG0007834	XP_006292594.1	Ag031G3371800
OG0007835	XP_023637759.1	Ag031G3372600
OG0007836	XP_023637760.1	Ag031G3372700
OG0007837	XP_006291407.1	Ag031G3372900
OG0007838	XP_006292719.1	Ag031G3377100
OG0007839	XP_006306684.1	Ag034G3824700, Ag031G3382800
OG0007840	XP_023638489.1	Ag031G3383600
OG0007841	XP_006291268.1	Ag031G3385400, Ag039G4258500
OG0007842	XP_006291827.1	Ag031G3387000
OG0007843	XP_006291758.2	Ag031G3388900
OG0007844	XP_023638222.1	Ag031G3399100
OG0007845	XP_006291790.1	Ag031G3405300
OG0007846	XP_006293211.1	Ag031G3412100
OG0007847	XP_006282084.1	Ag020G2560900
OG0007848	XP_006279801.1	Ag020G2561400, Ag020G2561300, Ag011G1116900
OG0007849	XP_006281523.1	Ag020G2567900
OG0007850	XP_006280149.1	Ag020G2570100
OG0007851	XP_023643324.1	Ag020G2572300
OG0007852	XP_006280958.1	Ag020G2572700
OG0007853	XP_006280717.1	Ag020G2575500
OG0007854	XP_006279677.1	Ag020G2575900
OG0007855	XP_006283871.1	Ag053G4871300, Ag025G2904800
OG0007856	XP_006296716.1	Ag029G3088600
OG0007857	XP_006298341.1	Ag029G3095500
OG0007858	XP_006299616.1	Ag029G3095800
OG0007859	XP_006297348.1	Ag029G3103600
OG0007860	XP_006298708.1	Ag029G3109800
OG0007861	XP_023641750.1	Ag029G3114700
OG0007862	XP_006298491.1	Ag029G3122500, Ag027G3036800
OG0007863	XP_023643876.1	Ag067G5174100
OG0007864	XP_006300368.1	Ag067G5174400
OG0007865	XP_006300743.1	Ag067G5176800
OG0007866	XP_006301498.1	Ag067G5180100
OG0007867	XP_023642838.1	Ag067G5181700
OG0007868	XP_006300299.1	Ag067G5181800
OG0007869	XP_006301418.1	Ag067G5184200
OG0007871	XP_023637040.1	Ag067G5184900
OG0007872	XP_023643716.1	Ag067G5185400
OG0007873	XP_006302174.2	Ag067G5185900
OG0007874	XP_023644114.1	Ag067G5186100
OG0007875	XP_006302407.1	Ag067G5187100
OG0007876	XP_006302470.1	Ag067G5189600
OG0007877	XP_006302128.1	Ag067G5191500
OG0007878	XP_006302399.2	Ag067G5192100
OG0007879	XP_023643957.1	Ag067G5193300
OG0007881	XP_006301917.2	Ag067G5196800
OG0007882	XP_006301618.1	Ag067G5201800, Ag067G5202200
OG0007883	XP_006301738.1	Ag067G5205200
OG0007884	XP_006302341.1	Ag067G5205600
OG0007885	XP_006298137.1	Ag042G4392000
OG0007886	XP_023635382.1	Ag042G4392600, Ag016G2339600
OG0007887	XP_006298812.1	Ag042G4396200, Ag042G4395700
OG0007888	XP_006297211.1	Ag042G4400300
OG0007889	XP_023641620.1	Ag042G4411700
OG0007890	XP_006291510.1	Ag042G4413500
OG0007891	XP_006293028.1	Ag042G4416300
OG0007892	XP_006300293.2	Ag042G4427200
OG0007893	XP_006294890.1	Ag039G4181500
OG0007894	XP_006295195.1	Ag039G4182500
OG0007895	XP_006294851.1	Ag039G4184200
OG0007896	XP_006294842.1	Ag039G4185900
OG0007897	XP_006290349.2	Ag017G2424900, Ag039G4190200
OG0007898	XP_006295098.1	Ag039G4194000
OG0007899	XP_006293704.1	Ag039G4195200
OG0007900	XP_006295545.1	Ag039G4199700
OG0007901	XP_006294938.1	Ag039G4202200
OG0007902	XP_006294355.1	Ag039G4215500
OG0007903	XP_006295728.1	Ag039G4216500, Ag039G4216700
OG0007904	XP_006293648.1	Ag039G4216900
OG0007905	XP_006293965.1	Ag039G4218700
OG0007906	XP_006295818.1	Ag039G4220300
OG0007907	XP_006300574.1	Ag039G4222400, Ag039G4221800, Ag036G4097600
OG0007908	XP_006295819.1	Ag039G4240000
OG0007909	XP_023639351.1	Ag039G4241300
OG0007910	XP_023640564.1	Ag039G4246500
OG0007911	XP_006296100.1	Ag039G4246700
OG0007912	XP_006294913.1	Ag039G4256700
OG0007913	XP_023641627.1	Ag039G4265600, Ag014G1859300
OG0007914	XP_023640693.1	Ag039G4266800
OG0007915	XP_006294631.1	Ag039G4267500
OG0007916	XP_006293560.1	Ag039G4269700
OG0007917	XP_023640214.1	Ag039G4269800
OG0007918	XP_006293497.2	Ag039G4270300
OG0007919	XP_006294866.1	Ag039G4270400
OG0007920	XP_006295035.1	Ag039G4271500
OG0007921	XP_006305289.2	Ag039G4271800
OG0007922	XP_006295108.1	Ag039G4286100
OG0007923	XP_023640291.1	Ag039G4288100
OG0007924	XP_006294617.1	Ag039G4293100
OG0007925	XP_006295903.1	Ag039G4295300
OG0007926	XP_006296678.1	Ag014G1906700, Ag039G4296300
OG0007927	XP_006295343.1	Ag039G4300100
OG0007928	XP_006296475.1	Ag039G4300700
OG0007929	XP_006295025.2	Ag039G4302500
OG0007930	XP_023639901.1	Ag039G4313300
OG0007931	XP_006295079.1	Ag039G4319000
OG0007932	XP_006294887.1	Ag039G4321000
OG0007933	XP_006293893.1	Ag039G4322600
OG0007934	XP_006296293.2	Ag039G4326800
OG0007935	XP_006289154.1	Ag066G5129000
OG0007936	XP_006290188.2	Ag034G3841200, Ag066G5132600
OG0007937	XP_006292412.1	Ag066G5137300
OG0007938	XP_006287494.1	Ag066G5142200
OG0007939	XP_006287881.1	Ag066G5142500
OG0007940	XP_006286991.1	Ag066G5147400
OG0007941	XP_006289429.1	Ag030G3135700
OG0007942	XP_006293831.1	Ag015G2181900
OG0007943	XP_006294766.2	Ag011G1047800, Ag015G2186600
OG0007944	XP_006293551.1	Ag011G1054500, Ag015G2189500
OG0007945	XP_006295667.1	Ag015G2191700
OG0007946	XP_023640030.1	Ag015G2193700
OG0007947	XP_023640929.1	Ag015G2194000
OG0007948	XP_023640798.1	Ag015G2195100
OG0007949	XP_006282862.1, XP_006303162.1	Ag025G2950000, Ag015G2196400
OG0007950	XP_006294574.1	Ag015G2196800
