Orthogroup	Capsella_rubella	Noccaea_praecox
OG0008797	XP_006294232.1	Np006G3470400, Np006G3537600, Np001G0497000
OG0008798	XP_006293809.1	Np006G3545000, Np006G3485700
OG0008799	XP_006295721.1	Np006G3546400, Np006G3483000
OG0008800	XP_006294476.1	Np006G3546500, Np006G3482900
OG0008801	XP_023640558.1	Np006G3481800, Np006G3547600
OG0008802	XP_006293670.1	Np006G3548400
OG0008803	XP_006293452.1	Np006G3549300
OG0008804	XP_006294655.1	Np006G3550900
OG0008805	XP_006295020.1	Np006G3551600
OG0008806	XP_006294187.1	Np006G3555500
OG0008807	XP_023640585.1	Np006G3556000
OG0008809	XP_006294903.1	Np006G3561000
OG0008810	XP_006295854.1	Np006G3569500
OG0008811	XP_006295920.1	Np006G3565800
OG0008812	XP_006284109.1	Np005G3079500
OG0008814	XP_006296364.2	Np006G3573600
OG0008815	XP_006295125.1	Np006G3577500
OG0008816	XP_006295661.1	Np006G3578900
OG0008818	XP_006293875.1	Np008G4280300, Np006G3498100
OG0008820	XP_006295303.1	Np001G0641600
OG0008821	XP_023637053.1	Np001G0414600
OG0008822	XP_006282017.1	Np001G0412000
OG0008823	XP_006281612.1	Np007G3776800
OG0008824	XP_006281002.2	Np001G0408500
OG0008825	XP_006281163.1	Np001G0407300
OG0008826	XP_023639888.1	Np001G0407000
OG0008827	XP_023634676.1	Np005G2822200
OG0008828	XP_006280675.1	Np001G0400800
OG0008830	XP_006285532.1	Np005G2811400
OG0008831	XP_023635453.1	Np005G2811200
OG0008832	XP_006283679.1	Np005G2808900
OG0008833	XP_023632978.1, XP_006303465.1, XP_006305800.1	Np004G2003100
OG0008834	XP_023645824.1	Np004G2003200
OG0008835	XP_006303973.1	Np004G2004700, Np005G3086000
OG0008836	XP_006303222.1	Np004G2006200
OG0008837	XP_006305305.1	Np004G2007300
OG0008838	XP_006304153.1	Np004G2008000
OG0008839	XP_006304899.2	Np004G2019100
OG0008840	XP_006305179.2	Np004G2015800
OG0008841	XP_006305686.1	Np004G2011400
OG0008842	XP_006305558.1	Np004G2105700
OG0008843	XP_006304065.1	Np004G2107100
OG0008844	XP_006303429.1	Np004G2109800
OG0008845	XP_006298252.2	Np007G3878400
OG0008846	XP_006304381.1	Np004G2112100
OG0008847	XP_006305292.1	Np004G2113800, Np005G2668800
OG0008848	XP_006305057.1	Np004G2118300
OG0008849	XP_006305267.1	Np004G2121200
OG0008850	XP_006307011.1	Np004G2121300
OG0008851	XP_006304099.1	Np004G2123400
OG0008852	XP_006305157.1	Np004G2128500
OG0008853	XP_006281794.1	Np001G0165800
OG0008854	XP_006304465.2	Np004G2129500
OG0008855	XP_023633093.1	Np004G2131400
OG0008856	XP_006305775.1	Np004G2132400
OG0008857	XP_006306714.1	Np004G2136500
OG0008858	XP_006307568.1	Np004G2141900
OG0008859	XP_006307148.1	Np004G2142300
OG0008860	XP_006304418.1	Np004G2144200
OG0008861	XP_023645795.1	Np004G2145900
OG0008862	XP_006306855.1	Np004G2147300
OG0008863	XP_023633241.1	Np004G2012100
OG0008864	XP_006305545.2	Np004G2149400
OG0008865	XP_006303745.1	Np004G2155200, Np003G1614500
OG0008866	XP_006305502.1	Np004G2155400
OG0008867	XP_006281706.1	Np003G1728400
OG0008868	XP_023645373.1	Np004G2160800
OG0008869	XP_006305412.1	Np004G2170900
OG0008870	XP_006307193.1	Np004G2175300
OG0008871	XP_006306899.2	Np004G2051000
OG0008872	XP_006303359.1	Np004G2054300
OG0008873	XP_006295968.1	Np006G3407200
OG0008874	XP_023637910.1	Np001G0254200
OG0008875	XP_006292005.2	Np001G0251200
OG0008876	XP_023639035.1	Np001G0246600
OG0008877	XP_006290508.1	Np001G0681600
OG0008878	XP_006280049.1	Np001G0011500
OG0008879	XP_006281688.1	Np001G0011700
OG0008880	XP_006279796.1	Np001G0012000
OG0008881	XP_006281085.1	Np001G0015000
OG0008882	XP_006282078.1	Np001G0015200
OG0008883	XP_023632897.1	Np001G0015400
OG0008884	XP_006280131.1	Np001G0016000
OG0008885	XP_006282286.1	Np001G0017100
OG0008886	XP_006279673.2	Np001G0019500
OG0008887	XP_006279745.1	Np001G0020100
OG0008888	XP_006279973.1	Np005G2668500, Np001G0022600
OG0008889	XP_006280319.1	Np001G0023500
OG0008890	XP_006281233.1	Np001G0024500
OG0008891	XP_006280087.1	Np001G0027900
OG0008892	XP_006280645.2	Np001G0028300
OG0008893	XP_006280200.1	Np001G0029100
OG0008894	XP_006280879.1	Np001G0032800
OG0008895	XP_006280660.1	Np001G0035500
OG0008896	XP_006280928.1	Np001G0035600
OG0008897	XP_006279585.1	Np001G0035800
OG0008898	XP_006279651.1	Np001G0036800
OG0008899	XP_006280248.1	Np001G0600400, Np001G0037800
OG0008900	XP_006282168.1	Np001G0039600
OG0008901	XP_006280216.1	Np001G0042300
OG0008902	XP_023635098.1	Np001G0046400
OG0008903	XP_006280766.1	Np001G0047900
OG0008904	XP_006280680.1	Np001G0050700
OG0008905	XP_006279577.1	Np001G0052000
OG0008906	XP_023640806.1	Np001G0052600
OG0008907	XP_006282368.1	Np001G0053500
OG0008909	XP_006281191.1	Np001G0059000
OG0008910	XP_006282325.1	Np001G0060900
OG0008911	XP_006281506.1	Np001G0062200
OG0008912	XP_006280650.1	Np001G0067500
OG0008913	XP_006281223.1	Np001G0068500
OG0008914	XP_006279839.2	Np001G0069000
OG0008915	XP_006280820.2	Np001G0069600, Np001G0069900
OG0008916	XP_006280313.1	Np001G0071000
OG0008917	XP_006280255.1	Np001G0072100
OG0008918	XP_006281617.1	Np001G0072600
OG0008919	XP_006282124.1	Np001G0073900
OG0008920	XP_006281048.1	Np001G0075000
OG0008921	XP_006281039.1	Np001G0075500
OG0008922	XP_006281367.1	Np001G0077800
OG0008923	XP_006280517.1	Np001G0079100
OG0008924	XP_006280765.2	Np001G0084400
OG0008925	XP_006280012.1	Np001G0084800
OG0008926	XP_023645628.1	Np001G0086200
OG0008927	XP_023639280.1	Np001G0087300
OG0008928	XP_006280989.1	Np001G0092100
OG0008929	XP_006280178.1	Np001G0095500
OG0008930	XP_006288494.1	Np001G0100200
OG0008931	XP_006286897.1	Np001G0102000
OG0008932	XP_006286797.1	Np001G0102500
OG0008933	XP_023637717.1	Np001G0103900
OG0008934	XP_006287878.1	Np001G0104300
OG0008935	XP_006286452.1	Np001G0105700
OG0008936	XP_006287150.1	Np001G0106200
OG0008937	XP_006286666.1	Np001G0106900
OG0008938	XP_006287648.1	Np001G0110700
OG0008939	XP_006289963.2	Np001G0114100
OG0008940	XP_006289354.1	Np001G0117500
OG0008942	XP_006288246.2	Np001G0118900
OG0008943	XP_006288538.1	Np001G0119300
OG0008944	XP_006286796.1	Np001G0120100
OG0008945	XP_006287997.1	Np001G0122600
OG0008946	XP_023637549.1	Np001G0122800
OG0008947	XP_006286673.1	Np001G0124600
OG0008948	XP_006288624.1	Np001G0125200
OG0008949	XP_006289043.1	Np001G0126500
OG0008950	XP_006286840.1	Np001G0128100
OG0008951	XP_006287605.2	Np001G0133700
OG0008952	XP_006290207.1	Np001G0134900
OG0008953	XP_006288626.1	Np001G0138300
OG0008954	XP_006289461.2	Np003G1476000
OG0008955	XP_006288582.1	Np003G1477400
OG0008956	XP_006290114.1	Np003G1476500
OG0008957	XP_006286463.2	Np003G1476400
OG0008958	XP_006288841.1	Np003G1476300
OG0008959	XP_006289269.1	Np003G1476100
OG0008960	XP_006287923.1	Np003G1478100
OG0008961	XP_006289406.2	Np003G1478200
OG0008962	XP_006289636.1	Np003G1478300
OG0008963	XP_006290154.1	Np003G1481000
OG0008964	XP_006287221.1	Np003G1481300
OG0008965	XP_006286390.1	Np003G1483800
OG0008967	XP_006289959.1	Np003G1484500
OG0008969	XP_023636298.1	Np003G1487700
OG0008970	XP_006288533.1	Np003G1490200
OG0008971	XP_006288113.1	Np003G1491600
OG0008972	XP_006287555.1	Np003G1491800
OG0008973	XP_006286473.1	Np003G1493200
OG0008974	XP_006286361.1	Np003G1493700
OG0008975	XP_006289655.1	Np003G1494400
OG0008976	XP_023637138.1	Np003G1494900
OG0008977	XP_006288523.1	Np003G1498500
OG0008978	XP_006287048.1	Np003G1499800
OG0008979	XP_006289607.2, XP_006289502.1	Np003G1502300, Np007G3794200
OG0008980	XP_006290047.1	Np003G1504000
OG0008981	XP_006288668.1	Np003G1504300
OG0008982	XP_006289712.1	Np003G1507500
OG0008983	XP_006281795.1	Np003G1621400, Np003G1621300
OG0008984	XP_006287602.1	Np003G1510000
OG0008985	XP_006286724.1	Np003G1513100
OG0008986	XP_006279968.1	Np003G1514800
OG0008987	XP_023642097.1	Np003G1519200
OG0008988	XP_006290831.1, XP_023645188.1	Np003G1520400
OG0008989	XP_006293773.1	Np003G1523100
OG0008990	XP_023634992.1	Np003G1523400
OG0008991	XP_006280519.1	Np003G1525700
OG0008992	XP_023638254.1	Np003G1524800
OG0008993	XP_006281031.1	Np003G1526000
OG0008994	XP_023641139.1	Np003G1534600
OG0008995	XP_006281196.1	Np003G1535200
OG0008996	XP_006280372.1	Np003G1537000
OG0008997	XP_006279671.1	Np003G1537300
OG0008999	XP_023643525.1	Np003G1541900
OG0009000	XP_023635520.1	Np003G1545700
OG0009001	XP_023636738.1	Np003G1547000
OG0009002	XP_006279902.1	Np003G1548800
OG0009003	XP_006306592.1	Np004G2344600
OG0009004	XP_023635942.1	Np003G1550200
OG0009005	XP_006301182.1	Np002G0733200
OG0009006	XP_023642862.1	Np003G1552000
OG0009007	XP_006281936.1	Np003G1557200
OG0009008	XP_006279674.1	Np003G1558500
OG0009009	XP_006281056.1	Np003G1560600
OG0009010	XP_006280913.1	Np003G1561400
OG0009011	XP_006280906.1	Np003G1561900
OG0009012	XP_006279508.1	Np003G1563200
OG0009013	XP_006280489.1	Np003G1563400
OG0009014	XP_023637192.1	Np003G1563600
OG0009015	XP_006279738.1	Np003G1566800
OG0009016	XP_006280310.1	Np003G1567300
OG0009017	XP_006279744.1	Np003G1569100
OG0009018	XP_006280948.2	Np003G1569700
OG0009019	XP_006280137.1	Np003G1571400
OG0009020	XP_006280735.1	Np003G1571800
OG0009021	XP_006280707.1	Np003G1574000
OG0009022	XP_006281190.1	Np003G1574500
OG0009023	XP_006281822.1	Np003G1579600
OG0009024	XP_006279491.1	Np003G1579800
OG0009025	XP_023641740.1	Np003G1582100
OG0009026	XP_023639322.1	Np003G1581000
OG0009027	XP_006280769.1	Np003G1585600
OG0009028	XP_006280160.1	Np003G1586200
OG0009029	XP_006280158.1	Np003G1587000
OG0009030	XP_006279709.2	Np003G1593800
OG0009031	XP_006280801.1	Np003G1593900
OG0009032	XP_023639392.1	Np003G1595400
OG0009034	XP_006281212.1	Np003G1603900
OG0009035	XP_006282076.1	Np003G1604800
OG0009036	XP_006280426.1	Np003G1605100
OG0009037	XP_006280143.1	Np003G1606400
OG0009038	XP_006281148.1	Np003G1607500
OG0009039	XP_006292653.1	Np001G0505100
OG0009040	XP_006291064.1	Np001G0502100
OG0009041	XP_006290719.1	Np001G0501900
OG0009042	XP_006292100.1	Np001G0499500
OG0009043	XP_006291032.1	Np001G0499000
OG0009044	XP_023639246.1	Np001G0496100
OG0009045	XP_023637923.1	Np003G1782600, Np001G0494200
OG0009046	XP_006279997.1	Np003G1624000
OG0009047	XP_006280962.1	Np003G1625100
OG0009048	XP_023636023.1	Np003G1867900
OG0009049	XP_006289666.1	Np003G1860800
OG0009050	XP_006294138.1	Np006G3633900
OG0009051	XP_006289810.1	Np003G1333600
OG0009052	XP_023634306.1	Np005G3102400
OG0009053	XP_006302082.2	Np002G1246600
OG0009054	XP_023637538.1	Np003G1325600
OG0009055	XP_006289455.1	Np003G1323500
OG0009056	XP_006287604.1	Np003G1320100
OG0009057	XP_006286714.1	Np003G1318100, Np003G1319700
OG0009058	XP_006288840.1	Np003G1316600
OG0009059	XP_006288431.1	Np003G1315800
OG0009060	XP_006287478.1	Np003G1463200
OG0009061	XP_006287560.1	Np003G1460700, Np003G1463100
OG0009062	XP_006305965.2	Np004G2094700
OG0009063	XP_006289430.1	Np003G1313600
OG0009064	XP_006307219.2	Np004G2095200
OG0009065	XP_006288491.1	Np003G1312600, Np004G2360000
OG0009066	XP_006286388.1	Np003G1312500
OG0009067	XP_006290162.1	Np003G1307700
OG0009068	XP_006287674.1	Np003G1307000
OG0009069	XP_023636172.1	Np003G1306000
OG0009070	XP_006287194.1	Np003G1304800
OG0009071	XP_006287390.1	Np003G1304300
OG0009072	XP_006289507.1	Np003G1302800
OG0009073	XP_006287452.1	Np003G1300200
OG0009074	XP_006289555.1	Np003G1300100
OG0009075	XP_006293385.2	Np006G3280000
OG0009076	XP_006290160.1	Np003G1298600
OG0009077	XP_006287668.1	Np003G1297400
OG0009078	XP_023636663.1	Np003G1297300
OG0009079	XP_006288713.1	Np003G1294700
OG0009080	XP_006288505.1	Np003G1290400
OG0009081	XP_023636592.1	Np003G1288800
OG0009082	XP_006288103.1	Np003G1287700
OG0009083	XP_006288211.1	Np003G1287000
OG0009084	XP_023636564.1	Np003G1894000
OG0009086	XP_006290048.1	Np003G1284400
OG0009087	XP_006287909.1	Np003G1283700
OG0009088	XP_006287392.2	Np003G1282600
OG0009089	XP_006287469.1	Np003G1282200
OG0009090	XP_023636205.1	Np003G1281800
OG0009091	XP_006282380.1	Np003G1716400
OG0009092	XP_006287496.1	Np003G1281100
OG0009093	XP_006287255.1	Np003G1279500
OG0009094	XP_006289737.1	Np003G1279400
OG0009095	XP_006287832.1	Np003G1275300
OG0009096	XP_006288791.1	Np003G1273900
OG0009097	XP_006286413.1	Np003G1273100
OG0009098	XP_023635896.1	Np003G1270800
OG0009100	XP_023635849.1	Np003G1267600
OG0009101	XP_006287066.1	Np003G1265600
OG0009102	XP_006288408.1	Np003G1264300
OG0009103	XP_006286728.1	Np003G1262500
OG0009104	XP_006288842.1	Np003G1261300
OG0009105	XP_006287499.1	Np003G1253200
OG0009106	XP_006286631.1	Np003G1252700
OG0009108	XP_006289888.1	Np003G1251600
OG0009109	XP_006288609.1	Np003G1251200
OG0009110	XP_006288717.2	Np003G1251300
OG0009111	XP_006300110.1, XP_023633461.1	Np003G1248800
OG0009112	XP_006283863.1	Np005G3180500
OG0009113	XP_023635414.1	Np005G3183300
OG0009114	XP_023634758.1	Np005G3183400
OG0009116	XP_006282744.1	Np005G3187800
OG0009117	XP_006283939.1	Np005G3188100
OG0009118	XP_023635074.1	Np005G3188300
OG0009119	XP_006297652.1	Np002G1060300
OG0009120	XP_006282949.2	Np005G3201900
OG0009121	XP_006302956.1	Np002G0703900
OG0009122	XP_006301537.1	Np002G0703100
OG0009123	XP_006302429.1	Np002G0702600
OG0009124	XP_006301046.1	Np002G0702100
OG0009125	XP_006300358.1	Np002G0704600
OG0009126	XP_023643437.1	Np002G0705200
OG0009127	XP_006302602.1	Np002G0705400
OG0009128	XP_006302357.1	Np002G0705700
OG0009129	XP_023637896.1, XP_023642929.1	Np005G3096700
OG0009130	XP_006301335.1	Np002G0706900
OG0009131	XP_006302138.1	Np002G0707800
OG0009132	XP_023643758.1	Np002G0710000
OG0009133	XP_006301662.1	Np002G0710600
OG0009134	XP_023642970.1	Np002G0711400
OG0009135	XP_006302289.1	Np002G0711500
OG0009136	XP_006301140.1	Np002G0713300
OG0009137	XP_006302564.1	Np002G0714400
OG0009138	XP_023642914.1	Np002G0716100
OG0009139	XP_006302129.2	Np002G0716300
OG0009140	XP_023642902.1	Np002G0716800
OG0009141	XP_023643711.1	Np002G0721200
OG0009142	XP_023643575.1	Np002G0726100
OG0009143	XP_023643969.1	Np002G0728000
OG0009144	XP_006301760.2, XP_023643700.1	Np002G0730000
OG0009145	XP_006301170.1	Np002G0731200
OG0009146	XP_006302566.1	Np002G0732500
OG0009147	XP_006302337.1	Np002G0734400
OG0009148	XP_006302015.2	Np002G0734700
OG0009149	XP_006302801.1	Np002G0734800
OG0009150	XP_006302534.1	Np002G0738300
OG0009151	XP_006301942.1, XP_006300771.1	Np002G0739200
OG0009152	XP_006302016.2	Np002G0743400
OG0009153	XP_023638557.1, XP_006293319.2	Np001G0436800
OG0009154	XP_006302950.1	Np002G0744900
OG0009155	XP_006300460.1	Np002G0745700
OG0009156	XP_006302756.1	Np002G0750100
OG0009157	XP_006302208.2	Np002G0750200
OG0009158	XP_023643017.1	Np002G0751700
OG0009159	XP_023642875.1	Np002G0752300
OG0009160	XP_006302402.1	Np002G0753800
OG0009161	XP_023643124.1	Np002G0755100
OG0009163	XP_006302046.1	Np002G0763900
OG0009164	XP_006302835.2	Np002G0764300
OG0009165	XP_006300320.1	Np002G0766500, Np003G1597600, Np003G1598900
OG0009166	XP_006301553.1	Np002G0769000
OG0009167	XP_006304422.1	Np004G1917500
OG0009168	XP_006297702.1	Np005G3120400, Np007G4063900
OG0009169	XP_006302577.1	Np002G0771000
OG0009170	XP_006300997.1, XP_023644096.1	Np002G0771600
OG0009171	XP_006302949.1	Np002G0776500
OG0009172	XP_006298565.1	Np007G3801300
OG0009173	XP_006301893.1	Np002G0781100
OG0009174	XP_006303004.2	Np002G0782000
OG0009175	XP_006300634.1	Np002G0782400
OG0009176	XP_006299875.1	Np007G3757100
OG0009177	XP_006297733.1	Np007G3756900
OG0009178	XP_006298508.1	Np007G3755600
OG0009179	XP_006297310.1	Np007G3752400
OG0009180	XP_006290911.1	Np001G0510200
OG0009181	XP_006281141.1	Np003G1632400
OG0009182	XP_023639470.1	Np003G1632300
OG0009183	XP_023644639.1	Np003G1631800
OG0009184	XP_006303229.1	Np004G1901100
OG0009185	XP_006304022.1	Np004G1904000
OG0009186	XP_023632616.1	Np004G1905100
OG0009187	XP_023632661.1	Np004G1905800, Np004G1905000
OG0009188	XP_006307003.1	Np004G1907700
OG0009189	XP_023645892.1	Np004G1912300
OG0009190	XP_023645694.1	Np004G1913200
OG0009191	XP_006303393.1	Np004G1920600
OG0009192	XP_006307089.1	Np004G1924400
OG0009193	XP_006303266.1	Np004G1924600
OG0009194	XP_006304699.1	Np004G1925000
OG0009196	XP_006307019.1	Np004G1928500
OG0009197	XP_023645145.1	Np004G1928700
OG0009198	XP_006304815.1	Np004G1929900, Np004G1928900
OG0009199	XP_006302249.1	Np002G0890800, Np002G0891600
OG0009200	XP_006305990.1	Np004G1933600
OG0009201	XP_023640776.1	Np006G3397200
OG0009202	XP_006295981.1	Np006G3396800
OG0009203	XP_006295719.1	Np006G3395100
OG0009204	XP_006294667.1	Np006G3394800
OG0009205	XP_006295828.1	Np006G3391300
OG0009206	XP_006282704.1	Np005G2796100
OG0009207	XP_006293554.1	Np006G3382600
OG0009209	XP_006291596.1	Np001G0447000
OG0009210	XP_006279377.1	Np001G0442900
OG0009211	XP_006291578.1	Np001G0193000
OG0009212	XP_006287922.1	Np003G1750200
OG0009213	XP_006280738.2	Np003G1737000
OG0009214	XP_006281005.1	Np003G1648500
OG0009215	XP_006285759.1	Np005G3107900, Np005G3106200
OG0009216	XP_023634544.1	Np005G3096200
OG0009217	XP_006282617.1	Np005G3101700
OG0009218	XP_006283038.1	Np005G3074400
OG0009219	XP_006282464.1	Np005G3075400
OG0009220	XP_023634797.1	Np005G3088900
OG0009221	XP_023635500.1	Np005G3060300
OG0009222	XP_006283428.1	Np005G3059700
OG0009223	XP_006283225.1	Np005G2625900
OG0009224	XP_006283879.1	Np005G3043000
OG0009225	XP_006285018.1	Np005G3042400
OG0009226	XP_006284221.1	Np005G3035300
OG0009227	XP_023635533.1	Np005G3034400
OG0009228	XP_006284243.2	Np005G3028900
OG0009229	XP_023635616.1	Np005G3027900
OG0009230	XP_023643754.1	Np002G0816400
OG0009231	XP_006302030.2	Np002G0815900
OG0009232	XP_006301095.1	Np002G0815000
OG0009233	XP_006300819.2	Np002G0814200
OG0009234	XP_006302218.1	Np002G0810800
OG0009235	XP_006302706.2	Np002G0810200
OG0009237	XP_006302372.1	Np002G0802000
OG0009238	XP_006301608.1	Np002G0806700, Np002G0800900
OG0009239	XP_006302516.1	Np002G0797000
OG0009240	XP_006301501.1	Np002G0796600
OG0009241	XP_006279985.2	Np001G0167000
OG0009242	XP_006300588.1	Np002G0794700
OG0009243	XP_023643322.1	Np002G0793400
OG0009244	XP_006301071.1	Np002G0888700
OG0009245	XP_006302435.1	Np002G0883100
OG0009246	XP_006302168.1	Np002G0878800
OG0009247	XP_006302244.1	Np002G0876200
OG0009248	XP_006302500.1	Np002G0873300
OG0009249	XP_006282981.2	Np005G2763500
OG0009250	XP_023633988.1	Np005G2761400
OG0009251	XP_023634208.1	Np005G2761200
OG0009252	XP_006282737.1	Np005G2759800
OG0009253	XP_006284536.1	Np005G2758800
OG0009254	XP_006285877.1	Np005G2757000
OG0009255	XP_023642593.1	Np003G1644300
OG0009256	XP_006302105.1	Np002G1233100
OG0009257	XP_006302791.1	Np002G1233200
OG0009258	XP_006301676.1	Np002G1235100
OG0009259	XP_006285085.1	Np005G3164400
OG0009260	XP_006298752.1	Np006G3415700
OG0009261	XP_006286129.1	Np005G3171500
OG0009262	XP_006286151.1	Np005G3171700
OG0009263	XP_023634765.1	Np005G3172600, Np004G1950200
OG0009264	XP_006280224.1	Np003G1716600
OG0009265	XP_006290837.1	Np001G0186600
OG0009266	XP_006292470.1	Np001G0204000
OG0009267	XP_006290572.1	Np001G0204900
OG0009268	XP_006290874.2	Np001G0205600
OG0009269	XP_006294780.1	Np006G3217600
OG0009270	XP_006291293.1	Np001G0206200
OG0009271	XP_006292017.1	Np001G0209200
OG0009272	XP_023638267.1	Np001G0216800
OG0009273	XP_006292058.1	Np001G0217100
OG0009274	XP_006290924.1	Np001G0217200
OG0009275	XP_023638058.1	Np001G0217400
OG0009276	XP_023637924.1	Np001G0217600
OG0009277	XP_023637921.1	Np001G0218700
OG0009278	XP_006290731.1	Np001G0218900
OG0009279	XP_006291556.1	Np001G0220300
OG0009280	XP_006290458.1	Np001G0222700
OG0009281	XP_006291234.2	Np001G0225600
OG0009282	XP_023638036.1	Np001G0225700
OG0009283	XP_006291018.1	Np001G0225800
OG0009284	XP_006290413.2	Np001G0231300
OG0009285	XP_006291665.1	Np001G0231900
OG0009286	XP_023638180.1	Np001G0233700
OG0009287	XP_006279875.1	Np003G1737300
OG0009288	XP_006291336.2	Np001G0235400
OG0009289	XP_023633380.1, XP_006280042.1, XP_023633326.1	Np003G1720600
OG0009290	XP_006302669.1	Np002G0869700
OG0009291	XP_023644113.1	Np002G0872300
OG0009292	XP_006280555.2	Np001G0429200
OG0009293	XP_006281127.1	Np001G0364000
OG0009294	XP_006280105.1	Np001G0362200
OG0009295	XP_023639346.1	Np001G0176000
OG0009296	XP_023643810.1	Np001G0368500
OG0009297	XP_006280755.1	Np001G0368600
OG0009298	XP_006280242.1	Np001G0374500
OG0009299	XP_006301779.1	Np002G0916600
OG0009300	XP_023637075.1	Np001G0382700
OG0009301	XP_006279704.1	Np001G0384300
OG0009302	XP_006305174.1	Np004G1977500
OG0009303	XP_006305941.1	Np004G1969200
OG0009304	XP_006305094.1	Np004G1968400
OG0009305	XP_023633232.1	Np004G1967700
OG0009306	XP_006307567.1	Np007G3983100, Np004G1967300
OG0009307	XP_023645163.1	Np004G2410800
OG0009308	XP_006306213.1	Np004G1956600
OG0009309	XP_006304010.1	Np004G1952800
OG0009310	XP_006303644.1	Np004G1952500
OG0009311	XP_006303923.1	Np004G1950300
OG0009312	XP_006303701.1	Np004G1942900
OG0009313	XP_006304887.1	Np004G1942700
OG0009314	XP_006306051.1	Np004G1941900
OG0009315	XP_006305471.1	Np004G1937100
OG0009316	XP_006280587.1	Np001G0419800
OG0009317	XP_023640461.1	Np006G3440100
