Orthogroup	Capsella_rubella	Cardamine_glauca
OG0007548	XP_006299902.1	Cg004G1413600
OG0007549	XP_006291765.1	Cg002G0528600
OG0007550	XP_006291812.1	Cg002G0528700
OG0007551	XP_006293131.1	Cg002G0529100
OG0007552	XP_006281306.1	Cg003G0934000
OG0007553	XP_006280901.1	Cg003G0933600
OG0007554	XP_006291760.1	Cg002G0551400
OG0007555	XP_006306665.1	Cg006G1781100
OG0007556	XP_006305348.1	Cg006G1784400
OG0007557	XP_023638260.1	Cg002G0696200
OG0007558	XP_006307597.2	Cg006G1788900
OG0007559	XP_006305837.1	Cg006G1789800
OG0007560	XP_006304226.1	Cg006G1790200, Cg003G0794300
OG0007561	XP_006307069.2	Cg006G1792700
OG0007562	XP_006303363.2	Cg006G1796100
OG0007563	XP_006304315.1	Cg006G1801300
OG0007564	XP_006306910.1	Cg006G1802300
OG0007565	XP_006307191.1	Cg006G1804900
OG0007566	XP_006294872.1	Cg005G1572600
OG0007567	XP_006296104.1	Cg005G1571000
OG0007568	XP_023639835.1	Cg005G1570200
OG0007569	XP_006290826.1	Cg002G0579300
OG0007570	XP_006290745.1, XP_006279395.2	Cg002G0586400
OG0007571	XP_023641416.1	Cg016G3060000, Cg003G0873100
OG0007572	XP_023634813.1	Cg003G0831100, Cg003G0879700
OG0007573	XP_006279561.1	Cg003G0912000
OG0007574	XP_006279485.1	Cg003G0913500
OG0007575	XP_023635118.1	Cg003G0913600
OG0007576	XP_006280090.1	Cg003G0914200
OG0007577	XP_006280044.1	Cg003G0837500
OG0007578	XP_006280184.1	Cg003G0878100, Cg003G0830000
OG0007579	XP_006280367.1	Cg003G1000800
OG0007581	XP_006284506.2	Cg001G0313200
OG0007582	XP_006282600.2	Cg001G0300400
OG0007583	XP_006284212.1	Cg001G0288400
OG0007584	XP_006284538.2	Cg005G1608200, Cg001G0287200
OG0007585	XP_006283246.1	Cg001G0283400
OG0007586	XP_006283302.1	Cg001G0282400
OG0007587	XP_006283531.2	Cg001G0277200, Cg001G0277000
OG0007588	XP_006282443.1	Cg001G0268900
OG0007589	XP_006283701.1	Cg001G0268800
OG0007590	XP_006285669.2	Cg001G0264600
OG0007591	XP_023634954.1	Cg001G0262000, Cg001G0262100
OG0007592	XP_006282514.1	Cg001G0261700
OG0007593	XP_006285217.1	Cg001G0261100
OG0007594	XP_006285268.1, XP_006279096.1	Cg001G0258300
OG0007595	XP_023635013.1	Cg001G0257400
OG0007598	XP_006300826.1	Cg007G2500200
OG0007599	XP_006303029.1	Cg007G2501200
OG0007600	XP_006302810.1	Cg007G2503600
OG0007601	XP_006301097.1	Cg007G2503700
OG0007602	XP_006302251.1	Cg007G2508000
OG0007603	XP_006300550.2	Cg007G2508200
OG0007604	XP_006301143.1	Cg007G2515600
OG0007605	XP_006302897.1	Cg007G2515900
OG0007606	XP_006302742.2	Cg007G2518000
OG0007607	XP_006302328.1	Cg007G2454200
OG0007608	XP_006283639.1	Cg001G0079300
OG0007609	XP_006300869.1	Cg007G2458800
OG0007610	XP_006302571.1	Cg007G2459500
OG0007611	XP_023633694.1	Cg001G0117000
OG0007612	XP_006282820.1	Cg001G0116500
OG0007613	XP_023635659.1	Cg001G0115400
OG0007614	XP_006285300.1	Cg001G0114300
OG0007615	XP_006283327.1	Cg001G0109800
OG0007616	XP_023645995.1, XP_023640900.1	Cg003G0915300
OG0007617	XP_006291140.2	Cg002G0662600
OG0007618	XP_006292560.1	Cg002G0518000
OG0007619	XP_006300873.2	Cg007G2268100
OG0007620	XP_006301318.1	Cg007G2264800
OG0007621	XP_006282843.1	Cg001G0370400
OG0007622	XP_006284753.1	Cg001G0370500
OG0007623	XP_023638261.1	Cg002G0623500
OG0007624	XP_023639032.1	Cg002G0596200
OG0007625	XP_006281215.2	Cg008G2841600
OG0007626	XP_006290601.1	Cg002G0653900
OG0007627	XP_006290382.1	Cg002G0655300
OG0007628	XP_006293066.1	Cg002G0658800
OG0007629	XP_006292029.1	Cg002G0674500, Cg002G0659800
OG0007630	XP_023638373.1	Cg002G0660100
OG0007631	XP_006290838.1	Cg002G0663300
OG0007632	XP_006292902.2	Cg002G0666000
OG0007633	XP_006281168.1	Cg003G0892200
OG0007634	XP_006301524.1	Cg007G2469700
OG0007635	XP_006302005.1	Cg007G2469000
OG0007636	XP_006302641.1	Cg007G2468600
OG0007637	XP_006301936.1	Cg007G2468200, Cg007G2468300
OG0007638	XP_006302260.1	Cg007G2468100
OG0007639	XP_023642319.1	Cg001G0294900, Cg004G1348800
OG0007641	XP_023637149.1	Cg008G2970900
OG0007642	XP_006280347.2	Cg008G2970400
OG0007643	XP_006281137.1	Cg008G2871900, Cg008G2856400
OG0007644	XP_006281117.2	Cg008G2969500
OG0007645	XP_006280560.1	Cg008G2968500
OG0007646	XP_006279616.1	Cg008G2968400
OG0007647	XP_006280800.1	Cg008G2968100
OG0007649	XP_023639323.1	Cg008G2960500
OG0007650	XP_006285336.1	Cg001G0314600
OG0007651	XP_006280245.1	Cg008G2958700
OG0007652	XP_006306346.1	Cg006G1836500
OG0007653	XP_023645453.1	Cg006G1836400
OG0007654	XP_006285002.1	Cg001G0145100
OG0007655	XP_006306237.1	Cg006G1831500
OG0007656	XP_006306595.1	Cg003G0765200, Cg006G1831000
OG0007657	XP_006304231.1	Cg006G1830200
OG0007658	XP_006304574.1	Cg006G1827700
OG0007659	XP_006304507.1	Cg006G1825400
OG0007660	XP_006306296.1	Cg006G1822200
OG0007661	XP_006307335.1	Cg006G1820800
OG0007662	XP_006307609.1	Cg006G1818700
OG0007663	XP_006304800.1	Cg006G1818400
OG0007664	XP_006304889.1	Cg006G1817500
OG0007666	XP_006307177.1	Cg006G2216800
OG0007667	XP_006307107.1	Cg006G1813600
OG0007668	XP_006306297.1	Cg006G1813300
OG0007669	XP_006304343.1	Cg006G1811700
OG0007670	XP_006305362.1, XP_006306194.1	Cg006G1807700
OG0007671	XP_006304958.1	Cg006G2088400
OG0007672	XP_006281946.1	Cg008G2897000
OG0007673	XP_006293595.1	Cg005G1762600
OG0007674	XP_006280430.2	Cg008G2891400, Cg008G2891200
OG0007675	XP_006279965.1	Cg008G2919900
OG0007676	XP_023639507.1	Cg005G1597800
OG0007677	XP_006294638.1	Cg005G1597300
OG0007678	XP_006295284.1	Cg005G1594300
OG0007679	XP_006293825.2	Cg005G1594200
OG0007680	XP_006296039.1	Cg005G1593400
OG0007681	XP_006295172.1	Cg005G1592600
OG0007682	XP_023640554.1, XP_006307028.1	Cg005G1589000
OG0007684	XP_006294696.2	Cg005G1587500
OG0007685	XP_006293570.1	Cg005G1585000
OG0007686	XP_006281348.1	Cg008G2838800
OG0007687	XP_006295109.1	Cg005G1578500
OG0007688	XP_006295043.1	Cg005G1576300
OG0007689	XP_006304035.1	Cg006G2176700
OG0007690	XP_006295617.1	Cg005G1574600
OG0007691	XP_006295062.1	Cg005G1574400
OG0007692	XP_006282736.2	Cg001G0206600
OG0007693	XP_006282800.1	Cg001G0208600
OG0007694	XP_006282471.1	Cg001G0211700
OG0007695	XP_006282609.1	Cg001G0215600
OG0007696	XP_006282804.2	Cg001G0217100
OG0007697	XP_023635261.1	Cg001G0218400
OG0007698	XP_023634532.1	Cg001G0221100
OG0007699	XP_006283488.1	Cg001G0221600
OG0007700	XP_006283799.1	Cg001G0222300
OG0007701	XP_006283775.1	Cg001G0224100
OG0007702	XP_006285463.1	Cg001G0224300
OG0007703	XP_006284139.1	Cg001G0225400
OG0007704	XP_006284129.1	Cg001G0225600
OG0007705	XP_006283484.1	Cg001G0226300
OG0007706	XP_006285372.1	Cg001G0228900
OG0007707	XP_006279620.1	Cg008G2972300
OG0007708	XP_023638341.1	Cg002G0516800
OG0007709	XP_006291860.1	Cg002G0517200
OG0007710	XP_006290377.1	Cg002G0517300
OG0007711	XP_006292776.1	Cg002G0517900
OG0007712	XP_006291865.1	Cg002G0519900
OG0007713	XP_006291985.1	Cg002G0520100
OG0007714	XP_006284373.1	Cg001G0167700
OG0007715	XP_006283603.1	Cg001G0168900
OG0007716	XP_006279826.1	Cg003G0907400
OG0007717	XP_006282311.1	Cg003G0907200
OG0007718	XP_006280174.1	Cg003G0906500
OG0007719	XP_023640639.1	Cg003G0898800
OG0007720	XP_006280007.1	Cg003G0896300
OG0007722	XP_006281278.1	Cg003G0890400
OG0007723	XP_006280262.1	Cg003G0889000
OG0007724	XP_023641295.1	Cg004G1353000
OG0007725	XP_023642665.1	Cg004G1384300, Cg004G1375500
OG0007726	XP_006297287.1	Cg004G1391700
OG0007727	XP_006297462.1	Cg004G1394600
OG0007728	XP_006297630.1	Cg004G1398100
OG0007729	XP_006298069.1	Cg004G1401100
OG0007730	XP_006300017.1	Cg004G1403900
OG0007731	XP_006297442.2, XP_006279156.2	Cg004G1405100
OG0007732	XP_006298800.1	Cg004G1407600
OG0007733	XP_006282779.2	Cg001G0163200
OG0007734	XP_006284583.1	Cg001G0164500
OG0007735	XP_023634150.1	Cg001G0164200
OG0007736	XP_006284175.1	Cg001G0166500
OG0007737	XP_023635289.1	Cg001G0169100
OG0007738	XP_006305083.1, XP_023634794.1	Cg001G0174900
OG0007739	XP_006283819.1	Cg001G0175400
OG0007740	XP_023635128.1, XP_023635127.1	Cg001G0176900
OG0007741	XP_023633650.1	Cg001G0179100
OG0007742	XP_006285154.1	Cg001G0180900
OG0007743	XP_006284541.1	Cg001G0181500
OG0007744	XP_006300843.1	Cg007G2258100
OG0007745	XP_006284762.1	Cg001G0201600
OG0007746	XP_006284687.1	Cg001G0201000
OG0007748	XP_006283067.1	Cg001G0199000
OG0007749	XP_023636140.1, XP_006287747.1	Cg014G3028500, Cg003G0726200
OG0007750	XP_006284288.1	Cg001G0198500
OG0007751	XP_006283838.1	Cg001G0197200
OG0007752	XP_006284004.2	Cg001G0189800
OG0007753	XP_006283396.1	Cg001G0187400
OG0007754	XP_006284907.1	Cg001G0186100
OG0007755	XP_006286889.1	Cg008G2743000
OG0007756	XP_006280388.1	Cg003G1062600
OG0007757	XP_006287566.2	Cg003G0786200
OG0007758	XP_006280831.1	Cg008G2917300, Cg011G3013700
OG0007759	XP_023632609.1	Cg008G2901800
OG0007760	XP_006282729.1	Cg001G0240500
OG0007761	XP_006286159.1	Cg001G0238200
OG0007762	XP_006282732.1	Cg001G0236600
OG0007763	XP_006282590.1	Cg001G0235900
OG0007764	XP_023634046.1	Cg001G0235400
OG0007765	XP_023642192.1	Cg004G1129600, Cg004G1129200
OG0007766	XP_006297859.1	Cg004G1072400
OG0007767	XP_006300020.1	Cg004G1076200
OG0007768	XP_006299626.1	Cg004G1077100
OG0007769	XP_006296811.1	Cg004G1077200
OG0007770	XP_006298510.1	Cg004G1077400
OG0007771	XP_006279638.1	Cg003G1063000
OG0007772	XP_006281171.1	Cg003G1065700
OG0007773	XP_006280758.1	Cg003G1066200
OG0007774	XP_023645753.1	Cg003G1066500
OG0007775	XP_006291443.1	Cg002G0514700
OG0007776	XP_006292277.1	Cg002G0398200
OG0007777	XP_006291308.1	Cg002G0399000
OG0007778	XP_006291652.1	Cg002G0399400
OG0007779	XP_006290368.1	Cg002G0401400
OG0007781	XP_023638055.1	Cg002G0405700
OG0007782	XP_006292461.1	Cg002G0407800
OG0007783	XP_006293116.1	Cg002G0407900
OG0007784	XP_006291055.1	Cg002G0408600
OG0007785	XP_006291194.1	Cg002G0408900
OG0007786	XP_006291903.1	Cg002G0410400
OG0007787	XP_006291605.1	Cg002G0412400
OG0007788	XP_006290256.2	Cg002G0412700
OG0007789	XP_006291512.1	Cg002G0414200
OG0007790	XP_006292416.1	Cg002G0415100
OG0007791	XP_006291716.1	Cg002G0415600
OG0007792	XP_006292178.1	Cg002G0417000
OG0007793	XP_006292623.1	Cg002G0417400
OG0007794	XP_006292212.1	Cg002G0417800
OG0007796	XP_023639069.1	Cg002G0422700
OG0007797	XP_006285975.1	Cg002G0424400
OG0007798	XP_006291545.1	Cg002G0426200
OG0007799	XP_006290704.1	Cg002G0427000
OG0007800	XP_006295468.1	Cg005G1491700
OG0007801	XP_023639244.1	Cg002G0430200
OG0007802	XP_006293224.1	Cg002G0430700
OG0007803	XP_006291212.1	Cg002G0431600
OG0007804	XP_006290416.1	Cg002G0431800
OG0007805	XP_006292282.1	Cg002G0432700
OG0007806	XP_006294408.1	Cg005G1496300, Cg008G2873700
OG0007807	XP_006291237.2	Cg002G0435500
OG0007808	XP_023638009.1	Cg002G0436300
OG0007809	XP_023638203.1	Cg002G0436900
OG0007810	XP_006291508.1	Cg002G0437000
OG0007811	XP_006293106.1	Cg002G0437800
OG0007812	XP_006291660.1	Cg002G0438400
OG0007813	XP_023638760.1	Cg002G0439200
OG0007814	XP_023639303.1	Cg002G0442800
OG0007815	XP_006280250.1	Cg003G0829000, Cg003G0876900
OG0007817	XP_006290488.1	Cg002G0448100
OG0007818	XP_006291644.1	Cg002G0448600
OG0007819	XP_006292732.1	Cg002G0452700
OG0007820	XP_023638522.1	Cg002G0454400
OG0007821	XP_006290655.1	Cg002G0454500
OG0007822	XP_006290430.2	Cg002G0460000
OG0007823	XP_006290350.1	Cg002G0462700
OG0007824	XP_006280190.1	Cg008G2875800
OG0007825	XP_023638437.1	Cg002G0470900
OG0007826	XP_006292571.1	Cg002G0464300
OG0007827	XP_006291276.1	Cg002G0467200
OG0007828	XP_023637786.1	Cg002G0471500
OG0007829	XP_023637979.1	Cg002G0480300
OG0007830	XP_006293084.1	Cg002G0480700
OG0007831	XP_006291043.1	Cg002G0482400
OG0007832	XP_006292507.2	Cg002G0482600
OG0007833	XP_006291188.1	Cg002G0483000
OG0007834	XP_006292594.1	Cg002G0483500
OG0007835	XP_023637759.1	Cg002G0483600
OG0007836	XP_023637760.1	Cg002G0483700
OG0007837	XP_006291407.1	Cg002G0483900
OG0007838	XP_006292719.1	Cg002G0485800
OG0007839	XP_006306684.1	Cg006G2138700
OG0007840	XP_023638489.1	Cg002G0487900
OG0007841	XP_006291268.1	Cg002G0488700
OG0007842	XP_006291827.1	Cg002G0490100
OG0007843	XP_006291758.2	Cg002G0491200
OG0007844	XP_023638222.1	Cg002G0496000
OG0007845	XP_006291790.1	Cg002G0497700
OG0007846	XP_006293211.1	Cg002G0501000
OG0007847	XP_006282084.1	Cg003G0924400
OG0007848	XP_006279801.1	Cg003G0924000, Cg003G0923800
OG0007849	XP_006281523.1	Cg003G0919400, Cg007G2448900
OG0007850	XP_006280149.1	Cg003G0918600
OG0007852	XP_006280958.1	Cg003G0917700
OG0007853	XP_006280717.1	Cg003G0916400
OG0007854	XP_006279677.1	Cg003G0916300
OG0007855	XP_006283871.1	Cg001G0244800
OG0007856	XP_006296716.1	Cg004G1316000
OG0007857	XP_006298341.1	Cg004G1317600
OG0007858	XP_006299616.1	Cg004G1317700
OG0007859	XP_006297348.1	Cg004G1321400
OG0007860	XP_006298708.1	Cg004G1326900
OG0007861	XP_023641750.1	Cg004G1334700
OG0007862	XP_006298491.1	Cg004G1352000
OG0007863	XP_023643876.1	Cg007G2432800
OG0007864	XP_006300368.1	Cg007G2433100
OG0007865	XP_006300743.1	Cg007G2436800
OG0007866	XP_006301498.1	Cg007G2438200
OG0007867	XP_023642838.1	Cg007G2438900
OG0007868	XP_006300299.1	Cg007G2439000
OG0007869	XP_006301418.1	Cg007G2440300
OG0007871	XP_023637040.1	Cg008G2820600
OG0007872	XP_023643716.1	Cg007G2440900
OG0007873	XP_006302174.2	Cg007G2441100
OG0007874	XP_023644114.1	Cg007G2441300
OG0007875	XP_006302407.1	Cg007G2441800
OG0007876	XP_006302470.1	Cg007G2442900
OG0007877	XP_006302128.1	Cg007G2444100
OG0007878	XP_006302399.2	Cg007G2444300
OG0007879	XP_023643957.1	Cg007G2445000
OG0007880	XP_006303478.1	Cg006G2005800
OG0007881	XP_006301917.2	Cg007G2447300
OG0007882	XP_006301618.1	Cg007G2451200
OG0007883	XP_006301738.1	Cg007G2452000
OG0007884	XP_006302341.1	Cg007G2452500
OG0007885	XP_006298137.1	Cg004G1421500
OG0007886	XP_023635382.1	Cg008G2950800
OG0007887	XP_006298812.1	Cg004G1422800
OG0007888	XP_006297211.1	Cg004G1423800
OG0007889	XP_023641620.1	Cg004G1428700
OG0007890	XP_006291510.1	Cg002G0684800
OG0007891	XP_006293028.1	Cg002G0635700
OG0007892	XP_006300293.2	Cg004G1433400
OG0007893	XP_006294890.1	Cg005G1518000
OG0007894	XP_006295195.1	Cg005G1518600
OG0007895	XP_006294851.1	Cg005G1519100
OG0007896	XP_006294842.1	Cg005G1519500
OG0007897	XP_006290349.2	Cg002G0511700
OG0007898	XP_006295098.1	Cg005G1522300
OG0007899	XP_006293704.1	Cg005G1523400
OG0007900	XP_006295545.1	Cg005G1525200
OG0007902	XP_006294355.1	Cg005G1529700
OG0007903	XP_006295728.1	Cg005G1529900
OG0007904	XP_006293648.1	Cg005G1530100
OG0007905	XP_006293965.1	Cg005G1530900
OG0007906	XP_006295818.1	Cg005G1532000
OG0007908	XP_006295819.1	Cg005G1536500
OG0007909	XP_023639351.1	Cg005G1537400
OG0007910	XP_023640564.1	Cg005G1538500
OG0007911	XP_006296100.1	Cg005G1538600
OG0007912	XP_006294945.1, XP_006285254.1, XP_006294913.1	Cg005G1541800
OG0007913	XP_023641627.1	Cg004G1130900
OG0007914	XP_023640693.1	Cg005G1543300
OG0007915	XP_006294631.1	Cg005G1543600
OG0007916	XP_006293560.1	Cg005G1544200
OG0007917	XP_023640214.1	Cg005G1544500
OG0007918	XP_006293497.2	Cg005G1544600
OG0007919	XP_006294866.1	Cg005G1544700
OG0007920	XP_006295035.1	Cg005G1545300
OG0007921	XP_006305289.2	Cg006G2006900
OG0007922	XP_006295108.1	Cg005G1549600
OG0007923	XP_023640291.1	Cg005G1550200
OG0007924	XP_006294617.1	Cg005G1553000
OG0007925	XP_006295903.1	Cg005G1554400
OG0007926	XP_006296678.1	Cg004G1159300
OG0007927	XP_006295343.1	Cg005G1556000
OG0007928	XP_006296475.1	Cg005G1556100
OG0007929	XP_006295025.2	Cg005G1556700
OG0007930	XP_023639901.1	Cg005G1559600
OG0007931	XP_006295079.1	Cg005G1561600
OG0007932	XP_006294887.1	Cg005G1562600
OG0007933	XP_006293893.1	Cg005G1562900
OG0007934	XP_006296293.2	Cg005G1564300
OG0007935	XP_006289154.1	Cg003G0748600, Cg003G0748700
OG0007936	XP_006290188.2	Cg003G0747600
OG0007937	XP_006292412.1	Cg002G0693800
OG0007938	XP_006287494.1	Cg003G0743400
OG0007939	XP_006287881.1	Cg003G0743100
OG0007940	XP_006286991.1	Cg003G0741400, Cg003G0855800
OG0007941	XP_006289429.1	Cg003G0749500
OG0007942	XP_006293831.1	Cg005G1774200
OG0007943	XP_006294766.2	Cg005G1770700
OG0007944	XP_006293551.1	Cg005G1767500
OG0007945	XP_006295667.1	Cg005G1765000
OG0007946	XP_023640030.1	Cg005G1763300
OG0007947	XP_023640929.1	Cg005G1762700
OG0007948	XP_023640798.1	Cg005G1761500
OG0007949	XP_006282862.1, XP_006303162.1	Cg006G2003500
OG0007950	XP_006294574.1	Cg005G1761000
OG0007951	XP_006294685.1	Cg005G1760000
OG0007952	XP_006295757.1	Cg005G1759900
OG0007953	XP_006293682.1	Cg005G1757700
OG0007954	XP_006294990.1	Cg005G1756400
OG0007955	XP_023640057.1	Cg005G1755600
OG0007956	XP_006294776.1	Cg005G1752100
OG0007957	XP_006295798.1	Cg005G1750200
OG0007958	XP_006296121.1	Cg005G1748200
OG0007959	XP_006293830.1	Cg005G1716000
OG0007960	XP_006293760.1	Cg005G1728500
OG0007961	XP_006293899.2	Cg005G1712000
OG0007962	XP_006296338.1	Cg005G1746600
OG0007963	XP_006293919.2	Cg005G1722200
OG0007964	XP_023635593.1	Cg001G0158100
OG0007965	XP_006283726.1	Cg001G0158200
OG0007966	XP_006283365.1	Cg001G0160800
OG0007967	XP_006307521.1	Cg006G1884900
OG0007968	XP_023645326.1	Cg006G1879500
OG0007969	XP_006307397.1	Cg006G1876700
OG0007970	XP_006305116.1	Cg006G1869200
OG0007971	XP_006305434.1	Cg006G1869800
OG0007972	XP_006305394.1	Cg006G1910400
OG0007973	XP_023633002.1	Cg006G1910900
OG0007974	XP_006303282.1	Cg006G1913400
OG0007975	XP_006303971.2	Cg006G1922000
OG0007976	XP_006303943.1	Cg006G1924900
OG0007977	XP_006306856.1	Cg006G1925900
OG0007978	XP_006305703.1	Cg006G1927500
OG0007979	XP_006305458.1	Cg006G1933300
OG0007980	XP_006307022.1	Cg006G1933500
OG0007981	XP_006288727.1	Cg003G0782500
OG0007982	XP_023636553.1	Cg003G0782600
OG0007984	XP_006286584.2	Cg003G0774300
OG0007985	XP_006289826.1	Cg003G0767300
OG0007986	XP_023634789.1, XP_006284615.1	Cg001G0330800
OG0007987	XP_006287969.1	Cg003G0756500
OG0007988	XP_006287228.1	Cg004G1399200, Cg003G0751900
OG0007989	XP_006286855.1	Cg008G2755100
OG0007990	XP_006287336.1	Cg008G2755500
OG0007991	XP_006289450.1	Cg008G2756100
OG0007992	XP_023636211.1	Cg008G2757600
OG0007993	XP_006286419.1	Cg008G2758100
OG0007994	XP_006288080.1	Cg008G2818800
OG0007995	XP_006287497.1	Cg008G2819500
OG0007996	XP_023636212.1	Cg008G2823200
OG0007997	XP_006300089.1	Cg004G1439100
OG0007998	XP_006299260.1	Cg004G1440300
OG0007999	XP_023642273.1	Cg004G1442100
OG0008000	XP_006300273.2, XP_006295530.2	Cg005G1448300
OG0008001	XP_006294213.1	Cg005G1449100
OG0008002	XP_006294141.1	Cg005G1450900
OG0008003	XP_006290194.1	Cg003G0773500
OG0008004	XP_006285366.1, XP_006296482.1	Cg005G1455100
OG0008005	XP_006294109.1	Cg005G1455900
OG0008006	XP_006293500.1	Cg005G1456900
OG0008007	XP_006295978.1	Cg005G1468500
OG0008009	XP_006293673.2	Cg005G1468800
OG0008010	XP_006295060.1	Cg005G1469100
OG0008012	XP_006293676.1	Cg005G1470000
OG0008013	XP_006296393.1	Cg005G1470700
OG0008014	XP_006295876.1	Cg005G1472700
OG0008015	XP_006294463.1	Cg005G1475500
OG0008016	XP_006294915.1	Cg005G1481000
OG0008017	XP_006293727.1	Cg005G1481200
OG0008018	XP_006293394.1	Cg005G1483200
OG0008019	XP_006294265.1	Cg005G1485800
OG0008020	XP_023639790.1	Cg005G1489100
OG0008021	XP_023639499.1	Cg005G1489200
OG0008022	XP_006294506.1	Cg005G1489300
OG0008023	XP_006296295.1	Cg005G1490600
OG0008024	XP_006295328.1	Cg005G1494200
OG0008025	XP_006294098.1	Cg005G1499600
OG0008026	XP_023639668.1	Cg005G1501100
OG0008027	XP_006294465.1	Cg005G1508800
OG0008028	XP_023640548.1	Cg005G1509400
OG0008029	XP_023639912.1	Cg005G1510700
OG0008030	XP_006294452.1	Cg005G1512300
OG0008031	XP_006294798.1	Cg005G1516400
OG0008032	XP_006296485.1	Cg005G1516800
OG0008033	XP_006281890.1	Cg008G2978300
OG0008034	XP_006282206.1	Cg008G2981900
OG0008035	XP_006282104.1	Cg008G2979400
OG0008036	XP_006298265.1	Cg004G1079100
OG0008037	XP_006299938.1	Cg004G1079300
OG0008038	XP_006297923.1	Cg004G1079800
OG0008039	XP_006299569.1	Cg004G1081100
OG0008040	XP_006299473.1	Cg004G1082900
OG0008041	XP_006286922.1	Cg008G2699600
OG0008042	XP_006296709.1	Cg004G1087200
OG0008043	XP_006297231.1	Cg004G1090600
OG0008044	XP_006298755.2	Cg004G1092400
OG0008045	XP_006298826.1	Cg004G1093200
OG0008046	XP_006297811.1	Cg004G1095700
OG0008047	XP_006299961.1	Cg004G1098000
OG0008048	XP_006299967.1	Cg004G1098700
OG0008049	XP_006296725.1	Cg004G1101200
OG0008050	XP_023642559.1	Cg004G1101700, Cg004G1111600
OG0008051	XP_006297959.1	Cg004G1102100
OG0008052	XP_006298440.1	Cg004G1102300
OG0008054	XP_006298299.1	Cg004G1108500
OG0008055	XP_023641799.1	Cg004G1110200
OG0008056	XP_006297044.1	Cg004G1112300
OG0008057	XP_006300215.2	Cg004G1112900
OG0008058	XP_006298431.1	Cg004G1115100
OG0008059	XP_006296886.1	Cg004G1115600
OG0008060	XP_006296949.1	Cg004G1116400
OG0008061	XP_023642026.1	Cg004G1116900
OG0008062	XP_006300146.1	Cg004G1121900
OG0008063	XP_023642229.1	Cg004G1122700
OG0008064	XP_006298092.2	Cg004G1123200
OG0008065	XP_006297632.1	Cg004G1124400
OG0008066	XP_006298397.1	Cg004G1138600
OG0008067	XP_006298618.1	Cg004G1130000
OG0008068	XP_006298844.1	Cg004G1130100
OG0008069	XP_006298270.1	Cg004G1131000
OG0008071	XP_023642689.1	Cg004G1142100
OG0008072	XP_023642678.1	Cg004G1145900
OG0008073	XP_023641837.1	Cg004G1148600
OG0008074	XP_006299014.1	Cg004G1149700
OG0008075	XP_006297513.2	Cg004G1151300
OG0008076	XP_006299294.1	Cg004G1150600
OG0008077	XP_023641399.1	Cg004G1150900
OG0008078	XP_006297844.1	Cg004G1151800
OG0008079	XP_006297189.1	Cg004G1154700
OG0008080	XP_006296961.1	Cg004G1155100
OG0008081	XP_006296729.1	Cg004G1156800
OG0008082	XP_006299999.1	Cg004G1159400
OG0008083	XP_006281180.1	Cg004G1160200
OG0008084	XP_006299482.1	Cg004G1163000
OG0008085	XP_006284160.1	Cg001G0205700
OG0008086	XP_023642484.1	Cg004G1164500
OG0008087	XP_006298091.1	Cg004G1167100
OG0008088	XP_006298102.1	Cg004G1167200
OG0008089	XP_006298090.1	Cg004G1169200
OG0008090	XP_006300021.2	Cg004G1170300
OG0008091	XP_006298380.1	Cg004G1172000
OG0008092	XP_023641495.1	Cg004G1172900
OG0008093	XP_006297904.1	Cg004G1174500
OG0008094	XP_006298786.1	Cg004G1175000
OG0008095	XP_023641595.1	Cg004G1175100, Cg004G1378100
