Orthogroup	Arabidopsis_lyrata_NCBI	Alyssum_gmelinii
OG0011054	XP_020883882.1	Ag001G099400
OG0011055	XP_020871742.1	Ag001G099250
OG0011056	XP_020881287.1	Ag001G099100
OG0011057	XP_002872941.1	Ag006G517040
OG0011058	XP_020878064.1	Ag006G517070
OG0011059	XP_020878723.1	Ag006G520070
OG0011060	XP_002872959.1	Ag006G519840
OG0011062	XP_002874978.1	Ag006G514380
OG0011063	XP_002872885.1	Ag006G514200
OG0011064	XP_002874971.1	Ag006G514190
OG0011065	XP_002874970.2	Ag006G513960
OG0011066	XP_020876672.1	Ag006G513790
OG0011067	XP_002874964.1	Ag006G513720
OG0011068	XP_020876303.1	Ag006G513240
OG0011070	XP_002874945.1	Ag006G512610
OG0011071	XP_020876316.1	Ag006G511830
OG0011072	XP_002872837.1	Ag006G510310
OG0011073	XP_020878258.1	Ag006G510250
OG0011074	XP_020879270.1	Ag006G510080
OG0011075	XP_020878327.1	Ag007G599540
OG0011076	XP_020878646.1	Ag006G508560
OG0011077	XP_002872780.1	Ag007G586410
OG0011078	XP_020889093.1	Ag007G587210, Ag008G663360
OG0011079	XP_020884256.1, XP_002862860.1	Ag007G588620
OG0011080	XP_020873045.1	Ag006G519610
OG0011081	XP_002881245.2	Ag007G588840
OG0011082	XP_002881254.1	Ag007G588690
OG0011083	XP_002879425.1	Ag007G588680
OG0011084	XP_020873522.1, XP_002879365.2	Ag007G589880
OG0011085	XP_020884176.1	Ag007G591480
OG0011086	XP_002881145.1	Ag007G591850
OG0011087	XP_002879266.1	Ag007G592310
OG0011088	XP_002879234.1	Ag007G593640
OG0011089	XP_002879218.1	Ag007G593830
OG0011090	XP_020887023.1, XP_002879214.1	Ag007G594080
OG0011091	XP_020885602.1	Ag007G594970
OG0011092	XP_002879168.1	Ag007G595460
OG0011093	XP_020884173.1	Ag007G595870
OG0011094	XP_002880939.1	Ag007G595940
OG0011095	XP_002879115.1	Ag007G596170
OG0011096	XP_020882519.1, XP_020885676.1	Ag007G596790
OG0011097	XP_002880853.1	Ag007G597770
OG0011098	XP_002880901.1	Ag007G597130
OG0011099	XP_020883276.1	Ag007G597820
OG0011100	XP_002880845.1	Ag007G597840
OG0011101	XP_002863889.1	Ag007G643000
OG0011102	XP_020876646.1	Ag003G246420
OG0011104	XP_002880703.1	Ag001G007670
OG0011106	XP_020886962.1	Ag001G100160
OG0011107	XP_020886092.1	Ag001G100340
OG0011108	XP_020885946.1	Ag001G100690
OG0011109	XP_020874431.1, XP_020885346.1	Ag007G592900
OG0011110	XP_002884244.1	Ag001G101090
OG0011111	XP_002879928.1	Ag002G190740
OG0011112	XP_002881770.1	Ag002G190690
OG0011114	XP_002867544.1	Ag003G250680
OG0011115	XP_020873709.1	Ag005G464370
OG0011116	XP_002884853.1	Ag006G562180
OG0011117	XP_020888064.1	Ag005G488990, Ag005G489000
OG0011118	XP_020889329.1	Ag005G488650
OG0011119	XP_020888489.1	Ag005G488360
OG0011120	XP_002871895.1	Ag008G719270
OG0011121	XP_002882305.1	Ag005G486820
OG0011122	XP_002882351.1	Ag005G485620
OG0011123	XP_020887059.1	Ag005G484440
OG0011124	XP_020886541.1, XP_020888680.1	Ag005G484540
OG0011125	XP_002882397.1	Ag005G484320
OG0011126	XP_020871341.1	Ag005G483850
OG0011127	XP_020887891.1	Ag005G482790
OG0011128	XP_020887654.1	Ag005G482320
OG0011129	XP_020885890.1	Ag005G482280
OG0011130	XP_002885795.1	Ag002G176000
OG0011131	XP_002884578.1	Ag005G481500
OG0011132	XP_020889058.1	Ag005G479650
OG0011133	XP_020888170.1	Ag005G479010
OG0011134	XP_020887908.1	Ag005G478790
OG0011135	XP_020886941.1	Ag005G478280
OG0011136	XP_002884706.1	Ag005G478270
OG0011137	XP_002879873.1	Ag002G187140
OG0011138	XP_020883692.1	Ag002G184690
OG0011139	XP_020884001.1	Ag001G029040, Ag007G646600
OG0011140	XP_020884556.1	Ag002G179110
OG0011141	XP_002879764.1	Ag002G178070
OG0011142	XP_020866454.1, XP_020883719.1	Ag002G165540
OG0011143	XP_002879598.1	Ag002G166360
OG0011144	XP_020883891.1	Ag002G170460
OG0011145	XP_020883376.1	Ag002G171750
OG0011146	XP_020885578.1	Ag002G172030
OG0011147	XP_002879690.2	Ag002G173160
OG0011148	XP_002879707.1	Ag002G174030
OG0011149	XP_020884804.1	Ag002G174730
OG0011150	XP_002881574.1, XP_020883346.1	Ag002G175650
OG0011151	XP_002879750.1	Ag002G176970
OG0011152	XP_002881602.1	Ag002G176910
OG0011153	XP_020867474.1	Ag004G324310
OG0011154	XP_002892892.1	Ag004G324470
OG0011156	XP_002892905.1	Ag004G324920
OG0011157	XP_020870978.1	Ag004G326470
OG0011158	XP_002892939.1	Ag004G326490
OG0011159	XP_002892962.2	Ag004G327990
OG0011160	XP_002890244.1	Ag004G328040
OG0011161	XP_020866823.1	Ag004G328710
OG0011163	XP_020867749.1	Ag004G332780
OG0011164	XP_020870469.1	Ag004G333610
OG0011165	XP_020866917.1, XP_002893107.1	Ag004G334110
OG0011166	XP_002890438.1	Ag004G336740
OG0011167	XP_020870614.1	Ag001G033040
OG0011168	XP_002890541.1	Ag004G340840
OG0011170	XP_020867325.1	Ag003G243130
OG0011171	XP_020868161.1	Ag003G243670
OG0011173	XP_002893399.1	Ag002G124990
OG0011174	XP_020886586.1	Ag005G470600
OG0011177	XP_020870039.1	Ag004G399990
OG0011178	XP_020870299.1	Ag004G354640
OG0011180	XP_020876880.1, XP_002893455.1	Ag006G523510
OG0011181	XP_002893465.1	Ag006G530510
OG0011182	XP_020890350.1	Ag004G356030
OG0011183	XP_020866659.1	Ag004G298010
OG0011185	XP_020874631.1	Ag002G128300
OG0011186	XP_002869687.1	Ag007G586300
OG0011187	XP_020873493.1	Ag007G585550
OG0011190	XP_020872936.1	Ag007G650430, Ag004G387960, Ag004G393040, Ag004G387860
OG0011191	XP_002878725.1	Ag006G524780, Ag006G498370
OG0011193	XP_020885400.1	Ag006G524500
OG0011194	XP_002878640.1, XP_002886010.1	Ag006G523640
OG0011195	XP_020885785.1	Ag006G522310
OG0011196	XP_020882745.1	Ag006G521970
OG0011197	XP_020884184.1	Ag006G521600
OG0011198	XP_002878536.1	Ag006G520560
OG0011199	XP_020869026.1	Ag004G320190
OG0011200	XP_020867071.1	Ag004G320010
OG0011201	XP_002890040.1	Ag004G319720
OG0011202	XP_002890028.1	Ag004G319210
OG0011203	XP_002892767.1	Ag004G318640
OG0011204	XP_020870760.1	Ag004G317060
OG0011205	XP_020870525.1	Ag004G316820
OG0011206	XP_020869346.1	Ag004G316020
OG0011207	XP_020869852.1	Ag004G315070
OG0011208	XP_002892657.1	Ag007G641990, Ag004G314750
OG0011209	XP_020870712.1	Ag004G314030
OG0011210	XP_020868541.1	Ag004G312850
OG0011211	XP_002889814.1	Ag004G311350
OG0011212	XP_020867793.1	Ag004G311740
OG0011213	XP_020870478.1	Ag004G311090
OG0011214	XP_020867301.1	Ag004G309260
OG0011215	XP_002870137.1	Ag001G101640
OG0011216	XP_020870849.1	Ag004G309050
OG0011217	XP_002892467.1	Ag004G308800
OG0011218	XP_002894076.1	Ag007G585350
OG0011219	XP_002889680.1	Ag004G308020
OG0011220	XP_002889642.1	Ag004G306810
OG0011221	XP_002892390.1	Ag004G306670, Ag004G306650
OG0011222	XP_002889623.1	Ag007G623440, Ag004G306030
OG0011223	XP_002889600.1	Ag004G305490
OG0011224	XP_020867849.1	Ag004G305120
OG0011225	XP_002889580.1	Ag004G305080
OG0011226	XP_020870588.1	Ag004G305020
OG0011227	XP_020869096.1	Ag004G304950
OG0011228	XP_020866557.1	Ag004G304330
OG0011230	XP_002892288.1	Ag004G304000
OG0011231	XP_020867116.1	Ag004G302890
OG0011232	XP_020868535.1	Ag004G302640
OG0011233	XP_002892189.1	Ag004G301890
OG0011234	XP_002892167.1	Ag004G301130
OG0011235	XP_020869931.1	Ag004G301190
OG0011236	XP_002892179.1	Ag004G301530
OG0011237	XP_020870322.1	Ag004G300710
OG0011238	XP_002889451.1	Ag004G300640, Ag007G594900, Ag003G259940
OG0011239	XP_020868080.1	Ag004G382910, Ag004G400110, Ag004G300500
OG0011240	XP_002889439.2	Ag004G300380
OG0011241	XP_002892135.1	Ag004G300000
OG0011242	XP_020870287.1	Ag004G299770
OG0011243	XP_002892116.1	Ag004G299620
OG0011244	XP_002889406.1	Ag004G299550
OG0011245	XP_020870527.1	Ag004G298630
OG0011246	XP_020868113.1	Ag004G297470
OG0011247	XP_020875817.1	Ag007G613060
OG0011248	XP_020876223.1	Ag007G613810
OG0011249	XP_002873654.1	Ag007G613470, Ag007G613460
OG0011251	XP_020878699.1	Ag007G615300
OG0011253	XP_002873772.1	Ag007G622160
OG0011254	XP_020878293.1	Ag007G622420
OG0011255	XP_002871730.1	Ag007G623120
OG0011256	XP_020876268.1	Ag007G625250
OG0011257	XP_020876548.1	Ag007G625210
OG0011258	XP_020877803.1	Ag007G627890
OG0011259	XP_020891208.1	Ag004G353730
OG0011260	XP_020878953.1	Ag007G631090
OG0011261	XP_020879257.1	Ag007G630590, Ag006G503220
OG0011263	XP_002871858.2	Ag007G632130
OG0011264	XP_020878437.1	Ag007G634520
OG0011266	XP_020876872.1	Ag007G635650
OG0011267	XP_002872246.1	Ag007G635510
OG0011268	XP_020876974.1	Ag007G636100
OG0011269	XP_020876867.1	Ag007G637310
OG0011270	XP_002872327.1	Ag007G641760
OG0011271	XP_002872333.1	Ag007G641370
OG0011272	XP_020885565.1	Ag007G641020
OG0011273	XP_002863981.1	Ag003G269190, Ag008G670450, Ag002G205010, Ag005G446930, Ag002G203180, Ag007G642620
OG0011275	XP_020866359.1	Ag007G581710
OG0011276	XP_002863897.1	Ag007G621040
OG0011277	XP_002873616.1	Ag001G064170, Ag007G611890
OG0011278	XP_020879447.1	Ag006G505800
OG0011279	XP_002871206.1	Ag006G503660, Ag006G503670
OG0011280	XP_020876001.1	Ag006G502280
OG0011281	XP_020876017.1	Ag006G501050
OG0011282	XP_002871164.1	Ag006G500630
OG0011283	XP_020875932.1	Ag006G500590
OG0011284	XP_002871155.1	Ag006G500470
OG0011285	XP_020888309.1	Ag005G471550
OG0011286	XP_002871094.1	Ag006G498140
OG0011288	XP_020877862.1	Ag008G720420
OG0011289	XP_002874269.2	Ag008G720410
OG0011290	XP_020876090.1	Ag008G720950
OG0011291	XP_002874246.2	Ag008G721140
OG0011292	XP_002874228.1	Ag008G721780
OG0011293	XP_020878332.1	Ag008G721980
OG0011294	XP_020877345.1	Ag008G722740
OG0011295	XP_020876141.1	Ag008G722980
OG0011296	XP_002872082.1	Ag008G723340
OG0011297	XP_002874147.1	Ag008G723480
OG0011298	XP_020866614.1	Ag008G725280
OG0011299	XP_002866445.2	Ag008G726160
OG0011300	XP_020871805.1	Ag008G728270
OG0011301	XP_002862630.1, XP_002866293.1	Ag008G706780
OG0011302	XP_020866375.1	Ag008G706540
OG0011303	XP_020882236.1	Ag008G705780
OG0011304	XP_002866259.2	Ag008G705760
OG0011305	XP_002864558.1	Ag008G705430
OG0011306	XP_020881522.1	Ag001G059510, Ag001G059370
OG0011307	XP_020882221.1	Ag001G061640
OG0011308	XP_002877754.2	Ag001G061590
OG0011309	XP_002877752.1	Ag001G061550
OG0011310	XP_002877747.2	Ag001G061240
OG0011311	XP_020881880.1	Ag001G061220
OG0011312	XP_020881785.1	Ag001G058720
OG0011313	XP_020879990.1	Ag003G270800, Ag008G691660
OG0011314	XP_002875913.1	Ag001G057140
OG0011315	XP_002877617.1	Ag001G057110
OG0011316	XP_020880357.1	Ag001G054720
OG0011317	XP_002890030.2	Ag004G319540
OG0011318	XP_020869543.1, XP_002875776.1	Ag001G051590
OG0011319	XP_020882529.1	Ag001G051570
OG0011320	XP_002875712.1, XP_002875715.1	Ag006G561900
OG0011321	XP_020882054.1	Ag002G192990
OG0011322	XP_020881451.1	Ag010G739660, Ag001G049530
OG0011323	XP_002875584.1	Ag008G673810, Ag004G385470
OG0011324	XP_020879654.1	Ag006G500680, Ag008G678370
OG0011325	XP_020873878.1	Ag007G654900
OG0011326	XP_020891732.1	Ag004G353920
OG0011327	XP_020891773.1	Ag004G354100
OG0011328	XP_002888635.1	Ag004G354650
OG0011329	XP_002888673.2	Ag004G351800
OG0011330	XP_002888676.1	Ag004G351660
OG0011331	XP_002887246.1	Ag004G348430
OG0011332	XP_020890537.1	Ag004G348170
OG0011333	XP_020891258.1	Ag003G240790
OG0011334	XP_020891129.1	Ag004G345200
OG0011335	XP_002888786.1	Ag004G344950
OG0011336	XP_002887310.1	Ag004G344840
OG0011337	XP_002887327.1	Ag004G344280
OG0011338	XP_020865996.1	Ag004G343850
OG0011339	XP_002887377.1	Ag004G342650
OG0011340	XP_002887381.1	Ag004G342510
OG0011341	XP_020865882.1	Ag004G342270
OG0011342	XP_002887411.1	Ag003G240700
OG0011343	XP_002887731.1	Ag003G214670
OG0011344	XP_002889179.2	Ag003G214730
OG0011345	XP_002887709.1	Ag003G215340
OG0011346	XP_002887681.1	Ag003G218120
OG0011347	XP_020869337.1	Ag004G336650
OG0011348	XP_002889078.1	Ag003G221070
OG0011349	XP_020891392.1	Ag003G224500
OG0011350	XP_002887607.2	Ag003G224620
OG0011351	XP_020872505.1	Ag003G259140
OG0011352	XP_002894022.2	Ag007G584380
OG0011353	XP_002863819.1	Ag002G154240, Ag002G156640
OG0011354	XP_020891135.1	Ag003G226630
OG0011355	XP_002887574.1	Ag003G227270
OG0011356	XP_020890792.1	Ag003G229080, Ag003G228990, Ag005G442800
OG0011358	XP_020890836.1	Ag003G231510, Ag003G231500
OG0011359	XP_002887517.1	Ag003G233600
OG0011361	XP_020891088.1	Ag003G238940
OG0011362	XP_020891465.1	Ag003G209160
OG0011363	XP_020891463.1	Ag003G209140
OG0011364	XP_002887830.1	Ag003G208540
OG0011365	XP_002889309.1	Ag003G208110
OG0011366	XP_002882797.1	Ag005G470320
OG0011368	XP_002882806.2	Ag005G469880
OG0011369	XP_002884950.1	Ag005G469850
OG0011370	XP_020888501.1	Ag005G469830, Ag005G469810
OG0011371	XP_020888432.1	Ag007G626320, Ag006G519250
OG0011372	XP_020872509.1, XP_020888551.1	Ag005G468400
OG0011373	XP_002882849.1	Ag005G468250
OG0011374	XP_002884991.1	Ag005G467780
OG0011375	XP_002885011.1	Ag005G467480
OG0011376	XP_002882873.1	Ag005G466340
OG0011378	XP_002894447.1	Ag001G005800
OG0011379	XP_020888815.1	Ag005G464860
OG0011380	XP_020887453.1	Ag005G464760
OG0011381	XP_002885068.1	Ag005G464470
OG0011382	XP_002885077.1	Ag005G464210
OG0011383	XP_020886011.1	Ag005G463960
OG0011384	XP_002882937.1	Ag005G463860
OG0011385	XP_020891582.1, XP_002885089.1	Ag005G463740, Ag007G614380
OG0011386	XP_020887317.1	Ag005G461530
OG0011387	XP_020888624.1	Ag005G461430
OG0011388	XP_002883000.1	Ag005G447520, Ag005G461330
OG0011389	XP_020889183.1	Ag005G461290
OG0011391	XP_002883083.1	Ag005G457260
OG0011392	XP_002883097.1	Ag005G456530
OG0011393	XP_020887520.1	Ag005G455390, Ag005G455520
OG0011394	XP_002883140.1	Ag005G453560
OG0011395	XP_020886258.1	Ag005G453350
OG0011396	XP_020888402.1	Ag005G452220
OG0011397	XP_020887707.1	Ag005G450820
OG0011398	XP_020887148.1	Ag005G450590, Ag005G415040
OG0011399	XP_020886191.1	Ag005G450510
OG0011400	XP_002883176.2	Ag005G450250
OG0011401	XP_002885325.1	Ag005G448540
OG0011402	XP_002885358.1	Ag005G446540
OG0011403	XP_002885372.1	Ag005G446070
OG0011404	XP_020889339.1	Ag005G445920, Ag002G170000
OG0011405	XP_002883266.1	Ag005G444700
OG0011406	XP_020886951.1	Ag005G442320, Ag005G443630
OG0011407	XP_002883319.1	Ag005G440550
OG0011408	XP_020887137.1	Ag005G440440
OG0011409	XP_020886756.1	Ag005G439440
OG0011410	XP_002885486.1	Ag005G439320
OG0011411	XP_020886729.1	Ag005G438250, Ag008G698840
OG0011412	XP_002885509.1	Ag005G438030
OG0011413	XP_002883399.1	Ag005G436090
OG0011414	XP_020889512.1	Ag005G435290
OG0011415	XP_020887630.1	Ag005G431710
OG0011416	XP_020887897.1	Ag005G430060, Ag005G430800, Ag008G698160
OG0011417	XP_002885656.1	Ag005G428950
OG0011418	XP_020888531.1, XP_002883570.1	Ag005G427640
OG0011419	XP_020888747.1, XP_020888688.1	Ag005G427250
OG0011420	XP_002885736.1, XP_020886078.1	Ag006G511760
OG0011421	XP_002883661.1	Ag005G425930
OG0011422	XP_020888901.1	Ag002G180310, Ag002G180320, Ag005G423600
OG0011423	XP_002883742.1	Ag001G037810
OG0011424	XP_002885821.1	Ag005G424540, Ag005G438310
OG0011425	XP_020886548.1	Ag008G668880
OG0011426	XP_020888718.1	Ag005G425270
OG0011427	XP_020888053.1	Ag005G425390
OG0011428	XP_020865776.1	Ag001G062490
OG0011429	XP_020887800.1	Ag005G419260
OG0011431	XP_002886213.1	Ag005G418410
OG0011432	XP_002884069.1	Ag005G413880
OG0011433	XP_002884095.2	Ag005G413060, Ag005G413500
OG0011434	XP_002886173.1	Ag005G410610
OG0011435	XP_002886165.1	Ag005G411050
OG0011436	XP_002886254.1	Ag005G408990
OG0011437	XP_002883994.1	Ag005G406940
OG0011438	XP_002883987.1	Ag005G406360
OG0011439	XP_002883969.1	Ag005G404840
OG0011440	XP_002886005.1	Ag005G402510
OG0011441	XP_020888877.1	Ag005G402940
OG0011442	XP_002886282.1	Ag005G403580
OG0011443	XP_002886308.1	Ag005G404360
OG0011444	XP_002886305.1	Ag002G195600
OG0011445	XP_002894476.1	Ag001G003850
OG0011446	XP_002894451.1, XP_020869813.1	Ag001G005630
OG0011447	XP_002894443.1	Ag001G006170
OG0011448	XP_002891745.1	Ag001G006300
OG0011449	XP_002891673.1	Ag001G009930
OG0011450	XP_020866555.1	Ag001G010080, Ag001G010070
OG0011451	XP_020867999.1, XP_020870270.1	Ag001G010340
OG0011452	XP_002885367.1	Ag005G446290
OG0011453	XP_020881515.1	Ag001G019820
OG0011454	XP_020870686.1	Ag001G024800
OG0011455	XP_002894092.1	Ag001G027300
OG0011457	XP_002870180.1	Ag001G029760, Ag001G031020
OG0011458	XP_002879512.1	Ag002G161320
OG0011459	XP_002862435.2, XP_020885641.1	Ag002G161300
OG0011460	XP_002879507.2, XP_002862643.1	Ag002G160940
OG0011461	XP_020866109.1, XP_020887867.1, XP_020877205.1, XP_020882748.1	Ag002G160600
OG0011462	XP_020880275.1	Ag001G064580
OG0011463	XP_020880639.1	Ag001G064460
OG0011464	XP_020868699.1	Ag007G581420
OG0011465	XP_002877890.1	Ag001G070560
OG0011466	XP_020881382.1	Ag001G070590
OG0011467	XP_020881387.1	Ag001G070810
OG0011468	XP_020881161.1	Ag001G071700
OG0011469	XP_020872772.1	Ag003G253290
OG0011470	XP_020881464.1	Ag001G073740, Ag001G073710
OG0011471	XP_020880886.1	Ag001G075840
OG0011472	XP_002876273.1	Ag001G076280
OG0011474	XP_020881974.1	Ag001G079550
OG0011475	XP_020882246.1	Ag001G079990
OG0011476	XP_002878117.1	Ag001G083020
OG0011478	XP_020881678.1	Ag001G083640
OG0011479	XP_020881486.1	Ag001G084920
OG0011480	XP_020881354.1	Ag001G086170
OG0011481	XP_020880166.1	Ag001G086380
OG0011482	XP_020869693.1	Ag004G308880
OG0011483	XP_020881165.1	Ag001G090740
OG0011486	XP_020881340.1	Ag001G093410
OG0011487	XP_020882045.1	Ag001G093840
OG0011488	XP_020883212.1	Ag002G202670
OG0011489	XP_020880810.1	Ag001G095210
OG0011490	XP_020880808.1	Ag001G095530
OG0011491	XP_002878410.1	Ag001G095540
OG0011492	XP_020880830.1	Ag001G095700
OG0011493	XP_020880824.1	Ag001G096200
OG0011494	XP_002886995.1, XP_002878447.1	Ag001G096950
OG0011495	XP_020872231.1, XP_020880111.1	Ag001G097410
OG0011496	XP_020880949.1	Ag001G097580
OG0011497	XP_002878473.1	Ag001G097990
OG0011498	XP_020881171.1	Ag001G098350
OG0011499	XP_002876710.1	Ag001G098520
OG0011500	XP_020882095.1	Ag001G098820
OG0011501	XP_002878523.1	Ag001G099070
OG0011503	XP_002876069.1	Ag001G059560, Ag001G059400
OG0011505	XP_020881625.1	Ag001G062990
OG0011506	XP_002875687.2	Ag006G565080, Ag006G564920
OG0011507	XP_020880798.1	Ag001G066280
OG0011508	XP_002878038.1	Ag001G078910
OG0011509	XP_020880777.1	Ag001G092370
OG0011510	XP_020880816.1	Ag001G095830
OG0011511	XP_002865213.1	Ag002G107650, Ag002G111240
OG0011512	XP_002879008.1	Ag006G552570, Ag004G382690, Ag002G129900, Ag006G544920, Ag002G164950, Ag002G164820, Ag002G164930, Ag002G164940, Ag007G597940
OG0011513	XP_020879742.1	Ag004G321480, Ag004G321450, Ag004G321310, Ag004G321380, Ag004G321400, Ag004G321410, Ag002G132710, Ag004G321390
OG0011514	XP_020882861.1	Ag002G158860
OG0011515	XP_020881676.1	Ag002G176570, Ag002G176560
OG0011516	XP_020891721.1	Ag003G223240
OG0011517	XP_002888933.1	Ag003G235390
OG0011518	XP_002888932.1	Ag003G235450
OG0011519	XP_020872368.1	Ag003G251470
OG0011520	XP_020872203.1	Ag003G254090
OG0011521	XP_020874869.1	Ag003G259360
OG0011522	XP_020872221.1	Ag003G267070
OG0011523	XP_020869837.1	Ag004G304550
OG0011524	XP_020867842.1	Ag004G308070, Ag004G308050
OG0011525	XP_020870529.1	Ag004G308250, Ag004G308230
OG0011526	XP_002892624.1	Ag004G313340
OG0011527	XP_002886493.1	Ag004G314540
OG0011528	XP_002890007.2	Ag004G318370
OG0011529	XP_002892820.1	Ag004G321140
OG0011530	XP_002892899.1	Ag004G324800, Ag004G324770, Ag004G324790
OG0011531	XP_002892940.2	Ag004G326820
OG0011532	XP_002890224.1	Ag004G327440
OG0011533	XP_002893134.1	Ag004G335300
OG0011534	XP_020866894.1	Ag004G337730
OG0011535	XP_002893213.1	Ag004G338590
OG0011536	XP_002870457.1	Ag004G342630
OG0011537	XP_020889603.1	Ag004G352870
OG0011538	XP_020891330.1	Ag004G354690
OG0011539	XP_002887112.1	Ag004G356540
OG0011542	XP_020874985.1	Ag004G375260
OG0011543	XP_002893730.1	Ag004G381990, Ag007G577970
OG0011544	XP_020887864.1	Ag005G403070
OG0011545	XP_002886297.1	Ag005G404060
OG0011546	XP_020887289.1	Ag005G406970
OG0011548	XP_020888179.1	Ag005G468770
OG0011549	XP_002884765.1	Ag005G476240
OG0011550	XP_002870897.2	Ag006G490950
OG0011551	XP_002871061.2	Ag006G496800
OG0011552	XP_020878102.1	Ag006G497860
OG0011554	XP_020873761.1	Ag006G544540, Ag006G543070, Ag006G544530
OG0011555	XP_020873848.1	Ag006G547960
OG0011556	XP_002893614.1	Ag007G580700
OG0011557	XP_020868009.1	Ag007G584110
OG0011558	XP_020884372.1	Ag007G591580
OG0011559	XP_002871447.1	Ag007G606130
OG0011560	XP_002864376.1	Ag008G694840, Ag007G606740
OG0011561	XP_020878604.1	Ag007G609670
OG0011563	XP_020888687.1	Ag008G686800
OG0011564	XP_002866078.1	Ag008G694890
OG0011565	XP_002890979.1	Ag008G699420
OG0011566	XP_020872022.1	Ag008G705370
OG0011567	XP_002871918.1	Ag008G718520
OG0011568	XP_020877542.1	Ag008G719160
OG0011569	XP_002873956.1	Ag008G719320
OG0011570	XP_002871888.1	Ag008G719600
OG0011571	XP_020871996.1	Ag008G730720, Ag008G730700
OG0011603	XP_002869481.1	Ag003G255120
OG0011604	XP_020872278.1	Ag003G255150
OG0011605	XP_020875093.1	Ag003G256200
OG0011608	XP_020875341.1	Ag003G257800, Ag001G090360
OG0011610	XP_020887456.1	Ag005G409990
OG0011611	XP_020875671.1	Ag003G261980
OG0011612	XP_020875104.1	Ag003G266200, Ag003G265340
OG0011613	XP_002867342.1	Ag003G266090, Ag003G265300
OG0011614	XP_002869371.2	Ag003G264270, Ag003G265990
OG0011615	XP_020874794.1	Ag003G265950, Ag003G264250
OG0011616	XP_020872112.1	Ag003G263400, Ag003G263590
OG0011617	XP_020873955.1	Ag003G267290
OG0011618	XP_002869322.1	Ag003G269590
OG0011619	XP_002889713.1	Ag004G308940
OG0011620	XP_020874219.1	Ag003G271280
OG0011621	XP_020874676.1	Ag003G278770
OG0011622	XP_020875747.1	Ag003G278690
OG0011623	XP_020883165.1	Ag002G160960
OG0011624	XP_020872874.1	Ag003G278040
OG0011625	XP_002871979.1	Ag008G716290
OG0011626	XP_020872414.1	Ag003G274130
OG0011627	XP_002888832.1	Ag004G343070
OG0011628	XP_020878817.1	Ag008G718480
OG0011629	XP_002869161.1	Ag003G281170
OG0011630	XP_020875517.1	Ag003G282050
OG0011631	XP_020875201.1	Ag003G284710
OG0011632	XP_002893832.1	Ag007G579530
OG0011634	XP_002891123.2	Ag007G579450
